BF-B,Date
1.2640552520751953,1990-03-05
1.266193151473999,1990-03-06
1.266193151473999,1990-03-07
1.266193151473999,1990-03-08
1.2619154453277588,1990-03-09
1.253360629081726,1990-03-12
1.2469439506530762,1990-03-13
1.2469439506530762,1990-03-14
1.242666482925415,1990-03-15
1.2448052167892456,1990-03-16
1.2405281066894531,1990-03-19
1.2148611545562744,1990-03-20
1.2063063383102417,1990-03-21
1.1720844507217407,1990-03-22
1.1613901853561401,1990-03-23
1.18277907371521,1990-03-26
1.1785008907318115,1990-03-27
1.1549736261367798,1990-03-28
1.1293078660964966,1990-03-29
1.127168893814087,1990-03-30
1.1228909492492676,1990-04-02
1.1207525730133057,1990-04-03
1.110058307647705,1990-04-04
1.0950871706008911,1990-04-05
1.0886690616607666,1990-04-06
1.0929476022720337,1990-04-09
1.1015032529830933,1990-04-10
1.1036412715911865,1990-04-11
1.1186139583587646,1990-04-12
1.1015032529830933,1990-04-16
1.105780005455017,1990-04-17
1.1015032529830933,1990-04-18
1.1015032529830933,1990-04-19
1.0908088684082031,1990-04-20
1.0886690616607666,1990-04-23
1.0886690616607666,1990-04-24
1.0886690616607666,1990-04-25
1.0758365392684937,1990-04-26
1.0437543392181396,1990-04-27
1.0437543392181396,1990-04-30
1.0437543392181396,1990-05-01
1.0501699447631836,1990-05-02
1.0501699447631836,1990-05-03
1.0694198608398438,1990-05-04
1.0822535753250122,1990-05-07
1.0972256660461426,1990-05-08
1.1143358945846558,1990-05-09
1.105780005455017,1990-05-10
1.1143358945846558,1990-05-11
1.1549736261367798,1990-05-14
1.1464184522628784,1990-05-15
1.152835488319397,1990-05-16
1.1678072214126587,1990-05-17
1.1934731006622314,1990-05-18
1.2234164476394653,1990-05-21
1.2298340797424316,1990-05-22
1.2554993629455566,1990-05-23
1.2790263891220093,1990-05-24
1.251222014427185,1990-05-25
1.2897201776504517,1990-05-29
1.2768871784210205,1990-05-30
1.2875820398330688,1990-05-31
1.2554993629455566,1990-06-01
1.272609829902649,1990-06-04
1.277262806892395,1990-06-05
1.2751082181930542,1990-06-06
1.2557233572006226,1990-06-07
1.2191070318222046,1990-06-08
1.2298762798309326,1990-06-11
1.2320305109024048,1990-06-12
1.2212610244750977,1990-06-13
1.214799404144287,1990-06-14
1.225568413734436,1990-06-15
1.212645411491394,1990-06-18
1.2212610244750977,1990-06-19
1.2234140634536743,1990-06-20
1.225568413734436,1990-06-21
1.210491418838501,1990-06-22
1.2061835527420044,1990-06-25
1.2061835527420044,1990-06-26
1.2169533967971802,1990-06-27
1.2363381385803223,1990-06-28
1.2427995204925537,1990-06-29
1.2384930849075317,1990-07-02
1.2384930849075317,1990-07-03
1.210491418838501,1990-07-05
1.212645411491394,1990-07-06
1.2212610244750977,1990-07-09
1.1975677013397217,1990-07-10
1.212645411491394,1990-07-11
1.2277225255966187,1990-07-12
1.212645411491394,1990-07-13
1.2191070318222046,1990-07-16
1.2083380222320557,1990-07-17
1.2083380222320557,1990-07-18
1.2018762826919556,1990-07-19
1.1911064386367798,1990-07-20
1.193259835243225,1990-07-23
1.1975677013397217,1990-07-24
1.186798334121704,1990-07-25
1.2061835527420044,1990-07-26
1.2061835527420044,1990-07-27
1.2212610244750977,1990-07-30
1.212645411491394,1990-07-31
1.2018762826919556,1990-08-01
1.2018762826919556,1990-08-02
1.1997222900390625,1990-08-03
1.1523364782333374,1990-08-06
1.1523364782333374,1990-08-07
1.1372592449188232,1990-08-08
1.143721103668213,1990-08-09
1.1135660409927368,1990-08-10
1.117874264717102,1990-08-13
1.122182011604309,1990-08-14
1.124335527420044,1990-08-15
1.1006431579589844,1990-08-16
1.0877186059951782,1990-08-17
1.098488688468933,1990-08-20
1.083411455154419,1990-08-21
1.053256869316101,1990-08-22
1.0252563953399658,1990-08-23
0.995101273059845,1990-08-24
1.0511033535003662,1990-08-27
1.042760968208313,1990-08-28
1.1057606935501099,1990-08-29
1.0796922445297241,1990-08-30
1.1274853944778442,1990-08-31
1.110106110572815,1990-09-04
1.0688294172286987,1990-09-05
1.0405890941619873,1990-09-06
1.0340715646743774,1990-09-07
1.0362434387207031,1990-09-10
1.0405890941619873,1990-09-11
1.0405890941619873,1990-09-12
1.0210368633270264,1990-09-13
1.0080020427703857,1990-09-14
1.0101747512817383,1990-09-17
1.0166921615600586,1990-09-18
1.0101747512817383,1990-09-19
1.0014852285385132,1990-09-20
1.0232089757919312,1990-09-21
0.9949683547019958,1990-09-24
0.9971405863761902,1990-09-25
0.9906227588653564,1990-09-26
1.0014852285385132,1990-09-27
1.0145196914672852,1990-09-28
1.0405890941619873,1990-10-01
1.055795669555664,1990-10-02
1.055795669555664,1990-10-03
1.0623127222061157,1990-10-04
1.073175072669983,1990-10-05
1.0862096548080444,1990-10-08
1.0666574239730835,1990-10-09
1.0471055507659912,1990-10-10
1.029726505279541,1990-10-11
1.0666574239730835,1990-10-12
1.1144509315490723,1990-10-15
1.092726469039917,1990-10-16
1.1057606935501099,1990-10-17
1.1122794151306152,1990-10-18
1.1448646783828735,1990-10-19
1.1535547971725464,1990-10-22
1.1448646783828735,1990-10-23
1.1405194997787476,1990-10-24
1.1144509315490723,1990-10-25
1.1014156341552734,1990-10-26
1.1014156341552734,1990-10-29
1.1274853944778442,1990-10-30
1.1079334020614624,1990-10-31
1.1144509315490723,1990-11-01
1.123140573501587,1990-11-02
1.1187961101531982,1990-11-05
1.1209683418273926,1990-11-06
1.1122794151306152,1990-11-07
1.1187961101531982,1990-11-08
1.1340020895004272,1990-11-09
1.1448646783828735,1990-11-12
1.1448646783828735,1990-11-13
1.1622439622879028,1990-11-14
1.1513819694519043,1990-11-15
1.1644166707992554,1990-11-16
1.1926586627960205,1990-11-19
1.1948295831680298,1990-11-20
1.1861412525177002,1990-11-21
1.179623007774353,1990-11-23
1.179623007774353,1990-11-26
1.175279140472412,1990-11-27
1.1774508953094482,1990-11-28
1.1644166707992554,1990-11-29
1.2056920528411865,1990-11-30
1.199175238609314,1990-12-03
1.2056920528411865,1990-12-04
1.2187271118164062,1990-12-05
1.2491416931152344,1990-12-06
1.267707347869873,1990-12-07
1.265516996383667,1990-12-10
1.2501919269561768,1990-12-11
1.265516996383667,1990-12-12
1.2545710802078247,1990-12-13
1.267707347869873,1990-12-14
1.2698979377746582,1990-12-17
1.2852239608764648,1990-12-18
1.265516996383667,1990-12-19
1.2414332628250122,1990-12-20
1.2633278369903564,1990-12-21
1.2545710802078247,1990-12-24
1.2523808479309082,1990-12-26
1.2173491716384888,1990-12-27
1.2217285633087158,1990-12-28
1.2195395231246948,1990-12-31
1.1932651996612549,1991-01-02
1.1757495403289795,1991-01-03
1.169181227684021,1991-01-04
1.158233404159546,1991-01-07
1.156044363975525,1991-01-08
1.1472864151000977,1991-01-09
1.1429071426391602,1991-01-10
1.1472864151000977,1991-01-11
1.14071786403656,1991-01-14
1.14071786403656,1991-01-15
1.1363388299942017,1991-01-16
1.1757495403289795,1991-01-17
1.2020237445831299,1991-01-18
1.234865665435791,1991-01-21
1.2458124160766602,1991-01-22
1.2589505910873413,1991-01-23
1.2589505910873413,1991-01-24
1.2501919269561768,1991-01-25
1.234865665435791,1991-01-28
1.2129700183868408,1991-01-29
1.2370551824569702,1991-01-30
1.2501919269561768,1991-01-31
1.232675552368164,1991-02-01
1.2414332628250122,1991-02-04
1.2698979377746582,1991-02-05
1.3355814218521118,1991-02-06
1.315875768661499,1991-02-07
1.3333925008773804,1991-02-08
1.3684237003326416,1991-02-11
1.390318512916565,1991-02-12
1.388128638267517,1991-02-13
1.3333925008773804,1991-02-14
1.3640447854995728,1991-02-15
1.3749921321868896,1991-02-19
1.3640447854995728,1991-02-20
1.3684237003326416,1991-02-21
1.3662337064743042,1991-02-22
1.3684237003326416,1991-02-25
1.3509080410003662,1991-02-26
1.3509080410003662,1991-02-27
1.3421491384506226,1991-02-28
1.3465279340744019,1991-03-01
1.3355814218521118,1991-03-04
1.3443394899368286,1991-03-05
1.3114967346191406,1991-03-06
1.3125557899475098,1991-03-07
1.2971134185791016,1991-03-08
1.303731918334961,1991-03-11
1.3059378862380981,1991-03-12
1.330203890800476,1991-03-13
1.3125557899475098,1991-03-14
1.3191735744476318,1991-03-15
1.330203890800476,1991-03-18
1.3390275239944458,1991-03-19
1.3500574827194214,1991-03-20
1.3699113130569458,1991-03-21
1.3654992580413818,1991-03-22
1.372117042541504,1991-03-25
1.3919709920883179,1991-03-26
1.3677055835723877,1991-03-27
1.3699113130569458,1991-03-28
1.3566757440567017,1991-04-01
1.3522634506225586,1991-04-02
1.345645546913147,1991-04-03
1.3346152305603027,1991-04-04
1.3015257120132446,1991-04-05
1.3191735744476318,1991-04-08
1.3125557899475098,1991-04-09
1.330203890800476,1991-04-10
1.3500574827194214,1991-04-11
1.3434404134750366,1991-04-12
1.3478519916534424,1991-04-15
1.3809407949447632,1991-04-16
1.3919709920883179,1991-04-17
1.394178032875061,1991-04-18
1.3809407949447632,1991-04-19
1.3809407949447632,1991-04-22
1.3853529691696167,1991-04-23
1.3919709920883179,1991-04-24
1.3809407949447632,1991-04-25
1.3831470012664795,1991-04-26
1.3654992580413818,1991-04-29
1.3743232488632202,1991-04-30
1.387559413909912,1991-05-01
1.3919709920883179,1991-05-02
1.3963823318481445,1991-05-03
1.3919709920883179,1991-05-06
1.3963823318481445,1991-05-07
1.4140307903289795,1991-05-08
1.4316778182983398,1991-05-09
1.4405016899108887,1991-05-10
1.4228553771972656,1991-05-13
1.407413363456726,1991-05-14
1.4228553771972656,1991-05-15
1.4206483364105225,1991-05-16
1.4316778182983398,1991-05-17
1.4316778182983398,1991-05-20
1.4427088499069214,1991-05-21
1.4030009508132935,1991-05-22
1.4140307903289795,1991-05-23
1.4382970333099365,1991-05-24
1.4515316486358643,1991-05-28
1.4559439420700073,1991-05-29
1.4802097082138062,1991-05-30
1.4780032634735107,1991-05-31
1.471386432647705,1991-06-03
1.4746723175048828,1991-06-04
1.448022484779358,1991-06-05
1.4413594007492065,1991-06-06
1.4191503524780273,1991-06-07
1.4147086143493652,1991-06-10
1.4058252573013306,1991-06-11
1.3791753053665161,1991-06-12
1.3725119829177856,1991-06-13
1.3836158514022827,1991-06-14
1.3791753053665161,1991-06-17
1.3791753053665161,1991-06-18
1.3791753053665161,1991-06-19
1.3747326135635376,1991-06-20
1.3836158514022827,1991-06-21
1.3747326135635376,1991-06-24
1.3880581855773926,1991-06-25
1.3769536018371582,1991-06-26
1.3880581855773926,1991-06-27
1.3614073991775513,1991-06-28
1.3836158514022827,1991-07-01
1.3791753053665161,1991-07-02
1.3836158514022827,1991-07-03
1.3836158514022827,1991-07-05
1.3836158514022827,1991-07-08
1.3769536018371582,1991-07-09
1.381394863128662,1991-07-10
1.3902788162231445,1991-07-11
1.3836158514022827,1991-07-12
1.3836158514022827,1991-07-15
1.3636281490325928,1991-07-16
1.3747326135635376,1991-07-17
1.3747326135635376,1991-07-18
1.3769536018371582,1991-07-19
1.3702908754348755,1991-07-22
1.3702908754348755,1991-07-23
1.3569660186767578,1991-07-24
1.3836158514022827,1991-07-25
1.3769536018371582,1991-07-26
1.381394863128662,1991-07-29
1.3836158514022827,1991-07-30
1.4191503524780273,1991-07-31
1.4058252573013306,1991-08-01
1.3947209119796753,1991-08-02
1.3858369588851929,1991-08-05
1.3991624116897583,1991-08-06
1.3858369588851929,1991-08-07
1.381394863128662,1991-08-08
1.3836158514022827,1991-08-09
1.381394863128662,1991-08-12
1.4036051034927368,1991-08-13
1.381394863128662,1991-08-14
1.3836158514022827,1991-08-15
1.3791753053665161,1991-08-16
1.3214311599731445,1991-08-19
1.3125479221343994,1991-08-20
1.3280937671661377,1991-08-21
1.332535743713379,1991-08-22
1.316989541053772,1991-08-23
1.310326099395752,1991-08-26
1.333780288696289,1991-08-27
1.3472074270248413,1991-08-28
1.3472074270248413,1991-08-29
1.33601713180542,1991-08-30
1.3114004135131836,1991-09-03
1.295735478401184,1991-09-04
1.3002119064331055,1991-09-05
1.3024494647979736,1991-09-06
1.2979743480682373,1991-09-09
1.2823090553283691,1991-09-10
1.2934974431991577,1991-09-11
1.2979743480682373,1991-09-12
1.2823090553283691,1991-09-13
1.2823090553283691,1991-09-16
1.2666436433792114,1991-09-17
1.2666436433792114,1991-09-18
1.2823090553283691,1991-09-19
1.268880844116211,1991-09-20
1.25993013381958,1991-09-23
1.2509782314300537,1991-09-24
1.242026448249817,1991-09-25
1.239788293838501,1991-09-26
1.2465026378631592,1991-09-27
1.2442638874053955,1991-09-30
1.239788293838501,1991-10-01
1.2532166242599487,1991-10-02
1.25993013381958,1991-10-03
1.271119236946106,1991-10-04
1.3024494647979736,1991-10-07
1.3248281478881836,1991-10-08
1.3158758878707886,1991-10-09
1.2979743480682373,1991-10-10
1.306924819946289,1991-10-11
1.3114004135131836,1991-10-14
1.3114004135131836,1991-10-15
1.295735478401184,1991-10-16
1.306924819946289,1991-10-17
1.306924819946289,1991-10-18
1.3046870231628418,1991-10-21
1.2912601232528687,1991-10-22
1.3024494647979736,1991-10-23
1.2934974431991577,1991-10-24
1.2912601232528687,1991-10-25
1.306924819946289,1991-10-28
1.306924819946289,1991-10-29
1.3158758878707886,1991-10-30
1.3114004135131836,1991-10-31
1.306924819946289,1991-11-01
1.3091630935668945,1991-11-04
1.2934974431991577,1991-11-05
1.2979743480682373,1991-11-06
1.3024494647979736,1991-11-07
1.2979743480682373,1991-11-08
1.3002119064331055,1991-11-11
1.3091630935668945,1991-11-12
1.3002119064331055,1991-11-13
1.306924819946289,1991-11-14
1.306924819946289,1991-11-15
1.2800711393356323,1991-11-18
1.2778321504592896,1991-11-19
1.2912601232528687,1991-11-20
1.342731237411499,1991-11-21
1.3136390447616577,1991-11-22
1.3225904703140259,1991-11-25
1.333780288696289,1991-11-26
1.3248281478881836,1991-11-27
1.3225904703140259,1991-11-29
1.358424186706543,1991-12-02
1.3900154829025269,1991-12-03
1.4216063022613525,1991-12-04
1.426120400428772,1991-12-05
1.4125804901123047,1991-12-06
1.4216063022613525,1991-12-09
1.426120400428772,1991-12-10
1.4306325912475586,1991-12-11
1.4441713094711304,1991-12-12
1.4464284181594849,1991-12-13
1.4667366743087769,1991-12-16
1.4712505340576172,1991-12-17
1.4757628440856934,1991-12-18
1.484788417816162,1991-12-19
1.489301085472107,1991-12-20
1.4960711002349854,1991-12-23
1.5028412342071533,1991-12-24
1.507354497909546,1991-12-26
1.484788417816162,1991-12-27
1.480276107788086,1991-12-30
1.484788417816162,1991-12-31
1.507354497909546,1992-01-02
1.5276626348495483,1992-01-03
1.5276626348495483,1992-01-06
1.5163801908493042,1992-01-07
1.5276626348495483,1992-01-08
1.5163801908493042,1992-01-09
1.5118680000305176,1992-01-10
1.484788417816162,1992-01-13
1.4825327396392822,1992-01-14
1.5321760177612305,1992-01-15
1.5005847215652466,1992-01-16
1.498327612876892,1992-01-17
1.484788417816162,1992-01-20
1.462223768234253,1992-01-21
1.462223768234253,1992-01-22
1.4396591186523438,1992-01-23
1.462223768234253,1992-01-24
1.5118680000305176,1992-01-27
1.570536494255066,1992-01-28
1.5931020975112915,1992-01-29
1.5818188190460205,1992-01-30
1.5412019491195679,1992-01-31
1.51863694190979,1992-02-03
1.5208940505981445,1992-02-04
1.529919147491455,1992-02-05
1.5660229921340942,1992-02-06
1.5434585809707642,1992-02-07
1.5569974184036255,1992-02-10
1.5569974184036255,1992-02-11
1.570536494255066,1992-02-12
1.5795626640319824,1992-02-13
1.5727936029434204,1992-02-14
1.5727936029434204,1992-02-18
1.5931020975112915,1992-02-19
1.5840760469436646,1992-02-20
1.5547410249710083,1992-02-21
1.5727936029434204,1992-02-24
1.5321760177612305,1992-02-25
1.4780192375183105,1992-02-26
1.4509410858154297,1992-02-27
1.4148372411727905,1992-02-28
1.4103238582611084,1992-03-02
1.4170937538146973,1992-03-03
1.3855020999908447,1992-03-04
1.3516545295715332,1992-03-05
1.362756609916687,1992-03-06
1.3468315601348877,1992-03-09
1.328630805015564,1992-03-10
1.3240807056427002,1992-03-11
1.3400062322616577,1992-03-12
1.3513813018798828,1992-03-13
1.3513813018798828,1992-03-16
1.3559318780899048,1992-03-17
1.3559318780899048,1992-03-18
1.358205795288086,1992-03-19
1.3468315601348877,1992-03-20
1.3422808647155762,1992-03-23
1.3468315601348877,1992-03-24
1.3513813018798828,1992-03-25
1.3422808647155762,1992-03-26
1.3218066692352295,1992-03-27
1.3309063911437988,1992-03-30
1.3422808647155762,1992-03-31
1.3468315601348877,1992-04-01
1.3491064310073853,1992-04-02
1.3559318780899048,1992-04-03
1.3559318780899048,1992-04-06
1.3468315601348877,1992-04-07
1.3172556161880493,1992-04-08
1.3354558944702148,1992-04-09
1.3331801891326904,1992-04-10
1.3422808647155762,1992-04-13
1.3513813018798828,1992-04-14
1.3559318780899048,1992-04-15
1.3673075437545776,1992-04-16
1.362756609916687,1992-04-20
1.3559318780899048,1992-04-21
1.35365629196167,1992-04-22
1.3559318780899048,1992-04-23
1.3513813018798828,1992-04-24
1.3559318780899048,1992-04-27
1.3741317987442017,1992-04-28
1.3809568881988525,1992-04-29
1.3832322359085083,1992-04-30
1.3650321960449219,1992-05-01
1.387782335281372,1992-05-04
1.387782335281372,1992-05-05
1.3832322359085083,1992-05-06
1.387782335281372,1992-05-07
1.3809568881988525,1992-05-08
1.3832322359085083,1992-05-11
1.3673075437545776,1992-05-12
1.3832322359085083,1992-05-13
1.3809568881988525,1992-05-14
1.3468315601348877,1992-05-15
1.3513813018798828,1992-05-18
1.3786815404891968,1992-05-19
1.3741317987442017,1992-05-20
1.3513813018798828,1992-05-21
1.3513813018798828,1992-05-22
1.3331801891326904,1992-05-26
1.3400062322616577,1992-05-27
1.3491064310073853,1992-05-28
1.3491064310073853,1992-05-29
1.3422808647155762,1992-06-01
1.3491064310073853,1992-06-02
1.3559318780899048,1992-06-03
1.3695825338363647,1992-06-04
1.3876557350158691,1992-06-05
1.3945367336273193,1992-06-08
1.3899486064910889,1992-06-09
1.3899486064910889,1992-06-10
1.3945367336273193,1992-06-11
1.3945367336273193,1992-06-12
1.406004548072815,1992-06-15
1.4266480207443237,1992-06-16
1.4266480207443237,1992-06-17
1.4243543148040771,1992-06-18
1.428941011428833,1992-06-19
1.433529019355774,1992-06-22
1.428941011428833,1992-06-23
1.4243543148040771,1992-06-24
1.428941011428833,1992-06-25
1.4220603704452515,1992-06-26
1.4358229637145996,1992-06-29
1.4358229637145996,1992-06-30
1.4518777132034302,1992-07-01
1.440409779548645,1992-07-02
1.4725208282470703,1992-07-06
1.4816944599151611,1992-07-07
1.4794013500213623,1992-07-08
1.4908696413040161,1992-07-09
1.5000444650650024,1992-07-10
1.5183935165405273,1992-07-13
1.5183935165405273,1992-07-14
1.5321558713912964,1992-07-15
1.5321558713912964,1992-07-16
1.5298606157302856,1992-07-17
1.5206869840621948,1992-07-20
1.5413305759429932,1992-07-21
1.5367435216903687,1992-07-22
1.5229804515838623,1992-07-23
1.5206869840621948,1992-07-24
1.5206869840621948,1992-07-27
1.5138055086135864,1992-07-28
1.527567982673645,1992-07-29
1.5298606157302856,1992-07-30
1.527567982673645,1992-07-31
1.527567982673645,1992-08-03
1.5413305759429932,1992-08-04
1.5367435216903687,1992-08-05
1.5413305759429932,1992-08-06
1.5390363931655884,1992-08-07
1.5688540935516357,1992-08-10
1.5459181070327759,1992-08-11
1.5413305759429932,1992-08-12
1.548210620880127,1992-08-13
1.5505045652389526,1992-08-14
1.5619726181030273,1992-08-17
1.5688540935516357,1992-08-18
1.559678316116333,1992-08-19
1.559678316116333,1992-08-20
1.5550917387008667,1992-08-21
1.5527982711791992,1992-08-24
1.5803219079971313,1992-08-25
1.5711482763290405,1992-08-26
1.5344494581222534,1992-08-27
1.5413305759429932,1992-08-28
1.541051983833313,1992-08-31
1.566467523574829,1992-09-01
1.554914951324463,1992-09-02
1.5572264194488525,1992-09-03
1.5526052713394165,1992-09-04
1.5433629751205444,1992-09-08
1.5618469715118408,1992-09-09
1.5872619152069092,1992-09-10
1.578019618988037,1992-09-11
1.5849504470825195,1992-09-14
1.578019618988037,1992-09-15
1.5872619152069092,1992-09-16
1.5826407670974731,1992-09-17
1.5988130569458008,1992-09-18
1.6103662252426147,1992-09-21
1.5918818712234497,1992-09-22
1.5988130569458008,1992-09-23
1.6057453155517578,1992-09-24
1.5988130569458008,1992-09-25
1.6149872541427612,1992-09-28
1.612675428390503,1992-09-29
1.6311599016189575,1992-09-30
1.6265382766723633,1992-10-01
1.6034340858459473,1992-10-02
1.5710879564285278,1992-10-05
1.554914951324463,1992-10-06
1.5248794555664062,1992-10-07
1.5156385898590088,1992-10-08
1.5156385898590088,1992-10-09
1.5225701332092285,1992-10-12
1.5341213941574097,1992-10-13
1.5318106412887573,1992-10-14
1.5341213941574097,1992-10-15
1.5225701332092285,1992-10-16
1.5295010805130005,1992-10-19
1.5364325046539307,1992-10-20
1.5479847192764282,1992-10-21
1.566467523574829,1992-10-22
1.578019618988037,1992-10-23
1.5872619152069092,1992-10-26
1.5826407670974731,1992-10-27
1.589571237564087,1992-10-28
1.589571237564087,1992-10-29
1.5988130569458008,1992-10-30
1.5988130569458008,1992-11-02
1.6011241674423218,1992-11-03
1.589571237564087,1992-11-04
1.589571237564087,1992-11-05
1.5849504470825195,1992-11-06
1.5941922664642334,1992-11-09
1.589571237564087,1992-11-10
1.5941922664642334,1992-11-11
1.5918818712234497,1992-11-12
1.6034340858459473,1992-11-13
1.6011241674423218,1992-11-16
1.5826407670974731,1992-11-17
1.5826407670974731,1992-11-18
1.5849504470825195,1992-11-19
1.5918818712234497,1992-11-20
1.6011241674423218,1992-11-23
1.5941922664642334,1992-11-24
1.5988130569458008,1992-11-25
1.6080548763275146,1992-11-27
1.6137373447418213,1992-11-30
1.6207231283187866,1992-12-01
1.6044222116470337,1992-12-02
1.6044222116470337,1992-12-03
1.5997662544250488,1992-12-04
1.606750249862671,1992-12-07
1.60209321975708,1992-12-08
1.60209321975708,1992-12-09
1.5904507637023926,1992-12-10
1.5904507637023926,1992-12-11
1.5694935321807861,1992-12-14
1.5578495264053345,1992-12-15
1.5555213689804077,1992-12-16
1.5578495264053345,1992-12-17
1.553192138671875,1992-12-18
1.5578495264053345,1992-12-21
1.553192138671875,1992-12-22
1.536892056465149,1992-12-23
1.5438780784606934,1992-12-24
1.5438780784606934,1992-12-28
1.5415500402450562,1992-12-29
1.5415500402450562,1992-12-30
1.536892056465149,1992-12-31
1.5345643758773804,1993-01-04
1.550864577293396,1993-01-05
1.5462067127227783,1993-01-06
1.5182640552520752,1993-01-07
1.5089495182037354,1993-01-08
1.5182640552520752,1993-01-11
1.4996349811553955,1993-01-12
1.4996349811553955,1993-01-13
1.4996349811553955,1993-01-14
1.5089495182037354,1993-01-15
1.4996349811553955,1993-01-18
1.4973058700561523,1993-01-19
1.4856631755828857,1993-01-20
1.5019633769989014,1993-01-21
1.478676676750183,1993-01-22
1.4623770713806152,1993-01-25
1.4577196836471558,1993-01-26
1.4623770713806152,1993-01-27
1.4670332670211792,1993-01-28
1.4647053480148315,1993-01-29
1.4716911315917969,1993-02-01
1.460047721862793,1993-02-02
1.474019169807434,1993-02-03
1.4553909301757812,1993-02-04
1.436761498451233,1993-02-05
1.4484047889709473,1993-02-08
1.4553909301757812,1993-02-09
1.4460771083831787,1993-02-10
1.4484047889709473,1993-02-11
1.4414187669754028,1993-02-12
1.4460771083831787,1993-02-16
1.4623770713806152,1993-02-17
1.4577196836471558,1993-02-18
1.4460771083831787,1993-02-19
1.436761498451233,1993-02-22
1.4344323873519897,1993-02-23
1.4507335424423218,1993-02-24
1.4553909301757812,1993-02-25
1.4484047889709473,1993-02-26
1.4530614614486694,1993-03-01
1.4693621397018433,1993-03-02
1.4670332670211792,1993-03-03
1.4810049533843994,1993-03-04
1.4937831163406372,1993-03-05
1.5219672918319702,1993-03-08
1.52666437625885,1993-03-09
1.5501518249511719,1993-03-10
1.540757179260254,1993-03-11
1.524315595626831,1993-03-12
1.5102241039276123,1993-03-15
1.5172691345214844,1993-03-16
1.5102241039276123,1993-03-17
1.5172691345214844,1993-03-18
1.5102241039276123,1993-03-19
1.5031770467758179,1993-03-22
1.5149211883544922,1993-03-23
1.519618272781372,1993-03-24
1.5219672918319702,1993-03-25
1.5172691345214844,1993-03-26
1.519618272781372,1993-03-29
1.540757179260254,1993-03-30
1.5548492670059204,1993-03-31
1.571290135383606,1993-04-01
1.568941593170166,1993-04-02
1.547803282737732,1993-04-05
1.540757179260254,1993-04-06
1.533710241317749,1993-04-07
1.5219672918319702,1993-04-08
1.5313622951507568,1993-04-12
1.5454540252685547,1993-04-13
1.568941593170166,1993-04-14
1.568941593170166,1993-04-15
1.6065202951431274,1993-04-16
1.5924279689788818,1993-04-19
1.5877312421798706,1993-04-20
1.5900793075561523,1993-04-21
1.568941593170166,1993-04-22
1.55250084400177,1993-04-23
1.5384083986282349,1993-04-26
1.5313622951507568,1993-04-27
1.524315595626831,1993-04-28
1.5313622951507568,1993-04-29
1.5172691345214844,1993-04-30
1.5149211883544922,1993-05-03
1.5219672918319702,1993-05-04
1.5360586643218994,1993-05-05
1.524315595626831,1993-05-06
1.5078754425048828,1993-05-07
1.533710241317749,1993-05-10
1.540757179260254,1993-05-11
1.533710241317749,1993-05-12
1.5219672918319702,1993-05-13
1.5313622951507568,1993-05-14
1.5360586643218994,1993-05-17
1.5290124416351318,1993-05-18
1.5501518249511719,1993-05-19
1.55250084400177,1993-05-20
1.55250084400177,1993-05-21
1.568941593170166,1993-05-24
1.5759875774383545,1993-05-25
1.5665919780731201,1993-05-26
1.5665919780731201,1993-05-27
1.5548492670059204,1993-05-28
1.5783367156982422,1993-06-01
1.5924279689788818,1993-06-02
1.5971267223358154,1993-06-03
1.5924279689788818,1993-06-04
1.6005734205245972,1993-06-07
1.5934697389602661,1993-06-08
1.6029409170150757,1993-06-09
1.6029409170150757,1993-06-10
1.6195155382156372,1993-06-11
1.6053093671798706,1993-06-14
1.6218833923339844,1993-06-15
1.6218833923339844,1993-06-16
1.6266181468963623,1993-06-17
1.5958391427993774,1993-06-18
1.6147798299789429,1993-06-21
1.631354570388794,1993-06-22
1.6408252716064453,1993-06-23
1.6479281187057495,1993-06-24
1.6431918144226074,1993-06-25
1.6668707132339478,1993-06-28
1.6645023822784424,1993-06-29
1.6502946615219116,1993-06-30
1.645560383796692,1993-07-01
1.6408252716064453,1993-07-02
1.631354570388794,1993-07-06
1.6408252716064453,1993-07-07
1.6810760498046875,1993-07-08
1.6573987007141113,1993-07-09
1.6668707132339478,1993-07-12
1.652664303779602,1993-07-13
1.6692370176315308,1993-07-14
1.6597670316696167,1993-07-15
1.6479281187057495,1993-07-16
1.6502946615219116,1993-07-19
1.645560383796692,1993-07-20
1.645560383796692,1993-07-21
1.6053093671798706,1993-07-22
1.5887353420257568,1993-07-23
1.5792639255523682,1993-07-26
1.5721608400344849,1993-07-27
1.56032395362854,1993-07-28
1.5461158752441406,1993-07-29
1.5177040100097656,1993-07-30
1.5248064994812012,1993-08-02
1.5129683017730713,1993-08-03
1.51060152053833,1993-08-04
1.51060152053833,1993-08-05
1.515336036682129,1993-08-06
1.5224393606185913,1993-08-09
1.5058656930923462,1993-08-10
1.5177040100097656,1993-08-11
1.515336036682129,1993-08-12
1.5295418500900269,1993-08-13
1.5295418500900269,1993-08-16
1.5058656930923462,1993-08-17
1.5011296272277832,1993-08-18
1.4608784914016724,1993-08-19
1.4679819345474243,1993-08-20
1.4774525165557861,1993-08-23
1.4940268993377686,1993-08-24
1.491658091545105,1993-08-25
1.520071029663086,1993-08-26
1.5058656930923462,1993-08-27
1.5236328840255737,1993-08-30
1.5188580751419067,1993-08-31
1.5355744361877441,1993-09-01
1.5403512716293335,1993-09-02
