TCOM,Date
10.695084571838379,2007-07-19
10.57910442352295,2007-07-20
10.599058151245117,2007-07-23
10.115185737609863,2007-07-24
10.337167739868164,2007-07-25
9.976758003234863,2007-07-26
9.752280235290527,2007-07-27
9.581428527832031,2007-07-30
9.615099906921387,2007-07-31
9.343233108520508,2007-08-01
10.10146713256836,2007-08-02
10.7000732421875,2007-08-03
10.794851303100586,2007-08-06
10.12890338897705,2007-08-07
10.056571960449219,2007-08-08
9.727338790893555,2007-08-09
9.355704307556152,2007-08-10
9.605123519897461,2007-08-13
9.607617378234863,2007-08-14
9.477919578552246,2007-08-15
9.116262435913086,2007-08-16
9.502861022949219,2007-08-17
9.477919578552246,2007-08-20
9.63006591796875,2007-08-21
10.186269760131836,2007-08-22
10.163822174072266,2007-08-23
10.350886344909668,2007-08-24
10.784875869750977,2007-08-27
10.12391471862793,2007-08-28
10.420722961425781,2007-08-29
10.143868446350098,2007-08-30
10.597811698913574,2007-08-31
10.622753143310547,2007-09-04
10.435688972473145,2007-09-05
10.517996788024902,2007-09-06
10.360862731933594,2007-09-07
10.358368873596191,2007-09-10
10.754944801330566,2007-09-11
11.001870155334473,2007-09-12
11.256277084350586,2007-09-13
11.358538627624512,2007-09-14
11.26874828338623,2007-09-17
11.989568710327148,2007-09-18
12.08434772491455,2007-09-19
12.144207954406738,2007-09-20
12.396121978759766,2007-09-21
12.146702766418457,2007-09-24
12.755284309387207,2007-09-25
12.914912223815918,2007-09-26
12.78770923614502,2007-09-27
12.919900894165039,2007-09-28
13.40377426147461,2007-10-01
13.560907363891602,2007-10-02
13.176803588867188,2007-10-03
12.67297649383545,2007-10-04
12.845075607299805,2007-10-05
12.989739418029785,2007-10-08
13.03962230682373,2007-10-09
13.022162437438965,2007-10-10
11.967121124267578,2007-10-11
12.291365623474121,2007-10-12
12.281389236450195,2007-10-15
12.219034194946289,2007-10-16
13.004703521728516,2007-10-17
13.306500434875488,2007-10-18
13.10945987701416,2007-10-19
12.49339485168457,2007-10-22
12.967290878295898,2007-10-23
12.64803409576416,2007-10-24
12.623092651367188,2007-10-25
13.34142017364502,2007-10-26
14.082193374633789,2007-10-29
13.428715705871582,2007-10-30
14.057251930236816,2007-10-31
14.107135772705078,2007-11-01
14.69576358795166,2007-11-02
14.481264114379883,2007-11-05
15.284392356872559,2007-11-06
14.2418212890625,2007-11-07
15.583695411682129,2007-11-08
14.81299114227295,2007-11-09
13.720535278320312,2007-11-12
14.915252685546875,2007-11-13
14.528653144836426,2007-11-14
15.062410354614258,2007-11-15
15.147212028503418,2007-11-16
13.964966773986816,2007-11-19
13.780396461486816,2007-11-20
13.478599548339844,2007-11-21
13.618273735046387,2007-11-23
13.762937545776367,2007-11-26
13.785385131835938,2007-11-27
14.84042739868164,2007-11-28
14.643385887145996,2007-11-29
14.992572784423828,2007-11-30
14.987584114074707,2007-12-03
15.309334754943848,2007-12-04
15.224532127380371,2007-12-05
15.5712251663208,2007-12-06
15.022502899169922,2007-12-07
15.147212028503418,2007-12-10
14.85788631439209,2007-12-11
14.925230026245117,2007-12-12
14.74814224243164,2007-12-13
14.773083686828613,2007-12-14
14.107135772705078,2007-12-17
14.174479484558105,2007-12-18
14.102147102355957,2007-12-19
14.413921356201172,2007-12-20
14.236833572387695,2007-12-21
14.418909072875977,2007-12-24
14.4263916015625,2007-12-26
14.114618301391602,2007-12-27
14.114618301391602,2007-12-28
14.334107398986816,2007-12-31
14.209397315979004,2008-01-02
14.114618301391602,2008-01-03
14.184454917907715,2008-01-04
13.301512718200684,2008-01-07
13.436198234558105,2008-01-08
13.491070747375488,2008-01-09
13.61079216003418,2008-01-10
13.36386775970459,2008-01-11
13.65568733215332,2008-01-14
12.508360862731934,2008-01-15
11.847399711608887,2008-01-16
11.72269058227539,2008-01-17
12.066888809204102,2008-01-18
11.099143028259277,2008-01-22
11.455812454223633,2008-01-23
11.967121124267578,2008-01-24
12.321296691894531,2008-01-25
12.221528053283691,2008-01-28
11.548096656799316,2008-01-29
10.680119514465332,2008-01-30
11.388468742370605,2008-01-31
12.139219284057617,2008-02-01
12.643046379089355,2008-02-04
11.844905853271484,2008-02-05
11.530637741088867,2008-02-06
11.687771797180176,2008-02-07
11.814974784851074,2008-02-08
11.969615936279297,2008-02-11
12.490900993347168,2008-02-12
12.563232421875,2008-02-13
12.346238136291504,2008-02-14
12.897453308105469,2008-02-15
12.685447692871094,2008-02-19
13.002209663391113,2008-02-20
13.176803588867188,2008-02-21
13.269087791442871,2008-02-22
13.8352689743042,2008-02-25
14.31165885925293,2008-02-26
13.630745887756348,2008-02-27
15.548776626586914,2008-02-28
15.119775772094727,2008-02-29
14.466299057006836,2008-03-03
13.979931831359863,2008-03-04
13.737996101379395,2008-03-05
13.416245460510254,2008-03-06
12.929878234863281,2008-03-07
12.460969924926758,2008-03-10
13.50104808807373,2008-03-11
13.807832717895508,2008-03-12
13.600814819335938,2008-03-13
13.139389991760254,2008-03-14
12.558243751525879,2008-03-17
12.51584243774414,2008-03-18
12.306330680847168,2008-03-19
12.408592224121094,2008-03-20
13.134401321411133,2008-03-24
13.715548515319824,2008-03-25
13.718042373657227,2008-03-26
13.446175575256348,2008-03-27
13.925060272216797,2008-03-28
13.22419261932373,2008-03-31
13.957484245300293,2008-04-01
13.974943161010742,2008-04-02
13.935035705566406,2008-04-03
13.887646675109863,2008-04-04
14.331612586975098,2008-04-07
14.152030944824219,2008-04-08
14.191938400268555,2008-04-09
13.675641059875488,2008-04-10
13.214215278625488,2008-04-11
13.049598693847656,2008-04-14
13.014680862426758,2008-04-15
13.535965919494629,2008-04-16
13.423727035522461,2008-04-17
13.476105690002441,2008-04-18
13.458645820617676,2008-04-21
13.718042373657227,2008-04-22
14.58851432800293,2008-04-23
14.69576358795166,2008-04-24
15.117281913757324,2008-04-25
15.27192211151123,2008-04-28
15.306839942932129,2008-04-29
15.4789400100708,2008-04-30
16.224702835083008,2008-05-01
16.903121948242188,2008-05-02
17.47678565979004,2008-05-05
16.666173934936523,2008-05-06
15.992743492126465,2008-05-07
16.47412109375,2008-05-08
16.192277908325195,2008-05-09
15.648545265197754,2008-05-12
15.548776626586914,2008-05-13
15.79570198059082,2008-05-14
14.336601257324219,2008-05-15
14.314152717590332,2008-05-16
14.266763687133789,2008-05-19
14.216879844665527,2008-05-20
14.216879844665527,2008-05-21
13.8352689743042,2008-05-22
13.999885559082031,2008-05-23
14.491240501403809,2008-05-27
14.860381126403809,2008-05-28
14.608467102050781,2008-05-29
14.561078071594238,2008-05-30
14.266763687133789,2008-06-02
13.892635345458984,2008-06-03
13.723030090332031,2008-06-04
13.710559844970703,2008-06-05
13.3389253616333,2008-06-06
13.092000961303711,2008-06-09
12.460000038146973,2008-06-10
12.482500076293945,2008-06-11
12.5,2008-06-12
12.539999961853027,2008-06-13
12.442500114440918,2008-06-16
12.407500267028809,2008-06-17
12.050000190734863,2008-06-18
12.0600004196167,2008-06-19
11.84000015258789,2008-06-20
11.607500076293945,2008-06-23
12.045000076293945,2008-06-24
12.010000228881836,2008-06-25
11.59749984741211,2008-06-26
11.770000457763672,2008-06-27
11.444999694824219,2008-06-30
11.010000228881836,2008-07-01
10.512499809265137,2008-07-02
10.4350004196167,2008-07-03
10.672499656677246,2008-07-07
10.609999656677246,2008-07-08
10.515000343322754,2008-07-09
10.274999618530273,2008-07-10
10.239999771118164,2008-07-11
10.4375,2008-07-14
10.407500267028809,2008-07-15
10.6850004196167,2008-07-16
10.542499542236328,2008-07-17
10.242500305175781,2008-07-18
10.414999961853027,2008-07-21
10.532500267028809,2008-07-22
10.710000038146973,2008-07-23
10.479999542236328,2008-07-24
10.53499984741211,2008-07-25
10.552499771118164,2008-07-28
10.852499961853027,2008-07-29
11.635000228881836,2008-07-30
11.272500038146973,2008-07-31
11.46500015258789,2008-08-01
11.395000457763672,2008-08-04
11.727499961853027,2008-08-05
11.654999732971191,2008-08-06
11.262499809265137,2008-08-07
11.3125,2008-08-08
11.079999923706055,2008-08-11
11.447500228881836,2008-08-12
10.800000190734863,2008-08-13
13.375,2008-08-14
13.319999694824219,2008-08-15
12.699999809265137,2008-08-18
12.082500457763672,2008-08-19
12.25,2008-08-20
11.984999656677246,2008-08-21
12.0,2008-08-22
12.170000076293945,2008-08-25
11.9375,2008-08-26
11.989999771118164,2008-08-27
12.282500267028809,2008-08-28
12.569999694824219,2008-08-29
12.75,2008-09-02
12.092499732971191,2008-09-03
11.204999923706055,2008-09-04
11.295000076293945,2008-09-05
11.332500457763672,2008-09-08
10.53499984741211,2008-09-09
10.892499923706055,2008-09-10
10.4350004196167,2008-09-11
10.5,2008-09-12
9.75,2008-09-15
9.265000343322754,2008-09-16
8.75,2008-09-17
12.625,2008-09-18
11.262499809265137,2008-09-19
10.604999542236328,2008-09-22
10.149999618530273,2008-09-23
10.204999923706055,2008-09-24
10.537500381469727,2008-09-25
9.982500076293945,2008-09-26
8.824999809265137,2008-09-29
9.65250015258789,2008-09-30
9.835000038146973,2008-10-01
9.050000190734863,2008-10-02
9.25,2008-10-03
9.177499771118164,2008-10-06
9.149999618530273,2008-10-07
9.875,2008-10-08
8.787500381469727,2008-10-09
8.255000114440918,2008-10-10
9.279999732971191,2008-10-13
8.6875,2008-10-14
7.840000152587891,2008-10-15
7.849999904632568,2008-10-16
8.015000343322754,2008-10-17
8.317500114440918,2008-10-20
7.637499809265137,2008-10-21
7.46750020980835,2008-10-22
7.03000020980835,2008-10-23
6.5,2008-10-24
6.037499904632568,2008-10-27
6.71999979019165,2008-10-28
7.462500095367432,2008-10-29
7.735000133514404,2008-10-30
7.644999980926514,2008-10-31
8.100000381469727,2008-11-03
8.1274995803833,2008-11-04
7.590000152587891,2008-11-05
6.892499923706055,2008-11-06
7.117499828338623,2008-11-07
7.054999828338623,2008-11-10
6.5,2008-11-11
5.889999866485596,2008-11-12
6.260000228881836,2008-11-13
5.747499942779541,2008-11-14
5.914999961853027,2008-11-17
5.085000038146973,2008-11-18
4.392499923706055,2008-11-19
4.127500057220459,2008-11-20
4.704999923706055,2008-11-21
4.75,2008-11-24
4.742499828338623,2008-11-25
5.377500057220459,2008-11-26
5.817500114440918,2008-11-28
5.0,2008-12-01
5.09250020980835,2008-12-02
5.054999828338623,2008-12-03
4.994999885559082,2008-12-04
5.065000057220459,2008-12-05
5.802499771118164,2008-12-08
5.605000019073486,2008-12-09
5.684999942779541,2008-12-10
5.392499923706055,2008-12-11
5.349999904632568,2008-12-12
4.997499942779541,2008-12-15
5.082499980926514,2008-12-16
5.432499885559082,2008-12-17
5.492499828338623,2008-12-18
5.630000114440918,2008-12-19
5.125,2008-12-22
4.987500190734863,2008-12-23
5.099999904632568,2008-12-24
5.247499942779541,2008-12-26
5.377500057220459,2008-12-29
5.585000038146973,2008-12-30
5.949999809265137,2008-12-31
5.909999847412109,2009-01-02
6.09499979019165,2009-01-05
5.945000171661377,2009-01-06
5.525000095367432,2009-01-07
5.132500171661377,2009-01-08
5.019999980926514,2009-01-09
4.917500019073486,2009-01-12
5.054999828338623,2009-01-13
5.102499961853027,2009-01-14
5.087500095367432,2009-01-15
5.522500038146973,2009-01-16
5.002500057220459,2009-01-20
5.15749979019165,2009-01-21
4.985000133514404,2009-01-22
4.695000171661377,2009-01-23
4.690000057220459,2009-01-26
4.78249979019165,2009-01-27
5.019999980926514,2009-01-28
5.142499923706055,2009-01-29
5.247499942779541,2009-01-30
5.105000019073486,2009-02-02
5.087500095367432,2009-02-03
5.162499904632568,2009-02-04
5.442500114440918,2009-02-05
5.375,2009-02-06
5.257500171661377,2009-02-09
4.769999980926514,2009-02-10
4.952499866485596,2009-02-11
4.980000019073486,2009-02-12
4.917500019073486,2009-02-13
4.804999828338623,2009-02-17
4.677499771118164,2009-02-18
4.732500076293945,2009-02-19
4.847499847412109,2009-02-20
4.892499923706055,2009-02-23
5.017499923706055,2009-02-24
5.010000228881836,2009-02-25
5.047500133514404,2009-02-26
5.0,2009-02-27
4.78000020980835,2009-03-02
4.824999809265137,2009-03-03
5.327499866485596,2009-03-04
5.112500190734863,2009-03-05
5.077499866485596,2009-03-06
5.184999942779541,2009-03-09
5.542500019073486,2009-03-10
5.545000076293945,2009-03-11
6.170000076293945,2009-03-12
7.052499771118164,2009-03-13
6.5,2009-03-16
6.662499904632568,2009-03-17
6.894999980926514,2009-03-18
6.764999866485596,2009-03-19
6.642499923706055,2009-03-20
7.025000095367432,2009-03-23
7.182499885559082,2009-03-24
7.090000152587891,2009-03-25
7.377500057220459,2009-03-26
7.079999923706055,2009-03-27
6.692500114440918,2009-03-30
6.849999904632568,2009-03-31
6.775000095367432,2009-04-01
7.130000114440918,2009-04-02
7.227499961853027,2009-04-03
7.190000057220459,2009-04-06
6.902500152587891,2009-04-07
6.847499847412109,2009-04-08
7.215000152587891,2009-04-09
7.489999771118164,2009-04-13
7.012499809265137,2009-04-14
7.25,2009-04-15
7.255000114440918,2009-04-16
7.487500190734863,2009-04-17
7.53249979019165,2009-04-20
7.672500133514404,2009-04-21
7.644999980926514,2009-04-22
7.699999809265137,2009-04-23
7.934999942779541,2009-04-24
7.690000057220459,2009-04-27
7.377500057220459,2009-04-28
7.664999961853027,2009-04-29
7.730000019073486,2009-04-30
7.732500076293945,2009-05-01
8.357500076293945,2009-05-04
8.225000381469727,2009-05-05
8.460000038146973,2009-05-06
8.25,2009-05-07
8.255000114440918,2009-05-08
8.202500343322754,2009-05-11
9.367500305175781,2009-05-12
9.172499656677246,2009-05-13
9.217499732971191,2009-05-14
9.255000114440918,2009-05-15
9.270000457763672,2009-05-18
9.239999771118164,2009-05-19
9.4399995803833,2009-05-20
9.087499618530273,2009-05-21
9.260000228881836,2009-05-22
9.4350004196167,2009-05-26
9.395000457763672,2009-05-27
9.422499656677246,2009-05-28
10.237500190734863,2009-05-29
10.569999694824219,2009-06-01
10.520000457763672,2009-06-02
10.039999961853027,2009-06-03
10.457500457763672,2009-06-04
11.09749984741211,2009-06-05
11.085000038146973,2009-06-08
11.3100004196167,2009-06-09
11.84000015258789,2009-06-10
11.5625,2009-06-11
11.135000228881836,2009-06-12
10.462499618530273,2009-06-15
10.180000305175781,2009-06-16
10.15250015258789,2009-06-17
10.697500228881836,2009-06-18
10.859999656677246,2009-06-19
10.157500267028809,2009-06-22
10.132499694824219,2009-06-23
10.75,2009-06-24
10.917499542236328,2009-06-25
11.199999809265137,2009-06-26
11.207500457763672,2009-06-29
11.574999809265137,2009-06-30
11.664999961853027,2009-07-01
11.149999618530273,2009-07-02
10.899999618530273,2009-07-06
10.5600004196167,2009-07-07
9.930000305175781,2009-07-08
10.442500114440918,2009-07-09
10.079999923706055,2009-07-10
10.864999771118164,2009-07-13
11.302499771118164,2009-07-14
11.432499885559082,2009-07-15
11.319999694824219,2009-07-16
11.332500457763672,2009-07-17
12.057499885559082,2009-07-20
11.989999771118164,2009-07-21
11.967499732971191,2009-07-22
12.067500114440918,2009-07-23
12.319999694824219,2009-07-24
12.135000228881836,2009-07-27
12.092499732971191,2009-07-28
11.8774995803833,2009-07-29
12.529999732971191,2009-07-30
12.8125,2009-07-31
13.707500457763672,2009-08-03
13.667499542236328,2009-08-04
12.522500038146973,2009-08-05
12.84000015258789,2009-08-06
12.8725004196167,2009-08-07
12.72249984741211,2009-08-10
12.829999923706055,2009-08-11
12.912500381469727,2009-08-12
13.024999618530273,2009-08-13
12.699999809265137,2009-08-14
11.975000381469727,2009-08-17
12.824999809265137,2009-08-18
12.4399995803833,2009-08-19
12.572500228881836,2009-08-20
12.857500076293945,2009-08-21
13.039999961853027,2009-08-24
12.529999732971191,2009-08-25
12.6274995803833,2009-08-26
12.270000457763672,2009-08-27
12.212499618530273,2009-08-28
12.234999656677246,2009-08-31
12.087499618530273,2009-09-01
12.21500015258789,2009-09-02
12.5625,2009-09-03
13.457500457763672,2009-09-04
13.515000343322754,2009-09-08
14.077500343322754,2009-09-09
14.109999656677246,2009-09-10
13.545000076293945,2009-09-11
13.4375,2009-09-14
13.802499771118164,2009-09-15
14.082500457763672,2009-09-16
14.074999809265137,2009-09-17
14.012499809265137,2009-09-18
13.774999618530273,2009-09-21
14.082500457763672,2009-09-22
14.5,2009-09-23
14.279999732971191,2009-09-24
14.292499542236328,2009-09-25
14.727499961853027,2009-09-28
14.922499656677246,2009-09-29
14.697500228881836,2009-09-30
14.067500114440918,2009-10-01
13.962499618530273,2009-10-02
14.5,2009-10-05
14.8725004196167,2009-10-06
14.882499694824219,2009-10-07
15.512499809265137,2009-10-08
15.572500228881836,2009-10-09
15.114999771118164,2009-10-12
15.2524995803833,2009-10-13
15.515000343322754,2009-10-14
15.494999885559082,2009-10-15
15.15999984741211,2009-10-16
14.75,2009-10-19
14.4375,2009-10-20
14.547499656677246,2009-10-21
15.175000190734863,2009-10-22
15.2475004196167,2009-10-23
15.0625,2009-10-26
14.645000457763672,2009-10-27
14.367500305175781,2009-10-28
14.1899995803833,2009-10-29
13.385000228881836,2009-10-30
13.640000343322754,2009-11-02
13.989999771118164,2009-11-03
14.390000343322754,2009-11-04
14.857500076293945,2009-11-05
15.100000381469727,2009-11-06
15.842499732971191,2009-11-09
16.299999237060547,2009-11-10
16.072500228881836,2009-11-11
17.2549991607666,2009-11-12
18.047500610351562,2009-11-13
17.68000030517578,2009-11-16
17.947500228881836,2009-11-17
17.892499923706055,2009-11-18
16.834999084472656,2009-11-19
17.017499923706055,2009-11-20
17.235000610351562,2009-11-23
17.469999313354492,2009-11-24
17.670000076293945,2009-11-25
17.524999618530273,2009-11-27
18.337499618530273,2009-11-30
18.887500762939453,2009-12-01
19.302499771118164,2009-12-02
19.157499313354492,2009-12-03
18.815000534057617,2009-12-04
18.94499969482422,2009-12-07
18.719999313354492,2009-12-08
18.274999618530273,2009-12-09
18.53499984741211,2009-12-10
18.385000228881836,2009-12-11
18.655000686645508,2009-12-14
18.522499084472656,2009-12-15
19.342500686645508,2009-12-16
18.780000686645508,2009-12-17
18.612499237060547,2009-12-18
18.327499389648438,2009-12-21
17.72249984741211,2009-12-22
18.147499084472656,2009-12-23
18.295000076293945,2009-12-24
18.342500686645508,2009-12-28
18.397499084472656,2009-12-29
18.2549991607666,2009-12-30
17.96500015258789,2009-12-31
18.125,2010-01-04
19.137500762939453,2010-01-05
18.732500076293945,2010-01-06
18.27750015258789,2010-01-07
18.19499969482422,2010-01-08
18.40999984741211,2010-01-11
17.700000762939453,2010-01-12
17.542499542236328,2010-01-13
18.334999084472656,2010-01-14
18.1875,2010-01-15
18.2450008392334,2010-01-19
17.677499771118164,2010-01-20
16.469999313354492,2010-01-21
15.930000305175781,2010-01-22
16.31999969482422,2010-01-25
16.334999084472656,2010-01-26
16.1299991607666,2010-01-27
16.489999771118164,2010-01-28
15.645000457763672,2010-01-29
16.235000610351562,2010-02-01
16.614999771118164,2010-02-02
15.925000190734863,2010-02-03
15.079999923706055,2010-02-04
15.28499984741211,2010-02-05
15.270000457763672,2010-02-08
15.71500015258789,2010-02-09
16.399999618530273,2010-02-10
16.93000030517578,2010-02-11
16.950000762939453,2010-02-12
17.459999084472656,2010-02-16
17.549999237060547,2010-02-17
17.915000915527344,2010-02-18
17.665000915527344,2010-02-19
17.725000381469727,2010-02-22
17.864999771118164,2010-02-23
18.25,2010-02-24
18.3799991607666,2010-02-25
19.114999771118164,2010-02-26
19.53499984741211,2010-03-01
18.96500015258789,2010-03-02
18.209999084472656,2010-03-03
18.84000015258789,2010-03-04
19.315000534057617,2010-03-05
19.700000762939453,2010-03-08
19.3700008392334,2010-03-09
19.434999465942383,2010-03-10
19.399999618530273,2010-03-11
19.325000762939453,2010-03-12
18.985000610351562,2010-03-15
18.604999542236328,2010-03-16
18.309999465942383,2010-03-17
18.459999084472656,2010-03-18
18.0,2010-03-19
18.385000228881836,2010-03-22
18.81999969482422,2010-03-23
19.6299991607666,2010-03-24
20.2450008392334,2010-03-25
19.760000228881836,2010-03-26
20.19499969482422,2010-03-29
20.34000015258789,2010-03-30
19.600000381469727,2010-03-31
20.145000457763672,2010-04-01
20.155000686645508,2010-04-05
19.854999542236328,2010-04-06
19.65999984741211,2010-04-07
19.524999618530273,2010-04-08
18.979999542236328,2010-04-09
19.344999313354492,2010-04-12
19.334999084472656,2010-04-13
19.704999923706055,2010-04-14
19.989999771118164,2010-04-15
19.540000915527344,2010-04-16
18.559999465942383,2010-04-19
18.559999465942383,2010-04-20
18.014999389648438,2010-04-21
19.030000686645508,2010-04-22
19.239999771118164,2010-04-23
19.719999313354492,2010-04-26
18.854999542236328,2010-04-27
18.959999084472656,2010-04-28
18.760000228881836,2010-04-29
18.25,2010-04-30
18.514999389648438,2010-05-03
18.295000076293945,2010-05-04
17.739999771118164,2010-05-05
17.0,2010-05-06
16.46500015258789,2010-05-07
18.565000534057617,2010-05-10
18.274999618530273,2010-05-11
19.9950008392334,2010-05-12
20.28499984741211,2010-05-13
18.9950008392334,2010-05-14
18.96500015258789,2010-05-17
18.985000610351562,2010-05-18
19.0,2010-05-19
17.479999542236328,2010-05-20
18.325000762939453,2010-05-21
18.739999771118164,2010-05-24
18.575000762939453,2010-05-25
18.69499969482422,2010-05-26
20.2450008392334,2010-05-27
19.69499969482422,2010-05-28
19.014999389648438,2010-06-01
19.954999923706055,2010-06-02
19.395000457763672,2010-06-03
18.625,2010-06-04
18.114999771118164,2010-06-07
18.204999923706055,2010-06-08
18.145000457763672,2010-06-09
18.584999084472656,2010-06-10
18.94499969482422,2010-06-11
19.700000762939453,2010-06-14
21.200000762939453,2010-06-15
21.614999771118164,2010-06-16
21.295000076293945,2010-06-17
21.274999618530273,2010-06-18
22.899999618530273,2010-06-21
22.104999542236328,2010-06-22
22.405000686645508,2010-06-23
21.739999771118164,2010-06-24
22.03499984741211,2010-06-25
21.385000228881836,2010-06-28
18.80500030517578,2010-06-29
18.780000686645508,2010-06-30
18.799999237060547,2010-07-01
19.03499984741211,2010-07-02
16.405000686645508,2010-07-06
17.200000762939453,2010-07-07
17.625,2010-07-08
18.364999771118164,2010-07-09
17.69499969482422,2010-07-12
18.3700008392334,2010-07-13
18.469999313354492,2010-07-14
18.405000686645508,2010-07-15
18.239999771118164,2010-07-16
18.56999969482422,2010-07-19
19.459999084472656,2010-07-20
19.010000228881836,2010-07-21
19.729999542236328,2010-07-22
20.25,2010-07-23
19.924999237060547,2010-07-26
19.774999618530273,2010-07-27
19.600000381469727,2010-07-28
19.69499969482422,2010-07-29
20.1299991607666,2010-07-30
20.1299991607666,2010-08-02
19.739999771118164,2010-08-03
20.850000381469727,2010-08-04
21.0,2010-08-05
21.260000228881836,2010-08-06
21.260000228881836,2010-08-09
20.549999237060547,2010-08-10
19.81999969482422,2010-08-11
20.075000762939453,2010-08-12
19.989999771118164,2010-08-13
20.170000076293945,2010-08-16
20.65999984741211,2010-08-17
20.600000381469727,2010-08-18
20.575000762939453,2010-08-19
21.049999237060547,2010-08-20
20.53499984741211,2010-08-23
19.270000457763672,2010-08-24
19.450000762939453,2010-08-25
19.934999465942383,2010-08-26
20.665000915527344,2010-08-27
20.725000381469727,2010-08-30
20.2450008392334,2010-08-31
20.6299991607666,2010-09-01
21.5049991607666,2010-09-02
21.139999389648438,2010-09-03
20.5049991607666,2010-09-07
20.274999618530273,2010-09-08
20.209999084472656,2010-09-09
20.594999313354492,2010-09-10
21.40999984741211,2010-09-13
21.235000610351562,2010-09-14
21.524999618530273,2010-09-15
21.479999542236328,2010-09-16
21.604999542236328,2010-09-17
21.920000076293945,2010-09-20
21.9950008392334,2010-09-21
22.190000534057617,2010-09-22
22.420000076293945,2010-09-23
23.459999084472656,2010-09-24
24.28499984741211,2010-09-27
23.889999389648438,2010-09-28
23.9950008392334,2010-09-29
23.875,2010-09-30
23.725000381469727,2010-10-01
23.15999984741211,2010-10-04
23.774999618530273,2010-10-05
23.03499984741211,2010-10-06
23.260000228881836,2010-10-07
23.010000228881836,2010-10-08
23.350000381469727,2010-10-11
23.56999969482422,2010-10-12
24.260000228881836,2010-10-13
24.135000228881836,2010-10-14
24.8700008392334,2010-10-15
25.389999389648438,2010-10-18
24.575000762939453,2010-10-19
25.014999389648438,2010-10-20
25.5049991607666,2010-10-21
25.46500015258789,2010-10-22
26.0,2010-10-25
25.645000457763672,2010-10-26
25.264999389648438,2010-10-27
25.364999771118164,2010-10-28
26.030000686645508,2010-10-29
26.059999465942383,2010-11-01
26.075000762939453,2010-11-02
24.18000030517578,2010-11-03
23.854999542236328,2010-11-04
23.760000228881836,2010-11-05
23.69499969482422,2010-11-08
23.540000915527344,2010-11-09
23.329999923706055,2010-11-10
24.264999389648438,2010-11-11
23.96500015258789,2010-11-12
23.155000686645508,2010-11-15
22.690000534057617,2010-11-16
22.950000762939453,2010-11-17
23.30500030517578,2010-11-18
23.690000534057617,2010-11-19
23.5,2010-11-22
23.204999923706055,2010-11-23
24.014999389648438,2010-11-24
23.540000915527344,2010-11-26
23.204999923706055,2010-11-29
21.889999389648438,2010-11-30
21.364999771118164,2010-12-01
22.0049991607666,2010-12-02
22.1299991607666,2010-12-03
22.165000915527344,2010-12-06
23.125,2010-12-07
21.934999465942383,2010-12-08
22.204999923706055,2010-12-09
22.575000762939453,2010-12-10
22.264999389648438,2010-12-13
19.31999969482422,2010-12-14
20.860000610351562,2010-12-15
20.385000228881836,2010-12-16
20.540000915527344,2010-12-17
20.155000686645508,2010-12-20
20.479999542236328,2010-12-21
21.104999542236328,2010-12-22
20.875,2010-12-23
20.854999542236328,2010-12-27
21.0,2010-12-28
20.954999923706055,2010-12-29
20.670000076293945,2010-12-30
20.225000381469727,2010-12-31
20.815000534057617,2011-01-03
22.239999771118164,2011-01-04
22.295000076293945,2011-01-05
22.6299991607666,2011-01-06
22.225000381469727,2011-01-07
22.825000762939453,2011-01-10
23.049999237060547,2011-01-11
21.770000457763672,2011-01-12
21.565000534057617,2011-01-13
21.045000076293945,2011-01-14
21.514999389648438,2011-01-18
21.4950008392334,2011-01-19
21.399999618530273,2011-01-20
21.53499984741211,2011-01-21
21.3799991607666,2011-01-24
21.729999542236328,2011-01-25
22.290000915527344,2011-01-26
21.600000381469727,2011-01-27
20.325000762939453,2011-01-28
20.579999923706055,2011-01-31
21.104999542236328,2011-02-01
20.604999542236328,2011-02-02
20.799999237060547,2011-02-03
20.729999542236328,2011-02-04
21.05500030517578,2011-02-07
20.5049991607666,2011-02-08
20.7450008392334,2011-02-09
20.68000030517578,2011-02-10
21.485000610351562,2011-02-11
20.325000762939453,2011-02-14
20.040000915527344,2011-02-15
19.610000610351562,2011-02-16
20.065000534057617,2011-02-17
19.7450008392334,2011-02-18
19.149999618530273,2011-02-22
18.655000686645508,2011-02-23
19.520000457763672,2011-02-24
19.885000228881836,2011-02-25
19.385000228881836,2011-02-28
19.0,2011-03-01
19.145000457763672,2011-03-02
19.440000534057617,2011-03-03
19.520000457763672,2011-03-04
19.03499984741211,2011-03-07
19.30500030517578,2011-03-08
19.46500015258789,2011-03-09
19.334999084472656,2011-03-10
19.3700008392334,2011-03-11
19.5,2011-03-14
19.155000686645508,2011-03-15
18.5049991607666,2011-03-16
18.645000457763672,2011-03-17
18.6299991607666,2011-03-18
19.010000228881836,2011-03-21
18.80500030517578,2011-03-22
18.6299991607666,2011-03-23
19.5049991607666,2011-03-24
19.735000610351562,2011-03-25
19.844999313354492,2011-03-28
20.139999389648438,2011-03-29
20.415000915527344,2011-03-30
20.7450008392334,2011-03-31
20.825000762939453,2011-04-01
21.420000076293945,2011-04-04
22.3700008392334,2011-04-05
22.065000534057617,2011-04-06
22.704999923706055,2011-04-07
22.850000381469727,2011-04-08
22.625,2011-04-11
22.315000534057617,2011-04-12
22.434999465942383,2011-04-13
22.584999084472656,2011-04-14
22.799999237060547,2011-04-15
22.875,2011-04-18
23.774999618530273,2011-04-19
