EXR,Date
9.57138729095459,2008-04-23
9.667271614074707,2008-04-24
9.7293119430542,2008-04-25
9.672911643981934,2008-04-28
9.712392807006836,2008-04-29
9.492423057556152,2008-04-30
9.921075820922852,2008-05-01
9.98311996459961,2008-05-02
9.915437698364258,2008-05-05
9.921075820922852,2008-05-06
9.639068603515625,2008-05-07
9.548829078674316,2008-05-08
9.514984130859375,2008-05-09
9.588308334350586,2008-05-12
9.45858383178711,2008-05-13
9.249895095825195,2008-05-14
9.34013843536377,2008-05-15
9.464224815368652,2008-05-16
9.447305679321289,2008-05-19
9.357063293457031,2008-05-20
9.289374351501465,2008-05-21
9.272457122802734,2008-05-22
9.402181625366211,2008-05-23
9.514984130859375,2008-05-27
9.447305679321289,2008-05-28
9.424739837646484,2008-05-29
9.390901565551758,2008-05-30
9.357063293457031,2008-06-02
9.170934677124023,2008-06-03
9.261178970336914,2008-06-04
9.357063293457031,2008-06-05
9.142733573913574,2008-06-06
9.046850204467773,2008-06-09
9.046850204467773,2008-06-10
8.943718910217285,2008-06-11
8.972367286682129,2008-06-12
9.109874725341797,2008-06-13
9.149979591369629,2008-06-16
8.857778549194336,2008-06-17
8.846317291259766,2008-06-18
9.138522148132324,2008-06-19
9.035392761230469,2008-06-20
8.783292770385742,2008-06-23
8.903610229492188,2008-06-24
9.012472152709961,2008-06-25
8.789024353027344,2008-06-26
8.766106605529785,2008-06-27
8.800485610961914,2008-06-30
8.829130172729492,2008-07-01
8.708809852600098,2008-07-02
8.720269203186035,2008-07-03
8.594222068786621,2008-07-07
9.058307647705078,2008-07-08
8.456713676452637,2008-07-09
8.708809852600098,2008-07-10
8.691624641418457,2008-07-11
8.365042686462402,2008-07-14
8.175971031188965,2008-07-15
8.519733428955078,2008-07-16
8.748919486999512,2008-07-17
8.6285982131958,2008-07-18
8.519733428955078,2008-07-21
8.955180168151855,2008-07-22
9.035392761230469,2008-07-23
8.697352409362793,2008-07-24
8.754643440246582,2008-07-25
8.508278846740723,2008-07-28
8.748919486999512,2008-07-29
8.021273612976074,2008-07-30
8.118671417236328,2008-07-31
8.141594886779785,2008-08-01
8.009817123413086,2008-08-04
8.330663681030273,2008-08-05
8.22753620147705,2008-08-06
7.963977336883545,2008-08-07
8.307743072509766,2008-08-08
8.6285982131958,2008-08-11
8.68016242980957,2008-08-12
8.645788192749023,2008-08-13
8.697352409362793,2008-08-14
8.789024353027344,2008-08-15
8.588488578796387,2008-08-18
8.565573692321777,2008-08-19
8.6228666305542,2008-08-20
8.554113388061523,2008-08-21
8.800485610961914,2008-08-22
8.611411094665527,2008-08-25
8.754643440246582,2008-08-26
8.794754981994629,2008-08-27
9.127063751220703,2008-08-28
9.023933410644531,2008-08-29
9.06403636932373,2008-09-02
9.218732833862305,2008-09-03
8.943718910217285,2008-09-04
8.892157554626465,2008-09-05
9.281760215759277,2008-09-08
9.023933410644531,2008-09-09
9.018202781677246,2008-09-10
9.082243919372559,2008-09-11
9.221972465515137,2008-09-12
8.692173957824707,2008-09-15
9.350051879882812,2008-09-16
8.674705505371094,2008-09-17
10.136014938354492,2008-09-18
10.229168891906738,2008-09-19
9.303478240966797,2008-09-22
9.134642601013184,2008-09-23
8.709641456604004,2008-09-24
8.703815460205078,2008-09-25
8.954160690307617,2008-09-26
8.668886184692383,2008-09-29
8.942516326904297,2008-09-30
8.732926368713379,2008-10-01
8.354503631591797,2008-10-02
8.249701499938965,2008-10-03
8.022650718688965,2008-10-06
7.521961688995361,2008-10-07
7.655866622924805,2008-10-08
6.701066493988037,2008-10-09
7.388054847717285,2008-10-10
7.65004301071167,2008-10-13
7.58018159866333,2008-10-14
6.759283065795898,2008-10-15
6.765106678009033,2008-10-16
6.64284610748291,2008-10-17
6.666134357452393,2008-10-20
6.526407241821289,2008-10-21
6.217844486236572,2008-10-22
5.97332239151001,2008-10-23
5.57160758972168,2008-10-24
5.065099716186523,2008-10-27
5.688047409057617,2008-10-28
6.043184757232666,2008-10-29
6.165445804595947,2008-10-30
6.701066493988037,2008-10-31
6.794215679168701,2008-11-03
7.120250225067139,2008-11-04
6.60791540145874,2008-11-05
6.305172920227051,2008-11-06
6.538049221038818,2008-11-07
6.124692440032959,2008-11-10
5.833595275878906,2008-11-11
5.4668121337890625,2008-11-12
5.8161301612854,2008-11-13
5.117496013641357,2008-11-14
5.152428150177002,2008-11-17
4.9195475578308105,2008-11-18
4.267490863800049,2008-11-19
3.7668025493621826,2008-11-20
3.923995018005371,2008-11-21
4.884617805480957,2008-11-24
4.657563209533691,2008-11-25
5.076742649078369,2008-11-26
5.152428150177002,2008-11-28
4.378106594085693,2008-12-01
4.7914652824401855,2008-12-02
4.942836761474609,2008-12-03
4.855506896972656,2008-12-04
5.408594131469727,2008-12-05
5.874347686767578,2008-12-08
5.216468334197998,2008-12-09
5.472635746002197,2008-12-10
4.982192039489746,2008-12-11
5.347033500671387,2008-12-12
5.077887535095215,2008-12-15
5.7417802810668945,2008-12-16
6.034849166870117,2008-12-17
5.992982864379883,2008-12-18
6.513329029083252,2008-12-19
6.1604509353637695,2008-12-22
5.903268337249756,2008-12-23
5.81953239440918,2008-12-24
5.813553333282471,2008-12-26
5.6101975440979,2008-12-29
5.705894470214844,2008-12-30
6.172413349151611,2008-12-31
6.076718330383301,2009-01-02
5.813553333282471,2009-01-05
6.214280605316162,2009-01-06
6.016906261444092,2009-01-07
5.903268337249756,2009-01-08
5.652063846588135,2009-01-09
5.34105110168457,2009-01-12
5.478615760803223,2009-01-13
5.185546875,2009-01-14
5.335071086883545,2009-01-15
5.640101432800293,2009-01-16
4.958266258239746,2009-01-20
5.0061163902282715,2009-01-21
5.053961753845215,2009-01-22
5.107791900634766,2009-01-23
5.119753837585449,2009-01-26
5.257318019866943,2009-01-27
5.526463985443115,2009-01-28
5.08386754989624,2009-01-29
4.850607395172119,2009-01-30
4.832663059234619,2009-02-02
4.683140277862549,2009-02-03
4.5156707763671875,2009-02-04
4.402031421661377,2009-02-05
4.599404811859131,2009-02-06
4.641272068023682,2009-02-09
4.282410144805908,2009-02-10
4.348202228546143,2009-02-11
4.234562873840332,2009-02-12
4.019245624542236,2009-02-13
3.720195770263672,2009-02-17
3.7560806274414062,2009-02-18
3.6663668155670166,2009-02-19
3.6843085289001465,2009-02-20
3.582632541656494,2009-02-23
3.9474732875823975,2009-02-24
3.797948122024536,2009-02-25
3.696270227432251,2009-02-26
3.7500998973846436,2009-02-27
3.445068359375,2009-03-02
3.3732972145080566,2009-03-03
3.415163040161133,2009-03-04
3.2716193199157715,2009-03-05
3.0981693267822266,2009-03-06
3.0682642459869385,2009-03-09
3.343391180038452,2009-03-10
3.230692148208618,2009-03-11
3.512439489364624,2009-03-12
3.3872179985046387,2009-03-13
3.1931259632110596,2009-03-16
3.456089496612549,2009-03-17
3.700270175933838,2009-03-18
3.506178140640259,2009-03-19
3.211909770965576,2009-03-20
3.6627044677734375,2009-03-23
3.512439489364624,2009-03-24
3.468611717224121,2009-03-25
3.6814863681793213,2009-03-26
3.3872179985046387,2009-03-27
3.299564838409424,2009-03-30
3.449829578399658,2009-03-31
3.5312235355377197,2009-04-01
3.8693161010742188,2009-04-02
4.0696702003479,2009-04-03
4.082192420959473,2009-04-06
3.712791919708252,2009-04-07
3.7879250049591064,2009-04-08
4.313851356506348,2009-04-09
4.301328182220459,2009-04-13
3.8442721366882324,2009-04-14
4.019582271575928,2009-04-15
4.395244598388672,2009-04-16
4.764645576477051,2009-04-17
4.46411657333374,2009-04-20
4.820993423461914,2009-04-21
4.689512729644775,2009-04-22
4.839778423309326,2009-04-23
5.0088276863098145,2009-04-24
4.626902103424072,2009-04-27
4.495420932769775,2009-04-28
4.595596790313721,2009-04-29
4.451594352722168,2009-04-30
4.257503032684326,2009-05-01
4.9399542808532715,2009-05-04
4.439070701599121,2009-05-05
4.46411657333374,2009-05-06
4.063411712646484,2009-05-07
4.420289516448975,2009-05-08
4.307589530944824,2009-05-11
4.251239776611328,2009-05-12
3.975755453109741,2009-05-13
4.2074127197265625,2009-05-14
4.144804000854492,2009-05-15
4.501681804656982,2009-05-18
4.570553302764893,2009-05-19
4.414027214050293,2009-05-20
4.4891581535339355,2009-05-21
4.320110321044922,2009-05-22
4.639424800872803,2009-05-26
4.4891581535339355,2009-05-27
4.451594352722168,2009-05-28
4.7020344734191895,2009-05-29
4.946213245391846,2009-06-01
5.165350437164307,2009-06-02
5.196655750274658,2009-06-03
5.4095306396484375,2009-06-04
5.440835475921631,2009-06-05
5.265527725219727,2009-06-08
5.296833038330078,2009-06-09
5.296833038330078,2009-06-10
5.278049945831299,2009-06-11
5.340659141540527,2009-06-12
5.077695846557617,2009-06-15
4.977519512176514,2009-06-16
4.902388095855713,2009-06-17
4.946213245391846,2009-06-18
5.096478462219238,2009-06-19
4.921170234680176,2009-06-22
4.9086480140686035,2009-06-23
5.046390533447266,2009-06-24
5.052652359008789,2009-06-25
5.271790027618408,2009-06-26
5.177874565124512,2009-06-29
5.227962017059326,2009-06-30
5.353182792663574,2009-07-01
5.033868789672852,2009-07-02
5.11526346206665,2009-07-06
4.977519512176514,2009-07-07
4.802211761474609,2009-07-08
4.695773601531982,2009-07-09
4.733338832855225,2009-07-10
4.896127223968506,2009-07-13
4.977519512176514,2009-07-14
5.134044647216797,2009-07-15
5.2091779708862305,2009-07-16
5.071435928344727,2009-07-17
5.177874565124512,2009-07-20
5.077695846557617,2009-07-21
5.077695846557617,2009-07-22
5.184134483337402,2009-07-23
5.321876525878906,2009-07-24
5.234223365783691,2009-07-27
5.265527725219727,2009-07-28
5.284309387207031,2009-07-29
5.509707450866699,2009-07-30
5.497185230255127,2009-07-31
5.628667831420898,2009-08-03
5.572317123413086,2009-08-04
5.597362995147705,2009-08-05
5.672494888305664,2009-08-06
6.016851425170898,2009-08-07
5.835281848907471,2009-08-10
5.591099262237549,2009-08-11
5.941718101501465,2009-08-12
5.8290205001831055,2009-08-13
5.653711318969727,2009-08-14
5.541013717651367,2009-08-17
5.8665876388549805,2009-08-18
5.973024368286133,2009-08-19
6.210943222045898,2009-08-20
6.40503454208374,2009-08-21
6.267293930053711,2009-08-24
6.342423915863037,2009-08-25
6.298596382141113,2009-08-26
6.242246150970459,2009-08-27
6.3799896240234375,2009-08-28
6.198422431945801,2009-08-31
5.885370254516602,2009-09-01
5.584840297698975,2009-09-02
5.791453838348389,2009-09-03
5.879108905792236,2009-09-04
6.016851425170898,2009-09-08
6.123289585113525,2009-09-09
6.179638862609863,2009-09-10
6.179638862609863,2009-09-11
6.505210876464844,2009-09-14
6.724348068237305,2009-09-15
7.006095886230469,2009-09-16
6.824524402618408,2009-09-17
6.743130207061768,2009-09-18
6.680522918701172,2009-09-21
7.012356281280518,2009-09-22
6.930961608886719,2009-09-23
6.523996353149414,2009-09-24
6.517736911773682,2009-09-25
6.9873127937316895,2009-09-28
6.830784797668457,2009-09-29
6.605389595031738,2009-09-30
6.342423915863037,2009-10-01
6.3799896240234375,2009-10-02
6.348684310913086,2009-10-05
6.317379951477051,2009-10-06
6.323641777038574,2009-10-07
6.423819541931152,2009-10-08
6.5365190505981445,2009-10-09
6.567821025848389,2009-10-12
6.461384296417236,2009-10-13
6.574080467224121,2009-10-14
6.793220520019531,2009-10-15
6.6554765701293945,2009-10-16
6.768176555633545,2009-10-19
6.592864036560059,2009-10-20
6.5490403175354,2009-10-21
6.718088150024414,2009-10-22
6.555301666259766,2009-10-23
6.455122470855713,2009-10-26
6.39877462387085,2009-10-27
5.9855451583862305,2009-10-28
6.210943222045898,2009-10-29
5.991808891296387,2009-10-30
5.979283809661865,2009-11-02
6.373730659484863,2009-11-03
6.148333549499512,2009-11-04
6.342423915863037,2009-11-05
6.498950958251953,2009-11-06
6.824524402618408,2009-11-09
6.937223434448242,2009-11-10
7.074963569641113,2009-11-11
6.949743747711182,2009-11-12
7.156357288360596,2009-11-13
7.325408935546875,2009-11-16
7.0624470710754395,2009-11-17
7.200186729431152,2009-11-18
6.968526840209961,2009-11-19
6.930961608886719,2009-11-20
7.037397861480713,2009-11-23
6.999834060668945,2009-11-24
7.024878978729248,2009-11-25
6.686783313751221,2009-11-27
6.880871772766113,2009-11-30
7.137574672698975,2009-12-01
7.25653600692749,2009-12-02
7.043659687042236,2009-12-03
7.2314934730529785,2009-12-04
7.087487697601318,2009-12-07
6.9671430587768555,2009-12-08
6.960809707641602,2009-12-09
7.055817604064941,2009-12-10
7.264832973480225,2009-12-11
7.3978447914123535,2009-12-14
7.416842937469482,2009-12-15
7.302833557128906,2009-12-16
7.3281707763671875,2009-12-17
7.2838358879089355,2009-12-18
7.334504127502441,2009-12-21
7.353504657745361,2009-12-22
7.549854278564453,2009-12-23
7.657528400421143,2009-12-24
7.562520503997803,2009-12-28
7.435844898223877,2009-12-29
7.480182647705078,2009-12-30
7.315505027770996,2009-12-31
7.530852317810059,2010-01-04
7.480182647705078,2010-01-05
7.505516052246094,2010-01-06
7.44851016998291,2010-01-07
7.2838358879089355,2010-01-08
7.3408379554748535,2010-01-11
7.08115291595459,2010-01-12
7.207828998565674,2010-01-13
7.182492256164551,2010-01-14
7.214162826538086,2010-01-15
7.423179626464844,2010-01-19
7.4421772956848145,2010-01-20
7.321836948394775,2010-01-21
7.2711639404296875,2010-01-22
7.296502590179443,2010-01-25
7.188828468322754,2010-01-26
7.220494747161865,2010-01-27
7.157156944274902,2010-01-28
7.188828468322754,2010-01-29
7.258504390716553,2010-02-01
7.423179626464844,2010-02-02
7.353504657745361,2010-02-03
7.08115291595459,2010-02-04
7.188828468322754,2010-02-05
7.049483776092529,2010-02-08
7.017816543579102,2010-02-09
7.049483776092529,2010-02-10
7.150825023651123,2010-02-11
7.195159912109375,2010-02-12
7.3408379554748535,2010-02-16
7.347175121307373,2010-02-17
7.499184608459473,2010-02-18
7.644859313964844,2010-02-19
7.600522041320801,2010-02-22
7.296502590179443,2010-02-23
7.2838358879089355,2010-02-24
7.239496231079102,2010-02-25
7.144495487213135,2010-02-26
7.182492256164551,2010-03-01
7.074820518493652,2010-03-02
7.163493633270264,2010-03-03
7.42950963973999,2010-03-04
7.7335333824157715,2010-03-05
7.904547214508057,2010-03-08
8.01855182647705,2010-03-09
8.01855182647705,2010-03-10
8.018548011779785,2010-03-11
8.120697975158691,2010-03-12
8.171772956848145,2010-03-15
8.363299369812012,2010-03-16
8.382447242736816,2010-03-17
8.414376258850098,2010-03-18
8.216459274291992,2010-03-19
8.235612869262695,2010-03-22
8.337761878967285,2010-03-23
8.324992179870605,2010-03-24
8.235612869262695,2010-03-25
8.299454689025879,2010-03-26
8.31860637664795,2010-03-29
8.344143867492676,2010-03-30
8.095161437988281,2010-03-31
8.114316940307617,2010-04-01
8.324992179870605,2010-04-05
8.554821968078613,2010-04-06
8.656970024108887,2010-04-07
8.573978424072266,2010-04-08
8.803808212280273,2010-04-09
8.70166015625,2010-04-12
9.001717567443848,2010-04-13
9.186859130859375,2010-04-14
8.739964485168457,2010-04-15
8.529285430908203,2010-04-16
8.61866569519043,2010-04-19
8.688896179199219,2010-04-20
8.99533462524414,2010-04-21
9.020873069763184,2010-04-22
9.257085800170898,2010-04-23
9.46776294708252,2010-04-26
9.154937744140625,2010-04-27
9.078330039978027,2010-04-28
9.67844295501709,2010-04-29
9.589061737060547,2010-04-30
9.933809280395508,2010-05-03
9.959346771240234,2010-05-04
10.106184959411621,2010-05-05
9.812514305114746,2010-05-06
9.608216285705566,2010-05-07
10.163642883300781,2010-05-10
10.125334739685059,2010-05-11
10.361552238464355,2010-05-12
10.112566947937012,2010-05-13
9.991270065307617,2010-05-14
10.131723403930664,2010-05-17
9.684823989868164,2010-05-18
9.531607627868652,2010-05-19
8.950645446777344,2010-05-20
9.346467971801758,2010-05-21
9.218779563903809,2010-05-24
9.174092292785645,2010-05-25
9.231549263000488,2010-05-26
9.748668670654297,2010-05-27
9.601829528808594,2010-05-28
9.193245887756348,2010-06-01
9.416690826416016,2010-06-02
9.314543724060059,2010-06-03
8.861268043518066,2010-06-04
8.771885871887207,2010-06-07
8.874035835266113,2010-06-08
8.963411331176758,2010-06-09
9.218779563903809,2010-06-10
9.373068809509277,2010-06-11
9.707361221313477,2010-06-14
9.977371215820312,2010-06-15
9.623791694641113,2010-06-16
9.578789710998535,2010-06-17
9.572359085083008,2010-06-18
9.4823579788208,2010-06-21
9.3859281539917,2010-06-22
9.366640090942383,2010-06-23
9.148065567016602,2010-06-24
9.360211372375488,2010-06-25
9.289497375488281,2010-06-28
8.94234848022461,2010-06-29
8.935918807983398,2010-06-30
8.903773307800293,2010-07-01
8.659481048583984,2010-07-02
8.383047103881836,2010-07-06
8.890915870666504,2010-07-07
8.955204963684082,2010-07-08
9.083780288696289,2010-07-09
9.160922050476074,2010-07-12
9.430930137634277,2010-07-13
9.199496269226074,2010-07-14
9.148065567016602,2010-07-15
8.916629791259766,2010-07-16
8.968062400817871,2010-07-19
9.128780364990234,2010-07-20
9.032346725463867,2010-07-21
9.45664119720459,2010-07-22
9.649504661560059,2010-07-23
9.919510841369629,2010-07-26
9.919510841369629,2010-07-27
9.919510841369629,2010-07-28
9.874510765075684,2010-07-29
9.970941543579102,2010-07-30
10.150940895080566,2010-08-02
10.170231819152832,2010-08-03
10.1895170211792,2010-08-04
10.144516944885254,2010-08-05
10.06736946105957,2010-08-06
10.305233001708984,2010-08-09
10.10594367980957,2010-08-10
9.900223731994629,2010-08-11
9.752361297607422,2010-08-12
9.604501724243164,2010-08-13
9.745935440063477,2010-08-16
10.06736946105957,2010-08-17
10.054515838623047,2010-08-18
9.733076095581055,2010-08-19
9.713790893554688,2010-08-20
9.53378677368164,2010-08-23
9.520931243896484,2010-08-24
9.790936470031738,2010-08-25
9.643075942993164,2010-08-26
9.758793830871582,2010-08-27
9.65593147277832,2010-08-30
9.829506874084473,2010-08-31
10.273088455200195,2010-09-01
10.253803253173828,2010-09-02
10.472379684448242,2010-09-03
10.292377471923828,2010-09-07
10.318092346191406,2010-09-08
10.093088150024414,2010-09-09
10.183087348937988,2010-09-10
10.47421932220459,2010-09-13
10.57773208618164,2010-09-14
10.739473342895508,2010-09-15
10.681245803833008,2010-09-16
10.733003616333008,2010-09-17
11.05001163482666,2010-09-20
10.720059394836426,2010-09-21
10.616551399230957,2010-09-22
10.370705604553223,2010-09-23
10.804163932800293,2010-09-24
10.551854133605957,2010-09-27
10.545381546020508,2010-09-28
10.51303768157959,2010-09-29
10.37717342376709,2010-09-30
10.461280822753906,2010-10-01
10.500096321105957,2010-10-04
10.823573112487793,2010-10-05
10.44834041595459,2010-10-06
10.338353157043457,2010-10-07
10.383646965026855,2010-10-08
10.351298332214355,2010-10-11
10.37717342376709,2010-10-12
10.597140312194824,2010-10-13
10.53244686126709,2010-10-14
10.351298332214355,2010-10-15
10.487154006958008,2010-10-18
10.312479019165039,2010-10-19
10.461280822753906,2010-10-20
10.422463417053223,2010-10-21
10.428930282592773,2010-10-22
10.500096321105957,2010-10-25
10.44834041595459,2010-10-26
10.247787475585938,2010-10-27
10.234845161437988,2010-10-28
10.480688095092773,2010-10-29
10.74593734741211,2010-11-01
10.907684326171875,2010-11-02
10.868861198425293,2010-11-03
11.159994125366211,2010-11-04
11.205278396606445,2010-11-05
11.088827133178711,2010-11-08
10.726531028747559,2010-11-09
10.739473342895508,2010-11-10
10.74593734741211,2010-11-11
10.60361099243164,2010-11-12
10.44834041595459,2010-11-15
10.04722785949707,2010-11-16
10.137801170349121,2010-11-17
10.163681030273438,2010-11-18
10.150740623474121,2010-11-19
10.208967208862305,2010-11-22
10.118392944335938,2010-11-23
10.52597713470459,2010-11-24
10.538918495178223,2010-11-26
10.480688095092773,2010-11-29
10.364235877990723,2010-11-30
10.58420181274414,2010-12-01
10.733003616333008,2010-12-02
10.720059394836426,2010-12-03
10.849453926086426,2010-12-06
11.147049903869629,2010-12-07
11.10800838470459,2010-12-08
11.114517211914062,2010-12-09
11.244664192199707,2010-12-10
11.387823104858398,2010-12-13
11.09499454498291,2010-12-14
10.971357345581055,2010-12-15
11.075475692749023,2010-12-16
11.09499454498291,2010-12-17
11.179590225219727,2010-12-20
11.35528564453125,2010-12-21
11.413857460021973,2010-12-22
11.296723365783691,2010-12-23
11.361793518066406,2010-12-27
11.413857460021973,2010-12-28
11.43337345123291,2010-12-29
11.413857460021973,2010-12-30
11.322750091552734,2010-12-31
11.641609191894531,2011-01-03
11.517974853515625,2011-01-04
11.550507545471191,2011-01-05
11.387823104858398,2011-01-06
11.498446464538574,2011-01-07
11.628599166870117,2011-01-10
11.628599166870117,2011-01-11
11.726202011108398,2011-01-12
11.75223445892334,2011-01-13
11.934442520141602,2011-01-14
11.85634994506836,2011-01-18
11.85634994506836,2011-01-19
12.012527465820312,2011-01-20
12.220763206481934,2011-01-21
12.25329875946045,2011-01-24
12.363926887512207,2011-01-25
12.48105239868164,2011-01-26
12.630728721618652,2011-01-27
12.376938819885254,2011-01-28
12.513594627380371,2011-01-31
12.585172653198242,2011-02-01
12.695798873901367,2011-02-02
12.715319633483887,2011-02-03
12.702302932739258,2011-02-04
12.851974487304688,2011-02-07
12.754364967346191,2011-02-08
12.728331565856934,2011-02-09
12.799908638000488,2011-02-10
12.851974487304688,2011-02-11
12.812931060791016,2011-02-14
12.48756217956543,2011-02-15
12.48756217956543,2011-02-16
12.585172653198242,2011-02-17
12.624214172363281,2011-02-18
12.376938819885254,2011-02-22
12.123147010803223,2011-02-23
12.220763206481934,2011-02-24
12.448518753051758,2011-02-25
12.851974487304688,2011-02-28
12.53962230682373,2011-03-01
12.49406909942627,2011-03-02
12.715319633483887,2011-03-03
12.864988327026367,2011-03-04
12.943075180053711,2011-03-07
13.099249839782715,2011-03-08
13.008146286010742,2011-03-09
12.786901473999023,2011-03-10
12.904876708984375,2011-03-11
12.852437019348145,2011-03-14
12.701693534851074,2011-03-15
12.472307205200195,2011-03-16
12.518186569213867,2011-03-17
12.754130363464355,2011-03-18
13.10804557800293,2011-03-21
13.094939231872559,2011-03-22
12.944196701049805,2011-03-23
13.029397010803223,2011-03-24
13.127702713012695,2011-03-25
13.114603996276855,2011-03-28
13.31777572631836,2011-03-29
13.671689987182617,2011-03-30
13.573380470275879,2011-03-31
13.429193496704102,2011-04-01
13.343993186950684,2011-04-04
13.239129066467285,2011-04-05
13.14081859588623,2011-04-06
12.931085586547852,2011-04-07
12.793452262878418,2011-04-08
12.780344009399414,2011-04-11
12.688587188720703,2011-04-12
12.786901473999023,2011-04-13
13.206355094909668,2011-04-14
13.343993186950684,2011-04-15
13.265342712402344,2011-04-18
13.422637939453125,2011-04-19
13.625814437866211,2011-04-20
13.783108711242676,2011-04-21
13.9469633102417,2011-04-25
14.06493091583252,2011-04-26
14.163247108459473,2011-04-27
14.353312492370605,2011-04-28
14.182905197143555,2011-04-29
14.110810279846191,2011-05-02
14.045271873474121,2011-05-03
13.914192199707031,2011-05-04
13.966626167297363,2011-05-05
13.822432518005371,2011-05-06
13.999396324157715,2011-05-09
14.333648681640625,2011-05-10
14.150137901306152,2011-05-11
13.874870300292969,2011-05-12
13.914192199707031,2011-05-13
13.973180770874023,2011-05-16
13.927300453186035,2011-05-17
14.156688690185547,2011-05-18
14.14357852935791,2011-05-19
13.822432518005371,2011-05-20
13.717570304870605,2011-05-23
13.671689987182617,2011-05-24
13.802775382995605,2011-05-25
13.9469633102417,2011-05-26
14.005951881408691,2011-05-27
14.261555671691895,2011-05-31
13.756893157958984,2011-06-01
13.756893157958984,2011-06-02
13.638921737670898,2011-06-03
13.540611267089844,2011-06-06
13.724123001098633,2011-06-07
13.711017608642578,2011-06-08
13.59304428100586,2011-06-09
13.232571601867676,2011-06-10
13.113779067993164,2011-06-13
13.357967376708984,2011-06-14
13.067581176757812,2011-06-15
13.107176780700684,2011-06-16
13.173177719116211,2011-06-17
13.338170051574707,2011-06-20
13.48336410522461,2011-06-21
13.707758903503418,2011-06-22
13.50976276397705,2011-06-23
13.516362190246582,2011-06-24
13.654959678649902,2011-06-27
13.859549522399902,2011-06-28
14.004749298095703,2011-06-29
14.077348709106445,2011-06-30
14.314942359924316,2011-07-01
14.47992992401123,2011-07-05
14.519530296325684,2011-07-06
14.631725311279297,2011-07-07
14.539327621459961,2011-07-08
14.328132629394531,2011-07-11
14.24233627319336,2011-07-12
14.090546607971191,2011-07-13
14.050950050354004,2011-07-14
14.374336242675781,2011-07-15
14.163140296936035,2011-07-18
14.519530296325684,2011-07-19
14.618532180786133,2011-07-20
14.565729141235352,2011-07-21
14.644929885864258,2011-07-22
14.572332382202148,2011-07-25
14.539327621459961,2011-07-26
14.077348709106445,2011-07-27
14.050950050354004,2011-07-28
14.031146049499512,2011-07-29
14.116943359375,2011-08-01
13.780355453491211,2011-08-02
13.866155624389648,2011-08-03
13.074172973632812,2011-08-04
12.84978199005127,2011-08-05
11.774020195007324,2011-08-08
12.961981773376465,2011-08-09
12.460397720336914,2011-08-10
13.212773323059082,2011-08-11
13.305173873901367,2011-08-12
13.94534969329834,2011-08-15
13.852951049804688,2011-08-16
13.7605562210083,2011-08-17
13.014775276184082,2011-08-18
12.76398754119873,2011-08-19
12.876185417175293,2011-08-22
13.357967376708984,2011-08-23
13.628557205200195,2011-08-24
13.496564865112305,2011-08-25
13.48336410522461,2011-08-26
13.707758903503418,2011-08-29
13.925549507141113,2011-08-30
14.189538955688477,2011-08-31
14.037748336791992,2011-09-01
13.747358322143555,2011-09-02
13.800156593322754,2011-09-06
14.354536056518555,2011-09-07
14.262142181396484,2011-09-08
13.674762725830078,2011-09-09
13.740757942199707,2011-09-12
13.76069164276123,2011-09-13
13.88693618774414,2011-09-14
14.245737075805664,2011-09-15
14.325469970703125,2011-09-16
14.066336631774902,2011-09-19
14.006535530090332,2011-09-20
13.255711555480957,2011-09-21
12.737442016601562,2011-09-22
12.79723834991455,2011-09-23
13.043094635009766,2011-09-26
13.195913314819336,2011-09-27
12.624486923217773,2011-09-28
12.770665168762207,2011-09-29
12.378633499145508,2011-09-30
11.787282943725586,2011-10-03
12.677640914916992,2011-10-04
12.385285377502441,2011-10-05
12.976644515991211,2011-10-06
12.385285377502441,2011-10-07
13.082956314086914,2011-10-10
12.724148750305176,2011-10-11
12.843757629394531,2011-10-12
12.850395202636719,2011-10-13
13.249066352844238,2011-10-14
13.003223419189453,2011-10-17
13.534778594970703,2011-10-18
13.368667602539062,2011-10-19
13.45504379272461,2011-10-20
13.940094947814941,2011-10-21
14.391910552978516,2011-10-24
14.232442855834961,2011-10-25
14.445074081420898,2011-10-26
14.956689834594727,2011-10-27
15.162670135498047,2011-10-28
14.969985961914062,2011-10-31
14.611180305480957,2011-11-01
15.063005447387695,2011-11-02
15.2224702835083,2011-11-03
15.175956726074219,2011-11-04
15.20917797088623,2011-11-07
15.328786849975586,2011-11-08
14.611180305480957,2011-11-09
14.790582656860352,2011-11-10
15.215827941894531,2011-11-11
15.156030654907227,2011-11-14
15.474956512451172,2011-11-15
15.468313217163086,2011-11-16
15.195891380310059,2011-11-17
15.554693222045898,2011-11-18
15.149380683898926,2011-11-21
15.149380683898926,2011-11-22
14.783939361572266,2011-11-23
14.73742389678955,2011-11-25
15.242405891418457,2011-11-28
15.308852195739746,2011-11-29
16.013158798217773,2011-11-30
15.760679244995117,2011-12-01
15.999874114990234,2011-12-02
16.192562103271484,2011-12-05
16.192562103271484,2011-12-06
16.185876846313477,2011-12-07
15.764864921569824,2011-12-08
15.945293426513672,2011-12-09
15.711400032043457,2011-12-12
15.544328689575195,2011-12-13
15.397303581237793,2011-12-14
15.55769157409668,2011-12-15
15.818327903747559,2011-12-16
15.617841720581055,2011-12-19
15.905198097229004,2011-12-20
15.825010299682617,2011-12-21
15.992083549499512,2011-12-22
16.225975036621094,2011-12-23
16.359630584716797,2011-12-27
