NOC,Date
4.944674015045166,1988-04-15
4.8793253898620605,1988-04-18
4.8357625007629395,1988-04-19
4.770412445068359,1988-04-20
4.8357625007629395,1988-04-21
4.988239765167236,1988-04-22
4.988239765167236,1988-04-25
5.031806468963623,1988-04-26
4.944674015045166,1988-04-27
4.9228901863098145,1988-04-28
5.010022163391113,1988-04-29
5.053585052490234,1988-05-02
5.097154140472412,1988-05-03
5.118937015533447,1988-05-04
5.162501335144043,1988-05-05
5.031806468963623,1988-05-06
4.988239765167236,1988-05-09
5.031806468963623,1988-05-10
4.9228901863098145,1988-05-11
4.9228901863098145,1988-05-12
4.988239765167236,1988-05-13
5.097154140472412,1988-05-16
4.944674015045166,1988-05-17
4.9228901863098145,1988-05-18
5.031806468963623,1988-05-19
5.0753703117370605,1988-05-20
5.053585052490234,1988-05-23
5.084405422210693,1988-05-24
5.040382385253906,1988-05-25
5.106408596038818,1988-05-26
5.06239128112793,1988-05-27
5.194452285766602,1988-05-31
5.1724443435668945,1988-06-01
5.106408596038818,1988-06-02
5.084405422210693,1988-06-03
5.1724443435668945,1988-06-06
5.106408596038818,1988-06-07
5.238473892211914,1988-06-08
5.216464996337891,1988-06-09
5.1724443435668945,1988-06-10
5.194452285766602,1988-06-13
5.260483741760254,1988-06-14
5.326516628265381,1988-06-15
5.216464996337891,1988-06-16
5.1724443435668945,1988-06-17
5.128423690795898,1988-06-20
5.150434494018555,1988-06-21
5.194452285766602,1988-06-22
5.128423690795898,1988-06-23
5.084405422210693,1988-06-24
5.06239128112793,1988-06-27
5.128423690795898,1988-06-28
5.106408596038818,1988-06-29
5.260483741760254,1988-06-30
5.1724443435668945,1988-07-01
5.326516628265381,1988-07-05
5.304509162902832,1988-07-06
5.260483741760254,1988-07-07
5.282495975494385,1988-07-08
5.3485260009765625,1988-07-11
5.458579063415527,1988-07-12
5.546621322631836,1988-07-13
5.67868185043335,1988-07-14
5.568628311157227,1988-07-15
5.546621322631836,1988-07-18
5.458579063415527,1988-07-19
5.392548084259033,1988-07-20
5.392548084259033,1988-07-21
5.304509162902832,1988-07-22
5.37053918838501,1988-07-25
5.3485260009765625,1988-07-26
5.3485260009765625,1988-07-27
5.436566352844238,1988-07-28
5.502601623535156,1988-07-29
5.480590343475342,1988-08-01
5.458579063415527,1988-08-02
5.480590343475342,1988-08-03
5.458579063415527,1988-08-04
5.436566352844238,1988-08-05
5.37053918838501,1988-08-08
5.282495975494385,1988-08-09
5.260483741760254,1988-08-10
5.326516628265381,1988-08-11
5.282495975494385,1988-08-12
5.216464996337891,1988-08-15
5.216464996337891,1988-08-16
5.216464996337891,1988-08-17
5.216464996337891,1988-08-18
5.282495975494385,1988-08-19
5.260483741760254,1988-08-22
5.247142314910889,1988-08-23
5.29161262512207,1988-08-24
5.247142314910889,1988-08-25
5.202678680419922,1988-08-26
5.2693772315979,1988-08-29
5.247142314910889,1988-08-30
5.31384801864624,1988-08-31
5.247142314910889,1988-09-01
5.336077690124512,1988-09-02
5.336077690124512,1988-09-06
5.31384801864624,1988-09-07
5.31384801864624,1988-09-08
5.402780532836914,1988-09-09
5.380547046661377,1988-09-12
5.380547046661377,1988-09-13
5.402780532836914,1988-09-14
5.380547046661377,1988-09-15
5.380547046661377,1988-09-16
5.336077690124512,1988-09-19
5.447247505187988,1988-09-20
5.380547046661377,1988-09-21
5.402780532836914,1988-09-22
5.402780532836914,1988-09-23
5.402780532836914,1988-09-26
5.380547046661377,1988-09-27
5.380547046661377,1988-09-28
5.491714000701904,1988-09-29
5.491714000701904,1988-09-30
5.625118732452393,1988-10-03
5.602883815765381,1988-10-04
5.625118732452393,1988-10-05
5.602883815765381,1988-10-06
5.802987098693848,1988-10-07
5.802987098693848,1988-10-10
5.891921520233154,1988-10-11
5.847455024719238,1988-10-12
5.847455024719238,1988-10-13
5.847455024719238,1988-10-14
5.825220108032227,1988-10-17
5.847455024719238,1988-10-18
5.825220108032227,1988-10-19
5.891921520233154,1988-10-20
5.914155006408691,1988-10-21
5.847455024719238,1988-10-24
5.869688510894775,1988-10-25
5.891921520233154,1988-10-26
5.891921520233154,1988-10-27
5.93638801574707,1988-10-28
6.114256858825684,1988-10-31
6.225428581237793,1988-11-01
6.269895076751709,1988-11-02
6.247659683227539,1988-11-03
6.158725261688232,1988-11-04
6.136495590209961,1988-11-07
6.225428581237793,1988-11-08
6.247659683227539,1988-11-09
6.20319128036499,1988-11-10
5.869688510894775,1988-11-11
5.825220108032227,1988-11-14
5.891921520233154,1988-11-15
5.825220108032227,1988-11-16
5.7807536125183105,1988-11-17
5.825220108032227,1988-11-18
5.901514530181885,1988-11-21
5.923953533172607,1988-11-22
5.8790740966796875,1988-11-23
5.722002983093262,1988-11-25
5.789317607879639,1988-11-28
5.8341965675354,1988-11-29
5.8341965675354,1988-11-30
5.722002983093262,1988-12-01
5.699563980102539,1988-12-02
5.722002983093262,1988-12-05
5.677123069763184,1988-12-06
5.520049571990967,1988-12-07
5.205897808074951,1988-12-08
5.22833776473999,1988-12-09
5.116144180297852,1988-12-12
5.183459758758545,1988-12-13
5.1610188484191895,1988-12-14
5.071262836456299,1988-12-15
5.116144180297852,1988-12-16
4.891746997833252,1988-12-19
4.757113933563232,1988-12-20
4.622479438781738,1988-12-21
4.60003662109375,1988-12-22
4.57759952545166,1988-12-23
4.622479438781738,1988-12-27
4.712233543395996,1988-12-28
4.846871852874756,1988-12-29
4.981507301330566,1988-12-30
4.981507301330566,1989-01-03
5.02638578414917,1989-01-04
5.003944396972656,1989-01-05
5.071262836456299,1989-01-06
5.071262836456299,1989-01-09
5.048825740814209,1989-01-10
5.093702793121338,1989-01-11
5.048825740814209,1989-01-12
4.8693108558654785,1989-01-13
4.779552936553955,1989-01-16
4.757113933563232,1989-01-17
4.734675884246826,1989-01-18
4.712233543395996,1989-01-19
4.757113933563232,1989-01-20
4.6897969245910645,1989-01-23
4.801992893218994,1989-01-24
4.712233543395996,1989-01-25
4.6897969245910645,1989-01-26
4.757113933563232,1989-01-27
4.801992893218994,1989-01-30
4.779552936553955,1989-01-31
4.846871852874756,1989-02-01
4.914188861846924,1989-02-02
4.981507301330566,1989-02-03
5.003944396972656,1989-02-06
5.02638578414917,1989-02-07
4.981507301330566,1989-02-08
4.936626434326172,1989-02-09
4.846871852874756,1989-02-10
4.914188861846924,1989-02-13
4.914188861846924,1989-02-14
4.8244309425354,1989-02-15
4.914188861846924,1989-02-16
5.048825740814209,1989-02-17
5.01253604888916,1989-02-21
4.9898529052734375,1989-02-22
5.035215854644775,1989-02-23
4.9898529052734375,1989-02-24
5.035215854644775,1989-02-27
5.080578327178955,1989-02-28
5.080578327178955,1989-03-01
5.148621082305908,1989-03-02
5.171302795410156,1989-03-03
5.307387828826904,1989-03-06
5.284708023071289,1989-03-07
5.375431537628174,1989-03-08
5.330069541931152,1989-03-09
5.262026309967041,1989-03-10
5.262026309967041,1989-03-13
5.171302795410156,1989-03-14
5.080578327178955,1989-03-15
5.103259563446045,1989-03-16
4.9898529052734375,1989-03-17
4.921812534332275,1989-03-20
4.944489002227783,1989-03-21
4.9898529052734375,1989-03-22
4.899128437042236,1989-03-23
4.853765487670898,1989-03-27
4.853765487670898,1989-03-28
4.921812534332275,1989-03-29
4.899128437042236,1989-03-30
4.9898529052734375,1989-03-31
5.01253604888916,1989-04-03
4.944489002227783,1989-04-04
5.01253604888916,1989-04-05
4.9898529052734375,1989-04-06
5.080578327178955,1989-04-07
5.103259563446045,1989-04-10
5.171302795410156,1989-04-11
5.035215854644775,1989-04-12
4.967173099517822,1989-04-13
5.035215854644775,1989-04-14
4.9898529052734375,1989-04-17
5.01253604888916,1989-04-18
4.8764495849609375,1989-04-19
4.921812534332275,1989-04-20
4.967173099517822,1989-04-21
4.967173099517822,1989-04-24
4.853765487670898,1989-04-25
4.831084728240967,1989-04-26
4.853765487670898,1989-04-27
4.8764495849609375,1989-04-28
4.921812534332275,1989-05-01
4.853765487670898,1989-05-02
4.853765487670898,1989-05-03
4.831084728240967,1989-05-04
4.853765487670898,1989-05-05
4.7630391120910645,1989-05-08
4.785722255706787,1989-05-09
4.7630391120910645,1989-05-10
4.7630391120910645,1989-05-11
4.785722255706787,1989-05-12
4.7630391120910645,1989-05-15
4.740359306335449,1989-05-16
4.8764495849609375,1989-05-17
4.740359306335449,1989-05-18
4.740359306335449,1989-05-19
4.717680931091309,1989-05-22
4.749800682067871,1989-05-23
4.749800682067871,1989-05-24
4.749800682067871,1989-05-25
4.658019542694092,1989-05-26
4.612130165100098,1989-05-30
4.543290138244629,1989-05-31
4.589179515838623,1989-06-01
4.658019542694092,1989-06-02
4.635074138641357,1989-06-05
4.520341873168945,1989-06-06
4.612130165100098,1989-06-07
4.7039103507995605,1989-06-08
4.68096399307251,1989-06-09
4.772750377655029,1989-06-12
4.7039103507995605,1989-06-13
4.841588020324707,1989-06-14
4.841588020324707,1989-06-15
4.887477874755859,1989-06-16
4.864533424377441,1989-06-19
4.864533424377441,1989-06-20
4.818638324737549,1989-06-21
4.864533424377441,1989-06-22
4.979265213012695,1989-06-23
4.95631742477417,1989-06-26
5.002204895019531,1989-06-27
4.772750377655029,1989-06-28
4.772750377655029,1989-06-29
4.7956953048706055,1989-06-30
4.7956953048706055,1989-07-03
4.841588020324707,1989-07-05
4.7956953048706055,1989-07-06
4.772750377655029,1989-07-07
4.818638324737549,1989-07-10
4.841588020324707,1989-07-11
4.887477874755859,1989-07-12
4.772750377655029,1989-07-13
4.864533424377441,1989-07-14
4.93337345123291,1989-07-17
4.95631742477417,1989-07-18
4.91042423248291,1989-07-19
4.68096399307251,1989-07-20
4.7268571853637695,1989-07-21
4.7268571853637695,1989-07-24
4.7268571853637695,1989-07-25
4.589179515838623,1989-07-26
4.612130165100098,1989-07-27
4.635074138641357,1989-07-28
4.749800682067871,1989-07-31
4.7039103507995605,1989-08-01
4.68096399307251,1989-08-02
4.68096399307251,1989-08-03
4.658019542694092,1989-08-04
4.7268571853637695,1989-08-07
4.7039103507995605,1989-08-08
4.7039103507995605,1989-08-09
4.68096399307251,1989-08-10
4.658019542694092,1989-08-11
4.68096399307251,1989-08-14
4.635074138641357,1989-08-15
4.635074138641357,1989-08-16
4.68096399307251,1989-08-17
4.68096399307251,1989-08-18
4.612130165100098,1989-08-21
4.574969291687012,1989-08-22
4.621417045593262,1989-08-23
4.691086292266846,1989-08-24
4.644638538360596,1989-08-25
4.644638538360596,1989-08-28
4.574969291687012,1989-08-29
4.4820780754089355,1989-08-30
4.505299091339111,1989-08-31
4.528523921966553,1989-09-01
4.458855152130127,1989-09-05
4.389185428619385,1989-09-06
4.389185428619385,1989-09-07
4.342739105224609,1989-09-08
4.41240930557251,1989-09-11
4.389185428619385,1989-09-12
4.41240930557251,1989-09-13
4.342739105224609,1989-09-14
4.389185428619385,1989-09-15
4.41240930557251,1989-09-18
4.389185428619385,1989-09-19
4.389185428619385,1989-09-20
4.319517135620117,1989-09-21
4.319517135620117,1989-09-22
4.273066520690918,1989-09-25
4.203399658203125,1989-09-26
4.156952857971191,1989-09-27
4.273066520690918,1989-09-28
4.273066520690918,1989-09-29
4.249846935272217,1989-10-02
4.180177211761475,1989-10-03
4.110506057739258,1989-10-04
3.947944402694702,1989-10-05
4.040835857391357,1989-10-06
4.017614364624023,1989-10-09
4.017614364624023,1989-10-10
4.110506057739258,1989-10-11
4.110506057739258,1989-10-12
3.9943904876708984,1989-10-13
4.040835857391357,1989-10-16
3.971168279647827,1989-10-17
3.9247188568115234,1989-10-18
3.9943904876708984,1989-10-19
3.9247188568115234,1989-10-20
3.971168279647827,1989-10-23
3.9247188568115234,1989-10-24
3.9014976024627686,1989-10-25
3.878275156021118,1989-10-26
3.762157440185547,1989-10-27
3.6460416316986084,1989-10-30
3.669264316558838,1989-10-31
3.6228203773498535,1989-11-01
3.57637357711792,1989-11-02
3.5067033767700195,1989-11-03
3.344139337539673,1989-11-06
3.413811206817627,1989-11-07
3.5067033767700195,1989-11-08
3.4834797382354736,1989-11-09
3.4834797382354736,1989-11-10
3.4834797382354736,1989-11-13
3.437033176422119,1989-11-14
3.4602577686309814,1989-11-15
3.5067033767700195,1989-11-16
3.5067033767700195,1989-11-17
3.3273584842681885,1989-11-20
3.091371774673462,1989-11-21
3.020578145980835,1989-11-22
3.091371774673462,1989-11-24
3.1385700702667236,1989-11-27
3.2565622329711914,1989-11-28
3.3273584842681885,1989-11-29
3.2565622329711914,1989-11-30
3.2801601886749268,1989-12-01
3.2329633235931396,1989-12-04
3.2329633235931396,1989-12-05
3.2565622329711914,1989-12-06
3.185767412185669,1989-12-07
3.2329633235931396,1989-12-08
3.303760051727295,1989-12-11
3.303760051727295,1989-12-12
3.303760051727295,1989-12-13
3.445347785949707,1989-12-14
3.4925429821014404,1989-12-15
3.3509554862976074,1989-12-18
3.209364414215088,1989-12-19
3.209364414215088,1989-12-20
3.2801601886749268,1989-12-21
3.2565622329711914,1989-12-22
3.2329633235931396,1989-12-26
3.2565622329711914,1989-12-27
3.303760051727295,1989-12-28
3.303760051727295,1989-12-29
3.3981494903564453,1990-01-02
3.3981494903564453,1990-01-03
3.3745553493499756,1990-01-04
3.3981494903564453,1990-01-05
3.4925429821014404,1990-01-08
3.3745553493499756,1990-01-09
3.3509554862976074,1990-01-10
3.3981494903564453,1990-01-11
3.3273584842681885,1990-01-12
3.3981494903564453,1990-01-15
3.42175030708313,1990-01-16
3.3273584842681885,1990-01-17
3.3981494903564453,1990-01-18
3.445347785949707,1990-01-19
3.2801601886749268,1990-01-22
3.3509554862976074,1990-01-23
3.3273584842681885,1990-01-24
3.303760051727295,1990-01-25
3.3981494903564453,1990-01-26
3.3509554862976074,1990-01-29
3.468946695327759,1990-01-30
3.42175030708313,1990-01-31
3.3745553493499756,1990-02-01
3.3273584842681885,1990-02-02
3.303760051727295,1990-02-05
3.209364414215088,1990-02-06
3.303760051727295,1990-02-07
3.3273584842681885,1990-02-08
3.3509554862976074,1990-02-09
3.3745553493499756,1990-02-12
3.3745553493499756,1990-02-13
3.3273584842681885,1990-02-14
3.3273584842681885,1990-02-15
3.303760051727295,1990-02-16
3.209364414215088,1990-02-20
3.209364414215088,1990-02-21
3.1149721145629883,1990-02-22
3.0677762031555176,1990-02-23
2.9497835636138916,1990-02-26
3.031588315963745,1990-02-27
3.1037700176239014,1990-02-28
3.1278305053710938,1990-03-01
3.1278305053710938,1990-03-02
3.1278305053710938,1990-03-05
3.2721924781799316,1990-03-06
3.2721924781799316,1990-03-07
3.3924920558929443,1990-03-08
3.296253204345703,1990-03-09
3.296253204345703,1990-03-12
3.2481305599212646,1990-03-13
3.2481305599212646,1990-03-14
3.2721924781799316,1990-03-15
3.20000958442688,1990-03-16
3.079709529876709,1990-03-19
3.055649518966675,1990-03-20
3.079709529876709,1990-03-21
3.151890277862549,1990-03-22
3.055649518966675,1990-03-23
3.031588315963745,1990-03-26
2.959408760070801,1990-03-27
2.887227773666382,1990-03-28
2.8631668090820312,1990-03-29
2.839106798171997,1990-03-30
2.839106798171997,1990-04-02
2.887227773666382,1990-04-03
2.887227773666382,1990-04-04
3.0075273513793945,1990-04-05
3.1278305053710938,1990-04-06
3.224071979522705,1990-04-09
3.2721924781799316,1990-04-10
3.296253204345703,1990-04-11
3.20000958442688,1990-04-12
3.151890277862549,1990-04-16
3.224071979522705,1990-04-17
3.224071979522705,1990-04-18
3.1759490966796875,1990-04-19
3.2481305599212646,1990-04-20
3.1037700176239014,1990-04-23
3.0075273513793945,1990-04-24
3.079709529876709,1990-04-25
3.031588315963745,1990-04-26
2.9353487491607666,1990-04-27
2.959408760070801,1990-04-30
2.983469009399414,1990-05-01
3.0075273513793945,1990-05-02
3.1278305053710938,1990-05-03
3.224071979522705,1990-05-04
3.296253204345703,1990-05-07
3.3203132152557373,1990-05-08
3.3684310913085938,1990-05-09
3.3443706035614014,1990-05-10
3.416553020477295,1990-05-11
3.3684310913085938,1990-05-14
3.3443706035614014,1990-05-15
3.3684310913085938,1990-05-16
3.3443706035614014,1990-05-17
3.4887349605560303,1990-05-18
3.4646739959716797,1990-05-21
3.4499926567077637,1990-05-22
3.474461793899536,1990-05-23
3.474461793899536,1990-05-24
3.4255247116088867,1990-05-25
3.547865152359009,1990-05-29
3.474461793899536,1990-05-30
3.498929023742676,1990-05-31
3.474461793899536,1990-06-01
3.474461793899536,1990-06-04
3.474461793899536,1990-06-05
3.52339768409729,1990-06-06
3.498929023742676,1990-06-07
3.4499926567077637,1990-06-08
3.498929023742676,1990-06-11
3.547865152359009,1990-06-12
3.596797227859497,1990-06-13
3.792543888092041,1990-06-14
3.6946732997894287,1990-06-15
3.6946732997894287,1990-06-18
3.841480016708374,1990-06-19
3.8659474849700928,1990-06-20
3.8659474849700928,1990-06-21
3.6946732997894287,1990-06-22
3.52339768409729,1990-06-25
3.5723326206207275,1990-06-26
3.621269941329956,1990-06-27
3.6946732997894287,1990-06-28
3.621269941329956,1990-06-29
3.5723326206207275,1990-07-02
3.621269941329956,1990-07-03
3.474461793899536,1990-07-05
3.498929023742676,1990-07-06
3.498929023742676,1990-07-09
3.498929023742676,1990-07-10
3.547865152359009,1990-07-11
3.547865152359009,1990-07-12
3.52339768409729,1990-07-13
3.5723326206207275,1990-07-16
3.52339768409729,1990-07-17
3.6457362174987793,1990-07-18
3.52339768409729,1990-07-19
3.498929023742676,1990-07-20
3.3276522159576416,1990-07-23
3.3276522159576416,1990-07-24
3.2053120136260986,1990-07-25
3.034034490585327,1990-07-26
2.764887809753418,1990-07-27
2.764887809753418,1990-07-30
2.8138232231140137,1990-07-31
2.7893550395965576,1990-08-01
2.8627586364746094,1990-08-02
2.9606332778930664,1990-08-03
3.009567975997925,1990-08-06
3.009567975997925,1990-08-07
2.9850988388061523,1990-08-08
2.936164379119873,1990-08-09
2.8872287273406982,1990-08-10
2.8872287273406982,1990-08-13
2.936164379119873,1990-08-14
2.936164379119873,1990-08-15
2.9116954803466797,1990-08-16
2.9606332778930664,1990-08-17
3.082972526550293,1990-08-20
3.192723035812378,1990-08-21
3.292494058609009,1990-08-22
3.2675514221191406,1990-08-23
3.292494058609009,1990-08-24
3.2426083087921143,1990-08-27
3.217663526535034,1990-08-28
3.3922667503356934,1990-08-29
3.3423819541931152,1990-08-30
3.3423819541931152,1990-08-31
3.3922667503356934,1990-09-04
3.417210578918457,1990-09-05
3.292494058609009,1990-09-06
3.3423819541931152,1990-09-07
3.3423819541931152,1990-09-10
3.442152500152588,1990-09-11
3.442152500152588,1990-09-12
3.442152500152588,1990-09-13
3.3423819541931152,1990-09-14
3.292494058609009,1990-09-17
3.2675514221191406,1990-09-18
3.292494058609009,1990-09-19
3.217663526535034,1990-09-20
3.217663526535034,1990-09-21
3.167778253555298,1990-09-24
3.167778253555298,1990-09-25
3.1428375244140625,1990-09-26
3.167778253555298,1990-09-27
3.0929481983184814,1990-09-28
3.2675514221191406,1990-10-01
3.317439556121826,1990-10-02
3.292494058609009,1990-10-03
3.367324113845825,1990-10-04
3.317439556121826,1990-10-05
3.367324113845825,1990-10-08
3.2675514221191406,1990-10-09
3.192723035812378,1990-10-10
3.167778253555298,1990-10-11
3.167778253555298,1990-10-12
3.0680062770843506,1990-10-15
2.9931764602661133,1990-10-16
3.0181219577789307,1990-10-17
3.1428375244140625,1990-10-18
3.2426083087921143,1990-10-19
3.217663526535034,1990-10-22
3.167778253555298,1990-10-23
3.1178927421569824,1990-10-24
3.0929481983184814,1990-10-25
3.0680062770843506,1990-10-26
3.0181219577789307,1990-10-29
3.0181219577789307,1990-10-30
2.968233108520508,1990-10-31
3.0181219577789307,1990-11-01
2.9931764602661133,1990-11-02
2.9183452129364014,1990-11-05
2.943290948867798,1990-11-06
2.968233108520508,1990-11-07
2.968233108520508,1990-11-08
3.0181219577789307,1990-11-09
3.0929481983184814,1990-11-12
3.1178927421569824,1990-11-13
3.217663526535034,1990-11-14
3.192723035812378,1990-11-15
3.217663526535034,1990-11-16
3.317439556121826,1990-11-19
3.292494058609009,1990-11-20
3.3423819541931152,1990-11-21
3.417210578918457,1990-11-23
3.417210578918457,1990-11-26
3.4019789695739746,1990-11-27
3.4019789695739746,1990-11-28
3.4781408309936523,1990-11-29
3.4527525901794434,1990-11-30
3.5035276412963867,1990-12-03
3.6558573246002197,1990-12-04
3.757408618927002,1990-12-05
3.6050820350646973,1990-12-06
3.6558573246002197,1990-12-07
3.8081841468811035,1990-12-10
3.757408618927002,1990-12-11
3.8335721492767334,1990-12-12
3.7827959060668945,1990-12-13
3.8335721492767334,1990-12-14
3.8589587211608887,1990-12-17
3.757408618927002,1990-12-18
3.757408618927002,1990-12-19
3.8081841468811035,1990-12-20
3.8335721492767334,1990-12-21
3.909736156463623,1990-12-24
3.909736156463623,1990-12-26
3.8589587211608887,1990-12-27
3.909736156463623,1990-12-28
3.528916597366333,1990-12-31
3.6558573246002197,1991-01-02
3.528916597366333,1991-01-03
3.554304838180542,1991-01-04
3.5796926021575928,1991-01-07
3.6050820350646973,1991-01-08
3.4781408309936523,1991-01-09
3.3765907287597656,1991-01-10
3.4527525901794434,1991-01-11
3.528916597366333,1991-01-14
3.681244134902954,1991-01-15
3.7320172786712646,1991-01-16
3.8589587211608887,1991-01-17
3.9351227283477783,1991-01-18
4.1890034675598145,1991-01-21
4.036674976348877,1991-01-22
4.138224124908447,1991-01-23
4.087449073791504,1991-01-24
4.087449073791504,1991-01-25
4.036674976348877,1991-01-28
4.265165328979492,1991-01-29
4.265165328979492,1991-01-30
4.341330051422119,1991-01-31
4.290553569793701,1991-02-01
4.899862289428711,1991-02-04
5.102967262268066,1991-02-05
4.823699951171875,1991-02-06
4.6967597007751465,1991-02-07
4.6459832191467285,1991-02-08
4.976027488708496,1991-02-11
5.331456184387207,1991-02-12
5.12835168838501,1991-02-13
5.052189350128174,1991-02-14
5.12835168838501,1991-02-15
5.077576160430908,1991-02-19
5.077576160430908,1991-02-20
5.077576160430908,1991-02-21
5.077576160430908,1991-02-22
5.077576160430908,1991-02-25
4.959373474121094,1991-02-26
5.139248371124268,1991-02-27
5.293425559997559,1991-02-28
5.293425559997559,1991-03-01
5.344819068908691,1991-03-04
5.498997688293457,1991-03-05
5.601781368255615,1991-03-06
5.498997688293457,1991-03-07
5.370516777038574,1991-03-08
5.370516777038574,1991-03-11
5.370516777038574,1991-03-12
5.370516777038574,1991-03-13
5.421907424926758,1991-03-14
5.396210193634033,1991-03-15
5.447604656219482,1991-03-18
5.396210193634033,1991-03-19
5.550392150878906,1991-03-20
5.653175354003906,1991-03-21
5.910134315490723,1991-03-22
5.833049297332764,1991-03-25
6.0900115966796875,1991-03-26
6.01292085647583,1991-03-27
5.9358320236206055,1991-03-28
5.781656265258789,1991-04-01
5.807351589202881,1991-04-02
5.7559590339660645,1991-04-03
5.704567909240723,1991-04-04
5.678870677947998,1991-04-05
5.858746528625488,1991-04-08
5.7559590339660645,1991-04-09
5.730263710021973,1991-04-10
5.704567909240723,1991-04-11
5.807351589202881,1991-04-12
5.678870677947998,1991-04-15
5.7559590339660645,1991-04-16
5.9358320236206055,1991-04-17
5.807351589202881,1991-04-18
5.627480506896973,1991-04-19
5.601781368255615,1991-04-22
5.550392150878906,1991-04-23
4.88228702545166,1991-04-24
4.72810697555542,1991-04-25
4.856587886810303,1991-04-26
4.933679103851318,1991-04-29
5.036464691162109,1991-04-30
5.010765552520752,1991-05-01
4.933679103851318,1991-05-02
4.8051981925964355,1991-05-03
4.83089542388916,1991-05-06
4.676717281341553,1991-05-07
4.70241117477417,1991-05-08
4.625321388244629,1991-05-09
4.625321388244629,1991-05-10
4.676717281341553,1991-05-13
4.54823637008667,1991-05-14
4.57393217086792,1991-05-15
4.676717281341553,1991-05-16
4.676717281341553,1991-05-17
4.72810697555542,1991-05-20
4.712486743927002,1991-05-21
4.738525390625,1991-05-22
4.6864519119262695,1991-05-23
4.712486743927002,1991-05-24
4.738525390625,1991-05-28
4.79059362411499,1991-05-29
4.920773029327393,1991-05-30
5.129061222076416,1991-05-31
5.233203411102295,1991-06-03
5.259239673614502,1991-06-04
5.233203411102295,1991-06-05
5.38941764831543,1991-06-06
5.519600868225098,1991-06-07
5.467527389526367,1991-06-10
5.623743057250977,1991-06-11
5.623743057250977,1991-06-12
5.493563652038574,1991-06-13
5.467527389526367,1991-06-14
5.38941764831543,1991-06-17
5.363382816314697,1991-06-18
5.311309337615967,1991-06-19
5.259239673614502,1991-06-20
5.363382816314697,1991-06-21
5.20716667175293,1991-06-24
5.259239673614502,1991-06-25
5.38941764831543,1991-06-26
5.311309337615967,1991-06-27
5.285274982452393,1991-06-28
5.311309337615967,1991-07-01
5.285274982452393,1991-07-02
5.155097007751465,1991-07-03
5.155097007751465,1991-07-05
5.20716667175293,1991-07-08
5.285274982452393,1991-07-09
5.441491603851318,1991-07-10
5.649777889251709,1991-07-11
5.649777889251709,1991-07-12
5.675812244415283,1991-07-15
5.753918170928955,1991-07-16
5.9622063636779785,1991-07-17
6.222561836242676,1991-07-18
6.196528911590576,1991-07-19
6.040316104888916,1991-07-22
5.910134792327881,1991-07-23
6.118424415588379,1991-07-24
6.196528911590576,1991-07-25
6.196528911590576,1991-07-26
6.222561836242676,1991-07-29
6.248602390289307,1991-07-30
6.196528911590576,1991-07-31
6.040316104888916,1991-08-01
6.066349506378174,1991-08-02
6.040316104888916,1991-08-05
6.144456386566162,1991-08-06
6.118424415588379,1991-08-07
6.092385292053223,1991-08-08
6.092385292053223,1991-08-09
6.040316104888916,1991-08-12
6.040316104888916,1991-08-13
6.040316104888916,1991-08-14
6.118424415588379,1991-08-15
6.040316104888916,1991-08-16
6.274634838104248,1991-08-19
6.35274600982666,1991-08-20
6.3267107009887695,1991-08-21
6.222561836242676,1991-08-22
6.274634838104248,1991-08-23
6.092385292053223,1991-08-26
5.892464637756348,1991-08-27
5.839855194091797,1991-08-28
5.866158485412598,1991-08-29
5.892464637756348,1991-08-30
5.787240982055664,1991-09-03
5.813546180725098,1991-09-04
5.7609357833862305,1991-09-05
5.6820220947265625,1991-09-06
5.550492763519287,1991-09-09
5.550492763519287,1991-09-10
5.6557135581970215,1991-09-11
5.129598140716553,1991-09-12
4.813932418823242,1991-09-13
4.629793643951416,1991-09-16
4.577185153961182,1991-09-17
4.550876617431641,1991-09-18
4.735016345977783,1991-09-19
4.840237617492676,1991-09-20
4.866543292999268,1991-09-23
5.050685405731201,1991-09-24
5.208519458770752,1991-09-25
5.155906677246094,1991-09-26
4.945459842681885,1991-09-27
4.892849922180176,1991-09-30
4.892849922180176,1991-10-01
4.813932418823242,1991-10-02
4.78762674331665,1991-10-03
4.735016345977783,1991-10-04
4.735016345977783,1991-10-07
4.78762674331665,1991-10-08
4.6824049949646,1991-10-09
4.735016345977783,1991-10-10
4.840237617492676,1991-10-11
4.919154644012451,1991-10-14
5.129598140716553,1991-10-15
5.024379730224609,1991-10-16
4.945459842681885,1991-10-17
5.050685405731201,1991-10-18
5.129598140716553,1991-10-21
5.182212829589844,1991-10-22
5.287431716918945,1991-10-23
5.36635160446167,1991-10-24
5.261125087738037,1991-10-25
5.36635160446167,1991-10-28
5.445265769958496,1991-10-29
5.4978790283203125,1991-10-30
5.550492763519287,1991-10-31
5.36635160446167,1991-11-01
5.471574306488037,1991-11-04
5.313737869262695,1991-11-05
5.208519458770752,1991-11-06
5.261125087738037,1991-11-07
5.208519458770752,1991-11-08
5.155906677246094,1991-11-11
5.155906677246094,1991-11-12
5.103293418884277,1991-11-13
5.024379730224609,1991-11-14
4.919154644012451,1991-11-15
4.813932418823242,1991-11-18
4.735016345977783,1991-11-19
4.656097888946533,1991-11-20
4.656097888946533,1991-11-21
4.603487968444824,1991-11-22
4.454128265380859,1991-11-25
4.480800151824951,1991-11-26
4.534142017364502,1991-11-27
