DLTR,Date
5.8933329582214355,2001-09-26
5.883333206176758,2001-09-27
6.296667098999023,2001-09-28
6.2733330726623535,2001-10-01
6.256667137145996,2001-10-02
6.71999979019165,2001-10-03
7.0,2001-10-04
6.699999809265137,2001-10-05
6.896667003631592,2001-10-08
6.706666946411133,2001-10-09
7.079999923706055,2001-10-10
7.440000057220459,2001-10-11
7.373332977294922,2001-10-12
7.256667137145996,2001-10-15
7.326666831970215,2001-10-16
7.199999809265137,2001-10-17
7.25,2001-10-18
7.533332824707031,2001-10-19
7.539999961853027,2001-10-22
7.626667022705078,2001-10-23
8.010000228881836,2001-10-24
8.050000190734863,2001-10-25
8.103333473205566,2001-10-26
7.843332767486572,2001-10-29
7.703332901000977,2001-10-30
7.489999771118164,2001-10-31
7.670000076293945,2001-11-01
7.623332977294922,2001-11-02
7.826666831970215,2001-11-05
8.073332786560059,2001-11-06
8.149999618530273,2001-11-07
8.526666641235352,2001-11-08
8.600000381469727,2001-11-09
8.529999732971191,2001-11-12
9.00333309173584,2001-11-13
8.986666679382324,2001-11-14
9.153332710266113,2001-11-15
8.986666679382324,2001-11-16
9.236666679382324,2001-11-19
9.210000038146973,2001-11-20
9.266667366027832,2001-11-21
9.363332748413086,2001-11-23
9.55666732788086,2001-11-26
9.853333473205566,2001-11-27
9.65666675567627,2001-11-28
9.55666732788086,2001-11-29
9.346667289733887,2001-11-30
8.94333267211914,2001-12-03
8.90999984741211,2001-12-04
9.229999542236328,2001-12-05
9.5,2001-12-06
9.479999542236328,2001-12-07
9.300000190734863,2001-12-10
9.083333015441895,2001-12-11
8.80666732788086,2001-12-12
8.33666706085205,2001-12-13
8.6899995803833,2001-12-14
8.380000114440918,2001-12-17
8.520000457763672,2001-12-18
9.146666526794434,2001-12-19
9.703332901000977,2001-12-20
10.113332748413086,2001-12-21
10.140000343322754,2001-12-24
10.273332595825195,2001-12-26
10.420000076293945,2001-12-27
10.526666641235352,2001-12-28
10.303333282470703,2001-12-31
10.199999809265137,2002-01-02
10.116666793823242,2002-01-03
10.066666603088379,2002-01-04
9.91333293914795,2002-01-07
9.533332824707031,2002-01-08
9.583333015441895,2002-01-09
9.649999618530273,2002-01-10
9.369999885559082,2002-01-11
9.176667213439941,2002-01-14
9.30666732788086,2002-01-15
9.703332901000977,2002-01-16
9.966667175292969,2002-01-17
9.696666717529297,2002-01-18
9.733332633972168,2002-01-22
9.649999618530273,2002-01-23
9.686667442321777,2002-01-24
10.926667213439941,2002-01-25
11.076666831970215,2002-01-28
10.920000076293945,2002-01-29
11.0,2002-01-30
11.00333309173584,2002-01-31
10.983332633972168,2002-02-01
10.510000228881836,2002-02-04
10.550000190734863,2002-02-05
10.666666984558105,2002-02-06
10.449999809265137,2002-02-07
10.430000305175781,2002-02-08
10.930000305175781,2002-02-11
10.696666717529297,2002-02-12
10.396666526794434,2002-02-13
10.453332901000977,2002-02-14
10.283332824707031,2002-02-15
10.033332824707031,2002-02-19
9.960000038146973,2002-02-20
10.24666690826416,2002-02-21
9.75,2002-02-22
10.199999809265137,2002-02-25
10.416666984558105,2002-02-26
10.666666984558105,2002-02-27
10.680000305175781,2002-02-28
10.649999618530273,2002-03-01
10.826666831970215,2002-03-04
10.460000038146973,2002-03-05
10.449999809265137,2002-03-06
10.326666831970215,2002-03-07
10.513333320617676,2002-03-08
10.539999961853027,2002-03-11
10.75333309173584,2002-03-12
10.59333324432373,2002-03-13
10.680000305175781,2002-03-14
11.270000457763672,2002-03-15
11.149999618530273,2002-03-18
11.563332557678223,2002-03-19
11.65666675567627,2002-03-20
11.470000267028809,2002-03-21
11.273332595825195,2002-03-22
10.923333168029785,2002-03-25
11.0,2002-03-26
10.899999618530273,2002-03-27
10.936667442321777,2002-03-28
10.673333168029785,2002-04-01
10.623332977294922,2002-04-02
10.550000190734863,2002-04-03
10.899999618530273,2002-04-04
11.013333320617676,2002-04-05
11.16333293914795,2002-04-08
11.0,2002-04-09
11.05666732788086,2002-04-10
10.813332557678223,2002-04-11
10.99666690826416,2002-04-12
10.916666984558105,2002-04-15
11.103333473205566,2002-04-16
11.100000381469727,2002-04-17
11.143333435058594,2002-04-18
11.206666946411133,2002-04-19
10.970000267028809,2002-04-22
11.133333206176758,2002-04-23
10.936667442321777,2002-04-24
11.130000114440918,2002-04-25
12.266667366027832,2002-04-26
12.859999656677246,2002-04-29
12.713333129882812,2002-04-30
12.69333267211914,2002-05-01
12.710000038146973,2002-05-02
12.733332633972168,2002-05-03
12.716667175292969,2002-05-06
12.646666526794434,2002-05-07
12.6899995803833,2002-05-08
12.739999771118164,2002-05-09
12.859999656677246,2002-05-10
12.706666946411133,2002-05-13
13.100000381469727,2002-05-14
12.920000076293945,2002-05-15
12.966667175292969,2002-05-16
13.109999656677246,2002-05-17
12.966667175292969,2002-05-20
12.823332786560059,2002-05-21
12.666666984558105,2002-05-22
13.0,2002-05-23
12.543333053588867,2002-05-24
12.460000038146973,2002-05-28
12.426667213439941,2002-05-29
12.50333309173584,2002-05-30
13.423333168029785,2002-05-31
13.08666706085205,2002-06-03
13.0,2002-06-04
13.063332557678223,2002-06-05
12.99666690826416,2002-06-06
12.99666690826416,2002-06-07
13.196666717529297,2002-06-10
13.119999885559082,2002-06-11
13.319999694824219,2002-06-12
12.779999732971191,2002-06-13
12.50333309173584,2002-06-14
12.776666641235352,2002-06-17
12.623332977294922,2002-06-18
12.743332862854004,2002-06-19
12.583333015441895,2002-06-20
12.723333358764648,2002-06-21
12.963333129882812,2002-06-24
12.859999656677246,2002-06-25
12.606666564941406,2002-06-26
12.603333473205566,2002-06-27
13.136667251586914,2002-06-28
12.353333473205566,2002-07-01
12.15666675567627,2002-07-02
11.716667175292969,2002-07-03
12.563332557678223,2002-07-05
12.063332557678223,2002-07-08
11.103333473205566,2002-07-09
10.973333358764648,2002-07-10
11.19333267211914,2002-07-11
10.873332977294922,2002-07-12
10.703332901000977,2002-07-15
10.180000305175781,2002-07-16
10.126667022705078,2002-07-17
9.936667442321777,2002-07-18
9.646666526794434,2002-07-19
9.353333473205566,2002-07-22
9.266667366027832,2002-07-23
10.15666675567627,2002-07-24
9.833333015441895,2002-07-25
10.5,2002-07-26
11.149999618530273,2002-07-29
10.33666706085205,2002-07-30
10.399999618530273,2002-07-31
9.733332633972168,2002-08-01
9.096667289733887,2002-08-02
8.760000228881836,2002-08-05
9.393333435058594,2002-08-06
9.66333293914795,2002-08-07
9.579999923706055,2002-08-08
9.576666831970215,2002-08-09
8.936667442321777,2002-08-12
8.40999984741211,2002-08-13
9.130000114440918,2002-08-14
9.5600004196167,2002-08-15
9.796667098999023,2002-08-16
10.220000267028809,2002-08-19
10.19333267211914,2002-08-20
10.09000015258789,2002-08-21
9.903332710266113,2002-08-22
9.199999809265137,2002-08-23
9.366666793823242,2002-08-26
8.373332977294922,2002-08-27
8.333333015441895,2002-08-28
8.24666690826416,2002-08-29
8.203332901000977,2002-08-30
8.16333293914795,2002-09-03
8.5,2002-09-04
7.869999885559082,2002-09-05
8.296667098999023,2002-09-06
8.199999809265137,2002-09-09
7.946667194366455,2002-09-10
8.136667251586914,2002-09-11
7.699999809265137,2002-09-12
7.363333225250244,2002-09-13
7.453332901000977,2002-09-16
8.106666564941406,2002-09-17
7.9766669273376465,2002-09-18
7.789999961853027,2002-09-19
7.809999942779541,2002-09-20
7.706666946411133,2002-09-23
7.493332862854004,2002-09-24
7.8933329582214355,2002-09-25
8.0600004196167,2002-09-26
7.75333309173584,2002-09-27
7.3466668128967285,2002-09-30
7.423333168029785,2002-10-01
7.033332824707031,2002-10-02
6.953332901000977,2002-10-03
7.183332920074463,2002-10-04
6.516666889190674,2002-10-07
6.813333034515381,2002-10-08
6.586667060852051,2002-10-09
6.696667194366455,2002-10-10
7.1433329582214355,2002-10-11
7.00333309173584,2002-10-14
7.946667194366455,2002-10-15
7.630000114440918,2002-10-16
8.069999694824219,2002-10-17
8.373332977294922,2002-10-18
8.393333435058594,2002-10-21
8.0600004196167,2002-10-22
8.333333015441895,2002-10-23
7.940000057220459,2002-10-24
8.783332824707031,2002-10-25
9.103333473205566,2002-10-28
9.00333309173584,2002-10-29
8.770000457763672,2002-10-30
8.763333320617676,2002-10-31
8.853333473205566,2002-11-01
8.646666526794434,2002-11-04
8.869999885559082,2002-11-05
8.976667404174805,2002-11-06
8.563332557678223,2002-11-07
8.513333320617676,2002-11-08
8.140000343322754,2002-11-11
8.366666793823242,2002-11-12
8.583333015441895,2002-11-13
9.036666870117188,2002-11-14
9.116666793823242,2002-11-15
9.126667022705078,2002-11-18
8.716667175292969,2002-11-19
8.99666690826416,2002-11-20
9.233332633972168,2002-11-21
9.08666706085205,2002-11-22
9.270000457763672,2002-11-25
8.989999771118164,2002-11-26
9.569999694824219,2002-11-27
9.783332824707031,2002-11-29
9.569999694824219,2002-12-02
9.40999984741211,2002-12-03
9.493332862854004,2002-12-04
9.423333168029785,2002-12-05
9.626667022705078,2002-12-06
9.116666793823242,2002-12-09
9.210000038146973,2002-12-10
9.05666732788086,2002-12-11
9.016667366027832,2002-12-12
8.766667366027832,2002-12-13
8.973333358764648,2002-12-16
8.703332901000977,2002-12-17
8.40666675567627,2002-12-18
8.390000343322754,2002-12-19
8.40999984741211,2002-12-20
8.19333267211914,2002-12-23
8.149999618530273,2002-12-24
8.223333358764648,2002-12-26
8.143333435058594,2002-12-27
8.233332633972168,2002-12-30
8.1899995803833,2002-12-31
8.583333015441895,2003-01-02
8.433333396911621,2003-01-03
8.420000076293945,2003-01-06
8.899999618530273,2003-01-07
8.686667442321777,2003-01-08
8.893333435058594,2003-01-09
9.140000343322754,2003-01-10
9.0600004196167,2003-01-13
9.033332824707031,2003-01-14
8.880000114440918,2003-01-15
8.823332786560059,2003-01-16
8.666666984558105,2003-01-17
8.25,2003-01-21
8.113332748413086,2003-01-22
8.383333206176758,2003-01-23
7.566667079925537,2003-01-24
7.510000228881836,2003-01-27
7.449999809265137,2003-01-28
7.519999980926514,2003-01-29
7.256667137145996,2003-01-30
7.320000171661377,2003-01-31
7.343332767486572,2003-02-03
7.2266669273376465,2003-02-04
7.329999923706055,2003-02-05
7.236667156219482,2003-02-06
7.016666889190674,2003-02-07
7.113333225250244,2003-02-10
7.039999961853027,2003-02-11
6.97333288192749,2003-02-12
6.9166669845581055,2003-02-13
7.170000076293945,2003-02-14
7.239999771118164,2003-02-18
6.99666690826416,2003-02-19
6.906667232513428,2003-02-20
6.836667060852051,2003-02-21
6.636666774749756,2003-02-24
6.6066670417785645,2003-02-25
6.449999809265137,2003-02-26
6.836667060852051,2003-02-27
6.883333206176758,2003-02-28
6.72333288192749,2003-03-03
6.3933329582214355,2003-03-04
6.190000057220459,2003-03-05
6.136666774749756,2003-03-06
6.186666965484619,2003-03-07
6.133333206176758,2003-03-10
6.25333309173584,2003-03-11
6.283332824707031,2003-03-12
6.683332920074463,2003-03-13
6.613333225250244,2003-03-14
7.186666965484619,2003-03-17
7.366666793823242,2003-03-18
7.043333053588867,2003-03-19
6.883333206176758,2003-03-20
7.163332939147949,2003-03-21
6.673333168029785,2003-03-24
6.8333330154418945,2003-03-25
6.849999904632568,2003-03-26
6.663332939147949,2003-03-27
6.663332939147949,2003-03-28
6.633333206176758,2003-03-31
6.513332843780518,2003-04-01
6.9033331871032715,2003-04-02
6.986667156219482,2003-04-03
6.820000171661377,2003-04-04
6.766666889190674,2003-04-07
6.949999809265137,2003-04-08
6.866666793823242,2003-04-09
7.190000057220459,2003-04-10
7.25,2003-04-11
7.409999847412109,2003-04-14
7.683332920074463,2003-04-15
7.673333168029785,2003-04-16
7.966667175292969,2003-04-17
7.906667232513428,2003-04-21
8.100000381469727,2003-04-22
8.039999961853027,2003-04-23
7.9766669273376465,2003-04-24
7.769999980926514,2003-04-25
7.896667003631592,2003-04-28
8.376667022705078,2003-04-29
8.479999542236328,2003-04-30
8.369999885559082,2003-05-01
8.666666984558105,2003-05-02
8.793333053588867,2003-05-05
9.170000076293945,2003-05-06
9.166666984558105,2003-05-07
8.930000305175781,2003-05-08
8.833333015441895,2003-05-09
9.043333053588867,2003-05-12
8.733332633972168,2003-05-13
8.470000267028809,2003-05-14
8.449999809265137,2003-05-15
8.576666831970215,2003-05-16
8.3100004196167,2003-05-19
8.313332557678223,2003-05-20
8.563332557678223,2003-05-21
8.699999809265137,2003-05-22
8.680000305175781,2003-05-23
8.733332633972168,2003-05-27
8.933333396911621,2003-05-28
9.233332633972168,2003-05-29
9.666666984558105,2003-05-30
9.600000381469727,2003-06-02
9.65666675567627,2003-06-03
9.723333358764648,2003-06-04
10.196666717529297,2003-06-05
10.083333015441895,2003-06-06
10.073332786560059,2003-06-09
10.446666717529297,2003-06-10
10.813332557678223,2003-06-11
11.050000190734863,2003-06-12
10.633333206176758,2003-06-13
10.949999809265137,2003-06-16
10.903332710266113,2003-06-17
10.673333168029785,2003-06-18
10.383333206176758,2003-06-19
10.5,2003-06-20
10.326666831970215,2003-06-23
10.529999732971191,2003-06-24
10.606666564941406,2003-06-25
10.829999923706055,2003-06-26
10.633333206176758,2003-06-27
10.59000015258789,2003-06-30
10.856666564941406,2003-07-01
11.149999618530273,2003-07-02
11.273332595825195,2003-07-03
11.456666946411133,2003-07-07
11.529999732971191,2003-07-08
11.486666679382324,2003-07-09
11.359999656677246,2003-07-10
11.449999809265137,2003-07-11
11.793333053588867,2003-07-14
12.020000457763672,2003-07-15
11.783332824707031,2003-07-16
11.473333358764648,2003-07-17
11.446666717529297,2003-07-18
11.243332862854004,2003-07-21
11.41333293914795,2003-07-22
11.183333396911621,2003-07-23
11.436667442321777,2003-07-24
11.779999732971191,2003-07-25
11.899999618530273,2003-07-28
12.0,2003-07-29
12.286666870117188,2003-07-30
12.243332862854004,2003-07-31
12.266667366027832,2003-08-01
12.293333053588867,2003-08-04
11.933333396911621,2003-08-05
12.133333206176758,2003-08-06
11.819999694824219,2003-08-07
12.0,2003-08-08
12.210000038146973,2003-08-11
12.426667213439941,2003-08-12
12.34000015258789,2003-08-13
12.313332557678223,2003-08-14
12.333333015441895,2003-08-15
12.483332633972168,2003-08-18
12.5600004196167,2003-08-19
12.666666984558105,2003-08-20
12.666666984558105,2003-08-21
12.623332977294922,2003-08-22
12.543333053588867,2003-08-25
12.40999984741211,2003-08-26
12.899999618530273,2003-08-27
13.083333015441895,2003-08-28
13.073332786560059,2003-08-29
13.096667289733887,2003-09-02
12.776666641235352,2003-09-03
12.680000305175781,2003-09-04
12.196666717529297,2003-09-05
12.303333282470703,2003-09-08
11.916666984558105,2003-09-09
11.789999961853027,2003-09-10
11.903332710266113,2003-09-11
12.013333320617676,2003-09-12
11.633333206176758,2003-09-15
11.666666984558105,2003-09-16
11.696666717529297,2003-09-17
11.966667175292969,2003-09-18
12.09333324432373,2003-09-19
12.050000190734863,2003-09-22
12.369999885559082,2003-09-23
11.923333168029785,2003-09-24
11.653332710266113,2003-09-25
11.436667442321777,2003-09-26
11.333333015441895,2003-09-29
11.183333396911621,2003-09-30
11.453332901000977,2003-10-01
11.520000457763672,2003-10-02
11.5,2003-10-03
11.949999809265137,2003-10-06
11.963333129882812,2003-10-07
11.453332901000977,2003-10-08
11.773332595825195,2003-10-09
11.583333015441895,2003-10-10
11.983332633972168,2003-10-13
12.126667022705078,2003-10-14
12.073332786560059,2003-10-15
12.176667213439941,2003-10-16
11.756667137145996,2003-10-17
11.90666675567627,2003-10-20
12.436667442321777,2003-10-21
12.229999542236328,2003-10-22
12.5,2003-10-23
12.553333282470703,2003-10-24
12.563332557678223,2003-10-27
12.74666690826416,2003-10-28
12.670000076293945,2003-10-29
12.646666526794434,2003-10-30
12.763333320617676,2003-10-31
12.84000015258789,2003-11-03
12.74666690826416,2003-11-04
12.796667098999023,2003-11-05
12.286666870117188,2003-11-06
11.763333320617676,2003-11-07
11.176667213439941,2003-11-10
11.526666641235352,2003-11-11
11.826666831970215,2003-11-12
11.576666831970215,2003-11-13
11.359999656677246,2003-11-14
11.206666946411133,2003-11-17
11.029999732971191,2003-11-18
11.026666641235352,2003-11-19
10.993332862854004,2003-11-20
11.183333396911621,2003-11-21
11.523332595825195,2003-11-24
11.470000267028809,2003-11-25
10.543333053588867,2003-11-26
10.573332786560059,2003-11-28
10.916666984558105,2003-12-01
10.5,2003-12-02
10.283332824707031,2003-12-03
9.99666690826416,2003-12-04
9.923333168029785,2003-12-05
9.963333129882812,2003-12-08
9.923333168029785,2003-12-09
9.84000015258789,2003-12-10
9.99666690826416,2003-12-11
9.760000228881836,2003-12-12
9.55666732788086,2003-12-15
9.399999618530273,2003-12-16
9.813332557678223,2003-12-17
10.076666831970215,2003-12-18
9.979999542236328,2003-12-19
10.096667289733887,2003-12-22
10.153332710266113,2003-12-23
10.050000190734863,2003-12-24
10.069999694824219,2003-12-26
10.09000015258789,2003-12-29
10.050000190734863,2003-12-30
10.023332595825195,2003-12-31
9.869999885559082,2004-01-02
9.863332748413086,2004-01-05
10.619999885559082,2004-01-06
10.680000305175781,2004-01-07
10.829999923706055,2004-01-08
10.880000114440918,2004-01-09
10.846667289733887,2004-01-12
10.776666641235352,2004-01-13
10.643333435058594,2004-01-14
10.550000190734863,2004-01-15
10.5600004196167,2004-01-16
10.600000381469727,2004-01-20
10.666666984558105,2004-01-21
10.633333206176758,2004-01-22
10.666666984558105,2004-01-23
10.793333053588867,2004-01-26
10.989999771118164,2004-01-27
10.600000381469727,2004-01-28
10.616666793823242,2004-01-29
10.636667251586914,2004-01-30
10.970000267028809,2004-02-02
10.903332710266113,2004-02-03
10.930000305175781,2004-02-04
10.883333206176758,2004-02-05
10.933333396911621,2004-02-06
11.113332748413086,2004-02-09
11.176667213439941,2004-02-10
11.236666679382324,2004-02-11
11.103333473205566,2004-02-12
10.933333396911621,2004-02-13
11.166666984558105,2004-02-17
11.043333053588867,2004-02-18
10.899999618530273,2004-02-19
10.933333396911621,2004-02-20
10.760000228881836,2004-02-23
10.74666690826416,2004-02-24
10.316666603088379,2004-02-25
10.359999656677246,2004-02-26
10.300000190734863,2004-02-27
10.526666641235352,2004-03-01
10.5,2004-03-02
10.460000038146973,2004-03-03
10.326666831970215,2004-03-04
10.456666946411133,2004-03-05
10.353333473205566,2004-03-08
10.296667098999023,2004-03-09
10.103333473205566,2004-03-10
9.90666675567627,2004-03-11
9.876667022705078,2004-03-12
9.546667098999023,2004-03-15
9.550000190734863,2004-03-16
9.533332824707031,2004-03-17
9.619999885559082,2004-03-18
9.686667442321777,2004-03-19
9.489999771118164,2004-03-22
9.416666984558105,2004-03-23
9.613332748413086,2004-03-24
9.993332862854004,2004-03-25
9.816666603088379,2004-03-26
10.050000190734863,2004-03-29
10.30666732788086,2004-03-30
10.286666870117188,2004-03-31
10.036666870117188,2004-04-01
10.279999732971191,2004-04-02
10.393333435058594,2004-04-05
10.30666732788086,2004-04-06
10.173333168029785,2004-04-07
9.783332824707031,2004-04-08
9.90666675567627,2004-04-12
9.680000305175781,2004-04-13
9.649999618530273,2004-04-14
9.75333309173584,2004-04-15
9.869999885559082,2004-04-16
9.989999771118164,2004-04-19
9.846667289733887,2004-04-20
9.676667213439941,2004-04-21
9.766667366027832,2004-04-22
9.776666641235352,2004-04-23
9.5,2004-04-26
9.373332977294922,2004-04-27
9.236666679382324,2004-04-28
9.050000190734863,2004-04-29
8.993332862854004,2004-04-30
9.180000305175781,2004-05-03
9.426667213439941,2004-05-04
9.466667175292969,2004-05-05
8.683333396911621,2004-05-06
8.41333293914795,2004-05-07
8.420000076293945,2004-05-10
8.466667175292969,2004-05-11
8.510000228881836,2004-05-12
8.376667022705078,2004-05-13
8.363332748413086,2004-05-14
8.30666732788086,2004-05-17
8.283332824707031,2004-05-18
8.243332862854004,2004-05-19
8.283332824707031,2004-05-20
8.470000267028809,2004-05-21
8.366666793823242,2004-05-24
8.5,2004-05-25
8.506667137145996,2004-05-26
9.243332862854004,2004-05-27
9.300000190734863,2004-05-28
9.446666717529297,2004-06-01
9.466667175292969,2004-06-02
9.369999885559082,2004-06-03
9.49666690826416,2004-06-04
9.640000343322754,2004-06-07
9.65999984741211,2004-06-08
9.520000457763672,2004-06-09
9.520000457763672,2004-06-10
9.203332901000977,2004-06-14
9.356666564941406,2004-06-15
9.369999885559082,2004-06-16
9.286666870117188,2004-06-17
9.34333324432373,2004-06-18
9.239999771118164,2004-06-21
9.176667213439941,2004-06-22
9.416666984558105,2004-06-23
9.376667022705078,2004-06-24
9.646666526794434,2004-06-25
9.333333015441895,2004-06-28
9.136667251586914,2004-06-29
9.143333435058594,2004-06-30
8.930000305175781,2004-07-01
8.866666793823242,2004-07-02
8.713333129882812,2004-07-06
9.029999732971191,2004-07-07
8.9399995803833,2004-07-08
9.069999694824219,2004-07-09
9.126667022705078,2004-07-12
9.239999771118164,2004-07-13
9.096667289733887,2004-07-14
9.063332557678223,2004-07-15
8.739999771118164,2004-07-16
8.793333053588867,2004-07-19
9.123332977294922,2004-07-20
8.873332977294922,2004-07-21
8.986666679382324,2004-07-22
8.766667366027832,2004-07-23
8.636667251586914,2004-07-26
8.890000343322754,2004-07-27
8.6899995803833,2004-07-28
8.930000305175781,2004-07-29
8.970000267028809,2004-07-30
9.15999984741211,2004-08-02
9.033332824707031,2004-08-03
8.949999809265137,2004-08-04
8.183333396911621,2004-08-05
7.920000076293945,2004-08-06
8.0,2004-08-09
8.176667213439941,2004-08-10
7.866666793823242,2004-08-11
7.679999828338623,2004-08-12
7.486667156219482,2004-08-13
7.72333288192749,2004-08-16
7.9766669273376465,2004-08-17
8.09333324432373,2004-08-18
8.050000190734863,2004-08-19
8.186667442321777,2004-08-20
8.24666690826416,2004-08-23
8.206666946411133,2004-08-24
8.316666603088379,2004-08-25
7.929999828338623,2004-08-26
8.00333309173584,2004-08-27
7.913332939147949,2004-08-30
7.836667060852051,2004-08-31
7.873332977294922,2004-09-01
8.270000457763672,2004-09-02
8.350000381469727,2004-09-03
8.359999656677246,2004-09-07
8.333333015441895,2004-09-08
8.329999923706055,2004-09-09
8.486666679382324,2004-09-10
8.686667442321777,2004-09-13
8.949999809265137,2004-09-14
8.976667404174805,2004-09-15
9.140000343322754,2004-09-16
9.083333015441895,2004-09-17
9.096667289733887,2004-09-20
9.100000381469727,2004-09-21
8.869999885559082,2004-09-22
8.786666870117188,2004-09-23
8.893333435058594,2004-09-24
8.949999809265137,2004-09-27
8.989999771118164,2004-09-28
9.043333053588867,2004-09-29
8.983332633972168,2004-09-30
9.096667289733887,2004-10-01
9.103333473205566,2004-10-04
9.043333053588867,2004-10-05
8.813332557678223,2004-10-06
8.616666793823242,2004-10-07
8.453332901000977,2004-10-08
8.619999885559082,2004-10-11
8.489999771118164,2004-10-12
8.430000305175781,2004-10-13
8.279999732971191,2004-10-14
8.210000038146973,2004-10-15
8.573332786560059,2004-10-18
8.596667289733887,2004-10-19
8.636667251586914,2004-10-20
9.006667137145996,2004-10-21
8.953332901000977,2004-10-22
8.983332633972168,2004-10-25
8.979999542236328,2004-10-26
9.25,2004-10-27
9.533332824707031,2004-10-28
9.633333206176758,2004-10-29
9.550000190734863,2004-11-01
9.743332862854004,2004-11-02
9.633333206176758,2004-11-03
9.686667442321777,2004-11-04
9.74666690826416,2004-11-05
9.619999885559082,2004-11-08
9.729999542236328,2004-11-09
9.733332633972168,2004-11-10
9.670000076293945,2004-11-11
9.880000114440918,2004-11-12
10.069999694824219,2004-11-15
9.850000381469727,2004-11-16
9.960000038146973,2004-11-17
9.983332633972168,2004-11-18
9.55666732788086,2004-11-19
9.369999885559082,2004-11-22
9.649999618530273,2004-11-23
9.633333206176758,2004-11-24
9.55666732788086,2004-11-26
9.41333293914795,2004-11-29
9.276666641235352,2004-11-30
9.199999809265137,2004-12-01
9.430000305175781,2004-12-02
9.433333396911621,2004-12-03
9.4399995803833,2004-12-06
9.300000190734863,2004-12-07
9.50333309173584,2004-12-08
9.483332633972168,2004-12-09
9.390000343322754,2004-12-10
9.323332786560059,2004-12-13
9.566666603088379,2004-12-14
9.683333396911621,2004-12-15
9.680000305175781,2004-12-16
9.476667404174805,2004-12-17
9.433333396911621,2004-12-20
9.516667366027832,2004-12-21
9.460000038146973,2004-12-22
9.476667404174805,2004-12-23
9.470000267028809,2004-12-27
9.613332748413086,2004-12-28
9.683333396911621,2004-12-29
9.670000076293945,2004-12-30
9.59000015258789,2004-12-31
9.513333320617676,2005-01-03
9.210000038146973,2005-01-04
9.433333396911621,2005-01-05
9.366666793823242,2005-01-06
9.283332824707031,2005-01-07
9.210000038146973,2005-01-10
9.133333206176758,2005-01-11
9.3100004196167,2005-01-12
9.296667098999023,2005-01-13
9.369999885559082,2005-01-14
9.386667251586914,2005-01-18
9.106666564941406,2005-01-19
9.196666717529297,2005-01-20
9.220000267028809,2005-01-21
9.039999961853027,2005-01-24
9.053333282470703,2005-01-25
9.116666793823242,2005-01-26
9.069999694824219,2005-01-27
8.91333293914795,2005-01-28
9.076666831970215,2005-01-31
9.24666690826416,2005-02-01
9.233332633972168,2005-02-02
9.133333206176758,2005-02-03
9.15666675567627,2005-02-04
9.25,2005-02-07
9.326666831970215,2005-02-08
9.146666526794434,2005-02-09
9.083333015441895,2005-02-10
9.229999542236328,2005-02-11
9.166666984558105,2005-02-14
9.069999694824219,2005-02-15
8.880000114440918,2005-02-16
8.683333396911621,2005-02-17
8.543333053588867,2005-02-18
8.55666732788086,2005-02-22
8.653332710266113,2005-02-23
8.890000343322754,2005-02-24
8.949999809265137,2005-02-25
8.983332633972168,2005-02-28
9.260000228881836,2005-03-01
9.30666732788086,2005-03-02
9.383333206176758,2005-03-03
9.40666675567627,2005-03-04
9.460000038146973,2005-03-07
9.326666831970215,2005-03-08
9.296667098999023,2005-03-09
9.25,2005-03-10
9.236666679382324,2005-03-11
9.353333473205566,2005-03-14
9.390000343322754,2005-03-15
9.24666690826416,2005-03-16
9.19333267211914,2005-03-17
9.196666717529297,2005-03-18
9.24666690826416,2005-03-21
9.323332786560059,2005-03-22
9.423333168029785,2005-03-23
9.486666679382324,2005-03-24
9.600000381469727,2005-03-28
9.489999771118164,2005-03-29
9.600000381469727,2005-03-30
9.576666831970215,2005-03-31
9.44333267211914,2005-04-01
9.416666984558105,2005-04-04
9.44333267211914,2005-04-05
9.5600004196167,2005-04-06
9.390000343322754,2005-04-07
8.386667251586914,2005-04-08
8.279999732971191,2005-04-11
8.170000076293945,2005-04-12
8.266667366027832,2005-04-13
8.303333282470703,2005-04-14
8.073332786560059,2005-04-15
8.226667404174805,2005-04-18
8.216667175292969,2005-04-19
8.096667289733887,2005-04-20
8.076666831970215,2005-04-21
8.133333206176758,2005-04-22
8.356666564941406,2005-04-25
8.369999885559082,2005-04-26
8.40666675567627,2005-04-27
8.283332824707031,2005-04-28
8.15999984741211,2005-04-29
8.170000076293945,2005-05-02
8.363332748413086,2005-05-03
8.380000114440918,2005-05-04
7.796667098999023,2005-05-05
7.796667098999023,2005-05-06
7.980000019073486,2005-05-09
8.09333324432373,2005-05-10
8.186667442321777,2005-05-11
8.136667251586914,2005-05-12
7.983333110809326,2005-05-13
8.176667213439941,2005-05-16
8.366666793823242,2005-05-17
8.616666793823242,2005-05-18
8.536666870117188,2005-05-19
8.399999618530273,2005-05-20
8.393333435058594,2005-05-23
8.329999923706055,2005-05-24
8.396666526794434,2005-05-25
8.243332862854004,2005-05-26
8.199999809265137,2005-05-27
8.266667366027832,2005-05-31
8.216667175292969,2005-06-01
8.316666603088379,2005-06-02
8.1899995803833,2005-06-03
8.226667404174805,2005-06-06
8.333333015441895,2005-06-07
8.243332862854004,2005-06-08
8.229999542236328,2005-06-09
8.233332633972168,2005-06-10
8.166666984558105,2005-06-13
8.119999885559082,2005-06-14
8.09000015258789,2005-06-15
8.09333324432373,2005-06-16
