O,Date
8.948616981506348,2009-01-22
9.174209594726562,2009-01-23
9.070815086364746,2009-01-26
9.348108291625977,2009-01-27
10.100099563598633,2009-01-28
9.235237121582031,2009-01-29
9.116963386535645,2009-01-30
9.367708206176758,2009-02-02
9.159541130065918,2009-02-03
9.050725936889648,2009-02-04
8.918248176574707,2009-02-05
9.476527214050293,2009-02-06
9.552227973937988,2009-02-09
8.82835865020752,2009-02-10
8.92771053314209,2009-02-11
9.159541130065918,2009-02-12
8.82835865020752,2009-02-13
8.563410758972168,2009-02-17
8.672228813171387,2009-02-18
8.227495193481445,2009-02-19
8.733733177185059,2009-02-20
8.303199768066406,2009-02-23
8.823625564575195,2009-02-24
8.662766456604004,2009-02-25
8.439618110656738,2009-02-26
8.358561515808105,2009-02-27
8.043861389160156,2009-03-02
8.020024299621582,2009-03-03
8.053398132324219,2009-03-04
7.452610969543457,2009-03-05
7.166523456573486,2009-03-06
7.276188373565674,2009-03-09
8.039091110229492,2009-03-10
7.810224533081055,2009-03-11
8.1773681640625,2009-03-12
8.005719184875488,2009-03-13
7.481220722198486,2009-03-16
8.000948905944824,2009-03-17
8.439618110656738,2009-03-18
8.096308708190918,2009-03-19
7.657641410827637,2009-03-20
8.849679946899414,2009-03-23
8.258427619934082,2009-03-24
8.353791236877441,2009-03-25
8.87350845336914,2009-03-26
8.60173225402832,2009-03-27
8.275887489318848,2009-03-30
9.04483699798584,2009-03-31
9.073680877685547,2009-04-01
9.602337837219238,2009-04-02
10.251148223876953,2009-04-03
10.025261878967285,2009-04-06
9.251503944396973,2009-04-07
9.410100936889648,2009-04-08
10.582754135131836,2009-04-09
10.424166679382324,2009-04-13
9.74652099609375,2009-04-14
10.260758399963379,2009-04-15
10.539499282836914,2009-04-16
10.573147773742676,2009-04-17
9.626368522644043,2009-04-20
10.553922653198242,2009-04-21
10.24633502960205,2009-04-22
10.505864143371582,2009-04-23
10.765385627746582,2009-04-24
10.371293067932129,2009-04-27
10.501058578491211,2009-04-28
10.8551607131958,2009-04-29
10.801937103271484,2009-04-30
10.206942558288574,2009-05-01
10.850313186645508,2009-05-04
10.40044116973877,2009-05-05
10.893854141235352,2009-05-06
10.356903076171875,2009-05-07
10.72938346862793,2009-05-08
10.308526039123535,2009-05-11
10.381088256835938,2009-05-12
9.921536445617676,2009-05-13
10.12954330444336,2009-05-14
9.728038787841797,2009-05-15
10.366575241088867,2009-05-18
10.148892402648926,2009-05-19
10.12954330444336,2009-05-20
10.47783374786377,2009-05-21
10.119867324829102,2009-05-22
10.642309188842773,2009-05-26
10.274663925170898,2009-05-27
10.489912986755371,2009-05-28
10.455824851989746,2009-05-29
10.767509460449219,2009-06-01
10.80159854888916,2009-06-02
10.947688102722168,2009-06-03
11.186326026916504,2009-06-04
11.069442749023438,2009-06-05
11.069442749023438,2009-06-08
11.011000633239746,2009-06-09
10.806465148925781,2009-06-10
10.645760536193848,2009-06-11
10.947688102722168,2009-06-12
10.592187881469727,2009-06-15
10.587315559387207,2009-06-16
10.65063190460205,2009-06-17
10.825946807861328,2009-06-18
10.967175483703613,2009-06-19
10.699328422546387,2009-06-22
10.830824851989746,2009-06-23
10.952560424804688,2009-06-24
11.235023498535156,2009-06-25
10.611665725708008,2009-06-26
10.602845191955566,2009-06-29
10.744997024536133,2009-06-30
10.90186882019043,2009-07-01
10.421469688415527,2009-07-02
10.764610290527344,2009-07-06
10.416570663452148,2009-07-07
10.249899864196777,2009-07-08
10.014616012573242,2009-07-09
9.960692405700684,2009-07-10
10.3822603225708,2009-07-13
10.38715648651123,2009-07-14
10.754809379577637,2009-07-15
10.857741355895996,2009-07-16
10.77931022644043,2009-07-17
10.99499225616455,2009-07-20
11.058721542358398,2009-07-21
11.044015884399414,2009-07-22
11.2302827835083,2009-07-23
11.171468734741211,2009-07-24
11.475382804870605,2009-07-27
11.504796028137207,2009-07-28
11.431266784667969,2009-07-29
11.654187202453613,2009-07-30
11.629532814025879,2009-07-31
11.792289733886719,2009-08-03
12.463034629821777,2009-08-04
12.601127624511719,2009-08-05
12.507424354553223,2009-08-06
12.926636695861816,2009-08-07
12.463034629821777,2009-08-10
12.142452239990234,2009-08-11
12.181905746459961,2009-08-12
12.2213716506958,2009-08-13
12.10300064086914,2009-08-14
11.634462356567383,2009-08-17
11.693647384643555,2009-08-18
11.738031387329102,2009-08-19
12.226292610168457,2009-08-20
12.398913383483887,2009-08-21
12.428506851196289,2009-08-24
12.497552871704102,2009-08-25
12.610989570617676,2009-08-26
13.133774757385254,2009-08-27
12.857100486755371,2009-08-28
12.668681144714355,2009-08-31
12.276968955993652,2009-09-01
11.860464096069336,2009-09-02
12.202587127685547,2009-09-03
12.262090682983398,2009-09-04
12.55463695526123,2009-09-08
12.822386741638184,2009-09-09
12.827349662780762,2009-09-10
12.817427635192871,2009-09-11
12.708348274230957,2009-09-14
13.129814147949219,2009-09-15
13.630613327026367,2009-09-16
13.38267993927002,2009-09-17
13.352947235107422,2009-09-18
13.347984313964844,2009-09-21
13.6553955078125,2009-09-22
13.075272560119629,2009-09-23
12.638930320739746,2009-09-24
12.762887001037598,2009-09-25
13.139727592468262,2009-09-28
12.926858901977539,2009-09-29
12.787262916564941,2009-09-30
12.238887786865234,2009-10-01
12.00955867767334,2009-10-02
12.363515853881836,2009-10-05
12.318642616271973,2009-10-06
11.755311965942383,2009-10-07
11.904867172241211,2009-10-08
11.91982364654541,2009-10-09
11.914841651916504,2009-10-12
11.795195579528809,2009-10-13
11.974662780761719,2009-10-14
11.810148239135742,2009-10-15
11.660597801208496,2009-10-16
11.700474739074707,2009-10-19
11.565873146057129,2009-10-20
11.50604248046875,2009-10-21
11.800187110900879,2009-10-22
11.725401878356934,2009-10-23
11.864991188049316,2009-10-26
11.530969619750977,2009-10-27
11.087288856506348,2009-10-28
11.695906639099121,2009-10-29
11.630685806274414,2009-10-30
11.59054183959961,2009-11-02
11.640718460083008,2009-11-03
11.510259628295898,2009-11-04
11.720995903015137,2009-11-05
12.001981735229492,2009-11-06
12.262892723083496,2009-11-09
12.16756534576416,2009-11-10
12.363247871398926,2009-11-11
12.17257308959961,2009-11-12
12.333141326904297,2009-11-13
12.47864818572998,2009-11-16
12.373284339904785,2009-11-17
12.699426651000977,2009-11-18
12.473636627197266,2009-11-19
12.589031219482422,2009-11-20
12.599072456359863,2009-11-23
12.538864135742188,2009-11-24
12.594060897827148,2009-11-25
12.580424308776855,2009-11-27
12.762089729309082,2009-11-30
12.88320255279541,2009-12-01
12.918523788452148,2009-12-02
12.762089729309082,2009-12-03
13.029547691345215,2009-12-04
12.898344039916992,2009-12-07
12.81760025024414,2009-12-08
12.807513236999512,2009-12-09
12.807513236999512,2009-12-10
13.135519981384277,2009-12-11
13.317182540893555,2009-12-14
13.3626127243042,2009-12-15
13.34746265411377,2009-12-16
13.559406280517578,2009-12-17
13.826870918273926,2009-12-18
13.524089813232422,2009-12-21
13.408018112182617,2009-12-22
13.342413902282715,2009-12-23
13.619953155517578,2009-12-24
13.478672981262207,2009-12-28
13.468582153320312,2009-12-29
13.414290428161621,2009-12-30
13.145393371582031,2009-12-31
13.241789817810059,2010-01-04
13.4650239944458,2010-01-05
13.454878807067871,2010-01-06
13.738995552062988,2010-01-07
13.926706314086914,2010-01-08
13.820172309875488,2010-01-11
13.870909690856934,2010-01-12
14.028189659118652,2010-01-13
13.972372055053711,2010-01-14
13.947000503540039,2010-01-15
14.180387496948242,2010-01-19
13.967297554016113,2010-01-20
13.657820701599121,2010-01-21
13.328035354614258,2010-01-22
13.622302055358887,2010-01-25
13.835394859313965,2010-01-26
14.124578475952148,2010-01-27
14.166910171508789,2010-01-28
14.243409156799316,2010-01-29
14.20770263671875,2010-02-01
14.126107215881348,2010-02-02
13.79973030090332,2010-02-03
13.26936149597168,2010-02-04
13.320358276367188,2010-02-05
13.126575469970703,2010-02-08
13.014387130737305,2010-02-09
13.131669044494629,2010-02-10
13.27446174621582,2010-02-11
13.764017105102539,2010-02-12
14.202603340148926,2010-02-16
14.442296981811523,2010-02-17
14.661577224731445,2010-02-18
14.574881553649902,2010-02-19
14.43209171295166,2010-02-22
14.294405937194824,2010-02-23
14.437192916870117,2010-02-24
14.510488510131836,2010-02-25
14.351602554321289,2010-02-26
14.341334342956543,2010-03-01
14.336210250854492,2010-03-02
14.33109188079834,2010-03-03
14.382336616516113,2010-03-04
14.577119827270508,2010-03-05
14.664251327514648,2010-03-08
14.925658226013184,2010-03-09
14.976910591125488,2010-03-10
14.976910591125488,2010-03-11
14.95128345489502,2010-03-12
15.012799263000488,2010-03-15
15.33569622039795,2010-03-16
15.484346389770508,2010-03-17
15.622736930847168,2010-03-18
15.356197357177734,2010-03-19
15.59710693359375,2010-03-22
15.489468574523926,2010-03-23
15.704742431640625,2010-03-24
15.643232345581055,2010-03-25
15.771370887756348,2010-03-26
15.807256698608398,2010-03-29
15.824259757995605,2010-03-30
15.8036470413208,2010-03-31
15.67491340637207,2010-04-01
15.989034652709961,2010-04-05
16.236207962036133,2010-04-06
16.33403968811035,2010-04-07
16.30314826965332,2010-04-08
16.349502563476562,2010-04-09
16.16926383972168,2010-04-12
16.467924118041992,2010-04-13
16.756305694580078,2010-04-14
16.416433334350586,2010-04-15
16.1846981048584,2010-04-16
16.22591209411621,2010-04-19
16.46278190612793,2010-04-20
16.812946319580078,2010-04-21
17.06525993347168,2010-04-22
17.14250373840332,2010-04-23
17.286685943603516,2010-04-26
16.9365291595459,2010-04-27
17.08070945739746,2010-04-28
17.780447006225586,2010-04-29
16.958154678344727,2010-04-30
17.02020835876465,2010-05-03
16.46683120727539,2010-05-04
16.311676025390625,2010-05-05
15.525566101074219,2010-05-06
15.63935375213623,2010-05-07
16.48751449584961,2010-05-10
16.74093246459961,2010-05-11
16.916765213012695,2010-05-12
16.782306671142578,2010-05-13
16.40993309020996,2010-05-14
16.306507110595703,2010-05-17
16.15650749206543,2010-05-18
15.866899490356445,2010-05-19
15.334207534790039,2010-05-20
15.913444519042969,2010-05-21
15.685887336730957,2010-05-24
16.001361846923828,2010-05-25
15.861724853515625,2010-05-26
16.601110458374023,2010-05-27
16.180248260498047,2010-05-28
15.868490219116211,2010-06-01
16.304946899414062,2010-06-02
16.185441970825195,2010-06-03
15.380066871643066,2010-06-04
15.426827430725098,2010-06-07
15.728180885314941,2010-06-08
15.759371757507324,2010-06-09
16.351716995239258,2010-06-10
16.53876495361328,2010-06-11
16.75699806213379,2010-06-14
17.16228485107422,2010-06-15
16.8920955657959,2010-06-16
16.985624313354492,2010-06-17
16.673856735229492,2010-06-18
16.49199104309082,2010-06-21
16.045143127441406,2010-06-22
16.112701416015625,2010-06-23
15.925643920898438,2010-06-24
16.554359436035156,2010-06-25
16.284168243408203,2010-06-28
15.999154090881348,2010-06-29
15.832120895385742,2010-06-30
15.774689674377441,2010-07-01
15.81645679473877,2010-07-02
15.310124397277832,2010-07-06
16.21318244934082,2010-07-07
16.385433197021484,2010-07-08
16.495046615600586,2010-07-09
16.3749942779541,2010-07-12
16.6568603515625,2010-07-13
16.672523498535156,2010-07-14
16.62033462524414,2010-07-15
16.04092025756836,2010-07-16
16.176637649536133,2010-07-19
16.312345504760742,2010-07-20
16.014814376831055,2010-07-21
16.630769729614258,2010-07-22
16.76126480102539,2010-07-23
17.142316818237305,2010-07-26
17.12144660949707,2010-07-27
17.017044067382812,2010-07-28
16.678342819213867,2010-07-29
16.82513999938965,2010-07-30
17.38091468811035,2010-08-02
17.10828399658203,2010-08-03
17.150224685668945,2010-08-04
16.92477035522461,2010-08-05
16.98244285583496,2010-08-06
17.192171096801758,2010-08-09
17.16071319580078,2010-08-10
16.992929458618164,2010-08-11
16.756988525390625,2010-08-12
17.029626846313477,2010-08-13
17.118770599365234,2010-08-16
17.317996978759766,2010-08-17
17.213136672973633,2010-08-18
16.877580642700195,2010-08-19
16.81464385986328,2010-08-20
16.772716522216797,2010-08-23
16.82513999938965,2010-08-24
17.050600051879883,2010-08-25
16.977195739746094,2010-08-26
17.13973617553711,2010-08-27
16.97332763671875,2010-08-30
17.162899017333984,2010-08-31
17.621065139770508,2010-09-01
17.78960609436035,2010-09-02
17.78960609436035,2010-09-03
17.394620895385742,2010-09-07
17.468347549438477,2010-09-08
17.341957092285156,2010-09-09
17.415691375732422,2010-09-10
17.752727508544922,2010-09-13
17.879121780395508,2010-09-14
17.95285415649414,2010-09-15
17.78960609436035,2010-09-16
17.868595123291016,2010-09-17
18.279354095458984,2010-09-20
17.968650817871094,2010-09-21
17.815933227539062,2010-09-22
17.636871337890625,2010-09-23
17.805391311645508,2010-09-24
17.642135620117188,2010-09-27
17.810659408569336,2010-09-28
17.865663528442383,2010-09-29
17.833932876586914,2010-09-30
17.966148376464844,2010-10-01
18.087797164916992,2010-10-04
18.151269912719727,2010-10-05
18.156553268432617,2010-10-06
18.093093872070312,2010-10-07
18.098377227783203,2010-10-08
18.10365867614746,2010-10-11
18.225318908691406,2010-10-12
18.33109474182129,2010-10-13
18.13010025024414,2010-10-14
18.304641723632812,2010-10-15
18.553213119506836,2010-10-18
18.442142486572266,2010-10-19
18.85467529296875,2010-10-20
18.807079315185547,2010-10-21
18.770063400268555,2010-10-22
18.770063400268555,2010-10-25
18.595516204833984,2010-10-26
18.584936141967773,2010-10-27
18.279050827026367,2010-10-28
18.20470428466797,2010-10-29
18.29499626159668,2010-11-01
18.183467864990234,2010-11-02
18.22064208984375,2010-11-03
18.65612030029297,2010-11-04
18.70390510559082,2010-11-05
18.618934631347656,2010-11-08
18.15690040588379,2010-11-09
18.114429473876953,2010-11-10
18.077255249023438,2010-11-11
17.98165512084961,2010-11-12
17.96041488647461,2010-11-15
17.593996047973633,2010-11-16
17.870132446289062,2010-11-17
17.70551109313965,2010-11-18
17.891374588012695,2010-11-19
17.976350784301758,2010-11-22
17.96041488647461,2010-11-23
18.26312828063965,2010-11-24
18.268428802490234,2010-11-26
18.297229766845703,2010-11-29
18.15857696533203,2010-11-30
18.13191795349121,2010-12-01
18.18524169921875,2010-12-02
18.142578125,2010-12-03
18.046586990356445,2010-12-06
18.16390609741211,2010-12-07
17.817272186279297,2010-12-08
17.715940475463867,2010-12-09
17.913272857666016,2010-12-10
18.051916122436523,2010-12-13
18.03058433532715,2010-12-14
17.683950424194336,2010-12-15
17.76393699645996,2010-12-16
18.0732421875,2010-12-17
18.201234817504883,2010-12-20
18.32389259338379,2010-12-21
18.45722198486328,2010-12-22
18.249237060546875,2010-12-23
18.451887130737305,2010-12-27
18.47854995727539,2010-12-28
18.46254539489746,2010-12-29
18.427209854125977,2010-12-30
18.314743041992188,2010-12-31
18.51824951171875,2011-01-03
18.148740768432617,2011-01-04
18.132667541503906,2011-01-05
18.009502410888672,2011-01-06
18.10589027404785,2011-01-07
18.052345275878906,2011-01-10
17.966665267944336,2011-01-11
17.993438720703125,2011-01-12
18.03627586364746,2011-01-13
18.052345275878906,2011-01-14
18.432559967041016,2011-01-18
18.186222076416016,2011-01-19
18.046993255615234,2011-01-20
18.116607666015625,2011-01-21
18.30938720703125,2011-01-24
18.593219757080078,2011-01-25
18.641422271728516,2011-01-26
18.807430267333984,2011-01-27
18.5729923248291,2011-01-28
18.798824310302734,2011-01-31
18.86334800720215,2011-02-01
18.723533630371094,2011-02-02
18.820337295532227,2011-02-03
18.57836151123047,2011-02-04
18.72891616821289,2011-02-07
18.809581756591797,2011-02-08
18.745046615600586,2011-02-09
18.84183120727539,2011-02-10
18.71278953552246,2011-02-11
18.874113082885742,2011-02-14
18.702030181884766,2011-02-15
18.836469650268555,2011-02-16
18.987028121948242,2011-02-17
19.078439712524414,2011-02-18
19.073062896728516,2011-02-22
18.954771041870117,2011-02-23
18.83108139038086,2011-02-24
19.243616104125977,2011-02-25
19.42178726196289,2011-02-28
18.98442268371582,2011-03-01
18.833242416381836,2011-03-02
18.97903060913086,2011-03-03
18.833242416381836,2011-03-04
18.860248565673828,2011-03-07
19.033031463623047,2011-03-08
18.73606300354004,2011-03-09
18.547067642211914,2011-03-10
18.649669647216797,2011-03-11
18.55247688293457,2011-03-14
18.574068069458008,2011-03-15
18.49308204650879,2011-03-16
18.66046142578125,2011-03-17
18.703659057617188,2011-03-18
18.768451690673828,2011-03-21
18.59027862548828,2011-03-22
18.47689437866211,2011-03-23
18.579479217529297,2011-03-24
18.692867279052734,2011-03-25
18.709060668945312,2011-03-28
18.77385139465332,2011-03-29
18.885007858276367,2011-03-30
18.95005989074707,2011-03-31
18.922964096069336,2011-04-01
18.998868942260742,2011-04-04
18.97718620300293,2011-04-05
19.004295349121094,2011-04-06
18.819942474365234,2011-04-07
18.781980514526367,2011-04-08
18.754878997802734,2011-04-11
18.792827606201172,2011-04-12
18.727773666381836,2011-04-13
18.939228057861328,2011-04-14
19.015138626098633,2011-04-15
18.798248291015625,2011-04-18
18.96091079711914,2011-04-19
19.134422302246094,2011-04-20
19.25370216369629,2011-04-21
19.324203491210938,2011-04-25
19.37298583984375,2011-04-26
19.530223846435547,2011-04-27
19.636381149291992,2011-04-28
19.353288650512695,2011-04-29
19.336965560913086,2011-05-02
19.358734130859375,2011-05-03
19.336965560913086,2011-05-04
19.358734130859375,2011-05-05
19.179096221923828,2011-05-06
19.238975524902344,2011-05-09
19.298864364624023,2011-05-10
19.13553237915039,2011-05-11
19.18454360961914,2011-05-12
19.04298973083496,2011-05-13
19.04298973083496,2011-05-16
19.037548065185547,2011-05-17
19.24441909790039,2011-05-18
19.277084350585938,2011-05-19
19.119211196899414,2011-05-20
18.983121871948242,2011-05-23
18.97222137451172,2011-05-24
18.917774200439453,2011-05-25
19.05388832092285,2011-05-26
19.105812072753906,2011-05-27
19.20968246459961,2011-05-31
18.701282501220703,2011-06-01
18.652084350585938,2011-06-02
18.668485641479492,2011-06-03
18.44982147216797,2011-06-06
18.56461524963379,2011-06-07
18.427961349487305,2011-06-08
18.1710205078125,2011-06-09
17.646223068237305,2011-06-10
17.684499740600586,2011-06-13
18.045291900634766,2011-06-14
17.90315818786621,2011-06-15
18.06716537475586,2011-06-16
18.302221298217773,2011-06-17
18.38422203063965,2011-06-20
18.46075439453125,2011-06-21
18.318620681762695,2011-06-22
18.012496948242188,2011-06-23
18.089025497436523,2011-06-24
18.127288818359375,2011-06-27
18.253023147583008,2011-06-28
18.486366271972656,2011-06-29
18.387544631958008,2011-06-30
18.67853546142578,2011-07-01
18.755407333374023,2011-07-05
19.0463924407959,2011-07-06
19.222087860107422,2011-07-07
19.18366050720215,2011-07-08
18.89814567565918,2011-07-11
18.947572708129883,2011-07-12
18.71148109436035,2011-07-13
18.541278839111328,2011-07-14
18.700498580932617,2011-07-15
18.563232421875,2011-07-18
18.705974578857422,2011-07-19
18.793838500976562,2011-07-20
18.90364646911621,2011-07-21
18.96403694152832,2011-07-22
18.73343849182129,2011-07-25
18.72793960571289,2011-07-26
18.239303588867188,2011-07-27
18.015960693359375,2011-07-28
17.900156021118164,2011-07-29
17.922208786010742,2011-08-01
17.447961807250977,2011-08-02
17.40384864807129,2011-08-03
16.863420486450195,2011-08-04
16.549087524414062,2011-08-05
15.462730407714844,2011-08-08
17.282533645629883,2011-08-09
16.957172393798828,2011-08-10
17.71265983581543,2011-08-11
17.458995819091797,2011-08-12
18.148319244384766,2011-08-15
17.999406814575195,2011-08-16
18.109708786010742,2011-08-17
17.817440032958984,2011-08-18
17.668542861938477,2011-08-19
17.81192398071289,2011-08-22
18.363372802734375,2011-08-23
18.76041603088379,2011-08-24
18.374412536621094,2011-08-25
18.550865173339844,2011-08-26
19.096817016601562,2011-08-29
19.06924057006836,2011-08-30
19.124385833740234,2011-08-31
18.739517211914062,2011-09-01
18.44601058959961,2011-09-02
18.423856735229492,2011-09-06
19.088376998901367,2011-09-07
19.165918350219727,2011-09-08
18.628761291503906,2011-09-09
18.833646774291992,2011-09-12
19.033004760742188,2011-09-13
19.116073608398438,2011-09-14
19.193592071533203,2011-09-15
19.348651885986328,2011-09-16
19.105003356933594,2011-09-19
19.066232681274414,2011-09-20
18.551212310791016,2011-09-21
18.440471649169922,2011-09-22
18.595523834228516,2011-09-23
18.728445053100586,2011-09-26
18.811498641967773,2011-09-27
18.5567626953125,2011-09-28
18.67634391784668,2011-09-29
17.931062698364258,2011-09-30
16.98556900024414,2011-10-03
17.636295318603516,2011-10-04
17.4416446685791,2011-10-05
17.669660568237305,2011-10-06
17.119054794311523,2011-10-07
17.730844497680664,2011-10-10
17.285905838012695,2011-10-11
17.497262954711914,2011-10-12
17.64185905456543,2011-10-13
18.042301177978516,2011-10-14
17.808712005615234,2011-10-17
18.3037109375,2011-10-18
18.0756778717041,2011-10-19
18.10347557067871,2011-10-20
18.48168182373047,2011-10-21
18.826513290405273,2011-10-24
18.4427547454834,2011-10-25
18.65410804748535,2011-10-26
18.937744140625,2011-10-27
18.9628849029541,2011-10-28
18.661258697509766,2011-10-31
18.22000503540039,2011-11-01
18.538387298583984,2011-11-02
18.873512268066406,2011-11-03
18.71153450012207,2011-11-04
18.739458084106445,2011-11-07
18.873512268066406,2011-11-08
18.320541381835938,2011-11-09
18.225584030151367,2011-11-10
18.58864402770996,2011-11-11
18.465768814086914,2011-11-14
18.650089263916016,2011-11-15
18.69477081298828,2011-11-16
18.63332748413086,2011-11-17
18.83441734313965,2011-11-18
18.47135353088379,2011-11-21
18.51045799255371,2011-11-22
18.102712631225586,2011-11-23
18.15298080444336,2011-11-25
18.52162742614746,2011-11-28
18.535648345947266,2011-11-29
18.995668411254883,2011-11-30
18.73200035095215,2011-12-01
18.65906524658203,2011-12-02
18.726398468017578,2011-12-05
18.74321937561035,2011-12-06
19.006885528564453,2011-12-07
18.74321937561035,2011-12-08
19.018117904663086,2011-12-09
18.917137145996094,2011-12-12
18.77688217163086,2011-12-13
18.9227294921875,2011-12-14
19.259347915649414,2011-12-15
19.39959716796875,2011-12-16
19.05178451538086,2011-12-19
19.4669246673584,2011-12-20
19.595951080322266,2011-12-21
19.691308975219727,2011-12-22
19.775480270385742,2011-12-23
19.966211318969727,2011-12-27
19.749895095825195,2011-12-28
19.8569393157959,2011-12-29
19.69356918334961,2011-12-30
19.61471176147461,2012-01-03
19.445714950561523,2012-01-04
19.64850616455078,2012-01-05
19.597801208496094,2012-01-06
19.727367401123047,2012-01-09
19.890724182128906,2012-01-10
19.98649787902832,2012-01-11
19.941423416137695,2012-01-12
20.093530654907227,2012-01-13
20.178022384643555,2012-01-17
20.211824417114258,2012-01-18
20.161108016967773,2012-01-19
20.059722900390625,2012-01-20
20.104785919189453,2012-01-23
20.22308349609375,2012-01-24
20.448413848876953,2012-01-25
20.577974319458008,2012-01-26
20.623056411743164,2012-01-27
20.552902221679688,2012-01-30
20.58684730529785,2012-01-31
20.8356990814209,2012-02-01
20.926189422607422,2012-02-02
21.095853805541992,2012-02-03
20.988405227661133,2012-02-06
21.084548950195312,2012-02-07
21.129791259765625,2012-02-08
21.00538444519043,2012-02-09
20.903564453125,2012-02-10
20.897912979125977,2012-02-13
20.699951171875,2012-02-14
20.64906120300293,2012-02-15
20.74520492553711,2012-02-16
20.801761627197266,2012-02-17
20.671682357788086,2012-02-21
20.60381317138672,2012-02-22
20.892253875732422,2012-02-23
21.03363800048828,2012-02-24
20.830041885375977,2012-02-27
20.753952026367188,2012-02-28
20.947017669677734,2012-02-29
20.969730377197266,2012-03-01
20.912939071655273,2012-03-02
21.100324630737305,2012-03-05
20.99811553955078,2012-03-06
21.157106399536133,2012-03-07
20.95269203186035,2012-03-08
20.98675537109375,2012-03-09
21.242286682128906,2012-03-12
21.60000991821289,2012-03-13
21.492128372192383,2012-03-14
21.56026268005371,2012-03-15
21.537553787231445,2012-03-16
21.63408088684082,2012-03-19
21.62272071838379,2012-03-20
21.605695724487305,2012-03-21
21.554597854614258,2012-03-22
21.662477493286133,2012-03-23
21.855548858642578,2012-03-26
22.008852005004883,2012-03-27
22.099689483642578,2012-03-28
22.051816940307617,2012-03-29
22.074621200561523,2012-03-30
22.137313842773438,2012-04-02
22.194311141967773,2012-04-03
21.943527221679688,2012-04-04
21.373563766479492,2012-04-05
21.26527976989746,2012-04-09
21.042987823486328,2012-04-10
21.47615623474121,2012-04-11
21.510345458984375,2012-04-12
21.37926483154297,2012-04-13
21.68134117126465,2012-04-16
21.78963279724121,2012-04-17
21.704147338867188,2012-04-18
21.64714813232422,2012-04-19
22.01763153076172,2012-04-20
21.95492172241211,2012-04-23
22.228504180908203,2012-04-24
22.490694046020508,2012-04-25
22.462190628051758,2012-04-26
22.454181671142578,2012-04-27
22.50566864013672,2012-04-30
22.562883377075195,2012-05-01
22.46561622619629,2012-05-02
22.562883377075195,2012-05-03
22.477067947387695,2012-05-04
22.557167053222656,2012-05-07
22.562883377075195,2012-05-08
22.454181671142578,2012-05-09
22.48851203918457,2012-05-10
22.694448471069336,2012-05-11
22.43130111694336,2012-05-14
22.614368438720703,2012-05-15
22.48278045654297,2012-05-16
21.950756072998047,2012-05-17
21.750513076782227,2012-05-18
21.979351043701172,2012-05-21
22.156702041625977,2012-05-22
22.099502563476562,2012-05-23
22.156702041625977,2012-05-24
22.076614379882812,2012-05-25
22.379802703857422,2012-05-29
21.843477249145508,2012-05-30
22.010019302368164,2012-05-31
21.705657958984375,2012-06-01
21.68843650817871,2012-06-04
22.18802833557129,2012-06-05
22.84264373779297,2012-06-06
22.47513771057129,2012-06-07
22.790958404541016,2012-06-08
22.348793029785156,2012-06-11
22.653148651123047,2012-06-12
22.601463317871094,2012-06-13
22.85988426208496,2012-06-14
22.77373504638672,2012-06-15
23.095294952392578,2012-06-18
23.238849639892578,2012-06-19
23.227357864379883,2012-06-20
23.0091609954834,2012-06-21
23.026386260986328,2012-06-22
23.08956527709961,2012-06-25
23.261831283569336,2012-06-26
23.376665115356445,2012-06-27
23.76047706604004,2012-06-28
24.0716609954834,2012-06-29
24.227264404296875,2012-07-02
24.256084442138672,2012-07-03
24.16387367248535,2012-07-05
24.26185417175293,2012-07-06
24.04861831665039,2012-07-09
23.944887161254883,2012-07-10
24.037113189697266,2012-07-11
24.17540740966797,2012-07-12
24.498132705688477,2012-07-13
24.302183151245117,2012-07-16
24.37709617614746,2012-07-17
24.267616271972656,2012-07-18
24.03132438659668,2012-07-19
23.933361053466797,2012-07-20
24.008283615112305,2012-07-23
24.04861831665039,2012-07-24
24.008283615112305,2012-07-25
23.576059341430664,2012-07-26
23.7950496673584,2012-07-27
23.839004516601562,2012-07-30
23.827436447143555,2012-07-31
23.688648223876953,2012-08-01
23.839004516601562,2012-08-02
23.94888687133789,2012-08-03
23.79852294921875,2012-08-06
23.567190170288086,2012-08-07
23.63080596923828,2012-08-08
23.42839241027832,2012-08-09
23.468875885009766,2012-08-10
23.474641799926758,2012-08-13
23.52093505859375,2012-08-14
23.480436325073242,2012-08-15
24.024066925048828,2012-08-16
24.128171920776367,2012-08-17
24.278528213500977,2012-08-20
24.20335578918457,2012-08-21
24.232288360595703,2012-08-22
24.197586059570312,2012-08-23
24.492523193359375,2012-08-24
24.469396591186523,2012-08-27
24.84532356262207,2012-08-28
24.666034698486328,2012-08-29
24.533119201660156,2012-08-30
24.451854705810547,2012-08-31
24.794300079345703,2012-09-04
24.655012130737305,2012-09-05
24.4982852935791,2012-09-06
24.829124450683594,2012-09-07
24.672420501708984,2012-09-10
24.527311325073242,2012-09-11
24.382211685180664,2012-09-12
24.457666397094727,2012-09-13
24.49248695373535,2012-09-14
24.469274520874023,2012-09-17
24.271928787231445,2012-09-18
24.103620529174805,2012-09-19
23.90627670288086,2012-09-20
23.888885498046875,2012-09-21
24.033981323242188,2012-09-24
23.70315170288086,2012-09-25
23.575477600097656,2012-09-26
23.721691131591797,2012-09-27
23.820716857910156,2012-09-28
23.744993209838867,2012-10-01
23.93723487854004,2012-10-02
