KLAC,Date
1.7358911037445068,1991-02-21
1.7025084495544434,1991-02-22
1.6023609638214111,1991-02-25
1.6023609638214111,1991-02-26
1.535595178604126,1991-02-27
1.6023609638214111,1991-02-28
1.6023609638214111,1991-03-01
1.6190521717071533,1991-03-04
1.535595178604126,1991-03-05
1.4855217933654785,1991-03-06
1.4688305854797363,1991-03-07
1.4354482889175415,1991-03-08
1.4020661115646362,1991-03-11
1.4688305854797363,1991-03-12
1.4688305854797363,1991-03-13
1.4354482889175415,1991-03-14
1.4688305854797363,1991-03-15
1.4688305854797363,1991-03-18
1.4521383047103882,1991-03-19
1.4354482889175415,1991-03-20
1.3853745460510254,1991-03-21
1.3686829805374146,1991-03-22
1.4354482889175415,1991-03-25
1.4688305854797363,1991-03-26
1.4354482889175415,1991-03-27
1.4354482889175415,1991-03-28
1.5022131204605103,1991-04-01
1.535595178604126,1991-04-02
1.6858174800872803,1991-04-03
1.6691259145736694,1991-04-04
1.7192002534866333,1991-04-05
1.7358911037445068,1991-04-08
1.7859647274017334,1991-04-09
1.635743498802185,1991-04-10
1.6858174800872803,1991-04-11
1.7692738771438599,1991-04-12
1.8026556968688965,1991-04-15
1.8193466663360596,1991-04-16
1.8861119747161865,1991-04-17
1.8527296781539917,1991-04-18
1.8527296781539917,1991-04-19
1.8026556968688965,1991-04-22
1.7859647274017334,1991-04-23
1.7692738771438599,1991-04-24
1.752582311630249,1991-04-25
1.6691259145736694,1991-04-26
1.7192002534866333,1991-04-29
1.6023609638214111,1991-04-30
1.5689784288406372,1991-05-01
1.6524347066879272,1991-05-02
1.6858174800872803,1991-05-03
1.7358911037445068,1991-05-06
1.7358911037445068,1991-05-07
1.6858174800872803,1991-05-08
1.7358911037445068,1991-05-09
1.7692738771438599,1991-05-10
1.7859647274017334,1991-05-13
1.752582311630249,1991-05-14
1.6858174800872803,1991-05-15
1.7025084495544434,1991-05-16
1.7025084495544434,1991-05-17
1.6691259145736694,1991-05-20
1.7192002534866333,1991-05-21
1.6858174800872803,1991-05-22
1.6858174800872803,1991-05-23
1.6524347066879272,1991-05-24
1.6858174800872803,1991-05-28
1.6691259145736694,1991-05-29
1.6858174800872803,1991-05-30
1.6858174800872803,1991-05-31
1.6858174800872803,1991-06-03
1.6858174800872803,1991-06-04
1.6691259145736694,1991-06-05
1.6524347066879272,1991-06-06
1.6524347066879272,1991-06-07
1.6691259145736694,1991-06-10
1.7192002534866333,1991-06-11
1.7358911037445068,1991-06-12
1.8026556968688965,1991-06-13
1.8694199323654175,1991-06-14
1.8360382318496704,1991-06-17
1.8527296781539917,1991-06-18
1.752582311630249,1991-06-19
1.7192002534866333,1991-06-20
1.752582311630249,1991-06-21
1.6691259145736694,1991-06-24
1.6524347066879272,1991-06-25
1.5522868633270264,1991-06-26
1.518904209136963,1991-06-27
1.6691259145736694,1991-06-28
1.635743498802185,1991-07-01
1.535595178604126,1991-07-02
1.5022131204605103,1991-07-03
1.4187567234039307,1991-07-05
1.5022131204605103,1991-07-08
1.4521383047103882,1991-07-09
1.4688305854797363,1991-07-10
1.4521383047103882,1991-07-11
1.4855217933654785,1991-07-12
1.4855217933654785,1991-07-15
1.4855217933654785,1991-07-16
1.518904209136963,1991-07-17
1.518904209136963,1991-07-18
1.5022131204605103,1991-07-19
1.5689784288406372,1991-07-22
1.4855217933654785,1991-07-23
1.5022131204605103,1991-07-24
1.518904209136963,1991-07-25
1.5022131204605103,1991-07-26
1.4855217933654785,1991-07-29
1.5022131204605103,1991-07-30
1.5022131204605103,1991-07-31
1.4688305854797363,1991-08-01
1.4855217933654785,1991-08-02
1.6858174800872803,1991-08-05
1.7192002534866333,1991-08-06
1.6023609638214111,1991-08-07
1.635743498802185,1991-08-08
1.635743498802185,1991-08-09
1.5689784288406372,1991-08-12
1.5022131204605103,1991-08-13
1.4688305854797363,1991-08-14
1.4187567234039307,1991-08-15
1.4354482889175415,1991-08-16
1.4020661115646362,1991-08-19
1.3686829805374146,1991-08-20
1.4187567234039307,1991-08-21
1.4187567234039307,1991-08-22
1.3853745460510254,1991-08-23
1.4020661115646362,1991-08-26
1.4020661115646362,1991-08-27
1.5022131204605103,1991-08-28
1.5022131204605103,1991-08-29
1.4688305854797363,1991-08-30
1.3686829805374146,1991-09-03
1.4187567234039307,1991-09-04
1.4020661115646362,1991-09-05
1.3853745460510254,1991-09-06
1.4187567234039307,1991-09-09
1.3519922494888306,1991-09-10
1.3853745460510254,1991-09-11
1.3519922494888306,1991-09-12
1.3519922494888306,1991-09-13
1.318609595298767,1991-09-16
1.3353002071380615,1991-09-17
1.318609595298767,1991-09-18
1.3353002071380615,1991-09-19
1.3353002071380615,1991-09-20
1.3519922494888306,1991-09-23
1.3686829805374146,1991-09-24
1.3353002071380615,1991-09-25
1.318609595298767,1991-09-26
1.1350054740905762,1991-09-27
1.1683878898620605,1991-09-30
1.1516966819763184,1991-10-01
1.1516966819763184,1991-10-02
1.1516966819763184,1991-10-03
1.1850788593292236,1991-10-04
1.1850788593292236,1991-10-07
1.201770544052124,1991-10-08
1.201770544052124,1991-10-09
1.201770544052124,1991-10-10
1.201770544052124,1991-10-11
1.2351528406143188,1991-10-14
1.318609595298767,1991-10-15
1.3853745460510254,1991-10-16
1.2852275371551514,1991-10-17
1.3353002071380615,1991-10-18
1.2852275371551514,1991-10-21
1.2852275371551514,1991-10-22
1.2518445253372192,1991-10-23
1.2351528406143188,1991-10-24
1.2518445253372192,1991-10-25
1.3019177913665771,1991-10-28
1.3019177913665771,1991-10-29
1.318609595298767,1991-10-30
1.3353002071380615,1991-10-31
1.2852275371551514,1991-11-01
1.2852275371551514,1991-11-04
1.3019177913665771,1991-11-05
1.2685352563858032,1991-11-06
1.3019177913665771,1991-11-07
1.318609595298767,1991-11-08
1.3019177913665771,1991-11-11
1.318609595298767,1991-11-12
1.318609595298767,1991-11-13
1.318609595298767,1991-11-14
1.2685352563858032,1991-11-15
1.3353002071380615,1991-11-18
1.2685352563858032,1991-11-19
1.2852275371551514,1991-11-20
1.2852275371551514,1991-11-21
1.3019177913665771,1991-11-22
1.2685352563858032,1991-11-25
1.2852275371551514,1991-11-26
1.2351528406143188,1991-11-27
1.2685352563858032,1991-11-29
1.2351528406143188,1991-12-02
1.318609595298767,1991-12-03
1.3019177913665771,1991-12-04
1.2852275371551514,1991-12-05
1.2852275371551514,1991-12-06
1.2852275371551514,1991-12-09
1.2852275371551514,1991-12-10
1.318609595298767,1991-12-11
1.318609595298767,1991-12-12
1.2685352563858032,1991-12-13
1.2351528406143188,1991-12-16
1.1683878898620605,1991-12-17
1.1850788593292236,1991-12-18
1.1683878898620605,1991-12-19
1.1350054740905762,1991-12-20
1.1516966819763184,1991-12-23
1.1516966819763184,1991-12-24
1.1350054740905762,1991-12-26
1.2685352563858032,1991-12-27
1.3353002071380615,1991-12-30
1.4855217933654785,1991-12-31
1.4855217933654785,1992-01-02
1.4688305854797363,1992-01-03
1.4020661115646362,1992-01-06
1.3686829805374146,1992-01-07
1.4521383047103882,1992-01-08
1.4688305854797363,1992-01-09
1.3686829805374146,1992-01-10
1.3519922494888306,1992-01-13
1.4688305854797363,1992-01-14
1.5522868633270264,1992-01-15
1.5689784288406372,1992-01-16
1.635743498802185,1992-01-17
1.6190521717071533,1992-01-20
1.5022131204605103,1992-01-21
1.4020661115646362,1992-01-22
1.5022131204605103,1992-01-23
1.7358911037445068,1992-01-24
1.635743498802185,1992-01-27
1.5856701135635376,1992-01-28
1.535595178604126,1992-01-29
1.6691259145736694,1992-01-30
1.6858174800872803,1992-01-31
1.7192002534866333,1992-02-03
1.7358911037445068,1992-02-04
1.7692738771438599,1992-02-05
1.7692738771438599,1992-02-06
1.8026556968688965,1992-02-07
1.7692738771438599,1992-02-10
1.7358911037445068,1992-02-11
1.8193466663360596,1992-02-12
1.8026556968688965,1992-02-13
1.8026556968688965,1992-02-14
1.7192002534866333,1992-02-18
1.6858174800872803,1992-02-19
1.6691259145736694,1992-02-20
1.6023609638214111,1992-02-21
1.5522868633270264,1992-02-24
1.535595178604126,1992-02-25
1.6023609638214111,1992-02-26
1.635743498802185,1992-02-27
1.6190521717071533,1992-02-28
1.635743498802185,1992-03-02
1.635743498802185,1992-03-03
1.5689784288406372,1992-03-04
1.5689784288406372,1992-03-05
1.5689784288406372,1992-03-06
1.6023609638214111,1992-03-09
1.518904209136963,1992-03-10
1.5022131204605103,1992-03-11
1.4688305854797363,1992-03-12
1.4354482889175415,1992-03-13
1.518904209136963,1992-03-16
1.518904209136963,1992-03-17
1.5689784288406372,1992-03-18
1.5522868633270264,1992-03-19
1.5522868633270264,1992-03-20
1.5522868633270264,1992-03-23
1.4688305854797363,1992-03-24
1.4521383047103882,1992-03-25
1.4521383047103882,1992-03-26
1.4354482889175415,1992-03-27
1.4855217933654785,1992-03-30
1.4688305854797363,1992-03-31
1.4020661115646362,1992-04-01
1.3019177913665771,1992-04-02
1.2685352563858032,1992-04-03
1.2685352563858032,1992-04-06
1.2685352563858032,1992-04-07
1.3019177913665771,1992-04-08
1.2351528406143188,1992-04-09
1.1683878898620605,1992-04-10
1.1683878898620605,1992-04-13
1.2351528406143188,1992-04-14
1.3019177913665771,1992-04-15
1.2351528406143188,1992-04-16
1.1683878898620605,1992-04-20
1.1683878898620605,1992-04-21
1.201770544052124,1992-04-22
1.1683878898620605,1992-04-23
1.1683878898620605,1992-04-24
1.1850788593292236,1992-04-27
1.1516966819763184,1992-04-28
1.1683878898620605,1992-04-29
1.1350054740905762,1992-04-30
1.201770544052124,1992-05-01
1.2351528406143188,1992-05-04
1.2184616327285767,1992-05-05
1.2685352563858032,1992-05-06
1.2351528406143188,1992-05-07
1.2351528406143188,1992-05-08
1.2518445253372192,1992-05-11
1.2685352563858032,1992-05-12
1.201770544052124,1992-05-13
1.1350054740905762,1992-05-14
1.1350054740905762,1992-05-15
1.1016229391098022,1992-05-18
1.1016229391098022,1992-05-19
1.1350054740905762,1992-05-20
1.1516966819763184,1992-05-21
1.1683878898620605,1992-05-22
1.1516966819763184,1992-05-26
1.1350054740905762,1992-05-27
1.1350054740905762,1992-05-28
1.1683878898620605,1992-05-29
1.1683878898620605,1992-06-01
1.1183141469955444,1992-06-02
1.1016229391098022,1992-06-03
1.1016229391098022,1992-06-04
1.1183141469955444,1992-06-05
1.1183141469955444,1992-06-08
1.1183141469955444,1992-06-09
1.1183141469955444,1992-06-10
1.1516966819763184,1992-06-11
1.1350054740905762,1992-06-12
1.1516966819763184,1992-06-15
1.1350054740905762,1992-06-16
1.1183141469955444,1992-06-17
1.1350054740905762,1992-06-18
1.2685352563858032,1992-06-19
1.201770544052124,1992-06-22
1.201770544052124,1992-06-23
1.2184616327285767,1992-06-24
1.1850788593292236,1992-06-25
1.1850788593292236,1992-06-26
1.1350054740905762,1992-06-29
1.1683878898620605,1992-06-30
1.08493173122406,1992-07-01
1.0682406425476074,1992-07-02
1.0348581075668335,1992-07-06
1.0348581075668335,1992-07-07
0.9847842454910278,1992-07-08
0.9680927395820618,1992-07-09
1.0348581075668335,1992-07-10
1.0348581075668335,1992-07-13
1.0515490770339966,1992-07-14
1.0348581075668335,1992-07-15
1.0682406425476074,1992-07-16
1.0348581075668335,1992-07-17
1.0348581075668335,1992-07-20
1.0014755725860596,1992-07-21
0.9680927395820618,1992-07-22
0.9680927395820618,1992-07-23
0.9514015913009644,1992-07-24
1.0014755725860596,1992-07-27
0.9514015913009644,1992-07-28
0.9514015913009644,1992-07-29
0.9847842454910278,1992-07-30
1.1016229391098022,1992-07-31
1.0682406425476074,1992-08-03
1.0348581075668335,1992-08-04
1.0014755725860596,1992-08-05
0.9847842454910278,1992-08-06
1.0181666612625122,1992-08-07
1.0348581075668335,1992-08-10
0.9847842454910278,1992-08-11
1.0014755725860596,1992-08-12
1.0014755725860596,1992-08-13
1.0014755725860596,1992-08-14
0.9847842454910278,1992-08-17
1.0348581075668335,1992-08-18
1.0181666612625122,1992-08-19
1.0014755725860596,1992-08-20
0.9847842454910278,1992-08-21
1.0014755725860596,1992-08-24
0.9847842454910278,1992-08-25
1.0014755725860596,1992-08-26
1.0181666612625122,1992-08-27
1.0348581075668335,1992-08-28
1.0014755725860596,1992-08-31
1.0181666612625122,1992-09-01
1.0682406425476074,1992-09-02
1.1850788593292236,1992-09-03
1.201770544052124,1992-09-04
1.1350054740905762,1992-09-08
1.1350054740905762,1992-09-09
1.1183141469955444,1992-09-10
1.08493173122406,1992-09-11
1.1516966819763184,1992-09-14
1.1350054740905762,1992-09-15
1.1016229391098022,1992-09-16
1.1516966819763184,1992-09-17
1.1350054740905762,1992-09-18
1.1016229391098022,1992-09-21
1.1016229391098022,1992-09-22
1.1183141469955444,1992-09-23
1.08493173122406,1992-09-24
1.1016229391098022,1992-09-25
1.1683878898620605,1992-09-28
1.08493173122406,1992-09-29
1.1350054740905762,1992-09-30
1.1016229391098022,1992-10-01
1.08493173122406,1992-10-02
1.0682406425476074,1992-10-05
1.0682406425476074,1992-10-06
1.0682406425476074,1992-10-07
1.1016229391098022,1992-10-08
1.0682406425476074,1992-10-09
1.0682406425476074,1992-10-12
1.1016229391098022,1992-10-13
1.0682406425476074,1992-10-14
1.0515490770339966,1992-10-15
1.0682406425476074,1992-10-16
1.0515490770339966,1992-10-19
1.1016229391098022,1992-10-20
1.0682406425476074,1992-10-21
1.0348581075668335,1992-10-22
1.08493173122406,1992-10-23
1.1016229391098022,1992-10-26
1.1016229391098022,1992-10-27
1.1016229391098022,1992-10-28
1.1850788593292236,1992-10-29
1.2351528406143188,1992-10-30
1.201770544052124,1992-11-02
1.2184616327285767,1992-11-03
1.2685352563858032,1992-11-04
1.2852275371551514,1992-11-05
1.2685352563858032,1992-11-06
1.2685352563858032,1992-11-09
1.2518445253372192,1992-11-10
1.2685352563858032,1992-11-11
1.2351528406143188,1992-11-12
1.2685352563858032,1992-11-13
1.3519922494888306,1992-11-16
1.3353002071380615,1992-11-17
1.2518445253372192,1992-11-18
1.3686829805374146,1992-11-19
1.4688305854797363,1992-11-20
1.3686829805374146,1992-11-23
1.4354482889175415,1992-11-24
1.535595178604126,1992-11-25
1.535595178604126,1992-11-27
1.4688305854797363,1992-11-30
1.4521383047103882,1992-12-01
1.4855217933654785,1992-12-02
1.4855217933654785,1992-12-03
1.535595178604126,1992-12-04
1.535595178604126,1992-12-07
1.5022131204605103,1992-12-08
1.5522868633270264,1992-12-09
1.5689784288406372,1992-12-10
1.5689784288406372,1992-12-11
1.5689784288406372,1992-12-14
1.5856701135635376,1992-12-15
1.6023609638214111,1992-12-16
1.535595178604126,1992-12-17
1.518904209136963,1992-12-18
1.5022131204605103,1992-12-21
1.4688305854797363,1992-12-22
1.4688305854797363,1992-12-23
1.5022131204605103,1992-12-24
1.535595178604126,1992-12-28
1.535595178604126,1992-12-29
1.5522868633270264,1992-12-30
1.635743498802185,1992-12-31
1.6023609638214111,1993-01-04
1.535595178604126,1993-01-05
1.535595178604126,1993-01-06
1.535595178604126,1993-01-07
1.6023609638214111,1993-01-08
1.6023609638214111,1993-01-11
1.5022131204605103,1993-01-12
1.5689784288406372,1993-01-13
1.5022131204605103,1993-01-14
1.535595178604126,1993-01-15
1.535595178604126,1993-01-18
1.5522868633270264,1993-01-19
1.6524347066879272,1993-01-20
1.6023609638214111,1993-01-21
1.635743498802185,1993-01-22
1.6524347066879272,1993-01-25
1.6524347066879272,1993-01-26
1.6524347066879272,1993-01-27
1.6190521717071533,1993-01-28
1.6691259145736694,1993-01-29
1.6691259145736694,1993-02-01
1.635743498802185,1993-02-02
1.6691259145736694,1993-02-03
1.5522868633270264,1993-02-04
1.4187567234039307,1993-02-05
1.6023609638214111,1993-02-08
1.6524347066879272,1993-02-09
1.635743498802185,1993-02-10
1.6023609638214111,1993-02-11
1.6023609638214111,1993-02-12
1.4354482889175415,1993-02-16
1.635743498802185,1993-02-17
1.5689784288406372,1993-02-18
1.5689784288406372,1993-02-19
1.6023609638214111,1993-02-22
1.635743498802185,1993-02-23
1.7025084495544434,1993-02-24
1.8026556968688965,1993-02-25
1.7192002534866333,1993-02-26
1.7358911037445068,1993-03-01
1.7358911037445068,1993-03-02
1.7358911037445068,1993-03-03
1.7859647274017334,1993-03-04
1.8193466663360596,1993-03-05
1.9528768062591553,1993-03-08
1.9528768062591553,1993-03-09
1.9028031826019287,1993-03-10
1.9028031826019287,1993-03-11
1.9361854791641235,1993-03-12
1.9695684909820557,1993-03-15
1.9695684909820557,1993-03-16
1.919494867324829,1993-03-17
1.9361854791641235,1993-03-18
1.8026556968688965,1993-03-19
1.8026556968688965,1993-03-22
1.8694199323654175,1993-03-23
1.8360382318496704,1993-03-24
1.9028031826019287,1993-03-25
1.8861119747161865,1993-03-26
1.8694199323654175,1993-03-29
1.9028031826019287,1993-03-30
1.9028031826019287,1993-03-31
1.8360382318496704,1993-04-01
1.8026556968688965,1993-04-02
1.8026556968688965,1993-04-05
1.635743498802185,1993-04-06
1.635743498802185,1993-04-07
1.6691259145736694,1993-04-08
1.7692738771438599,1993-04-12
1.6691259145736694,1993-04-13
1.7025084495544434,1993-04-14
1.7025084495544434,1993-04-15
1.6858174800872803,1993-04-16
1.7025084495544434,1993-04-19
1.6023609638214111,1993-04-20
1.5689784288406372,1993-04-21
1.5856701135635376,1993-04-22
1.635743498802185,1993-04-23
1.5022131204605103,1993-04-26
1.6023609638214111,1993-04-27
1.6023609638214111,1993-04-28
1.5689784288406372,1993-04-29
1.635743498802185,1993-04-30
1.6858174800872803,1993-05-03
1.7692738771438599,1993-05-04
1.8026556968688965,1993-05-05
1.8026556968688965,1993-05-06
1.98625910282135,1993-05-07
2.019641399383545,1993-05-10
1.9361854791641235,1993-05-11
1.9695684909820557,1993-05-12
1.9695684909820557,1993-05-13
2.0363333225250244,1993-05-14
2.069716215133667,1993-05-17
2.2032458782196045,1993-05-18
2.1865551471710205,1993-05-19
2.2032458782196045,1993-05-20
2.236628293991089,1993-05-21
2.1865551471710205,1993-05-24
2.236628293991089,1993-05-25
2.336775779724121,1993-05-26
2.403541088104248,1993-05-27
2.403541088104248,1993-05-28
2.4202325344085693,1993-06-01
2.486997127532959,1993-06-02
2.6038355827331543,1993-06-03
2.5036890506744385,1993-06-04
2.486997127532959,1993-06-07
2.3701577186584473,1993-06-08
2.336775779724121,1993-06-09
2.236628293991089,1993-06-10
2.2032458782196045,1993-06-11
2.253319501876831,1993-06-14
2.2700109481811523,1993-06-15
2.2700109481811523,1993-06-16
2.3868496417999268,1993-06-17
2.4202325344085693,1993-06-18
2.403541088104248,1993-06-21
2.3868496417999268,1993-06-22
2.336775779724121,1993-06-23
2.253319501876831,1993-06-24
2.3033933639526367,1993-06-25
2.4369232654571533,1993-06-28
2.3701577186584473,1993-06-29
2.3033933639526367,1993-06-30
2.2700109481811523,1993-07-01
2.3033933639526367,1993-07-02
2.3033933639526367,1993-07-06
2.3033933639526367,1993-07-07
2.336775779724121,1993-07-08
2.3868496417999268,1993-07-09
2.403541088104248,1993-07-12
2.4369232654571533,1993-07-13
2.5036890506744385,1993-07-14
2.5704550743103027,1993-07-15
2.5704550743103027,1993-07-16
2.5036890506744385,1993-07-19
2.4703056812286377,1993-07-20
2.4703056812286377,1993-07-21
2.4536142349243164,1993-07-22
2.4369232654571533,1993-07-23
2.4369232654571533,1993-07-26
2.4369232654571533,1993-07-27
2.670600414276123,1993-07-28
2.737365961074829,1993-07-29
2.670600414276123,1993-07-30
2.553762674331665,1993-08-02
2.553762674331665,1993-08-03
2.5370705127716064,1993-08-04
2.703984498977661,1993-08-05
2.737365961074829,1993-08-06
2.8375134468078613,1993-08-09
2.703984498977661,1993-08-10
2.9376611709594727,1993-08-11
2.9042766094207764,1993-08-12
2.8375134468078613,1993-08-13
2.9376611709594727,1993-08-16
3.0044262409210205,1993-08-17
3.1379568576812744,1993-08-18
3.1546480655670166,1993-08-19
3.0044262409210205,1993-08-20
3.1379568576812744,1993-08-23
3.171340227127075,1993-08-24
3.0044262409210205,1993-08-25
2.9376611709594727,1993-08-26
2.870896577835083,1993-08-27
3.071190357208252,1993-08-30
2.9376611709594727,1993-08-31
3.0044262409210205,1993-09-01
3.037808418273926,1993-09-02
2.971043586730957,1993-09-03
2.820822238922119,1993-09-07
2.687291145324707,1993-09-08
2.887587308883667,1993-09-09
2.9376611709594727,1993-09-10
2.971043586730957,1993-09-13
2.971043586730957,1993-09-14
3.2047219276428223,1993-09-15
3.188030481338501,1993-09-16
3.2047219276428223,1993-09-17
3.171340227127075,1993-09-20
3.1379568576812744,1993-09-21
3.2381043434143066,1993-09-22
3.3215599060058594,1993-09-23
3.3048694133758545,1993-09-24
3.3549423217773438,1993-09-27
3.4717822074890137,1993-09-28
3.5385477542877197,1993-09-29
3.4717822074890137,1993-09-30
3.338251829147339,1993-10-01
3.3048694133758545,1993-10-04
3.1379568576812744,1993-10-05
2.971043586730957,1993-10-06
2.7540571689605713,1993-10-07
2.737365961074829,1993-10-08
2.971043586730957,1993-10-11
3.121264934539795,1993-10-12
2.8375134468078613,1993-10-13
2.5704550743103027,1993-10-14
2.971043586730957,1993-10-15
2.703984498977661,1993-10-18
2.6038355827331543,1993-10-19
2.5370705127716064,1993-10-20
2.637219190597534,1993-10-21
2.820822238922119,1993-10-22
2.5370705127716064,1993-10-25
2.5704550743103027,1993-10-26
2.820822238922119,1993-10-27
2.7540571689605713,1993-10-28
2.9376611709594727,1993-10-29
2.9042766094207764,1993-11-01
2.770749092102051,1993-11-02
2.637219190597534,1993-11-03
2.637219190597534,1993-11-04
2.5704550743103027,1993-11-05
2.8041322231292725,1993-11-08
2.770749092102051,1993-11-09
3.071190357208252,1993-11-10
3.27148699760437,1993-11-11
3.27148699760437,1993-11-12
3.1379568576812744,1993-11-15
2.971043586730957,1993-11-16
2.9376611709594727,1993-11-17
2.9042766094207764,1993-11-18
2.870896577835083,1993-11-19
2.770749092102051,1993-11-22
2.870896577835083,1993-11-23
2.971043586730957,1993-11-24
3.0044262409210205,1993-11-26
3.121264934539795,1993-11-29
3.171340227127075,1993-11-30
3.2381043434143066,1993-12-01
3.1045737266540527,1993-12-02
2.9376611709594727,1993-12-03
3.0044262409210205,1993-12-06
2.9376611709594727,1993-12-07
3.071190357208252,1993-12-08
3.0044262409210205,1993-12-09
3.1045737266540527,1993-12-10
3.2047219276428223,1993-12-13
3.2381043434143066,1993-12-14
3.3048694133758545,1993-12-15
3.27148699760437,1993-12-16
3.4217073917388916,1993-12-17
3.672076463699341,1993-12-20
3.7054593563079834,1993-12-21
3.7054593563079834,1993-12-22
3.738839864730835,1993-12-23
3.638693332672119,1993-12-27
3.638693332672119,1993-12-28
3.738839864730835,1993-12-29
3.7054593563079834,1993-12-30
3.7054593563079834,1993-12-31
3.7054593563079834,1994-01-03
3.655385971069336,1994-01-04
3.605311393737793,1994-01-05
3.455090284347534,1994-01-06
3.5552380084991455,1994-01-07
3.605311393737793,1994-01-10
3.622002601623535,1994-01-11
3.672076463699341,1994-01-12
3.672076463699341,1994-01-13
3.8222970962524414,1994-01-14
4.106049537658691,1994-01-17
4.106049537658691,1994-01-18
4.03928279876709,1994-01-19
4.03928279876709,1994-01-20
4.206196308135986,1994-01-21
4.406491756439209,1994-01-24
4.239576816558838,1994-01-25
4.206196308135986,1994-01-26
4.373110294342041,1994-01-27
4.540021896362305,1994-01-28
4.606786727905273,1994-01-31
4.590097427368164,1994-02-01
4.673551559448242,1994-02-02
4.573404788970947,1994-02-03
4.32303524017334,1994-02-04
4.473256587982178,1994-02-07
4.33972692489624,1994-02-08
4.540021896362305,1994-02-09
4.506639003753662,1994-02-10
4.506639003753662,1994-02-11
4.33972692489624,1994-02-14
4.606786727905273,1994-02-15
4.907228469848633,1994-02-16
4.840465068817139,1994-02-17
4.807082176208496,1994-02-18
5.0407586097717285,1994-02-22
5.074141025543213,1994-02-23
5.1409101486206055,1994-02-24
5.207671165466309,1994-02-25
5.241054534912109,1994-02-28
5.224363327026367,1994-03-01
5.274438381195068,1994-03-02
5.357893466949463,1994-03-03
5.391275882720947,1994-03-04
5.5915703773498535,1994-03-07
5.508114337921143,1994-03-08
5.241054534912109,1994-03-09
5.341200828552246,1994-03-10
5.708408832550049,1994-03-11
5.641644477844238,1994-03-14
5.708408832550049,1994-03-15
5.675026893615723,1994-03-16
5.708408832550049,1994-03-17
5.675026893615723,1994-03-18
5.741793155670166,1994-03-21
5.708408832550049,1994-03-22
5.641644477844238,1994-03-23
5.391275882720947,1994-03-24
5.3078179359436035,1994-03-25
4.623478889465332,1994-03-28
4.7403154373168945,1994-03-29
4.640168190002441,1994-03-30
4.7736992835998535,1994-03-31
4.940611362457275,1994-04-04
5.32451057434082,1994-04-05
5.341200828552246,1994-04-06
5.474731922149658,1994-04-07
5.441351413726807,1994-04-08
5.399620532989502,1994-04-11
5.007378101348877,1994-04-12
4.640168190002441,1994-04-13
4.807082176208496,1994-04-14
4.807082176208496,1994-04-15
5.074141025543213,1994-04-18
4.840465068817139,1994-04-19
4.673551559448242,1994-04-20
5.207671165466309,1994-04-21
5.407968997955322,1994-04-22
5.608264446258545,1994-04-25
5.558189868927002,1994-04-26
5.441351413726807,1994-04-28
5.624953746795654,1994-04-29
5.775174617767334,1994-05-02
5.708408832550049,1994-05-03
5.608264446258545,1994-05-04
5.441351413726807,1994-05-05
5.541498184204102,1994-05-06
5.241054534912109,1994-05-09
5.007378101348877,1994-05-10
4.940611362457275,1994-05-11
5.007378101348877,1994-05-12
4.7403154373168945,1994-05-13
4.640168190002441,1994-05-16
4.4899492263793945,1994-05-17
4.973994255065918,1994-05-18
5.10752534866333,1994-05-19
5.174288749694824,1994-05-20
5.174288749694824,1994-05-23
5.374582290649414,1994-05-24
5.274438381195068,1994-05-25
5.0908331871032715,1994-05-26
5.174288749694824,1994-05-27
5.341200828552246,1994-05-31
5.474731922149658,1994-06-01
5.407968997955322,1994-06-02
5.574878692626953,1994-06-03
5.574878692626953,1994-06-06
5.4580397605896,1994-06-07
4.99068546295166,1994-06-08
4.640168190002441,1994-06-09
4.840465068817139,1994-06-10
4.807082176208496,1994-06-13
4.823771953582764,1994-06-14
4.673551559448242,1994-06-15
4.673551559448242,1994-06-16
4.606786727905273,1994-06-17
4.5567121505737305,1994-06-20
4.306345462799072,1994-06-21
4.473256587982178,1994-06-22
4.540021896362305,1994-06-23
4.673551559448242,1994-06-24
4.973994255065918,1994-06-27
4.940611362457275,1994-06-28
5.1409101486206055,1994-06-29
5.007378101348877,1994-06-30
5.0407586097717285,1994-07-01
5.015723705291748,1994-07-05
4.99068546295166,1994-07-06
5.0908331871032715,1994-07-07
5.341200828552246,1994-07-08
5.357893466949463,1994-07-11
5.374582290649414,1994-07-12
5.741793155670166,1994-07-13
5.608264446258545,1994-07-14
5.374582290649414,1994-07-15
5.524805068969727,1994-07-18
5.241054534912109,1994-07-19
5.1409101486206055,1994-07-20
5.007378101348877,1994-07-21
5.124216079711914,1994-07-22
5.1409101486206055,1994-07-25
4.973994255065918,1994-07-26
5.10752534866333,1994-07-27
5.207671165466309,1994-07-28
5.341200828552246,1994-07-29
5.374582290649414,1994-08-01
5.341200828552246,1994-08-02
5.190981388092041,1994-08-03
5.174288749694824,1994-08-04
5.207671165466309,1994-08-05
5.3078179359436035,1994-08-08
5.3078179359436035,1994-08-09
5.508114337921143,1994-08-10
5.341200828552246,1994-08-11
5.341200828552246,1994-08-12
5.441351413726807,1994-08-15
5.641644477844238,1994-08-16
5.691717147827148,1994-08-17
5.8419413566589355,1994-08-18
5.975470542907715,1994-08-19
6.042234897613525,1994-08-22
6.125690460205078,1994-08-23
6.24252986907959,1994-08-24
6.376060962677002,1994-08-25
6.192455768585205,1994-08-26
6.526279926300049,1994-08-29
6.459515571594238,1994-08-30
