LYB,Date
8.54576587677002,2010-08-13
8.86824893951416,2010-08-16
9.043719291687012,2010-08-17
9.389910697937012,2010-08-18
9.389910697937012,2010-08-19
9.432591438293457,2010-08-20
9.51321029663086,2010-08-23
9.48001766204834,2010-08-24
9.451562881469727,2010-08-25
9.484758377075195,2010-08-26
9.693422317504883,2010-08-27
9.589092254638672,2010-08-30
9.721878051757812,2010-08-31
9.968477249145508,2010-09-01
9.935283660888672,2010-09-02
10.020646095275879,2010-09-03
9.94002628326416,2010-09-07
9.954254150390625,2010-09-08
9.816726684570312,2010-09-09
9.859406471252441,2010-09-10
10.139206886291504,2010-09-13
10.200857162475586,2010-09-14
10.224566459655762,2010-09-15
10.36209774017334,2010-09-16
10.551791191101074,2010-09-17
10.528079986572266,2010-09-20
10.53282356262207,2010-09-21
10.404777526855469,2010-09-22
10.36209774017334,2010-09-23
10.651383399963379,2010-09-24
10.954899787902832,2010-09-27
11.120880126953125,2010-09-28
11.201501846313477,2010-09-29
11.334284782409668,2010-09-30
11.320058822631836,2010-10-01
11.42439079284668,2010-10-04
11.75635814666748,2010-10-05
11.486043930053711,2010-10-06
11.595117568969727,2010-10-07
11.974509239196777,2010-10-08
12.4060640335083,2010-10-11
12.472453117370605,2010-10-12
12.790201187133789,2010-10-13
12.813910484313965,2010-10-14
12.567300796508789,2010-10-15
12.685863494873047,2010-10-18
12.576787948608398,2010-10-19
12.866070747375488,2010-10-20
13.069997787475586,2010-10-21
13.065252304077148,2010-10-22
13.259689331054688,2010-10-25
13.1458740234375,2010-10-26
12.904013633728027,2010-10-27
13.04628849029541,2010-10-28
12.738030433654785,2010-10-29
12.330182075500488,2010-11-01
12.628955841064453,2010-11-02
12.780707359313965,2010-11-03
12.998861312866211,2010-11-04
13.444644927978516,2010-11-05
13.681769371032715,2010-11-08
13.487327575683594,2010-11-09
13.439906120300293,2010-11-10
13.416193962097168,2010-11-11
12.994115829467773,2010-11-12
13.117419242858887,2010-11-15
12.662152290344238,2010-11-16
12.91349983215332,2010-11-17
13.131649017333984,2010-11-18
13.634339332580566,2010-11-19
14.075380325317383,2010-11-22
13.729187965393066,2010-11-23
13.99001407623291,2010-11-24
13.93310546875,2010-11-26
14.108579635620117,2010-11-29
13.85249137878418,2010-11-30
14.17022705078125,2010-12-01
14.45950984954834,2010-12-02
14.473736763000488,2010-12-03
14.7393159866333,2010-12-06
14.985913276672363,2010-12-07
14.634978294372559,2010-12-08
14.516424179077148,2010-12-09
14.748796463012695,2010-12-10
15.109220504760742,2010-12-13
15.170866012573242,2010-12-14
15.05705451965332,2010-12-15
14.796223640441895,2010-12-16
15.113961219787598,2010-12-17
15.223030090332031,2010-12-20
15.436444282531738,2010-12-21
15.626134872436523,2010-12-22
15.616653442382812,2010-12-23
15.63088607788086,2010-12-27
15.782641410827637,2010-12-28
15.839547157287598,2010-12-29
16.010272979736328,2010-12-30
16.313783645629883,2010-12-31
16.389667510986328,2011-01-03
16.536680221557617,2011-01-04
16.527191162109375,2011-01-05
16.5841007232666,2011-01-06
16.418119430541992,2011-01-07
16.71214485168457,2011-01-10
17.29545783996582,2011-01-11
17.423498153686523,2011-01-12
17.26226806640625,2011-01-13
17.361848831176758,2011-01-14
17.30968475341797,2011-01-18
16.911319732666016,2011-01-19
16.797502517700195,2011-01-20
16.622037887573242,2011-01-21
16.906585693359375,2011-01-24
16.9302978515625,2011-01-25
17.072561264038086,2011-01-26
17.16741371154785,2011-01-27
16.53193473815918,2011-01-28
17.044105529785156,2011-01-31
17.47092628479004,2011-02-01
17.333398818969727,2011-02-02
17.129472732543945,2011-02-03
17.153179168701172,2011-02-04
16.844926834106445,2011-02-07
16.825963973999023,2011-02-08
16.99668312072754,2011-02-09
17.428247451782227,2011-02-10
17.579992294311523,2011-02-11
17.73649787902832,2011-02-14
17.774438858032227,2011-02-15
17.802886962890625,2011-02-16
18.300840377807617,2011-02-17
17.997323989868164,2011-02-18
16.99668312072754,2011-02-22
17.376070022583008,2011-02-23
17.40452766418457,2011-02-24
18.10165786743164,2011-02-25
18.058984756469727,2011-02-28
17.575258255004883,2011-03-01
18.05423927307129,2011-03-02
18.760848999023438,2011-03-03
18.79878807067871,2011-03-04
18.88889503479004,2011-03-07
19.315706253051758,2011-03-08
19.39633560180664,2011-03-09
18.82250213623047,2011-03-10
18.5711612701416,2011-03-11
18.58538055419922,2011-03-14
18.153831481933594,2011-03-15
18.063722610473633,2011-03-16
18.490535736083984,2011-03-17
18.210729598999023,2011-03-18
18.813018798828125,2011-03-21
18.51899528503418,2011-03-22
18.907859802246094,2011-03-23
19.154470443725586,2011-03-24
19.140243530273438,2011-03-25
19.069101333618164,2011-03-28
19.03590965270996,2011-03-29
18.81776237487793,2011-03-30
18.756114959716797,2011-03-31
19.097564697265625,2011-04-01
19.277769088745117,2011-04-04
19.604991912841797,2011-04-05
19.733041763305664,2011-04-06
19.680864334106445,2011-04-07
20.193052291870117,2011-04-08
20.15036964416504,2011-04-11
19.220861434936523,2011-04-12
19.268287658691406,2011-04-13
19.1686954498291,2011-04-14
19.448497772216797,2011-04-15
18.99797248840332,2011-04-18
19.339418411254883,2011-04-19
19.91799545288086,2011-04-20
20.26418685913086,2011-04-21
20.515525817871094,2011-04-25
20.76688003540039,2011-04-26
20.72419548034668,2011-04-27
21.075132369995117,2011-04-28
21.10358238220215,2011-04-29
21.63473129272461,2011-05-02
21.18321990966797,2011-05-03
20.356231689453125,2011-05-04
19.7954044342041,2011-05-05
19.524492263793945,2011-05-06
19.724105834960938,2011-05-09
20.07581329345703,2011-05-10
20.06631088256836,2011-05-11
19.643310546875,2011-05-12
18.859106063842773,2011-05-13
18.108158111572266,2011-05-16
18.512144088745117,2011-05-17
19.486473083496094,2011-05-18
19.486473083496094,2011-05-19
19.011188507080078,2011-05-20
18.488384246826172,2011-05-23
18.89236831665039,2011-05-24
19.76688003540039,2011-05-25
19.847686767578125,2011-05-26
20.313457489013672,2011-05-27
20.822011947631836,2011-05-31
20.09482765197754,2011-06-01
19.819164276123047,2011-06-02
18.958904266357422,2011-06-03
18.174701690673828,2011-06-06
18.478879928588867,2011-06-07
18.640472412109375,2011-06-08
19.011188507080078,2011-06-09
18.678483963012695,2011-06-10
18.203210830688477,2011-06-13
18.95415496826172,2011-06-14
18.231731414794922,2011-06-15
17.590099334716797,2011-06-16
17.528310775756836,2011-06-17
17.376230239868164,2011-06-20
18.350553512573242,2011-06-21
18.39333152770996,2011-06-22
18.089149475097656,2011-06-23
17.861005783081055,2011-06-24
17.70892333984375,2011-06-27
17.813480377197266,2011-06-28
18.198455810546875,2011-06-29
18.30777359008789,2011-06-30
18.49788475036621,2011-07-01
18.958904266357422,2011-07-05
18.749784469604492,2011-07-06
19.595781326293945,2011-07-07
19.42943572998047,2011-07-08
18.288759231567383,2011-07-11
18.250732421875,2011-07-12
18.28401756286621,2011-07-13
18.022602081298828,2011-07-14
18.103404998779297,2011-07-15
17.509307861328125,2011-07-18
17.623380661010742,2011-07-19
17.87051773071289,2011-07-20
18.57868003845215,2011-07-21
18.79256248474121,2011-07-22
18.20796012878418,2011-07-25
18.50739097595215,2011-07-26
18.060630798339844,2011-07-27
17.846750259399414,2011-07-28
18.754531860351562,2011-07-29
19.168031692504883,2011-08-01
17.770706176757812,2011-08-02
17.723176956176758,2011-08-03
15.926618576049805,2011-08-04
15.736512184143066,2011-08-05
13.531213760375977,2011-08-08
15.132908821105957,2011-08-09
14.795456886291504,2011-08-10
16.169021606445312,2011-08-11
16.11197853088379,2011-08-12
16.226728439331055,2011-08-15
15.595636367797852,2011-08-16
15.256182670593262,2011-08-17
13.88881778717041,2011-08-18
13.377248764038086,2011-08-19
13.745384216308594,2011-08-22
14.271294593811035,2011-08-23
14.72071361541748,2011-08-24
14.543816566467285,2011-08-25
15.227499961853027,2011-08-26
16.585302352905273,2011-08-29
16.284103393554688,2011-08-30
16.566179275512695,2011-08-31
16.21717071533203,2011-09-01
15.351804733276367,2011-09-02
15.34702205657959,2011-09-06
16.226728439331055,2011-09-07
15.944646835327148,2011-09-08
14.91195297241211,2011-09-09
15.021912574768066,2011-09-12
15.543038368225098,2011-09-13
15.915966033935547,2011-09-14
16.10719871520996,2011-09-15
16.255414962768555,2011-09-16
15.739068031311035,2011-09-19
15.184469223022461,2011-09-20
13.8123197555542,2011-09-21
13.295973777770996,2011-09-22
13.611516952514648,2011-09-23
13.864911079406738,2011-09-26
14.146991729736328,2011-09-27
13.276850700378418,2011-09-28
12.741374015808105,2011-09-29
11.679994583129883,2011-09-30
11.522224426269531,2011-10-03
12.373236656188965,2011-10-04
12.473641395568848,2011-10-05
13.095168113708496,2011-10-06
12.679220199584961,2011-10-07
13.028236389160156,2011-10-10
13.410715103149414,2011-10-11
13.721482276916504,2011-10-12
13.415497779846191,2011-10-13
13.960533142089844,2011-10-14
13.501553535461426,2011-10-17
13.525461196899414,2011-10-18
12.875243186950684,2011-10-19
13.095168113708496,2011-10-20
14.83067798614502,2011-10-21
15.456987380981445,2011-10-24
14.692024230957031,2011-10-25
15.174907684326172,2011-10-26
16.05939292907715,2011-10-27
16.494464874267578,2011-10-28
15.710381507873535,2011-10-31
15.351804733276367,2011-11-01
15.877713203430176,2011-11-02
16.475339889526367,2011-11-03
16.738290786743164,2011-11-04
16.633113861083984,2011-11-07
16.7048282623291,2011-11-08
16.284103393554688,2011-11-09
16.76698112487793,2011-11-10
17.24986457824707,2011-11-11
16.986906051635742,2011-11-14
16.69526481628418,2011-11-15
16.74307632446289,2011-11-16
16.824357986450195,2011-11-17
16.50880241394043,2011-11-18
16.499242782592773,2011-11-21
16.504789352416992,2011-11-22
15.706433296203613,2011-11-23
15.883849143981934,2011-11-25
16.582408905029297,2011-11-28
16.831893920898438,2011-11-29
18.11257553100586,2011-11-30
17.968425750732422,2011-12-01
18.184646606445312,2011-12-02
18.694713592529297,2011-12-05
18.683616638183594,2011-12-06
18.262266159057617,2011-12-07
18.08485984802246,2011-12-08
18.395328521728516,2011-12-09
17.8963565826416,2011-12-12
17.680139541625977,2011-12-13
17.02039337158203,2011-12-14
17.07583236694336,2011-12-15
17.768842697143555,2011-12-16
17.297588348388672,2011-12-19
18.251176834106445,2011-12-20
18.273357391357422,2011-12-21
18.234548568725586,2011-12-22
18.289989471435547,2011-12-23
18.278905868530273,2011-12-27
17.879722595214844,2011-12-28
18.190196990966797,2011-12-29
18.012784957885742,2011-12-30
18.556102752685547,2012-01-03
19.260202407836914,2012-01-04
18.982995986938477,2012-01-05
19.099428176879883,2012-01-06
19.027353286743164,2012-01-09
20.485456466674805,2012-01-10
20.734943389892578,2012-01-11
21.56100845336914,2012-01-12
21.572093963623047,2012-01-13
21.727333068847656,2012-01-17
22.525680541992188,2012-01-18
22.176408767700195,2012-01-19
22.120960235595703,2012-01-20
21.810489654541016,2012-01-23
22.159774780273438,2012-01-24
22.298372268676758,2012-01-25
22.337186813354492,2012-01-26
22.85832977294922,2012-01-27
23.518070220947266,2012-01-30
23.89507484436035,2012-01-31
24.17228126525879,2012-02-01
24.005962371826172,2012-02-02
24.83757209777832,2012-02-03
24.809856414794922,2012-02-06
24.876379013061523,2012-02-07
24.782129287719727,2012-02-08
24.715600967407227,2012-02-09
24.809856414794922,2012-02-10
25.508413314819336,2012-02-13
24.73223114013672,2012-02-14
24.150102615356445,2012-02-15
24.388505935668945,2012-02-16
24.382953643798828,2012-02-17
23.778648376464844,2012-02-21
24.005962371826172,2012-02-22
23.944974899291992,2012-02-23
24.477205276489258,2012-02-24
24.5271053314209,2012-02-27
24.394046783447266,2012-02-28
23.93942642211914,2012-02-29
24.155643463134766,2012-03-01
24.233261108398438,2012-03-02
23.174341201782227,2012-03-05
21.7772274017334,2012-03-06
22.509052276611328,2012-03-07
23.831144332885742,2012-03-08
23.507591247558594,2012-03-09
22.648515701293945,2012-03-12
23.574533462524414,2012-03-13
23.407175064086914,2012-03-14
23.825559616088867,2012-03-15
23.931554794311523,2012-03-16
23.730730056762695,2012-03-19
23.920398712158203,2012-03-20
24.349945068359375,2012-03-21
23.21193504333496,2012-03-22
23.719575881958008,2012-03-23
24.47266387939453,2012-03-26
24.149106979370117,2012-03-27
23.786518096923828,2012-03-28
24.05986213684082,2012-03-29
24.349945068359375,2012-03-30
24.863162994384766,2012-04-02
24.45035171508789,2012-04-03
24.595394134521484,2012-04-04
24.216049194335938,2012-04-05
23.69167709350586,2012-04-09
22.843759536743164,2012-04-10
22.994373321533203,2012-04-11
23.89250373840332,2012-04-12
24.584228515625,2012-04-13
24.701385498046875,2012-04-16
24.617706298828125,2012-04-17
24.47266387939453,2012-04-18
24.595394134521484,2012-04-19
24.63443946838379,2012-04-20
24.405719757080078,2012-04-23
24.595394134521484,2012-04-24
25.203441619873047,2012-04-25
25.3986873626709,2012-04-26
25.51025390625,2012-04-27
23.306760787963867,2012-04-30
23.90923500061035,2012-05-01
24.065433502197266,2012-05-02
23.011110305786133,2012-05-03
22.023723602294922,2012-05-04
21.88426399230957,2012-05-07
21.672277450561523,2012-05-08
22.369586944580078,2012-05-09
22.57041358947754,2012-05-10
22.358434677124023,2012-05-11
21.934457778930664,2012-05-14
22.168766021728516,2012-05-15
21.87868881225586,2012-05-16
20.830398559570312,2012-05-17
20.875486373901367,2012-05-18
21.980131149291992,2012-05-21
22.126665115356445,2012-05-22
21.957590103149414,2012-05-23
21.96322250366211,2012-05-24
22.31829071044922,2012-05-25
23.04532814025879,2012-05-29
22.177387237548828,2012-05-30
22.239381790161133,2012-05-31
20.999481201171875,2012-06-01
20.717681884765625,2012-06-04
21.146013259887695,2012-06-05
21.66451072692871,2012-06-06
21.416540145874023,2012-06-07
21.546165466308594,2012-06-08
20.886768341064453,2012-06-11
21.32073211669922,2012-06-12
21.286909103393555,2012-06-13
21.191099166870117,2012-06-14
21.946313858032227,2012-06-15
22.842432022094727,2012-06-18
23.377838134765625,2012-06-19
23.344030380249023,2012-06-20
22.126665115356445,2012-06-21
22.32955551147461,2012-06-22
22.047761917114258,2012-06-25
22.278844833374023,2012-06-26
21.923768997192383,2012-06-27
21.765966415405273,2012-06-28
22.695899963378906,2012-06-29
23.022781372070312,2012-07-02
23.637096405029297,2012-07-03
23.84562873840332,2012-07-05
23.191856384277344,2012-07-06
23.000240325927734,2012-07-09
22.808610916137695,2012-07-10
22.363374710083008,2012-07-11
22.32955551147461,2012-07-12
22.983322143554688,2012-07-13
23.225677490234375,2012-07-16
23.654006958007812,2012-07-17
23.80617332458496,2012-07-18
23.648365020751953,2012-07-19
23.445480346679688,2012-07-20
23.124229431152344,2012-07-23
22.786073684692383,2012-07-24
22.780431747436523,2012-07-25
23.050962448120117,2012-07-26
25.085527420043945,2012-07-27
25.12497901916504,2012-07-30
25.0968074798584,2012-07-31
24.927722930908203,2012-08-01
25.029170989990234,2012-08-02
25.57021713256836,2012-08-03
25.902740478515625,2012-08-06
26.325429916381836,2012-08-07
26.607234954833984,2012-08-08
26.686140060424805,2012-08-09
26.646682739257812,2012-08-10
26.691770553588867,2012-08-13
26.798856735229492,2012-08-14
26.92283821105957,2012-08-15
27.345542907714844,2012-08-16
27.75132179260254,2012-08-17
28.10075569152832,2012-08-20
27.649885177612305,2012-08-21
27.37936019897461,2012-08-22
26.900297164916992,2012-08-23
26.996112823486328,2012-08-24
26.562162399291992,2012-08-27
26.759403228759766,2012-08-28
26.652320861816406,2012-08-29
27.664073944091797,2012-08-30
27.760704040527344,2012-08-31
26.72052001953125,2012-09-04
26.69779396057129,2012-09-05
27.544710159301758,2012-09-06
28.113107681274414,2012-09-07
28.03921890258789,2012-09-10
28.079010009765625,2012-09-11
28.19837188720703,2012-09-12
29.511375427246094,2012-09-13
30.36397361755371,2012-09-14
29.54547882080078,2012-09-17
29.522741317749023,2012-09-18
29.841049194335938,2012-09-19
29.852415084838867,2012-09-20
29.76715660095215,2012-09-21
29.579586029052734,2012-09-24
28.874771118164062,2012-09-25
28.96571159362793,2012-09-26
29.48863983154297,2012-09-27
29.363584518432617,2012-09-28
29.670534133911133,2012-10-01
30.07408905029297,2012-10-02
29.750106811523438,2012-10-03
29.556846618652344,2012-10-04
29.94336700439453,2012-10-05
29.77284049987793,2012-10-08
29.113494873046875,2012-10-09
28.81793212890625,2012-10-10
29.187379837036133,2012-10-11
28.90887451171875,2012-10-12
29.227174758911133,2012-10-15
30.898269653320312,2012-10-16
31.68267059326172,2012-10-17
31.392772674560547,2012-10-18
30.881214141845703,2012-10-19
31.529197692871094,2012-10-22
30.142290115356445,2012-10-23
30.597028732299805,2012-10-24
30.352615356445312,2012-10-25
30.551546096801758,2012-10-26
30.346920013427734,2012-10-31
31.29046630859375,2012-11-01
30.15934944152832,2012-11-02
30.3582820892334,2012-11-05
30.59133529663086,2012-11-06
30.000198364257812,2012-11-07
29.511375427246094,2012-11-08
28.90319061279297,2012-11-09
28.789506912231445,2012-11-12
28.454147338867188,2012-11-13
27.971004486083984,2012-11-14
27.57628631591797,2012-11-15
28.462913513183594,2012-11-16
29.149120330810547,2012-11-19
28.875837326049805,2012-11-20
29.143054962158203,2012-11-21
29.525625228881836,2012-11-23
29.149120330810547,2012-11-26
28.875837326049805,2012-11-27
29.191627502441406,2012-11-28
29.59849739074707,2012-11-29
30.199705123901367,2012-11-30
29.68352699279785,2012-12-03
30.21792221069336,2012-12-04
31.487125396728516,2012-12-05
31.517492294311523,2012-12-06
32.6773796081543,2012-12-07
33.017452239990234,2012-12-10
32.823116302490234,2012-12-11
32.804901123046875,2012-12-12
32.173343658447266,2012-12-13
32.66522979736328,2012-12-14
33.24821472167969,2012-12-17
33.339298248291016,2012-12-18
33.308937072753906,2012-12-19
33.74010467529297,2012-12-20
33.48505401611328,2012-12-21
33.92229080200195,2012-12-24
34.30486297607422,2012-12-26
34.244140625,2012-12-27
33.709747314453125,2012-12-28
34.66923522949219,2012-12-31
35.9323616027832,2013-01-02
35.003238677978516,2013-01-03
35.4708366394043,2013-01-04
35.91414260864258,2013-01-07
36.27851104736328,2013-01-08
36.193477630615234,2013-01-09
36.80684280395508,2013-01-10
36.9890251159668,2013-01-11
37.165138244628906,2013-01-14
37.25013732910156,2013-01-15
36.7521858215332,2013-01-16
37.729896545410156,2013-01-17
38.009239196777344,2013-01-18
37.3290901184082,2013-01-22
37.71774673461914,2013-01-23
37.966732025146484,2013-01-24
38.10640335083008,2013-01-25
37.18941116333008,2013-01-28
38.416107177734375,2013-01-29
38.27035903930664,2013-01-30
38.513275146484375,2013-01-31
37.268367767333984,2013-02-01
37.09832763671875,2013-02-04
37.19548797607422,2013-02-05
37.080108642578125,2013-02-06
37.2987174987793,2013-02-07
37.71774673461914,2013-02-08
36.76433181762695,2013-02-11
36.7461051940918,2013-02-12
37.833126068115234,2013-02-13
37.14691162109375,2013-02-14
36.67930603027344,2013-02-15
37.152984619140625,2013-02-19
36.59428024291992,2013-02-20
35.2615852355957,2013-02-21
36.264163970947266,2013-02-22
34.83366012573242,2013-02-25
34.748069763183594,2013-02-26
35.57948684692383,2013-02-27
35.83623504638672,2013-02-28
36.49037170410156,2013-03-01
36.948856353759766,2013-03-04
37.15059280395508,2013-03-05
38.22041702270508,2013-03-06
37.98202133178711,2013-03-07
38.88067626953125,2013-03-08
38.960147857666016,2013-03-11
39.17411804199219,2013-03-12
38.697261810302734,2013-03-13
39.59592819213867,2013-03-14
39.131309509277344,2013-03-15
38.97237014770508,2013-03-18
39.131309509277344,2013-03-19
39.993289947509766,2013-03-20
39.375850677490234,2013-03-21
39.43086624145508,2013-03-22
38.72784423828125,2013-03-25
38.78897476196289,2013-03-26
38.74007034301758,2013-03-27
38.69115447998047,2013-03-28
37.74971389770508,2013-04-01
36.58206558227539,2013-04-02
35.85456848144531,2013-04-03
35.93405532836914,2013-04-04
36.05632019042969,2013-04-05
35.94628143310547,2013-04-08
36.81437683105469,2013-04-09
37.15059280395508,2013-04-10
37.52351760864258,2013-04-11
36.34975814819336,2013-04-12
33.935001373291016,2013-04-15
35.0476188659668,2013-04-16
34.29567337036133,2013-04-17
34.118404388427734,2013-04-18
35.37162780761719,2013-04-19
35.84846496582031,2013-04-22
36.276397705078125,2013-04-23
36.881629943847656,2013-04-24
37.24230194091797,2013-04-25
36.76545333862305,2013-04-26
37.572418212890625,2013-04-29
37.107810974121094,2013-04-30
35.17601013183594,2013-05-01
36.00741958618164,2013-05-02
37.260643005371094,2013-05-03
38.299903869628906,2013-05-06
38.685035705566406,2013-05-07
38.416053771972656,2013-05-08
37.57854080200195,2013-05-09
37.627437591552734,2013-05-10
38.085941314697266,2013-05-13
39.516456604003906,2013-05-14
39.54090881347656,2013-05-15
40.41510772705078,2013-05-16
41.15482711791992,2013-05-17
40.92862319946289,2013-05-20
40.25615692138672,2013-05-21
39.77932357788086,2013-05-22
40.24394607543945,2013-05-23
40.17669677734375,2013-05-24
41.069236755371094,2013-05-28
40.5190315246582,2013-05-29
41.141178131103516,2013-05-30
41.05493927001953,2013-05-31
41.46147537231445,2013-06-03
41.689388275146484,2013-06-04
40.457435607910156,2013-06-05
40.900936126708984,2013-06-06
39.958499908447266,2013-06-07
40.03858184814453,2013-06-10
39.53963851928711,2013-06-11
39.49650955200195,2013-06-12
41.01798629760742,2013-06-13
41.52925109863281,2013-06-14
41.97275161743164,2013-06-17
42.38545227050781,2013-06-18
42.26225280761719,2013-06-19
41.27053451538086,2013-06-20
41.11653518676758,2013-06-21
40.05705642700195,2013-06-24
40.93790054321289,2013-06-25
41.25821304321289,2013-06-26
41.57851791381836,2013-06-27
40.8147087097168,2013-06-28
40.827022552490234,2013-07-01
40.2911262512207,2013-07-02
40.96253967285156,2013-07-03
41.689388275146484,2013-07-05
42.071311950683594,2013-07-08
42.4840087890625,2013-07-09
43.00141525268555,2013-07-10
42.74271774291992,2013-07-11
43.11845779418945,2013-07-12
43.66669464111328,2013-07-15
42.66264343261719,2013-07-16
41.849552154541016,2013-07-17
41.6031608581543,2013-07-18
42.13906478881836,2013-07-19
42.16984558105469,2013-07-22
41.82491683959961,2013-07-23
41.52925109863281,2013-07-24
41.917320251464844,2013-07-25
41.51691436767578,2013-07-26
41.71404266357422,2013-07-29
42.453216552734375,2013-07-30
42.323848724365234,2013-07-31
41.880348205566406,2013-08-01
42.4716796875,2013-08-02
42.791996002197266,2013-08-05
42.243778228759766,2013-08-06
41.880348205566406,2013-08-07
42.24992752075195,2013-08-08
42.317691802978516,2013-08-09
42.071311950683594,2013-08-12
43.167747497558594,2013-08-13
42.85976028442383,2013-08-14
42.095943450927734,2013-08-15
42.42241287231445,2013-08-16
42.20682144165039,2013-08-19
42.034339904785156,2013-08-20
41.732521057128906,2013-08-21
42.81047821044922,2013-08-22
43.1923713684082,2013-08-23
43.1923713684082,2013-08-26
42.373138427734375,2013-08-27
42.79816436767578,2013-08-28
43.30326843261719,2013-08-29
43.21086883544922,2013-08-30
43.40796661376953,2013-09-03
42.78583526611328,2013-09-04
43.3278923034668,2013-09-05
43.31556701660156,2013-09-06
43.57429122924805,2013-09-09
43.6728515625,2013-09-10
43.568119049072266,2013-09-11
43.23550033569336,2013-09-12
43.73445510864258,2013-09-13
43.974666595458984,2013-09-16
44.769290924072266,2013-09-17
45.194305419921875,2013-09-18
45.76490020751953,2013-09-19
45.29353713989258,2013-09-20
45.04546356201172,2013-09-23
44.915225982666016,2013-09-24
45.22533416748047,2013-09-25
45.901344299316406,2013-09-26
45.516807556152344,2013-09-27
45.41758728027344,2013-09-30
45.96336364746094,2013-10-01
45.919960021972656,2013-10-02
45.88275146484375,2013-10-03
46.75722885131836,2013-10-04
46.25486755371094,2013-10-07
45.38037872314453,2013-10-08
45.107486724853516,2013-10-09
46.57115173339844,2013-10-10
47.1169548034668,2013-10-11
46.95568084716797,2013-10-14
46.633174896240234,2013-10-15
47.44565963745117,2013-10-16
48.109275817871094,2013-10-17
48.320133209228516,2013-10-18
48.5992317199707,2013-10-21
48.847320556640625,2013-10-22
48.791500091552734,2013-10-23
48.4069938659668,2013-10-24
47.81778335571289,2013-10-25
46.831661224365234,2013-10-28
46.86266326904297,2013-10-29
46.7014045715332,2013-10-30
46.26725387573242,2013-10-31
45.851722717285156,2013-11-01
46.199039459228516,2013-11-04
46.08119583129883,2013-11-05
46.62078094482422,2013-11-06
46.39750289916992,2013-11-07
46.75722885131836,2013-11-08
46.89986801147461,2013-11-11
46.720027923583984,2013-11-12
47.45805358886719,2013-11-13
48.53722381591797,2013-11-14
48.729469299316406,2013-11-15
48.66746139526367,2013-11-18
48.15888977050781,2013-11-19
48.07206344604492,2013-11-20
48.60335159301758,2013-11-21
49.55966567993164,2013-11-22
47.8470573425293,2013-11-25
47.715782165527344,2013-11-26
48.41583251953125,2013-11-27
48.240821838378906,2013-11-29
48.65961837768555,2013-12-02
48.20333480834961,2013-12-03
47.853294372558594,2013-12-04
46.97198486328125,2013-12-05
47.8470573425293,2013-12-06
48.00331497192383,2013-12-09
48.04706573486328,2013-12-10
47.222015380859375,2013-12-11
47.8157958984375,2013-12-12
47.62203598022461,2013-12-13
48.1282958984375,2013-12-16
48.522098541259766,2013-12-17
49.02836608886719,2013-12-18
48.728363037109375,2013-12-19
49.12837600708008,2013-12-20
48.80335998535156,2013-12-23
49.48466491699219,2013-12-24
49.58467483520508,2013-12-26
49.64717102050781,2013-12-27
49.65966796875,2013-12-30
50.178462982177734,2013-12-31
49.24087905883789,2014-01-02
49.197139739990234,2014-01-03
48.73460388183594,2014-01-06
49.340904235839844,2014-01-07
49.83466720581055,2014-01-08
50.303466796875,2014-01-09
50.22220230102539,2014-01-10
49.890933990478516,2014-01-13
51.134769439697266,2014-01-14
51.72230911254883,2014-01-15
51.39104080200195,2014-01-16
50.878509521484375,2014-01-17
50.59722137451172,2014-01-21
50.14094924926758,2014-01-22
48.60335159301758,2014-01-23
47.453269958496094,2014-01-24
47.34074783325195,2014-01-27
47.93455505371094,2014-01-28
47.91581344604492,2014-01-29
48.79085922241211,2014-01-30
49.228389739990234,2014-01-31
48.25957489013672,2014-02-03
48.77836227416992,2014-02-04
48.50958251953125,2014-02-05
49.45341873168945,2014-02-06
50.52223205566406,2014-02-07
50.60350036621094,2014-02-10
51.05350875854492,2014-02-11
51.64105987548828,2014-02-12
52.10984420776367,2014-02-13
52.79737854003906,2014-02-14
53.33491516113281,2014-02-18
52.678646087646484,2014-02-19
53.62869644165039,2014-02-20
53.534934997558594,2014-02-21
53.73495864868164,2014-02-24
53.94123077392578,2014-02-25
54.64125442504883,2014-02-26
55.30208206176758,2014-02-27
55.434261322021484,2014-02-28
55.679710388183594,2014-03-03
56.441246032714844,2014-03-04
56.705562591552734,2014-03-05
57.30976486206055,2014-03-06
57.20906448364258,2014-03-07
57.290870666503906,2014-03-10
56.9195556640625,2014-03-11
56.74332809448242,2014-03-12
56.032142639160156,2014-03-13
55.96291732788086,2014-03-14
57.02023696899414,2014-03-17
57.08318328857422,2014-03-18
56.453819274902344,2014-03-19
56.8062629699707,2014-03-20
56.66781234741211,2014-03-21
56.37200164794922,2014-03-24
57.001365661621094,2014-03-25
56.56711959838867,2014-03-26
54.98112869262695,2014-03-27
55.6230583190918,2014-03-28
55.97551727294922,2014-03-31
55.868534088134766,2014-04-01
56.81255340576172,2014-04-02
56.93212890625,2014-04-03
56.032142639160156,2014-04-04
54.83006286621094,2014-04-07
54.77970504760742,2014-04-08
55.723785400390625,2014-04-09
54.993717193603516,2014-04-10
54.82377624511719,2014-04-11
55.478302001953125,2014-04-14
56.35942459106445,2014-04-15
57.561500549316406,2014-04-16
57.9705924987793,2014-04-17
58.05240249633789,2014-04-21
58.700645446777344,2014-04-22
58.09017562866211,2014-04-23
58.01408386230469,2014-04-24
57.741371154785156,2014-04-25
57.54477310180664,2014-04-28
57.690635681152344,2014-04-29
