CI,Date
33.34762954711914,2001-01-04
33.640140533447266,2001-01-05
34.79561996459961,2001-01-08
35.04426574707031,2001-01-09
35.90720748901367,2001-01-10
34.0467643737793,2001-01-11
33.69866180419922,2001-01-12
33.71328353881836,2001-01-16
33.388580322265625,2001-01-17
33.42661666870117,2001-01-18
32.03126525878906,2001-01-19
33.51728820800781,2001-01-22
34.312957763671875,2001-01-23
35.2431755065918,2001-01-24
34.74003601074219,2001-01-25
35.46842956542969,2001-01-26
34.07893371582031,2001-01-29
33.37395477294922,2001-01-30
32.51393127441406,2001-01-31
33.34762954711914,2001-02-01
34.66399383544922,2001-02-02
35.54448699951172,2001-02-05
34.3656120300293,2001-02-06
35.04426574707031,2001-02-07
35.36312484741211,2001-02-08
32.39692306518555,2001-02-09
33.113616943359375,2001-02-12
32.92346954345703,2001-02-13
31.59250259399414,2001-02-14
31.662702560424805,2001-02-15
31.776779174804688,2001-02-16
31.095212936401367,2001-02-20
30.88165855407715,2001-02-21
31.007442474365234,2001-02-22
29.89586067199707,2001-02-23
31.03669548034668,2001-02-26
32.42912292480469,2001-02-27
32.08102035522461,2001-02-28
32.162906646728516,2001-03-01
32.88545227050781,2001-03-02
32.27113342285156,2001-03-05
32.29453659057617,2001-03-06
32.18339538574219,2001-03-07
32.894222259521484,2001-03-08
32.8560905456543,2001-03-09
32.51578903198242,2001-03-12
32.50406265258789,2001-03-13
31.873342514038086,2001-03-14
32.57738494873047,2001-03-15
31.32475471496582,2001-03-16
31.902666091918945,2001-03-19
30.949256896972656,2001-03-20
30.383075714111328,2001-03-21
29.450204849243164,2001-03-22
30.21879768371582,2001-03-23
30.811372756958008,2001-03-26
30.743906021118164,2001-03-27
29.423799514770508,2001-03-28
30.905256271362305,2001-03-29
31.494905471801758,2001-03-30
31.263145446777344,2001-04-02
30.749771118164062,2001-04-03
30.831907272338867,2001-04-04
31.242616653442383,2001-04-05
30.60309410095215,2001-04-06
30.479875564575195,2001-04-09
29.922504425048828,2001-04-10
29.585145950317383,2001-04-11
29.723020553588867,2001-04-12
29.335784912109375,2001-04-16
29.379783630371094,2001-04-17
29.52060317993164,2001-04-18
29.585145950317383,2001-04-19
29.599809646606445,2001-04-20
29.511808395385742,2001-04-23
28.69627571105957,2001-04-24
29.19791030883789,2001-04-25
30.142528533935547,2001-04-26
31.38930892944336,2001-04-27
31.301279067993164,2001-04-30
31.888011932373047,2001-05-01
27.23828125,2001-05-02
26.343538284301758,2001-05-03
26.255529403686523,2001-05-04
25.7685546875,2001-05-07
26.108850479125977,2001-05-08
26.988927841186523,2001-05-09
26.575284957885742,2001-05-10
27.28228759765625,2001-05-11
27.220674514770508,2001-05-14
27.384965896606445,2001-05-15
28.206350326538086,2001-05-16
27.572704315185547,2001-05-17
27.490570068359375,2001-05-18
27.83672523498535,2001-05-21
27.722318649291992,2001-05-22
27.428964614868164,2001-05-23
27.56390953063965,2001-05-24
26.988927841186523,2001-05-25
27.572704315185547,2001-05-29
27.291093826293945,2001-05-30
27.713516235351562,2001-05-31
27.355619430541992,2001-06-01
27.355619430541992,2001-06-04
27.13560676574707,2001-06-05
27.384965896606445,2001-06-06
27.578571319580078,2001-06-07
27.90825653076172,2001-06-08
27.684541702270508,2001-06-11
27.990680694580078,2001-06-12
27.993619918823242,2001-06-13
27.198850631713867,2001-06-14
27.154699325561523,2001-06-15
27.325428009033203,2001-06-18
27.27244758605957,2001-06-19
27.53736114501953,2001-06-20
27.905305862426758,2001-06-21
27.817005157470703,2001-06-22
27.53736114501953,2001-06-25
27.66982650756836,2001-06-26
27.96712875366211,2001-06-27
28.11136245727539,2001-06-28
28.205564498901367,2001-06-29
28.1025390625,2001-07-02
28.205564498901367,2001-07-03
27.846446990966797,2001-07-05
27.43433952331543,2001-07-06
27.793460845947266,2001-07-09
27.637449264526367,2001-07-10
27.893543243408203,2001-07-11
28.408666610717773,2001-07-12
29.377107620239258,2001-07-13
29.539012908935547,2001-07-16
29.524301528930664,2001-07-17
29.877521514892578,2001-07-18
29.942276000976562,2001-07-19
29.421268463134766,2001-07-20
29.171062469482422,2001-07-23
28.91496467590332,2001-07-24
28.800172805786133,2001-07-25
29.26230812072754,2001-07-26
29.315290451049805,2001-07-27
29.76567840576172,2001-07-30
29.527246475219727,2001-07-31
25.506277084350586,2001-08-01
25.994924545288086,2001-08-02
26.080286026000977,2001-08-03
26.348155975341797,2001-08-06
26.460010528564453,2001-08-07
26.42174530029297,2001-08-08
26.24217987060547,2001-08-09
26.44823455810547,2001-08-10
26.050844192504883,2001-08-13
26.398193359375,2001-08-14
26.52182388305664,2001-08-15
26.645456314086914,2001-08-16
26.54242706298828,2001-08-17
26.507108688354492,2001-08-20
26.495323181152344,2001-08-21
26.833847045898438,2001-08-22
26.96630859375,2001-08-23
26.512998580932617,2001-08-24
26.627788543701172,2001-08-27
26.7867431640625,2001-08-28
26.91626739501953,2001-08-29
26.7867431640625,2001-08-30
26.492393493652344,2001-08-31
26.845624923706055,2001-09-04
26.701383590698242,2001-09-05
26.44823455810547,2001-09-06
25.47684669494629,2001-09-07
26.227296829223633,2001-09-10
25.264118194580078,2001-09-17
25.597984313964844,2001-09-18
25.18730926513672,2001-09-19
24.330490112304688,2001-09-20
23.606632232666016,2001-09-21
23.05413246154785,2001-09-24
22.921184539794922,2001-09-25
23.633228302001953,2001-09-26
23.680492401123047,2001-09-27
24.507761001586914,2001-09-28
24.4989013671875,2001-10-01
24.566852569580078,2001-10-02
25.024803161621094,2001-10-03
25.039579391479492,2001-10-04
25.054357528686523,2001-10-05
24.345277786254883,2001-10-08
24.847532272338867,2001-10-09
25.098663330078125,2001-10-10
24.847532272338867,2001-10-11
24.578672409057617,2001-10-12
24.67912483215332,2001-10-15
25.015939712524414,2001-10-16
24.667308807373047,2001-10-17
23.74845314025879,2001-10-18
23.647994995117188,2001-10-19
23.662765502929688,2001-10-22
23.44413185119629,2001-10-23
22.894590377807617,2001-10-24
22.838464736938477,2001-10-25
22.764591217041016,2001-10-26
22.483922958374023,2001-10-29
21.99346351623535,2001-10-30
21.538463592529297,2001-10-31
21.157337188720703,2001-11-01
23.606632232666016,2001-11-02
23.905046463012695,2001-11-05
24.667308807373047,2001-11-06
23.66572380065918,2001-11-07
24.153215408325195,2001-11-08
23.94935417175293,2001-11-09
24.203439712524414,2001-11-12
24.847532272338867,2001-11-13
24.797311782836914,2001-11-14
24.83275604248047,2001-11-15
25.364572525024414,2001-11-16
26.050020217895508,2001-11-19
25.970251083374023,2001-11-20
26.10320281982422,2001-11-21
26.366159439086914,2001-11-23
26.59070587158203,2001-11-26
26.708877563476562,2001-11-27
26.67637825012207,2001-11-28
26.933427810668945,2001-11-29
26.954105377197266,2001-11-30
26.93047332763672,2001-12-03
27.033876419067383,2001-12-04
26.93047332763672,2001-12-05
27.4622859954834,2001-12-06
27.86115074157715,2001-12-07
27.122512817382812,2001-12-10
27.16387939453125,2001-12-11
26.859560012817383,2001-12-12
26.607542037963867,2001-12-13
26.50673484802246,2001-12-14
26.38813018798828,2001-12-17
26.743925094604492,2001-12-18
27.215356826782227,2001-12-19
27.35174560546875,2001-12-20
26.669803619384766,2001-12-21
26.714277267456055,2001-12-24
26.877349853515625,2001-12-26
27.10565185546875,2001-12-27
27.532609939575195,2001-12-28
27.470348358154297,2001-12-31
27.310232162475586,2002-01-02
27.141237258911133,2002-01-03
27.348777770996094,2002-01-04
27.129371643066406,2002-01-07
26.981121063232422,2002-01-08
27.636384963989258,2002-01-09
27.425867080688477,2002-01-10
27.63341522216797,2002-01-11
27.719398498535156,2002-01-14
27.989212036132812,2002-01-15
27.87061882019043,2002-01-16
27.73125648498535,2002-01-17
27.6126651763916,2002-01-18
27.206459045410156,2002-01-22
27.159025192260742,2002-01-23
27.603757858276367,2002-01-24
27.69271469116211,2002-01-25
26.936647415161133,2002-01-28
26.515621185302734,2002-01-29
26.402956008911133,2002-01-30
27.277624130249023,2002-01-31
27.61859130859375,2002-02-01
26.7202091217041,2002-02-04
26.571958541870117,2002-02-05
26.55712890625,2002-02-06
26.589757919311523,2002-02-07
26.966297149658203,2002-02-08
27.129371643066406,2002-02-11
27.040430068969727,2002-02-12
27.915082931518555,2002-02-13
28.05147361755371,2002-02-14
27.778696060180664,2002-02-15
27.322092056274414,2002-02-19
27.775739669799805,2002-02-20
27.588943481445312,2002-02-21
27.36656951904297,2002-02-22
27.425867080688477,2002-02-25
27.805383682250977,2002-02-26
27.83503532409668,2002-02-27
26.59567642211914,2002-02-28
28.018863677978516,2002-03-01
28.256057739257812,2002-03-04
28.597034454345703,2002-03-05
28.792715072631836,2002-03-06
28.537736892700195,2002-03-07
28.635574340820312,2002-03-08
28.784330368041992,2002-03-11
28.873584747314453,2002-03-12
28.67424774169922,2002-03-13
28.59986686706543,2002-03-14
28.561193466186523,2002-03-15
28.64747428894043,2002-03-18
28.76944923400879,2002-03-19
29.39422607421875,2002-03-20
29.572734832763672,2002-03-21
29.426958084106445,2002-03-22
29.307947158813477,2002-03-25
29.385303497314453,2002-03-26
29.694713592529297,2002-03-27
30.164783477783203,2002-03-28
30.355188369750977,2002-04-01
31.101947784423828,2002-04-02
31.283428192138672,2002-04-03
31.506576538085938,2002-04-04
31.50359344482422,2002-04-05
31.548215866088867,2002-04-08
31.322099685668945,2002-04-09
32.23250198364258,2002-04-10
32.134315490722656,2002-04-11
32.518104553222656,2002-04-12
31.79514503479004,2002-04-15
31.97960090637207,2002-04-16
32.26523208618164,2002-04-17
32.333648681640625,2002-04-18
32.17300033569336,2002-04-19
32.18785858154297,2002-04-22
31.53333282470703,2002-04-23
31.253677368164062,2002-04-24
31.9320011138916,2002-04-25
31.970680236816406,2002-04-26
31.83383560180664,2002-04-29
32.428855895996094,2002-04-30
32.97329330444336,2002-05-01
30.941293716430664,2002-05-02
30.988889694213867,2002-05-03
30.013057708740234,2002-05-06
29.537031173706055,2002-05-07
30.465272903442383,2002-05-08
30.5247802734375,2002-05-09
30.483129501342773,2002-05-10
30.685441970825195,2002-05-13
30.991867065429688,2002-05-14
31.05434799194336,2002-05-15
30.685441970825195,2002-05-16
31.101947784423828,2002-05-17
30.935340881347656,2002-05-20
30.271894454956055,2002-05-21
30.643770217895508,2002-05-22
30.985923767089844,2002-05-23
31.18227767944336,2002-05-24
31.238811492919922,2002-05-28
31.253677368164062,2002-05-29
31.515487670898438,2002-05-30
31.551189422607422,2002-05-31
31.43217658996582,2002-06-03
30.810394287109375,2002-06-04
30.89666748046875,2002-06-05
30.792537689208984,2002-06-06
30.43552017211914,2002-06-07
30.510135650634766,2002-06-10
30.760862350463867,2002-06-11
31.178730010986328,2002-06-12
30.57581329345703,2002-06-13
29.522180557250977,2002-06-14
30.48925018310547,2002-06-17
30.719074249267578,2002-06-18
30.050493240356445,2002-06-19
29.623659133911133,2002-06-20
29.355045318603516,2002-06-21
28.86255645751953,2002-06-24
28.94613265991211,2002-06-25
28.796897888183594,2002-06-26
29.241622924804688,2002-06-27
29.077463150024414,2002-06-28
28.68944549560547,2002-07-01
28.17606544494629,2002-07-02
28.46260643005371,2002-07-03
29.140138626098633,2002-07-05
28.889419555664062,2002-07-08
27.72834587097168,2002-07-09
26.812030792236328,2002-07-10
26.71353530883789,2002-07-11
26.638916015625,2002-07-12
26.35537338256836,2002-07-15
25.76737403869629,2002-07-16
25.468896865844727,2002-07-17
24.713754653930664,2002-07-18
24.522729873657227,2002-07-19
23.69594955444336,2002-07-22
23.113922119140625,2002-07-23
24.44512367248535,2002-07-24
24.260072708129883,2002-07-25
24.69882583618164,2002-07-26
25.76737403869629,2002-07-29
25.633052825927734,2002-07-30
26.86277198791504,2002-07-31
26.110610961914062,2002-08-01
25.056995391845703,2002-08-02
23.716848373413086,2002-08-05
23.773555755615234,2002-08-06
23.516862869262695,2002-08-07
24.510786056518555,2002-08-08
24.88985252380371,2002-08-09
24.755535125732422,2002-08-12
23.925779342651367,2002-08-13
24.5346622467041,2002-08-14
24.857011795043945,2002-08-15
24.937597274780273,2002-08-16
25.60321044921875,2002-08-19
25.409198760986328,2002-08-20
25.8181095123291,2002-08-21
26.48967933654785,2002-08-22
25.991220474243164,2002-08-23
26.3613338470459,2002-08-26
25.758420944213867,2002-08-27
25.447994232177734,2002-08-28
25.47784996032715,2002-08-29
25.406206130981445,2002-08-30
24.668977737426758,2002-09-03
23.878015518188477,2002-09-04
23.475080490112305,2002-09-05
23.051252365112305,2002-09-06
23.41836166381836,2002-09-09
23.4603271484375,2002-09-10
23.65216064453125,2002-09-11
23.475326538085938,2002-09-12
23.5682373046875,2002-09-13
23.580224990844727,2002-09-16
23.08865737915039,2002-09-17
23.022716522216797,2002-09-18
22.573110580444336,2002-09-19
21.811782836914062,2002-09-20
22.05457305908203,2002-09-23
21.446109771728516,2002-09-24
21.341203689575195,2002-09-25
22.150489807128906,2002-09-26
21.568994522094727,2002-09-27
21.206315994262695,2002-09-30
22.02759552001953,2002-10-01
21.506053924560547,2002-10-02
20.77170181274414,2002-10-03
18.637590408325195,2002-10-04
17.381683349609375,2002-10-07
18.25391387939453,2002-10-08
17.234811782836914,2002-10-09
17.48958969116211,2002-10-10
18.478715896606445,2002-10-11
18.745485305786133,2002-10-14
19.557769775390625,2002-10-15
19.1621150970459,2002-10-16
18.10105323791504,2002-10-17
18.943307876586914,2002-10-18
19.11716079711914,2002-10-21
19.776582717895508,2002-10-22
19.500816345214844,2002-10-23
19.06320571899414,2002-10-24
11.090225219726562,2002-10-25
11.563813209533691,2002-10-28
10.997310638427734,2002-10-29
10.820466995239258,2002-10-30
10.832457542419434,2002-10-31
11.509858131408691,2002-11-01
11.650736808776855,2002-11-04
11.581794738769531,2002-11-05
11.560813903808594,2002-11-06
11.234100341796875,2002-11-07
10.871419906616211,2002-11-08
10.817468643188477,2002-11-11
10.916380882263184,2002-11-12
11.093223571777344,2002-11-13
11.207125663757324,2002-11-14
11.4139404296875,2002-11-15
11.383975982666016,2002-11-18
11.551824569702148,2002-11-19
11.944476127624512,2002-11-20
12.127314567565918,2002-11-21
12.45403003692627,2002-11-22
12.106332778930664,2002-11-25
12.145302772521973,2002-11-26
12.750765800476074,2002-11-27
13.047506332397461,2002-11-29
12.963578224182129,2002-12-02
12.936603546142578,2002-12-03
12.882652282714844,2002-12-04
12.94559383392334,2002-12-05
13.020528793334961,2002-12-06
12.825699806213379,2002-12-09
12.963578224182129,2002-12-10
13.030027389526367,2002-12-11
13.069293022155762,2002-12-12
12.694764137268066,2002-12-13
12.92129135131836,2002-12-16
12.987738609313965,2002-12-17
12.98170280456543,2002-12-18
12.882026672363281,2002-12-19
12.96961498260498,2002-12-20
12.942435264587402,2002-12-23
12.94847583770752,2002-12-24
12.836723327636719,2002-12-26
12.839742660522461,2002-12-27
12.438029289245605,2002-12-30
12.419904708862305,2002-12-31
12.836723327636719,2003-01-02
12.498435020446777,2003-01-03
12.534683227539062,2003-01-06
12.474274635314941,2003-01-07
12.860884666442871,2003-01-08
13.168970108032227,2003-01-09
13.383413314819336,2003-01-10
13.474027633666992,2003-01-13
13.818353652954102,2003-01-14
13.742844581604004,2003-01-15
13.97541332244873,2003-01-16
13.96332836151123,2003-01-17
13.643171310424805,2003-01-21
13.36227035522461,2003-01-22
13.54953670501709,2003-01-23
13.138763427734375,2003-01-24
12.761209487915039,2003-01-27
12.667581558227539,2003-01-28
12.975661277770996,2003-01-29
12.978678703308105,2003-01-30
13.190109252929688,2003-01-31
12.806516647338867,2003-02-03
12.365535736083984,2003-02-04
12.302107810974121,2003-02-05
11.846027374267578,2003-02-06
12.993785858154297,2003-02-07
12.930353164672852,2003-02-10
13.030027389526367,2003-02-11
12.78537654876709,2003-02-12
12.712884902954102,2003-02-13
12.694764137268066,2003-02-14
13.12668228149414,2003-02-18
13.1357421875,2003-02-19
12.927334785461426,2003-02-20
13.045127868652344,2003-02-21
12.797457695007324,2003-02-24
12.697781562805176,2003-02-25
12.685699462890625,2003-02-26
12.746108055114746,2003-02-27
12.978678703308105,2003-02-28
12.975661277770996,2003-03-03
12.727987289428711,2003-03-04
12.821621894836426,2003-03-05
12.685699462890625,2003-03-06
12.801385879516602,2003-03-07
12.34473705291748,2003-03-10
12.171212196350098,2003-03-11
12.34473705291748,2003-03-12
12.676568984985352,2003-03-13
12.749635696411133,2003-03-14
13.218462944030762,2003-03-17
13.069287300109863,2003-03-18
13.462004661560059,2003-03-19
13.70250415802002,2003-03-20
14.089136123657227,2003-03-21
13.59899616241455,2003-03-24
13.8760347366333,2003-03-25
13.815146446228027,2003-03-26
13.866901397705078,2003-03-27
13.94909381866455,2003-03-28
13.918649673461914,2003-03-31
14.110444068908691,2003-04-01
14.353991508483887,2003-04-02
14.512297630310059,2003-04-03
14.676690101623535,2003-04-04
14.621892929077148,2003-04-07
14.427058219909668,2003-04-08
14.207866668701172,2003-04-09
14.308326721191406,2003-04-10
14.302240371704102,2003-04-11
14.460541725158691,2003-04-14
14.737573623657227,2003-04-15
14.271793365478516,2003-04-16
14.506206512451172,2003-04-17
14.326593399047852,2003-04-21
14.859350204467773,2003-04-22
15.00243091583252,2003-04-23
15.182044982910156,2003-04-24
14.871527671813965,2003-04-25
15.3251314163208,2003-04-28
15.337310791015625,2003-04-29
15.92181396484375,2003-04-30
16.33280372619629,2003-05-01
15.45908260345459,2003-05-02
15.675230979919434,2003-05-05
16.253644943237305,2003-05-06
16.147106170654297,2003-05-07
15.8244047164917,2003-05-08
15.663054466247559,2003-05-09
15.675230979919434,2003-05-12
15.800037384033203,2003-05-13
16.07403564453125,2003-05-14
16.125795364379883,2003-05-15
16.548948287963867,2003-05-16
16.134920120239258,2003-05-19
16.497194290161133,2003-05-20
16.777273178100586,2003-05-21
16.792495727539062,2003-05-22
16.65245819091797,2003-05-23
16.978200912475586,2003-05-27
17.063440322875977,2003-05-28
16.72551727294922,2003-05-29
17.07866096496582,2003-05-30
16.43935203552246,2003-06-02
15.663054466247559,2003-06-03
16.034456253051758,2003-06-04
15.830487251281738,2003-06-05
15.750831604003906,2003-06-06
15.423007011413574,2003-06-09
15.214672088623047,2003-06-10
15.199352264404297,2003-06-11
14.736721992492676,2003-06-12
14.356818199157715,2003-06-13
14.479368209838867,2003-06-16
14.90217113494873,2003-06-17
14.853147506713867,2003-06-18
14.929738998413086,2003-06-19
15.018590927124023,2003-06-20
14.525324821472168,2003-06-23
14.629493713378906,2003-06-24
14.464049339294434,2003-06-25
14.510004043579102,2003-06-26
14.44872760772705,2003-06-27
14.381324768066406,2003-06-30
14.366007804870605,2003-07-01
14.632558822631836,2003-07-02
14.353752136230469,2003-07-03
14.638684272766113,2003-07-07
14.908295631408691,2003-07-08
15.027779579162598,2003-07-09
14.28328800201416,2003-07-10
13.630702018737793,2003-07-11
12.57370376586914,2003-07-14
12.647234916687012,2003-07-15
12.30102825164795,2003-07-16
12.423578262329102,2003-07-17
12.5951509475708,2003-07-18
12.423578262329102,2003-07-21
12.530813217163086,2003-07-22
12.500173568725586,2003-07-23
12.500173568725586,2003-07-24
12.720766067504883,2003-07-25
12.760591506958008,2003-07-28
12.806551933288574,2003-07-29
13.90031623840332,2003-07-30
14.332304954528809,2003-07-31
13.955464363098145,2003-08-01
13.707295417785645,2003-08-04
13.756317138671875,2003-08-05
13.403982162475586,2003-08-06
13.566365242004395,2003-08-07
13.627642631530762,2003-08-08
13.590875625610352,2003-08-11
13.679725646972656,2003-08-12
13.630702018737793,2003-08-13
13.906445503234863,2003-08-14
13.771636962890625,2003-08-15
13.707295417785645,2003-08-18
13.774702072143555,2003-08-19
14.2618408203125,2003-08-20
14.39970874786377,2003-08-21
14.200563430786133,2003-08-22
14.120904922485352,2003-08-25
14.280226707458496,2003-08-26
14.415031433105469,2003-08-27
14.5896635055542,2003-08-28
14.608047485351562,2003-08-29
14.549834251403809,2003-09-02
15.01552677154541,2003-09-03
15.125821113586426,2003-09-04
15.027779579162598,2003-09-05
14.935868263244629,2003-09-08
14.824824333190918,2003-09-09
14.821735382080078,2003-09-10
14.707606315612793,2003-09-11
14.781634330749512,2003-09-12
14.787805557250977,2003-09-15
14.7908935546875,2003-09-16
14.744622230529785,2003-09-17
14.58730411529541,2003-09-18
14.54411792755127,2003-09-19
14.454663276672363,2003-09-22
14.485508918762207,2003-09-23
14.189384460449219,2003-09-24
13.769868850708008,2003-09-25
13.664999008178711,2003-09-26
13.695838928222656,2003-09-29
13.772956848144531,2003-09-30
13.72668743133545,2003-10-01
13.64957332611084,2003-10-02
14.177044868469238,2003-10-03
14.220231056213379,2003-10-06
14.235651969909668,2003-10-07
14.303518295288086,2003-10-08
14.43306827545166,2003-10-09
14.389884948730469,2003-10-10
14.467001914978027,2003-10-13
14.713775634765625,2003-10-14
14.528697967529297,2003-10-15
14.590388298034668,2003-10-16
14.57805061340332,2003-10-17
14.54411792755127,2003-10-20
14.611980438232422,2003-10-21
14.500933647155762,2003-10-22
14.58730411529541,2003-10-23
14.423819541931152,2003-10-24
14.522525787353516,2003-10-27
14.988308906555176,2003-10-28
15.398564338684082,2003-10-29
14.797060012817383,2003-10-30
17.597923278808594,2003-10-31
17.233938217163086,2003-11-03
17.243188858032227,2003-11-04
17.798418045043945,2003-11-05
17.952651977539062,2003-11-06
17.82927131652832,2003-11-07
17.431352615356445,2003-11-10
17.397418975830078,2003-11-11
17.36656951904297,2003-11-12
17.267866134643555,2003-11-13
17.283283233642578,2003-11-14
16.965566635131836,2003-11-17
16.601573944091797,2003-11-18
16.552227020263672,2003-11-19
16.502866744995117,2003-11-20
16.617000579833984,2003-11-21
16.53371810913086,2003-11-24
16.576906204223633,2003-11-25
16.687952041625977,2003-11-26
16.549142837524414,2003-11-28
16.691036224365234,2003-12-01
17.24935531616211,2003-12-02
17.166065216064453,2003-12-03
17.19692039489746,2003-12-04
17.113630294799805,2003-12-05
17.41593360900879,2003-12-08
17.29181480407715,2003-12-09
16.981534957885742,2003-12-10
17.40351676940918,2003-12-11
17.53383445739746,2003-12-12
17.245269775390625,2003-12-15
17.114953994750977,2003-12-16
17.145980834960938,2003-12-17
17.189422607421875,2003-12-18
17.1025447845459,2003-12-19
17.189422607421875,2003-12-22
17.34766387939453,2003-12-23
17.37868881225586,2003-12-24
17.36318588256836,2003-12-26
17.39420509338379,2003-12-29
17.682767868041992,2003-12-30
17.84100914001465,2003-12-31
17.79756736755371,2004-01-02
17.642423629760742,2004-01-05
17.794475555419922,2004-01-06
17.84100914001465,2004-01-07
17.809980392456055,2004-01-08
17.76654052734375,2004-01-09
17.8223934173584,2004-01-12
17.87203598022461,2004-01-13
17.794475555419922,2004-01-14
17.84100914001465,2004-01-15
18.12026023864746,2004-01-16
18.169906616210938,2004-01-20
18.145078659057617,2004-01-21
18.315736770629883,2004-01-22
18.787355422973633,2004-01-23
18.902164459228516,2004-01-26
18.877338409423828,2004-01-27
18.678752899169922,2004-01-28
18.899057388305664,2004-01-29
19.24346923828125,2004-01-30
19.57546615600586,2004-02-02
19.532026290893555,2004-02-03
19.45445442199707,2004-02-04
19.268287658691406,2004-02-05
17.54624366760254,2004-02-06
17.018770217895508,2004-02-09
16.848119735717773,2004-02-10
16.82640266418457,2004-02-11
16.59678840637207,2004-02-12
16.46026611328125,2004-02-13
16.913272857666016,2004-02-17
17.028076171875,2004-02-18
17.080833435058594,2004-02-19
17.093233108520508,2004-02-20
17.06841468811035,2004-02-23
17.152191162109375,2004-02-24
17.2731990814209,2004-02-25
17.059106826782227,2004-02-26
17.198726654052734,2004-02-27
17.38489532470703,2004-03-01
17.310436248779297,2004-03-02
17.58658218383789,2004-03-03
17.521419525146484,2004-03-04
17.428342819213867,2004-03-05
17.38489532470703,2004-03-08
17.350765228271484,2004-03-09
17.018770217895508,2004-03-10
17.006284713745117,2004-03-11
17.215429306030273,2004-03-12
17.280982971191406,2004-03-15
17.496370315551758,2004-03-16
17.845989227294922,2004-03-17
17.961483001708984,2004-03-18
17.845989227294922,2004-03-19
17.57440757751465,2004-03-22
17.518218994140625,2004-03-23
17.817890167236328,2004-03-24
17.69302749633789,2004-03-25
17.927143096923828,2004-03-26
17.81476593017578,2004-03-29
18.17374610900879,2004-03-30
18.423473358154297,2004-03-31
18.67007827758789,2004-04-01
18.932289123535156,2004-04-02
21.086166381835938,2004-04-05
21.029979705810547,2004-04-06
21.538795471191406,2004-04-07
21.382719039916992,2004-04-08
21.58873748779297,2004-04-12
21.5450382232666,2004-04-13
21.304683685302734,2004-04-14
20.605451583862305,2004-04-15
20.35884666442871,2004-04-16
20.63666343688965,2004-04-19
20.65851402282715,2004-04-20
20.571104049682617,2004-04-21
20.91448211669922,2004-04-22
20.836448669433594,2004-04-23
20.546138763427734,2004-04-26
20.63666343688965,2004-04-27
20.617937088012695,2004-04-28
20.233985900878906,2004-04-29
20.13721466064453,2004-04-30
20.571104049682617,2004-05-03
20.552379608154297,2004-05-04
20.749042510986328,2004-05-05
20.745920181274414,2004-05-06
20.596092224121094,2004-05-07
19.968645095825195,2004-05-10
20.059171676635742,2004-05-11
20.302654266357422,2004-05-12
20.880146026611328,2004-05-13
20.898874282836914,2004-05-14
20.596092224121094,2004-05-17
20.493074417114258,2004-05-18
20.3338680267334,2004-05-19
20.330747604370117,2004-05-20
20.458730697631836,2004-05-21
20.527400970458984,2004-05-24
20.63353729248047,2004-05-25
20.789615631103516,2004-05-26
20.99563980102539,2004-05-27
21.164207458496094,2004-05-28
21.195423126220703,2004-06-01
21.264102935791016,2004-06-02
21.329654693603516,2004-06-03
21.488855361938477,2004-06-04
21.538795471191406,2004-06-07
21.495100021362305,2004-06-08
21.273462295532227,2004-06-09
21.509225845336914,2004-06-10
21.31249237060547,2004-06-14
21.53108787536621,2004-06-15
21.652870178222656,2004-06-16
21.371822357177734,2004-06-17
21.593538284301758,2004-06-18
21.000221252441406,2004-06-21
21.02208137512207,2004-06-22
21.309375762939453,2004-06-23
20.96275520324707,2004-06-24
20.981494903564453,2004-06-25
20.859704971313477,2004-06-28
21.437402725219727,2004-06-29
21.48737335205078,2004-06-30
21.30313491821289,2004-07-01
21.48737335205078,2004-07-02
21.15323829650879,2004-07-06
21.171979904174805,2004-07-07
20.79412841796875,2004-07-08
20.441259384155273,2004-07-09
20.712936401367188,2004-07-12
20.712936401367188,2004-07-13
20.566173553466797,2004-07-14
20.550556182861328,2004-07-15
20.344457626342773,2004-07-16
20.563045501708984,2004-07-19
20.344457626342773,2004-07-20
20.188316345214844,2004-07-21
19.96973419189453,2004-07-22
19.657455444335938,2004-07-23
19.691810607910156,2004-07-26
19.135963439941406,2004-07-27
18.97358512878418,2004-07-28
19.45760726928711,2004-07-29
19.363916397094727,2004-07-30
19.376415252685547,2004-08-02
19.541927337646484,2004-08-03
18.923622131347656,2004-08-04
18.776853561401367,2004-08-05
18.4864444732666,2004-08-06
18.908010482788086,2004-08-09
19.46385383605957,2004-08-10
19.57938575744629,2004-08-11
19.52630615234375,2004-08-12
19.632469177246094,2004-08-13
19.879173278808594,2004-08-16
19.907278060913086,2004-08-17
19.891666412353516,2004-08-18
20.02906036376953,2004-08-19
20.12274169921875,2004-08-20
20.01657485961914,2004-08-23
20.15709114074707,2004-08-24
20.50059700012207,2004-08-25
20.59427261352539,2004-08-26
20.703569412231445,2004-08-27
20.68795394897461,2004-08-30
20.784761428833008,2004-08-31
21.059555053710938,2004-09-01
21.41242218017578,2004-09-02
21.50298500061035,2004-09-03
21.54669761657715,2004-09-07
21.29063606262207,2004-09-08
21.201608657836914,2004-09-09
21.235965728759766,2004-09-10
21.454641342163086,2004-09-13
21.395286560058594,2004-09-14
21.551483154296875,2004-09-15
21.657695770263672,2004-09-16
21.701427459716797,2004-09-17
21.87948226928711,2004-09-20
21.907604217529297,2004-09-21
21.470256805419922,2004-09-22
21.151628494262695,2004-09-23
