ERIC,Date
0.9478994607925415,1988-11-01
0.9361093044281006,1988-11-02
0.9455410838127136,1988-11-03
0.9455410838127136,1988-11-04
0.9313938617706299,1988-11-07
0.940825343132019,1988-11-08
0.9455410838127136,1988-11-09
0.9455410838127136,1988-11-10
0.926677405834198,1988-11-11
0.9361093044281006,1988-11-14
0.940825343132019,1988-11-15
0.9596891403198242,1988-11-16
0.9832686185836792,1988-11-17
0.9856270551681519,1988-11-18
0.9927003979682922,1988-11-21
1.016280174255371,1988-11-22
1.0492911338806152,1988-11-23
1.0351438522338867,1988-11-25
1.0327860116958618,1988-11-28
1.044575572013855,1988-11-29
1.0563651323318481,1988-11-30
1.0492911338806152,1988-12-01
1.0610815286636353,1988-12-02
1.0846607685089111,1988-12-05
1.087018609046936,1988-12-06
1.0823031663894653,1988-12-07
1.0799450874328613,1988-12-08
1.101166844367981,1988-12-09
1.091734766960144,1988-12-12
1.0799450874328613,1988-12-13
1.0634394884109497,1988-12-14
1.0540075302124023,1988-12-15
1.0634394884109497,1988-12-16
1.0846607685089111,1988-12-19
1.087018609046936,1988-12-20
1.0964503288269043,1988-12-21
1.0988091230392456,1988-12-22
1.0940924882888794,1988-12-23
1.1129562854766846,1988-12-27
1.1129562854766846,1988-12-28
1.1129562854766846,1988-12-29
1.1153141260147095,1988-12-30
1.1105984449386597,1989-01-03
1.124746322631836,1989-01-04
1.1271045207977295,1989-01-05
1.1271045207977295,1989-01-06
1.1742632389068604,1989-01-09
1.1813368797302246,1989-01-10
1.167189598083496,1989-01-11
1.1601152420043945,1989-01-12
1.1365363597869873,1989-01-13
1.124746322631836,1989-01-16
1.1153141260147095,1989-01-17
1.1153141260147095,1989-01-18
1.1082407236099243,1989-01-19
1.1082407236099243,1989-01-20
1.1058825254440308,1989-01-23
1.120030403137207,1989-01-24
1.1271045207977295,1989-01-25
1.145967960357666,1989-01-26
1.143609642982483,1989-01-27
1.1271045207977295,1989-01-30
1.1271045207977295,1989-01-31
1.1412516832351685,1989-02-01
1.1577576398849487,1989-02-02
1.1742632389068604,1989-02-03
1.1695473194122314,1989-02-06
1.1766211986541748,1989-02-07
1.1766211986541748,1989-02-08
1.235569953918457,1989-02-09
1.19548499584198,1989-02-10
1.1836954355239868,1989-02-13
1.1860530376434326,1989-02-14
1.1836954355239868,1989-02-15
1.1719051599502563,1989-02-16
1.1789790391921997,1989-02-17
1.1766211986541748,1989-02-21
1.1813368797302246,1989-02-22
1.1884111166000366,1989-02-23
1.1789790391921997,1989-02-24
1.1766211986541748,1989-02-27
1.1742632389068604,1989-02-28
1.1695473194122314,1989-03-01
1.1695473194122314,1989-03-02
1.1836954355239868,1989-03-03
1.1931272745132446,1989-03-06
1.2072744369506836,1989-03-07
1.2261382341384888,1989-03-08
1.2402862310409546,1989-03-09
1.2379281520843506,1989-03-10
1.2450021505355835,1989-03-13
1.2591495513916016,1989-03-14
1.2638658285140991,1989-03-15
1.2638658285140991,1989-03-16
1.2473599910736084,1989-03-17
1.2591495513916016,1989-03-20
1.2732974290847778,1989-03-21
1.2662237882614136,1989-03-22
1.2756553888320923,1989-03-23
1.282729148864746,1989-03-27
1.2874457836151123,1989-03-28
1.3039509057998657,1989-03-29
1.3180986642837524,1989-03-30
1.3228145837783813,1989-03-31
1.358183741569519,1989-04-03
1.3817638158798218,1989-04-04
1.3699737787246704,1989-04-05
1.358183741569519,1989-04-06
1.3487520217895508,1989-04-07
1.311024785041809,1989-04-10
1.3157410621643066,1989-04-11
1.3228145837783813,1989-04-12
1.3086673021316528,1989-04-13
1.3393205404281616,1989-04-14
1.320456862449646,1989-04-17
1.3322463035583496,1989-04-18
1.327530860900879,1989-04-19
1.3228145837783813,1989-04-20
1.3369624614715576,1989-04-21
1.3298883438110352,1989-04-24
1.3251729011535645,1989-04-25
1.3251729011535645,1989-04-26
1.3180986642837524,1989-04-27
1.3228145837783813,1989-04-28
1.3157410621643066,1989-05-01
1.3086673021316528,1989-05-02
1.3086673021316528,1989-05-03
1.311024785041809,1989-05-04
1.313382863998413,1989-05-05
1.3015928268432617,1989-05-08
1.2898035049438477,1989-05-09
1.3039509057998657,1989-05-10
1.3180986642837524,1989-05-11
1.3511099815368652,1989-05-12
1.320456862449646,1989-05-15
1.346394658088684,1989-05-16
1.3605417013168335,1989-05-17
1.372331976890564,1989-05-18
1.4454286098480225,1989-05-19
1.41713285446167,1989-05-22
1.3817638158798218,1989-05-23
1.4147746562957764,1989-05-24
1.4242068529129028,1989-05-25
1.4265646934509277,1989-05-26
1.41713285446167,1989-05-30
1.3982692956924438,1989-05-31
1.3982692956924438,1989-06-01
1.4359965324401855,1989-06-02
1.4194910526275635,1989-06-05
1.4312812089920044,1989-06-06
1.4973032474517822,1989-06-07
1.5020192861557007,1989-06-08
1.4878722429275513,1989-06-09
1.4784398078918457,1989-06-12
1.5043777227401733,1989-06-13
1.542104721069336,1989-06-14
1.558610439300537,1989-06-15
1.5798321962356567,1989-06-16
1.5633267164230347,1989-06-19
1.546820878982544,1989-06-20
1.5727580785751343,1989-06-21
1.598695993423462,1989-06-22
1.6222753524780273,1989-06-23
1.6128435134887695,1989-06-26
1.6552866697311401,1989-06-27
1.6505703926086426,1989-06-28
1.626991629600525,1989-06-29
1.6246328353881836,1989-06-30
1.6364232301712036,1989-07-03
1.6505703926086426,1989-07-05
1.6717925071716309,1989-07-06
1.6835827827453613,1989-07-07
1.6788662672042847,1989-07-10
1.6812241077423096,1989-07-11
1.6859405040740967,1989-07-12
1.667076587677002,1989-07-13
1.6576447486877441,1989-07-14
1.6505703926086426,1989-07-17
1.7000876665115356,1989-07-18
1.7330994606018066,1989-07-19
1.7142356634140015,1989-07-20
1.7142356634140015,1989-07-21
1.7118779420852661,1989-07-24
1.761394739151001,1989-07-25
1.7873321771621704,1989-07-26
1.7708265781402588,1989-07-27
1.7590372562408447,1989-07-28
1.7661104202270508,1989-07-31
1.7684695720672607,1989-08-01
1.832133412361145,1989-08-02
1.8132702112197876,1989-08-03
1.782616138458252,1989-08-04
1.7873321771621704,1989-08-07
1.8085540533065796,1989-08-08
1.860428810119629,1989-08-09
1.888724446296692,1989-08-10
1.8627877235412598,1989-08-11
1.8509972095489502,1989-08-14
1.9382424354553223,1989-08-15
1.9854012727737427,1989-08-16
1.9240940809249878,1989-08-17
1.9453153610229492,1989-08-18
1.9618210792541504,1989-08-21
1.933525562286377,1989-08-22
1.9547466039657593,1989-08-23
2.2117652893066406,1989-08-24
2.282503366470337,1989-08-25
2.3249471187591553,1989-08-28
2.3273048400878906,1989-08-29
2.3084418773651123,1989-08-30
2.2895777225494385,1989-08-31
2.270714282989502,1989-09-01
2.2282707691192627,1989-09-05
2.225912570953369,1989-09-06
2.2895777225494385,1989-09-07
2.2801458835601807,1989-09-08
2.270714282989502,1989-09-11
2.2542083263397217,1989-09-12
2.270714282989502,1989-09-13
2.270714282989502,1989-09-14
2.230628490447998,1989-09-15
2.2377023696899414,1989-09-18
2.2211968898773193,1989-09-19
2.218838691711426,1989-09-20
2.2329864501953125,1989-09-21
2.247134208679199,1989-09-22
2.258925199508667,1989-09-25
2.261282444000244,1989-09-26
2.282503366470337,1989-09-27
2.383896589279175,1989-09-28
2.386253595352173,1989-09-29
2.365032434463501,1989-10-02
2.398042917251587,1989-10-03
2.4051175117492676,1989-10-04
2.4051175117492676,1989-10-05
2.395686149597168,1989-10-06
2.395686149597168,1989-10-09
2.4004018306732178,1989-10-10
2.3768222332000732,1989-10-11
2.3626744747161865,1989-10-12
2.3084418773651123,1989-10-13
2.2919352054595947,1989-10-16
2.270714282989502,1989-10-17
2.2990100383758545,1989-10-18
2.4404871463775635,1989-10-19
2.4286975860595703,1989-10-20
2.421623706817627,1989-10-23
2.3721060752868652,1989-10-24
2.4098339080810547,1989-10-25
2.4239814281463623,1989-10-26
2.3815386295318604,1989-10-27
2.407475471496582,1989-10-30
2.407475471496582,1989-10-31
2.407475471496582,1989-11-01
2.485288619995117,1989-11-02
2.4499192237854004,1989-11-03
2.4192655086517334,1989-11-06
2.4357705116271973,1989-11-07
2.4569928646087646,1989-11-08
2.447561025619507,1989-11-09
2.4758567810058594,1989-11-10
2.4664249420166016,1989-11-13
2.4263389110565186,1989-11-14
2.4734981060028076,1989-11-15
2.431056022644043,1989-11-16
2.365032434463501,1989-11-17
2.383896589279175,1989-11-20
2.36974835395813,1989-11-21
2.3461685180664062,1989-11-22
2.3768222332000732,1989-11-24
2.3933286666870117,1989-11-27
2.4098339080810547,1989-11-28
2.414548873901367,1989-11-29
2.445202350616455,1989-11-30
2.4428446292877197,1989-12-01
2.4499192237854004,1989-12-04
2.459350824356079,1989-12-05
2.4970784187316895,1989-12-06
2.4758567810058594,1989-12-07
2.5277316570281982,1989-12-08
2.5678162574768066,1989-12-11
2.6432716846466064,1989-12-12
2.6338391304016113,1989-12-13
2.59847092628479,1989-12-14
2.605543613433838,1989-12-15
2.5607433319091797,1989-12-18
2.6149747371673584,1989-12-19
2.6149747371673584,1989-12-20
2.6173346042633057,1989-12-21
2.6031856536865234,1989-12-22
2.6173346042633057,1989-12-26
2.655061721801758,1989-12-27
2.692789316177368,1989-12-28
2.7092933654785156,1989-12-29
2.723442554473877,1990-01-02
2.723442554473877,1990-01-03
2.8719937801361084,1990-01-04
2.846055746078491,1990-01-05
2.8767080307006836,1990-01-08
2.8672773838043213,1990-01-09
2.8224756717681885,1990-01-10
2.8484137058258057,1990-01-11
2.78239107131958,1990-01-12
2.80832839012146,1990-01-15
2.791822671890259,1990-01-16
2.78239107131958,1990-01-17
2.761169672012329,1990-01-18
2.739948272705078,1990-01-19
2.683356523513794,1990-01-22
2.71401047706604,1990-01-23
2.721083879470825,1990-01-24
2.7729594707489014,1990-01-25
2.820117950439453,1990-01-26
2.8295493125915527,1990-01-29
2.8154027462005615,1990-01-30
2.9144363403320312,1990-01-31
2.942732334136963,1990-02-01
3.0181868076324463,1990-02-02
3.048839807510376,1990-02-05
2.9898910522460938,1990-02-06
3.0040390491485596,1990-02-07
2.971027135848999,1990-02-08
2.9144363403320312,1990-02-09
2.756453037261963,1990-02-12
2.744663715362549,1990-02-13
2.683356523513794,1990-02-14
2.584322690963745,1990-02-15
2.6692087650299072,1990-02-16
2.5796070098876953,1990-02-20
2.6126182079315186,1990-02-21
2.6503450870513916,1990-02-22
2.6267662048339844,1990-02-23
2.6267662048339844,1990-02-26
2.6385557651519775,1990-02-27
2.5890390872955322,1990-02-28
2.5230154991149902,1990-03-01
2.5065102577209473,1990-03-02
2.4829301834106445,1990-03-05
2.4522764682769775,1990-03-06
2.471139907836914,1990-03-07
2.5678162574768066,1990-03-08
2.537163257598877,1990-03-09
2.5088675022125244,1990-03-12
2.494720458984375,1990-03-13
2.5065102577209473,1990-03-14
2.5206568241119385,1990-03-15
2.5348055362701416,1990-03-16
2.537163257598877,1990-03-19
2.5135838985443115,1990-03-20
2.5277316570281982,1990-03-21
2.537163257598877,1990-03-22
2.5442371368408203,1990-03-23
2.5607433319091797,1990-03-26
2.5418787002563477,1990-03-27
2.5418787002563477,1990-03-28
2.5442371368408203,1990-03-29
2.537163257598877,1990-03-30
2.4970784187316895,1990-04-02
2.539520263671875,1990-04-03
2.565458297729492,1990-04-04
2.6479878425598145,1990-04-05
2.737588882446289,1990-04-06
2.730516195297241,1990-04-09
2.730516195297241,1990-04-10
2.730516195297241,1990-04-11
2.735231399536133,1990-04-12
2.744663715362549,1990-04-16
2.787106990814209,1990-04-17
2.8224756717681885,1990-04-18
2.8484137058258057,1990-04-19
2.8743507862091064,1990-04-20
2.820117950439453,1990-04-23
2.8295493125915527,1990-04-24
2.8767080307006836,1990-04-25
2.9191534519195557,1990-04-26
2.862562417984009,1990-04-27
2.8719937801361084,1990-04-30
2.8743507862091064,1990-05-01
2.890857696533203,1990-05-02
2.938016891479492,1990-05-03
2.971027135848999,1990-05-04
3.0370500087738037,1990-05-07
3.1290111541748047,1990-05-08
3.2209715843200684,1990-05-09
3.341226577758789,1990-05-10
3.4426186084747314,1990-05-11
3.386028528213501,1990-05-14
3.3058576583862305,1990-05-15
3.334153175354004,1990-05-16
3.449692964553833,1990-05-17
3.395460367202759,1990-05-18
3.4048919677734375,1990-05-21
3.423755407333374,1990-05-22
3.5746641159057617,1990-05-23
3.6123929023742676,1990-05-24
3.5558009147644043,1990-05-25
3.6548357009887695,1990-05-29
3.6949210166931152,1990-05-30
3.867051124572754,1990-05-31
4.083983421325684,1990-06-01
4.194808006286621,1990-06-04
4.135859489440918,1990-06-05
3.867051124572754,1990-06-06
3.9943816661834717,1990-06-07
3.980234146118164,1990-06-08
4.0179619789123535,1990-06-11
3.9943816661834717,1990-06-12
3.970802068710327,1990-06-13
3.9519383907318115,1990-06-14
4.0604047775268555,1990-06-15
4.0085296630859375,1990-06-18
4.088700294494629,1990-06-19
4.227818489074707,1990-06-20
4.225460529327393,1990-06-21
4.145289421081543,1990-06-22
4.201880931854248,1990-06-25
4.249040603637695,1990-06-26
4.282052993774414,1990-06-27
4.249040603637695,1990-06-28
4.2113142013549805,1990-06-29
4.3622236251831055,1990-07-02
4.475405693054199,1990-07-03
4.381086826324463,1990-07-05
4.310348033905029,1990-07-06
4.3622236251831055,1990-07-09
4.324495792388916,1990-07-10
4.296200275421143,1990-07-11
4.310348033905029,1990-07-12
4.315064907073975,1990-07-13
4.319779872894287,1990-07-16
4.282052993774414,1990-07-17
4.282052993774414,1990-07-18
4.286768436431885,1990-07-19
4.2655463218688965,1990-07-20
4.131142616271973,1990-07-23
4.159438610076904,1990-07-24
4.112279415130615,1990-07-25
4.100489616394043,1990-07-26
4.183018684387207,1990-07-27
4.17830228805542,1990-07-30
4.357506275177002,1990-07-31
4.343359470367432,1990-08-01
4.187734603881836,1990-08-02
4.032107830047607,1990-08-03
3.7444381713867188,1990-08-06
3.8481881618499756,1990-08-07
3.918926239013672,1990-08-08
3.970802068710327,1990-08-09
4.022677898406982,1990-08-10
4.0085296630859375,1990-08-13
4.093415260314941,1990-08-14
4.140575408935547,1990-08-15
4.022677898406982,1990-08-16
3.9047791957855225,1990-08-17
3.867051124572754,1990-08-20
3.711426019668579,1990-08-21
3.650120735168457,1990-08-22
3.4048919677734375,1990-08-23
3.5888125896453857,1990-08-24
3.834040403366089,1990-08-27
3.7491543292999268,1990-08-28
3.881199359893799,1990-08-29
3.772733449935913,1990-08-30
3.8293240070343018,1990-08-31
3.73500657081604,1990-09-04
3.7915966510772705,1990-09-05
3.683131456375122,1990-09-06
3.7444381713867188,1990-09-07
3.7302913665771484,1990-09-10
3.678415536880493,1990-09-11
3.71614146232605,1990-09-12
3.7255749702453613,1990-09-13
3.73500657081604,1990-09-14
3.782165288925171,1990-09-17
3.678415536880493,1990-09-18
3.640688896179199,1990-09-19
3.4661989212036133,1990-09-20
3.4308297634124756,1990-09-21
3.1360857486724854,1990-09-24
3.1950340270996094,1990-09-25
3.1360857486724854,1990-09-26
3.1007158756256104,1990-09-27
3.053556203842163,1990-09-28
3.5015673637390137,1990-10-01
3.4897773265838623,1990-10-02
3.8198931217193604,1990-10-03
3.6902048587799072,1990-10-04
3.713784694671631,1990-10-05
3.76094388961792,1990-10-08
3.5605177879333496,1990-10-09
3.5487277507781982,1990-10-10
3.5487277507781982,1990-10-11
3.595885992050171,1990-10-12
3.5840964317321777,1990-10-15
3.4779880046844482,1990-10-16
3.419039249420166,1990-10-17
3.5605177879333496,1990-10-18
3.6194663047790527,1990-10-19
3.76094388961792,1990-10-22
3.7255749702453613,1990-10-23
3.76094388961792,1990-10-24
3.808103084564209,1990-10-25
3.76094388961792,1990-10-26
3.7491543292999268,1990-10-29
3.6902048587799072,1990-10-30
3.595885992050171,1990-10-31
3.5840964317321777,1990-11-01
3.5840964317321777,1990-11-02
3.6430463790893555,1990-11-05
3.631256341934204,1990-11-06
3.5487277507781982,1990-11-07
3.454408884048462,1990-11-08
3.607677459716797,1990-11-09
3.7373645305633545,1990-11-12
3.701995372772217,1990-11-13
3.5840964317321777,1990-11-14
3.4897773265838623,1990-11-15
3.5251476764678955,1990-11-16
3.5605177879333496,1990-11-19
3.4779880046844482,1990-11-20
3.3836710453033447,1990-11-21
3.2068231105804443,1990-11-23
3.1596639156341553,1990-11-26
3.1360857486724854,1990-11-27
3.1596639156341553,1990-11-28
3.006397008895874,1990-11-29
3.053556203842163,1990-11-30
3.1360857486724854,1990-12-03
3.1478748321533203,1990-12-04
3.2186121940612793,1990-12-05
3.395460367202759,1990-12-06
3.4072487354278564,1990-12-07
3.3836710453033447,1990-12-10
3.2068231105804443,1990-12-11
3.2775630950927734,1990-12-12
3.1596639156341553,1990-12-13
3.1007158756256104,1990-12-14
3.088925361633301,1990-12-17
3.1007158756256104,1990-12-18
3.1007158756256104,1990-12-19
3.0417654514312744,1990-12-20
3.0417654514312744,1990-12-21
2.9946064949035645,1990-12-24
3.0417654514312744,1990-12-26
2.9946064949035645,1990-12-27
3.053556203842163,1990-12-28
3.0417654514312744,1990-12-31
2.923868179321289,1991-01-02
2.8767080307006836,1991-01-03
2.912079334259033,1991-01-04
2.7116520404815674,1991-01-07
2.699862480163574,1991-01-08
2.652703285217285,1991-01-09
2.78239107131958,1991-01-10
2.8059709072113037,1991-01-11
2.723442554473877,1991-01-14
2.723442554473877,1991-01-15
2.8059709072113037,1991-01-16
3.006397008895874,1991-01-17
3.1007158756256104,1991-01-18
3.0299766063690186,1991-01-21
2.9946064949035645,1991-01-22
3.1125054359436035,1991-01-23
3.1832432746887207,1991-01-24
3.1242947578430176,1991-01-25
3.324721336364746,1991-01-28
3.324721336364746,1991-01-29
3.5015673637390137,1991-01-30
3.419039249420166,1991-01-31
3.419039249420166,1991-02-01
3.4897773265838623,1991-02-04
3.4661989212036133,1991-02-05
3.4779880046844482,1991-02-06
3.1478748321533203,1991-02-07
3.1950340270996094,1991-02-08
3.1832432746887207,1991-02-11
3.1125054359436035,1991-02-12
3.088925361633301,1991-02-13
3.065345525741577,1991-02-14
3.1950340270996094,1991-02-15
3.2539825439453125,1991-02-19
3.1832432746887207,1991-02-20
3.1950340270996094,1991-02-21
3.2775630950927734,1991-02-22
3.3718810081481934,1991-02-25
3.301140785217285,1991-02-26
3.419039249420166,1991-02-27
3.3836710453033447,1991-02-28
3.395460367202759,1991-03-01
3.5015673637390137,1991-03-04
3.7255749702453613,1991-03-05
3.6548357009887695,1991-03-06
3.701995372772217,1991-03-07
3.607677459716797,1991-03-08
3.4897773265838623,1991-03-11
3.5487277507781982,1991-03-12
3.607677459716797,1991-03-13
3.5840964317321777,1991-03-14
3.4897773265838623,1991-03-15
3.395460367202759,1991-03-18
3.230403184890747,1991-03-19
3.301140785217285,1991-03-20
3.360090970993042,1991-03-21
3.33651065826416,1991-03-22
3.2657718658447266,1991-03-25
3.230403184890747,1991-03-26
3.301140785217285,1991-03-27
3.2775630950927734,1991-03-28
3.2775630950927734,1991-04-01
3.3836710453033447,1991-04-02
3.395460367202759,1991-04-03
3.3718810081481934,1991-04-04
3.301140785217285,1991-04-05
3.1596639156341553,1991-04-08
3.065345525741577,1991-04-09
3.088925361633301,1991-04-10
3.1478748321533203,1991-04-11
3.2068231105804443,1991-04-12
3.1950340270996094,1991-04-15
3.1832432746887207,1991-04-16
3.1832432746887207,1991-04-17
3.1360857486724854,1991-04-18
3.0299766063690186,1991-04-19
2.959237813949585,1991-04-22
3.1007158756256104,1991-04-23
3.065345525741577,1991-04-24
3.0417654514312744,1991-04-25
3.006397008895874,1991-04-26
2.94744873046875,1991-04-29
3.0771350860595703,1991-04-30
3.1125054359436035,1991-05-01
3.0417654514312744,1991-05-02
2.959237813949585,1991-05-03
2.912079334259033,1991-05-06
2.8767080307006836,1991-05-07
2.841339111328125,1991-05-08
2.8295493125915527,1991-05-09
2.8059709072113037,1991-05-10
2.8531301021575928,1991-05-13
2.78239107131958,1991-05-14
2.78239107131958,1991-05-15
2.747021198272705,1991-05-16
2.9002890586853027,1991-05-17
2.864919424057007,1991-05-20
2.841339111328125,1991-05-21
2.747021198272705,1991-05-22
2.78239107131958,1991-05-23
2.9002890586853027,1991-05-24
2.9356582164764404,1991-05-28
2.959237813949585,1991-05-29
3.0299766063690186,1991-05-30
3.053556203842163,1991-05-31
3.065345525741577,1991-06-03
3.0299766063690186,1991-06-04
3.0417654514312744,1991-06-05
3.006397008895874,1991-06-06
2.971027135848999,1991-06-07
2.959237813949585,1991-06-10
2.94744873046875,1991-06-11
2.9002890586853027,1991-06-12
2.912079334259033,1991-06-13
2.923868179321289,1991-06-14
2.959237813949585,1991-06-17
3.006397008895874,1991-06-18
2.982816696166992,1991-06-19
3.006397008895874,1991-06-20
3.0417654514312744,1991-06-21
2.9946064949035645,1991-06-24
2.971027135848999,1991-06-25
2.94744873046875,1991-06-26
3.0181868076324463,1991-06-27
2.9356582164764404,1991-06-28
2.94744873046875,1991-07-01
2.923868179321289,1991-07-02
2.888498306274414,1991-07-03
2.8767080307006836,1991-07-05
2.8531301021575928,1991-07-08
2.8531301021575928,1991-07-09
2.888498306274414,1991-07-10
2.864919424057007,1991-07-11
2.8767080307006836,1991-07-12
2.9002890586853027,1991-07-15
2.864919424057007,1991-07-16
2.8767080307006836,1991-07-17
2.9356582164764404,1991-07-18
2.94744873046875,1991-07-19
2.912079334259033,1991-07-22
2.9002890586853027,1991-07-23
2.8295493125915527,1991-07-24
2.770601511001587,1991-07-25
2.770601511001587,1991-07-26
2.7941808700561523,1991-07-29
2.8295493125915527,1991-07-30
2.841339111328125,1991-07-31
2.8059709072113037,1991-08-01
2.8531301021575928,1991-08-02
2.8531301021575928,1991-08-05
2.817760944366455,1991-08-06
2.770601511001587,1991-08-07
2.747021198272705,1991-08-08
2.7116520404815674,1991-08-09
2.6880722045898438,1991-08-12
2.699862480163574,1991-08-13
2.723442554473877,1991-08-14
2.770601511001587,1991-08-15
2.723442554473877,1991-08-16
2.558384895324707,1991-08-19
2.5230154991149902,1991-08-20
2.640913724899292,1991-08-21
2.6762824058532715,1991-08-22
2.6644933223724365,1991-08-23
2.723442554473877,1991-08-26
2.699862480163574,1991-08-27
2.747021198272705,1991-08-28
2.747021198272705,1991-08-29
2.747021198272705,1991-08-30
2.640913724899292,1991-09-03
2.593754291534424,1991-09-04
2.640913724899292,1991-09-05
2.652703285217285,1991-09-06
2.652703285217285,1991-09-09
2.699862480163574,1991-09-10
2.747021198272705,1991-09-11
2.8295493125915527,1991-09-12
2.78239107131958,1991-09-13
2.747021198272705,1991-09-16
2.747021198272705,1991-09-17
2.699862480163574,1991-09-18
2.6762824058532715,1991-09-19
2.6644933223724365,1991-09-20
2.6644933223724365,1991-09-23
2.629124164581299,1991-09-24
2.558384895324707,1991-09-25
2.5230154991149902,1991-09-26
2.46406626701355,1991-09-27
2.4994359016418457,1991-09-30
2.4758567810058594,1991-10-01
2.4404871463775635,1991-10-02
2.4994359016418457,1991-10-03
2.3933286666870117,1991-10-04
2.3579580783843994,1991-10-07
2.36974835395813,1991-10-08
2.3933286666870117,1991-10-09
2.3815386295318604,1991-10-10
2.46406626701355,1991-10-11
2.4286975860595703,1991-10-14
2.3933286666870117,1991-10-15
2.4051175117492676,1991-10-16
2.3933286666870117,1991-10-17
2.4286975860595703,1991-10-18
2.4404871463775635,1991-10-21
2.41690731048584,1991-10-22
2.4286975860595703,1991-10-23
2.4994359016418457,1991-10-24
2.4994359016418457,1991-10-25
2.5348055362701416,1991-10-28
2.605543613433838,1991-10-29
2.5701756477355957,1991-10-30
2.5348055362701416,1991-10-31
2.5465948581695557,1991-11-01
2.4994359016418457,1991-11-04
2.4522764682769775,1991-11-05
2.3579580783843994,1991-11-06
2.2754292488098145,1991-11-07
2.2282707691192627,1991-11-08
2.2518503665924072,1991-11-11
2.145742416381836,1991-11-12
2.1811118125915527,1991-11-13
1.8863667249679565,1991-11-14
1.7330994606018066,1991-11-15
1.8156284093856812,1991-11-18
1.756678819656372,1991-11-19
1.7684695720672607,1991-11-20
1.6859405040740967,1991-11-21
1.626991629600525,1991-11-22
1.6977301836013794,1991-11-25
1.7213096618652344,1991-11-26
1.709519386291504,1991-11-27
1.7802588939666748,1991-11-29
1.6859405040740967,1991-12-02
1.6741505861282349,1991-12-03
1.6505703926086426,1991-12-04
1.6505703926086426,1991-12-05
1.6623603105545044,1991-12-06
1.6505703926086426,1991-12-09
1.6387815475463867,1991-12-10
1.6152012348175049,1991-12-11
1.6034115552902222,1991-12-12
1.5680426359176636,1991-12-13
1.4737242460250854,1991-12-16
1.4855138063430786,1991-12-17
1.4619340896606445,1991-12-18
1.5326730012893677,1991-12-19
1.5444626808166504,1991-12-20
1.7330994606018066,1991-12-23
1.7448886632919312,1991-12-24
1.7684695720672607,1991-12-26
1.8509972095489502,1991-12-27
1.8392077684402466,1991-12-30
1.8156284093856812,1991-12-31
1.7684695720672607,1992-01-02
1.7684695720672607,1992-01-03
1.8038383722305298,1992-01-06
1.7802588939666748,1992-01-07
1.8038383722305298,1992-01-08
1.8627877235412598,1992-01-09
1.7920482158660889,1992-01-10
1.7920482158660889,1992-01-13
1.8038383722305298,1992-01-14
1.8274178504943848,1992-01-15
1.9924750328063965,1992-01-16
2.0160539150238037,1992-01-17
2.0160539150238037,1992-01-20
1.933525562286377,1992-01-21
1.9453153610229492,1992-01-22
1.9688953161239624,1992-01-23
2.0750033855438232,1992-01-24
2.063213348388672,1992-01-27
2.027843713760376,1992-01-28
1.8981564044952393,1992-01-29
1.8981564044952393,1992-01-30
1.8981564044952393,1992-01-31
1.8863667249679565,1992-02-03
1.9806846380233765,1992-02-04
2.0396337509155273,1992-02-05
1.9688953161239624,1992-02-06
1.9099467992782593,1992-02-07
1.8745771646499634,1992-02-10
1.8981564044952393,1992-02-11
1.8627877235412598,1992-02-12
1.7448886632919312,1992-02-13
1.7448886632919312,1992-02-14
1.756678819656372,1992-02-18
1.756678819656372,1992-02-19
1.8038383722305298,1992-02-20
1.7802588939666748,1992-02-21
1.7802588939666748,1992-02-24
1.7920482158660889,1992-02-25
1.8981564044952393,1992-02-26
1.8863667249679565,1992-02-27
1.921736240386963,1992-02-28
1.933525562286377,1992-03-02
1.9453153610229492,1992-03-03
1.921736240386963,1992-03-04
1.921736240386963,1992-03-05
1.921736240386963,1992-03-06
1.9924750328063965,1992-03-09
1.9806846380233765,1992-03-10
1.9099467992782593,1992-03-11
1.9099467992782593,1992-03-12
2.027843713760376,1992-03-13
2.027843713760376,1992-03-16
2.0750033855438232,1992-03-17
2.1811118125915527,1992-03-18
2.110372543334961,1992-03-19
2.0867936611175537,1992-03-20
2.0514235496520996,1992-03-23
2.122162342071533,1992-03-24
2.133953094482422,1992-03-25
2.0867936611175537,1992-03-26
2.0750033855438232,1992-03-27
2.110372543334961,1992-03-30
2.110372543334961,1992-03-31
2.063213348388672,1992-04-01
2.0396337509155273,1992-04-02
2.0160539150238037,1992-04-03
2.0750033855438232,1992-04-06
2.004265069961548,1992-04-07
1.9453153610229492,1992-04-08
2.004265069961548,1992-04-09
1.9924750328063965,1992-04-10
1.9688953161239624,1992-04-13
2.0396337509155273,1992-04-14
2.063213348388672,1992-04-15
2.063213348388672,1992-04-16
2.0514235496520996,1992-04-20
2.0160539150238037,1992-04-21
1.9688953161239624,1992-04-22
1.9924750328063965,1992-04-23
2.027843713760376,1992-04-24
2.063213348388672,1992-04-27
2.0514235496520996,1992-04-28
2.063213348388672,1992-04-29
2.0867936611175537,1992-04-30
2.0750033855438232,1992-05-01
2.133953094482422,1992-05-04
2.145742416381836,1992-05-05
2.1811118125915527,1992-05-06
2.0985829830169678,1992-05-07
2.1341519355773926,1992-05-08
2.157865047454834,1992-05-11
2.2290031909942627,1992-05-12
2.3119986057281494,1992-05-13
2.2408597469329834,1992-05-14
2.252716302871704,1992-05-15
