MSCI,Date
32.33699417114258,2011-08-01
31.09012794494629,2011-08-02
31.550918579101562,2011-08-03
30.68355369567871,2011-08-04
29.7890567779541,2011-08-05
27.430871963500977,2011-08-08
30.43958854675293,2011-08-09
29.19273567199707,2011-08-10
30.43958854675293,2011-08-11
30.385387420654297,2011-08-12
31.74065399169922,2011-08-15
31.28890037536621,2011-08-16
30.764854431152344,2011-08-17
29.120452880859375,2011-08-18
28.307287216186523,2011-08-19
28.39763832092285,2011-08-22
29.942657470703125,2011-08-23
29.680635452270508,2011-08-24
29.50896644592285,2011-08-25
30.3402099609375,2011-08-26
31.84005355834961,2011-08-29
31.13530158996582,2011-08-30
31.234697341918945,2011-08-31
30.575130462646484,2011-09-01
29.355371475219727,2011-09-02
28.61448097229004,2011-09-06
30.18661117553711,2011-09-07
29.3101863861084,2011-09-08
28.632553100585938,2011-09-09
29.075273513793945,2011-09-12
29.2740478515625,2011-09-13
29.942657470703125,2011-09-14
29.418615341186523,2011-09-15
29.463787078857422,2011-09-16
28.307287216186523,2011-09-19
27.95490837097168,2011-09-20
26.807443618774414,2011-09-21
26.373750686645508,2011-09-22
26.807443618774414,2011-09-23
28.560266494750977,2011-09-26
29.093341827392578,2011-09-27
28.316320419311523,2011-09-28
28.813255310058594,2011-09-29
27.403762817382812,2011-09-30
25.244356155395508,2011-10-03
26.066558837890625,2011-10-04
26.933927536010742,2011-10-05
27.485082626342773,2011-10-06
27.105606079101562,2011-10-07
27.67482566833496,2011-10-10
27.927804946899414,2011-10-11
29.15658950805664,2011-10-12
29.328262329101562,2011-10-13
29.671600341796875,2011-10-14
28.442806243896484,2011-10-17
29.19273567199707,2011-10-18
28.740976333618164,2011-10-19
28.894575119018555,2011-10-20
29.445711135864258,2011-10-21
30.13239288330078,2011-10-24
29.19273567199707,2011-10-25
29.50896644592285,2011-10-26
31.063024520874023,2011-10-27
30.773893356323242,2011-10-28
30.16853141784668,2011-10-31
28.433780670166016,2011-11-01
29.761959075927734,2011-11-02
30.810033798217773,2011-11-03
30.764854431152344,2011-11-04
31.198545455932617,2011-11-07
31.596099853515625,2011-11-08
30.3492374420166,2011-11-09
30.502836227416992,2011-11-10
31.099159240722656,2011-11-11
30.484764099121094,2011-11-14
30.773893356323242,2011-11-15
29.816162109375,2011-11-16
29.635461807250977,2011-11-17
29.454755783081055,2011-11-18
28.91264533996582,2011-11-21
28.894575119018555,2011-11-22
28.370532989501953,2011-11-23
28.2078914642334,2011-11-25
29.3101863861084,2011-11-28
29.075273513793945,2011-11-29
30.493803024291992,2011-11-30
30.538978576660156,2011-12-01
30.62932014465332,2011-12-02
30.692577362060547,2011-12-05
30.71968650817871,2011-12-06
30.16853141784668,2011-12-07
29.147550582885742,2011-12-08
30.060108184814453,2011-12-09
29.942657470703125,2011-12-12
29.445711135864258,2011-12-13
28.759048461914062,2011-12-14
29.174659729003906,2011-12-15
29.373441696166992,2011-12-16
29.030101776123047,2011-12-19
29.87037467956543,2011-12-20
29.689668655395508,2011-12-21
29.635461807250977,2011-12-22
30.18661117553711,2011-12-23
30.18661117553711,2011-12-27
29.246938705444336,2011-12-28
29.60835838317871,2011-12-29
29.75291633605957,2011-12-30
29.64449119567871,2012-01-03
29.22887420654297,2012-01-04
29.56317710876465,2012-01-05
29.906511306762695,2012-01-06
29.7890567779541,2012-01-09
30.285993576049805,2012-01-10
30.249853134155273,2012-01-11
30.21371078491211,2012-01-12
29.536067962646484,2012-01-13
29.255985260009766,2012-01-17
29.075273513793945,2012-01-18
29.409582138061523,2012-01-19
29.346336364746094,2012-01-20
29.2650089263916,2012-01-23
28.813255310058594,2012-01-24
29.301158905029297,2012-01-25
29.499937057495117,2012-01-26
29.689668655395508,2012-01-27
29.463787078857422,2012-01-30
29.436689376831055,2012-01-31
30.322128295898438,2012-02-01
29.834239959716797,2012-02-02
30.891353607177734,2012-02-03
31.108205795288086,2012-02-06
31.37925148010254,2012-02-07
31.496713638305664,2012-02-08
31.921367645263672,2012-02-09
31.478633880615234,2012-02-10
31.388286590576172,2012-02-13
31.5057430267334,2012-02-14
30.864242553710938,2012-02-15
31.297945022583008,2012-02-16
30.810033798217773,2012-02-17
31.20758819580078,2012-02-21
31.27082633972168,2012-02-22
30.737751007080078,2012-02-23
31.108205795288086,2012-02-24
31.903295516967773,2012-02-27
31.812936782836914,2012-02-28
31.966543197631836,2012-02-29
32.1020622253418,2012-03-01
31.69548225402832,2012-03-02
31.69548225402832,2012-03-05
31.01784896850586,2012-03-06
31.4425048828125,2012-03-07
32.752601623535156,2012-03-08
33.06883239746094,2012-03-09
32.99655532836914,2012-03-12
34.05366897583008,2012-03-13
33.782615661621094,2012-03-14
34.16209411621094,2012-03-15
34.125953674316406,2012-03-16
34.071754455566406,2012-03-19
34.13498306274414,2012-03-20
33.98139572143555,2012-03-21
33.43928527832031,2012-03-22
33.6109504699707,2012-03-23
34.02655792236328,2012-03-26
33.76454544067383,2012-03-27
33.48447036743164,2012-03-28
33.54768753051758,2012-03-29
33.258583068847656,2012-03-30
33.7013053894043,2012-04-02
34.098846435546875,2012-04-03
33.448307037353516,2012-04-04
33.538665771484375,2012-04-05
33.21339797973633,2012-04-09
32.21049499511719,2012-04-10
32.246620178222656,2012-04-11
32.906211853027344,2012-04-12
32.26469802856445,2012-04-13
32.32794189453125,2012-04-16
32.78874969482422,2012-04-17
32.26469802856445,2012-04-18
32.07496643066406,2012-04-19
32.002685546875,2012-04-20
31.749691009521484,2012-04-23
32.156280517578125,2012-04-24
32.60803985595703,2012-04-25
33.258583068847656,2012-04-26
33.27664566040039,2012-04-27
33.059791564941406,2012-04-30
33.17726135253906,2012-05-01
31.803911209106445,2012-05-02
32.725502014160156,2012-05-03
31.641284942626953,2012-05-04
31.026884078979492,2012-05-07
31.044950485229492,2012-05-08
30.88231658935547,2012-05-09
30.64739990234375,2012-05-10
30.61126136779785,2012-05-11
29.7890567779541,2012-05-14
29.671600341796875,2012-05-15
29.725811004638672,2012-05-16
29.255985260009766,2012-05-17
29.635461807250977,2012-05-18
30.13239288330078,2012-05-21
30.782930374145508,2012-05-22
30.54801368713379,2012-05-23
30.43958854675293,2012-05-24
30.810033798217773,2012-05-25
31.306982040405273,2012-05-29
30.900386810302734,2012-05-30
30.54801368713379,2012-05-31
30.159496307373047,2012-06-01
29.93362045288086,2012-06-04
29.996870040893555,2012-06-05
30.322128295898438,2012-06-06
30.285993576049805,2012-06-07
30.023969650268555,2012-06-08
29.418615341186523,2012-06-11
29.10237693786621,2012-06-12
28.61448097229004,2012-06-13
28.876502990722656,2012-06-14
29.048173904418945,2012-06-15
28.840360641479492,2012-06-18
29.301158905029297,2012-06-19
29.671600341796875,2012-06-20
28.91264533996582,2012-06-21
29.499937057495117,2012-06-22
28.551231384277344,2012-06-25
28.722909927368164,2012-06-26
29.084314346313477,2012-06-27
29.536067962646484,2012-06-28
30.737751007080078,2012-06-29
30.972654342651367,2012-07-02
30.900386810302734,2012-07-03
30.782930374145508,2012-07-05
30.96363067626953,2012-07-06
30.51187515258789,2012-07-09
30.240816116333008,2012-07-10
29.888439178466797,2012-07-11
29.879409790039062,2012-07-12
30.710649490356445,2012-07-13
30.267921447753906,2012-07-16
30.55704689025879,2012-07-17
30.828107833862305,2012-07-18
31.035919189453125,2012-07-19
30.529943466186523,2012-07-20
30.09625816345215,2012-07-23
29.463787078857422,2012-07-24
29.499937057495117,2012-07-25
29.680635452270508,2012-07-26
30.240816116333008,2012-07-27
30.033004760742188,2012-07-30
29.95168685913086,2012-07-31
30.087217330932617,2012-08-01
29.120452880859375,2012-08-02
30.07818031311035,2012-08-03
30.18661117553711,2012-08-06
31.46961212158203,2012-08-07
31.69548225402832,2012-08-08
31.668380737304688,2012-08-09
31.894241333007812,2012-08-10
31.921367645263672,2012-08-13
32.12013244628906,2012-08-14
32.535762786865234,2012-08-15
32.77067565917969,2012-08-16
32.40023422241211,2012-08-17
31.885211944580078,2012-08-20
32.12916946411133,2012-08-21
32.156280517578125,2012-08-22
31.70452308654785,2012-08-23
32.01171875,2012-08-24
31.76776123046875,2012-08-27
31.65934181213379,2012-08-28
31.903295516967773,2012-08-29
31.532854080200195,2012-08-30
31.69548225402832,2012-08-31
32.165313720703125,2012-09-04
32.36408996582031,2012-09-05
33.12305450439453,2012-09-06
33.15016174316406,2012-09-07
32.725502014160156,2012-09-10
32.21953201293945,2012-09-11
32.752601623535156,2012-09-12
32.92427062988281,2012-09-13
33.186302185058594,2012-09-14
32.85197830200195,2012-09-17
32.67127990722656,2012-09-18
32.52672576904297,2012-09-19
32.50864791870117,2012-09-20
32.562862396240234,2012-09-21
32.21953201293945,2012-09-24
31.70452308654785,2012-09-25
31.975566864013672,2012-09-26
32.698402404785156,2012-09-27
32.33699417114258,2012-09-28
32.36408996582031,2012-10-01
23.68125343322754,2012-10-02
25.54251480102539,2012-10-03
24.702241897583008,2012-10-04
24.268550872802734,2012-10-05
23.852924346923828,2012-10-08
23.789684295654297,2012-10-09
23.979421615600586,2012-10-10
23.86196517944336,2012-10-11
23.428279876708984,2012-10-12
23.121084213256836,2012-10-15
24.57575035095215,2012-10-16
24.79258918762207,2012-10-17
24.72934341430664,2012-10-18
24.413114547729492,2012-10-19
24.49443244934082,2012-10-22
24.53057098388672,2012-10-23
24.413114547729492,2012-10-24
24.44021987915039,2012-10-25
24.882944107055664,2012-10-26
24.34083366394043,2012-10-31
25.072681427001953,2012-11-01
24.286623001098633,2012-11-02
24.62092399597168,2012-11-05
23.581876754760742,2012-11-06
23.590906143188477,2012-11-07
23.672225952148438,2012-11-08
23.68125343322754,2012-11-09
23.491519927978516,2012-11-12
23.482492446899414,2012-11-13
23.482492446899414,2012-11-14
23.45537757873535,2012-11-15
23.32889175415039,2012-11-16
23.708372116088867,2012-11-19
23.62704849243164,2012-11-20
23.753536224365234,2012-11-21
24.169157028198242,2012-11-23
24.49443244934082,2012-11-26
24.22337532043457,2012-11-27
24.67513084411621,2012-11-28
25.67804527282715,2012-11-29
26.202085494995117,2012-11-30
26.283397674560547,2012-12-03
26.364717483520508,2012-12-04
26.66287612915039,2012-12-05
27.259197235107422,2012-12-06
26.906831741333008,2012-12-07
26.545421600341797,2012-12-10
26.644804000854492,2012-12-11
26.545421600341797,2012-12-12
26.38279151916504,2012-12-13
27.250171661376953,2012-12-14
27.90070343017578,2012-12-17
28.000089645385742,2012-12-18
28.063331604003906,2012-12-19
28.379568099975586,2012-12-20
28.081403732299805,2012-12-21
28.1446475982666,2012-12-24
27.629636764526367,2012-12-26
27.71096420288086,2012-12-27
27.84649085998535,2012-12-28
28.000089645385742,2012-12-31
29.030101776123047,2013-01-02
28.885536193847656,2013-01-03
28.777116775512695,2013-01-04
28.795181274414062,2013-01-07
28.722909927368164,2013-01-08
28.849401473999023,2013-01-09
29.039138793945312,2013-01-10
28.885536193847656,2013-01-11
28.849401473999023,2013-01-14
29.237911224365234,2013-01-15
28.885536193847656,2013-01-16
28.722909927368164,2013-01-17
28.99395751953125,2013-01-18
29.725811004638672,2013-01-22
29.87037467956543,2013-01-23
30.13239288330078,2013-01-24
30.412490844726562,2013-01-25
30.737751007080078,2013-01-28
30.810033798217773,2013-01-29
30.529943466186523,2013-01-30
30.484764099121094,2013-01-31
30.538978576660156,2013-02-01
30.023969650268555,2013-02-04
30.61126136779785,2013-02-05
31.32503318786621,2013-02-06
30.249853134155273,2013-02-07
30.710649490356445,2013-02-08
30.430559158325195,2013-02-11
30.746789932250977,2013-02-12
30.502836227416992,2013-02-13
30.493803024291992,2013-02-14
30.18661117553711,2013-02-15
30.3402099609375,2013-02-19
29.996870040893555,2013-02-20
29.80712127685547,2013-02-21
29.95168685913086,2013-02-22
29.581253051757812,2013-02-25
29.599323272705078,2013-02-26
30.19563865661621,2013-02-27
29.93362045288086,2013-02-28
29.8251953125,2013-03-01
29.716777801513672,2013-03-04
30.023969650268555,2013-03-05
30.19563865661621,2013-03-06
30.10528564453125,2013-03-07
30.304065704345703,2013-03-08
30.484764099121094,2013-03-11
30.09625816345215,2013-03-12
30.087217330932617,2013-03-13
30.421524047851562,2013-03-14
30.457670211791992,2013-03-15
30.566078186035156,2013-03-18
30.566078186035156,2013-03-19
30.71968650817871,2013-03-20
30.35826873779297,2013-03-21
30.51187515258789,2013-03-22
30.35826873779297,2013-03-25
30.520904541015625,2013-03-26
30.755830764770508,2013-03-27
30.65643882751465,2013-03-28
30.13239288330078,2013-04-01
29.93362045288086,2013-04-02
29.301158905029297,2013-04-03
29.50896644592285,2013-04-04
29.219846725463867,2013-04-05
29.517995834350586,2013-04-08
29.373441696166992,2013-04-09
30.014942169189453,2013-04-10
30.3311710357666,2013-04-11
30.285993576049805,2013-04-12
29.22887420654297,2013-04-15
29.725811004638672,2013-04-16
29.436689376831055,2013-04-17
29.2830810546875,2013-04-18
29.653522491455078,2013-04-19
29.725811004638672,2013-04-22
30.069149017333984,2013-04-23
30.023969650268555,2013-04-24
30.09625816345215,2013-04-25
30.014942169189453,2013-04-26
30.222745895385742,2013-04-29
30.810033798217773,2013-04-30
30.05107307434082,2013-05-01
30.403453826904297,2013-05-02
30.10528564453125,2013-05-03
30.114328384399414,2013-05-06
30.322128295898438,2013-05-07
30.84618377685547,2013-05-08
30.59319496154785,2013-05-09
30.674509048461914,2013-05-10
30.665475845336914,2013-05-13
31.12627601623535,2013-05-14
30.954599380493164,2013-05-15
31.234697341918945,2013-05-16
31.316007614135742,2013-05-17
31.198545455932617,2013-05-20
31.370220184326172,2013-05-21
30.936527252197266,2013-05-22
31.162410736083984,2013-05-23
31.14434051513672,2013-05-24
31.65934181213379,2013-05-28
31.821990966796875,2013-05-29
32.28277587890625,2013-05-30
31.84005355834961,2013-05-31
31.77680206298828,2013-06-03
31.605140686035156,2013-06-04
30.972654342651367,2013-06-05
31.4425048828125,2013-06-06
31.35215187072754,2013-06-07
31.532854080200195,2013-06-10
31.243724822998047,2013-06-11
30.764854431152344,2013-06-12
31.026884078979492,2013-06-13
30.864242553710938,2013-06-14
31.17144203186035,2013-06-17
31.25275993347168,2013-06-18
30.701610565185547,2013-06-19
30.222745895385742,2013-06-20
29.879409790039062,2013-06-21
29.635461807250977,2013-06-24
29.7890567779541,2013-06-25
29.536067962646484,2013-06-26
29.635461807250977,2013-06-27
30.060108184814453,2013-06-28
30.828107833862305,2013-07-01
30.62932014465332,2013-07-02
30.855209350585938,2013-07-03
31.12627601623535,2013-07-05
31.20758819580078,2013-07-08
30.945558547973633,2013-07-09
30.466693878173828,2013-07-10
31.081090927124023,2013-07-11
31.225666046142578,2013-07-12
31.32503318786621,2013-07-15
31.108205795288086,2013-07-16
31.162410736083984,2013-07-17
31.35215187072754,2013-07-18
31.559953689575195,2013-07-19
31.95750617980957,2013-07-22
31.849082946777344,2013-07-23
31.69548225402832,2013-07-24
31.975566864013672,2013-07-25
31.74065399169922,2013-07-26
31.496713638305664,2013-07-29
31.550918579101562,2013-07-30
31.668380737304688,2013-07-31
32.99655532836914,2013-08-01
33.83683395385742,2013-08-02
34.13498306274414,2013-08-05
33.990421295166016,2013-08-06
33.800697326660156,2013-08-07
34.18016052246094,2013-08-08
34.32472610473633,2013-08-09
34.234375,2013-08-12
34.26148223876953,2013-08-13
34.27052307128906,2013-08-14
33.92716598510742,2013-08-15
33.827796936035156,2013-08-16
34.33375549316406,2013-08-19
34.55964279174805,2013-08-20
34.40604782104492,2013-08-21
34.78553009033203,2013-08-22
34.7584228515625,2013-08-23
34.87587356567383,2013-08-26
33.945255279541016,2013-08-27
34.40604782104492,2013-08-28
34.47832489013672,2013-08-29
33.89103698730469,2013-08-30
33.86393356323242,2013-09-03
34.48736572265625,2013-09-04
34.72227478027344,2013-09-05
35.020442962646484,2013-09-06
35.65290451049805,2013-09-09
35.81554412841797,2013-09-10
35.84263610839844,2013-09-11
35.824562072753906,2013-09-12
35.83360290527344,2013-09-13
36.185977935791016,2013-09-16
36.71905517578125,2013-09-17
37.0533561706543,2013-09-18
36.845550537109375,2013-09-19
36.42994689941406,2013-09-20
36.35764694213867,2013-09-23
36.36668014526367,2013-09-24
36.43896484375,2013-09-25
36.746158599853516,2013-09-26
36.348602294921875,2013-09-27
36.37570571899414,2013-09-30
36.61967086791992,2013-10-01
36.20404815673828,2013-10-02
36.05949020385742,2013-10-03
36.37570571899414,2013-10-04
35.8065071105957,2013-10-07
35.15597152709961,2013-10-08
34.613853454589844,2013-10-09
35.40895080566406,2013-10-10
35.8607177734375,2013-10-11
35.88782501220703,2013-10-14
35.725181579589844,2013-10-15
35.779396057128906,2013-10-16
36.14080047607422,2013-10-17
36.45703887939453,2013-10-18
36.601593017578125,2013-10-21
36.68291091918945,2013-10-22
36.98107147216797,2013-10-23
37.33345031738281,2013-10-24
37.37862777709961,2013-10-25
37.351524353027344,2013-10-28
37.85749053955078,2013-10-29
37.23405456542969,2013-10-30
36.836524963378906,2013-10-31
37.01723098754883,2013-11-01
37.423805236816406,2013-11-04
37.38767623901367,2013-11-05
37.423805236816406,2013-11-06
36.710018157958984,2013-11-07
37.60451126098633,2013-11-08
37.74907684326172,2013-11-11
37.866519927978516,2013-11-12
38.29118347167969,2013-11-13
38.86943435668945,2013-11-14
39.28505325317383,2013-11-15
38.86943435668945,2013-11-18
38.887508392333984,2013-11-19
38.94169998168945,2013-11-20
39.62837600708008,2013-11-21
39.827171325683594,2013-11-22
40.161476135253906,2013-11-25
40.26988983154297,2013-11-26
40.20664978027344,2013-11-27
40.10725784301758,2013-11-29
40.3963737487793,2013-12-02
39.926551818847656,2013-12-03
39.673561096191406,2013-12-04
39.63741683959961,2013-12-05
39.94461441040039,2013-12-06
39.890419006347656,2013-12-09
39.39346694946289,2013-12-10
38.7067985534668,2013-12-11
39.27602005004883,2013-12-12
39.266998291015625,2013-12-13
39.02302169799805,2013-12-16
38.553199768066406,2013-12-17
38.84232711791992,2013-12-18
37.993011474609375,2013-12-19
38.489959716796875,2013-12-20
38.85136032104492,2013-12-23
39.15856170654297,2013-12-24
39.203739166259766,2013-12-26
39.27602005004883,2013-12-27
39.42961883544922,2013-12-30
39.50190734863281,2013-12-31
38.98689270019531,2014-01-02
39.00495910644531,2014-01-03
38.94169998168945,2014-01-06
39.339263916015625,2014-01-07
39.27602005004883,2014-01-08
39.41154861450195,2014-01-09
39.55610656738281,2014-01-10
38.95979309082031,2014-01-13
39.447689056396484,2014-01-14
39.23986053466797,2014-01-15
39.754886627197266,2014-01-16
39.95365524291992,2014-01-17
40.3060302734375,2014-01-21
40.61323547363281,2014-01-22
40.56805419921875,2014-01-23
38.82425308227539,2014-01-24
38.14662170410156,2014-01-27
38.25503921508789,2014-01-28
37.49607849121094,2014-01-29
38.471885681152344,2014-01-30
38.59837341308594,2014-01-31
37.0533561706543,2014-02-03
37.694862365722656,2014-02-04
37.5051155090332,2014-02-05
36.80941390991211,2014-02-06
36.39379119873047,2014-02-07
36.755191802978516,2014-02-10
37.4599494934082,2014-02-11
38.18277359008789,2014-02-12
38.35443115234375,2014-02-13
38.6164436340332,2014-02-14
39.63741683959961,2014-02-18
39.29409408569336,2014-02-19
40.64033889770508,2014-02-20
40.23375701904297,2014-02-21
39.94461441040039,2014-02-24
39.61935806274414,2014-02-25
39.60128402709961,2014-02-26
39.50190734863281,2014-02-27
39.49287033081055,2014-02-28
39.917510986328125,2014-03-03
41.200504302978516,2014-03-04
40.78489685058594,2014-03-05
41.3270149230957,2014-03-06
41.336036682128906,2014-03-07
41.3270149230957,2014-03-10
41.552886962890625,2014-03-11
41.805877685546875,2014-03-12
40.902347564697266,2014-03-13
40.848148345947266,2014-03-14
41.218589782714844,2014-03-17
41.227622985839844,2014-03-18
40.893306732177734,2014-03-19
41.09209442138672,2014-03-20
40.947532653808594,2014-03-21
40.15244674682617,2014-03-24
38.59837341308594,2014-03-25
37.74004364013672,2014-03-26
37.830379486083984,2014-03-27
38.0472297668457,2014-03-28
38.86943435668945,2014-03-31
39.583213806152344,2014-04-01
39.57418441772461,2014-04-02
39.53802490234375,2014-04-03
38.91460418701172,2014-04-04
38.2008171081543,2014-04-07
38.52608871459961,2014-04-08
38.94169998168945,2014-04-09
38.01109313964844,2014-04-10
37.694862365722656,2014-04-11
37.541255950927734,2014-04-14
37.297298431396484,2014-04-15
38.05625534057617,2014-04-16
38.10144805908203,2014-04-17
38.300209045410156,2014-04-21
38.45380401611328,2014-04-22
38.2008171081543,2014-04-23
38.2008171081543,2014-04-24
37.66775131225586,2014-04-25
37.75810623168945,2014-04-28
37.685813903808594,2014-04-29
36.62870407104492,2014-04-30
37.03528594970703,2014-05-01
37.26117706298828,2014-05-02
37.21599197387695,2014-05-05
37.27922821044922,2014-05-06
38.074337005615234,2014-05-07
37.423805236816406,2014-05-08
37.532222747802734,2014-05-09
39.15856170654297,2014-05-12
38.58031463623047,2014-05-13
38.10144805908203,2014-05-14
38.065303802490234,2014-05-15
38.2008171081543,2014-05-16
38.45380401611328,2014-05-19
37.38767623901367,2014-05-20
38.0020637512207,2014-05-21
38.45380401611328,2014-05-22
38.80619430541992,2014-05-23
39.221805572509766,2014-05-27
39.14049530029297,2014-05-28
39.28505325317383,2014-05-29
38.99593734741211,2014-05-30
39.15856170654297,2014-06-02
39.1676025390625,2014-06-03
39.25794982910156,2014-06-04
39.664527893066406,2014-06-05
40.125328063964844,2014-06-06
40.49576950073242,2014-06-09
40.387359619140625,2014-06-10
40.56805419921875,2014-06-11
40.441558837890625,2014-06-12
40.51383972167969,2014-06-13
40.45060348510742,2014-06-16
41.083065032958984,2014-06-17
40.75779342651367,2014-06-18
40.586116790771484,2014-06-19
40.278926849365234,2014-06-20
40.53191375732422,2014-06-23
40.15244674682617,2014-06-24
40.28795623779297,2014-06-25
40.170501708984375,2014-06-26
40.839115142822266,2014-06-27
41.426395416259766,2014-06-30
42.05885696411133,2014-07-01
42.0317497253418,2014-07-02
42.77265548706055,2014-07-03
42.5377197265625,2014-07-07
41.9865837097168,2014-07-08
41.85105895996094,2014-07-09
41.498687744140625,2014-07-10
41.64323806762695,2014-07-11
41.896217346191406,2014-07-14
41.9142951965332,2014-07-15
42.14017868041992,2014-07-16
41.805877685546875,2014-07-17
42.402198791503906,2014-07-18
42.185359954833984,2014-07-21
42.41123580932617,2014-07-22
42.30281066894531,2014-07-23
42.56483840942383,2014-07-24
42.28472900390625,2014-07-25
42.22149658203125,2014-07-28
41.92333221435547,2014-07-29
42.06789779663086,2014-07-30
40.884281158447266,2014-07-31
40.08015441894531,2014-08-01
40.25182342529297,2014-08-04
39.745853424072266,2014-08-05
39.890419006347656,2014-08-06
39.664527893066406,2014-08-07
39.754886627197266,2014-08-08
40.26988983154297,2014-08-11
40.297000885009766,2014-08-12
40.586116790771484,2014-08-13
40.76682662963867,2014-08-14
40.81199264526367,2014-08-15
41.272804260253906,2014-08-18
41.227622985839844,2014-08-19
41.435428619384766,2014-08-20
41.724552154541016,2014-08-21
41.75166320800781,2014-08-22
41.814910888671875,2014-08-25
42.23053741455078,2014-08-26
41.68841552734375,2014-08-27
41.44446563720703,2014-08-28
41.68841552734375,2014-08-29
42.08597183227539,2014-09-02
41.950443267822266,2014-09-03
41.950443267822266,2014-09-04
41.87815475463867,2014-09-05
41.82394027709961,2014-09-08
41.74262237548828,2014-09-09
42.14921569824219,2014-09-10
42.27570343017578,2014-09-11
42.194393157958984,2014-09-12
41.92333221435547,2014-09-15
42.049827575683594,2014-09-16
41.82394027709961,2014-09-17
44.25441360473633,2014-09-18
43.721336364746094,2014-09-19
43.034664154052734,2014-09-22
42.4564208984375,2014-09-23
42.76359939575195,2014-09-24
42.25764083862305,2014-09-25
42.4383430480957,2014-09-26
42.4564208984375,2014-09-29
42.48351287841797,2014-09-30
42.06789779663086,2014-10-01
43.0075569152832,2014-10-02
42.935279846191406,2014-10-03
42.4564208984375,2014-10-06
41.236656188964844,2014-10-07
41.24569320678711,2014-10-08
40.297000885009766,2014-10-09
39.48959732055664,2014-10-10
38.79107666015625,2014-10-13
38.60963439941406,2014-10-14
38.28305435180664,2014-10-15
38.328426361083984,2014-10-16
39.380741119384766,2014-10-17
39.607540130615234,2014-10-20
40.63265609741211,2014-10-21
40.89573287963867,2014-10-22
41.39468765258789,2014-10-23
41.7303466796875,2014-10-24
42.1385612487793,2014-10-27
42.428871154785156,2014-10-28
42.52865219116211,2014-10-29
42.30186080932617,2014-10-30
42.32908248901367,2014-10-31
42.18394470214844,2014-11-03
42.53773498535156,2014-11-04
42.75545120239258,2014-11-05
43.127403259277344,2014-11-06
43.05481719970703,2014-11-07
43.617286682128906,2014-11-10
43.7352180480957,2014-11-11
43.57192611694336,2014-11-12
43.308837890625,2014-11-13
43.45398712158203,2014-11-14
42.82802963256836,2014-11-17
42.646602630615234,2014-11-18
43.9075927734375,2014-11-19
43.553775787353516,2014-11-20
43.998294830322266,2014-11-21
44.379310607910156,2014-11-24
43.998294830322266,2014-11-25
44.03458786010742,2014-11-26
43.87129211425781,2014-11-28
43.245330810546875,2014-12-01
43.463050842285156,2014-12-02
43.49026107788086,2014-12-03
43.47212600708008,2014-12-04
43.27254867553711,2014-12-05
43.617286682128906,2014-12-08
43.49934387207031,2014-12-09
42.55588150024414,2014-12-10
42.791748046875,2014-12-11
41.86642074584961,2014-12-12
41.83013916015625,2014-12-15
41.802921295166016,2014-12-16
42.57402420043945,2014-12-17
43.15461730957031,2014-12-18
43.444915771484375,2014-12-19
43.671714782714844,2014-12-22
43.68985366821289,2014-12-23
43.925716400146484,2014-12-24
43.86221694946289,2014-12-26
43.63542556762695,2014-12-29
43.68985366821289,2014-12-30
43.036685943603516,2014-12-31
43.26347351074219,2015-01-02
42.855247497558594,2015-01-05
44.09808349609375,2015-01-06
45.10505294799805,2015-01-07
46.465816497802734,2015-01-08
47.14622116088867,2015-01-09
47.11899948120117,2015-01-12
49.03316116333008,2015-01-13
48.715641021728516,2015-01-14
47.989906311035156,2015-01-15
49.04222106933594,2015-01-16
48.715641021728516,2015-01-20
48.59770584106445,2015-01-21
49.32345962524414,2015-01-22
49.18738555908203,2015-01-23
49.48674011230469,2015-01-26
49.241817474365234,2015-01-27
48.887996673583984,2015-01-28
49.441383361816406,2015-01-29
48.824501037597656,2015-01-30
49.314388275146484,2015-02-02
49.74075698852539,2015-02-03
50.01291275024414,2015-02-04
50.34856033325195,2015-02-05
50.82937240600586,2015-02-06
51.627685546875,2015-02-09
51.69119644165039,2015-02-10
51.32831573486328,2015-02-11
51.89076614379883,2015-02-12
51.89076614379883,2015-02-13
52.02685546875,2015-02-17
52.163352966308594,2015-02-18
52.600181579589844,2015-02-19
52.80948257446289,2015-02-20
52.42727279663086,2015-02-23
52.46366882324219,2015-02-24
52.08144760131836,2015-02-25
51.68104553222656,2015-02-26
51.062217712402344,2015-02-27
52.390865325927734,2015-03-02
52.163352966308594,2015-03-03
51.67193603515625,2015-03-04
50.416080474853516,2015-03-05
50.46159362792969,2015-03-06
50.65269470214844,2015-03-09
49.797245025634766,2015-03-10
50.807403564453125,2015-03-11
52.03594970703125,2015-03-12
51.63554763793945,2015-03-13
52.6911735534668,2015-03-16
53.155296325683594,2015-03-17
53.41920471191406,2015-03-18
53.34640884399414,2015-03-19
54.320133209228516,2015-03-20
54.76606369018555,2015-03-23
54.40203857421875,2015-03-24
53.98343276977539,2015-03-25
54.438446044921875,2015-03-26
54.22003936767578,2015-03-27
55.439483642578125,2015-03-30
55.794403076171875,2015-03-31
55.54868698120117,2015-04-01
55.97641372680664,2015-04-02
56.53153610229492,2015-04-06
55.76710891723633,2015-04-07
56.26762390136719,2015-04-08
55.284786224365234,2015-04-09
55.14827346801758,2015-04-10
54.89347839355469,2015-04-13
55.57600402832031,2015-04-14
55.512306213378906,2015-04-15
55.694305419921875,2015-04-16
