MO,Date
0.015914136543869972,1971-12-29
0.0161144956946373,1971-12-30
0.016085883602499962,1971-12-31
0.016200348734855652,1972-01-03
0.016257591545581818,1972-01-04
0.016601068899035454,1972-01-05
0.016543837264180183,1972-01-06
0.01648659072816372,1972-01-07
0.016629699617624283,1972-01-10
0.016801444813609123,1972-01-11
0.016801444813609123,1972-01-12
0.01648659072816372,1972-01-13
0.01648659072816372,1972-01-14
0.016515212133526802,1972-01-17
0.016400722786784172,1972-01-18
0.016257591545581818,1972-01-19
0.01574239879846573,1972-01-20
0.015942737460136414,1972-01-21
0.01579965278506279,1972-01-24
0.015513424761593342,1972-01-25
0.01574239879846573,1972-01-26
0.016171729192137718,1972-01-27
0.016457973048090935,1972-01-28
0.016372108832001686,1972-01-31
0.01648659072816372,1972-02-01
0.016601068899035454,1972-02-02
0.016715578734874725,1972-02-03
0.016715578734874725,1972-02-04
0.016686957329511642,1972-02-07
0.01665833406150341,1972-02-08
0.01657244749367237,1972-02-09
0.01648659072816372,1972-02-10
0.01648659072816372,1972-02-11
0.016543837264180183,1972-02-14
0.01677282154560089,1972-02-15
0.017402522265911102,1972-02-16
0.01780323125422001,1972-02-17
0.01780323125422001,1972-02-18
0.01774599403142929,1972-02-22
0.017831847071647644,1972-02-23
0.017517002299427986,1972-02-24
0.017631487920880318,1972-02-25
0.017402522265911102,1972-02-28
0.01774599403142929,1972-02-29
0.017974963411688805,1972-03-01
0.01794634573161602,1972-03-02
0.018032217398285866,1972-03-03
0.017860451713204384,1972-03-06
0.01781679503619671,1972-03-07
0.017759323120117188,1972-03-08
0.018017951399087906,1972-03-09
0.01807539351284504,1972-03-10
0.01773057132959366,1972-03-13
0.017701834440231323,1972-03-14
0.017644371837377548,1972-03-15
0.017673097550868988,1972-03-16
0.017788054421544075,1972-03-17
0.01781679503619671,1972-03-20
0.017845531925559044,1972-03-21
0.01821911893785,1972-03-22
0.018362784758210182,1972-03-23
0.018362784758210182,1972-03-24
0.018334046006202698,1972-03-27
0.01830531843006611,1972-03-28
0.01821911893785,1972-03-29
0.018334046006202698,1972-03-30
0.019224902614951134,1972-04-03
0.019311100244522095,1972-04-04
0.019598476588726044,1972-04-05
0.019655946642160416,1972-04-06
0.01994330994784832,1972-04-07
0.020058250054717064,1972-04-10
0.020920375362038612,1972-04-11
0.021092772483825684,1972-04-12
0.021150242537260056,1972-04-13
0.021150242537260056,1972-04-14
0.021207747980952263,1972-04-17
0.021380148828029633,1972-04-18
0.021236488595604897,1972-04-19
0.021236488595604897,1972-04-20
0.021092772483825684,1972-04-21
0.020690465345978737,1972-04-24
0.01994330994784832,1972-04-25
0.020230693742632866,1972-04-26
0.020862895995378494,1972-04-27
0.021035319194197655,1972-04-28
0.020690465345978737,1972-05-01
0.021207747980952263,1972-05-02
0.02100657857954502,1972-05-03
0.020604271441698074,1972-05-04
0.021035319194197655,1972-05-05
0.021035319194197655,1972-05-08
0.020518053323030472,1972-05-09
0.021092772483825684,1972-05-10
0.021207747980952263,1972-05-11
0.021265199407935143,1972-05-12
0.021581312641501427,1972-05-15
0.022184766829013824,1972-05-16
0.022242259234189987,1972-05-17
0.02321929670870304,1972-05-18
0.023621635511517525,1972-05-19
0.023621635511517525,1972-05-22
0.023621635511517525,1972-05-23
0.02316182665526867,1972-05-24
0.02321929670870304,1972-05-25
0.023449184373021126,1972-05-26
0.0235066469758749,1972-05-30
0.023075636476278305,1972-05-31
0.023046905174851418,1972-06-01
0.022874444723129272,1972-06-02
0.022874444723129272,1972-06-05
0.022472139447927475,1972-06-06
0.02250087819993496,1972-06-07
0.02250087819993496,1972-06-08
0.022702030837535858,1972-06-09
0.0232924185693264,1972-06-12
0.02386895939707756,1972-06-13
0.024330182000994682,1972-06-14
0.024186071008443832,1972-06-15
0.023811329156160355,1972-06-16
0.023350080475211143,1972-06-19
0.02346537820994854,1972-06-20
0.023955445736646652,1972-06-21
0.023955445736646652,1972-06-22
0.02392660640180111,1972-06-23
0.023523030802607536,1972-06-26
0.02363833598792553,1972-06-27
0.023753659799695015,1972-06-28
0.023753659799695015,1972-06-29
0.023984262719750404,1972-06-30
0.024503178894519806,1972-07-03
0.025195017457008362,1972-07-05
0.02577155828475952,1972-07-06
0.025858070701360703,1972-07-07
0.026002177968621254,1972-07-10
0.025569766759872437,1972-07-11
0.024330182000994682,1972-07-12
0.02502203732728958,1972-07-13
0.025540927425026894,1972-07-14
0.025195017457008362,1972-07-17
0.02510853298008442,1972-07-18
0.025195017457008362,1972-07-19
0.024272533133625984,1972-07-20
0.02415722794830799,1972-07-21
0.024676114320755005,1972-07-24
0.024618446826934814,1972-07-25
0.025195017457008362,1972-07-26
0.025483286008238792,1972-07-27
0.026002177968621254,1972-07-28
0.025540927425026894,1972-07-31
0.025598593056201935,1972-08-01
0.02631927654147148,1972-08-02
0.026521069929003716,1972-08-03
0.026924651116132736,1972-08-04
0.026636360213160515,1972-08-07
0.026636360213160515,1972-08-08
0.026002177968621254,1972-08-09
0.026059836149215698,1972-08-10
0.026031000539660454,1972-08-11
0.025540927425026894,1972-08-14
0.025367967784404755,1972-08-15
0.025656243786215782,1972-08-16
0.025713903829455376,1972-08-17
0.025656243786215782,1972-08-18
0.025195017457008362,1972-08-21
0.025195017457008362,1972-08-22
0.024791434407234192,1972-08-23
0.024099580943584442,1972-08-24
0.02386895939707756,1972-08-25
0.023753659799695015,1972-08-28
0.023753659799695015,1972-08-29
0.02363833598792553,1972-08-30
0.023811329156160355,1972-08-31
0.024964410811662674,1972-09-01
0.02490673027932644,1972-09-05
0.024445509538054466,1972-09-06
0.024445509538054466,1972-09-07
0.024445509538054466,1972-09-08
0.024287745356559753,1972-09-11
0.023709487169981003,1972-09-12
0.023940784856677055,1972-09-13
0.023651637136936188,1972-09-14
0.02336251549422741,1972-09-15
0.023044435307383537,1972-09-18
0.022466188296675682,1972-09-19
0.02255292795598507,1972-09-20
0.022899890318512917,1972-09-21
0.02307337149977684,1972-09-22
0.02307337149977684,1972-09-25
0.023131201043725014,1972-09-26
0.023767316713929176,1972-09-27
0.02420102432370186,1972-09-28
0.02388298697769642,1972-09-29
0.02388298697769642,1972-10-02
0.0241721048951149,1972-10-03
0.024519069120287895,1972-10-04
0.024432333186268806,1972-10-05
0.02342034876346588,1972-10-06
0.023478174582123756,1972-10-09
0.023478174582123756,1972-10-10
0.023651637136936188,1972-10-11
0.02301553636789322,1972-10-12
0.022090306505560875,1972-10-13
0.02191680297255516,1972-10-16
0.02188790775835514,1972-10-17
0.022032488137483597,1972-10-18
0.022379448637366295,1972-10-19
0.022842060774564743,1972-10-20
0.02295771799981594,1972-10-23
0.023304684087634087,1972-10-24
0.02336251549422741,1972-10-25
0.023825163021683693,1972-10-26
0.02408537082374096,1972-10-27
0.024056442081928253,1972-10-30
0.0241721048951149,1972-10-31
0.024258848279714584,1972-11-01
0.02457691729068756,1972-11-02
0.0255021583288908,1972-11-03
0.02515519969165325,1972-11-06
0.024519069120287895,1972-11-08
0.02457691729068756,1972-11-09
0.024692535400390625,1972-11-10
0.02486603893339634,1972-11-13
0.02492387592792511,1972-11-14
0.025097349658608437,1972-11-15
0.025068428367376328,1972-11-16
0.025097349658608437,1972-11-17
0.02515519969165325,1972-11-20
0.025531092658638954,1972-11-21
0.025849122554063797,1972-11-22
0.026051534339785576,1972-11-24
0.026138262823224068,1972-11-27
0.02634066715836525,1972-11-28
0.026427386328577995,1972-11-29
0.026369571685791016,1972-11-30
0.026514124125242233,1972-12-01
0.026658710092306137,1972-12-04
0.0266876183450222,1972-12-05
0.026600880548357964,1972-12-06
0.026774371042847633,1972-12-07
0.026947876438498497,1972-12-08
0.02702302485704422,1972-12-11
0.02702302485704422,1972-12-12
0.02655908279120922,1972-12-13
0.026269160211086273,1972-12-14
0.026675067842006683,1972-12-15
0.02661709301173687,1972-12-18
0.02647210657596588,1972-12-19
0.026501093059778214,1972-12-20
0.026327138766646385,1972-12-21
0.026733051985502243,1972-12-22
0.026704084128141403,1972-12-26
0.026965012773871422,1972-12-27
0.027428951114416122,1972-12-29
0.028066830709576607,1973-01-02
0.028356773778796196,1973-01-03
0.028530703857541084,1973-01-04
0.028472736477851868,1973-01-05
0.028762685135006905,1973-01-08
0.028936661779880524,1973-01-09
0.029284562915563583,1973-01-10
0.029864467680454254,1973-01-11
0.0302704069763422,1973-01-12
0.030125437304377556,1973-01-15
0.0302704069763422,1973-01-16
0.0302704069763422,1973-01-17
0.030618347227573395,1973-01-18
0.030850309878587723,1973-01-19
0.03108222782611847,1973-01-22
0.03160417079925537,1973-01-23
0.03114025853574276,1973-01-24
0.03044438734650612,1973-01-26
0.029284562915563583,1973-01-29
0.029168616980314255,1973-01-30
0.027834884822368622,1973-01-31
0.028240803629159927,1973-02-01
0.029342565685510635,1973-02-02
0.029748519882559776,1973-02-05
0.030038442462682724,1973-02-06
0.029864467680454254,1973-02-07
0.029748519882559776,1973-02-08
0.0302704069763422,1973-02-09
0.030473364517092705,1973-02-12
0.03114025853574276,1973-02-13
0.030879303812980652,1973-02-14
0.030647331848740578,1973-02-15
0.030850309878587723,1973-02-16
0.031314197927713394,1973-02-20
0.031430162489414215,1973-02-21
0.03116924688220024,1973-02-22
0.03073430247604847,1973-02-23
0.029806500300765038,1973-02-26
0.029342565685510635,1973-02-27
0.029284562915563583,1973-02-28
0.028982017189264297,1973-03-01
0.02918553538620472,1973-03-02
0.02988320030272007,1973-03-05
0.03052271157503128,1973-03-06
0.03162733092904091,1973-03-07
0.03139476105570793,1973-03-08
0.03110412135720253,1973-03-09
0.030755262821912766,1973-03-12
0.030929693952202797,1973-03-13
0.031452909111976624,1973-03-14
0.031045954674482346,1973-03-15
0.030987832695245743,1973-03-16
0.03063897229731083,1973-03-19
0.03052271157503128,1973-03-20
0.030115727335214615,1973-03-21
0.029418058693408966,1973-03-22
0.02965061366558075,1973-03-23
0.030580855906009674,1973-03-26
0.030784308910369873,1973-03-27
0.031162217259407043,1973-03-28
0.03139476105570793,1973-03-29
0.030987832695245743,1973-03-30
0.0303192175924778,1973-04-02
0.030232012271881104,1973-04-03
0.02982504665851593,1973-04-04
0.029708756133913994,1973-04-05
0.030232012271881104,1973-04-06
0.030813388526439667,1973-04-09
0.03110412135720253,1973-04-10
0.031162217259407043,1973-04-11
0.030987832695245743,1973-04-12
0.03063897229731083,1973-04-13
0.030755262821912766,1973-04-16
0.030057592317461967,1973-04-17
0.02982504665851593,1973-04-18
0.030057592317461967,1973-04-19
0.029912259429693222,1973-04-23
0.0289529487490654,1973-04-24
0.027615778148174286,1973-04-25
0.02810995653271675,1973-04-26
0.027499515563249588,1973-04-27
0.027441352605819702,1973-04-30
0.027848348021507263,1973-05-01
0.028371576219797134,1973-05-02
0.029418058693408966,1973-05-03
0.029534369707107544,1973-05-04
0.028836682438850403,1973-05-07
0.02912740223109722,1973-05-08
0.028778554871678352,1973-05-09
0.028778554871678352,1973-05-10
0.028255321085453033,1973-05-11
0.027266958728432655,1973-05-14
0.026976242661476135,1973-05-15
0.02685997076332569,1973-05-16
0.025871606543660164,1973-05-17
0.024912334978580475,1973-05-18
0.02465072274208069,1973-05-21
0.025290245190262794,1973-05-22
0.025987910106778145,1973-05-23
0.02767392247915268,1973-05-24
0.027790211141109467,1973-05-25
0.0273832269012928,1973-05-29
0.02662741020321846,1973-05-30
0.02662741020321846,1973-05-31
0.02668558806180954,1973-06-01
0.02651115506887436,1973-06-04
0.026918089017271996,1973-06-05
0.026743706315755844,1973-06-06
0.026976242661476135,1973-06-07
0.027906471863389015,1973-06-08
0.027865424752235413,1973-06-11
0.028798174113035202,1973-06-12
0.028564991429448128,1973-06-13
0.028564991429448128,1973-06-14
0.02821519412100315,1973-06-15
0.0272824764251709,1973-06-18
0.02745737135410309,1973-06-19
0.027224166318774223,1973-06-20
0.02658291719853878,1973-06-21
0.027399053797125816,1973-06-22
0.027020148932933807,1973-06-25
0.0277488362044096,1973-06-26
0.027923712506890297,1973-06-27
0.028681572526693344,1973-06-28
0.028506698086857796,1973-06-29
0.02824435755610466,1973-07-02
0.027865424752235413,1973-07-03
0.0276613999158144,1973-07-05
0.02731163613498211,1973-07-06
0.02763223834335804,1973-07-09
0.0277488362044096,1973-07-10
0.028448373079299927,1973-07-11
0.02862328477203846,1973-07-12
0.027836306020617485,1973-07-13
0.028506698086857796,1973-07-16
0.02859414368867874,1973-07-17
0.028914762660861015,1973-07-18
0.028564991429448128,1973-07-19
0.028448373079299927,1973-07-20
0.02821519412100315,1973-07-23
0.02841922827064991,1973-07-24
0.028856469318270683,1973-07-25
0.029147924855351448,1973-07-26
0.029322821646928787,1973-07-27
0.029264535754919052,1973-07-30
0.029031360521912575,1973-07-31
0.028710732236504555,1973-08-01
0.029031360521912575,1973-08-02
0.029147924855351448,1973-08-03
0.029031360521912575,1973-08-06
0.02929367497563362,1973-08-07
0.029206229373812675,1973-08-08
0.029206229373812675,1973-08-09
0.029381098225712776,1973-08-10
0.02911878004670143,1973-08-13
0.028681572526693344,1973-08-14
0.028856469318270683,1973-08-15
0.028681572526693344,1973-08-16
0.02798200584948063,1973-08-17
0.027544831857085228,1973-08-20
0.027399053797125816,1973-08-21
0.02769053541123867,1973-08-22
0.0275739673525095,1973-08-23
0.02693270333111286,1973-08-24
0.026990976184606552,1973-08-27
0.02710760198533535,1973-08-28
0.0277488362044096,1973-08-29
0.027224166318774223,1973-08-30
0.027399053797125816,1973-08-31
0.026816081255674362,1973-09-04
0.024950623512268066,1973-09-05
0.025591889396309853,1973-09-06
0.02594165876507759,1973-09-07
0.025731129571795464,1973-09-10
0.025555718690156937,1973-09-11
0.025731129571795464,1973-09-12
0.025731129571795464,1973-09-13
0.026491401717066765,1973-09-14
0.026199018582701683,1973-09-17
0.026374422013759613,1973-09-18
0.02666681446135044,1973-09-19
0.026432892307639122,1973-09-20
0.026432892307639122,1973-09-21
0.026257473975419998,1973-09-24
0.026432892307639122,1973-09-25
0.026257473975419998,1973-09-26
0.025848107412457466,1973-09-27
0.025555718690156937,1973-09-28
0.024707745760679245,1973-10-01
0.024444596841931343,1973-10-02
0.023625867441296577,1973-10-03
0.024035228416323662,1973-10-04
0.025731129571795464,1973-10-05
0.026579122990369797,1973-10-08
0.026725279167294502,1973-10-09
0.026491401717066765,1973-10-10
0.02681300975382328,1973-10-11
0.026900717988610268,1973-10-12
0.026900717988610268,1973-10-15
0.02725163847208023,1973-10-16
0.02687150426208973,1973-10-17
0.026783766224980354,1973-10-18
0.026900717988610268,1973-10-19
0.027017707005143166,1973-10-22
0.02710542269051075,1973-10-23
0.02722238376736641,1973-10-24
0.02804110199213028,1973-10-25
0.027690211310982704,1973-10-26
0.02783641591668129,1973-10-29
0.026842284947633743,1973-10-30
0.026959232985973358,1973-10-31
0.02687150426208973,1973-11-01
0.026842284947633743,1973-11-02
0.026432892307639122,1973-11-05
0.026520634070038795,1973-11-06
0.026491401717066765,1973-11-07
0.026432892307639122,1973-11-08
0.026169762015342712,1973-11-09
0.0260819960385561,1973-11-12
0.025965075939893723,1973-11-13
0.025818880647420883,1973-11-14
0.026286708191037178,1973-11-15
0.027514778077602386,1973-11-16
0.026842284947633743,1973-11-19
0.026199018582701683,1973-11-20
0.026140505447983742,1973-11-21
0.025965075939893723,1973-11-23
0.025204824283719063,1973-11-26
0.025321785360574722,1973-11-27
0.025380253791809082,1973-11-28
0.025321785360574722,1973-11-29
0.025292541831731796,1973-11-30
0.024970903992652893,1973-12-03
0.025555718690156937,1973-12-04
0.02593582309782505,1973-12-05
0.027017707005143166,1973-12-06
0.026959232985973358,1973-12-07
0.027510596439242363,1973-12-10
0.02619078755378723,1973-12-11
0.025516262277960777,1973-12-12
0.025046976283192635,1973-12-13
0.025868192315101624,1973-12-14
0.025164294987916946,1973-12-17
0.02589753083884716,1973-12-18
0.025340262800455093,1973-12-19
0.02545757219195366,1973-12-20
0.02528160810470581,1973-12-21
0.025516262277960777,1973-12-24
0.026161465793848038,1973-12-26
0.027041351422667503,1973-12-27
0.026924053207039833,1973-12-28
0.026924053207039833,1973-12-31
0.0267480555921793,1974-01-02
0.02698269858956337,1974-01-03
0.0267480555921793,1974-01-04
0.02645476907491684,1974-01-07
0.025633541867136955,1974-01-08
0.025105632841587067,1974-01-09
0.023580508306622505,1974-01-10
0.02481234259903431,1974-01-11
0.02481234259903431,1974-01-14
0.02501765638589859,1974-01-15
0.0258095134049654,1974-01-16
0.026894696056842804,1974-01-17
0.026161465793848038,1974-01-18
0.026865363121032715,1974-01-21
0.026513420045375824,1974-01-22
0.026513420045375824,1974-01-23
0.02639610506594181,1974-01-24
0.026044152677059174,1974-01-25
0.026044152677059174,1974-01-28
0.025926848873496056,1974-01-29
0.026601415127515793,1974-01-30
0.025985509157180786,1974-01-31
0.026102803647518158,1974-02-01
0.02545757219195366,1974-02-04
0.025046976283192635,1974-02-05
0.025574905797839165,1974-02-06
0.025868192315101624,1974-02-07
0.025369592010974884,1974-02-08
0.024782996624708176,1974-02-11
0.02446039952337742,1974-02-12
0.023961801081895828,1974-02-13
0.02425508387386799,1974-02-14
0.024519070982933044,1974-02-15
0.023932471871376038,1974-02-19
0.024636361747980118,1974-02-20
0.024665694683790207,1974-02-21
0.024636361747980118,1974-02-22
0.024724358692765236,1974-02-25
0.02513495273888111,1974-02-26
0.025164294987916946,1974-02-27
0.025222962722182274,1974-02-28
0.025046976283192635,1974-03-01
0.024900317192077637,1974-03-04
0.025394687429070473,1974-03-05
0.025071006268262863,1974-03-06
0.024717889726161957,1974-03-07
0.02480616793036461,1974-03-08
0.024865008890628815,1974-03-11
0.02489444985985756,1974-03-12
0.025071006268262863,1974-03-13
0.025071006268262863,1974-03-14
0.024953313171863556,1974-03-15
0.02498273365199566,1974-03-18
0.02480616793036461,1974-03-19
0.024717889726161957,1974-03-20
0.024600200355052948,1974-03-21
0.02424708940088749,1974-03-22
0.02412935346364975,1974-03-25
0.02401166968047619,1974-03-26
0.02368798665702343,1974-03-27
0.023246590048074722,1974-03-28
0.023217173293232918,1974-03-29
0.02318774349987507,1974-04-01
0.023246590048074722,1974-04-02
0.023393701761960983,1974-04-03
0.02336430363357067,1974-04-04
0.023099441081285477,1974-04-05
0.022893471643328667,1974-04-08
0.02286405861377716,1974-04-09
0.022687489166855812,1974-04-10
0.02245209738612175,1974-04-11
0.022658053785562515,1974-04-15
0.02318774349987507,1974-04-16
0.023246590048074722,1974-04-17
0.023570287972688675,1974-04-18
0.023452557623386383,1974-04-19
0.023452557623386383,1974-04-22
0.023128902539610863,1974-04-23
0.02298174984753132,1974-04-24
0.022422654554247856,1974-04-25
0.022599216550588608,1974-04-26
0.02271692082285881,1974-04-29
0.02286405861377716,1974-04-30
0.02336430363357067,1974-05-01
0.02383512258529663,1974-05-02
0.02427651546895504,1974-05-03
0.024717889726161957,1974-05-06
0.025159277021884918,1974-05-07
0.025306420400738716,1974-05-08
0.025953786447644234,1974-05-09
0.025071006268262863,1974-05-10
0.025071006268262863,1974-05-13
0.025306420400738716,1974-05-14
0.025247586891055107,1974-05-15
0.025129858404397964,1974-05-16
0.024776725098490715,1974-05-17
0.025012170895934105,1974-05-20
0.02489444985985756,1974-05-21
0.024659059941768646,1974-05-22
0.024629615247249603,1974-05-23
0.025953786447644234,1974-05-24
0.02565952017903328,1974-05-28
0.02568894810974598,1974-05-29
0.025777235627174377,1974-05-30
0.0262480229139328,1974-05-31
0.027425086125731468,1974-06-03
0.027895908802747726,1974-06-04
0.02777821198105812,1974-06-05
0.028249025344848633,1974-06-06
0.028013603761792183,1974-06-07
0.02842557430267334,1974-06-10
0.028106706216931343,1974-06-11
0.02751624397933483,1974-06-12
0.027575284242630005,1974-06-13
0.0268667321652174,1974-06-14
0.02633528597652912,1974-06-17
0.02633528597652912,1974-06-18
0.02633528597652912,1974-06-19
0.026571469381451607,1974-06-20
0.02633528597652912,1974-06-21
0.026217171922326088,1974-06-24
0.026925761252641678,1974-06-25
0.02633528597652912,1974-06-26
0.025921955704689026,1974-06-27
0.025744827464222908,1974-06-28
0.026217171922326088,1974-07-01
0.024918146431446075,1974-07-02
0.02533150650560856,1974-07-03
0.02521336078643799,1974-07-05
0.02420956827700138,1974-07-08
0.024386724457144737,1974-07-09
0.023264821618795395,1974-07-10
0.022969571873545647,1974-07-11
0.02468196116387844,1974-07-12
0.025036253035068512,1974-07-15
0.024859091266989708,1974-07-16
0.025154367089271545,1974-07-17
0.0252724327147007,1974-07-18
0.025154367089271545,1974-07-19
0.025095300748944283,1974-07-22
0.025685781612992287,1974-07-23
0.02580387517809868,1974-07-24
0.025154367089271545,1974-07-25
0.02420956827700138,1974-07-26
0.023382918909192085,1974-07-29
0.023264821618795395,1974-07-30
0.023205788806080818,1974-07-31
0.022438134998083115,1974-08-01
0.022320037707686424,1974-08-02
0.02267434634268284,1974-08-05
0.023087676614522934,1974-08-06
0.023737192153930664,1974-08-07
0.023441946133971214,1974-08-08
0.022792406380176544,1974-08-09
0.021847672760486603,1974-08-12
0.021080052480101585,1974-08-13
0.020666714757680893,1974-08-14
0.020548610016703606,1974-08-15
0.020430531352758408,1974-08-16
0.020194336771965027,1974-08-19
0.02072577364742756,1974-08-20
0.019780995324254036,1974-08-21
0.019840039312839508,1974-08-22
0.01960383914411068,1974-08-23
0.019840039312839508,1974-08-26
0.01930861733853817,1974-08-27
0.019958121702075005,1974-08-28
0.020253369584679604,1974-08-29
0.021375274285674095,1974-08-30
0.020194336771965027,1974-09-03
0.01930861733853817,1974-09-04
0.020666714757680893,1974-09-05
0.02037147991359234,1974-09-06
0.019873162731528282,1974-09-09
0.01981385052204132,1974-09-10
0.0195765383541584,1974-09-11
0.018983319401741028,1974-09-12
0.01815279759466648,1974-09-13
0.018924005329608917,1974-09-16
0.01933925598859787,1974-09-17
0.019398590549826622,1974-09-18
0.019695183262228966,1974-09-19
0.019457906484603882,1974-09-20
0.019517233595252037,1974-09-23
0.019161293283104897,1974-09-24
0.018746046349406242,1974-09-25
0.0183307733386755,1974-09-26
0.017559582367539406,1974-09-27
0.017084985971450806,1974-09-30
0.01684768684208393,1974-10-01
0.01690703257918358,1974-10-02
0.016669729724526405,1974-10-03
0.017084985971450806,1974-10-04
0.01761890947818756,1974-10-07
0.01815279759466648,1974-10-08
0.01981385052204132,1974-10-09
0.02058504708111286,1974-10-10
0.021237604320049286,1974-10-11
0.02194947376847267,1974-10-14
0.02082235924899578,1974-10-15
0.020110473036766052,1974-10-16
0.01993248239159584,1974-10-17
0.018983319401741028,1974-10-18
0.0195765383541584,1974-10-21
0.02005111612379551,1974-10-22
0.019220611080527306,1974-10-23
0.01981385052204132,1974-10-24
0.01993248239159584,1974-10-25
0.020288432016968727,1974-10-28
0.02153422124683857,1974-10-29
0.022542687132954597,1974-10-30
0.02194947376847267,1974-10-31
0.021712176501750946,1974-11-01
0.02100028097629547,1974-11-04
0.022068100050091743,1974-11-05
0.022068100050091743,1974-11-06
0.022602016106247902,1974-11-07
0.022186756134033203,1974-11-08
0.022305402904748917,1974-11-11
0.02159353345632553,1974-11-12
0.02153422124683857,1974-11-13
0.02147487923502922,1974-11-14
0.020644372329115868,1974-11-15
0.020110473036766052,1974-11-18
0.019873162731528282,1974-11-19
0.020347747951745987,1974-11-20
0.02117827907204628,1974-11-21
0.02147487923502922,1974-11-22
0.02153422124683857,1974-11-25
0.02159353345632553,1974-11-26
0.021712176501750946,1974-11-27
0.02159353345632553,1974-11-29
0.02147487923502922,1974-12-02
0.021296914666891098,1974-12-03
0.02153422124683857,1974-12-04
0.02105962298810482,1974-12-05
0.02100028097629547,1974-12-06
0.0210956372320652,1974-12-09
0.02157239057123661,1974-12-10
0.022227900102734566,1974-12-11
0.02210872620344162,1974-12-12
0.02228749357163906,1974-12-13
0.022168302908539772,1974-12-16
0.02258545532822609,1974-12-17
0.02276424504816532,1974-12-18
0.02300259657204151,1974-12-19
0.02264503948390484,1974-12-20
0.02240668796002865,1974-12-23
0.02276424504816532,1974-12-24
0.022823842242360115,1974-12-26
0.022704651579260826,1974-12-27
0.02264503948390484,1974-12-30
0.022883405908942223,1974-12-31
0.023360155522823334,1975-01-02
0.02353893779218197,1975-01-03
0.023717714473605156,1975-01-06
0.02324097789824009,1975-01-07
0.02306220680475235,1975-01-08
0.023360155522823334,1975-01-09
0.023300552740693092,1975-01-10
0.02300259657204151,1975-01-13
0.020797694101929665,1975-01-14
0.020738111808896065,1975-01-15
0.02026136964559555,1975-01-16
0.019903816282749176,1975-01-17
0.02032095193862915,1975-01-20
0.020380550995469093,1975-01-21
0.020499732345342636,1975-01-22
0.02032095193862915,1975-01-23
0.02067851833999157,1975-01-24
0.021929936483502388,1975-01-27
0.0216915812343359,1975-01-28
0.02204914391040802,1975-01-29
0.0216915812343359,1975-01-30
0.021810760721564293,1975-01-31
0.02228749357163906,1975-02-03
0.021512802690267563,1975-02-04
0.021453212946653366,1975-02-05
0.021810760721564293,1975-02-06
0.022227900102734566,1975-02-07
0.02228749357163906,1975-02-10
0.022347096353769302,1975-02-11
0.02306220680475235,1975-02-12
0.023598534986376762,1975-02-13
0.02347935363650322,1975-02-14
0.023121802136301994,1975-02-18
0.022883405908942223,1975-02-19
0.023121802136301994,1975-02-20
0.022525876760482788,1975-02-21
0.021453212946653366,1975-02-24
0.0210956372320652,1975-02-25
0.020976485684514046,1975-02-26
0.021036064252257347,1975-02-27
0.0210956372320652,1975-02-28
0.02228749357163906,1975-03-03
0.02240668796002865,1975-03-04
0.0216915812343359,1975-03-05
0.02228749357163906,1975-03-06
0.022525876760482788,1975-03-07
0.022704651579260826,1975-03-10
0.022034041583538055,1975-03-11
0.02215379849076271,1975-03-12
0.022513072937726974,1975-03-13
0.02269267849624157,1975-03-14
0.02335129864513874,1975-03-17
0.023411190137267113,1975-03-18
0.023291444405913353,1975-03-19
0.02287232130765915,1975-03-20
0.02299206517636776,1975-03-21
0.02239329181611538,1975-03-24
0.02299206517636776,1975-03-25
0.02335129864513874,1975-03-26
0.02335129864513874,1975-03-27
0.023231573402881622,1975-03-31
0.022932184860110283,1975-04-01
0.02305193617939949,1975-04-02
0.022932184860110283,1975-04-03
0.022513072937726974,1975-04-04
0.02239329181611538,1975-04-07
0.02269267849624157,1975-04-08
0.02365068905055523,1975-04-09
0.025027820840477943,1975-04-10
0.024848179891705513,1975-04-11
0.02454880252480507,1975-04-14
0.025626545771956444,1975-04-15
0.025806205347180367,1975-04-16
0.026644431054592133,1975-04-17
0.026704324409365654,1975-04-18
0.026824066415429115,1975-04-21
0.02676420286297798,1975-04-22
0.026345061138272285,1975-04-23
0.026225317269563675,1975-04-24
0.026644431054592133,1975-04-25
0.026225317269563675,1975-04-28
0.025985820218920708,1975-04-29
0.026105575263500214,1975-04-30
0.026105575263500214,1975-05-01
0.0265845637768507,1975-05-02
0.026464832946658134,1975-05-05
0.025985820218920708,1975-05-06
0.026045693084597588,1975-05-07
0.026105575263500214,1975-05-08
0.0265845637768507,1975-05-09
0.026524705812335014,1975-05-12
0.02706357277929783,1975-05-13
0.027662333101034164,1975-05-14
0.027662333101034164,1975-05-15
0.027123453095555305,1975-05-16
0.026704324409365654,1975-05-19
0.026345061138272285,1975-05-20
0.0258660726249218,1975-05-21
0.0258660726249218,1975-05-22
0.0258660726249218,1975-05-23
0.0258660726249218,1975-05-27
0.025686461478471756,1975-05-28
0.025506822392344475,1975-05-29
0.025925936177372932,1975-05-30
0.026165446266531944,1975-06-02
0.025626545771956444,1975-06-03
0.0254469383507967,1975-06-04
0.025147562846541405,1975-06-05
0.024608703330159187,1975-06-06
0.024295978248119354,1975-06-09
0.024175692349672318,1975-06-10
0.024777092039585114,1975-06-11
0.02465679682791233,1975-06-12
0.024476397782564163,1975-06-13
0.024536525830626488,1975-06-16
