AVGO,Date
24.11341667175293,2013-04-23
24.29964828491211,2013-04-24
24.307100296020508,2013-04-25
23.91973304748535,2013-04-26
24.23259925842285,2013-04-29
23.808000564575195,2013-04-30
23.33124351501465,2013-05-01
23.90483856201172,2013-05-02
23.748397827148438,2013-05-03
24.433740615844727,2013-05-06
24.240053176879883,2013-05-07
24.95518684387207,2013-05-08
25.230812072753906,2013-05-09
25.37235450744629,2013-05-10
25.044578552246094,2013-05-13
25.104175567626953,2013-05-14
25.461740493774414,2013-05-15
25.484085083007812,2013-05-16
25.64797592163086,2013-05-17
25.65542221069336,2013-05-20
26.139633178710938,2013-05-21
25.744813919067383,2013-05-22
25.3053035736084,2013-05-23
25.402145385742188,2013-05-24
25.65542221069336,2013-05-28
25.64797592163086,2013-05-29
28.17328453063965,2013-05-30
28.106250762939453,2013-05-31
27.785930633544922,2013-06-03
28.158390045166016,2013-06-04
27.56244468688965,2013-06-05
27.3762149810791,2013-06-06
27.77848243713379,2013-06-07
27.43581771850586,2013-06-10
27.03355598449707,2013-06-11
26.802623748779297,2013-06-12
27.806676864624023,2013-06-13
28.166349411010742,2013-06-14
28.541004180908203,2013-06-17
29.035547256469727,2013-06-18
28.526023864746094,2013-06-19
27.769216537475586,2013-06-20
28.008995056152344,2013-06-21
27.491973876953125,2013-06-24
27.799184799194336,2013-06-25
27.911582946777344,2013-06-26
27.964038848876953,2013-06-27
28.008995056152344,2013-06-28
28.18134117126465,2013-07-01
28.83323860168457,2013-07-02
28.915658950805664,2013-07-03
29.08049774169922,2013-07-05
27.92657470703125,2013-07-08
28.158859252929688,2013-07-09
28.720836639404297,2013-07-10
28.915658950805664,2013-07-11
29.185400009155273,2013-07-12
28.481056213378906,2013-07-15
29.12546730041504,2013-07-16
29.162927627563477,2013-07-17
28.173845291137695,2013-07-18
28.361175537109375,2013-07-19
28.316211700439453,2013-07-22
28.18134117126465,2013-07-23
27.641830444335938,2013-07-24
27.649337768554688,2013-07-25
27.55940818786621,2013-07-26
27.417041778564453,2013-07-29
27.611860275268555,2013-07-30
27.484485626220703,2013-07-31
28.02398681640625,2013-08-01
28.0914306640625,2013-08-02
27.739240646362305,2013-08-05
27.61935806274414,2013-08-06
27.941560745239258,2013-08-07
27.964038848876953,2013-08-08
27.596887588500977,2013-08-09
28.248775482177734,2013-08-12
28.488550186157227,2013-08-13
27.889110565185547,2013-08-14
26.989946365356445,2013-08-15
27.162282943725586,2013-08-16
27.162282943725586,2013-08-19
27.566904067993164,2013-08-20
27.417041778564453,2013-08-21
27.432031631469727,2013-08-22
27.529441833496094,2013-08-23
28.08392333984375,2013-08-26
27.387073516845703,2013-08-27
28.68336296081543,2013-08-28
29.185400009155273,2013-08-29
28.855712890625,2013-08-30
28.735816955566406,2013-09-03
29.207876205444336,2013-09-04
29.065515518188477,2013-09-05
28.893178939819336,2013-09-06
29.050527572631836,2013-09-09
29.717411041259766,2013-09-10
29.410202026367188,2013-09-11
29.24534797668457,2013-09-12
29.215381622314453,2013-09-13
29.432682037353516,2013-09-16
30.239151000976562,2013-09-17
30.65369415283203,2013-09-18
30.71399688720703,2013-09-19
31.36972999572754,2013-09-20
31.558164596557617,2013-09-23
31.96516227722168,2013-09-24
31.814422607421875,2013-09-25
31.85964584350586,2013-09-26
32.18374252319336,2013-09-27
32.470157623291016,2013-09-30
32.72640609741211,2013-10-01
32.718868255615234,2013-10-02
32.63597869873047,2013-10-03
32.786712646484375,2013-10-04
32.40985107421875,2013-10-07
32.108375549316406,2013-10-08
31.806882858276367,2013-10-09
32.79425048828125,2013-10-10
32.62843704223633,2013-10-11
33.336936950683594,2013-10-14
32.967628479003906,2013-10-15
33.540435791015625,2013-10-16
33.99266815185547,2013-10-17
34.71623229980469,2013-10-18
35.46240997314453,2013-10-21
35.32673263549805,2013-10-22
34.21125411987305,2013-10-23
34.2866096496582,2013-10-24
34.39212417602539,2013-10-25
34.30168914794922,2013-10-28
34.52025604248047,2013-10-29
33.804229736328125,2013-10-30
34.241390228271484,2013-10-31
33.70624923706055,2013-11-01
33.94744873046875,2013-11-04
33.939910888671875,2013-11-05
34.19617462158203,2013-11-06
32.907310485839844,2013-11-07
33.4273796081543,2013-11-08
33.32185363769531,2013-11-11
34.0152702331543,2013-11-12
34.20369338989258,2013-11-13
32.37217330932617,2013-11-14
33.62334060668945,2013-11-15
33.133426666259766,2013-11-18
32.37217330932617,2013-11-19
32.18374252319336,2013-11-20
32.44755172729492,2013-11-21
32.63597869873047,2013-11-22
32.94498825073242,2013-11-25
33.7288818359375,2013-11-26
33.6685676574707,2013-11-27
33.71379089355469,2013-11-29
33.91729736328125,2013-12-02
33.75146484375,2013-12-03
33.540435791015625,2013-12-04
35.869422912597656,2013-12-05
35.394588470458984,2013-12-06
35.703609466552734,2013-12-09
35.12324905395508,2013-12-10
34.753902435302734,2013-12-11
34.48258590698242,2013-12-12
34.407222747802734,2013-12-13
37.761253356933594,2013-12-16
40.369117736816406,2013-12-17
40.24795913696289,2013-12-18
38.95305633544922,2013-12-19
39.11207962036133,2013-12-20
39.42254638671875,2013-12-23
39.84661865234375,2013-12-24
39.922340393066406,2013-12-26
39.967777252197266,2013-12-27
39.907188415527344,2013-12-30
40.043495178222656,2013-12-31
39.86933135986328,2014-01-02
40.02077102661133,2014-01-03
39.748172760009766,2014-01-06
40.126792907714844,2014-01-07
40.72502136230469,2014-01-08
40.30854034423828,2014-01-09
40.36154556274414,2014-01-10
39.861751556396484,2014-01-13
41.85334777832031,2014-01-14
43.140663146972656,2014-01-15
41.974491119384766,2014-01-16
42.51213073730469,2014-01-17
42.48942947387695,2014-01-21
43.276973724365234,2014-01-22
42.443992614746094,2014-01-23
41.26266860961914,2014-01-24
41.232383728027344,2014-01-27
41.43684387207031,2014-01-28
40.944618225097656,2014-01-29
41.686737060546875,2014-01-30
41.37626266479492,2014-01-31
40.33124923706055,2014-02-03
40.899200439453125,2014-02-04
40.87648010253906,2014-02-05
41.80032730102539,2014-02-06
42.8377571105957,2014-02-07
42.64087677001953,2014-02-10
43.9736328125,2014-02-11
44.63243865966797,2014-02-12
44.738460540771484,2014-02-13
43.9812126159668,2014-02-14
44.200809478759766,2014-02-18
43.693450927734375,2014-02-19
44.677879333496094,2014-02-20
44.33710861206055,2014-02-21
45.10951232910156,2014-02-24
44.677879333496094,2014-02-25
46.8739128112793,2014-02-26
46.48012924194336,2014-02-27
46.72246170043945,2014-02-28
46.752750396728516,2014-03-03
47.971923828125,2014-03-04
47.76747131347656,2014-03-05
48.19154357910156,2014-03-06
47.517578125,2014-03-07
47.555442810058594,2014-03-10
46.964786529541016,2014-03-11
47.843204498291016,2014-03-12
47.464576721191406,2014-03-13
47.464576721191406,2014-03-14
48.01736831665039,2014-03-17
48.53450393676758,2014-03-18
48.98319625854492,2014-03-19
49.66761779785156,2014-03-20
48.59534454345703,2014-03-21
48.032569885253906,2014-03-24
48.671382904052734,2014-03-25
47.76640319824219,2014-03-26
47.74358367919922,2014-03-27
48.75503921508789,2014-03-28
48.98319625854492,2014-03-31
49.46990966796875,2014-04-01
49.15809631347656,2014-04-02
48.61814498901367,2014-04-03
46.99830627441406,2014-04-04
45.90320587158203,2014-04-07
45.75871658325195,2014-04-08
47.507835388183594,2014-04-09
45.522953033447266,2014-04-10
44.51148986816406,2014-04-11
44.732032775878906,2014-04-14
44.823299407958984,2014-04-15
45.10468673706055,2014-04-16
46.306243896484375,2014-04-17
47.06675338745117,2014-04-21
48.245513916015625,2014-04-22
49.12767791748047,2014-04-23
49.72085952758789,2014-04-24
47.408973693847656,2014-04-25
46.22260284423828,2014-04-28
46.32907485961914,2014-04-29
48.291141510009766,2014-04-30
48.28353500366211,2014-05-01
48.87671661376953,2014-05-02
48.86150360107422,2014-05-05
51.21141052246094,2014-05-06
50.80836868286133,2014-05-07
51.67532730102539,2014-05-08
51.26466369628906,2014-05-09
52.57270812988281,2014-05-12
52.291316986083984,2014-05-13
52.101200103759766,2014-05-14
51.66011428833008,2014-05-15
52.07838439941406,2014-05-16
51.956687927246094,2014-05-19
51.34828567504883,2014-05-20
52.0251350402832,2014-05-21
52.23048400878906,2014-05-22
53.65260696411133,2014-05-23
53.94157409667969,2014-05-27
53.31037521362305,2014-05-28
53.83511734008789,2014-05-29
53.74385452270508,2014-05-30
54.48151779174805,2014-06-02
54.33702087402344,2014-06-03
54.458717346191406,2014-06-04
54.65645217895508,2014-06-05
54.47391891479492,2014-06-06
54.59560012817383,2014-06-09
54.648826599121094,2014-06-10
54.565189361572266,2014-06-11
54.572784423828125,2014-06-12
54.31422424316406,2014-06-13
53.90355682373047,2014-06-16
54.58317947387695,2014-06-17
54.3846321105957,2014-06-18
54.163185119628906,2014-06-19
54.65189743041992,2014-06-20
54.399898529052734,2014-06-23
53.96464920043945,2014-06-24
54.69770812988281,2014-06-25
54.186100006103516,2014-06-26
54.170814514160156,2014-06-27
55.03370666503906,2014-06-30
56.5304069519043,2014-07-01
56.751834869384766,2014-07-02
57.40854263305664,2014-07-03
56.91220474243164,2014-07-07
56.04167556762695,2014-07-08
56.683128356933594,2014-07-09
55.85840606689453,2014-07-10
55.896583557128906,2014-07-11
56.53802490234375,2014-07-14
56.064579010009766,2014-07-15
56.24024200439453,2014-07-16
54.90388488769531,2014-07-17
57.271087646484375,2014-07-18
57.591819763183594,2014-07-21
57.568912506103516,2014-07-22
56.224952697753906,2014-07-23
55.36970520019531,2014-07-24
53.391937255859375,2014-07-25
53.84246063232422,2014-07-28
53.36138153076172,2014-07-29
53.84246063232422,2014-07-30
52.97957992553711,2014-07-31
53.78901672363281,2014-08-01
54.47627258300781,2014-08-04
53.54466247558594,2014-08-05
53.67447280883789,2014-08-06
53.17047882080078,2014-08-07
53.78138732910156,2014-08-08
54.079193115234375,2014-08-11
54.331172943115234,2014-08-12
54.95734405517578,2014-08-13
56.38530349731445,2014-08-14
57.110748291015625,2014-08-15
57.55364990234375,2014-08-18
57.744544982910156,2014-08-19
58.32489776611328,2014-08-20
58.240875244140625,2014-08-21
58.195068359375,2014-08-22
57.859073638916016,2014-08-25
58.0041618347168,2014-08-26
58.15689468383789,2014-08-27
58.30963134765625,2014-08-28
62.68513488769531,2014-08-29
64.92252349853516,2014-09-02
65.20504760742188,2014-09-03
65.73957824707031,2014-09-04
67.10646057128906,2014-09-05
67.34317779541016,2014-09-08
67.51117706298828,2014-09-09
67.9616928100586,2014-09-10
68.01514434814453,2014-09-11
67.08355712890625,2014-09-12
66.21302795410156,2014-09-15
67.13700103759766,2014-09-16
67.24427795410156,2014-09-17
68.60846710205078,2014-09-18
68.28662109375,2014-09-19
66.81511688232422,2014-09-22
67.1063461303711,2014-09-23
68.22528839111328,2014-09-24
66.26332092285156,2014-09-25
67.06035614013672,2014-09-26
66.761474609375,2014-09-29
66.67717742919922,2014-09-30
65.5582046508789,2014-10-01
63.77248001098633,2014-10-02
63.97175216674805,2014-10-03
63.51956558227539,2014-10-06
62.10173034667969,2014-10-07
63.84147644042969,2014-10-08
61.77217483520508,2014-10-09
54.69060516357422,2014-10-10
52.91254806518555,2014-10-13
55.1964111328125,2014-10-14
55.60261917114258,2014-10-15
57.94015121459961,2014-10-16
59.12807846069336,2014-10-17
59.771846771240234,2014-10-20
63.13636779785156,2014-10-21
61.971458435058594,2014-10-22
62.36996078491211,2014-10-23
62.73019027709961,2014-10-24
62.51557922363281,2014-10-27
64.53123474121094,2014-10-28
65.0523910522461,2014-10-29
63.14402770996094,2014-10-30
66.10237121582031,2014-10-31
66.17133331298828,2014-11-03
65.4202651977539,2014-11-04
66.45491027832031,2014-11-05
67.15999603271484,2014-11-06
65.17501068115234,2014-11-07
65.84178161621094,2014-11-10
66.03337860107422,2014-11-11
66.71548461914062,2014-11-12
67.02204132080078,2014-11-13
68.22528839111328,2014-11-14
67.84207916259766,2014-11-17
70.05701446533203,2014-11-18
68.40156555175781,2014-11-19
68.92271423339844,2014-11-20
69.1373062133789,2014-11-21
69.85006713867188,2014-11-24
69.85774230957031,2014-11-25
71.87336730957031,2014-11-26
71.58212280273438,2014-11-28
69.70447540283203,2014-12-01
70.66246795654297,2014-12-02
72.90802764892578,2014-12-03
78.99329376220703,2014-12-04
79.69834899902344,2014-12-05
77.18456268310547,2014-12-08
78.66373443603516,2014-12-09
76.06560516357422,2014-12-10
77.06194305419922,2014-12-11
76.02729034423828,2014-12-12
75.2685546875,2014-12-15
74.59410095214844,2014-12-16
76.14012908935547,2014-12-17
78.18614959716797,2014-12-18
77.03238677978516,2014-12-19
78.00154113769531,2014-12-22
77.51696014404297,2014-12-23
77.4708251953125,2014-12-24
77.39389038085938,2014-12-26
77.90926361083984,2014-12-29
77.57080078125,2014-12-30
77.3708267211914,2014-12-31
76.9862289428711,2015-01-02
75.75556945800781,2015-01-05
74.03263854980469,2015-01-06
76.03245544433594,2015-01-07
79.83216857910156,2015-01-08
80.6859359741211,2015-01-09
79.34757995605469,2015-01-12
78.9014663696289,2015-01-13
79.52449798583984,2015-01-14
77.93231964111328,2015-01-15
79.85526275634766,2015-01-16
80.66287231445312,2015-01-20
81.05514526367188,2015-01-21
80.91667938232422,2015-01-22
82.28581237792969,2015-01-23
82.09354400634766,2015-01-26
80.6013412475586,2015-01-27
80.76284790039062,2015-01-28
81.93970489501953,2015-01-29
79.1322021484375,2015-01-30
78.77840423583984,2015-02-02
79.37834930419922,2015-02-03
80.60902404785156,2015-02-04
81.68585968017578,2015-02-05
80.5628662109375,2015-02-06
78.63996124267578,2015-02-09
82.33195495605469,2015-02-10
83.02420043945312,2015-02-11
84.3779296875,2015-02-12
84.7240982055664,2015-02-13
85.27790832519531,2015-02-17
84.60871124267578,2015-02-18
85.30094909667969,2015-02-19
86.1932144165039,2015-02-20
86.80082702636719,2015-02-23
87.05467987060547,2015-02-24
86.67008209228516,2015-02-25
99.41522216796875,2015-02-26
98.16150665283203,2015-02-27
99.23833465576172,2015-03-02
98.62298583984375,2015-03-03
99.5306167602539,2015-03-04
100.4305648803711,2015-03-05
98.3691635131836,2015-03-06
97.77690887451172,2015-03-09
96.2385482788086,2015-03-10
95.88475036621094,2015-03-11
97.00772857666016,2015-03-12
96.14627075195312,2015-03-13
99.89208984375,2015-03-16
99.29985809326172,2015-03-17
100.62674713134766,2015-03-18
101.86103820800781,2015-03-19
102.82532501220703,2015-03-20
103.71248626708984,2015-03-23
102.69419860839844,2015-03-24
95.99038696289062,2015-03-25
96.20639038085938,2015-03-26
98.90640258789062,2015-03-27
100.71160888671875,2015-03-30
97.9575424194336,2015-03-31
96.91610717773438,2015-04-01
96.445556640625,2015-04-02
97.07038879394531,2015-04-06
96.93155670166016,2015-04-07
97.81096649169922,2015-04-08
98.14270782470703,2015-04-09
97.83413696289062,2015-04-10
96.70011138916016,2015-04-13
95.64321899414062,2015-04-14
97.12437438964844,2015-04-15
96.6846694946289,2015-04-16
94.00004577636719,2015-04-17
94.91035461425781,2015-04-20
94.96434783935547,2015-04-21
98.66727447509766,2015-04-22
95.712646484375,2015-04-23
92.18718719482422,2015-04-24
92.6886215209961,2015-04-27
90.60570526123047,2015-04-28
90.28170776367188,2015-04-29
90.1659927368164,2015-04-30
94.73294830322266,2015-05-01
93.46776580810547,2015-05-04
90.0965805053711,2015-05-05
90.0888442993164,2015-05-06
94.48607635498047,2015-05-07
95.14179992675781,2015-05-08
94.74063110351562,2015-05-11
94.84864044189453,2015-05-12
94.98750305175781,2015-05-13
97.92668914794922,2015-05-14
98.64413452148438,2015-05-15
100.4261474609375,2015-05-18
99.87844848632812,2015-05-19
99.6007308959961,2015-05-20
99.97100830078125,2015-05-21
102.32389068603516,2015-05-22
101.29019927978516,2015-05-26
109.15117645263672,2015-05-27
109.83771514892578,2015-05-28
114.22725677490234,2015-05-29
113.108642578125,2015-06-01
111.21090698242188,2015-06-02
110.36231231689453,2015-06-03
108.92743682861328,2015-06-04
110.94087982177734,2015-06-05
106.94483184814453,2015-06-08
108.16372680664062,2015-06-09
110.20801544189453,2015-06-10
109.53688049316406,2015-06-11
108.36429595947266,2015-06-12
110.4085922241211,2015-06-15
109.53688049316406,2015-06-16
108.84058380126953,2015-06-17
110.627685546875,2015-06-18
110.54261016845703,2015-06-19
110.84429168701172,2015-06-22
109.57555389404297,2015-06-23
108.28357696533203,2015-06-24
107.71112060546875,2015-06-25
104.55475616455078,2015-06-26
102.1255874633789,2015-06-29
102.83729553222656,2015-06-30
104.82554626464844,2015-07-01
106.48106384277344,2015-07-02
103.81980895996094,2015-07-06
102.76768493652344,2015-07-07
99.06205749511719,2015-07-08
96.4549789428711,2015-07-09
100.44684600830078,2015-07-10
99.93623352050781,2015-07-13
102.34994506835938,2015-07-14
101.90123748779297,2015-07-15
104.2066421508789,2015-07-16
103.40209197998047,2015-07-17
104.1601791381836,2015-07-20
104.05964660644531,2015-07-21
100.2534408569336,2015-07-22
102.09464263916016,2015-07-23
99.39470672607422,2015-07-24
96.43174743652344,2015-07-27
99.34829711914062,2015-07-28
99.4720687866211,2015-07-29
98.75259399414062,2015-07-30
96.81082153320312,2015-07-31
97.32142639160156,2015-08-03
95.5188980102539,2015-08-04
96.50912475585938,2015-08-05
95.36415100097656,2015-08-06
94.8071517944336,2015-08-07
98.46637725830078,2015-08-10
96.09137725830078,2015-08-11
97.26728057861328,2015-08-12
96.07587432861328,2015-08-13
94.35071563720703,2015-08-14
97.10480499267578,2015-08-17
94.56732177734375,2015-08-18
93.95616912841797,2015-08-19
88.98955535888672,2015-08-20
86.21996307373047,2015-08-21
85.05181121826172,2015-08-24
83.94551086425781,2015-08-25
89.8946762084961,2015-08-26
97.67728424072266,2015-08-27
98.72941589355469,2015-08-28
97.45292663574219,2015-08-31
92.3470458984375,2015-09-01
95.95983123779297,2015-09-02
95.75096130371094,2015-09-03
93.72408294677734,2015-09-04
99.92079162597656,2015-09-08
98.38126373291016,2015-09-09
99.58037567138672,2015-09-10
101.40612030029297,2015-09-11
101.49122619628906,2015-09-14
103.95907592773438,2015-09-15
102.0422592163086,2015-09-16
101.35934448242188,2015-09-17
99.01565551757812,2015-09-18
98.75955963134766,2015-09-21
96.77288818359375,2015-09-22
97.42478942871094,2015-09-23
96.3072509765625,2015-09-24
98.35601043701172,2015-09-25
93.7851333618164,2015-09-28
92.869384765625,2015-09-29
97.01347351074219,2015-09-30
94.78620147705078,2015-10-01
95.7097396850586,2015-10-02
94.072265625,2015-10-05
90.88270568847656,2015-10-06
92.07005310058594,2015-10-07
90.55677032470703,2015-10-08
90.72750091552734,2015-10-09
91.32508850097656,2015-10-12
88.01908874511719,2015-10-13
91.15431213378906,2015-10-14
94.57666015625,2015-10-15
93.95584106445312,2015-10-16
92.31838989257812,2015-10-19
93.04012298583984,2015-10-20
93.51351165771484,2015-10-21
97.26957702636719,2015-10-22
100.56001281738281,2015-10-23
95.92701721191406,2015-10-26
94.28179931640625,2015-10-27
98.6276626586914,2015-10-28
93.1953353881836,2015-10-29
95.55451202392578,2015-10-30
96.07445526123047,2015-11-02
94.78620147705078,2015-11-03
96.31504821777344,2015-11-04
93.9480972290039,2015-11-05
100.62982177734375,2015-11-06
98.16978454589844,2015-11-09
93.01683807373047,2015-11-10
93.086669921875,2015-11-11
93.00907135009766,2015-11-12
91.2164306640625,2015-11-13
94.26626586914062,2015-11-16
94.7241439819336,2015-11-17
97.71967315673828,2015-11-18
97.16867065429688,2015-11-19
98.0921859741211,2015-11-20
96.54784393310547,2015-11-23
99.59769439697266,2015-11-24
99.63652038574219,2015-11-25
100.9169692993164,2015-11-27
101.23515319824219,2015-11-30
103.12870025634766,2015-12-01
102.60100555419922,2015-12-02
112.35589599609375,2015-12-03
114.51327514648438,2015-12-04
115.49888610839844,2015-12-07
114.68403625488281,2015-12-08
113.03108215332031,2015-12-09
114.33478546142578,2015-12-10
112.07649993896484,2015-12-11
110.59423828125,2015-12-14
111.1841049194336,2015-12-15
112.00144958496094,2015-12-16
109.35472869873047,2015-12-17
109.13676452636719,2015-12-18
113.49603271484375,2015-12-21
112.95111083984375,2015-12-22
114.04873657226562,2015-12-23
113.90081787109375,2015-12-24
113.92418670654297,2015-12-28
115.16189575195312,2015-12-29
114.7181625366211,2015-12-30
112.99005126953125,2015-12-31
110.75591278076172,2016-01-04
107.05056762695312,2016-01-05
103.75775909423828,2016-01-06
100.45721435546875,2016-01-07
99.79553985595703,2016-01-08
99.67098236083984,2016-01-11
101.13444519042969,2016-01-12
95.98897552490234,2016-01-13
97.45243835449219,2016-01-14
93.38903045654297,2016-01-15
93.46686553955078,2016-01-19
96.39379119873047,2016-01-20
96.9386978149414,2016-01-21
96.92312622070312,2016-01-22
96.90755462646484,2016-01-25
96.82967376708984,2016-01-26
95.24166107177734,2016-01-27
98.37100219726562,2016-01-28
104.0847396850586,2016-01-29
107.17510223388672,2016-02-01
103.71888732910156,2016-02-02
102.25538635253906,2016-02-03
105.96076965332031,2016-02-04
99.92008972167969,2016-02-05
94.8602523803711,2016-02-08
93.18660736083984,2016-02-09
92.78962707519531,2016-02-10
90.53994750976562,2016-02-11
94.70458984375,2016-02-12
98.26978302001953,2016-02-16
101.72605895996094,2016-02-17
98.9159164428711,2016-02-18
100.16140747070312,2016-02-19
101.69491577148438,2016-02-22
99.764404296875,2016-02-23
101.46141052246094,2016-02-24
103.11945343017578,2016-02-25
103.61767578125,2016-02-26
104.28711700439453,2016-02-29
107.7589340209961,2016-03-01
106.62242126464844,2016-03-02
106.90265655517578,2016-03-03
113.69841766357422,2016-03-04
111.7134017944336,2016-03-07
108.69307708740234,2016-03-08
110.5068359375,2016-03-09
112.42174530029297,2016-03-10
115.84690856933594,2016-03-11
115.31758117675781,2016-03-14
115.57443237304688,2016-03-15
116.08210754394531,2016-03-16
118.36264038085938,2016-03-17
119.09684753417969,2016-03-18
119.4092025756836,2016-03-21
120.86968231201172,2016-03-22
119.48735809326172,2016-03-23
119.49517822265625,2016-03-24
119.57325744628906,2016-03-28
120.3777084350586,2016-03-29
122.56449890136719,2016-03-30
120.6666488647461,2016-03-31
123.24397277832031,2016-04-01
121.84597778320312,2016-04-04
121.08060455322266,2016-04-05
123.0408935546875,2016-04-06
121.03372955322266,2016-04-07
121.955322265625,2016-04-08
121.53358459472656,2016-04-11
121.39299774169922,2016-04-12
124.55607604980469,2016-04-13
124.04064178466797,2016-04-14
121.43985748291016,2016-04-15
121.76004028320312,2016-04-18
117.98776245117188,2016-04-19
119.67472076416016,2016-04-20
118.20645141601562,2016-04-21
117.4098129272461,2016-04-22
116.44918060302734,2016-04-25
117.74565887451172,2016-04-26
118.34707641601562,2016-04-27
115.58226013183594,2016-04-28
113.83280181884766,2016-04-29
114.09051513671875,2016-05-02
111.84119415283203,2016-05-03
110.9586410522461,2016-05-04
111.35694122314453,2016-05-05
110.81807708740234,2016-05-06
111.21636962890625,2016-05-09
112.94241333007812,2016-05-10
112.34884643554688,2016-05-11
110.1541748046875,2016-05-12
109.38101196289062,2016-05-13
111.41162109375,2016-05-16
110.25572204589844,2016-05-17
112.3722915649414,2016-05-18
111.48190307617188,2016-05-19
114.59815216064453,2016-05-20
115.66815948486328,2016-05-23
118.26109313964844,2016-05-24
119.94033813476562,2016-05-25
119.51073455810547,2016-05-26
119.72941589355469,2016-05-27
120.55730438232422,2016-05-31
120.87753295898438,2016-06-01
120.98688507080078,2016-06-02
126.96166229248047,2016-06-03
127.18029022216797,2016-06-06
128.74234008789062,2016-06-07
127.85199737548828,2016-06-08
128.19564819335938,2016-06-09
125.60269927978516,2016-06-10
124.97003173828125,2016-06-13
124.17342376708984,2016-06-14
124.10287475585938,2016-06-15
124.28309631347656,2016-06-16
122.22254943847656,2016-06-17
122.95114135742188,2016-06-20
122.07368469238281,2016-06-21
121.54878234863281,2016-06-22
124.2752685546875,2016-06-23
116.51882934570312,2016-06-24
112.53092193603516,2016-06-27
117.34149932861328,2016-06-28
121.4390640258789,2016-06-29
121.7524642944336,2016-06-30
120.82794189453125,2016-07-01
118.11713409423828,2016-07-05
118.01530456542969,2016-07-06
118.29731750488281,2016-07-07
121.54878234863281,2016-07-08
123.28811645507812,2016-07-11
124.25174713134766,2016-07-12
123.32723999023438,2016-07-13
125.97540283203125,2016-07-14
126.26531219482422,2016-07-15
127.18193054199219,2016-07-18
125.7717056274414,2016-07-19
127.44834899902344,2016-07-20
125.67770385742188,2016-07-21
125.09793090820312,2016-07-22
125.18408966064453,2016-07-25
128.05165100097656,2016-07-26
129.79095458984375,2016-07-27
128.6705780029297,2016-07-28
126.90773010253906,2016-07-29
128.10641479492188,2016-08-01
127.62069702148438,2016-08-02
128.5765380859375,2016-08-03
130.83299255371094,2016-08-04
133.28524780273438,2016-08-05
131.89846801757812,2016-08-08
134.10791015625,2016-08-09
134.64068603515625,2016-08-10
134.8287353515625,2016-08-11
135.12643432617188,2016-08-12
137.53170776367188,2016-08-15
135.0715789794922,2016-08-16
135.5651397705078,2016-08-17
136.2703094482422,2016-08-18
137.0537567138672,2016-08-19
137.83726501464844,2016-08-22
138.94195556640625,2016-08-23
137.34364318847656,2016-08-24
137.92344665527344,2016-08-25
138.80093383789062,2016-08-26
138.9889678955078,2016-08-29
138.67559814453125,2016-08-30
138.2211456298828,2016-08-31
138.74609375,2016-09-01
135.62779235839844,2016-09-02
134.0531005859375,2016-09-06
132.32945251464844,2016-09-07
131.92198181152344,2016-09-08
125.96758270263672,2016-09-09
128.8663787841797,2016-09-12
129.46188354492188,2016-09-13
132.88565063476562,2016-09-14
135.7304229736328,2016-09-15
134.5673828125,2016-09-16
134.16659545898438,2016-09-19
132.2019805908203,2016-09-20
133.45933532714844,2016-09-21
132.6813201904297,2016-09-22
130.96035766601562,2016-09-23
130.99183654785156,2016-09-26
134.26878356933594,2016-09-27
134.14300537109375,2016-09-28
135.52610778808594,2016-09-29
135.57325744628906,2016-09-30
133.64797973632812,2016-10-03
132.8463897705078,2016-10-04
136.32760620117188,2016-10-05
136.8855743408203,2016-10-06
136.90133666992188,2016-10-07
137.3413848876953,2016-10-10
134.5123748779297,2016-10-11
133.9622802734375,2016-10-12
132.75991821289062,2016-10-13
133.66366577148438,2016-10-14
132.71278381347656,2016-10-17
135.2982177734375,2016-10-18
135.06248474121094,2016-10-19
136.272705078125,2016-10-20
135.88760375976562,2016-10-21
138.7401580810547,2016-10-24
136.46124267578125,2016-10-25
135.95046997070312,2016-10-26
135.353271484375,2016-10-27
133.08218383789062,2016-10-28
133.81300354003906,2016-10-31
132.64991760253906,2016-11-01
135.60470581054688,2016-11-02
135.94259643554688,2016-11-03
135.2982177734375,2016-11-04
139.06239318847656,2016-11-07
139.09385681152344,2016-11-08
136.280517578125,2016-11-09
131.97409057617188,2016-11-10
131.6597900390625,2016-11-11
128.70497131347656,2016-11-14
130.80322265625,2016-11-15
131.88763427734375,2016-11-16
131.2667999267578,2016-11-17
132.14697265625,2016-11-18
135.62039184570312,2016-11-21
139.10951232910156,2016-11-22
139.15670776367188,2016-11-23
138.89735412597656,2016-11-25
137.24710083007812,2016-11-28
137.8757781982422,2016-11-29
133.97799682617188,2016-11-30
127.92705535888672,2016-12-01
129.05081176757812,2016-12-02
130.55172729492188,2016-12-05
129.47511291503906,2016-12-06
132.45347595214844,2016-12-07
134.15086364746094,2016-12-08
140.73619079589844,2016-12-09
140.00540161132812,2016-12-12
141.01129150390625,2016-12-13
140.3789825439453,2016-12-14
142.26791381835938,2016-12-15
141.01126098632812,2016-12-16
142.6235809326172,2016-12-19
143.89596557617188,2016-12-20
144.0699005126953,2016-12-21
142.7341766357422,2016-12-22
143.79322814941406,2016-12-23
144.08563232421875,2016-12-27
142.41015625,2016-12-28
142.15725708007812,2016-12-29
139.70724487304688,2016-12-30
140.94802856445312,2017-01-03
139.94432067871094,2017-01-04
137.7393035888672,2017-01-05
