CHRW,Date
12.639714241027832,2004-01-16
12.777883529663086,2004-01-20
12.846976280212402,2004-01-21
12.738409042358398,2004-01-22
12.870002746582031,2004-01-23
12.863426208496094,2004-01-26
12.590362548828125,2004-01-27
12.465350151062012,2004-01-28
12.600232124328613,2004-01-29
12.471924781799316,2004-01-30
12.593655586242676,2004-02-02
12.705503463745117,2004-02-03
13.189119338989258,2004-02-04
12.962120056152344,2004-02-05
13.258209228515625,2004-02-06
13.21544361114502,2004-02-09
13.38322639465332,2004-02-10
13.5082368850708,2004-02-11
13.284530639648438,2004-02-12
13.087141036987305,2004-02-13
13.103586196899414,2004-02-17
12.952252388000488,2004-02-18
12.955537796020508,2004-02-19
13.136483192443848,2004-02-20
12.922639846801758,2004-02-23
13.057527542114258,2004-02-24
13.087141036987305,2004-02-25
13.113456726074219,2004-02-26
13.031207084655762,2004-02-27
13.268081665039062,2004-03-01
13.12662124633789,2004-03-02
13.100299835205078,2004-03-03
13.182538986206055,2004-03-04
13.156222343444824,2004-03-05
13.050942420959473,2004-03-08
13.070690155029297,2004-03-09
12.797630310058594,2004-03-10
12.797628402709961,2004-03-11
13.111132621765137,2004-03-12
12.77122688293457,2004-03-15
12.715131759643555,2004-03-16
12.965929985046387,2004-03-17
12.962623596191406,2004-03-18
12.635929107666016,2004-03-19
12.414819717407227,2004-03-22
12.916433334350586,2004-03-23
13.391636848449707,2004-03-24
13.543441772460938,2004-03-25
13.431235313415527,2004-03-26
13.503846168518066,2004-03-29
13.675443649291992,2004-03-30
13.695243835449219,2004-03-31
14.051650047302246,2004-04-01
14.292556762695312,2004-04-02
14.381659507751465,2004-04-05
14.470752716064453,2004-04-06
14.246347427368164,2004-04-07
13.896547317504883,2004-04-08
14.005453109741211,2004-04-12
13.81074047088623,2004-04-13
13.794243812561035,2004-04-14
13.843746185302734,2004-04-15
13.74474048614502,2004-04-16
13.883347511291504,2004-04-19
13.856945037841797,2004-04-20
13.711740493774414,2004-04-21
13.853645324707031,2004-04-22
13.823945999145508,2004-04-23
13.7051420211792,2004-04-26
13.774446487426758,2004-04-27
13.668837547302246,2004-04-28
13.609439849853516,2004-04-29
13.543441772460938,2004-04-30
13.70844841003418,2004-05-03
13.500536918640137,2004-05-04
13.64903736114502,2004-05-05
13.668837547302246,2004-05-06
13.602840423583984,2004-05-07
13.480738639831543,2004-05-10
13.282732009887695,2004-05-11
13.35533332824707,2004-05-12
13.302532196044922,2004-05-13
13.259636878967285,2004-05-14
13.078130722045898,2004-05-17
13.04842758178711,2004-05-18
12.85702896118164,2004-05-19
12.890027046203613,2004-05-20
13.107832908630371,2004-05-21
13.196931838989258,2004-05-24
13.731546401977539,2004-05-25
13.619346618652344,2004-05-26
13.57314682006836,2004-05-27
13.721648216247559,2004-05-28
13.827245712280273,2004-06-01
13.919914245605469,2004-06-02
13.737885475158691,2004-06-03
13.790837287902832,2004-06-04
14.002653121948242,2004-06-07
14.240935325622559,2004-06-08
14.06552791595459,2004-06-09
14.154886245727539,2004-06-10
14.022510528564453,2004-06-14
14.277338027954102,2004-06-15
14.267410278320312,2004-06-16
14.227697372436523,2004-06-17
14.231003761291504,2004-06-18
14.095318794250488,2004-06-21
14.317055702209473,2004-06-22
14.618224143981934,2004-06-23
14.462679862976074,2004-06-24
14.866438865661621,2004-06-25
15.104727745056152,2004-06-28
14.96241283416748,2004-06-29
15.170907974243164,2004-06-30
15.065014839172363,2004-07-01
15.071633338928223,2004-07-02
15.041847229003906,2004-07-06
15.197395324707031,2004-07-07
14.7969388961792,2004-07-08
14.949179649353027,2004-07-09
14.939258575439453,2004-07-12
15.031914710998535,2004-07-13
14.995513916015625,2004-07-14
15.220552444458008,2004-07-15
15.005439758300781,2004-07-16
15.164289474487305,2004-07-19
15.432374954223633,2004-07-20
14.734049797058105,2004-07-21
14.68441104888916,2004-07-22
14.532175064086914,2004-07-23
14.432889938354492,2004-07-26
14.31374740600586,2004-07-27
14.317055702209473,2004-07-28
14.565269470214844,2004-07-29
14.47260856628418,2004-07-30
14.638083457946777,2004-08-02
14.57188606262207,2004-08-03
14.591748237609863,2004-08-04
14.178062438964844,2004-08-05
13.641913414001465,2004-08-06
13.906672477722168,2004-08-09
14.221080780029297,2004-08-10
14.207846641540527,2004-08-11
13.909985542297363,2004-08-12
13.767675399780273,2004-08-13
13.843794822692871,2004-08-16
13.96293830871582,2004-08-17
14.141651153564453,2004-08-18
13.98941707611084,2004-08-19
14.078766822814941,2004-08-20
13.909985542297363,2004-08-23
13.972864151000977,2004-08-24
14.174751281738281,2004-08-25
14.05890941619873,2004-08-26
14.168123245239258,2004-08-27
13.919914245605469,2004-08-30
14.121789932250977,2004-08-31
14.201447486877441,2004-09-01
14.48023509979248,2004-09-02
14.387306213378906,2004-09-03
14.77229118347168,2004-09-07
14.639537811279297,2004-09-08
14.712556838989258,2004-09-09
14.838666915893555,2004-09-10
14.885137557983398,2004-09-13
14.785573959350586,2004-09-14
14.77229118347168,2004-09-15
14.885137557983398,2004-09-16
15.001291275024414,2004-09-17
15.08758544921875,2004-09-20
15.207067489624023,2004-09-21
14.911689758300781,2004-09-22
14.81212043762207,2004-09-23
15.14400577545166,2004-09-24
15.064349174499512,2004-09-27
15.04444408416748,2004-09-28
15.399568557739258,2004-09-29
15.396239280700684,2004-09-30
15.807781219482422,2004-10-01
15.708218574523926,2004-10-04
15.854242324829102,2004-10-05
15.76795768737793,2004-10-06
15.512402534484863,2004-10-07
15.542275428771973,2004-10-08
15.519038200378418,2004-10-11
15.409521102905273,2004-10-12
15.2468900680542,2004-10-13
15.309944152832031,2004-10-14
15.69825553894043,2004-10-15
15.950490951538086,2004-10-18
15.489164352416992,2004-10-19
16.740379333496094,2004-10-20
17.347742080688477,2004-10-21
17.191755294799805,2004-10-22
17.370962142944336,2004-10-25
17.955095291137695,2004-10-26
17.868799209594727,2004-10-27
17.789138793945312,2004-10-28
17.9019832611084,2004-10-29
17.742687225341797,2004-11-01
17.377601623535156,2004-11-02
17.752635955810547,2004-11-03
18.028106689453125,2004-11-04
18.20731544494629,2004-11-05
18.19737434387207,2004-11-08
18.114397048950195,2004-11-09
18.077882766723633,2004-11-10
18.27037239074707,2004-11-11
18.08452606201172,2004-11-12
17.281354904174805,2004-11-15
17.105464935302734,2004-11-16
17.390892028808594,2004-11-17
17.387561798095703,2004-11-18
17.1784725189209,2004-11-19
17.450626373291016,2004-11-22
17.51367950439453,2004-11-23
17.70949363708496,2004-11-24
17.52695083618164,2004-11-26
17.659709930419922,2004-11-29
17.838926315307617,2004-11-30
18.135135650634766,2004-12-01
17.935440063476562,2004-12-02
18.16176414489746,2004-12-03
18.031953811645508,2004-12-06
17.659212112426758,2004-12-07
18.1218204498291,2004-12-08
18.018646240234375,2004-12-09
17.705806732177734,2004-12-10
17.955415725708008,2004-12-13
18.308198928833008,2004-12-14
18.148447036743164,2004-12-15
18.02197265625,2004-12-16
18.118492126464844,2004-12-17
18.188385009765625,2004-12-20
18.381418228149414,2004-12-21
18.527860641479492,2004-12-22
18.51454734802246,2004-12-23
18.328168869018555,2004-12-27
18.760828018188477,2004-12-28
18.707576751708984,2004-12-29
18.707576751708984,2004-12-30
18.47793197631836,2004-12-31
18.274919509887695,2005-01-03
18.195043563842773,2005-01-04
18.358121871948242,2005-01-05
18.354793548583984,2005-01-06
18.108505249023438,2005-01-07
18.408050537109375,2005-01-10
18.37476921081543,2005-01-11
17.779024124145508,2005-01-12
17.326396942138672,2005-01-13
17.30974769592285,2005-01-14
17.399608612060547,2005-01-18
17.269811630249023,2005-01-19
17.173295974731445,2005-01-20
17.110055923461914,2005-01-21
16.986919403076172,2005-01-24
17.146671295166016,2005-01-25
17.236536026000977,2005-01-26
17.090087890625,2005-01-27
16.893728256225586,2005-01-28
17.140012741088867,2005-01-31
17.20657730102539,2005-02-01
17.196590423583984,2005-02-02
17.0767822265625,2005-02-03
17.100072860717773,2005-02-04
17.416257858276367,2005-02-07
17.76238441467285,2005-02-08
17.303096771240234,2005-02-09
17.043500900268555,2005-02-10
17.422908782958984,2005-02-11
17.32971954345703,2005-02-14
17.792329788208008,2005-02-15
17.985366821289062,2005-02-16
17.828948974609375,2005-02-17
17.629249572753906,2005-02-18
17.293106079101562,2005-02-22
17.642566680908203,2005-02-23
18.048599243164062,2005-02-24
18.244962692260742,2005-02-25
18.205026626586914,2005-02-28
18.314857482910156,2005-03-01
18.20169448852539,2005-03-02
17.95207977294922,2005-03-03
18.058591842651367,2005-03-04
18.437999725341797,2005-03-07
18.334829330444336,2005-03-08
18.30478858947754,2005-03-09
18.054492950439453,2005-03-10
18.03113555908203,2005-03-11
18.097881317138672,2005-03-14
17.93435287475586,2005-03-15
17.637338638305664,2005-03-16
17.76415252685547,2005-03-17
17.597286224365234,2005-03-18
17.493839263916016,2005-03-21
17.33364486694336,2005-03-22
17.133413314819336,2005-03-23
17.353668212890625,2005-03-24
17.26022720336914,2005-03-28
17.05332374572754,2005-03-29
17.3803653717041,2005-03-30
17.19682502746582,2005-03-31
17.09337043762207,2005-04-01
17.013273239135742,2005-04-04
17.090030670166016,2005-04-05
16.966548919677734,2005-04-06
16.95987892150879,2005-04-07
16.559404373168945,2005-04-08
16.422584533691406,2005-04-11
16.649518966674805,2005-04-12
16.225677490234375,2005-04-13
16.035457611083984,2005-04-14
15.965383529663086,2005-04-15
16.0988712310791,2005-04-18
16.352500915527344,2005-04-19
16.08885955810547,2005-04-20
16.345823287963867,2005-04-21
15.928666114807129,2005-04-22
16.018775939941406,2005-04-25
15.785167694091797,2005-04-26
16.95987892150879,2005-04-27
16.94986915588379,2005-04-28
17.220176696777344,2005-04-29
17.493839263916016,2005-05-02
17.593952178955078,2005-05-03
18.1779727935791,2005-05-04
18.374866485595703,2005-05-05
18.40824317932129,2005-05-06
18.428260803222656,2005-05-09
18.28142738342285,2005-05-10
18.448284149169922,2005-05-11
18.358179092407227,2005-05-12
18.154611587524414,2005-05-13
18.491674423217773,2005-05-16
18.5917911529541,2005-05-17
19.142440795898438,2005-05-18
19.322641372680664,2005-05-19
19.356021881103516,2005-05-20
19.332656860351562,2005-05-23
19.78318977355957,2005-05-24
19.496187210083008,2005-05-25
19.71644401550293,2005-05-26
19.399404525756836,2005-05-27
19.079025268554688,2005-05-31
19.275920867919922,2005-06-01
19.12908935546875,2005-06-02
19.02229118347168,2005-06-03
19.08236312866211,2005-06-06
18.87211799621582,2005-06-07
18.574325561523438,2005-06-08
18.560930252075195,2005-06-09
18.40032196044922,2005-06-10
18.517433166503906,2005-06-13
18.567625045776367,2005-06-14
18.704814910888672,2005-06-15
19.089618682861328,2005-06-16
19.370689392089844,2005-06-17
19.303775787353516,2005-06-20
19.297077178955078,2005-06-21
19.343923568725586,2005-06-22
18.959123611450195,2005-06-23
18.821929931640625,2005-06-24
19.052810668945312,2005-06-27
19.310462951660156,2005-06-28
19.581501007080078,2005-06-29
19.47442626953125,2005-06-30
19.49785041809082,2005-07-01
19.665149688720703,2005-07-05
19.537994384765625,2005-07-06
19.47442626953125,2005-07-07
19.394113540649414,2005-07-08
19.89268684387207,2005-07-11
19.95626449584961,2005-07-12
19.926149368286133,2005-07-13
20.063337326049805,2005-07-14
20.136959075927734,2005-07-15
20.013151168823242,2005-07-18
19.842493057250977,2005-07-19
20.106840133666992,2005-07-20
20.066680908203125,2005-07-21
20.173763275146484,2005-07-22
19.85588264465332,2005-07-25
20.043262481689453,2005-07-26
20.749284744262695,2005-07-27
20.916601181030273,2005-07-28
20.936677932739258,2005-07-29
20.963443756103516,2005-08-01
20.84967613220215,2005-08-02
20.6087646484375,2005-08-03
20.15703010559082,2005-08-04
19.989715576171875,2005-08-05
19.976346969604492,2005-08-08
19.822416305541992,2005-08-09
19.73876190185547,2005-08-10
19.785614013671875,2005-08-11
19.75884246826172,2005-08-12
19.839143753051758,2005-08-15
19.50787925720215,2005-08-16
19.618314743041992,2005-08-17
19.722026824951172,2005-08-18
19.742115020751953,2005-08-19
20.046598434448242,2005-08-22
19.87929916381836,2005-08-23
20.1536865234375,2005-08-24
20.418025970458984,2005-08-25
20.173763275146484,2005-08-26
20.384571075439453,2005-08-29
20.230642318725586,2005-08-30
20.662303924560547,2005-08-31
21.003604888916016,2005-09-01
20.78275489807129,2005-09-02
20.966793060302734,2005-09-06
21.18816375732422,2005-09-07
20.745412826538086,2005-09-08
20.775611877441406,2005-09-09
20.862815856933594,2005-09-12
20.775611877441406,2005-09-13
20.8259220123291,2005-09-14
20.73199462890625,2005-09-15
20.56765365600586,2005-09-16
20.52739906311035,2005-09-19
20.460311889648438,2005-09-20
20.56093978881836,2005-09-21
20.49049949645996,2005-09-22
20.275835037231445,2005-09-23
20.255720138549805,2005-09-26
20.467021942138672,2005-09-27
20.483797073364258,2005-09-28
21.11102294921875,2005-09-29
21.51015281677246,2005-09-30
21.62086296081543,2005-10-03
21.426311492919922,2005-10-04
21.04729652404785,2005-10-05
20.859453201293945,2005-10-06
21.013748168945312,2005-10-07
21.124435424804688,2005-10-10
21.624204635620117,2005-10-11
21.39948081970215,2005-10-12
20.93995475769043,2005-10-13
20.919836044311523,2005-10-14
21.312271118164062,2005-10-17
20.66156578063965,2005-10-18
20.594484329223633,2005-10-19
20.393234252929688,2005-10-20
20.56765365600586,2005-10-21
21.439733505249023,2005-10-24
22.077011108398438,2005-10-25
22.42584228515625,2005-10-26
21.936145782470703,2005-10-27
23.136926651000977,2005-10-28
23.653465270996094,2005-10-31
24.022428512573242,2005-11-01
24.63958740234375,2005-11-02
24.995126724243164,2005-11-03
24.250513076782227,2005-11-04
24.767044067382812,2005-11-07
24.834131240844727,2005-11-08
25.47141456604004,2005-11-09
26.088584899902344,2005-11-10
26.63194465637207,2005-11-11
25.887331008911133,2005-11-14
25.364089965820312,2005-11-15
25.364089965820312,2005-11-16
26.162372589111328,2005-11-17
26.813077926635742,2005-11-18
27.604663848876953,2005-11-21
27.67173957824707,2005-11-22
27.772369384765625,2005-11-23
27.826021194458008,2005-11-25
27.31620216369629,2005-11-28
27.483915328979492,2005-11-29
27.168615341186523,2005-11-30
27.457075119018555,2005-12-01
26.766122817993164,2005-12-02
26.598421096801758,2005-12-05
26.705751419067383,2005-12-06
26.14712905883789,2005-12-07
26.019248962402344,2005-12-08
26.019248962402344,2005-12-09
25.63562774658203,2005-12-12
25.393335342407227,2005-12-13
24.915491104125977,2005-12-14
25.285654067993164,2005-12-15
24.767417907714844,2005-12-16
24.377058029174805,2005-12-19
24.208810806274414,2005-12-20
24.93568229675293,2005-12-21
25.467369079589844,2005-12-22
25.702926635742188,2005-12-23
25.171234130859375,2005-12-27
25.38660430908203,2005-12-28
25.682748794555664,2005-12-29
24.922224044799805,2005-12-30
25.103939056396484,2006-01-03
25.61543846130371,2006-01-04
25.71639060974121,2006-01-05
25.628908157348633,2006-01-06
25.117401123046875,2006-01-09
24.84145736694336,2006-01-10
24.619352340698242,2006-01-11
24.55205535888672,2006-01-12
24.59242820739746,2006-01-13
24.45110511779785,2006-01-17
24.888566970825195,2006-01-18
25.548128128051758,2006-01-19
24.78761863708496,2006-01-20
24.90203285217285,2006-01-23
26.281734466552734,2006-01-24
26.14712905883789,2006-01-25
27.18359375,2006-01-26
27.217243194580078,2006-01-27
27.210508346557617,2006-01-30
27.230693817138672,2006-01-31
26.752849578857422,2006-02-01
26.685562133789062,2006-02-02
26.658634185791016,2006-02-03
27.20378303527832,2006-02-06
27.398971557617188,2006-02-07
28.27389907836914,2006-02-08
28.226791381835938,2006-02-09
28.240232467651367,2006-02-10
28.01142692565918,2006-02-13
28.724824905395508,2006-02-14
28.906545639038086,2006-02-15
28.825790405273438,2006-02-16
29.020954132080078,2006-02-17
28.59021759033203,2006-02-21
29.62668800354004,2006-02-22
29.781475067138672,2006-02-23
29.788206100463867,2006-02-24
30.521804809570312,2006-02-27
30.165111541748047,2006-02-28
30.8314151763916,2006-03-01
30.622766494750977,2006-03-02
30.46796226501465,2006-03-03
30.212230682373047,2006-03-06
29.983383178710938,2006-03-07
29.753894805908203,2006-03-08
29.753894805908203,2006-03-09
30.273632049560547,2006-03-10
30.098134994506836,2006-03-13
30.941871643066406,2006-03-14
31.22539520263672,2006-03-15
30.685400009155273,2006-03-16
30.570642471313477,2006-03-17
30.867637634277344,2006-03-20
30.935131072998047,2006-03-21
31.927377700805664,2006-03-22
31.704618453979492,2006-03-23
31.74513816833496,2006-03-24
33.32463073730469,2006-03-27
33.34487533569336,2006-03-28
33.47987747192383,2006-03-29
33.392127990722656,2006-03-30
33.13561248779297,2006-03-31
33.33135986328125,2006-04-03
33.824127197265625,2006-04-04
34.721858978271484,2006-04-05
35.207862854003906,2006-04-06
35.295616149902344,2006-04-07
35.28887176513672,2006-04-10
35.356361389160156,2006-04-11
35.437374114990234,2006-04-12
34.71512985229492,2006-04-13
33.13561248779297,2006-04-17
32.91962432861328,2006-04-18
33.338134765625,2006-04-19
33.608116149902344,2006-04-20
32.88587188720703,2006-04-21
32.8588752746582,2006-04-24
33.776878356933594,2006-04-25
30.975635528564453,2006-04-26
30.503129959106445,2006-04-27
29.936138153076172,2006-04-28
30.509891510009766,2006-05-01
31.25238037109375,2006-05-02
31.110641479492188,2006-05-03
32.56187057495117,2006-05-04
32.84537887573242,2006-05-05
33.547386169433594,2006-05-08
33.48661804199219,2006-05-09
33.4056282043457,2006-05-10
32.98037338256836,2006-05-11
31.859886169433594,2006-05-12
31.52239227294922,2006-05-15
31.353622436523438,2006-05-16
30.84737777709961,2006-05-17
30.084630966186523,2006-05-18
29.74713134765625,2006-05-19
30.34788703918457,2006-05-22
30.260128021240234,2006-05-23
30.3748779296875,2006-05-24
30.509891510009766,2006-05-25
30.476133346557617,2006-05-26
29.72014808654785,2006-05-30
29.726882934570312,2006-05-31
30.813640594482422,2006-06-01
31.043127059936523,2006-06-02
29.92264747619629,2006-06-05
29.3016357421875,2006-06-06
29.7687931060791,2006-06-07
29.34903335571289,2006-06-08
29.51151466369629,2006-06-09
28.97666358947754,2006-06-12
29.17300796508789,2006-06-13
29.254247665405273,2006-06-14
30.9265079498291,2006-06-15
31.549358367919922,2006-06-16
31.779558181762695,2006-06-19
31.820165634155273,2006-06-20
33.32316970825195,2006-06-21
32.44981002807617,2006-06-22
33.011741638183594,2006-06-23
33.43147659301758,2006-06-26
32.686767578125,2006-06-27
32.639373779296875,2006-06-28
35.164676666259766,2006-06-29
36.08542251586914,2006-06-30
37.09420394897461,2006-07-03
35.71306228637695,2006-07-05
35.91617965698242,2006-07-06
35.14437484741211,2006-07-07
35.11051559448242,2006-07-10
35.01573181152344,2006-07-11
34.406410217285156,2006-07-12
32.727386474609375,2006-07-13
31.481672286987305,2006-07-14
31.386884689331055,2006-07-17
31.583215713500977,2006-07-18
32.476898193359375,2006-07-19
29.877111434936523,2006-07-20
30.14116859436035,2006-07-21
31.325946807861328,2006-07-24
30.93327522277832,2006-07-25
30.662466049194336,2006-07-26
29.646926879882812,2006-07-27
31.413955688476562,2006-07-28
30.994197845458984,2006-07-31
30.17499542236328,2006-08-01
30.852027893066406,2006-08-02
32.334712982177734,2006-08-03
31.826946258544922,2006-08-04
31.45456886291504,2006-08-07
30.777570724487305,2006-08-08
29.54536247253418,2006-08-09
31.177000045776367,2006-08-10
30.33748435974121,2006-08-11
30.540603637695312,2006-08-14
31.860795974731445,2006-08-15
32.42949676513672,2006-08-16
32.585208892822266,2006-08-17
32.44303894042969,2006-08-18
32.48365020751953,2006-08-21
31.860795974731445,2006-08-22
30.824941635131836,2006-08-23
30.953590393066406,2006-08-24
30.51350975036621,2006-08-25
31.711843490600586,2006-08-28
31.617076873779297,2006-08-29
30.716629028320312,2006-08-30
31.021284103393555,2006-08-31
31.170223236083984,2006-09-01
30.472885131835938,2006-09-05
29.40009880065918,2006-09-06
29.685266494750977,2006-09-07
29.352571487426758,2006-09-08
29.963653564453125,2006-09-11
31.077194213867188,2006-09-12
31.667911529541016,2006-09-13
30.798824310302734,2006-09-14
30.907442092895508,2006-09-15
30.316734313964844,2006-09-18
30.51362419128418,2006-09-19
30.58833122253418,2006-09-20
30.099462509155273,2006-09-21
29.47477912902832,2006-09-22
29.651325225830078,2006-09-25
30.479679107666016,2006-09-26
30.75806427001953,2006-09-27
30.21488380432129,2006-09-28
30.269197463989258,2006-09-29
29.18960952758789,2006-10-02
29.590200424194336,2006-10-03
30.554365158081055,2006-10-04
30.95499038696289,2006-10-05
29.950069427490234,2006-10-06
29.75996971130371,2006-10-09
30.153772354125977,2006-10-10
29.264305114746094,2006-10-11
29.366147994995117,2006-10-12
29.271085739135742,2006-10-13
29.63775062561035,2006-10-16
28.388402938842773,2006-10-17
27.634737014770508,2006-10-18
29.291461944580078,2006-10-19
29.508737564086914,2006-10-20
29.00628089904785,2006-10-23
28.89764976501465,2006-10-24
29.7871150970459,2006-10-25
29.685266494750977,2006-10-26
29.03343963623047,2006-10-27
29.169239044189453,2006-10-30
28.340885162353516,2006-10-31
28.16434097290039,2006-11-01
28.014972686767578,2006-11-02
27.98102569580078,2006-11-03
28.53099250793457,2006-11-06
28.659997940063477,2006-11-07
28.388402938842773,2006-11-08
27.838428497314453,2006-11-09
28.252609252929688,2006-11-10
28.965566635131836,2006-11-13
28.822952270507812,2006-11-14
29.128509521484375,2006-11-15
29.909326553344727,2006-11-16
29.596996307373047,2006-11-17
29.026649475097656,2006-11-20
29.07417869567871,2006-11-21
28.99271011352539,2006-11-22
28.938392639160156,2006-11-24
29.99759864807129,2006-11-27
30.058719635009766,2006-11-28
30.031551361083984,2006-11-29
29.882177352905273,2006-11-30
29.515522003173828,2006-12-01
29.19639015197754,2006-12-04
29.18960952758789,2006-12-05
29.23734474182129,2006-12-06
28.95779037475586,2006-12-07
28.691871643066406,2006-12-08
28.998695373535156,2006-12-11
29.07369613647461,2006-12-12
28.773691177368164,2006-12-13
29.571449279785156,2006-12-14
29.29871368408203,2006-12-15
28.330482482910156,2006-12-18
27.955469131469727,2006-12-19
27.975933074951172,2006-12-20
27.750930786132812,2006-12-21
26.891807556152344,2006-12-22
27.621366500854492,2006-12-26
27.805463790893555,2006-12-27
27.90093421936035,2006-12-28
27.880477905273438,2006-12-29
29.52370834350586,2007-01-03
29.653255462646484,2007-01-04
29.35325813293457,2007-01-05
29.530540466308594,2007-01-08
29.619163513183594,2007-01-09
29.455535888671875,2007-01-10
30.035085678100586,2007-01-11
30.41010856628418,2007-01-12
30.280563354492188,2007-01-16
30.12372398376465,2007-01-17
30.048734664916992,2007-01-18
30.362361907958984,2007-01-19
29.775991439819336,2007-01-22
29.660078048706055,2007-01-23
29.878284454345703,2007-01-24
29.244155883789062,2007-01-25
29.278247833251953,2007-01-26
29.36688804626465,2007-01-29
29.837364196777344,2007-01-30
36.27394104003906,2007-01-31
35.864830017089844,2007-02-01
36.06256103515625,2007-02-02
35.558013916015625,2007-02-05
35.44209671020508,2007-02-06
36.035301208496094,2007-02-07
35.796634674072266,2007-02-08
35.31254959106445,2007-02-09
35.06025695800781,2007-02-12
35.230709075927734,2007-02-13
36.21940231323242,2007-02-14
35.81710433959961,2007-02-15
35.939842224121094,2007-02-16
36.839874267578125,2007-02-20
37.0785026550293,2007-02-21
36.81259536743164,2007-02-22
36.75804138183594,2007-02-23
35.72847366333008,2007-02-26
35.217098236083984,2007-02-27
34.74662399291992,2007-02-28
34.7534294128418,2007-03-01
34.071598052978516,2007-03-02
34.071598052978516,2007-03-05
34.40569305419922,2007-03-06
34.60413360595703,2007-03-07
34.959964752197266,2007-03-08
33.2697868347168,2007-03-09
33.1466178894043,2007-03-12
31.983320236206055,2007-03-13
32.23649978637695,2007-03-14
32.53077697753906,2007-03-15
32.48970413208008,2007-03-16
32.57180404663086,2007-03-19
32.64024353027344,2007-03-20
33.63246536254883,2007-03-21
33.242427825927734,2007-03-22
33.782989501953125,2007-03-23
33.5024299621582,2007-03-26
33.09871292114258,2007-03-27
32.612884521484375,2007-03-28
32.55812454223633,2007-03-29
32.8797492980957,2007-03-30
32.503387451171875,2007-04-02
33.61192321777344,2007-04-03
33.52981948852539,2007-04-04
33.420326232910156,2007-04-05
33.35874938964844,2007-04-09
33.31767654418945,2007-04-10
32.74287796020508,2007-04-11
33.59825134277344,2007-04-12
34.0977668762207,2007-04-13
35.24052429199219,2007-04-16
34.77520751953125,2007-04-17
34.973663330078125,2007-04-18
35.110504150390625,2007-04-19
35.480018615722656,2007-04-20
35.41843032836914,2007-04-23
35.00102233886719,2007-04-24
38.83983612060547,2007-04-25
37.991329193115234,2007-04-26
37.77919006347656,2007-04-27
36.58170700073242,2007-04-30
36.88279342651367,2007-05-01
37.81342315673828,2007-05-02
38.02555465698242,2007-05-03
37.84762954711914,2007-05-04
38.14871597290039,2007-05-07
38.53190994262695,2007-05-08
38.15555953979492,2007-05-09
36.69804382324219,2007-05-10
36.67751693725586,2007-05-11
36.355899810791016,2007-05-14
36.082183837890625,2007-05-15
36.335365295410156,2007-05-16
35.67160415649414,2007-05-17
35.82899475097656,2007-05-18
35.897430419921875,2007-05-21
35.64426040649414,2007-05-22
35.68531799316406,2007-05-23
34.898380279541016,2007-05-24
34.959964752197266,2007-05-25
35.329471588134766,2007-05-29
35.87005615234375,2007-05-30
37.07439422607422,2007-05-31
37.142818450927734,2007-06-01
36.71173095703125,2007-06-04
36.020606994628906,2007-06-05
35.51935958862305,2007-06-06
35.224098205566406,2007-06-07
35.97941207885742,2007-06-08
36.1647834777832,2007-06-11
35.3614387512207,2007-06-12
36.405120849609375,2007-06-13
37.13292694091797,2007-06-14
37.599857330322266,2007-06-15
36.617984771728516,2007-06-18
36.7758903503418,2007-06-19
36.418846130371094,2007-06-20
37.071136474609375,2007-06-21
36.611106872558594,2007-06-22
36.453182220458984,2007-06-25
36.460052490234375,2007-06-26
36.56990432739258,2007-06-27
36.50124740600586,2007-06-28
36.06180191040039,2007-06-29
36.1373291015625,2007-07-02
36.56303405761719,2007-07-03
35.70476150512695,2007-07-05
35.70476150512695,2007-07-06
35.61549377441406,2007-07-09
35.27903747558594,2007-07-10
35.73908615112305,2007-07-11
35.876399993896484,2007-07-12
35.896995544433594,2007-07-13
36.5767822265625,2007-07-16
36.76902389526367,2007-07-17
36.885772705078125,2007-07-18
37.441925048828125,2007-07-19
37.091739654541016,2007-07-20
36.98187255859375,2007-07-23
36.05494689941406,2007-07-24
34.35209274291992,2007-07-25
34.12550735473633,2007-07-26
33.8439826965332,2007-07-27
34.46881866455078,2007-07-30
33.4045524597168,2007-07-31
33.75471115112305,2007-08-01
34.015647888183594,2007-08-02
32.29907989501953,2007-08-03
33.74098587036133,2007-08-06
33.988162994384766,2007-08-07
35.3065185546875,2007-08-08
35.430084228515625,2007-08-09
34.13922882080078,2007-08-10
33.734134674072266,2007-08-13
32.52565002441406,2007-08-14
32.031272888183594,2007-08-15
32.333404541015625,2007-08-16
33.14362335205078,2007-08-17
33.1024169921875,2007-08-20
32.656097412109375,2007-08-21
33.768455505371094,2007-08-22
33.507537841796875,2007-08-23
34.04997253417969,2007-08-24
33.507537841796875,2007-08-27
32.67671585083008,2007-08-28
33.48692321777344,2007-08-29
33.20541763305664,2007-08-30
33.672332763671875,2007-08-31
34.40015411376953,2007-09-04
34.007347106933594,2007-09-05
34.54485321044922,2007-09-06
33.18044662475586,2007-09-07
33.559444427490234,2007-09-10
34.820518493652344,2007-09-11
34.59309768676758,2007-09-12
34.87562942504883,2007-09-13
35.66121292114258,2007-09-14
34.97900390625,2007-09-17
36.65353012084961,2007-09-18
37.21171188354492,2007-09-19
36.584625244140625,2007-09-20
37.17726135253906,2007-09-21
37.1910285949707,2007-09-24
38.1075439453125,2007-09-25
37.99728012084961,2007-09-26
38.121334075927734,2007-09-27
37.41154098510742,2007-09-28
37.92149353027344,2007-10-01
