CMCSA,Date
0.4974807798862457,1986-01-27
0.5030390620231628,1986-01-28
0.5030390620231628,1986-01-29
0.5002598762512207,1986-01-30
0.5141558647155762,1986-01-31
0.5169350504875183,1986-02-03
0.5085971355438232,1986-02-04
0.5030390620231628,1986-02-05
0.5085971355438232,1986-02-06
0.5030390620231628,1986-02-07
0.5030390620231628,1986-02-10
0.5141558647155762,1986-02-11
0.5169350504875183,1986-02-12
0.51971435546875,1986-02-13
0.5224937796592712,1986-02-14
0.5280518531799316,1986-02-18
0.5363898277282715,1986-02-19
0.5530651807785034,1986-02-20
0.5752989053726196,1986-02-21
0.564181923866272,1986-02-24
0.5614028573036194,1986-02-25
0.5752989053726196,1986-02-26
0.564181923866272,1986-02-27
0.555844247341156,1986-02-28
0.5586227178573608,1986-03-03
0.5669610500335693,1986-03-04
0.5669610500335693,1986-03-05
0.564181923866272,1986-03-06
0.564181923866272,1986-03-07
0.5752989053726196,1986-03-10
0.5780779123306274,1986-03-11
0.5947527885437012,1986-03-12
0.5919737219810486,1986-03-13
0.5891951322555542,1986-03-14
0.5725196599960327,1986-03-17
0.5669610500335693,1986-03-18
0.5614028573036194,1986-03-19
0.5530651807785034,1986-03-20
0.5475068092346191,1986-03-21
0.5502859354019165,1986-03-24
0.5697398781776428,1986-03-25
0.5780779123306274,1986-03-26
0.5836367607116699,1986-03-27
0.5725196599960327,1986-03-31
0.5697398781776428,1986-04-01
0.5697398781776428,1986-04-02
0.5697398781776428,1986-04-03
0.564181923866272,1986-04-04
0.5614028573036194,1986-04-07
0.5697398781776428,1986-04-08
0.5780779123306274,1986-04-09
0.5752989053726196,1986-04-10
0.5808568596839905,1986-04-11
0.5836367607116699,1986-04-14
0.5780779123306274,1986-04-15
0.5836367607116699,1986-04-16
0.5780779123306274,1986-04-17
0.5836367607116699,1986-04-18
0.5864157676696777,1986-04-21
0.5808568596839905,1986-04-22
0.5864157676696777,1986-04-23
0.5864157676696777,1986-04-24
0.5780779123306274,1986-04-25
0.5725196599960327,1986-04-28
0.5780779123306274,1986-04-29
0.5752989053726196,1986-04-30
0.5725196599960327,1986-05-01
0.5725196599960327,1986-05-02
0.5725196599960327,1986-05-05
0.5725196599960327,1986-05-06
0.5669610500335693,1986-05-07
0.5697398781776428,1986-05-08
0.5614028573036194,1986-05-09
0.5447267889976501,1986-05-12
0.555844247341156,1986-05-13
0.5614028573036194,1986-05-14
0.5669610500335693,1986-05-15
0.5697398781776428,1986-05-16
0.5697398781776428,1986-05-19
0.5697398781776428,1986-05-20
0.564181923866272,1986-05-21
0.5669610500335693,1986-05-22
0.5752989053726196,1986-05-23
0.5586227178573608,1986-05-27
0.5669610500335693,1986-05-28
0.5725196599960327,1986-05-29
0.5864157676696777,1986-05-30
0.5836367607116699,1986-06-02
0.5836367607116699,1986-06-03
0.5891951322555542,1986-06-04
0.6169867515563965,1986-06-05
0.6419996023178101,1986-06-06
0.6169867515563965,1986-06-09
0.6086495518684387,1986-06-10
0.6058695912361145,1986-06-11
0.6308824419975281,1986-06-12
0.6419996023178101,1986-06-13
0.6308824419975281,1986-06-16
0.6253248453140259,1986-06-17
0.6197656989097595,1986-06-18
0.6308824419975281,1986-06-19
0.6197656989097595,1986-06-20
0.6169867515563965,1986-06-23
0.6114286184310913,1986-06-24
0.5975327491760254,1986-06-25
0.6030907034873962,1986-06-26
0.6030907034873962,1986-06-27
0.6197656989097595,1986-06-30
0.6447794437408447,1986-07-01
0.6558957099914551,1986-07-02
0.6697925329208374,1986-07-03
0.6475583910942078,1986-07-07
0.6197656989097595,1986-07-08
0.6197656989097595,1986-07-09
0.6197656989097595,1986-07-10
0.6142078042030334,1986-07-11
0.5808568596839905,1986-07-14
0.5669610500335693,1986-07-15
0.5919737219810486,1986-07-16
0.5975327491760254,1986-07-17
0.5947527885437012,1986-07-18
0.5864157676696777,1986-07-21
0.5836367607116699,1986-07-22
0.5836367607116699,1986-07-23
0.5669610500335693,1986-07-24
0.564181923866272,1986-07-25
0.5586227178573608,1986-07-28
0.5530651807785034,1986-07-29
0.5502859354019165,1986-07-30
0.5586227178573608,1986-07-31
0.5697398781776428,1986-08-01
0.555844247341156,1986-08-04
0.555844247341156,1986-08-05
0.5530651807785034,1986-08-06
0.5530651807785034,1986-08-07
0.5586227178573608,1986-08-08
0.564181923866272,1986-08-11
0.5836367607116699,1986-08-12
0.6058695912361145,1986-08-13
0.5975327491760254,1986-08-14
0.6003117561340332,1986-08-15
0.5891951322555542,1986-08-18
0.5836367607116699,1986-08-19
0.5836367607116699,1986-08-20
0.5725196599960327,1986-08-21
0.5725196599960327,1986-08-22
0.5697398781776428,1986-08-25
0.5808568596839905,1986-08-26
0.5919737219810486,1986-08-27
0.5919737219810486,1986-08-28
0.5919737219810486,1986-08-29
0.5891951322555542,1986-09-02
0.5808568596839905,1986-09-03
0.6086495518684387,1986-09-04
0.6086495518684387,1986-09-05
0.5725196599960327,1986-09-08
0.5586227178573608,1986-09-09
0.5752989053726196,1986-09-10
0.5419482588768005,1986-09-11
0.5224937796592712,1986-09-12
0.5252729654312134,1986-09-15
0.5252729654312134,1986-09-16
0.5336100459098816,1986-09-17
0.5252729654312134,1986-09-18
0.5308308005332947,1986-09-19
0.5391687750816345,1986-09-22
0.5419482588768005,1986-09-23
0.5614028573036194,1986-09-24
0.5614028573036194,1986-09-25
0.5586227178573608,1986-09-26
0.5530651807785034,1986-09-29
0.564181923866272,1986-09-30
0.5725196599960327,1986-10-01
0.5725196599960327,1986-10-02
0.564181923866272,1986-10-03
0.5697398781776428,1986-10-06
0.5697398781776428,1986-10-07
0.564181923866272,1986-10-08
0.5614028573036194,1986-10-09
0.5614028573036194,1986-10-10
0.5614028573036194,1986-10-13
0.555844247341156,1986-10-14
0.5614028573036194,1986-10-15
0.5919737219810486,1986-10-16
0.5808568596839905,1986-10-17
0.5697398781776428,1986-10-20
0.5752989053726196,1986-10-21
0.5808568596839905,1986-10-22
0.5891951322555542,1986-10-23
0.5836367607116699,1986-10-24
0.5836367607116699,1986-10-27
0.5808568596839905,1986-10-28
0.5808568596839905,1986-10-29
0.5947527885437012,1986-10-30
0.5919737219810486,1986-10-31
0.6058695912361145,1986-11-03
0.5975327491760254,1986-11-04
0.6003117561340332,1986-11-05
0.6003117561340332,1986-11-06
0.6030907034873962,1986-11-07
0.5891951322555542,1986-11-10
0.6003117561340332,1986-11-11
0.5864157676696777,1986-11-12
0.5836367607116699,1986-11-13
0.5864157676696777,1986-11-14
0.5864157676696777,1986-11-17
0.5780779123306274,1986-11-18
0.5586227178573608,1986-11-19
0.564181923866272,1986-11-20
0.5864157676696777,1986-11-21
0.5891951322555542,1986-11-24
0.6003117561340332,1986-11-25
0.5919737219810486,1986-11-26
0.5891951322555542,1986-11-28
0.5891951322555542,1986-12-01
0.5919737219810486,1986-12-02
0.5947527885437012,1986-12-03
0.5975327491760254,1986-12-04
0.5919737219810486,1986-12-05
0.5919737219810486,1986-12-08
0.6003117561340332,1986-12-09
0.6058695912361145,1986-12-10
0.6003117561340332,1986-12-11
0.5975327491760254,1986-12-12
0.5891951322555542,1986-12-15
0.5947527885437012,1986-12-16
0.5975327491760254,1986-12-17
0.6003117561340332,1986-12-18
0.6044807434082031,1986-12-19
0.6003117561340332,1986-12-22
0.5961428284645081,1986-12-23
0.6003117561340332,1986-12-24
0.5961428284645081,1986-12-26
0.5836367607116699,1986-12-29
0.5794677734375,1986-12-30
0.571129560470581,1986-12-31
0.5919737219810486,1987-01-02
0.6211556792259216,1987-01-05
0.6253248453140259,1987-01-06
0.6419996023178101,1987-01-07
0.6419996023178101,1987-01-08
0.6461687088012695,1987-01-09
0.6795194745063782,1987-01-12
0.6711816787719727,1987-01-13
0.6670125126838684,1987-01-14
0.6628437638282776,1987-01-15
0.6503376960754395,1987-01-16
0.6586755514144897,1987-01-19
0.6419996023178101,1987-01-20
0.6461687088012695,1987-01-21
0.6503376960754395,1987-01-22
0.6503376960754395,1987-01-23
0.6545066833496094,1987-01-26
0.6461687088012695,1987-01-27
0.6545066833496094,1987-01-28
0.6545066833496094,1987-01-29
0.6461687088012695,1987-01-30
0.6670125126838684,1987-02-02
0.6878572702407837,1987-02-03
0.7087016105651855,1987-02-04
0.7003634572029114,1987-02-05
0.7045323252677917,1987-02-06
0.6878572702407837,1987-02-09
0.6795194745063782,1987-02-10
0.696194589138031,1987-02-11
0.7045323252677917,1987-02-12
0.7087016105651855,1987-02-13
0.7420514225959778,1987-02-17
0.7337142825126648,1987-02-18
0.7295456528663635,1987-02-19
0.7212077975273132,1987-02-20
0.7170385122299194,1987-02-23
0.725376546382904,1987-02-24
0.7337142825126648,1987-02-25
0.7378835678100586,1987-02-26
0.7347100973129272,1987-02-27
0.7347100973129272,1987-03-02
0.7305357456207275,1987-03-03
0.7555825114250183,1987-03-04
0.7555825114250183,1987-03-05
0.7681059241294861,1987-03-06
0.7639317512512207,1987-03-09
0.7681059241294861,1987-03-10
0.7681059241294861,1987-03-11
0.7764548063278198,1987-03-12
0.7555825114250183,1987-03-13
0.7597570419311523,1987-03-16
0.7597570419311523,1987-03-17
0.7555825114250183,1987-03-18
0.7597570419311523,1987-03-19
0.7555825114250183,1987-03-20
0.7597570419311523,1987-03-23
0.7597570419311523,1987-03-24
0.7639317512512207,1987-03-25
0.7639317512512207,1987-03-26
0.7597570419311523,1987-03-27
0.7263612151145935,1987-03-30
0.7305357456207275,1987-03-31
0.7180118560791016,1987-04-01
0.7305357456207275,1987-04-02
0.7681059241294861,1987-04-03
0.7597570419311523,1987-04-06
0.7597570419311523,1987-04-07
0.7555825114250183,1987-04-08
0.7430588006973267,1987-04-09
0.7096635103225708,1987-04-10
0.7054886221885681,1987-04-13
0.6762672662734985,1987-04-14
0.6637433767318726,1987-04-15
0.6804417371749878,1987-04-16
0.6929647922515869,1987-04-20
0.7054886221885681,1987-04-21
0.7096635103225708,1987-04-22
0.6971396207809448,1987-04-23
0.6887909173965454,1987-04-24
0.6720925569534302,1987-04-27
0.659569501876831,1987-04-28
0.6720925569534302,1987-04-29
0.6762672662734985,1987-04-30
0.6720925569534302,1987-05-01
0.6637433767318726,1987-05-04
0.667917788028717,1987-05-05
0.667917788028717,1987-05-06
0.6762672662734985,1987-05-07
0.6762672662734985,1987-05-08
0.6971396207809448,1987-05-11
0.6971396207809448,1987-05-12
0.6804417371749878,1987-05-13
0.6804417371749878,1987-05-14
0.6720925569534302,1987-05-15
0.6762672662734985,1987-05-18
0.667917788028717,1987-05-19
0.6637433767318726,1987-05-20
0.6762672662734985,1987-05-21
0.7013142108917236,1987-05-22
0.7430588006973267,1987-05-26
0.7430588006973267,1987-05-27
0.7722805142402649,1987-05-28
0.7941834926605225,1987-05-29
0.7649236917495728,1987-06-01
0.7691031694412231,1987-06-02
0.7858231067657471,1987-06-03
0.8192627429962158,1987-06-04
0.8318018913269043,1987-06-05
0.8443417549133301,1987-06-08
0.8318018913269043,1987-06-09
0.8067226409912109,1987-06-10
0.8067226409912109,1987-06-11
0.8025424480438232,1987-06-12
0.7900030612945557,1987-06-15
0.8067226409912109,1987-06-16
0.8276217579841614,1987-06-17
0.8150827884674072,1987-06-18
0.8192627429962158,1987-06-19
0.8192627429962158,1987-06-22
0.798362672328949,1987-06-23
0.8067226409912109,1987-06-24
0.8067226409912109,1987-06-25
0.8025424480438232,1987-06-26
0.7900030612945557,1987-06-29
0.7858231067657471,1987-06-30
0.7816431522369385,1987-07-01
0.7774632573127747,1987-07-02
0.7774632573127747,1987-07-06
0.8025424480438232,1987-07-07
0.8109027743339539,1987-07-08
0.8109027743339539,1987-07-09
0.8067226409912109,1987-07-10
0.8109027743339539,1987-07-13
0.835982084274292,1987-07-14
0.8527014255523682,1987-07-15
0.869421660900116,1987-07-16
0.8819608092308044,1987-07-17
0.8652411699295044,1987-07-20
0.856881856918335,1987-07-21
0.856881856918335,1987-07-22
0.869421660900116,1987-07-23
0.8861414194107056,1987-07-24
0.8945012092590332,1987-07-27
0.877781093120575,1987-07-28
0.8861414194107056,1987-07-29
0.8861414194107056,1987-07-30
0.8861414194107056,1987-07-31
0.877781093120575,1987-08-03
0.869421660900116,1987-08-04
0.873600959777832,1987-08-05
0.869421660900116,1987-08-06
0.873600959777832,1987-08-07
0.873600959777832,1987-08-10
0.869421660900116,1987-08-11
0.869421660900116,1987-08-12
0.8652411699295044,1987-08-13
0.8318018913269043,1987-08-14
0.8443417549133301,1987-08-17
0.8276217579841614,1987-08-18
0.8109027743339539,1987-08-19
0.8192627429962158,1987-08-20
0.835982084274292,1987-08-21
0.8109027743339539,1987-08-24
0.835982084274292,1987-08-25
0.8610619902610779,1987-08-26
0.856881856918335,1987-08-27
0.8578857779502869,1987-08-28
0.8578857779502869,1987-08-31
0.8453309535980225,1987-09-01
0.824406623840332,1987-09-02
0.8411467671394348,1987-09-03
0.824406623840332,1987-09-04
0.770004391670227,1987-09-08
0.7658199071884155,1987-09-09
0.8202227354049683,1987-09-10
0.8160378336906433,1987-09-11
0.8118528723716736,1987-09-14
0.8160378336906433,1987-09-15
0.8034828305244446,1987-09-16
0.7909287810325623,1987-09-17
0.8076680302619934,1987-09-18
0.786743700504303,1987-09-21
0.7825590968132019,1987-09-22
0.7909287810325623,1987-09-23
0.7783742547035217,1987-09-24
0.770004391670227,1987-09-25
0.786743700504303,1987-09-28
0.7909287810325623,1987-09-29
0.824406623840332,1987-09-30
0.866254985332489,1987-10-01
0.8495158553123474,1987-10-02
0.8202227354049683,1987-10-05
0.824406623840332,1987-10-06
0.8076680302619934,1987-10-07
0.8453309535980225,1987-10-08
0.8495158553123474,1987-10-09
0.8411467671394348,1987-10-12
0.8411467671394348,1987-10-13
0.8327764868736267,1987-10-14
0.8202227354049683,1987-10-15
0.786743700504303,1987-10-16
0.6946779489517212,1987-10-19
0.5900575518608093,1987-10-20
0.6904935836791992,1987-10-21
0.6277214884757996,1987-10-22
0.6151663064956665,1987-10-23
0.5775036215782166,1987-10-26
0.5565796494483948,1987-10-27
0.5482097268104553,1987-10-28
0.5858734846115112,1987-10-29
0.6277214884757996,1987-10-30
0.6235363483428955,1987-11-02
0.6193515062332153,1987-11-03
0.631906270980835,1987-11-04
0.6821238398551941,1987-11-05
0.6988627910614014,1987-11-06
0.686308741569519,1987-11-09
0.657014787197113,1987-11-10
0.6444602608680725,1987-11-11
0.6821238398551941,1987-11-12
0.6653841733932495,1987-11-13
0.6737539768218994,1987-11-16
0.6611998081207275,1987-11-17
0.7114174962043762,1987-11-18
0.7114174962043762,1987-11-19
0.6946779489517212,1987-11-20
0.7030477523803711,1987-11-23
0.7239715456962585,1987-11-24
0.728156566619873,1987-11-25
0.7375432848930359,1987-11-27
0.6914469599723816,1987-11-30
0.6998274922370911,1987-12-01
0.6830655336380005,1987-12-02
0.6285879611968994,1987-12-03
0.5783010721206665,1987-12-04
0.6285879611968994,1987-12-07
0.6621127724647522,1987-12-08
0.6998274922370911,1987-12-09
0.6914469599723816,1987-12-10
0.6956366896629333,1987-12-11
0.7207804322242737,1987-12-14
0.7333526015281677,1987-12-15
0.779448926448822,1987-12-16
0.7878299355506897,1987-12-17
0.8464985489845276,1987-12-18
0.8129742741584778,1987-12-21
0.7752583026885986,1987-12-22
0.7668774724006653,1987-12-23
0.7710676789283752,1987-12-24
0.7543056607246399,1987-12-28
0.7710676789283752,1987-12-29
0.8255451917648315,1987-12-30
0.8255451917648315,1987-12-31
0.8045924305915833,1988-01-04
0.7878299355506897,1988-01-05
0.7752583026885986,1988-01-06
0.7668774724006653,1988-01-07
0.7333526015281677,1988-01-08
0.7249710559844971,1988-01-11
0.7249710559844971,1988-01-12
0.7375432848930359,1988-01-13
0.7375432848930359,1988-01-14
0.7543056607246399,1988-01-15
0.7501147389411926,1988-01-18
0.7543056607246399,1988-01-19
0.7333526015281677,1988-01-20
0.7375432848930359,1988-01-21
0.7501147389411926,1988-01-22
0.779448926448822,1988-01-25
0.7752583026885986,1988-01-26
0.779448926448822,1988-01-27
0.7878299355506897,1988-01-28
0.8213547468185425,1988-01-29
0.8297357559204102,1988-02-01
0.8171645998954773,1988-02-02
0.8255451917648315,1988-02-03
0.8255451917648315,1988-02-04
0.8297357559204102,1988-02-05
0.8213547468185425,1988-02-08
0.8171645998954773,1988-02-09
0.8297357559204102,1988-02-10
0.8339265584945679,1988-02-11
0.8339265584945679,1988-02-12
0.8171645998954773,1988-02-16
0.8087826371192932,1988-02-17
0.7962115406990051,1988-02-18
0.7752583026885986,1988-02-19
0.8171645998954773,1988-02-22
0.8674514293670654,1988-02-23
0.9093565940856934,1988-02-24
0.8800230026245117,1988-02-25
0.8687747120857239,1988-02-26
0.8729716539382935,1988-02-29
0.8645781874656677,1988-03-01
0.8687747120857239,1988-03-02
0.8603808879852295,1988-03-03
0.8687747120857239,1988-03-04
0.8729716539382935,1988-03-07
0.8687747120857239,1988-03-08
0.8813657760620117,1988-03-09
0.8771684169769287,1988-03-10
0.8561835289001465,1988-03-11
0.8519863486289978,1988-03-14
0.8561835289001465,1988-03-15
0.8519863486289978,1988-03-16
0.8645781874656677,1988-03-17
0.8813657760620117,1988-03-18
0.8771684169769287,1988-03-21
0.906547486782074,1988-03-22
0.9191389679908752,1988-03-23
0.9107445478439331,1988-03-24
0.8813657760620117,1988-03-25
0.8519863486289978,1988-03-28
0.8268048167228699,1988-03-29
0.835198700428009,1988-03-30
0.8393959403038025,1988-03-31
0.8393959403038025,1988-04-04
0.8393959403038025,1988-04-05
0.8645781874656677,1988-04-06
0.8897602558135986,1988-04-07
0.9149417281150818,1988-04-08
0.8939570188522339,1988-04-11
0.9002524614334106,1988-04-12
0.8939570188522339,1988-04-13
0.8310016989707947,1988-04-14
0.8058199882507324,1988-04-15
0.8058199882507324,1988-04-18
0.7932294011116028,1988-04-19
0.7806383371353149,1988-04-20
0.7869333624839783,1988-04-21
0.7806383371353149,1988-04-22
0.7680476307868958,1988-04-25
0.7995246648788452,1988-04-26
0.7995246648788452,1988-04-27
0.8121155500411987,1988-04-28
0.7869333624839783,1988-04-29
0.7680476307868958,1988-05-02
0.7806383371353149,1988-05-03
0.7680476307868958,1988-05-04
0.7617515325546265,1988-05-05
0.7554566860198975,1988-05-06
0.7365700602531433,1988-05-09
0.7113880515098572,1988-05-10
0.692501962184906,1988-05-11
0.7050925493240356,1988-05-12
0.730274498462677,1988-05-13
0.7365700602531433,1988-05-16
0.7176839113235474,1988-05-17
0.698797345161438,1988-05-18
0.7050925493240356,1988-05-19
0.7050925493240356,1988-05-20
0.698797345161438,1988-05-23
0.7113880515098572,1988-05-24
0.7113880515098572,1988-05-25
0.7065932154655457,1988-05-26
0.7065932154655457,1988-05-27
0.7318288683891296,1988-05-31
0.7381376028060913,1988-06-01
0.7381376028060913,1988-06-02
0.7381376028060913,1988-06-03
0.7381376028060913,1988-06-06
0.7633728384971619,1988-06-07
0.8075349926948547,1988-06-08
0.8075349926948547,1988-06-09
0.8138439059257507,1988-06-10
0.7822995781898499,1988-06-13
0.8201525211334229,1988-06-14
0.788608193397522,1988-06-15
0.775990903377533,1988-06-16
0.7822995781898499,1988-06-17
0.7696821093559265,1988-06-20
0.7696821093559265,1988-06-21
0.7949178218841553,1988-06-22
0.7822995781898499,1988-06-23
0.839078426361084,1988-06-24
0.8012263178825378,1988-06-27
0.8201525211334229,1988-06-28
0.8138439059257507,1988-06-29
0.839078426361084,1988-06-30
0.851696789264679,1988-07-01
0.8643152713775635,1988-07-05
0.8706237077713013,1988-07-06
0.8769325613975525,1988-07-07
0.8706237077713013,1988-07-08
0.8769325613975525,1988-07-11
0.8643152713775635,1988-07-12
0.8895503878593445,1988-07-13
0.8895503878593445,1988-07-14
0.8958593606948853,1988-07-15
0.8832409381866455,1988-07-18
0.8706237077713013,1988-07-19
0.8895503878593445,1988-07-20
0.8832409381866455,1988-07-21
0.8706237077713013,1988-07-22
0.851696789264679,1988-07-25
0.8453882932662964,1988-07-26
0.8075349926948547,1988-07-27
0.788608193397522,1988-07-28
0.8327702283859253,1988-07-29
0.8075349926948547,1988-08-01
0.8075349926948547,1988-08-02
0.8012263178825378,1988-08-03
0.8075349926948547,1988-08-04
0.7822995781898499,1988-08-05
0.7822995781898499,1988-08-08
0.7696821093559265,1988-08-09
0.7507554292678833,1988-08-10
0.7444469332695007,1988-08-11
0.7507554292678833,1988-08-12
0.7192111015319824,1988-08-15
0.7318288683891296,1988-08-16
0.7444469332695007,1988-08-17
0.7318288683891296,1988-08-18
0.7255199551582336,1988-08-19
0.7065932154655457,1988-08-22
0.6939758658409119,1988-08-23
0.7065932154655457,1988-08-24
0.7002846002578735,1988-08-25
0.7081243395805359,1988-08-26
0.7207692861557007,1988-08-29
0.7144465446472168,1988-08-30
0.7144465446472168,1988-08-31
0.7081243395805359,1988-09-01
0.7144465446472168,1988-09-02
0.7207692861557007,1988-09-06
0.739736795425415,1988-09-07
0.7460598945617676,1988-09-08
0.7523819208145142,1988-09-09
0.7460598945617676,1988-09-12
0.7460598945617676,1988-09-13
0.7587046027183533,1988-09-14
0.7523819208145142,1988-09-15
0.7587046027183533,1988-09-16
0.739736795425415,1988-09-19
0.7587046027183533,1988-09-20
0.7587046027183533,1988-09-21
0.7523819208145142,1988-09-22
0.7523819208145142,1988-09-23
0.7587046027183533,1988-09-26
0.7523819208145142,1988-09-27
0.7587046027183533,1988-09-28
0.7966398596763611,1988-09-29
0.8029623031616211,1988-09-30
0.7839944958686829,1988-10-03
0.7839944958686829,1988-10-04
0.7966398596763611,1988-10-05
0.8219295144081116,1988-10-06
0.8472197651863098,1988-10-07
0.8282521963119507,1988-10-10
0.8282521963119507,1988-10-11
0.8156072497367859,1988-10-12
0.8156072497367859,1988-10-13
0.8219295144081116,1988-10-14
0.8156072497367859,1988-10-17
0.8282521963119507,1988-10-18
0.8092845678329468,1988-10-19
0.8282521963119507,1988-10-20
0.8282521963119507,1988-10-21
0.8156072497367859,1988-10-24
0.8092845678329468,1988-10-25
0.7966398596763611,1988-10-26
0.7776721715927124,1988-10-27
0.7839944958686829,1988-10-28
0.790316641330719,1988-10-31
0.790316641330719,1988-11-01
0.7776721715927124,1988-11-02
0.7776721715927124,1988-11-03
0.7776721715927124,1988-11-04
0.7650266289710999,1988-11-07
0.7650266289710999,1988-11-08
0.7523819208145142,1988-11-09
0.7460598945617676,1988-11-10
0.7081243395805359,1988-11-11
0.7144465446472168,1988-11-14
0.7270920276641846,1988-11-15
0.7144465446472168,1988-11-16
0.7144465446472168,1988-11-17
0.7270920276641846,1988-11-18
0.7207692861557007,1988-11-21
0.7144465446472168,1988-11-22
0.7270920276641846,1988-11-23
0.715940535068512,1988-11-25
0.7222766280174255,1988-11-28
0.7222766280174255,1988-11-29
0.7476202845573425,1988-11-30
0.7476202845573425,1988-12-01
0.7286123037338257,1988-12-02
0.7476202845573425,1988-12-05
0.7602911591529846,1988-12-06
0.7983057498931885,1988-12-07
0.7856339812278748,1988-12-08
0.7856339812278748,1988-12-09
0.7792985439300537,1988-12-12
0.7729625701904297,1988-12-13
0.7792985439300537,1988-12-14
0.7539551854133606,1988-12-15
0.7792985439300537,1988-12-16
0.7792985439300537,1988-12-19
0.8236485719680786,1988-12-20
0.8299841284751892,1988-12-21
0.8299841284751892,1988-12-22
0.8363196849822998,1988-12-23
0.8236485719680786,1988-12-27
0.8173126578330994,1988-12-28
0.8299841284751892,1988-12-29
0.8489916920661926,1988-12-30
0.8426551818847656,1989-01-03
0.8679991960525513,1989-01-04
0.8553270101547241,1989-01-05
0.8616629838943481,1989-01-06
0.8679991960525513,1989-01-09
0.8743345737457275,1989-01-10
0.8553270101547241,1989-01-11
0.8489916920661926,1989-01-12
0.8806705474853516,1989-01-13
0.8806705474853516,1989-01-16
0.8743345737457275,1989-01-17
0.9250208735466003,1989-01-18
0.956699013710022,1989-01-19
0.956699013710022,1989-01-20
0.9503639340400696,1989-01-23
0.9630347490310669,1989-01-24
0.9693707227706909,1989-01-25
0.988377571105957,1989-01-26
0.9820420145988464,1989-01-27
1.001049280166626,1989-01-30
0.988377571105957,1989-01-31
0.9947136640548706,1989-02-01
1.0137213468551636,1989-02-02
1.007385015487671,1989-02-03
0.9693707227706909,1989-02-06
0.988377571105957,1989-02-07
0.988377571105957,1989-02-08
0.9820420145988464,1989-02-09
0.9630347490310669,1989-02-10
0.9440280199050903,1989-02-13
0.9440280199050903,1989-02-14
0.956699013710022,1989-02-15
0.956699013710022,1989-02-16
0.9757066965103149,1989-02-17
0.9820420145988464,1989-02-21
0.9440280199050903,1989-02-22
0.9630347490310669,1989-02-23
0.9376921057701111,1989-02-24
0.9313557744026184,1989-02-27
0.9440280199050903,1989-02-28
0.9313557744026184,1989-03-01
0.9630347490310669,1989-03-02
0.9820420145988464,1989-03-03
1.0137213468551636,1989-03-06
0.9947136640548706,1989-03-07
1.001049280166626,1989-03-08
0.9757066965103149,1989-03-09
0.9757066965103149,1989-03-10
1.001049280166626,1989-03-13
1.001049280166626,1989-03-14
1.0517358779907227,1989-03-15
1.0517358779907227,1989-03-16
0.9757066965103149,1989-03-17
0.9630347490310669,1989-03-20
0.9820420145988464,1989-03-21
0.9630347490310669,1989-03-22
0.956699013710022,1989-03-23
0.9630347490310669,1989-03-27
0.9757066965103149,1989-03-28
0.9947136640548706,1989-03-29
1.0137213468551636,1989-03-30
1.070743441581726,1989-03-31
1.0644077062606812,1989-04-03
1.0454001426696777,1989-04-04
1.0517358779907227,1989-04-05
1.0517358779907227,1989-04-06
1.0644077062606812,1989-04-07
1.0897510051727295,1989-04-10
1.0644077062606812,1989-04-11
1.0834143161773682,1989-04-12
1.0770787000656128,1989-04-13
1.096086025238037,1989-04-14
1.096086025238037,1989-04-17
1.1024216413497925,1989-04-18
1.1024216413497925,1989-04-19
1.0834143161773682,1989-04-20
1.1594436168670654,1989-04-21
1.1531081199645996,1989-04-24
1.1467725038528442,1989-04-25
1.1531081199645996,1989-04-26
1.1657798290252686,1989-04-27
1.1531081199645996,1989-04-28
1.197458028793335,1989-05-01
1.1847862005233765,1989-05-02
1.1847862005233765,1989-05-03
1.178450584411621,1989-05-04
1.178450584411621,1989-05-05
1.1531081199645996,1989-05-08
1.1467725038528442,1989-05-09
1.1404364109039307,1989-05-10
1.1404364109039307,1989-05-11
1.1594436168670654,1989-05-12
1.1594436168670654,1989-05-15
1.1531081199645996,1989-05-16
1.19112229347229,1989-05-17
1.2164653539657593,1989-05-18
1.229136347770691,1989-05-19
1.2037934064865112,1989-05-22
1.1721150875091553,1989-05-23
1.197458028793335,1989-05-24
1.1672612428665161,1989-05-25
1.1799486875534058,1989-05-26
1.2053241729736328,1989-05-30
1.2433875799179077,1989-05-31
1.2497309446334839,1989-06-01
1.2687629461288452,1989-06-02
1.2370437383651733,1989-06-05
1.2624186277389526,1989-06-06
1.3385447263717651,1989-06-07
1.3195133209228516,1989-06-08
1.3068252801895142,1989-06-09
1.2814503908157349,1989-06-12
1.2687629461288452,1989-06-13
1.2560746669769287,1989-06-14
1.2370437383651733,1989-06-15
1.230699062347412,1989-06-16
1.230699062347412,1989-06-19
1.2433875799179077,1989-06-20
1.2370437383651733,1989-06-21
1.2497309446334839,1989-06-22
1.2687629461288452,1989-06-23
1.2751059532165527,1989-06-26
1.3004820346832275,1989-06-27
1.2877947092056274,1989-06-28
1.230699062347412,1989-06-29
1.2053241729736328,1989-06-30
1.186293125152588,1989-07-03
1.1926374435424805,1989-07-05
1.198980689048767,1989-07-06
1.211668610572815,1989-07-07
1.1926374435424805,1989-07-10
1.2497309446334839,1989-07-11
1.2687629461288452,1989-07-12
1.2433875799179077,1989-07-13
1.2370437383651733,1989-07-14
1.2370437383651733,1989-07-17
1.2370437383651733,1989-07-18
1.2624186277389526,1989-07-19
1.2497309446334839,1989-07-20
