VRTS,Date
73.47335052490234,2012-09-13
74.79668426513672,2012-09-14
72.8076171875,2012-09-17
72.5965576171875,2012-09-18
69.65760803222656,2012-09-19
71.54926300048828,2012-09-20
71.99578094482422,2012-09-21
72.58032989501953,2012-09-24
71.18391418457031,2012-09-25
70.56690979003906,2012-09-26
70.5588150024414,2012-09-27
69.81998443603516,2012-09-28
70.59126281738281,2012-10-01
70.43700408935547,2012-10-02
70.71302795410156,2012-10-03
70.79421997070312,2012-10-04
70.58314514160156,2012-10-05
70.68865966796875,2012-10-08
71.18391418457031,2012-10-09
71.44369506835938,2012-10-10
72.01200866699219,2012-10-11
72.02013397216797,2012-10-12
73.1405029296875,2012-10-15
74.86163330078125,2012-10-16
75.60042572021484,2012-10-17
75.5760726928711,2012-10-18
75.42182922363281,2012-10-19
76.07943725585938,2012-10-22
75.58419036865234,2012-10-23
75.59233093261719,2012-10-24
76.97248077392578,2012-10-25
77.53267669677734,2012-10-26
77.80059051513672,2012-10-31
82.60675811767578,2012-11-01
84.4334487915039,2012-11-02
84.57964324951172,2012-11-05
85.2859115600586,2012-11-06
83.72716522216797,2012-11-07
82.64738464355469,2012-11-08
82.67984771728516,2012-11-09
83.53231811523438,2012-11-12
84.3360595703125,2012-11-13
83.5079574584961,2012-11-14
81.62443542480469,2012-11-15
82.1278076171875,2012-11-16
84.64456939697266,2012-11-19
87.59161376953125,2012-11-20
88.81752014160156,2012-11-21
89.38581848144531,2012-11-23
91.3586196899414,2012-11-26
90.72539520263672,2012-11-27
90.64419555664062,2012-11-28
92.30853271484375,2012-11-29
93.25029754638672,2012-11-30
93.88349914550781,2012-12-03
92.34910583496094,2012-12-04
92.95799255371094,2012-12-05
93.51822662353516,2012-12-06
94.34628295898438,2012-12-07
94.18391418457031,2012-12-10
93.7698745727539,2012-12-11
93.94847869873047,2012-12-12
93.48572540283203,2012-12-13
93.00670623779297,2012-12-14
96.40031433105469,2012-12-17
97.5855941772461,2012-12-18
95.30429077148438,2012-12-19
96.91989135742188,2012-12-20
97.62620544433594,2012-12-21
98.34874725341797,2012-12-24
97.91034698486328,2012-12-26
96.9686279296875,2012-12-27
97.01729583740234,2012-12-28
98.18640899658203,2012-12-31
102.03459930419922,2013-01-02
101.55561065673828,2013-01-03
103.06568145751953,2013-01-04
102.9357681274414,2013-01-07
104.55947875976562,2013-01-08
106.9382553100586,2013-01-09
109.0977783203125,2013-01-10
109.43063354492188,2013-01-11
111.92306518554688,2013-01-14
110.41304779052734,2013-01-15
110.25061798095703,2013-01-16
110.62408447265625,2013-01-17
111.80943298339844,2013-01-18
114.326171875,2013-01-22
116.2746353149414,2013-01-23
115.76315307617188,2013-01-24
114.30994415283203,2013-01-25
115.3978271484375,2013-01-28
117.63045501708984,2013-01-29
117.9227066040039,2013-01-30
120.97530364990234,2013-01-31
123.80062103271484,2013-02-01
126.8531494140625,2013-02-04
126.94247436523438,2013-02-05
127.03987884521484,2013-02-06
126.92622375488281,2013-02-07
131.5701141357422,2013-02-08
132.26828002929688,2013-02-11
132.3738555908203,2013-02-12
133.55101013183594,2013-02-13
134.9799041748047,2013-02-14
135.6699676513672,2013-02-15
137.98379516601562,2013-02-19
130.701416015625,2013-02-20
129.77587890625,2013-02-21
133.03955078125,2013-02-22
131.6106414794922,2013-02-25
134.3547821044922,2013-02-26
138.6901092529297,2013-02-27
136.40061950683594,2013-02-28
136.69288635253906,2013-03-01
138.90121459960938,2013-03-04
142.47337341308594,2013-03-05
142.88739013671875,2013-03-06
147.2958221435547,2013-03-07
149.8856658935547,2013-03-08
150.84365844726562,2013-03-11
150.5107879638672,2013-03-12
150.9897918701172,2013-03-13
153.59588623046875,2013-03-14
151.1359100341797,2013-03-15
151.83413696289062,2013-03-18
146.54075622558594,2013-03-19
149.7801055908203,2013-03-20
147.88035583496094,2013-03-21
149.62588500976562,2013-03-22
150.3565216064453,2013-03-25
152.33750915527344,2013-03-26
152.22384643554688,2013-03-27
151.23336791992188,2013-03-28
150.84365844726562,2013-04-01
151.18466186523438,2013-04-02
144.2107696533203,2013-04-03
147.4581756591797,2013-04-04
145.193115234375,2013-04-05
147.79917907714844,2013-04-08
148.84649658203125,2013-04-09
155.69862365722656,2013-04-10
156.98944091796875,2013-04-11
157.09495544433594,2013-04-12
151.4931182861328,2013-04-15
154.86236572265625,2013-04-16
148.9276580810547,2013-04-17
144.10519409179688,2013-04-18
147.68553161621094,2013-04-19
149.6664581298828,2013-04-22
153.14930725097656,2013-04-23
150.51895141601562,2013-04-24
151.95591735839844,2013-04-25
150.30780029296875,2013-04-26
153.65267944335938,2013-04-29
155.0653533935547,2013-04-30
153.8556671142578,2013-05-01
157.09495544433594,2013-05-02
165.52207946777344,2013-05-03
166.02548217773438,2013-05-06
170.27963256835938,2013-05-07
173.3321990966797,2013-05-08
176.10873413085938,2013-05-09
179.68902587890625,2013-05-10
182.30325317382812,2013-05-13
189.21217346191406,2013-05-14
193.7585906982422,2013-05-15
194.6922149658203,2013-05-16
200.6269073486328,2013-05-17
198.88954162597656,2013-05-20
195.90188598632812,2013-05-21
184.1136932373047,2013-05-22
179.48609924316406,2013-05-23
181.90542602539062,2013-05-24
192.84927368164062,2013-05-28
189.99969482421875,2013-05-29
192.24851989746094,2013-05-30
188.23793029785156,2013-05-31
189.48822021484375,2013-06-03
185.81863403320312,2013-06-04
178.89346313476562,2013-06-05
186.44371032714844,2013-06-06
192.93043518066406,2013-06-07
193.4744415283203,2013-06-10
188.2785186767578,2013-06-11
178.9664764404297,2013-06-12
180.3141632080078,2013-06-13
175.58914184570312,2013-06-14
176.1493682861328,2013-06-17
176.7419891357422,2013-06-18
173.18603515625,2013-06-19
160.9106903076172,2013-06-20
156.6890411376953,2013-06-21
150.2753448486328,2013-06-24
153.68515014648438,2013-06-25
149.4228973388672,2013-06-26
149.78823852539062,2013-06-27
143.10658264160156,2013-06-28
144.5030059814453,2013-07-01
145.29054260253906,2013-07-02
144.7546844482422,2013-07-03
146.38658142089844,2013-07-05
147.27957153320312,2013-07-08
149.10626220703125,2013-07-09
150.60006713867188,2013-07-10
154.25340270996094,2013-07-11
153.7906951904297,2013-07-12
154.2696990966797,2013-07-15
152.5323028564453,2013-07-16
154.15602111816406,2013-07-17
155.3738555908203,2013-07-18
154.58636474609375,2013-07-19
155.43881225585938,2013-07-22
158.2315673828125,2013-07-23
156.26683044433594,2013-07-24
156.55104064941406,2013-07-25
155.0734100341797,2013-07-26
150.1779327392578,2013-07-29
151.18466186523438,2013-07-30
151.41197204589844,2013-07-31
154.04237365722656,2013-08-01
154.2128143310547,2013-08-02
154.14791870117188,2013-08-05
154.440185546875,2013-08-06
153.22239685058594,2013-08-07
149.7151641845703,2013-08-08
147.4500732421875,2013-08-09
148.61105346679688,2013-08-12
152.40248107910156,2013-08-13
152.54855346679688,2013-08-14
151.88279724121094,2013-08-15
153.1980438232422,2013-08-16
153.44158935546875,2013-08-19
154.25340270996094,2013-08-20
153.1818084716797,2013-08-21
154.8704071044922,2013-08-22
154.58636474609375,2013-08-23
154.3590087890625,2013-08-26
149.8125457763672,2013-08-27
146.76002502441406,2013-08-28
146.8330535888672,2013-08-29
141.50723266601562,2013-08-30
143.03353881835938,2013-09-03
143.09039306640625,2013-09-04
142.53831481933594,2013-09-05
142.2216796875,2013-09-06
141.94564819335938,2013-09-09
134.97174072265625,2013-09-10
134.86622619628906,2013-09-11
130.39292907714844,2013-09-12
130.47406005859375,2013-09-13
129.11012268066406,2013-09-16
130.6607666015625,2013-09-17
133.12074279785156,2013-09-18
135.41018676757812,2013-09-19
135.27220153808594,2013-09-20
134.28982543945312,2013-09-23
134.77691650390625,2013-09-24
134.7200927734375,2013-09-25
135.99468994140625,2013-09-26
136.31947326660156,2013-09-27
132.0409698486328,2013-09-30
131.7974090576172,2013-10-01
128.9477996826172,2013-10-02
125.72468566894531,2013-10-03
128.84225463867188,2013-10-04
127.2347183227539,2013-10-07
126.09004211425781,2013-10-08
126.1306381225586,2013-10-09
127.92481994628906,2013-10-10
131.57823181152344,2013-10-11
131.45645141601562,2013-10-14
131.40773010253906,2013-10-15
133.9163360595703,2013-10-16
134.77691650390625,2013-10-17
135.46701049804688,2013-10-18
135.67807006835938,2013-10-21
140.64669799804688,2013-10-22
142.7412872314453,2013-10-23
143.48822021484375,2013-10-24
143.7723388671875,2013-10-25
144.10519409179688,2013-10-28
150.3240203857422,2013-10-29
167.33253479003906,2013-10-30
165.2297821044922,2013-10-31
162.33148193359375,2013-11-01
166.6181182861328,2013-11-04
167.77906799316406,2013-11-05
166.9265594482422,2013-11-06
165.71694946289062,2013-11-07
168.7857666015625,2013-11-08
168.9724884033203,2013-11-11
168.09571838378906,2013-11-12
169.2891387939453,2013-11-13
168.0713348388672,2013-11-14
168.82635498046875,2013-11-15
169.90611267089844,2013-11-18
168.44473266601562,2013-11-19
163.31385803222656,2013-11-20
165.6194610595703,2013-11-21
165.66819763183594,2013-11-22
167.19451904296875,2013-11-25
167.77093505859375,2013-11-26
168.37171936035156,2013-11-27
168.70457458496094,2013-11-29
163.58982849121094,2013-12-02
160.3424072265625,2013-12-03
160.39112854003906,2013-12-04
161.65762329101562,2013-12-05
164.02825927734375,2013-12-06
165.74937438964844,2013-12-09
163.1433563232422,2013-12-10
160.2206573486328,2013-12-11
160.25306701660156,2013-12-12
162.66433715820312,2013-12-13
167.64915466308594,2013-12-16
166.48004150390625,2013-12-17
172.130615234375,2013-12-18
167.54359436035156,2013-12-19
168.33921813964844,2013-12-20
173.65692138671875,2013-12-23
172.11439514160156,2013-12-24
172.67457580566406,2013-12-26
170.08473205566406,2013-12-27
163.18394470214844,2013-12-30
162.41265869140625,2013-12-31
162.37208557128906,2014-01-02
165.84681701660156,2014-01-03
163.38690185546875,2014-01-06
164.1824951171875,2014-01-07
159.14085388183594,2014-01-08
154.4564666748047,2014-01-09
151.05474853515625,2014-01-10
147.49880981445312,2014-01-13
150.5270233154297,2014-01-14
159.80657958984375,2014-01-15
158.5482177734375,2014-01-16
163.03782653808594,2014-01-17
166.39077758789062,2014-01-21
167.64105224609375,2014-01-22
161.67381286621094,2014-01-23
155.0491180419922,2014-01-24
154.2209930419922,2014-01-27
157.29795837402344,2014-01-28
148.0751495361328,2014-01-29
149.21176147460938,2014-01-30
147.96966552734375,2014-01-31
144.51922607421875,2014-02-03
147.91281127929688,2014-02-04
144.2270050048828,2014-02-05
143.8454132080078,2014-02-06
145.49346923828125,2014-02-07
145.0469970703125,2014-02-10
147.05226135253906,2014-02-11
147.40133666992188,2014-02-12
149.99124145507812,2014-02-13
146.06179809570312,2014-02-14
146.70310974121094,2014-02-18
143.54502868652344,2014-02-19
145.54217529296875,2014-02-20
144.30813598632812,2014-02-21
147.99400329589844,2014-02-24
146.029296875,2014-02-25
144.51109313964844,2014-02-26
147.56370544433594,2014-02-27
150.3240203857422,2014-02-28
144.7952880859375,2014-03-03
148.86273193359375,2014-03-04
144.37310791015625,2014-03-05
146.8330535888672,2014-03-06
144.9739227294922,2014-03-07
146.8655548095703,2014-03-10
143.14723205566406,2014-03-11
143.3907928466797,2014-03-12
141.84817504882812,2014-03-13
142.5789031982422,2014-03-14
145.24183654785156,2014-03-17
148.237548828125,2014-03-18
146.0374298095703,2014-03-19
148.82215881347656,2014-03-20
147.01168823242188,2014-03-21
146.21600341796875,2014-03-24
146.66256713867188,2014-03-25
142.44900512695312,2014-03-26
142.38409423828125,2014-03-27
139.599365234375,2014-03-28
140.58985900878906,2014-03-31
141.2474822998047,2014-04-01
144.0970916748047,2014-04-02
143.42323303222656,2014-04-03
139.37205505371094,2014-04-04
136.10836791992188,2014-04-07
137.8132781982422,2014-04-08
141.9051055908203,2014-04-09
140.9551544189453,2014-04-10
142.0755615234375,2014-04-11
141.4016876220703,2014-04-14
143.44761657714844,2014-04-15
148.13204956054688,2014-04-16
151.19273376464844,2014-04-17
149.00076293945312,2014-04-21
149.7963409423828,2014-04-22
147.39324951171875,2014-04-23
146.12677001953125,2014-04-24
143.45571899414062,2014-04-25
144.45431518554688,2014-04-28
145.2824249267578,2014-04-29
150.18603515625,2014-04-30
151.9884033203125,2014-05-01
151.73667907714844,2014-05-02
153.17369079589844,2014-05-05
150.9004669189453,2014-05-06
152.83267211914062,2014-05-07
153.84754943847656,2014-05-08
153.16555786132812,2014-05-09
154.73248291015625,2014-05-12
150.31591796875,2014-05-13
148.52981567382812,2014-05-14
143.28524780273438,2014-05-15
148.15635681152344,2014-05-16
152.9382781982422,2014-05-19
148.94390869140625,2014-05-20
149.44725036621094,2014-05-21
149.8694610595703,2014-05-22
152.06954956054688,2014-05-23
153.55526733398438,2014-05-27
152.5811004638672,2014-05-28
152.48365783691406,2014-05-29
149.7801055908203,2014-05-30
150.26722717285156,2014-06-02
154.9354248046875,2014-06-03
158.40206909179688,2014-06-04
161.316650390625,2014-06-05
165.39218139648438,2014-06-06
164.40171813964844,2014-06-09
165.88742065429688,2014-06-10
165.4002685546875,2014-06-11
163.2163848876953,2014-06-12
160.5535125732422,2014-06-13
155.17898559570312,2014-06-16
158.22352600097656,2014-06-17
161.80377197265625,2014-06-18
166.88601684570312,2014-06-19
170.3851318359375,2014-06-20
172.80450439453125,2014-06-23
170.08473205566406,2014-06-24
169.87364196777344,2014-06-25
168.6639862060547,2014-06-26
171.3025360107422,2014-06-27
171.9114532470703,2014-06-30
170.68548583984375,2014-07-01
171.55416870117188,2014-07-02
174.54994201660156,2014-07-03
174.35513305664062,2014-07-07
174.54185485839844,2014-07-08
175.36183166503906,2014-07-09
172.26051330566406,2014-07-10
174.76109313964844,2014-07-11
176.24673461914062,2014-07-14
175.82460021972656,2014-07-15
172.67457580566406,2014-07-16
171.3025360107422,2014-07-17
173.16976928710938,2014-07-18
172.130615234375,2014-07-21
171.29441833496094,2014-07-22
170.49066162109375,2014-07-23
171.04269409179688,2014-07-24
170.49066162109375,2014-07-25
169.35401916503906,2014-07-28
171.09518432617188,2014-07-29
170.3059844970703,2014-07-30
166.83187866210938,2014-07-31
166.50637817382812,2014-08-01
169.93174743652344,2014-08-04
167.27932739257812,2014-08-05
169.4517059326172,2014-08-06
167.0840606689453,2014-08-07
169.1587677001953,2014-08-08
169.24827575683594,2014-08-11
168.7682647705078,2014-08-12
170.22463989257812,2014-08-13
170.2490692138672,2014-08-14
168.3939971923828,2014-08-15
170.0049591064453,2014-08-18
170.9812774658203,2014-08-19
171.42877197265625,2014-08-20
173.1455078125,2014-08-21
174.5042724609375,2014-08-22
176.83119201660156,2014-08-25
178.22244262695312,2014-08-26
181.2328643798828,2014-08-27
182.16848754882812,2014-08-28
181.99765014648438,2014-08-29
182.65667724609375,2014-09-02
180.89923095703125,2014-09-03
167.04331970214844,2014-09-04
150.52696228027344,2014-09-05
152.23561096191406,2014-09-08
154.5869140625,2014-09-09
155.50636291503906,2014-09-10
154.11500549316406,2014-09-11
150.9663543701172,2014-09-12
150.2829132080078,2014-09-15
151.3324737548828,2014-09-16
150.234130859375,2014-09-17
142.8302001953125,2014-09-18
141.593505859375,2014-09-19
138.51805114746094,2014-09-22
139.1282196044922,2014-09-23
141.87828063964844,2014-09-24
142.15484619140625,2014-09-25
143.4566650390625,2014-09-26
142.43153381347656,2014-09-29
141.3249969482422,2014-09-30
137.8020477294922,2014-10-01
140.7880401611328,2014-10-02
139.9744415283203,2014-10-03
138.87603759765625,2014-10-06
137.93218994140625,2014-10-07
138.08682250976562,2014-10-08
134.4906005859375,2014-10-09
132.40780639648438,2014-10-10
132.7332305908203,2014-10-13
134.7021484375,2014-10-14
136.3293914794922,2014-10-15
138.9899444580078,2014-10-16
135.31240844726562,2014-10-17
140.38121032714844,2014-10-20
144.39230346679688,2014-10-21
137.3870849609375,2014-10-22
136.6548614501953,2014-10-23
136.70370483398438,2014-10-24
134.7266082763672,2014-10-27
138.33900451660156,2014-10-28
142.74420166015625,2014-10-29
147.45123291015625,2014-10-30
146.19496154785156,2014-10-31
146.382568359375,2014-11-03
146.8394317626953,2014-11-04
152.11746215820312,2014-11-05
152.54981994628906,2014-11-06
150.04541015625,2014-11-07
151.07327270507812,2014-11-10
149.20516967773438,2014-11-11
149.3193817138672,2014-11-12
149.2867431640625,2014-11-13
134.5864715576172,2014-11-14
130.66259765625,2014-11-17
128.19894409179688,2014-11-18
125.76791381835938,2014-11-19
128.42735290527344,2014-11-20
125.92291259765625,2014-11-21
127.27713775634766,2014-11-24
128.05210876464844,2014-11-25
127.252685546875,2014-11-26
125.62923431396484,2014-11-28
126.30635833740234,2014-12-01
127.84818267822266,2014-12-02
128.6802520751953,2014-12-03
128.36209106445312,2014-12-04
129.006591796875,2014-12-05
129.20237731933594,2014-12-08
129.20237731933594,2014-12-09
129.6836700439453,2014-12-10
130.32810974121094,2014-12-11
129.5286407470703,2014-12-12
128.89239501953125,2014-12-15
127.22822570800781,2014-12-16
129.70811462402344,2014-12-17
132.930419921875,2014-12-18
136.9766845703125,2014-12-19
138.43695068359375,2014-12-22
137.8332061767578,2014-12-23
137.53956604003906,2014-12-24
137.67823791503906,2014-12-26
139.49740600585938,2014-12-29
139.11402893066406,2014-12-30
139.08139038085938,2014-12-31
135.5327606201172,2015-01-02
131.35598754882812,2015-01-05
125.0500717163086,2015-01-06
123.157470703125,2015-01-07
121.30564880371094,2015-01-08
118.62174224853516,2015-01-09
117.7570571899414,2015-01-12
120.5633316040039,2015-01-13
118.2138900756836,2015-01-14
114.82025909423828,2015-01-15
116.49258422851562,2015-01-16
115.83182525634766,2015-01-20
112.75635528564453,2015-01-21
115.08130645751953,2015-01-22
113.96367645263672,2015-01-23
117.72444152832031,2015-01-26
116.14180755615234,2015-01-27
113.90769958496094,2015-01-28
116.616455078125,2015-01-29
110.99432373046875,2015-01-30
114.44780731201172,2015-02-02
117.31207275390625,2015-02-03
116.95198059082031,2015-02-04
120.43008422851562,2015-02-05
121.8048324584961,2015-02-06
123.10601806640625,2015-02-09
121.14192962646484,2015-02-10
119.30889129638672,2015-02-11
117.42665100097656,2015-02-12
117.72943115234375,2015-02-13
118.54776763916016,2015-02-17
119.03063201904297,2015-02-18
120.5036849975586,2015-02-19
119.08795166015625,2015-02-20
116.85376739501953,2015-02-23
115.66716766357422,2015-02-24
114.57054901123047,2015-02-25
112.1072769165039,2015-02-26
107.99911499023438,2015-02-27
106.386962890625,2015-03-02
105.48673248291016,2015-03-03
104.90571594238281,2015-03-04
106.33787536621094,2015-03-05
106.386962890625,2015-03-06
107.36896514892578,2015-03-09
107.73724365234375,2015-03-10
109.2676010131836,2015-03-11
112.63922119140625,2015-03-12
115.12702941894531,2015-03-13
113.06478118896484,2015-03-16
114.03044891357422,2015-03-17
114.64419555664062,2015-03-18
108.94841003417969,2015-03-19
112.16459655761719,2015-03-20
117.19747924804688,2015-03-23
117.31207275390625,2015-03-24
116.31369018554688,2015-03-25
113.85041046142578,2015-03-26
110.7488021850586,2015-03-27
108.84203338623047,2015-03-30
107.01707458496094,2015-03-31
111.297119140625,2015-04-01
111.25618743896484,2015-04-02
111.12525939941406,2015-04-06
108.0154800415039,2015-04-07
108.52287292480469,2015-04-08
110.1023178100586,2015-04-09
107.18075561523438,2015-04-10
116.7964859008789,2015-04-13
108.95661163330078,2015-04-14
110.46234893798828,2015-04-15
109.95500183105469,2015-04-16
106.4442367553711,2015-04-17
106.26420593261719,2015-04-20
111.32169342041016,2015-04-21
108.94024658203125,2015-04-22
108.95661163330078,2015-04-23
110.16777801513672,2015-04-24
111.32984161376953,2015-04-27
113.0130615234375,2015-04-28
111.96207427978516,2015-04-29
109.7123031616211,2015-04-30
108.71060943603516,2015-05-01
109.26073455810547,2015-05-04
109.33462524414062,2015-05-05
109.69593048095703,2015-05-06
109.76156616210938,2015-05-07
109.98328399658203,2015-05-08
95.46662902832031,2015-05-11
94.49774932861328,2015-05-12
95.29421997070312,2015-05-13
94.90008544921875,2015-05-14
94.5962905883789,2015-05-15
96.44374084472656,2015-05-18
96.32057189941406,2015-05-19
96.78035736083984,2015-05-20
97.5029067993164,2015-05-21
99.05477142333984,2015-05-22
99.83477783203125,2015-05-26
101.9449234008789,2015-05-27
104.4820556640625,2015-05-28
102.15022277832031,2015-05-29
102.97128295898438,2015-06-01
103.80057525634766,2015-06-02
104.4902572631836,2015-06-03
102.97128295898438,2015-06-04
109.04724884033203,2015-06-05
106.42803192138672,2015-06-08
108.22620391845703,2015-06-09
108.42322540283203,2015-06-10
109.06367492675781,2015-06-11
107.16700744628906,2015-06-12
105.40989685058594,2015-06-15
110.84541320800781,2015-06-16
113.80126953125,2015-06-17
113.2922134399414,2015-06-18
115.19713592529297,2015-06-19
114.90973663330078,2015-06-22
115.39419555664062,2015-06-23
115.36133575439453,2015-06-24
111.99491119384766,2015-06-25
111.3791275024414,2015-06-26
105.762939453125,2015-06-29
108.58746337890625,2015-06-30
108.58746337890625,2015-07-01
107.02742004394531,2015-07-02
105.65618896484375,2015-07-06
105.44271850585938,2015-07-07
101.37018585205078,2015-07-08
102.20769500732422,2015-07-09
99.99076843261719,2015-07-10
103.59529876708984,2015-07-13
105.22923278808594,2015-07-14
105.62336730957031,2015-07-15
107.01097869873047,2015-07-16
106.0503158569336,2015-07-17
101.69039154052734,2015-07-20
101.8218002319336,2015-07-21
100.8857650756836,2015-07-22
99.32571411132812,2015-07-23
98.43893432617188,2015-07-24
97.19910430908203,2015-07-27
97.18268585205078,2015-07-28
99.35861206054688,2015-07-29
97.19918060302734,2015-07-30
99.6141128540039,2015-07-31
103.05105590820312,2015-08-03
102.7461166381836,2015-08-04
101.20482635498047,2015-08-05
100.60315704345703,2015-08-06
99.56465911865234,2015-08-07
103.33132934570312,2015-08-10
100.5289535522461,2015-08-11
100.15808868408203,2015-08-12
101.6334228515625,2015-08-13
104.18022918701172,2015-08-14
101.7900161743164,2015-08-17
101.93016052246094,2015-08-18
99.18551635742188,2015-08-19
94.2979507446289,2015-08-20
94.30618286132812,2015-08-21
89.27851104736328,2015-08-24
86.79763793945312,2015-08-25
90.09445190429688,2015-08-26
94.28971099853516,2015-08-27
93.50672149658203,2015-08-28
94.83367156982422,2015-08-31
84.5887451171875,2015-09-01
85.39649200439453,2015-09-02
86.08056640625,2015-09-03
83.05570220947266,2015-09-04
84.70413970947266,2015-09-08
83.08866882324219,2015-09-09
83.24529266357422,2015-09-10
84.48162078857422,2015-09-11
85.2398681640625,2015-09-14
83.93760681152344,2015-09-15
84.74536895751953,2015-09-16
84.76182556152344,2015-09-17
81.54740142822266,2015-09-18
84.06126403808594,2015-09-21
82.49524688720703,2015-09-22
84.00357818603516,2015-09-23
83.30297088623047,2015-09-24
84.64644622802734,2015-09-25
81.95127868652344,2015-09-28
80.91275024414062,2015-09-29
82.83317565917969,2015-09-30
83.17111206054688,2015-10-01
82.07490539550781,2015-10-02
85.18216705322266,2015-10-05
85.87452697753906,2015-10-06
85.71790313720703,2015-10-07
86.10530090332031,2015-10-08
84.67118072509766,2015-10-09
84.50633239746094,2015-10-12
83.4513168334961,2015-10-13
81.72049713134766,2015-10-14
86.8388442993164,2015-10-15
87.7619400024414,2015-10-16
86.41024017333984,2015-10-19
88.21527099609375,2015-10-20
86.27838897705078,2015-10-21
88.67680358886719,2015-10-22
91.70169830322266,2015-10-23
88.22352600097656,2015-10-26
87.0778579711914,2015-10-27
90.76129913330078,2015-10-28
84.49531555175781,2015-10-29
96.87826538085938,2015-10-30
101.81156921386719,2015-11-02
106.52137756347656,2015-11-03
104.8824691772461,2015-11-04
105.16392517089844,2015-11-05
107.53121185302734,2015-11-06
103.26009368896484,2015-11-09
102.14266204833984,2015-11-10
102.33305358886719,2015-11-11
102.96212768554688,2015-11-12
104.14579772949219,2015-11-13
107.0594253540039,2015-11-16
108.41692352294922,2015-11-17
111.14017486572266,2015-11-18
111.26432800292969,2015-11-19
111.69477081298828,2015-11-20
112.72113800048828,2015-11-23
111.99272155761719,2015-11-24
111.65335845947266,2015-11-25
113.3915786743164,2015-11-27
112.77080535888672,2015-11-30
114.98914337158203,2015-12-01
114.54218292236328,2015-12-02
109.50950622558594,2015-12-03
110.51937866210938,2015-12-04
109.92340087890625,2015-12-07
108.18512725830078,2015-12-08
106.99320220947266,2015-12-09
107.24152374267578,2015-12-10
102.68897247314453,2015-12-11
100.45409393310547,2015-12-14
100.87622833251953,2015-12-15
103.2021713256836,2015-12-16
101.57152557373047,2015-12-17
98.00399780273438,2015-12-18
98.25228118896484,2015-12-21
98.6247787475586,2015-12-22
100.86795043945312,2015-12-23
100.4375228881836,2015-12-24
100.31336975097656,2015-12-28
100.08988189697266,2015-12-29
98.04537200927734,2015-12-30
97.22593688964844,2015-12-31
96.87826538085938,2016-01-04
96.01741027832031,2016-01-05
93.37693786621094,2016-01-06
88.286376953125,2016-01-07
86.96196746826172,2016-01-08
84.76020812988281,2016-01-11
81.72239685058594,2016-01-12
77.50093841552734,2016-01-13
77.87344360351562,2016-01-14
77.4016342163086,2016-01-15
75.1584701538086,2016-01-19
75.32400512695312,2016-01-20
76.019287109375,2016-01-21
78.21279907226562,2016-01-22
75.94481658935547,2016-01-25
79.15643310546875,2016-01-26
77.01078796386719,2016-01-27
76.03775024414062,2016-01-28
73.1851806640625,2016-01-29
73.26834869384766,2016-02-01
72.75273132324219,2016-02-02
71.91275787353516,2016-02-03
72.18719482421875,2016-02-04
71.25574493408203,2016-02-05
72.23709869384766,2016-02-08
71.9460220336914,2016-02-09
71.87116241455078,2016-02-10
71.86287689208984,2016-02-11
74.10832214355469,2016-02-12
77.45155334472656,2016-02-16
78.56595611572266,2016-02-17
77.21870422363281,2016-02-18
75.63856506347656,2016-02-19
78.63247680664062,2016-02-22
75.42231750488281,2016-02-23
75.42231750488281,2016-02-24
75.96288299560547,2016-02-25
77.77588653564453,2016-02-26
76.35377502441406,2016-02-29
79.455810546875,2016-03-01
79.8300552368164,2016-03-02
82.7657699584961,2016-03-03
81.70958709716797,2016-03-04
80.6700210571289,2016-03-07
70.20787048339844,2016-03-08
65.01007843017578,2016-03-09
63.88732147216797,2016-03-10
63.113914489746094,2016-03-11
64.8686752319336,2016-03-14
63.70437240600586,2016-03-15
63.928932189941406,2016-03-16
64.90194702148438,2016-03-17
66.41555786132812,2016-03-18
67.2388687133789,2016-03-21
66.8396987915039,2016-03-22
64.66907501220703,2016-03-23
64.0702896118164,2016-03-24
63.85406494140625,2016-03-28
64.36969757080078,2016-03-29
65.92489624023438,2016-03-30
64.96017456054688,2016-03-31
63.24698257446289,2016-04-01
60.73538589477539,2016-04-04
57.7580680847168,2016-04-05
57.83293151855469,2016-04-06
55.56251525878906,2016-04-07
55.703922271728516,2016-04-08
56.0781364440918,2016-04-11
56.6436767578125,2016-04-12
61.517120361328125,2016-04-13
61.08466339111328,2016-04-14
59.995216369628906,2016-04-15
59.86213684082031,2016-04-18
60.16153335571289,2016-04-19
61.500484466552734,2016-04-20
60.69381332397461,2016-04-21
60.743690490722656,2016-04-22
59.778987884521484,2016-04-25
58.63129806518555,2016-04-26
59.19209671020508,2016-04-27
57.057762145996094,2016-04-28
65.46955871582031,2016-04-29
65.87966918945312,2016-05-02
62.94179916381836,2016-05-03
59.367855072021484,2016-05-04
59.300899505615234,2016-05-05
62.0378532409668,2016-05-06
65.68716430664062,2016-05-09
68.21487426757812,2016-05-10
67.21049499511719,2016-05-11
67.30254364013672,2016-05-12
65.93827056884766,2016-05-13
66.3232421875,2016-05-16
65.41096496582031,2016-05-17
66.59947967529297,2016-05-18
65.3858642578125,2016-05-19
66.30653381347656,2016-05-20
66.10565185546875,2016-05-23
66.5576171875,2016-05-24
67.63735961914062,2016-05-25
67.75452423095703,2016-05-26
67.39460754394531,2016-05-27
68.1395492553711,2016-05-31
68.01400756835938,2016-06-01
68.19813537597656,2016-06-02
