FANG,Date
18.550395965576172,2013-02-28
18.24816131591797,2013-03-01
18.289003372192383,2013-03-04
19.359060287475586,2013-03-05
19.236534118652344,2013-03-06
20.020702362060547,2013-03-07
20.339269638061523,2013-03-08
20.004365921020508,2013-03-11
20.363773345947266,2013-03-12
21.033578872680664,2013-03-13
20.306596755981445,2013-03-14
19.726638793945312,2013-03-15
19.595947265625,2013-03-18
19.408071517944336,2013-03-19
19.604114532470703,2013-03-20
19.857332229614258,2013-03-21
20.053375244140625,2013-03-22
20.584321975708008,2013-03-25
20.951892852783203,2013-03-26
21.32764434814453,2013-03-27
21.923931121826172,2013-03-28
22.38136100769043,2013-04-01
22.087303161621094,2013-04-02
20.355602264404297,2013-04-03
20.4617919921875,2013-04-04
20.56797981262207,2013-04-05
21.278635025024414,2013-04-08
21.858583450317383,2013-04-09
21.30313491821289,2013-04-10
21.64620590209961,2013-04-11
21.752395629882812,2013-04-12
21.074420928955078,2013-04-15
21.84224510192871,2013-04-16
21.074420928955078,2013-04-17
21.654380798339844,2013-04-18
21.417497634887695,2013-04-19
22.03829002380371,2013-04-22
22.454879760742188,2013-04-23
22.136310577392578,2013-04-24
22.299680709838867,2013-04-25
21.956607818603516,2013-04-26
21.270465850830078,2013-04-29
21.45016860961914,2013-04-30
21.597200393676758,2013-05-01
22.136310577392578,2013-05-02
22.44670867919922,2013-05-03
23.492259979248047,2013-05-06
23.312557220458984,2013-05-07
24.12122917175293,2013-05-08
23.42691421508789,2013-05-09
23.34523582458496,2013-05-10
23.41057777404785,2013-05-13
23.58211898803711,2013-05-14
24.08038330078125,2013-05-15
24.456134796142578,2013-05-16
25.673221588134766,2013-05-17
26.16332244873047,2013-05-20
25.901933670043945,2013-05-21
26.579912185668945,2013-05-22
27.176204681396484,2013-05-23
28.03388786315918,2013-05-24
28.54848861694336,2013-05-28
28.556657791137695,2013-05-29
28.54848861694336,2013-05-30
27.584623336791992,2013-05-31
28.262596130371094,2013-06-03
27.837841033935547,2013-06-04
27.72347640991211,2013-06-05
28.246265411376953,2013-06-06
28.956907272338867,2013-06-07
28.376956939697266,2013-06-10
28.148235321044922,2013-06-11
28.123737335205078,2013-06-12
28.5648250579834,2013-06-13
28.499481201171875,2013-06-14
28.140073776245117,2013-06-17
28.597509384155273,2013-06-18
28.270771026611328,2013-06-19
26.661596298217773,2013-06-20
27.07817840576172,2013-06-21
26.155155181884766,2013-06-24
26.890310287475586,2013-06-25
27.486602783203125,2013-06-26
27.004667282104492,2013-06-27
27.217042922973633,2013-06-28
27.993045806884766,2013-07-01
28.229921340942383,2013-07-02
28.752704620361328,2013-07-03
29.316316604614258,2013-07-05
29.487852096557617,2013-07-08
29.814584732055664,2013-07-09
30.353708267211914,2013-07-10
30.71311378479004,2013-07-11
30.427221298217773,2013-07-12
30.443565368652344,2013-07-15
30.80295753479004,2013-07-16
30.762121200561523,2013-07-17
31.105205535888672,2013-07-18
32.150753021240234,2013-07-19
32.240604400634766,2013-07-22
31.68515396118164,2013-07-23
30.557910919189453,2013-07-24
30.83563995361328,2013-07-25
30.606924057006836,2013-07-26
30.770288467407227,2013-07-29
30.900985717773438,2013-07-30
31.1868839263916,2013-07-31
34.80546951293945,2013-08-01
34.83814239501953,2013-08-02
35.20572280883789,2013-08-05
34.47056579589844,2013-08-06
34.503231048583984,2013-08-07
34.38071060180664,2013-08-08
34.503231048583984,2013-08-09
34.37254333496094,2013-08-12
34.38071060180664,2013-08-13
33.041099548339844,2013-08-14
32.501991271972656,2013-08-15
33.08194351196289,2013-08-16
32.14257049560547,2013-08-19
32.08539581298828,2013-08-20
32.03639602661133,2013-08-21
32.14257049560547,2013-08-22
32.771549224853516,2013-08-23
32.67352294921875,2013-08-26
32.58367156982422,2013-08-27
33.898773193359375,2013-08-28
33.032920837402344,2013-08-29
32.86956024169922,2013-08-30
34.02946853637695,2013-09-03
35.40991973876953,2013-09-04
35.6304817199707,2013-09-05
35.46711349487305,2013-09-06
36.202266693115234,2013-09-09
36.25127410888672,2013-09-10
37.19063949584961,2013-09-11
38.08916091918945,2013-09-12
37.57455062866211,2013-09-13
36.61067581176758,2013-09-16
36.422813415527344,2013-09-17
36.4881477355957,2013-09-18
35.95720672607422,2013-09-19
34.9443359375,2013-09-20
35.57329559326172,2013-09-23
35.63864517211914,2013-09-24
35.74482727050781,2013-09-25
35.924537658691406,2013-09-26
35.246559143066406,2013-09-27
34.82997131347656,2013-09-30
35.46711349487305,2013-10-01
35.303741455078125,2013-10-02
35.80201721191406,2013-10-03
37.58271408081055,2013-10-04
37.37849807739258,2013-10-07
36.39830780029297,2013-10-08
35.434444427490234,2013-10-09
35.67948532104492,2013-10-10
36.512664794921875,2013-10-11
37.99931335449219,2013-10-14
38.26886749267578,2013-10-15
40.4498176574707,2013-10-16
40.98893356323242,2013-10-17
42.622615814208984,2013-10-18
43.088199615478516,2013-10-21
41.103302001953125,2013-10-22
40.10675048828125,2013-10-23
44.1092529296875,2013-10-24
43.553802490234375,2013-10-25
43.717166900634766,2013-10-28
44.166439056396484,2013-10-29
43.87237548828125,2013-10-30
42.189693450927734,2013-10-31
41.36467742919922,2013-11-01
43.4231071472168,2013-11-04
45.04045486450195,2013-11-05
43.66817092895508,2013-11-06
44.1092529296875,2013-11-07
43.676334381103516,2013-11-08
43.52930450439453,2013-11-11
42.883995056152344,2013-11-12
43.41495132446289,2013-11-13
43.390438079833984,2013-11-14
43.725337982177734,2013-11-15
41.0134391784668,2013-11-18
39.8780403137207,2013-11-19
39.82901382446289,2013-11-20
42.26320266723633,2013-11-21
