ADSK,Date
4.933096885681152,1993-11-23
4.990792274475098,1993-11-24
5.04849100112915,1993-11-26
4.933096885681152,1993-11-29
5.135035037994385,1993-11-30
5.178309917449951,1993-12-01
5.135035037994385,1993-12-02
5.221581935882568,1993-12-03
5.091763496398926,1993-12-06
5.135035037994385,1993-12-07
5.0629143714904785,1993-12-08
4.990792274475098,1993-12-09
4.990792274475098,1993-12-10
4.760004997253418,1993-12-13
4.731157302856445,1993-12-14
4.731157302856445,1993-12-15
4.788853645324707,1993-12-16
5.135035037994385,1993-12-17
5.1927337646484375,1993-12-20
5.077339172363281,1993-12-21
5.1061882972717285,1993-12-22
5.1927337646484375,1993-12-23
5.135035037994385,1993-12-27
5.1927337646484375,1993-12-28
5.221581935882568,1993-12-29
5.250428676605225,1993-12-30
5.1927337646484375,1993-12-31
5.163885116577148,1994-01-03
5.236006259918213,1994-01-04
5.221581935882568,1994-01-05
5.33697509765625,1994-01-06
5.308128356933594,1994-01-07
5.148465633392334,1994-01-10
5.061694622039795,1994-01-11
5.018308162689209,1994-01-12
4.917075157165527,1994-01-13
5.177392959594727,1994-01-14
5.307549953460693,1994-01-17
5.206315994262695,1994-01-18
5.177392959594727,1994-01-19
5.148465633392334,1994-01-20
5.148465633392334,1994-01-21
5.148465633392334,1994-01-24
5.3509345054626465,1994-01-25
5.553403377532959,1994-01-26
5.553403377532959,1994-01-27
5.726944923400879,1994-01-28
5.987262725830078,1994-01-31
5.784795761108398,1994-02-01
5.755871295928955,1994-02-02
5.799256324768066,1994-02-03
5.640175819396973,1994-02-04
6.016186714172363,1994-02-07
5.958338737487793,1994-02-08
6.160805702209473,1994-02-09
6.160805702209473,1994-02-10
6.189732074737549,1994-02-11
6.204193115234375,1994-02-14
6.160805702209473,1994-02-15
6.102960109710693,1994-02-16
6.160805702209473,1994-02-17
6.045112133026123,1994-02-18
6.045112133026123,1994-02-22
6.334349632263184,1994-02-23
6.7971343994140625,1994-02-24
6.753747940063477,1994-02-25
6.6814374923706055,1994-02-28
6.6814374923706055,1994-03-01
6.869442462921143,1994-03-02
6.912829875946045,1994-03-03
6.9417548179626465,1994-03-04
6.985140323638916,1994-03-07
6.898366928100586,1994-03-08
6.970677375793457,1994-03-09
6.9417548179626465,1994-03-10
7.057450771331787,1994-03-11
7.086373805999756,1994-03-14
6.826058387756348,1994-03-15
6.854981422424316,1994-03-16
6.7971343994140625,1994-03-17
6.854981422424316,1994-03-18
6.869442462921143,1994-03-21
6.9417548179626465,1994-03-22
6.9417548179626465,1994-03-23
6.883906364440918,1994-03-24
6.6814374923706055,1994-03-25
6.623589992523193,1994-03-28
6.5368194580078125,1994-03-29
6.363275051116943,1994-03-30
6.710360050201416,1994-03-31
6.666306018829346,1994-04-04
6.738765239715576,1994-04-05
6.767748832702637,1994-04-06
6.9996209144592285,1994-04-07
6.869193077087402,1994-04-08
6.898178577423096,1994-04-11
6.753257751464844,1994-04-12
6.376467227935791,1994-04-13
6.43443489074707,1994-04-14
6.405450820922852,1994-04-15
6.173579216003418,1994-04-18
6.014166831970215,1994-04-19
6.202564716339111,1994-04-20
6.347482204437256,1994-04-21
6.43443489074707,1994-04-22
6.419942855834961,1994-04-25
6.246038436889648,1994-04-26
6.260530471801758,1994-04-28
5.883739948272705,1994-04-29
5.94170618057251,1994-05-02
5.94170618057251,1994-05-03
6.057644367218018,1994-05-04
6.3184990882873535,1994-05-05
6.130102634429932,1994-05-06
6.173579216003418,1994-05-09
6.23154878616333,1994-05-10
6.043152332305908,1994-05-11
6.028660297393799,1994-05-12
6.057644367218018,1994-05-13
5.94170618057251,1994-05-16
5.753312110900879,1994-05-17
5.970691680908203,1994-05-18
6.144595623016357,1994-05-19
5.825772285461426,1994-05-20
5.8982319831848145,1994-05-23
5.999675750732422,1994-05-24
6.057644367218018,1994-05-25
5.999675750732422,1994-05-26
6.028660297393799,1994-05-27
5.970691680908203,1994-05-31
5.94170618057251,1994-06-01
5.999675750732422,1994-06-02
6.028660297393799,1994-06-03
5.999675750732422,1994-06-06
6.028660297393799,1994-06-07
5.825772285461426,1994-06-08
5.8547563552856445,1994-06-09
5.76780366897583,1994-06-10
5.666358947753906,1994-06-13
5.738819599151611,1994-06-14
5.68085241317749,1994-06-15
5.564916610717773,1994-06-16
5.738819599151611,1994-06-17
5.8547563552856445,1994-06-20
5.622885704040527,1994-06-21
5.883739948272705,1994-06-22
5.709837436676025,1994-06-23
5.637375354766846,1994-06-24
5.622885704040527,1994-06-27
5.695343971252441,1994-06-28
5.883739948272705,1994-06-29
5.738819599151611,1994-06-30
5.723711967468262,1994-07-01
5.694656848907471,1994-07-05
5.462222576141357,1994-07-06
5.636549472808838,1994-07-07
5.752765655517578,1994-07-08
5.985201358795166,1994-07-11
6.043310642242432,1994-07-12
6.421018123626709,1994-07-13
6.348381042480469,1994-07-14
6.130475044250488,1994-07-15
6.17405366897583,1994-07-18
6.130475044250488,1994-07-19
5.941619396209717,1994-07-20
5.956146240234375,1994-07-21
6.043310642242432,1994-07-22
6.3338541984558105,1994-07-25
6.2757439613342285,1994-07-26
6.2757439613342285,1994-07-27
6.115944862365723,1994-07-28
6.130475044250488,1994-07-29
6.24669075012207,1994-08-01
6.188581466674805,1994-08-02
6.086891174316406,1994-08-03
6.043310642242432,1994-08-04
5.956146240234375,1994-08-05
6.043310642242432,1994-08-08
5.97067403793335,1994-08-09
5.868983745574951,1994-08-10
5.941619396209717,1994-08-11
5.927093982696533,1994-08-12
5.781820774078369,1994-08-15
5.985201358795166,1994-08-16
5.927093982696533,1994-08-17
5.781820774078369,1994-08-18
6.7696685791015625,1994-08-19
6.740614414215088,1994-08-22
6.7696685791015625,1994-08-23
6.885885238647461,1994-08-24
7.263594627380371,1994-08-25
7.3217034339904785,1994-08-26
7.452445983886719,1994-08-29
7.14737606048584,1994-08-30
7.0602126121521,1994-08-31
7.176429748535156,1994-09-01
7.045683860778809,1994-09-02
7.031158447265625,1994-09-06
7.176429748535156,1994-09-07
7.3071746826171875,1994-09-08
7.132849216461182,1994-09-09
7.00210428237915,1994-09-12
7.074304103851318,1994-09-13
7.030634880065918,1994-09-14
7.219865322113037,1994-09-15
7.248976230621338,1994-09-16
7.1907525062561035,1994-09-19
6.943295955657959,1994-09-20
6.768622398376465,1994-09-21
7.016079425811768,1994-09-22
7.161637783050537,1994-09-23
7.161637783050537,1994-09-26
7.161637783050537,1994-09-27
7.219865322113037,1994-09-28
7.3363142013549805,1994-09-29
7.278088569641113,1994-09-30
7.452763080596924,1994-10-03
7.4090962409973145,1994-10-04
7.452763080596924,1994-10-05
7.423650741577148,1994-10-06
7.452763080596924,1994-10-07
7.787554740905762,1994-10-10
7.9476728439331055,1994-10-11
8.078680038452148,1994-10-12
7.933117389678955,1994-10-13
7.802112579345703,1994-10-14
7.8312201499938965,1994-10-17
7.8312201499938965,1994-10-18
7.8312201499938965,1994-10-19
7.8312201499938965,1994-10-20
7.889451026916504,1994-10-21
7.802112579345703,1994-10-24
7.649272441864014,1994-10-25
7.6856608390808105,1994-10-26
7.889451026916504,1994-10-27
8.00589656829834,1994-10-28
8.035012245178223,1994-10-31
7.743886947631836,1994-11-01
7.627437591552734,1994-11-02
7.627437591552734,1994-11-03
7.3363142013549805,1994-11-04
7.379981994628906,1994-11-07
7.569212913513184,1994-11-08
7.627437591552734,1994-11-09
7.452763080596924,1994-11-10
7.394536972045898,1994-11-11
7.743886947631836,1994-11-14
7.9185590744018555,1994-11-15
7.889451026916504,1994-11-16
7.860337257385254,1994-11-17
8.99571704864502,1994-11-18
9.097610473632812,1994-11-21
8.500808715820312,1994-11-22
8.209687232971191,1994-11-23
7.991343021392822,1994-11-25
8.617255210876465,1994-11-28
8.7919340133667,1994-11-29
8.762818336486816,1994-11-30
8.500808715820312,1994-12-01
8.617255210876465,1994-12-02
8.500808715820312,1994-12-05
8.326132774353027,1994-12-06
8.384360313415527,1994-12-07
8.064122200012207,1994-12-08
8.384360313415527,1994-12-09
8.384360313415527,1994-12-12
8.442583084106445,1994-12-13
8.500808715820312,1994-12-14
8.675482749938965,1994-12-15
8.9083833694458,1994-12-16
9.141281127929688,1994-12-19
9.126725196838379,1994-12-20
9.301398277282715,1994-12-21
9.228615760803223,1994-12-22
9.25772762298584,1994-12-23
9.49062728881836,1994-12-27
9.25772762298584,1994-12-28
8.966605186462402,1994-12-29
9.228615760803223,1994-12-30
8.704593658447266,1995-01-03
8.966605186462402,1995-01-04
8.966605186462402,1995-01-05
9.053943634033203,1995-01-06
9.330354690551758,1995-01-09
9.038780212402344,1995-01-10
8.98046588897705,1995-01-11
8.747206687927246,1995-01-12
8.426474571228027,1995-01-13
8.572263717651367,1995-01-16
8.747206687927246,1995-01-17
8.747206687927246,1995-01-18
8.22237777709961,1995-01-19
7.850618362426758,1995-01-20
7.8724870681762695,1995-01-23
7.901646137237549,1995-01-24
7.901646137237549,1995-01-25
7.755857467651367,1995-01-26
7.901646137237549,1995-01-27
7.610071182250977,1995-01-30
7.72669792175293,1995-01-31
7.930798530578613,1995-02-01
7.8724870681762695,1995-02-02
8.1640625,1995-02-03
8.397319793701172,1995-02-06
8.105746269226074,1995-02-07
8.1640625,1995-02-08
8.22237777709961,1995-02-09
8.1640625,1995-02-10
8.1640625,1995-02-13
8.13490104675293,1995-02-14
8.484790802001953,1995-02-15
8.397319793701172,1995-02-16
8.368160247802734,1995-02-17
8.28068733215332,1995-02-21
8.33900260925293,1995-02-22
8.892993927001953,1995-02-23
9.097092628479004,1995-02-24
9.038780212402344,1995-02-27
9.155410766601562,1995-02-28
9.155410766601562,1995-03-01
9.097092628479004,1995-03-02
9.315774917602539,1995-03-03
9.155410766601562,1995-03-06
8.863835334777832,1995-03-07
8.863835334777832,1995-03-08
8.922154426574707,1995-03-09
9.097092628479004,1995-03-10
9.038780212402344,1995-03-13
9.155410766601562,1995-03-14
9.680245399475098,1995-03-15
9.680245399475098,1995-03-16
9.50529956817627,1995-03-17
9.388668060302734,1995-03-20
9.738557815551758,1995-03-21
9.738557815551758,1995-03-22
9.738557815551758,1995-03-23
9.826030731201172,1995-03-24
9.738557815551758,1995-03-27
10.263389587402344,1995-03-28
9.971816062927246,1995-03-29
10.030131340026855,1995-03-30
9.826030731201172,1995-03-31
9.63565444946289,1995-04-03
9.518855094909668,1995-04-04
9.577253341674805,1995-04-05
9.577253341674805,1995-04-06
9.694051742553711,1995-04-07
9.840044975280762,1995-04-10
9.840044975280762,1995-04-11
9.810846328735352,1995-04-12
9.518855094909668,1995-04-13
9.168469429016113,1995-04-17
8.99327564239502,1995-04-18
8.526093482971191,1995-04-19
8.584491729736328,1995-04-20
8.482295989990234,1995-04-21
8.701287269592285,1995-04-24
8.117307662963867,1995-04-25
8.292496681213379,1995-04-26
8.146502494812012,1995-04-27
7.956714153289795,1995-04-28
8.117307662963867,1995-05-01
8.40929889678955,1995-05-02
8.467696189880371,1995-05-03
8.029708862304688,1995-05-04
8.175705909729004,1995-05-05
8.350899696350098,1995-05-08
8.321702003479004,1995-05-09
8.23410415649414,1995-05-10
8.350899696350098,1995-05-11
8.672088623046875,1995-05-12
9.022473335266113,1995-05-15
8.99327564239502,1995-05-16
9.110071182250977,1995-05-17
9.066271781921387,1995-05-18
8.584491729736328,1995-05-19
8.99327564239502,1995-05-22
9.28526496887207,1995-05-23
9.110071182250977,1995-05-24
8.934876441955566,1995-05-25
8.876479148864746,1995-05-26
8.730484008789062,1995-05-30
8.6428861618042,1995-05-31
8.876479148864746,1995-06-01
8.934876441955566,1995-06-02
9.28526496887207,1995-06-05
9.22686767578125,1995-06-06
9.343663215637207,1995-06-07
9.577253341674805,1995-06-08
9.518855094909668,1995-06-09
9.694051742553711,1995-06-12
9.723250389099121,1995-06-13
9.606451034545898,1995-06-14
9.577253341674805,1995-06-15
9.63565444946289,1995-06-16
10.219629287719727,1995-06-19
10.278026580810547,1995-06-20
9.986041069030762,1995-06-21
10.278026580810547,1995-06-22
10.307229042053223,1995-06-23
10.044438362121582,1995-06-26
10.102836608886719,1995-06-27
9.752448081970215,1995-06-28
10.044438362121582,1995-06-29
10.044438362121582,1995-06-30
9.986041069030762,1995-07-03
10.058553695678711,1995-07-05
10.292474746704102,1995-07-06
10.58487606048584,1995-07-07
10.67259407043457,1995-07-10
10.467911720275879,1995-07-11
10.526392936706543,1995-07-12
11.11119556427002,1995-07-13
11.403595924377441,1995-07-14
11.462075233459473,1995-07-17
10.877273559570312,1995-07-18
10.467911720275879,1995-07-19
10.204754829406738,1995-07-20
10.701831817626953,1995-07-21
10.848036766052246,1995-07-24
10.862652778625488,1995-07-25
10.935752868652344,1995-07-26
11.16967487335205,1995-07-27
11.140435218811035,1995-07-28
10.58487606048584,1995-07-31
10.555635452270508,1995-08-01
10.818796157836914,1995-08-02
10.58487606048584,1995-08-03
10.58487606048584,1995-08-04
10.526392936706543,1995-08-07
10.701831817626953,1995-08-08
10.643354415893555,1995-08-09
10.935752868652344,1995-08-10
11.228153228759766,1995-08-11
11.695993423461914,1995-08-14
11.842193603515625,1995-08-15
12.163833618164062,1995-08-16
11.900672912597656,1995-08-17
11.11119556427002,1995-08-18
10.40943431854248,1995-08-21
10.760315895080566,1995-08-22
10.701831817626953,1995-08-23
10.292474746704102,1995-08-24
10.467911720275879,1995-08-25
10.233993530273438,1995-08-28
10.350958824157715,1995-08-29
10.701831817626953,1995-08-30
10.789552688598633,1995-08-31
10.58487606048584,1995-09-01
10.643354415893555,1995-09-05
10.818796157836914,1995-09-06
10.818796157836914,1995-09-07
10.614115715026855,1995-09-08
10.643354415893555,1995-09-11
10.760315895080566,1995-09-12
11.198915481567383,1995-09-13
11.462075233459473,1995-09-14
11.520556449890137,1995-09-15
11.462075233459473,1995-09-18
11.520556449890137,1995-09-19
11.637511253356934,1995-09-20
11.579031944274902,1995-09-21
11.16967487335205,1995-09-22
10.789552688598633,1995-09-25
10.233993530273438,1995-09-26
10.08779525756836,1995-09-27
10.497154235839844,1995-09-28
10.233993530273438,1995-09-29
9.912355422973633,1995-10-02
9.532235145568848,1995-10-03
9.093634605407715,1995-10-04
9.64919376373291,1995-10-05
9.64919376373291,1995-10-06
9.064396858215332,1995-10-09
8.888956069946289,1995-10-10
8.610154151916504,1995-10-11
8.785870552062988,1995-10-12
8.727294921875,1995-10-13
8.785870552062988,1995-10-16
9.020156860351562,1995-10-17
9.137300491333008,1995-10-18
8.434431076049805,1995-10-19
8.141571044921875,1995-10-20
8.317289352416992,1995-10-23
7.907281398773193,1995-10-24
8.317289352416992,1995-10-25
8.551579475402832,1995-10-26
7.936566352844238,1995-10-27
8.082999229431152,1995-10-30
7.965853691101074,1995-10-31
8.317289352416992,1995-11-01
8.02442455291748,1995-11-02
8.082999229431152,1995-11-03
7.394771575927734,1995-11-06
7.614418029785156,1995-11-07
7.907281398773193,1995-11-08
8.668720245361328,1995-11-09
8.9030122756958,1995-11-10
8.771224975585938,1995-11-13
8.727294921875,1995-11-14
8.785870552062988,1995-11-15
8.610154151916504,1995-11-16
9.020156860351562,1995-11-17
8.668720245361328,1995-11-20
8.434431076049805,1995-11-21
8.317289352416992,1995-11-22
8.317289352416992,1995-11-24
8.229426383972168,1995-11-27
8.258712768554688,1995-11-28
8.434431076049805,1995-11-29
8.258712768554688,1995-11-30
8.317289352416992,1995-12-01
8.258712768554688,1995-12-04
8.317289352416992,1995-12-05
8.93229866027832,1995-12-06
8.69801139831543,1995-12-07
8.9030122756958,1995-12-08
9.137300491333008,1995-12-11
8.961586952209473,1995-12-12
9.020156860351562,1995-12-13
8.258712768554688,1995-12-14
8.317289352416992,1995-12-15
7.907281398773193,1995-12-18
8.434431076049805,1995-12-19
8.02442455291748,1995-12-20
8.200142860412598,1995-12-21
8.258712768554688,1995-12-22
8.258712768554688,1995-12-26
7.965853691101074,1995-12-27
8.02442455291748,1995-12-28
8.02442455291748,1995-12-29
8.141571044921875,1996-01-02
8.02442455291748,1996-01-03
7.84870719909668,1996-01-04
7.84870719909668,1996-01-05
7.84870719909668,1996-01-08
7.497272968292236,1996-01-09
6.865849494934082,1996-01-10
7.335309982299805,1996-01-11
6.924531936645508,1996-01-12
6.748486518859863,1996-01-15
6.748486518859863,1996-01-16
7.041898250579834,1996-01-17
7.100579261779785,1996-01-18
7.041898250579834,1996-01-19
7.159261703491211,1996-01-22
7.100579261779785,1996-01-23
6.924531936645508,1996-01-24
6.689803600311279,1996-01-25
6.924531936645508,1996-01-26
6.836508274078369,1996-01-29
6.865849494934082,1996-01-30
7.100579261779785,1996-01-31
7.100579261779785,1996-02-01
6.983213424682617,1996-02-02
7.335309982299805,1996-02-05
7.217944622039795,1996-02-06
8.127523422241211,1996-02-07
8.567643165588379,1996-02-08
8.420933723449707,1996-02-09
8.773030281066895,1996-02-12
8.831711769104004,1996-02-13
8.685005187988281,1996-02-14
8.362250328063965,1996-02-15
8.303572654724121,1996-02-16
8.274229049682617,1996-02-20
8.332914352416992,1996-02-21
8.861054420471191,1996-02-22
8.567643165588379,1996-02-23
8.596983909606934,1996-02-26
8.626326560974121,1996-02-27
8.508959770202637,1996-02-28
8.303572654724121,1996-02-29
8.274229049682617,1996-03-01
8.508959770202637,1996-03-04
8.538301467895508,1996-03-05
8.332914352416992,1996-03-06
8.215547561645508,1996-03-07
8.039499282836914,1996-03-08
8.098182678222656,1996-03-11
8.626326560974121,1996-03-12
8.890395164489746,1996-03-13
8.773030281066895,1996-03-14
8.861054420471191,1996-03-15
8.861054420471191,1996-03-18
8.743690490722656,1996-03-19
8.567643165588379,1996-03-20
8.508959770202637,1996-03-21
8.391594886779785,1996-03-22
8.274229049682617,1996-03-25
8.97842025756836,1996-03-26
8.97842025756836,1996-03-27
9.037101745605469,1996-03-28
8.861054420471191,1996-03-29
8.567643165588379,1996-04-01
8.450275421142578,1996-04-02
8.773030281066895,1996-04-03
9.095784187316895,1996-04-04
8.919737815856934,1996-04-08
9.242490768432617,1996-04-09
9.579841613769531,1996-04-10
10.10879135131836,1996-04-11
9.96186351776123,1996-04-12
9.932474136352539,1996-04-15
10.050018310546875,1996-04-16
9.756157875061035,1996-04-17
9.873702049255371,1996-04-18
9.697385787963867,1996-04-19
10.167563438415527,1996-04-22
10.050018310546875,1996-04-23
10.050018310546875,1996-04-24
9.991246223449707,1996-04-25
9.814932823181152,1996-04-26
9.873702049255371,1996-04-29
9.579841613769531,1996-04-30
9.682692527770996,1996-05-01
9.52107048034668,1996-05-02
9.285982131958008,1996-05-03
9.462299346923828,1996-05-06
9.72677230834961,1996-05-07
9.227210998535156,1996-05-08
9.168438911437988,1996-05-09
9.374138832092285,1996-05-10
9.844316482543945,1996-05-13
9.756157875061035,1996-05-14
9.873702049255371,1996-05-15
9.52107048034668,1996-05-16
8.404399871826172,1996-05-17
8.419095039367676,1996-05-20
8.345627784729004,1996-05-21
8.228087425231934,1996-05-22
8.095847129821777,1996-05-23
7.9929986000061035,1996-05-24
7.9929986000061035,1996-05-28
7.9929986000061035,1996-05-29
8.08115291595459,1996-05-30
8.1693115234375,1996-05-31
8.051770210266113,1996-06-03
8.139925003051758,1996-06-04
8.1693115234375,1996-06-05
8.139925003051758,1996-06-06
8.198699951171875,1996-06-07
8.139925003051758,1996-06-10
8.139925003051758,1996-06-11
8.051770210266113,1996-06-12
7.963610649108887,1996-06-13
7.522821426391602,1996-06-14
7.5815935134887695,1996-06-17
7.757908821105957,1996-06-18
7.8313751220703125,1996-06-19
7.9342265129089355,1996-06-20
7.9342265129089355,1996-06-21
7.787293910980225,1996-06-24
7.464047431945801,1996-06-25
6.964486122131348,1996-06-26
7.111415386199951,1996-06-27
7.023258209228516,1996-06-28
7.052644729614258,1996-07-01
7.052644729614258,1996-07-02
6.876327991485596,1996-07-03
6.788169860839844,1996-07-05
6.611853122711182,1996-07-08
6.582468032836914,1996-07-09
6.537705421447754,1996-07-10
6.272662162780762,1996-07-11
5.713129997253418,1996-07-12
4.947452068328857,1996-07-15
5.153595447540283,1996-07-16
5.006350994110107,1996-07-17
5.830926418304443,1996-07-18
5.2713942527771,1996-07-19
5.197768688201904,1996-07-22
5.035799503326416,1996-07-23
5.227219581604004,1996-07-24
5.448087215423584,1996-07-25
5.683681011199951,1996-07-26
5.654231071472168,1996-07-29
5.830926418304443,1996-07-30
5.43336296081543,1996-07-31
5.124147891998291,1996-08-01
5.183045864105225,1996-08-02
5.241942882537842,1996-08-05
5.330291271209717,1996-08-06
5.241942882537842,1996-08-07
5.065249443054199,1996-08-08
5.124147891998291,1996-08-09
4.6235127449035645,1996-08-12
4.682409763336182,1996-08-13
4.711858749389648,1996-08-14
4.829656600952148,1996-08-15
5.035799503326416,1996-08-16
4.947452068328857,1996-08-19
4.814931869506836,1996-08-20
5.035799503326416,1996-08-21
4.976901531219482,1996-08-22
5.094698905944824,1996-08-23
5.094698905944824,1996-08-26
5.124147891998291,1996-08-27
5.183045864105225,1996-08-28
5.448087215423584,1996-08-29
5.418639183044434,1996-08-30
5.359738349914551,1996-09-03
5.389188766479492,1996-09-04
5.153595447540283,1996-09-05
5.21249532699585,1996-09-06
5.153595447540283,1996-09-09
5.241942882537842,1996-09-10
5.448087215423584,1996-09-11
5.786753177642822,1996-09-12
5.772027969360352,1996-09-13
5.565884113311768,1996-09-16
5.536436080932617,1996-09-17
5.727855682373047,1996-09-18
5.919274806976318,1996-09-19
6.007620811462402,1996-09-20
5.830926418304443,1996-09-23
6.0665202140808105,1996-09-24
6.361010551452637,1996-09-25
6.272662162780762,1996-09-26
6.243212699890137,1996-09-27
6.095967769622803,1996-09-30
5.9781718254089355,1996-10-01
5.889825344085693,1996-10-02
5.506984233856201,1996-10-03
5.698405742645264,1996-10-04
5.536436080932617,1996-10-07
5.418639183044434,1996-10-08
5.432811737060547,1996-10-09
5.432811737060547,1996-10-10
5.432811737060547,1996-10-11
5.55091667175293,1996-10-14
5.403284072875977,1996-10-15
5.432811737060547,1996-10-16
5.373757839202881,1996-10-17
5.41804838180542,1996-10-18
5.3147077560424805,1996-10-21
5.285181999206543,1996-10-22
5.432811737060547,1996-10-23
5.3147077560424805,1996-10-24
5.255653381347656,1996-10-25
5.329469203948975,1996-10-28
5.285181999206543,1996-10-29
5.299943447113037,1996-10-30
5.403284072875977,1996-10-31
5.477100849151611,1996-11-01
5.240890979766846,1996-11-04
5.196602821350098,1996-11-05
5.226128578186035,1996-11-06
5.137548923492432,1996-11-07
5.048972129821777,1996-11-08
5.1080241203308105,1996-11-11
5.137548923492432,1996-11-12
5.048972129821777,1996-11-13
5.196602821350098,1996-11-14
5.521389007568359,1996-11-15
5.521389007568359,1996-11-18
5.609968662261963,1996-11-19
5.698546409606934,1996-11-20
5.55091667175293,1996-11-21
6.259542465209961,1996-11-22
6.554805755615234,1996-11-25
6.318596363067627,1996-11-26
6.495753765106201,1996-11-27
6.613856792449951,1996-11-29
6.6433820724487305,1996-12-02
6.6433820724487305,1996-12-03
6.613856792449951,1996-12-04
6.348122596740723,1996-12-05
6.702435493469238,1996-12-06
6.436700820922852,1996-12-09
6.28906774520874,1996-12-10
6.230018138885498,1996-12-11
6.348122596740723,1996-12-12
6.230018138885498,1996-12-13
6.348122596740723,1996-12-16
6.436700820922852,1996-12-17
6.525278091430664,1996-12-18
6.554805755615234,1996-12-19
6.672909259796143,1996-12-20
6.525278091430664,1996-12-23
6.495753765106201,1996-12-24
6.525278091430664,1996-12-26
6.495753765106201,1996-12-27
6.73196268081665,1996-12-30
6.613856792449951,1996-12-31
6.73196268081665,1997-01-02
6.968169689178467,1997-01-03
7.115800857543945,1997-01-06
7.58821964263916,1997-01-07
7.217861175537109,1997-01-08
7.069954872131348,1997-01-09
7.129117965698242,1997-01-10
6.951627731323242,1997-01-13
7.18828010559082,1997-01-14
7.040372371673584,1997-01-15
6.951627731323242,1997-01-16
6.803721904754639,1997-01-17
7.158698558807373,1997-01-20
7.913023471832275,1997-01-21
8.075719833374023,1997-01-22
7.927814960479736,1997-01-23
7.632000923156738,1997-01-24
7.5432562828063965,1997-01-27
7.617209434509277,1997-01-28
7.632000923156738,1997-01-29
7.632000923156738,1997-01-30
7.484093189239502,1997-01-31
7.277023792266846,1997-02-03
7.247442245483398,1997-02-04
6.951627731323242,1997-02-05
7.18828010559082,1997-02-06
7.129117965698242,1997-02-07
6.862883567810059,1997-02-10
6.803721904754639,1997-02-11
7.040372371673584,1997-02-12
7.927814960479736,1997-02-13
8.016557693481445,1997-02-14
8.164467811584473,1997-02-18
8.25320816040039,1997-02-19
8.245816230773926,1997-02-20
8.223627090454102,1997-02-21
8.312372207641602,1997-02-24
8.549026489257812,1997-02-25
8.549026489257812,1997-02-26
8.25320816040039,1997-02-27
8.016557693481445,1997-02-28
7.839069366455078,1997-03-03
7.9869794845581055,1997-03-04
8.075719833374023,1997-03-05
8.194047927856445,1997-03-06
8.134882926940918,1997-03-07
8.149675369262695,1997-03-10
7.957395553588867,1997-03-11
7.676373481750488,1997-03-12
7.898236274719238,1997-03-13
8.164467811584473,1997-03-14
8.134882926940918,1997-03-17
7.661581993103027,1997-03-18
7.450815200805664,1997-03-19
7.380558490753174,1997-03-20
7.365767002105713,1997-03-21
7.247442245483398,1997-03-24
7.5432562828063965,1997-03-25
7.5432562828063965,1997-03-26
7.484093189239502,1997-03-27
7.336185455322266,1997-03-31
7.646791934967041,1997-04-01
7.602420330047607,1997-04-02
7.750326633453369,1997-04-03
8.105303764343262,1997-04-04
8.194047927856445,1997-04-07
8.223627090454102,1997-04-08
8.030425071716309,1997-04-09
7.645200729370117,1997-04-10
6.993284225463867,1997-04-11
7.793363571166992,1997-04-14
7.793363571166992,1997-04-15
7.556303024291992,1997-04-16
7.734100341796875,1997-04-17
7.408140182495117,1997-04-18
7.378507137298584,1997-04-21
7.348875522613525,1997-04-22
7.585935115814209,1997-04-23
7.734100341796875,1997-04-24
7.467403888702393,1997-04-25
7.467403888702393,1997-04-28
8.134140968322754,1997-04-29
8.41564655303955,1997-04-30
8.534178733825684,1997-05-01
9.334257125854492,1997-05-02
9.245359420776367,1997-05-05
9.482419967651367,1997-05-06
9.186097145080566,1997-05-07
9.1268310546875,1997-05-08
9.274991989135742,1997-05-09
9.037930488586426,1997-05-12
9.037930488586426,1997-05-13
9.141643524169922,1997-05-14
9.437971115112305,1997-05-15
9.21572494506836,1997-05-16
8.889769554138184,1997-05-19
8.9490327835083,1997-05-20
8.860136032104492,1997-05-21
8.297118186950684,1997-05-22
8.978668212890625,1997-05-23
9.1268310546875,1997-05-27
9.008299827575684,1997-05-28
9.186097145080566,1997-05-29
9.21572494506836,1997-05-30
9.21572494506836,1997-06-02
8.889769554138184,1997-06-03
8.59344482421875,1997-06-04
8.59344482421875,1997-06-05
8.919401168823242,1997-06-06
8.860136032104492,1997-06-09
8.38601303100586,1997-06-10
8.504546165466309,1997-06-11
8.682342529296875,1997-06-12
8.667527198791504,1997-06-13
8.978668212890625,1997-06-16
9.037930488586426,1997-06-17
9.037930488586426,1997-06-18
9.156461715698242,1997-06-19
9.037930488586426,1997-06-20
8.667527198791504,1997-06-23
9.097198486328125,1997-06-24
9.17127799987793,1997-06-25
9.097198486328125,1997-06-26
9.378706932067871,1997-06-27
9.082378387451172,1997-06-30
9.008299827575684,1997-07-01
9.260175704956055,1997-07-02
9.186097145080566,1997-07-03
9.393524169921875,1997-07-07
10.060254096984863,1997-07-08
9.629379272460938,1997-07-09
9.673892974853516,1997-07-10
9.822264671325684,1997-07-11
9.525520324707031,1997-07-14
9.64421558380127,1997-07-15
9.733240127563477,1997-07-16
9.5106840133667,1997-07-17
9.48842716217041,1997-07-18
9.317797660827637,1997-07-21
9.955799102783203,1997-07-22
9.64421558380127,1997-07-23
9.703568458557129,1997-07-24
9.807427406311035,1997-07-25
9.814847946166992,1997-07-28
