AON,Date
5.4292426109313965,1989-11-07
5.484831809997559,1989-11-08
5.484831809997559,1989-11-09
5.5404229164123535,1989-11-10
5.633072376251221,1989-11-13
5.6516008377075195,1989-11-14
5.70719051361084,1989-11-15
5.799839973449707,1989-11-16
5.781309604644775,1989-11-17
5.70719051361084,1989-11-20
5.762781620025635,1989-11-21
5.725717067718506,1989-11-22
5.725717067718506,1989-11-24
5.70719051361084,1989-11-27
5.762781620025635,1989-11-28
5.762781620025635,1989-11-29
5.762781620025635,1989-11-30
5.873958587646484,1989-12-01
6.040725231170654,1989-12-04
6.2445549964904785,1989-12-05
6.2445549964904785,1989-12-06
6.170437335968018,1989-12-07
6.059256076812744,1989-12-08
6.003665924072266,1989-12-11
6.040725231170654,1989-12-12
6.1148457527160645,1989-12-13
6.07778787612915,1989-12-14
6.022192478179932,1989-12-15
6.040725231170654,1989-12-18
5.836901664733887,1989-12-19
5.744250774383545,1989-12-20
5.873958587646484,1989-12-21
5.92954683303833,1989-12-22
5.985135555267334,1989-12-26
6.411321640014648,1989-12-27
6.226025104522705,1989-12-28
6.263086318969727,1989-12-29
6.281615734100342,1990-01-02
6.263086318969727,1990-01-03
6.170437335968018,1990-01-04
6.040725231170654,1990-01-05
5.92954683303833,1990-01-08
5.966607570648193,1990-01-09
5.948078632354736,1990-01-10
5.85543155670166,1990-01-11
5.818370819091797,1990-01-12
5.85543155670166,1990-01-15
5.911014080047607,1990-01-16
5.781309604644775,1990-01-17
5.725717067718506,1990-01-18
5.762781620025635,1990-01-19
5.744250774383545,1990-01-22
5.744250774383545,1990-01-23
5.67012882232666,1990-01-24
5.596013069152832,1990-01-25
5.558949947357178,1990-01-26
5.558949947357178,1990-01-29
5.484831809997559,1990-01-30
5.50336217880249,1990-01-31
5.57444429397583,1990-02-01
5.630565166473389,1990-02-02
5.499621391296387,1990-02-05
5.537034511566162,1990-02-06
5.518326759338379,1990-02-07
5.537034511566162,1990-02-08
5.593151569366455,1990-02-09
5.555738925933838,1990-02-12
5.649273872375488,1990-02-13
5.630565166473389,1990-02-14
5.667977809906006,1990-02-15
5.667977809906006,1990-02-16
5.630565166473389,1990-02-20
5.537034511566162,1990-02-21
5.555738925933838,1990-02-22
5.518326759338379,1990-02-23
5.518326759338379,1990-02-26
5.57444429397583,1990-02-27
5.593151569366455,1990-02-28
5.57444429397583,1990-03-01
5.611857891082764,1990-03-02
5.555738925933838,1990-03-05
5.555738925933838,1990-03-06
5.537034511566162,1990-03-07
5.57444429397583,1990-03-08
5.499621391296387,1990-03-09
5.4435014724731445,1990-03-12
5.480912208557129,1990-03-13
5.499621391296387,1990-03-14
5.480912208557129,1990-03-15
5.499621391296387,1990-03-16
5.46220588684082,1990-03-19
5.46220588684082,1990-03-20
5.368677616119385,1990-03-21
5.293850898742676,1990-03-22
5.275145530700684,1990-03-23
5.331264495849609,1990-03-26
5.499621391296387,1990-03-27
5.630565166473389,1990-03-28
5.57444429397583,1990-03-29
5.611857891082764,1990-03-30
5.555738925933838,1990-04-02
5.667977809906006,1990-04-03
5.686683654785156,1990-04-04
5.611857891082764,1990-04-05
5.499621391296387,1990-04-06
5.537034511566162,1990-04-09
5.555738925933838,1990-04-10
5.537034511566162,1990-04-11
5.593151569366455,1990-04-12
5.686683654785156,1990-04-16
5.686683654785156,1990-04-17
5.611857891082764,1990-04-18
5.46220588684082,1990-04-19
5.293850898742676,1990-04-20
5.1254963874816895,1990-04-23
5.162907123565674,1990-04-24
5.219026565551758,1990-04-25
5.200323104858398,1990-04-26
5.144204616546631,1990-04-27
5.219026565551758,1990-04-30
5.312556266784668,1990-05-01
5.3133158683776855,1990-05-02
5.388949394226074,1990-05-03
5.445675373077393,1990-05-04
5.540215969085693,1990-05-07
5.578035354614258,1990-05-08
5.653670310974121,1990-05-09
5.691488265991211,1990-05-10
5.767124652862549,1990-05-11
5.786030292510986,1990-05-14
5.748214244842529,1990-05-15
5.748214244842529,1990-05-16
5.748214244842529,1990-05-17
5.767124652862549,1990-05-18
5.842757225036621,1990-05-21
5.88057279586792,1990-05-22
5.89948034286499,1990-05-23
5.918388366699219,1990-05-24
5.89948034286499,1990-05-25
5.89948034286499,1990-05-29
5.956207752227783,1990-05-30
5.937299728393555,1990-05-31
5.97511625289917,1990-06-01
6.031841278076172,1990-06-04
6.050751686096191,1990-06-05
6.088568687438965,1990-06-06
6.145293235778809,1990-06-07
6.164201736450195,1990-06-08
6.220928192138672,1990-06-11
6.164201736450195,1990-06-12
6.164201736450195,1990-06-13
6.202019214630127,1990-06-14
6.202019214630127,1990-06-15
6.164201736450195,1990-06-18
6.031841278076172,1990-06-19
5.994024753570557,1990-06-20
6.012930393218994,1990-06-21
6.050751686096191,1990-06-22
5.994024753570557,1990-06-25
5.861661434173584,1990-06-26
5.767124652862549,1990-06-27
5.691488265991211,1990-06-28
5.67257833480835,1990-06-29
5.748214244842529,1990-07-02
5.823846817016602,1990-07-03
5.861661434173584,1990-07-05
6.031841278076172,1990-07-06
5.994024753570557,1990-07-09
5.937299728393555,1990-07-10
5.842757225036621,1990-07-11
5.861661434173584,1990-07-12
5.88057279586792,1990-07-13
5.729305744171143,1990-07-16
5.729305744171143,1990-07-17
5.653670310974121,1990-07-18
5.559127330780029,1990-07-19
5.521307468414307,1990-07-20
5.445675373077393,1990-07-23
5.483491897583008,1990-07-24
5.464583873748779,1990-07-25
5.445675373077393,1990-07-26
5.559127330780029,1990-07-27
5.540215969085693,1990-07-30
5.540215969085693,1990-07-31
5.349913597106934,1990-08-01
5.330808162689209,1990-08-02
5.388127326965332,1990-08-03
5.197059154510498,1990-08-06
5.197059154510498,1990-08-07
5.101526260375977,1990-08-08
5.005990028381348,1990-08-09
4.910459518432617,1990-08-10
5.005990028381348,1990-08-13
5.101526260375977,1990-08-14
5.120634078979492,1990-08-15
5.044203281402588,1990-08-16
4.910459518432617,1990-08-17
4.948670864105225,1990-08-20
4.929564952850342,1990-08-21
5.005990028381348,1990-08-22
4.967780590057373,1990-08-23
4.910459518432617,1990-08-24
5.120634078979492,1990-08-27
5.1397385597229,1990-08-28
5.254377841949463,1990-08-29
5.31170129776001,1990-08-30
5.349913597106934,1990-08-31
5.349913597106934,1990-09-04
5.369022369384766,1990-09-05
5.330808162689209,1990-09-06
5.369022369384766,1990-09-07
5.369022369384766,1990-09-10
5.2734880447387695,1990-09-11
5.044203281402588,1990-09-12
4.872243881225586,1990-09-13
4.986883163452148,1990-09-14
4.891348838806152,1990-09-17
4.929564952850342,1990-09-18
4.948670864105225,1990-09-19
4.814921855926514,1990-09-20
4.795814514160156,1990-09-21
4.528321266174316,1990-09-24
4.795814514160156,1990-09-25
4.509214878082275,1990-09-26
4.585638523101807,1990-09-27
4.700281620025635,1990-09-28
4.77670955657959,1990-10-01
4.795814514160156,1990-10-02
4.77670955657959,1990-10-03
4.66206693649292,1990-10-04
4.566535949707031,1990-10-05
4.432784080505371,1990-10-08
4.127077579498291,1990-10-09
4.165292263031006,1990-10-10
4.203503131866455,1990-10-11
4.279930591583252,1990-10-12
4.337250709533691,1990-10-15
4.279930591583252,1990-10-16
4.337250709533691,1990-10-17
4.432784080505371,1990-10-18
4.49010705947876,1990-10-19
4.6047468185424805,1990-10-22
4.700281620025635,1990-10-23
4.719387054443359,1990-10-24
4.6238555908203125,1990-10-25
4.757602691650391,1990-10-26
4.700281620025635,1990-10-29
4.719387054443359,1990-10-30
4.874922275543213,1990-10-31
4.6814727783203125,1990-11-01
4.739505767822266,1990-11-02
4.797544002532959,1990-11-05
4.836233139038086,1990-11-06
4.700816631317139,1990-11-07
4.720163822174072,1990-11-08
4.758851528167725,1990-11-09
4.97165060043335,1990-11-12
4.913612365722656,1990-11-13
4.816885471343994,1990-11-14
4.855575084686279,1990-11-15
4.97165060043335,1990-11-16
4.855575084686279,1990-11-19
5.107059955596924,1990-11-20
5.049025535583496,1990-11-21
5.203784942626953,1990-11-23
5.223130226135254,1990-11-26
5.358543395996094,1990-11-27
5.493959426879883,1990-11-28
5.300512313842773,1990-11-29
5.339200973510742,1990-11-30
5.455268859863281,1990-12-03
5.416578769683838,1990-12-04
5.397237300872803,1990-12-05
5.455268859863281,1990-12-06
5.455268859863281,1990-12-07
5.455268859863281,1990-12-10
5.455268859863281,1990-12-11
5.474616527557373,1990-12-12
5.281164646148682,1990-12-13
5.261818885803223,1990-12-14
5.261818885803223,1990-12-17
5.281164646148682,1990-12-18
5.416578769683838,1990-12-19
5.455268859863281,1990-12-20
5.397237300872803,1990-12-21
5.300512313842773,1990-12-24
5.300512313842773,1990-12-26
5.358543395996094,1990-12-27
5.358543395996094,1990-12-28
5.3778910636901855,1990-12-31
5.358543395996094,1991-01-02
5.416578769683838,1991-01-03
5.358543395996094,1991-01-04
5.358543395996094,1991-01-07
5.339200973510742,1991-01-08
5.358543395996094,1991-01-09
5.339200973510742,1991-01-10
5.319853782653809,1991-01-11
5.281164646148682,1991-01-14
5.223130226135254,1991-01-15
5.203784942626953,1991-01-16
5.339200973510742,1991-01-17
4.932956695556641,1991-01-18
4.797544002532959,1991-01-21
4.6427836418151855,1991-01-22
4.720163822174072,1991-01-23
4.855575084686279,1991-01-24
4.97165060043335,1991-01-25
4.990993022918701,1991-01-28
4.952301502227783,1991-01-29
5.068371772766113,1991-01-30
5.127870082855225,1991-01-31
5.0300116539001465,1991-02-01
5.186586380004883,1991-02-04
5.323591709136963,1991-02-05
5.480165481567383,1991-02-06
5.480165481567383,1991-02-07
5.401881217956543,1991-02-08
5.401881217956543,1991-02-11
5.421450614929199,1991-02-12
5.636744976043701,1991-02-13
5.852036476135254,1991-02-14
5.754174709320068,1991-02-15
5.558455467224121,1991-02-19
5.401881217956543,1991-02-20
5.460596084594727,1991-02-21
5.460596084594727,1991-02-22
5.362737655639648,1991-02-25
5.323591709136963,1991-02-26
5.519310474395752,1991-02-27
5.441025257110596,1991-02-28
5.401881217956543,1991-03-01
5.499741077423096,1991-03-04
5.715030670166016,1991-03-05
5.79331636428833,1991-03-06
5.79331636428833,1991-03-07
5.812891960144043,1991-03-08
5.812891960144043,1991-03-11
5.773748397827148,1991-03-12
5.773748397827148,1991-03-13
5.715030670166016,1991-03-14
5.538885116577148,1991-03-15
5.558455467224121,1991-03-18
5.578027725219727,1991-03-19
5.578027725219727,1991-03-20
5.617170810699463,1991-03-21
5.578027725219727,1991-03-22
5.675885200500488,1991-03-25
5.675885200500488,1991-03-26
5.73460578918457,1991-03-27
5.773748397827148,1991-03-28
5.87160587310791,1991-04-01
5.87160587310791,1991-04-02
5.949896335601807,1991-04-03
5.891181468963623,1991-04-04
5.949896335601807,1991-04-05
5.989044189453125,1991-04-08
5.949896335601807,1991-04-09
5.949896335601807,1991-04-10
6.008612632751465,1991-04-11
5.989044189453125,1991-04-12
6.028183937072754,1991-04-15
6.067327976226807,1991-04-16
6.067327976226807,1991-04-17
6.126046180725098,1991-04-18
6.106475353240967,1991-04-19
6.047756671905518,1991-04-22
5.989044189453125,1991-04-23
6.047756671905518,1991-04-24
6.028183937072754,1991-04-25
5.989044189453125,1991-04-26
5.91075325012207,1991-04-29
5.773748397827148,1991-04-30
5.837066173553467,1991-05-01
5.995358467102051,1991-05-02
5.95578670501709,1991-05-03
5.995358467102051,1991-05-06
6.0745062828063965,1991-05-07
6.1734418869018555,1991-05-08
6.1734418869018555,1991-05-09
6.1734418869018555,1991-05-10
6.193226337432861,1991-05-13
6.1338653564453125,1991-05-14
5.975573539733887,1991-05-15
5.975573539733887,1991-05-16
5.995358467102051,1991-05-17
6.034930229187012,1991-05-20
6.114079475402832,1991-05-21
6.054722309112549,1991-05-22
6.034930229187012,1991-05-23
6.114079475402832,1991-05-24
6.331733703613281,1991-05-28
6.331733703613281,1991-05-29
6.4108805656433105,1991-05-30
6.470236778259277,1991-05-31
6.470236778259277,1991-06-03
6.529597759246826,1991-06-04
6.529597759246826,1991-06-05
6.490025997161865,1991-06-06
6.3713059425354,1991-06-07
6.232798099517822,1991-06-10
6.1734418869018555,1991-06-11
6.153651714324951,1991-06-12
6.1338653564453125,1991-06-13
6.114079475402832,1991-06-14
6.054722309112549,1991-06-17
6.0942912101745605,1991-06-18
6.0745062828063965,1991-06-19
6.054722309112549,1991-06-20
5.975573539733887,1991-06-21
5.95578670501709,1991-06-24
5.93599796295166,1991-06-25
5.916213035583496,1991-06-26
5.93599796295166,1991-06-27
5.975573539733887,1991-06-28
6.0745062828063965,1991-07-01
6.114079475402832,1991-07-02
6.0942912101745605,1991-07-03
6.0942912101745605,1991-07-05
6.1338653564453125,1991-07-08
6.0942912101745605,1991-07-09
6.114079475402832,1991-07-10
6.0942912101745605,1991-07-11
6.193226337432861,1991-07-12
6.331733703613281,1991-07-15
6.272370338439941,1991-07-16
6.232798099517822,1991-07-17
6.252588748931885,1991-07-18
6.311944961547852,1991-07-19
6.351519584655762,1991-07-22
6.3713059425354,1991-07-23
6.153651714324951,1991-07-24
6.0942912101745605,1991-07-25
6.034930229187012,1991-07-26
5.975573539733887,1991-07-29
6.153651714324951,1991-07-30
6.097671985626221,1991-07-31
6.137655735015869,1991-08-01
6.177642822265625,1991-08-02
6.117668628692627,1991-08-05
6.137655735015869,1991-08-06
6.037696361541748,1991-08-07
5.977718353271484,1991-08-08
5.997710227966309,1991-08-09
6.0776824951171875,1991-08-12
6.137655735015869,1991-08-13
6.157649040222168,1991-08-14
6.177642822265625,1991-08-15
6.197635173797607,1991-08-16
6.057688236236572,1991-08-19
6.057688236236572,1991-08-20
6.097671985626221,1991-08-21
6.137655735015869,1991-08-22
6.117668628692627,1991-08-23
6.117668628692627,1991-08-26
6.097671985626221,1991-08-27
6.017704963684082,1991-08-28
5.997710227966309,1991-08-29
6.057688236236572,1991-08-30
6.057688236236572,1991-09-03
5.937734127044678,1991-09-04
5.857764720916748,1991-09-05
5.837772846221924,1991-09-06
5.757800579071045,1991-09-09
5.757800579071045,1991-09-10
5.7178215980529785,1991-09-11
5.797788619995117,1991-09-12
5.677835464477539,1991-09-13
5.6378493309021,1991-09-16
5.73781156539917,1991-09-17
5.7178215980529785,1991-09-18
5.877755641937256,1991-09-19
5.917743682861328,1991-09-20
5.837772846221924,1991-09-23
5.857764720916748,1991-09-24
5.877755641937256,1991-09-25
5.857764720916748,1991-09-26
5.877755641937256,1991-09-27
5.917743682861328,1991-09-30
5.997710227966309,1991-10-01
5.897749423980713,1991-10-02
5.917743682861328,1991-10-03
5.897749423980713,1991-10-04
5.797788619995117,1991-10-07
5.797788619995117,1991-10-08
5.657838821411133,1991-10-09
5.677835464477539,1991-10-10
5.677835464477539,1991-10-11
5.73781156539917,1991-10-14
5.937734127044678,1991-10-15
5.977718353271484,1991-10-16
5.937734127044678,1991-10-17
5.837772846221924,1991-10-18
5.817780494689941,1991-10-21
5.757800579071045,1991-10-22
5.73781156539917,1991-10-23
5.857764720916748,1991-10-24
5.857764720916748,1991-10-25
5.957728385925293,1991-10-28
6.017704963684082,1991-10-29
6.062159061431885,1991-10-30
6.082367420196533,1991-10-31
6.284440994262695,1991-11-01
6.183405876159668,1991-11-04
6.102573871612549,1991-11-05
6.163195610046387,1991-11-06
6.20360803604126,1991-11-07
6.244024753570557,1991-11-08
6.244024753570557,1991-11-11
6.244024753570557,1991-11-12
6.32485294342041,1991-11-13
6.22381591796875,1991-11-14
6.183405876159668,1991-11-15
6.102573871612549,1991-11-18
5.940914630889893,1991-11-19
5.86008882522583,1991-11-20
5.8398823738098145,1991-11-21
5.819671630859375,1991-11-22
5.819671630859375,1991-11-25
5.759051322937012,1991-11-26
5.900502681732178,1991-11-27
5.961123466491699,1991-11-29
5.900502681732178,1991-12-02
5.940914630889893,1991-12-03
6.102573871612549,1991-12-04
6.102573871612549,1991-12-05
6.20360803604126,1991-12-06
6.345063209533691,1991-12-09
6.32485294342041,1991-12-10
6.284440994262695,1991-12-11
6.284440994262695,1991-12-12
6.244024753570557,1991-12-13
6.264232158660889,1991-12-16
6.244024753570557,1991-12-17
6.22381591796875,1991-12-18
6.163195610046387,1991-12-19
6.082367420196533,1991-12-20
6.183405876159668,1991-12-23
6.102573871612549,1991-12-24
6.1429901123046875,1991-12-26
6.22381591796875,1991-12-27
6.4056830406188965,1991-12-30
6.4056830406188965,1991-12-31
6.4056830406188965,1992-01-02
6.365267753601074,1992-01-03
6.466302871704102,1992-01-06
6.446094989776611,1992-01-07
6.486511707305908,1992-01-08
6.749203205108643,1992-01-09
6.6885833740234375,1992-01-10
6.850242614746094,1992-01-13
6.870448112487793,1992-01-14
6.9512739181518555,1992-01-15
6.931068420410156,1992-01-16
6.890656471252441,1992-01-17
6.830034255981445,1992-01-20
6.830034255981445,1992-01-21
6.789618492126465,1992-01-22
6.830034255981445,1992-01-23
6.809828758239746,1992-01-24
6.850242614746094,1992-01-27
6.910859107971191,1992-01-28
6.870448112487793,1992-01-29
6.87453031539917,1992-01-30
6.833730697631836,1992-01-31
6.894930362701416,1992-02-03
6.935725212097168,1992-02-04
6.935725212097168,1992-02-05
6.854128360748291,1992-02-06
6.792929172515869,1992-02-07
6.915328025817871,1992-02-10
7.037723541259766,1992-02-11
7.078521251678467,1992-02-12
6.996922492980957,1992-02-13
7.017317771911621,1992-02-14
7.180518627166748,1992-02-18
7.262115001678467,1992-02-19
7.302912712097168,1992-02-20
7.180518627166748,1992-02-21
7.0989203453063965,1992-02-24
7.058120250701904,1992-02-25
6.935725212097168,1992-02-26
7.017317771911621,1992-02-27
6.976523399353027,1992-02-28
7.037723541259766,1992-03-02
7.037723541259766,1992-03-03
7.037723541259766,1992-03-04
7.037723541259766,1992-03-05
6.996922492980957,1992-03-06
6.915328025817871,1992-03-09
6.996922492980957,1992-03-10
6.976523399353027,1992-03-11
7.017317771911621,1992-03-12
7.119315147399902,1992-03-13
7.078521251678467,1992-03-16
7.017317771911621,1992-03-17
7.037723541259766,1992-03-18
6.956124782562256,1992-03-19
6.976523399353027,1992-03-20
6.996922492980957,1992-03-23
6.915328025817871,1992-03-24
6.976523399353027,1992-03-25
6.935725212097168,1992-03-26
6.792929172515869,1992-03-27
6.690935134887695,1992-03-30
6.67053747177124,1992-03-31
6.548142433166504,1992-04-01
6.5889387130737305,1992-04-02
6.527739524841309,1992-04-03
6.629734992980957,1992-04-06
6.60933780670166,1992-04-07
6.507340908050537,1992-04-08
6.690935134887695,1992-04-09
6.772529125213623,1992-04-10
6.87453031539917,1992-04-13
6.996922492980957,1992-04-14
6.976523399353027,1992-04-15
7.160116195678711,1992-04-16
7.037723541259766,1992-04-20
7.017317771911621,1992-04-21
6.996922492980957,1992-04-22
7.078521251678467,1992-04-23
7.078521251678467,1992-04-24
7.058120250701904,1992-04-27
7.058120250701904,1992-04-28
7.189134120941162,1992-04-29
7.2921295166015625,1992-04-30
7.127333641052246,1992-05-01
7.08613395690918,1992-05-04
7.23032808303833,1992-05-05
7.23032808303833,1992-05-06
7.189134120941162,1992-05-07
7.23032808303833,1992-05-08
7.2097320556640625,1992-05-11
7.106731414794922,1992-05-12
7.08613395690918,1992-05-13
7.08613395690918,1992-05-14
7.168534278869629,1992-05-15
7.14793586730957,1992-05-18
7.2097320556640625,1992-05-19
7.168534278869629,1992-05-20
7.044937610626221,1992-05-21
7.127333641052246,1992-05-22
7.065535545349121,1992-05-26
7.044937610626221,1992-05-27
7.044937610626221,1992-05-28
7.044937610626221,1992-05-29
7.024337291717529,1992-06-01
6.962538719177246,1992-06-02
6.983138084411621,1992-06-03
7.003739833831787,1992-06-04
7.024337291717529,1992-06-05
7.024337291717529,1992-06-08
6.983138084411621,1992-06-09
6.8389434814453125,1992-06-10
6.880141735076904,1992-06-11
6.8389434814453125,1992-06-12
6.962538719177246,1992-06-15
6.962538719177246,1992-06-16
7.044937610626221,1992-06-17
6.983138084411621,1992-06-18
7.003739833831787,1992-06-19
6.983138084411621,1992-06-22
7.065535545349121,1992-06-23
7.127333641052246,1992-06-24
7.23032808303833,1992-06-25
7.2715301513671875,1992-06-26
7.415722370147705,1992-06-29
7.559917449951172,1992-06-30
7.745311260223389,1992-07-01
7.745311260223389,1992-07-02
7.621711730957031,1992-07-06
7.704110145568848,1992-07-07
7.724710941314697,1992-07-08
7.848302841186523,1992-07-09
7.889505863189697,1992-07-10
8.074899673461914,1992-07-13
8.136695861816406,1992-07-14
8.177898406982422,1992-07-15
8.033699989318848,1992-07-16
7.9719061851501465,1992-07-17
7.9719061851501465,1992-07-20
7.910102844238281,1992-07-21
8.033699989318848,1992-07-22
7.992499828338623,1992-07-23
7.498121738433838,1992-07-24
7.395126819610596,1992-07-27
7.456924915313721,1992-07-28
7.547573089599609,1992-07-29
7.6515374183654785,1992-07-30
7.7347092628479,1992-07-31
7.755496978759766,1992-08-03
7.609954833984375,1992-08-04
7.589163303375244,1992-08-05
7.547573089599609,1992-08-06
7.568368434906006,1992-08-07
7.505995273590088,1992-08-10
7.568368434906006,1992-08-11
7.526786804199219,1992-08-12
7.589163303375244,1992-08-13
7.609954833984375,1992-08-14
7.630741596221924,1992-08-17
7.693118095397949,1992-08-18
7.6515374183654785,1992-08-19
7.693118095397949,1992-08-20
7.7347092628479,1992-08-21
7.6515374183654785,1992-08-24
7.609954833984375,1992-08-25
7.547573089599609,1992-08-26
7.464407444000244,1992-08-27
7.485198974609375,1992-08-28
7.464407444000244,1992-08-31
7.547573089599609,1992-09-01
7.526786804199219,1992-09-02
7.505995273590088,1992-09-03
7.485198974609375,1992-09-04
7.505995273590088,1992-09-08
7.485198974609375,1992-09-09
7.360445976257324,1992-09-10
7.381237506866455,1992-09-11
7.422825813293457,1992-09-14
7.360445976257324,1992-09-15
7.422825813293457,1992-09-16
7.381237506866455,1992-09-17
7.339654445648193,1992-09-18
7.381237506866455,1992-09-21
7.360445976257324,1992-09-22
7.381237506866455,1992-09-23
7.817876815795898,1992-09-24
7.817876815795898,1992-09-25
7.7347092628479,1992-09-28
7.9010443687438965,1992-09-29
8.08817195892334,1992-09-30
8.254515647888184,1992-10-01
8.150548934936523,1992-10-02
8.08817195892334,1992-10-05
8.129758834838867,1992-10-06
7.921835422515869,1992-10-07
7.921835422515869,1992-10-08
7.9634222984313965,1992-10-09
8.150548934936523,1992-10-12
8.233719825744629,1992-10-13
8.275301933288574,1992-10-14
8.296097755432129,1992-10-15
8.192133903503418,1992-10-16
8.171341896057129,1992-10-19
8.150548934936523,1992-10-20
8.171341896057129,1992-10-21
8.212928771972656,1992-10-22
8.233719825744629,1992-10-23
8.337679862976074,1992-10-26
8.420843124389648,1992-10-27
8.344533920288086,1992-10-28
8.344533920288086,1992-10-29
8.218734741210938,1992-10-30
8.365500450134277,1992-11-02
8.470330238342285,1992-11-03
8.449365615844727,1992-11-04
8.344533920288086,1992-11-05
8.155838012695312,1992-11-06
8.030037879943848,1992-11-09
8.092934608459473,1992-11-10
8.239701271057129,1992-11-11
8.260668754577637,1992-11-12
8.302603721618652,1992-11-13
8.428393363952637,1992-11-16
8.365500450134277,1992-11-17
8.239701271057129,1992-11-18
8.260668754577637,1992-11-19
8.365500450134277,1992-11-20
8.365500450134277,1992-11-23
8.470330238342285,1992-11-24
8.575159072875977,1992-11-25
8.533228874206543,1992-11-27
8.449365615844727,1992-11-30
8.575159072875977,1992-12-01
8.533228874206543,1992-12-02
8.5961275100708,1992-12-03
8.533228874206543,1992-12-04
8.533228874206543,1992-12-07
8.470330238342285,1992-12-08
8.407431602478027,1992-12-09
8.449365615844727,1992-12-10
8.470330238342285,1992-12-11
8.512262344360352,1992-12-14
8.5961275100708,1992-12-15
8.5961275100708,1992-12-16
8.847725868225098,1992-12-17
8.805789947509766,1992-12-18
8.784823417663574,1992-12-21
8.763856887817383,1992-12-22
8.784823417663574,1992-12-23
8.721923828125,1992-12-24
8.763856887817383,1992-12-28
8.931585311889648,1992-12-29
8.952549934387207,1992-12-30
9.057382583618164,1992-12-31
8.973517417907715,1993-01-04
8.805789947509766,1993-01-05
8.763856887817383,1993-01-06
8.868684768676758,1993-01-07
8.742890357971191,1993-01-08
8.721923828125,1993-01-11
8.742890357971191,1993-01-12
8.659027099609375,1993-01-13
8.5961275100708,1993-01-14
8.554195404052734,1993-01-15
8.638059616088867,1993-01-18
8.638059616088867,1993-01-19
8.5961275100708,1993-01-20
8.554195404052734,1993-01-21
8.49129581451416,1993-01-22
8.512262344360352,1993-01-25
8.554195404052734,1993-01-26
8.533228874206543,1993-01-27
8.477418899536133,1993-01-28
8.60425853729248,1993-01-29
8.773385047912598,1993-02-01
8.857950210571289,1993-02-02
8.963653564453125,1993-02-03
9.323042869567871,1993-02-04
9.3441801071167,1993-02-05
9.280760765075684,1993-02-08
9.132777214050293,1993-02-09
9.132777214050293,1993-02-10
9.090497970581055,1993-02-11
9.027071952819824,1993-02-12
8.815664291381836,1993-02-16
8.498558044433594,1993-02-17
8.709962844848633,1993-02-18
8.60425853729248,1993-02-19
8.583122253417969,1993-02-22
8.540837287902832,1993-02-23
8.540837287902832,1993-02-24
8.773385047912598,1993-02-25
8.667686462402344,1993-02-26
8.752248764038086,1993-03-01
8.815664291381836,1993-03-02
8.73110580444336,1993-03-03
8.794523239135742,1993-03-04
8.963653564453125,1993-03-05
9.132777214050293,1993-03-08
9.175063133239746,1993-03-09
9.259620666503906,1993-03-10
9.428746223449707,1993-03-11
9.175063133239746,1993-03-12
9.090497970581055,1993-03-15
9.090497970581055,1993-03-16
9.090497970581055,1993-03-17
9.090497970581055,1993-03-18
9.090497970581055,1993-03-19
9.111635208129883,1993-03-22
9.365327835083008,1993-03-23
9.3441801071167,1993-03-24
9.301901817321777,1993-03-25
9.365327835083008,1993-03-26
9.428746223449707,1993-03-29
9.386469841003418,1993-03-30
9.55558967590332,1993-03-31
9.3441801071167,1993-04-01
9.15392017364502,1993-04-02
9.175063133239746,1993-04-05
9.15392017364502,1993-04-06
9.3441801071167,1993-04-07
9.449886322021484,1993-04-08
9.471030235290527,1993-04-12
9.40760326385498,1993-04-13
9.40760326385498,1993-04-14
9.386469841003418,1993-04-15
9.513311386108398,1993-04-16
9.386469841003418,1993-04-19
9.301901817321777,1993-04-20
9.196199417114258,1993-04-21
9.132777214050293,1993-04-22
9.027071952819824,1993-04-23
8.752248764038086,1993-04-26
8.879090309143066,1993-04-27
8.891885757446289,1993-04-28
8.870556831359863,1993-04-29
8.742619514465332,1993-04-30
8.849237442016602,1993-05-03
9.147768020629883,1993-05-04
9.25438404083252,1993-05-05
9.318349838256836,1993-05-06
9.297029495239258,1993-05-07
9.275705337524414,1993-05-10
9.083792686462402,1993-05-11
9.04114818572998,1993-05-12
8.955853462219238,1993-05-13
8.785266876220703,1993-05-14
8.785266876220703,1993-05-17
8.678647994995117,1993-05-18
8.699971199035645,1993-05-19
8.742619514465332,1993-05-20
8.699971199035645,1993-05-21
8.657323837280273,1993-05-24
8.806589126586914,1993-05-25
8.806589126586914,1993-05-26
8.870556831359863,1993-05-27
8.891885757446289,1993-05-28
8.955853462219238,1993-06-01
8.977178573608398,1993-06-02
8.977178573608398,1993-06-03
8.806589126586914,1993-06-04
8.763941764831543,1993-06-07
8.721293449401855,1993-06-08
8.657323837280273,1993-06-09
8.678647994995117,1993-06-10
8.763941764831543,1993-06-11
8.806589126586914,1993-06-14
8.806589126586914,1993-06-15
8.721293449401855,1993-06-16
8.742619514465332,1993-06-17
8.806589126586914,1993-06-18
8.934532165527344,1993-06-21
9.04114818572998,1993-06-22
8.955853462219238,1993-06-23
8.891885757446289,1993-06-24
8.934532165527344,1993-06-25
9.01982307434082,1993-06-28
8.955853462219238,1993-06-29
9.062472343444824,1993-06-30
9.126445770263672,1993-07-01
9.10511589050293,1993-07-02
9.147768020629883,1993-07-06
9.297029495239258,1993-07-07
9.339670181274414,1993-07-08
9.382318496704102,1993-07-09
9.403641700744629,1993-07-12
