IRM,Date
5.7078537940979,2003-01-21
5.688540935516357,2003-01-22
5.693809509277344,2003-01-23
5.688540935516357,2003-01-24
5.5322794914245605,2003-01-27
5.565642356872559,2003-01-28
5.55159330368042,2003-01-29
5.476100444793701,2003-01-30
5.567396640777588,2003-01-31
5.660449504852295,2003-02-03
5.602511405944824,2003-02-04
5.5480828285217285,2003-02-05
5.451518535614014,2003-02-06
5.460300445556641,2003-02-07
5.495411396026611,2003-02-10
5.530526638031006,2003-02-11
5.4778547286987305,2003-02-12
5.4778547286987305,2003-02-13
5.635870456695557,2003-02-14
5.670984268188477,2003-02-18
5.667470932006836,2003-02-19
5.590221405029297,2003-02-20
5.874648571014404,2003-02-21
5.795639514923096,2003-02-24
5.862358570098877,2003-02-25
5.850067138671875,2003-02-26
5.9115166664123535,2003-02-27
6.180144309997559,2003-02-28
6.113424301147461,2003-03-03
6.090601921081543,2003-03-04
6.120448589324951,2003-03-05
6.09938383102417,2003-03-06
6.109915256500244,2003-03-07
6.102893352508545,2003-03-10
6.011593341827393,2003-03-11
6.03441858291626,2003-03-12
6.232815742492676,2003-03-13
6.264416217803955,2003-03-14
6.6471638679504395,2003-03-17
6.7244181632995605,2003-03-18
6.641899108886719,2003-03-19
6.756023406982422,2003-03-20
6.908768653869629,2003-03-21
6.671746253967285,2003-03-24
6.847317218780518,2003-03-25
6.8297600746154785,2003-03-26
6.743731498718262,2003-03-27
6.759532451629639,2003-03-28
6.715637683868408,2003-03-31
6.7665534019470215,2003-04-01
6.847317218780518,2003-04-02
6.7928876876831055,2003-04-03
6.785869598388672,2003-04-04
6.794648170471191,2003-04-07
6.759532451629639,2003-04-08
6.64014196395874,2003-04-09
6.627850532531738,2003-04-10
6.615563869476318,2003-04-11
6.750752925872803,2003-04-14
6.8297600746154785,2003-04-15
6.812203884124756,2003-04-16
6.861364364624023,2003-04-17
6.8543381690979,2003-04-21
6.963197708129883,2003-04-22
7.0773186683654785,2003-04-23
7.058002471923828,2003-04-24
6.899990081787109,2003-04-25
7.050983905792236,2003-04-28
7.058002471923828,2003-04-29
6.996555805206299,2003-04-30
6.610296726226807,2003-05-01
6.634873867034912,2003-05-02
6.599761486053467,2003-05-05
6.58044958114624,2003-05-06
6.631363868713379,2003-05-07
6.513733863830566,2003-05-08
6.5857157707214355,2003-05-09
6.599761486053467,2003-05-12
6.708619594573975,2003-05-13
6.794648170471191,2003-05-14
6.820982456207275,2003-05-15
6.994799613952637,2003-05-16
6.726173400878906,2003-05-19
6.662967205047607,2003-05-20
6.603271484375,2003-05-21
6.840297698974609,2003-05-22
6.870143890380859,2003-05-23
6.857850551605225,2003-05-27
6.873655319213867,2003-05-28
6.842051029205322,2003-05-29
6.9351019859313965,2003-05-30
6.903501033782959,2003-06-02
6.877165794372559,2003-06-03
6.99128532409668,2003-06-04
6.970218181610107,2003-06-05
6.861364364624023,2003-06-06
6.810450553894043,2003-06-09
6.8455634117126465,2003-06-10
6.847317218780518,2003-06-11
6.873655319213867,2003-06-12
6.847317218780518,2003-06-13
6.847317218780518,2003-06-16
6.864875316619873,2003-06-17
6.7770891189575195,2003-06-18
6.73319673538208,2003-06-19
6.701594352722168,2003-06-20
6.636629581451416,2003-06-23
6.592740058898926,2003-06-24
6.513733863830566,2003-06-25
6.60151481628418,2003-06-26
6.5751824378967285,2003-06-27
6.51197624206543,2003-06-30
6.60151481628418,2003-07-01
6.7665534019470215,2003-07-02
6.754265785217285,2003-07-03
6.785869598388672,2003-07-07
6.849072456359863,2003-07-08
6.826249122619629,2003-07-09
6.726173400878906,2003-07-10
6.655947208404541,2003-07-11
6.759532451629639,2003-07-14
6.7770891189575195,2003-07-15
6.847317218780518,2003-07-16
6.813959121704102,2003-07-17
6.7841105461120605,2003-07-18
6.750752925872803,2003-07-21
6.764800071716309,2003-07-22
6.8560967445373535,2003-07-23
6.843806266784668,2003-07-24
6.9210591316223145,2003-07-25
6.963197708129883,2003-07-28
6.89647912979126,2003-07-29
6.873655319213867,2003-07-30
6.425942897796631,2003-07-31
6.2977776527404785,2003-08-01
6.364493370056152,2003-08-04
6.38205099105835,2003-08-05
6.496172904968262,2003-08-06
6.490906238555908,2003-08-07
6.4277024269104,2003-08-08
6.459303379058838,2003-08-11
6.494417190551758,2003-08-12
6.508464813232422,2003-08-13
6.559380054473877,2003-08-14
6.64540958404541,2003-08-15
6.58396053314209,2003-08-18
6.58396053314209,2003-08-19
6.5751824378967285,2003-08-20
6.589226245880127,2003-08-21
6.566403865814209,2003-08-22
6.494417190551758,2003-08-25
6.490906238555908,2003-08-26
6.496172904968262,2003-08-27
6.482126712799072,2003-08-28
6.496172904968262,2003-08-29
6.487397193908691,2003-09-02
6.466325759887695,2003-09-03
6.4628143310546875,2003-09-04
6.417165756225586,2003-09-05
6.3697614669799805,2003-09-08
6.276708126068115,2003-09-09
6.118692874908447,2003-09-10
6.0712890625,2003-09-11
6.1327409744262695,2003-09-12
6.2152581214904785,2003-09-15
6.1977009773254395,2003-09-16
6.127472877502441,2003-09-17
6.097623825073242,2003-09-18
6.27846622467041,2003-09-19
6.232815742492676,2003-09-22
6.3908305168151855,2003-09-23
6.34693717956543,2003-09-24
6.366249084472656,2003-09-25
6.317089080810547,2003-09-26
6.34693717956543,2003-09-29
6.303043842315674,2003-09-30
6.373274803161621,2003-10-01
6.3908305168151855,2003-10-02
6.371517658233643,2003-10-03
6.36098051071167,2003-10-06
6.408388137817383,2003-10-07
6.359226226806641,2003-10-08
6.306553363800049,2003-10-09
6.281975746154785,2003-10-10
6.34869384765625,2003-10-13
6.317089080810547,2003-10-14
6.285488128662109,2003-10-15
6.301290512084961,2003-10-16
6.145029067993164,2003-10-17
6.22403621673584,2003-10-20
6.232815742492676,2003-10-21
6.373274803161621,2003-10-22
6.3697614669799805,2003-10-23
6.520753383636475,2003-10-24
6.468082427978516,2003-10-27
6.482126712799072,2003-10-28
6.699836730957031,2003-10-29
6.65418815612793,2003-10-30
6.713883399963379,2003-10-31
6.675256252288818,2003-11-03
6.524264812469482,2003-11-04
6.496172904968262,2003-11-05
6.496172904968262,2003-11-06
6.513733863830566,2003-11-07
6.504952430725098,2003-11-10
6.478618144989014,2003-11-11
6.566403865814209,2003-11-12
6.518997669219971,2003-11-13
6.524264812469482,2003-11-14
6.425942897796631,2003-11-17
6.408388137817383,2003-11-18
6.476861476898193,2003-11-19
6.51197624206543,2003-11-20
6.531287670135498,2003-11-21
6.466325759887695,2003-11-24
6.464571475982666,2003-11-25
6.485641002655029,2003-11-26
6.4610595703125,2003-11-28
6.503196716308594,2003-12-01
6.631363868713379,2003-12-02
6.659457206726074,2003-12-03
6.857850551605225,2003-12-04
6.810450553894043,2003-12-05
6.785869598388672,2003-12-08
6.801669597625732,2003-12-09
6.812203884124756,2003-12-10
6.9210591316223145,2003-12-11
6.977240562438965,2003-12-12
6.950905799865723,2003-12-15
6.8455634117126465,2003-12-16
6.849072456359863,2003-12-17
6.849072456359863,2003-12-18
6.820982456207275,2003-12-19
7.015866756439209,2003-12-22
6.957927703857422,2003-12-23
7.014113903045654,2003-12-24
6.989533424377441,2003-12-26
6.973731994628906,2003-12-29
6.977240562438965,2003-12-30
6.942124843597412,2003-12-31
6.884186267852783,2004-01-02
6.945638179779053,2004-01-05
7.719911575317383,2004-01-06
7.374033451080322,2004-01-07
7.503958702087402,2004-01-08
7.374033451080322,2004-01-09
7.32838773727417,2004-01-12
7.344185829162598,2004-01-13
7.305565357208252,2004-01-14
7.251132965087891,2004-01-15
7.2686920166015625,2004-01-16
7.247622013092041,2004-01-20
7.233578205108643,2004-01-21
7.259915351867676,2004-01-22
7.233578205108643,2004-01-23
7.2669358253479,2004-01-26
7.272204399108887,2004-01-27
7.212508678436279,2004-01-28
7.189685344696045,2004-01-29
7.309072494506836,2004-01-30
7.200219631195068,2004-02-02
7.198462963104248,2004-02-03
7.193197727203369,2004-02-04
7.2757158279418945,2004-02-05
7.330142974853516,2004-02-06
7.39861536026001,2004-02-09
7.454798221588135,2004-02-10
7.6619744300842285,2004-02-11
7.621589183807373,2004-02-12
7.64968204498291,2004-02-13
7.700599193572998,2004-02-17
7.769071578979492,2004-02-18
7.681286811828613,2004-02-19
7.547852039337158,2004-02-20
7.305565357208252,2004-02-23
7.2757158279418945,2004-02-24
7.31258487701416,2004-02-25
7.760293483734131,2004-02-26
7.874416828155518,2004-02-27
7.94113302230835,2004-03-01
7.937622547149658,2004-03-02
7.911284923553467,2004-03-03
8.00082778930664,2004-03-04
8.01662540435791,2004-03-05
8.018387794494629,2004-03-08
7.89021635055542,2004-03-09
7.848081588745117,2004-03-10
7.830522537231445,2004-03-11
7.856856822967529,2004-03-12
7.89021635055542,2004-03-15
7.842813014984131,2004-03-16
7.918310642242432,2004-03-17
7.900753498077393,2004-03-18
7.856856822967529,2004-03-19
7.791894912719727,2004-03-22
7.765563488006592,2004-03-23
7.681286811828613,2004-03-24
7.725179195404053,2004-03-25
7.721668243408203,2004-03-26
7.748001575469971,2004-03-29
7.763803482055664,2004-03-30
7.835789203643799,2004-03-31
7.830522537231445,2004-04-01
7.865638256072998,2004-04-02
7.830522537231445,2004-04-05
7.725179195404053,2004-04-06
7.653193950653076,2004-04-07
7.760293483734131,2004-04-08
7.742739677429199,2004-04-12
7.64968204498291,2004-04-13
7.567165374755859,2004-04-14
7.461822032928467,2004-04-15
7.677775859832764,2004-04-16
7.672510623931885,2004-04-19
7.612814903259277,2004-04-20
7.698843002319336,2004-04-21
7.733960151672363,2004-04-22
7.733960151672363,2004-04-23
7.681286811828613,2004-04-26
7.686550140380859,2004-04-27
7.6619744300842285,2004-04-28
7.918310642242432,2004-04-29
7.990291118621826,2004-04-30
8.011363983154297,2004-05-03
7.942890167236328,2004-05-04
7.895484924316406,2004-05-05
7.918310642242432,2004-05-06
7.8831939697265625,2004-05-07
7.758537769317627,2004-05-10
7.760293483734131,2004-05-11
7.688307285308838,2004-05-12
7.639149188995361,2004-05-13
7.5162482261657715,2004-05-14
7.477620601654053,2004-05-17
7.503958702087402,2004-05-18
7.526782512664795,2004-05-19
7.523273468017578,2004-05-20
7.57243013381958,2004-05-21
7.575944423675537,2004-05-24
7.676016807556152,2004-05-25
7.725179195404053,2004-05-26
7.718155384063721,2004-05-27
7.772582530975342,2004-05-28
7.804189682006836,2004-06-01
7.90953254699707,2004-06-02
7.888463020324707,2004-06-03
7.900753498077393,2004-06-04
7.985025405883789,2004-06-07
8.132505416870117,2004-06-08
8.179912567138672,2004-06-09
8.174646377563477,2004-06-10
8.120221138000488,2004-06-14
8.165865898132324,2004-06-15
8.220293998718262,2004-06-16
8.322127342224121,2004-06-17
8.30807876586914,2004-06-18
8.436246871948242,2004-06-21
8.401132583618164,2004-06-22
8.401132583618164,2004-06-23
8.3572416305542,2004-06-24
8.471359252929688,2004-06-25
8.445023536682129,2004-06-28
8.336174011230469,2004-06-29
8.473116874694824,2004-06-30
8.343193054199219,2004-07-01
8.335293769836426,2004-07-02
8.45906925201416,2004-07-06
8.577584266662598,2004-07-07
8.4169340133667,2004-07-08
8.393230438232422,2004-07-09
8.29578971862793,2004-07-12
8.256284713745117,2004-07-13
8.366896629333496,2004-07-14
8.387965202331543,2004-07-15
8.395866394042969,2004-07-16
8.39059829711914,2004-07-19
8.45380687713623,2004-07-20
8.44327163696289,2004-07-21
8.395866394042969,2004-07-22
8.646055221557617,2004-07-23
8.748766899108887,2004-07-26
8.748766899108887,2004-07-27
8.548612594604492,2004-07-28
8.514376640319824,2004-07-29
8.498578071594238,2004-07-30
8.606551170349121,2004-08-02
8.430100440979004,2004-08-03
8.387965202331543,2004-08-04
8.193078994750977,2004-08-05
8.100902557373047,2004-08-06
8.040331840515137,2004-08-09
8.185179710388184,2004-08-10
8.227319717407227,2004-08-11
8.185179710388184,2004-08-12
8.187809944152832,2004-08-13
8.256284713745117,2004-08-16
8.093001365661621,2004-08-17
8.164109230041504,2004-08-18
8.129873275756836,2004-08-19
8.111438751220703,2004-08-20
8.137773513793945,2004-08-23
8.135140419006348,2004-08-24
8.129873275756836,2004-08-25
8.164109230041504,2004-08-26
8.164109230041504,2004-08-27
8.158843994140625,2004-08-30
8.119340896606445,2004-08-31
8.150941848754883,2004-09-01
8.253654479980469,2004-09-02
8.153575897216797,2004-09-03
8.243118286132812,2004-09-07
8.237852096557617,2004-09-08
8.232583045959473,2004-09-09
8.374797821044922,2004-09-10
8.509110450744629,2004-09-13
8.701359748840332,2004-09-14
8.83040714263916,2004-09-15
8.761933326721191,2004-09-16
8.722430229187012,2004-09-17
8.711894035339355,2004-09-20
8.822504043579102,2004-09-21
8.798803329467773,2004-09-22
8.814603805541992,2004-09-23
8.819870948791504,2004-09-24
8.769834518432617,2004-09-27
8.761933326721191,2004-09-28
8.804071426391602,2004-09-29
8.914681434631348,2004-09-30
8.893614768981934,2004-10-01
8.922584533691406,2004-10-04
9.170137405395508,2004-10-05
9.143799781799316,2004-10-06
9.083232879638672,2004-10-07
8.951556205749512,2004-10-08
8.954187393188477,2004-10-11
9.006855010986328,2004-10-12
8.930482864379883,2004-10-13
8.848841667175293,2004-10-14
8.89097785949707,2004-10-15
9.0542573928833,2004-10-18
9.051628112792969,2004-10-19
8.954187393188477,2004-10-20
8.925214767456055,2004-10-21
8.877811431884766,2004-10-22
8.97525691986084,2004-10-25
9.106932640075684,2004-10-26
9.230712890625,2004-10-27
8.730330467224121,2004-10-28
8.703993797302246,2004-10-29
8.598652839660645,2004-11-01
8.572318077087402,2004-11-02
8.648686408996582,2004-11-03
8.719797134399414,2004-11-04
8.735597610473633,2004-11-05
8.804071426391602,2004-11-08
8.825139045715332,2004-11-09
8.775102615356445,2004-11-10
8.893614768981934,2004-11-11
8.922584533691406,2004-11-12
8.95682144165039,2004-11-15
8.977888107299805,2004-11-16
9.130634307861328,2004-11-17
8.116707801818848,2004-11-18
8.121970176696777,2004-11-19
8.085103034973145,2004-11-22
7.906018257141113,2004-11-23
7.900753498077393,2004-11-24
7.900753498077393,2004-11-26
7.932355880737305,2004-11-29
7.934986591339111,2004-11-30
7.937622547149658,2004-12-01
7.990291118621826,2004-12-02
8.064033508300781,2004-12-03
8.111438751220703,2004-12-06
8.003463745117188,2004-12-07
7.979760646820068,2004-12-08
7.985025405883789,2004-12-09
7.940253257751465,2004-12-10
7.879685878753662,2004-12-13
8.01662540435791,2004-12-14
7.990291118621826,2004-12-15
7.945523738861084,2004-12-16
7.866519451141357,2004-12-17
7.89285135269165,2004-12-20
7.869146347045898,2004-12-21
7.895484924316406,2004-12-22
8.040331840515137,2004-12-23
7.948154926300049,2004-12-27
8.021896362304688,2004-12-28
8.058767318725586,2004-12-29
8.074570655822754,2004-12-30
8.02979564666748,2004-12-31
7.850715160369873,2005-01-03
7.626861095428467,2005-01-04
7.721668243408203,2005-01-05
7.742739677429199,2005-01-06
7.811209678649902,2005-01-07
7.763803482055664,2005-01-10
7.603157043457031,2005-01-11
7.827010631561279,2005-01-12
7.697964191436768,2005-01-13
7.719036102294922,2005-01-14
7.779604911804199,2005-01-18
7.600522994995117,2005-01-19
7.640026092529297,2005-01-20
7.584723472595215,2005-01-21
7.426708221435547,2005-01-24
7.374033451080322,2005-01-25
7.374033451080322,2005-01-26
7.431975364685059,2005-01-27
7.466209411621094,2005-01-28
7.426708221435547,2005-01-31
7.434610366821289,2005-02-01
7.468845367431641,2005-02-02
7.4820122718811035,2005-02-03
7.542586803436279,2005-02-04
7.539949893951416,2005-02-07
7.55838680267334,2005-02-08
7.44777774810791,2005-02-09
7.42933988571167,2005-02-10
7.532050609588623,2005-02-11
7.416173934936523,2005-02-14
7.318729400634766,2005-02-15
7.2686920166015625,2005-02-16
7.21602201461792,2005-02-17
7.187051296234131,2005-02-18
7.158079147338867,2005-02-22
7.173881530761719,2005-02-23
7.1449127197265625,2005-02-24
7.150177955627441,2005-02-25
7.123847961425781,2005-02-28
7.115943908691406,2005-03-01
8.019262313842773,2005-03-02
8.032429695129395,2005-03-03
8.20361614227295,2005-03-04
8.243118286132812,2005-03-07
8.253654479980469,2005-03-08
8.085103034973145,2005-03-09
8.106168746948242,2005-03-10
8.098271369934082,2005-03-11
8.20097827911377,2005-03-14
8.164109230041504,2005-03-15
8.079837799072266,2005-03-16
8.1140718460083,2005-03-17
8.011363983154297,2005-03-18
7.942890167236328,2005-03-21
7.906018257141113,2005-03-22
7.850715160369873,2005-03-23
7.837551116943359,2005-03-24
7.869146347045898,2005-03-28
7.584723472595215,2005-03-29
7.545215606689453,2005-03-30
7.595257759094238,2005-03-31
7.495182514190674,2005-04-01
7.368768215179443,2005-04-04
7.376669883728027,2005-04-05
7.489912986755371,2005-04-06
7.545215606689453,2005-04-07
7.534683704376221,2005-04-08
7.5873541831970215,2005-04-11
7.634760856628418,2005-04-12
7.4820122718811035,2005-04-13
7.371401309967041,2005-04-14
7.337164878845215,2005-04-15
7.221286773681641,2005-04-18
7.242355823516846,2005-04-19
7.189685344696045,2005-04-20
7.368768215179443,2005-04-21
7.308194160461426,2005-04-22
7.45830774307251,2005-04-25
7.326630592346191,2005-04-26
7.410904407501221,2005-04-27
7.821743011474609,2005-04-28
7.821743011474609,2005-04-29
7.721668243408203,2005-05-02
7.6505632400512695,2005-05-03
7.684797286987305,2005-05-04
7.700599193572998,2005-05-05
7.674264430999756,2005-05-06
7.703232288360596,2005-05-09
7.687428951263428,2005-05-10
7.674264430999756,2005-05-11
7.574185848236084,2005-05-12
7.532050609588623,2005-05-13
7.597894191741943,2005-05-16
7.574185848236084,2005-05-17
7.632126808166504,2005-05-18
7.724303245544434,2005-05-19
7.705868244171143,2005-05-20
7.668995380401611,2005-05-23
7.6242265701293945,2005-05-24
7.537317276000977,2005-05-25
7.626861095428467,2005-05-26
7.582085609436035,2005-05-27
7.55838680267334,2005-05-31
7.4741106033325195,2005-06-01
7.50571346282959,2005-06-02
7.534683704376221,2005-06-03
7.471478462219238,2005-06-06
7.410904407501221,2005-06-07
7.421439170837402,2005-06-08
7.3213605880737305,2005-06-09
7.3134613037109375,2005-06-10
7.40037202835083,2005-06-13
7.374033451080322,2005-06-14
7.384568691253662,2005-06-15
7.376669883728027,2005-06-16
7.4082722663879395,2005-06-17
7.468845367431641,2005-06-20
7.497812747955322,2005-06-21
7.534683704376221,2005-06-22
7.67689847946167,2005-06-23
7.703232288360596,2005-06-24
7.816476345062256,2005-06-27
7.940253257751465,2005-06-28
7.921823501586914,2005-06-29
8.1693754196167,2005-06-30
8.129873275756836,2005-07-01
8.098271369934082,2005-07-05
8.156208992004395,2005-07-06
8.121970176696777,2005-07-07
8.30895709991455,2005-07-08
8.340559005737305,2005-07-11
8.214149475097656,2005-07-12
8.219414710998535,2005-07-13
8.156208992004395,2005-07-14
8.14040756225586,2005-07-15
8.119340896606445,2005-07-18
8.243118286132812,2005-07-19
8.33792781829834,2005-07-20
8.498578071594238,2005-07-21
8.509110450744629,2005-07-22
8.393230438232422,2005-07-25
8.29578971862793,2005-07-26
8.164109230041504,2005-07-27
9.178040504455566,2005-07-28
9.030560493469238,2005-07-29
9.014758110046387,2005-08-01
8.941015243530273,2005-08-02
9.038457870483398,2005-08-03
9.009493827819824,2005-08-04
8.93311882019043,2005-08-05
8.833038330078125,2005-08-08
8.764565467834473,2005-08-09
8.756668090820312,2005-08-10
8.8751802444458,2005-08-11
8.8751802444458,2005-08-12
8.798803329467773,2005-08-15
8.79616928100586,2005-08-16
8.843578338623047,2005-08-17
8.93311882019043,2005-08-18
9.112202644348145,2005-08-19
9.059528350830078,2005-08-22
9.020021438598633,2005-08-23
9.064794540405273,2005-08-24
9.246514320373535,2005-08-25
9.204378128051758,2005-08-26
9.122735023498535,2005-08-29
9.00158977508545,2005-08-30
9.083232879638672,2005-08-31
9.199109077453613,2005-09-01
9.207009315490723,2005-09-02
9.238614082336426,2005-09-06
9.238614082336426,2005-09-07
9.228078842163086,2005-09-08
9.230712890625,2005-09-09
9.38346004486084,2005-09-12
9.60204792022705,2005-09-13
9.55990982055664,2005-09-14
9.61784839630127,2005-09-15
9.717924118041992,2005-09-16
9.615217208862305,2005-09-19
9.6046781539917,2005-09-20
9.712657928466797,2005-09-21
9.670517921447754,2005-09-22
9.82326602935791,2005-09-23
9.681052207946777,2005-09-26
9.578346252441406,2005-09-27
9.583611488342285,2005-09-28
9.678420066833496,2005-09-29
9.665253639221191,2005-09-30
9.6046781539917,2005-10-03
9.636284828186035,2005-10-04
9.457199096679688,2005-10-05
9.438762664794922,2005-10-06
9.317623138427734,2005-10-07
9.417696952819824,2005-10-10
9.3729248046875,2005-10-11
9.164875030517578,2005-10-12
9.2491455078125,2005-10-13
9.370290756225586,2005-10-14
9.36502742767334,2005-10-17
9.47563648223877,2005-10-18
9.62838077545166,2005-10-19
9.665253639221191,2005-10-20
9.80483341217041,2005-10-21
9.923340797424316,2005-10-24
9.86540699005127,2005-10-25
9.720560073852539,2005-10-26
10.112963676452637,2005-10-27
10.260443687438965,2005-10-28
10.270980834960938,2005-10-31
10.534334182739258,2005-11-01
10.98204517364502,2005-11-02
11.079487800598145,2005-11-03
11.166393280029297,2005-11-04
11.290176391601562,2005-11-07
11.287541389465332,2005-11-08
11.777388572692871,2005-11-09
11.566699981689453,2005-11-10
11.403419494628906,2005-11-11
11.585137367248535,2005-11-14
11.49559497833252,2005-11-15
11.52719783782959,2005-11-16
11.564067840576172,2005-11-17
11.666776657104492,2005-11-18
11.57987117767334,2005-11-21
11.5350980758667,2005-11-22
11.50876522064209,2005-11-23
11.450824737548828,2005-11-25
11.174298286437988,2005-11-28
11.161127090454102,2005-11-29
10.863532066345215,2005-11-30
10.929375648498535,2005-12-01
11.179564476013184,2005-12-02
11.105820655822754,2005-12-05
11.213799476623535,2005-12-06
11.384981155395508,2005-12-07
11.487692832946777,2005-12-08
11.514029502868652,2005-12-09
11.600934028625488,2005-12-12
11.587772369384766,2005-12-13
11.614104270935059,2005-12-14
11.629907608032227,2005-12-15
11.587772369384766,2005-12-16
11.403419494628906,2005-12-19
11.348113059997559,2005-12-20
11.403419494628906,2005-12-21
11.374448776245117,2005-12-22
11.366546630859375,2005-12-23
11.237500190734863,2005-12-27
11.197997093200684,2005-12-28
11.166393280029297,2005-12-29
11.118988990783691,2005-12-30
11.074223518371582,2006-01-03
11.140061378479004,2006-01-04
11.147960662841797,2006-01-05
11.097923278808594,2006-01-06
11.071586608886719,2006-01-09
11.04525089263916,2006-01-10
11.04788589477539,2006-01-11
10.976778984069824,2006-01-12
10.98204517364502,2006-01-13
10.900405883789062,2006-01-17
10.992582321166992,2006-01-18
10.98468017578125,2006-01-19
10.8609037399292,2006-01-20
10.773991584777832,2006-01-23
10.847729682922363,2006-01-24
10.939909934997559,2006-01-25
11.011013984680176,2006-01-26
10.971508026123047,2006-01-27
10.979413986206055,2006-01-30
10.976778984069824,2006-01-31
11.155858039855957,2006-02-01
11.226967811584473,2006-02-02
11.248039245605469,2006-02-03
11.219067573547363,2006-02-06
11.166393280029297,2006-02-07
10.995208740234375,2006-02-08
11.01628303527832,2006-02-09
11.066319465637207,2006-02-10
10.98468017578125,2006-02-13
11.319143295288086,2006-02-14
11.548264503479004,2006-02-15
11.587772369384766,2006-02-16
11.542999267578125,2006-02-17
11.416584968566895,2006-02-21
11.793188095092773,2006-02-22
11.756319046020508,2006-02-23
11.71944808959961,2006-02-24
11.65887451171875,2006-02-27
11.50876522064209,2006-02-28
11.442923545837402,2006-03-01
11.550902366638184,2006-03-02
11.005749702453613,2006-03-03
11.132159233093262,2006-03-06
11.150593757629395,2006-03-07
11.05314826965332,2006-03-08
10.955709457397461,2006-03-09
11.03471565246582,2006-03-10
11.042613983154297,2006-03-13
10.98204517364502,2006-03-14
11.02945327758789,2006-03-15
10.98468017578125,2006-03-16
11.037349700927734,2006-03-17
10.900405883789062,2006-03-20
10.95833969116211,2006-03-21
10.853001594543457,2006-03-22
10.839829444885254,2006-03-23
10.837200164794922,2006-03-24
10.634415626525879,2006-03-27
10.534334182739258,2006-03-28
10.55540657043457,2006-03-29
10.539600372314453,2006-03-30
10.729219436645508,2006-03-31
10.69234848022461,2006-04-03
10.639679908752441,2006-04-04
10.723953247070312,2006-04-05
10.671283721923828,2006-04-06
10.587005615234375,2006-04-07
10.508000373840332,2006-04-10
10.386857032775879,2006-04-11
10.386857032775879,2006-04-12
10.42899227142334,2006-04-13
10.42635726928711,2006-04-17
10.547501564025879,2006-04-18
10.560674667358398,2006-04-19
10.529067993164062,2006-04-20
10.534334182739258,2006-04-21
10.481664657592773,2006-04-24
10.386857032775879,2006-04-25
10.371049880981445,2006-04-26
10.321014404296875,2006-04-27
10.297311782836914,2006-04-28
10.215673446655273,2006-05-01
9.599411964416504,2006-05-02
9.575711250305176,2006-05-03
9.744261741638184,2006-05-04
9.704758644104004,2006-05-05
9.625750541687012,2006-05-08
9.7284574508667,2006-05-09
9.912808418273926,2006-05-10
10.16299819946289,2006-05-11
10.189336776733398,2006-05-12
10.20250415802002,2006-05-15
10.081355094909668,2006-05-16
9.96021556854248,2006-05-17
10.112963676452637,2006-05-18
10.099794387817383,2006-05-19
9.962846755981445,2006-05-22
9.82326602935791,2006-05-23
9.696858406066895,2006-05-24
9.69158935546875,2006-05-25
9.857502937316895,2006-05-26
9.836438179016113,2006-05-30
9.7284574508667,2006-05-31
9.82590389251709,2006-06-01
9.678420066833496,2006-06-02
9.415064811706543,2006-06-05
9.409795761108398,2006-06-06
9.47563648223877,2006-06-07
9.415064811706543,2006-06-08
9.43613338470459,2006-06-09
9.257046699523926,2006-06-12
9.180671691894531,2006-06-13
9.135903358459473,2006-06-14
9.48090648651123,2006-06-15
9.43349552154541,2006-06-16
9.47299861907959,2006-06-19
9.509871482849121,2006-06-20
9.789030075073242,2006-06-21
9.644182205200195,2006-06-22
9.736359596252441,2006-06-23
9.778493881225586,2006-06-26
9.738993644714355,2006-06-27
9.765327453613281,2006-06-28
9.820634841918945,2006-06-29
9.84433364868164,2006-06-30
9.904911041259766,2006-07-03
9.778493881225586,2006-07-05
9.61258316040039,2006-07-06
9.530940055847168,2006-07-07
9.494070053100586,2006-07-10
9.488805770874023,2006-07-11
9.422964096069336,2006-07-12
9.283387184143066,2006-07-13
9.159605979919434,2006-07-14
9.20174503326416,2006-07-17
9.375560760498047,2006-07-18
9.386092185974121,2006-07-19
9.21754264831543,2006-07-20
9.062159538269043,2006-07-21
9.149068832397461,2006-07-24
9.20174503326416,2006-07-25
9.420328140258789,2006-07-26
10.431626319885254,2006-07-27
10.565936088562012,2006-07-28
10.79769515991211,2006-07-31
10.244640350341797,2006-08-01
10.270980834960938,2006-08-02
10.349983215332031,2006-08-03
10.368416786193848,2006-08-04
10.16036605834961,2006-08-07
10.068191528320312,2006-08-08
9.886473655700684,2006-08-09
9.954949378967285,2006-08-10
9.783764839172363,2006-08-11
9.86540699005127,2006-08-14
10.012889862060547,2006-08-15
10.220937728881836,2006-08-16
10.284143447875977,2006-08-17
10.313116073608398,2006-08-18
10.35525131225586,2006-08-21
10.19196891784668,2006-08-22
10.27361011505127,2006-08-23
10.386857032775879,2006-08-24
10.468494415283203,2006-08-25
10.489563941955566,2006-08-28
10.476395606994629,2006-08-29
10.73448657989502,2006-08-30
10.795059204101562,2006-08-31
10.79769515991211,2006-09-01
10.771358489990234,2006-09-05
10.708154678344727,2006-09-06
10.60280990600586,2006-09-07
10.713419914245605,2006-09-08
10.710785865783691,2006-09-11
10.824026107788086,2006-09-12
11.013648986816406,2006-09-13
11.04525089263916,2006-09-14
10.942544937133789,2006-09-15
10.80032730102539,2006-09-18
10.839829444885254,2006-09-19
10.847729682922363,2006-09-20
10.921472549438477,2006-09-21
10.992582321166992,2006-09-22
11.061053276062012,2006-09-25
11.142694473266602,2006-09-26
