WDAY,Date
79.97000122070312,2016-07-22
80.02999877929688,2016-07-25
80.0999984741211,2016-07-26
81.23999786376953,2016-07-27
83.08999633789062,2016-07-28
83.33999633789062,2016-07-29
82.73999786376953,2016-08-01
80.38999938964844,2016-08-02
82.02999877929688,2016-08-03
82.33999633789062,2016-08-04
83.08999633789062,2016-08-05
82.62000274658203,2016-08-08
83.05000305175781,2016-08-09
82.51000213623047,2016-08-10
83.6500015258789,2016-08-11
83.48999786376953,2016-08-12
83.6500015258789,2016-08-15
82.25,2016-08-16
80.69999694824219,2016-08-17
81.37000274658203,2016-08-18
82.08000183105469,2016-08-19
79.23999786376953,2016-08-22
79.94999694824219,2016-08-23
79.6500015258789,2016-08-24
85.33000183105469,2016-08-25
83.08000183105469,2016-08-26
83.36000061035156,2016-08-29
84.97000122070312,2016-08-30
84.79000091552734,2016-08-31
87.88999938964844,2016-09-01
88.9800033569336,2016-09-02
90.0999984741211,2016-09-06
89.27999877929688,2016-09-07
88.7300033569336,2016-09-08
87.22000122070312,2016-09-09
87.51000213623047,2016-09-12
86.66999816894531,2016-09-13
86.7300033569336,2016-09-14
88.5,2016-09-15
88.93000030517578,2016-09-16
88.6500015258789,2016-09-19
88.69000244140625,2016-09-20
90.5199966430664,2016-09-21
90.27999877929688,2016-09-22
89.51000213623047,2016-09-23
88.31999969482422,2016-09-26
89.79000091552734,2016-09-27
90.87999725341797,2016-09-28
90.36000061035156,2016-09-29
91.69000244140625,2016-09-30
91.18000030517578,2016-10-03
90.48999786376953,2016-10-04
92.05000305175781,2016-10-05
91.55999755859375,2016-10-06
91.04000091552734,2016-10-07
91.77999877929688,2016-10-10
88.29000091552734,2016-10-11
87.62000274658203,2016-10-12
87.1500015258789,2016-10-13
87.01000213623047,2016-10-14
86.08000183105469,2016-10-17
86.54000091552734,2016-10-18
87.30000305175781,2016-10-19
88.06999969482422,2016-10-20
88.4800033569336,2016-10-21
88.54000091552734,2016-10-24
87.70999908447266,2016-10-25
86.68000030517578,2016-10-26
85.76000213623047,2016-10-27
86.19999694824219,2016-10-28
86.68000030517578,2016-10-31
84.95999908447266,2016-11-01
83.0999984741211,2016-11-02
83.0,2016-11-03
82.7699966430664,2016-11-04
85.58999633789062,2016-11-07
85.69999694824219,2016-11-08
84.97000122070312,2016-11-09
82.08000183105469,2016-11-10
82.73999786376953,2016-11-11
80.5199966430664,2016-11-14
81.41000366210938,2016-11-15
80.91999816894531,2016-11-16
83.13999938964844,2016-11-17
82.75,2016-11-18
83.8499984741211,2016-11-21
83.1500015258789,2016-11-22
83.12999725341797,2016-11-23
83.63999938964844,2016-11-25
83.18000030517578,2016-11-28
84.05000305175781,2016-11-29
84.31999969482422,2016-11-30
81.5999984741211,2016-12-01
71.4000015258789,2016-12-02
73.68000030517578,2016-12-05
73.5,2016-12-06
72.69999694824219,2016-12-07
71.80999755859375,2016-12-08
70.6500015258789,2016-12-09
70.0199966430664,2016-12-12
70.55999755859375,2016-12-13
68.91999816894531,2016-12-14
69.41000366210938,2016-12-15
69.0,2016-12-16
69.12999725341797,2016-12-19
68.66000366210938,2016-12-20
67.9000015258789,2016-12-21
66.55000305175781,2016-12-22
67.47000122070312,2016-12-23
68.0999984741211,2016-12-27
66.93000030517578,2016-12-28
67.04000091552734,2016-12-29
66.08999633789062,2016-12-30
68.37999725341797,2017-01-03
71.36000061035156,2017-01-04
72.27999877929688,2017-01-05
73.8499984741211,2017-01-06
74.76000213623047,2017-01-09
74.3499984741211,2017-01-10
81.69999694824219,2017-01-11
80.12000274658203,2017-01-12
80.88999938964844,2017-01-13
80.98999786376953,2017-01-17
82.11000061035156,2017-01-18
82.04000091552734,2017-01-19
81.77999877929688,2017-01-20
82.08000183105469,2017-01-23
82.62999725341797,2017-01-24
84.7300033569336,2017-01-25
84.0999984741211,2017-01-26
84.7699966430664,2017-01-27
82.70999908447266,2017-01-30
83.08999633789062,2017-01-31
82.37999725341797,2017-02-01
82.66999816894531,2017-02-02
84.4000015258789,2017-02-03
85.37000274658203,2017-02-06
86.05000305175781,2017-02-07
85.80000305175781,2017-02-08
86.0,2017-02-09
85.5199966430664,2017-02-10
85.41000366210938,2017-02-13
86.23999786376953,2017-02-14
87.05999755859375,2017-02-15
85.5,2017-02-16
88.43000030517578,2017-02-17
88.63999938964844,2017-02-21
88.22000122070312,2017-02-22
88.19000244140625,2017-02-23
89.66000366210938,2017-02-24
90.19000244140625,2017-02-27
82.93000030517578,2017-02-28
84.94999694824219,2017-03-01
84.0,2017-03-02
83.94000244140625,2017-03-03
82.66999816894531,2017-03-06
82.80000305175781,2017-03-07
82.88999938964844,2017-03-08
82.2300033569336,2017-03-09
82.6500015258789,2017-03-10
84.48999786376953,2017-03-13
83.95999908447266,2017-03-14
83.58000183105469,2017-03-15
85.04000091552734,2017-03-16
84.95999908447266,2017-03-17
85.5,2017-03-20
81.81999969482422,2017-03-21
81.44999694824219,2017-03-22
81.47000122070312,2017-03-23
82.94999694824219,2017-03-24
82.91999816894531,2017-03-27
83.7300033569336,2017-03-28
84.58000183105469,2017-03-29
83.69999694824219,2017-03-30
83.27999877929688,2017-03-31
82.31999969482422,2017-04-03
82.29000091552734,2017-04-04
82.4000015258789,2017-04-05
82.97000122070312,2017-04-06
82.5199966430664,2017-04-07
81.86000061035156,2017-04-10
81.30999755859375,2017-04-11
83.44999694824219,2017-04-12
83.5999984741211,2017-04-13
83.76000213623047,2017-04-17
83.58000183105469,2017-04-18
84.3499984741211,2017-04-19
85.70999908447266,2017-04-20
85.0,2017-04-21
86.87999725341797,2017-04-24
86.87000274658203,2017-04-25
86.62000274658203,2017-04-26
86.83000183105469,2017-04-27
87.4000015258789,2017-04-28
88.6500015258789,2017-05-01
89.3499984741211,2017-05-02
89.2699966430664,2017-05-03
90.6500015258789,2017-05-04
91.86000061035156,2017-05-05
90.26000213623047,2017-05-08
89.77999877929688,2017-05-09
90.16999816894531,2017-05-10
89.06999969482422,2017-05-11
90.88999938964844,2017-05-12
95.72000122070312,2017-05-15
96.52999877929688,2017-05-16
93.75,2017-05-17
95.44000244140625,2017-05-18
97.81999969482422,2017-05-19
99.48999786376953,2017-05-22
98.44000244140625,2017-05-23
99.41999816894531,2017-05-24
100.5,2017-05-25
99.98999786376953,2017-05-26
99.30999755859375,2017-05-30
99.9800033569336,2017-05-31
101.5,2017-06-01
104.41000366210938,2017-06-02
102.87000274658203,2017-06-05
102.66000366210938,2017-06-06
102.5,2017-06-07
102.83999633789062,2017-06-08
97.97000122070312,2017-06-09
97.3499984741211,2017-06-12
98.66999816894531,2017-06-13
98.58000183105469,2017-06-14
98.2699966430664,2017-06-15
98.38999938964844,2017-06-16
100.20999908447266,2017-06-19
98.94000244140625,2017-06-20
102.23999786376953,2017-06-21
102.83000183105469,2017-06-22
103.33000183105469,2017-06-23
102.2300033569336,2017-06-26
98.36000061035156,2017-06-27
98.94000244140625,2017-06-28
96.44999694824219,2017-06-29
97.0,2017-06-30
95.52999877929688,2017-07-03
96.94999694824219,2017-07-05
95.63999938964844,2017-07-06
97.0999984741211,2017-07-07
98.41000366210938,2017-07-10
99.37999725341797,2017-07-11
102.94999694824219,2017-07-12
102.22000122070312,2017-07-13
103.77999877929688,2017-07-14
102.88999938964844,2017-07-17
102.54000091552734,2017-07-18
102.69999694824219,2017-07-19
103.12999725341797,2017-07-20
102.63999938964844,2017-07-21
103.6500015258789,2017-07-24
103.83000183105469,2017-07-25
105.19999694824219,2017-07-26
102.68000030517578,2017-07-27
103.25,2017-07-28
102.11000061035156,2017-07-31
103.51000213623047,2017-08-01
100.08000183105469,2017-08-02
100.91000366210938,2017-08-03
101.16999816894531,2017-08-04
100.80000305175781,2017-08-07
101.11000061035156,2017-08-08
101.16000366210938,2017-08-09
98.13999938964844,2017-08-10
99.37999725341797,2017-08-11
102.37000274658203,2017-08-14
101.9000015258789,2017-08-15
106.19999694824219,2017-08-16
102.9000015258789,2017-08-17
101.4000015258789,2017-08-18
101.31999969482422,2017-08-21
104.88999938964844,2017-08-22
103.79000091552734,2017-08-23
104.37000274658203,2017-08-24
103.56999969482422,2017-08-25
103.5,2017-08-28
104.41000366210938,2017-08-29
107.54000091552734,2017-08-30
109.69000244140625,2017-08-31
108.83999633789062,2017-09-01
108.16000366210938,2017-09-05
108.5,2017-09-06
109.81999969482422,2017-09-07
107.9000015258789,2017-09-08
108.2699966430664,2017-09-11
106.9800033569336,2017-09-12
107.0199966430664,2017-09-13
105.55000305175781,2017-09-14
105.04000091552734,2017-09-15
106.55999755859375,2017-09-18
106.27999877929688,2017-09-19
105.0,2017-09-20
103.83000183105469,2017-09-21
103.88999938964844,2017-09-22
100.2699966430664,2017-09-25
99.80000305175781,2017-09-26
100.72000122070312,2017-09-27
101.8499984741211,2017-09-28
105.38999938964844,2017-09-29
103.29000091552734,2017-10-02
104.5199966430664,2017-10-03
105.26000213623047,2017-10-04
107.02999877929688,2017-10-05
110.2300033569336,2017-10-06
108.69000244140625,2017-10-09
108.30999755859375,2017-10-10
108.51000213623047,2017-10-11
108.63999938964844,2017-10-12
109.36000061035156,2017-10-13
107.2300033569336,2017-10-16
107.62000274658203,2017-10-17
107.18000030517578,2017-10-18
106.7699966430664,2017-10-19
108.55999755859375,2017-10-20
107.75,2017-10-23
107.18000030517578,2017-10-24
105.80000305175781,2017-10-25
107.12000274658203,2017-10-26
108.51000213623047,2017-10-27
108.41999816894531,2017-10-30
110.98999786376953,2017-10-31
110.2699966430664,2017-11-01
110.5999984741211,2017-11-02
109.76000213623047,2017-11-03
108.41999816894531,2017-11-06
108.52999877929688,2017-11-07
110.87999725341797,2017-11-08
106.1500015258789,2017-11-09
107.30999755859375,2017-11-10
106.16999816894531,2017-11-13
107.47000122070312,2017-11-14
106.61000061035156,2017-11-15
109.33999633789062,2017-11-16
111.68000030517578,2017-11-17
113.80000305175781,2017-11-20
115.29000091552734,2017-11-21
115.1500015258789,2017-11-22
116.13999938964844,2017-11-24
114.94000244140625,2017-11-27
114.76000213623047,2017-11-28
106.54000091552734,2017-11-29
103.0,2017-11-30
100.5199966430664,2017-12-01
96.58000183105469,2017-12-04
99.19999694824219,2017-12-05
102.3499984741211,2017-12-06
104.19999694824219,2017-12-07
104.8499984741211,2017-12-08
104.80999755859375,2017-12-11
102.48999786376953,2017-12-12
101.47000122070312,2017-12-13
103.3499984741211,2017-12-14
103.47000122070312,2017-12-15
103.6500015258789,2017-12-18
102.93000030517578,2017-12-19
102.0,2017-12-20
102.88999938964844,2017-12-21
102.31999969482422,2017-12-22
102.93000030517578,2017-12-26
103.05999755859375,2017-12-27
102.19999694824219,2017-12-28
101.73999786376953,2017-12-29
103.4000015258789,2018-01-02
105.16999816894531,2018-01-03
109.25,2018-01-04
109.31999969482422,2018-01-05
109.94000244140625,2018-01-08
109.69999694824219,2018-01-09
114.13999938964844,2018-01-10
114.23999786376953,2018-01-11
112.9000015258789,2018-01-12
110.08999633789062,2018-01-16
112.26000213623047,2018-01-17
113.27999877929688,2018-01-18
114.11000061035156,2018-01-19
115.30000305175781,2018-01-22
117.20999908447266,2018-01-23
115.87000274658203,2018-01-24
115.31999969482422,2018-01-25
118.80999755859375,2018-01-26
116.5199966430664,2018-01-29
120.26000213623047,2018-01-30
119.88999938964844,2018-01-31
119.02999877929688,2018-02-01
117.48999786376953,2018-02-02
114.75,2018-02-05
116.06999969482422,2018-02-06
117.7699966430664,2018-02-07
110.97000122070312,2018-02-08
112.95999908447266,2018-02-09
115.62999725341797,2018-02-12
116.62999725341797,2018-02-13
120.70999908447266,2018-02-14
124.30999755859375,2018-02-15
124.01000213623047,2018-02-16
126.0199966430664,2018-02-20
125.66999816894531,2018-02-21
124.36000061035156,2018-02-22
127.33000183105469,2018-02-23
127.80000305175781,2018-02-26
128.2100067138672,2018-02-27
126.66999816894531,2018-02-28
123.94999694824219,2018-03-01
131.27999877929688,2018-03-02
132.9199981689453,2018-03-05
135.9499969482422,2018-03-06
137.5800018310547,2018-03-07
136.94000244140625,2018-03-08
137.6199951171875,2018-03-09
139.07000732421875,2018-03-12
137.33999633789062,2018-03-13
138.7899932861328,2018-03-14
136.4199981689453,2018-03-15
135.3300018310547,2018-03-16
131.60000610351562,2018-03-19
133.0800018310547,2018-03-20
133.42999267578125,2018-03-21
131.22000122070312,2018-03-22
127.63999938964844,2018-03-23
131.74000549316406,2018-03-26
126.44000244140625,2018-03-27
123.7699966430664,2018-03-28
127.11000061035156,2018-03-29
125.23999786376953,2018-04-02
125.01000213623047,2018-04-03
126.04000091552734,2018-04-04
126.0,2018-04-05
122.58000183105469,2018-04-06
123.29000091552734,2018-04-09
126.5,2018-04-10
126.62999725341797,2018-04-11
128.22999572753906,2018-04-12
124.70999908447266,2018-04-13
126.83000183105469,2018-04-16
132.57000732421875,2018-04-17
132.60000610351562,2018-04-18
131.97000122070312,2018-04-19
130.52999877929688,2018-04-20
129.8300018310547,2018-04-23
125.55999755859375,2018-04-24
122.58000183105469,2018-04-25
125.93000030517578,2018-04-26
124.23999786376953,2018-04-27
124.83999633789062,2018-04-30
125.62000274658203,2018-05-01
126.37000274658203,2018-05-02
128.6999969482422,2018-05-03
130.0500030517578,2018-05-04
133.1300048828125,2018-05-07
134.7899932861328,2018-05-08
136.5,2018-05-09
138.00999450683594,2018-05-10
135.74000549316406,2018-05-11
133.9600067138672,2018-05-14
133.42999267578125,2018-05-15
133.97000122070312,2018-05-16
132.9199981689453,2018-05-17
134.47999572753906,2018-05-18
131.6999969482422,2018-05-21
130.35000610351562,2018-05-22
129.52000427246094,2018-05-23
130.5,2018-05-24
130.7899932861328,2018-05-25
130.41000366210938,2018-05-29
131.77999877929688,2018-05-30
130.9600067138672,2018-05-31
126.29000091552734,2018-06-01
128.14999389648438,2018-06-04
128.7100067138672,2018-06-05
128.30999755859375,2018-06-06
123.37000274658203,2018-06-07
123.9000015258789,2018-06-08
123.23999786376953,2018-06-11
126.58999633789062,2018-06-12
126.44000244140625,2018-06-13
128.1999969482422,2018-06-14
128.08999633789062,2018-06-15
131.1300048828125,2018-06-18
129.55999755859375,2018-06-19
128.17999267578125,2018-06-20
125.76000213623047,2018-06-21
124.01000213623047,2018-06-22
120.72000122070312,2018-06-25
121.81999969482422,2018-06-26
117.72000122070312,2018-06-27
119.91000366210938,2018-06-28
121.12000274658203,2018-06-29
124.26000213623047,2018-07-02
123.73999786376953,2018-07-03
126.38999938964844,2018-07-05
128.75,2018-07-06
129.10000610351562,2018-07-09
129.13999938964844,2018-07-10
131.6199951171875,2018-07-11
137.30999755859375,2018-07-12
134.75999450683594,2018-07-13
132.8800048828125,2018-07-16
133.1999969482422,2018-07-17
133.19000244140625,2018-07-18
132.97999572753906,2018-07-19
132.3300018310547,2018-07-20
133.9199981689453,2018-07-23
130.91000366210938,2018-07-24
133.6699981689453,2018-07-25
134.41000366210938,2018-07-26
130.5500030517578,2018-07-27
123.9000015258789,2018-07-30
124.0199966430664,2018-07-31
126.37999725341797,2018-08-01
130.77999877929688,2018-08-02
129.16000366210938,2018-08-03
131.5500030517578,2018-08-06
132.75,2018-08-07
135.00999450683594,2018-08-08
136.52999877929688,2018-08-09
137.1699981689453,2018-08-10
137.08999633789062,2018-08-13
137.39999389648438,2018-08-14
139.1999969482422,2018-08-15
140.0500030517578,2018-08-16
142.64999389648438,2018-08-17
143.2899932861328,2018-08-20
145.00999450683594,2018-08-21
146.13999938964844,2018-08-22
145.67999267578125,2018-08-23
151.0,2018-08-24
151.67999267578125,2018-08-27
152.25999450683594,2018-08-28
153.77999877929688,2018-08-29
153.80999755859375,2018-08-30
154.5399932861328,2018-08-31
156.69000244140625,2018-09-04
142.2100067138672,2018-09-05
144.52000427246094,2018-09-06
144.92999267578125,2018-09-07
143.66000366210938,2018-09-10
146.14999389648438,2018-09-11
148.2100067138672,2018-09-12
150.5399932861328,2018-09-13
151.07000732421875,2018-09-14
144.72999572753906,2018-09-17
143.67999267578125,2018-09-18
140.66000366210938,2018-09-19
141.66000366210938,2018-09-20
138.6300048828125,2018-09-21
141.5,2018-09-24
143.7899932861328,2018-09-25
144.50999450683594,2018-09-26
145.97000122070312,2018-09-27
145.97999572753906,2018-09-28
145.8699951171875,2018-10-01
142.89999389648438,2018-10-02
145.66000366210938,2018-10-03
139.75999450683594,2018-10-04
139.97000122070312,2018-10-05
132.4199981689453,2018-10-08
131.6699981689453,2018-10-09
124.30000305175781,2018-10-10
124.75,2018-10-11
128.30999755859375,2018-10-12
127.0,2018-10-15
134.19000244140625,2018-10-16
137.25,2018-10-17
130.42999267578125,2018-10-18
127.69999694824219,2018-10-19
129.72000122070312,2018-10-22
128.77999877929688,2018-10-23
122.11000061035156,2018-10-24
125.83999633789062,2018-10-25
120.6500015258789,2018-10-26
122.75,2018-10-29
128.02000427246094,2018-10-30
133.02000427246094,2018-10-31
137.88999938964844,2018-11-01
132.83999633789062,2018-11-02
130.32000732421875,2018-11-05
134.97999572753906,2018-11-06
144.24000549316406,2018-11-07
145.99000549316406,2018-11-08
139.92999267578125,2018-11-09
133.10000610351562,2018-11-12
135.05999755859375,2018-11-13
132.38999938964844,2018-11-14
136.17999267578125,2018-11-15
134.22999572753906,2018-11-16
124.06999969482422,2018-11-19
126.80999755859375,2018-11-20
133.10000610351562,2018-11-21
135.25999450683594,2018-11-23
140.22999572753906,2018-11-26
138.75,2018-11-27
145.8300018310547,2018-11-28
145.3000030517578,2018-11-29
164.0,2018-11-30
167.8000030517578,2018-12-03
165.02000427246094,2018-12-04
168.1300048828125,2018-12-06
160.42999267578125,2018-12-07
159.67999267578125,2018-12-10
162.94000244140625,2018-12-11
165.52000427246094,2018-12-12
164.64999389648438,2018-12-13
162.02999877929688,2018-12-14
153.75999450683594,2018-12-17
155.7100067138672,2018-12-18
155.69000244140625,2018-12-19
152.05999755859375,2018-12-20
144.92999267578125,2018-12-21
142.41000366210938,2018-12-24
153.80999755859375,2018-12-26
158.49000549316406,2018-12-27
159.55999755859375,2018-12-28
159.67999267578125,2018-12-31
159.74000549316406,2019-01-02
154.02000427246094,2019-01-03
163.35000610351562,2019-01-04
163.5,2019-01-07
166.9499969482422,2019-01-08
166.17999267578125,2019-01-09
167.9600067138672,2019-01-10
167.4600067138672,2019-01-11
163.3300018310547,2019-01-14
164.47000122070312,2019-01-15
165.33999633789062,2019-01-16
166.5800018310547,2019-01-17
172.0800018310547,2019-01-18
170.77000427246094,2019-01-22
171.66000366210938,2019-01-23
171.1999969482422,2019-01-24
175.5800018310547,2019-01-25
172.5,2019-01-28
166.69000244140625,2019-01-29
172.6199951171875,2019-01-30
181.52999877929688,2019-01-31
186.05999755859375,2019-02-01
186.77999877929688,2019-02-04
189.2899932861328,2019-02-05
188.47999572753906,2019-02-06
186.61000061035156,2019-02-07
189.41000366210938,2019-02-08
190.3000030517578,2019-02-11
189.52000427246094,2019-02-12
187.75,2019-02-13
188.5399932861328,2019-02-14
190.7899932861328,2019-02-15
192.74000549316406,2019-02-19
188.64999389648438,2019-02-20
189.47000122070312,2019-02-21
194.6999969482422,2019-02-22
196.22999572753906,2019-02-25
195.1199951171875,2019-02-26
197.4499969482422,2019-02-27
197.92999267578125,2019-02-28
189.13999938964844,2019-03-01
179.22000122070312,2019-03-04
181.9600067138672,2019-03-05
182.42999267578125,2019-03-06
181.75,2019-03-07
181.61000061035156,2019-03-08
185.5,2019-03-11
187.33999633789062,2019-03-12
186.16000366210938,2019-03-13
187.0399932861328,2019-03-14
186.69000244140625,2019-03-15
187.50999450683594,2019-03-18
191.52999877929688,2019-03-19
192.7100067138672,2019-03-20
197.5800018310547,2019-03-21
191.0800018310547,2019-03-22
190.6999969482422,2019-03-25
192.63999938964844,2019-03-26
189.67999267578125,2019-03-27
190.1999969482422,2019-03-28
192.85000610351562,2019-03-29
192.75,2019-04-01
193.77999877929688,2019-04-02
193.5,2019-04-03
185.47000122070312,2019-04-04
186.2899932861328,2019-04-05
187.11000061035156,2019-04-08
190.8000030517578,2019-04-09
195.10000610351562,2019-04-10
195.8699951171875,2019-04-11
195.75,2019-04-12
192.91000366210938,2019-04-15
195.7899932861328,2019-04-16
191.02000427246094,2019-04-17
187.8300018310547,2019-04-18
189.3699951171875,2019-04-22
195.1999969482422,2019-04-23
195.3699951171875,2019-04-24
198.82000732421875,2019-04-25
204.41000366210938,2019-04-26
204.50999450683594,2019-04-29
205.6300048828125,2019-04-30
201.17999267578125,2019-05-01
198.64999389648438,2019-05-02
203.1199951171875,2019-05-03
202.97999572753906,2019-05-06
198.5399932861328,2019-05-07
196.9199981689453,2019-05-08
200.35000610351562,2019-05-09
203.52999877929688,2019-05-10
194.0800018310547,2019-05-13
201.27999877929688,2019-05-14
204.99000549316406,2019-05-15
212.0,2019-05-16
210.3800048828125,2019-05-17
202.80999755859375,2019-05-20
206.8300018310547,2019-05-21
210.41000366210938,2019-05-22
205.32000732421875,2019-05-23
210.72000122070312,2019-05-24
212.8699951171875,2019-05-28
203.22999572753906,2019-05-29
207.91000366210938,2019-05-30
204.1199951171875,2019-05-31
191.8800048828125,2019-06-03
195.7899932861328,2019-06-04
199.60000610351562,2019-06-05
204.11000061035156,2019-06-06
211.47000122070312,2019-06-07
213.69000244140625,2019-06-10
205.77000427246094,2019-06-11
209.4499969482422,2019-06-12
208.4600067138672,2019-06-13
208.0,2019-06-14
209.02999877929688,2019-06-17
213.24000549316406,2019-06-18
215.75999450683594,2019-06-19
220.11000061035156,2019-06-20
216.3300018310547,2019-06-21
209.07000732421875,2019-06-24
204.52000427246094,2019-06-25
204.5800018310547,2019-06-26
206.25999450683594,2019-06-27
205.5800018310547,2019-06-28
213.47000122070312,2019-07-01
213.9600067138672,2019-07-02
216.8000030517578,2019-07-03
216.00999450683594,2019-07-05
215.27000427246094,2019-07-08
218.74000549316406,2019-07-09
219.22999572753906,2019-07-10
224.3000030517578,2019-07-11
222.1699981689453,2019-07-12
218.0,2019-07-15
213.5,2019-07-16
218.00999450683594,2019-07-17
217.8800048828125,2019-07-18
214.24000549316406,2019-07-19
214.33999633789062,2019-07-22
211.97000122070312,2019-07-23
214.58999633789062,2019-07-24
215.00999450683594,2019-07-25
215.88999938964844,2019-07-26
212.5,2019-07-29
205.97000122070312,2019-07-30
199.97999572753906,2019-07-31
203.86000061035156,2019-08-01
195.8300018310547,2019-08-02
187.83999633789062,2019-08-05
187.3300018310547,2019-08-06
187.14999389648438,2019-08-07
192.7899932861328,2019-08-08
191.52000427246094,2019-08-09
189.74000549316406,2019-08-12
192.14999389648438,2019-08-13
185.77000427246094,2019-08-14
185.99000549316406,2019-08-15
192.38999938964844,2019-08-16
187.63999938964844,2019-08-19
186.14999389648438,2019-08-20
190.9199981689453,2019-08-21
193.3699951171875,2019-08-22
192.1300048828125,2019-08-23
193.86000061035156,2019-08-26
188.35000610351562,2019-08-27
185.30999755859375,2019-08-28
187.64999389648438,2019-08-29
177.27999877929688,2019-08-30
174.97999572753906,2019-09-03
173.6699981689453,2019-09-04
175.89999389648438,2019-09-05
172.3000030517578,2019-09-06
171.0399932861328,2019-09-09
173.88999938964844,2019-09-10
172.55999755859375,2019-09-11
170.3800048828125,2019-09-12
167.58999633789062,2019-09-13
173.0,2019-09-16
175.07000732421875,2019-09-17
175.50999450683594,2019-09-18
172.74000549316406,2019-09-19
174.97000122070312,2019-09-20
174.4499969482422,2019-09-23
167.50999450683594,2019-09-24
169.97999572753906,2019-09-25
174.44000244140625,2019-09-26
168.64999389648438,2019-09-27
169.9600067138672,2019-09-30
168.74000549316406,2019-10-01
165.80999755859375,2019-10-02
172.08999633789062,2019-10-03
173.8800048828125,2019-10-04
177.83999633789062,2019-10-07
169.49000549316406,2019-10-08
173.2899932861328,2019-10-09
174.32000732421875,2019-10-10
180.44000244140625,2019-10-11
180.24000549316406,2019-10-14
180.9600067138672,2019-10-15
160.4600067138672,2019-10-16
157.8300018310547,2019-10-17
154.5399932861328,2019-10-18
154.08999633789062,2019-10-21
153.02000427246094,2019-10-22
152.2899932861328,2019-10-23
158.58999633789062,2019-10-24
160.75,2019-10-25
159.39999389648438,2019-10-28
158.11000061035156,2019-10-29
164.10000610351562,2019-10-30
162.16000366210938,2019-10-31
165.3300018310547,2019-11-01
165.19000244140625,2019-11-04
161.3800048828125,2019-11-05
161.5500030517578,2019-11-06
160.44000244140625,2019-11-07
162.4199981689453,2019-11-08
163.97000122070312,2019-11-11
163.7100067138672,2019-11-12
166.3800048828125,2019-11-13
164.8000030517578,2019-11-14
165.97999572753906,2019-11-15
164.0,2019-11-18
166.88999938964844,2019-11-19
172.55999755859375,2019-11-20
171.50999450683594,2019-11-21
172.83999633789062,2019-11-22
176.4499969482422,2019-11-25
177.99000549316406,2019-11-26
179.67999267578125,2019-11-27
179.1199951171875,2019-11-29
171.92999267578125,2019-12-02
173.5,2019-12-03
165.38999938964844,2019-12-04
160.97000122070312,2019-12-05
166.22000122070312,2019-12-06
163.6300048828125,2019-12-09
163.22000122070312,2019-12-10
165.0,2019-12-11
159.74000549316406,2019-12-12
159.4600067138672,2019-12-13
160.4499969482422,2019-12-16
159.61000061035156,2019-12-17
161.47999572753906,2019-12-18
161.57000732421875,2019-12-19
167.16000366210938,2019-12-20
165.61000061035156,2019-12-23
166.19000244140625,2019-12-24
165.36000061035156,2019-12-26
165.85000610351562,2019-12-27
163.83999633789062,2019-12-30
164.4499969482422,2019-12-31
167.4600067138672,2020-01-02
168.44000244140625,2020-01-03
169.49000549316406,2020-01-06
172.9499969482422,2020-01-07
178.7100067138672,2020-01-08
179.47999572753906,2020-01-09
180.11000061035156,2020-01-10
181.9199981689453,2020-01-13
179.97999572753906,2020-01-14
179.17999267578125,2020-01-15
182.77999877929688,2020-01-16
181.05999755859375,2020-01-17
182.30999755859375,2020-01-21
182.41000366210938,2020-01-22
184.3800048828125,2020-01-23
186.07000732421875,2020-01-24
183.9600067138672,2020-01-27
186.67999267578125,2020-01-28
183.61000061035156,2020-01-29
188.14999389648438,2020-01-30
184.6300048828125,2020-01-31
188.57000732421875,2020-02-03
194.6999969482422,2020-02-04
188.47000122070312,2020-02-05
187.5,2020-02-06
192.0800018310547,2020-02-07
194.86000061035156,2020-02-10
193.07000732421875,2020-02-11
194.39999389648438,2020-02-12
194.6699981689453,2020-02-13
196.99000549316406,2020-02-14
199.3800048828125,2020-02-18
197.5800018310547,2020-02-19
190.55999755859375,2020-02-20
183.86000061035156,2020-02-21
177.11000061035156,2020-02-24
175.47000122070312,2020-02-25
175.36000061035156,2020-02-26
171.1999969482422,2020-02-27
173.25,2020-02-28
172.88999938964844,2020-03-02
166.55999755859375,2020-03-03
170.88999938964844,2020-03-04
165.30999755859375,2020-03-05
158.67999267578125,2020-03-06
142.97000122070312,2020-03-09
150.30999755859375,2020-03-10
142.02999877929688,2020-03-11
131.2899932861328,2020-03-12
137.75999450683594,2020-03-13
120.19000244140625,2020-03-16
124.0199966430664,2020-03-17
113.87000274658203,2020-03-18
126.73999786376953,2020-03-19
125.0,2020-03-20
127.1500015258789,2020-03-23
132.38999938964844,2020-03-24
135.72999572753906,2020-03-25
145.27999877929688,2020-03-26
136.2100067138672,2020-03-27
137.3000030517578,2020-03-30
130.22000122070312,2020-03-31
126.27999877929688,2020-04-01
122.37000274658203,2020-04-02
116.08000183105469,2020-04-03
130.30999755859375,2020-04-06
131.8000030517578,2020-04-07
142.11000061035156,2020-04-08
145.41000366210938,2020-04-09
141.17999267578125,2020-04-13
149.4499969482422,2020-04-14
146.07000732421875,2020-04-15
142.5800018310547,2020-04-16
149.3000030517578,2020-04-17
150.89999389648438,2020-04-20
140.14999389648438,2020-04-21
145.82000732421875,2020-04-22
143.60000610351562,2020-04-23
144.9600067138672,2020-04-24
148.10000610351562,2020-04-27
145.07000732421875,2020-04-28
