RSG,Date
13.53818130493164,2004-11-10
13.686386108398438,2004-11-11
13.559986114501953,2004-11-12
13.459728240966797,2004-11-15
13.359477996826172,2004-11-16
13.965338706970215,2004-11-17
13.830222129821777,2004-11-18
13.699461936950684,2004-11-19
13.721254348754883,2004-11-22
13.729969024658203,2004-11-23
13.725614547729492,2004-11-24
13.847649574279785,2004-11-26
13.760481834411621,2004-11-29
13.725614547729492,2004-11-30
13.904309272766113,2004-12-01
13.930471420288086,2004-12-02
13.886886596679688,2004-12-03
13.987131118774414,2004-12-06
14.2791748046875,2004-12-07
14.675814628601074,2004-12-08
14.57120132446289,2004-12-09
14.63222599029541,2004-12-10
14.51018238067627,2004-12-13
14.649658203125,2004-12-14
14.810937881469727,2004-12-15
14.287881851196289,2004-12-16
14.104825973510742,2004-12-17
14.10918140411377,2004-12-20
14.2791748046875,2004-12-21
14.30532169342041,2004-12-22
14.361990928649902,2004-12-23
14.335830688476562,2004-12-27
14.5973539352417,2004-12-28
14.623513221740723,2004-12-29
14.676000595092773,2004-12-30
14.671628952026367,2004-12-31
14.531643867492676,2005-01-03
14.483526229858398,2005-01-04
14.374167442321777,2005-01-05
14.339173316955566,2005-01-06
14.286680221557617,2005-01-07
14.404788970947266,2005-01-10
14.38729190826416,2005-01-11
14.19482135772705,2005-01-12
14.22981071472168,2005-01-13
14.19482135772705,2005-01-14
14.378546714782715,2005-01-18
14.304181098937988,2005-01-19
14.264809608459473,2005-01-20
14.27356243133545,2005-01-21
14.304181098937988,2005-01-24
14.277935981750488,2005-01-25
14.41353988647461,2005-01-26
14.444162368774414,2005-01-27
14.457281112670898,2005-01-28
14.422287940979004,2005-01-31
14.544780731201172,2005-02-01
14.667251586914062,2005-02-02
14.592883110046387,2005-02-03
14.540393829345703,2005-02-04
14.334800720214844,2005-02-07
14.422287940979004,2005-02-08
13.508049964904785,2005-02-09
13.37243938446045,2005-02-10
13.276205062866211,2005-02-11
13.385560989379883,2005-02-14
13.376814842224121,2005-02-15
13.516790390014648,2005-02-16
13.569286346435547,2005-02-17
13.634900093078613,2005-02-18
13.538667678833008,2005-02-22
13.599908828735352,2005-02-23
13.656771659851074,2005-02-24
13.761757850646973,2005-02-25
13.871114730834961,2005-02-28
14.019845008850098,2005-03-01
14.059218406677246,2005-03-02
13.94985580444336,2005-03-03
14.00234317779541,2005-03-04
14.181694030761719,2005-03-07
14.181694030761719,2005-03-08
14.041718482971191,2005-03-09
14.142330169677734,2005-03-10
14.063586235046387,2005-03-11
14.207945823669434,2005-03-14
14.277935981750488,2005-03-15
14.22981071472168,2005-03-16
14.32168197631836,2005-03-17
14.13795280456543,2005-03-18
14.212322235107422,2005-03-21
14.269186019897461,2005-03-22
14.32168197631836,2005-03-23
14.35229206085205,2005-03-24
14.474773406982422,2005-03-28
14.514150619506836,2005-03-29
14.470248222351074,2005-03-30
14.698535919189453,2005-03-31
14.742444038391113,2005-04-01
14.694147109985352,2005-04-04
14.795125007629395,2005-04-05
14.909269332885742,2005-04-06
14.948780059814453,2005-04-07
15.027812957763672,2005-04-08
14.997078895568848,2005-04-11
15.0717134475708,2005-04-12
14.91365909576416,2005-04-13
14.67219352722168,2005-04-14
14.549264907836914,2005-04-15
14.641470909118652,2005-04-18
14.593173027038574,2005-04-19
14.421948432922363,2005-04-20
14.465855598449707,2005-04-21
14.356101989746094,2005-04-22
14.57561206817627,2005-04-25
14.395615577697754,2005-04-26
14.702930450439453,2005-04-27
14.566832542419434,2005-04-28
15.190247535705566,2005-04-29
15.3746337890625,2005-05-02
15.572196006774902,2005-05-03
15.76097583770752,2005-05-04
15.725857734680176,2005-05-05
15.76097583770752,2005-05-06
15.651219367980957,2005-05-09
15.357078552246094,2005-05-10
15.418537139892578,2005-05-11
15.370251655578613,2005-05-12
15.4404935836792,2005-05-13
15.673175811767578,2005-05-16
15.67756175994873,2005-05-17
15.734637260437012,2005-05-18
15.743414878845215,2005-05-19
15.721468925476074,2005-05-20
15.712685585021973,2005-05-23
15.598548889160156,2005-05-24
15.34829330444336,2005-05-25
15.739023208618164,2005-05-26
15.673175811767578,2005-05-27
15.57658863067627,2005-05-31
15.835611343383789,2005-06-01
15.804876327514648,2005-06-02
15.844385147094727,2005-06-03
15.967320442199707,2005-06-06
15.839999198913574,2005-06-07
15.932204246520996,2005-06-08
15.936590194702148,2005-06-09
15.791707038879395,2005-06-10
15.910245895385742,2005-06-13
15.879510879516602,2005-06-14
15.910245895385742,2005-06-15
16.03756332397461,2005-06-16
15.796103477478027,2005-06-17
15.642436981201172,2005-06-20
15.598548889160156,2005-06-21
15.506340980529785,2005-06-22
15.449262619018555,2005-06-23
15.405363082885742,2005-06-24
15.400978088378906,2005-06-27
15.673175811767578,2005-06-28
15.902246475219727,2005-06-29
15.862593650817871,2005-06-30
15.946285247802734,2005-07-01
15.941877365112305,2005-07-05
15.787705421447754,2005-07-06
15.818540573120117,2005-07-07
16.02117156982422,2005-07-08
16.052017211914062,2005-07-11
15.999152183532715,2005-07-12
16.00354766845703,2005-07-13
15.924264907836914,2005-07-14
16.23261833190918,2005-07-15
16.237022399902344,2005-07-18
16.24142837524414,2005-07-19
16.466081619262695,2005-07-20
16.391202926635742,2005-07-21
16.545372009277344,2005-07-22
16.347150802612305,2005-07-25
16.148921966552734,2005-07-26
16.078433990478516,2005-07-27
16.1004638671875,2005-07-28
15.968316078186035,2005-07-29
16.162132263183594,2005-08-01
16.40441131591797,2005-08-02
16.1004638671875,2005-08-03
15.928669929504395,2005-08-04
15.87139892578125,2005-08-05
15.946285247802734,2005-08-08
15.924264907836914,2005-08-09
15.937471389770508,2005-08-10
15.893426895141602,2005-08-11
15.8978271484375,2005-08-12
15.924264907836914,2005-08-15
15.726038932800293,2005-08-16
15.739255905151367,2005-08-17
15.615900993347168,2005-08-18
15.73044204711914,2005-08-19
15.822945594787598,2005-08-22
15.75686264038086,2005-08-23
15.558639526367188,2005-08-24
15.765685081481934,2005-08-25
15.624717712402344,2005-08-26
15.74806022644043,2005-08-29
15.527809143066406,2005-08-30
15.95950698852539,2005-08-31
15.919849395751953,2005-09-01
15.84937858581543,2005-09-02
15.866995811462402,2005-09-06
16.043201446533203,2005-09-07
15.93306827545166,2005-09-08
15.915456771850586,2005-09-09
15.787705421447754,2005-09-12
15.84056282043457,2005-09-13
15.8978271484375,2005-09-14
15.827349662780762,2005-09-15
15.800920486450195,2005-09-16
15.448517799377441,2005-09-19
15.250285148620605,2005-09-20
14.999198913574219,2005-09-21
15.07408618927002,2005-09-22
15.01241397857666,2005-09-23
15.360417366027832,2005-09-26
15.241475105285645,2005-09-27
15.162190437316895,2005-09-28
15.374499320983887,2005-09-29
15.608915328979492,2005-09-30
15.728338241577148,2005-10-03
15.502756118774414,2005-10-04
15.303722381591797,2005-10-05
15.259493827819824,2005-10-06
15.215263366699219,2005-10-07
15.321422576904297,2005-10-10
15.299302101135254,2005-10-11
15.100259780883789,2005-10-12
14.932184219360352,2005-10-13
15.025071144104004,2005-10-14
14.932184219360352,2005-10-17
14.777376174926758,2005-10-18
14.971992492675781,2005-10-19
14.786224365234375,2005-10-20
14.98083782196045,2005-10-21
15.40102481842041,2005-10-24
15.299302101135254,2005-10-25
15.09142780303955,2005-10-26
15.047195434570312,2005-10-27
15.374499320983887,2005-10-28
15.635448455810547,2005-10-31
15.61776065826416,2005-11-01
15.883139610290527,2005-11-02
15.76813793182373,2005-11-03
15.728338241577148,2005-11-04
15.719490051269531,2005-11-07
15.520448684692383,2005-11-08
15.65756607055664,2005-11-09
15.723912239074707,2005-11-10
15.754876136779785,2005-11-11
15.790263175964355,2005-11-14
15.790263175964355,2005-11-15
15.78584098815918,2005-11-16
15.945070266723633,2005-11-17
15.97603702545166,2005-11-18
16.183914184570312,2005-11-21
16.14409828186035,2005-11-22
15.878722190856934,2005-11-23
16.03795051574707,2005-11-25
15.852180480957031,2005-11-28
15.993722915649414,2005-11-29
15.856605529785156,2005-11-30
16.099870681762695,2005-12-01
16.029098510742188,2005-12-02
16.121984481811523,2005-12-05
16.13083267211914,2005-12-06
15.984862327575684,2005-12-07
15.953911781311035,2005-12-08
15.883139610290527,2005-12-09
15.816801071166992,2005-12-12
16.387371063232422,2005-12-13
16.65275001525879,2005-12-14
16.69698143005371,2005-12-15
16.69698143005371,2005-12-16
16.52448081970215,2005-12-19
16.705821990966797,2005-12-20
16.674869537353516,2005-12-21
16.81640625,2005-12-22
16.84294891357422,2005-12-23
16.750059127807617,2005-12-27
16.883235931396484,2005-12-28
16.590238571166992,2005-12-29
16.670150756835938,2005-12-30
16.980907440185547,2006-01-03
17.0696964263916,2006-01-04
17.100770950317383,2006-01-05
17.020856857299805,2006-01-06
17.300556182861328,2006-01-09
17.19844627380371,2006-01-10
17.051939010620117,2006-01-11
16.883235931396484,2006-01-12
17.038623809814453,2006-01-13
16.87879753112793,2006-01-17
16.74118423461914,2006-01-18
16.74118423461914,2006-01-19
16.590238571166992,2006-01-20
16.41266632080078,2006-01-23
16.603557586669922,2006-01-24
16.50588607788086,2006-01-25
16.48813247680664,2006-01-26
16.559154510498047,2006-01-27
16.630197525024414,2006-01-30
16.803333282470703,2006-01-31
16.736738204956055,2006-02-01
16.750059127807617,2006-02-02
16.76337432861328,2006-02-03
17.01642608642578,2006-02-06
17.318309783935547,2006-02-07
17.238401412963867,2006-02-08
17.09189796447754,2006-02-09
17.33163070678711,2006-02-10
17.242835998535156,2006-02-13
17.415983200073242,2006-02-14
17.46480941772461,2006-02-15
17.4070987701416,2006-02-16
17.411535263061523,2006-02-17
17.313871383666992,2006-02-21
17.349388122558594,2006-02-22
17.309431076049805,2006-02-23
17.44261360168457,2006-02-24
17.367143630981445,2006-02-27
17.256153106689453,2006-02-28
17.429296493530273,2006-03-01
17.34050941467285,2006-03-02
17.371583938598633,2006-03-03
17.34494972229004,2006-03-06
17.43817138671875,2006-03-07
17.713430404663086,2006-03-08
17.48700523376465,2006-03-09
17.88212013244629,2006-03-10
18.086334228515625,2006-03-13
18.179569244384766,2006-03-14
18.152923583984375,2006-03-15
18.2283992767334,2006-03-16
18.352706909179688,2006-03-17
18.201763153076172,2006-03-20
18.081890106201172,2006-03-21
18.223955154418945,2006-03-22
18.361581802368164,2006-03-23
18.485889434814453,2006-03-24
18.530282974243164,2006-03-27
18.574676513671875,2006-03-28
18.610187530517578,2006-03-29
18.672557830810547,2006-03-30
18.935352325439453,2006-03-31
19.1402645111084,2006-04-03
19.14470863342285,2006-04-04
19.27388572692871,2006-04-05
19.189252853393555,2006-04-06
19.095712661743164,2006-04-07
19.064531326293945,2006-04-10
19.1135196685791,2006-04-11
19.28725242614746,2006-04-12
19.38969612121582,2006-04-13
19.28725242614746,2006-04-17
19.54559898376465,2006-04-18
19.27833366394043,2006-04-19
19.443138122558594,2006-04-20
19.54115104675293,2006-04-21
19.32733154296875,2006-04-24
19.260526657104492,2006-04-25
19.3585147857666,2006-04-26
19.5767765045166,2006-04-27
19.603511810302734,2006-04-28
19.300617218017578,2006-05-01
19.340694427490234,2006-05-02
19.256071090698242,2006-05-03
19.452062606811523,2006-05-04
19.514419555664062,2006-05-05
19.483238220214844,2006-05-08
19.37633514404297,2006-05-09
19.296161651611328,2006-05-10
18.73045539855957,2006-05-11
18.481014251708984,2006-05-12
18.195940017700195,2006-05-15
18.467647552490234,2006-05-16
18.356300354003906,2006-05-17
18.351844787597656,2006-05-18
18.391929626464844,2006-05-19
18.25383758544922,2006-05-22
17.919767379760742,2006-05-23
17.875225067138672,2006-05-24
18.017763137817383,2006-05-25
18.164751052856445,2006-05-26
17.946491241455078,2006-05-30
18.17365837097168,2006-05-31
18.449832916259766,2006-06-01
18.530010223388672,2006-06-02
18.26720428466797,2006-06-05
18.071218490600586,2006-06-06
18.218217849731445,2006-06-07
18.11575698852539,2006-06-08
18.097944259643555,2006-06-09
17.844045639038086,2006-06-12
17.630239486694336,2006-06-13
17.536697387695312,2006-06-14
17.416431427001953,2006-06-15
17.59014320373535,2006-06-16
17.327341079711914,2006-06-19
17.309524536132812,2006-06-20
17.63469886779785,2006-06-21
17.403066635131836,2006-06-22
17.509973526000977,2006-06-23
17.5500545501709,2006-06-26
17.59014320373535,2006-06-27
17.719322204589844,2006-06-28
18.041168212890625,2006-06-29
18.032228469848633,2006-06-30
18.170804977416992,2006-07-03
17.844497680664062,2006-07-05
17.79978370666504,2006-07-06
17.723798751831055,2006-07-07
17.85342788696289,2006-07-10
18.193151473999023,2006-07-11
17.97859001159668,2006-07-12
17.647798538208008,2006-07-13
17.339374542236328,2006-07-14
17.73720359802246,2006-07-17
17.723798751831055,2006-07-18
17.790847778320312,2006-07-19
17.603107452392578,2006-07-20
17.54499053955078,2006-07-21
18.07245635986328,2006-07-24
17.99647331237793,2006-07-25
17.732736587524414,2006-07-26
17.969646453857422,2006-07-27
18.063512802124023,2006-07-28
17.951765060424805,2006-07-31
18.000938415527344,2006-08-01
18.193151473999023,2006-08-02
18.20656967163086,2006-08-03
18.327251434326172,2006-08-04
18.000938415527344,2006-08-07
17.947303771972656,2006-08-08
17.683561325073242,2006-08-09
17.73720359802246,2006-08-10
17.553936004638672,2006-08-11
17.6924991607666,2006-08-14
17.889183044433594,2006-08-15
18.036697387695312,2006-08-16
18.07245635986328,2006-08-17
17.786367416381836,2006-08-18
17.553936004638672,2006-08-21
17.473472595214844,2006-08-22
17.312545776367188,2006-08-23
17.14268684387207,2006-08-24
17.097993850708008,2006-08-25
17.267850875854492,2006-08-28
17.196327209472656,2006-08-29
17.232088088989258,2006-08-30
17.33490562438965,2006-08-31
17.55840301513672,2006-09-01
17.45112419128418,2006-09-05
17.200801849365234,2006-09-06
17.05327796936035,2006-09-07
17.008581161499023,2006-09-08
16.986228942871094,2006-09-11
16.9415340423584,2006-09-12
16.98175621032715,2006-09-13
16.96835708618164,2006-09-14
16.937063217163086,2006-09-15
17.062223434448242,2006-09-18
17.28573226928711,2006-09-19
17.4466495513916,2006-09-20
17.43770980834961,2006-09-21
17.44217872619629,2006-09-22
17.585224151611328,2006-09-25
17.607572555541992,2006-09-26
17.790847778320312,2006-09-27
18.073589324951172,2006-09-28
18.046669006347656,2006-09-29
17.93446159362793,2006-10-02
17.997291564941406,2006-10-03
18.203744888305664,2006-10-04
18.44611167907715,2006-10-05
18.37877655029297,2006-10-06
18.490995407104492,2006-10-09
18.44611167907715,2006-10-10
18.56279945373535,2006-10-11
18.787202835083008,2006-10-12
18.867996215820312,2006-10-13
18.71090316772461,2006-10-16
18.522401809692383,2006-10-17
18.42367172241211,2006-10-18
18.351858139038086,2006-10-19
18.490995407104492,2006-10-20
18.688472747802734,2006-10-23
18.540359497070312,2006-10-24
18.53137969970703,2006-10-25
18.782718658447266,2006-10-26
18.585243225097656,2006-10-27
18.4954776763916,2006-10-30
18.405717849731445,2006-10-31
18.634599685668945,2006-11-01
18.760278701782227,2006-11-02
18.773738861083984,2006-11-03
18.917360305786133,2006-11-06
18.832080841064453,2006-11-07
18.975704193115234,2006-11-08
19.02507972717285,2006-11-09
19.21806526184082,2006-11-10
19.191129684448242,2006-11-13
19.114835739135742,2006-11-14
19.204601287841797,2006-11-15
19.294363021850586,2006-11-16
19.352703094482422,2006-11-17
19.060989379882812,2006-11-20
18.894916534423828,2006-11-21
18.76925277709961,2006-11-22
18.872480392456055,2006-11-24
18.544849395751953,2006-11-27
18.71540069580078,2006-11-28
18.903892517089844,2006-11-29
18.61665153503418,2006-11-30
18.576261520385742,2006-12-01
18.836576461791992,2006-12-04
18.76925277709961,2006-12-05
18.841068267822266,2006-12-06
18.8590145111084,2006-12-07
18.77822494506836,2006-12-08
18.66153335571289,2006-12-11
18.894916534423828,2006-12-12
18.62114715576172,2006-12-13
18.56279945373535,2006-12-14
18.44611167907715,2006-12-15
18.38327980041504,2006-12-18
18.392253875732422,2006-12-19
18.2261905670166,2006-12-20
18.253122329711914,2006-12-21
18.096036911010742,2006-12-22
18.27556037902832,2006-12-26
18.490995407104492,2006-12-27
18.382854461669922,2006-12-28
18.324283599853516,2006-12-29
18.472963333129883,2007-01-03
18.644182205200195,2007-01-04
18.59912109375,2007-01-05
18.57208824157715,2007-01-08
18.68472671508789,2007-01-09
18.756818771362305,2007-01-10
18.91452407836914,2007-01-11
18.864957809448242,2007-01-12
19.11726951599121,2007-01-16
19.26595115661621,2007-01-17
19.036169052124023,2007-01-18
19.067699432373047,2007-01-19
19.14430046081543,2007-01-22
19.283979415893555,2007-01-23
19.24793243408203,2007-01-24
19.11726951599121,2007-01-25
19.153308868408203,2007-01-26
19.261444091796875,2007-01-29
19.50474739074707,2007-01-30
19.48672866821289,2007-01-31
19.48672866821289,2007-02-01
19.811132431030273,2007-02-02
19.734535217285156,2007-02-05
19.788604736328125,2007-02-06
19.973325729370117,2007-02-07
19.585847854614258,2007-02-08
19.396615982055664,2007-02-09
19.320022583007812,2007-02-12
19.54079246520996,2007-02-13
19.639917373657227,2007-02-14
19.572330474853516,2007-02-15
19.69849395751953,2007-02-16
19.581348419189453,2007-02-20
19.5993709564209,2007-02-21
19.31551170349121,2007-02-22
19.41013526916504,2007-02-23
19.42365074157715,2007-02-26
18.84242820739746,2007-02-27
18.964075088500977,2007-02-28
18.837923049926758,2007-03-01
18.72978973388672,2007-03-02
18.54055404663086,2007-03-05
18.648681640625,2007-03-06
18.657697677612305,2007-03-07
18.468461990356445,2007-03-08
18.49549674987793,2007-03-09
18.472963333129883,2007-03-12
18.044937133789062,2007-03-13
17.981861114501953,2007-03-14
18.2026309967041,2007-03-15
18.238676071166992,2007-03-16
18.518020629882812,2007-03-19
18.349063873291016,2007-03-20
18.70724868774414,2007-03-21
18.822153091430664,2007-03-22
19.11276626586914,2007-03-23
19.018144607543945,2007-03-26
18.65994644165039,2007-03-27
18.828908920288086,2007-03-28
18.755048751831055,2007-03-29
18.849912643432617,2007-03-30
18.88380241394043,2007-04-02
19.053186416625977,2007-04-03
18.897342681884766,2007-04-04
18.87701416015625,2007-04-05
18.62631607055664,2007-04-09
18.423049926757812,2007-04-10
18.46370506286621,2007-04-11
18.605993270874023,2007-04-12
18.633092880249023,2007-04-13
19.120943069458008,2007-04-16
19.27678680419922,2007-04-17
19.03285789489746,2007-04-18
18.71440315246582,2007-04-19
18.721172332763672,2007-04-20
18.694072723388672,2007-04-23
18.761829376220703,2007-04-24
18.890567779541016,2007-04-25
18.863468170166016,2007-04-26
19.351318359375,2007-04-27
18.92444610595703,2007-04-30
18.87701416015625,2007-05-01
19.263229370117188,2007-05-02
19.337764739990234,2007-05-03
19.364866256713867,2007-05-04
19.56136131286621,2007-05-07
19.50037956237793,2007-05-08
19.45972442626953,2007-05-09
19.385190963745117,2007-05-10
19.412294387817383,2007-05-11
19.391969680786133,2007-05-14
19.222572326660156,2007-05-15
19.690095901489258,2007-05-16
19.452951431274414,2007-05-17
19.663000106811523,2007-05-18
19.866260528564453,2007-05-21
19.87981414794922,2007-05-22
19.83916664123535,2007-05-23
19.446178436279297,2007-05-24
19.927249908447266,2007-05-25
20.38121223449707,2007-05-29
20.61836051940918,2007-05-30
20.516725540161133,2007-05-31
20.61836051940918,2007-06-01
21.00457000732422,2007-06-04
20.79453468322754,2007-06-05
20.767425537109375,2007-06-06
20.4083194732666,2007-06-07
20.469301223754883,2007-06-08
20.516725540161133,2007-06-11
20.340560913085938,2007-06-12
20.726776123046875,2007-06-13
20.659019470214844,2007-06-14
20.665796279907227,2007-06-15
20.814851760864258,2007-06-18
20.943599700927734,2007-06-19
20.808074951171875,2007-06-20
20.835186004638672,2007-06-21
20.591257095336914,2007-06-22
20.523500442504883,2007-06-25
20.327011108398438,2007-06-26
20.41510009765625,2007-06-27
20.671445846557617,2007-06-28
20.834638595581055,2007-06-29
21.235828399658203,2007-07-02
21.392229080200195,2007-07-03
21.371826171875,2007-07-05
21.20182991027832,2007-07-06
20.957042694091797,2007-07-09
20.732648849487305,2007-07-10
21.05223846435547,2007-07-11
21.2562313079834,2007-07-12
21.915817260742188,2007-07-13
21.582622528076172,2007-07-16
21.575830459594727,2007-07-17
21.038637161254883,2007-07-18
21.19503402709961,2007-07-19
20.753049850463867,2007-07-20
20.957042694091797,2007-07-23
20.71224021911621,2007-07-24
20.657848358154297,2007-07-25
20.181859970092773,2007-07-26
21.27663230895996,2007-07-27
21.67781639099121,2007-07-30
21.725412368774414,2007-07-31
22.33060073852539,2007-08-01
22.303403854370117,2007-08-02
21.58941650390625,2007-08-03
21.705018997192383,2007-08-06
21.507829666137695,2007-08-07
20.58985137939453,2007-08-08
19.229888916015625,2007-08-09
20.385854721069336,2007-08-10
20.957042694091797,2007-08-13
20.5014591217041,2007-08-14
19.984664916992188,2007-08-15
19.583478927612305,2007-08-16
20.270259857177734,2007-08-17
20.385854721069336,2007-08-20
20.37905502319336,2007-08-21
20.630645751953125,2007-08-22
20.746232986450195,2007-08-23
20.637447357177734,2007-08-24
20.576248168945312,2007-08-27
20.277055740356445,2007-08-28
20.841442108154297,2007-08-29
20.821043014526367,2007-08-30
21.140636444091797,2007-08-31
21.297029495239258,2007-09-04
21.26983070373535,2007-09-05
21.47382926940918,2007-09-06
21.283432006835938,2007-09-07
21.303831100463867,2007-09-10
21.215431213378906,2007-09-11
21.351428985595703,2007-09-12
21.229028701782227,2007-09-13
21.229028701782227,2007-09-14
21.331031799316406,2007-09-17
21.698223114013672,2007-09-18
22.13340187072754,2007-09-19
21.97701072692871,2007-09-20
21.99741554260254,2007-09-21
21.868207931518555,2007-09-24
21.90901756286621,2007-09-25
22.323801040649414,2007-09-26
22.35797691345215,2007-09-27
22.35797691345215,2007-09-28
22.891122817993164,2007-10-01
22.822771072387695,2007-10-02
22.733915328979492,2007-10-03
22.651887893676758,2007-10-04
22.91847038269043,2007-10-05
22.91163444519043,2007-10-08
23.014162063598633,2007-10-09
22.672405242919922,2007-10-10
22.877456665039062,2007-10-11
23.034671783447266,2007-10-12
23.212379455566406,2007-10-15
22.72023582458496,2007-10-16
22.856948852539062,2007-10-17
22.72023582458496,2007-10-18
22.467342376708984,2007-10-19
22.658727645874023,2007-10-22
23.150859832763672,2007-10-23
23.253393173217773,2007-10-24
23.171371459960938,2007-10-25
22.877456665039062,2007-10-26
23.103015899658203,2007-10-29
23.103015899658203,2007-10-30
23.369586944580078,2007-10-31
23.362751007080078,2007-11-01
23.130355834960938,2007-11-02
23.103015899658203,2007-11-05
22.904804229736328,2007-11-06
22.802268981933594,2007-11-07
23.820707321166992,2007-11-08
22.43317413330078,2007-11-09
22.706575393676758,2007-11-12
23.027830123901367,2007-11-13
23.0620059967041,2007-11-14
22.843286514282227,2007-11-15
23.20554542541504,2007-11-16
22.563039779663086,2007-11-19
22.43999671936035,2007-11-20
21.99571418762207,2007-11-21
22.228107452392578,2007-11-23
21.817991256713867,2007-11-26
21.817991256713867,2007-11-27
22.542537689208984,2007-11-28
22.323801040649414,2007-11-29
22.672405242919922,2007-11-30
22.50152587890625,2007-12-03
22.79543113708496,2007-12-04
22.631391525268555,2007-12-05
22.733915328979492,2007-12-06
22.597213745117188,2007-12-07
22.692903518676758,2007-12-10
21.8453369140625,2007-12-11
22.21444320678711,2007-12-12
21.906858444213867,2007-12-13
21.61294174194336,2007-12-14
21.510421752929688,2007-12-17
22.21444320678711,2007-12-18
21.476234436035156,2007-12-19
22.02989387512207,2007-12-20
22.269123077392578,2007-12-21
22.303293228149414,2007-12-24
22.098241806030273,2007-12-26
21.8795108795166,2007-12-27
21.852025985717773,2007-12-28
21.542804718017578,2007-12-31
21.05489730834961,2008-01-02
20.94495964050293,2008-01-03
20.402101516723633,2008-01-04
20.793781280517578,2008-01-07
20.711322784423828,2008-01-08
20.745681762695312,2008-01-09
20.8487548828125,2008-01-10
20.766294479370117,2008-01-11
20.72507095336914,2008-01-14
20.95870590209961,2008-01-15
20.986196517944336,2008-01-16
20.244050979614258,2008-01-17
20.312768936157227,2008-01-18
19.65308380126953,2008-01-22
19.872974395751953,2008-01-23
19.893590927124023,2008-01-24
19.907331466674805,2008-01-25
20.38148307800293,2008-01-28
20.443323135375977,2008-01-29
20.56015396118164,2008-01-30
20.615121841430664,2008-01-31
20.766294479370117,2008-02-01
20.869373321533203,2008-02-04
20.127227783203125,2008-02-05
21.35039520263672,2008-02-06
20.8487548828125,2008-02-07
20.800662994384766,2008-02-08
20.663217544555664,2008-02-11
21.109882354736328,2008-02-12
21.53592872619629,2008-02-13
21.584026336669922,2008-02-14
21.425979614257812,2008-02-15
21.109882354736328,2008-02-19
21.30916404724121,2008-02-20
21.21982765197754,2008-02-21
21.329776763916016,2008-02-22
21.852025985717773,2008-02-25
21.838281631469727,2008-02-26
21.927614212036133,2008-02-27
21.57029151916504,2008-02-28
20.979318618774414,2008-02-29
21.041175842285156,2008-03-03
21.02055549621582,2008-03-04
21.157987594604492,2008-03-05
20.525785446166992,2008-03-06
20.5670166015625,2008-03-07
20.113487243652344,2008-03-10
20.443323135375977,2008-03-11
20.608245849609375,2008-03-12
20.67696762084961,2008-03-13
20.147846221923828,2008-03-14
20.182201385498047,2008-03-17
20.498306274414062,2008-03-18
20.106611251831055,2008-03-19
20.285276412963867,2008-03-20
20.237178802490234,2008-03-24
20.477684020996094,2008-03-25
20.319644927978516,2008-03-26
20.079126358032227,2008-03-27
19.98927116394043,2008-03-28
20.210447311401367,2008-03-31
20.48002052307129,2008-04-01
20.590606689453125,2008-04-02
20.74958610534668,2008-04-03
20.880910873413086,2008-04-04
20.818700790405273,2008-04-07
20.970766067504883,2008-04-08
20.735759735107422,2008-04-09
20.93620491027832,2008-04-10
20.58370018005371,2008-04-11
20.632080078125,2008-04-14
20.784147262573242,2008-04-15
21.17121124267578,2008-04-16
21.44768714904785,2008-04-17
21.772544860839844,2008-04-18
21.551366806030273,2008-04-21
21.357833862304688,2008-04-22
21.613569259643555,2008-04-23
21.599748611450195,2008-04-24
22.0974063873291,2008-04-25
22.159622192382812,2008-04-28
22.131967544555664,2008-04-29
21.972991943359375,2008-04-30
22.187265396118164,2008-05-01
22.20108413696289,2008-05-02
22.131967544555664,2008-05-05
22.15270233154297,2008-05-06
22.159622192382812,2008-05-07
22.256383895874023,2008-05-08
22.111223220825195,2008-05-09
22.360063552856445,2008-05-12
22.5743350982666,2008-05-13
22.719478607177734,2008-05-14
22.933746337890625,2008-05-15
22.788597106933594,2008-05-16
22.650362014770508,2008-05-19
22.46373748779297,2008-05-20
22.339323043823242,2008-05-21
22.567420959472656,2008-05-22
22.422266006469727,2008-05-23
22.636539459228516,2008-05-27
22.671098709106445,2008-05-28
22.712570190429688,2008-05-29
22.760950088500977,2008-05-30
22.664186477661133,2008-06-02
22.68492889404297,2008-06-03
22.843896865844727,2008-06-04
23.673316955566406,2008-06-05
23.50743865966797,2008-06-06
23.548908233642578,2008-06-09
23.389934539794922,2008-06-10
22.678007125854492,2008-06-11
23.265525817871094,2008-06-12
23.39684295654297,2008-06-13
21.765636444091797,2008-06-16
22.29094123840332,2008-06-17
21.79328727722168,2008-06-18
21.779462814331055,2008-06-19
21.558271408081055,2008-06-20
21.413131713867188,2008-06-23
21.24032974243164,2008-06-24
21.9315242767334,2008-06-25
21.053701400756836,2008-06-26
20.636667251586914,2008-06-27
20.64362335205078,2008-06-30
20.226577758789062,2008-07-01
20.108417510986328,2008-07-02
20.26132583618164,2008-07-03
19.885990142822266,2008-07-07
20.268280029296875,2008-07-08
19.69831657409668,2008-07-09
19.767822265625,2008-07-10
19.392486572265625,2008-07-11
22.075464248657227,2008-07-14
21.109315872192383,2008-07-15
21.846084594726562,2008-07-16
22.589818954467773,2008-07-17
22.55506134033203,2008-07-18
22.853946685791016,2008-07-21
22.513357162475586,2008-07-22
22.70798110961914,2008-07-23
22.923452377319336,2008-07-24
22.73577880859375,2008-07-25
