SEE,Date
1.7439080476760864,1990-10-12
1.7776613235473633,1990-10-15
1.721406102180481,1990-10-16
1.7889113426208496,1990-10-17
1.8451670408248901,1990-10-18
2.05893611907959,1990-10-19
2.047684907913208,1990-10-22
1.9801793098449707,1990-10-23
1.9351743459701538,1990-10-24
1.912672996520996,1990-10-25
1.8901708126068115,1990-10-26
1.8451670408248901,1990-10-29
1.8564176559448242,1990-10-30
1.8901708126068115,1990-10-31
1.912672996520996,1990-11-01
2.002681016921997,1990-11-02
2.047684907913208,1990-11-05
2.092689275741577,1990-11-06
2.025183916091919,1990-11-07
1.9914305210113525,1990-11-08
1.9801793098449707,1990-11-09
1.9914305210113525,1990-11-12
2.047684907913208,1990-11-13
2.025183916091919,1990-11-14
1.9689282178878784,1990-11-15
1.9801793098449707,1990-11-16
1.9801793098449707,1990-11-19
1.9689282178878784,1990-11-20
1.9914305210113525,1990-11-21
2.002681016921997,1990-11-23
2.002681016921997,1990-11-26
1.9689282178878784,1990-11-27
1.9801793098449707,1990-11-28
1.9689282178878784,1990-11-29
2.025183916091919,1990-11-30
2.115191698074341,1990-12-03
2.092689275741577,1990-12-04
2.272704839706421,1990-12-05
2.3177099227905273,1990-12-06
2.2952072620391846,1990-12-07
2.2952072620391846,1990-12-10
2.2277016639709473,1990-12-11
2.1601955890655518,1990-12-12
2.2614545822143555,1990-12-13
2.2051990032196045,1990-12-14
2.115191698074341,1990-12-17
2.2051990032196045,1990-12-18
2.2164509296417236,1990-12-19
2.2277016639709473,1990-12-20
2.2164509296417236,1990-12-21
2.193948268890381,1990-12-24
2.2277016639709473,1990-12-26
2.2277016639709473,1990-12-27
2.2277016639709473,1990-12-28
2.250203847885132,1990-12-31
2.2051990032196045,1991-01-02
2.1826982498168945,1991-01-03
2.1826982498168945,1991-01-04
2.115191698074341,1991-01-07
2.137692928314209,1991-01-08
2.1601955890655518,1991-01-09
2.092689275741577,1991-01-10
1.9801793098449707,1991-01-11
1.9801793098449707,1991-01-14
2.025183916091919,1991-01-15
2.025183916091919,1991-01-16
2.115191698074341,1991-01-17
2.092689275741577,1991-01-18
2.0814380645751953,1991-01-21
2.1264419555664062,1991-01-22
2.2277016639709473,1991-01-23
2.362713575363159,1991-01-24
2.385216236114502,1991-01-25
2.418968677520752,1991-01-28
2.463973045349121,1991-01-29
2.6102373600006104,1991-01-30
2.6439895629882812,1991-01-31
2.722747325897217,1991-02-01
2.756499767303467,1991-02-04
2.7114953994750977,1991-02-05
2.722747325897217,1991-02-06
2.722747325897217,1991-02-07
2.7114953994750977,1991-02-08
2.700244188308716,1991-02-11
2.7114953994750977,1991-02-12
2.733997344970703,1991-02-13
2.7114953994750977,1991-02-14
2.7452480792999268,1991-02-15
2.8127543926239014,1991-02-19
2.7452480792999268,1991-02-20
2.733997344970703,1991-02-21
2.7790005207061768,1991-02-22
2.824005365371704,1991-02-25
2.7677502632141113,1991-02-26
2.7677502632141113,1991-02-27
2.846508026123047,1991-02-28
2.835256576538086,1991-03-01
2.846508026123047,1991-03-04
2.8915109634399414,1991-03-05
2.9027628898620605,1991-03-06
2.835256576538086,1991-03-07
2.835256576538086,1991-03-08
2.880260705947876,1991-03-11
2.9027628898620605,1991-03-12
2.981520414352417,1991-03-13
3.0152742862701416,1991-03-14
3.0940308570861816,1991-03-15
2.970268964767456,1991-03-18
2.9590187072753906,1991-03-19
2.914013385772705,1991-03-20
2.9252636432647705,1991-03-21
2.8577587604522705,1991-03-22
2.7790005207061768,1991-03-25
2.846508026123047,1991-03-26
2.8577587604522705,1991-03-27
2.8577587604522705,1991-03-28
2.880260705947876,1991-04-01
2.9027628898620605,1991-04-02
2.936516046524048,1991-04-03
3.004021644592285,1991-04-04
3.0490264892578125,1991-04-05
3.060276508331299,1991-04-08
3.0490264892578125,1991-04-09
3.0377750396728516,1991-04-10
3.0377750396728516,1991-04-11
3.071528911590576,1991-04-12
3.082777976989746,1991-04-15
3.139033317565918,1991-04-16
3.12778377532959,1991-04-17
3.12778377532959,1991-04-18
3.139033317565918,1991-04-19
3.060276508331299,1991-04-22
2.981520414352417,1991-04-23
3.0377750396728516,1991-04-24
2.992771625518799,1991-04-25
2.846508026123047,1991-04-26
2.7902517318725586,1991-04-29
2.7677502632141113,1991-04-30
2.7452480792999268,1991-05-01
2.824005365371704,1991-05-02
2.880260705947876,1991-05-03
2.981520414352417,1991-05-06
2.9477665424346924,1991-05-07
2.9252636432647705,1991-05-08
2.9477665424346924,1991-05-09
3.0152742862701416,1991-05-10
3.082777976989746,1991-05-13
3.082777976989746,1991-05-14
3.060276508331299,1991-05-15
3.0490264892578125,1991-05-16
3.161536455154419,1991-05-17
3.1727874279022217,1991-05-20
3.195289373397827,1991-05-21
3.1502845287323,1991-05-22
3.1502845287323,1991-05-23
3.1052820682525635,1991-05-24
3.116532802581787,1991-05-28
3.1052820682525635,1991-05-29
3.139033317565918,1991-05-30
3.0377750396728516,1991-05-31
3.082777976989746,1991-06-03
3.082777976989746,1991-06-04
3.0940308570861816,1991-06-05
3.082777976989746,1991-06-06
3.0490264892578125,1991-06-07
3.0377750396728516,1991-06-10
3.060276508331299,1991-06-11
3.0152742862701416,1991-06-12
3.071528911590576,1991-06-13
3.082777976989746,1991-06-14
3.0940308570861816,1991-06-17
3.12778377532959,1991-06-18
3.060276508331299,1991-06-19
3.082777976989746,1991-06-20
3.0377750396728516,1991-06-21
2.992771625518799,1991-06-24
2.9590187072753906,1991-06-25
2.9477665424346924,1991-06-26
2.936516046524048,1991-06-27
2.9027628898620605,1991-06-28
2.9027628898620605,1991-07-01
2.9027628898620605,1991-07-02
3.0152742862701416,1991-07-03
3.0152742862701416,1991-07-05
3.0152742862701416,1991-07-08
3.004021644592285,1991-07-09
2.992771625518799,1991-07-10
2.970268964767456,1991-07-11
2.9477665424346924,1991-07-12
2.9477665424346924,1991-07-15
2.970268964767456,1991-07-16
3.161536455154419,1991-07-17
3.161536455154419,1991-07-18
3.161536455154419,1991-07-19
3.161536455154419,1991-07-22
3.139033317565918,1991-07-23
3.1502845287323,1991-07-24
3.195289373397827,1991-07-25
3.2177915573120117,1991-07-26
3.262793779373169,1991-07-29
3.2852985858917236,1991-07-30
3.341552495956421,1991-07-31
3.3190505504608154,1991-08-01
3.409058094024658,1991-08-02
3.4203097820281982,1991-08-05
3.4203097820281982,1991-08-06
3.4540622234344482,1991-08-07
3.4653124809265137,1991-08-08
3.487816095352173,1991-08-09
3.5440704822540283,1991-08-12
3.487816095352173,1991-08-13
3.476564645767212,1991-08-14
3.5103163719177246,1991-08-15
3.5440704822540283,1991-08-16
3.4653124809265137,1991-08-19
3.4709396362304688,1991-08-20
3.4540622234344482,1991-08-21
3.43156099319458,1991-08-22
3.43156099319458,1991-08-23
3.4203097820281982,1991-08-26
3.409058094024658,1991-08-27
3.3978068828582764,1991-08-28
3.3978068828582764,1991-08-29
3.442812204360962,1991-08-30
3.4653124809265137,1991-09-03
3.4653124809265137,1991-09-04
3.4653124809265137,1991-09-05
3.4203097820281982,1991-09-06
3.4203097820281982,1991-09-09
3.3865578174591064,1991-09-10
3.375304698944092,1991-09-11
3.3865578174591064,1991-09-12
3.3865578174591064,1991-09-13
3.341552495956421,1991-09-16
3.375304698944092,1991-09-17
3.375304698944092,1991-09-18
3.375304698944092,1991-09-19
3.352802276611328,1991-09-20
3.2965474128723145,1991-09-23
3.2852985858917236,1991-09-24
3.2740461826324463,1991-09-25
3.3077993392944336,1991-09-26
3.2965474128723145,1991-09-27
3.3190505504608154,1991-09-30
3.3865578174591064,1991-10-01
3.4203097820281982,1991-10-02
3.43156099319458,1991-10-03
3.3190505504608154,1991-10-04
3.2965474128723145,1991-10-07
3.2852985858917236,1991-10-08
3.3077993392944336,1991-10-09
3.3077993392944336,1991-10-10
3.3077993392944336,1991-10-11
3.3190505504608154,1991-10-14
3.3077993392944336,1991-10-15
3.3303017616271973,1991-10-16
3.476564645767212,1991-10-17
3.52156925201416,1991-10-18
3.476564645767212,1991-10-21
3.5103163719177246,1991-10-22
3.532819986343384,1991-10-23
3.532819986343384,1991-10-24
3.6003258228302,1991-10-25
3.5665736198425293,1991-10-28
3.5440704822540283,1991-10-29
3.5890748500823975,1991-10-30
3.701584577560425,1991-10-31
3.7353384494781494,1991-11-01
3.7353384494781494,1991-11-04
3.7353384494781494,1991-11-05
3.7240874767303467,1991-11-06
3.7240874767303467,1991-11-07
3.7128353118896484,1991-11-08
3.701584577560425,1991-11-11
3.679081916809082,1991-11-12
3.667832136154175,1991-11-13
3.679081916809082,1991-11-14
3.7128353118896484,1991-11-15
3.6340792179107666,1991-11-18
3.5890748500823975,1991-11-19
3.5890748500823975,1991-11-20
3.5890748500823975,1991-11-21
3.5890748500823975,1991-11-22
3.645329236984253,1991-11-25
3.645329236984253,1991-11-26
3.645329236984253,1991-11-27
3.645329236984253,1991-11-29
3.679081916809082,1991-12-02
3.6228277683258057,1991-12-03
3.6340792179107666,1991-12-04
3.667832136154175,1991-12-05
3.701584577560425,1991-12-06
3.6903340816497803,1991-12-09
3.7353384494781494,1991-12-10
3.7353384494781494,1991-12-11
3.7465884685516357,1991-12-12
3.7128353118896484,1991-12-13
3.701584577560425,1991-12-16
3.6903340816497803,1991-12-17
3.667832136154175,1991-12-18
3.645329236984253,1991-12-19
3.645329236984253,1991-12-20
3.6003258228302,1991-12-23
3.6340792179107666,1991-12-24
3.667832136154175,1991-12-26
3.7578392028808594,1991-12-27
3.8478477001190186,1991-12-30
4.0728678703308105,1991-12-31
4.129122734069824,1992-01-02
4.129122734069824,1992-01-03
4.207881450653076,1992-01-06
4.174127578735352,1992-01-07
4.174127578735352,1992-01-08
4.162876129150391,1992-01-09
4.095369815826416,1992-01-10
4.061619758605957,1992-01-13
4.050367832183838,1992-01-14
4.050367832183838,1992-01-15
4.129122734069824,1992-01-16
4.207881450653076,1992-01-17
4.230383396148682,1992-01-20
4.140374183654785,1992-01-21
4.11787223815918,1992-01-22
4.162876129150391,1992-01-23
4.2528839111328125,1992-01-24
4.275385856628418,1992-01-27
4.3203911781311035,1992-01-28
4.399148464202881,1992-01-29
4.399148464202881,1992-01-30
4.376646041870117,1992-01-31
4.4554033279418945,1992-02-03
4.6579203605651855,1992-02-04
4.736678123474121,1992-02-05
4.747930526733398,1992-02-06
4.837937355041504,1992-02-07
4.950448036193848,1992-02-10
5.062957286834717,1992-02-11
5.062957286834717,1992-02-12
5.062957286834717,1992-02-13
5.096710205078125,1992-02-14
5.040456771850586,1992-02-18
5.006703853607178,1992-02-19
4.9166951179504395,1992-02-20
4.9166951179504395,1992-02-21
4.961698055267334,1992-02-24
4.860438346862793,1992-02-25
4.837937355041504,1992-02-26
4.860438346862793,1992-02-27
4.84918737411499,1992-02-28
4.792932987213135,1992-03-02
4.635419845581055,1992-03-03
4.612915992736816,1992-03-04
4.6579203605651855,1992-03-05
4.6579203605651855,1992-03-06
4.6241679191589355,1992-03-09
4.612915992736816,1992-03-10
4.590414524078369,1992-03-11
4.6579203605651855,1992-03-12
4.770432472229004,1992-03-13
4.736678123474121,1992-03-16
4.725427150726318,1992-03-17
4.837937355041504,1992-03-18
4.84918737411499,1992-03-19
4.747930526733398,1992-03-20
4.6241679191589355,1992-03-23
4.590414524078369,1992-03-24
4.567913055419922,1992-03-25
4.556662559509277,1992-03-26
4.522909164428711,1992-03-27
4.511657238006592,1992-03-30
4.511657238006592,1992-03-31
4.545409679412842,1992-04-01
4.522909164428711,1992-04-02
4.590414524078369,1992-04-03
4.522909164428711,1992-04-06
4.44415283203125,1992-04-07
4.421650409698486,1992-04-08
4.500407695770264,1992-04-09
4.5341596603393555,1992-04-10
4.5341596603393555,1992-04-13
4.522909164428711,1992-04-14
4.511657238006592,1992-04-15
4.590414524078369,1992-04-16
4.477904796600342,1992-04-20
4.545409679412842,1992-04-21
4.511657238006592,1992-04-22
4.511657238006592,1992-04-23
4.500407695770264,1992-04-24
4.511657238006592,1992-04-27
4.5341596603393555,1992-04-28
4.579165458679199,1992-04-29
4.545409679412842,1992-04-30
4.567913055419922,1992-05-01
4.477904796600342,1992-05-04
4.522909164428711,1992-05-05
4.6579203605651855,1992-05-06
4.545409679412842,1992-05-07
4.646670818328857,1992-05-08
4.669172763824463,1992-05-11
4.770432472229004,1992-05-12
4.714175701141357,1992-05-13
4.736678123474121,1992-05-14
4.714175701141357,1992-05-15
4.736678123474121,1992-05-18
4.714175701141357,1992-05-19
4.669172763824463,1992-05-20
4.6579203605651855,1992-05-21
4.669172763824463,1992-05-22
4.646670818328857,1992-05-26
4.680422782897949,1992-05-27
4.680422782897949,1992-05-28
4.702925205230713,1992-05-29
4.6579203605651855,1992-06-01
4.725427150726318,1992-06-02
4.702925205230713,1992-06-03
4.635419845581055,1992-06-04
4.635419845581055,1992-06-05
4.545409679412842,1992-06-08
4.500407695770264,1992-06-09
4.410398006439209,1992-06-10
4.342892646789551,1992-06-11
4.3541436195373535,1992-06-12
4.3541436195373535,1992-06-15
4.365396499633789,1992-06-16
4.365396499633789,1992-06-17
4.342892646789551,1992-06-18
4.342892646789551,1992-06-19
4.297887802124023,1992-06-22
4.2528839111328125,1992-06-23
4.151625633239746,1992-06-24
4.027863502502441,1992-06-25
3.9603586196899414,1992-06-26
4.005362033843994,1992-06-29
4.050367832183838,1992-06-30
4.219132423400879,1992-07-01
4.230383396148682,1992-07-02
4.2528839111328125,1992-07-06
4.264134883880615,1992-07-07
4.264134883880615,1992-07-08
4.230383396148682,1992-07-09
4.264134883880615,1992-07-10
4.207881450653076,1992-07-13
4.342892646789551,1992-07-14
4.342892646789551,1992-07-15
4.421650409698486,1992-07-16
4.4554033279418945,1992-07-17
4.4666547775268555,1992-07-20
4.489156723022461,1992-07-21
4.4666547775268555,1992-07-22
4.556662559509277,1992-07-23
4.590414524078369,1992-07-24
4.601666450500488,1992-07-27
4.6241679191589355,1992-07-28
4.6241679191589355,1992-07-29
4.646670818328857,1992-07-30
4.69167423248291,1992-07-31
4.646670818328857,1992-08-03
4.680422782897949,1992-08-04
4.646670818328857,1992-08-05
4.635419845581055,1992-08-06
4.6579203605651855,1992-08-07
4.669172763824463,1992-08-10
4.590414524078369,1992-08-11
4.590414524078369,1992-08-12
4.477904796600342,1992-08-13
4.342892646789551,1992-08-14
4.309139251708984,1992-08-17
4.140374183654785,1992-08-18
4.219132423400879,1992-08-19
4.196630001068115,1992-08-20
4.2528839111328125,1992-08-21
4.241633415222168,1992-08-24
4.2528839111328125,1992-08-25
4.207881450653076,1992-08-26
4.140374183654785,1992-08-27
4.11787223815918,1992-08-28
4.050367832183838,1992-08-31
4.005362033843994,1992-09-01
3.982861042022705,1992-09-02
4.061619758605957,1992-09-03
4.061619758605957,1992-09-04
4.005362033843994,1992-09-08
4.027863502502441,1992-09-09
4.0728678703308105,1992-09-10
4.0391154289245605,1992-09-11
4.0728678703308105,1992-09-14
4.095369815826416,1992-09-15
4.084118366241455,1992-09-16
4.050367832183838,1992-09-17
4.230383396148682,1992-09-18
4.140374183654785,1992-09-21
4.230383396148682,1992-09-22
4.230383396148682,1992-09-23
4.230383396148682,1992-09-24
4.185378551483154,1992-09-25
4.185378551483154,1992-09-28
4.162876129150391,1992-09-29
4.162876129150391,1992-09-30
4.11787223815918,1992-10-01
4.0728678703308105,1992-10-02
4.027863502502441,1992-10-05
3.982861042022705,1992-10-06
3.8703486919403076,1992-10-07
3.802842617034912,1992-10-08
3.8928539752960205,1992-10-09
3.9153525829315186,1992-10-12
3.825345993041992,1992-10-13
3.7128353118896484,1992-10-14
3.7578392028808594,1992-10-15
3.802842617034912,1992-10-16
3.825345993041992,1992-10-19
3.9153525829315186,1992-10-20
4.005362033843994,1992-10-21
4.162876129150391,1992-10-22
4.365396499633789,1992-10-23
4.365396499633789,1992-10-26
4.3203911781311035,1992-10-27
4.3203911781311035,1992-10-28
4.297887802124023,1992-10-29
4.3203911781311035,1992-10-30
4.3203911781311035,1992-11-02
4.275385856628418,1992-11-03
4.185378551483154,1992-11-04
4.162876129150391,1992-11-05
4.140374183654785,1992-11-06
4.050367832183838,1992-11-09
4.095369815826416,1992-11-10
4.230383396148682,1992-11-11
4.140374183654785,1992-11-12
4.185378551483154,1992-11-13
4.11787223815918,1992-11-16
4.11787223815918,1992-11-17
4.050367832183838,1992-11-18
4.095369815826416,1992-11-19
4.095369815826416,1992-11-20
4.11787223815918,1992-11-23
4.185378551483154,1992-11-24
4.162876129150391,1992-11-25
4.207881450653076,1992-11-27
4.297887802124023,1992-11-30
4.297887802124023,1992-12-01
4.275385856628418,1992-12-02
4.387896537780762,1992-12-03
4.3203911781311035,1992-12-04
4.342892646789551,1992-12-07
4.3203911781311035,1992-12-08
4.365396499633789,1992-12-09
4.365396499633789,1992-12-10
4.410398006439209,1992-12-11
4.387896537780762,1992-12-14
4.432901859283447,1992-12-15
4.432901859283447,1992-12-16
4.500407695770264,1992-12-17
4.567913055419922,1992-12-18
4.477904796600342,1992-12-21
4.522909164428711,1992-12-22
4.6579203605651855,1992-12-23
4.545409679412842,1992-12-24
4.477904796600342,1992-12-28
4.500407695770264,1992-12-29
4.500407695770264,1992-12-30
4.522909164428711,1992-12-31
4.590414524078369,1993-01-04
4.567913055419922,1993-01-05
4.477904796600342,1993-01-06
4.567913055419922,1993-01-07
4.567913055419922,1993-01-08
4.590414524078369,1993-01-11
4.612915992736816,1993-01-12
4.590414524078369,1993-01-13
4.545409679412842,1993-01-14
4.567913055419922,1993-01-15
4.567913055419922,1993-01-18
4.590414524078369,1993-01-19
4.590414524078369,1993-01-20
4.612915992736816,1993-01-21
4.635419845581055,1993-01-22
4.635419845581055,1993-01-25
4.545409679412842,1993-01-26
4.522909164428711,1993-01-27
4.410398006439209,1993-01-28
4.2528839111328125,1993-01-29
4.365396499633789,1993-02-01
4.230383396148682,1993-02-02
4.185378551483154,1993-02-03
4.140374183654785,1993-02-04
4.095369815826416,1993-02-05
3.9153525829315186,1993-02-08
3.9603586196899414,1993-02-09
3.937856435775757,1993-02-10
4.027863502502441,1993-02-11
4.050367832183838,1993-02-12
4.005362033843994,1993-02-16
3.982861042022705,1993-02-17
3.982861042022705,1993-02-18
3.982861042022705,1993-02-19
3.8703486919403076,1993-02-22
3.982861042022705,1993-02-23
3.9153525829315186,1993-02-24
4.005362033843994,1993-02-25
4.005362033843994,1993-02-26
4.005362033843994,1993-03-01
4.005362033843994,1993-03-02
4.005362033843994,1993-03-03
4.050367832183838,1993-03-04
4.0728678703308105,1993-03-05
4.185378551483154,1993-03-08
4.095369815826416,1993-03-09
4.095369815826416,1993-03-10
4.140374183654785,1993-03-11
4.207881450653076,1993-03-12
4.2528839111328125,1993-03-15
4.3203911781311035,1993-03-16
4.230383396148682,1993-03-17
4.230383396148682,1993-03-18
4.207881450653076,1993-03-19
4.140374183654785,1993-03-22
4.140374183654785,1993-03-23
4.185378551483154,1993-03-24
4.230383396148682,1993-03-25
4.365396499633789,1993-03-26
4.3203911781311035,1993-03-29
4.410398006439209,1993-03-30
4.410398006439209,1993-03-31
4.365396499633789,1993-04-01
4.3203911781311035,1993-04-02
4.297887802124023,1993-04-05
4.275385856628418,1993-04-06
4.185378551483154,1993-04-07
4.162876129150391,1993-04-08
4.11787223815918,1993-04-12
3.982861042022705,1993-04-13
3.9603586196899414,1993-04-14
3.9603586196899414,1993-04-15
3.982861042022705,1993-04-16
4.050367832183838,1993-04-19
4.162876129150391,1993-04-20
4.162876129150391,1993-04-21
4.230383396148682,1993-04-22
4.185378551483154,1993-04-23
4.11787223815918,1993-04-26
4.162876129150391,1993-04-27
4.140374183654785,1993-04-28
4.230383396148682,1993-04-29
4.2528839111328125,1993-04-30
4.207881450653076,1993-05-03
4.2528839111328125,1993-05-04
4.230383396148682,1993-05-05
4.230383396148682,1993-05-06
4.185378551483154,1993-05-07
4.297887802124023,1993-05-10
4.207881450653076,1993-05-11
4.185378551483154,1993-05-12
4.207881450653076,1993-05-13
4.3203911781311035,1993-05-14
4.3203911781311035,1993-05-17
4.4554033279418945,1993-05-18
4.387896537780762,1993-05-19
4.387896537780762,1993-05-20
4.590414524078369,1993-05-21
4.545409679412842,1993-05-24
4.567913055419922,1993-05-25
4.545409679412842,1993-05-26
4.545409679412842,1993-05-27
4.545409679412842,1993-05-28
4.477904796600342,1993-06-01
4.432901859283447,1993-06-02
4.567913055419922,1993-06-03
4.500407695770264,1993-06-04
4.545409679412842,1993-06-07
4.432901859283447,1993-06-08
4.500407695770264,1993-06-09
4.365396499633789,1993-06-10
4.342892646789551,1993-06-11
4.4554033279418945,1993-06-14
4.342892646789551,1993-06-15
4.365396499633789,1993-06-16
4.342892646789551,1993-06-17
4.477904796600342,1993-06-18
4.477904796600342,1993-06-21
4.432901859283447,1993-06-22
4.477904796600342,1993-06-23
4.477904796600342,1993-06-24
4.477904796600342,1993-06-25
4.477904796600342,1993-06-28
4.545409679412842,1993-06-29
4.365396499633789,1993-06-30
4.500407695770264,1993-07-01
4.477904796600342,1993-07-02
4.432901859283447,1993-07-06
4.4554033279418945,1993-07-07
4.2528839111328125,1993-07-08
4.365396499633789,1993-07-09
4.3203911781311035,1993-07-12
4.410398006439209,1993-07-13
4.387896537780762,1993-07-14
4.387896537780762,1993-07-15
4.3203911781311035,1993-07-16
4.207881450653076,1993-07-19
4.275385856628418,1993-07-20
4.275385856628418,1993-07-21
4.410398006439209,1993-07-22
4.590414524078369,1993-07-23
4.500407695770264,1993-07-26
4.477904796600342,1993-07-27
4.590414524078369,1993-07-28
4.567913055419922,1993-07-29
4.545409679412842,1993-07-30
4.590414524078369,1993-08-02
4.612915992736816,1993-08-03
4.612915992736816,1993-08-04
4.635419845581055,1993-08-05
4.612915992736816,1993-08-06
4.545409679412842,1993-08-09
4.612915992736816,1993-08-10
4.567913055419922,1993-08-11
4.545409679412842,1993-08-12
4.612915992736816,1993-08-13
4.792932987213135,1993-08-16
4.927946090698242,1993-08-17
4.995451927185059,1993-08-18
5.017954349517822,1993-08-19
5.107963562011719,1993-08-20
5.107963562011719,1993-08-23
5.107963562011719,1993-08-24
5.107963562011719,1993-08-25
5.107963562011719,1993-08-26
5.130465030670166,1993-08-27
5.130465030670166,1993-08-30
5.107963562011719,1993-08-31
5.130465030670166,1993-09-01
5.220474720001221,1993-09-02
5.220474720001221,1993-09-03
5.130465030670166,1993-09-07
5.130465030670166,1993-09-08
5.220474720001221,1993-09-09
5.265477180480957,1993-09-10
5.265477180480957,1993-09-13
5.220474720001221,1993-09-14
5.220474720001221,1993-09-15
5.220474720001221,1993-09-16
5.220474720001221,1993-09-17
5.197971343994141,1993-09-20
5.197971343994141,1993-09-21
5.1529645919799805,1993-09-22
5.130465030670166,1993-09-23
5.130465030670166,1993-09-24
5.107963562011719,1993-09-27
5.1754679679870605,1993-09-28
5.1529645919799805,1993-09-29
5.265477180480957,1993-09-30
5.332983016967773,1993-10-01
5.332983016967773,1993-10-04
5.310480117797852,1993-10-05
5.37798547744751,1993-10-06
5.3554840087890625,1993-10-07
5.3554840087890625,1993-10-08
5.310480117797852,1993-10-11
5.445494651794434,1993-10-12
5.445494651794434,1993-10-13
5.37798547744751,1993-10-14
5.3554840087890625,1993-10-15
5.3554840087890625,1993-10-18
5.242974281311035,1993-10-19
5.197971343994141,1993-10-20
5.197971343994141,1993-10-21
5.220474720001221,1993-10-22
5.3554840087890625,1993-10-25
5.310480117797852,1993-10-26
5.3554840087890625,1993-10-27
5.37798547744751,1993-10-28
5.37798547744751,1993-10-29
5.37798547744751,1993-11-01
5.37798547744751,1993-11-02
5.197971343994141,1993-11-03
5.220474720001221,1993-11-04
5.1529645919799805,1993-11-05
5.107963562011719,1993-11-08
5.130465030670166,1993-11-09
5.310480117797852,1993-11-10
5.220474720001221,1993-11-11
5.265477180480957,1993-11-12
5.2879791259765625,1993-11-15
5.197971343994141,1993-11-16
5.1754679679870605,1993-11-17
5.107963562011719,1993-11-18
5.130465030670166,1993-11-19
5.0854597091674805,1993-11-22
5.040456771850586,1993-11-23
5.0854597091674805,1993-11-24
5.040456771850586,1993-11-26
4.995451927185059,1993-11-29
5.017954349517822,1993-11-30
5.017954349517822,1993-12-01
4.950448036193848,1993-12-02
4.950448036193848,1993-12-03
5.130465030670166,1993-12-06
5.265477180480957,1993-12-07
5.242974281311035,1993-12-08
5.242974281311035,1993-12-09
5.2879791259765625,1993-12-10
5.3554840087890625,1993-12-13
5.332983016967773,1993-12-14
5.3554840087890625,1993-12-15
5.310480117797852,1993-12-16
5.37798547744751,1993-12-17
5.332983016967773,1993-12-20
5.310480117797852,1993-12-21
5.37798547744751,1993-12-22
5.512999534606934,1993-12-23
5.648010730743408,1993-12-27
5.693016052246094,1993-12-28
5.670513153076172,1993-12-29
5.670513153076172,1993-12-30
5.693016052246094,1993-12-31
5.512999534606934,1994-01-03
5.400488376617432,1994-01-04
5.400488376617432,1994-01-05
5.400488376617432,1994-01-06
5.422990798950195,1994-01-07
5.467994689941406,1994-01-10
5.445494651794434,1994-01-11
5.400488376617432,1994-01-12
5.37798547744751,1994-01-13
5.3554840087890625,1994-01-14
5.400488376617432,1994-01-17
5.422990798950195,1994-01-18
5.445494651794434,1994-01-19
5.467994689941406,1994-01-20
5.2879791259765625,1994-01-21
5.242974281311035,1994-01-24
5.310480117797852,1994-01-25
5.400488376617432,1994-01-26
5.422990798950195,1994-01-27
5.512999534606934,1994-01-28
5.5580010414123535,1994-01-31
5.580503463745117,1994-02-01
5.580503463745117,1994-02-02
5.580503463745117,1994-02-03
5.3554840087890625,1994-02-04
5.332983016967773,1994-02-07
5.332983016967773,1994-02-08
5.3554840087890625,1994-02-09
5.265477180480957,1994-02-10
5.2879791259765625,1994-02-11
5.2879791259765625,1994-02-14
5.332983016967773,1994-02-15
5.3554840087890625,1994-02-16
5.2879791259765625,1994-02-17
5.2879791259765625,1994-02-18
5.332983016967773,1994-02-22
5.310480117797852,1994-02-23
5.242974281311035,1994-02-24
5.265477180480957,1994-02-25
5.2879791259765625,1994-02-28
5.3554840087890625,1994-03-01
5.37798547744751,1994-03-02
5.37798547744751,1994-03-03
5.37798547744751,1994-03-04
5.422990798950195,1994-03-07
5.422990798950195,1994-03-08
5.445494651794434,1994-03-09
5.3554840087890625,1994-03-10
5.3554840087890625,1994-03-11
5.37798547744751,1994-03-14
5.37798547744751,1994-03-15
5.37798547744751,1994-03-16
5.3554840087890625,1994-03-17
5.422990798950195,1994-03-18
5.400488376617432,1994-03-21
5.3554840087890625,1994-03-22
5.400488376617432,1994-03-23
5.3554840087890625,1994-03-24
5.3554840087890625,1994-03-25
5.310480117797852,1994-03-28
5.265477180480957,1994-03-29
5.1529645919799805,1994-03-30
5.062957286834717,1994-03-31
4.905442714691162,1994-04-04
4.905442714691162,1994-04-05
4.950448036193848,1994-04-06
5.040456771850586,1994-04-07
4.972950458526611,1994-04-08
4.927946090698242,1994-04-11
4.950448036193848,1994-04-12
4.927946090698242,1994-04-13
4.905442714691162,1994-04-14
4.905442714691162,1994-04-15
4.927946090698242,1994-04-18
4.905442714691162,1994-04-19
4.860438346862793,1994-04-20
4.927946090698242,1994-04-21
5.040456771850586,1994-04-22
5.1754679679870605,1994-04-25
5.220474720001221,1994-04-26
5.310480117797852,1994-04-28
5.242974281311035,1994-04-29
5.242974281311035,1994-05-02
5.242974281311035,1994-05-03
5.310480117797852,1994-05-04
5.310480117797852,1994-05-05
5.197971343994141,1994-05-06
4.995451927185059,1994-05-09
5.062957286834717,1994-05-10
4.8829426765441895,1994-05-11
4.927946090698242,1994-05-12
4.905442714691162,1994-05-13
5.040456771850586,1994-05-16
4.995451927185059,1994-05-17
5.017954349517822,1994-05-18
4.927946090698242,1994-05-19
4.905442714691162,1994-05-20
4.860438346862793,1994-05-23
4.905442714691162,1994-05-24
