V,Date
21.45256805419922,2011-11-28
21.321739196777344,2011-11-29
22.255863189697266,2011-11-30
22.43717384338379,2011-12-01
22.308643341064453,2011-12-02
22.04700469970703,2011-12-05
21.88863754272461,2011-12-06
22.27880859375,2011-12-07
21.987333297729492,2011-12-08
22.306358337402344,2011-12-09
22.244382858276367,2011-12-12
22.012575149536133,2011-12-13
22.115856170654297,2011-12-14
21.991914749145508,2011-12-15
22.363725662231445,2011-12-16
22.625370025634766,2011-12-19
23.261123657226562,2011-12-20
23.116531372070312,2011-12-21
23.07521629333496,2011-12-22
23.52047348022461,2011-12-23
23.38965606689453,2011-12-27
23.116531372070312,2011-12-28
23.674251556396484,2011-12-29
23.30242919921875,2011-12-30
23.63752555847168,2012-01-03
23.215227127075195,2012-01-04
23.38965606689453,2012-01-05
23.114233016967773,2012-01-06
22.928333282470703,2012-01-09
22.905385971069336,2012-01-10
22.747011184692383,2012-01-11
23.258838653564453,2012-01-12
23.12112045288086,2012-01-13
23.531951904296875,2012-01-17
23.818838119506836,2012-01-18
23.495227813720703,2012-01-19
23.084394454956055,2012-01-20
22.859481811523438,2012-01-23
23.183090209960938,2012-01-24
23.07981300354004,2012-01-25
23.148662567138672,2012-01-26
23.192279815673828,2012-01-27
22.92374038696289,2012-01-30
23.098163604736328,2012-01-31
23.527362823486328,2012-02-01
24.342130661010742,2012-02-02
24.564754486083984,2012-02-03
24.6404972076416,2012-02-06
24.553279876708984,2012-02-07
24.867717742919922,2012-02-08
25.80183219909668,2012-02-09
26.141510009765625,2012-02-10
25.868392944335938,2012-02-13
26.449060440063477,2012-02-14
26.467453002929688,2012-02-15
26.168516159057617,2012-02-16
26.446762084960938,2012-02-17
26.260499954223633,2012-02-21
26.7571964263916,2012-02-22
26.784791946411133,2012-02-23
27.028541564941406,2012-02-24
26.872175216674805,2012-02-27
27.35276222229004,2012-02-28
26.759498596191406,2012-02-29
26.94576072692871,2012-03-01
26.71120834350586,2012-03-02
26.729597091674805,2012-03-05
26.407663345336914,2012-03-06
26.591630935668945,2012-03-07
27.127418518066406,2012-03-08
26.943452835083008,2012-03-09
26.796283721923828,2012-03-12
26.966445922851562,2012-03-13
26.84687614440918,2012-03-14
26.904359817504883,2012-03-15
26.83077621459961,2012-03-16
27.32747459411621,2012-03-19
26.793989181518555,2012-03-20
26.84687614440918,2012-03-21
26.968748092651367,2012-03-22
27.31367301940918,2012-03-23
27.608020782470703,2012-03-26
27.550525665283203,2012-03-27
27.44474983215332,2012-03-28
27.364273071289062,2012-03-29
27.134309768676758,2012-03-30
27.359668731689453,2012-04-02
27.6769962310791,2012-04-03
27.359668731689453,2012-04-04
27.826473236083984,2012-04-05
27.4792423248291,2012-04-09
26.844575881958008,2012-04-10
26.991741180419922,2012-04-11
27.82877540588379,2012-04-12
28.32086181640625,2012-04-13
27.785079956054688,2012-04-16
28.0725154876709,2012-04-17
28.003530502319336,2012-04-18
27.86786651611328,2012-04-19
27.826473236083984,2012-04-20
27.15730857849121,2012-04-23
27.348169326782227,2012-04-24
28.005834579467773,2012-04-25
28.327762603759766,2012-04-26
28.40364646911621,2012-04-27
28.279478073120117,2012-04-30
28.304765701293945,2012-05-01
28.097816467285156,2012-05-02
26.768693923950195,2012-05-03
27.086023330688477,2012-05-04
27.2515926361084,2012-05-07
27.166513442993164,2012-05-08
27.000946044921875,2012-05-09
27.17340850830078,2012-05-10
27.11591339111328,2012-05-11
26.83997344970703,2012-05-14
26.81468391418457,2012-05-15
27.07732391357422,2012-05-16
26.49675178527832,2012-05-17
25.950733184814453,2012-05-18
26.7755184173584,2012-05-21
27.27545738220215,2012-05-22
27.455154418945312,2012-05-23
27.5933837890625,2012-05-24
27.50123405456543,2012-05-25
27.710886001586914,2012-05-29
27.068105697631836,2012-05-30
26.5405216217041,2012-05-31
25.860881805419922,2012-06-01
26.300926208496094,2012-06-04
26.220285415649414,2012-06-05
26.80316162109375,2012-06-06
26.91144371032715,2012-06-07
26.858455657958984,2012-06-08
26.805463790893555,2012-06-11
26.992080688476562,2012-06-12
26.471405029296875,2012-06-13
26.83772087097168,2012-06-14
27.27775764465332,2012-06-15
27.669416427612305,2012-06-18
27.957399368286133,2012-06-19
28.243080139160156,2012-06-20
27.526575088500977,2012-06-21
28.78679084777832,2012-06-22
27.93896484375,2012-06-25
28.374393463134766,2012-06-26
28.43890953063965,2012-06-27
27.996562957763672,2012-06-28
28.482681274414062,2012-06-29
29.17153549194336,2012-07-02
29.107027053833008,2012-07-03
29.261388778686523,2012-07-05
28.862817764282227,2012-07-06
28.48728370666504,2012-07-09
28.17165756225586,2012-07-10
27.816858291625977,2012-07-11
28.25459861755371,2012-07-12
28.588653564453125,2012-07-13
29.293642044067383,2012-07-16
29.54245376586914,2012-07-17
29.447998046875,2012-07-18
28.88815689086914,2012-07-19
28.971099853515625,2012-07-20
28.676206588745117,2012-07-23
28.25690460205078,2012-07-24
28.153230667114258,2012-07-25
29.206090927124023,2012-07-26
29.75210952758789,2012-07-27
30.143770217895508,2012-07-30
29.73598861694336,2012-07-31
29.36505699157715,2012-08-01
29.782058715820312,2012-08-02
30.176021575927734,2012-08-03
30.187530517578125,2012-08-06
30.04239273071289,2012-08-07
30.21518325805664,2012-08-08
29.60695457458496,2012-08-09
29.74059295654297,2012-08-10
29.563196182250977,2012-08-13
29.924903869628906,2012-08-14
29.784120559692383,2012-08-15
29.927207946777344,2012-08-16
29.69873046875,2012-08-17
29.57642936706543,2012-08-20
29.428722381591797,2012-08-21
29.562576293945312,2012-08-22
29.34334373474121,2012-08-23
29.230262756347656,2012-08-24
29.46103858947754,2012-08-27
29.40103530883789,2012-08-28
29.544111251831055,2012-08-29
29.23948860168457,2012-08-30
29.597192764282227,2012-08-31
29.65950584411621,2012-09-04
29.449501037597656,2012-09-05
29.885665893554688,2012-09-06
29.934127807617188,2012-09-07
29.696426391601562,2012-09-10
30.344907760620117,2012-09-11
30.799543380737305,2012-09-12
31.150318145751953,2012-09-13
30.98185157775879,2012-09-14
30.894166946411133,2012-09-17
30.845693588256836,2012-09-18
31.106483459472656,2012-09-19
31.064929962158203,2012-09-20
31.15493392944336,2012-09-21
30.864173889160156,2012-09-24
31.05340003967285,2012-09-25
30.582616806030273,2012-09-26
30.90339469909668,2012-09-27
30.988767623901367,2012-09-28
31.554187774658203,2012-10-01
31.38572120666504,2012-10-02
31.967283248901367,2012-10-03
32.23267364501953,2012-10-04
32.36882400512695,2012-10-05
32.01112747192383,2012-10-08
31.556493759155273,2012-10-09
31.713424682617188,2012-10-10
32.089595794677734,2012-10-11
32.10573959350586,2012-10-12
32.283443450927734,2012-10-15
32.576534271240234,2012-10-16
32.89961242675781,2012-10-17
32.7426872253418,2012-10-18
32.30189514160156,2012-10-19
32.078060150146484,2012-10-22
31.53341293334961,2012-10-23
31.498790740966797,2012-10-24
31.743425369262695,2012-10-25
31.918806076049805,2012-10-26
32.022666931152344,2012-10-31
33.20424270629883,2012-11-01
33.09347152709961,2012-11-02
32.65498733520508,2012-11-05
33.19962692260742,2012-11-06
32.89961242675781,2012-11-07
32.784236907958984,2012-11-08
32.984989166259766,2012-11-09
33.05655288696289,2012-11-12
32.87422180175781,2012-11-13
32.37228012084961,2012-11-14
32.38384246826172,2012-11-15
33.01070785522461,2012-11-16
33.690773010253906,2012-11-19
33.850372314453125,2012-11-20
33.92439651489258,2012-11-21
34.26211929321289,2012-11-23
34.060882568359375,2012-11-26
33.952144622802734,2012-11-27
34.07011032104492,2012-11-28
34.27598571777344,2012-11-29
34.629905700683594,2012-11-30
34.38240051269531,2012-12-03
34.13951110839844,2012-12-04
34.24822235107422,2012-12-05
34.34306716918945,2012-12-06
34.361576080322266,2012-12-07
34.387020111083984,2012-12-10
34.442527770996094,2012-12-11
34.20660400390625,2012-12-12
34.04930114746094,2012-12-13
33.961421966552734,2012-12-14
34.49574279785156,2012-12-17
34.863525390625,2012-12-18
34.50266647338867,2012-12-19
35.266014099121094,2012-12-20
34.87509536743164,2012-12-21
34.96992874145508,2012-12-24
34.6414680480957,2012-12-26
34.558189392089844,2012-12-27
34.38470458984375,2012-12-28
35.062469482421875,2012-12-31
35.941444396972656,2013-01-02
35.96920394897461,2013-01-03
36.26296615600586,2013-01-04
36.52204895019531,2013-01-07
36.8620719909668,2013-01-08
37.424171447753906,2013-01-09
37.12807846069336,2013-01-10
37.278438568115234,2013-01-11
37.160465240478516,2013-01-14
37.11420440673828,2013-01-15
37.05638122558594,2013-01-16
36.982357025146484,2013-01-17
36.609928131103516,2013-01-18
36.79035568237305,2013-01-22
36.79035568237305,2013-01-23
36.90833282470703,2013-01-24
36.97310256958008,2013-01-25
36.16581726074219,2013-01-28
36.23752975463867,2013-01-29
35.855865478515625,2013-01-30
36.52666091918945,2013-01-31
36.67702102661133,2013-02-01
36.23521423339844,2013-02-04
36.90139389038086,2013-02-05
37.19979476928711,2013-02-06
36.33004379272461,2013-02-07
36.50122833251953,2013-02-08
36.161190032958984,2013-02-11
36.269920349121094,2013-02-12
35.875850677490234,2013-02-13
36.15633010864258,2013-02-14
36.622249603271484,2013-02-15
36.53416442871094,2013-02-19
36.026519775390625,2013-02-20
36.49475860595703,2013-02-21
36.95604705810547,2013-02-22
36.135459899902344,2013-02-25
36.585166931152344,2013-02-26
37.05802536010742,2013-02-27
36.77291488647461,2013-02-28
36.64310836791992,2013-03-01
36.97227096557617,2013-03-04
37.15538024902344,2013-03-05
37.33386993408203,2013-03-06
37.20637893676758,2013-03-07
37.24347686767578,2013-03-08
37.36168670654297,2013-03-11
37.041805267333984,2013-03-12
36.942134857177734,2013-03-13
37.241153717041016,2013-03-14
36.752071380615234,2013-03-15
36.64079284667969,2013-03-18
36.16096878051758,2013-03-19
36.9328498840332,2013-03-20
36.57820510864258,2013-03-21
37.109031677246094,2013-03-22
38.015377044677734,2013-03-25
38.817405700683594,2013-03-26
39.09555435180664,2013-03-27
39.36908721923828,2013-03-28
38.791900634765625,2013-04-01
38.93099594116211,2013-04-02
38.18921661376953,2013-04-03
38.59024429321289,2013-04-04
38.28425979614258,2013-04-05
38.54619598388672,2013-04-08
38.18921661376953,2013-04-09
38.70845031738281,2013-04-10
38.8544921875,2013-04-11
38.4210205078125,2013-04-12
37.38719940185547,2013-04-15
38.17995071411133,2013-04-16
37.60507583618164,2013-04-17
37.41500473022461,2013-04-18
38.006107330322266,2013-04-19
37.906410217285156,2013-04-22
38.40015411376953,2013-04-23
38.72467803955078,2013-04-24
39.11874008178711,2013-04-25
38.76408386230469,2013-04-26
38.919403076171875,2013-04-29
39.04920196533203,2013-04-30
38.48360824584961,2013-05-01
40.657901763916016,2013-05-02
41.6175651550293,2013-05-03
41.46689224243164,2013-05-06
41.67551040649414,2013-05-07
41.552650451660156,2013-05-08
41.39503479003906,2013-05-09
41.43443298339844,2013-05-10
41.47616195678711,2013-05-13
41.79836654663086,2013-05-14
42.20940399169922,2013-05-15
41.75423812866211,2013-05-16
42.86197280883789,2013-05-17
42.1745719909668,2013-05-20
42.160640716552734,2013-05-21
41.83320999145508,2013-05-22
41.359458923339844,2013-05-23
41.905189514160156,2013-05-24
41.807647705078125,2013-05-28
41.368736267089844,2013-05-29
42.03986740112305,2013-05-30
41.368736267089844,2013-05-31
41.844810485839844,2013-06-03
41.847129821777344,2013-06-04
41.155094146728516,2013-06-05
41.64973449707031,2013-06-06
41.78675079345703,2013-06-07
42.34178161621094,2013-06-10
41.721744537353516,2013-06-11
41.603294372558594,2013-06-12
42.32320022583008,2013-06-13
42.01664352416992,2013-06-14
42.34642791748047,2013-06-17
42.73191452026367,2013-06-18
42.41145706176758,2013-06-19
41.443058013916016,2013-06-20
41.684566497802734,2013-06-21
41.3989372253418,2013-06-24
41.90983200073242,2013-06-25
42.41609191894531,2013-06-26
42.789974212646484,2013-06-27
42.43930435180664,2013-06-28
43.012908935546875,2013-07-01
43.017555236816406,2013-07-02
43.43555450439453,2013-07-03
44.306400299072266,2013-07-05
43.68171691894531,2013-07-08
43.47270965576172,2013-07-09
43.356597900390625,2013-07-10
44.11366271972656,2013-07-11
44.290164947509766,2013-07-12
44.18100357055664,2013-07-15
43.978973388671875,2013-07-16
44.03935241699219,2013-07-17
44.35749816894531,2013-07-18
44.1043701171875,2013-07-19
44.40626525878906,2013-07-22
43.79318618774414,2013-07-23
43.36821746826172,2013-07-24
45.19350051879883,2013-07-25
44.86607360839844,2013-07-26
44.58042526245117,2013-07-29
44.45735549926758,2013-07-30
41.1063346862793,2013-07-31
41.607940673828125,2013-08-01
42.72958755493164,2013-08-02
42.85499954223633,2013-08-05
42.47182083129883,2013-08-06
42.12349319458008,2013-08-07
41.98183059692383,2013-08-08
41.756568908691406,2013-08-09
41.74494934082031,2013-08-12
41.62186813354492,2013-08-13
41.49391174316406,2013-08-14
40.4655876159668,2013-08-15
40.27946472167969,2013-08-16
40.709861755371094,2013-08-19
40.30038833618164,2013-08-20
41.50320816040039,2013-08-21
41.62652587890625,2013-08-22
41.668399810791016,2013-08-23
40.71452331542969,2013-08-26
40.52141571044922,2013-08-27
40.76337432861328,2013-08-28
40.80060577392578,2013-08-29
40.5795783996582,2013-08-30
41.18448257446289,2013-09-03
40.99137878417969,2013-09-04
40.99603271484375,2013-09-05
41.103057861328125,2013-09-06
41.54044723510742,2013-09-09
42.9456787109375,2013-09-10
43.34584426879883,2013-09-11
43.05502700805664,2013-09-12
43.97167205810547,2013-09-13
44.06009292602539,2013-09-16
44.576576232910156,2013-09-17
45.053524017333984,2013-09-18
45.300132751464844,2013-09-19
46.25867462158203,2013-09-20
45.65609359741211,2013-09-23
44.981414794921875,2013-09-24
44.56727981567383,2013-09-25
45.03257751464844,2013-09-26
44.9139289855957,2013-09-27
44.46025848388672,2013-09-30
44.95348358154297,2013-10-01
44.62777328491211,2013-10-02
43.8902587890625,2013-10-03
44.31601333618164,2013-10-04
43.35049057006836,2013-10-07
42.466407775878906,2013-10-08
42.77351379394531,2013-10-09
43.978660583496094,2013-10-10
44.71617889404297,2013-10-11
45.004669189453125,2013-10-14
44.523067474365234,2013-10-15
45.5141716003418,2013-10-16
46.13070297241211,2013-10-17
46.63558578491211,2013-10-18
46.540191650390625,2013-10-21
46.52622604370117,2013-10-22
46.272621154785156,2013-10-23
47.20790100097656,2013-10-24
47.2427864074707,2013-10-25
47.24746322631836,2013-10-28
47.517333984375,2013-10-29
47.419612884521484,2013-10-30
45.756134033203125,2013-10-31
46.335453033447266,2013-11-01
45.697975158691406,2013-11-04
45.91899871826172,2013-11-05
46.30289077758789,2013-11-06
45.623538970947266,2013-11-07
46.133026123046875,2013-11-08
46.36104965209961,2013-11-11
46.12839126586914,2013-11-12
46.57366943359375,2013-11-13
46.65989685058594,2013-11-14
47.091190338134766,2013-11-15
46.60163497924805,2013-11-18
46.0164909362793,2013-11-19
46.186676025390625,2013-11-20
47.00027084350586,2013-11-21
47.119171142578125,2013-11-22
47.074867248535156,2013-11-25
47.44554901123047,2013-11-26
47.55510711669922,2013-11-27
47.431556701660156,2013-11-29
47.82087707519531,2013-12-02
47.032920837402344,2013-12-03
47.263702392578125,2013-12-04
47.023590087890625,2013-12-05
47.060890197753906,2013-12-06
46.9956169128418,2013-12-09
46.49205017089844,2013-12-10
47.94443893432617,2013-12-11
47.426902770996094,2013-12-12
48.34074020385742,2013-12-13
48.43165969848633,2013-12-16
49.713836669921875,2013-12-17
50.203399658203125,2013-12-18
50.37359619140625,2013-12-19
50.34794235229492,2013-12-20
50.828189849853516,2013-12-23
50.991371154785156,2013-12-24
51.33406066894531,2013-12-26
51.21051025390625,2013-12-27
51.49958419799805,2013-12-30
51.91221237182617,2013-12-31
51.52289581298828,2014-01-02
51.557861328125,2014-01-03
51.24782180786133,2014-01-06
51.63945388793945,2014-01-07
51.80498504638672,2014-01-08
51.73271179199219,2014-01-09
51.55087661743164,2014-01-10
51.03098678588867,2014-01-13
51.90522384643555,2014-01-14
52.163978576660156,2014-01-15
51.70006561279297,2014-01-16
54.12689971923828,2014-01-17
54.06861877441406,2014-01-21
54.315738677978516,2014-01-22
53.21072769165039,2014-01-23
51.57884216308594,2014-01-24
50.40623092651367,2014-01-27
51.51124572753906,2014-01-28
50.616031646728516,2014-01-29
51.492584228515625,2014-01-30
50.2220573425293,2014-01-31
49.76512908935547,2014-02-03
50.01457214355469,2014-02-04
50.26403045654297,2014-02-05
51.056644439697266,2014-02-06
51.70240020751953,2014-02-07
51.41566467285156,2014-02-10
51.83062744140625,2014-02-11
52.353759765625,2014-02-12
52.32573699951172,2014-02-13
52.781150817871094,2014-02-14
52.7951545715332,2014-02-18
52.28602600097656,2014-02-19
52.18794631958008,2014-02-20
52.16458511352539,2014-02-21
52.82551193237305,2014-02-24
53.0403938293457,2014-02-25
52.80684280395508,2014-02-26
52.84654235839844,2014-02-27
52.76713562011719,2014-02-28
51.716182708740234,2014-03-03
52.664363861083984,2014-03-04
52.0361328125,2014-03-05
52.2813606262207,2014-03-06
52.67839050292969,2014-03-07
52.664363861083984,2014-03-10
53.056724548339844,2014-03-11
52.80449676513672,2014-03-12
51.56203842163086,2014-03-13
51.5597038269043,2014-03-14
52.2626838684082,2014-03-17
52.87690734863281,2014-03-18
52.27200698852539,2014-03-19
51.804931640625,2014-03-20
52.16691589355469,2014-03-21
51.55501937866211,2014-03-24
51.0062141418457,2014-03-25
50.3709602355957,2014-03-26
50.3919677734375,2014-03-27
49.53253173828125,2014-03-28
50.412986755371094,2014-03-31
50.14208221435547,2014-04-01
50.132747650146484,2014-04-02
50.21449279785156,2014-04-03
48.50728225708008,2014-04-04
47.505367279052734,2014-04-07
47.31385803222656,2014-04-08
48.469905853271484,2014-04-09
47.070980072021484,2014-04-10
45.921939849853516,2014-04-11
46.94485855102539,2014-04-14
47.65483474731445,2014-04-15
48.89496612548828,2014-04-16
48.565650939941406,2014-04-17
48.841243743896484,2014-04-21
49.037437438964844,2014-04-22
48.76884841918945,2014-04-23
48.90428924560547,2014-04-24
46.459083557128906,2014-04-25
47.04062271118164,2014-04-28
47.332557678222656,2014-04-29
47.31852722167969,2014-04-30
48.13127517700195,2014-05-01
47.741233825683594,2014-05-02
48.37416076660156,2014-05-05
47.96078872680664,2014-05-06
48.74082565307617,2014-05-07
49.25462341308594,2014-05-08
49.233604431152344,2014-05-09
49.44145202636719,2014-05-12
49.525543212890625,2014-05-13
49.10435485839844,2014-05-14
48.540435791015625,2014-05-15
49.092655181884766,2014-05-16
49.221343994140625,2014-05-19
48.65041732788086,2014-05-20
49.1605110168457,2014-05-21
48.98969650268555,2014-05-22
49.6214599609375,2014-05-23
50.19004440307617,2014-05-27
50.02626419067383,2014-05-28
50.22983169555664,2014-05-29
50.26727294921875,2014-05-30
49.960750579833984,2014-06-02
49.44596862792969,2014-06-03
49.471710205078125,2014-06-04
49.65656280517578,2014-06-05
49.83906936645508,2014-06-06
49.74081039428711,2014-06-09
50.131553649902344,2014-06-10
49.76419448852539,2014-06-11
49.55127716064453,2014-06-12
49.438961029052734,2014-06-13
49.193267822265625,2014-06-16
49.32664108276367,2014-06-17
49.429603576660156,2014-06-18
49.21198654174805,2014-06-19
49.017791748046875,2014-06-20
49.01310729980469,2014-06-23
48.6200065612793,2014-06-24
48.91716766357422,2014-06-25
48.89375686645508,2014-06-26
48.96864700317383,2014-06-27
49.303245544433594,2014-06-30
50.131553649902344,2014-07-01
50.26961135864258,2014-07-02
50.66036605834961,2014-07-03
50.714168548583984,2014-07-07
50.36787414550781,2014-07-08
50.578453063964844,2014-07-09
50.433387756347656,2014-07-10
50.775020599365234,2014-07-11
51.717979431152344,2014-07-14
51.89346694946289,2014-07-15
52.101715087890625,2014-07-16
50.98092269897461,2014-07-17
51.52376937866211,2014-07-18
51.294471740722656,2014-07-21
51.77179718017578,2014-07-22
51.757755279541016,2014-07-23
52.11809158325195,2014-07-24
50.25322341918945,2014-07-25
50.12453079223633,2014-07-28
49.9560661315918,2014-07-29
50.08708572387695,2014-07-30
49.373435974121094,2014-07-31
49.56062316894531,2014-08-01
49.642520904541016,2014-08-04
49.263458251953125,2014-08-05
49.29856491088867,2014-08-06
48.912479400634766,2014-08-07
49.24475860595703,2014-08-08
49.2728271484375,2014-08-11
49.207305908203125,2014-08-12
49.56599807739258,2014-08-13
49.821533203125,2014-08-14
49.27528762817383,2014-08-15
50.24350357055664,2014-08-18
50.40291213989258,2014-08-19
50.68423843383789,2014-08-20
50.57874298095703,2014-08-21
50.658451080322266,2014-08-22
50.64202117919922,2014-08-25
50.80847930908203,2014-08-26
50.902244567871094,2014-08-27
50.30913162231445,2014-08-28
49.821533203125,2014-08-29
50.339599609375,2014-09-02
50.37947082519531,2014-09-03
50.22943115234375,2014-09-04
50.21772003173828,2014-09-05
50.58341598510742,2014-09-08
50.234130859375,2014-09-09
50.8436393737793,2014-09-10
50.39118576049805,2014-09-11
50.177860260009766,2014-09-12
50.31850814819336,2014-09-15
50.94210433959961,2014-09-16
50.527164459228516,2014-09-17
50.740501403808594,2014-09-18
50.695945739746094,2014-09-19
50.14035415649414,2014-09-22
49.807456970214844,2014-09-23
50.26460266113281,2014-09-24
49.397212982177734,2014-09-25
49.685550689697266,2014-09-26
49.448768615722656,2014-09-29
50.02079391479492,2014-09-30
49.23309326171875,2014-10-01
49.16510772705078,2014-10-02
49.697269439697266,2014-10-03
49.6503791809082,2014-10-06
48.77360153198242,2014-10-07
49.78401184082031,2014-10-08
48.693912506103516,2014-10-09
48.05391311645508,2014-10-10
47.889801025390625,2014-10-13
47.52408981323242,2014-10-14
46.945037841796875,2014-10-15
47.589725494384766,2014-10-16
48.29302978515625,2014-10-17
48.72672653198242,2014-10-20
50.00672149658203,2014-10-21
49.4464225769043,2014-10-22
50.234130859375,2014-10-23
50.04657745361328,2014-10-24
50.0301628112793,2014-10-27
50.80379867553711,2014-10-28
50.32320785522461,2014-10-29
55.478370666503906,2014-10-30
56.59894561767578,2014-10-31
56.624732971191406,2014-11-03
56.95998001098633,2014-11-04
58.49785232543945,2014-11-05
58.629146575927734,2014-11-06
59.17771911621094,2014-11-07
58.65726852416992,2014-11-10
58.544742584228516,2014-11-11
59.178924560546875,2014-11-12
58.9370002746582,2014-11-13
58.44843292236328,2014-11-14
58.67392349243164,2014-11-17
58.65748977661133,2014-11-18
58.688018798828125,2014-11-19
59.113162994384766,2014-11-20
59.71211242675781,2014-11-21
59.80606460571289,2014-11-24
60.42613983154297,2014-11-25
60.42613983154297,2014-11-26
60.64459991455078,2014-11-28
60.63520431518555,2014-12-01
61.07209014892578,2014-12-02
61.4455451965332,2014-12-03
61.33750915527344,2014-12-04
61.85660171508789,2014-12-05
61.79787826538086,2014-12-08
62.04216766357422,2014-12-09
61.4737434387207,2014-12-10
61.80257034301758,2014-12-11
60.31342315673828,2014-12-12
60.29463195800781,2014-12-15
59.5218505859375,2014-12-16
60.8536491394043,2014-12-17
62.04685974121094,2014-12-18
61.461997985839844,2014-12-19
62.05859375,2014-12-22
62.30522918701172,2014-12-23
62.86189270019531,2014-12-24
62.62468338012695,2014-12-26
62.34517288208008,2014-12-29
62.13845443725586,2014-12-30
61.58649826049805,2014-12-31
62.24884796142578,2015-01-02
60.87479019165039,2015-01-05
60.482521057128906,2015-01-06
61.29288101196289,2015-01-07
62.11497497558594,2015-01-08
61.19422149658203,2015-01-09
61.074440002441406,2015-01-12
61.2529411315918,2015-01-13
60.02684783935547,2015-01-14
59.456092834472656,2015-01-15
59.883567810058594,2015-01-16
60.32750701904297,2015-01-20
60.430850982666016,2015-01-21
60.50602340698242,2015-01-22
60.66809844970703,2015-01-23
60.25469207763672,2015-01-26
58.95344543457031,2015-01-27
57.865936279296875,2015-01-28
58.25113296508789,2015-01-29
59.87417221069336,2015-01-30
59.97517013549805,2015-02-02
61.020408630371094,2015-02-03
62.21831512451172,2015-02-04
63.841346740722656,2015-02-05
62.81258010864258,2015-02-06
62.352210998535156,2015-02-09
62.13845443725586,2015-02-10
62.590267181396484,2015-02-11
63.748008728027344,2015-02-12
63.44679260253906,2015-02-13
63.73859405517578,2015-02-17
63.32677459716797,2015-02-18
63.32208251953125,2015-02-19
64.23979187011719,2015-02-20
64.24211120605469,2015-02-23
64.11505126953125,2015-02-24
64.24211120605469,2015-02-25
64.416259765625,2015-02-26
63.842105865478516,2015-02-27
65.48456573486328,2015-03-02
64.78099822998047,2015-03-03
64.416259765625,2015-03-04
64.50566864013672,2015-03-05
63.37855529785156,2015-03-06
63.86800765991211,2015-03-09
62.404361724853516,2015-03-10
62.298465728759766,2015-03-11
63.435028076171875,2015-03-12
62.36436080932617,2015-03-13
63.30326461791992,2015-03-16
62.2396354675293,2015-03-17
62.98558044433594,2015-03-18
62.88439178466797,2015-03-19
63.44914245605469,2015-03-20
63.13853073120117,2015-03-23
63.1573486328125,2015-03-24
61.867862701416016,2015-03-25
61.7360725402832,2015-03-26
61.689022064208984,2015-03-27
61.80198669433594,2015-03-30
61.56665802001953,2015-03-31
61.35017013549805,2015-04-01
61.453704833984375,2015-04-02
61.36898422241211,2015-04-06
61.93373489379883,2015-04-07
62.592613220214844,2015-04-08
62.5361328125,2015-04-09
62.44199752807617,2015-04-10
61.75490188598633,2015-04-13
61.679603576660156,2015-04-14
61.8207893371582,2015-04-15
61.79255294799805,2015-04-16
60.72894287109375,2015-04-17
60.91720199584961,2015-04-20
61.51017761230469,2015-04-21
64.01386260986328,2015-04-22
63.74091720581055,2015-04-23
63.51502227783203,2015-04-24
63.1573486328125,2015-04-27
62.84675216674805,2015-04-28
63.383270263671875,2015-04-29
62.169063568115234,2015-04-30
61.90549850463867,2015-05-01
61.726661682128906,2015-05-04
62.08433532714844,2015-05-05
61.81138229370117,2015-05-06
62.66792297363281,2015-05-07
65.38810729980469,2015-05-08
64.96453857421875,2015-05-11
64.6539306640625,2015-05-12
64.72935485839844,2015-05-13
66.00227355957031,2015-05-14
65.59681701660156,2015-05-15
66.00227355957031,2015-05-18
66.15312957763672,2015-05-19
65.7948226928711,2015-05-20
65.40824890136719,2015-05-21
65.64395904541016,2015-05-22
64.62565612792969,2015-05-26
65.52137756347656,2015-05-27
65.58737182617188,2015-05-28
64.75765228271484,2015-05-29
65.16310119628906,2015-06-01
65.09708404541016,2015-06-02
65.01224517822266,2015-06-03
64.31449127197266,2015-06-04
64.46537780761719,2015-06-05
63.81476593017578,2015-06-08
64.0693359375,2015-06-09
65.65338897705078,2015-06-10
65.66279602050781,2015-06-11
65.37053680419922,2015-06-12
64.65392303466797,2015-06-15
65.06880950927734,2015-06-16
64.82366180419922,2015-06-17
65.53079986572266,2015-06-18
64.7670669555664,2015-06-19
65.14423370361328,2015-06-22
65.45539855957031,2015-06-23
64.92736053466797,2015-06-24
64.70109558105469,2015-06-25
64.82366180419922,2015-06-26
62.90959548950195,2015-06-29
63.31501388549805,2015-06-30
63.97503662109375,2015-07-01
64.34278869628906,2015-07-02
64.2296371459961,2015-07-06
63.89961242675781,2015-07-07
62.919002532958984,2015-07-08
63.220726013183594,2015-07-09
64.51251220703125,2015-07-10
65.54967498779297,2015-07-13
66.0965576171875,2015-07-14
66.0210952758789,2015-07-15
66.53970336914062,2015-07-16
66.83200073242188,2015-07-17
68.54805755615234,2015-07-20
67.90690612792969,2015-07-21
67.85974884033203,2015-07-22
67.65231323242188,2015-07-23
70.52815246582031,2015-07-24
69.64180755615234,2015-07-27
70.4715576171875,2015-07-28
71.66902923583984,2015-07-29
72.01792907714844,2015-07-30
71.03727722167969,2015-07-31
71.44273376464844,2015-08-03
70.97128295898438,2015-08-04
70.69783782958984,2015-08-05
69.3778076171875,2015-08-06
69.9718246459961,2015-08-07
70.13212585449219,2015-08-10
69.17034149169922,2015-08-11
69.4537124633789,2015-08-12
69.822021484375,2015-08-13
70.09590911865234,2015-08-14
