GS,Date
90.01050567626953,2011-09-01
85.91765594482422,2011-09-02
83.9113540649414,2011-09-06
86.94490051269531,2011-09-07
84.0959243774414,2011-09-08
82.05754852294922,2011-09-09
82.5952377319336,2011-09-12
83.53418731689453,2011-09-13
83.89530944824219,2011-09-14
86.64793395996094,2011-09-15
86.26272583007812,2011-09-16
84.11200714111328,2011-09-19
82.346435546875,2011-09-20
78.53450012207031,2011-09-21
75.42073822021484,2011-09-22
76.38372802734375,2011-09-23
79.5616683959961,2011-09-26
79.8907699584961,2011-09-27
77.2986068725586,2011-09-28
80.14754486083984,2011-09-29
75.8781509399414,2011-09-30
72.29090881347656,2011-10-03
75.90222930908203,2011-10-04
75.66950988769531,2011-10-05
78.59066009521484,2011-10-06
74.3854751586914,2011-10-07
77.1541748046875,2011-10-10
77.60358428955078,2011-10-11
79.5376205444336,2011-10-12
77.16217041015625,2011-10-13
77.62763977050781,2011-10-14
77.76409149169922,2011-10-17
82.05754852294922,2011-10-18
80.88587188720703,2011-10-19
80.9420394897461,2011-10-20
81.92913818359375,2011-10-21
83.44590759277344,2011-10-24
80.60498809814453,2011-10-25
85.33180236816406,2011-10-26
93.4131851196289,2011-10-27
92.97982788085938,2011-10-28
87.91592407226562,2011-10-31
83.09281158447266,2011-11-01
85.17132568359375,2011-11-02
86.41520690917969,2011-11-03
84.29656982421875,2011-11-04
84.721923828125,2011-11-07
87.13748168945312,2011-11-08
79.98704528808594,2011-11-09
79.85063171386719,2011-11-10
81.58407592773438,2011-11-11
79.68209075927734,2011-11-14
80.05126190185547,2011-11-15
76.72078704833984,2011-11-16
74.11259460449219,2011-11-17
73.7594985961914,2011-11-18
73.26997375488281,2011-11-21
71.74517822265625,2011-11-22
70.53340911865234,2011-11-23
71.22355651855469,2011-11-25
72.85264587402344,2011-11-28
71.54755401611328,2011-11-29
77.22720336914062,2011-11-30
76.07518005371094,2011-12-01
78.34701538085938,2011-12-02
80.4174575805664,2011-12-05
81.49701690673828,2011-12-06
84.69535064697266,2011-12-07
80.4980239868164,2011-12-08
81.73065185546875,2011-12-09
78.97539520263672,2011-12-12
76.56656646728516,2011-12-13
75.1245346069336,2011-12-14
74.03691101074219,2011-12-15
72.5867919921875,2011-12-16
70.6532974243164,2011-12-19
73.29576110839844,2011-12-20
74.1174545288086,2011-12-21
76.06710052490234,2011-12-22
75.55953216552734,2011-12-23
74.03691101074219,2011-12-27
72.6029281616211,2011-12-28
73.3199234008789,2011-12-29
72.85264587402344,2011-12-30
76.82437133789062,2012-01-03
76.32491302490234,2012-01-04
76.19600677490234,2012-01-05
75.261474609375,2012-01-06
76.28459930419922,2012-01-09
79.21710968017578,2012-01-10
80.36914825439453,2012-01-11
81.53729248046875,2012-01-12
79.72464752197266,2012-01-13
78.69345092773438,2012-01-17
84.03472900390625,2012-01-18
86.7496566772461,2012-01-19
87.60365295410156,2012-01-20
87.16055297851562,2012-01-23
87.7083740234375,2012-01-24
87.22501373291016,2012-01-25
87.45861053466797,2012-01-26
90.04469299316406,2012-01-27
88.40123748779297,2012-01-30
89.80299377441406,2012-01-31
91.39815521240234,2012-02-01
91.34979248046875,2012-02-02
94.68508911132812,2012-02-03
94.5722885131836,2012-02-06
93.43639373779297,2012-02-07
93.57331848144531,2012-02-08
93.35578155517578,2012-02-09
91.93791198730469,2012-02-10
92.26820373535156,2012-02-13
90.93087768554688,2012-02-14
91.17253875732422,2012-02-15
92.43738555908203,2012-02-16
93.3799819946289,2012-02-17
93.96002197265625,2012-02-21
92.13125610351562,2012-02-22
93.29131317138672,2012-02-23
93.3477554321289,2012-02-24
93.6377944946289,2012-02-27
94.63168334960938,2012-02-28
93.03982543945312,2012-02-29
97.8801040649414,2012-03-01
96.93461608886719,2012-03-02
95.85993957519531,2012-03-05
91.85197448730469,2012-03-06
94.05796813964844,2012-03-07
94.68016052246094,2012-03-08
94.77717590332031,2012-03-09
94.53472137451172,2012-03-12
100.63554382324219,2012-03-13
97.26593780517578,2012-03-14
99.43962097167969,2012-03-15
99.33460998535156,2012-03-16
100.44163513183594,2012-03-19
101.83149719238281,2012-03-20
101.80724334716797,2012-03-21
100.79714965820312,2012-03-22
101.96077728271484,2012-03-23
103.4880142211914,2012-03-26
102.08199310302734,2012-03-27
102.10623168945312,2012-03-28
100.0052719116211,2012-03-29
100.49818420410156,2012-03-30
100.9264907836914,2012-04-02
99.15680694580078,2012-04-03
96.93461608886719,2012-04-04
95.35086822509766,2012-04-05
94.55897521972656,2012-04-09
92.57112884521484,2012-04-10
93.67819213867188,2012-04-11
97.2821273803711,2012-04-12
92.99940490722656,2012-04-13
95.13268280029297,2012-04-16
94.42967987060547,2012-04-17
93.193359375,2012-04-18
91.79539489746094,2012-04-19
90.85807037353516,2012-04-20
90.3005142211914,2012-04-23
92.20751953125,2012-04-24
92.10247039794922,2012-04-25
92.57112884521484,2012-04-26
92.44993591308594,2012-04-27
93.04791259765625,2012-04-30
93.193359375,2012-05-01
91.93277740478516,2012-05-02
90.12273406982422,2012-05-03
88.07025909423828,2012-05-04
88.91870880126953,2012-05-07
88.3773193359375,2012-05-08
86.69656372070312,2012-05-09
85.91273498535156,2012-05-10
82.5269775390625,2012-05-11
80.6199722290039,2012-05-14
80.70077514648438,2012-05-15
79.351318359375,2012-05-16
78.44628143310547,2012-05-17
77.16148376464844,2012-05-18
77.9856948852539,2012-05-21
78.80989074707031,2012-05-22
79.22200775146484,2012-05-23
78.2685317993164,2012-05-24
78.13922882080078,2012-05-25
79.45455169677734,2012-05-29
76.8157958984375,2012-05-30
77.7008056640625,2012-05-31
75.21631622314453,2012-06-01
73.88475799560547,2012-06-04
74.86719512939453,2012-06-05
77.09998321533203,2012-06-06
76.32052612304688,2012-06-07
76.75894927978516,2012-06-08
75.34619903564453,2012-06-11
76.35298156738281,2012-06-12
75.2812728881836,2012-06-13
76.17436218261719,2012-06-14
77.6683349609375,2012-06-15
76.02012634277344,2012-06-18
78.2447738647461,2012-06-19
78.39091491699219,2012-06-20
76.23931884765625,2012-06-21
76.02012634277344,2012-06-22
74.06340026855469,2012-06-25
73.90913391113281,2012-06-26
75.72785186767578,2012-06-27
75.90642547607422,2012-06-28
77.83069610595703,2012-06-29
78.86184692382812,2012-07-02
80.05535125732422,2012-07-03
77.87937927246094,2012-07-05
77.5140380859375,2012-07-06
76.7021255493164,2012-07-09
76.52349853515625,2012-07-10
77.23798370361328,2012-07-11
76.33673858642578,2012-07-12
79.10541534423828,2012-07-13
79.30839538574219,2012-07-16
79.55198669433594,2012-07-17
78.35845184326172,2012-07-18
77.13243865966797,2012-07-19
76.4504623413086,2012-07-20
75.63848876953125,2012-07-23
76.7021255493164,2012-07-24
77.91188049316406,2012-07-25
79.61693572998047,2012-07-26
82.52357482910156,2012-07-27
81.9065170288086,2012-07-30
81.92277526855469,2012-07-31
81.26513671875,2012-08-01
79.4139404296875,2012-08-02
81.98772430419922,2012-08-03
82.83211517333984,2012-08-06
83.8226547241211,2012-08-07
83.22185516357422,2012-08-08
84.11498260498047,2012-08-09
83.64402770996094,2012-08-10
84.12307739257812,2012-08-13
83.83891296386719,2012-08-14
83.73334503173828,2012-08-15
84.02565002441406,2012-08-16
84.11498260498047,2012-08-17
85.47897338867188,2012-08-20
85.51145935058594,2012-08-21
84.98371124267578,2012-08-22
84.50468444824219,2012-08-23
85.21916961669922,2012-08-24
85.34906768798828,2012-08-27
85.65081024169922,2012-08-28
86.05855560302734,2012-08-29
85.39800262451172,2012-08-30
86.2134780883789,2012-08-31
86.77618408203125,2012-09-04
89.65485382080078,2012-09-05
92.59060668945312,2012-09-06
94.8658447265625,2012-09-07
93.5202865600586,2012-09-10
95.1594009399414,2012-09-11
96.42341613769531,2012-09-12
98.40505981445312,2012-09-13
98.96773529052734,2012-09-14
97.77711486816406,2012-09-17
97.76081085205078,2012-09-18
97.05950927734375,2012-09-19
95.92595672607422,2012-09-20
95.18388366699219,2012-09-21
95.08599090576172,2012-09-24
92.5579833984375,2012-09-25
92.21549224853516,2012-09-26
93.9687728881836,2012-09-27
92.70476531982422,2012-09-28
95.29804229736328,2012-10-01
95.61607360839844,2012-10-02
96.15428924560547,2012-10-03
97.77711486816406,2012-10-04
97.29595947265625,2012-10-05
97.41828918457031,2012-10-08
97.55693054199219,2012-10-09
97.9239273071289,2012-10-10
99.48148345947266,2012-10-11
98.02175903320312,2012-10-12
101.52838134765625,2012-10-15
100.48454284667969,2012-10-16
101.87088775634766,2012-10-17
102.0584487915039,2012-10-18
100.81075286865234,2012-10-19
100.11759185791016,2012-10-22
97.04317474365234,2012-10-23
97.67112731933594,2012-10-24
97.63032531738281,2012-10-25
97.40201568603516,2012-10-26
99.80770111083984,2012-10-31
101.81379699707031,2012-11-01
100.509033203125,2012-11-02
101.18588256835938,2012-11-05
102.95548248291016,2012-11-06
96.21137237548828,2012-11-07
94.00141143798828,2012-11-08
94.71903228759766,2012-11-09
95.60794067382812,2012-11-12
94.9800033569336,2012-11-13
93.1614761352539,2012-11-14
94.14006042480469,2012-11-15
94.46623992919922,2012-11-16
96.47235870361328,2012-11-19
96.30110168457031,2012-11-20
95.98304748535156,2012-11-21
98.11146545410156,2012-11-23
98.6252212524414,2012-11-26
96.56204223632812,2012-11-27
97.72496795654297,2012-11-28
97.23359680175781,2012-11-29
96.46377563476562,2012-11-30
96.96330261230469,2012-12-03
95.47285461425781,2012-12-04
95.92326354980469,2012-12-05
95.9805679321289,2012-12-06
95.46468353271484,2012-12-07
95.82499694824219,2012-12-10
97.34003448486328,2012-12-11
96.70946502685547,2012-12-12
97.04521179199219,2012-12-13
97.74951934814453,2012-12-14
101.13177490234375,2012-12-17
104.63687896728516,2012-12-18
104.21101379394531,2012-12-19
106.23382568359375,2012-12-20
105.18558502197266,2012-12-21
104.4485092163086,2012-12-24
104.1373291015625,2012-12-26
103.73602294921875,2012-12-27
102.79423522949219,2012-12-28
104.4648666381836,2012-12-31
107.82257080078125,2013-01-02
107.2329330444336,2013-01-03
110.15654754638672,2013-01-04
109.95182037353516,2013-01-07
108.96090698242188,2013-01-08
110.0009994506836,2013-01-09
112.4987564086914,2013-01-10
112.30223846435547,2013-01-11
111.48326873779297,2013-01-14
111.04105377197266,2013-01-15
115.54523468017578,2013-01-16
115.47972869873047,2013-01-17
118.29688262939453,2013-01-18
119.52537536621094,2013-01-22
119.2059326171875,2013-01-23
118.71463012695312,2013-01-24
118.30506896972656,2013-01-25
118.05121612548828,2013-01-28
120.46714782714844,2013-01-29
120.50804901123047,2013-01-30
121.08946990966797,2013-01-31
122.7601547241211,2013-02-01
120.81105041503906,2013-02-04
123.21057891845703,2013-02-05
123.7593002319336,2013-02-06
123.05500793457031,2013-02-07
124.1523666381836,2013-02-08
124.67648315429688,2013-02-11
126.20793151855469,2013-02-12
126.54369354248047,2013-02-13
127.69841003417969,2013-02-14
126.92862701416016,2013-02-15
129.9259490966797,2013-02-19
127.08423614501953,2013-02-20
123.5627670288086,2013-02-21
126.1915512084961,2013-02-22
120.91751861572266,2013-02-25
121.61601257324219,2013-02-26
124.61532592773438,2013-02-27
123.06222534179688,2013-02-28
123.69496154785156,2013-03-01
125.05081176757812,2013-03-04
125.6917953491211,2013-03-05
126.65320587158203,2013-03-06
128.6992950439453,2013-03-07
125.7082290649414,2013-03-08
125.97119903564453,2013-03-11
124.77969360351562,2013-03-12
124.8289566040039,2013-03-13
126.56280517578125,2013-03-14
127.23663330078125,2013-03-15
124.86181640625,2013-03-18
122.30626678466797,2013-03-19
123.36630249023438,2013-03-20
119.46307373046875,2013-03-21
120.465576171875,2013-03-22
120.06295013427734,2013-03-25
120.41630554199219,2013-03-26
121.48455047607422,2013-03-27
120.91751861572266,2013-03-28
120.00542449951172,2013-04-01
120.53131866455078,2013-04-02
117.84423828125,2013-04-03
117.49917602539062,2013-04-04
118.0743637084961,2013-04-05
118.18121337890625,2013-04-08
120.39991760253906,2013-04-09
122.81575012207031,2013-04-10
122.49529266357422,2013-04-11
122.53638458251953,2013-04-12
120.35057830810547,2013-04-15
118.41128540039062,2013-04-16
115.53519439697266,2013-04-17
113.89178466796875,2013-04-18
113.99032592773438,2013-04-19
114.64775848388672,2013-04-22
117.45807647705078,2013-04-23
118.27156829833984,2013-04-24
118.95360565185547,2013-04-25
118.41950988769531,2013-04-26
119.24122619628906,2013-04-29
120.03011322021484,2013-04-30
117.18687438964844,2013-05-01
118.05792999267578,2013-05-02
119.45481872558594,2013-05-03
121.98578643798828,2013-05-06
122.70066833496094,2013-05-07
123.47314453125,2013-05-08
122.0597152709961,2013-05-09
122.5198974609375,2013-05-10
122.95543670654297,2013-05-13
126.97366333007812,2013-05-14
127.86937713623047,2013-05-15
126.93257904052734,2013-05-16
129.981201171875,2013-05-17
130.57286071777344,2013-05-20
132.07662963867188,2013-05-21
130.93441772460938,2013-05-22
129.34848022460938,2013-05-23
130.4249267578125,2013-05-24
132.46926879882812,2013-05-28
134.25808715820312,2013-05-29
135.47805786132812,2013-05-30
133.6068572998047,2013-05-31
134.826904296875,2013-06-03
133.2770538330078,2013-06-04
130.49085998535156,2013-06-05
131.6284942626953,2013-06-06
136.84646606445312,2013-06-07
138.0664825439453,2013-06-10
134.62074279785156,2013-06-11
133.4254913330078,2013-06-12
136.68984985351562,2013-06-13
134.29930114746094,2013-06-14
135.2802276611328,2013-06-17
135.31317138671875,2013-06-18
133.17820739746094,2013-06-19
128.10865783691406,2013-06-20
127.15239715576172,2013-06-21
124.2919692993164,2013-06-24
126.17141723632812,2013-06-25
125.01734924316406,2013-06-26
126.5423355102539,2013-06-27
124.67936706542969,2013-06-28
125.09152221679688,2013-07-01
124.40736389160156,2013-07-02
124.00345611572266,2013-07-03
126.31976318359375,2013-07-05
126.78972625732422,2013-07-08
129.36981201171875,2013-07-09
128.45484924316406,2013-07-10
130.00453186035156,2013-07-11
131.98294067382812,2013-07-12
134.365234375,2013-07-15
132.09014892578125,2013-07-16
133.12872314453125,2013-07-17
135.2389678955078,2013-07-18
135.486328125,2013-07-19
137.04428100585938,2013-07-22
137.05255126953125,2013-07-23
136.04689025878906,2013-07-24
136.7639923095703,2013-07-25
136.22821044921875,2013-07-26
134.50535583496094,2013-07-29
133.89537048339844,2013-07-30
135.21429443359375,2013-07-31
138.0664825439453,2013-08-01
138.1736297607422,2013-08-02
138.7506866455078,2013-08-05
135.8325653076172,2013-08-06
134.7361602783203,2013-08-07
134.2333221435547,2013-08-08
133.64810180664062,2013-08-09
133.2853546142578,2013-08-12
134.9504852294922,2013-08-13
134.6455078125,2013-08-14
132.51048278808594,2013-08-15
132.43630981445312,2013-08-16
130.7628936767578,2013-08-19
131.52951049804688,2013-08-20
129.50991821289062,2013-08-21
131.40591430664062,2013-08-22
130.77938842773438,2013-08-23
130.16114807128906,2013-08-26
126.3115463256836,2013-08-27
126.51004028320312,2013-08-28
127.05591583251953,2013-08-29
125.81538391113281,2013-08-30
127.99040985107422,2013-09-03
128.8009033203125,2013-09-04
129.1565399169922,2013-09-05
129.56182861328125,2013-09-06
131.9022674560547,2013-09-09
136.57496643066406,2013-09-10
136.50877380371094,2013-09-11
135.0945281982422,2013-09-12
135.63211059570312,2013-09-13
138.13804626464844,2013-09-16
138.46054077148438,2013-09-17
138.98989868164062,2013-09-18
138.75828552246094,2013-09-19
140.38754272460938,2013-09-20
136.66590881347656,2013-09-23
134.78030395507812,2013-09-24
134.2344970703125,2013-09-25
134.21786499023438,2013-09-26
132.20001220703125,2013-09-27
130.8437042236328,2013-09-30
131.4970245361328,2013-10-01
131.2240447998047,2013-10-02
129.7189178466797,2013-10-03
129.47080993652344,2013-10-04
127.56867218017578,2013-10-07
126.57622528076172,2013-10-08
127.72575378417969,2013-10-09
130.6782684326172,2013-10-10
132.3240203857422,2013-10-11
131.87741088867188,2013-10-14
130.36398315429688,2013-10-15
134.1848602294922,2013-10-16
130.9346160888672,2013-10-17
131.24061584472656,2013-10-18
132.13381958007812,2013-10-21
131.70376586914062,2013-10-22
130.45501708984375,2013-10-23
132.29095458984375,2013-10-24
134.05250549316406,2013-10-25
133.52320861816406,2013-10-28
134.06910705566406,2013-10-29
134.0194549560547,2013-10-30
133.0352325439453,2013-10-31
134.0194549560547,2013-11-01
134.93743896484375,2013-11-04
133.9367218017578,2013-11-05
135.2352294921875,2013-11-06
132.0262908935547,2013-11-07
134.94569396972656,2013-11-08
135.4998016357422,2013-11-11
134.71412658691406,2013-11-12
134.75547790527344,2013-11-13
134.97048950195312,2013-11-14
135.9629364013672,2013-11-15
137.0215301513672,2013-11-18
137.78245544433594,2013-11-19
136.45916748046875,2013-11-20
138.17112731933594,2013-11-21
139.02291870117188,2013-11-22
140.1642608642578,2013-11-25
138.97328186035156,2013-11-26
139.57904052734375,2013-11-27
140.17648315429688,2013-11-29
140.82362365722656,2013-12-02
139.43792724609375,2013-12-03
139.9773406982422,2013-12-04
137.3719024658203,2013-12-05
138.74102783203125,2013-12-06
139.12271118164062,2013-12-09
140.83197021484375,2013-12-10
139.06459045410156,2013-12-11
139.67030334472656,2013-12-12
139.72010803222656,2013-12-13
141.84420776367188,2013-12-16
141.46253967285156,2013-12-17
145.07186889648438,2013-12-18
145.01385498046875,2013-12-19
145.3374481201172,2013-12-20
146.42442321777344,2013-12-23
146.1671905517578,2013-12-24
146.40780639648438,2013-12-26
146.3248291015625,2013-12-27
145.8103790283203,2013-12-30
147.0798797607422,2013-12-31
146.7728729248047,2014-01-02
147.81834411621094,2014-01-03
148.8306121826172,2014-01-06
147.93450927734375,2014-01-07
148.0589599609375,2014-01-08
147.196044921875,2014-01-09
148.0175323486328,2014-01-10
145.93484497070312,2014-01-13
146.5322723388672,2014-01-14
148.316162109375,2014-01-15
145.3457489013672,2014-01-16
146.26670837402344,2014-01-17
143.7111358642578,2014-01-21
144.109375,2014-01-22
141.67823791503906,2014-01-23
139.09776306152344,2014-01-24
136.6500244140625,2014-01-27
137.94442749023438,2014-01-28
135.99456787109375,2014-01-29
137.604248046875,2014-01-30
136.17709350585938,2014-01-31
132.6092529296875,2014-02-03
134.2189178466797,2014-02-04
133.1070098876953,2014-02-05
134.2105255126953,2014-02-06
134.3599395751953,2014-02-07
133.5883331298828,2014-02-10
136.401123046875,2014-02-11
135.6627197265625,2014-02-12
136.12730407714844,2014-02-13
135.84518432617188,2014-02-14
136.6168670654297,2014-02-18
135.46343994140625,2014-02-19
136.4923553466797,2014-02-20
136.4923553466797,2014-02-21
138.18507385253906,2014-02-24
135.64605712890625,2014-02-25
135.53782653808594,2014-02-26
137.68580627441406,2014-02-27
138.57659912109375,2014-02-28
137.1529541015625,2014-03-03
140.47479248046875,2014-03-04
143.11392211914062,2014-03-05
143.69676208496094,2014-03-06
145.07879638671875,2014-03-07
144.45437622070312,2014-03-10
141.4405517578125,2014-03-11
141.29901123046875,2014-03-12
138.78475952148438,2014-03-13
137.66082763671875,2014-03-14
138.9012451171875,2014-03-17
139.94195556640625,2014-03-18
140.01687622070312,2014-03-19
140.8827362060547,2014-03-20
138.99282836914062,2014-03-21
137.96884155273438,2014-03-24
135.91249084472656,2014-03-25
134.64694213867188,2014-03-26
135.11318969726562,2014-03-27
135.1215362548828,2014-03-28
136.4119873046875,2014-03-31
138.1353759765625,2014-04-01
139.25929260253906,2014-04-02
138.27688598632812,2014-04-03
135.9041748046875,2014-04-04
132.00782775878906,2014-04-07
130.34274291992188,2014-04-08
131.67483520507812,2014-04-09
129.85989379882812,2014-04-10
127.1457748413086,2014-04-11
128.82757568359375,2014-04-14
128.97738647460938,2014-04-15
130.8922119140625,2014-04-16
131.0753936767578,2014-04-17
131.3751220703125,2014-04-21
133.5896453857422,2014-04-22
133.5813751220703,2014-04-23
133.9143829345703,2014-04-24
131.74142456054688,2014-04-25
130.32611083984375,2014-04-28
131.74142456054688,2014-04-29
133.05686950683594,2014-04-30
133.51473999023438,2014-05-01
132.27427673339844,2014-05-02
130.16793823242188,2014-05-05
128.66107177734375,2014-05-06
129.47689819335938,2014-05-07
131.0420684814453,2014-05-08
130.87557983398438,2014-05-09
132.83201599121094,2014-05-12
133.43983459472656,2014-05-13
132.7488250732422,2014-05-14
130.4093475341797,2014-05-15
130.23455810546875,2014-05-16
131.2668914794922,2014-05-19
130.16793823242188,2014-05-20
132.66555786132812,2014-05-21
133.08189392089844,2014-05-22
133.33987426757812,2014-05-23
134.68026733398438,2014-05-27
134.6552276611328,2014-05-28
134.279296875,2014-05-29
133.50247192382812,2014-05-30
133.6862030029297,2014-06-02
135.16485595703125,2014-06-03
135.65773010253906,2014-06-04
135.81639099121094,2014-06-05
138.8321990966797,2014-06-06
138.67344665527344,2014-06-09
138.97415161132812,2014-06-10
138.19732666015625,2014-06-11
138.63998413085938,2014-06-12
138.58152770996094,2014-06-13
138.54812622070312,2014-06-16
140.5279998779297,2014-06-17
141.89797973632812,2014-06-18
141.78941345214844,2014-06-19
141.88133239746094,2014-06-20
142.21546936035156,2014-06-23
140.5363311767578,2014-06-24
140.66162109375,2014-06-25
140.35255432128906,2014-06-26
139.32501220703125,2014-06-27
139.8763885498047,2014-06-30
139.35009765625,2014-07-01
139.4169464111328,2014-07-02
141.56387329101562,2014-07-03
140.16043090820312,2014-07-07
137.76284790039062,2014-07-08
137.56239318847656,2014-07-09
136.51815795898438,2014-07-10
137.67098999023438,2014-07-11
139.50877380371094,2014-07-14
141.3215789794922,2014-07-15
142.40760803222656,2014-07-16
142.13185119628906,2014-07-17
143.2429656982422,2014-07-18
143.45181274414062,2014-07-21
146.2085723876953,2014-07-22
147.71224975585938,2014-07-23
147.2444305419922,2014-07-24
146.5260009765625,2014-07-25
146.98548889160156,2014-07-28
146.6429901123047,2014-07-29
146.82676696777344,2014-07-30
144.41250610351562,2014-07-31
142.2238311767578,2014-08-01
143.4267578125,2014-08-04
141.53042602539062,2014-08-05
141.79771423339844,2014-08-06
141.26309204101562,2014-08-07
143.9029083251953,2014-08-08
144.0700225830078,2014-08-11
143.9613800048828,2014-08-12
143.99481201171875,2014-08-13
144.2955780029297,2014-08-14
143.6021728515625,2014-08-15
145.81593322753906,2014-08-18
145.32308959960938,2014-08-19
145.38156127929688,2014-08-20
146.31723022460938,2014-08-21
146.58447265625,2014-08-22
148.5894012451172,2014-08-25
148.6144561767578,2014-08-26
148.99993896484375,2014-08-27
148.86587524414062,2014-08-28
150.08932495117188,2014-08-29
150.64239501953125,2014-09-02
150.49993896484375,2014-09-03
150.90208435058594,2014-09-04
150.62562561035156,2014-09-05
150.9272918701172,2014-09-08
148.65640258789062,2014-09-09
150.72613525390625,2014-09-10
151.67311096191406,2014-09-11
153.491455078125,2014-09-12
154.1702423095703,2014-09-15
154.22055053710938,2014-09-16
154.87411499023438,2014-09-17
157.4467010498047,2014-09-18
156.03050231933594,2014-09-19
155.2680206298828,2014-09-22
155.1003875732422,2014-09-23
157.37965393066406,2014-09-24
154.26242065429688,2014-09-25
155.1255340576172,2014-09-26
154.0445556640625,2014-09-29
153.82662963867188,2014-09-30
151.42172241210938,2014-10-01
153.24844360351562,2014-10-02
157.5975341796875,2014-10-03
157.10313415527344,2014-10-06
154.01939392089844,2014-10-07
156.39926147460938,2014-10-08
151.8992919921875,2014-10-09
151.15353393554688,2014-10-10
149.80441284179688,2014-10-13
149.74574279785156,2014-10-14
148.5222930908203,2014-10-15
144.61737060546875,2014-10-16
148.24574279785156,2014-10-17
149.02508544921875,2014-10-20
150.98593139648438,2014-10-21
148.1787109375,2014-10-22
150.88536071777344,2014-10-23
153.64234924316406,2014-10-24
154.111572265625,2014-10-27
156.13111877441406,2014-10-28
155.92999267578125,2014-10-29
156.67578125,2014-10-30
159.20654296875,2014-10-31
159.91033935546875,2014-11-03
159.4410858154297,2014-11-04
159.08074951171875,2014-11-05
160.0527801513672,2014-11-06
159.809814453125,2014-11-07
160.72317504882812,2014-11-10
160.79022216796875,2014-11-11
159.3656463623047,2014-11-12
159.41595458984375,2014-11-13
159.19805908203125,2014-11-14
159.15614318847656,2014-11-17
158.91311645507812,2014-11-18
158.53607177734375,2014-11-19
159.00535583496094,2014-11-20
158.8712615966797,2014-11-21
159.2734832763672,2014-11-24
158.259521484375,2014-11-25
157.97462463378906,2014-11-26
158.38653564453125,2014-11-28
158.20997619628906,2014-12-01
159.88290405273438,2014-12-02
160.52178955078125,2014-12-03
161.36245727539062,2014-12-04
164.3047637939453,2014-12-05
165.2882843017578,2014-12-08
165.51524353027344,2014-12-09
161.40452575683594,2014-12-10
162.69906616210938,2014-12-11
158.73126220703125,2014-12-12
155.97389221191406,2014-12-15
154.0992431640625,2014-12-16
155.54518127441406,2014-12-17
161.07667541503906,2014-12-18
162.48049926757812,2014-12-19
163.45571899414062,2014-12-22
164.3468017578125,2014-12-23
164.67462158203125,2014-12-24
164.3047637939453,2014-12-26
164.9268035888672,2014-12-29
164.5232696533203,2014-12-30
162.94288635253906,2014-12-31
163.43045043945312,2015-01-02
158.3277130126953,2015-01-05
155.1248779296875,2015-01-06
157.4365997314453,2015-01-07
159.95013427734375,2015-01-08
157.4954833984375,2015-01-09
155.57875061035156,2015-01-12
155.46112060546875,2015-01-13
151.51004028320312,2015-01-14
150.04733276367188,2015-01-15
148.9881591796875,2015-01-16
147.64305114746094,2015-01-20
148.92088317871094,2015-01-21
153.03160095214844,2015-01-22
151.72860717773438,2015-01-23
151.66976928710938,2015-01-26
148.3660430908203,2015-01-27
145.47421264648438,2015-01-28
147.94573974609375,2015-01-29
144.93617248535156,2015-01-30
147.52537536621094,2015-02-02
151.5184783935547,2015-02-03
150.29115295410156,2015-02-04
151.96401977539062,2015-02-05
154.20010375976562,2015-02-06
153.1829376220703,2015-02-09
155.1500244140625,2015-02-10
157.74758911132812,2015-02-11
159.53822326660156,2015-02-12
158.88253784179688,2015-02-13
159.7400360107422,2015-02-17
158.6051483154297,2015-02-18
158.97503662109375,2015-02-19
160.99253845214844,2015-02-20
159.9837646484375,2015-02-23
161.58938598632812,2015-02-24
161.16912841796875,2015-02-25
162.07986450195312,2015-02-26
160.04754638671875,2015-02-27
161.73414611816406,2015-03-02
161.29562377929688,2015-03-03
159.94635009765625,2015-03-04
160.2920379638672,2015-03-05
157.61888122558594,2015-03-06
158.47900390625,2015-03-09
154.07704162597656,2015-03-10
155.3166961669922,2015-03-11
160.18243408203125,2015-03-12
159.6680145263672,2015-03-13
161.826904296875,2015-03-16
160.705322265625,2015-03-17
162.18104553222656,2015-03-18
160.19935607910156,2015-03-19
162.86410522460938,2015-03-20
161.8774871826172,2015-03-23
161.30406188964844,2015-03-24
157.98992919921875,2015-03-25
157.897216796875,2015-03-26
158.588623046875,2015-03-27
161.08480834960938,2015-03-30
158.51272583007812,2015-03-31
162.1051483154297,2015-04-01
161.53170776367188,2015-04-02
161.95335388183594,2015-04-06
162.24008178710938,2015-04-07
162.3834228515625,2015-04-08
164.34828186035156,2015-04-09
164.9807586669922,2015-04-10
164.93019104003906,2015-04-13
166.73475646972656,2015-04-14
169.58509826660156,2015-04-15
168.83457946777344,2015-04-16
166.4227752685547,2015-04-17
167.0552520751953,2015-04-20
165.99270629882812,2015-04-21
167.2407989501953,2015-04-22
168.07562255859375,2015-04-23
166.9624481201172,2015-04-24
165.72283935546875,2015-04-27
166.5408172607422,2015-04-28
167.44313049316406,2015-04-29
165.63851928710938,2015-04-30
166.57455444335938,2015-05-01
168.06723022460938,2015-05-04
166.37216186523438,2015-05-05
165.4951629638672,2015-05-06
166.45652770996094,2015-05-07
169.0791473388672,2015-05-08
170.11642456054688,2015-05-11
169.1044158935547,2015-05-12
169.8634033203125,2015-05-13
170.8668975830078,2015-05-14
171.16204833984375,2015-05-15
172.58717346191406,2015-05-18
173.21119689941406,2015-05-19
172.9413604736328,2015-05-20
172.8317413330078,2015-05-21
175.235107421875,2015-05-22
