APA,Date
2.2110493183135986,1988-01-15
2.1430163383483887,1988-01-18
2.1770334243774414,1988-01-19
2.1770334243774414,1988-01-20
2.1770334243774414,1988-01-21
2.1770334243774414,1988-01-22
2.1430163383483887,1988-01-25
2.1430163383483887,1988-01-26
2.1430163383483887,1988-01-27
2.2110493183135986,1988-01-28
2.279080390930176,1988-01-29
2.1770334243774414,1988-02-01
2.1770334243774414,1988-02-02
2.1770334243774414,1988-02-03
2.1770334243774414,1988-02-04
2.1770334243774414,1988-02-05
2.2450642585754395,1988-02-08
2.313096761703491,1988-02-09
2.347113609313965,1988-02-10
2.279080390930176,1988-02-11
2.279080390930176,1988-02-12
2.3811299800872803,1988-02-16
2.313096761703491,1988-02-17
2.347113609313965,1988-02-18
2.313096761703491,1988-02-19
2.313096761703491,1988-02-22
2.313096761703491,1988-02-23
2.313096761703491,1988-02-24
2.313096761703491,1988-02-25
2.279080390930176,1988-02-26
2.279080390930176,1988-02-29
2.2450642585754395,1988-03-01
2.1770334243774414,1988-03-02
2.1770334243774414,1988-03-03
2.1770334243774414,1988-03-04
2.1430163383483887,1988-03-07
2.1430163383483887,1988-03-08
2.1090002059936523,1988-03-09
2.1090002059936523,1988-03-10
2.1430163383483887,1988-03-11
2.1090002059936523,1988-03-14
2.1430163383483887,1988-03-15
2.1770334243774414,1988-03-16
2.2110493183135986,1988-03-17
2.2110493183135986,1988-03-18
2.1770334243774414,1988-03-21
2.2110493183135986,1988-03-22
2.2450642585754395,1988-03-23
2.1770334243774414,1988-03-24
2.2305662631988525,1988-03-25
2.196249485015869,1988-03-28
2.196249485015869,1988-03-29
2.196249485015869,1988-03-30
2.196249485015869,1988-03-31
2.196249485015869,1988-04-04
2.196249485015869,1988-04-05
2.2648839950561523,1988-04-06
2.2648839950561523,1988-04-07
2.299198627471924,1988-04-08
2.3335156440734863,1988-04-11
2.367832660675049,1988-04-12
2.3335156440734863,1988-04-13
2.3335156440734863,1988-04-14
2.2648839950561523,1988-04-15
2.2305662631988525,1988-04-18
2.2305662631988525,1988-04-19
2.196249485015869,1988-04-20
2.161933660507202,1988-04-21
2.196249485015869,1988-04-22
2.196249485015869,1988-04-25
2.2305662631988525,1988-04-26
2.196249485015869,1988-04-27
2.161933660507202,1988-04-28
2.2648839950561523,1988-04-29
2.2305662631988525,1988-05-02
2.2648839950561523,1988-05-03
2.196249485015869,1988-05-04
2.196249485015869,1988-05-05
2.2305662631988525,1988-05-06
2.196249485015869,1988-05-09
2.2305662631988525,1988-05-10
2.196249485015869,1988-05-11
2.196249485015869,1988-05-12
2.196249485015869,1988-05-13
2.196249485015869,1988-05-16
2.161933660507202,1988-05-17
2.161933660507202,1988-05-18
2.161933660507202,1988-05-19
2.161933660507202,1988-05-20
2.161933660507202,1988-05-23
2.161933660507202,1988-05-24
2.1276168823242188,1988-05-25
2.161933660507202,1988-05-26
2.161933660507202,1988-05-27
2.1276168823242188,1988-05-31
2.1276168823242188,1988-06-01
2.1276168823242188,1988-06-02
2.161933660507202,1988-06-03
2.1276168823242188,1988-06-06
2.1276168823242188,1988-06-07
2.196249485015869,1988-06-08
2.161933660507202,1988-06-09
2.1276168823242188,1988-06-10
2.0933008193969727,1988-06-13
2.1276168823242188,1988-06-14
2.058983564376831,1988-06-15
2.024667739868164,1988-06-16
1.9903509616851807,1988-06-17
1.9903509616851807,1988-06-20
2.024667739868164,1988-06-21
1.9903509616851807,1988-06-22
2.024667739868164,1988-06-23
2.0787150859832764,1988-06-24
2.0440685749053955,1988-06-27
2.009425163269043,1988-06-28
2.0440685749053955,1988-06-29
2.0787150859832764,1988-06-30
2.009425163269043,1988-07-01
2.009425163269043,1988-07-05
2.009425163269043,1988-07-06
2.0787150859832764,1988-07-07
2.1133596897125244,1988-07-08
2.1133596897125244,1988-07-11
2.0440685749053955,1988-07-12
2.0440685749053955,1988-07-13
2.009425163269043,1988-07-14
2.0440685749053955,1988-07-15
2.0440685749053955,1988-07-18
2.0440685749053955,1988-07-19
2.0440685749053955,1988-07-20
2.0440685749053955,1988-07-21
2.009425163269043,1988-07-22
2.0440685749053955,1988-07-25
2.2172951698303223,1988-07-26
2.182650327682495,1988-07-27
2.182650327682495,1988-07-28
2.3212311267852783,1988-07-29
2.2519404888153076,1988-08-01
2.182650327682495,1988-08-02
2.182650327682495,1988-08-03
2.148005247116089,1988-08-04
2.182650327682495,1988-08-05
2.2172951698303223,1988-08-08
2.182650327682495,1988-08-09
2.148005247116089,1988-08-10
2.182650327682495,1988-08-11
2.2172951698303223,1988-08-12
2.2172951698303223,1988-08-15
2.148005247116089,1988-08-16
2.148005247116089,1988-08-17
2.148005247116089,1988-08-18
2.148005247116089,1988-08-19
2.182650327682495,1988-08-22
2.1133596897125244,1988-08-23
2.1133596897125244,1988-08-24
2.0787150859832764,1988-08-25
2.0440685749053955,1988-08-26
2.0787150859832764,1988-08-29
2.0440685749053955,1988-08-30
2.0440685749053955,1988-08-31
2.009425163269043,1988-09-01
2.009425163269043,1988-09-02
1.9747798442840576,1988-09-06
1.9401330947875977,1988-09-07
1.9401330947875977,1988-09-08
1.9054871797561646,1988-09-09
1.9054871797561646,1988-09-12
1.8708425760269165,1988-09-13
1.8708425760269165,1988-09-14
1.8361972570419312,1988-09-15
1.7322622537612915,1988-09-16
1.7322622537612915,1988-09-19
1.7518835067749023,1988-09-20
1.7518835067749023,1988-09-21
1.8219584226608276,1988-09-22
1.856995701789856,1988-09-23
1.8219584226608276,1988-09-26
1.7869216203689575,1988-09-27
1.8219584226608276,1988-09-28
1.9621083736419678,1988-09-29
1.856995701789856,1988-09-30
1.7869216203689575,1988-10-03
1.856995701789856,1988-10-04
1.9621083736419678,1988-10-05
1.9270702600479126,1988-10-06
1.8920332193374634,1988-10-07
1.8920332193374634,1988-10-10
1.9270702600479126,1988-10-11
1.9270702600479126,1988-10-12
1.9270702600479126,1988-10-13
1.9270702600479126,1988-10-14
1.8920332193374634,1988-10-17
1.8920332193374634,1988-10-18
1.856995701789856,1988-10-19
1.8920332193374634,1988-10-20
1.9621083736419678,1988-10-21
1.9621083736419678,1988-10-24
1.9971469640731812,1988-10-25
2.0321848392486572,1988-10-26
2.0672218799591064,1988-10-27
1.9971469640731812,1988-10-28
2.0321848392486572,1988-10-31
2.0321848392486572,1988-11-01
1.9971469640731812,1988-11-02
2.0321848392486572,1988-11-03
2.0321848392486572,1988-11-04
1.9971469640731812,1988-11-07
1.9971469640731812,1988-11-08
1.9971469640731812,1988-11-09
2.0321848392486572,1988-11-10
2.0321848392486572,1988-11-11
1.9621083736419678,1988-11-14
1.9621083736419678,1988-11-15
1.9270702600479126,1988-11-16
1.9270702600479126,1988-11-17
1.9621083736419678,1988-11-18
1.9270702600479126,1988-11-21
1.9621083736419678,1988-11-22
1.9621083736419678,1988-11-23
1.9971469640731812,1988-11-25
1.9621083736419678,1988-11-28
1.9621083736419678,1988-11-29
1.9621083736419678,1988-11-30
1.9621083736419678,1988-12-01
1.9971469640731812,1988-12-02
1.9971469640731812,1988-12-05
2.0321848392486572,1988-12-06
2.102260112762451,1988-12-07
2.2424099445343018,1988-12-08
2.2774477005004883,1988-12-09
2.2774477005004883,1988-12-12
2.2073726654052734,1988-12-13
2.2424099445343018,1988-12-14
2.2073726654052734,1988-12-15
2.2424099445343018,1988-12-16
2.2073726654052734,1988-12-19
2.1723358631134033,1988-12-20
2.1723358631134033,1988-12-21
2.1723358631134033,1988-12-22
2.1567766666412354,1988-12-23
2.1567766666412354,1988-12-27
2.1567766666412354,1988-12-28
2.2274935245513916,1988-12-29
2.2274935245513916,1988-12-30
2.2628486156463623,1989-01-03
2.2982070446014404,1989-01-04
2.2982070446014404,1989-01-05
2.4042770862579346,1989-01-06
2.4396347999572754,1989-01-09
2.4749913215637207,1989-01-10
2.4396347999572754,1989-01-11
2.4749913215637207,1989-01-12
2.4749913215637207,1989-01-13
2.4749913215637207,1989-01-16
2.3335630893707275,1989-01-17
2.3335630893707275,1989-01-18
2.3335630893707275,1989-01-19
2.4396347999572754,1989-01-20
2.368919849395752,1989-01-23
2.368919849395752,1989-01-24
2.368919849395752,1989-01-25
2.368919849395752,1989-01-26
2.3335630893707275,1989-01-27
2.368919849395752,1989-01-30
2.4042770862579346,1989-01-31
2.4042770862579346,1989-02-01
2.4396347999572754,1989-02-02
2.368919849395752,1989-02-03
2.368919849395752,1989-02-06
2.4042770862579346,1989-02-07
2.4749913215637207,1989-02-08
2.4042770862579346,1989-02-09
2.368919849395752,1989-02-10
2.4749913215637207,1989-02-13
2.510347843170166,1989-02-14
2.5810627937316895,1989-02-15
2.4042770862579346,1989-02-16
2.4749913215637207,1989-02-17
2.4749913215637207,1989-02-21
2.4042770862579346,1989-02-22
2.4396347999572754,1989-02-23
2.4042770862579346,1989-02-24
2.4396347999572754,1989-02-27
2.4396347999572754,1989-02-28
2.4749913215637207,1989-03-01
2.5457048416137695,1989-03-02
2.5457048416137695,1989-03-03
2.4396347999572754,1989-03-06
2.4396347999572754,1989-03-07
2.4042770862579346,1989-03-08
2.4396347999572754,1989-03-09
2.4749913215637207,1989-03-10
2.4396347999572754,1989-03-13
2.4042770862579346,1989-03-14
2.368919849395752,1989-03-15
2.4396347999572754,1989-03-16
2.4749913215637207,1989-03-17
2.4396347999572754,1989-03-20
2.4749913215637207,1989-03-21
2.4749913215637207,1989-03-22
2.5457048416137695,1989-03-23
2.60129451751709,1989-03-27
2.60129451751709,1989-03-28
2.565660238265991,1989-03-29
2.53002667427063,1989-03-30
2.53002667427063,1989-03-31
2.565660238265991,1989-04-03
2.60129451751709,1989-04-04
2.636929750442505,1989-04-05
2.60129451751709,1989-04-06
2.636929750442505,1989-04-07
2.60129451751709,1989-04-10
2.636929750442505,1989-04-11
2.6725637912750244,1989-04-12
2.6725637912750244,1989-04-13
2.779465436935425,1989-04-14
2.850733757019043,1989-04-17
2.8150997161865234,1989-04-18
2.886368751525879,1989-04-19
2.886368751525879,1989-04-20
2.886368751525879,1989-04-21
2.921999931335449,1989-04-24
2.921999931335449,1989-04-25
2.921999931335449,1989-04-26
2.9576375484466553,1989-04-27
2.9576375484466553,1989-04-28
2.921999931335449,1989-05-01
3.028904914855957,1989-05-02
3.0645394325256348,1989-05-03
2.993269920349121,1989-05-04
2.993269920349121,1989-05-05
2.9576375484466553,1989-05-08
2.993269920349121,1989-05-09
2.993269920349121,1989-05-10
2.993269920349121,1989-05-11
2.9576375484466553,1989-05-12
2.993269920349121,1989-05-15
3.135806083679199,1989-05-16
3.0645394325256348,1989-05-17
3.0645394325256348,1989-05-18
3.0645394325256348,1989-05-19
3.135806083679199,1989-05-22
3.2070748805999756,1989-05-23
3.242710590362549,1989-05-24
3.2783432006835938,1989-05-25
3.3852455615997314,1989-05-26
3.4208812713623047,1989-05-30
3.6703195571899414,1989-05-31
3.6703195571899414,1989-06-01
3.5634167194366455,1989-06-02
3.4921486377716064,1989-06-05
3.3852455615997314,1989-06-06
3.34961199760437,1989-06-07
3.4208812713623047,1989-06-08
3.4208812713623047,1989-06-09
3.4208812713623047,1989-06-12
3.34961199760437,1989-06-13
3.3139796257019043,1989-06-14
3.3139796257019043,1989-06-15
3.4208812713623047,1989-06-16
3.4921486377716064,1989-06-19
3.3852455615997314,1989-06-20
3.4565157890319824,1989-06-21
3.5634167194366455,1989-06-22
3.5634167194366455,1989-06-23
3.583484411239624,1989-06-26
3.547649621963501,1989-06-27
3.5118155479431152,1989-06-28
3.404311180114746,1989-06-29
3.4401471614837646,1989-06-30
3.4401471614837646,1989-07-03
3.4759819507598877,1989-07-05
3.583484411239624,1989-07-06
3.583484411239624,1989-07-07
3.583484411239624,1989-07-10
3.6909892559051514,1989-07-11
3.619318962097168,1989-07-12
3.798494577407837,1989-07-13
4.013504981994629,1989-07-14
3.9418351650238037,1989-07-17
4.085172176361084,1989-07-18
4.013504981994629,1989-07-19
4.013504981994629,1989-07-20
4.049337863922119,1989-07-21
4.013504981994629,1989-07-24
4.013504981994629,1989-07-25
4.15684175491333,1989-07-26
4.121005058288574,1989-07-27
4.15684175491333,1989-07-28
4.300181865692139,1989-07-31
4.192676067352295,1989-08-01
4.264345645904541,1989-08-02
4.228509426116943,1989-08-03
4.085172176361084,1989-08-04
4.049337863922119,1989-08-07
4.049337863922119,1989-08-08
4.049337863922119,1989-08-09
4.049337863922119,1989-08-10
4.013504981994629,1989-08-11
4.049337863922119,1989-08-14
4.013504981994629,1989-08-15
3.870163917541504,1989-08-16
4.121005058288574,1989-08-17
4.121005058288574,1989-08-18
4.013504981994629,1989-08-21
3.9418351650238037,1989-08-22
3.977668285369873,1989-08-23
4.121005058288574,1989-08-24
4.121005058288574,1989-08-25
4.121005058288574,1989-08-28
4.121005058288574,1989-08-29
4.264345645904541,1989-08-30
4.407686233520508,1989-08-31
4.551026821136475,1989-09-01
4.336015701293945,1989-09-05
4.407686233520508,1989-09-06
4.479354381561279,1989-09-07
4.443517684936523,1989-09-08
4.336015701293945,1989-09-11
4.336015701293945,1989-09-12
4.407686233520508,1989-09-13
4.407686233520508,1989-09-14
4.407686233520508,1989-09-15
4.371851444244385,1989-09-18
4.300181865692139,1989-09-19
4.336015701293945,1989-09-20
4.336015701293945,1989-09-21
4.300181865692139,1989-09-22
4.248335838317871,1989-09-25
4.320343494415283,1989-09-26
4.284337997436523,1989-09-27
4.284337997436523,1989-09-28
4.284337997436523,1989-09-29
4.392350196838379,1989-10-02
4.428351402282715,1989-10-03
4.392350196838379,1989-10-04
4.464352130889893,1989-10-05
4.71637487411499,1989-10-06
4.752377986907959,1989-10-09
4.788378715515137,1989-10-10
4.752377986907959,1989-10-11
4.536362171173096,1989-10-12
4.284337997436523,1989-10-13
4.428351402282715,1989-10-16
4.392350196838379,1989-10-17
4.428351402282715,1989-10-18
4.500357151031494,1989-10-19
4.464352130889893,1989-10-20
4.392350196838379,1989-10-23
4.3563432693481445,1989-10-24
4.392350196838379,1989-10-25
4.3563432693481445,1989-10-26
4.248335838317871,1989-10-27
4.248335838317871,1989-10-30
4.3563432693481445,1989-10-31
4.320343494415283,1989-11-01
4.320343494415283,1989-11-02
4.3563432693481445,1989-11-03
4.284337997436523,1989-11-06
4.284337997436523,1989-11-07
4.3563432693481445,1989-11-08
4.284337997436523,1989-11-09
4.320343494415283,1989-11-10
4.320343494415283,1989-11-13
4.284337997436523,1989-11-14
4.320343494415283,1989-11-15
4.284337997436523,1989-11-16
4.212335109710693,1989-11-17
4.284337997436523,1989-11-20
4.284337997436523,1989-11-21
4.3563432693481445,1989-11-22
4.572364330291748,1989-11-24
4.71637487411499,1989-11-27
4.860386371612549,1989-11-28
4.788378715515137,1989-11-29
4.752377986907959,1989-11-30
4.71637487411499,1989-12-01
4.752377986907959,1989-12-04
4.71637487411499,1989-12-05
4.680369853973389,1989-12-06
4.824382305145264,1989-12-07
4.824382305145264,1989-12-08
4.824382305145264,1989-12-11
5.040398120880127,1989-12-12
5.004397869110107,1989-12-13
4.896389961242676,1989-12-14
4.752377986907959,1989-12-15
4.788378715515137,1989-12-18
4.860386371612549,1989-12-19
4.860386371612549,1989-12-20
5.040398120880127,1989-12-21
5.096789360046387,1989-12-22
5.096789360046387,1989-12-26
5.169084548950195,1989-12-27
5.205233097076416,1989-12-28
5.3136749267578125,1989-12-29
5.024496078491211,1990-01-02
5.096789360046387,1990-01-03
4.80761194229126,1990-01-04
4.663021087646484,1990-01-05
4.952200889587402,1990-01-08
4.771463871002197,1990-01-09
4.771463871002197,1990-01-10
4.80761194229126,1990-01-11
4.699167251586914,1990-01-12
4.663021087646484,1990-01-15
4.735318183898926,1990-01-16
4.771463871002197,1990-01-17
4.590725898742676,1990-01-18
4.771463871002197,1990-01-19
4.699167251586914,1990-01-22
4.554580211639404,1990-01-23
4.301547050476074,1990-01-24
4.409988880157471,1990-01-25
4.4461350440979,1990-01-26
4.3376922607421875,1990-01-29
4.265398979187012,1990-01-30
4.409988880157471,1990-01-31
4.699167251586914,1990-02-01
4.699167251586914,1990-02-02
4.663021087646484,1990-02-05
4.771463871002197,1990-02-06
4.952200889587402,1990-02-07
4.952200889587402,1990-02-08
5.024496078491211,1990-02-09
4.916052341461182,1990-02-12
4.916052341461182,1990-02-13
4.952200889587402,1990-02-14
4.952200889587402,1990-02-15
4.80761194229126,1990-02-16
4.699167251586914,1990-02-20
4.735318183898926,1990-02-21
4.590725898742676,1990-02-22
4.4461350440979,1990-02-23
4.373839855194092,1990-02-26
4.482285499572754,1990-02-27
4.482285499572754,1990-02-28
4.590725898742676,1990-03-01
4.518430709838867,1990-03-02
4.518430709838867,1990-03-05
4.554580211639404,1990-03-06
4.663021087646484,1990-03-07
4.626873016357422,1990-03-08
4.373839855194092,1990-03-09
4.301547050476074,1990-03-12
4.409988880157471,1990-03-13
4.3376922607421875,1990-03-14
4.3376922607421875,1990-03-15
4.265398979187012,1990-03-16
4.301547050476074,1990-03-19
4.265398979187012,1990-03-20
4.373839855194092,1990-03-21
4.373839855194092,1990-03-22
4.590725898742676,1990-03-23
4.647368431091309,1990-03-26
4.611057758331299,1990-03-27
4.683672904968262,1990-03-28
4.756288528442383,1990-03-29
4.719979286193848,1990-03-30
4.647368431091309,1990-04-02
4.647368431091309,1990-04-03
4.574753284454346,1990-04-04
4.574753284454346,1990-04-05
4.683672904968262,1990-04-06
4.538445472717285,1990-04-09
4.502133369445801,1990-04-10
4.429520130157471,1990-04-11
4.538445472717285,1990-04-12
4.247983932495117,1990-04-16
4.320597171783447,1990-04-17
4.356904029846191,1990-04-18
4.356904029846191,1990-04-19
4.211674213409424,1990-04-20
4.1027512550354,1990-04-23
4.066445350646973,1990-04-24
4.1027512550354,1990-04-25
4.211674213409424,1990-04-26
4.247983932495117,1990-04-27
4.356904029846191,1990-04-30
4.465827941894531,1990-05-01
4.393211841583252,1990-05-02
4.429520130157471,1990-05-03
4.356904029846191,1990-05-04
4.320597171783447,1990-05-07
4.284291744232178,1990-05-08
4.211674213409424,1990-05-09
4.247983932495117,1990-05-10
4.502133369445801,1990-05-11
4.611057758331299,1990-05-14
4.611057758331299,1990-05-15
4.538445472717285,1990-05-16
4.538445472717285,1990-05-17
4.538445472717285,1990-05-18
4.647368431091309,1990-05-21
4.538445472717285,1990-05-22
4.465827941894531,1990-05-23
4.356904029846191,1990-05-24
4.356904029846191,1990-05-25
4.320597171783447,1990-05-29
4.284291744232178,1990-05-30
4.429520130157471,1990-05-31
4.538445472717285,1990-06-01
4.502133369445801,1990-06-04
4.465827941894531,1990-06-05
4.393211841583252,1990-06-06
4.356904029846191,1990-06-07
4.284291744232178,1990-06-08
4.356904029846191,1990-06-11
4.393211841583252,1990-06-12
4.538445472717285,1990-06-13
4.465827941894531,1990-06-14
4.465827941894531,1990-06-15
4.393211841583252,1990-06-18
4.284291744232178,1990-06-19
4.284291744232178,1990-06-20
4.356904029846191,1990-06-21
4.393211841583252,1990-06-22
4.340689659118652,1990-06-25
4.377161502838135,1990-06-26
4.340689659118652,1990-06-27
4.3042097091674805,1990-06-28
4.340689659118652,1990-06-29
4.377161502838135,1990-07-02
4.377161502838135,1990-07-03
4.267735958099365,1990-07-05
4.3042097091674805,1990-07-06
4.4501166343688965,1990-07-09
4.4501166343688965,1990-07-10
4.377161502838135,1990-07-11
4.596020698547363,1990-07-12
4.668972969055176,1990-07-13
4.668972969055176,1990-07-16
4.596020698547363,1990-07-17
4.4501166343688965,1990-07-18
4.668972969055176,1990-07-19
4.74192476272583,1990-07-20
4.559544086456299,1990-07-23
4.997262001037598,1990-07-24
4.851355075836182,1990-07-25
4.924309253692627,1990-07-26
4.887831211090088,1990-07-27
4.887831211090088,1990-07-30
4.924309253692627,1990-07-31
4.924309253692627,1990-08-01
5.033738613128662,1990-08-02
5.2525954246521,1990-08-03
4.960785865783691,1990-08-06
5.0702128410339355,1990-08-07
4.924309253692627,1990-08-08
4.887831211090088,1990-08-09
4.924309253692627,1990-08-10
4.887831211090088,1990-08-13
5.033738613128662,1990-08-14
5.0702128410339355,1990-08-15
5.143167972564697,1990-08-16
4.924309253692627,1990-08-17
5.17964506149292,1990-08-20
5.0702128410339355,1990-08-21
5.033738613128662,1990-08-22
4.81488037109375,1990-08-23
4.851355075836182,1990-08-24
4.960785865783691,1990-08-27
4.851355075836182,1990-08-28
4.887831211090088,1990-08-29
4.7784037590026855,1990-08-30
4.887831211090088,1990-08-31
4.81488037109375,1990-09-04
4.960785865783691,1990-09-05
5.216118335723877,1990-09-06
5.216118335723877,1990-09-07
5.143167972564697,1990-09-10
5.4349775314331055,1990-09-11
5.544405937194824,1990-09-12
5.580882549285889,1990-09-13
5.653836250305176,1990-09-14
5.653836250305176,1990-09-17
5.544405937194824,1990-09-18
5.726789951324463,1990-09-19
5.653836250305176,1990-09-20
5.90917444229126,1990-09-21
5.856463432312012,1990-09-24
5.819857597351074,1990-09-25
5.563637733459473,1990-09-26
5.563637733459473,1990-09-27
5.783255100250244,1990-09-28
4.977993011474609,1990-10-01
5.527039051055908,1990-10-02
5.453831195831299,1990-10-03
5.4904351234436035,1990-10-04
5.417226314544678,1990-10-05
5.307421684265137,1990-10-08
5.307421684265137,1990-10-09
5.124406337738037,1990-10-10
4.868183612823486,1990-10-11
4.794978618621826,1990-10-12
4.904788017272949,1990-10-15
4.831582069396973,1990-10-16
4.721773147583008,1990-10-17
4.831582069396973,1990-10-18
4.6851677894592285,1990-10-19
4.611963272094727,1990-10-22
4.721773147583008,1990-10-23
4.831582069396973,1990-10-24
5.051199913024902,1990-10-25
4.977993011474609,1990-10-26
4.904788017272949,1990-10-29
4.758373260498047,1990-10-30
4.721773147583008,1990-10-31
4.831582069396973,1990-11-01
4.977993011474609,1990-11-02
4.941390514373779,1990-11-05
4.941390514373779,1990-11-06
4.941390514373779,1990-11-07
4.868183612823486,1990-11-08
4.977993011474609,1990-11-09
4.904788017272949,1990-11-12
4.904788017272949,1990-11-13
4.868183612823486,1990-11-14
4.831582069396973,1990-11-15
4.794978618621826,1990-11-16
4.758373260498047,1990-11-19
4.611963272094727,1990-11-20
4.502153396606445,1990-11-21
4.575360298156738,1990-11-23
4.721773147583008,1990-11-26
4.794978618621826,1990-11-27
4.904788017272949,1990-11-28
4.977993011474609,1990-11-29
4.941390514373779,1990-11-30
4.904788017272949,1990-12-03
4.904788017272949,1990-12-04
4.794978618621826,1990-12-05
4.575360298156738,1990-12-06
4.6851677894592285,1990-12-07
4.46555233001709,1990-12-10
4.428948402404785,1990-12-11
4.538756847381592,1990-12-12
4.575360298156738,1990-12-13
4.575360298156738,1990-12-14
4.575360298156738,1990-12-17
4.355744361877441,1990-12-18
4.2093305587768555,1990-12-19
4.172729969024658,1990-12-20
4.02631950378418,1990-12-21
4.010130405426025,1990-12-24
4.010130405426025,1990-12-26
4.12050199508667,1990-12-27
4.267663478851318,1990-12-28
4.304451942443848,1990-12-31
4.304451942443848,1991-01-02
4.157291889190674,1991-01-03
4.1940789222717285,1991-01-04
4.1940789222717285,1991-01-07
4.12050199508667,1991-01-08
4.12050199508667,1991-01-09
4.083710193634033,1991-01-10
3.973339080810547,1991-01-11
3.89975905418396,1991-01-14
3.8261802196502686,1991-01-15
3.9365525245666504,1991-01-16
3.8261802196502686,1991-01-17
3.789388656616211,1991-01-18
3.605436086654663,1991-01-21
3.8261802196502686,1991-01-22
3.89975905418396,1991-01-23
3.8261802196502686,1991-01-24
3.8261802196502686,1991-01-25
3.7525978088378906,1991-01-28
3.7525978088378906,1991-01-29
3.679020404815674,1991-01-30
3.679020404815674,1991-01-31
3.715808153152466,1991-02-01
3.7525978088378906,1991-02-04
3.89975905418396,1991-02-05
4.34124231338501,1991-02-06
4.378030776977539,1991-02-07
4.414820671081543,1991-02-08
4.525192737579346,1991-02-11
4.4884033203125,1991-02-12
4.414820671081543,1991-02-13
4.414820671081543,1991-02-14
4.34124231338501,1991-02-15
4.267663478851318,1991-02-19
4.267663478851318,1991-02-20
4.1940789222717285,1991-02-21
3.89975905418396,1991-02-22
3.9365525245666504,1991-02-25
4.010130405426025,1991-02-26
4.34124231338501,1991-02-27
4.34124231338501,1991-02-28
4.34124231338501,1991-03-01
4.267663478851318,1991-03-04
4.304451942443848,1991-03-05
4.304451942443848,1991-03-06
4.378030776977539,1991-03-07
4.34124231338501,1991-03-08
4.267663478851318,1991-03-11
4.304451942443848,1991-03-12
4.304451942443848,1991-03-13
4.267663478851318,1991-03-14
4.304451942443848,1991-03-15
4.34124231338501,1991-03-18
4.304451942443848,1991-03-19
4.304451942443848,1991-03-20
4.157291889190674,1991-03-21
4.067074298858643,1991-03-22
4.141020774841309,1991-03-25
4.067074298858643,1991-03-26
3.882209300994873,1991-03-27
3.845235824584961,1991-03-28
3.808263063430786,1991-04-01
3.882209300994873,1991-04-02
3.845235824584961,1991-04-03
3.882209300994873,1991-04-04
3.808263063430786,1991-04-05
3.6973423957824707,1991-04-08
3.6973423957824707,1991-04-09
3.7712881565093994,1991-04-10
3.7712881565093994,1991-04-11
3.808263063430786,1991-04-12
3.919182777404785,1991-04-15
3.956155300140381,1991-04-16
4.177998065948486,1991-04-17
4.214970588684082,1991-04-18
4.141020774841309,1991-04-19
4.214970588684082,1991-04-22
4.141020774841309,1991-04-23
4.1040496826171875,1991-04-24
4.1040496826171875,1991-04-25
4.067074298858643,1991-04-26
4.1040496826171875,1991-04-29
4.141020774841309,1991-04-30
4.067074298858643,1991-05-01
4.695622444152832,1991-05-02
4.510756015777588,1991-05-03
4.621676445007324,1991-05-06
4.769571304321289,1991-05-07
4.769571304321289,1991-05-08
4.769571304321289,1991-05-09
4.843517780303955,1991-05-10
4.880492210388184,1991-05-13
4.843517780303955,1991-05-14
4.769571304321289,1991-05-15
4.7325968742370605,1991-05-16
4.7325968742370605,1991-05-17
4.695622444152832,1991-05-20
4.658649444580078,1991-05-21
4.658649444580078,1991-05-22
4.5847039222717285,1991-05-23
4.547729969024658,1991-05-24
4.547729969024658,1991-05-28
4.547729969024658,1991-05-29
4.695622444152832,1991-05-30
4.7325968742370605,1991-05-31
4.7325968742370605,1991-06-03
4.7325968742370605,1991-06-04
4.769571304321289,1991-06-05
4.806546211242676,1991-06-06
4.769571304321289,1991-06-07
4.7325968742370605,1991-06-10
4.695622444152832,1991-06-11
4.658649444580078,1991-06-12
4.658649444580078,1991-06-13
4.5847039222717285,1991-06-14
4.621676445007324,1991-06-17
4.5847039222717285,1991-06-18
4.325888633728027,1991-06-19
4.39983606338501,1991-06-20
4.436811447143555,1991-06-21
4.457612991333008,1991-06-24
4.457612991333008,1991-06-25
4.383321285247803,1991-06-26
4.383321285247803,1991-06-27
4.383321285247803,1991-06-28
4.457612991333008,1991-07-01
4.606198787689209,1991-07-02
4.494758605957031,1991-07-03
4.457612991333008,1991-07-05
4.3461713790893555,1991-07-08
4.383321285247803,1991-07-09
4.383321285247803,1991-07-10
4.309025287628174,1991-07-11
4.234732627868652,1991-07-12
4.309025287628174,1991-07-15
4.494758605957031,1991-07-16
4.643346309661865,1991-07-17
4.829082012176514,1991-07-18
4.829082012176514,1991-07-19
4.791933536529541,1991-07-22
4.7176384925842285,1991-07-23
4.7176384925842285,1991-07-24
4.754787445068359,1991-07-25
4.791933536529541,1991-07-26
4.829082012176514,1991-07-29
4.791933536529541,1991-07-30
4.977667331695557,1991-07-31
4.977667331695557,1991-08-01
4.977667331695557,1991-08-02
4.940520286560059,1991-08-05
4.977667331695557,1991-08-06
4.977667331695557,1991-08-07
4.903374671936035,1991-08-08
4.903374671936035,1991-08-09
4.903374671936035,1991-08-12
4.903374671936035,1991-08-13
4.977667331695557,1991-08-14
4.903374671936035,1991-08-15
4.866227626800537,1991-08-16
4.754787445068359,1991-08-19
4.7176384925842285,1991-08-20
4.829082012176514,1991-08-21
4.977667331695557,1991-08-22
