BKR,Date
47.07899475097656,2007-10-05
46.42673110961914,2007-10-08
46.987274169921875,2007-10-09
49.27522277832031,2007-10-10
48.811519622802734,2007-10-11
49.22427749633789,2007-10-12
50.19245529174805,2007-10-15
50.27909851074219,2007-10-16
49.44847106933594,2007-10-17
49.11727523803711,2007-10-18
46.26369094848633,2007-10-19
46.21271514892578,2007-10-22
46.5031852722168,2007-10-23
47.364341735839844,2007-10-24
47.74142837524414,2007-10-25
45.886619567871094,2007-10-26
44.83687973022461,2007-10-29
43.95024871826172,2007-10-30
44.18971633911133,2007-10-31
43.051700592041016,2007-11-01
43.480384826660156,2007-11-02
42.959842681884766,2007-11-05
44.404083251953125,2007-11-06
43.485477447509766,2007-11-07
44.16933822631836,2007-11-08
43.50587844848633,2007-11-09
41.678897857666016,2007-11-12
42.15860366821289,2007-11-13
41.5819206237793,2007-11-14
40.1683235168457,2007-11-15
41.10733413696289,2007-11-16
39.97947692871094,2007-11-19
41.6176643371582,2007-11-20
40.96442794799805,2007-11-21
42.005496978759766,2007-11-23
40.464324951171875,2007-11-26
39.92335510253906,2007-11-27
40.70415496826172,2007-11-28
41.17366027832031,2007-11-29
40.96442794799805,2007-11-30
41.29105758666992,2007-12-03
40.98484802246094,2007-12-04
41.597251892089844,2007-12-05
42.8271369934082,2007-12-06
42.587303161621094,2007-12-07
43.169071197509766,2007-12-10
42.60769271850586,2007-12-11
43.37321472167969,2007-12-12
43.388526916503906,2007-12-13
42.23004913330078,2007-12-14
40.92361831665039,2007-12-17
41.515602111816406,2007-12-18
40.69904708862305,2007-12-19
41.17877960205078,2007-12-20
41.86771774291992,2007-12-21
41.83197784423828,2007-12-24
42.39336395263672,2007-12-26
41.97489547729492,2007-12-27
42.153499603271484,2007-12-28
41.38800811767578,2007-12-31
41.41353225708008,2008-01-02
41.51049041748047,2008-01-03
40.62762451171875,2008-01-04
39.99990463256836,2008-01-07
39.72943115234375,2008-01-08
40.2958984375,2008-01-09
40.23975372314453,2008-01-10
40.474517822265625,2008-01-11
40.566349029541016,2008-01-14
39.09661865234375,2008-01-15
37.99939727783203,2008-01-16
36.5806770324707,2008-01-17
36.62149429321289,2008-01-18
35.6824836730957,2008-01-22
36.2387580871582,2008-01-23
36.830745697021484,2008-01-24
36.830745697021484,2008-01-25
37.672794342041016,2008-01-28
37.47885513305664,2008-01-29
34.330101013183594,2008-01-30
33.17451858520508,2008-01-31
32.83705139160156,2008-02-01
33.52731704711914,2008-02-04
33.010894775390625,2008-02-05
32.68877029418945,2008-02-06
32.78591537475586,2008-02-07
32.673423767089844,2008-02-08
33.016021728515625,2008-02-11
33.11826705932617,2008-02-12
34.473270416259766,2008-02-13
34.22784423828125,2008-02-14
34.202266693115234,2008-02-15
35.62375259399414,2008-02-19
35.91519546508789,2008-02-20
34.98460388183594,2008-02-21
35.270938873291016,2008-02-22
35.97145080566406,2008-02-25
36.36005401611328,2008-02-26
35.787376403808594,2008-02-27
35.98167037963867,2008-02-28
34.40680694580078,2008-02-29
34.43748092651367,2008-03-03
34.15625762939453,2008-03-04
35.797584533691406,2008-03-05
35.664649963378906,2008-03-06
34.70336151123047,2008-03-07
34.08978271484375,2008-03-10
34.769840240478516,2008-03-11
33.86479949951172,2008-03-12
35.010154724121094,2008-03-13
34.68292236328125,2008-03-14
33.99774169921875,2008-03-17
35.75156784057617,2008-03-18
33.75742721557617,2008-03-19
33.522212982177734,2008-03-20
33.58358383178711,2008-03-24
34.28919219970703,2008-03-25
35.63397216796875,2008-03-26
35.33741760253906,2008-03-27
34.43748092651367,2008-03-28
35.025508880615234,2008-03-31
36.043025970458984,2008-04-01
36.84069061279297,2008-04-02
36.51345443725586,2008-04-03
36.89694595336914,2008-04-04
37.4695930480957,2008-04-07
37.239524841308594,2008-04-08
36.77933883666992,2008-04-09
37.2037239074707,2008-04-10
36.71796417236328,2008-04-11
37.36222839355469,2008-04-14
38.425785064697266,2008-04-15
39.31549072265625,2008-04-16
39.566036224365234,2008-04-17
41.31477355957031,2008-04-18
41.83631134033203,2008-04-21
41.4783821105957,2008-04-22
42.7873649597168,2008-04-23
41.13578414916992,2008-04-24
41.86697006225586,2008-04-25
41.769832611083984,2008-04-28
40.63981246948242,2008-04-29
41.35566329956055,2008-04-30
39.38389587402344,2008-05-01
39.522186279296875,2008-05-02
39.937015533447266,2008-05-05
40.81791687011719,2008-05-06
40.377471923828125,2008-05-07
41.6373405456543,2008-05-08
41.30443572998047,2008-05-09
41.314693450927734,2008-05-12
41.59124755859375,2008-05-13
40.9510498046875,2008-05-14
42.236549377441406,2008-05-15
43.711524963378906,2008-05-16
43.86003494262695,2008-05-19
44.5719108581543,2008-05-20
44.40290069580078,2008-05-21
43.94709396362305,2008-05-22
43.772979736328125,2008-05-23
44.80239486694336,2008-05-27
45.749855041503906,2008-05-28
44.9355583190918,2008-05-29
45.386226654052734,2008-05-30
45.11480712890625,2008-06-02
43.6705436706543,2008-06-03
43.93684768676758,2008-06-04
45.29403305053711,2008-06-05
44.66922378540039,2008-06-06
45.86762619018555,2008-06-09
44.51559066772461,2008-06-10
44.64873504638672,2008-06-11
44.192935943603516,2008-06-12
43.839534759521484,2008-06-13
43.93684768676758,2008-06-16
44.392669677734375,2008-06-17
44.279991149902344,2008-06-18
44.18781280517578,2008-06-19
43.2403450012207,2008-06-20
45.86762619018555,2008-06-23
45.10453796386719,2008-06-24
44.766544342041016,2008-06-25
44.43364715576172,2008-06-26
44.94066619873047,2008-06-27
44.73069381713867,2008-06-30
45.36062240600586,2008-07-01
43.42982864379883,2008-07-02
43.475929260253906,2008-07-03
42.615535736083984,2008-07-07
41.70905303955078,2008-07-08
40.98180389404297,2008-07-09
41.801231384277344,2008-07-10
41.668060302734375,2008-07-11
42.25703048706055,2008-07-14
40.85375213623047,2008-07-15
40.78205490112305,2008-07-16
40.32624816894531,2008-07-17
41.924137115478516,2008-07-18
43.2044792175293,2008-07-21
44.300479888916016,2008-07-22
42.717952728271484,2008-07-23
42.748695373535156,2008-07-24
42.52334213256836,2008-07-25
42.487491607666016,2008-07-28
41.61686325073242,2008-07-29
44.105873107910156,2008-07-30
42.53596878051758,2008-07-31
43.018226623535156,2008-08-01
