CME,Date
50.884403228759766,2006-08-18
50.200592041015625,2006-08-21
49.78697204589844,2006-08-22
49.14727783203125,2006-08-23
49.1362419128418,2006-08-24
49.46488571166992,2006-08-25
48.22631072998047,2006-08-28
48.24837112426758,2006-08-29
47.89543914794922,2006-08-30
48.52961349487305,2006-08-31
48.7601432800293,2006-09-01
49.01381301879883,2006-09-05
49.0844841003418,2006-09-06
48.71006774902344,2006-09-07
49.00718307495117,2006-09-08
48.9232292175293,2006-09-11
50.20006561279297,2006-09-12
50.47618103027344,2006-09-13
50.117218017578125,2006-09-14
52.160560607910156,2006-09-15
52.25443649291992,2006-09-18
51.65359115600586,2006-09-19
50.81636047363281,2006-09-20
51.25487518310547,2006-09-21
50.98758316040039,2006-09-22
51.83031463623047,2006-09-25
51.972782135009766,2006-09-26
52.94477081298828,2006-09-27
52.652076721191406,2006-09-28
52.82328414916992,2006-09-29
51.56413650512695,2006-10-02
52.57475662231445,2006-10-03
54.04043960571289,2006-10-04
54.314369201660156,2006-10-05
54.20943069458008,2006-10-06
57.59919357299805,2006-10-09
55.555843353271484,2006-10-10
55.11516189575195,2006-10-11
55.22446823120117,2006-10-12
55.32391357421875,2006-10-13
55.58454895019531,2006-10-16
57.04804992675781,2006-10-17
56.02631378173828,2006-10-18
55.33601760864258,2006-10-19
54.140953063964844,2006-10-20
55.58454895019531,2006-10-23
55.777862548828125,2006-10-24
54.83901596069336,2006-10-25
55.16481018066406,2006-10-26
55.81099319458008,2006-10-27
55.22337341308594,2006-10-30
55.33601760864258,2006-10-31
55.372493743896484,2006-11-01
55.35258102416992,2006-11-02
55.34157180786133,2006-11-03
56.5333251953125,2006-11-06
56.29143524169922,2006-11-07
55.74692153930664,2006-11-08
54.70537185668945,2006-11-09
54.76390075683594,2006-11-10
55.1129150390625,2006-11-13
56.74098205566406,2006-11-14
58.816322326660156,2006-11-15
59.649169921875,2006-11-16
59.09137725830078,2006-11-17
59.82035446166992,2006-11-20
60.96906280517578,2006-11-21
61.17446517944336,2006-11-22
61.10600662231445,2006-11-24
58.8450927734375,2006-11-27
59.311153411865234,2006-11-28
59.537628173828125,2006-11-29
59.157657623291016,2006-11-30
58.69377899169922,2006-12-01
58.88151931762695,2006-12-04
59.84354019165039,2006-12-05
59.8734016418457,2006-12-06
59.56377029418945,2006-12-07
60.392032623291016,2006-12-08
60.06031036376953,2006-12-11
59.90769958496094,2006-12-12
58.81958770751953,2006-12-13
58.551963806152344,2006-12-14
58.939022064208984,2006-12-15
58.27553176879883,2006-12-18
59.15573501586914,2006-12-19
57.99908447265625,2006-12-20
56.841312408447266,2006-12-21
56.50625228881836,2006-12-22
56.19329833984375,2006-12-26
56.4830436706543,2006-12-27
56.72187042236328,2006-12-28
56.368019104003906,2006-12-29
57.833213806152344,2007-01-03
58.253421783447266,2007-01-04
58.526546478271484,2007-01-05
59.149105072021484,2007-01-08
59.49079895019531,2007-01-09
61.191551208496094,2007-01-10
61.556434631347656,2007-01-11
63.4727783203125,2007-01-12
63.00281524658203,2007-01-16
64.35742950439453,2007-01-17
63.85980987548828,2007-01-18
63.84101104736328,2007-01-19
63.03044128417969,2007-01-22
64.61729431152344,2007-01-23
65.41236114501953,2007-01-24
64.02568817138672,2007-01-25
65.11599731445312,2007-01-26
63.67737579345703,2007-01-29
62.83694076538086,2007-01-30
62.28956985473633,2007-01-31
63.89516830444336,2007-02-01
64.0146255493164,2007-02-02
63.870887756347656,2007-02-05
64.03453063964844,2007-02-06
64.94903564453125,2007-02-07
64.59957122802734,2007-02-08
63.38982009887695,2007-02-09
62.366981506347656,2007-02-12
63.251617431640625,2007-02-13
63.3621940612793,2007-02-14
63.31687545776367,2007-02-15
63.55680465698242,2007-02-16
63.80452346801758,2007-02-20
62.72857666015625,2007-02-21
60.81887435913086,2007-02-22
60.24939727783203,2007-02-23
59.33595657348633,2007-02-26
56.50514602661133,2007-02-27
59.61908721923828,2007-02-28
60.29141616821289,2007-03-01
59.7407341003418,2007-03-02
61.305416107177734,2007-03-05
62.42781066894531,2007-03-06
62.13322830200195,2007-03-07
62.87080001831055,2007-03-08
62.90067672729492,2007-03-09
62.84979248046875,2007-03-12
60.96147155761719,2007-03-13
62.45879364013672,2007-03-14
59.01564025878906,2007-03-15
58.364437103271484,2007-03-16
58.7243766784668,2007-03-19
58.96802520751953,2007-03-20
59.85956573486328,2007-03-21
60.261539459228516,2007-03-22
59.897193908691406,2007-03-23
59.60480499267578,2007-03-26
59.517333984375,2007-03-27
58.61361312866211,2007-03-28
58.81961441040039,2007-03-29
58.96913146972656,2007-03-30
60.23385238647461,2007-04-02
61.0113525390625,2007-04-03
61.69795608520508,2007-04-04
61.29925537109375,2007-04-05
60.96703338623047,2007-04-09
60.96703338623047,2007-04-10
60.96703338623047,2007-04-11
61.28264236450195,2007-04-12
61.07666015625,2007-04-13
61.879608154296875,2007-04-16
61.81977462768555,2007-04-17
61.864078521728516,2007-04-18
61.33804702758789,2007-04-19
61.563961029052734,2007-04-20
60.623722076416016,2007-04-23
58.84065246582031,2007-04-24
58.77419662475586,2007-04-25
57.45076370239258,2007-04-26
57.80958557128906,2007-04-27
57.22926330566406,2007-04-30
56.76966857910156,2007-05-01
57.06867599487305,2007-05-02
57.69996643066406,2007-05-03
57.02437210083008,2007-05-04
56.25468063354492,2007-05-07
56.34322738647461,2007-05-08
56.143924713134766,2007-05-09
55.147193908691406,2007-05-10
59.3944091796875,2007-05-11
58.640201568603516,2007-05-14
57.96574401855469,2007-05-15
57.7608642578125,2007-05-16
58.01006317138672,2007-05-17
57.578125,2007-05-18
57.035457611083984,2007-05-21
57.82841110229492,2007-05-22
57.52163314819336,2007-05-23
56.730873107910156,2007-05-24
56.86931610107422,2007-05-25
58.2558708190918,2007-05-29
58.45856475830078,2007-05-30
58.80742645263672,2007-05-31
59.471900939941406,2007-06-01
59.27809524536133,2007-06-04
59.72330856323242,2007-06-05
60.16591262817383,2007-06-06
59.84084701538086,2007-06-07
60.967891693115234,2007-06-08
61.79316711425781,2007-06-11
60.84255599975586,2007-06-12
61.147613525390625,2007-06-13
60.73052978515625,2007-06-14
61.30844497680664,2007-06-15
60.56413650512695,2007-06-18
60.59632110595703,2007-06-19
60.33230209350586,2007-06-20
60.92575454711914,2007-06-21
59.894142150878906,2007-06-22
59.167598724365234,2007-06-25
58.89027786254883,2007-06-26
60.13932418823242,2007-06-27
59.95294952392578,2007-06-28
59.2740592956543,2007-06-29
59.067745208740234,2007-07-02
59.82756805419922,2007-07-03
61.64013671875,2007-07-05
63.7598876953125,2007-07-06
63.29182052612305,2007-07-09
62.20695114135742,2007-07-10
64.34223937988281,2007-07-11
65.20191192626953,2007-07-12
64.83588409423828,2007-07-13
65.03556060791016,2007-07-16
64.752685546875,2007-07-17
64.07492065429688,2007-07-18
63.449283599853516,2007-07-19
62.34004592895508,2007-07-20
62.0738410949707,2007-07-23
60.89802169799805,2007-07-24
60.73383712768555,2007-07-25
59.622398376464844,2007-07-26
61.72997283935547,2007-07-27
63.39940643310547,2007-07-30
61.28627014160156,2007-07-31
62.2701416015625,2007-08-01
61.67226791381836,2007-08-02
61.88522720336914,2007-08-03
63.69553756713867,2007-08-06
64.2258071899414,2007-08-07
67.10984802246094,2007-08-08
65.8619155883789,2007-08-09
65.91738891601562,2007-08-10
64.45539855957031,2007-08-13
62.3733024597168,2007-08-14
59.88862228393555,2007-08-15
58.7349967956543,2007-08-16
60.32676315307617,2007-08-17
59.635684967041016,2007-08-20
61.45264434814453,2007-08-21
60.631805419921875,2007-08-22
61.56911849975586,2007-08-23
62.158145904541016,2007-08-24
61.962886810302734,2007-08-27
61.474822998046875,2007-08-28
62.1292839050293,2007-08-29
61.2585334777832,2007-08-30
61.54140853881836,2007-08-31
62.65065002441406,2007-09-04
62.61737823486328,2007-09-05
61.883033752441406,2007-09-06
60.5076904296875,2007-09-07
59.95219039916992,2007-09-10
60.896484375,2007-09-11
60.34768295288086,2007-09-12
61.18534469604492,2007-09-13
60.94650650024414,2007-09-14
60.00221252441406,2007-09-17
61.38197326660156,2007-09-18
61.314205169677734,2007-09-19
60.24103927612305,2007-09-20
60.46323776245117,2007-09-21
60.00221252441406,2007-09-24
61.369789123535156,2007-09-25
64.55706024169922,2007-09-26
65.37916564941406,2007-09-27
65.25142669677734,2007-09-28
67.5788345336914,2007-10-01
66.98448944091797,2007-10-02
67.8299331665039,2007-10-03
67.19554901123047,2007-10-04
69.8951644897461,2007-10-05
69.43411254882812,2007-10-08
70.0784683227539,2007-10-09
69.54521179199219,2007-10-10
69.15638732910156,2007-10-11
69.93407440185547,2007-10-12
69.1775131225586,2007-10-15
68.90753936767578,2007-10-16
69.02861022949219,2007-10-17
69.20526123046875,2007-10-18
68.17320251464844,2007-10-19
68.7342529296875,2007-10-22
70.5006332397461,2007-10-23
72.21148681640625,2007-10-24
74.6722412109375,2007-10-25
73.65572357177734,2007-10-26
73.54463958740234,2007-10-29
72.89028930664062,2007-10-30
74.01676177978516,2007-10-31
72.09708404541016,2007-11-01
72.1836929321289,2007-11-02
72.5169906616211,2007-11-05
74.33341979980469,2007-11-06
73.32242584228516,2007-11-07
73.57793426513672,2007-11-08
71.84488677978516,2007-11-09
70.30067443847656,2007-11-12
71.93376922607422,2007-11-13
72.3714599609375,2007-11-14
71.99040222167969,2007-11-15
72.5169906616211,2007-11-16
72.32255554199219,2007-11-19
72.08929443359375,2007-11-20
70.30067443847656,2007-11-21
70.96167755126953,2007-11-23
69.39745330810547,2007-11-26
69.21194458007812,2007-11-27
72.5892105102539,2007-11-28
73.21131896972656,2007-11-29
73.16688537597656,2007-11-30
73.41131591796875,2007-12-03
74.46115112304688,2007-12-04
77.4607162475586,2007-12-05
77.84001159667969,2007-12-06
78.640869140625,2007-12-07
78.14035034179688,2007-12-10
75.76551818847656,2007-12-11
76.5464096069336,2007-12-12
77.97351837158203,2007-12-13
77.7565689086914,2007-12-14
76.91680908203125,2007-12-17
76.97238159179688,2007-12-18
77.13922882080078,2007-12-19
77.97351837158203,2007-12-20
79.0580062866211,2007-12-21
77.19489288330078,2007-12-24
76.74994659423828,2007-12-26
75.41514587402344,2007-12-27
75.91568756103516,2007-12-28
76.30498504638672,2007-12-31
74.96915435791016,2008-01-02
72.33959197998047,2008-01-03
69.1305923461914,2008-01-04
68.30412292480469,2008-01-07
66.51659393310547,2008-01-08
66.77692413330078,2008-01-09
68.04048919677734,2008-01-10
68.70452117919922,2008-01-11
69.33744049072266,2008-01-14
66.37760925292969,2008-01-15
64.154052734375,2008-01-16
60.5912971496582,2008-01-17
62.111820220947266,2008-01-18
64.62567138671875,2008-01-22
67.85028839111328,2008-01-23
70.64776611328125,2008-01-24
69.9648208618164,2008-01-25
69.5198745727539,2008-01-28
68.63001251220703,2008-01-29
66.54440307617188,2008-01-30
68.67454528808594,2008-01-31
67.85807037353516,2008-02-01
68.85250854492188,2008-02-04
65.49327087402344,2008-02-05
53.975223541259766,2008-02-06
58.73151397705078,2008-02-07
57.506839752197266,2008-02-08
58.00739669799805,2008-02-11
58.98066711425781,2008-02-12
59.510093688964844,2008-02-13
59.05850601196289,2008-02-14
58.61581802368164,2008-02-15
57.840518951416016,2008-02-19
58.00739669799805,2008-02-20
57.444557189941406,2008-02-21
58.40782165527344,2008-02-22
59.06407165527344,2008-02-25
58.87277603149414,2008-02-26
58.5880241394043,2008-02-27
57.54020690917969,2008-02-28
57.09528732299805,2008-02-29
57.51015853881836,2008-03-03
55.9495964050293,2008-03-04
57.6670036315918,2008-03-05
56.347103118896484,2008-03-06
54.78194808959961,2008-03-07
51.41972732543945,2008-03-10
56.24119186401367,2008-03-11
55.56117630004883,2008-03-12
56.50315856933594,2008-03-13
54.18441390991211,2008-03-14
50.07638168334961,2008-03-17
52.729618072509766,2008-03-18
50.15443420410156,2008-03-19
52.61811828613281,2008-03-20
54.40180206298828,2008-03-24
56.09739685058594,2008-03-25
54.505470275878906,2008-03-26
54.55897903442383,2008-03-27
53.43192672729492,2008-03-28
52.294837951660156,2008-03-31
55.73843765258789,2008-04-01
56.64250946044922,2008-04-02
57.2890739440918,2008-04-03
56.92122268676758,2008-04-04
56.74284362792969,2008-04-07
56.93234634399414,2008-04-08
55.640342712402344,2008-04-09
55.69606018066406,2008-04-10
54.50214767456055,2008-04-11
53.175533294677734,2008-04-14
54.010520935058594,2008-04-15
55.39395523071289,2008-04-16
55.56340789794922,2008-04-17
56.155357360839844,2008-04-18
58.359291076660156,2008-04-21
53.90011978149414,2008-04-22
54.357200622558594,2008-04-23
54.06734085083008,2008-04-24
53.61029052734375,2008-04-25
52.77643966674805,2008-04-28
52.95257568359375,2008-04-29
50.99610137939453,2008-04-30
53.48765182495117,2008-05-01
54.33381271362305,2008-05-02
54.55229187011719,2008-05-05
54.06626892089844,2008-05-06
52.252471923828125,2008-05-07
51.87343215942383,2008-05-08
51.464332580566406,2008-05-09
51.84893035888672,2008-05-12
51.0184211730957,2008-05-13
52.95257568359375,2008-05-14
52.86897659301758,2008-05-15
53.28701400756836,2008-05-16
53.96145248413086,2008-05-19
54.01160430908203,2008-05-20
51.72626495361328,2008-05-21
51.748600006103516,2008-05-22
50.912498474121094,2008-05-23
50.62824249267578,2008-05-27
48.73866271972656,2008-05-28
48.749794006347656,2008-05-29
47.96944046020508,2008-05-30
45.940528869628906,2008-06-02
44.62505340576172,2008-06-03
42.139076232910156,2008-06-04
44.874794006347656,2008-06-05
43.333072662353516,2008-06-06
43.53097152709961,2008-06-09
43.629356384277344,2008-06-10
43.15421676635742,2008-06-11
44.339271545410156,2008-06-12
46.385189056396484,2008-06-13
46.8893928527832,2008-06-16
49.3947868347168,2008-06-17
49.37581253051758,2008-06-18
49.308712005615234,2008-06-19
47.99061584472656,2008-06-20
48.850345611572266,2008-06-23
48.492584228515625,2008-06-24
47.800559997558594,2008-06-25
45.49639892578125,2008-06-26
43.54550552368164,2008-06-27
42.84003448486328,2008-06-30
40.179256439208984,2008-07-01
39.250205993652344,2008-07-02
38.663272857666016,2008-07-03
37.373111724853516,2008-07-07
38.29098129272461,2008-07-08
35.86158752441406,2008-07-09
34.62398147583008,2008-07-10
34.26622772216797,2008-07-11
33.074459075927734,2008-07-14
34.49542999267578,2008-07-15
37.00753402709961,2008-07-16
37.43013000488281,2008-07-17
37.192012786865234,2008-07-18
36.39374923706055,2008-07-21
40.94841003417969,2008-07-22
43.67071533203125,2008-07-23
41.11052322387695,2008-07-24
41.234615325927734,2008-07-25
39.246856689453125,2008-07-28
41.832763671875,2008-07-29
41.733238220214844,2008-07-30
40.26198196411133,2008-07-31
37.222171783447266,2008-08-01
36.02705764770508,2008-08-04
37.843788146972656,2008-08-05
38.31668472290039,2008-08-06
36.724674224853516,2008-08-07
38.24962615966797,2008-08-08
39.15071105957031,2008-08-11
37.74987030029297,2008-08-12
37.84154510498047,2008-08-13
38.449729919433594,2008-08-14
39.986961364746094,2008-08-15
37.63583755493164,2008-08-18
37.62577819824219,2008-08-19
38.23396301269531,2008-08-20
38.247379302978516,2008-08-21
39.93218231201172,2008-08-22
38.0819091796875,2008-08-25
36.04829788208008,2008-08-26
36.949398040771484,2008-08-27
38.51345443725586,2008-08-28
37.49497985839844,2008-08-29
37.79795455932617,2008-09-02
38.887996673583984,2008-09-03
36.63077163696289,2008-09-04
36.77387619018555,2008-09-05
39.360984802246094,2008-09-08
36.5943717956543,2008-09-09
37.27086639404297,2008-09-10
38.37147521972656,2008-09-11
39.29704666137695,2008-09-12
37.78807067871094,2008-09-15
38.62278747558594,2008-09-16
36.089508056640625,2008-09-17
40.388648986816406,2008-09-18
45.43724060058594,2008-09-19
44.42751693725586,2008-09-22
42.11524963378906,2008-09-23
41.67436599731445,2008-09-24
43.0481071472168,2008-09-25
45.33650207519531,2008-09-26
36.36011505126953,2008-09-29
42.21297836303711,2008-09-30
45.19451904296875,2008-10-01
42.4583854675293,2008-10-02
41.166465759277344,2008-10-03
45.88759994506836,2008-10-06
44.99565124511719,2008-10-07
46.09101486206055,2008-10-08
40.38246154785156,2008-10-09
44.66840362548828,2008-10-10
46.750038146972656,2008-10-13
45.26837158203125,2008-10-14
40.888084411621094,2008-10-15
42.4209098815918,2008-10-16
41.49598693847656,2008-10-17
40.941497802734375,2008-10-20
37.34751510620117,2008-10-21
34.56142807006836,2008-10-22
31.54921531677246,2008-10-23
28.542694091796875,2008-10-24
26.496309280395508,2008-10-27
29.956199645996094,2008-10-28
30.110719680786133,2008-10-29
31.323101043701172,2008-10-30
32.059391021728516,2008-10-31
34.2216796875,2008-11-03
36.28854751586914,2008-11-04
32.048030853271484,2008-11-05
29.501689910888672,2008-11-06
30.570913314819336,2008-11-07
27.603010177612305,2008-11-10
26.86216926574707,2008-11-11
25.524803161621094,2008-11-12
25.58843231201172,2008-11-13
23.751113891601562,2008-11-14
21.57859230041504,2008-11-17
21.23771858215332,2008-11-18
19.416301727294922,2008-11-19
17.788055419921875,2008-11-20
19.973066329956055,2008-11-21
22.805742263793945,2008-11-24
22.7182559967041,2008-11-25
24.061311721801758,2008-11-26
24.082895278930664,2008-11-28
19.61628532409668,2008-12-01
19.61174201965332,2008-12-02
20.712778091430664,2008-12-03
20.163959503173828,2008-12-04
22.108095169067383,2008-12-05
25.522262573242188,2008-12-08
24.90617561340332,2008-12-09
25.30279541015625,2008-12-10
24.426115036010742,2008-12-11
24.035215377807617,2008-12-12
23.246519088745117,2008-12-15
25.437673568725586,2008-12-16
25.486825942993164,2008-12-17
25.449111938476562,2008-12-18
24.3735294342041,2008-12-19
22.151517868041992,2008-12-22
21.189104080200195,2008-12-23
21.423423767089844,2008-12-24
20.813058853149414,2008-12-26
21.000518798828125,2008-12-29
22.879619598388672,2008-12-30
23.78717803955078,2008-12-31
24.298097610473633,2009-01-02
24.042068481445312,2009-01-05
23.20309066772461,2009-01-06
22.71045684814453,2009-01-07
21.970930099487305,2009-01-08
21.514863967895508,2009-01-09
21.623451232910156,2009-01-12
21.14795684814453,2009-01-13
20.09410858154297,2009-01-14
19.173980712890625,2009-01-15
19.945514678955078,2009-01-16
18.181852340698242,2009-01-20
20.640470504760742,2009-01-21
19.24485206604004,2009-01-22
19.287139892578125,2009-01-23
19.040260314941406,2009-01-26
19.275714874267578,2009-01-27
21.159393310546875,2009-01-28
19.848365783691406,2009-01-29
19.878070831298828,2009-01-30
19.23227882385254,2009-02-02
19.604902267456055,2009-02-03
19.724912643432617,2009-02-04
20.35128402709961,2009-02-05
21.60287094116211,2009-02-06
21.48629379272461,2009-02-09
20.47016143798828,2009-02-10
21.17767906188965,2009-02-11
22.06694221496582,2009-02-12
21.78919219970703,2009-02-13
20.40043067932129,2009-02-17
20.301000595092773,2009-02-18
20.431297302246094,2009-02-19
20.78334617614746,2009-02-20
19.768354415893555,2009-02-23
21.05994415283203,2009-02-24
20.801631927490234,2009-02-25
21.035947799682617,2009-02-26
20.848499298095703,2009-02-27
19.807214736938477,2009-03-02
20.330718994140625,2009-03-03
21.510297775268555,2009-03-04
20.851926803588867,2009-03-05
20.986501693725586,2009-03-06
21.1486873626709,2009-03-09
22.34380531311035,2009-03-10
22.22303581237793,2009-03-11
23.114482879638672,2009-03-12
22.79241371154785,2009-03-13
22.403623580932617,2009-03-16
25.7554874420166,2009-03-17
27.377344131469727,2009-03-18
26.21788787841797,2009-03-19
26.297260284423828,2009-03-20
30.416332244873047,2009-03-23
27.295671463012695,2009-03-24
28.672542572021484,2009-03-25
29.534090042114258,2009-03-26
28.122709274291992,2009-03-27
26.964401245117188,2009-03-30
28.34126091003418,2009-03-31
27.307180404663086,2009-04-01
28.222797393798828,2009-04-02
29.434022903442383,2009-04-03
28.24234390258789,2009-04-06
27.646507263183594,2009-04-07
28.014589309692383,2009-04-08
29.665210723876953,2009-04-09
30.56587028503418,2009-04-13
28.468952178955078,2009-04-14
29.117687225341797,2009-04-15
28.137683868408203,2009-04-16
27.308338165283203,2009-04-17
25.60135269165039,2009-04-20
26.337509155273438,2009-04-21
25.140100479125977,2009-04-22
27.77533531188965,2009-04-23
27.58323860168457,2009-04-24
26.54570770263672,2009-04-27
26.086763381958008,2009-04-28
26.16842269897461,2009-04-29
25.461000442504883,2009-04-30
25.60365867614746,2009-05-01
26.955204010009766,2009-05-04
28.441333770751953,2009-05-05
29.2074031829834,2009-05-06
27.02767562866211,2009-05-07
28.566720962524414,2009-05-08
27.78224754333496,2009-05-11
29.7319278717041,2009-05-12
31.528642654418945,2009-05-13
32.7099609375,2009-05-14
31.896717071533203,2009-05-15
33.120601654052734,2009-05-18
32.31427001953125,2009-05-19
31.488372802734375,2009-05-20
32.217647552490234,2009-05-21
33.732547760009766,2009-05-22
35.02888107299805,2009-05-26
34.307655334472656,2009-05-27
36.73126220703125,2009-05-28
36.99698257446289,2009-05-29
37.92176818847656,2009-06-01
38.572837829589844,2009-06-02
37.731990814208984,2009-06-03
38.73042297363281,2009-06-04
38.5245246887207,2009-06-05
38.24751281738281,2009-06-08
38.434486389160156,2009-06-09
37.828529357910156,2009-06-10
39.48483657836914,2009-06-11
39.350955963134766,2009-06-12
38.27174758911133,2009-06-15
38.076690673828125,2009-06-16
37.6854133605957,2009-06-17
37.98088073730469,2009-06-18
37.8077507019043,2009-06-19
35.028385162353516,2009-06-22
35.03645706176758,2009-06-23
36.2357063293457,2009-06-24
36.422672271728516,2009-06-25
36.64084243774414,2009-06-26
36.729713439941406,2009-06-29
35.91020584106445,2009-06-30
35.58124923706055,2009-07-01
34.7940673828125,2009-07-02
34.309303283691406,2009-07-06
32.5560302734375,2009-07-07
30.4599552154541,2009-07-08
30.858173370361328,2009-07-09
30.376861572265625,2009-07-10
31.447969436645508,2009-07-13
31.01861000061035,2009-07-14
32.07588195800781,2009-07-15
31.450286865234375,2009-07-16
31.689197540283203,2009-07-17
32.22940444946289,2009-07-20
31.641881942749023,2009-07-21
31.47568130493164,2009-07-22
31.856571197509766,2009-07-23
31.26099395751953,2009-07-24
31.177885055541992,2009-07-27
30.766992568969727,2009-07-28
31.076326370239258,2009-07-29
31.947755813598633,2009-07-30
32.1832160949707,2009-07-31
32.63568878173828,2009-08-03
32.19590377807617,2009-08-04
32.20746612548828,2009-08-05
31.525318145751953,2009-08-06
33.00733184814453,2009-08-07
32.65644454956055,2009-08-10
31.856571197509766,2009-08-11
32.55139923095703,2009-08-12
32.90690231323242,2009-08-13
32.43598175048828,2009-08-14
31.12132453918457,2009-08-17
31.045156478881836,2009-08-18
30.99321174621582,2009-08-19
31.382204055786133,2009-08-20
31.87041664123535,2009-08-21
30.93897819519043,2009-08-24
30.996685028076172,2009-08-25
31.886585235595703,2009-08-26
32.07588195800781,2009-08-27
32.96348571777344,2009-08-28
33.5925178527832,2009-08-31
32.22245788574219,2009-09-01
32.060874938964844,2009-09-02
31.33370590209961,2009-09-03
31.22174835205078,2009-09-04
31.601951599121094,2009-09-08
31.768869400024414,2009-09-09
31.952014923095703,2009-09-10
31.852323532104492,2009-09-11
32.21977996826172,2009-09-14
32.95930862426758,2009-09-15
33.79738235473633,2009-09-16
33.99790573120117,2009-09-17
35.23822021484375,2009-09-18
35.307769775390625,2009-09-21
36.080909729003906,2009-09-22
35.48164367675781,2009-09-23
34.58794021606445,2009-09-24
34.017635345458984,2009-09-25
35.827056884765625,2009-09-28
35.432952880859375,2009-09-29
35.7238883972168,2009-09-30
33.907493591308594,2009-10-01
33.93880081176758,2009-10-02
33.958492279052734,2009-10-05
33.3360481262207,2009-10-06
33.577144622802734,2009-10-07
33.30358123779297,2009-10-08
34.164825439453125,2009-10-09
34.51837921142578,2009-10-12
35.26371765136719,2009-10-13
35.619571685791016,2009-10-14
35.80618667602539,2009-10-15
36.265228271484375,2009-10-16
36.93172073364258,2009-10-19
36.86566925048828,2009-10-20
36.796112060546875,2009-10-21
36.805381774902344,2009-10-22
37.08821487426758,2009-10-23
37.20994567871094,2009-10-26
36.68715286254883,2009-10-27
35.704193115234375,2009-10-28
36.37069320678711,2009-10-29
35.07707977294922,2009-10-30
35.423683166503906,2009-11-02
34.955379486083984,2009-11-03
34.38970947265625,2009-11-04
35.494384765625,2009-11-05
35.54190444946289,2009-11-06
36.36723327636719,2009-11-09
35.677528381347656,2009-11-10
36.31273651123047,2009-11-11
36.52949142456055,2009-11-12
36.369537353515625,2009-11-13
36.91667175292969,2009-11-16
37.32931900024414,2009-11-17
37.56927490234375,2009-11-18
37.32121658325195,2009-11-19
37.43943405151367,2009-11-20
37.52058792114258,2009-11-23
37.35134506225586,2009-11-24
38.10015106201172,2009-11-25
37.40001678466797,2009-11-27
38.04682922363281,2009-11-30
38.35052490234375,2009-12-01
38.06190490722656,2009-12-02
38.25315856933594,2009-12-03
38.32503128051758,2009-12-04
37.51942825317383,2009-12-07
37.163455963134766,2009-12-08
37.89517593383789,2009-12-09
38.144107818603516,2009-12-10
38.868831634521484,2009-12-11
38.74087142944336,2009-12-14
38.53379821777344,2009-12-15
38.45122146606445,2009-12-16
37.753238677978516,2009-12-17
37.74625015258789,2009-12-18
37.729984283447266,2009-12-21
38.0812873840332,2009-12-22
38.155738830566406,2009-12-23
38.524505615234375,2009-12-24
39.50164794921875,2009-12-28
39.3643913269043,2009-12-29
39.357398986816406,2009-12-30
39.08171844482422,2009-12-31
39.832035064697266,2010-01-04
39.7994499206543,2010-01-05
39.529571533203125,2010-01-06
39.57843780517578,2010-01-07
40.6358642578125,2010-01-08
40.62772750854492,2010-01-11
39.804115295410156,2010-01-12
39.92741394042969,2010-01-13
39.755245208740234,2010-01-14
39.2306022644043,2010-01-15
39.34111404418945,2010-01-19
38.387229919433594,2010-01-20
36.180477142333984,2010-01-21
36.30960464477539,2010-01-22
35.7116813659668,2010-01-25
33.293212890625,2010-01-26
34.238956451416016,2010-01-27
33.79458236694336,2010-01-28
33.365333557128906,2010-01-29
33.877174377441406,2010-02-01
34.108673095703125,2010-02-02
33.980716705322266,2010-02-03
31.326101303100586,2010-02-04
32.665042877197266,2010-02-05
32.604530334472656,2010-02-08
32.94190216064453,2010-02-09
32.147361755371094,2010-02-10
33.16175842285156,2010-02-11
33.85972595214844,2010-02-12
34.56700134277344,2010-02-16
34.09355163574219,2010-02-17
33.93186569213867,2010-02-18
33.94466781616211,2010-02-19
33.390933990478516,2010-02-22
32.1729736328125,2010-02-23
33.80156326293945,2010-02-24
34.36808776855469,2010-02-25
35.09513473510742,2010-02-26
35.018367767333984,2010-03-01
35.999000549316406,2010-03-02
35.58022689819336,2010-03-03
35.7733268737793,2010-03-04
36.07694625854492,2010-03-05
36.56151580810547,2010-03-08
35.9788703918457,2010-03-09
35.95085144042969,2010-03-10
36.57902145385742,2010-03-11
36.712135314941406,2010-03-12
36.68061065673828,2010-03-15
36.70161819458008,2010-03-16
36.89661407470703,2010-03-17
36.29996109008789,2010-03-18
36.387516021728516,2010-03-19
36.384033203125,2010-03-22
36.26493453979492,2010-03-23
37.23521423339844,2010-03-24
37.34614181518555,2010-03-25
36.8615837097168,2010-03-26
36.85457992553711,2010-03-29
36.914127349853516,2010-03-30
36.909461975097656,2010-03-31
37.32979965209961,2010-04-01
37.02738952636719,2010-04-05
37.0016975402832,2010-04-06
36.699283599853516,2010-04-07
36.402706146240234,2010-04-08
36.44124221801758,2010-04-09
36.25325393676758,2010-04-12
36.219398498535156,2010-04-13
37.30177688598633,2010-04-14
37.494422912597656,2010-04-15
36.451751708984375,2010-04-16
37.48859405517578,2010-04-19
37.40568923950195,2010-04-20
37.65555953979492,2010-04-21
39.461856842041016,2010-04-22
39.098716735839844,2010-04-23
39.90321350097656,2010-04-26
38.91191101074219,2010-04-27
38.56745910644531,2010-04-28
38.7064208984375,2010-04-29
38.44602966308594,2010-04-30
38.40867614746094,2010-05-03
37.61469650268555,2010-05-04
37.908939361572266,2010-05-05
