EXC,Date
0.36864814162254333,1980-08-20
0.36401522159576416,1980-08-21
0.35739678144454956,1980-08-22
0.3607059717178345,1980-08-25
0.3607059717178345,1980-08-26
0.35739678144454956,1980-08-27
0.35739678144454956,1980-08-28
0.3540874123573303,1980-08-29
0.3607059717178345,1980-09-02
0.3607059717178345,1980-09-03
0.36401522159576416,1980-09-04
0.36401522159576416,1980-09-05
0.36401522159576416,1980-09-08
0.3607059717178345,1980-09-09
0.3607059717178345,1980-09-10
0.3607059717178345,1980-09-11
0.36401522159576416,1980-09-12
0.35739678144454956,1980-09-15
0.3607059717178345,1980-09-16
0.3540874123573303,1980-09-17
0.35077816247940063,1980-09-18
0.35077816247940063,1980-09-19
0.34746891260147095,1980-09-22
0.34415966272354126,1980-09-23
0.35077816247940063,1980-09-24
0.34746891260147095,1980-09-25
0.34746891260147095,1980-09-26
0.34746891260147095,1980-09-29
0.34746891260147095,1980-09-30
0.34746891260147095,1980-10-01
0.3540874123573303,1980-10-02
0.3540874123573303,1980-10-03
0.3540874123573303,1980-10-06
0.3607059717178345,1980-10-07
0.35739678144454956,1980-10-08
0.35739678144454956,1980-10-09
0.3540874123573303,1980-10-10
0.35739678144454956,1980-10-13
0.35077816247940063,1980-10-14
0.35077816247940063,1980-10-15
0.35077816247940063,1980-10-16
0.35077816247940063,1980-10-17
0.35077816247940063,1980-10-20
0.35077816247940063,1980-10-21
0.35077816247940063,1980-10-22
0.3540874123573303,1980-10-23
0.35077816247940063,1980-10-24
0.34746891260147095,1980-10-27
0.34746891260147095,1980-10-28
0.34746891260147095,1980-10-29
0.34746891260147095,1980-10-30
0.34746891260147095,1980-10-31
0.3540874123573303,1980-11-03
0.34929323196411133,1980-11-05
0.34929323196411133,1980-11-06
0.35271772742271423,1980-11-07
0.3561418950557709,1980-11-10
0.3561418950557709,1980-11-11
0.35956650972366333,1980-11-12
0.3561418950557709,1980-11-13
0.34929323196411133,1980-11-14
0.34586867690086365,1980-11-17
0.34586867690086365,1980-11-18
0.34586867690086365,1980-11-19
0.3424443304538727,1980-11-20
0.3424443304538727,1980-11-21
0.33559536933898926,1980-11-24
0.33559536933898926,1980-11-25
0.33217087388038635,1980-11-26
0.33559536933898926,1980-11-28
0.33217087388038635,1980-12-01
0.32874658703804016,1980-12-02
0.33217087388038635,1980-12-03
0.33217087388038635,1980-12-04
0.32874658703804016,1980-12-05
0.32874658703804016,1980-12-08
0.33217087388038635,1980-12-09
0.33217087388038635,1980-12-10
0.33217087388038635,1980-12-11
0.32874658703804016,1980-12-12
0.31504881381988525,1980-12-15
0.31847330927848816,1980-12-16
0.3218977451324463,1980-12-17
0.33559536933898926,1980-12-18
0.33901989459991455,1980-12-19
0.3561418950557709,1980-12-22
0.35956650972366333,1980-12-23
0.3561418950557709,1980-12-24
0.35271772742271423,1980-12-26
0.34929323196411133,1980-12-29
0.34586867690086365,1980-12-30
0.3424443304538727,1980-12-31
0.35271772742271423,1981-01-02
0.36983993649482727,1981-01-05
0.37668874859809875,1981-01-06
0.36983993649482727,1981-01-07
0.35956650972366333,1981-01-08
0.35956650972366333,1981-01-09
0.3629910945892334,1981-01-12
0.3664150834083557,1981-01-13
0.3629910945892334,1981-01-14
0.3629910945892334,1981-01-15
0.3629910945892334,1981-01-16
0.35956650972366333,1981-01-19
0.3561418950557709,1981-01-20
0.3561418950557709,1981-01-21
0.35271772742271423,1981-01-22
0.34586867690086365,1981-01-23
0.3424443304538727,1981-01-26
0.34929323196411133,1981-01-27
0.35271772742271423,1981-01-28
0.35271772742271423,1981-01-29
0.35956650972366333,1981-01-30
0.35956650972366333,1981-02-02
0.3561418950557709,1981-02-03
0.3561418950557709,1981-02-04
0.35271772742271423,1981-02-05
0.35271772742271423,1981-02-06
0.3561418950557709,1981-02-09
0.35117587447166443,1981-02-10
0.3547232449054718,1981-02-11
0.35117587447166443,1981-02-12
0.3547232449054718,1981-02-13
0.34408143162727356,1981-02-17
0.34408143162727356,1981-02-18
0.34408143162727356,1981-02-19
0.34053415060043335,1981-02-20
0.34762874245643616,1981-02-23
0.34762874245643616,1981-02-24
0.34762874245643616,1981-02-25
0.35117587447166443,1981-02-26
0.34762874245643616,1981-02-27
0.34762874245643616,1981-03-02
0.34408143162727356,1981-03-03
0.34053415060043335,1981-03-04
0.34408143162727356,1981-03-05
0.34408143162727356,1981-03-06
0.34408143162727356,1981-03-09
0.35117587447166443,1981-03-10
0.35117587447166443,1981-03-11
0.35117587447166443,1981-03-12
0.35117587447166443,1981-03-13
0.3547232449054718,1981-03-16
0.3547232449054718,1981-03-17
0.3582703173160553,1981-03-18
0.36181768774986267,1981-03-19
0.3547232449054718,1981-03-20
0.3547232449054718,1981-03-23
0.3547232449054718,1981-03-24
0.3582703173160553,1981-03-25
0.3547232449054718,1981-03-26
0.35117587447166443,1981-03-27
0.3547232449054718,1981-03-30
0.34408143162727356,1981-03-31
0.34762874245643616,1981-04-01
0.35117587447166443,1981-04-02
0.3547232449054718,1981-04-03
0.35117587447166443,1981-04-06
0.3547232449054718,1981-04-07
0.35117587447166443,1981-04-08
0.35117587447166443,1981-04-09
0.34762874245643616,1981-04-10
0.35117587447166443,1981-04-13
0.34762874245643616,1981-04-14
0.35117587447166443,1981-04-15
0.3547232449054718,1981-04-16
0.36181768774986267,1981-04-20
0.36181768774986267,1981-04-21
0.3582703173160553,1981-04-22
0.3547232449054718,1981-04-23
0.3582703173160553,1981-04-24
0.3582703173160553,1981-04-27
0.3547232449054718,1981-04-28
0.3582703173160553,1981-04-29
0.35117587447166443,1981-04-30
0.35117587447166443,1981-05-01
0.34408143162727356,1981-05-04
0.34053415060043335,1981-05-05
0.34408143162727356,1981-05-06
0.34762874245643616,1981-05-07
0.34408143162727356,1981-05-08
0.34408143162727356,1981-05-11
0.34762874245643616,1981-05-12
0.35117587447166443,1981-05-13
0.3547232449054718,1981-05-14
0.3547232449054718,1981-05-15
0.36181768774986267,1981-05-18
0.36181768774986267,1981-05-19
0.3529927432537079,1981-05-20
0.36034688353538513,1981-05-21
0.36034688353538513,1981-05-22
0.36034688353538513,1981-05-26
0.35666975378990173,1981-05-27
0.36034688353538513,1981-05-28
0.3640238046646118,1981-05-29
0.3677009344100952,1981-06-01
0.36034688353538513,1981-06-02
0.3640238046646118,1981-06-03
0.3640238046646118,1981-06-04
0.36034688353538513,1981-06-05
0.3677009344100952,1981-06-08
0.3640238046646118,1981-06-09
0.3677009344100952,1981-06-10
0.3787318766117096,1981-06-11
0.3824087977409363,1981-06-12
0.38976287841796875,1981-06-15
0.3860858678817749,1981-06-16
0.3824087977409363,1981-06-17
0.3787318766117096,1981-06-18
0.37505486607551575,1981-06-19
0.40079396963119507,1981-06-22
0.40079396963119507,1981-06-23
0.39343973994255066,1981-06-24
0.3971168100833893,1981-06-25
0.40079396963119507,1981-06-26
0.3971168100833893,1981-06-29
0.3971168100833893,1981-06-30
0.3971168100833893,1981-07-01
0.3971168100833893,1981-07-02
0.3971168100833893,1981-07-06
0.39343973994255066,1981-07-07
0.39343973994255066,1981-07-08
0.3971168100833893,1981-07-09
0.3971168100833893,1981-07-10
0.40079396963119507,1981-07-13
0.40079396963119507,1981-07-14
0.3971168100833893,1981-07-15
0.3971168100833893,1981-07-16
0.3971168100833893,1981-07-17
0.39343973994255066,1981-07-20
0.39343973994255066,1981-07-21
0.39343973994255066,1981-07-22
0.38976287841796875,1981-07-23
0.4044710099697113,1981-07-24
0.4044710099697113,1981-07-27
0.40079396963119507,1981-07-28
0.4081478416919708,1981-07-29
0.4044710099697113,1981-07-30
0.4044710099697113,1981-07-31
0.40079396963119507,1981-08-03
0.4044710099697113,1981-08-04
0.40079396963119507,1981-08-05
0.4081478416919708,1981-08-06
0.4044710099697113,1981-08-07
0.41917887330055237,1981-08-10
0.41917887330055237,1981-08-11
0.41917887330055237,1981-08-12
0.41550204157829285,1981-08-13
0.41550204157829285,1981-08-14
0.41550204157829285,1981-08-17
0.41550204157829285,1981-08-18
0.4118248522281647,1981-08-19
0.4080115854740143,1981-08-20
0.40419846773147583,1981-08-21
0.40038517117500305,1981-08-24
0.40038517117500305,1981-08-25
0.40419846773147583,1981-08-26
0.3965722322463989,1981-08-27
0.40038517117500305,1981-08-28
0.40038517117500305,1981-08-31
0.3965722322463989,1981-09-01
0.40038517117500305,1981-09-02
0.3965722322463989,1981-09-03
0.3889457583427429,1981-09-04
0.3889457583427429,1981-09-08
0.39275893568992615,1981-09-09
0.39275893568992615,1981-09-10
0.39275893568992615,1981-09-11
0.3965722322463989,1981-09-14
0.3965722322463989,1981-09-15
0.3965722322463989,1981-09-16
0.3965722322463989,1981-09-17
0.3965722322463989,1981-09-18
0.3965722322463989,1981-09-21
0.3965722322463989,1981-09-22
0.3889457583427429,1981-09-23
0.3889457583427429,1981-09-24
0.3813195526599884,1981-09-25
0.3813195526599884,1981-09-28
0.38513249158859253,1981-09-29
0.3889457583427429,1981-09-30
0.3889457583427429,1981-10-01
0.38513249158859253,1981-10-02
0.3889457583427429,1981-10-05
0.3965722322463989,1981-10-06
0.40038517117500305,1981-10-07
0.40038517117500305,1981-10-08
0.4080115854740143,1981-10-09
0.4080115854740143,1981-10-12
0.40419846773147583,1981-10-13
0.40419846773147583,1981-10-14
0.40419846773147583,1981-10-15
0.40419846773147583,1981-10-16
0.4080115854740143,1981-10-19
0.40419846773147583,1981-10-20
0.4080115854740143,1981-10-21
0.4080115854740143,1981-10-22
0.4080115854740143,1981-10-23
0.40419846773147583,1981-10-26
0.40419846773147583,1981-10-27
0.4080115854740143,1981-10-28
0.41182488203048706,1981-10-29
0.41945141553878784,1981-10-30
0.42707768082618713,1981-11-02
0.4308911859989166,1981-11-03
0.4229845106601715,1981-11-04
0.4229845106601715,1981-11-05
0.4190315902233124,1981-11-06
0.43484407663345337,1981-11-09
0.4387971758842468,1981-11-10
0.4387971758842468,1981-11-11
0.4427505135536194,1981-11-12
0.4427505135536194,1981-11-13
0.4427505135536194,1981-11-16
0.44670379161834717,1981-11-17
0.4427505135536194,1981-11-18
0.4427505135536194,1981-11-19
0.44670379161834717,1981-11-20
0.4387971758842468,1981-11-23
0.4427505135536194,1981-11-24
0.4427505135536194,1981-11-25
0.4506564736366272,1981-11-27
0.4506564736366272,1981-11-30
0.4427505135536194,1981-12-01
0.4387971758842468,1981-12-02
0.43484407663345337,1981-12-03
0.4427505135536194,1981-12-04
0.43484407663345337,1981-12-07
0.43484407663345337,1981-12-08
0.43484407663345337,1981-12-09
0.43484407663345337,1981-12-10
0.4387971758842468,1981-12-11
0.43484407663345337,1981-12-14
0.43089091777801514,1981-12-15
0.43089091777801514,1981-12-16
0.43484407663345337,1981-12-17
0.43089091777801514,1981-12-18
0.43484407663345337,1981-12-21
0.43484407663345337,1981-12-22
0.43089091777801514,1981-12-23
0.43484407663345337,1981-12-24
0.43484407663345337,1981-12-28
0.43484407663345337,1981-12-29
0.4269379675388336,1981-12-30
0.43089091777801514,1981-12-31
0.43484407663345337,1982-01-04
0.4387971758842468,1982-01-05
0.43484407663345337,1982-01-06
0.43089091777801514,1982-01-07
0.43484407663345337,1982-01-08
0.43089091777801514,1982-01-11
0.4269379675388336,1982-01-12
0.4269379675388336,1982-01-13
0.4229845106601715,1982-01-14
0.4269379675388336,1982-01-15
0.43089091777801514,1982-01-18
0.4269379675388336,1982-01-19
0.43089091777801514,1982-01-20
0.43089091777801514,1982-01-21
0.4269379675388336,1982-01-22
0.43089091777801514,1982-01-25
0.43089091777801514,1982-01-26
0.43089091777801514,1982-01-27
0.43484407663345337,1982-01-28
0.4387971758842468,1982-01-29
0.43484407663345337,1982-02-01
0.43484407663345337,1982-02-02
0.43089091777801514,1982-02-03
0.43089091777801514,1982-02-04
0.43484407663345337,1982-02-05
0.43484407663345337,1982-02-08
0.43484407663345337,1982-02-09
0.43484407663345337,1982-02-10
0.43089091777801514,1982-02-11
0.43484407663345337,1982-02-12
0.43484407663345337,1982-02-16
0.43484407663345337,1982-02-17
0.4387971758842468,1982-02-18
0.4387971758842468,1982-02-19
0.4427505135536194,1982-02-22
0.4387971758842468,1982-02-23
0.43484407663345337,1982-02-24
0.4427505135536194,1982-02-25
0.44670379161834717,1982-02-26
0.4467036724090576,1982-03-01
0.45080190896987915,1982-03-02
0.4589978754520416,1982-03-03
0.4589978754520416,1982-03-04
0.4589978754520416,1982-03-05
0.463096559047699,1982-03-08
0.463096559047699,1982-03-09
0.4589978754520416,1982-03-10
0.45080190896987915,1982-03-11
0.45080190896987915,1982-03-12
0.45080190896987915,1982-03-15
0.44260504841804504,1982-03-16
0.44260504841804504,1982-03-17
0.4467036724090576,1982-03-18
0.45080190896987915,1982-03-19
0.4548998177051544,1982-03-22
0.45080190896987915,1982-03-23
0.4548998177051544,1982-03-24
0.45080190896987915,1982-03-25
0.4548998177051544,1982-03-26
0.45080190896987915,1982-03-29
0.4548998177051544,1982-03-30
0.45080190896987915,1982-03-31
0.4548998177051544,1982-04-01
0.4548998177051544,1982-04-02
0.4548998177051544,1982-04-05
0.4589978754520416,1982-04-06
0.463096559047699,1982-04-07
0.4589978754520416,1982-04-08
0.4671943783760071,1982-04-12
0.4671943783760071,1982-04-13
0.4671943783760071,1982-04-14
0.47129273414611816,1982-04-15
0.47129273414611816,1982-04-16
0.47129273414611816,1982-04-19
0.4753909409046173,1982-04-20
0.4753909409046173,1982-04-21
0.4794888496398926,1982-04-22
0.4753909409046173,1982-04-23
0.4753909409046173,1982-04-26
0.4753909409046173,1982-04-27
0.4794888496398926,1982-04-28
0.4794888496398926,1982-04-29
0.4753909409046173,1982-04-30
0.4753909409046173,1982-05-03
0.4835871756076813,1982-05-04
0.4835871756076813,1982-05-05
0.4917834997177124,1982-05-06
0.48768556118011475,1982-05-07
0.4753909409046173,1982-05-10
0.4917834997177124,1982-05-11
0.4999798536300659,1982-05-12
0.4958818852901459,1982-05-13
0.4917834997177124,1982-05-14
0.4917834997177124,1982-05-17
0.48768556118011475,1982-05-18
0.48768556118011475,1982-05-19
0.47920432686805725,1982-05-20
0.48768550157546997,1982-05-21
0.48768550157546997,1982-05-24
0.48768550157546997,1982-05-25
0.4834446609020233,1982-05-26
0.4834446609020233,1982-05-27
0.47496315836906433,1982-05-28
0.47920432686805725,1982-06-01
0.48768550157546997,1982-06-02
0.48768550157546997,1982-06-03
0.48768550157546997,1982-06-04
0.4834446609020233,1982-06-07
0.48768550157546997,1982-06-08
0.4834446609020233,1982-06-09
0.4834446609020233,1982-06-10
0.4834446609020233,1982-06-11
0.4834446609020233,1982-06-14
0.47920432686805725,1982-06-15
0.47496315836906433,1982-06-16
0.47496315836906433,1982-06-17
0.4707224369049072,1982-06-18
0.4707224369049072,1982-06-21
0.4707224369049072,1982-06-22
0.4707224369049072,1982-06-23
0.4707224369049072,1982-06-24
0.47496315836906433,1982-06-25
0.47496315836906433,1982-06-28
0.47496315836906433,1982-06-29
0.4707224369049072,1982-06-30
0.4707224369049072,1982-07-01
0.4707224369049072,1982-07-02
0.4707224369049072,1982-07-06
0.466482013463974,1982-07-07
0.46224117279052734,1982-07-08
0.46224117279052734,1982-07-09
0.47920432686805725,1982-07-12
0.47920432686805725,1982-07-13
0.47496315836906433,1982-07-14
0.47496315836906433,1982-07-15
0.4707224369049072,1982-07-16
0.47496315836906433,1982-07-19
0.47496315836906433,1982-07-20
0.4707224369049072,1982-07-21
0.4707224369049072,1982-07-22
0.4707224369049072,1982-07-23
0.47496315836906433,1982-07-26
0.4834446609020233,1982-07-27
0.47496315836906433,1982-07-28
0.4834446609020233,1982-07-29
0.47920432686805725,1982-07-30
0.48768550157546997,1982-08-02
0.49616673588752747,1982-08-03
0.49616673588752747,1982-08-04
0.49616673588752747,1982-08-05
0.49616673588752747,1982-08-06
0.5004075765609741,1982-08-09
0.5046485662460327,1982-08-10
0.5004075765609741,1982-08-11
0.5004075765609741,1982-08-12
0.5088890194892883,1982-08-13
0.5131299495697021,1982-08-16
0.5470557808876038,1982-08-17
0.5470557808876038,1982-08-18
0.534953773021698,1982-08-19
0.5524932146072388,1982-08-20
0.5437236428260803,1982-08-23
0.5393388271331787,1982-08-24
0.5481083393096924,1982-08-25
0.5524932146072388,1982-08-26
0.5524932146072388,1982-08-27
0.5481083393096924,1982-08-30
0.5568779706954956,1982-08-31
0.5524932146072388,1982-09-01
0.5481083393096924,1982-09-02
0.5524932146072388,1982-09-03
0.5524932146072388,1982-09-07
0.5437236428260803,1982-09-08
0.5437236428260803,1982-09-09
0.5393388271331787,1982-09-10
0.5437236428260803,1982-09-13
0.5437236428260803,1982-09-14
0.5481083393096924,1982-09-15
0.5437236428260803,1982-09-16
0.5437236428260803,1982-09-17
0.5437236428260803,1982-09-20
0.5481083393096924,1982-09-21
0.5437236428260803,1982-09-22
0.5481083393096924,1982-09-23
0.5437236428260803,1982-09-24
0.5481083393096924,1982-09-27
0.5524932146072388,1982-09-28
0.5524932146072388,1982-09-29
0.5393388271331787,1982-09-30
0.5481083393096924,1982-10-01
0.5524932146072388,1982-10-04
0.5481083393096924,1982-10-05
0.5568779706954956,1982-10-06
0.5612626075744629,1982-10-07
0.5788023471832275,1982-10-08
0.5875722169876099,1982-10-11
0.5919569730758667,1982-10-12
0.596341609954834,1982-10-13
0.5919569730758667,1982-10-14
0.5919569730758667,1982-10-15
0.596341609954834,1982-10-18
0.6007269024848938,1982-10-19
0.596341609954834,1982-10-20
0.5919569730758667,1982-10-21
0.596341609954834,1982-10-22
0.5875722169876099,1982-10-25
0.5875722169876099,1982-10-26
0.596341609954834,1982-10-27
0.596341609954834,1982-10-28
0.596341609954834,1982-10-29
0.596341609954834,1982-11-01
0.6007269024848938,1982-11-02
0.6138812899589539,1982-11-03
0.6149665117263794,1982-11-04
0.6014016270637512,1982-11-05
0.6059229969978333,1982-11-08
0.6104449033737183,1982-11-09
0.6104449033737183,1982-11-10
0.6104449033737183,1982-11-11
0.6059229969978333,1982-11-12
0.6014016270637512,1982-11-15
0.5923572182655334,1982-11-16
0.5923572182655334,1982-11-17
0.5968794226646423,1982-11-18
0.5968794226646423,1982-11-19
0.5923572182655334,1982-11-22
0.5833138823509216,1982-11-23
0.5833138823509216,1982-11-24
0.5878362059593201,1982-11-26
0.5878362059593201,1982-11-29
0.5878362059593201,1982-11-30
0.5878362059593201,1982-12-01
0.5923572182655334,1982-12-02
0.5923572182655334,1982-12-03
0.5968794226646423,1982-12-06
0.5968794226646423,1982-12-07
0.5968794226646423,1982-12-08
0.6059229969978333,1982-12-09
0.6059229969978333,1982-12-10
0.6059229969978333,1982-12-13
0.6104449033737183,1982-12-14
0.6104449033737183,1982-12-15
0.6059229969978333,1982-12-16
0.6104449033737183,1982-12-17
0.6104449033737183,1982-12-20
0.6104449033737183,1982-12-21
0.6149665117263794,1982-12-22
0.6149665117263794,1982-12-23
0.6104449033737183,1982-12-27
0.6104449033737183,1982-12-28
0.6149665117263794,1982-12-29
0.6149665117263794,1982-12-30
0.6149665117263794,1982-12-31
0.6149665117263794,1983-01-03
0.6149665117263794,1983-01-04
0.6194884181022644,1983-01-05
0.6240105628967285,1983-01-06
0.6285319924354553,1983-01-07
0.6240105628967285,1983-01-10
0.6285319924354553,1983-01-11
0.6330538988113403,1983-01-12
0.6330538988113403,1983-01-13
0.6375759243965149,1983-01-14
0.6420974135398865,1983-01-17
0.6375759243965149,1983-01-18
0.6375759243965149,1983-01-19
0.6420974135398865,1983-01-20
0.6375759243965149,1983-01-21
0.6285319924354553,1983-01-24
0.6330538988113403,1983-01-25
0.6330538988113403,1983-01-26
0.6420974135398865,1983-01-27
0.6420974135398865,1983-01-28
0.6420974135398865,1983-01-31
0.6375759243965149,1983-02-01
0.6375759243965149,1983-02-02
0.6375759243965149,1983-02-03
0.6420974135398865,1983-02-04
0.6466192603111267,1983-02-07
0.6375759243965149,1983-02-08
0.6375759243965149,1983-02-09
0.6420974135398865,1983-02-10
0.6375759243965149,1983-02-11
0.6420974135398865,1983-02-14
0.6466192603111267,1983-02-15
0.6420974135398865,1983-02-16
0.6420974135398865,1983-02-17
0.6420974135398865,1983-02-18
0.6375759243965149,1983-02-22
0.6466192603111267,1983-02-23
0.6466192603111267,1983-02-24
0.6420974135398865,1983-02-25
0.6385551691055298,1983-02-28
0.6432164311408997,1983-03-01
0.6432164311408997,1983-03-02
0.6432164311408997,1983-03-03
0.6385551691055298,1983-03-04
0.6432164311408997,1983-03-07
0.6432164311408997,1983-03-08
0.6385551691055298,1983-03-09
0.6385551691055298,1983-03-10
0.6385551691055298,1983-03-11
0.6385551691055298,1983-03-14
0.6432164311408997,1983-03-15
0.6432164311408997,1983-03-16
0.6432164311408997,1983-03-17
0.6432164311408997,1983-03-18
0.6385551691055298,1983-03-21
0.6385551691055298,1983-03-22
0.6385551691055298,1983-03-23
0.6432164311408997,1983-03-24
0.6478772759437561,1983-03-25
0.6432164311408997,1983-03-28
0.6432164311408997,1983-03-29
0.6478772759437561,1983-03-30
0.6432164311408997,1983-03-31
0.6432164311408997,1983-04-04
0.6432164311408997,1983-04-05
0.6385551691055298,1983-04-06
0.6432164311408997,1983-04-07
0.6385551691055298,1983-04-08
0.6385551691055298,1983-04-11
0.6432164311408997,1983-04-12
0.6385551691055298,1983-04-13
0.6432164311408997,1983-04-14
0.6432164311408997,1983-04-15
0.6478772759437561,1983-04-18
0.6478772759437561,1983-04-19
0.6525384783744812,1983-04-20
0.6571993231773376,1983-04-21
0.6665210127830505,1983-04-22
0.6618605256080627,1983-04-25
0.6618605256080627,1983-04-26
0.6618605256080627,1983-04-27
0.6665210127830505,1983-04-28
0.6665210127830505,1983-04-29
0.6665210127830505,1983-05-02
0.6665210127830505,1983-05-03
0.6665210127830505,1983-05-04
0.6665210127830505,1983-05-05
0.6665210127830505,1983-05-06
0.6711822152137756,1983-05-09
0.6711822152137756,1983-05-10
0.6758427023887634,1983-05-11
0.6758427023887634,1983-05-12
0.6805036664009094,1983-05-13
0.6805036664009094,1983-05-16
0.6805036664009094,1983-05-17
0.6758427023887634,1983-05-18
0.6673930287361145,1983-05-19
0.6721938848495483,1983-05-20
0.6625910997390747,1983-05-23
0.6721938848495483,1983-05-24
0.6721938848495483,1983-05-25
0.6673930287361145,1983-05-26
0.6721938848495483,1983-05-27
0.6721938848495483,1983-05-31
0.6673930287361145,1983-06-01
0.6625910997390747,1983-06-02
0.6625910997390747,1983-06-03
0.6625910997390747,1983-06-06
0.6625910997390747,1983-06-07
0.6625910997390747,1983-06-08
0.6529887914657593,1983-06-09
0.6481873989105225,1983-06-10
0.6529887914657593,1983-06-13
0.6529887914657593,1983-06-14
0.6577900648117065,1983-06-15
0.6529887914657593,1983-06-16
0.6529887914657593,1983-06-17
0.6481873989105225,1983-06-20
0.6529887914657593,1983-06-21
0.6529887914657593,1983-06-22
0.6433860063552856,1983-06-23
0.6433860063552856,1983-06-24
0.6289811730384827,1983-06-27
0.6337831020355225,1983-06-28
0.6289811730384827,1983-06-29
0.6385844945907593,1983-06-30
0.6385844945907593,1983-07-01
0.6385844945907593,1983-07-05
0.6337831020355225,1983-07-06
0.6289811730384827,1983-07-07
0.6289811730384827,1983-07-08
0.6337831020355225,1983-07-11
0.6337831020355225,1983-07-12
0.6529887914657593,1983-07-13
0.6529887914657593,1983-07-14
0.6481873989105225,1983-07-15
0.6433860063552856,1983-07-18
0.6529887914657593,1983-07-19
0.6577900648117065,1983-07-20
0.6529887914657593,1983-07-21
0.6577900648117065,1983-07-22
0.6577900648117065,1983-07-25
0.6625910997390747,1983-07-26
0.6529887914657593,1983-07-27
0.6529887914657593,1983-07-28
0.6481873989105225,1983-07-29
0.6433860063552856,1983-08-01
0.6433860063552856,1983-08-02
0.6385844945907593,1983-08-03
0.6433860063552856,1983-08-04
0.6433860063552856,1983-08-05
0.6433860063552856,1983-08-08
0.6337831020355225,1983-08-09
0.6433860063552856,1983-08-10
0.6433860063552856,1983-08-11
0.6529887914657593,1983-08-12
0.6529887914657593,1983-08-15
0.6577900648117065,1983-08-16
0.6529887914657593,1983-08-17
0.6442655324935913,1983-08-18
0.6492217779159546,1983-08-19
0.6492217779159546,1983-08-22
0.6442655324935913,1983-08-23
0.6393099427223206,1983-08-24
0.6442655324935913,1983-08-25
0.6442655324935913,1983-08-26
0.6492217779159546,1983-08-29
0.6442655324935913,1983-08-30
0.6442655324935913,1983-08-31
0.6442655324935913,1983-09-01
0.6492217779159546,1983-09-02
0.6442655324935913,1983-09-06
0.6492217779159546,1983-09-07
0.6492217779159546,1983-09-08
0.6541780829429626,1983-09-09
0.659134030342102,1983-09-12
0.6541780829429626,1983-09-13
0.659134030342102,1983-09-14
0.659134030342102,1983-09-15
0.6541780829429626,1983-09-16
0.6541780829429626,1983-09-19
0.659134030342102,1983-09-20
0.6640900373458862,1983-09-21
0.6640900373458862,1983-09-22
0.6690459251403809,1983-09-23
0.6740018129348755,1983-09-26
0.6740018129348755,1983-09-27
0.6740018129348755,1983-09-28
0.6640900373458862,1983-09-29
0.6690459251403809,1983-09-30
0.6640900373458862,1983-10-03
0.6789576411247253,1983-10-04
0.6839131116867065,1983-10-05
0.7037366628646851,1983-10-06
0.6938248872756958,1983-10-07
0.6888696551322937,1983-10-10
0.6839131116867065,1983-10-11
0.6839131116867065,1983-10-12
0.6839131116867065,1983-10-13
0.6839131116867065,1983-10-14
0.6839131116867065,1983-10-17
0.6839131116867065,1983-10-18
0.6789576411247253,1983-10-19
0.6888696551322937,1983-10-20
0.6839131116867065,1983-10-21
0.6888696551322937,1983-10-24
0.6938248872756958,1983-10-25
0.6938248872756958,1983-10-26
0.6938248872756958,1983-10-27
0.6888696551322937,1983-10-28
0.69878089427948,1983-10-31
0.6888696551322937,1983-11-01
0.6900963187217712,1983-11-02
0.6645362973213196,1983-11-03
0.6645362973213196,1983-11-04
0.6594248414039612,1983-11-07
0.6389778852462769,1983-11-08
0.6440895795822144,1983-11-09
0.6440895795822144,1983-11-10
0.6389778852462769,1983-11-11
0.6440895795822144,1983-11-14
0.6440895795822144,1983-11-15
0.6492013335227966,1983-11-16
0.6492013335227966,1983-11-17
0.6440895795822144,1983-11-18
0.6440895795822144,1983-11-21
0.6389778852462769,1983-11-22
0.6389778852462769,1983-11-23
0.6389778852462769,1983-11-25
0.6287540793418884,1983-11-28
0.6338661313056946,1983-11-29
0.613418698310852,1983-11-30
0.5980829000473022,1983-12-01
0.5827473998069763,1983-12-02
0.5827473998069763,1983-12-05
0.5929712653160095,1983-12-06
0.5980829000473022,1983-12-07
0.5980829000473022,1983-12-08
0.6031949520111084,1983-12-09
0.613418698310852,1983-12-12
0.6185304522514343,1983-12-13
0.6185304522514343,1983-12-14
0.613418698310852,1983-12-15
0.572523832321167,1983-12-16
0.5878594517707825,1983-12-19
0.5878594517707825,1983-12-20
0.5776358842849731,1983-12-21
0.5674123764038086,1983-12-22
0.572523832321167,1983-12-23
0.5929712653160095,1983-12-27
0.5827473998069763,1983-12-28
0.5827473998069763,1983-12-29
0.5878594517707825,1983-12-30
0.5827473998069763,1984-01-03
0.5929712653160095,1984-01-04
0.6492013335227966,1984-01-05
0.6389778852462769,1984-01-06
0.6236425042152405,1984-01-09
0.6185304522514343,1984-01-10
0.5980829000473022,1984-01-11
0.6031949520111084,1984-01-12
0.6185304522514343,1984-01-13
0.5980829000473022,1984-01-16
0.5929712653160095,1984-01-17
0.5980829000473022,1984-01-18
0.5929712653160095,1984-01-19
0.5827473998069763,1984-01-20
0.5878594517707825,1984-01-23
0.5827473998069763,1984-01-24
0.5929712653160095,1984-01-25
0.5980829000473022,1984-01-26
0.6083066463470459,1984-01-27
0.6031949520111084,1984-01-30
0.613418698310852,1984-01-31
0.6236425042152405,1984-02-01
0.6338661313056946,1984-02-02
0.6287540793418884,1984-02-03
0.6185304522514343,1984-02-06
