SLB,Date
25.530071258544922,2000-03-27
24.648330688476562,2000-03-28
26.01101303100586,2000-03-29
24.928884506225586,2000-03-30
24.52809715270996,2000-03-31
26.031044006347656,2000-04-03
25.389787673950195,2000-04-04
23.646381378173828,2000-04-05
24.047161102294922,2000-04-06
23.606304168701172,2000-04-07
22.544212341308594,2000-04-10
23.3858642578125,2000-04-11
23.486059188842773,2000-04-12
23.00511360168457,2000-04-13
22.504133224487305,2000-04-14
21.9029541015625,2000-04-17
23.686443328857422,2000-04-18
23.646381378173828,2000-04-19
23.586259841918945,2000-04-20
23.82672119140625,2000-04-24
24.027114868164062,2000-04-25
24.78861427307129,2000-04-26
25.209447860717773,2000-04-27
24.54814338684082,2000-04-28
24.047161102294922,2000-05-01
24.86876106262207,2000-05-02
24.167402267456055,2000-05-03
24.367782592773438,2000-05-04
24.88880729675293,2000-05-05
24.54814338684082,2000-05-08
24.908845901489258,2000-05-09
24.648330688476562,2000-05-10
25.049118041992188,2000-05-11
25.830663681030273,2000-05-12
26.672300338745117,2000-05-15
26.552078247070312,2000-05-16
26.612197875976562,2000-05-17
25.890766143798828,2000-05-18
25.389787673950195,2000-05-19
23.586259841918945,2000-05-22
24.107280731201172,2000-05-23
23.806692123413086,2000-05-24
23.746566772460938,2000-05-25
22.784683227539062,2000-05-26
22.764638900756836,2000-05-30
23.586259841918945,2000-05-31
23.445974349975586,2000-06-01
22.363861083984375,2000-06-02
22.20327377319336,2000-06-05
23.027103424072266,2000-06-06
23.107471466064453,2000-06-07
23.388784408569336,2000-06-08
22.986921310424805,2000-06-09
23.479215621948242,2000-06-12
23.951412200927734,2000-06-13
23.871030807495117,2000-06-14
23.62990951538086,2000-06-15
24.37335968017578,2000-06-16
23.73038101196289,2000-06-19
23.810747146606445,2000-06-20
24.95606803894043,2000-06-21
24.172428131103516,2000-06-22
23.951412200927734,2000-06-23
23.850927352905273,2000-06-26
24.192520141601562,2000-06-27
23.489259719848633,2000-06-28
23.810747146606445,2000-06-29
23.99159049987793,2000-06-30
23.891124725341797,2000-07-03
22.504671096801758,2000-07-05
23.067285537719727,2000-07-06
22.926633834838867,2000-07-07
22.142990112304688,2000-07-10
24.097082138061523,2000-07-11
23.6901798248291,2000-07-12
23.850927352905273,2000-07-13
24.051862716674805,2000-07-14
23.258182525634766,2000-07-17
24.333187103271484,2000-07-18
24.453754425048828,2000-07-19
24.192520141601562,2000-07-20
23.56962776184082,2000-07-21
22.8261661529541,2000-07-24
22.685514450073242,2000-07-25
22.926633834838867,2000-07-26
23.58971405029297,2000-07-27
23.735393524169922,2000-07-28
23.765539169311523,2000-07-31
24.27289390563965,2000-08-01
25.076627731323242,2000-08-02
24.53410530090332,2000-08-03
25.021379470825195,2000-08-04
25.121864318847656,2000-08-07
25.533769607543945,2000-08-08
26.442991256713867,2000-08-09
26.026052474975586,2000-08-10
25.599071502685547,2000-08-11
26.362627029418945,2000-08-14
26.402799606323242,2000-08-15
27.73399543762207,2000-08-16
27.829437255859375,2000-08-17
27.407470703125,2000-08-18
27.62849235534668,2000-08-21
27.728971481323242,2000-08-22
28.070556640625,2000-08-23
27.668689727783203,2000-08-24
27.56822395324707,2000-08-25
28.251407623291016,2000-08-28
27.713903427124023,2000-08-29
27.301990509033203,2000-08-30
27.432588577270508,2000-08-31
27.81536865234375,2000-09-01
27.608964920043945,2000-09-05
27.87075424194336,2000-09-06
26.964548110961914,2000-09-07
26.58193588256836,2000-09-08
27.467992782592773,2000-09-11
27.286754608154297,2000-09-12
26.722909927368164,2000-09-13
26.98972511291504,2000-09-14
27.286754608154297,2000-09-15
26.748071670532227,2000-09-18
26.05834197998047,2000-09-19
25.655593872070312,2000-09-20
25.957660675048828,2000-09-21
25.509593963623047,2000-09-22
25.449182510375977,2000-09-25
25.454204559326172,2000-09-26
26.279855728149414,2000-09-27
26.224485397338867,2000-09-28
26.521514892578125,2000-09-29
27.367313385009766,2000-10-02
27.266618728637695,2000-10-03
26.320148468017578,2000-10-04
26.46110725402832,2000-10-05
25.856964111328125,2000-10-06
26.320148468017578,2000-10-09
27.004825592041016,2000-10-10
26.863861083984375,2000-10-11
27.3874568939209,2000-10-12
26.239593505859375,2000-10-13
25.736154556274414,2000-10-16
26.380550384521484,2000-10-17
26.239593505859375,2000-10-18
26.279855728149414,2000-10-19
27.105512619018555,2000-10-20
25.937524795532227,2000-10-23
25.393795013427734,2000-10-24
24.26607894897461,2000-10-25
24.548006057739258,2000-10-26
24.205656051635742,2000-10-27
24.447307586669922,2000-10-30
24.52787208557129,2000-10-31
25.816692352294922,2000-11-01
25.353530883789062,2000-11-02
25.43408203125,2000-11-03
24.991043090820312,2000-11-06
25.49448013305664,2000-11-07
25.776416778564453,2000-11-08
25.413936614990234,2000-11-09
24.910497665405273,2000-11-10
23.964019775390625,2000-11-13
24.467456817626953,2000-11-14
25.675735473632812,2000-11-15
25.49448013305664,2000-11-16
24.608428955078125,2000-11-17
24.08483123779297,2000-11-20
24.125112533569336,2000-11-21
23.09808921813965,2000-11-22
23.66194725036621,2000-11-24
22.997398376464844,2000-11-27
22.332843780517578,2000-11-28
21.28567886352539,2000-11-29
19.97672462463379,2000-11-30
21.507198333740234,2000-12-01
22.010644912719727,2000-12-04
21.990503311157227,2000-12-05
22.050922393798828,2000-12-06
22.493953704833984,2000-12-07
22.35299301147461,2000-12-08
23.299470901489258,2000-12-11
23.64180564880371,2000-12-12
23.198781967163086,2000-12-13
22.71547508239746,2000-12-14
23.178638458251953,2000-12-15
24.809797286987305,2000-12-18
25.695877075195312,2000-12-19
24.28622817993164,2000-12-20
24.22580909729004,2000-12-21
24.710325241088867,2000-12-22
26.14369773864746,2000-12-26
25.921627044677734,2000-12-27
26.305200576782227,2000-12-28
25.82069206237793,2000-12-29
26.40614891052246,2001-01-02
25.760122299194336,2001-01-03
25.093904495239258,2001-01-04
24.79108238220215,2001-01-05
24.87183380126953,2001-01-08
24.932397842407227,2001-01-09
25.275611877441406,2001-01-10
25.98218536376953,2001-01-11
26.18408203125,2001-01-12
26.022567749023438,2001-01-16
24.710325241088867,2001-01-17
23.519237518310547,2001-01-18
23.801856994628906,2001-01-19
23.781681060791016,2001-01-22
23.862424850463867,2001-01-23
24.38732147216797,2001-01-24
25.497671127319336,2001-01-25
24.97278594970703,2001-01-26
24.429306030273438,2001-01-29
24.38732147216797,2001-01-30
24.807241439819336,2001-01-31
24.390552520751953,2001-02-01
24.87183380126953,2001-02-02
25.19808006286621,2001-02-05
25.611534118652344,2001-02-06
25.56954574584961,2001-02-07
25.320831298828125,2001-02-08
25.259458541870117,2001-02-09
22.28774642944336,2001-02-12
20.679155349731445,2001-02-13
21.137840270996094,2001-02-14
20.75345230102539,2001-02-15
20.834199905395508,2001-02-16
21.050601959228516,2001-02-20
20.506362915039062,2001-02-21
20.22775650024414,2001-02-22
19.44054412841797,2001-02-23
20.94369888305664,2001-02-26
20.862709045410156,2001-02-27
20.652145385742188,2001-02-28
20.512836456298828,2001-03-01
21.18666648864746,2001-03-02
21.455551147460938,2001-03-05
21.73414421081543,2001-03-06
22.417699813842773,2001-03-07
22.339950561523438,2001-03-08
22.258960723876953,2001-03-09
22.02570152282715,2001-03-12
21.429637908935547,2001-03-13
21.089468002319336,2001-03-14
20.616506576538086,2001-03-15
19.826053619384766,2001-03-16
20.558191299438477,2001-03-19
21.076520919799805,2001-03-20
20.40917205810547,2001-03-21
19.74829864501953,2001-03-22
20.347620010375977,2001-03-23
20.668333053588867,2001-03-26
20.34438705444336,2001-03-27
19.61225128173828,2001-03-28
18.72136688232422,2001-03-29
18.663057327270508,2001-03-30
17.901758193969727,2001-04-02
17.18257713317871,2001-04-03
17.503297805786133,2001-04-04
18.462200164794922,2001-04-05
18.773197174072266,2001-04-06
19.53449058532715,2001-04-09
19.988033294677734,2001-04-10
19.495622634887695,2001-04-11
19.82929039001465,2001-04-12
20.13381576538086,2001-04-16
20.29254150390625,2001-04-17
19.80014419555664,2001-04-18
19.178144454956055,2001-04-19
19.686752319335938,2001-04-20
20.162961959838867,2001-04-23
19.965356826782227,2001-04-24
20.412405014038086,2001-04-25
21.821619033813477,2001-04-26
21.38103675842285,2001-04-27
21.47823715209961,2001-04-30
21.02144432067871,2001-05-01
19.942676544189453,2001-05-02
19.994518280029297,2001-05-03
20.392974853515625,2001-05-04
20.2050838470459,2001-05-07
20.023670196533203,2001-05-08
20.392974853515625,2001-05-09
20.2828369140625,2001-05-10
20.06578254699707,2001-05-11
20.652145385742188,2001-05-14
21.293575286865234,2001-05-15
21.449068069458008,2001-05-16
22.02570152282715,2001-05-17
22.20064353942871,2001-05-18
22.17473030090332,2001-05-21
21.785985946655273,2001-05-22
21.057086944580078,2001-05-23
20.684541702270508,2001-05-24
20.7525691986084,2001-05-25
20.52256202697754,2001-05-29
20.192123413085938,2001-05-30
20.41888999938965,2001-05-31
20.354101181030273,2001-06-01
21.094284057617188,2001-06-04
21.276248931884766,2001-06-05
20.113021850585938,2001-06-06
19.869312286376953,2001-06-07
19.593122482299805,2001-06-08
19.430652618408203,2001-06-11
19.69059944152832,2001-06-12
19.567138671875,2001-06-13
18.488370895385742,2001-06-14
18.61833381652832,2001-06-15
18.397390365600586,2001-06-18
18.30965805053711,2001-06-19
17.838510513305664,2001-06-20
17.40961265563965,2001-06-21
17.578563690185547,2001-06-22
17.500593185424805,2001-06-25
17.71504020690918,2001-06-26
17.237398147583008,2001-06-27
17.09768295288086,2001-06-28
17.107425689697266,2001-06-29
16.9287166595459,2001-07-02
17.351123809814453,2001-07-03
17.481090545654297,2001-07-05
17.308883666992188,2001-07-06
16.83124542236328,2001-07-09
16.53880500793457,2001-07-10
16.652530670166016,2001-07-11
16.16189193725586,2001-07-12
16.392587661743164,2001-07-13
15.888948440551758,2001-07-16
15.905191421508789,2001-07-17
16.132646560668945,2001-07-18
16.564796447753906,2001-07-19
17.36737060546875,2001-07-20
17.539581298828125,2001-07-23
17.44860076904297,2001-07-24
18.35190200805664,2001-07-25
17.7962703704834,2001-07-26
18.205690383911133,2001-07-27
18.260921478271484,2001-07-30
17.464841842651367,2001-07-31
17.07493019104004,2001-08-01
17.260149002075195,2001-08-02
16.902713775634766,2001-08-03
17.000205993652344,2001-08-06
16.7337646484375,2001-08-07
15.804469108581543,2001-08-08
15.875948905944824,2001-08-09
16.096899032592773,2001-08-10
16.122896194458008,2001-08-13
16.32760238647461,2001-08-14
17.28614616394043,2001-08-15
17.09117889404297,2001-08-16
16.938467025756836,2001-08-17
16.727266311645508,2001-08-20
16.81498908996582,2001-08-21
16.863739013671875,2001-08-22
16.53880500793457,2001-08-23
16.587539672851562,2001-08-24
16.675273895263672,2001-08-27
16.57130241394043,2001-08-28
16.53880500793457,2001-08-29
15.86945629119873,2001-08-30
15.9829683303833,2001-08-31
16.429832458496094,2001-09-04
16.462453842163086,2001-09-05
16.475502014160156,2001-09-06
16.51790428161621,2001-09-07
16.426572799682617,2001-09-10
15.754634857177734,2001-09-17
15.526311874389648,2001-09-18
14.417291641235352,2001-09-19
14.67823600769043,2001-09-20
15.317560195922852,2001-09-21
14.5738525390625,2001-09-24
13.6801118850708,2001-09-25
13.699687957763672,2001-09-26
14.156341552734375,2001-09-27
14.906563758850098,2001-09-28
14.381407737731934,2001-10-01
14.612991333007812,2001-10-02
14.397710800170898,2001-10-03
14.825013160705566,2001-10-04
14.776086807250977,2001-10-05
14.710854530334473,2001-10-08
14.95222282409668,2001-10-09
15.516520500183105,2001-10-10
15.21317195892334,2001-10-11
15.425196647644043,2001-10-12
14.984844207763672,2001-10-15
15.506744384765625,2001-10-16
15.40562629699707,2001-10-17
15.059865951538086,2001-10-18
15.40888500213623,2001-10-19
15.722025871276855,2001-10-22
15.852485656738281,2001-10-23
15.523040771484375,2001-10-24
16.4559383392334,2001-10-25
17.3203182220459,2001-10-26
16.83104133605957,2001-10-29
16.240652084350586,2001-10-30
15.793780326843262,2001-10-31
15.819872856140137,2001-11-01
15.493691444396973,2001-11-02
15.441503524780273,2001-11-05
14.994630813598633,2001-11-06
15.480639457702637,2001-11-07
15.738325119018555,2001-11-08
16.224346160888672,2001-11-09
16.119962692260742,2001-11-12
16.080814361572266,2001-11-13
15.03703498840332,2001-11-14
14.084585189819336,2001-11-15
14.710854530334473,2001-11-16
14.655396461486816,2001-11-19
15.61111831665039,2001-11-20
15.399089813232422,2001-11-21
15.487162590026855,2001-11-23
15.102276802062988,2001-11-26
15.402359962463379,2001-11-27
15.265358924865723,2001-11-28
15.656785011291504,2001-11-29
15.660043716430664,2001-11-30
16.12322235107422,2001-12-03
16.521167755126953,2001-12-04
17.41817283630371,2001-12-05
17.046327590942383,2001-12-06
17.21919822692871,2001-12-07
16.775583267211914,2001-12-10
16.63859748840332,2001-12-11
16.716880798339844,2001-12-12
16.583145141601562,2001-12-13
16.961524963378906,2001-12-14
16.75928497314453,2001-12-17
16.896282196044922,2001-12-18
17.424694061279297,2001-12-19
16.95174217224121,2001-12-20
17.108213424682617,2001-12-21
17.383197784423828,2001-12-24
18.316198348999023,2001-12-26
18.172151565551758,2001-12-27
17.99864387512207,2001-12-28
17.98882484436035,2001-12-31
17.49122428894043,2002-01-02
17.507598876953125,2002-01-03
17.77604103088379,2002-01-04
17.80549430847168,2002-01-07
17.389747619628906,2002-01-08
17.334089279174805,2002-01-09
17.203149795532227,2002-01-10
16.833223342895508,2002-01-11
16.633529663085938,2002-01-14
16.944528579711914,2002-01-15
16.36836051940918,2002-01-16
16.36836051940918,2002-01-17
16.24395751953125,2002-01-18
16.204681396484375,2002-01-22
16.905242919921875,2002-01-23
17.425764083862305,2002-01-24
17.870975494384766,2002-01-25
17.57634735107422,2002-01-28
17.196596145629883,2002-01-29
17.785865783691406,2002-01-30
18.460235595703125,2002-01-31
18.07067108154297,2002-02-01
17.504331588745117,2002-02-04
17.543609619140625,2002-02-05
17.828414916992188,2002-02-06
17.373380661010742,2002-02-07
17.641815185546875,2002-02-08
18.286725997924805,2002-02-11
18.005207061767578,2002-02-12
18.145963668823242,2002-02-13
18.090309143066406,2002-02-14
18.299823760986328,2002-02-15
18.09551429748535,2002-02-19
17.86886978149414,2002-02-20
18.210481643676758,2002-02-21
18.837867736816406,2002-02-22
19.603206634521484,2002-02-25
19.166336059570312,2002-02-26
18.85100555419922,2002-02-27
19.120351791381836,2002-02-28
19.330568313598633,2002-03-01
19.77072525024414,2002-03-04
19.85941505432129,2002-03-05
20.201026916503906,2002-03-06
19.823274612426758,2002-03-07
19.097360610961914,2002-03-08
19.29115867614746,2002-03-11
19.626203536987305,2002-03-12
19.222179412841797,2002-03-13
19.396265029907227,2002-03-14
19.80684471130371,2002-03-15
19.839702606201172,2002-03-18
19.839702606201172,2002-03-19
19.445541381835938,2002-03-20
19.724740982055664,2002-03-21
18.77217674255371,2002-03-22
18.6473445892334,2002-03-25
18.847719192504883,2002-03-26
19.356843948364258,2002-03-27
19.32071876525879,2002-03-28
19.11378288269043,2002-04-01
19.10065269470215,2002-04-02
18.604644775390625,2002-04-03
18.407567977905273,2002-04-04
17.865585327148438,2002-04-05
17.960851669311523,2002-04-08
17.790035247802734,2002-04-09
17.980562210083008,2002-04-10
18.013399124145508,2002-04-11
17.33346176147461,2002-04-12
17.908287048339844,2002-04-15
18.033109664916992,2002-04-16
18.407567977905273,2002-04-17
18.39443016052246,2002-04-18
18.167776107788086,2002-04-19
17.842594146728516,2002-04-22
17.983842849731445,2002-04-23
17.967411041259766,2002-04-24
18.3615779876709,2002-04-25
18.660486221313477,2002-04-26
18.3615779876709,2002-04-29
17.983842849731445,2002-04-30
18.473270416259766,2002-05-01
