VTRS,Date
1.5744624137878418,1987-07-21
1.5744624137878418,1987-07-22
1.5458359718322754,1987-07-23
1.6460293531417847,1987-07-24
1.688968539237976,1987-07-27
1.6746556758880615,1987-07-28
1.6746556758880615,1987-07-29
1.6460293531417847,1987-07-30
1.5744624137878418,1987-07-31
1.5744624137878418,1987-08-03
1.5744624137878418,1987-08-04
1.5887761116027832,1987-08-05
1.5744624137878418,1987-08-06
1.6030890941619873,1987-08-07
1.6030890941619873,1987-08-10
1.6030890941619873,1987-08-11
1.6030890941619873,1987-08-12
1.5744624137878418,1987-08-13
1.5601497888565063,1987-08-14
1.5172094106674194,1987-08-17
1.5172094106674194,1987-08-18
1.5172094106674194,1987-08-19
1.5315216779708862,1987-08-20
1.5315216779708862,1987-08-21
1.5601497888565063,1987-08-24
1.6030890941619873,1987-08-25
1.6174026727676392,1987-08-26
1.6460293531417847,1987-08-27
1.631716251373291,1987-08-28
1.631716251373291,1987-08-31
1.5887761116027832,1987-09-01
1.5315216779708862,1987-09-02
1.6174026727676392,1987-09-03
1.660343050956726,1987-09-04
1.6174026727676392,1987-09-08
1.6030890941619873,1987-09-09
1.5887761116027832,1987-09-10
1.5744624137878418,1987-09-11
1.5887761116027832,1987-09-14
1.5887761116027832,1987-09-15
1.5744624137878418,1987-09-16
1.5887761116027832,1987-09-17
1.6746556758880615,1987-09-18
1.6030890941619873,1987-09-21
1.6030890941619873,1987-09-22
1.631716251373291,1987-09-23
1.6460293531417847,1987-09-24
1.6174026727676392,1987-09-25
1.688968539237976,1987-09-28
1.6174026727676392,1987-09-29
1.6030890941619873,1987-09-30
1.6030890941619873,1987-10-01
1.631716251373291,1987-10-02
1.631716251373291,1987-10-05
1.6460293531417847,1987-10-06
1.6030890941619873,1987-10-07
1.5887761116027832,1987-10-08
1.5887761116027832,1987-10-09
1.5744624137878418,1987-10-12
1.5601497888565063,1987-10-13
1.5744624137878418,1987-10-14
1.5744624137878418,1987-10-15
1.5458359718322754,1987-10-16
1.1736904382705688,1987-10-19
1.1164366006851196,1987-10-20
1.1450632810592651,1987-10-21
1.1164366006851196,1987-10-22
1.0448707342147827,1987-10-23
0.8874242901802063,1987-10-26
0.9446775913238525,1987-10-27
0.9303642511367798,1987-10-28
0.9876176714897156,1987-10-29
1.0734970569610596,1987-10-30
1.1307501792907715,1987-11-02
1.1307501792907715,1987-11-03
1.1307501792907715,1987-11-04
1.1307501792907715,1987-11-05
1.1450632810592651,1987-11-06
1.1593772172927856,1987-11-09
1.1450632810592651,1987-11-10
1.1880038976669312,1987-11-11
1.216630220413208,1987-11-12
1.230944037437439,1987-11-13
1.2452571392059326,1987-11-16
1.216630220413208,1987-11-17
1.230944037437439,1987-11-18
1.1880038976669312,1987-11-19
1.202317237854004,1987-11-20
1.1880038976669312,1987-11-23
1.1736904382705688,1987-11-24
1.1880038976669312,1987-11-25
1.1736904382705688,1987-11-27
1.1164366006851196,1987-11-30
1.1164366006851196,1987-12-01
1.1164366006851196,1987-12-02
1.0878105163574219,1987-12-03
1.0591840744018555,1987-12-04
1.0305569171905518,1987-12-07
1.0162444114685059,1987-12-08
1.0162444114685059,1987-12-09
0.9876176714897156,1987-12-10
0.9876176714897156,1987-12-11
1.0162444114685059,1987-12-14
0.9876176714897156,1987-12-15
1.0162444114685059,1987-12-16
1.0019303560256958,1987-12-17
0.9876176714897156,1987-12-18
1.0162444114685059,1987-12-21
0.9733034372329712,1987-12-22
1.0305569171905518,1987-12-23
1.0219216346740723,1987-12-24
0.978740930557251,1987-12-28
0.9643479585647583,1987-12-29
0.9643479585647583,1987-12-30
0.9499545097351074,1987-12-31
1.0075278282165527,1988-01-04
1.1082801818847656,1988-01-05
1.151459813117981,1988-01-06
1.1370668411254883,1988-01-07
1.0363140106201172,1988-01-08
1.0219216346740723,1988-01-11
1.0075278282165527,1988-01-12
1.0507079362869263,1988-01-13
1.0507079362869263,1988-01-14
1.079494595527649,1988-01-15
1.1082801818847656,1988-01-18
1.0507079362869263,1988-01-19
1.0507079362869263,1988-01-20
1.0075278282165527,1988-01-21
1.0219216346740723,1988-01-22
1.0507079362869263,1988-01-25
1.0507079362869263,1988-01-26
1.0075278282165527,1988-01-27
1.0075278282165527,1988-01-28
0.9931344985961914,1988-01-29
1.0075278282165527,1988-02-01
0.9931344985961914,1988-02-02
1.0075278282165527,1988-02-03
0.9931344985961914,1988-02-04
0.978740930557251,1988-02-05
0.9643479585647583,1988-02-08
0.9499545097351074,1988-02-09
0.9643479585647583,1988-02-10
0.9499545097351074,1988-02-11
0.9643479585647583,1988-02-12
0.9499545097351074,1988-02-16
0.9499545097351074,1988-02-17
0.9499545097351074,1988-02-18
0.978740930557251,1988-02-19
1.0363140106201172,1988-02-22
1.0363140106201172,1988-02-23
1.1226731538772583,1988-02-24
1.1370668411254883,1988-02-25
1.1370668411254883,1988-02-26
1.151459813117981,1988-02-29
1.151459813117981,1988-03-01
1.1658532619476318,1988-03-02
1.2090338468551636,1988-03-03
1.2378199100494385,1988-03-04
1.2522131204605103,1988-03-07
1.2090338468551636,1988-03-08
1.2378199100494385,1988-03-09
1.2090338468551636,1988-03-10
1.2090338468551636,1988-03-11
1.2090338468551636,1988-03-14
1.1802473068237305,1988-03-15
1.151459813117981,1988-03-16
1.1946403980255127,1988-03-17
1.1802473068237305,1988-03-18
1.151459813117981,1988-03-21
1.1658532619476318,1988-03-22
1.1658532619476318,1988-03-23
1.151459813117981,1988-03-24
1.151459813117981,1988-03-25
1.1226731538772583,1988-03-28
1.1370668411254883,1988-03-29
1.1082801818847656,1988-03-30
1.1226731538772583,1988-03-31
1.1082801818847656,1988-04-04
1.1082801818847656,1988-04-05
1.1226731538772583,1988-04-06
1.1082801818847656,1988-04-07
1.1226731538772583,1988-04-08
1.1658532619476318,1988-04-11
1.1946403980255127,1988-04-12
1.1946403980255127,1988-04-13
1.1082801818847656,1988-04-14
1.1370668411254883,1988-04-15
1.1658532619476318,1988-04-18
1.1226731538772583,1988-04-19
1.1226731538772583,1988-04-20
1.151459813117981,1988-04-21
1.151459813117981,1988-04-22
1.1226731538772583,1988-04-25
1.1802473068237305,1988-04-26
1.1946403980255127,1988-04-27
1.2378199100494385,1988-04-28
1.2090338468551636,1988-04-29
1.223426342010498,1988-05-02
1.2378199100494385,1988-05-03
1.3529658317565918,1988-05-04
1.3529658317565918,1988-05-05
1.30978524684906,1988-05-06
1.3673590421676636,1988-05-09
1.410538911819458,1988-05-10
1.3385728597640991,1988-05-11
1.3673590421676636,1988-05-12
1.3529658317565918,1988-05-13
1.3961455821990967,1988-05-16
1.3961455821990967,1988-05-17
1.3529658317565918,1988-05-18
1.3385728597640991,1988-05-19
1.3241795301437378,1988-05-20
1.2953932285308838,1988-05-23
1.2953932285308838,1988-05-24
1.3241795301437378,1988-05-25
1.3385728597640991,1988-05-26
1.3529658317565918,1988-05-27
1.3961455821990967,1988-05-31
1.3961455821990967,1988-06-01
1.3529658317565918,1988-06-02
1.3817524909973145,1988-06-03
1.3961455821990967,1988-06-06
1.3673590421676636,1988-06-07
1.3529658317565918,1988-06-08
1.3673590421676636,1988-06-09
1.3673590421676636,1988-06-10
1.3817524909973145,1988-06-13
1.3817524909973145,1988-06-14
1.3961455821990967,1988-06-15
1.3385728597640991,1988-06-16
1.3529658317565918,1988-06-17
1.3241795301437378,1988-06-20
1.3673590421676636,1988-06-21
1.4681116342544556,1988-06-22
1.496898889541626,1988-06-23
1.482505202293396,1988-06-24
1.4393255710601807,1988-06-27
1.5112911462783813,1988-06-28
1.5026229619979858,1988-06-29
1.5026229619979858,1988-06-30
1.5026229619979858,1988-07-01
1.4881740808486938,1988-07-05
1.4592770338058472,1988-07-06
1.4303808212280273,1988-07-07
1.4159327745437622,1988-07-08
1.401484489440918,1988-07-11
1.372588038444519,1988-07-12
1.3870365619659424,1988-07-13
1.3870365619659424,1988-07-14
1.372588038444519,1988-07-15
1.3292427062988281,1988-07-18
1.3147939443588257,1988-07-19
1.3147939443588257,1988-07-20
1.3147939443588257,1988-07-21
1.2858980894088745,1988-07-22
1.228104829788208,1988-07-25
1.2570013999938965,1988-07-26
1.2714502811431885,1988-07-27
1.3147939443588257,1988-07-28
1.3292427062988281,1988-07-29
1.3147939443588257,1988-08-01
1.3003466129302979,1988-08-02
1.2858980894088745,1988-08-03
1.2570013999938965,1988-08-04
1.2714502811431885,1988-08-05
1.2570013999938965,1988-08-08
1.2714502811431885,1988-08-09
1.2425537109375,1988-08-10
1.2425537109375,1988-08-11
1.2425537109375,1988-08-12
1.2425537109375,1988-08-15
1.2714502811431885,1988-08-16
1.3003466129302979,1988-08-17
1.3147939443588257,1988-08-18
1.2858980894088745,1988-08-19
1.228104829788208,1988-08-22
1.213657259941101,1988-08-23
1.2570013999938965,1988-08-24
1.228104829788208,1988-08-25
1.228104829788208,1988-08-26
1.2570013999938965,1988-08-29
1.2425537109375,1988-08-30
1.2425537109375,1988-08-31
1.213657259941101,1988-09-01
1.228104829788208,1988-09-02
1.228104829788208,1988-09-06
1.1992084980010986,1988-09-07
1.228104829788208,1988-09-08
1.213657259941101,1988-09-09
1.2425537109375,1988-09-12
1.213657259941101,1988-09-13
1.1847602128982544,1988-09-14
1.1992084980010986,1988-09-15
1.1992084980010986,1988-09-16
1.2425537109375,1988-09-19
1.2425537109375,1988-09-20
1.228104829788208,1988-09-21
1.228104829788208,1988-09-22
1.228104829788208,1988-09-23
1.228104829788208,1988-09-26
1.213657259941101,1988-09-27
1.228104829788208,1988-09-28
1.1703115701675415,1988-09-29
1.1125184297561646,1988-09-30
1.0113804340362549,1988-10-03
1.0547261238098145,1988-10-04
1.0547261238098145,1988-10-05
1.0547261238098145,1988-10-06
1.0980702638626099,1988-10-07
1.1125184297561646,1988-10-10
1.0836224555969238,1988-10-11
1.0547261238098145,1988-10-12
1.0547261238098145,1988-10-13
1.0691736936569214,1988-10-14
1.0547261238098145,1988-10-17
1.0547261238098145,1988-10-18
1.0547261238098145,1988-10-19
1.0402764081954956,1988-10-20
1.0402764081954956,1988-10-21
1.0402764081954956,1988-10-24
1.0402764081954956,1988-10-25
1.1125184297561646,1988-10-26
1.0836224555969238,1988-10-27
1.0691736936569214,1988-10-28
1.0836224555969238,1988-10-31
1.0691736936569214,1988-11-01
1.0691736936569214,1988-11-02
1.0691736936569214,1988-11-03
1.0547261238098145,1988-11-04
1.0402764081954956,1988-11-07
1.0836224555969238,1988-11-08
1.0836224555969238,1988-11-09
1.0980702638626099,1988-11-10
1.0547261238098145,1988-11-11
1.0402764081954956,1988-11-14
1.0547261238098145,1988-11-15
1.0258291959762573,1988-11-16
1.0402764081954956,1988-11-17
1.0258291959762573,1988-11-18
1.0113804340362549,1988-11-21
0.9824840426445007,1988-11-22
0.9824840426445007,1988-11-23
0.9680357575416565,1988-11-25
0.939138650894165,1988-11-28
0.939138650894165,1988-11-29
0.9680357575416565,1988-11-30
0.9535870552062988,1988-12-01
0.9535870552062988,1988-12-02
0.939138650894165,1988-12-05
0.9824840426445007,1988-12-06
0.9680357575416565,1988-12-07
0.9535870552062988,1988-12-08
0.9535870552062988,1988-12-09
0.939138650894165,1988-12-12
0.9535870552062988,1988-12-13
0.939138650894165,1988-12-14
0.939138650894165,1988-12-15
0.9680357575416565,1988-12-16
1.0113804340362549,1988-12-19
1.0113804340362549,1988-12-20
0.9969324469566345,1988-12-21
0.9969324469566345,1988-12-22
0.9853397011756897,1988-12-23
0.9998306632041931,1988-12-27
1.014320969581604,1988-12-28
1.014320969581604,1988-12-29
1.0288115739822388,1988-12-30
1.0288115739822388,1989-01-03
1.043300747871399,1989-01-04
1.014320969581604,1989-01-05
1.043300747871399,1989-01-06
1.0288115739822388,1989-01-09
1.014320969581604,1989-01-10
0.9853397011756897,1989-01-11
0.9853397011756897,1989-01-12
0.9853397011756897,1989-01-13
0.9853397011756897,1989-01-16
0.9998306632041931,1989-01-17
0.9998306632041931,1989-01-18
1.043300747871399,1989-01-19
1.014320969581604,1989-01-20
1.014320969581604,1989-01-23
1.014320969581604,1989-01-24
1.014320969581604,1989-01-25
0.9998306632041931,1989-01-26
0.9998306632041931,1989-01-27
0.9998306632041931,1989-01-30
0.9853397011756897,1989-01-31
0.9998306632041931,1989-02-01
0.9708499312400818,1989-02-02
0.92737877368927,1989-02-03
0.9128888249397278,1989-02-06
0.9128888249397278,1989-02-07
0.9418694972991943,1989-02-08
0.92737877368927,1989-02-09
0.92737877368927,1989-02-10
0.92737877368927,1989-02-13
0.92737877368927,1989-02-14
0.9128888249397278,1989-02-15
0.9128888249397278,1989-02-16
0.9128888249397278,1989-02-17
0.9418694972991943,1989-02-21
0.92737877368927,1989-02-22
0.9418694972991943,1989-02-23
0.92737877368927,1989-02-24
0.9128888249397278,1989-02-27
0.92737877368927,1989-02-28
0.92737877368927,1989-03-01
0.9128888249397278,1989-03-02
0.8983985781669617,1989-03-03
0.8839086294174194,1989-03-06
0.8839086294174194,1989-03-07
0.8983985781669617,1989-03-08
0.8983985781669617,1989-03-09
0.9128888249397278,1989-03-10
0.92737877368927,1989-03-13
0.92737877368927,1989-03-14
0.92737877368927,1989-03-15
0.9708499312400818,1989-03-16
0.9418694972991943,1989-03-17
0.92737877368927,1989-03-20
0.92737877368927,1989-03-21
0.92737877368927,1989-03-22
0.9563592076301575,1989-03-23
0.9853397011756897,1989-03-27
0.9708499312400818,1989-03-28
0.9563592076301575,1989-03-29
0.9853397011756897,1989-03-30
0.9853397011756897,1989-03-31
0.9998306632041931,1989-04-03
0.9853397011756897,1989-04-04
1.0288115739822388,1989-04-05
1.0577919483184814,1989-04-06
1.043300747871399,1989-04-07
1.014320969581604,1989-04-10
1.014320969581604,1989-04-11
0.9853397011756897,1989-04-12
0.9418694972991943,1989-04-13
0.9853397011756897,1989-04-14
0.9853397011756897,1989-04-17
0.9998306632041931,1989-04-18
0.9998306632041931,1989-04-19
0.9998306632041931,1989-04-20
1.0288115739822388,1989-04-21
1.014320969581604,1989-04-24
1.0288115739822388,1989-04-25
0.9998306632041931,1989-04-26
0.9998306632041931,1989-04-27
0.9708499312400818,1989-04-28
0.9708499312400818,1989-05-01
0.9563592076301575,1989-05-02
0.9418694972991943,1989-05-03
0.9563592076301575,1989-05-04
0.9708499312400818,1989-05-05
0.9708499312400818,1989-05-08
0.9708499312400818,1989-05-09
0.9853397011756897,1989-05-10
0.9998306632041931,1989-05-11
1.043300747871399,1989-05-12
1.0867726802825928,1989-05-15
1.0867726802825928,1989-05-16
1.0867726802825928,1989-05-17
1.1302427053451538,1989-05-18
1.1302427053451538,1989-05-19
1.115753173828125,1989-05-22
1.1012624502182007,1989-05-23
1.115753173828125,1989-05-24
1.1302427053451538,1989-05-25
1.1592235565185547,1989-05-26
1.1447334289550781,1989-05-30
1.1447334289550781,1989-05-31
1.1447334289550781,1989-06-01
1.1592235565185547,1989-06-02
1.1447334289550781,1989-06-05
1.1447334289550781,1989-06-06
1.1882047653198242,1989-06-07
1.1737146377563477,1989-06-08
1.2026944160461426,1989-06-09
1.217185378074646,1989-06-12
1.217185378074646,1989-06-13
1.1882047653198242,1989-06-14
1.1882047653198242,1989-06-15
1.217185378074646,1989-06-16
1.217185378074646,1989-06-19
1.217185378074646,1989-06-20
1.217185378074646,1989-06-21
1.217185378074646,1989-06-22
1.217185378074646,1989-06-23
1.2230087518692017,1989-06-26
1.2230087518692017,1989-06-27
1.2230087518692017,1989-06-28
1.1938894987106323,1989-06-29
1.1938894987106323,1989-06-30
1.1793301105499268,1989-07-03
1.1938894987106323,1989-07-05
1.2084487676620483,1989-07-06
1.2084487676620483,1989-07-07
1.1793301105499268,1989-07-10
1.1647697687149048,1989-07-11
1.1938894987106323,1989-07-12
1.1938894987106323,1989-07-13
1.1793301105499268,1989-07-14
1.1938894987106323,1989-07-17
1.1647697687149048,1989-07-18
1.1793301105499268,1989-07-19
1.1502103805541992,1989-07-20
1.1647697687149048,1989-07-21
1.1647697687149048,1989-07-24
1.1647697687149048,1989-07-25
1.1065312623977661,1989-07-26
1.1356505155563354,1989-07-27
1.1210914850234985,1989-07-28
1.1065312623977661,1989-07-31
1.1065312623977661,1989-08-01
1.1210914850234985,1989-08-02
1.1065312623977661,1989-08-03
1.2230087518692017,1989-08-04
1.1793301105499268,1989-08-07
1.1938894987106323,1989-08-08
1.1502103805541992,1989-08-09
1.1502103805541992,1989-08-10
1.1502103805541992,1989-08-11
1.1502103805541992,1989-08-14
1.1502103805541992,1989-08-15
1.1793301105499268,1989-08-16
1.1938894987106323,1989-08-17
1.1647697687149048,1989-08-18
1.1647697687149048,1989-08-21
1.1647697687149048,1989-08-22
1.1502103805541992,1989-08-23
1.2230087518692017,1989-08-24
1.3977242708206177,1989-08-25
1.6161189079284668,1989-08-28
1.5578792095184326,1989-08-29
1.601558804512024,1989-08-30
1.6889162063598633,1989-08-31
1.776274561882019,1989-09-01
1.732595682144165,1989-09-05
1.732595682144165,1989-09-06
1.7034761905670166,1989-09-07
1.6743566989898682,1989-09-08
1.6889162063598633,1989-09-11
1.6889162063598633,1989-09-12
1.776274561882019,1989-09-13
1.7617148160934448,1989-09-14
1.7034761905670166,1989-09-15
1.6889162063598633,1989-09-18
1.6889162063598633,1989-09-19
1.718035101890564,1989-09-20
1.718035101890564,1989-09-21
1.732595682144165,1989-09-22
1.732595682144165,1989-09-25
1.732595682144165,1989-09-26
1.776274561882019,1989-09-27
1.9218696355819702,1989-09-28
2.0092289447784424,1989-09-29
2.1257057189941406,1989-10-02
2.154825448989868,1989-10-03
2.1257057189941406,1989-10-04
2.1257057189941406,1989-10-05
2.1693849563598633,1989-10-06
2.242182970046997,1989-10-09
2.3586602210998535,1989-10-10
2.3149797916412354,1989-10-11
2.3877780437469482,1989-10-12
2.067467451095581,1989-10-13
2.154825448989868,1989-10-16
2.242182970046997,1989-10-17
2.3877780437469482,1989-10-18
2.3877780437469482,1989-10-19
2.271301746368408,1989-10-20
2.256741523742676,1989-10-23
2.1985037326812744,1989-10-24
2.1985037326812744,1989-10-25
2.1839447021484375,1989-10-26
2.0092289447784424,1989-10-27
2.0237882137298584,1989-10-30
2.1257057189941406,1989-10-31
2.329540252685547,1989-11-01
2.3149797916412354,1989-11-02
2.4168975353240967,1989-11-03
2.329540252685547,1989-11-06
2.3440985679626465,1989-11-07
2.591614007949829,1989-11-08
2.533374071121216,1989-11-09
2.635291814804077,1989-11-10
2.591614007949829,1989-11-13
2.635291814804077,1989-11-14
2.8100078105926514,1989-11-15
2.751769781112671,1989-11-16
2.6498513221740723,1989-11-17
2.635291814804077,1989-11-20
2.606173038482666,1989-11-21
2.6789698600769043,1989-11-22
2.6789698600769043,1989-11-24
2.6498513221740723,1989-11-27
2.591614007949829,1989-11-28
2.518815755844116,1989-11-29
2.5624938011169434,1989-11-30
2.591614007949829,1989-12-01
2.6498513221740723,1989-12-04
2.635291814804077,1989-12-05
2.635291814804077,1989-12-06
2.737208843231201,1989-12-07
2.7954485416412354,1989-12-08
2.911924362182617,1989-12-11
2.839125871658325,1989-12-12
2.8682456016540527,1989-12-13
2.8245673179626465,1989-12-14
2.693530797958374,1989-12-15
2.5624938011169434,1989-12-18
2.591614007949829,1989-12-19
2.6789698600769043,1989-12-20
2.7808878421783447,1989-12-21
2.8304948806762695,1989-12-22
2.815904378890991,1989-12-26
2.8013148307800293,1989-12-27
2.742953300476074,1989-12-28
2.8304948806762695,1989-12-29
2.7721335887908936,1990-01-02
2.6700024604797363,1990-01-03
2.640821933746338,1990-01-04
2.640821933746338,1990-01-05
2.6700024604797363,1990-01-08
2.655411958694458,1990-01-09
2.6700024604797363,1990-01-10
2.640821933746338,1990-01-11
2.5241010189056396,1990-01-12
2.4073798656463623,1990-01-15
2.4073798656463623,1990-01-16
2.4365594387054443,1990-01-17
2.4219696521759033,1990-01-18
2.392789363861084,1990-01-19
2.217707395553589,1990-01-22
2.305248737335205,1990-01-23
2.5970520973205566,1990-01-24
2.480330467224121,1990-01-25
2.494920253753662,1990-01-26
2.480330467224121,1990-01-29
2.392789363861084,1990-01-30
2.363609552383423,1990-01-31
2.319838285446167,1990-02-01
2.3344290256500244,1990-02-02
2.3344290256500244,1990-02-05
2.319838285446167,1990-02-06
2.319838285446167,1990-02-07
2.5095107555389404,1990-02-08
2.5386903285980225,1990-02-09
2.5532801151275635,1990-02-12
2.5241010189056396,1990-02-13
2.4219696521759033,1990-02-14
2.5386903285980225,1990-02-15
2.480330467224121,1990-02-16
2.4365594387054443,1990-02-20
2.4365594387054443,1990-02-21
2.480330467224121,1990-02-22
2.4511499404907227,1990-02-23
2.4511499404907227,1990-02-26
2.480330467224121,1990-02-27
2.5970520973205566,1990-02-28
2.5532801151275635,1990-03-01
2.567870855331421,1990-03-02
2.4365594387054443,1990-03-05
2.349017858505249,1990-03-06
2.349017858505249,1990-03-07
2.480330467224121,1990-03-08
2.5532801151275635,1990-03-09
2.5241010189056396,1990-03-12
2.5095107555389404,1990-03-13
2.5241010189056396,1990-03-14
2.4657399654388428,1990-03-15
2.494920253753662,1990-03-16
2.5241010189056396,1990-03-19
2.4511499404907227,1990-03-20
2.378199577331543,1990-03-21
2.305248737335205,1990-03-22
2.363609552383423,1990-03-23
2.378199577331543,1990-03-26
2.3344290256500244,1990-03-27
2.3344290256500244,1990-03-28
2.3344290256500244,1990-03-29
2.305248737335205,1990-03-30
2.319838285446167,1990-04-02
2.4219696521759033,1990-04-03
2.5095107555389404,1990-04-04
2.582460880279541,1990-04-05
2.5532801151275635,1990-04-06
2.640821933746338,1990-04-09
2.7137725353240967,1990-04-10
2.7137725353240967,1990-04-11
2.567870855331421,1990-04-12
2.5532801151275635,1990-04-16
2.5095107555389404,1990-04-17
2.4511499404907227,1990-04-18
2.4073798656463623,1990-04-19
2.392789363861084,1990-04-20
2.392789363861084,1990-04-23
2.5095107555389404,1990-04-24
2.567870855331421,1990-04-25
2.5095107555389404,1990-04-26
2.392789363861084,1990-04-27
2.480330467224121,1990-04-30
2.5095107555389404,1990-05-01
2.5241010189056396,1990-05-02
2.494920253753662,1990-05-03
2.567870855331421,1990-05-04
2.5970520973205566,1990-05-07
2.6116414070129395,1990-05-08
2.6262307167053223,1990-05-09
2.7137725353240967,1990-05-10
2.78672456741333,1990-05-11
2.640821933746338,1990-05-14
2.655411958694458,1990-05-15
2.640821933746338,1990-05-16
2.7137725353240967,1990-05-17
2.6845920085906982,1990-05-18
2.8596761226654053,1990-05-21
2.78672456741333,1990-05-22
2.845083713531494,1990-05-23
2.78672456741333,1990-05-24
2.6700024604797363,1990-05-25
2.7575442790985107,1990-05-29
2.6262307167053223,1990-05-30
2.567870855331421,1990-05-31
2.640821933746338,1990-06-01
2.6700024604797363,1990-06-04
2.742953300476074,1990-06-05
2.655411958694458,1990-06-06
2.5970520973205566,1990-06-07
2.5532801151275635,1990-06-08
2.5970520973205566,1990-06-11
2.5241010189056396,1990-06-12
2.640821933746338,1990-06-13
2.7137725353240967,1990-06-14
2.640821933746338,1990-06-15
2.5970520973205566,1990-06-18
2.6262307167053223,1990-06-19
2.5970520973205566,1990-06-20
2.6700024604797363,1990-06-21
2.655411958694458,1990-06-22
2.646637201309204,1990-06-25
2.6612610816955566,1990-06-26
2.690504312515259,1990-06-27
2.748994827270508,1990-06-28
2.748994827270508,1990-06-29
2.8221068382263184,1990-07-02
2.690504312515259,1990-07-03
2.690504312515259,1990-07-05
2.705127716064453,1990-07-06
2.6612610816955566,1990-07-09
2.646637201309204,1990-07-10
2.646637201309204,1990-07-11
2.705127716064453,1990-07-12
2.690504312515259,1990-07-13
2.646637201309204,1990-07-16
2.617394208908081,1990-07-17
2.617394208908081,1990-07-18
2.705127716064453,1990-07-19
2.719750165939331,1990-07-20
2.705127716064453,1990-07-23
2.6027727127075195,1990-07-24
2.6612610816955566,1990-07-25
2.5150375366210938,1990-07-26
2.222592353820801,1990-07-27
2.281081438064575,1990-07-30
2.3688158988952637,1990-07-31
2.3103246688842773,1990-08-01
2.281081438064575,1990-08-02
2.266458511352539,1990-08-03
2.0909905433654785,1990-08-06
2.0909905433654785,1990-08-07
2.1787242889404297,1990-08-08
2.164102077484131,1990-08-09
2.149479866027832,1990-08-10
2.1787242889404297,1990-08-13
2.1787242889404297,1990-08-14
2.134859085083008,1990-08-15
1.9886345863342285,1990-08-16
1.9447681903839111,1990-08-17
1.9740121364593506,1990-08-20
1.8716554641723633,1990-08-21
1.7985451221466064,1990-08-22
1.7108107805252075,1990-08-23
1.9155235290527344,1990-08-24
1.9886345863342285,1990-08-27
1.9886345863342285,1990-08-28
1.9740121364593506,1990-08-29
1.9593892097473145,1990-08-30
2.0032565593719482,1990-08-31
1.9740121364593506,1990-09-04
2.149479866027832,1990-09-05
2.2372140884399414,1990-09-06
2.2518365383148193,1990-09-07
2.266458511352539,1990-09-10
2.2518365383148193,1990-09-11
2.1787242889404297,1990-09-12
2.193347692489624,1990-09-13
2.222592353820801,1990-09-14
2.193347692489624,1990-09-17
2.222592353820801,1990-09-18
2.2079689502716064,1990-09-19
2.164102077484131,1990-09-20
2.193347692489624,1990-09-21
2.125903844833374,1990-09-24
2.169888734817505,1990-09-25
2.1112427711486816,1990-09-26
1.9792907238006592,1990-09-27
2.037936210632324,1990-09-28
2.096580743789673,1990-10-01
2.2431952953338623,1990-10-02
2.1992111206054688,1990-10-03
2.18454909324646,1990-10-04
2.1552276611328125,1990-10-05
2.1552276611328125,1990-10-08
2.140565872192383,1990-10-09
2.096580743789673,1990-10-10
2.037936210632324,1990-10-11
2.0672590732574463,1990-10-12
2.125903844833374,1990-10-15
2.081920862197876,1990-10-16
2.0525972843170166,1990-10-17
2.1552276611328125,1990-10-18
2.18454909324646,1990-10-19
2.18454909324646,1990-10-22
2.2138724327087402,1990-10-23
2.125903844833374,1990-10-24
2.096580743789673,1990-10-25
1.9499684572219849,1990-10-26
1.9353047609329224,1990-10-29
1.9206446409225464,1990-10-30
1.9206446409225464,1990-10-31
1.9353047609329224,1990-11-01
1.9353047609329224,1990-11-02
1.9939515590667725,1990-11-05
1.9646278619766235,1990-11-06
1.832676649093628,1990-11-07
1.905982494354248,1990-11-08
1.847337245941162,1990-11-09
2.0525972843170166,1990-11-12
2.081920862197876,1990-11-13
2.081920862197876,1990-11-14
2.0525972843170166,1990-11-15
2.081920862197876,1990-11-16
2.125903844833374,1990-11-19
2.1112427711486816,1990-11-20
2.140565872192383,1990-11-21
2.169888734817505,1990-11-23
2.169888734817505,1990-11-26
2.345824956893921,1990-11-27
2.331164598464966,1990-11-28
2.287179708480835,1990-11-29
2.301840305328369,1990-11-30
2.345824956893921,1990-12-03
2.3165030479431152,1990-12-04
2.419132709503174,1990-12-05
2.4044711589813232,1990-12-06
2.419132709503174,1990-12-07
2.477778673171997,1990-12-10
2.46311616897583,1990-12-11
2.4044711589813232,1990-12-12
2.419132709503174,1990-12-13
2.3165030479431152,1990-12-14
2.287179708480835,1990-12-17
2.3165030479431152,1990-12-18
2.287179708480835,1990-12-19
2.301840305328369,1990-12-20
2.331164598464966,1990-12-21
2.322345018386841,1990-12-24
2.351740837097168,1990-12-26
2.3958358764648438,1990-12-27
2.3664393424987793,1990-12-28
2.425234079360962,1990-12-31
2.337042808532715,1991-01-02
2.2194557189941406,1991-01-03
2.1018688678741455,1991-01-04
2.072471857070923,1991-01-07
2.0577733516693115,1991-01-08
2.0136780738830566,1991-01-09
2.1018688678741455,1991-01-10
2.087171792984009,1991-01-11
2.0430760383605957,1991-01-14
2.0577733516693115,1991-01-15
2.160662889480591,1991-01-16
2.2341537475585938,1991-01-17
2.322345018386841,1991-01-18
2.2929484844207764,1991-01-21
2.2047576904296875,1991-01-22
2.2194557189941406,1991-01-23
2.2047576904296875,1991-01-24
2.2194557189941406,1991-01-25
