DD,Date
22.255708694458008,2002-01-10
21.675321578979492,2002-01-11
19.382387161254883,2002-01-14
18.95246696472168,2002-01-15
18.013797760009766,2002-01-16
18.80199432373047,2002-01-17
19.22475242614746,2002-01-18
18.916635513305664,2002-01-22
18.995466232299805,2002-01-23
20.063106536865234,2002-01-24
20.707979202270508,2002-01-25
20.09892463684082,2002-01-28
20.09892463684082,2002-01-29
20.378381729125977,2002-01-30
21.16656494140625,2002-01-31
21.180898666381836,2002-02-01
21.159408569335938,2002-02-04
20.60767364501953,2002-02-05
20.92293930053711,2002-02-06
21.03043556213379,2002-02-07
21.438858032226562,2002-02-08
21.7971248626709,2002-02-11
21.44603157043457,2002-02-12
21.496173858642578,2002-02-13
21.367204666137695,2002-02-14
21.904605865478516,2002-02-15
21.331378936767578,2002-02-19
21.317047119140625,2002-02-20
21.23822593688965,2002-02-21
21.775623321533203,2002-02-22
21.718305587768555,2002-02-25
21.775623321533203,2002-02-26
21.804290771484375,2002-02-27
22.413347244262695,2002-02-28
23.072561264038086,2002-03-01
23.932409286499023,2002-03-04
22.793123245239258,2002-03-05
23.187219619750977,2002-03-06
23.215869903564453,2002-03-07
23.208715438842773,2002-03-08
23.39501190185547,2002-03-11
23.215869903564453,2002-03-12
22.993755340576172,2002-03-13
23.28752899169922,2002-03-14
23.57413673400879,2002-03-15
23.566970825195312,2002-03-18
24.362337112426758,2002-03-19
24.147375106811523,2002-03-20
23.724626541137695,2002-03-21
23.373516082763672,2002-03-22
23.079730987548828,2002-03-25
23.677091598510742,2002-03-26
24.024646759033203,2002-03-27
23.691564559936523,2002-03-28
23.582965850830078,2002-04-01
23.163009643554688,2002-04-02
22.67786979675293,2002-04-03
22.49685287475586,2002-04-04
23.1557559967041,2002-04-05
23.141277313232422,2002-04-08
23.60468101501465,2002-04-09
24.25634765625,2002-04-10
23.858110427856445,2002-04-11
23.908798217773438,2002-04-12
23.532278060913086,2002-04-15
24.133243560791016,2002-04-16
24.068096160888672,2002-04-17
23.481592178344727,2002-04-18
23.71329116821289,2002-04-19
22.98922348022461,2002-04-22
23.003705978393555,2002-04-23
22.446176528930664,2002-04-24
22.228946685791016,2002-04-25
22.590988159179688,2002-04-26
21.72209358215332,2002-04-29
23.02543067932129,2002-04-30
22.80096435546875,2002-05-01
23.163009643554688,2002-05-02
22.873376846313477,2002-05-03
22.735795974731445,2002-05-06
23.27884864807129,2002-05-07
23.590190887451172,2002-05-08
24.357715606689453,2002-05-09
24.126018524169922,2002-05-10
24.24910545349121,2002-05-13
24.850086212158203,2002-05-14
24.451847076416016,2002-05-15
24.33599090576172,2002-05-16
24.792152404785156,2002-05-17
24.321514129638672,2002-05-20
24.234619140625,2002-05-21
24.53148078918457,2002-05-22
24.871801376342773,2002-05-23
24.589414596557617,2002-05-24
24.473573684692383,2002-05-28
23.640886306762695,2002-05-29
23.611921310424805,2002-05-30
24.14047622680664,2002-05-31
23.39470672607422,2002-06-03
23.532278060913086,2002-06-04
24.024646759033203,2002-06-05
23.30056381225586,2002-06-06
23.850858688354492,2002-06-07
23.640886306762695,2002-06-10
23.365734100341797,2002-06-11
24.031892776489258,2002-06-12
23.13404655456543,2002-06-13
23.04714584350586,2002-06-14
23.894306182861328,2002-06-17
23.640886306762695,2002-06-18
23.633638381958008,2002-06-19
23.930517196655273,2002-06-20
23.061616897583008,2002-06-21
23.27884864807129,2002-06-24
23.742252349853516,2002-06-25
23.519128799438477,2002-06-26
24.87249755859375,2002-06-27
25.150461196899414,2002-06-28
25.260221481323242,2002-07-01
24.228729248046875,2002-07-02
24.294574737548828,2002-07-03
24.682281494140625,2002-07-05
24.528656005859375,2002-07-08
24.17022132873535,2002-07-09
23.146045684814453,2002-07-10
22.29014015197754,2002-07-11
22.12919807434082,2002-07-12
21.95362663269043,2002-07-15
21.895111083984375,2002-07-16
22.260875701904297,2002-07-17
21.45618438720703,2002-07-18
20.366182327270508,2002-07-19
19.495643615722656,2002-07-22
19.159137725830078,2002-07-23
20.08087921142578,2002-07-24
21.485443115234375,2002-07-25
21.54395866394043,2002-07-26
22.421823501586914,2002-07-29
21.55128288269043,2002-07-30
21.119665145874023,2002-07-31
21.21477699279785,2002-08-01
20.110136032104492,2002-08-02
19.532222747802734,2002-08-05
20.497865676879883,2002-08-06
21.039194107055664,2002-08-07
21.419612884521484,2002-08-08
21.309858322143555,2002-08-09
21.251346588134766,2002-08-12
21.434232711791992,2002-08-13
22.085304260253906,2002-08-14
21.836585998535156,2002-08-15
21.580541610717773,2002-08-16
21.946300506591797,2002-08-19
21.26597785949707,2002-08-20
21.595178604125977,2002-08-21
21.990211486816406,2002-08-22
21.5732364654541,2002-08-23
22.019472122192383,2002-08-26
22.21699333190918,2002-08-27
21.6536922454834,2002-08-28
22.107255935668945,2002-08-29
22.107255935668945,2002-08-30
21.587862014770508,2002-09-03
21.95362663269043,2002-09-04
21.19283103942871,2002-09-05
21.895111083984375,2002-09-06
21.50738525390625,2002-09-09
21.946300506591797,2002-09-10
21.829275131225586,2002-09-11
21.287921905517578,2002-09-12
21.20745086669922,2002-09-13
21.280603408813477,2002-09-16
21.244035720825195,2002-09-17
21.33913230895996,2002-09-18
20.805116653442383,2002-09-19
21.404970169067383,2002-09-20
21.0611515045166,2002-09-23
20.21988296508789,2002-09-24
21.324506759643555,2002-09-25
21.313404083251953,2002-09-26
20.462345123291016,2002-09-27
20.21073341369629,2002-09-30
22.05345344543457,2002-10-01
20.166322708129883,2002-10-02
19.75189781188965,2002-10-03
19.411481857299805,2002-10-04
18.834228515625,2002-10-07
19.18206787109375,2002-10-08
18.131193161010742,2002-10-09
18.612220764160156,2002-10-10
19.811098098754883,2002-10-11
19.803693771362305,2002-10-14
20.49934196472168,2002-10-15
20.129318237304688,2002-10-16
20.750965118408203,2002-10-17
20.625150680541992,2002-10-18
21.431812286376953,2002-10-21
20.56595802307129,2002-10-22
20.38092803955078,2002-10-23
18.479021072387695,2002-10-24
19.796295166015625,2002-10-25
19.37447166442871,2002-10-28
19.15245819091797,2002-10-29
19.241260528564453,2002-10-30
19.233871459960938,2002-10-31
19.596485137939453,2002-11-01
19.241260528564453,2002-11-04
19.544681549072266,2002-11-05
20.49934196472168,2002-11-06
19.611291885375977,2002-11-07
19.633493423461914,2002-11-08
18.849040985107422,2002-11-11
19.359670639038086,2002-11-12
19.611291885375977,2002-11-13
20.610349655151367,2002-11-14
20.35133934020996,2002-11-15
20.114530563354492,2002-11-18
20.4549560546875,2002-11-19
20.79537010192871,2002-11-20
21.698232650756836,2002-11-21
21.446603775024414,2002-11-22
22.105253219604492,2002-11-25
22.060848236083984,2002-11-26
22.79349708557129,2002-11-27
23.607555389404297,2002-11-29
22.556690216064453,2002-12-02
22.142250061035156,2002-12-03
22.090457916259766,2002-12-04
21.757427215576172,2002-12-05
22.01645278930664,2002-12-06
21.631622314453125,2002-12-09
21.772228240966797,2002-12-10
22.50487518310547,2002-12-11
21.572425842285156,2002-12-12
21.498414993286133,2002-12-13
22.467876434326172,2002-12-16
22.090457916259766,2002-12-17
21.838834762573242,2002-12-18
21.63901710510254,2002-12-19
22.127456665039062,2002-12-20
21.94984245300293,2002-12-23
22.194059371948242,2002-12-24
22.349472045898438,2002-12-26
21.784469604492188,2002-12-27
22.0463924407959,2002-12-30
22.225994110107422,2002-12-31
22.794742584228516,2003-01-02
22.712419509887695,2003-01-03
23.116527557373047,2003-01-06
23.079111099243164,2003-01-07
22.68997573852539,2003-01-08
22.899505615234375,2003-01-09
22.96686553955078,2003-01-10
23.04916763305664,2003-01-13
23.2512264251709,2003-01-14
23.011760711669922,2003-01-15
23.31110382080078,2003-01-16
23.01924705505371,2003-01-17
22.877059936523438,2003-01-21
22.637584686279297,2003-01-22
22.787250518798828,2003-01-23
22.07632827758789,2003-01-24
21.559959411621094,2003-01-27
21.70962905883789,2003-01-28
21.776981353759766,2003-01-29
20.953792572021484,2003-01-30
21.74704933166504,2003-01-31
21.455184936523438,2003-02-03
21.417776107788086,2003-02-04
21.544994354248047,2003-02-05
21.312999725341797,2003-02-06
21.12591552734375,2003-02-07
21.275585174560547,2003-02-10
20.923856735229492,2003-02-11
20.617036819458008,2003-02-12
20.459884643554688,2003-02-13
20.714324951171875,2003-02-14
21.32796859741211,2003-02-18
21.02113914489746,2003-02-19
20.587100982666016,2003-02-20
21.073532104492188,2003-02-21
20.182998657226562,2003-02-24
19.831268310546875,2003-02-25
20.06325912475586,2003-02-26
20.190473556518555,2003-02-27
20.42995834350586,2003-02-28
20.13808822631836,2003-03-03
19.419673919677734,2003-03-04
19.778886795043945,2003-03-05
19.195173263549805,2003-03-06
19.472055435180664,2003-03-07
18.978153228759766,2003-03-10
18.82847785949707,2003-03-11
19.04549789428711,2003-03-12
20.123136520385742,2003-03-13
20.407506942749023,2003-03-14
21.230688095092773,2003-03-17
21.597387313842773,2003-03-18
21.32796859741211,2003-03-19
21.32796859741211,2003-03-20
22.465469360351562,2003-03-21
21.38784408569336,2003-03-24
21.32796859741211,2003-03-25
21.72553253173828,2003-03-26
21.399906158447266,2003-03-27
21.415056228637695,2003-03-28
20.907697677612305,2003-03-31
21.04401397705078,2003-04-01
21.581645965576172,2003-04-02
21.27875518798828,2003-04-03
21.839113235473633,2003-04-04
21.922420501708984,2003-04-07
21.695236206054688,2003-04-08
21.12729263305664,2003-04-09
21.460491180419922,2003-04-10
21.27117919921875,2003-04-11
21.84669303894043,2003-04-14
22.770540237426758,2003-04-15
22.490354537963867,2003-04-16
22.944705963134766,2003-04-17
22.990137100219727,2003-04-21
23.51263999938965,2003-04-22
23.838258743286133,2003-04-23
24.09572982788086,2003-04-24
23.376333236694336,2003-04-25
24.2774600982666,2003-04-28
24.46677589416504,2003-04-29
24.7166805267334,2003-04-30
24.25473976135254,2003-05-01
24.451635360717773,2003-05-02
24.406198501586914,2003-05-05
24.3077392578125,2003-05-06
24.012422561645508,2003-05-07
23.64137077331543,2003-05-08
24.209321975708008,2003-05-09
24.625795364379883,2003-05-12
24.224456787109375,2003-05-13
24.14116096496582,2003-05-14
24.209321975708008,2003-05-15
24.19416046142578,2003-05-16
23.36119270324707,2003-05-19
23.830692291259766,2003-05-20
23.61865234375,2003-05-21
23.43691635131836,2003-05-22
23.51263999938965,2003-05-23
23.96698760986328,2003-05-27
23.898847579956055,2003-05-28
23.747392654418945,2003-05-29
24.080585479736328,2003-05-30
24.004852294921875,2003-06-02
24.080585479736328,2003-06-03
24.3077392578125,2003-06-04
24.23203468322754,2003-06-05
24.133581161499023,2003-06-06
23.96698760986328,2003-06-09
24.103288650512695,2003-06-10
23.929121017456055,2003-06-11
24.269886016845703,2003-06-12
23.96698760986328,2003-06-13
24.17902946472168,2003-06-16
24.080585479736328,2003-06-17
24.103288650512695,2003-06-18
24.042715072631836,2003-06-19
24.080585479736328,2003-06-20
23.732234954833984,2003-06-23
23.96698760986328,2003-06-24
23.830692291259766,2003-06-25
24.26312828063965,2003-06-26
23.643169403076172,2003-06-27
23.696748733520508,2003-06-30
23.65848159790039,2003-07-01
23.83451271057129,2003-07-02
23.428850173950195,2003-07-03
23.918712615966797,2003-07-07
23.880435943603516,2003-07-08
23.865127563476562,2003-07-09
23.375274658203125,2003-07-10
23.627845764160156,2003-07-11
23.934009552001953,2003-07-14
23.6661319732666,2003-07-15
23.35997200012207,2003-07-16
23.421199798583984,2003-07-17
23.918712615966797,2003-07-18
23.73500633239746,2003-07-21
24.423870086669922,2003-07-22
24.454486846923828,2003-07-23
25.832195281982422,2003-07-24
26.291440963745117,2003-07-25
26.865488052368164,2003-07-28
26.827226638793945,2003-07-29
26.727712631225586,2003-07-30
27.018564224243164,2003-07-31
26.75067710876465,2003-08-01
26.69709014892578,2003-08-04
26.214887619018555,2003-08-05
26.023550033569336,2003-08-06
26.023550033569336,2003-08-07
26.138368606567383,2003-08-08
25.98528289794922,2003-08-11
25.97762107849121,2003-08-12
25.770977020263672,2003-08-13
25.924047470092773,2003-08-14
25.870479583740234,2003-08-15
26.10774040222168,2003-08-18
26.352680206298828,2003-08-19
26.398591995239258,2003-08-20
26.689443588256836,2003-08-21
26.253164291381836,2003-08-22
26.09243392944336,2003-08-25
25.954668045043945,2003-08-26
26.16132354736328,2003-08-27
26.383281707763672,2003-08-28
26.4292049407959,2003-08-29
26.651182174682617,2003-09-02
26.674148559570312,2003-09-03
26.176631927490234,2003-09-04
25.878131866455078,2003-09-05
25.947006225585938,2003-09-08
25.748008728027344,2003-09-09
25.120386123657227,2003-09-10
25.33469009399414,2003-09-11
25.855165481567383,2003-09-12
25.679119110107422,2003-09-15
25.870479583740234,2003-09-16
25.57196044921875,2003-09-17
25.748008728027344,2003-09-18
25.679119110107422,2003-09-19
25.166311264038086,2003-09-22
25.26581382751465,2003-09-23
25.028539657592773,2003-09-24
24.982601165771484,2003-09-25
25.20301055908203,2003-09-26
25.566476821899414,2003-09-29
25.16435432434082,2003-09-30
25.752079010009766,2003-10-01
25.91448402404785,2003-10-02
26.641407012939453,2003-10-03
26.564083099365234,2003-10-06
26.254749298095703,2003-10-07
26.393939971923828,2003-10-08
26.45581817626953,2003-10-09
26.409406661987305,2003-10-10
26.70328140258789,2003-10-13
26.780607223510742,2003-10-14
27.051292419433594,2003-10-15
27.190486907958984,2003-10-16
27.22142791748047,2003-10-17
27.492080688476562,2003-10-20
27.739547729492188,2003-10-21
26.95075225830078,2003-10-22
28.01021385192871,2003-10-23
28.296361923217773,2003-10-24
28.57474136352539,2003-10-27
28.481950759887695,2003-10-28
28.768085479736328,2003-10-29
29.301673889160156,2003-10-30
29.14702606201172,2003-10-31
29.293964385986328,2003-11-03
29.08514976501465,2003-11-04
29.16248893737793,2003-11-05
29.3790225982666,2003-11-06
29.108354568481445,2003-11-07
28.76033592224121,2003-11-10
28.52836036682129,2003-11-11
28.768085479736328,2003-11-12
28.628887176513672,2003-11-13
28.87636375427246,2003-11-14
28.783550262451172,2003-11-17
28.38141441345215,2003-11-18
28.46649169921875,2003-11-19
28.32728385925293,2003-11-20
28.14942169189453,2003-11-21
28.690752029418945,2003-11-24
28.83768653869629,2003-11-25
29.27848243713379,2003-11-26
29.038755416870117,2003-11-28
29.77341651916504,2003-12-01
29.742490768432617,2003-12-02
30.18329429626465,2003-12-03
30.392091751098633,2003-12-04
29.889419555664062,2003-12-05
30.26837158203125,2003-12-08
30.81743049621582,2003-12-09
30.546764373779297,2003-12-10
30.693679809570312,2003-12-11
30.825145721435547,2003-12-12
30.84063720703125,2003-12-15
31.16543197631836,2003-12-16
30.97210693359375,2003-12-17
31.513427734375,2003-12-18
31.35875701904297,2003-12-19
31.876890182495117,2003-12-22
31.915559768676758,2003-12-23
32.08568572998047,2003-12-24
32.20169448852539,2003-12-26
32.74352264404297,2003-12-29
32.01070022583008,2003-12-30
32.40829086303711,2003-12-31
32.06526184082031,2004-01-02
32.67335891723633,2004-01-05
32.29916000366211,2004-01-06
32.369300842285156,2004-01-07
33.04757308959961,2004-01-08
32.026283264160156,2004-01-09
32.38490295410156,2004-01-12
32.1588249206543,2004-01-13
31.995113372802734,2004-01-14
31.72223472595215,2004-01-15
32.049678802490234,2004-01-16
31.65987205505371,2004-01-20
32.197811126708984,2004-01-21
31.80019187927246,2004-01-22
31.387004852294922,2004-01-23
31.72223472595215,2004-01-26
31.6364803314209,2004-01-27
32.04187774658203,2004-01-28
32.1666145324707,2004-01-29
32.704551696777344,2004-01-30
32.49405288696289,2004-02-02
31.956117630004883,2004-02-03
32.1588249206543,2004-02-04
32.67335891723633,2004-02-05
32.798099517822266,2004-02-06
32.57980728149414,2004-02-09
32.899452209472656,2004-02-10
34.0142936706543,2004-02-11
34.17022705078125,2004-02-12
33.74922561645508,2004-02-13
33.624481201171875,2004-02-17
33.91293716430664,2004-02-18
33.64787292480469,2004-02-19
33.38280487060547,2004-02-20
33.49195098876953,2004-02-23
33.39839172363281,2004-02-24
34.10783004760742,2004-02-25
33.63227462768555,2004-02-26
33.889556884765625,2004-02-27
34.12343215942383,2004-03-01
33.624481201171875,2004-03-02
33.523136138916016,2004-03-03
33.75700759887695,2004-03-04
32.98519515991211,2004-03-05
32.6187858581543,2004-03-08
31.893753051757812,2004-03-09
31.114154815673828,2004-03-10
30.389102935791016,2004-03-11
30.693161010742188,2004-03-12
29.88237762451172,2004-03-15
30.19420623779297,2004-03-16
30.568418502807617,2004-03-17
30.623004913330078,2004-03-18
30.521644592285156,2004-03-19
29.414587020874023,2004-03-22
30.4202823638916,2004-03-23
30.467063903808594,2004-03-24
31.14532470703125,2004-03-25
30.98162078857422,2004-03-26
31.968332290649414,2004-03-29
31.724597930908203,2004-03-30
31.66957664489746,2004-03-31
31.86612892150879,2004-04-01
32.542293548583984,2004-04-02
32.29068374633789,2004-04-05
32.5501594543457,2004-04-06
32.02336502075195,2004-04-07
32.06267547607422,2004-04-08
32.5501594543457,2004-04-12
32.07054901123047,2004-04-13
32.23564529418945,2004-04-14
32.3221435546875,2004-04-15
32.77815628051758,2004-04-16
32.78602981567383,2004-04-19
31.897571563720703,2004-04-20
32.125587463378906,2004-04-21
32.911827087402344,2004-04-22
32.5501594543457,2004-04-23
32.79388427734375,2004-04-26
32.92754364013672,2004-04-27
32.172760009765625,2004-04-28
31.18995475769043,2004-04-29
31.205678939819336,2004-04-30
31.300037384033203,2004-05-03
31.748188018798828,2004-05-04
31.425838470458984,2004-05-05
30.938358306884766,2004-05-06
29.790456771850586,2004-05-07
29.16934585571289,2004-05-10
29.939847946166992,2004-05-11
29.32659339904785,2004-05-12
29.60175895690918,2004-05-13
29.59389877319336,2004-05-14
28.98064422607422,2004-05-17
29.365896224975586,2004-05-18
29.405210494995117,2004-05-19
29.185056686401367,2004-05-20
29.672536849975586,2004-05-21
29.987030029296875,2004-05-24
30.419471740722656,2004-05-25
30.647464752197266,2004-05-26
31.355072021484375,2004-05-27
31.370803833007812,2004-05-28
31.134912490844727,2004-06-01
31.693157196044922,2004-06-02
30.230754852294922,2004-06-03
30.85188102722168,2004-06-04
31.307905197143555,2004-06-07
31.284317016601562,2004-06-08
31.24500846862793,2004-06-09
31.34720802307129,2004-06-10
31.009132385253906,2004-06-14
30.844011306762695,2004-06-15
30.836164474487305,2004-06-16
30.702489852905273,2004-06-17
31.457277297973633,2004-06-18
31.24500846862793,2004-06-21
31.18995475769043,2004-06-22
32.039093017578125,2004-06-23
31.787504196166992,2004-06-24
31.70100212097168,2004-06-25
31.82390785217285,2004-06-28
32.45022201538086,2004-06-29
32.26787185668945,2004-06-30
31.498859405517578,2004-07-01
31.23722267150879,2004-07-02
30.89629554748535,2004-07-06
31.276844024658203,2004-07-07
30.951801300048828,2004-07-08
31.039016723632812,2004-07-09
31.213430404663086,2004-07-12
31.03109359741211,2004-07-13
30.98350715637207,2004-07-14
30.975587844848633,2004-07-15
31.26893424987793,2004-07-16
31.118310928344727,2004-07-19
31.31650733947754,2004-07-20
31.26893424987793,2004-07-21
30.745670318603516,2004-07-22
30.587106704711914,2004-07-23
30.452322006225586,2004-07-26
30.98350715637207,2004-07-27
31.23722267150879,2004-07-28
32.10932159423828,2004-07-29
31.625686645507812,2004-07-30
31.77633285522461,2004-08-02
31.514698028564453,2004-08-03
31.82390785217285,2004-08-04
31.189640045166016,2004-08-05
30.507814407348633,2004-08-06
30.77739715576172,2004-08-09
31.22134780883789,2004-08-10
31.276844024658203,2004-08-11
30.801162719726562,2004-08-12
30.507814407348633,2004-08-13
31.4354190826416,2004-08-16
31.712905883789062,2004-08-17
32.10932159423828,2004-08-18
32.10932159423828,2004-08-19
32.43438720703125,2004-08-20
32.180686950683594,2004-08-23
32.426448822021484,2004-08-24
33.17962646484375,2004-08-25
33.77423858642578,2004-08-26
33.845603942871094,2004-08-27
33.77423858642578,2004-08-30
33.94073486328125,2004-08-31
33.74253845214844,2004-09-01
33.8614616394043,2004-09-02
33.948646545410156,2004-09-03
34.39265823364258,2004-09-07
33.845603942871094,2004-09-08
34.02002716064453,2004-09-09
33.576053619384766,2004-09-10
33.4016227722168,2004-09-13
33.36198425292969,2004-09-14
33.4174919128418,2004-09-15
33.758384704589844,2004-09-16
33.615684509277344,2004-09-17
33.88523864746094,2004-09-20
33.90903091430664,2004-09-21
33.51262283325195,2004-09-22
33.084503173828125,2004-09-23
33.829734802246094,2004-09-24
34.0358772277832,2004-09-27
34.99074935913086,2004-09-28
35.78981399536133,2004-09-29
36.101444244384766,2004-09-30
36.25326919555664,2004-10-01
36.197330474853516,2004-10-04
36.27724075317383,2004-10-05
37.04432678222656,2004-10-06
36.309200286865234,2004-10-07
36.02952575683594,2004-10-08
35.91765213012695,2004-10-11
35.72589111328125,2004-10-12
34.97477722167969,2004-10-13
34.75102996826172,2004-10-14
35.32634735107422,2004-10-15
35.65397262573242,2004-10-18
34.75102996826172,2004-10-19
34.29558181762695,2004-10-20
34.01589584350586,2004-10-21
34.838924407958984,2004-10-22
35.01472473144531,2004-10-25
35.42226028442383,2004-10-26
35.965606689453125,2004-10-27
35.2144889831543,2004-10-28
35.90966033935547,2004-10-29
36.10943603515625,2004-11-01
35.957618713378906,2004-11-02
36.66876983642578,2004-11-03
37.715545654296875,2004-11-04
38.05914306640625,2004-11-05
38.13103485107422,2004-11-08
38.442691802978516,2004-11-09
38.67440414428711,2004-11-10
38.8022575378418,2004-11-11
39.44152069091797,2004-11-12
39.073944091796875,2004-11-15
38.7463264465332,2004-11-16
39.03399658203125,2004-11-17
39.41753387451172,2004-11-18
39.05796432495117,2004-11-19
39.561370849609375,2004-11-22
39.66524887084961,2004-11-23
39.99284362792969,2004-11-24
40.28850173950195,2004-11-26
40.59217071533203,2004-11-29
40.32845687866211,2004-11-30
40.767948150634766,2004-12-01
39.90496826171875,2004-12-02
39.7611198425293,2004-12-03
40.024810791015625,2004-12-06
38.89815139770508,2004-12-07
38.826229095458984,2004-12-08
39.01002883911133,2004-12-09
38.930118560791016,2004-12-10
39.40155029296875,2004-12-13
39.15384292602539,2004-12-14
39.68122863769531,2004-12-15
39.36957550048828,2004-12-16
39.561370849609375,2004-12-17
39.99284362792969,2004-12-20
40.280513763427734,2004-12-21
40.544193267822266,2004-12-22
40.56816864013672,2004-12-23
40.39238739013672,2004-12-27
40.12070083618164,2004-12-28
40.22126007080078,2004-12-29
40.14082336425781,2004-12-30
39.82709503173828,2004-12-31
39.786865234375,2005-01-03
38.9261360168457,2005-01-04
38.531959533691406,2005-01-05
38.97440719604492,2005-01-06
38.604366302490234,2005-01-07
39.17551040649414,2005-01-10
38.37107849121094,2005-01-11
38.89394760131836,2005-01-12
38.934173583984375,2005-01-13
40.05232620239258,2005-01-14
40.1971321105957,2005-01-18
39.634033203125,2005-01-19
39.521392822265625,2005-01-20
39.272037506103516,2005-01-21
38.71699142456055,2005-01-24
39.18354415893555,2005-01-25
39.207679748535156,2005-01-26
39.062870025634766,2005-01-27
39.56161880493164,2005-01-28
39.979923248291016,2005-01-31
40.88086700439453,2005-02-01
41.452030181884766,2005-02-02
41.14634323120117,2005-02-03
41.61290740966797,2005-02-04
41.50028610229492,2005-02-07
41.09004592895508,2005-02-08
40.44648361206055,2005-02-09
41.492244720458984,2005-02-10
41.548561096191406,2005-02-11
42.071434020996094,2005-02-14
43.06892395019531,2005-02-15
43.33439636230469,2005-02-16
43.076969146728516,2005-02-17
43.14936065673828,2005-02-18
42.47364807128906,2005-02-22
43.72051239013672,2005-02-23
44.56515121459961,2005-02-24
45.240875244140625,2005-02-25
44.36404037475586,2005-02-28
44.43644714355469,2005-03-01
43.92159652709961,2005-03-02
44.07444763183594,2005-03-03
45.385677337646484,2005-03-04
44.60538864135742,2005-03-07
44.68581008911133,2005-03-08
45.03977966308594,2005-03-09
44.17903518676758,2005-03-10
43.90552520751953,2005-03-11
43.12523651123047,2005-03-14
43.00458526611328,2005-03-15
41.54051971435547,2005-03-16
42.087520599365234,2005-03-17
42.22427749633789,2005-03-18
41.765743255615234,2005-03-21
42.055335998535156,2005-03-22
41.725528717041016,2005-03-23
41.371585845947266,2005-03-24
41.106101989746094,2005-03-28
39.798404693603516,2005-03-29
39.70123291015625,2005-03-30
40.3652229309082,2005-03-31
39.790321350097656,2005-04-01
39.887489318847656,2005-04-04
40.405704498291016,2005-04-05
40.51097106933594,2005-04-06
40.71339416503906,2005-04-07
39.72553253173828,2005-04-08
39.555477142333984,2005-04-11
39.06964874267578,2005-04-12
37.919822692871094,2005-04-13
36.664730072021484,2005-04-14
35.871212005615234,2005-04-15
36.348941802978516,2005-04-18
36.88337707519531,2005-04-19
36.259883880615234,2005-04-20
37.06961441040039,2005-04-21
36.70521926879883,2005-04-22
37.474483489990234,2005-04-25
36.818580627441406,2005-04-26
36.25177001953125,2005-04-27
36.21128845214844,2005-04-28
37.19105911254883,2005-04-29
38.07367706298828,2005-05-02
38.39756774902344,2005-05-03
39.555477142333984,2005-05-04
39.685035705566406,2005-05-05
39.53120040893555,2005-05-06
39.45832061767578,2005-05-09
38.90768814086914,2005-05-10
38.778141021728516,2005-05-11
37.36921310424805,2005-05-12
36.49468994140625,2005-05-13
35.571590423583984,2005-05-16
36.42990493774414,2005-05-17
37.32061767578125,2005-05-18
37.58784103393555,2005-05-19
37.21534729003906,2005-05-20
37.45018768310547,2005-05-23
37.604034423828125,2005-05-24
37.11009216308594,2005-05-25
37.247737884521484,2005-05-26
37.15057373046875,2005-05-27
36.67283630371094,2005-05-31
37.28013229370117,2005-06-01
36.82668685913086,2005-06-02
36.68093490600586,2005-06-03
36.46230697631836,2005-06-06
36.923866271972656,2005-06-07
36.8671760559082,2005-06-08
36.59994888305664,2005-06-09
36.76999282836914,2005-06-10
37.101985931396484,2005-06-13
37.604034423828125,2005-06-14
38.07367706298828,2005-06-15
38.72145462036133,2005-06-16
38.13845443725586,2005-06-17
37.336822509765625,2005-06-20
36.61616897583008,2005-06-21
36.73760986328125,2005-06-22
35.97646713256836,2005-06-23
35.3610725402832,2005-06-24
35.53112030029297,2005-06-27
36.40010070800781,2005-06-28
36.88153076171875,2005-06-29
36.33482360839844,2005-06-30
36.46538543701172,2005-07-01
36.42458724975586,2005-07-05
36.37562942504883,2005-07-06
36.36745834350586,2005-07-07
37.3303108215332,2005-07-08
37.85253143310547,2005-07-11
38.032039642333984,2005-07-12
37.85253143310547,2005-07-13
38.63584899902344,2005-07-14
38.774559020996094,2005-07-15
38.48897171020508,2005-07-18
39.231483459472656,2005-07-19
39.843482971191406,2005-07-20
39.50893020629883,2005-07-21
39.65580368041992,2005-07-22
39.09278869628906,2005-07-25
38.3665771484375,2005-07-26
38.847999572753906,2005-07-27
39.51707077026367,2005-07-28
39.125431060791016,2005-07-29
38.82352066040039,2005-08-01
39.13359451293945,2005-08-02
39.14173889160156,2005-08-03
38.480812072753906,2005-08-04
38.529781341552734,2005-08-05
38.815345764160156,2005-08-08
39.28046417236328,2005-08-09
39.28046417236328,2005-08-10
40.096431732177734,2005-08-11
39.45180892944336,2005-08-12
39.500762939453125,2005-08-15
38.61137008666992,2005-08-16
38.75008010864258,2005-08-17
38.35025405883789,2005-08-18
38.4155387878418,2005-08-19
38.162567138671875,2005-08-22
37.61589431762695,2005-08-23
37.24054718017578,2005-08-24
36.45722961425781,2005-08-25
35.771820068359375,2005-08-26
36.01660919189453,2005-08-29
35.584163665771484,2005-08-30
35.24960708618164,2005-08-31
35.12721633911133,2005-09-01
35.257774353027344,2005-09-02
35.24143600463867,2005-09-06
36.39194107055664,2005-09-07
36.449058532714844,2005-09-08
36.62042236328125,2005-09-09
36.69386291503906,2005-09-12
36.106361389160156,2005-09-13
36.09819412231445,2005-09-14
35.510719299316406,2005-09-15
35.747337341308594,2005-09-16
35.200645446777344,2005-09-19
34.48259353637695,2005-09-20
33.15256881713867,2005-09-21
33.7808723449707,2005-09-22
