ADP,Date
3.1997599601745605,1990-07-18
3.1387484073638916,1990-07-19
3.0370588302612305,1990-07-20
2.915036916732788,1990-07-23
2.95570969581604,1990-07-24
2.9828271865844727,1990-07-25
2.9285922050476074,1990-07-26
2.901477336883545,1990-07-27
2.908257007598877,1990-07-30
2.860802412033081,1990-07-31
2.860802412033081,1990-08-01
2.860802412033081,1990-08-02
2.813349723815918,1990-08-03
2.7116618156433105,1990-08-06
2.7048802375793457,1990-08-07
2.7184412479400635,1990-08-08
2.7794532775878906,1990-08-09
2.7658958435058594,1990-08-10
2.752335548400879,1990-08-13
2.752335548400879,1990-08-14
2.813349723815918,1990-08-15
2.7319977283477783,1990-08-16
2.657428503036499,1990-08-17
2.6845438480377197,1990-08-20
2.6031947135925293,1990-08-21
2.6235311031341553,1990-08-22
2.576077699661255,1990-08-23
2.616753101348877,1990-08-24
2.7387771606445312,1990-08-27
2.745558023452759,1990-08-28
2.7319977283477783,1990-08-29
2.691324234008789,1990-08-30
2.7319977283477783,1990-08-31
2.745558023452759,1990-09-04
2.745558023452759,1990-09-05
2.7252190113067627,1990-09-06
2.7658958435058594,1990-09-07
2.7387771606445312,1990-09-10
2.7346956729888916,1990-09-11
2.6802735328674316,1990-09-12
2.6530635356903076,1990-09-13
2.5986416339874268,1990-09-14
2.5850353240966797,1990-09-17
2.5986416339874268,1990-09-18
2.6054437160491943,1990-09-19
2.5918378829956055,1990-09-20
2.6530635356903076,1990-09-21
2.6462607383728027,1990-09-24
2.707486391067505,1990-09-25
2.6462607383728027,1990-09-26
2.6462607383728027,1990-09-27
2.7006828784942627,1990-09-28
2.7346956729888916,1990-10-01
2.7210910320281982,1990-10-02
2.625852346420288,1990-10-03
2.5510220527648926,1990-10-04
2.5714304447174072,1990-10-05
2.5782344341278076,1990-10-08
2.5714304447174072,1990-10-09
2.5578243732452393,1990-10-10
2.489797353744507,1990-10-11
2.5102059841156006,1990-10-12
2.5850353240966797,1990-10-15
2.6054437160491943,1990-10-16
2.6598665714263916,1990-10-17
2.7551052570343018,1990-10-18
2.7959208488464355,1990-10-19
2.843539237976074,1990-10-22
2.8095240592956543,1990-10-23
2.782313823699951,1990-10-24
2.7551052570343018,1990-10-25
2.7210910320281982,1990-10-26
2.7210910320281982,1990-10-29
2.7346956729888916,1990-10-30
2.7414979934692383,1990-10-31
2.7551052570343018,1990-11-01
2.802722692489624,1990-11-02
2.7959208488464355,1990-11-05
2.7891182899475098,1990-11-06
2.7755136489868164,1990-11-07
2.7891182899475098,1990-11-08
2.829934597015381,1990-11-09
2.891157865524292,1990-11-12
2.891157865524292,1990-11-13
2.9387755393981934,1990-11-14
2.911566972732544,1990-11-15
2.9319753646850586,1990-11-16
2.94558048248291,1990-11-19
2.9387755393981934,1990-11-20
2.993199586868286,1990-11-21
2.979592800140381,1990-11-23
2.9319753646850586,1990-11-26
2.9591856002807617,1990-11-27
2.9591856002807617,1990-11-28
2.9387755393981934,1990-11-29
2.9319753646850586,1990-11-30
2.979592800140381,1990-12-03
2.972792625427246,1990-12-04
2.986398220062256,1990-12-05
3.006805896759033,1990-12-06
2.9523837566375732,1990-12-07
2.9319753646850586,1990-12-10
2.914229154586792,1990-12-11
2.8937554359436035,1990-12-12
2.9756534099578857,1990-12-13
2.9620048999786377,1990-12-14
2.98248028755188,1990-12-17
2.948352575302124,1990-12-18
2.9415299892425537,1990-12-19
2.9347052574157715,1990-12-20
2.9620048999786377,1990-12-21
2.9620048999786377,1990-12-24
2.968829393386841,1990-12-26
2.9074063301086426,1990-12-27
2.914229154586792,1990-12-28
2.9278807640075684,1990-12-31
2.9756534099578857,1991-01-02
2.921055555343628,1991-01-03
2.866456985473633,1991-01-04
2.839155673980713,1991-01-07
2.7845590114593506,1991-01-08
2.7845590114593506,1991-01-09
2.7709078788757324,1991-01-10
2.7777328491210938,1991-01-11
2.7777328491210938,1991-01-14
2.729959011077881,1991-01-15
2.8118560314178467,1991-01-16
2.9756534099578857,1991-01-17
3.084852457046509,1991-01-18
3.0575520992279053,1991-01-21
3.071202278137207,1991-01-22
3.084852457046509,1991-01-23
3.098501682281494,1991-01-24
3.153099775314331,1991-01-25
3.180401563644409,1991-01-28
3.180401563644409,1991-01-29
3.221350908279419,1991-01-30
3.262298107147217,1991-01-31
3.221350908279419,1991-02-01
3.275949716567993,1991-02-04
3.3510236740112305,1991-02-05
3.4465692043304443,1991-02-06
3.4192745685577393,1991-02-07
3.4397459030151367,1991-02-08
3.4943463802337646,1991-02-11
3.4397459030151367,1991-02-12
3.4397459030151367,1991-02-13
3.3305492401123047,1991-02-14
3.4397459030151367,1991-02-15
3.4943463802337646,1991-02-19
3.412447690963745,1991-02-20
3.3987979888916016,1991-02-21
3.3373725414276123,1991-02-22
3.4397459030151367,1991-02-25
3.3714981079101562,1991-02-26
3.4192745685577393,1991-02-27
3.405622959136963,1991-02-28
3.412447690963745,1991-03-01
3.4397459030151367,1991-03-04
3.5898947715759277,1991-03-05
3.583069086074829,1991-03-06
3.562594175338745,1991-03-07
3.6308434009552,1991-03-08
3.5216455459594727,1991-03-11
3.5106942653656006,1991-03-12
3.4833216667175293,1991-03-13
3.4148876667022705,1991-03-14
3.3806698322296143,1991-03-15
3.3669819831848145,1991-03-18
3.3396100997924805,1991-03-19
3.305392265319824,1991-03-20
3.298548936843872,1991-03-21
3.3327651023864746,1991-03-22
3.346451997756958,1991-03-25
3.47647762298584,1991-03-26
3.5243842601776123,1991-03-27
3.5243842601776123,1991-03-28
3.4970076084136963,1991-04-01
3.531226396560669,1991-04-02
3.579132318496704,1991-04-03
3.558600425720215,1991-04-04
3.558600425720215,1991-04-05
3.661250591278076,1991-04-08
3.579132318496704,1991-04-09
3.6133480072021484,1991-04-10
3.757061004638672,1991-04-11
3.736530303955078,1991-04-12
3.7502174377441406,1991-04-15
3.7981224060058594,1991-04-16
3.859713554382324,1991-04-17
3.8734004497528076,1991-04-18
3.8323397636413574,1991-04-19
3.8391835689544678,1991-04-22
3.8802411556243896,1991-04-23
3.8391835689544678,1991-04-24
3.7912771701812744,1991-04-25
3.757061004638672,1991-04-26
3.7091550827026367,1991-04-29
3.7228434085845947,1991-04-30
3.736530303955078,1991-05-01
3.7502174377441406,1991-05-02
3.804965019226074,1991-05-03
3.7775888442993164,1991-05-06
3.900773525238037,1991-05-07
4.02395486831665,1991-05-08
4.037642478942871,1991-05-09
3.996579885482788,1991-05-10
3.9281485080718994,1991-05-13
3.9281485080718994,1991-05-14
3.558600425720215,1991-05-15
3.4354162216186523,1991-05-16
3.4354162216186523,1991-05-17
3.2848622798919678,1991-05-20
3.4627928733825684,1991-05-21
3.5038530826568604,1991-05-22
3.5038530826568604,1991-05-23
3.558600425720215,1991-05-24
3.5859742164611816,1991-05-28
3.6817831993103027,1991-05-29
3.6954691410064697,1991-05-30
3.7228434085845947,1991-05-31
3.7502174377441406,1991-06-03
3.7502174377441406,1991-06-04
3.6817831993103027,1991-06-05
3.6133480072021484,1991-06-06
3.5038530826568604,1991-06-07
3.4627928733825684,1991-06-10
3.4737765789031982,1991-06-11
3.4051246643066406,1991-06-12
3.514967679977417,1991-06-13
3.5698909759521484,1991-06-14
3.487506151199341,1991-06-17
3.4463157653808594,1991-06-18
3.460047483444214,1991-06-19
3.4737765789031982,1991-06-20
3.514967679977417,1991-06-21
3.432586193084717,1991-06-24
3.377664089202881,1991-06-25
3.4051246643066406,1991-06-26
3.5836191177368164,1991-06-27
3.5698909759521484,1991-06-28
3.6385388374328613,1991-07-01
3.707193613052368,1991-07-02
3.666001319885254,1991-07-03
3.666001319885254,1991-07-05
3.6797335147857666,1991-07-08
3.652270793914795,1991-07-09
3.5836191177368164,1991-07-10
3.597349166870117,1991-07-11
3.5424282550811768,1991-07-12
3.611081838607788,1991-07-15
3.597349166870117,1991-07-16
3.5836191177368164,1991-07-17
3.5561583042144775,1991-07-18
3.5698909759521484,1991-07-19
3.5561583042144775,1991-07-22
3.501235246658325,1991-07-23
3.5286974906921387,1991-07-24
3.5286974906921387,1991-07-25
3.514967679977417,1991-07-26
3.611081838607788,1991-07-29
3.5698909759521484,1991-07-30
3.7209200859069824,1991-07-31
3.6797335147857666,1991-08-01
3.6797335147857666,1991-08-02
3.6248092651367188,1991-08-05
3.81703519821167,1991-08-06
3.775845766067505,1991-08-07
3.775845766067505,1991-08-08
3.652270793914795,1991-08-09
3.597349166870117,1991-08-12
3.7209200859069824,1991-08-13
3.652270793914795,1991-08-14
3.597349166870117,1991-08-15
3.4737765789031982,1991-08-16
3.4463157653808594,1991-08-19
3.487506151199341,1991-08-20
3.5698909759521484,1991-08-21
3.6248092651367188,1991-08-22
3.707193613052368,1991-08-23
3.748384475708008,1991-08-26
3.803304433822632,1991-08-27
3.7895731925964355,1991-08-28
3.81703519821167,1991-08-29
3.844498872756958,1991-08-30
3.81703519821167,1991-09-03
3.6934633255004883,1991-09-04
3.6934633255004883,1991-09-05
3.611081838607788,1991-09-06
3.652270793914795,1991-09-09
3.594428777694702,1991-09-10
3.594428777694702,1991-09-11
3.621974468231201,1991-09-12
3.635745048522949,1991-09-13
3.6082019805908203,1991-09-16
3.621974468231201,1991-09-17
3.621974468231201,1991-09-18
3.621974468231201,1991-09-19
3.621974468231201,1991-09-20
3.621974468231201,1991-09-23
3.704604148864746,1991-09-24
3.7872354984283447,1991-09-25
3.718376636505127,1991-09-26
3.732144355773926,1991-09-27
3.828549861907959,1991-09-30
3.8836371898651123,1991-10-01
3.938723087310791,1991-10-02
3.924950122833252,1991-10-03
3.856096029281616,1991-10-04
3.8423209190368652,1991-10-07
3.80100679397583,1991-10-08
3.938723087310791,1991-10-09
3.993809938430786,1991-10-10
3.96626615524292,1991-10-11
4.062668323516846,1991-10-14
4.2692461013793945,1991-10-15
4.365649223327637,1991-10-16
4.296789646148682,1991-10-17
4.296789646148682,1991-10-18
4.28302001953125,1991-10-21
4.214158535003662,1991-10-22
4.214158535003662,1991-10-23
4.131528854370117,1991-10-24
4.090211391448975,1991-10-25
4.076440811157227,1991-10-28
4.117755889892578,1991-10-29
4.090211391448975,1991-10-30
3.980039596557617,1991-10-31
4.103985786437988,1991-11-01
4.048898220062256,1991-11-04
4.103985786437988,1991-11-05
4.117755889892578,1991-11-06
4.186618328094482,1991-11-07
4.227929592132568,1991-11-08
4.255472660064697,1991-11-11
4.2692461013793945,1991-11-12
4.241703033447266,1991-11-13
4.28302001953125,1991-11-14
4.090211391448975,1991-11-15
4.131528854370117,1991-11-18
4.076440811157227,1991-11-19
4.117755889892578,1991-11-20
4.1590704917907715,1991-11-21
4.062668323516846,1991-11-22
4.117755889892578,1991-11-25
4.145301342010498,1991-11-26
4.1590704917907715,1991-11-27
4.076440811157227,1991-11-29
4.131528854370117,1991-12-02
4.131528854370117,1991-12-03
4.131528854370117,1991-12-04
4.103985786437988,1991-12-05
4.090211391448975,1991-12-06
4.117755889892578,1991-12-09
4.225466251373291,1991-12-10
4.19784688949585,1991-12-11
4.225466251373291,1991-12-12
4.294508934020996,1991-12-13
4.294508934020996,1991-12-16
4.280699729919434,1991-12-17
4.308318138122559,1991-12-18
4.294508934020996,1991-12-19
4.404977321624756,1991-12-20
4.529256820678711,1991-12-23
4.639727592468262,1991-12-24
4.805431365966797,1991-12-26
4.846858501434326,1991-12-27
5.081602573394775,1991-12-30
5.026369571685791,1991-12-31
4.915897846221924,1992-01-02
4.915897846221924,1992-01-03
4.874476432800293,1992-01-06
4.777813911437988,1992-01-07
4.846858501434326,1992-01-08
4.943516254425049,1992-01-09
4.984945297241211,1992-01-10
4.874476432800293,1992-01-13
5.053985595703125,1992-01-14
5.413013935089111,1992-01-15
5.219692230224609,1992-01-16
5.095412731170654,1992-01-17
5.026369571685791,1992-01-20
4.819239139556885,1992-01-21
4.888283729553223,1992-01-22
4.9711384773254395,1992-01-23
4.833047866821289,1992-01-24
4.805431365966797,1992-01-27
4.750196933746338,1992-01-28
4.79162073135376,1992-01-29
4.846858501434326,1992-01-30
4.722579002380371,1992-01-31
4.8606648445129395,1992-02-03
4.957327842712402,1992-02-04
5.053985595703125,1992-02-05
5.109222888946533,1992-02-06
5.0677947998046875,1992-02-07
5.178264617919922,1992-02-10
5.178264617919922,1992-02-11
5.150646209716797,1992-02-12
5.053985595703125,1992-02-13
4.984945297241211,1992-02-14
4.9711384773254395,1992-02-18
5.040178298950195,1992-02-19
5.136838912963867,1992-02-20
5.040178298950195,1992-02-21
5.109222888946533,1992-02-24
4.957327842712402,1992-02-25
4.998754978179932,1992-02-26
4.943516254425049,1992-02-27
4.888283729553223,1992-02-28
4.8606648445129395,1992-03-02
4.874476432800293,1992-03-03
4.846858501434326,1992-03-04
4.73638916015625,1992-03-05
4.777813911437988,1992-03-06
4.708768367767334,1992-03-09
4.706001281738281,1992-03-10
4.7890472412109375,1992-03-11
4.858254909515381,1992-03-12
4.968985080718994,1992-03-13
4.982828140258789,1992-03-16
5.10739803314209,1992-03-17
5.162759304046631,1992-03-18
5.10739803314209,1992-03-19
5.09355354309082,1992-03-20
5.079712867736816,1992-03-23
5.09355354309082,1992-03-24
5.1212358474731445,1992-03-25
5.162759304046631,1992-03-26
5.079712867736816,1992-03-27
5.0381879806518555,1992-03-30
5.0381879806518555,1992-03-31
4.95514440536499,1992-04-01
4.858254909515381,1992-04-02
4.830569744110107,1992-04-03
4.8859381675720215,1992-04-06
4.8444108963012695,1992-04-07
4.775208473205566,1992-04-08
4.761366367340088,1992-04-09
4.858254909515381,1992-04-10
4.8167338371276855,1992-04-13
4.996668338775635,1992-04-14
5.1212358474731445,1992-04-15
5.148919105529785,1992-04-16
5.079712867736816,1992-04-20
5.148919105529785,1992-04-21
5.162759304046631,1992-04-22
5.148919105529785,1992-04-23
5.05203104019165,1992-04-24
5.02434778213501,1992-04-27
5.010507583618164,1992-04-28
4.968985080718994,1992-04-29
5.02434778213501,1992-04-30
5.079712867736816,1992-05-01
5.135079383850098,1992-05-04
5.162759304046631,1992-05-05
5.259649753570557,1992-05-06
5.218124866485596,1992-05-07
5.301170349121094,1992-05-08
5.315014839172363,1992-05-11
5.301170349121094,1992-05-12
5.328852653503418,1992-05-13
5.218124866485596,1992-05-14
5.079712867736816,1992-05-15
5.1212358474731445,1992-05-18
5.1212358474731445,1992-05-19
5.09355354309082,1992-05-20
5.05203104019165,1992-05-21
5.0381879806518555,1992-05-22
4.982828140258789,1992-05-26
4.95514440536499,1992-05-27
5.010507583618164,1992-05-28
5.0381879806518555,1992-05-29
5.05203104019165,1992-06-01
4.995418071746826,1992-06-02
4.981539249420166,1992-06-03
5.023170471191406,1992-06-04
5.0092902183532715,1992-06-05
5.023170471191406,1992-06-08
5.0092902183532715,1992-06-09
4.995418071746826,1992-06-10
5.023170471191406,1992-06-11
4.967666149139404,1992-06-12
4.995418071746826,1992-06-15
4.787276268005371,1992-06-16
4.634636402130127,1992-06-17
4.717894077301025,1992-06-18
4.6901421546936035,1992-06-19
4.606884956359863,1992-06-22
4.6901421546936035,1992-06-23
4.662389755249023,1992-06-24
4.634636402130127,1992-06-25
4.6901421546936035,1992-06-26
4.773399829864502,1992-06-29
4.745644569396973,1992-06-30
4.773399829864502,1992-07-01
4.745644569396973,1992-07-02
4.676264762878418,1992-07-06
4.384866714477539,1992-07-07
4.495874881744385,1992-07-08
4.662389755249023,1992-07-09
4.579133033752441,1992-07-10
4.593008518218994,1992-07-13
4.606884956359863,1992-07-14
4.620761394500732,1992-07-15
4.606884956359863,1992-07-16
4.662389755249023,1992-07-17
4.634636402130127,1992-07-20
4.704018592834473,1992-07-21
4.704018592834473,1992-07-22
4.787276268005371,1992-07-23
4.731769561767578,1992-07-24
4.6901421546936035,1992-07-27
4.828904151916504,1992-07-28
4.898284435272217,1992-07-29
4.9260358810424805,1992-07-30
4.981539249420166,1992-07-31
4.967666149139404,1992-08-03
4.995418071746826,1992-08-04
4.981539249420166,1992-08-05
4.981539249420166,1992-08-06
4.912159442901611,1992-08-07
4.898284435272217,1992-08-10
4.856655597686768,1992-08-11
4.912159442901611,1992-08-12
4.912159442901611,1992-08-13
4.9260358810424805,1992-08-14
4.939910411834717,1992-08-17
4.912159442901611,1992-08-18
4.898284435272217,1992-08-19
4.912159442901611,1992-08-20
4.870532035827637,1992-08-21
4.801150798797607,1992-08-24
4.787276268005371,1992-08-25
4.787276268005371,1992-08-26
4.773399829864502,1992-08-27
4.787276268005371,1992-08-28
4.787276268005371,1992-08-31
4.815025806427002,1992-09-01
4.9260358810424805,1992-09-02
4.981539249420166,1992-09-03
5.0092902183532715,1992-09-04
5.091648101806641,1992-09-08
5.119473934173584,1992-09-09
5.202942848205566,1992-09-10
5.216854095458984,1992-09-11
5.258589744567871,1992-09-14
5.175117492675781,1992-09-15
5.189031600952148,1992-09-16
5.216854095458984,1992-09-17
5.244679927825928,1992-09-18
5.244679927825928,1992-09-21
5.189031600952148,1992-09-22
5.272502422332764,1992-09-23
5.202942848205566,1992-09-24
5.189031600952148,1992-09-25
5.216854095458984,1992-09-28
5.230764865875244,1992-09-29
5.272502422332764,1992-09-30
5.286413669586182,1992-10-01
5.161209583282471,1992-10-02
5.189031600952148,1992-10-05
5.161209583282471,1992-10-06
5.105562210083008,1992-10-07
5.216854095458984,1992-10-08
5.091648101806641,1992-10-09
5.1333842277526855,1992-10-12
5.105562210083008,1992-10-13
5.105562210083008,1992-10-14
5.119473934173584,1992-10-15
5.1333842277526855,1992-10-16
5.161209583282471,1992-10-19
5.216854095458984,1992-10-20
5.258589744567871,1992-10-21
5.300322532653809,1992-10-22
5.286413669586182,1992-10-23
5.258589744567871,1992-10-26
5.216854095458984,1992-10-27
5.369884490966797,1992-10-28
5.369884490966797,1992-10-29
5.383790969848633,1992-10-30
5.439438819885254,1992-11-02
5.467263221740723,1992-11-03
5.550731658935547,1992-11-04
5.675936222076416,1992-11-05
5.648114204406738,1992-11-06
5.606378078460693,1992-11-09
5.648114204406738,1992-11-10
5.6202921867370605,1992-11-11
5.592468738555908,1992-11-12
5.578557014465332,1992-11-13
5.578557014465332,1992-11-16
5.592468738555908,1992-11-17
5.6202921867370605,1992-11-18
5.634204864501953,1992-11-19
5.648114204406738,1992-11-20
5.634204864501953,1992-11-23
5.717674255371094,1992-11-24
5.731583595275879,1992-11-25
5.773318290710449,1992-11-27
5.815054416656494,1992-11-30
5.870700359344482,1992-12-01
5.68984842300415,1992-12-02
5.815054416656494,1992-12-03
5.828965187072754,1992-12-04
5.869676113128662,1992-12-07
5.855734348297119,1992-12-08
5.8836188316345215,1992-12-09
5.855734348297119,1992-12-10
5.841793060302734,1992-12-11
5.827850818634033,1992-12-14
5.827850818634033,1992-12-15
5.855734348297119,1992-12-16
5.981219291687012,1992-12-17
6.064866542816162,1992-12-18
6.120636463165283,1992-12-21
6.134581089019775,1992-12-22
6.064866542816162,1992-12-23
6.0509257316589355,1992-12-24
6.134581089019775,1992-12-28
6.064866542816162,1992-12-29
5.9951558113098145,1992-12-30
5.9254469871521,1992-12-31
5.7581400871276855,1993-01-04
5.8836188316345215,1993-01-05
5.911501884460449,1993-01-06
5.869676113128662,1993-01-07
5.772080421447754,1993-01-08
5.716311931610107,1993-01-11
5.660543441772461,1993-01-12
5.6744890213012695,1993-01-13
5.981219291687012,1993-01-14
5.939388751983643,1993-01-15
5.911501884460449,1993-01-18
5.855734348297119,1993-01-19
5.78602409362793,1993-01-20
5.841793060302734,1993-01-21
5.78602409362793,1993-01-22
5.841793060302734,1993-01-25
5.8836188316345215,1993-01-26
5.7581400871276855,1993-01-27
5.6744890213012695,1993-01-28
5.730254650115967,1993-01-29
5.855734348297119,1993-02-01
5.897562026977539,1993-02-02
6.064866542816162,1993-02-03
6.134581089019775,1993-02-04
6.1903510093688965,1993-02-05
6.204294204711914,1993-02-08
6.14852237701416,1993-02-09
6.16246223449707,1993-02-10
6.16246223449707,1993-02-11
6.134581089019775,1993-02-12
5.9951558113098145,1993-02-16
5.911501884460449,1993-02-17
6.023039817810059,1993-02-18
6.120636463165283,1993-02-19
6.16246223449707,1993-02-22
6.120636463165283,1993-02-23
6.078808784484863,1993-02-24
6.078808784484863,1993-02-25
6.009098052978516,1993-02-26
5.9951558113098145,1993-03-01
6.078808784484863,1993-03-02
6.009098052978516,1993-03-03
5.967272758483887,1993-03-04
5.967272758483887,1993-03-05
6.17573881149292,1993-03-08
6.161768436431885,1993-03-09
6.17573881149292,1993-03-10
6.119847774505615,1993-03-11
6.06395959854126,1993-03-12
6.049987316131592,1993-03-15
5.966154098510742,1993-03-16
5.98012638092041,1993-03-17
5.952183246612549,1993-03-18
5.8124589920043945,1993-03-19
5.784512996673584,1993-03-22
5.686712741851807,1993-03-23
5.72862434387207,1993-03-24
5.854377269744873,1993-03-25
5.8124589920043945,1993-03-26
5.868348598480225,1993-03-29
5.868348598480225,1993-03-30
5.840404510498047,1993-03-31
5.882321834564209,1993-04-01
5.854377269744873,1993-04-02
5.8124589920043945,1993-04-05
5.616849422454834,1993-04-06
5.6727375984191895,1993-04-07
5.574930667877197,1993-04-08
5.6727375984191895,1993-04-12
5.8124589920043945,1993-04-13
5.8124589920043945,1993-04-14
5.700680255889893,1993-04-15
5.421237945556641,1993-04-16
5.365346431732178,1993-04-19
5.393293857574463,1993-04-20
5.560957908630371,1993-04-21
5.477128028869629,1993-04-22
5.365346431732178,1993-04-23
5.407262325286865,1993-04-26
5.477128028869629,1993-04-27
5.505069732666016,1993-04-28
5.4631524085998535,1993-04-29
5.505069732666016,1993-04-30
5.505069732666016,1993-05-03
5.560957908630371,1993-05-04
5.560957908630371,1993-05-05
5.560957908630371,1993-05-06
5.519043922424316,1993-05-07
5.519043922424316,1993-05-10
5.533015727996826,1993-05-11
5.491098403930664,1993-05-12
5.449178218841553,1993-05-13
5.435209274291992,1993-05-14
5.449178218841553,1993-05-17
5.421237945556641,1993-05-18
5.560957908630371,1993-05-19
5.574930667877197,1993-05-20
5.560957908630371,1993-05-21
5.602877616882324,1993-05-24
5.6308207511901855,1993-05-25
5.6308207511901855,1993-05-26
5.533015727996826,1993-05-27
5.421237945556641,1993-05-28
5.533015727996826,1993-06-01
5.519043922424316,1993-06-02
5.5469865798950195,1993-06-03
5.5469865798950195,1993-06-04
5.5469865798950195,1993-06-07
5.533535957336426,1993-06-08
5.519528865814209,1993-06-09
5.505519866943359,1993-06-10
5.519528865814209,1993-06-11
5.519528865814209,1993-06-14
5.519528865814209,1993-06-15
5.491513252258301,1993-06-16
5.323404788970947,1993-06-17
5.267370223999023,1993-06-18
5.309394836425781,1993-06-21
5.267370223999023,1993-06-22
5.323404788970947,1993-06-23
5.463494300842285,1993-06-24
5.3934478759765625,1993-06-25
5.3934478759765625,1993-06-28
5.379441261291504,1993-06-29
5.379441261291504,1993-06-30
5.435475826263428,1993-07-01
5.477504730224609,1993-07-02
5.309394836425781,1993-07-06
5.295385360717773,1993-07-07
5.323404788970947,1993-07-08
5.323404788970947,1993-07-09
5.407458782196045,1993-07-12
5.3934478759765625,1993-07-13
5.491513252258301,1993-07-14
5.477504730224609,1993-07-15
5.477504730224609,1993-07-16
5.463494300842285,1993-07-19
5.477504730224609,1993-07-20
5.463494300842285,1993-07-21
5.477504730224609,1993-07-22
5.519528865814209,1993-07-23
5.561559200286865,1993-07-26
5.589573860168457,1993-07-27
5.533535957336426,1993-07-28
5.575565338134766,1993-07-29
5.575565338134766,1993-07-30
5.575565338134766,1993-08-02
5.533535957336426,1993-08-03
5.519528865814209,1993-08-04
5.603580951690674,1993-08-05
5.631604194641113,1993-08-06
5.771691799163818,1993-08-09
5.729663372039795,1993-08-10
5.701644420623779,1993-08-11
5.673627853393555,1993-08-12
5.701644420623779,1993-08-13
5.757681846618652,1993-08-16
5.589573860168457,1993-08-17
5.533535957336426,1993-08-18
5.421467304229736,1993-08-19
5.435475826263428,1993-08-20
5.435475826263428,1993-08-23
5.491513252258301,1993-08-24
5.379441261291504,1993-08-25
5.435475826263428,1993-08-26
5.351420879364014,1993-08-27
5.435475826263428,1993-08-30
5.463494300842285,1993-08-31
5.435475826263428,1993-09-01
5.421467304229736,1993-09-02
5.491513252258301,1993-09-03
5.4639811515808105,1993-09-07
5.449934005737305,1993-09-08
5.435889720916748,1993-09-09
5.506121635437012,1993-09-10
5.534209728240967,1993-09-13
5.478028297424316,1993-09-14
5.562304973602295,1993-09-15
5.576352119445801,1993-09-16
5.534209728240967,1993-09-17
5.576352119445801,1993-09-20
5.534209728240967,1993-09-21
5.660630226135254,1993-09-22
5.787047386169434,1993-09-23
5.758951663970947,1993-09-24
5.857273578643799,1993-09-27
5.857273578643799,1993-09-28
5.801092624664307,1993-09-29
5.646584987640381,1993-09-30
5.632535457611084,1993-10-01
5.646584987640381,1993-10-04
5.646584987640381,1993-10-05
5.688720703125,1993-10-06
5.688720703125,1993-10-07
5.688720703125,1993-10-08
5.688720703125,1993-10-11
5.646584987640381,1993-10-12
5.716813087463379,1993-10-13
5.82918643951416,1993-10-14
5.941552639007568,1993-10-15
5.955599308013916,1993-10-18
5.941552639007568,1993-10-19
5.87132453918457,1993-10-20
5.899417877197266,1993-10-21
5.941552639007568,1993-10-22
5.941552639007568,1993-10-25
5.927502155303955,1993-10-26
5.9696478843688965,1993-10-27
5.997735023498535,1993-10-28
5.997735023498535,1993-10-29
5.983691692352295,1993-11-01
5.927502155303955,1993-11-02
5.927502155303955,1993-11-03
5.758951663970947,1993-11-04
5.744906425476074,1993-11-05
5.87132453918457,1993-11-08
5.955599308013916,1993-11-09
6.05392599105835,1993-11-10
6.025832176208496,1993-11-11
6.124155044555664,1993-11-12
6.152245998382568,1993-11-15
6.306755542755127,1993-11-16
6.236523628234863,1993-11-17
6.13820219039917,1993-11-18
6.13820219039917,1993-11-19
6.166293144226074,1993-11-22
6.067966938018799,1993-11-23
6.110106945037842,1993-11-24
6.222477912902832,1993-11-26
6.208433628082275,1993-11-29
6.194384574890137,1993-11-30
6.208433628082275,1993-12-01
6.264616966247559,1993-12-02
6.208433628082275,1993-12-03
6.194916725158691,1993-12-06
6.223074436187744,1993-12-07
6.251230716705322,1993-12-08
6.237154006958008,1993-12-09
6.208994388580322,1993-12-10
6.265316009521484,1993-12-13
6.251230716705322,1993-12-14
6.194916725158691,1993-12-15
6.208994388580322,1993-12-16
6.279392242431641,1993-12-17
6.307550430297852,1993-12-20
6.2934699058532715,1993-12-21
6.349788665771484,1993-12-22
6.307550430297852,1993-12-23
6.377944469451904,1993-12-27
6.363862991333008,1993-12-28
6.349788665771484,1993-12-29
6.307550430297852,1993-12-30
6.223074436187744,1993-12-31
6.152679920196533,1994-01-03
6.194916725158691,1994-01-04
6.110436916351318,1994-01-05
6.054121017456055,1994-01-06
6.096360206604004,1994-01-07
6.194916725158691,1994-01-10
6.180835247039795,1994-01-11
6.06820011138916,1994-01-12
5.9414849281311035,1994-01-13
6.06820011138916,1994-01-14
6.06820011138916,1994-01-17
6.040040969848633,1994-01-18
5.969647407531738,1994-01-19
5.927405834197998,1994-01-20
5.955566883087158,1994-01-21
5.9414849281311035,1994-01-24
5.927405834197998,1994-01-25
5.969647407531738,1994-01-26
6.025963306427002,1994-01-27
5.969647407531738,1994-01-28
5.899247646331787,1994-01-31
5.913329124450684,1994-02-01
5.955566883087158,1994-02-02
5.955566883087158,1994-02-03
5.885169506072998,1994-02-04
5.9414849281311035,1994-02-07
5.885169506072998,1994-02-08
5.899247646331787,1994-02-09
5.927405834197998,1994-02-10
5.885169506072998,1994-02-11
5.913329124450684,1994-02-14
5.871088027954102,1994-02-15
5.871088027954102,1994-02-16
5.800694942474365,1994-02-17
5.71621561050415,1994-02-18
5.857008934020996,1994-02-22
5.814774036407471,1994-02-23
5.744374752044678,1994-02-24
5.744374752044678,1994-02-25
5.772535800933838,1994-02-28
