WOR,Date
1.60148286819458,1986-12-02
1.60148286819458,1986-12-03
1.645520806312561,1986-12-04
1.6218444108963013,1986-12-05
1.5863300561904907,1986-12-08
1.5863300561904907,1986-12-09
1.598168134689331,1986-12-10
1.598168134689331,1986-12-11
1.6100064516067505,1986-12-12
1.5863300561904907,1986-12-15
1.6100064516067505,1986-12-16
1.6573591232299805,1986-12-17
1.6100064516067505,1986-12-18
1.6100064516067505,1986-12-19
1.598168134689331,1986-12-22
1.6218444108963013,1986-12-23
1.5863300561904907,1986-12-24
1.5863300561904907,1986-12-26
1.5863300561904907,1986-12-29
1.5508136749267578,1986-12-30
1.562652826309204,1986-12-31
1.562652826309204,1987-01-02
1.6218444108963013,1987-01-05
1.645520806312561,1987-01-06
1.7165513038635254,1987-01-07
1.7520663738250732,1987-01-08
1.8941248655319214,1987-01-09
1.8941248655319214,1987-01-12
1.9059629440307617,1987-01-13
2.059860944747925,1987-01-14
2.0953757762908936,1987-01-15
2.036184072494507,1987-01-16
2.0125069618225098,1987-01-19
1.9769929647445679,1987-01-20
1.929639220237732,1987-01-21
1.9651551246643066,1987-01-22
1.929639220237732,1987-01-23
1.929639220237732,1987-01-26
1.929639220237732,1987-01-27
1.929639220237732,1987-01-28
1.9178026914596558,1987-01-29
1.929639220237732,1987-01-30
1.929639220237732,1987-02-02
1.9769929647445679,1987-02-03
2.071699380874634,1987-02-04
2.071699380874634,1987-02-05
2.059860944747925,1987-02-06
2.071699380874634,1987-02-09
1.953316330909729,1987-02-10
1.929639220237732,1987-02-11
1.929639220237732,1987-02-12
1.8586093187332153,1987-02-13
1.9059629440307617,1987-02-17
1.8941248655319214,1987-02-18
1.9059629440307617,1987-02-19
1.9414794445037842,1987-02-20
1.9414794445037842,1987-02-23
1.929639220237732,1987-02-24
1.9059629440307617,1987-02-25
1.8704487085342407,1987-02-26
1.8586093187332153,1987-02-27
1.882286548614502,1987-03-02
1.8789564371109009,1987-03-03
1.8908499479293823,1987-03-04
1.8908499479293823,1987-03-05
1.985986351966858,1987-03-06
1.974094271659851,1987-03-09
1.9503103494644165,1987-03-10
2.128693103790283,1987-03-11
2.1405839920043945,1987-03-12
2.128693103790283,1987-03-13
2.081122398376465,1987-03-16
1.9978785514831543,1987-03-17
1.9146331548690796,1987-03-18
1.9146331548690796,1987-03-19
1.985986351966858,1987-03-20
2.033555030822754,1987-03-23
2.1168007850646973,1987-03-24
2.0692315101623535,1987-03-25
2.0454468727111816,1987-03-26
2.0573394298553467,1987-03-27
2.0216622352600098,1987-03-30
1.985986351966858,1987-03-31
1.9503103494644165,1987-04-01
1.9622023105621338,1987-04-02
1.9622023105621338,1987-04-03
1.9622023105621338,1987-04-06
1.8908499479293823,1987-04-07
1.9503103494644165,1987-04-08
1.9027420282363892,1987-04-09
1.8670654296875,1987-04-10
1.8789564371109009,1987-04-13
1.8908499479293823,1987-04-14
1.8551727533340454,1987-04-15
1.8670654296875,1987-04-16
1.8076047897338867,1987-04-20
1.7838202714920044,1987-04-21
1.8076047897338867,1987-04-22
1.7600364685058594,1987-04-23
1.7124671936035156,1987-04-24
1.6648988723754883,1987-04-27
1.6648988723754883,1987-04-28
1.6767910718917847,1987-04-29
1.7124671936035156,1987-04-30
1.7005748748779297,1987-05-01
1.7124671936035156,1987-05-04
1.7481434345245361,1987-05-05
1.8313885927200317,1987-05-06
1.8313885927200317,1987-05-07
1.8076047897338867,1987-05-08
1.7957128286361694,1987-05-11
1.7957128286361694,1987-05-12
1.7957128286361694,1987-05-13
1.7957128286361694,1987-05-14
1.7838202714920044,1987-05-15
1.7838202714920044,1987-05-18
1.7600364685058594,1987-05-19
1.7481434345245361,1987-05-20
1.8194961547851562,1987-05-21
1.7838202714920044,1987-05-22
1.8194961547851562,1987-05-26
1.8076047897338867,1987-05-27
1.8432810306549072,1987-05-28
1.9355159997940063,1987-05-29
1.9355159997940063,1987-06-01
1.947464108467102,1987-06-02
1.9116220474243164,1987-06-03
1.9116220474243164,1987-06-04
1.9235684871673584,1987-06-05
1.9116220474243164,1987-06-08
1.8877254724502563,1987-06-09
1.8638312816619873,1987-06-10
1.8638312816619873,1987-06-11
1.851882815361023,1987-06-12
1.851882815361023,1987-06-15
1.8160403966903687,1987-06-16
1.851882815361023,1987-06-17
1.9594123363494873,1987-06-18
1.9833074808120728,1987-06-19
1.9833074808120728,1987-06-22
1.9833074808120728,1987-06-23
1.9833074808120728,1987-06-24
2.0430452823638916,1987-06-25
2.138627290725708,1987-06-26
2.1266772747039795,1987-06-29
2.078887939453125,1987-06-30
2.078887939453125,1987-07-01
2.078887939453125,1987-07-02
2.078887939453125,1987-07-06
2.078887939453125,1987-07-07
2.078887939453125,1987-07-08
2.0430452823638916,1987-07-09
2.0072031021118164,1987-07-10
1.947464108467102,1987-07-13
1.9713594913482666,1987-07-14
1.9713594913482666,1987-07-15
2.019148826599121,1987-07-16
2.0072031021118164,1987-07-17
2.019148826599121,1987-07-20
2.019148826599121,1987-07-21
2.0310964584350586,1987-07-22
2.0549933910369873,1987-07-23
2.078887939453125,1987-07-24
2.078887939453125,1987-07-27
2.078887939453125,1987-07-28
2.0908358097076416,1987-07-29
2.1505730152130127,1987-07-30
2.174469470977783,1987-07-31
2.162522315979004,1987-08-03
2.162522315979004,1987-08-04
2.2103123664855957,1987-08-05
2.2461557388305664,1987-08-06
2.2700510025024414,1987-08-07
2.2819976806640625,1987-08-10
2.317841053009033,1987-08-11
2.3297884464263916,1987-08-12
2.3895273208618164,1987-08-13
2.3895273208618164,1987-08-14
2.3895273208618164,1987-08-17
2.365630626678467,1987-08-18
2.3895273208618164,1987-08-19
2.437316656112671,1987-08-20
2.437316656112671,1987-08-21
2.4253692626953125,1987-08-24
2.4469611644744873,1987-08-25
2.4229700565338135,1987-08-26
2.398980140686035,1987-08-27
2.3629956245422363,1987-08-28
2.3629956245422363,1987-08-31
2.339005470275879,1987-09-01
2.2790327072143555,1987-09-02
2.2550415992736816,1987-09-03
2.231052875518799,1987-09-04
2.1950669288635254,1987-09-08
2.2670364379882812,1987-09-09
2.2790327072143555,1987-09-10
2.315016508102417,1987-09-11
2.339005470275879,1987-09-14
2.339005470275879,1987-09-15
2.2670364379882812,1987-09-16
2.2190558910369873,1987-09-17
2.2190558910369873,1987-09-18
2.2190558910369873,1987-09-21
2.2550415992736816,1987-09-22
2.3030214309692383,1987-09-23
2.315016508102417,1987-09-24
2.327009677886963,1987-09-25
2.339005470275879,1987-09-28
2.351001024246216,1987-09-29
2.3629956245422363,1987-09-30
2.327009677886963,1987-10-01
2.351001024246216,1987-10-02
2.327009677886963,1987-10-05
2.3030214309692383,1987-10-06
2.2550415992736816,1987-10-07
2.1710777282714844,1987-10-08
2.1710777282714844,1987-10-09
2.0631227493286133,1987-10-12
2.0151443481445312,1987-10-13
1.9911540746688843,1987-10-14
1.8951956033706665,1987-10-15
1.7992358207702637,1987-10-16
1.6193115711212158,1987-10-19
1.5953221321105957,1987-10-20
1.7392611503601074,1987-10-21
1.7752461433410645,1987-10-22
1.7272663116455078,1987-10-23
1.583327054977417,1987-10-26
1.4393881559371948,1987-10-27
1.4513832330703735,1987-10-28
1.4753731489181519,1987-10-29
1.5113582611083984,1987-10-30
1.5233529806137085,1987-11-02
1.4873679876327515,1987-11-03
1.535347580909729,1987-11-04
1.5953221321105957,1987-11-05
1.6193115711212158,1987-11-06
1.5473427772521973,1987-11-09
1.535347580909729,1987-11-10
1.5953221321105957,1987-11-11
1.5953221321105957,1987-11-12
1.583327054977417,1987-11-13
1.6193115711212158,1987-11-16
1.6073167324066162,1987-11-17
1.6073167324066162,1987-11-18
1.6193115711212158,1987-11-19
1.583327054977417,1987-11-20
1.583327054977417,1987-11-23
1.583327054977417,1987-11-24
1.583327054977417,1987-11-25
1.583327054977417,1987-11-27
1.535347580909729,1987-11-30
1.631307601928711,1987-12-01
1.6552969217300415,1987-12-02
1.583327054977417,1987-12-03
1.5567774772644043,1987-12-04
1.5447089672088623,1987-12-07
1.5688459873199463,1987-12-08
1.5929811000823975,1987-12-09
1.5447089672088623,1987-12-10
1.4964370727539062,1987-12-11
1.5326417684555054,1987-12-14
1.6171178817749023,1987-12-15
1.6171178817749023,1987-12-16
1.5929811000823975,1987-12-17
1.6050491333007812,1987-12-18
1.6050491333007812,1987-12-21
1.5688459873199463,1987-12-22
1.5929811000823975,1987-12-23
1.6050491333007812,1987-12-24
1.6050491333007812,1987-12-28
1.5929811000823975,1987-12-29
1.6050491333007812,1987-12-30
1.6291855573654175,1987-12-31
1.6653896570205688,1988-01-04
1.725730061531067,1988-01-05
1.725730061531067,1988-01-06
1.8222756385803223,1988-01-07
1.7377978563308716,1988-01-08
1.725730061531067,1988-01-11
1.7015948295593262,1988-01-12
1.689526081085205,1988-01-13
1.6653896570205688,1988-01-14
1.7377978563308716,1988-01-15
1.725730061531067,1988-01-18
1.7377978563308716,1988-01-19
1.7015948295593262,1988-01-20
1.6774568557739258,1988-01-21
1.7015948295593262,1988-01-22
1.689526081085205,1988-01-25
1.6774568557739258,1988-01-26
1.689526081085205,1988-01-27
1.7015948295593262,1988-01-28
1.7015948295593262,1988-01-29
1.7015948295593262,1988-02-01
1.7136623859405518,1988-02-02
1.725730061531067,1988-02-03
1.7015948295593262,1988-02-04
1.7377978563308716,1988-02-05
1.7015948295593262,1988-02-08
1.7015948295593262,1988-02-09
1.725730061531067,1988-02-10
1.725730061531067,1988-02-11
1.725730061531067,1988-02-12
1.749866247177124,1988-02-16
1.7619342803955078,1988-02-17
1.7619342803955078,1988-02-18
1.7619342803955078,1988-02-19
1.7619342803955078,1988-02-22
1.7981386184692383,1988-02-23
1.834342122077942,1988-02-24
1.8584778308868408,1988-02-25
1.9188189506530762,1988-02-26
1.930887222290039,1988-02-29
1.9550224542617798,1988-03-01
1.9670912027359009,1988-03-02
1.9670912027359009,1988-03-03
2.0495588779449463,1988-03-04
2.0495588779449463,1988-03-07
2.1829609870910645,1988-03-08
2.1708338260650635,1988-03-09
2.085942029953003,1988-03-10
2.061685800552368,1988-03-11
2.0738134384155273,1988-03-14
2.0738134384155273,1988-03-15
2.1223232746124268,1988-03-16
2.037431478500366,1988-03-17
2.037431478500366,1988-03-18
2.037431478500366,1988-03-21
2.037431478500366,1988-03-22
2.0495588779449463,1988-03-23
1.9404104948043823,1988-03-24
1.9404104948043823,1988-03-25
1.916155457496643,1988-03-28
1.9646656513214111,1988-03-29
1.9404104948043823,1988-03-30
1.9525378942489624,1988-03-31
1.9646656513214111,1988-04-04
1.904026985168457,1988-04-05
1.904026985168457,1988-04-06
1.8919004201889038,1988-04-07
1.916155457496643,1988-04-08
1.916155457496643,1988-04-11
1.9889222383499146,1988-04-12
1.9889222383499146,1988-04-13
1.9404104948043823,1988-04-14
1.9282833337783813,1988-04-15
1.9889222383499146,1988-04-18
2.037431478500366,1988-04-19
2.037431478500366,1988-04-20
2.0131759643554688,1988-04-21
2.0131759643554688,1988-04-22
2.0495588779449463,1988-04-25
2.0131759643554688,1988-04-26
2.037431478500366,1988-04-27
1.9889222383499146,1988-04-28
2.001049280166626,1988-04-29
1.9889222383499146,1988-05-02
1.9525378942489624,1988-05-03
1.9646656513214111,1988-05-04
1.9282833337783813,1988-05-05
1.9525378942489624,1988-05-06
1.9525378942489624,1988-05-09
1.9646656513214111,1988-05-10
1.9282833337783813,1988-05-11
1.916155457496643,1988-05-12
1.916155457496643,1988-05-13
1.916155457496643,1988-05-16
1.9646656513214111,1988-05-17
1.9525378942489624,1988-05-18
1.9404104948043823,1988-05-19
1.9646656513214111,1988-05-20
1.9646656513214111,1988-05-23
1.9525378942489624,1988-05-24
1.9889222383499146,1988-05-25
2.011843681335449,1988-05-26
2.011843681335449,1988-05-27
2.0240366458892822,1988-05-31
2.0484228134155273,1988-06-01
2.0484228134155273,1988-06-02
2.0240366458892822,1988-06-03
2.0240366458892822,1988-06-06
2.0971944332122803,1988-06-07
2.0971944332122803,1988-06-08
2.0850014686584473,1988-06-09
2.072807788848877,1988-06-10
2.0850014686584473,1988-06-13
2.1703522205352783,1988-06-14
2.1581594944000244,1988-06-15
2.109386682510376,1988-06-16
2.109386682510376,1988-06-17
2.109386682510376,1988-06-20
2.109386682510376,1988-06-21
2.1215806007385254,1988-06-22
2.1703522205352783,1988-06-23
2.1825451850891113,1988-06-24
2.219123601913452,1988-06-27
2.2678964138031006,1988-06-28
2.231316328048706,1988-06-29
2.2435107231140137,1988-06-30
2.255702018737793,1988-07-01
2.280090093612671,1988-07-05
2.280090093612671,1988-07-06
2.2678964138031006,1988-07-07
2.2435107231140137,1988-07-08
2.2678964138031006,1988-07-11
2.2435107231140137,1988-07-12
2.2678964138031006,1988-07-13
2.377634048461914,1988-07-14
2.377634048461914,1988-07-15
2.3898279666900635,1988-07-18
2.3654403686523438,1988-07-19
2.377634048461914,1988-07-20
2.341054677963257,1988-07-21
2.2922821044921875,1988-07-22
2.3044755458831787,1988-07-25
2.3044755458831787,1988-07-26
2.2678964138031006,1988-07-27
2.2922821044921875,1988-07-28
2.3288607597351074,1988-07-29
2.3288607597351074,1988-08-01
2.3654403686523438,1988-08-02
2.4020187854766846,1988-08-03
2.377634048461914,1988-08-04
2.377634048461914,1988-08-05
2.3654403686523438,1988-08-08
2.377634048461914,1988-08-09
2.353248357772827,1988-08-10
2.341054677963257,1988-08-11
2.316668748855591,1988-08-12
2.231316328048706,1988-08-15
2.1947381496429443,1988-08-16
2.1581594944000244,1988-08-17
2.1825451850891113,1988-08-18
2.1947381496429443,1988-08-19
2.133772850036621,1988-08-22
2.109386682510376,1988-08-23
2.1215806007385254,1988-08-24
2.0362303256988525,1988-08-25
2.0484228134155273,1988-08-26
2.0714659690856934,1988-08-29
2.1204943656921387,1988-08-30
2.1450090408325195,1988-08-31
2.1082372665405273,1988-09-01
2.132751941680908,1988-09-02
2.1082372665405273,1988-09-06
2.095979690551758,1988-09-07
2.095979690551758,1988-09-08
2.1082372665405273,1988-09-09
2.095979690551758,1988-09-12
2.095979690551758,1988-09-13
2.1082372665405273,1988-09-14
2.1082372665405273,1988-09-15
2.1082372665405273,1988-09-16
2.1082372665405273,1988-09-19
2.1082372665405273,1988-09-20
2.132751941680908,1988-09-21
2.132751941680908,1988-09-22
2.132751941680908,1988-09-23
2.1204943656921387,1988-09-26
2.132751941680908,1988-09-27
2.132751941680908,1988-09-28
2.132751941680908,1988-09-29
2.157266616821289,1988-09-30
2.1082372665405273,1988-10-03
2.132751941680908,1988-10-04
2.1450090408325195,1988-10-05
2.157266616821289,1988-10-06
2.194037675857544,1988-10-07
2.2185521125793457,1988-10-10
2.2185521125793457,1988-10-11
2.1817800998687744,1988-10-12
2.2185521125793457,1988-10-13
2.2062950134277344,1988-10-14
2.2062950134277344,1988-10-17
2.194037675857544,1988-10-18
2.1817800998687744,1988-10-19
2.157266616821289,1988-10-20
2.1450090408325195,1988-10-21
2.1204943656921387,1988-10-24
2.1082372665405273,1988-10-25
2.1204943656921387,1988-10-26
2.095979690551758,1988-10-27
2.0714659690856934,1988-10-28
2.083723306655884,1988-10-31
2.083723306655884,1988-11-01
2.083723306655884,1988-11-02
2.0592098236083984,1988-11-03
2.0592098236083984,1988-11-04
2.083723306655884,1988-11-07
2.0592098236083984,1988-11-08
2.083723306655884,1988-11-09
2.083723306655884,1988-11-10
2.034694194793701,1988-11-11
2.0469517707824707,1988-11-14
2.034694194793701,1988-11-15
2.0469517707824707,1988-11-16
2.034694194793701,1988-11-17
2.0469517707824707,1988-11-18
2.0469517707824707,1988-11-21
2.034694194793701,1988-11-22
2.0714659690856934,1988-11-23
2.0469517707824707,1988-11-25
2.0469517707824707,1988-11-28
2.083723306655884,1988-11-29
2.1695234775543213,1988-11-30
2.1803643703460693,1988-12-01
2.1434085369110107,1988-12-02
2.155726194381714,1988-12-05
2.1803643703460693,1988-12-06
2.1803643703460693,1988-12-07
2.155726194381714,1988-12-08
2.155726194381714,1988-12-09
2.1680452823638916,1988-12-12
2.1680452823638916,1988-12-13
2.155726194381714,1988-12-14
2.1434085369110107,1988-12-15
2.1434085369110107,1988-12-16
2.155726194381714,1988-12-19
2.1187708377838135,1988-12-20
2.1187708377838135,1988-12-21
2.1434085369110107,1988-12-22
2.1434085369110107,1988-12-23
2.1310880184173584,1988-12-27
2.1434085369110107,1988-12-28
2.2296364307403564,1988-12-29
2.2419538497924805,1988-12-30
2.2173173427581787,1989-01-03
2.266592264175415,1989-01-04
2.2789108753204346,1989-01-05
2.266592264175415,1989-01-06
2.2912306785583496,1989-01-09
2.2789108753204346,1989-01-10
2.340503692626953,1989-01-11
2.340503692626953,1989-01-12
2.352821111679077,1989-01-13
2.365139961242676,1989-01-16
2.3281850814819336,1989-01-17
2.3281850814819336,1989-01-18
2.2789108753204346,1989-01-19
2.254274368286133,1989-01-20
2.2296364307403564,1989-01-23
2.2789108753204346,1989-01-24
2.2789108753204346,1989-01-25
2.2912306785583496,1989-01-26
2.3281850814819336,1989-01-27
2.340503692626953,1989-01-30
2.3158669471740723,1989-01-31
2.3158669471740723,1989-02-01
2.3281850814819336,1989-02-02
2.2912306785583496,1989-02-03
2.2789108753204346,1989-02-06
2.2419538497924805,1989-02-07
2.2173173427581787,1989-02-08
2.205000638961792,1989-02-09
2.205000638961792,1989-02-10
2.1680452823638916,1989-02-13
2.155726194381714,1989-02-14
2.1680452823638916,1989-02-15
2.1680452823638916,1989-02-16
2.1803643703460693,1989-02-17
2.1187708377838135,1989-02-21
2.0818161964416504,1989-02-22
2.1187708377838135,1989-02-23
2.1310880184173584,1989-02-24
2.155726194381714,1989-02-27
2.1803643703460693,1989-02-28
2.155726194381714,1989-03-01
2.155726194381714,1989-03-02
2.1680452823638916,1989-03-03
2.1680452823638916,1989-03-06
2.1680452823638916,1989-03-07
2.1551637649536133,1989-03-08
2.179935932159424,1989-03-09
2.179935932159424,1989-03-10
2.2047078609466553,1989-03-13
2.179935932159424,1989-03-14
2.179935932159424,1989-03-15
2.1675491333007812,1989-03-16
2.1180057525634766,1989-03-17
2.080848455429077,1989-03-20
2.093233823776245,1989-03-21
2.056075096130371,1989-03-22
2.0436906814575195,1989-03-23
2.080848455429077,1989-03-27
2.093233823776245,1989-03-28
2.105618715286255,1989-03-29
2.1180057525634766,1989-03-30
2.1427760124206543,1989-03-31
2.179935932159424,1989-04-03
2.1675491333007812,1989-04-04
2.2170937061309814,1989-04-05
2.1923229694366455,1989-04-06
2.2047078609466553,1989-04-07
2.1675491333007812,1989-04-10
2.1675491333007812,1989-04-11
2.1675491333007812,1989-04-12
2.1551637649536133,1989-04-13
2.1551637649536133,1989-04-14
2.1675491333007812,1989-04-17
2.1675491333007812,1989-04-18
2.1675491333007812,1989-04-19
2.179935932159424,1989-04-20
2.1551637649536133,1989-04-21
2.1551637649536133,1989-04-24
2.1427760124206543,1989-04-25
2.1427760124206543,1989-04-26
2.179935932159424,1989-04-27
2.179935932159424,1989-04-28
2.1675491333007812,1989-05-01
2.1551637649536133,1989-05-02
2.1427760124206543,1989-05-03
2.1675491333007812,1989-05-04
2.1180057525634766,1989-05-05
2.093233823776245,1989-05-08
2.056075096130371,1989-05-09
2.080848455429077,1989-05-10
2.093233823776245,1989-05-11
2.093233823776245,1989-05-12
2.105618715286255,1989-05-15
2.1180057525634766,1989-05-16
2.1427760124206543,1989-05-17
2.1180057525634766,1989-05-18
2.1551637649536133,1989-05-19
2.1551637649536133,1989-05-22
2.1427760124206543,1989-05-23
2.1547327041625977,1989-05-24
2.1671900749206543,1989-05-25
2.1921000480651855,1989-05-26
2.1671900749206543,1989-05-30
2.1671900749206543,1989-05-31
2.12982439994812,1989-06-01
2.1671900749206543,1989-06-02
2.1422793865203857,1989-06-05
2.1796445846557617,1989-06-06
2.204554557800293,1989-06-07
2.2419207096099854,1989-06-08
2.2543745040893555,1989-06-09
2.217010498046875,1989-06-12
2.12982439994812,1989-06-13
2.1671900749206543,1989-06-14
2.1671900749206543,1989-06-15
2.1796445846557617,1989-06-16
2.1796445846557617,1989-06-19
2.1547327041625977,1989-06-20
2.1547327041625977,1989-06-21
2.1422793865203857,1989-06-22
2.1422793865203857,1989-06-23
2.1671900749206543,1989-06-26
2.204554557800293,1989-06-27
2.204554557800293,1989-06-28
2.1921000480651855,1989-06-29
2.204554557800293,1989-06-30
2.217010498046875,1989-07-03
2.1921000480651855,1989-07-05
2.204554557800293,1989-07-06
2.2294657230377197,1989-07-07
2.217010498046875,1989-07-10
2.217010498046875,1989-07-11
2.217010498046875,1989-07-12
2.2294657230377197,1989-07-13
2.2543745040893555,1989-07-14
2.2294657230377197,1989-07-17
2.2543745040893555,1989-07-18
2.2543745040893555,1989-07-19
2.2543745040893555,1989-07-20
2.279284954071045,1989-07-21
2.2668304443359375,1989-07-24
2.2917397022247314,1989-07-25
2.329106330871582,1989-07-26
2.3540163040161133,1989-07-27
2.3415610790252686,1989-07-28
2.4038379192352295,1989-07-31
2.4287476539611816,1989-08-01
2.441202163696289,1989-08-02
2.4287476539611816,1989-08-03
2.4038379192352295,1989-08-04
2.4162919521331787,1989-08-07
2.4536569118499756,1989-08-08
2.4536569118499756,1989-08-09
2.478567600250244,1989-08-10
2.4661126136779785,1989-08-11
2.478567600250244,1989-08-14
2.4910225868225098,1989-08-15
2.4910225868225098,1989-08-16
2.5034778118133545,1989-08-17
2.515932321548462,1989-08-18
2.5034778118133545,1989-08-21
2.5283877849578857,1989-08-22
2.5034778118133545,1989-08-23
2.441202163696289,1989-08-24
2.3913819789886475,1989-08-25
2.3803577423095703,1989-08-28
2.342771053314209,1989-08-29
2.342771053314209,1989-08-30
2.3803577423095703,1989-08-31
2.3803577423095703,1989-09-01
2.4304685592651367,1989-09-05
2.4429984092712402,1989-09-06
2.505638599395752,1989-09-07
2.493109941482544,1989-09-08
2.45552396774292,1989-09-11
2.4680533409118652,1989-09-12
2.4680533409118652,1989-09-13
2.4304685592651367,1989-09-14
2.417941093444824,1989-09-15
2.417941093444824,1989-09-18
2.355300188064575,1989-09-19
2.342771053314209,1989-09-20
2.3177149295806885,1989-09-21
2.355300188064575,1989-09-22
2.3302431106567383,1989-09-25
2.355300188064575,1989-09-26
2.355300188064575,1989-09-27
2.367828130722046,1989-09-28
2.355300188064575,1989-09-29
2.367828130722046,1989-10-02
2.3803577423095703,1989-10-03
2.3803577423095703,1989-10-04
2.3803577423095703,1989-10-05
2.392883777618408,1989-10-06
2.417941093444824,1989-10-09
2.4054126739501953,1989-10-10
2.4304685592651367,1989-10-11
2.4304685592651367,1989-10-12
2.355300188064575,1989-10-13
2.292659044265747,1989-10-16
2.2676026821136475,1989-10-17
2.292659044265747,1989-10-18
2.342771053314209,1989-10-19
2.392883777618408,1989-10-20
2.3803577423095703,1989-10-23
2.342771053314209,1989-10-24
2.3803577423095703,1989-10-25
2.367828130722046,1989-10-26
2.3803577423095703,1989-10-27
2.392883777618408,1989-10-30
2.4304685592651367,1989-10-31
2.4304685592651367,1989-11-01
2.4304685592651367,1989-11-02
2.45552396774292,1989-11-03
2.4304685592651367,1989-11-06
2.4429984092712402,1989-11-07
2.45552396774292,1989-11-08
2.4429984092712402,1989-11-09
2.45552396774292,1989-11-10
2.45552396774292,1989-11-13
2.4680533409118652,1989-11-14
2.45552396774292,1989-11-15
2.4680533409118652,1989-11-16
2.4680533409118652,1989-11-17
2.480581283569336,1989-11-20
2.493109941482544,1989-11-21
2.4680533409118652,1989-11-22
2.4680533409118652,1989-11-24
2.505638599395752,1989-11-27
2.480581283569336,1989-11-28
2.493109941482544,1989-11-29
2.493109941482544,1989-11-30
2.4946205615997314,1989-12-01
2.519819974899292,1989-12-04
2.482023000717163,1989-12-05
2.4442248344421387,1989-12-06
2.4442248344421387,1989-12-07
2.419027328491211,1989-12-08
2.3938300609588623,1989-12-11
2.3686306476593018,1989-12-12
2.3560309410095215,1989-12-13
2.3938300609588623,1989-12-14
2.4064271450042725,1989-12-15
2.381230115890503,1989-12-18
2.3560309410095215,1989-12-19
2.381230115890503,1989-12-20
2.3308329582214355,1989-12-21
2.2678380012512207,1989-12-22
2.2804369926452637,1989-12-26
2.293036460876465,1989-12-27
2.293036460876465,1989-12-28
2.318234443664551,1989-12-29
2.3056352138519287,1990-01-02
2.3308329582214355,1990-01-03
2.3308329582214355,1990-01-04
2.3308329582214355,1990-01-05
2.3308329582214355,1990-01-08
2.318234443664551,1990-01-09
2.3308329582214355,1990-01-10
2.293036460876465,1990-01-11
2.2804369926452637,1990-01-12
2.2678380012512207,1990-01-15
2.2552390098571777,1990-01-16
2.2426412105560303,1990-01-17
2.217442035675049,1990-01-18
2.217442035675049,1990-01-19
2.1670446395874023,1990-01-22
2.1418471336364746,1990-01-23
2.1292481422424316,1990-01-24
2.0788509845733643,1990-01-25
2.1040499210357666,1990-01-26
2.0788509845733643,1990-01-29
2.0788509845733643,1990-01-30
2.1292481422424316,1990-01-31
2.1166491508483887,1990-02-01
2.1418471336364746,1990-02-02
2.1544463634490967,1990-02-05
2.1544463634490967,1990-02-06
2.1670446395874023,1990-02-07
2.2426412105560303,1990-02-08
2.2552390098571777,1990-02-09
2.217442035675049,1990-02-12
2.1418471336364746,1990-02-13
2.1292481422424316,1990-02-14
2.0914523601531982,1990-02-15
2.1166491508483887,1990-02-16
2.0536530017852783,1990-02-20
2.0788509845733643,1990-02-21
2.0788509845733643,1990-02-22
2.066253185272217,1990-02-23
2.0788509845733643,1990-02-26
2.0788509845733643,1990-02-27
2.066253185272217,1990-02-28
2.055088758468628,1990-03-01
2.0931453704833984,1990-03-02
2.067774772644043,1990-03-05
2.0931453704833984,1990-03-06
2.080461025238037,1990-03-07
2.0931453704833984,1990-03-08
2.080461025238037,1990-03-09
2.080461025238037,1990-03-12
2.0931453704833984,1990-03-13
2.0931453704833984,1990-03-14
2.105833053588867,1990-03-15
2.18194580078125,1990-03-16
2.1692607402801514,1990-03-19
2.1692607402801514,1990-03-20
2.207318067550659,1990-03-21
2.207318067550659,1990-03-22
2.207318067550659,1990-03-23
2.220003843307495,1990-03-26
2.220003843307495,1990-03-27
2.220003843307495,1990-03-28
2.194631338119507,1990-03-29
2.194631338119507,1990-03-30
2.18194580078125,1990-04-02
2.194631338119507,1990-04-03
2.207318067550659,1990-04-04
2.220003843307495,1990-04-05
2.18194580078125,1990-04-06
2.207318067550659,1990-04-09
2.194631338119507,1990-04-10
2.194631338119507,1990-04-11
2.18194580078125,1990-04-12
2.18194580078125,1990-04-16
2.194631338119507,1990-04-17
2.18194580078125,1990-04-18
2.143889904022217,1990-04-19
2.143889904022217,1990-04-20
2.118518114089966,1990-04-23
2.118518114089966,1990-04-24
2.131204128265381,1990-04-25
2.131204128265381,1990-04-26
2.15657377243042,1990-04-27
2.15657377243042,1990-04-30
2.15657377243042,1990-05-01
2.1692607402801514,1990-05-02
2.143889904022217,1990-05-03
2.15657377243042,1990-05-04
2.143889904022217,1990-05-07
2.18194580078125,1990-05-08
2.18194580078125,1990-05-09
2.1692607402801514,1990-05-10
2.3088035583496094,1990-05-11
2.4102895259857178,1990-05-14
2.4356613159179688,1990-05-15
2.461031675338745,1990-05-16
2.397603988647461,1990-05-17
2.384918212890625,1990-05-18
2.4102895259857178,1990-05-21
2.384918212890625,1990-05-22
2.4102895259857178,1990-05-23
2.384918212890625,1990-05-24
2.425774574279785,1990-05-25
2.451307773590088,1990-05-29
2.4640755653381348,1990-05-30
2.4768428802490234,1990-05-31
2.4768428802490234,1990-06-01
2.4768428802490234,1990-06-04
2.4768428802490234,1990-06-05
2.489609956741333,1990-06-06
2.5023772716522217,1990-06-07
2.5023772716522217,1990-06-08
2.489609956741333,1990-06-11
2.540677309036255,1990-06-12
2.540677309036255,1990-06-13
2.5023772716522217,1990-06-14
2.4768428802490234,1990-06-15
