AR,Date
10.470000267028809,2021-03-26
10.0600004196167,2021-03-29
9.869999885559082,2021-03-30
10.199999809265137,2021-03-31
10.859999656677246,2021-04-01
10.130000114440918,2021-04-05
10.34000015258789,2021-04-06
10.270000457763672,2021-04-07
9.59000015258789,2021-04-08
9.1899995803833,2021-04-09
9.010000228881836,2021-04-12
8.960000038146973,2021-04-13
9.470000267028809,2021-04-14
9.520000457763672,2021-04-15
9.359999656677246,2021-04-16
9.380000114440918,2021-04-19
9.020000457763672,2021-04-20
9.020000457763672,2021-04-21
9.15999984741211,2021-04-22
9.0,2021-04-23
9.5,2021-04-26
9.880000114440918,2021-04-27
10.170000076293945,2021-04-28
9.25,2021-04-29
9.020000457763672,2021-04-30
9.789999961853027,2021-05-03
10.3100004196167,2021-05-04
10.40999984741211,2021-05-05
10.479999542236328,2021-05-06
10.8100004196167,2021-05-07
11.010000228881836,2021-05-10
11.470000267028809,2021-05-11
11.130000114440918,2021-05-12
10.819999694824219,2021-05-13
11.84000015258789,2021-05-14
12.670000076293945,2021-05-17
12.520000457763672,2021-05-18
12.920000076293945,2021-05-19
12.720000267028809,2021-05-20
12.760000228881836,2021-05-21
12.739999771118164,2021-05-24
12.279999732971191,2021-05-25
12.680000305175781,2021-05-26
12.920000076293945,2021-05-27
12.90999984741211,2021-05-28
13.449999809265137,2021-06-01
13.010000228881836,2021-06-02
13.0600004196167,2021-06-03
13.039999961853027,2021-06-04
13.470000267028809,2021-06-07
13.619999885559082,2021-06-08
13.739999771118164,2021-06-09
13.300000190734863,2021-06-10
14.100000381469727,2021-06-11
13.739999771118164,2021-06-14
13.84000015258789,2021-06-15
13.930000305175781,2021-06-16
13.130000114440918,2021-06-17
13.210000038146973,2021-06-18
13.720000267028809,2021-06-21
13.800000190734863,2021-06-22
14.140000343322754,2021-06-23
14.680000305175781,2021-06-24
15.0600004196167,2021-06-25
14.489999771118164,2021-06-28
14.680000305175781,2021-06-29
15.029999732971191,2021-06-30
15.0600004196167,2021-07-01
14.630000114440918,2021-07-02
14.130000114440918,2021-07-06
13.979999542236328,2021-07-07
14.479999542236328,2021-07-08
15.220000267028809,2021-07-09
14.569999694824219,2021-07-12
14.619999885559082,2021-07-13
14.270000457763672,2021-07-14
14.0600004196167,2021-07-15
13.239999771118164,2021-07-16
12.539999961853027,2021-07-19
13.069999694824219,2021-07-20
13.90999984741211,2021-07-21
13.65999984741211,2021-07-22
13.680000305175781,2021-07-23
14.619999885559082,2021-07-26
13.890000343322754,2021-07-27
13.8100004196167,2021-07-28
13.609999656677246,2021-07-29
13.600000381469727,2021-07-30
13.050000190734863,2021-08-02
13.470000267028809,2021-08-03
13.270000457763672,2021-08-04
13.239999771118164,2021-08-05
13.619999885559082,2021-08-06
13.350000381469727,2021-08-09
13.779999732971191,2021-08-10
13.800000190734863,2021-08-11
13.489999771118164,2021-08-12
12.609999656677246,2021-08-13
12.569999694824219,2021-08-16
12.680000305175781,2021-08-17
11.989999771118164,2021-08-18
11.380000114440918,2021-08-19
11.619999885559082,2021-08-20
12.220000267028809,2021-08-23
12.390000343322754,2021-08-24
12.850000381469727,2021-08-25
12.859999656677246,2021-08-26
13.84000015258789,2021-08-27
13.6899995803833,2021-08-30
13.720000267028809,2021-08-31
14.680000305175781,2021-09-01
15.420000076293945,2021-09-02
16.280000686645508,2021-09-03
15.9399995803833,2021-09-07
16.0,2021-09-08
16.049999237060547,2021-09-09
15.930000305175781,2021-09-10
16.520000457763672,2021-09-13
16.079999923706055,2021-09-14
17.739999771118164,2021-09-15
17.040000915527344,2021-09-16
16.709999084472656,2021-09-17
16.34000015258789,2021-09-20
16.43000030517578,2021-09-21
16.65999984741211,2021-09-22
17.850000381469727,2021-09-23
17.610000610351562,2021-09-24
19.110000610351562,2021-09-27
18.469999313354492,2021-09-28
18.610000610351562,2021-09-29
18.809999465942383,2021-09-30
19.18000030517578,2021-10-01
20.420000076293945,2021-10-04
20.760000228881836,2021-10-05
19.75,2021-10-06
20.34000015258789,2021-10-07
20.530000686645508,2021-10-08
19.81999969482422,2021-10-11
19.489999771118164,2021-10-12
19.290000915527344,2021-10-13
19.579999923706055,2021-10-14
19.59000015258789,2021-10-15
19.809999465942383,2021-10-18
20.299999237060547,2021-10-19
20.739999771118164,2021-10-20
19.579999923706055,2021-10-21
20.270000457763672,2021-10-22
21.43000030517578,2021-10-25
20.75,2021-10-26
20.030000686645508,2021-10-27
20.360000610351562,2021-10-28
19.8700008392334,2021-10-29
20.3799991607666,2021-11-01
20.940000534057617,2021-11-02
21.09000015258789,2021-11-03
20.56999969482422,2021-11-04
20.989999771118164,2021-11-05
20.709999084472656,2021-11-08
20.329999923706055,2021-11-09
19.0,2021-11-10
19.520000457763672,2021-11-11
19.260000228881836,2021-11-12
19.6299991607666,2021-11-15
20.020000457763672,2021-11-16
19.239999771118164,2021-11-17
19.110000610351562,2021-11-18
18.18000030517578,2021-11-19
18.020000457763672,2021-11-22
18.739999771118164,2021-11-23
18.969999313354492,2021-11-24
18.389999389648438,2021-11-26
18.56999969482422,2021-11-29
17.559999465942383,2021-11-30
15.829999923706055,2021-12-01
16.3700008392334,2021-12-02
16.309999465942383,2021-12-03
16.31999969482422,2021-12-06
17.040000915527344,2021-12-07
17.219999313354492,2021-12-08
17.239999771118164,2021-12-09
17.40999984741211,2021-12-10
16.600000381469727,2021-12-13
16.31999969482422,2021-12-14
17.1200008392334,2021-12-15
17.5,2021-12-16
17.110000610351562,2021-12-17
17.010000228881836,2021-12-20
18.06999969482422,2021-12-21
18.110000610351562,2021-12-22
18.059999465942383,2021-12-23
19.06999969482422,2021-12-27
18.770000457763672,2021-12-28
18.709999084472656,2021-12-29
17.799999237060547,2021-12-30
17.5,2021-12-31
17.729999542236328,2022-01-03
18.06999969482422,2022-01-04
17.31999969482422,2022-01-05
18.280000686645508,2022-01-06
18.440000534057617,2022-01-07
19.260000228881836,2022-01-10
19.34000015258789,2022-01-11
20.760000228881836,2022-01-12
19.940000534057617,2022-01-13
20.030000686645508,2022-01-14
19.219999313354492,2022-01-18
18.739999771118164,2022-01-19
17.469999313354492,2022-01-20
16.969999313354492,2022-01-21
17.610000610351562,2022-01-24
18.229999542236328,2022-01-25
18.389999389648438,2022-01-26
18.530000686645508,2022-01-27
19.6200008392334,2022-01-28
19.530000686645508,2022-01-31
20.09000015258789,2022-02-01
21.90999984741211,2022-02-02
20.889999389648438,2022-02-03
20.940000534057617,2022-02-04
20.43000030517578,2022-02-07
19.709999084472656,2022-02-08
19.309999465942383,2022-02-09
19.510000228881836,2022-02-10
20.15999984741211,2022-02-11
20.139999389648438,2022-02-14
20.450000762939453,2022-02-15
20.219999313354492,2022-02-16
20.75,2022-02-17
21.68000030517578,2022-02-18
20.3700008392334,2022-02-22
22.020000457763672,2022-02-23
22.530000686645508,2022-02-24
22.649999618530273,2022-02-25
22.93000030517578,2022-02-28
23.889999389648438,2022-03-01
24.34000015258789,2022-03-02
23.979999542236328,2022-03-03
25.420000076293945,2022-03-04
26.25,2022-03-07
26.049999237060547,2022-03-08
26.31999969482422,2022-03-09
26.579999923706055,2022-03-10
26.670000076293945,2022-03-11
25.34000015258789,2022-03-14
25.1299991607666,2022-03-15
25.110000610351562,2022-03-16
25.690000534057617,2022-03-17
25.600000381469727,2022-03-18
26.489999771118164,2022-03-21
27.139999389648438,2022-03-22
28.639999389648438,2022-03-23
29.020000457763672,2022-03-24
31.239999771118164,2022-03-25
31.06999969482422,2022-03-28
30.8700008392334,2022-03-29
30.489999771118164,2022-03-30
30.530000686645508,2022-03-31
31.06999969482422,2022-04-01
31.079999923706055,2022-04-04
30.420000076293945,2022-04-05
31.6200008392334,2022-04-06
31.520000457763672,2022-04-07
33.13999938964844,2022-04-08
32.77000045776367,2022-04-11
33.22999954223633,2022-04-12
34.619998931884766,2022-04-13
35.279998779296875,2022-04-14
36.279998779296875,2022-04-18
35.61000061035156,2022-04-19
36.38999938964844,2022-04-20
34.310001373291016,2022-04-21
32.86000061035156,2022-04-22
32.47999954223633,2022-04-25
32.56999969482422,2022-04-26
33.5099983215332,2022-04-27
35.869998931884766,2022-04-28
35.20000076293945,2022-04-29
35.15999984741211,2022-05-02
37.2400016784668,2022-05-03
38.65999984741211,2022-05-04
37.70000076293945,2022-05-05
36.9900016784668,2022-05-06
32.84000015258789,2022-05-09
32.709999084472656,2022-05-10
33.060001373291016,2022-05-11
32.18000030517578,2022-05-12
32.279998779296875,2022-05-13
33.939998626708984,2022-05-16
36.27000045776367,2022-05-17
34.79999923706055,2022-05-18
35.16999816894531,2022-05-19
35.279998779296875,2022-05-20
39.369998931884766,2022-05-23
40.04999923706055,2022-05-24
41.689998626708984,2022-05-25
42.959999084472656,2022-05-26
44.7400016784668,2022-05-27
42.880001068115234,2022-05-31
44.4900016784668,2022-06-01
45.09000015258789,2022-06-02
44.959999084472656,2022-06-03
46.22999954223633,2022-06-06
48.310001373291016,2022-06-07
46.93000030517578,2022-06-08
46.02000045776367,2022-06-09
45.08000183105469,2022-06-10
42.59000015258789,2022-06-13
38.040000915527344,2022-06-14
38.95000076293945,2022-06-15
36.91999816894531,2022-06-16
34.380001068115234,2022-06-17
34.709999084472656,2022-06-21
33.400001525878906,2022-06-22
30.739999771118164,2022-06-23
32.27000045776367,2022-06-24
34.04999923706055,2022-06-27
34.88999938964844,2022-06-28
33.47999954223633,2022-06-29
30.649999618530273,2022-06-30
30.739999771118164,2022-07-01
29.229999542236328,2022-07-05
28.829999923706055,2022-07-06
31.790000915527344,2022-07-07
31.0,2022-07-08
31.3700008392334,2022-07-11
30.65999984741211,2022-07-12
32.9900016784668,2022-07-13
31.81999969482422,2022-07-14
32.689998626708984,2022-07-15
33.63999938964844,2022-07-18
34.880001068115234,2022-07-19
36.70000076293945,2022-07-20
36.83000183105469,2022-07-21
36.7400016784668,2022-07-22
39.16999816894531,2022-07-25
39.34000015258789,2022-07-26
39.88999938964844,2022-07-27
38.58000183105469,2022-07-28
39.63999938964844,2022-07-29
39.290000915527344,2022-08-01
37.68000030517578,2022-08-02
37.900001525878906,2022-08-03
35.75,2022-08-04
36.66999816894531,2022-08-05
36.02000045776367,2022-08-08
37.349998474121094,2022-08-09
37.79999923706055,2022-08-10
40.310001373291016,2022-08-11
40.2599983215332,2022-08-12
38.91999816894531,2022-08-15
40.54999923706055,2022-08-16
40.2400016784668,2022-08-17
42.43000030517578,2022-08-18
41.869998931884766,2022-08-19
43.2599983215332,2022-08-22
42.22999954223633,2022-08-23
43.09000015258789,2022-08-24
42.40999984741211,2022-08-25
42.25,2022-08-26
42.040000915527344,2022-08-29
38.630001068115234,2022-08-30
40.08000183105469,2022-08-31
38.869998931884766,2022-09-01
39.52000045776367,2022-09-02
38.029998779296875,2022-09-06
37.900001525878906,2022-09-07
39.279998779296875,2022-09-08
40.08000183105469,2022-09-09
41.29999923706055,2022-09-12
39.86000061035156,2022-09-13
41.869998931884766,2022-09-14
39.7599983215332,2022-09-15
37.54999923706055,2022-09-16
37.52000045776367,2022-09-19
37.209999084472656,2022-09-20
35.83000183105469,2022-09-21
33.59000015258789,2022-09-22
30.729999542236328,2022-09-23
29.299999237060547,2022-09-26
29.530000686645508,2022-09-27
30.770000457763672,2022-09-28
30.329999923706055,2022-09-29
30.530000686645508,2022-09-30
31.09000015258789,2022-10-03
33.16999816894531,2022-10-04
33.63999938964844,2022-10-05
32.34000015258789,2022-10-06
32.31999969482422,2022-10-07
33.13999938964844,2022-10-10
33.650001525878906,2022-10-11
34.31999969482422,2022-10-12
35.7599983215332,2022-10-13
34.0099983215332,2022-10-14
33.93000030517578,2022-10-17
35.79999923706055,2022-10-18
36.79999923706055,2022-10-19
34.970001220703125,2022-10-20
33.470001220703125,2022-10-21
33.09000015258789,2022-10-24
35.369998931884766,2022-10-25
35.470001220703125,2022-10-26
35.779998779296875,2022-10-27
35.20000076293945,2022-10-28
36.65999984741211,2022-10-31
36.040000915527344,2022-11-01
35.439998626708984,2022-11-02
35.400001525878906,2022-11-03
37.220001220703125,2022-11-04
39.33000183105469,2022-11-07
38.630001068115234,2022-11-08
35.72999954223633,2022-11-09
37.630001068115234,2022-11-10
37.2400016784668,2022-11-11
36.119998931884766,2022-11-14
37.34000015258789,2022-11-15
35.439998626708984,2022-11-16
35.29999923706055,2022-11-17
34.16999816894531,2022-11-18
34.349998474121094,2022-11-21
36.61000061035156,2022-11-22
37.540000915527344,2022-11-23
37.27000045776367,2022-11-25
35.88999938964844,2022-11-28
36.93000030517578,2022-11-29
36.54999923706055,2022-11-30
35.349998474121094,2022-12-01
34.41999816894531,2022-12-02
31.84000015258789,2022-12-05
30.979999542236328,2022-12-06
31.420000076293945,2022-12-07
31.110000610351562,2022-12-08
31.809999465942383,2022-12-09
33.099998474121094,2022-12-12
33.970001220703125,2022-12-13
33.619998931884766,2022-12-14
34.439998626708984,2022-12-15
33.95000076293945,2022-12-16
33.040000915527344,2022-12-19
