CMA,Date
23.5272159576416,1999-09-30
23.817686080932617,1999-10-01
24.660015106201172,1999-10-04
24.311460494995117,1999-10-05
25.328073501586914,1999-10-06
25.29902458190918,1999-10-07
26.228492736816406,1999-10-08
25.560457229614258,1999-10-11
25.008573532104492,1999-10-12
24.398601531982422,1999-10-13
24.398601531982422,1999-10-14
23.61436653137207,1999-10-15
24.137189865112305,1999-10-18
25.095705032348633,1999-10-19
25.41520118713379,1999-10-20
25.444257736206055,1999-10-21
26.141376495361328,1999-10-22
25.41520118713379,1999-10-25
25.1247501373291,1999-10-26
26.228492736816406,1999-10-27
28.319799423217773,1999-10-28
27.62270736694336,1999-10-29
27.390338897705078,1999-11-01
27.651763916015625,1999-11-02
27.245105743408203,1999-11-03
27.767927169799805,1999-11-04
28.174585342407227,1999-11-05
27.942214965820312,1999-11-08
27.47747802734375,1999-11-09
26.95462989807129,1999-11-10
26.92560386657715,1999-11-11
27.332244873046875,1999-11-12
27.767927169799805,1999-11-15
27.796979904174805,1999-11-16
27.157970428466797,1999-11-17
26.6641845703125,1999-11-18
26.1123046875,1999-11-19
25.153797149658203,1999-11-22
24.630970001220703,1999-11-23
24.74715805053711,1999-11-24
25.066661834716797,1999-11-26
24.195283889770508,1999-11-29
24.630970001220703,1999-11-30
24.834300994873047,1999-12-01
24.834300994873047,1999-12-02
25.29902458190918,1999-12-03
23.61436653137207,1999-12-06
23.033437728881836,1999-12-07
22.220157623291016,1999-12-08
22.539655685424805,1999-12-09
22.888198852539062,1999-12-10
22.559335708618164,1999-12-13
22.208206176757812,1999-12-14
21.652271270751953,1999-12-15
21.271913528442383,1999-12-16
21.096345901489258,1999-12-17
21.03782081604004,1999-12-20
21.388931274414062,1999-12-21
21.067073822021484,1999-12-22
21.71079444885254,1999-12-23
21.71079444885254,1999-12-27
21.35968589782715,1999-12-28
22.061914443969727,1999-12-29
21.886362075805664,1999-12-30
21.857091903686523,1999-12-31
21.067073822021484,2000-01-03
20.189289093017578,2000-01-04
20.130769729614258,2000-01-05
20.71595573425293,2000-01-06
20.68669891357422,2000-01-07
20.013721466064453,2000-01-10
19.487051010131836,2000-01-11
19.838165283203125,2000-01-12
20.042985916137695,2000-01-13
20.62818145751953,2000-01-14
20.1600284576416,2000-01-18
20.218536376953125,2000-01-19
19.340757369995117,2000-01-20
19.106679916381836,2000-01-21
18.93111801147461,2000-01-24
18.9018497467041,2000-01-25
19.750383377075195,2000-01-26
20.072250366210938,2000-01-27
19.89668083190918,2000-01-28
20.68669891357422,2000-01-31
20.62818145751953,2000-02-01
20.511138916015625,2000-02-02
20.598922729492188,2000-02-03
20.277061462402344,2000-02-04
19.867429733276367,2000-02-07
20.013721466064453,2000-02-08
19.63334846496582,2000-02-09
18.872591018676758,2000-02-10
18.9018497467041,2000-02-11
18.638521194458008,2000-02-14
19.018896102905273,2000-02-15
18.989633560180664,2000-02-16
18.609256744384766,2000-02-17
17.789976119995117,2000-02-18
17.672945022583008,2000-02-22
17.351078033447266,2000-02-23
17.204788208007812,2000-02-24
16.531810760498047,2000-02-25
17.614416122436523,2000-02-28
17.23404884338379,2000-02-29
16.970712661743164,2000-03-01
16.765884399414062,2000-03-02
17.175527572631836,2000-03-03
16.941442489624023,2000-03-06
16.26846694946289,2000-03-07
15.829568862915039,2000-03-08
15.975866317749023,2000-03-09
15.946611404418945,2000-03-10
16.136098861694336,2000-03-13
16.224916458129883,2000-03-14
17.52765655517578,2000-03-15
19.62978172302246,2000-03-16
19.659385681152344,2000-03-17
18.741558074951172,2000-03-20
19.95546531677246,2000-03-21
20.369979858398438,2000-03-22
20.932510375976562,2000-03-23
20.577232360839844,2000-03-24
19.925857543945312,2000-03-27
20.133108139038086,2000-03-28
19.77781867980957,2000-03-29
19.363311767578125,2000-03-30
19.8370418548584,2000-03-31
20.78447914123535,2000-04-03
20.518003463745117,2000-04-04
20.45878791809082,2000-04-05
20.28114891052246,2000-04-06
20.133108139038086,2000-04-07
20.34036636352539,2000-04-10
20.636438369750977,2000-04-11
21.287805557250977,2000-04-12
21.258195877075195,2000-04-13
19.422536849975586,2000-04-14
19.925857543945312,2000-04-17
20.34036636352539,2000-04-18
19.866647720336914,2000-04-19
20.073898315429688,2000-04-20
20.725261688232422,2000-04-24
21.583881378173828,2000-04-25
21.169370651245117,2000-04-26
20.369979858398438,2000-04-27
20.073898315429688,2000-04-28
20.429189682006836,2000-05-01
20.19232177734375,2000-05-02
19.62978172302246,2000-05-03
19.274492263793945,2000-05-04
19.1856746673584,2000-05-05
19.95546531677246,2000-05-08
19.98507308959961,2000-05-09
19.896242141723633,2000-05-10
20.518003463745117,2000-05-11
21.169370651245117,2000-05-12
21.49505615234375,2000-05-15
21.258195877075195,2000-05-16
21.110151290893555,2000-05-17
21.672700881958008,2000-05-18
20.902910232543945,2000-05-19
21.672700881958008,2000-05-22
21.909563064575195,2000-05-23
23.153078079223633,2000-05-24
22.945829391479492,2000-05-25
23.419559478759766,2000-05-26
24.041305541992188,2000-05-30
23.982084274291992,2000-05-31
24.75188446044922,2000-06-01
25.58088493347168,2000-06-02
24.426212310791016,2000-06-05
23.982084274291992,2000-06-06
24.15973472595215,2000-06-07
23.656404495239258,2000-06-08
23.389942169189453,2000-06-09
23.952486038208008,2000-06-12
23.725677490234375,2000-06-13
23.904727935791016,2000-06-14
22.531930923461914,2000-06-15
21.39786720275879,2000-06-16
21.994747161865234,2000-06-19
21.994747161865234,2000-06-20
21.65900421142578,2000-06-21
21.75599479675293,2000-06-22
21.964900970458984,2000-06-23
22.203651428222656,2000-06-26
22.412555694580078,2000-06-27
22.613990783691406,2000-06-28
22.203651428222656,2000-06-29
21.427711486816406,2000-06-30
22.17380142211914,2000-07-03
22.412555694580078,2000-07-05
22.919897079467773,2000-07-06
23.606307983398438,2000-07-07
23.785364151000977,2000-07-10
23.755508422851562,2000-07-11
23.486921310424805,2000-07-12
23.06911849975586,2000-07-13
23.785364151000977,2000-07-14
23.695825576782227,2000-07-17
23.66599464416504,2000-07-18
24.20318031311035,2000-07-19
24.710521697998047,2000-07-20
24.591144561767578,2000-07-21
24.680654525756836,2000-07-24
25.247690200805664,2000-07-25
24.800045013427734,2000-07-26
24.65081787109375,2000-07-27
24.382219314575195,2000-07-28
24.352386474609375,2000-07-31
24.501602172851562,2000-08-01
24.591144561767578,2000-08-02
25.456592559814453,2000-08-03
26.560810089111328,2000-08-04
26.50112533569336,2000-08-07
26.560810089111328,2000-08-08
26.769723892211914,2000-08-09
26.948780059814453,2000-08-10
26.91893768310547,2000-08-11
26.82940673828125,2000-08-14
26.59065818786621,2000-08-15
26.262388229370117,2000-08-16
26.471284866333008,2000-08-17
26.023624420166016,2000-08-18
26.202686309814453,2000-08-21
26.59065818786621,2000-08-22
26.859256744384766,2000-08-23
26.59065818786621,2000-08-24
26.381759643554688,2000-08-25
26.262388229370117,2000-08-28
26.05348014831543,2000-08-29
26.411603927612305,2000-08-30
26.89655876159668,2000-08-31
26.680179595947266,2000-09-01
26.82940673828125,2000-09-05
27.157690048217773,2000-09-06
27.187530517578125,2000-09-07
27.665035247802734,2000-09-08
27.84409523010254,2000-09-11
27.72471046447754,2000-09-12
27.646589279174805,2000-09-13
27.52637481689453,2000-09-14
27.045564651489258,2000-09-15
26.14405632019043,2000-09-18
26.624866485595703,2000-09-19
26.624866485595703,2000-09-20
26.11400032043457,2000-09-21
25.993804931640625,2000-09-22
27.25591278076172,2000-09-25
27.16577911376953,2000-09-26
27.316024780273438,2000-09-27
28.00717544555664,2000-09-28
28.097332000732422,2000-09-29
28.75844955444336,2000-10-02
28.788497924804688,2000-10-03
28.87865447998047,2000-10-04
28.36779022216797,2000-10-05
27.406158447265625,2000-10-06
27.25591278076172,2000-10-09
25.813495635986328,2000-10-10
25.51299285888672,2000-10-11
24.64151954650879,2000-10-12
25.84354591369629,2000-10-13
26.2943058013916,2000-10-16
25.75339698791504,2000-10-17
25.813495635986328,2000-10-18
26.624866485595703,2000-10-19
26.715023040771484,2000-10-20
26.354400634765625,2000-10-23
26.805160522460938,2000-10-24
27.316024780273438,2000-10-25
27.01551055908203,2000-10-26
27.826889038085938,2000-10-27
28.998863220214844,2000-10-30
28.998863220214844,2000-10-31
26.504653930664062,2000-11-01
26.23421287536621,2000-11-02
25.993804931640625,2000-11-03
26.14405632019043,2000-11-06
25.93370246887207,2000-11-07
25.54303550720215,2000-11-08
25.633190155029297,2000-11-09
25.332685470581055,2000-11-10
24.76172637939453,2000-11-13
24.701629638671875,2000-11-14
24.250856399536133,2000-11-15
24.341014862060547,2000-11-16
23.589746475219727,2000-11-17
23.31929588317871,2000-11-20
23.830158233642578,2000-11-21
23.048826217651367,2000-11-22
22.988739013671875,2000-11-24
23.229141235351562,2000-11-27
23.950353622436523,2000-11-28
24.731678009033203,2000-11-29
25.032182693481445,2000-11-30
24.37105941772461,2000-12-01
23.830158233642578,2000-12-04
24.581418991088867,2000-12-05
25.242528915405273,2000-12-06
25.93370246887207,2000-12-07
26.47460174560547,2000-12-08
26.9854679107666,2000-12-11
26.534706115722656,2000-12-12
26.032230377197266,2000-12-13
25.638717651367188,2000-12-14
25.42682456970215,2000-12-15
26.57708168029785,2000-12-18
26.45600700378418,2000-12-19
26.15329933166504,2000-12-20
27.636537551879883,2000-12-21
28.27220916748047,2000-12-22
28.51436996459961,2000-12-26
28.938152313232422,2000-12-27
29.02896499633789,2000-12-28
28.75653076171875,2000-12-29
28.453842163085938,2001-01-02
29.4224853515625,2001-01-03
30.209489822387695,2001-01-04
29.452747344970703,2001-01-05
29.180307388305664,2001-01-08
28.78679656982422,2001-01-09
28.90787696838379,2001-01-10
28.75653076171875,2001-01-11
27.848440170288086,2001-01-12
28.241939544677734,2001-01-16
27.939241409301758,2001-01-17
27.454906463623047,2001-01-18
27.1219425201416,2001-01-19
27.75762367248535,2001-01-22
28.241939544677734,2001-01-23
28.81707000732422,2001-01-24
28.99868392944336,2001-01-25
29.543542861938477,2001-01-26
29.403091430664062,2001-01-29
29.538698196411133,2001-01-30
29.204519271850586,2001-01-31
28.768646240234375,2001-02-01
28.98174285888672,2001-02-02
29.175479888916016,2001-02-05
28.720203399658203,2001-02-06
28.526477813720703,2001-02-07
28.206819534301758,2001-02-08
28.942996978759766,2001-02-09
29.543542861938477,2001-02-12
29.466068267822266,2001-02-13
29.90679931640625,2001-02-14
29.858362197875977,2001-02-15
31.020732879638672,2001-02-16
30.56061553955078,2001-02-20
30.521875381469727,2001-02-21
30.48798179626465,2001-02-22
30.45406723022461,2001-02-23
31.166025161743164,2001-02-26
31.248361587524414,2001-02-27
30.826990127563477,2001-02-28
31.078842163085938,2001-03-01
31.132116317749023,2001-03-02
30.89965057373047,2001-03-05
30.768878936767578,2001-03-06
30.996517181396484,2001-03-07
31.45660972595215,2001-03-08
30.730131149291992,2001-03-09
29.233579635620117,2001-03-12
30.150787353515625,2001-03-13
29.165292739868164,2001-03-14
30.00442886352539,2001-03-15
29.638525009155273,2001-03-16
29.88245964050293,2001-03-19
28.81401824951172,2001-03-20
27.711416244506836,2001-03-21
26.979595184326172,2001-03-22
28.10171127319336,2001-03-23
28.68228530883789,2001-03-26
29.35555076599121,2001-03-27
29.589746475219727,2001-03-28
29.272613525390625,2001-03-29
30.00442886352539,2001-03-30
30.00442886352539,2001-04-02
29.433618545532227,2001-04-03
28.56520652770996,2001-04-04
29.272613525390625,2001-04-05
28.906707763671875,2001-04-06
29.053077697753906,2001-04-09
29.492155075073242,2001-04-10
29.223812103271484,2001-04-11
29.29700469970703,2001-04-12
29.223812103271484,2001-04-16
26.686859130859375,2001-04-17
26.623449325561523,2001-04-18
25.369606018066406,2001-04-19
25.486692428588867,2001-04-20
25.369606018066406,2001-04-23
25.389114379882812,2001-04-24
25.447660446166992,2001-04-25
25.125667572021484,2001-04-26
25.911134719848633,2001-04-27
25.09151268005371,2001-04-30
25.603790283203125,2001-05-01
25.164690017700195,2001-05-02
25.05248260498047,2001-05-03
25.71112060546875,2001-05-04
25.906265258789062,2001-05-07
26.19898796081543,2001-05-08
26.17947006225586,2001-05-09
26.11604881286621,2001-05-10
26.120939254760742,2001-05-11
26.442930221557617,2001-05-14
26.34535789489746,2001-05-15
27.40891456604004,2001-05-16
27.438196182250977,2001-05-17
27.335742950439453,2001-05-18
27.340620040893555,2001-05-21
27.88216781616211,2001-05-22
27.604076385498047,2001-05-23
27.691892623901367,2001-05-24
27.40404510498047,2001-05-25
27.33086395263672,2001-05-29
27.325986862182617,2001-05-30
27.760190963745117,2001-05-31
27.608959197998047,2001-06-01
27.76995277404785,2001-06-04
28.433467864990234,2001-06-05
28.248085021972656,2001-06-06
28.03830909729004,2001-06-07
27.760190963745117,2001-06-08
27.662626266479492,2001-06-11
27.8333683013916,2001-06-12
27.69080352783203,2001-06-13
27.484296798706055,2001-06-14
27.16470718383789,2001-06-15
27.21387481689453,2001-06-18
27.415462493896484,2001-06-19
27.69080352783203,2001-06-20
28.49222183227539,2001-06-21
28.27097511291504,2001-06-22
28.207050323486328,2001-06-25
27.931711196899414,2001-06-26
28.413555145263672,2001-06-27
28.482376098632812,2001-06-28
28.32014274597168,2001-06-29
28.369300842285156,2001-07-02
28.280792236328125,2001-07-03
28.17262840270996,2001-07-05
27.56787872314453,2001-07-06
27.45970916748047,2001-07-09
27.03194236755371,2001-07-10
27.051633834838867,2001-07-11
28.0447940826416,2001-07-12
28.27097511291504,2001-07-13
27.78915023803711,2001-07-16
29.377220153808594,2001-07-17
29.868906021118164,2001-07-18
30.090139389038086,2001-07-19
29.500131607055664,2001-07-20
29.31328773498535,2001-07-23
28.954381942749023,2001-07-24
29.43621063232422,2001-07-25
29.5689697265625,2001-07-26
29.868906021118164,2001-07-27
29.623044967651367,2001-07-30
30.281898498535156,2001-07-31
30.31629180908203,2001-08-01
30.42940330505371,2001-08-02
30.208139419555664,2001-08-03
30.267133712768555,2001-08-06
30.680130004882812,2001-08-07
30.689971923828125,2001-08-08
30.69489097595215,2001-08-09
30.709630966186523,2001-08-10
30.911218643188477,2001-08-13
30.832563400268555,2001-08-14
30.72930335998535,2001-08-15
30.842397689819336,2001-08-16
30.866981506347656,2001-08-17
30.803056716918945,2001-08-20
30.827646255493164,2001-08-21
30.85713005065918,2001-08-22
31.073482513427734,2001-08-23
30.562137603759766,2001-08-24
29.996734619140625,2001-08-27
29.863969802856445,2001-08-28
29.028127670288086,2001-08-29
29.229713439941406,2001-08-30
29.377220153808594,2001-08-31
29.195308685302734,2001-09-04
28.64462661743164,2001-09-05
28.24638557434082,2001-09-06
27.631799697875977,2001-09-07
27.710466384887695,2001-09-10
26.84823226928711,2001-09-17
27.200057983398438,2001-09-18
27.1604061126709,2001-09-19
26.253578186035156,2001-09-20
25.321969985961914,2001-09-21
26.000856399536133,2001-09-24
26.917598724365234,2001-09-25
26.486478805541992,2001-09-26
26.99193572998047,2001-09-27
27.452777862548828,2001-09-28
27.22978973388672,2001-10-01
26.858137130737305,2001-10-02
26.77885627746582,2001-10-03
26.610370635986328,2001-10-04
25.14853286743164,2001-10-05
24.182235717773438,2001-10-08
24.320980072021484,2001-10-09
25.44585609436035,2001-10-10
25.222862243652344,2001-10-11
24.77193260192871,2001-10-12
24.53902816772461,2001-10-15
24.296213150024414,2001-10-16
23.419099807739258,2001-10-17
22.779865264892578,2001-10-18
22.289281845092773,2001-10-19
22.13071060180664,2001-10-22
22.799686431884766,2001-10-23
23.642093658447266,2001-10-24
23.790752410888672,2001-10-25
23.80066680908203,2001-10-26
23.493431091308594,2001-10-29
22.99295425415039,2001-10-30
22.839319229125977,2001-10-31
23.329910278320312,2001-11-01
23.2159366607666,2001-11-02
23.73624610900879,2001-11-05
24.320980072021484,2001-11-06
24.454784393310547,2001-11-07
24.826435089111328,2001-11-08
24.682727813720703,2001-11-09
24.66786003112793,2001-11-12
25.19808578491211,2001-11-13
24.707504272460938,2001-11-14
24.652986526489258,2001-11-15
24.58856773376465,2001-11-16
24.871034622192383,2001-11-19
24.900768280029297,2001-11-20
24.757061004638672,2001-11-21
25.341781616210938,2001-11-23
25.435949325561523,2001-11-26
25.421083450317383,2001-11-27
25.02959632873535,2001-11-28
25.421083450317383,2001-11-29
25.450809478759766,2001-11-30
25.098987579345703,2001-12-03
25.515239715576172,2001-12-04
26.352678298950195,2001-12-05
26.882911682128906,2001-12-06
26.76894760131836,2001-12-07
26.635143280029297,2001-12-10
26.540990829467773,2001-12-11
26.685888290405273,2001-12-12
26.376100540161133,2001-12-13
26.730859756469727,2001-12-14
26.65592384338379,2001-12-17
26.935707092285156,2001-12-18
27.465330123901367,2001-12-19
28.23477554321289,2001-12-20
28.22978401184082,2001-12-21
28.17982292175293,2001-12-24
28.444631576538086,2001-12-26
28.43964195251465,2001-12-27
29.099151611328125,2001-12-28
28.629493713378906,2001-12-31
28.454622268676758,2002-01-02
28.47960662841797,2002-01-03
28.979248046875,2002-01-04
29.06918716430664,2002-01-07
28.789369583129883,2002-01-08
28.58454132080078,2002-01-09
28.579532623291016,2002-01-10
28.389673233032227,2002-01-11
27.974960327148438,2002-01-14
28.37467384338379,2002-01-15
27.635223388671875,2002-01-16
28.114866256713867,2002-01-17
28.129858016967773,2002-01-18
28.059907913208008,2002-01-22
28.389673233032227,2002-01-23
28.51957893371582,2002-01-24
28.51458168029785,2002-01-25
28.499595642089844,2002-01-28
27.010669708251953,2002-01-29
