BALL,Date
1.3103628158569336,1987-08-03
1.3027008771896362,1987-08-04
1.3180253505706787,1987-08-05
1.3256893157958984,1987-08-06
1.3525102138519287,1987-08-07
1.379330039024353,1987-08-10
1.3946552276611328,1987-08-11
1.4023185968399048,1987-08-12
1.4253071546554565,1987-08-13
1.4214764833450317,1987-08-14
1.4099817276000977,1987-08-17
1.4061496257781982,1987-08-18
1.4023185968399048,1987-08-19
1.4099817276000977,1987-08-20
1.4253071546554565,1987-08-21
1.4176448583602905,1987-08-24
1.4329705238342285,1987-08-25
1.4211081266403198,1987-08-26
1.4057035446166992,1987-08-27
1.3902992010116577,1987-08-28
1.3980013132095337,1987-08-31
1.3825966119766235,1987-09-01
1.3325306177139282,1987-09-02
1.3055715560913086,1987-09-03
1.3017197847366333,1987-09-04
1.2709095478057861,1987-09-08
1.2863143682479858,1987-09-09
1.2632074356079102,1987-09-10
1.2863143682479858,1987-09-11
1.3017197847366333,1987-09-14
1.2863143682479858,1987-09-15
1.274761438369751,1987-09-16
1.3171252012252808,1987-09-17
1.363339900970459,1987-09-18
1.320976734161377,1987-09-21
1.3671915531158447,1987-09-22
1.3710414171218872,1987-09-23
1.3440841436386108,1987-09-24
1.3440841436386108,1987-09-25
1.3671915531158447,1987-09-28
1.3748934268951416,1987-09-29
1.363339900970459,1987-09-30
1.363339900970459,1987-10-01
1.336381196975708,1987-10-02
1.347934603691101,1987-10-05
1.320976734161377,1987-10-06
1.3171252012252808,1987-10-07
1.2940170764923096,1987-10-08
1.2940170764923096,1987-10-09
1.2824642658233643,1987-10-12
1.2978687286376953,1987-10-13
1.2593570947647095,1987-10-14
1.2169923782348633,1987-10-15
1.159224510192871,1987-10-16
0.8819352388381958,1987-10-19
0.9281495809555054,1987-10-20
1.0783472061157227,1987-10-21
1.0860503911972046,1987-10-22
1.1091578006744385,1987-10-23
1.016727328300476,1987-10-26
1.016727328300476,1987-10-27
0.9551076292991638,1987-10-28
0.9628099799156189,1987-10-29
1.0013235807418823,1987-10-30
1.0706454515457153,1987-11-02
1.0706454515457153,1987-11-03
1.0667939186096191,1987-11-04
1.0552407503128052,1987-11-05
1.0205795764923096,1987-11-06
1.016727328300476,1987-11-09
0.9743648171424866,1987-11-10
1.0128769874572754,1987-11-11
1.016727328300476,1987-11-12
1.0013235807418823,1987-11-13
1.016727328300476,1987-11-16
1.0128769874572754,1987-11-17
1.047537922859192,1987-11-18
0.9705132842063904,1987-11-19
1.0321329832077026,1987-11-20
1.016727328300476,1987-11-23
1.0125385522842407,1987-11-24
1.0164177417755127,1987-11-25
0.993140459060669,1987-11-27
0.9155519008636475,1987-11-30
0.9582260847091675,1987-12-01
0.9349494576454163,1987-12-02
0.9000338315963745,1987-12-03
0.9155519008636475,1987-12-04
0.9388283491134644,1987-12-07
0.9194309711456299,1987-12-08
0.9427076578140259,1987-12-09
0.9155519008636475,1987-12-10
0.9000338315963745,1987-12-11
0.9621051549911499,1987-12-14
1.0009002685546875,1987-12-15
0.9892623424530029,1987-12-16
0.9698638319969177,1987-12-17
1.0435746908187866,1987-12-18
1.055212140083313,1987-12-21
1.0629713535308838,1987-12-22
1.1095250844955444,1987-12-23
1.074609637260437,1987-12-24
1.0784891843795776,1987-12-28
1.0707294940948486,1987-12-29
1.0978864431381226,1987-12-30
1.0978864431381226,1987-12-31
1.0978864431381226,1988-01-04
1.1095250844955444,1988-01-05
1.08236825466156,1988-01-06
1.08236825466156,1988-01-07
0.9621051549911499,1988-01-08
1.0009002685546875,1988-01-11
1.024176001548767,1988-01-12
1.024176001548767,1988-01-13
1.0047800540924072,1988-01-14
1.0125385522842407,1988-01-15
0.9853816032409668,1988-01-18
0.9698638319969177,1988-01-19
0.9698638319969177,1988-01-20
0.9659852385520935,1988-01-21
0.9737441539764404,1988-01-22
0.9892623424530029,1988-01-25
0.993140459060669,1988-01-26
0.993140459060669,1988-01-27
0.9737441539764404,1988-01-28
0.9815026521682739,1988-01-29
0.9543464183807373,1988-02-01
0.9465870261192322,1988-02-02
0.9233110547065735,1988-02-03
0.9077925086021423,1988-02-04
0.9116726517677307,1988-02-05
0.9116726517677307,1988-02-08
0.9039140343666077,1988-02-09
0.9271902441978455,1988-02-10
0.9155519008636475,1988-02-11
0.9155519008636475,1988-02-12
0.9233110547065735,1988-02-16
0.9194309711456299,1988-02-17
0.9310697317123413,1988-02-18
0.9465870261192322,1988-02-19
0.9970208406448364,1988-02-22
1.0318853855133057,1988-02-23
1.0084339380264282,1988-02-24
0.9771652817726135,1988-02-25
1.0084339380264282,1988-02-26
1.0240681171417236,1988-02-29
1.0397032499313354,1988-03-01
1.0475202798843384,1988-03-02
1.0436116456985474,1988-03-03
1.1022416353225708,1988-03-04
1.0787891149520874,1988-03-07
1.0866072177886963,1988-03-08
1.1022416353225708,1988-03-09
1.0397032499313354,1988-03-10
1.0436116456985474,1988-03-11
1.0748804807662964,1988-03-14
1.0787891149520874,1988-03-15
1.0826979875564575,1988-03-16
1.0748804807662964,1988-03-17
1.0905152559280396,1988-03-18
1.0631544589996338,1988-03-21
1.0514291524887085,1988-03-22
1.0514291524887085,1988-03-23
1.0279767513275146,1988-03-24
1.0240681171417236,1988-03-25
1.0318853855133057,1988-03-28
1.055336594581604,1988-03-29
1.0123425722122192,1988-03-30
1.0201592445373535,1988-03-31
1.0123425722122192,1988-04-04
1.0123425722122192,1988-04-05
1.0397032499313354,1988-04-06
1.0436116456985474,1988-04-07
1.0905152559280396,1988-04-08
1.067063808441162,1988-04-11
1.0397032499313354,1988-04-12
1.0436116456985474,1988-04-13
1.0162509679794312,1988-04-14
1.000616192817688,1988-04-15
1.0123425722122192,1988-04-18
1.0045255422592163,1988-04-19
0.9771652817726135,1988-04-20
0.9810733199119568,1988-04-21
1.0084339380264282,1988-04-22
1.0123425722122192,1988-04-25
0.984981894493103,1988-04-26
0.9615296125411987,1988-04-27
0.9771652817726135,1988-04-28
0.9810733199119568,1988-04-29
0.9693468809127808,1988-05-02
0.9419870972633362,1988-05-03
0.922443151473999,1988-05-04
0.8872650265693665,1988-05-05
0.8638132810592651,1988-05-06
0.8520870208740234,1988-05-09
0.8677218556404114,1988-05-10
0.8716309070587158,1988-05-11
0.8755389451980591,1988-05-12
0.8755389451980591,1988-05-13
0.8599047064781189,1988-05-16
0.8520870208740234,1988-05-17
0.8364529013633728,1988-05-18
0.8638132810592651,1988-05-19
0.8677218556404114,1988-05-20
0.8677218556404114,1988-05-23
0.8872650265693665,1988-05-24
0.8908919095993042,1988-05-25
0.8869500160217285,1988-05-26
0.8830075263977051,1988-05-27
0.8869500160217285,1988-05-31
0.9145441651344299,1988-06-01
0.9145441651344299,1988-06-02
0.9145441651344299,1988-06-03
0.9184857606887817,1988-06-06
0.9263699650764465,1988-06-07
0.9618479609489441,1988-06-08
0.9815583229064941,1988-06-09
0.9657898545265198,1988-06-10
0.934253990650177,1988-06-13
0.946079671382904,1988-06-14
0.946079671382904,1988-06-15
0.9224273562431335,1988-06-16
0.9106016755104065,1988-06-17
0.9263699650764465,1988-06-20
0.9145441651344299,1988-06-21
0.9381962418556213,1988-06-22
0.9106016755104065,1988-06-23
0.9027178883552551,1988-06-24
0.879065990447998,1988-06-27
0.879065990447998,1988-06-28
0.8751240372657776,1988-06-29
0.8908919095993042,1988-06-30
0.8711817264556885,1988-07-01
0.8830075263977051,1988-07-05
0.8908919095993042,1988-07-06
0.8987756371498108,1988-07-07
0.8908919095993042,1988-07-08
0.8869500160217285,1988-07-11
0.8908919095993042,1988-07-12
0.9066592454910278,1988-07-13
0.9066592454910278,1988-07-14
0.9066592454910278,1988-07-15
0.8908919095993042,1988-07-18
0.8908919095993042,1988-07-19
0.8908919095993042,1988-07-20
0.8908919095993042,1988-07-21
0.8830075263977051,1988-07-22
0.8869500160217285,1988-07-25
0.8908919095993042,1988-07-26
0.8830075263977051,1988-07-27
0.9027178883552551,1988-07-28
0.9303117394447327,1988-07-29
0.9303117394447327,1988-08-01
0.9224273562431335,1988-08-02
0.9303117394447327,1988-08-03
0.9224273562431335,1988-08-04
0.9145441651344299,1988-08-05
0.9184857606887817,1988-08-08
0.8987756371498108,1988-08-09
0.8869500160217285,1988-08-10
0.8830075263977051,1988-08-11
0.8830075263977051,1988-08-12
0.8751240372657776,1988-08-15
0.8830075263977051,1988-08-16
0.879065990447998,1988-08-17
0.8751240372657776,1988-08-18
0.8869500160217285,1988-08-19
0.8869500160217285,1988-08-22
0.8830075263977051,1988-08-23
0.9027178883552551,1988-08-24
0.9066592454910278,1988-08-25
0.9192348718643188,1988-08-26
0.9391316771507263,1988-08-29
0.9789246916770935,1988-08-30
0.9630079865455627,1988-08-31
0.9431113004684448,1988-09-01
0.9470900893211365,1988-09-02
0.9470900893211365,1988-09-06
0.9311724901199341,1988-09-07
0.9431113004684448,1988-09-08
0.9470900893211365,1988-09-09
0.9470900893211365,1988-09-12
0.9431113004684448,1988-09-13
0.955048680305481,1988-09-14
0.9391316771507263,1988-09-15
0.9470900893211365,1988-09-16
0.9271933436393738,1988-09-19
0.9311724901199341,1988-09-20
0.9351519346237183,1988-09-21
0.9351519346237183,1988-09-22
0.9311724901199341,1988-09-23
0.9351519346237183,1988-09-26
0.9351519346237183,1988-09-27
0.9431113004684448,1988-09-28
0.9431113004684448,1988-09-29
0.9431113004684448,1988-09-30
0.9470900893211365,1988-10-03
0.9470900893211365,1988-10-04
0.9510703682899475,1988-10-05
0.9470900893211365,1988-10-06
0.9510703682899475,1988-10-07
0.9510703682899475,1988-10-10
0.9391316771507263,1988-10-11
0.9232137799263,1988-10-12
0.9391316771507263,1988-10-13
0.955048680305481,1988-10-14
0.9590291380882263,1988-10-17
0.9630079865455627,1988-10-18
0.9590291380882263,1988-10-19
0.9709661602973938,1988-10-20
0.9829045534133911,1988-10-21
0.9789246916770935,1988-10-24
0.9749464392662048,1988-10-25
0.9669876098632812,1988-10-26
0.9431113004684448,1988-10-27
0.9470900893211365,1988-10-28
0.9630079865455627,1988-10-31
0.9590291380882263,1988-11-01
0.9590291380882263,1988-11-02
0.9470900893211365,1988-11-03
0.9470900893211365,1988-11-04
0.9510703682899475,1988-11-07
0.9510703682899475,1988-11-08
0.9510703682899475,1988-11-09
0.955048680305481,1988-11-10
0.9351519346237183,1988-11-11
0.9470900893211365,1988-11-14
0.955048680305481,1988-11-15
0.9470900893211365,1988-11-16
0.9470900893211365,1988-11-17
0.955048680305481,1988-11-18
0.955048680305481,1988-11-21
0.9590291380882263,1988-11-22
0.955048680305481,1988-11-23
0.9436449408531189,1988-11-25
0.9436449408531189,1988-11-28
0.9637227058410645,1988-11-29
0.9556905031204224,1988-11-30
0.9436449408531189,1988-12-01
0.9436449408531189,1988-12-02
0.9516762495040894,1988-12-05
0.9677382111549377,1988-12-06
0.9556905031204224,1988-12-07
0.9556905031204224,1988-12-08
0.9476601481437683,1988-12-09
0.9396290183067322,1988-12-12
0.9315982460975647,1988-12-13
0.9396290183067322,1988-12-14
0.9315982460975647,1988-12-15
0.9436449408531189,1988-12-16
0.9556905031204224,1988-12-19
0.9516762495040894,1988-12-20
0.9516762495040894,1988-12-21
0.9315982460975647,1988-12-22
0.9235671162605286,1988-12-23
0.8954591751098633,1988-12-27
0.8994743227958679,1988-12-28
0.9115204811096191,1988-12-29
0.8954591751098633,1988-12-30
0.8994743227958679,1989-01-03
0.9075049757957458,1989-01-04
0.8834124207496643,1989-01-05
0.8793969750404358,1989-01-06
0.8793969750404358,1989-01-09
0.8753811120986938,1989-01-10
0.8512886762619019,1989-01-11
0.8432573080062866,1989-01-12
0.8593191504478455,1989-01-13
0.863335132598877,1989-01-16
0.8512886762619019,1989-01-17
0.8753811120986938,1989-01-18
0.8673496842384338,1989-01-19
0.8753811120986938,1989-01-20
0.8553041219711304,1989-01-23
0.8593191504478455,1989-01-24
0.863335132598877,1989-01-25
0.8673496842384338,1989-01-26
0.8553041219711304,1989-01-27
0.8553041219711304,1989-01-30
0.8593191504478455,1989-01-31
0.8512886762619019,1989-02-01
0.8472731113433838,1989-02-02
0.8593191504478455,1989-02-03
0.8392419219017029,1989-02-06
0.8593191504478455,1989-02-07
0.8553041219711304,1989-02-08
0.8512886762619019,1989-02-09
0.8392419219017029,1989-02-10
0.8352255821228027,1989-02-13
0.831211268901825,1989-02-14
0.8512886762619019,1989-02-15
0.863335132598877,1989-02-16
0.863335132598877,1989-02-17
0.8599273562431335,1989-02-21
0.8437023162841797,1989-02-22
0.8518148064613342,1989-02-23
0.8477593064308167,1989-02-24
0.8396463394165039,1989-02-27
0.8437023162841797,1989-02-28
0.8315337896347046,1989-03-01
0.8234216570854187,1989-03-02
0.8234216570854187,1989-03-03
0.8274773359298706,1989-03-06
0.8274773359298706,1989-03-07
0.8315337896347046,1989-03-08
0.8599273562431335,1989-03-09
0.8761520981788635,1989-03-10
0.9004903435707092,1989-03-13
0.8964340090751648,1989-03-14
0.8923777341842651,1989-03-15
0.8923777341842651,1989-03-16
0.8639840483665466,1989-03-17
0.8680393099784851,1989-03-20
0.8802089691162109,1989-03-21
0.8842654228210449,1989-03-22
0.8964340090751648,1989-03-23
0.9207713603973389,1989-03-27
0.9369966387748718,1989-03-28
0.9410525560379028,1989-03-29
0.9248273372650146,1989-03-30
0.9288840889930725,1989-03-31
0.9329397678375244,1989-04-03
0.9248273372650146,1989-04-04
0.9004903435707092,1989-04-05
0.8964340090751648,1989-04-06
0.9004903435707092,1989-04-07
0.9004903435707092,1989-04-10
0.9045461416244507,1989-04-11
0.9126594066619873,1989-04-12
0.9167146682739258,1989-04-13
0.9167146682739258,1989-04-14
0.9045461416244507,1989-04-17
0.9126594066619873,1989-04-18
0.9248273372650146,1989-04-19
0.9086025953292847,1989-04-20
0.9126594066619873,1989-04-21
0.9126594066619873,1989-04-24
0.9086025953292847,1989-04-25
0.9086025953292847,1989-04-26
0.9086025953292847,1989-04-27
0.9086025953292847,1989-04-28
0.9086025953292847,1989-05-01
0.9045461416244507,1989-05-02
0.9045461416244507,1989-05-03
0.9045461416244507,1989-05-04
0.9045461416244507,1989-05-05
0.8964340090751648,1989-05-08
0.8599273562431335,1989-05-09
0.8477593064308167,1989-05-10
0.8639840483665466,1989-05-11
0.8680393099784851,1989-05-12
0.8761520981788635,1989-05-15
0.8639840483665466,1989-05-16
0.8720961213111877,1989-05-17
0.8680393099784851,1989-05-18
0.8680393099784851,1989-05-19
0.8680393099784851,1989-05-22
0.8802089691162109,1989-05-23
0.8842654228210449,1989-05-24
0.884920060634613,1989-05-25
0.9176950454711914,1989-05-26
0.9135988354682922,1989-05-30
0.9299859404563904,1989-05-31
0.9258885383605957,1989-06-01
0.9340826869010925,1989-06-02
0.9258885383605957,1989-06-05
0.9258885383605957,1989-06-06
0.9340826869010925,1989-06-07
0.9299859404563904,1989-06-08
0.9217923283576965,1989-06-09
0.9176950454711914,1989-06-12
0.9217923283576965,1989-06-13
0.9217923283576965,1989-06-14
0.9299859404563904,1989-06-15
0.9340826869010925,1989-06-16
0.9422759413719177,1989-06-19
0.9381797313690186,1989-06-20
0.9422759413719177,1989-06-21
0.9463731050491333,1989-06-22
0.9463731050491333,1989-06-23
0.9504698514938354,1989-06-26
0.9422759413719177,1989-06-27
0.9258885383605957,1989-06-28
0.8931143879890442,1989-06-29
0.8972116112709045,1989-06-30
0.884920060634613,1989-07-03
0.8972116112709045,1989-07-05
0.9054048657417297,1989-07-06
0.9054048657417297,1989-07-07
0.9054048657417297,1989-07-10
0.9095014333724976,1989-07-11
0.9176950454711914,1989-07-12
0.9258885383605957,1989-07-13
0.9422759413719177,1989-07-14
0.9340826869010925,1989-07-17
0.9586637020111084,1989-07-18
1.0160199403762817,1989-07-19
0.9709546566009521,1989-07-20
0.991438627243042,1989-07-21
1.007825493812561,1989-07-24
1.028310775756836,1989-07-25
1.0242133140563965,1989-07-26
1.0365039110183716,1989-07-27
1.0487953424453735,1989-07-28
1.0651817321777344,1989-07-31
1.0610857009887695,1989-08-01
1.0528919696807861,1989-08-02
1.0651817321777344,1989-08-03
1.069279670715332,1989-08-04
1.1184419393539429,1989-08-07
1.0938600301742554,1989-08-08
1.081568956375122,1989-08-09
1.0938600301742554,1989-08-10
1.1102479696273804,1989-08-11
1.1020537614822388,1989-08-14
1.1061508655548096,1989-08-15
1.0979565382003784,1989-08-16
1.0856667757034302,1989-08-17
1.081568956375122,1989-08-18
1.069279670715332,1989-08-21
1.081568956375122,1989-08-22
1.077472448348999,1989-08-23
1.1020537614822388,1989-08-24
1.1061508655548096,1989-08-25
1.1071422100067139,1989-08-28
1.1112732887268066,1989-08-29
1.1112732887268066,1989-08-30
1.1195359230041504,1989-08-31
1.123666763305664,1989-09-01
1.115404486656189,1989-09-05
1.086486577987671,1989-09-06
1.0782248973846436,1989-09-07
1.0616997480392456,1989-09-08
1.0534378290176392,1989-09-11
1.0451756715774536,1989-09-12
1.0203883647918701,1989-09-13
1.0327816009521484,1989-09-14
1.0369133949279785,1989-09-15
1.0369133949279785,1989-09-18
1.0203883647918701,1989-09-19
1.0327816009521484,1989-09-20
1.0369133949279785,1989-09-21
1.024519920349121,1989-09-22
0.987339437007904,1989-09-25
0.9790772795677185,1989-09-26
0.9790772795677185,1989-09-27
0.9708146452903748,1989-09-28
0.9708146452903748,1989-09-29
0.9914702773094177,1989-10-02
0.9997327923774719,1989-10-03
1.003864049911499,1989-10-04
1.003864049911499,1989-10-05
0.9790772795677185,1989-10-06
0.9832084774971008,1989-10-09
0.9914702773094177,1989-10-10
0.9914702773094177,1989-10-11
0.9749463200569153,1989-10-12
0.9666838645935059,1989-10-13
0.9708146452903748,1989-10-16
0.9584205746650696,1989-10-17
0.9584205746650696,1989-10-18
0.9625523090362549,1989-10-19
0.9625523090362549,1989-10-20
0.9542908072471619,1989-10-23
0.9171099662780762,1989-10-24
0.9336345195770264,1989-10-25
0.9212420582771301,1989-10-26
0.9047173261642456,1989-10-27
0.9129791259765625,1989-10-30
0.9749463200569153,1989-10-31
0.9790772795677185,1989-11-01
0.9790772795677185,1989-11-02
0.9790772795677185,1989-11-03
0.9749463200569153,1989-11-06
0.987339437007904,1989-11-07
0.987339437007904,1989-11-08
0.987339437007904,1989-11-09
0.9914702773094177,1989-11-10
1.003864049911499,1989-11-13
0.9997327923774719,1989-11-14
1.0121264457702637,1989-11-15
1.0162570476531982,1989-11-16
1.0079952478408813,1989-11-17
0.9997327923774719,1989-11-20
0.9997327923774719,1989-11-21
1.0079952478408813,1989-11-22
0.9997327923774719,1989-11-24
1.00907301902771,1989-11-27
1.00907301902771,1989-11-28
1.0174121856689453,1989-11-29
1.0174121856689453,1989-11-30
1.0257514715194702,1989-12-01
0.9923943281173706,1989-12-04
0.9632063508033752,1989-12-05
0.9798845648765564,1989-12-06
0.9673751592636108,1989-12-07
0.9798845648765564,1989-12-08
0.9882248640060425,1989-12-11
1.0132427215576172,1989-12-12
1.0299217700958252,1989-12-13
1.034091830253601,1989-12-14
1.05077064037323,1989-12-15
1.059110403060913,1989-12-18
1.0757882595062256,1989-12-19
1.0799585580825806,1989-12-20
1.0799585580825806,1989-12-21
1.0799585580825806,1989-12-22
1.08412766456604,1989-12-26
1.0924675464630127,1989-12-27
1.100806474685669,1989-12-28
1.1216557025909424,1989-12-29
1.1299954652786255,1990-01-02
1.0966373682022095,1990-01-03
1.109145998954773,1990-01-04
1.117485761642456,1990-01-05
1.1341646909713745,1990-01-08
1.1341646909713745,1990-01-09
1.1425042152404785,1990-01-10
1.1341646909713745,1990-01-11
1.1258254051208496,1990-01-12
1.117485761642456,1990-01-15
1.109145998954773,1990-01-16
1.1049765348434448,1990-01-17
1.1049765348434448,1990-01-18
1.1049765348434448,1990-01-19
1.08412766456604,1990-01-22
1.0882984399795532,1990-01-23
1.0424305200576782,1990-01-24
1.021582007408142,1990-01-25
1.021582007408142,1990-01-26
1.0257514715194702,1990-01-29
1.00907301902771,1990-01-30
1.03826105594635,1990-01-31
1.03826105594635,1990-02-01
1.03826105594635,1990-02-02
1.021582007408142,1990-02-05
1.0174121856689453,1990-02-06
1.0049035549163818,1990-02-07
1.0049035549163818,1990-02-08
1.0132427215576172,1990-02-09
1.00907301902771,1990-02-12
0.9965637922286987,1990-02-13
0.9923943281173706,1990-02-14
0.9840549230575562,1990-02-15
0.9715453386306763,1990-02-16
0.9632063508033752,1990-02-20
0.9757153987884521,1990-02-21
0.9423569440841675,1990-02-22
0.9560022354125977,1990-02-23
0.9770599007606506,1990-02-26
1.0065404176712036,1990-02-27
1.0191744565963745,1990-02-28
1.0149636268615723,1990-03-01
1.0318093299865723,1990-03-02
1.0149636268615723,1990-03-05
1.0107512474060059,1990-03-06
0.9812713265419006,1990-03-07
1.0023283958435059,1990-03-08
1.0065404176712036,1990-03-09
1.0149636268615723,1990-03-12
0.9812713265419006,1990-03-13
0.9939054846763611,1990-03-14
0.9981170892715454,1990-03-15
1.0065404176712036,1990-03-16
1.027597427368164,1990-03-19
1.0191744565963745,1990-03-20
1.0065404176712036,1990-03-21
1.0065404176712036,1990-03-22
1.0023283958435059,1990-03-23
1.0360194444656372,1990-03-26
1.0528666973114014,1990-03-27
1.0444434881210327,1990-03-28
1.0486546754837036,1990-03-29
1.0528666973114014,1990-03-30
1.0612893104553223,1990-04-02
1.0907701253890991,1990-04-03
1.078134536743164,1990-04-04
1.0907701253890991,1990-04-05
1.073923945426941,1990-04-06
1.078134536743164,1990-04-09
1.0697121620178223,1990-04-10
1.078134536743164,1990-04-11
1.0823465585708618,1990-04-12
1.0697121620178223,1990-04-16
1.0697121620178223,1990-04-17
1.0528666973114014,1990-04-18
1.057077407836914,1990-04-19
1.0360194444656372,1990-04-20
1.0360194444656372,1990-04-23
1.027597427368164,1990-04-24
1.0486546754837036,1990-04-25
1.0612893104553223,1990-04-26
1.0612893104553223,1990-04-27
1.073923945426941,1990-04-30
1.0697121620178223,1990-05-01
1.0865577459335327,1990-05-02
1.0949804782867432,1990-05-03
1.0991929769515991,1990-05-04
1.1160383224487305,1990-05-07
1.103403925895691,1990-05-08
1.0949804782867432,1990-05-09
1.0823465585708618,1990-05-10
1.0907701253890991,1990-05-11
1.1118265390396118,1990-05-14
1.0907701253890991,1990-05-15
1.0823465585708618,1990-05-16
1.078134536743164,1990-05-17
1.078134536743164,1990-05-18
1.078134536743164,1990-05-21
1.0444434881210327,1990-05-22
1.0486546754837036,1990-05-23
1.0402319431304932,1990-05-24
1.037001132965088,1990-05-25
1.0540027618408203,1990-05-29
1.0412521362304688,1990-05-30
1.0455015897750854,1990-05-31
1.0242520570755005,1990-06-01
1.0455015897750854,1990-06-04
1.0242520570755005,1990-06-05
1.0157519578933716,1990-06-06
1.0285016298294067,1990-06-07
1.020001769065857,1990-06-08
1.0327520370483398,1990-06-11
1.037001132965088,1990-06-12
1.0285016298294067,1990-06-13
1.0327520370483398,1990-06-14
1.0242520570755005,1990-06-15
1.020001769065857,1990-06-18
1.020001769065857,1990-06-19
1.0242520570755005,1990-06-20
1.0412521362304688,1990-06-21
1.0412521362304688,1990-06-22
1.0412521362304688,1990-06-25
1.0455015897750854,1990-06-26
1.0497522354125977,1990-06-27
1.0625017881393433,1990-06-28
1.0582520961761475,1990-06-29
1.0837522745132446,1990-07-02
1.0880014896392822,1990-07-03
1.0837522745132446,1990-07-05
1.0837522745132446,1990-07-06
1.113502860069275,1990-07-09
1.113502860069275,1990-07-10
1.1220020055770874,1990-07-11
1.1050020456314087,1990-07-12
1.1092525720596313,1990-07-13
1.1177520751953125,1990-07-16
1.1220020055770874,1990-07-17
1.1517524719238281,1990-07-18
1.1560018062591553,1990-07-19
1.1347521543502808,1990-07-20
1.1305021047592163,1990-07-23
1.1390022039413452,1990-07-24
1.1390022039413452,1990-07-25
1.1262524127960205,1990-07-26
1.1050020456314087,1990-07-27
1.113502860069275,1990-07-30
1.1475025415420532,1990-07-31
1.1475025415420532,1990-08-01
1.1177520751953125,1990-08-02
1.0837522745132446,1990-08-03
1.0412521362304688,1990-08-06
1.037001132965088,1990-08-07
1.0412521362304688,1990-08-08
1.037001132965088,1990-08-09
1.0327520370483398,1990-08-10
1.037001132965088,1990-08-13
1.0412521362304688,1990-08-14
1.0625017881393433,1990-08-15
1.0625017881393433,1990-08-16
1.0582520961761475,1990-08-17
1.0710022449493408,1990-08-20
1.075251817703247,1990-08-21
1.0667524337768555,1990-08-22
1.0242520570755005,1990-08-23
1.0242520570755005,1990-08-24
1.0427905321121216,1990-08-27
1.0427905321121216,1990-08-28
1.0342086553573608,1990-08-29
1.0342086553573608,1990-08-30
1.0256251096725464,1990-08-31
0.9998777508735657,1990-09-04
1.0041683912277222,1990-09-05
1.0127507448196411,1990-09-06
1.0299166440963745,1990-09-07
1.038499355316162,1990-09-10
1.0427905321121216,1990-09-11
1.0427905321121216,1990-09-12
1.0127507448196411,1990-09-13
0.9870034456253052,1990-09-14
0.9870034456253052,1990-09-17
0.9870034456253052,1990-09-18
0.9827125072479248,1990-09-19
0.9827125072479248,1990-09-20
0.9655470252037048,1990-09-21
0.9269247651100159,1990-09-24
0.9312161207199097,1990-09-25
0.9183419346809387,1990-09-26
0.9183419346809387,1990-09-27
0.9269247651100159,1990-09-28
0.9526727795600891,1990-10-01
0.9397990703582764,1990-10-02
0.9269247651100159,1990-10-03
0.8968861103057861,1990-10-04
0.9226334691047668,1990-10-05
0.9440902471542358,1990-10-08
0.9483816027641296,1990-10-09
0.9440902471542358,1990-10-10
0.9440902471542358,1990-10-11
0.9784205555915833,1990-10-12
0.9741290807723999,1990-10-15
0.9569640755653381,1990-10-16
0.9226334691047668,1990-10-17
0.9827125072479248,1990-10-18
1.0299166440963745,1990-10-19
1.0427905321121216,1990-10-22
1.0213336944580078,1990-10-23
1.0213336944580078,1990-10-24
1.0170423984527588,1990-10-25
0.9784205555915833,1990-10-26
0.9355073571205139,1990-10-29
0.9355073571205139,1990-10-30
0.909759521484375,1990-10-31
0.8968861103057861,1990-11-01
0.9269247651100159,1990-11-02
0.9355073571205139,1990-11-05
0.9312161207199097,1990-11-06
0.9269247651100159,1990-11-07
0.9269247651100159,1990-11-08
0.9355073571205139,1990-11-09
0.9440902471542358,1990-11-12
0.9312161207199097,1990-11-13
0.9526727795600891,1990-11-14
0.9612548351287842,1990-11-15
0.9784205555915833,1990-11-16
1.0127507448196411,1990-11-19
1.0170423984527588,1990-11-20
0.9827125072479248,1990-11-21
0.9312161207199097,1990-11-23
0.9542930722236633,1990-11-26
0.949955403804779,1990-11-27
0.9456173777580261,1990-11-28
0.9239286184310913,1990-11-29
0.949955403804779,1990-11-30
0.9456173777580261,1990-12-03
0.9369415044784546,1990-12-04
0.949955403804779,1990-12-05
0.9803189039230347,1990-12-06
0.9716429114341736,1990-12-07
0.9933322668075562,1990-12-10
0.9976697564125061,1990-12-11
1.0150202512741089,1990-12-12
1.010682463645935,1990-12-13
0.9933322668075562,1990-12-14
0.9889941811561584,1990-12-17
0.9846561551094055,1990-12-18
0.9629681706428528,1990-12-19
0.9369415044784546,1990-12-20
0.9326039552688599,1990-12-21
0.9282663464546204,1990-12-24
0.9282663464546204,1990-12-26
0.9195911288261414,1990-12-27
0.9195911288261414,1990-12-28
0.9326039552688599,1990-12-31
0.9326039552688599,1991-01-02
0.949955403804779,1991-01-03
0.9716429114341736,1991-01-04
0.9456173777580261,1991-01-07
0.9412797689437866,1991-01-08
0.9282663464546204,1991-01-09
0.9239286184310913,1991-01-10
0.9195911288261414,1991-01-11
0.8979035019874573,1991-01-14
0.9022405743598938,1991-01-15
0.9065784215927124,1991-01-16
0.9065784215927124,1991-01-17
0.9326039552688599,1991-01-18
0.9326039552688599,1991-01-21
0.9542930722236633,1991-01-22
0.9282663464546204,1991-01-23
0.9326039552688599,1991-01-24
0.8935649991035461,1991-01-25
