DPZ,Date
11.8248929977417,2008-03-25
11.569443702697754,2008-03-26
11.404638290405273,2008-03-27
10.90197467803955,2008-03-28
11.116226196289062,2008-03-31
11.561203956604004,2008-04-01
11.552963256835938,2008-04-02
11.627127647399902,2008-04-03
11.643607139587402,2008-04-04
11.610645294189453,2008-04-07
11.478800773620605,2008-04-08
10.8442964553833,2008-04-09
10.877254486083984,2008-04-10
10.58060359954834,2008-04-11
10.522920608520508,2008-04-14
10.374597549438477,2008-04-15
10.498200416564941,2008-04-16
10.407556533813477,2008-04-17
10.753650665283203,2008-04-18
10.712447166442871,2008-04-21
10.424036979675293,2008-04-22
10.58060359954834,2008-04-23
10.663006782531738,2008-04-24
10.786611557006836,2008-04-25
10.456997871398926,2008-04-28
10.630043983459473,2008-04-29
10.9431791305542,2008-04-30
11.132708549499512,2008-05-01
11.140944480895996,2008-05-02
11.132708549499512,2008-05-05
11.09150218963623,2008-05-06
10.827816009521484,2008-05-07
10.79485034942627,2008-05-08
10.753650665283203,2008-05-09
11.132708549499512,2008-05-12
11.289273262023926,2008-05-13
11.25631046295166,2008-05-14
11.206872940063477,2008-05-15
10.770133018493652,2008-05-16
10.671248435974121,2008-05-19
10.630043983459473,2008-05-20
10.465238571166992,2008-05-21
10.57236385345459,2008-05-22
10.506441116333008,2008-05-23
10.69597053527832,2008-05-27
10.90197467803955,2008-05-28
11.223348617553711,2008-05-29
11.09150218963623,2008-05-30
10.761893272399902,2008-06-02
10.811330795288086,2008-06-03
11.075023651123047,2008-06-04
11.313993453979492,2008-06-05
10.728927612304688,2008-06-06
10.654766082763672,2008-06-09
10.811330795288086,2008-06-10
10.424036979675293,2008-06-11
10.391074180603027,2008-06-12
10.621807098388672,2008-06-13
10.597081184387207,2008-06-16
10.415797233581543,2008-06-17
10.152103424072266,2008-06-18
10.209785461425781,2008-06-19
10.003780364990234,2008-06-20
9.72360610961914,2008-06-23
9.962575912475586,2008-06-24
10.48995590209961,2008-06-25
9.715365409851074,2008-06-26
9.76480770111084,2008-06-27
9.476395606994629,2008-06-30
9.138544082641602,2008-07-01
8.726526260375977,2008-07-02
9.155021667480469,2008-07-03
9.122062683105469,2008-07-07
9.674165725708008,2008-07-08
9.089099884033203,2008-07-09
8.792450904846191,2008-07-10
8.718283653259277,2008-07-11
8.429871559143066,2008-07-14
8.462834358215332,2008-07-15
8.965496063232422,2008-07-16
8.73476505279541,2008-07-17
8.726526260375977,2008-07-18
8.56171703338623,2008-07-21
10.407556533813477,2008-07-22
11.009101867675781,2008-07-23
10.522920608520508,2008-07-24
10.69597053527832,2008-07-25
10.514678001403809,2008-07-28
10.770133018493652,2008-07-29
10.704208374023438,2008-07-30
10.679487228393555,2008-07-31
10.663006782531738,2008-08-01
10.564123153686523,2008-08-04
11.042058944702148,2008-08-05
11.09150218963623,2008-08-06
10.79485034942627,2008-08-07
11.149187088012695,2008-08-08
11.297511100769043,2008-08-11
11.206872940063477,2008-08-12
11.066783905029297,2008-08-13
11.322235107421875,2008-08-14
11.520002365112305,2008-08-15
11.338715553283691,2008-08-18
10.967899322509766,2008-08-19
10.877254486083984,2008-08-20
10.712447166442871,2008-08-21
11.289273262023926,2008-08-22
11.050302505493164,2008-08-25
11.050302505493164,2008-08-26
10.967899322509766,2008-08-27
11.215107917785645,2008-08-28
11.042058944702148,2008-08-29
11.107985496520996,2008-09-02
11.066783905029297,2008-09-03
10.770133018493652,2008-09-04
10.803089141845703,2008-09-05
11.124467849731445,2008-09-08
10.910219192504883,2008-09-09
11.000861167907715,2008-09-10
11.116226196289062,2008-09-11
10.827816009521484,2008-09-12
10.745410919189453,2008-09-15
11.009101867675781,2008-09-16
10.374597549438477,2008-09-17
10.432276725769043,2008-09-18
11.017339706420898,2008-09-19
10.374597549438477,2008-09-22
10.424036979675293,2008-09-23
10.06146240234375,2008-09-24
10.1026611328125,2008-09-25
10.135627746582031,2008-09-26
9.451675415039062,2008-09-29
10.003780364990234,2008-09-30
9.863693237304688,2008-10-01
9.328069686889648,2008-10-02
8.841888427734375,2008-10-03
8.314509391784668,2008-10-06
8.034337043762207,2008-10-07
8.050819396972656,2008-10-08
7.737682819366455,2008-10-09
7.853050708770752,2008-10-10
8.240346908569336,2008-10-13
6.139057636260986,2008-10-14
5.537511825561523,2008-10-15
5.34798526763916,2008-10-16
5.2985405921936035,2008-10-17
5.273820877075195,2008-10-20
4.93596887588501,2008-10-21
4.812361240386963,2008-10-22
4.614591598510742,2008-10-23
4.326181411743164,2008-10-24
4.095452308654785,2008-10-27
4.095452308654785,2008-10-28
4.0460100173950195,2008-10-29
4.639313697814941,2008-10-30
4.903006553649902,2008-10-31
4.779400825500488,2008-11-03
4.878284931182861,2008-11-04
4.350902080535889,2008-11-05
4.1943359375,2008-11-06
4.153132915496826,2008-11-07
3.955367088317871,2008-11-10
3.6257517337799072,2008-11-11
3.263176918029785,2008-11-12
3.543348789215088,2008-11-13
3.1890130043029785,2008-11-14
3.221975088119507,2008-11-17
3.1478116512298584,2008-11-18
2.546266555786133,2008-11-19
2.332017421722412,2008-11-20
2.4968249797821045,2008-11-21
2.3814594745635986,2008-11-24
2.917081832885742,2008-11-25
3.197253942489624,2008-11-26
3.1807727813720703,2008-11-28
2.6121888160705566,2008-12-01
2.8181982040405273,2008-12-02
3.007725477218628,2008-12-03
2.867640495300293,2008-12-04
3.1148500442504883,2008-12-05
3.362061023712158,2008-12-08
3.263176918029785,2008-12-09
3.493906021118164,2008-12-10
3.4444634914398193,2008-12-11
3.7328765392303467,2008-12-12
3.3867828845977783,2008-12-15
3.5598299503326416,2008-12-16
3.526867389678955,2008-12-17
3.642232656478882,2008-12-18
3.7740771770477295,2008-12-19
3.617511510848999,2008-12-22
3.526867389678955,2008-12-23
3.551589012145996,2008-12-24
3.60927152633667,2008-12-26
3.6257517337799072,2008-12-29
3.864720344543457,2008-12-30
3.8812034130096436,2008-12-31
4.136653423309326,2009-01-02
4.260258674621582,2009-01-05
4.721717834472656,2009-01-06
4.96892786026001,2009-01-07
5.158456325531006,2009-01-08
5.05133056640625,2009-01-09
5.380946636199951,2009-01-12
5.092533111572266,2009-01-13
4.771158695220947,2009-01-14
4.86180305480957,2009-01-15
5.125494480133057,2009-01-16
4.482748031616211,2009-01-20
5.034852504730225,2009-01-21
4.93596887588501,2009-01-22
5.479830741882324,2009-01-23
5.784721851348877,2009-01-26
5.867124557495117,2009-01-27
5.842406272888184,2009-01-28
5.6611175537109375,2009-01-29
5.512791633605957,2009-01-30
5.71055793762207,2009-02-02
5.825923442840576,2009-02-03
5.6611175537109375,2009-02-04
5.743520259857178,2009-02-05
5.768242835998535,2009-02-06
5.768242835998535,2009-02-09
5.4303879737854,2009-02-10
5.372705459594727,2009-02-11
5.364463806152344,2009-02-12
5.315021991729736,2009-02-13
4.977169990539551,2009-02-17
4.8947649002075195,2009-02-18
5.125494480133057,2009-02-19
5.397425174713135,2009-02-20
5.34798526763916,2009-02-23
5.067813873291016,2009-02-24
5.273820877075195,2009-02-25
5.372705459594727,2009-02-26
5.62815523147583,2009-02-27
5.521029472351074,2009-03-02
5.2161383628845215,2009-03-03
5.306780815124512,2009-03-04
4.870044231414795,2009-03-05
4.845323085784912,2009-03-06
4.721717834472656,2009-03-09
5.034852504730225,2009-03-10
5.109014511108398,2009-03-11
5.174938201904297,2009-03-12
5.29030179977417,2009-03-13
5.133735656738281,2009-03-16
5.249100208282471,2009-03-17
5.455109596252441,2009-03-18
5.397425174713135,2009-03-19
5.315021991729736,2009-03-20
5.537511825561523,2009-03-23
5.479830741882324,2009-03-24
5.586953639984131,2009-03-25
5.80944299697876,2009-03-26
5.61991548538208,2009-03-27
5.4715895652771,2009-03-30
5.397425174713135,2009-03-31
5.29030179977417,2009-04-01
5.570472240447998,2009-04-02
5.792962074279785,2009-04-03
5.562233924865723,2009-04-06
5.496310234069824,2009-04-07
5.6611175537109375,2009-04-08
6.081374168395996,2009-04-09
6.06489372253418,2009-04-13
5.916566848754883,2009-04-14
5.850646018981934,2009-04-15
5.9742512702941895,2009-04-16
5.80944299697876,2009-04-17
5.479830741882324,2009-04-20
5.933049201965332,2009-04-21
6.10609769821167,2009-04-22
6.52635383605957,2009-04-23
6.905407905578613,2009-04-24
6.996054172515869,2009-04-27
7.103178024291992,2009-04-28
7.58936071395874,2009-04-29
7.778890132904053,2009-04-30
7.82008695602417,2009-05-01
7.663520812988281,2009-05-04
7.523436069488525,2009-05-05
7.2927069664001465,2009-05-06
6.9383697509765625,2009-05-07
7.58111572265625,2009-05-08
7.366868019104004,2009-05-11
7.160859107971191,2009-05-12
6.707641124725342,2009-05-13
6.707641124725342,2009-05-14
6.641716480255127,2009-05-15
7.152618885040283,2009-05-18
7.3174262046813965,2009-05-19
7.177340984344482,2009-05-20
6.9218902587890625,2009-05-21
6.814764499664307,2009-05-22
7.30918550491333,2009-05-26
7.210302829742432,2009-05-27
7.243263244628906,2009-05-28
7.465753078460693,2009-05-29
7.968411445617676,2009-06-01
7.663520812988281,2009-06-02
7.457510471343994,2009-06-03
7.490474700927734,2009-06-04
7.333907604217529,2009-06-05
6.913651466369629,2009-06-08
7.020775318145752,2009-06-09
6.790044784545898,2009-06-10
6.485151767730713,2009-06-11
6.5016326904296875,2009-06-12
6.361545562744141,2009-06-15
6.402748107910156,2009-06-16
6.336826324462891,2009-06-17
6.485151767730713,2009-06-18
6.229700088500977,2009-06-19
6.139057636260986,2009-06-22
6.097855091094971,2009-06-23
5.9742512702941895,2009-06-24
6.056655406951904,2009-06-25
6.254421710968018,2009-06-26
6.163778781890869,2009-06-29
6.172018527984619,2009-06-30
6.559314250946045,2009-07-01
6.303863525390625,2009-07-02
6.262662410736084,2009-07-06
6.196740627288818,2009-07-07
6.287384510040283,2009-07-08
6.163778781890869,2009-07-09
6.287384510040283,2009-07-10
6.435708522796631,2009-07-13
6.732362747192383,2009-07-14
6.757082939147949,2009-07-15
6.567554473876953,2009-07-16
6.5181121826171875,2009-07-17
6.666440010070801,2009-07-20
6.8971686363220215,2009-07-21
6.954852104187012,2009-07-22
6.864208221435547,2009-07-23
6.847727298736572,2009-07-24
6.839486122131348,2009-07-27
6.790044784545898,2009-07-28
6.707641124725342,2009-07-29
6.839486122131348,2009-07-30
6.773565769195557,2009-07-31
6.839486122131348,2009-08-03
6.798283100128174,2009-08-04
6.798283100128174,2009-08-05
6.658198833465576,2009-08-06
6.658198833465576,2009-08-07
6.757082939147949,2009-08-10
6.45219087600708,2009-08-11
6.369786262512207,2009-08-12
6.394507884979248,2009-08-13
6.270902633666992,2009-08-14
6.0731329917907715,2009-08-17
6.254421710968018,2009-08-18
6.312103271484375,2009-08-19
6.410987854003906,2009-08-20
6.443950176239014,2009-08-21
6.361545562744141,2009-08-24
6.353306293487549,2009-08-25
6.666440010070801,2009-08-26
6.814764499664307,2009-08-27
6.831246376037598,2009-08-28
6.666440010070801,2009-08-31
6.46043062210083,2009-09-01
6.394507884979248,2009-09-02
6.6005167961120605,2009-09-03
6.64995813369751,2009-09-04
6.64995813369751,2009-09-08
6.674679756164551,2009-09-09
6.715883255004883,2009-09-10
6.592276096343994,2009-09-11
6.715883255004883,2009-09-14
7.358628749847412,2009-09-15
7.506954193115234,2009-09-16
7.416309356689453,2009-09-17
7.342146396636963,2009-09-18
7.506954193115234,2009-09-21
7.4080705642700195,2009-09-22
7.2515034675598145,2009-09-23
7.193820953369141,2009-09-24
7.193820953369141,2009-09-25
7.2267842292785645,2009-09-28
7.235023021697998,2009-09-29
7.284465312957764,2009-09-30
7.160859107971191,2009-10-01
6.930130481719971,2009-10-02
6.979574680328369,2009-10-05
6.872448921203613,2009-10-06
6.773565769195557,2009-10-07
7.086697578430176,2009-10-08
7.333907604217529,2009-10-09
7.721200466156006,2009-10-12
6.946610927581787,2009-10-13
6.9383697509765625,2009-10-14
6.954852104187012,2009-10-15
7.03725528717041,2009-10-16
7.020775318145752,2009-10-19
6.8971686363220215,2009-10-20
6.625238418579102,2009-10-21
6.674679756164551,2009-10-22
6.509872913360596,2009-10-23
6.509872913360596,2009-10-26
6.410987854003906,2009-10-27
6.097855091094971,2009-10-28
6.1884989738464355,2009-10-29
6.0484137535095215,2009-10-30
6.015450954437256,2009-11-02
6.196740627288818,2009-11-03
6.10609769821167,2009-11-04
6.221460819244385,2009-11-05
6.147295951843262,2009-11-06
6.130817413330078,2009-11-09
6.172018527984619,2009-11-10
6.559314250946045,2009-11-11
6.419229030609131,2009-11-12
6.419229030609131,2009-11-13
6.608757495880127,2009-11-16
6.4686713218688965,2009-11-17
6.361545562744141,2009-11-18
6.172018527984619,2009-11-19
6.279142379760742,2009-11-20
6.46043062210083,2009-11-23
6.584035873413086,2009-11-24
6.658198833465576,2009-11-25
6.55107307434082,2009-11-27
6.485151767730713,2009-11-30
6.38626766204834,2009-12-01
6.419229030609131,2009-12-02
6.246182441711426,2009-12-03
6.419229030609131,2009-12-04
6.353306293487549,2009-12-07
6.378026008605957,2009-12-08
6.378026008605957,2009-12-09
6.312103271484375,2009-12-10
6.336826324462891,2009-12-11
6.312103271484375,2009-12-14
6.45219087600708,2009-12-15
6.4686713218688965,2009-12-16
6.336826324462891,2009-12-17
6.369786262512207,2009-12-18
6.658198833465576,2009-12-21
6.691161155700684,2009-12-22
6.996054172515869,2009-12-23
7.078455448150635,2009-12-24
7.03725528717041,2009-12-28
7.169100284576416,2009-12-29
7.1278977394104,2009-12-30
6.905407905578613,2009-12-31
7.152618885040283,2010-01-04
7.21854305267334,2010-01-05
7.424550533294678,2010-01-06
7.721200466156006,2010-01-07
7.721200466156006,2010-01-08
7.778890132904053,2010-01-11
8.174423217773438,2010-01-12
8.471075057983398,2010-01-13
9.319832801818848,2010-01-14
9.336312294006348,2010-01-15
9.410472869873047,2010-01-19
9.196227073669434,2010-01-20
9.089099884033203,2010-01-21
9.122062683105469,2010-01-22
9.245665550231934,2010-01-25
9.064377784729004,2010-01-26
9.204466819763184,2010-01-27
9.163261413574219,2010-01-28
9.311589241027832,2010-01-29
9.361030578613281,2010-02-01
9.163261413574219,2010-02-02
9.130301475524902,2010-02-03
8.817171096801758,2010-02-04
8.75124740600586,2010-02-05
8.77596664428711,2010-02-08
9.179744720458984,2010-02-09
9.196227073669434,2010-02-10
9.451675415039062,2010-02-11
9.501118659973145,2010-02-12
9.748326301574707,2010-02-16
10.127385139465332,2010-02-17
10.094423294067383,2010-02-18
10.119142532348633,2010-02-19
10.152103424072266,2010-02-22
10.003780364990234,2010-02-23
10.242749214172363,2010-02-24
10.242749214172363,2010-02-25
10.292191505432129,2010-02-26
10.498200416564941,2010-03-01
11.033824920654297,2010-03-02
11.58592414855957,2010-03-03
11.289273262023926,2010-03-04
11.445840835571289,2010-03-05
11.363434791564941,2010-03-08
11.693050384521484,2010-03-09
11.182147979736328,2010-03-10
11.322235107421875,2010-03-11
11.454079627990723,2010-03-12
11.346952438354492,2010-03-15
11.60240650177002,2010-03-16
11.693050384521484,2010-03-17
11.173907279968262,2010-03-18
11.000861167907715,2010-03-19
11.470561981201172,2010-03-22
11.454079627990723,2010-03-23
11.396397590637207,2010-03-24
11.511761665344238,2010-03-25
11.363434791564941,2010-03-26
11.355192184448242,2010-03-29
11.42111587524414,2010-03-30
11.23983097076416,2010-03-31
11.355192184448242,2010-04-01
11.53648567199707,2010-04-05
11.487040519714355,2010-04-06
11.544722557067871,2010-04-07
12.12154769897461,2010-04-08
11.915538787841797,2010-04-09
11.88257884979248,2010-04-12
12.492364883422852,2010-04-13
12.648932456970215,2010-04-14
12.426441192626953,2010-04-15
12.21219539642334,2010-04-16
12.24515151977539,2010-04-19
12.665409088134766,2010-04-20
12.789015769958496,2010-04-21
12.508843421936035,2010-04-22
12.51708698272705,2010-04-23
13.316397666931152,2010-04-26
12.937342643737793,2010-04-27
12.648932456970215,2010-04-28
13.003265380859375,2010-04-29
12.698372840881348,2010-04-30
13.233994483947754,2010-05-03
11.552963256835938,2010-05-04
11.7672119140625,2010-05-05
11.009101867675781,2010-05-06
10.358113288879395,2010-05-07
11.09150218963623,2010-05-10
11.445840835571289,2010-05-11
11.71777057647705,2010-05-12
11.478800773620605,2010-05-13
11.165668487548828,2010-05-14
11.297511100769043,2010-05-17
11.206872940063477,2010-05-18
10.9431791305542,2010-05-19
10.506441116333008,2010-05-20
10.69597053527832,2010-05-21
10.679487228393555,2010-05-24
10.687728881835938,2010-05-25
10.728927612304688,2010-05-26
11.000861167907715,2010-05-27
10.712447166442871,2010-05-28
10.531161308288574,2010-06-01
10.770133018493652,2010-06-02
10.95141887664795,2010-06-03
10.456997871398926,2010-06-04
9.954339981079102,2010-06-07
9.979060173034668,2010-06-08
10.1026611328125,2010-06-09
10.333394050598145,2010-06-10
10.440516471862793,2010-06-11
10.531161308288574,2010-06-14
10.712447166442871,2010-06-15
10.679487228393555,2010-06-16
10.55588150024414,2010-06-17
10.588846206665039,2010-06-18
10.185066223144531,2010-06-21
10.020258903503418,2010-06-22
9.904892921447754,2010-06-23
9.632962226867676,2010-06-24
9.715365409851074,2010-06-25
9.484636306762695,2010-06-28
9.056139945983887,2010-06-29
9.311589241027832,2010-06-30
9.319832801818848,2010-07-01
9.476395606994629,2010-07-02
9.196227073669434,2010-07-06
9.369271278381348,2010-07-07
9.781290054321289,2010-07-08
10.06146240234375,2010-07-09
9.946096420288086,2010-07-12
10.366355895996094,2010-07-13
10.498200416564941,2010-07-14
10.522920608520508,2010-07-15
10.020258903503418,2010-07-16
9.954339981079102,2010-07-19
10.152103424072266,2010-07-20
9.913135528564453,2010-07-21
10.605323791503906,2010-07-22
10.877254486083984,2010-07-23
11.198630332946777,2010-07-26
10.885496139526367,2010-07-27
10.819570541381836,2010-07-28
10.663006782531738,2010-07-29
10.53940200805664,2010-07-30
10.440516471862793,2010-08-02
10.283953666687012,2010-08-03
10.564123153686523,2010-08-04
10.57236385345459,2010-08-05
10.712447166442871,2010-08-06
11.075023651123047,2010-08-09
10.9266996383667,2010-08-10
10.613561630249023,2010-08-11
10.728927612304688,2010-08-12
10.852534294128418,2010-08-13
10.934937477111816,2010-08-16
10.959661483764648,2010-08-17
10.959661483764648,2010-08-18
10.803089141845703,2010-08-19
10.77837085723877,2010-08-20
10.836053848266602,2010-08-23
10.605323791503906,2010-08-24
10.654766082763672,2010-08-25
10.38283634185791,2010-08-26
10.597081184387207,2010-08-27
10.53940200805664,2010-08-30
10.564123153686523,2010-08-31
10.8607759475708,2010-09-01
11.157425880432129,2010-09-02
11.396397590637207,2010-09-03
11.033824920654297,2010-09-07
11.371674537658691,2010-09-08
11.594164848327637,2010-09-09
11.42111587524414,2010-09-10
11.520002365112305,2010-09-13
11.544722557067871,2010-09-14
11.552963256835938,2010-09-15
11.49527645111084,2010-09-16
11.511761665344238,2010-09-17
11.643607139587402,2010-09-20
11.454079627990723,2010-09-21
11.140944480895996,2010-09-22
10.877254486083984,2010-09-23
11.000861167907715,2010-09-24
10.869014739990234,2010-09-27
10.918457984924316,2010-09-28
10.910219192504883,2010-09-29
10.893738746643066,2010-09-30
10.836053848266602,2010-10-01
10.786611557006836,2010-10-04
10.918457984924316,2010-10-05
10.95141887664795,2010-10-06
11.487040519714355,2010-10-07
11.684812545776367,2010-10-08
11.956742286682129,2010-10-11
11.932019233703613,2010-10-12
11.989704132080078,2010-10-13
11.997947692871094,2010-10-14
12.047384262084961,2010-10-15
12.055624961853027,2010-10-18
12.813735008239746,2010-10-19
12.846696853637695,2010-10-20
12.40172004699707,2010-10-21
12.591246604919434,2010-10-22
12.60772705078125,2010-10-25
12.657171249389648,2010-10-26
12.261634826660156,2010-10-27
12.261634826660156,2010-10-28
12.228675842285156,2010-10-29
12.261634826660156,2010-11-01
12.459400177001953,2010-11-02
12.434680938720703,2010-11-03
12.409961700439453,2010-11-04
12.484121322631836,2010-11-05
12.74781322479248,2010-11-08
12.813735008239746,2010-11-09
12.393481254577637,2010-11-10
12.385238647460938,2010-11-11
12.072105407714844,2010-11-12
11.997947692871094,2010-11-15
11.520002365112305,2010-11-16
11.701292037963867,2010-11-17
11.874338150024414,2010-11-18
11.857856750488281,2010-11-19
12.138030052185059,2010-11-22
12.039140701293945,2010-11-23
12.278115272521973,2010-11-24
12.179231643676758,2010-11-26
12.203950881958008,2010-11-29
12.170987129211426,2010-11-30
12.195710182189941,2010-12-01
12.253397941589355,2010-12-02
12.236912727355957,2010-12-03
12.228675842285156,2010-12-06
12.51708698272705,2010-12-07
12.813735008239746,2010-12-08
12.74781322479248,2010-12-09
12.690134048461914,2010-12-10
12.475881576538086,2010-12-13
12.500606536865234,2010-12-14
12.90438175201416,2010-12-15
12.846696853637695,2010-12-16
13.060948371887207,2010-12-17
13.201033592224121,2010-12-20
13.258716583251953,2010-12-21
13.176312446594238,2010-12-22
13.184552192687988,2010-12-23
13.168071746826172,2010-12-27
13.11038875579834,2010-12-28
13.11862850189209,2010-12-29
13.184552192687988,2010-12-30
13.143352508544922,2010-12-31
13.42352294921875,2011-01-03
13.324639320373535,2011-01-04
13.744897842407227,2011-01-05
13.678972244262695,2011-01-06
13.703689575195312,2011-01-07
13.736655235290527,2011-01-10
13.538885116577148,2011-01-11
13.926183700561523,2011-01-12
14.016827583312988,2011-01-13
14.140430450439453,2011-01-14
13.95090389251709,2011-01-18
13.563608169555664,2011-01-19
13.711934089660645,2011-01-20
13.736655235290527,2011-01-21
13.637770652770996,2011-01-24
13.860260963439941,2011-01-25
13.711934089660645,2011-01-26
14.000347137451172,2011-01-27
13.489444732666016,2011-01-28
13.514165878295898,2011-01-31
13.909704208374023,2011-02-01
13.827302932739258,2011-02-02
13.55536937713623,2011-02-03
13.613046646118164,2011-02-04
13.505924224853516,2011-02-07
13.629528999328613,2011-02-08
13.711934089660645,2011-02-09
13.654253959655762,2011-02-10
14.049783706665039,2011-02-11
14.09099006652832,2011-02-14
13.95090389251709,2011-02-15
14.338200569152832,2011-02-16
14.288755416870117,2011-02-17
14.12395191192627,2011-02-18
14.016827583312988,2011-02-22
13.58832836151123,2011-02-23
13.547131538391113,2011-02-24
13.835539817810059,2011-02-25
13.90146255493164,2011-02-28
13.514165878295898,2011-03-01
13.959149360656738,2011-03-02
14.09099006652832,2011-03-03
14.272276878356934,2011-03-04
14.066269874572754,2011-03-07
14.305237770080566,2011-03-08
14.503006935119629,2011-03-09
14.420605659484863,2011-03-10
14.717257499694824,2011-03-11
14.445324897766113,2011-03-14
14.59365177154541,2011-03-15
14.486526489257812,2011-03-16
14.560688972473145,2011-03-17
14.601889610290527,2011-03-18
14.832618713378906,2011-03-21
14.709017753601074,2011-03-22
14.791419982910156,2011-03-23
14.766697883605957,2011-03-24
14.989188194274902,2011-03-25
14.873818397521973,2011-03-28
14.873818397521973,2011-03-29
14.733736038208008,2011-03-30
15.186959266662598,2011-03-31
15.219915390014648,2011-04-01
15.195201873779297,2011-04-04
15.327041625976562,2011-04-05
15.129273414611816,2011-04-06
14.923266410827637,2011-04-07
14.873818397521973,2011-04-08
14.733736038208008,2011-04-11
14.725495338439941,2011-04-12
14.857337951660156,2011-04-13
14.947990417480469,2011-04-14
14.882059097290039,2011-04-15
14.956223487854004,2011-04-18
14.96446704864502,2011-04-19
15.145753860473633,2011-04-20
15.079834938049316,2011-04-21
15.038625717163086,2011-04-25
15.318801879882812,2011-04-26
15.302324295043945,2011-04-27
15.450645446777344,2011-04-28
15.302324295043945,2011-04-29
15.294082641601562,2011-05-02
15.61545467376709,2011-05-03
15.821468353271484,2011-05-04
17.55193328857422,2011-05-05
18.07931900024414,2011-05-06
18.07931900024414,2011-05-09
18.787986755371094,2011-05-10
18.763263702392578,2011-05-11
18.993999481201172,2011-05-12
19.38953399658203,2011-05-13
19.24944496154785,2011-05-16
19.471935272216797,2011-05-17
20.048757553100586,2011-05-18
20.18060302734375,2011-05-19
20.205322265625,2011-05-20
20.1394100189209,2011-05-23
20.10643196105957,2011-05-24
20.32893180847168,2011-05-25
20.34541130065918,2011-05-26
20.254770278930664,2011-05-27
20.534942626953125,2011-05-31
20.279495239257812,2011-06-01
19.933399200439453,2011-06-02
19.974599838256836,2011-06-03
19.44721221923828,2011-06-06
19.661468505859375,2011-06-07
19.21648406982422,2011-06-08
19.373048782348633,2011-06-09
19.05167579650879,2011-06-10
19.125837326049805,2011-06-13
19.768583297729492,2011-06-14
19.504898071289062,2011-06-15
19.620262145996094,2011-06-16
19.61202621459961,2011-06-17
19.834514617919922,2011-06-20
20.28773307800293,2011-06-21
20.1229248046875,2011-06-22
20.469018936157227,2011-06-23
20.427810668945312,2011-06-24
20.782148361206055,2011-06-27
21.268327713012695,2011-06-28
20.83983039855957,2011-06-29
20.798629760742188,2011-06-30
21.243614196777344,2011-07-01
21.317773818969727,2011-07-05
21.27657127380371,2011-07-06
21.375457763671875,2011-07-07
21.532018661499023,2011-07-08
21.35897445678711,2011-07-11
21.12000274658203,2011-07-12
21.39194107055664,2011-07-13
21.169443130493164,2011-07-14
20.9881591796875,2011-07-15
20.955198287963867,2011-07-18
21.424894332885742,2011-07-19
21.243614196777344,2011-07-20
21.35897445678711,2011-07-21
21.27657127380371,2011-07-22
21.482585906982422,2011-07-25
22.413745880126953,2011-07-26
22.32309341430664,2011-07-27
21.869874954223633,2011-07-28
22.141807556152344,2011-07-29
22.18300437927246,2011-08-01
21.235368728637695,2011-08-02
22.084117889404297,2011-08-03
21.004638671875,2011-08-04
20.90575408935547,2011-08-05
19.092878341674805,2011-08-08
20.64206886291504,2011-08-09
20.76567268371582,2011-08-10
21.045841217041016,2011-08-11
21.326013565063477,2011-08-12
21.326013565063477,2011-08-15
21.293048858642578,2011-08-16
21.433143615722656,2011-08-17
20.823360443115234,2011-08-18
20.61734390258789,2011-08-19
21.152963638305664,2011-08-22
21.75450897216797,2011-08-23
22.24893569946289,2011-08-24
21.35897445678711,2011-08-25
22.232452392578125,2011-08-26
22.677431106567383,2011-08-29
23.114166259765625,2011-08-30
22.850475311279297,2011-08-31
22.562061309814453,2011-09-01
22.133567810058594,2011-09-02
22.54558563232422,2011-09-06
22.446697235107422,2011-09-07
22.998807907104492,2011-09-08
22.141807556152344,2011-09-09
21.74626922607422,2011-09-12
22.199493408203125,2011-09-13
22.49614715576172,2011-09-14
22.595022201538086,2011-09-15
23.303693771362305,2011-09-16
23.78987693786621,2011-09-19
23.344898223876953,2011-09-20
23.443784713745117,2011-09-21
22.652713775634766,2011-09-22
23.20481300354004,2011-09-23
23.575624465942383,2011-09-26
23.732196807861328,2011-09-27
22.38902473449707,2011-09-28
22.281888961791992,2011-09-29
22.454944610595703,2011-09-30
21.424894332885742,2011-10-03
22.026447296142578,2011-10-04
22.100605010986328,2011-10-05
22.660945892333984,2011-10-06
21.94403648376465,2011-10-07
22.916399002075195,2011-10-10
22.93288230895996,2011-10-11
22.875200271606445,2011-10-12
23.023523330688477,2011-10-13
23.336654663085938,2011-10-14
22.95760154724121,2011-10-17
24.597431182861328,2011-10-18
25.561555862426758,2011-10-19
25.166011810302734,2011-10-20
26.575115203857422,2011-10-21
26.8140869140625,2011-10-24
26.286705017089844,2011-10-25
25.874685287475586,2011-10-26
26.706960678100586,2011-10-27
26.492704391479492,2011-10-28
26.393821716308594,2011-10-31
26.00653076171875,2011-11-01
26.154855728149414,2011-11-02
26.03125,2011-11-03
26.377342224121094,2011-11-04
26.888240814208984,2011-11-07
26.838808059692383,2011-11-08
26.278461456298828,2011-11-09
26.352624893188477,2011-11-10
26.67399024963379,2011-11-11
26.86353302001953,2011-11-14
27.456832885742188,2011-11-15
26.542146682739258,2011-11-16
26.632795333862305,2011-11-17
26.7811222076416,2011-11-18
25.891162872314453,2011-11-21
25.9818115234375,2011-11-22
25.339067459106445,2011-11-23
25.141300201416016,2011-11-25
25.71811866760254,2011-11-28
