PEG,Date
1.3582634925842285,1985-12-10
1.380347728729248,1985-12-11
1.385870099067688,1985-12-12
1.407954454421997,1985-12-13
1.41899836063385,1985-12-16
1.435561180114746,1985-12-17
1.44660484790802,1985-12-18
1.4245195388793945,1985-12-19
1.40243399143219,1985-12-20
1.3969120979309082,1985-12-23
1.3913905620574951,1985-12-24
1.3748269081115723,1985-12-26
1.3913905620574951,1985-12-27
1.380347728729248,1985-12-30
1.3969120979309082,1985-12-31
1.3913905620574951,1986-01-02
1.3969120979309082,1986-01-03
1.3969120979309082,1986-01-06
1.435561180114746,1986-01-07
1.407954454421997,1986-01-08
1.385870099067688,1986-01-09
1.385870099067688,1986-01-10
1.3693053722381592,1986-01-13
1.3637841939926147,1986-01-14
1.3748269081115723,1986-01-15
1.380347728729248,1986-01-16
1.385870099067688,1986-01-17
1.385870099067688,1986-01-20
1.3913905620574951,1986-01-21
1.385870099067688,1986-01-22
1.385870099067688,1986-01-23
1.3969120979309082,1986-01-24
1.430039882659912,1986-01-27
1.4797327518463135,1986-01-28
1.47421133518219,1986-01-29
1.4521266222000122,1986-01-30
1.47421133518219,1986-01-31
1.4797327518463135,1986-02-03
1.4852535724639893,1986-02-04
1.501818299293518,1986-02-05
1.4907761812210083,1986-02-06
1.4852535724639893,1986-02-07
1.512861967086792,1986-02-10
1.5349475145339966,1986-02-11
1.551511287689209,1986-02-12
1.551511287689209,1986-02-13
1.551511287689209,1986-02-14
1.5846391916275024,1986-02-18
1.5901609659194946,1986-02-19
1.606724739074707,1986-02-20
1.6343313455581665,1986-02-21
1.650896430015564,1986-02-24
1.6453747749328613,1986-02-25
1.6343313455581665,1986-02-26
1.661939024925232,1986-02-27
1.6785026788711548,1986-02-28
1.6654497385025024,1986-03-03
1.6654497385025024,1986-03-04
1.6204376220703125,1986-03-05
1.6091843843460083,1986-03-06
1.6204376220703125,1986-03-07
1.6260640621185303,1986-03-10
1.6654497385025024,1986-03-11
1.659822702407837,1986-03-12
1.65419602394104,1986-03-13
1.659822702407837,1986-03-14
1.6373172998428345,1986-03-17
1.6260640621185303,1986-03-18
1.597930669784546,1986-03-19
1.6091843843460083,1986-03-20
1.6373172998428345,1986-03-21
1.659822702407837,1986-03-24
1.65419602394104,1986-03-25
1.659822702407837,1986-03-26
1.6823296546936035,1986-03-27
1.69920814037323,1986-03-31
1.6823296546936035,1986-04-01
1.6823296546936035,1986-04-02
1.6654497385025024,1986-04-03
1.6429431438446045,1986-04-04
1.6316897869110107,1986-04-07
1.6767030954360962,1986-04-08
1.6485694646835327,1986-04-09
1.6654497385025024,1986-04-10
1.65419602394104,1986-04-11
1.65419602394104,1986-04-14
1.65419602394104,1986-04-15
1.7048346996307373,1986-04-16
1.7048346996307373,1986-04-17
1.69920814037323,1986-04-18
1.727341890335083,1986-04-21
1.69920814037323,1986-04-22
1.6767030954360962,1986-04-23
1.6710774898529053,1986-04-24
1.65419602394104,1986-04-25
1.6316897869110107,1986-04-28
1.6148113012313843,1986-04-29
1.5754246711730957,1986-04-30
1.5810514688491821,1986-05-01
1.6035581827163696,1986-05-02
1.6148113012313843,1986-05-05
1.6260640621185303,1986-05-06
1.597930669784546,1986-05-07
1.6260640621185303,1986-05-08
1.6091843843460083,1986-05-09
1.6204376220703125,1986-05-12
1.6204376220703125,1986-05-13
1.6485694646835327,1986-05-14
1.6485694646835327,1986-05-15
1.6373172998428345,1986-05-16
1.6316897869110107,1986-05-19
1.6260640621185303,1986-05-20
1.6204376220703125,1986-05-21
1.6485694646835327,1986-05-22
1.6429431438446045,1986-05-23
1.6767030954360962,1986-05-27
1.6935824155807495,1986-05-28
1.710460901260376,1986-05-29
1.6767030954360962,1986-05-30
1.6762441396713257,1986-06-02
1.6762441396713257,1986-06-03
1.6762441396713257,1986-06-04
1.6877243518829346,1986-06-05
1.6705029010772705,1986-06-06
1.6532814502716064,1986-06-09
1.6475409269332886,1986-06-10
1.6245782375335693,1986-06-11
1.6303178071975708,1986-06-12
1.6532814502716064,1986-06-13
1.6475409269332886,1986-06-16
1.6418007612228394,1986-06-17
1.6418007612228394,1986-06-18
1.636059045791626,1986-06-19
1.6532814502716064,1986-06-20
1.636059045791626,1986-06-23
1.6647617816925049,1986-06-24
1.659022569656372,1986-06-25
1.6705029010772705,1986-06-26
1.6877243518829346,1986-06-27
1.7164273262023926,1986-06-30
1.6992048025131226,1986-07-01
1.7451297044754028,1986-07-02
1.7393896579742432,1986-07-03
1.7393896579742432,1986-07-07
1.7393896579742432,1986-07-08
1.7508699893951416,1986-07-09
1.768092393875122,1986-07-10
1.79679536819458,1986-07-11
1.848460078239441,1986-07-14
1.814017415046692,1986-07-15
1.859939694404602,1986-07-16
1.8714226484298706,1986-07-17
1.865681767463684,1986-07-18
1.8943839073181152,1986-07-21
1.9173471927642822,1986-07-22
1.946049451828003,1986-07-23
2.01493763923645,1986-07-24
2.0206761360168457,1986-07-25
1.974752426147461,1986-07-28
1.9632724523544312,1986-07-29
1.9632724523544312,1986-07-30
1.9632724523544312,1986-07-31
1.9517903327941895,1986-08-01
1.9517903327941895,1986-08-04
1.9517903327941895,1986-08-05
1.9575307369232178,1986-08-06
1.974752426147461,1986-08-07
1.9632724523544312,1986-08-08
1.974752426147461,1986-08-11
2.00345516204834,1986-08-12
2.0551204681396484,1986-08-13
2.083822727203369,1986-08-14
2.1010451316833496,1986-08-15
2.095303535461426,1986-08-18
2.1067850589752197,1986-08-19
2.1871533393859863,1986-08-20
2.1814124584198,1986-08-21
2.1354873180389404,1986-08-22
2.1010451316833496,1986-08-25
2.1125266551971436,1986-08-26
2.1010451316833496,1986-08-27
2.0666019916534424,1986-08-28
2.095303535461426,1986-08-29
2.077331066131592,1986-09-02
2.0831663608551025,1986-09-03
2.0714969635009766,1986-09-04
1.9898035526275635,1986-09-05
1.9606280326843262,1986-09-08
1.9606280326843262,1986-09-09
1.9722976684570312,1986-09-10
1.8789347410202026,1986-09-11
1.8672648668289185,1986-09-12
1.8964399099349976,1986-09-15
1.9081109762191772,1986-09-16
1.9197826385498047,1986-09-17
1.8906053304672241,1986-09-18
1.8789347410202026,1986-09-19
1.8789347410202026,1986-09-22
1.8847707509994507,1986-09-23
1.8906053304672241,1986-09-24
1.8847707509994507,1986-09-25
1.8789347410202026,1986-09-26
1.8555940389633179,1986-09-29
1.8847707509994507,1986-09-30
1.9022748470306396,1986-10-01
1.8964399099349976,1986-10-02
1.8964399099349976,1986-10-03
1.8672648668289185,1986-10-06
1.8555940389633179,1986-10-07
1.8497592210769653,1986-10-08
1.8497592210769653,1986-10-09
1.8380881547927856,1986-10-10
1.8555940389633179,1986-10-13
1.8614293336868286,1986-10-14
1.9139460325241089,1986-10-15
1.8964399099349976,1986-10-16
1.8847707509994507,1986-10-17
1.8614293336868286,1986-10-20
1.8731003999710083,1986-10-21
1.8672648668289185,1986-10-22
1.8906053304672241,1986-10-23
1.8731003999710083,1986-10-24
1.8964399099349976,1986-10-27
1.9139460325241089,1986-10-28
1.9489576816558838,1986-10-29
1.9606280326843262,1986-10-30
1.9664629697799683,1986-10-31
1.995639443397522,1986-11-03
1.9839696884155273,1986-11-04
1.9839696884155273,1986-11-05
2.001473903656006,1986-11-06
1.9898035526275635,1986-11-07
1.9839696884155273,1986-11-10
1.9898035526275635,1986-11-11
1.9898035526275635,1986-11-12
1.9839696884155273,1986-11-13
1.9898035526275635,1986-11-14
1.9898035526275635,1986-11-17
1.9489576816558838,1986-11-18
1.9314526319503784,1986-11-19
1.9606280326843262,1986-11-20
1.9898035526275635,1986-11-21
2.0073094367980957,1986-11-24
1.995639443397522,1986-11-25
1.9781328439712524,1986-11-26
1.9722976684570312,1986-11-28
1.9955793619155884,1986-12-01
1.9955793619155884,1986-12-02
2.0074591636657715,1986-12-03
2.0074591636657715,1986-12-04
1.9837021827697754,1986-12-05
1.9777626991271973,1986-12-08
1.965883731842041,1986-12-09
1.9777626991271973,1986-12-10
1.9480665922164917,1986-12-11
1.9480665922164917,1986-12-12
1.9540050029754639,1986-12-15
1.9837021827697754,1986-12-16
1.9777626991271973,1986-12-17
1.9837021827697754,1986-12-18
1.965883731842041,1986-12-19
1.9540050029754639,1986-12-22
1.9243104457855225,1986-12-23
1.9480665922164917,1986-12-24
1.9361876249313354,1986-12-26
1.9421274662017822,1986-12-29
1.9243104457855225,1986-12-30
1.9124302864074707,1986-12-31
1.959945797920227,1987-01-02
1.9955793619155884,1987-01-05
1.9955793619155884,1987-01-06
2.043093204498291,1987-01-07
2.0609118938446045,1987-01-08
2.0668509006500244,1987-01-09
2.102484941482544,1987-01-12
2.0549721717834473,1987-01-13
2.043093204498291,1987-01-14
2.043093204498291,1987-01-15
2.0193369388580322,1987-01-16
2.0609118938446045,1987-01-19
2.078727960586548,1987-01-20
2.0549721717834473,1987-01-21
2.102484941482544,1987-01-22
2.0668509006500244,1987-01-23
2.114365339279175,1987-01-26
2.0965473651885986,1987-01-27
2.0727903842926025,1987-01-28
2.0549721717834473,1987-01-29
2.0371553897857666,1987-01-30
2.0371553897857666,1987-02-02
2.0490331649780273,1987-02-03
2.0549721717834473,1987-02-04
2.0312161445617676,1987-02-05
1.9896408319473267,1987-02-06
1.971821665763855,1987-02-09
1.965883731842041,1987-02-10
1.9837021827697754,1987-02-11
1.9421274662017822,1987-02-12
1.959945797920227,1987-02-13
1.9480665922164917,1987-02-17
1.965883731842041,1987-02-18
1.9837021827697754,1987-02-19
1.9896408319473267,1987-02-20
1.9837021827697754,1987-02-23
2.0074591636657715,1987-02-24
1.9955793619155884,1987-02-25
1.9837021827697754,1987-02-26
1.9837021827697754,1987-02-27
1.9892635345458984,1987-03-02
1.9590328931808472,1987-03-03
1.9892635345458984,1987-03-04
2.0134501457214355,1987-03-05
2.0074026584625244,1987-03-06
2.0074026584625244,1987-03-09
2.001357078552246,1987-03-10
1.9953120946884155,1987-03-11
2.001357078552246,1987-03-12
1.9953120946884155,1987-03-13
1.983218789100647,1987-03-16
2.001357078552246,1987-03-17
1.9590328931808472,1987-03-18
1.9529855251312256,1987-03-19
1.9892635345458984,1987-03-20
2.001357078552246,1987-03-23
1.9650781154632568,1987-03-24
2.001357078552246,1987-03-25
2.0134501457214355,1987-03-26
1.983218789100647,1987-03-27
1.9106625318527222,1987-03-30
1.8985681533813477,1987-03-31
1.8985681533813477,1987-04-01
1.8925225734710693,1987-04-02
1.9167073965072632,1987-04-03
1.9106625318527222,1987-04-06
1.8804303407669067,1987-04-07
1.8501964807510376,1987-04-08
1.8260109424591064,1987-04-09
1.8078720569610596,1987-04-10
1.8078720569610596,1987-04-13
1.7655478715896606,1987-04-14
1.801825761795044,1987-04-15
1.8260109424591064,1987-04-16
1.8260109424591064,1987-04-20
1.9046133756637573,1987-04-21
1.8199652433395386,1987-04-22
1.8501964807510376,1987-04-23
1.801825761795044,1987-04-24
1.789732575416565,1987-04-27
1.813918113708496,1987-04-28
1.8441510200500488,1987-04-29
1.8622907400131226,1987-04-30
1.8320587873458862,1987-05-01
1.8260109424591064,1987-05-04
1.8683375120162964,1987-05-05
1.8683375120162964,1987-05-06
1.85624361038208,1987-05-07
1.8501964807510376,1987-05-08
1.789732575416565,1987-05-11
1.813918113708496,1987-05-12
1.8260109424591064,1987-05-13
1.8441510200500488,1987-05-14
1.789732575416565,1987-05-15
1.789732575416565,1987-05-18
1.6990362405776978,1987-05-19
1.7353153228759766,1987-05-20
1.7655478715896606,1987-05-21
1.8078720569610596,1987-05-22
1.8622907400131226,1987-05-26
1.8501964807510376,1987-05-27
1.8683375120162964,1987-05-28
1.8683375120162964,1987-05-29
1.8375060558319092,1987-06-01
1.8375060558319092,1987-06-02
1.874503254890442,1987-06-03
1.8868346214294434,1987-06-04
1.8498369455337524,1987-06-05
1.8868346214294434,1987-06-08
1.8868346214294434,1987-06-09
1.905333161354065,1987-06-10
1.905333161354065,1987-06-11
1.9484965801239014,1987-06-12
1.9423291683197021,1987-06-15
1.9423291683197021,1987-06-16
1.9361640214920044,1987-06-17
1.9423291683197021,1987-06-18
1.9423291683197021,1987-06-19
1.9423291683197021,1987-06-22
1.9114998579025269,1987-06-23
1.905333161354065,1987-06-24
1.9176658391952515,1987-06-25
1.8991663455963135,1987-06-26
1.8991663455963135,1987-06-29
1.874503254890442,1987-06-30
1.8683377504348755,1987-07-01
1.874503254890442,1987-07-02
1.8621697425842285,1987-07-06
1.8683377504348755,1987-07-07
1.8498369455337524,1987-07-08
1.8313394784927368,1987-07-09
1.874503254890442,1987-07-10
1.8621697425842285,1987-07-13
1.8621697425842285,1987-07-14
1.8436715602874756,1987-07-15
1.8375060558319092,1987-07-16
1.8498369455337524,1987-07-17
1.8375060558319092,1987-07-20
1.8436715602874756,1987-07-21
1.8251725435256958,1987-07-22
1.8313394784927368,1987-07-23
1.8251725435256958,1987-07-24
1.8405896425247192,1987-07-27
1.8313394784927368,1987-07-28
1.822090744972229,1987-07-29
1.8128407001495361,1987-07-30
1.8035924434661865,1987-07-31
1.7758451700210571,1987-08-03
1.7758451700210571,1987-08-04
1.8035924434661865,1987-08-05
1.8405896425247192,1987-08-06
1.8498369455337524,1987-08-07
1.9238322973251343,1987-08-10
1.9515799283981323,1987-08-11
1.9515799283981323,1987-08-12
2.0163233280181885,1987-08-13
1.9885761737823486,1987-08-14
1.9700777530670166,1987-08-17
1.9330815076828003,1987-08-18
1.9423291683197021,1987-08-19
1.9515799283981323,1987-08-20
1.9423291683197021,1987-08-21
1.9238322973251343,1987-08-24
1.9423291683197021,1987-08-25
1.9238322973251343,1987-08-26
1.9145818948745728,1987-08-27
1.8683377504348755,1987-08-28
1.8960845470428467,1987-08-31
1.8489171266555786,1987-09-01
1.8677839040756226,1987-09-02
1.8866498470306396,1987-09-03
1.8772175312042236,1987-09-04
1.8583508729934692,1987-09-08
1.8489171266555786,1987-09-09
1.8300508260726929,1987-09-10
1.8583508729934692,1987-09-11
1.8583508729934692,1987-09-14
1.8111850023269653,1987-09-15
1.8111850023269653,1987-09-16
1.801750898361206,1987-09-17
1.8111850023269653,1987-09-18
1.7923178672790527,1987-09-21
1.8300508260726929,1987-09-22
1.8489171266555786,1987-09-23
1.8300508260726929,1987-09-24
1.8300508260726929,1987-09-25
1.8206175565719604,1987-09-28
1.8583508729934692,1987-09-29
1.8677839040756226,1987-09-30
1.9149508476257324,1987-10-01
1.9243839979171753,1987-10-02
1.9149508476257324,1987-10-05
1.8960845470428467,1987-10-06
1.9149508476257324,1987-10-07
1.9243839979171753,1987-10-08
1.9338171482086182,1987-10-09
1.9149508476257324,1987-10-12
1.9809831380844116,1987-10-13
1.9621168375015259,1987-10-14
1.9149508476257324,1987-10-15
1.8206175565719604,1987-10-16
1.5376203060150146,1987-10-19
1.6602519750595093,1987-10-20
1.8394849300384521,1987-10-21
1.801750898361206,1987-10-22
1.801750898361206,1987-10-23
1.7451516389846802,1987-10-26
1.773451328277588,1987-10-27
1.7545844316482544,1987-10-28
1.773451328277588,1987-10-29
1.773451328277588,1987-10-30
1.7923178672790527,1987-11-02
1.8111850023269653,1987-11-03
1.8206175565719604,1987-11-04
1.8772175312042236,1987-11-05
1.9149508476257324,1987-11-06
1.8583508729934692,1987-11-09
1.8489171266555786,1987-11-10
1.8677839040756226,1987-11-11
1.8583508729934692,1987-11-12
1.8300508260726929,1987-11-13
1.8300508260726929,1987-11-16
1.8300508260726929,1987-11-17
1.8772175312042236,1987-11-18
1.8394849300384521,1987-11-19
1.8394849300384521,1987-11-20
1.8300508260726929,1987-11-23
1.8394849300384521,1987-11-24
1.8206175565719604,1987-11-25
1.8206175565719604,1987-11-27
1.7640197277069092,1987-11-30
1.7543801069259644,1987-12-01
1.7543801069259644,1987-12-02
1.735100269317627,1987-12-03
1.735100269317627,1987-12-04
1.7543801069259644,1987-12-07
1.764018177986145,1987-12-08
1.7447402477264404,1987-12-09
1.7254608869552612,1987-12-10
1.7254608869552612,1987-12-11
1.7447402477264404,1987-12-14
1.764018177986145,1987-12-15
1.7254608869552612,1987-12-16
1.696541428565979,1987-12-17
1.792935848236084,1987-12-18
1.7447402477264404,1987-12-21
1.7447402477264404,1987-12-22
1.8025768995285034,1987-12-23
1.831494688987732,1987-12-24
1.8218549489974976,1987-12-28
1.8122155666351318,1987-12-29
1.831494688987732,1987-12-30
1.84113347530365,1987-12-31
1.8989707231521606,1988-01-04
1.9182498455047607,1988-01-05
1.9086097478866577,1988-01-06
1.9375287294387817,1988-01-07
1.8700517416000366,1988-01-08
1.8893307447433472,1988-01-11
1.86041259765625,1988-01-12
1.84113347530365,1988-01-13
1.831494688987732,1988-01-14
1.86041259765625,1988-01-15
1.86041259765625,1988-01-18
1.8507741689682007,1988-01-19
1.8507741689682007,1988-01-20
1.8507741689682007,1988-01-21
1.9182498455047607,1988-01-22
1.9375287294387817,1988-01-25
1.9182498455047607,1988-01-26
1.9375287294387817,1988-01-27
1.9760862588882446,1988-01-28
2.0724806785583496,1988-01-29
2.0435614585876465,1988-02-01
2.014643907546997,1988-02-02
1.9953646659851074,1988-02-03
1.9857258796691895,1988-02-04
1.9857258796691895,1988-02-05
1.9953646659851074,1988-02-08
2.005004644393921,1988-02-09
1.9953646659851074,1988-02-10
1.9664465188980103,1988-02-11
1.9375287294387817,1988-02-12
1.8893307447433472,1988-02-16
1.9086097478866577,1988-02-17
1.8989707231521606,1988-02-18
1.9182498455047607,1988-02-19
1.9568078517913818,1988-02-22
1.9182498455047607,1988-02-23
1.8989707231521606,1988-02-24
1.8893307447433472,1988-02-25
1.879692554473877,1988-02-26
1.8989707231521606,1988-02-29
1.9088093042373657,1988-03-01
1.9186493158340454,1988-03-02
1.9481662511825562,1988-03-03
1.9481662511825562,1988-03-04
1.9186493158340454,1988-03-07
1.8891319036483765,1988-03-08
1.8596134185791016,1988-03-09
1.810418725013733,1988-03-10
1.8596134185791016,1988-03-11
1.8792916536331177,1988-03-14
1.8989704847335815,1988-03-15
1.8891319036483765,1988-03-16
1.8989704847335815,1988-03-17
1.9088093042373657,1988-03-18
1.8497743606567383,1988-03-21
1.8497743606567383,1988-03-22
1.8300952911376953,1988-03-23
1.8202563524246216,1988-03-24
1.8300952911376953,1988-03-25
1.8300952911376953,1988-03-28
1.8399360179901123,1988-03-29
1.8399360179901123,1988-03-30
1.8300952911376953,1988-03-31
1.8202563524246216,1988-04-04
1.8399360179901123,1988-04-05
1.8497743606567383,1988-04-06
1.8596134185791016,1988-04-07
1.8792916536331177,1988-04-08
1.8694533109664917,1988-04-11
1.8792916536331177,1988-04-12
1.8596134185791016,1988-04-13
1.7907401323318481,1988-04-14
1.7710607051849365,1988-04-15
1.7612215280532837,1988-04-18
1.7317028045654297,1988-04-19
1.7513823509216309,1988-04-20
1.7809005975723267,1988-04-21
1.8300952911376953,1988-04-22
1.7907401323318481,1988-04-25
1.7809005975723267,1988-04-26
1.8005777597427368,1988-04-27
1.7809005975723267,1988-04-28
1.7907401323318481,1988-04-29
1.810418725013733,1988-05-02
1.8202563524246216,1988-05-03
1.8005777597427368,1988-05-04
1.7809005975723267,1988-05-05
1.7907401323318481,1988-05-06
1.7710607051849365,1988-05-09
1.7612215280532837,1988-05-10
1.7612215280532837,1988-05-11
1.7612215280532837,1988-05-12
1.7710607051849365,1988-05-13
1.7907401323318481,1988-05-16
1.7513823509216309,1988-05-17
1.7513823509216309,1988-05-18
1.7710607051849365,1988-05-19
1.7907401323318481,1988-05-20
1.7907401323318481,1988-05-23
1.8005777597427368,1988-05-24
1.7809005975723267,1988-05-25
1.7809005975723267,1988-05-26
1.810418725013733,1988-05-27
1.8792916536331177,1988-05-31
1.9194915294647217,1988-06-01
1.9194915294647217,1988-06-02
1.939590334892273,1988-06-03
1.9295411109924316,1988-06-06
1.8993923664093018,1988-06-07
1.9295411109924316,1988-06-08
1.9194915294647217,1988-06-09
1.939590334892273,1988-06-10
1.939590334892273,1988-06-13
1.9596894979476929,1988-06-14
1.979789137840271,1988-06-15
1.9295411109924316,1988-06-16
1.9496405124664307,1988-06-17
1.9295411109924316,1988-06-20
1.9596894979476929,1988-06-21
1.9898390769958496,1988-06-22
1.9898390769958496,1988-06-23
1.9697386026382446,1988-06-24
1.9295411109924316,1988-06-27
1.9596894979476929,1988-06-28
1.9496405124664307,1988-06-29
1.9697386026382446,1988-06-30
1.9697386026382446,1988-07-01
1.9898390769958496,1988-07-05
1.889342188835144,1988-07-06
1.939590334892273,1988-07-07
1.889342188835144,1988-07-08
1.8792916536331177,1988-07-11
1.83909273147583,1988-07-12
1.8792916536331177,1988-07-13
1.8692412376403809,1988-07-14
1.859192967414856,1988-07-15
1.8189935684204102,1988-07-18
1.8491425514221191,1988-07-19
1.8792916536331177,1988-07-20
1.83909273147583,1988-07-21
1.8189935684204102,1988-07-22
1.83909273147583,1988-07-25
1.8792916536331177,1988-07-26
1.859192967414856,1988-07-27
1.859192967414856,1988-07-28
1.8993923664093018,1988-07-29
1.8993923664093018,1988-08-01
1.889342188835144,1988-08-02
1.8993923664093018,1988-08-03
1.889342188835144,1988-08-04
1.8792916536331177,1988-08-05
1.859192967414856,1988-08-08
1.83909273147583,1988-08-09
1.8290431499481201,1988-08-10
1.8491425514221191,1988-08-11
1.83909273147583,1988-08-12
1.8189935684204102,1988-08-15
1.8491425514221191,1988-08-16
1.859192967414856,1988-08-17
1.859192967414856,1988-08-18
1.8792916536331177,1988-08-19
1.8792916536331177,1988-08-22
1.8792916536331177,1988-08-23
1.8993923664093018,1988-08-24
1.889342188835144,1988-08-25
1.8692412376403809,1988-08-26
1.859192967414856,1988-08-29
1.859192967414856,1988-08-30
1.859192967414856,1988-08-31
1.8283774852752686,1988-09-01
1.8694653511047363,1988-09-02
1.859192967414856,1988-09-06
1.8694653511047363,1988-09-07
1.8797359466552734,1988-09-08
1.8900083303451538,1988-09-09
1.848921537399292,1988-09-12
1.8900083303451538,1988-09-13
1.9002796411514282,1988-09-14
1.8797359466552734,1988-09-15
1.9105517864227295,1988-09-16
1.8900083303451538,1988-09-19
1.9002796411514282,1988-09-20
1.9002796411514282,1988-09-21
1.9002796411514282,1988-09-22
1.9105517864227295,1988-09-23
1.9208228588104248,1988-09-26
1.9516388177871704,1988-09-27
1.9413678646087646,1988-09-28
1.9927260875701904,1988-09-29
2.002997636795044,1988-09-30
1.9927260875701904,1988-10-03
2.002997636795044,1988-10-04
2.0132691860198975,1988-10-05
2.023540496826172,1988-10-06
2.0749008655548096,1988-10-07
2.0440855026245117,1988-10-10
2.0440855026245117,1988-10-11
2.033813238143921,1988-10-12
2.033813238143921,1988-10-13
2.023540496826172,1988-10-14
2.033813238143921,1988-10-17
2.054356813430786,1988-10-18
2.0440855026245117,1988-10-19
2.054356813430786,1988-10-20
2.0646276473999023,1988-10-21
2.023540496826172,1988-10-24
2.033813238143921,1988-10-25
2.033813238143921,1988-10-26
2.023540496826172,1988-10-27
2.0440855026245117,1988-10-28
2.0440855026245117,1988-10-31
2.0440855026245117,1988-11-01
2.054356813430786,1988-11-02
2.0749008655548096,1988-11-03
2.033813238143921,1988-11-04
2.0132691860198975,1988-11-07
2.033813238143921,1988-11-08
2.023540496826172,1988-11-09
2.0132691860198975,1988-11-10
1.972181797027588,1988-11-11
1.9927260875701904,1988-11-14
2.0132691860198975,1988-11-15
2.002997636795044,1988-11-16
2.023540496826172,1988-11-17
2.002997636795044,1988-11-18
2.023540496826172,1988-11-21
2.023540496826172,1988-11-22
2.033813238143921,1988-11-23
2.0132691860198975,1988-11-25
2.023540496826172,1988-11-28
2.023540496826172,1988-11-29
2.054356813430786,1988-11-30
2.0447096824645996,1988-12-01
2.023738145828247,1988-12-02
2.034224033355713,1988-12-05
2.0447096824645996,1988-12-06
2.065680503845215,1988-12-07
2.034224033355713,1988-12-08
2.034224033355713,1988-12-09
2.034224033355713,1988-12-12
2.023738145828247,1988-12-13
2.023738145828247,1988-12-14
2.023738145828247,1988-12-15
2.0447096824645996,1988-12-16
2.0551953315734863,1988-12-19
2.0447096824645996,1988-12-20
2.034224033355713,1988-12-21
2.0551953315734863,1988-12-22
2.065680503845215,1988-12-23
2.0447096824645996,1988-12-27
2.065680503845215,1988-12-28
2.065680503845215,1988-12-29
2.0551953315734863,1988-12-30
2.034224033355713,1989-01-03
2.065680503845215,1989-01-04
2.0447096824645996,1989-01-05
2.034224033355713,1989-01-06
2.034224033355713,1989-01-09
2.023738145828247,1989-01-10
2.034224033355713,1989-01-11
2.034224033355713,1989-01-12
2.023738145828247,1989-01-13
2.002767562866211,1989-01-16
2.0132527351379395,1989-01-17
2.0447096824645996,1989-01-18
2.034224033355713,1989-01-19
2.023738145828247,1989-01-20
2.023738145828247,1989-01-23
2.034224033355713,1989-01-24
2.034224033355713,1989-01-25
2.034224033355713,1989-01-26
2.0447096824645996,1989-01-27
2.065680503845215,1989-01-30
2.0866527557373047,1989-01-31
2.0551953315734863,1989-02-01
2.0447096824645996,1989-02-02
2.0551953315734863,1989-02-03
2.065680503845215,1989-02-06
2.065680503845215,1989-02-07
2.0447096824645996,1989-02-08
2.023738145828247,1989-02-09
2.002767562866211,1989-02-10
2.023738145828247,1989-02-13
2.0132527351379395,1989-02-14
2.0132527351379395,1989-02-15
2.0132527351379395,1989-02-16
2.023738145828247,1989-02-17
2.0132527351379395,1989-02-21
1.981796145439148,1989-02-22
2.002767562866211,1989-02-23
1.981796145439148,1989-02-24
1.981796145439148,1989-02-27
2.002767562866211,1989-02-28
1.9929101467132568,1989-03-01
2.00362491607666,1989-03-02
1.9929101467132568,1989-03-03
2.00362491607666,1989-03-06
1.982194185256958,1989-03-07
1.982194185256958,1989-03-08
1.982194185256958,1989-03-09
1.9714816808700562,1989-03-10
1.9929101467132568,1989-03-13
2.014338493347168,1989-03-14
2.0250537395477295,1989-03-15
2.057197093963623,1989-03-16
2.0357658863067627,1989-03-17
2.0357658863067627,1989-03-20
2.0357658863067627,1989-03-21
2.057197093963623,1989-03-22
2.057197093963623,1989-03-23
2.0679116249084473,1989-03-27
2.0786266326904297,1989-03-28
2.0786266326904297,1989-03-29
2.0679116249084473,1989-03-30
2.10005521774292,1989-03-31
2.110769748687744,1989-04-03
2.0893406867980957,1989-04-04
2.0893406867980957,1989-04-05
2.10005521774292,1989-04-06
2.10005521774292,1989-04-07
2.0786266326904297,1989-04-10
2.0786266326904297,1989-04-11
2.0786266326904297,1989-04-12
2.0679116249084473,1989-04-13
2.0893406867980957,1989-04-14
2.10005521774292,1989-04-17
2.10005521774292,1989-04-18
2.110769748687744,1989-04-19
2.10005521774292,1989-04-20
2.10005521774292,1989-04-21
2.10005521774292,1989-04-24
2.0786266326904297,1989-04-25
2.0893406867980957,1989-04-26
2.10005521774292,1989-04-27
2.10005521774292,1989-04-28
2.1214845180511475,1989-05-01
2.110769748687744,1989-05-02
2.1214845180511475,1989-05-03
2.1214845180511475,1989-05-04
2.1214845180511475,1989-05-05
2.10005521774292,1989-05-08
2.0893406867980957,1989-05-09
2.10005521774292,1989-05-10
2.1214845180511475,1989-05-11
2.2072017192840576,1989-05-12
2.2393453121185303,1989-05-15
2.2393453121185303,1989-05-16
2.2393453121185303,1989-05-17
2.2393453121185303,1989-05-18
2.2500598430633545,1989-05-19
2.28220272064209,1989-05-22
2.260774612426758,1989-05-23
2.2500598430633545,1989-05-24
2.2072017192840576,1989-05-25
2.2286295890808105,1989-05-26
2.1964871883392334,1989-05-30
2.2286295890808105,1989-05-31
2.229504108428955,1989-06-01
2.2513625621795654,1989-06-02
2.2513625621795654,1989-06-05
2.2732203006744385,1989-06-06
2.2732203006744385,1989-06-07
2.2732203006744385,1989-06-08
2.2732203006744385,1989-06-09
2.2732203006744385,1989-06-12
2.2513625621795654,1989-06-13
2.2841503620147705,1989-06-14
2.2513625621795654,1989-06-15
2.2732203006744385,1989-06-16
