FWONK,Date
31.828908920288086,2018-03-06
32.56637191772461,2018-03-07
32.66469955444336,2018-03-08
32.57620620727539,2018-03-09
32.517208099365234,2018-03-12
31.927236557006836,2018-03-13
31.00295066833496,2018-03-14
32.06489562988281,2018-03-15
32.11405944824219,2018-03-16
30.678466796875,2018-03-19
30.176990509033203,2018-03-20
30.432645797729492,2018-03-21
29.852506637573242,2018-03-22
30.01966667175293,2018-03-23
30.717796325683594,2018-03-26
30.294984817504883,2018-03-27
30.35398292541504,2018-03-28
30.33431625366211,2018-03-29
28.99704933166504,2018-04-02
28.918386459350586,2018-04-03
29.518190383911133,2018-04-04
29.685348510742188,2018-04-05
29.262537002563477,2018-04-06
28.918386459350586,2018-04-09
29.1248779296875,2018-04-10
29.34119987487793,2018-04-11
28.99704933166504,2018-04-12
28.810226440429688,2018-04-13
29.469026565551758,2018-04-16
29.193706512451172,2018-04-17
29.90167236328125,2018-04-18
30.0884952545166,2018-04-19
30.00983238220215,2018-04-20
30.186824798583984,2018-04-23
30.176990509033203,2018-04-24
29.567354202270508,2018-04-25
29.45919418334961,2018-04-26
28.977384567260742,2018-04-27
29.026548385620117,2018-04-30
29.0363826751709,2018-05-01
29.301868438720703,2018-05-02
31.022615432739258,2018-05-03
32.281219482421875,2018-05-04
31.366764068603516,2018-05-07
31.042280197143555,2018-05-08
30.167158126831055,2018-05-09
29.508358001708984,2018-05-10
30.167158126831055,2018-05-11
29.783676147460938,2018-05-14
29.606685638427734,2018-05-15
29.587020874023438,2018-05-16
30.275320053100586,2018-05-17
31.356931686401367,2018-05-18
31.24877166748047,2018-05-21
31.31760025024414,2018-05-22
30.88495635986328,2018-05-23
30.481809616088867,2018-05-24
30.314651489257812,2018-05-25
30.501474380493164,2018-05-29
30.698131561279297,2018-05-30
31.052114486694336,2018-05-31
31.622419357299805,2018-06-01
30.727630615234375,2018-06-04
30.9636173248291,2018-06-05
31.848573684692383,2018-06-06
31.681415557861328,2018-06-07
31.474925994873047,2018-06-08
31.4650936126709,2018-06-11
32.12389373779297,2018-06-12
31.946903228759766,2018-06-13
32.822025299072266,2018-06-14
34.00196838378906,2018-06-15
33.195674896240234,2018-06-18
32.9301872253418,2018-06-19
33.52015686035156,2018-06-20
33.07767868041992,2018-06-21
34.72959518432617,2018-06-22
35.3392333984375,2018-06-25
35.46706008911133,2018-06-26
35.60472106933594,2018-06-27
36.411014556884766,2018-06-28
36.509342193603516,2018-06-29
36.932151794433594,2018-07-02
37.29596710205078,2018-07-03
36.981319427490234,2018-07-05
37.99409866333008,2018-07-06
38.03343200683594,2018-07-09
38.4267463684082,2018-07-10
36.62733459472656,2018-07-11
36.75516128540039,2018-07-12
37.708946228027344,2018-07-13
37.413963317871094,2018-07-16
37.856441497802734,2018-07-17
37.55162048339844,2018-07-18
37.3942985534668,2018-07-19
37.55162048339844,2018-07-20
36.00786590576172,2018-07-23
35.45722579956055,2018-07-24
34.749263763427734,2018-07-25
35.56538772583008,2018-07-26
33.86430740356445,2018-07-27
34.20845413208008,2018-07-30
34.6607666015625,2018-07-31
34.4837760925293,2018-08-01
34.19862365722656,2018-08-02
34.38544845581055,2018-08-03
34.6607666015625,2018-08-06
34.80826187133789,2018-08-07
33.65781784057617,2018-08-08
34.503440856933594,2018-08-09
35.299903869628906,2018-08-10
34.90658950805664,2018-08-13
35.75221252441406,2018-08-14
35.181907653808594,2018-08-15
34.39527893066406,2018-08-16
34.56243896484375,2018-08-17
34.87709045410156,2018-08-20
35.32939910888672,2018-08-21
35.46706008911133,2018-08-22
35.7128791809082,2018-08-23
36.155357360839844,2018-08-24
36.52900695800781,2018-08-27
36.62733459472656,2018-08-28
36.58800506591797,2018-08-29
36.470008850097656,2018-08-30
36.34218215942383,2018-08-31
36.43067932128906,2018-09-04
36.38151550292969,2018-09-05
35.34906768798828,2018-09-06
34.53293991088867,2018-09-07
34.414947509765625,2018-09-10
34.621437072753906,2018-09-11
34.857425689697266,2018-09-12
35.17207336425781,2018-09-13
35.30973434448242,2018-09-14
35.47689437866211,2018-09-17
38.10226058959961,2018-09-18
37.10914611816406,2018-09-19
36.96165084838867,2018-09-20
36.78466033935547,2018-09-21
35.99803161621094,2018-09-24
36.10619354248047,2018-09-25
36.1946907043457,2018-09-26
36.31268310546875,2018-09-27
36.568336486816406,2018-09-28
36.21435546875,2018-10-01
36.371681213378906,2018-10-02
36.155357360839844,2018-10-03
35.152408599853516,2018-10-04
34.96558380126953,2018-10-05
34.63126754760742,2018-10-08
34.49361038208008,2018-10-09
32.822025299072266,2018-10-10
32.2320556640625,2018-10-11
32.36971664428711,2018-10-12
32.50737380981445,2018-10-15
33.431663513183594,2018-10-16
33.9626350402832,2018-10-17
33.2841682434082,2018-10-18
33.294002532958984,2018-10-19
33.27433776855469,2018-10-22
32.66469955444336,2018-10-23
31.819076538085938,2018-10-24
32.22222137451172,2018-10-25
31.081613540649414,2018-10-26
30.65880012512207,2018-10-29
31.740413665771484,2018-10-30
32.52703857421875,2018-10-31
33.27433776855469,2018-11-01
33.38249969482422,2018-11-02
33.11701202392578,2018-11-05
33.22517013549805,2018-11-06
33.529991149902344,2018-11-07
33.490657806396484,2018-11-08
32.11405944824219,2018-11-09
31.22910499572754,2018-11-12
31.809242248535156,2018-11-13
31.31760025024414,2018-11-14
31.622419357299805,2018-11-15
31.10127830505371,2018-11-16
29.370698928833008,2018-11-19
28.515241622924805,2018-11-20
28.908554077148438,2018-11-21
29.242870330810547,2018-11-23
30.147493362426758,2018-11-26
29.744346618652344,2018-11-27
30.23598861694336,2018-11-28
29.872173309326172,2018-11-29
29.321533203125,2018-11-30
30.796459197998047,2018-12-03
29.43952751159668,2018-12-04
30.058996200561523,2018-12-06
31.838741302490234,2018-12-07
31.042280197143555,2018-12-10
31.199607849121094,2018-12-11
31.85840606689453,2018-12-12
31.327434539794922,2018-12-13
30.816125869750977,2018-12-14
30.09832763671875,2018-12-17
30.157325744628906,2018-12-18
29.488691329956055,2018-12-19
28.741395950317383,2018-12-20
27.89577293395996,2018-12-21
27.32546615600586,2018-12-24
28.702064514160156,2018-12-26
28.928220748901367,2018-12-27
29.242870330810547,2018-12-28
30.186824798583984,2018-12-31
30.44247817993164,2019-01-02
30.32448387145996,2019-01-03
31.11111068725586,2019-01-04
31.5535888671875,2019-01-07
31.514257431030273,2019-01-08
31.53392219543457,2019-01-09
31.65191650390625,2019-01-10
31.67158317565918,2019-01-11
30.66863250732422,2019-01-14
30.914453506469727,2019-01-15
30.737462997436523,2019-01-16
30.825958251953125,2019-01-17
31.504425048828125,2019-01-18
30.471975326538086,2019-01-22
30.265487670898438,2019-01-23
30.0,2019-01-24
30.727630615234375,2019-01-25
31.297935485839844,2019-01-28
30.530973434448242,2019-01-29
29.921337127685547,2019-01-30
30.845624923706055,2019-01-31
31.11111068725586,2019-02-01
31.386430740356445,2019-02-04
31.386430740356445,2019-02-05
30.226154327392578,2019-02-06
30.88495635986328,2019-02-07
30.609636306762695,2019-02-08
30.00983238220215,2019-02-11
30.796459197998047,2019-02-12
30.403146743774414,2019-02-13
30.5899715423584,2019-02-14
30.904621124267578,2019-02-15
30.186824798583984,2019-02-19
31.081613540649414,2019-02-20
30.7866268157959,2019-02-21
31.6420841217041,2019-02-22
30.943952560424805,2019-02-25
30.8751220703125,2019-02-26
30.481809616088867,2019-02-27
30.599803924560547,2019-02-28
33.02851486206055,2019-03-01
33.31366729736328,2019-03-04
32.6057014465332,2019-03-05
33.37266540527344,2019-03-06
32.90068817138672,2019-03-07
32.26155471801758,2019-03-08
33.9822998046875,2019-03-11
34.63126754760742,2019-03-12
34.21828842163086,2019-03-13
34.19862365722656,2019-03-14
34.39527893066406,2019-03-15
34.29695129394531,2019-03-18
33.89380645751953,2019-03-19
33.942970275878906,2019-03-20
34.69026565551758,2019-03-21
33.56932067871094,2019-03-22
33.303836822509766,2019-03-25
33.874141693115234,2019-03-26
34.69026565551758,2019-03-27
34.49361038208008,2019-03-28
34.464111328125,2019-03-29
35.083580017089844,2019-04-01
34.621437072753906,2019-04-02
35.11307907104492,2019-04-03
35.378562927246094,2019-04-04
36.28318786621094,2019-04-05
36.00786590576172,2019-04-08
36.401180267333984,2019-04-09
36.55850601196289,2019-04-10
37.12881088256836,2019-04-11
36.9124870300293,2019-04-12
37.22713851928711,2019-04-15
36.97148513793945,2019-04-16
36.88298797607422,2019-04-17
37.02064895629883,2019-04-18
36.8731575012207,2019-04-22
37.30580139160156,2019-04-23
36.97148513793945,2019-04-24
36.66666793823242,2019-04-25
37.708946228027344,2019-04-26
37.90560531616211,2019-04-29
38.161258697509766,2019-04-30
37.374629974365234,2019-05-01
38.023597717285156,2019-05-02
38.4660758972168,2019-05-03
37.89577102661133,2019-05-06
37.16814041137695,2019-05-07
37.050148010253906,2019-05-08
38.55457305908203,2019-05-09
37.87610626220703,2019-05-10
36.568336486816406,2019-05-13
36.86332321166992,2019-05-14
36.932151794433594,2019-05-15
37.60078811645508,2019-05-16
37.374629974365234,2019-05-17
37.728614807128906,2019-05-20
37.68928146362305,2019-05-21
37.47296142578125,2019-05-22
37.138641357421875,2019-05-23
37.50245666503906,2019-05-24
37.040313720703125,2019-05-28
36.9124870300293,2019-05-29
35.89970397949219,2019-05-30
36.705997467041016,2019-05-31
36.1946907043457,2019-06-03
36.81415939331055,2019-06-04
36.66666793823242,2019-06-05
37.56145477294922,2019-06-06
37.482791900634766,2019-06-07
37.21730422973633,2019-06-10
36.637168884277344,2019-06-11
36.31268310546875,2019-06-12
36.637168884277344,2019-06-13
35.929203033447266,2019-06-14
36.77482986450195,2019-06-17
36.48967742919922,2019-06-18
37.03048324584961,2019-06-19
37.16814041137695,2019-06-20
37.26647186279297,2019-06-21
36.58800506591797,2019-06-24
35.88003921508789,2019-06-25
35.36873245239258,2019-06-26
35.61455154418945,2019-06-27
36.78466033935547,2019-06-28
36.7158317565918,2019-07-01
36.46017837524414,2019-07-02
36.67649841308594,2019-07-03
36.7158317565918,2019-07-05
36.302852630615234,2019-07-08
36.79449462890625,2019-07-09
37.93510437011719,2019-07-10
37.68928146362305,2019-07-11
37.728614807128906,2019-07-12
37.954769134521484,2019-07-15
38.053096771240234,2019-07-16
38.08259582519531,2019-07-17
38.34808349609375,2019-07-18
37.88594055175781,2019-07-19
38.053096771240234,2019-07-22
38.21042251586914,2019-07-23
38.2694206237793,2019-07-24
38.298919677734375,2019-07-25
39.04621505737305,2019-07-26
38.741397857666016,2019-07-29
38.84955978393555,2019-07-30
38.72172927856445,2019-07-31
39.10520935058594,2019-08-01
38.81022644042969,2019-08-02
37.16814041137695,2019-08-05
38.20058822631836,2019-08-06
38.829891204833984,2019-08-07
40.393314361572266,2019-08-08
40.383480072021484,2019-08-09
39.22320556640625,2019-08-12
39.813175201416016,2019-08-13
39.36086654663086,2019-08-14
39.813175201416016,2019-08-15
40.147491455078125,2019-08-16
40.324485778808594,2019-08-19
40.70796585083008,2019-08-20
40.60963439941406,2019-08-21
39.78367614746094,2019-08-22
38.928218841552734,2019-08-23
39.78367614746094,2019-08-26
39.321533203125,2019-08-27
39.036380767822266,2019-08-28
39.89183807373047,2019-08-29
41.04228210449219,2019-08-30
41.33726501464844,2019-09-03
41.54375457763672,2019-09-04
41.95673370361328,2019-09-05
42.074729919433594,2019-09-06
42.2517204284668,2019-09-09
41.071781158447266,2019-09-10
41.41592788696289,2019-09-11
41.82891082763672,2019-09-12
41.63225173950195,2019-09-13
41.15044021606445,2019-09-16
41.76007843017578,2019-09-17
41.18977355957031,2019-09-18
40.51130676269531,2019-09-19
41.43559646606445,2019-09-20
41.3765983581543,2019-09-23
40.865291595458984,2019-09-24
40.678466796875,2019-09-25
40.59980392456055,2019-09-26
40.12782669067383,2019-09-27
40.89479064941406,2019-09-30
39.616519927978516,2019-10-01
39.380531311035156,2019-10-02
40.324485778808594,2019-10-03
40.924285888671875,2019-10-04
40.8554573059082,2019-10-07
40.16715621948242,2019-10-08
40.294986724853516,2019-10-09
40.26548767089844,2019-10-10
40.6981315612793,2019-10-11
40.422813415527344,2019-10-14
40.37364959716797,2019-10-15
40.24582290649414,2019-10-16
40.81612777709961,2019-10-17
40.75712966918945,2019-10-18
40.84562301635742,2019-10-21
40.8554573059082,2019-10-22
40.81612777709961,2019-10-23
40.79645919799805,2019-10-24
40.717796325683594,2019-10-25
41.494590759277344,2019-10-28
40.58013916015625,2019-10-29
40.8554573059082,2019-10-30
41.78957748413086,2019-10-31
41.258602142333984,2019-11-01
40.45231246948242,2019-11-04
40.80629348754883,2019-11-05
39.744346618652344,2019-11-06
39.164207458496094,2019-11-07
39.19370651245117,2019-11-08
41.89773941040039,2019-11-11
42.4287109375,2019-11-12
42.25663757324219,2019-11-13
42.2517204284668,2019-11-14
42.84169006347656,2019-11-15
43.51032257080078,2019-11-18
44.169124603271484,2019-11-19
44.02163314819336,2019-11-20
43.018680572509766,2019-11-21
43.195674896240234,2019-11-22
44.178958892822266,2019-11-25
44.601768493652344,2019-11-26
44.73942947387695,2019-11-27
44.33628463745117,2019-11-29
43.63814926147461,2019-12-02
43.726646423339844,2019-12-03
43.54965591430664,2019-12-04
44.22812271118164,2019-12-05
44.178958892822266,2019-12-06
44.05113220214844,2019-12-09
44.20845413208008,2019-12-10
44.414947509765625,2019-12-11
43.303836822509766,2019-12-12
43.11701202392578,2019-12-13
43.1268424987793,2019-12-16
43.402164459228516,2019-12-17
43.27433776855469,2019-12-18
45.398231506347656,2019-12-19
45.19173812866211,2019-12-20
45.06391143798828,2019-12-23
45.13274383544922,2019-12-24
45.20157241821289,2019-12-26
45.20157241821289,2019-12-27
44.73942947387695,2019-12-30
45.1966552734375,2019-12-31
45.40806198120117,2020-01-02
45.250736236572266,2020-01-03
45.3588981628418,2020-01-06
44.709930419921875,2020-01-07
44.405113220214844,2020-01-08
44.92625427246094,2020-01-09
44.88692092895508,2020-01-10
44.8377571105957,2020-01-13
45.94886779785156,2020-01-14
46.20452117919922,2020-01-15
46.932151794433594,2020-01-16
47.246803283691406,2020-01-17
47.522125244140625,2020-01-21
47.718780517578125,2020-01-22
46.941986083984375,2020-01-23
46.44050979614258,2020-01-24
46.31268310546875,2020-01-27
46.24877166748047,2020-01-28
46.25368881225586,2020-01-29
46.58800506591797,2020-01-30
46.00786590576172,2020-01-31
45.8407096862793,2020-02-03
46.62733459472656,2020-02-04
46.371681213378906,2020-02-05
46.607669830322266,2020-02-06
45.860374450683594,2020-02-07
46.607669830322266,2020-02-10
46.78466033935547,2020-02-11
46.302852630615234,2020-02-12
46.401180267333984,2020-02-13
46.066864013671875,2020-02-14
45.7128791809082,2020-02-18
46.13569259643555,2020-02-19
46.027530670166016,2020-02-20
45.594886779785156,2020-02-21
44.6607666015625,2020-02-24
42.241886138916016,2020-02-25
39.1248779296875,2020-02-26
37.64011764526367,2020-02-27
38.407081604003906,2020-02-28
37.16814041137695,2020-03-02
37.0698127746582,2020-03-03
37.45329284667969,2020-03-04
34.79842758178711,2020-03-05
34.4837760925293,2020-03-06
29.45919418334961,2020-03-09
31.297935485839844,2020-03-10
28.131759643554688,2020-03-11
25.11307716369629,2020-03-12
27.030481338500977,2020-03-13
20.167158126831055,2020-03-16
21.779743194580078,2020-03-17
20.35398292541504,2020-03-18
23.608652114868164,2020-03-19
22.615535736083984,2020-03-20
21.091445922851562,2020-03-23
23.480825424194336,2020-03-24
24.827924728393555,2020-03-25
26.558504104614258,2020-03-26
26.87315559387207,2020-03-27
26.135692596435547,2020-03-30
26.77482795715332,2020-03-31
23.952802658081055,2020-04-01
24.129793167114258,2020-04-02
21.504425048828125,2020-04-03
22.43854522705078,2020-04-06
21.6420841217041,2020-04-07
23.077678680419922,2020-04-08
24.503440856933594,2020-04-09
23.79547691345215,2020-04-13
24.272369384765625,2020-04-14
23.156341552734375,2020-04-15
21.897737503051758,2020-04-16
24.857423782348633,2020-04-17
25.467060089111328,2020-04-20
25.172075271606445,2020-04-21
25.368732452392578,2020-04-22
27.040315628051758,2020-04-23
26.9813175201416,2020-04-24
29.075712203979492,2020-04-27
29.528024673461914,2020-04-28
31.56342124938965,2020-04-29
31.65191650390625,2020-04-30
30.68829917907715,2020-05-01
31.297935485839844,2020-05-04
30.8751220703125,2020-05-05
30.747295379638672,2020-05-06
29.842674255371094,2020-05-07
30.196657180786133,2020-05-08
29.400196075439453,2020-05-11
28.879056930541992,2020-05-12
28.151426315307617,2020-05-13
29.64601707458496,2020-05-14
29.685348510742188,2020-05-15
32.34021759033203,2020-05-18
32.291053771972656,2020-05-19
32.625370025634766,2020-05-20
31.69124984741211,2020-05-21
32.35988235473633,2020-05-22
32.83185958862305,2020-05-26
34.414947509765625,2020-05-27
33.6086540222168,2020-05-28
34.070796966552734,2020-05-29
34.473941802978516,2020-06-01
35.34906768798828,2020-06-02
36.31268310546875,2020-06-03
35.79154586791992,2020-06-04
36.29301834106445,2020-06-05
37.53195571899414,2020-06-08
35.55555725097656,2020-06-09
36.38151550292969,2020-06-10
33.52015686035156,2020-06-11
35.683380126953125,2020-06-12
35.70304870605469,2020-06-15
35.36873245239258,2020-06-16
34.277286529541016,2020-06-17
33.42182922363281,2020-06-18
32.50737380981445,2020-06-19
31.45526123046875,2020-06-22
31.838741302490234,2020-06-23
31.022615432739258,2020-06-24
30.806293487548828,2020-06-25
30.33431625366211,2020-06-26
31.6420841217041,2020-06-29
31.179941177368164,2020-06-30
32.074729919433594,2020-07-01
32.35988235473633,2020-07-02
31.956735610961914,2020-07-06
32.173057556152344,2020-07-07
32.87118911743164,2020-07-08
33.146507263183594,2020-07-09
33.726646423339844,2020-07-10
32.73352813720703,2020-07-13
34.1592903137207,2020-07-14
35.496559143066406,2020-07-15
35.44739532470703,2020-07-16
35.11307907104492,2020-07-17
34.847591400146484,2020-07-20
34.52310562133789,2020-07-21
34.65093231201172,2020-07-22
34.33628463745117,2020-07-23
34.49361038208008,2020-07-24
34.75909423828125,2020-07-27
34.473941802978516,2020-07-28
34.44444274902344,2020-07-29
34.945919036865234,2020-07-30
34.847591400146484,2020-07-31
35.968536376953125,2020-08-03
35.821041107177734,2020-08-04
35.74237823486328,2020-08-05
36.75516128540039,2020-08-06
36.25368881225586,2020-08-07
35.98820114135742,2020-08-10
37.34513473510742,2020-08-11
37.16814041137695,2020-08-12
36.86332321166992,2020-08-13
36.892822265625,2020-08-14
37.19763946533203,2020-08-17
36.5535888671875,2020-08-18
36.78466033935547,2020-08-19
37.46312713623047,2020-08-20
37.42379379272461,2020-08-21
38.88888931274414,2020-08-24
39.4985237121582,2020-08-25
39.33136749267578,2020-08-26
39.33136749267578,2020-08-27
39.577186584472656,2020-08-28
38.32841873168945,2020-08-31
38.04326629638672,2020-09-01
37.9449348449707,2020-09-02
37.7482795715332,2020-09-03
37.34513473510742,2020-09-04
37.02064895629883,2020-09-08
36.47984313964844,2020-09-09
36.07669448852539,2020-09-10
35.93903732299805,2020-09-11
36.637168884277344,2020-09-14
36.3913459777832,2020-09-15
36.68633270263672,2020-09-16
36.470008850097656,2020-09-17
34.88692092895508,2020-09-18
34.53293991088867,2020-09-21
34.43461227416992,2020-09-22
34.237953186035156,2020-09-23
34.464111328125,2020-09-24
34.73942947387695,2020-09-25
35.12290954589844,2020-09-28
34.77876281738281,2020-09-29
35.66371536254883,2020-09-30
36.52900695800781,2020-10-01
36.45034408569336,2020-10-02
36.86332321166992,2020-10-05
36.9124870300293,2020-10-06
37.177974700927734,2020-10-07
36.96165084838867,2020-10-08
36.54867172241211,2020-10-09
37.03048324584961,2020-10-12
36.21435546875,2020-10-13
35.94886779785156,2020-10-14
35.683380126953125,2020-10-15
35.57522201538086,2020-10-16
34.93608856201172,2020-10-19
35.09341049194336,2020-10-20
35.45722579956055,2020-10-21
36.2340202331543,2020-10-22
36.637168884277344,2020-10-23
35.22123718261719,2020-10-26
35.398231506347656,2020-10-27
34.916419982910156,2020-10-28
35.388397216796875,2020-10-29
35.526058197021484,2020-10-30
35.50638961791992,2020-11-02
36.597835540771484,2020-11-03
37.98426818847656,2020-11-04
38.603736877441406,2020-11-05
38.839725494384766,2020-11-06
40.24582290649414,2020-11-09
40.46214294433594,2020-11-10
39.83284378051758,2020-11-11
40.09832763671875,2020-11-12
40.91445541381836,2020-11-13
41.20943832397461,2020-11-16
41.76007843017578,2020-11-17
41.29301834106445,2020-11-18
40.44247817993164,2020-11-19
40.10816192626953,2020-11-20
41.52408981323242,2020-11-23
41.592918395996094,2020-11-24
41.68141555786133,2020-11-25
41.878074645996094,2020-11-27
41.08161163330078,2020-11-30
42.22222137451172,2020-12-01
43.461158752441406,2020-12-02
43.107177734375,2020-12-03
42.52703857421875,2020-12-04
43.1268424987793,2020-12-07
43.02851486206055,2020-12-08
42.4287109375,2020-12-09
42.291053771972656,2020-12-10
42.079647064208984,2020-12-11
41.946903228759766,2020-12-14
41.504425048828125,2020-12-15
40.76696014404297,2020-12-16
41.56342315673828,2020-12-17
40.963619232177734,2020-12-18
40.1966552734375,2020-12-21
39.45919418334961,2020-12-22
40.53097152709961,2020-12-23
40.97344970703125,2020-12-24
42.418880462646484,2020-12-28
42.49754333496094,2020-12-29
42.11405944824219,2020-12-30
41.88790512084961,2020-12-31
40.186824798583984,2021-01-04
40.058998107910156,2021-01-05
40.629302978515625,2021-01-06
40.90462112426758,2021-01-07
40.79645919799805,2021-01-08
39.705013275146484,2021-01-11
39.44935989379883,2021-01-12
38.9478874206543,2021-01-13
39.24287033081055,2021-01-14
39.065879821777344,2021-01-15
39.68534851074219,2021-01-19
40.80629348754883,2021-01-20
40.285152435302734,2021-01-21
39.950836181640625,2021-01-22
41.04228210449219,2021-01-25
41.297935485839844,2021-01-26
39.9803352355957,2021-01-27
40.1966552734375,2021-01-28
39.55752182006836,2021-01-29
41.66175079345703,2021-02-01
42.45820999145508,2021-02-02
42.53687286376953,2021-02-03
42.94002151489258,2021-02-04
43.588985443115234,2021-02-05
44.38544845581055,2021-02-08
44.503440856933594,2021-02-09
44.59193801879883,2021-02-10
44.75909423828125,2021-02-11
44.709930419921875,2021-02-12
44.4837760925293,2021-02-16
44.700096130371094,2021-02-17
43.7659797668457,2021-02-18
44.44444274902344,2021-02-19
45.57522201538086,2021-02-22
45.54572296142578,2021-02-23
44.73942947387695,2021-02-24
43.264503479003906,2021-02-25
43.166175842285156,2021-02-26
44.700096130371094,2021-03-01
44.139625549316406,2021-03-02
44.65093231201172,2021-03-03
44.267452239990234,2021-03-04
43.628318786621094,2021-03-05
44.8377571105957,2021-03-08
45.06391143798828,2021-03-09
45.11307907104492,2021-03-10
45.80137634277344,2021-03-11
45.67354965209961,2021-03-12
46.22418975830078,2021-03-15
47.05997848510742,2021-03-16
46.9124870300293,2021-03-17
45.80137634277344,2021-03-18
45.60472106933594,2021-03-19
46.165191650390625,2021-03-22
44.513275146484375,2021-03-23
42.54670715332031,2021-03-24
42.54670715332031,2021-03-25
42.43854522705078,2021-03-26
42.281219482421875,2021-03-29
42.753196716308594,2021-03-30
42.56637191772461,2021-03-31
43.09734344482422,2021-04-01
43.490657806396484,2021-04-05
44.19862365722656,2021-04-06
45.19173812866211,2021-04-07
44.945919036865234,2021-04-08
44.719764709472656,2021-04-09
43.53982162475586,2021-04-12
43.461158752441406,2021-04-13
43.51032257080078,2021-04-14
44.00196838378906,2021-04-15
44.237953186035156,2021-04-16
45.152408599853516,2021-04-19
45.20157241821289,2021-04-20
46.46017837524414,2021-04-21
46.22418975830078,2021-04-22
46.45034408569336,2021-04-23
46.04719924926758,2021-04-26
46.0373649597168,2021-04-27
45.74237823486328,2021-04-28
46.51917266845703,2021-04-29
46.155357360839844,2021-04-30
46.175025939941406,2021-05-03
45.3588981628418,2021-05-04
44.99508285522461,2021-05-05
44.86725616455078,2021-05-06
43.51032257080078,2021-05-07
43.03834915161133,2021-05-10
43.23500442504883,2021-05-11
42.517208099365234,2021-05-12
42.73352813720703,2021-05-13
43.32350158691406,2021-05-14
43.156341552734375,2021-05-17
43.697147369384766,2021-05-18
43.254669189453125,2021-05-19
44.306785583496094,2021-05-20
43.71681213378906,2021-05-21
44.237953186035156,2021-05-24
44.1592903137207,2021-05-25
43.697147369384766,2021-05-26
44.709930419921875,2021-05-27
43.90363693237305,2021-05-28
44.18878936767578,2021-06-01
43.11701202392578,2021-06-02
43.392330169677734,2021-06-03
43.2841682434082,2021-06-04
43.57915496826172,2021-06-07
43.79547882080078,2021-06-08
44.53293991088867,2021-06-09
44.503440856933594,2021-06-10
45.044246673583984,2021-06-11
44.54277420043945,2021-06-14
44.24778747558594,2021-06-15
44.25762176513672,2021-06-16
44.19862365722656,2021-06-17
43.57915496826172,2021-06-18
44.52310562133789,2021-06-21
44.54277420043945,2021-06-22
46.00786590576172,2021-06-23
47.482791900634766,2021-06-24
48.092430114746094,2021-06-25
48.78072738647461,2021-06-28
48.23008728027344,2021-06-29
47.40412902832031,2021-06-30
48.161258697509766,2021-07-01
49.262535095214844,2021-07-02
48.32841873168945,2021-07-06
48.741397857666016,2021-07-07
47.7482795715332,2021-07-08
48.062931060791016,2021-07-09
47.718780517578125,2021-07-12
47.35496520996094,2021-07-13
47.20747375488281,2021-07-14
47.32546615600586,2021-07-15
46.46017837524414,2021-07-16
45.3588981628418,2021-07-19
47.11897659301758,2021-07-20
46.81415939331055,2021-07-21
46.696163177490234,2021-07-22
47.050148010253906,2021-07-23
46.78466033935547,2021-07-26
46.597835540771484,2021-07-27
47.050148010253906,2021-07-28
46.607669830322266,2021-07-29
46.14552688598633,2021-07-30
46.48967742919922,2021-08-02
46.066864013671875,2021-08-03
45.929203033447266,2021-08-04
46.61750030517578,2021-08-05
46.76499557495117,2021-08-06
47.64011764526367,2021-08-09
47.581119537353516,2021-08-10
47.5909538269043,2021-08-11
47.88594055175781,2021-08-12
47.964603424072266,2021-08-13
47.34513473510742,2021-08-16
46.58800506591797,2021-08-17
46.55850601196289,2021-08-18
46.470008850097656,2021-08-19
47.26647186279297,2021-08-20
48.23992156982422,2021-08-23
48.633235931396484,2021-08-24
49.311702728271484,2021-08-25
48.407081604003906,2021-08-26
49.00688171386719,2021-08-27
49.22320556640625,2021-08-30
49.69518280029297,2021-08-31
50.43264389038086,2021-09-01
50.353981018066406,2021-09-02
50.54080581665039,2021-09-03
50.06882858276367,2021-09-07
49.66568374633789,2021-09-08
49.370697021484375,2021-09-09
48.95771789550781,2021-09-10
48.76106262207031,2021-09-13
48.65290069580078,2021-09-14
48.56440353393555,2021-09-15
48.967552185058594,2021-09-16
48.692230224609375,2021-09-17
48.37758255004883,2021-09-20
48.2694206237793,2021-09-21
49.675514221191406,2021-09-22
50.12782669067383,2021-09-23
49.73451232910156,2021-09-24
50.76696014404297,2021-09-27
50.088497161865234,2021-09-28
49.950836181640625,2021-09-29
50.55064010620117,2021-09-30
52.02556610107422,2021-10-01
51.15044021606445,2021-10-04
52.01573181152344,2021-10-05
52.30088424682617,2021-10-06
52.52703857421875,2021-10-07
52.2123908996582,2021-10-08
52.39921188354492,2021-10-11
52.487709045410156,2021-10-12
52.97935104370117,2021-10-13
54.33628463745117,2021-10-14
53.42182922363281,2021-10-15
53.146507263183594,2021-10-18
53.48082733154297,2021-10-19
53.74631118774414,2021-10-20
53.85447311401367,2021-10-21
53.9822998046875,2021-10-22
54.572269439697266,2021-10-25
54.178958892822266,2021-10-26
54.24778747558594,2021-10-27
55.12290954589844,2021-10-28
54.86725616455078,2021-10-29
56.18485641479492,2021-11-01
56.32251739501953,2021-11-02
54.818092346191406,2021-11-03
56.14552688598633,2021-11-04
57.44346237182617,2021-11-05
57.10914611816406,2021-11-08
56.8731575012207,2021-11-09
57.522125244140625,2021-11-10
57.9449348449707,2021-11-11
57.60078811645508,2021-11-12
58.633235931396484,2021-11-15
