LRCX,Date
1.0568045377731323,1991-02-14
1.1528780460357666,1991-02-15
1.128860592842102,1991-02-19
1.080823302268982,1991-02-20
1.1048415899276733,1991-02-21
1.1528780460357666,1991-02-22
1.1528780460357666,1991-02-25
1.1528780460357666,1991-02-26
1.1528780460357666,1991-02-27
1.176896572113037,1991-02-28
1.2009152173995972,1991-03-01
1.2969876527786255,1991-03-04
1.3210065364837646,1991-03-05
1.3690422773361206,1991-03-06
1.3450247049331665,1991-03-07
1.3450247049331665,1991-03-08
1.3450247049331665,1991-03-11
1.3210065364837646,1991-03-12
1.3210065364837646,1991-03-13
1.3330156803131104,1991-03-14
1.2969876527786255,1991-03-15
1.2969876527786255,1991-03-18
1.2969876527786255,1991-03-19
1.2969876527786255,1991-03-20
1.2729694843292236,1991-03-21
1.2729694843292236,1991-03-22
1.3450247049331665,1991-03-25
1.3210065364837646,1991-03-26
1.3690422773361206,1991-03-27
1.3690422773361206,1991-03-28
1.3930611610412598,1991-04-01
1.4170790910720825,1991-04-02
1.4170790910720825,1991-04-03
1.3930611610412598,1991-04-04
1.3690422773361206,1991-04-05
1.4651150703430176,1991-04-08
1.441097617149353,1991-04-09
1.441097617149353,1991-04-10
1.6332441568374634,1991-04-11
1.609225869178772,1991-04-12
1.5852075815200806,1991-04-15
1.5371708869934082,1991-04-16
1.729317545890808,1991-04-17
1.729317545890808,1991-04-18
1.6572624444961548,1991-04-19
1.6812801361083984,1991-04-22
1.6572624444961548,1991-04-23
1.753335952758789,1991-04-24
1.801371693611145,1991-04-25
1.801371693611145,1991-04-26
1.729317545890808,1991-04-29
1.5852075815200806,1991-04-30
1.609225869178772,1991-05-01
1.705298900604248,1991-05-02
1.705298900604248,1991-05-03
1.705298900604248,1991-05-06
1.705298900604248,1991-05-07
1.729317545890808,1991-05-08
1.753335952758789,1991-05-09
1.6812801361083984,1991-05-10
1.6812801361083984,1991-05-13
1.6812801361083984,1991-05-14
1.561189889907837,1991-05-15
1.609225869178772,1991-05-16
1.5852075815200806,1991-05-17
1.5852075815200806,1991-05-20
1.5852075815200806,1991-05-21
1.5852075815200806,1991-05-22
1.6332441568374634,1991-05-23
1.5852075815200806,1991-05-24
1.77735435962677,1991-05-28
1.705298900604248,1991-05-29
1.753335952758789,1991-05-30
1.705298900604248,1991-05-31
1.609225869178772,1991-06-03
1.6812801361083984,1991-06-04
1.729317545890808,1991-06-05
1.729317545890808,1991-06-06
1.729317545890808,1991-06-07
1.705298900604248,1991-06-10
1.753335952758789,1991-06-11
1.6812801361083984,1991-06-12
1.6812801361083984,1991-06-13
1.6812801361083984,1991-06-14
1.705298900604248,1991-06-17
1.705298900604248,1991-06-18
1.6812801361083984,1991-06-19
1.729317545890808,1991-06-20
1.729317545890808,1991-06-21
1.705298900604248,1991-06-24
1.6812801361083984,1991-06-25
1.705298900604248,1991-06-26
1.6572624444961548,1991-06-27
1.6572624444961548,1991-06-28
1.6812801361083984,1991-07-01
1.6332441568374634,1991-07-02
1.561189889907837,1991-07-03
1.561189889907837,1991-07-05
1.5371708869934082,1991-07-08
1.561189889907837,1991-07-09
1.6812801361083984,1991-07-10
1.6572624444961548,1991-07-11
1.729317545890808,1991-07-12
1.729317545890808,1991-07-15
1.77735435962677,1991-07-16
1.753335952758789,1991-07-17
1.77735435962677,1991-07-18
1.8253905773162842,1991-07-19
1.8253905773162842,1991-07-22
1.8253905773162842,1991-07-23
1.8253905773162842,1991-07-24
1.801371693611145,1991-07-25
1.8494091033935547,1991-07-26
1.8253905773162842,1991-07-29
1.8734278678894043,1991-07-30
1.9454816579818726,1991-07-31
1.8974452018737793,1991-08-01
1.8974452018737793,1991-08-02
1.9214637279510498,1991-08-05
2.0175364017486572,1991-08-06
2.0175364017486572,1991-08-07
2.065573215484619,1991-08-08
2.0415544509887695,1991-08-09
2.23370099067688,1991-08-12
2.0895917415618896,1991-08-13
1.9935179948806763,1991-08-14
1.9935179948806763,1991-08-15
2.0415544509887695,1991-08-16
1.9454816579818726,1991-08-19
2.0415544509887695,1991-08-20
2.0895917415618896,1991-08-21
2.1136090755462646,1991-08-22
2.0895917415618896,1991-08-23
2.1136090755462646,1991-08-26
2.161646604537964,1991-08-27
2.1376283168792725,1991-08-28
2.1856651306152344,1991-08-29
2.1856651306152344,1991-08-30
2.2096831798553467,1991-09-03
2.1856651306152344,1991-09-04
2.23370099067688,1991-09-05
2.3057568073272705,1991-09-06
2.281738042831421,1991-09-09
2.1856651306152344,1991-09-10
2.1856651306152344,1991-09-11
2.2096831798553467,1991-09-12
2.1376283168792725,1991-09-13
1.9214637279510498,1991-09-16
2.0415544509887695,1991-09-17
2.0415544509887695,1991-09-18
2.0415544509887695,1991-09-19
2.0895917415618896,1991-09-20
2.1376283168792725,1991-09-23
2.1856651306152344,1991-09-24
2.1376283168792725,1991-09-25
2.0175364017486572,1991-09-26
1.8494091033935547,1991-09-27
1.8734278678894043,1991-09-30
1.8734278678894043,1991-10-01
1.8494091033935547,1991-10-02
1.8734278678894043,1991-10-03
1.8494091033935547,1991-10-04
1.6572624444961548,1991-10-07
1.6812801361083984,1991-10-08
1.6812801361083984,1991-10-09
1.8253905773162842,1991-10-10
2.065573215484619,1991-10-11
2.065573215484619,1991-10-14
2.0175364017486572,1991-10-15
2.161646604537964,1991-10-16
2.257720470428467,1991-10-17
2.3057568073272705,1991-10-18
2.281738042831421,1991-10-21
2.161646604537964,1991-10-22
2.0415544509887695,1991-10-23
2.0895917415618896,1991-10-24
2.0415544509887695,1991-10-25
2.2096831798553467,1991-10-28
2.3057568073272705,1991-10-29
2.4018304347991943,1991-10-30
2.569957971572876,1991-10-31
2.5219204425811768,1991-11-01
2.4498655796051025,1991-11-04
2.4258482456207275,1991-11-05
2.49790358543396,1991-11-06
2.5219204425811768,1991-11-07
2.473884105682373,1991-11-08
2.4258482456207275,1991-11-11
2.569957971572876,1991-11-12
2.5459389686584473,1991-11-13
2.593975305557251,1991-11-14
2.49790358543396,1991-11-15
2.4258482456207275,1991-11-18
2.353793144226074,1991-11-19
2.353793144226074,1991-11-20
2.3778109550476074,1991-11-21
2.4018304347991943,1991-11-22
2.3778109550476074,1991-11-25
2.4018304347991943,1991-11-26
2.4258482456207275,1991-11-27
2.4258482456207275,1991-11-29
2.4258482456207275,1991-12-02
2.4498655796051025,1991-12-03
2.4258482456207275,1991-12-04
2.281738042831421,1991-12-05
2.161646604537964,1991-12-06
2.161646604537964,1991-12-09
1.9695003032684326,1991-12-10
1.9695003032684326,1991-12-11
2.065573215484619,1991-12-12
2.0895917415618896,1991-12-13
2.0175364017486572,1991-12-16
1.9935179948806763,1991-12-17
2.0415544509887695,1991-12-18
1.9935179948806763,1991-12-19
1.9454816579818726,1991-12-20
2.065573215484619,1991-12-23
2.1376283168792725,1991-12-24
2.281738042831421,1991-12-26
2.3057568073272705,1991-12-27
2.4258482456207275,1991-12-30
2.4018304347991943,1991-12-31
2.3057568073272705,1992-01-02
2.353793144226074,1992-01-03
2.3778109550476074,1992-01-06
2.569957971572876,1992-01-07
2.617994546890259,1992-01-08
2.7621030807495117,1992-01-09
2.617994546890259,1992-01-10
2.6660304069519043,1992-01-13
2.6660304069519043,1992-01-14
2.7621030807495117,1992-01-15
2.6660304069519043,1992-01-16
2.6420130729675293,1992-01-17
2.6660304069519043,1992-01-20
2.617994546890259,1992-01-21
2.7861223220825195,1992-01-22
2.7621030807495117,1992-01-23
2.834158182144165,1992-01-24
2.882194995880127,1992-01-27
2.9062137603759766,1992-01-28
2.882194995880127,1992-01-29
2.9062137603759766,1992-01-30
2.858177661895752,1992-01-31
2.7861223220825195,1992-02-03
2.7621030807495117,1992-02-04
2.7621030807495117,1992-02-05
2.7380852699279785,1992-02-06
2.6660304069519043,1992-02-07
2.6420130729675293,1992-02-10
2.6660304069519043,1992-02-11
2.7861223220825195,1992-02-12
2.7380852699279785,1992-02-13
2.7621030807495117,1992-02-14
2.7621030807495117,1992-02-18
2.6900486946105957,1992-02-19
2.7140679359436035,1992-02-20
2.7621030807495117,1992-02-21
2.7140679359436035,1992-02-24
2.6420130729675293,1992-02-25
2.7140679359436035,1992-02-26
2.6660304069519043,1992-02-27
2.6420130729675293,1992-02-28
2.7380852699279785,1992-03-02
2.617994546890259,1992-03-03
2.617994546890259,1992-03-04
2.5459389686584473,1992-03-05
2.5459389686584473,1992-03-06
2.6900486946105957,1992-03-09
2.7140679359436035,1992-03-10
2.6660304069519043,1992-03-11
2.5459389686584473,1992-03-12
2.5459389686584473,1992-03-13
2.3778109550476074,1992-03-16
2.5459389686584473,1992-03-17
2.617994546890259,1992-03-18
2.6420130729675293,1992-03-19
2.617994546890259,1992-03-20
2.593975305557251,1992-03-23
2.593975305557251,1992-03-24
2.5219204425811768,1992-03-25
2.473884105682373,1992-03-26
2.257720470428467,1992-03-27
2.3057568073272705,1992-03-30
2.473884105682373,1992-03-31
2.4498655796051025,1992-04-01
2.4498655796051025,1992-04-02
2.3778109550476074,1992-04-03
2.4018304347991943,1992-04-06
2.3057568073272705,1992-04-07
2.0895917415618896,1992-04-08
2.281738042831421,1992-04-09
2.3057568073272705,1992-04-10
2.281738042831421,1992-04-13
2.23370099067688,1992-04-14
2.1376283168792725,1992-04-15
2.23370099067688,1992-04-16
2.4258482456207275,1992-04-20
2.4018304347991943,1992-04-21
2.3778109550476074,1992-04-22
2.3297741413116455,1992-04-23
2.257720470428467,1992-04-24
2.161646604537964,1992-04-27
2.1136090755462646,1992-04-28
2.0895917415618896,1992-04-29
2.1136090755462646,1992-04-30
2.1856651306152344,1992-05-01
2.257720470428467,1992-05-04
2.1856651306152344,1992-05-05
2.1856651306152344,1992-05-06
2.1376283168792725,1992-05-07
2.23370099067688,1992-05-08
2.2096831798553467,1992-05-11
2.2096831798553467,1992-05-12
2.257720470428467,1992-05-13
2.23370099067688,1992-05-14
2.23370099067688,1992-05-15
2.2096831798553467,1992-05-18
2.281738042831421,1992-05-19
2.257720470428467,1992-05-20
2.3057568073272705,1992-05-21
2.281738042831421,1992-05-22
2.2096831798553467,1992-05-26
2.23370099067688,1992-05-27
2.257720470428467,1992-05-28
2.2096831798553467,1992-05-29
2.23370099067688,1992-06-01
2.353793144226074,1992-06-02
2.473884105682373,1992-06-03
2.49790358543396,1992-06-04
2.617994546890259,1992-06-05
2.593975305557251,1992-06-08
2.6420130729675293,1992-06-09
2.593975305557251,1992-06-10
2.569957971572876,1992-06-11
2.593975305557251,1992-06-12
2.5459389686584473,1992-06-15
2.4498655796051025,1992-06-16
2.3057568073272705,1992-06-17
2.353793144226074,1992-06-18
2.23370099067688,1992-06-19
2.2096831798553467,1992-06-22
2.2096831798553467,1992-06-23
2.3297741413116455,1992-06-24
2.257720470428467,1992-06-25
2.257720470428467,1992-06-26
2.281738042831421,1992-06-29
2.281738042831421,1992-06-30
2.3297741413116455,1992-07-01
2.23370099067688,1992-07-02
2.281738042831421,1992-07-06
2.1856651306152344,1992-07-07
2.1856651306152344,1992-07-08
2.161646604537964,1992-07-09
2.4018304347991943,1992-07-10
2.5219204425811768,1992-07-13
2.5459389686584473,1992-07-14
2.5219204425811768,1992-07-15
2.5219204425811768,1992-07-16
2.4498655796051025,1992-07-17
2.4258482456207275,1992-07-20
2.4258482456207275,1992-07-21
2.3057568073272705,1992-07-22
2.281738042831421,1992-07-23
2.2096831798553467,1992-07-24
2.3057568073272705,1992-07-27
2.3057568073272705,1992-07-28
2.281738042831421,1992-07-29
2.3057568073272705,1992-07-30
2.353793144226074,1992-07-31
2.3057568073272705,1992-08-03
2.3778109550476074,1992-08-04
2.4018304347991943,1992-08-05
2.4018304347991943,1992-08-06
2.4498655796051025,1992-08-07
2.3778109550476074,1992-08-10
2.473884105682373,1992-08-11
2.5219204425811768,1992-08-12
2.473884105682373,1992-08-13
2.4498655796051025,1992-08-14
2.473884105682373,1992-08-17
2.49790358543396,1992-08-18
2.593975305557251,1992-08-19
2.6660304069519043,1992-08-20
2.5219204425811768,1992-08-21
2.3778109550476074,1992-08-24
2.473884105682373,1992-08-25
2.473884105682373,1992-08-26
2.617994546890259,1992-08-27
2.617994546890259,1992-08-28
2.593975305557251,1992-08-31
2.6420130729675293,1992-09-01
2.834158182144165,1992-09-02
2.7621030807495117,1992-09-03
2.7140679359436035,1992-09-04
2.7140679359436035,1992-09-08
2.5459389686584473,1992-09-09
2.6420130729675293,1992-09-10
2.6420130729675293,1992-09-11
2.7861223220825195,1992-09-14
2.7380852699279785,1992-09-15
2.7861223220825195,1992-09-16
2.834158182144165,1992-09-17
2.834158182144165,1992-09-18
2.954251289367676,1992-09-21
2.882194995880127,1992-09-22
2.9302310943603516,1992-09-23
3.0743417739868164,1992-09-24
2.954251289367676,1992-09-25
3.050323009490967,1992-09-28
3.1223785877227783,1992-09-29
3.194432497024536,1992-09-30
3.1704161167144775,1992-10-01
3.050323009490967,1992-10-02
3.0022873878479004,1992-10-05
3.1223785877227783,1992-10-06
3.050323009490967,1992-10-07
3.0983595848083496,1992-10-08
3.0743417739868164,1992-10-09
3.1704161167144775,1992-10-12
3.1704161167144775,1992-10-13
3.1223785877227783,1992-10-14
3.2424697875976562,1992-10-15
3.2905070781707764,1992-10-16
3.3865792751312256,1992-10-19
3.2905070781707764,1992-10-20
3.2424697875976562,1992-10-21
3.2424697875976562,1992-10-22
3.1463963985443115,1992-10-23
3.218451738357544,1992-10-26
3.194432497024536,1992-10-27
3.3625614643096924,1992-10-28
3.338542938232422,1992-10-29
3.2424697875976562,1992-10-30
3.3145241737365723,1992-11-02
3.2424697875976562,1992-11-03
3.2664883136749268,1992-11-04
3.3145241737365723,1992-11-05
3.4826529026031494,1992-11-06
3.410597801208496,1992-11-09
3.3625614643096924,1992-11-10
3.3145241737365723,1992-11-11
3.530689001083374,1992-11-12
3.578726291656494,1992-11-13
3.6747992038726807,1992-11-16
3.578726291656494,1992-11-17
3.626762628555298,1992-11-18
3.7228362560272217,1992-11-19
3.626762628555298,1992-11-20
3.6027441024780273,1992-11-23
3.746854782104492,1992-11-24
3.8429274559020996,1992-11-25
3.9630191326141357,1992-11-27
4.011054992675781,1992-11-30
3.890963315963745,1992-12-01
3.9630191326141357,1992-12-02
3.890963315963745,1992-12-03
3.9630191326141357,1992-12-04
3.9630191326141357,1992-12-07
3.9390006065368652,1992-12-08
3.8669445514678955,1992-12-09
3.818908929824829,1992-12-10
3.6507811546325684,1992-12-11
3.6747992038726807,1992-12-14
3.578726291656494,1992-12-15
3.746854782104492,1992-12-16
3.794891357421875,1992-12-17
3.7228362560272217,1992-12-18
3.6988182067871094,1992-12-21
3.6988182067871094,1992-12-22
4.083108901977539,1992-12-23
4.035073280334473,1992-12-24
3.8669445514678955,1992-12-28
3.9870355129241943,1992-12-29
3.9630191326141357,1992-12-30
4.011054992675781,1992-12-31
3.9149837493896484,1993-01-04
3.818908929824829,1993-01-05
3.890963315963745,1993-01-06
4.131146430969238,1993-01-07
3.9149837493896484,1993-01-08
3.9149837493896484,1993-01-11
3.9149837493896484,1993-01-12
3.9149837493896484,1993-01-13
4.39534854888916,1993-01-14
4.39534854888916,1993-01-15
4.515440940856934,1993-01-18
4.611512660980225,1993-01-19
4.611512660980225,1993-01-20
4.707586288452148,1993-01-21
4.707586288452148,1993-01-22
4.707586288452148,1993-01-25
4.803660869598389,1993-01-26
4.515440940856934,1993-01-27
4.587494373321533,1993-01-28
4.755621910095215,1993-01-29
5.163932800292969,1993-02-01
5.187950611114502,1993-02-02
5.187950611114502,1993-02-03
4.971786975860596,1993-02-04
5.043839931488037,1993-02-05
4.99580717086792,1993-02-08
4.827676773071289,1993-02-09
4.8997321128845215,1993-02-10
5.019824028015137,1993-02-11
5.019824028015137,1993-02-12
4.851696014404297,1993-02-16
4.419365882873535,1993-02-17
4.587494373321533,1993-02-18
4.587494373321533,1993-02-19
4.659549236297607,1993-02-22
4.659549236297607,1993-02-23
4.923751354217529,1993-02-24
4.923751354217529,1993-02-25
5.115897178649902,1993-02-26
5.139915943145752,1993-03-01
5.115897178649902,1993-03-02
5.428135871887207,1993-03-03
5.356078624725342,1993-03-04
5.500189304351807,1993-03-05
5.69233512878418,1993-03-08
5.66831636428833,1993-03-09
5.5482258796691895,1993-03-10
5.64430046081543,1993-03-11
5.620279788970947,1993-03-12
5.7163543701171875,1993-03-15
5.500189304351807,1993-03-16
5.380097389221191,1993-03-17
5.476169586181641,1993-03-18
5.500189304351807,1993-03-19
5.572244644165039,1993-03-22
5.452152729034424,1993-03-23
5.524206638336182,1993-03-24
5.64430046081543,1993-03-25
5.764389991760254,1993-03-26
5.836446762084961,1993-03-29
5.764389991760254,1993-03-30
5.7884087562561035,1993-03-31
5.908501625061035,1993-04-01
5.500189304351807,1993-04-02
5.284025192260742,1993-04-05
5.284025192260742,1993-04-06
5.187950611114502,1993-04-07
5.163932800292969,1993-04-08
5.380097389221191,1993-04-12
5.356078624725342,1993-04-13
5.452152729034424,1993-04-14
5.620279788970947,1993-04-15
5.596262454986572,1993-04-16
5.380097389221191,1993-04-19
5.476169586181641,1993-04-20
5.69233512878418,1993-04-21
5.956536769866943,1993-04-22
5.884482383728027,1993-04-23
5.64430046081543,1993-04-26
5.64430046081543,1993-04-27
5.620279788970947,1993-04-28
5.812427520751953,1993-04-29
5.764389991760254,1993-04-30
5.764389991760254,1993-05-03
5.69233512878418,1993-05-04
5.932519435882568,1993-05-05
6.0766282081604,1993-05-06
6.268774509429932,1993-05-07
6.3168110847473145,1993-05-10
6.6050310134887695,1993-05-11
6.653067588806152,1993-05-12
6.50895881652832,1993-05-13
6.653067588806152,1993-05-14
6.749141693115234,1993-05-17
6.917270183563232,1993-05-18
7.349598407745361,1993-05-19
7.5657639503479,1993-05-20
7.397636413574219,1993-05-21
7.325580596923828,1993-05-24
7.253526210784912,1993-05-25
7.157452583312988,1993-05-26
7.181471347808838,1993-05-27
7.109415531158447,1993-05-28
7.397636413574219,1993-06-01
7.301562309265137,1993-06-02
7.157452583312988,1993-06-03
6.893250942230225,1993-06-04
6.893250942230225,1993-06-07
6.989321231842041,1993-06-08
7.133432388305664,1993-06-09
7.01334285736084,1993-06-10
6.989321231842041,1993-06-11
6.869232654571533,1993-06-14
7.181471347808838,1993-06-15
7.061378479003906,1993-06-16
7.109415531158447,1993-06-17
7.0853962898254395,1993-06-18
6.965305805206299,1993-06-21
6.653067588806152,1993-06-22
6.821196556091309,1993-06-23
7.109415531158447,1993-06-24
7.397636413574219,1993-06-25
7.517724990844727,1993-06-28
7.541744709014893,1993-06-29
7.613798141479492,1993-06-30
7.685855865478516,1993-07-01
7.685855865478516,1993-07-02
7.9500555992126465,1993-07-06
7.709873676300049,1993-07-07
7.109415531158447,1993-07-08
7.0853962898254395,1993-07-09
6.989321231842041,1993-07-12
6.989321231842041,1993-07-13
7.421651840209961,1993-07-14
7.445671558380127,1993-07-15
7.181471347808838,1993-07-16
7.0853962898254395,1993-07-19
7.253526210784912,1993-07-20
7.2054877281188965,1993-07-21
7.277543067932129,1993-07-22
7.349598407745361,1993-07-23
7.517724990844727,1993-07-26
7.373615741729736,1993-07-27
7.58978271484375,1993-07-28
7.78192663192749,1993-07-29
8.022109985351562,1993-07-30
8.310327529907227,1993-08-02
8.358366012573242,1993-08-03
8.454438209533691,1993-08-04
8.454438209533691,1993-08-05
8.52649211883545,1993-08-06
8.646586418151855,1993-08-09
9.054896354675293,1993-08-10
8.83873176574707,1993-08-11
8.52649211883545,1993-08-12
8.91079044342041,1993-08-13
8.83873176574707,1993-08-16
8.91079044342041,1993-08-17
9.223026275634766,1993-08-18
9.126952171325684,1993-08-19
8.766678810119629,1993-08-20
9.006860733032227,1993-08-23
9.0789155960083,1993-08-24
9.0789155960083,1993-08-25
8.790698051452637,1993-08-26
8.862751007080078,1993-08-27
9.150970458984375,1993-08-30
9.054896354675293,1993-08-31
9.0789155960083,1993-09-01
9.2710599899292,1993-09-02
9.487225532531738,1993-09-03
9.415172576904297,1993-09-07
9.17498779296875,1993-09-08
9.487225532531738,1993-09-09
9.847502708435059,1993-09-10
10.063667297363281,1993-09-13
9.919557571411133,1993-09-14
10.27983283996582,1993-09-15
9.8715181350708,1993-09-16
9.439189910888672,1993-09-17
9.475215911865234,1993-09-20
9.547273635864258,1993-09-21
9.943573951721191,1993-09-22
9.943573951721191,1993-09-23
10.195765495300293,1993-09-24
10.375901222229004,1993-09-27
10.231793403625488,1993-09-28
10.159738540649414,1993-09-29
9.799463272094727,1993-09-30
9.186997413635254,1993-10-01
9.439189910888672,1993-10-04
8.574533462524414,1993-10-05
8.070146560668945,1993-10-06
8.21425724029541,1993-10-07
8.718643188476562,1993-10-08
8.862751007080078,1993-10-11
9.114940643310547,1993-10-12
8.502474784851074,1993-10-13
8.538503646850586,1993-10-14
8.790698051452637,1993-10-15
8.358366012573242,1993-10-18
7.926039218902588,1993-10-19
7.853982448577881,1993-10-20
7.601792335510254,1993-10-21
7.709873676300049,1993-10-22
7.493710517883301,1993-10-25
7.349598407745361,1993-10-26
7.78192663192749,1993-10-27
7.349598407745361,1993-10-28
7.637816905975342,1993-10-29
8.718643188476562,1993-11-01
9.150970458984375,1993-11-02
8.430420875549316,1993-11-03
7.853982448577881,1993-11-04
7.853982448577881,1993-11-05
8.2863130569458,1993-11-08
8.718643188476562,1993-11-09
9.367136001586914,1993-11-10
9.655354499816895,1993-11-11
9.223026275634766,1993-11-12
8.934804916381836,1993-11-15
8.646586418151855,1993-11-16
8.358366012573242,1993-11-17
8.322340965270996,1993-11-18
8.358366012573242,1993-11-19
8.21425724029541,1993-11-22
8.430420875549316,1993-11-23
8.502474784851074,1993-11-24
8.682613372802734,1993-11-26
8.646586418151855,1993-11-29
8.646586418151855,1993-11-30
8.934804916381836,1993-12-01
9.006860733032227,1993-12-02
9.006860733032227,1993-12-03
8.574533462524414,1993-12-06
8.682613372802734,1993-12-07
8.430420875549316,1993-12-08
8.322340965270996,1993-12-09
8.2863130569458,1993-12-10
7.998093605041504,1993-12-13
8.0341215133667,1993-12-14
7.998093605041504,1993-12-15
8.358366012573242,1993-12-16
8.430420875549316,1993-12-17
8.14220142364502,1993-12-20
8.2863130569458,1993-12-21
8.430420875549316,1993-12-22
8.574533462524414,1993-12-23
8.574533462524414,1993-12-27
8.790698051452637,1993-12-28
8.862751007080078,1993-12-29
9.042886734008789,1993-12-30
9.367136001586914,1993-12-31
9.367136001586914,1994-01-03
8.934804916381836,1994-01-04
9.259052276611328,1994-01-05
8.970834732055664,1994-01-06
8.970834732055664,1994-01-07
9.295077323913574,1994-01-10
10.015629768371582,1994-01-11
10.08768081665039,1994-01-12
10.159738540649414,1994-01-13
10.592068672180176,1994-01-14
10.520013809204102,1994-01-17
9.727409362792969,1994-01-18
9.58329963684082,1994-01-19
9.51124382019043,1994-01-20
9.295077323913574,1994-01-21
9.0789155960083,1994-01-24
9.367136001586914,1994-01-25
9.8715181350708,1994-01-26
9.799463272094727,1994-01-27
10.195765495300293,1994-01-28
10.303845405578613,1994-01-31
10.051658630371094,1994-02-01
9.8715181350708,1994-02-02
9.619328498840332,1994-02-03
8.862751007080078,1994-02-04
9.223026275634766,1994-02-07
9.58329963684082,1994-02-08
9.51124382019043,1994-02-09
9.150970458984375,1994-02-10
9.114940643310547,1994-02-11
9.295077323913574,1994-02-14
9.439189910888672,1994-02-15
10.303845405578613,1994-02-16
10.303845405578613,1994-02-17
10.339874267578125,1994-02-18
10.772208213806152,1994-02-22
10.664122581481934,1994-02-23
10.375901222229004,1994-02-24
10.339874267578125,1994-02-25
10.375901222229004,1994-02-28
10.375901222229004,1994-03-01
10.447957038879395,1994-03-02
10.736178398132324,1994-03-03
10.880288124084473,1994-03-04
11.348644256591797,1994-03-07
11.096450805664062,1994-03-08
10.700149536132812,1994-03-09
10.700149536132812,1994-03-10
10.664122581481934,1994-03-11
10.447957038879395,1994-03-14
10.592068672180176,1994-03-15
10.447957038879395,1994-03-16
10.880288124084473,1994-03-17
11.024393081665039,1994-03-18
10.952340126037598,1994-03-21
10.916315078735352,1994-03-22
10.808233261108398,1994-03-23
9.8715181350708,1994-03-24
9.655354499816895,1994-03-25
9.006860733032227,1994-03-28
8.430420875549316,1994-03-29
8.430420875549316,1994-03-30
8.934804916381836,1994-03-31
8.718643188476562,1994-04-04
9.295077323913574,1994-04-05
9.367136001586914,1994-04-06
9.727409362792969,1994-04-07
9.835492134094238,1994-04-08
9.439189910888672,1994-04-11
8.358366012573242,1994-04-12
7.5657639503479,1994-04-13
7.5297393798828125,1994-04-14
7.637816905975342,1994-04-15
7.223503589630127,1994-04-18
6.953297138214111,1994-04-19
7.061378479003906,1994-04-20
8.2863130569458,1994-04-21
8.2863130569458,1994-04-22
8.646586418151855,1994-04-25
8.790698051452637,1994-04-26
9.042886734008789,1994-04-28
8.718643188476562,1994-04-29
8.898777961730957,1994-05-02
8.718643188476562,1994-05-03
8.358366012573242,1994-05-04
8.718643188476562,1994-05-05
8.574533462524414,1994-05-06
8.862751007080078,1994-05-09
8.754670143127441,1994-05-10
8.646586418151855,1994-05-11
8.718643188476562,1994-05-12
8.430420875549316,1994-05-13
8.106175422668457,1994-05-16
8.14220142364502,1994-05-17
8.574533462524414,1994-05-18
8.646586418151855,1994-05-19
8.2863130569458,1994-05-20
8.358366012573242,1994-05-23
8.322340965270996,1994-05-24
8.2863130569458,1994-05-25
7.745899677276611,1994-05-26
8.070146560668945,1994-05-27
8.2863130569458,1994-05-31
8.682613372802734,1994-06-01
9.006860733032227,1994-06-02
8.862751007080078,1994-06-03
8.934804916381836,1994-06-06
8.646586418151855,1994-06-07
7.998093605041504,1994-06-08
7.78192663192749,1994-06-09
7.926039218902588,1994-06-10
7.637816905975342,1994-06-13
7.962064743041992,1994-06-14
7.926039218902588,1994-06-15
7.926039218902588,1994-06-16
7.78192663192749,1994-06-17
7.277543067932129,1994-06-20
7.78192663192749,1994-06-21
7.926039218902588,1994-06-22
7.493710517883301,1994-06-23
7.745899677276611,1994-06-24
7.817958354949951,1994-06-27
7.853982448577881,1994-06-28
8.070146560668945,1994-06-29
8.070146560668945,1994-06-30
7.998093605041504,1994-07-01
8.14220142364502,1994-07-05
7.962064743041992,1994-07-06
8.322340965270996,1994-07-07
8.502474784851074,1994-07-08
8.574533462524414,1994-07-11
8.574533462524414,1994-07-12
8.718643188476562,1994-07-13
8.934804916381836,1994-07-14
8.646586418151855,1994-07-15
8.520489692687988,1994-07-18
8.21425724029541,1994-07-19
7.78192663192749,1994-07-20
7.745899677276611,1994-07-21
7.78192663192749,1994-07-22
7.493710517883301,1994-07-25
7.601792335510254,1994-07-26
7.637816905975342,1994-07-27
7.709873676300049,1994-07-28
8.14220142364502,1994-07-29
8.466447830200195,1994-08-01
8.574533462524414,1994-08-02
8.934804916381836,1994-08-03
8.574533462524414,1994-08-04
8.790698051452637,1994-08-05
8.934804916381836,1994-08-08
9.58329963684082,1994-08-09
10.411931991577148,1994-08-10
10.051658630371094,1994-08-11
10.26781940460205,1994-08-12
10.556038856506348,1994-08-15
11.096450805664062,1994-08-16
10.952340126037598,1994-08-17
10.664122581481934,1994-08-18
10.646109580993652,1994-08-19
10.880288124084473,1994-08-22
10.700149536132812,1994-08-23
10.718162536621094,1994-08-24
10.916315078735352,1994-08-25
10.844257354736328,1994-08-26
10.844257354736328,1994-08-29
10.952340126037598,1994-08-30
10.231793403625488,1994-08-31
9.8715181350708,1994-09-01
9.979601860046387,1994-09-02
9.943573951721191,1994-09-06
10.375901222229004,1994-09-07
10.375901222229004,1994-09-08
10.592068672180176,1994-09-09
10.988370895385742,1994-09-12
11.510767936706543,1994-09-13
11.384671211242676,1994-09-14
11.672893524169922,1994-09-15
11.672893524169922,1994-09-16
11.528779983520508,1994-09-19
11.204535484313965,1994-09-20
11.384671211242676,1994-09-21
