NI,Date
0.3785599172115326,1982-03-23
0.37430670857429504,1982-03-24
0.37430670857429504,1982-03-25
0.37430670857429504,1982-03-26
0.37430670857429504,1982-03-29
0.37430670857429504,1982-03-30
0.37430670857429504,1982-03-31
0.37430670857429504,1982-04-01
0.3785599172115326,1982-04-02
0.3785599172115326,1982-04-05
0.3785599172115326,1982-04-06
0.3828136622905731,1982-04-07
0.3828136622905731,1982-04-08
0.387067049741745,1982-04-12
0.3828136622905731,1982-04-13
0.3828136622905731,1982-04-14
0.3785599172115326,1982-04-15
0.3828136622905731,1982-04-16
0.3828136622905731,1982-04-19
0.3828136622905731,1982-04-20
0.3828136622905731,1982-04-21
0.387067049741745,1982-04-22
0.3955739736557007,1982-04-23
0.3785599172115326,1982-04-26
0.3785599172115326,1982-04-27
0.37430670857429504,1982-04-28
0.37430670857429504,1982-04-29
0.37430670857429504,1982-04-30
0.37005314230918884,1982-05-03
0.37005314230918884,1982-05-04
0.37430670857429504,1982-05-05
0.3785599172115326,1982-05-06
0.387067049741745,1982-05-07
0.3828136622905731,1982-05-10
0.387067049741745,1982-05-11
0.3828136622905731,1982-05-12
0.387067049741745,1982-05-13
0.3828136622905731,1982-05-14
0.3828136622905731,1982-05-17
0.3785599172115326,1982-05-18
0.37430670857429504,1982-05-19
0.36579981446266174,1982-05-20
0.37430670857429504,1982-05-21
0.37005314230918884,1982-05-24
0.37005314230918884,1982-05-25
0.37005314230918884,1982-05-26
0.36579981446266174,1982-05-27
0.37005314230918884,1982-05-28
0.37430670857429504,1982-06-01
0.37430670857429504,1982-06-02
0.37005314230918884,1982-06-03
0.36579981446266174,1982-06-04
0.37005314230918884,1982-06-07
0.37005314230918884,1982-06-08
0.37005314230918884,1982-06-09
0.37430670857429504,1982-06-10
0.3785599172115326,1982-06-11
0.3828136622905731,1982-06-14
0.3785599172115326,1982-06-15
0.37430670857429504,1982-06-16
0.37430670857429504,1982-06-17
0.37005314230918884,1982-06-18
0.37430670857429504,1982-06-21
0.37430670857429504,1982-06-22
0.37005314230918884,1982-06-23
0.37005314230918884,1982-06-24
0.37005314230918884,1982-06-25
0.37005314230918884,1982-06-28
0.37430670857429504,1982-06-29
0.3785599172115326,1982-06-30
0.37430670857429504,1982-07-01
0.37430670857429504,1982-07-02
0.37430670857429504,1982-07-06
0.3785599172115326,1982-07-07
0.3785599172115326,1982-07-08
0.3828136622905731,1982-07-09
0.387067049741745,1982-07-12
0.387067049741745,1982-07-13
0.3913206160068512,1982-07-14
0.3913206160068512,1982-07-15
0.3913206160068512,1982-07-16
0.3913206160068512,1982-07-19
0.3913206160068512,1982-07-20
0.3913206160068512,1982-07-21
0.387067049741745,1982-07-22
0.3913206160068512,1982-07-23
0.37005314230918884,1982-07-26
0.36579981446266174,1982-07-27
0.36579981446266174,1982-07-28
0.36154597997665405,1982-07-29
0.36579981446266174,1982-07-30
0.37430670857429504,1982-08-02
0.36154597997665405,1982-08-03
0.36154597997665405,1982-08-04
0.36154597997665405,1982-08-05
0.36154597997665405,1982-08-06
0.3572927415370941,1982-08-09
0.3572927415370941,1982-08-10
0.3572927415370941,1982-08-11
0.36154597997665405,1982-08-12
0.37430670857429504,1982-08-13
0.3785599172115326,1982-08-16
0.4040810763835907,1982-08-17
0.4040810763835907,1982-08-18
0.4083346724510193,1982-08-19
0.4210949242115021,1982-08-20
0.4210949242115021,1982-08-23
0.4210949242115021,1982-08-24
0.4210949242115021,1982-08-25
0.41684165596961975,1982-08-26
0.4083346724510193,1982-08-27
0.4125880300998688,1982-08-30
0.4210949242115021,1982-08-31
0.41684165596961975,1982-09-01
0.4210949242115021,1982-09-02
0.4210949242115021,1982-09-03
0.4253486692905426,1982-09-07
0.4253486692905426,1982-09-08
0.4253486692905426,1982-09-09
0.4253486692905426,1982-09-10
0.4210949242115021,1982-09-13
0.4253486692905426,1982-09-14
0.4296019375324249,1982-09-15
0.4253486692905426,1982-09-16
0.4210949242115021,1982-09-17
0.4210949242115021,1982-09-20
0.41684165596961975,1982-09-21
0.41684165596961975,1982-09-22
0.4125880300998688,1982-09-23
0.4125880300998688,1982-09-24
0.41684165596961975,1982-09-27
0.41684165596961975,1982-09-28
0.41684165596961975,1982-09-29
0.4125880300998688,1982-09-30
0.4253486692905426,1982-10-01
0.41684165596961975,1982-10-04
0.4253486692905426,1982-10-05
0.4253486692905426,1982-10-06
0.4253486692905426,1982-10-07
0.44661590456962585,1982-10-08
0.44661590456962585,1982-10-11
0.45512282848358154,1982-10-12
0.4593765437602997,1982-10-13
0.45512282848358154,1982-10-14
0.45512282848358154,1982-10-15
0.44236239790916443,1982-10-18
0.44661590456962585,1982-10-19
0.44661590456962585,1982-10-20
0.44661590456962585,1982-10-21
0.4381088614463806,1982-10-22
0.4083346724510193,1982-10-25
0.3955739736557007,1982-10-26
0.4040810763835907,1982-10-27
0.4040810763835907,1982-10-28
0.3998277187347412,1982-10-29
0.41684165596961975,1982-11-01
0.4125880300998688,1982-11-02
0.41684165596961975,1982-11-03
0.4296019375324249,1982-11-04
0.4296019375324249,1982-11-05
0.4296019375324249,1982-11-08
0.4296019375324249,1982-11-09
0.4338555634021759,1982-11-10
0.4296019375324249,1982-11-11
0.4296019375324249,1982-11-12
0.4253486692905426,1982-11-15
0.4210949242115021,1982-11-16
0.4253486692905426,1982-11-17
0.4210949242115021,1982-11-18
0.4210949242115021,1982-11-19
0.4253486692905426,1982-11-22
0.4125880300998688,1982-11-23
0.4210949242115021,1982-11-24
0.41684165596961975,1982-11-26
0.41684165596961975,1982-11-29
0.4125880300998688,1982-11-30
0.41684165596961975,1982-12-01
0.4210949242115021,1982-12-02
0.4083346724510193,1982-12-03
0.4125880300998688,1982-12-06
0.41684165596961975,1982-12-07
0.4125880300998688,1982-12-08
0.4040810763835907,1982-12-09
0.4125880300998688,1982-12-10
0.4125880300998688,1982-12-13
0.4125880300998688,1982-12-14
0.41684165596961975,1982-12-15
0.41684165596961975,1982-12-16
0.41684165596961975,1982-12-17
0.41684165596961975,1982-12-20
0.41684165596961975,1982-12-21
0.4210949242115021,1982-12-22
0.4210949242115021,1982-12-23
0.4210949242115021,1982-12-27
0.4338555634021759,1982-12-28
0.4296019375324249,1982-12-29
0.4296019375324249,1982-12-30
0.4296019375324249,1982-12-31
0.4296019375324249,1983-01-03
0.4296019375324249,1983-01-04
0.4296019375324249,1983-01-05
0.4296019375324249,1983-01-06
0.4381088614463806,1983-01-07
0.44661590456962585,1983-01-10
0.45086920261383057,1983-01-11
0.46362975239753723,1983-01-12
0.46362975239753723,1983-01-13
0.46362975239753723,1983-01-14
0.4678833782672882,1983-01-17
0.4678833782672882,1983-01-18
0.4593765437602997,1983-01-19
0.45512282848358154,1983-01-20
0.45086920261383057,1983-01-21
0.4381088614463806,1983-01-24
0.41684165596961975,1983-01-25
0.4210949242115021,1983-01-26
0.41684165596961975,1983-01-27
0.4210949242115021,1983-01-28
0.41684165596961975,1983-01-31
0.4210949242115021,1983-02-01
0.41684165596961975,1983-02-02
0.4210949242115021,1983-02-03
0.4210949242115021,1983-02-04
0.41684165596961975,1983-02-07
0.4210949242115021,1983-02-08
0.4253486692905426,1983-02-09
0.4253486692905426,1983-02-10
0.4296019375324249,1983-02-11
0.4210949242115021,1983-02-14
0.4210949242115021,1983-02-15
0.41684165596961975,1983-02-16
0.41684165596961975,1983-02-17
0.4210949242115021,1983-02-18
0.4210949242115021,1983-02-22
0.4296019375324249,1983-02-23
0.4296019375324249,1983-02-24
0.45086920261383057,1983-02-25
0.44236239790916443,1983-02-28
0.44661590456962585,1983-03-01
0.45086920261383057,1983-03-02
0.4593765437602997,1983-03-03
0.4593765437602997,1983-03-04
0.46362975239753723,1983-03-07
0.45512282848358154,1983-03-08
0.45086920261383057,1983-03-09
0.45512282848358154,1983-03-10
0.45512282848358154,1983-03-11
0.4593765437602997,1983-03-14
0.45512282848358154,1983-03-15
0.46362975239753723,1983-03-16
0.4593765437602997,1983-03-17
0.46362975239753723,1983-03-18
0.46362975239753723,1983-03-21
0.46362975239753723,1983-03-22
0.46362975239753723,1983-03-23
0.46362975239753723,1983-03-24
0.4593765437602997,1983-03-25
0.4593765437602997,1983-03-28
0.45512282848358154,1983-03-29
0.44661590456962585,1983-03-30
0.45512282848358154,1983-03-31
0.4593765437602997,1983-04-04
0.4593765437602997,1983-04-05
0.46362975239753723,1983-04-06
0.4593765437602997,1983-04-07
0.4678833782672882,1983-04-08
0.4678833782672882,1983-04-11
0.4678833782672882,1983-04-12
0.47213661670684814,1983-04-13
0.47639045119285583,1983-04-14
0.47639045119285583,1983-04-15
0.48489701747894287,1983-04-18
0.47639045119285583,1983-04-19
0.4806438684463501,1983-04-20
0.47639045119285583,1983-04-21
0.47639045119285583,1983-04-22
0.46362975239753723,1983-04-25
0.46362975239753723,1983-04-26
0.46362975239753723,1983-04-27
0.46362975239753723,1983-04-28
0.46362975239753723,1983-04-29
0.4678833782672882,1983-05-02
0.4678833782672882,1983-05-03
0.4678833782672882,1983-05-04
0.47213661670684814,1983-05-05
0.4678833782672882,1983-05-06
0.46362975239753723,1983-05-09
0.4678833782672882,1983-05-10
0.4678833782672882,1983-05-11
0.4678833782672882,1983-05-12
0.4678833782672882,1983-05-13
0.4593765437602997,1983-05-16
0.45512282848358154,1983-05-17
0.4678833782672882,1983-05-18
0.46362975239753723,1983-05-19
0.4593765437602997,1983-05-20
0.45512282848358154,1983-05-23
0.4593765437602997,1983-05-24
0.45512282848358154,1983-05-25
0.45086920261383057,1983-05-26
0.45512282848358154,1983-05-27
0.4593765437602997,1983-05-31
0.46362975239753723,1983-06-01
0.46362975239753723,1983-06-02
0.45512282848358154,1983-06-03
0.46362975239753723,1983-06-06
0.4678833782672882,1983-06-07
0.4678833782672882,1983-06-08
0.46362975239753723,1983-06-09
0.4678833782672882,1983-06-10
0.47213661670684814,1983-06-13
0.4678833782672882,1983-06-14
0.47213661670684814,1983-06-15
0.4678833782672882,1983-06-16
0.4678833782672882,1983-06-17
0.4678833782672882,1983-06-20
0.46362975239753723,1983-06-21
0.45512282848358154,1983-06-22
0.45086920261383057,1983-06-23
0.45086920261383057,1983-06-24
0.45086920261383057,1983-06-27
0.45086920261383057,1983-06-28
0.45086920261383057,1983-06-29
0.4593765437602997,1983-06-30
0.46362975239753723,1983-07-01
0.46362975239753723,1983-07-05
0.4678833782672882,1983-07-06
0.4678833782672882,1983-07-07
0.46362975239753723,1983-07-08
0.47213661670684814,1983-07-11
0.46362975239753723,1983-07-12
0.4678833782672882,1983-07-13
0.4678833782672882,1983-07-14
0.46362975239753723,1983-07-15
0.47213661670684814,1983-07-18
0.47639045119285583,1983-07-19
0.47639045119285583,1983-07-20
0.47639045119285583,1983-07-21
0.4678833782672882,1983-07-22
0.45086920261383057,1983-07-25
0.4593765437602997,1983-07-26
0.4593765437602997,1983-07-27
0.45086920261383057,1983-07-28
0.44661590456962585,1983-07-29
0.45086920261383057,1983-08-01
0.44661590456962585,1983-08-02
0.45086920261383057,1983-08-03
0.45512282848358154,1983-08-04
0.45512282848358154,1983-08-05
0.44661590456962585,1983-08-08
0.45086920261383057,1983-08-09
0.45086920261383057,1983-08-10
0.4593765437602997,1983-08-11
0.4678833782672882,1983-08-12
0.47213661670684814,1983-08-15
0.46362975239753723,1983-08-16
0.4678833782672882,1983-08-17
0.46362975239753723,1983-08-18
0.4593765437602997,1983-08-19
0.46362975239753723,1983-08-22
0.4678833782672882,1983-08-23
0.4678833782672882,1983-08-24
0.4678833782672882,1983-08-25
0.46362975239753723,1983-08-26
0.4593765437602997,1983-08-29
0.4593765437602997,1983-08-30
0.4593765437602997,1983-08-31
0.4593765437602997,1983-09-01
0.46362975239753723,1983-09-02
0.47213661670684814,1983-09-06
0.47639045119285583,1983-09-07
0.4806438684463501,1983-09-08
0.48489701747894287,1983-09-09
0.4806438684463501,1983-09-12
0.47213661670684814,1983-09-13
0.47639045119285583,1983-09-14
0.47213661670684814,1983-09-15
0.47639045119285583,1983-09-16
0.4891507625579834,1983-09-19
0.4891507625579834,1983-09-20
0.4806438684463501,1983-09-21
0.4891507625579834,1983-09-22
0.4891507625579834,1983-09-23
0.49340447783470154,1983-09-26
0.4891507625579834,1983-09-27
0.4891507625579834,1983-09-28
0.49340447783470154,1983-09-29
0.49765753746032715,1983-09-30
0.49765753746032715,1983-10-03
0.5061644911766052,1983-10-04
0.5104182958602905,1983-10-05
0.5061644911766052,1983-10-06
0.5061644911766052,1983-10-07
0.5019108653068542,1983-10-10
0.49765753746032715,1983-10-11
0.4891507625579834,1983-10-12
0.4891507625579834,1983-10-13
0.49765753746032715,1983-10-14
0.49765753746032715,1983-10-17
0.5019108653068542,1983-10-18
0.5104182958602905,1983-10-19
0.5061644911766052,1983-10-20
0.5104182958602905,1983-10-21
0.5104182958602905,1983-10-24
0.5019108653068542,1983-10-25
0.5061644911766052,1983-10-26
0.5104182958602905,1983-10-27
0.5061644911766052,1983-10-28
0.5104182958602905,1983-10-31
0.5104182958602905,1983-11-01
0.5231785178184509,1983-11-02
0.5189253091812134,1983-11-03
0.5231785178184509,1983-11-04
0.5146717429161072,1983-11-07
0.5104182958602905,1983-11-08
0.5061644911766052,1983-11-09
0.5019108653068542,1983-11-10
0.5104182958602905,1983-11-11
0.5104182958602905,1983-11-14
0.5061644911766052,1983-11-15
0.5019108653068542,1983-11-16
0.5019108653068542,1983-11-17
0.49765753746032715,1983-11-18
0.49765753746032715,1983-11-21
0.5019108653068542,1983-11-22
0.49765753746032715,1983-11-23
0.5019108653068542,1983-11-25
0.49765753746032715,1983-11-28
0.49765753746032715,1983-11-29
0.49765753746032715,1983-11-30
0.49340447783470154,1983-12-01
0.49340447783470154,1983-12-02
0.4891507625579834,1983-12-05
0.49340447783470154,1983-12-06
0.49340447783470154,1983-12-07
0.49765753746032715,1983-12-08
0.49765753746032715,1983-12-09
0.5061644911766052,1983-12-12
0.5061644911766052,1983-12-13
0.5061644911766052,1983-12-14
0.5061644911766052,1983-12-15
0.5061644911766052,1983-12-16
0.5061644911766052,1983-12-19
0.5061644911766052,1983-12-20
0.5104182958602905,1983-12-21
0.49340447783470154,1983-12-22
0.49340447783470154,1983-12-23
0.49765753746032715,1983-12-27
0.49765753746032715,1983-12-28
0.49765753746032715,1983-12-29
0.49765753746032715,1983-12-30
0.49765753746032715,1984-01-03
0.49765753746032715,1984-01-04
0.49765753746032715,1984-01-05
0.5019108653068542,1984-01-06
0.5019108653068542,1984-01-09
0.5061644911766052,1984-01-10
0.5019108653068542,1984-01-11
0.49765753746032715,1984-01-12
0.49765753746032715,1984-01-13
0.49765753746032715,1984-01-16
0.4891507625579834,1984-01-17
0.49340447783470154,1984-01-18
0.49765753746032715,1984-01-19
0.5019108653068542,1984-01-20
0.5019108653068542,1984-01-23
0.49765753746032715,1984-01-24
0.4806438684463501,1984-01-25
0.47639045119285583,1984-01-26
0.4806438684463501,1984-01-27
0.47213661670684814,1984-01-30
0.4806438684463501,1984-01-31
0.47639045119285583,1984-02-01
0.49765753746032715,1984-02-02
0.4806438684463501,1984-02-03
0.4678833782672882,1984-02-06
0.4678833782672882,1984-02-07
0.47639045119285583,1984-02-08
0.4806438684463501,1984-02-09
0.4678833782672882,1984-02-10
0.4593765437602997,1984-02-13
0.4678833782672882,1984-02-14
0.46362975239753723,1984-02-15
0.4593765437602997,1984-02-16
0.46362975239753723,1984-02-17
0.4593765437602997,1984-02-21
0.4593765437602997,1984-02-22
0.4678833782672882,1984-02-23
0.47213661670684814,1984-02-24
0.47213661670684814,1984-02-27
0.47213661670684814,1984-02-28
0.47639045119285583,1984-02-29
0.4806438684463501,1984-03-01
0.4891507625579834,1984-03-02
0.48489701747894287,1984-03-05
0.4806438684463501,1984-03-06
0.47639045119285583,1984-03-07
0.47639045119285583,1984-03-08
0.47639045119285583,1984-03-09
0.4806438684463501,1984-03-12
0.47639045119285583,1984-03-13
0.47639045119285583,1984-03-14
0.47639045119285583,1984-03-15
0.47639045119285583,1984-03-16
0.47213661670684814,1984-03-19
0.47213661670684814,1984-03-20
0.47213661670684814,1984-03-21
0.4593765437602997,1984-03-22
0.45512282848358154,1984-03-23
0.45512282848358154,1984-03-26
0.4593765437602997,1984-03-27
0.46362975239753723,1984-03-28
0.46362975239753723,1984-03-29
0.4678833782672882,1984-03-30
0.46362975239753723,1984-04-02
0.46362975239753723,1984-04-03
0.47213661670684814,1984-04-04
0.46362975239753723,1984-04-05
0.47213661670684814,1984-04-06
0.47639045119285583,1984-04-09
0.4806438684463501,1984-04-10
0.4891507625579834,1984-04-11
0.48489701747894287,1984-04-12
0.48489701747894287,1984-04-13
0.48489701747894287,1984-04-16
0.48489701747894287,1984-04-17
0.4806438684463501,1984-04-18
0.48489701747894287,1984-04-19
0.4806438684463501,1984-04-23
0.47213661670684814,1984-04-24
0.47639045119285583,1984-04-25
0.47639045119285583,1984-04-26
0.4678833782672882,1984-04-27
0.4678833782672882,1984-04-30
0.47213661670684814,1984-05-01
0.4678833782672882,1984-05-02
0.47213661670684814,1984-05-03
0.47213661670684814,1984-05-04
0.47213661670684814,1984-05-07
0.47639045119285583,1984-05-08
0.47639045119285583,1984-05-09
0.47639045119285583,1984-05-10
0.47639045119285583,1984-05-11
0.4678833782672882,1984-05-14
0.4678833782672882,1984-05-15
0.47213661670684814,1984-05-16
0.47213661670684814,1984-05-17
0.4678833782672882,1984-05-18
0.45512282848358154,1984-05-21
0.45512282848358154,1984-05-22
0.45512282848358154,1984-05-23
0.44236239790916443,1984-05-24
0.44236239790916443,1984-05-25
0.4381088614463806,1984-05-29
0.4338555634021759,1984-05-30
0.4381088614463806,1984-05-31
0.45086920261383057,1984-06-01
0.45512282848358154,1984-06-04
0.45086920261383057,1984-06-05
0.45512282848358154,1984-06-06
0.45086920261383057,1984-06-07
0.44661590456962585,1984-06-08
0.44661590456962585,1984-06-11
0.45086920261383057,1984-06-12
0.45086920261383057,1984-06-13
0.45086920261383057,1984-06-14
0.45086920261383057,1984-06-15
0.45086920261383057,1984-06-18
0.45512282848358154,1984-06-19
0.4678833782672882,1984-06-20
0.4593765437602997,1984-06-21
0.4593765437602997,1984-06-22
0.4593765437602997,1984-06-25
0.46362975239753723,1984-06-26
0.4678833782672882,1984-06-27
0.47213661670684814,1984-06-28
0.4678833782672882,1984-06-29
0.4593765437602997,1984-07-02
0.46362975239753723,1984-07-03
0.4593765437602997,1984-07-05
0.45512282848358154,1984-07-06
0.46362975239753723,1984-07-09
0.4593765437602997,1984-07-10
0.4678833782672882,1984-07-11
0.4678833782672882,1984-07-12
0.4678833782672882,1984-07-13
0.4678833782672882,1984-07-16
0.4678833782672882,1984-07-17
0.4678833782672882,1984-07-18
0.4678833782672882,1984-07-19
0.4678833782672882,1984-07-20
0.4593765437602997,1984-07-23
0.45086920261383057,1984-07-24
0.4210949242115021,1984-07-25
0.4083346724510193,1984-07-26
0.4253486692905426,1984-07-27
0.4210949242115021,1984-07-30
0.4253486692905426,1984-07-31
0.4338555634021759,1984-08-01
0.44661590456962585,1984-08-02
0.44661590456962585,1984-08-03
0.44236239790916443,1984-08-06
0.45086920261383057,1984-08-07
0.45086920261383057,1984-08-08
0.4593765437602997,1984-08-09
0.4678833782672882,1984-08-10
0.4593765437602997,1984-08-13
0.4593765437602997,1984-08-14
0.4593765437602997,1984-08-15
0.45086920261383057,1984-08-16
0.45086920261383057,1984-08-17
0.44661590456962585,1984-08-20
0.45512282848358154,1984-08-21
0.45512282848358154,1984-08-22
0.45086920261383057,1984-08-23
0.4593765437602997,1984-08-24
0.45512282848358154,1984-08-27
0.45512282848358154,1984-08-28
0.45086920261383057,1984-08-29
0.4593765437602997,1984-08-30
0.45512282848358154,1984-08-31
0.45512282848358154,1984-09-04
0.45086920261383057,1984-09-05
0.4593765437602997,1984-09-06
0.4593765437602997,1984-09-07
0.4593765437602997,1984-09-10
0.4593765437602997,1984-09-11
0.44661590456962585,1984-09-12
0.45512282848358154,1984-09-13
0.46362975239753723,1984-09-14
0.4593765437602997,1984-09-17
0.4593765437602997,1984-09-18
0.4678833782672882,1984-09-19
0.4678833782672882,1984-09-20
0.4593765437602997,1984-09-21
0.4593765437602997,1984-09-24
0.46362975239753723,1984-09-25
0.4678833782672882,1984-09-26
0.47639045119285583,1984-09-27
0.47213661670684814,1984-09-28
0.47639045119285583,1984-10-01
0.47213661670684814,1984-10-02
0.47639045119285583,1984-10-03
0.4806438684463501,1984-10-04
0.47639045119285583,1984-10-05
0.47639045119285583,1984-10-08
0.48489701747894287,1984-10-09
0.48489701747894287,1984-10-10
0.49765753746032715,1984-10-11
0.5061644911766052,1984-10-12
0.5061644911766052,1984-10-15
0.49765753746032715,1984-10-16
0.5019108653068542,1984-10-17
0.5104182958602905,1984-10-18
0.5061644911766052,1984-10-19
0.5019108653068542,1984-10-22
0.49765753746032715,1984-10-23
0.49340447783470154,1984-10-24
0.48081541061401367,1984-10-25
0.48081541061401367,1984-10-26
0.48518630862236023,1984-10-29
0.4895581305027008,1984-10-30
0.4895581305027008,1984-10-31
0.49392879009246826,1984-11-01
0.49829962849617004,1984-11-02
0.49829962849617004,1984-11-05
0.5070419907569885,1984-11-06
0.5026707649230957,1984-11-07
0.49829962849617004,1984-11-08
0.49392879009246826,1984-11-09
0.49392879009246826,1984-11-12
0.48518630862236023,1984-11-13
0.4895581305027008,1984-11-14
0.49392879009246826,1984-11-15
0.4895581305027008,1984-11-16
0.49392879009246826,1984-11-19
0.49392879009246826,1984-11-20
0.49829962849617004,1984-11-21
0.49829962849617004,1984-11-23
0.49829962849617004,1984-11-26
0.49829962849617004,1984-11-27
0.49829962849617004,1984-11-28
0.49829962849617004,1984-11-29
0.49392879009246826,1984-11-30
0.49392879009246826,1984-12-03
0.4895581305027008,1984-12-04
0.4895581305027008,1984-12-05
0.48518630862236023,1984-12-06
0.4764444828033447,1984-12-07
0.4764444828033447,1984-12-10
0.4764444828033447,1984-12-11
0.4764444828033447,1984-12-12
0.4764444828033447,1984-12-13
0.4764444828033447,1984-12-14
0.4633311927318573,1984-12-17
0.46770238876342773,1984-12-18
0.4764444828033447,1984-12-19
0.4764444828033447,1984-12-20
0.4764444828033447,1984-12-21
0.48081541061401367,1984-12-24
0.48518630862236023,1984-12-26
0.41962093114852905,1984-12-27
0.4152495861053467,1984-12-28
0.4108789265155792,1984-12-31
0.4065077602863312,1985-01-02
0.39776554703712463,1985-01-03
0.39776554703712463,1985-01-04
0.4065077602863312,1985-01-07
0.4152495861053467,1985-01-08
0.4239920675754547,1985-01-09
0.43273404240608215,1985-01-10
0.42836302518844604,1985-01-11
0.42836302518844604,1985-01-14
0.42836302518844604,1985-01-15
0.42836302518844604,1985-01-16
0.43273404240608215,1985-01-17
0.4239920675754547,1985-01-18
0.42836302518844604,1985-01-21
0.4239920675754547,1985-01-22
0.4239920675754547,1985-01-23
0.4239920675754547,1985-01-24
0.4335666000843048,1985-01-25
0.4290499985218048,1985-01-28
0.4290499985218048,1985-01-29
0.4290499985218048,1985-01-30
0.4290499985218048,1985-01-31
0.4290499985218048,1985-02-01
0.4290499985218048,1985-02-04
0.4245340824127197,1985-02-05
0.4245340824127197,1985-02-06
0.4245340824127197,1985-02-07
0.42001765966415405,1985-02-08
0.41550135612487793,1985-02-11
0.4245340824127197,1985-02-12
0.4335666000843048,1985-02-13
0.4245340824127197,1985-02-14
0.4335666000843048,1985-02-15
0.4290499985218048,1985-02-19
0.4335666000843048,1985-02-20
0.4290499985218048,1985-02-21
0.44259923696517944,1985-02-22
0.4290499985218048,1985-02-25
0.4290499985218048,1985-02-26
0.4335666000843048,1985-02-27
0.4335666000843048,1985-02-28
0.4335666000843048,1985-03-01
0.4335666000843048,1985-03-04
0.4335666000843048,1985-03-05
0.4335666000843048,1985-03-06
0.4335666000843048,1985-03-07
0.4380830228328705,1985-03-08
0.4335666000843048,1985-03-11
0.4335666000843048,1985-03-12
0.4335666000843048,1985-03-13
0.4380830228328705,1985-03-14
0.4335666000843048,1985-03-15
0.4380830228328705,1985-03-18
0.4380830228328705,1985-03-19
0.44259923696517944,1985-03-20
0.4380830228328705,1985-03-21
0.4380830228328705,1985-03-22
0.4380830228328705,1985-03-25
0.4380830228328705,1985-03-26
0.44259923696517944,1985-03-27
0.44711554050445557,1985-03-28
0.44711554050445557,1985-03-29
0.451632022857666,1985-04-01
0.44711554050445557,1985-04-02
0.451632022857666,1985-04-03
0.451632022857666,1985-04-04
0.44259923696517944,1985-04-08
0.44259923696517944,1985-04-09
0.44259923696517944,1985-04-10
0.44711554050445557,1985-04-11
0.44259923696517944,1985-04-12
0.4380830228328705,1985-04-15
0.44259923696517944,1985-04-16
0.44711554050445557,1985-04-17
0.44711554050445557,1985-04-18
0.44259923696517944,1985-04-19
0.44259923696517944,1985-04-22
0.44711554050445557,1985-04-23
0.4430118501186371,1985-04-24
0.4430118501186371,1985-04-25
0.4430118501186371,1985-04-26
0.43834856152534485,1985-04-29
0.4430118501186371,1985-04-30
0.43368497490882874,1985-05-01
0.4290218949317932,1985-05-02
0.42435890436172485,1985-05-03
0.4150320589542389,1985-05-06
0.4150320589542389,1985-05-07
0.4150320589542389,1985-05-08
0.4196954369544983,1985-05-09
0.4150320589542389,1985-05-10
0.4103689193725586,1985-05-13
0.4103689193725586,1985-05-14
0.4150320589542389,1985-05-15
0.4196954369544983,1985-05-16
0.43368497490882874,1985-05-17
0.42435890436172485,1985-05-20
0.43368497490882874,1985-05-21
0.4150320589542389,1985-05-22
0.4150320589542389,1985-05-23
0.4150320589542389,1985-05-24
0.4103689193725586,1985-05-28
0.4103689193725586,1985-05-29
0.4103689193725586,1985-05-30
0.4150320589542389,1985-05-31
0.4150320589542389,1985-06-03
0.42435890436172485,1985-06-04
0.4290218949317932,1985-06-05
0.43368497490882874,1985-06-06
0.4290218949317932,1985-06-07
0.4290218949317932,1985-06-10
0.43368497490882874,1985-06-11
0.43368497490882874,1985-06-12
0.43834856152534485,1985-06-13
0.43834856152534485,1985-06-14
0.43834856152534485,1985-06-17
0.4476751685142517,1985-06-18
0.45700177550315857,1985-06-19
0.4663282632827759,1985-06-20
0.45700177550315857,1985-06-21
0.4476751685142517,1985-06-24
0.4476751685142517,1985-06-25
0.4476751685142517,1985-06-26
0.4523383378982544,1985-06-27
0.4523383378982544,1985-06-28
0.4616650938987732,1985-07-01
0.4616650938987732,1985-07-02
0.4616650938987732,1985-07-03
0.4616650938987732,1985-07-05
0.45700177550315857,1985-07-08
0.4616650938987732,1985-07-09
0.45700177550315857,1985-07-10
0.45700177550315857,1985-07-11
0.4663282632827759,1985-07-12
0.47565504908561707,1985-07-15
0.4803183972835541,1985-07-16
0.47565504908561707,1985-07-17
0.4803183972835541,1985-07-18
0.4663282632827759,1985-07-19
0.4663282632827759,1985-07-22
0.4523383378982544,1985-07-23
0.4616650938987732,1985-07-24
0.46224308013916016,1985-07-25
0.45742762088775635,1985-07-26
0.45261287689208984,1985-07-29
0.4477975070476532,1985-07-30
0.44298261404037476,1985-07-31
0.44298261404037476,1985-08-01
0.4477975070476532,1985-08-02
0.4477975070476532,1985-08-05
0.4477975070476532,1985-08-06
0.45261287689208984,1985-08-07
0.4477975070476532,1985-08-08
0.45261287689208984,1985-08-09
0.46224308013916016,1985-08-12
0.46224308013916016,1985-08-13
0.46224308013916016,1985-08-14
0.46224308013916016,1985-08-15
0.46224308013916016,1985-08-16
0.46224308013916016,1985-08-19
0.45261287689208984,1985-08-20
0.45261287689208984,1985-08-21
0.4477975070476532,1985-08-22
0.4477975070476532,1985-08-23
0.44298261404037476,1985-08-26
0.44298261404037476,1985-08-27
0.4381678104400635,1985-08-28
0.4333525598049164,1985-08-29
0.4333525598049164,1985-08-30
0.41890767216682434,1985-09-03
0.4381678104400635,1985-09-04
