FAST,Date
0.47348752617836,1993-08-02
0.47348752617836,1993-08-03
0.4833518862724304,1993-08-04
0.47348752617836,1993-08-05
0.4759535491466522,1993-08-06
0.47348752617836,1993-08-09
0.47348752617836,1993-08-10
0.47348752617836,1993-08-11
0.47348752617836,1993-08-12
0.47348752617836,1993-08-13
0.47348752617836,1993-08-16
0.4784201979637146,1993-08-17
0.4784201979637146,1993-08-18
0.4833518862724304,1993-08-19
0.4833518862724304,1993-08-20
0.4932166039943695,1993-08-23
0.48828446865081787,1993-08-24
0.48828446865081787,1993-08-25
0.4956822991371155,1993-08-26
0.4932166039943695,1993-08-27
0.49814870953559875,1993-08-30
0.5030806660652161,1993-08-31
0.49814870953559875,1993-09-01
0.49814870953559875,1993-09-02
0.49814870953559875,1993-09-03
0.49814870953559875,1993-09-07
0.4932166039943695,1993-09-08
0.49814870953559875,1993-09-09
0.49814870953559875,1993-09-10
0.5030806660652161,1993-09-13
0.49814870953559875,1993-09-14
0.49814870953559875,1993-09-15
0.49814870953559875,1993-09-16
0.5030806660652161,1993-09-17
0.5030806660652161,1993-09-20
0.5080130100250244,1993-09-21
0.5030806660652161,1993-09-22
0.5030806660652161,1993-09-23
0.5030806660652161,1993-09-24
0.5030806660652161,1993-09-27
0.5030806660652161,1993-09-28
0.5129449367523193,1993-09-29
0.5080130100250244,1993-09-30
0.5129449367523193,1993-10-01
0.5129449367523193,1993-10-04
0.5228092074394226,1993-10-05
0.5178772807121277,1993-10-06
0.5277417302131653,1993-10-07
0.5524022579193115,1993-10-08
0.5573346018791199,1993-10-11
0.5671988725662231,1993-10-12
0.5671988725662231,1993-10-13
0.6017237901687622,1993-10-14
0.6066563725471497,1993-10-15
0.6066563725471497,1993-10-18
0.6066563725471497,1993-10-19
0.6165208220481873,1993-10-20
0.5967918634414673,1993-10-21
0.5967918634414673,1993-10-22
0.6091220378875732,1993-10-25
0.6066563725471497,1993-10-26
0.6066563725471497,1993-10-27
0.6066563725471497,1993-10-28
0.6066563725471497,1993-10-29
0.6017237901687622,1993-11-01
0.5869276523590088,1993-11-02
0.5671988725662231,1993-11-03
0.5622665286064148,1993-11-04
0.577063262462616,1993-11-05
0.577063262462616,1993-11-08
0.6115881204605103,1993-11-09
0.6115881204605103,1993-11-10
0.6115881204605103,1993-11-11
0.6165208220481873,1993-11-12
0.6165208220481873,1993-11-15
0.6115881204605103,1993-11-16
0.5967918634414673,1993-11-17
0.5721306800842285,1993-11-18
0.5622665286064148,1993-11-19
0.5671988725662231,1993-11-22
0.5819949507713318,1993-11-23
0.5918595790863037,1993-11-24
0.5819949507713318,1993-11-26
0.5869276523590088,1993-11-29
0.5869276523590088,1993-11-30
0.6017237901687622,1993-12-01
0.6066563725471497,1993-12-02
0.6066563725471497,1993-12-03
0.6115881204605103,1993-12-06
0.6115881204605103,1993-12-07
0.6017237901687622,1993-12-08
0.6017237901687622,1993-12-09
0.5869276523590088,1993-12-10
0.5819949507713318,1993-12-13
0.5869276523590088,1993-12-14
0.5918595790863037,1993-12-15
0.5819949507713318,1993-12-16
0.6066563725471497,1993-12-17
0.6066563725471497,1993-12-20
0.6115881204605103,1993-12-21
0.6115881204605103,1993-12-22
0.6115881204605103,1993-12-23
0.6066563725471497,1993-12-27
0.6066563725471497,1993-12-28
0.6066563725471497,1993-12-29
0.6066563725471497,1993-12-30
0.6115881204605103,1993-12-31
0.6214522123336792,1994-01-03
0.6609097719192505,1994-01-04
0.6658421754837036,1994-01-05
0.6806384921073914,1994-01-06
0.6707738637924194,1994-01-07
0.6707738637924194,1994-01-10
0.6609097719192505,1994-01-11
0.6609097719192505,1994-01-12
0.6658421754837036,1994-01-13
0.6609097719192505,1994-01-14
0.6707738637924194,1994-01-17
0.6658421754837036,1994-01-18
0.6806384921073914,1994-01-19
0.6806384921073914,1994-01-20
0.6806384921073914,1994-01-21
0.6905028223991394,1994-01-24
0.6806384921073914,1994-01-25
0.6806384921073914,1994-01-26
0.6658421754837036,1994-01-27
0.6658421754837036,1994-01-28
0.6757064461708069,1994-01-31
0.6707738637924194,1994-02-01
0.6658421754837036,1994-02-02
0.6658421754837036,1994-02-03
0.6658421754837036,1994-02-04
0.6609097719192505,1994-02-07
0.6559780240058899,1994-02-08
0.6559780240058899,1994-02-09
0.6559780240058899,1994-02-10
0.6609097719192505,1994-02-11
0.6683082580566406,1994-02-14
0.6609097719192505,1994-02-15
0.6757064461708069,1994-02-16
0.6781724095344543,1994-02-17
0.7052996158599854,1994-02-18
0.7003669142723083,1994-02-22
0.7200958728790283,1994-02-23
0.7052996158599854,1994-02-24
0.6979012489318848,1994-02-25
0.6905028223991394,1994-02-28
0.6855706572532654,1994-03-01
0.6838915348052979,1994-03-02
0.6764852404594421,1994-03-03
0.7061121463775635,1994-03-04
0.7110500931739807,1994-03-07
0.7110500931739807,1994-03-08
0.7357392311096191,1994-03-09
0.7406765818595886,1994-03-10
0.7332701086997986,1994-03-11
0.730801522731781,1994-03-14
0.7258639335632324,1994-03-15
0.750552773475647,1994-03-16
0.7653661966323853,1994-03-17
0.7554906010627747,1994-03-18
0.7431458830833435,1994-03-21
0.7332701086997986,1994-03-22
0.7456152439117432,1994-03-23
0.7357392311096191,1994-03-24
0.7357392311096191,1994-03-25
0.7209254503250122,1994-03-28
0.666609525680542,1994-03-29
0.66167151927948,1994-03-30
0.6419199109077454,1994-03-31
0.5876041054725647,1994-04-04
0.6221686005592346,1994-04-05
0.6271070241928101,1994-04-06
0.6073552966117859,1994-04-07
0.5777284502983093,1994-04-08
0.6098239421844482,1994-04-11
0.6073552966117859,1994-04-12
0.6073552966117859,1994-04-13
0.6271070241928101,1994-04-14
0.6221686005592346,1994-04-15
0.6517956256866455,1994-04-18
0.6271070241928101,1994-04-19
0.5777284502983093,1994-04-20
0.6147615909576416,1994-04-21
0.6122928261756897,1994-04-22
0.6024172306060791,1994-04-25
0.6073552966117859,1994-04-26
0.6172312498092651,1994-04-28
0.6320444941520691,1994-04-29
0.6764852404594421,1994-05-02
0.6814230680465698,1994-05-03
0.666609525680542,1994-05-04
0.66167151927948,1994-05-05
0.66167151927948,1994-05-06
0.6468582153320312,1994-05-09
0.6320444941520691,1994-05-10
0.6122928261756897,1994-05-11
0.5925418138504028,1994-05-12
0.5876041054725647,1994-05-13
0.5925418138504028,1994-05-16
0.6024172306060791,1994-05-17
0.6221686005592346,1994-05-18
0.6369825005531311,1994-05-19
0.6419199109077454,1994-05-20
0.6419199109077454,1994-05-23
0.6394511461257935,1994-05-24
0.6419199109077454,1994-05-25
0.6517956256866455,1994-05-26
0.6419199109077454,1994-05-27
0.6419199109077454,1994-05-31
0.644388735294342,1994-06-01
0.6468582153320312,1994-06-02
0.66167151927948,1994-06-03
0.66167151927948,1994-06-06
0.66167151927948,1994-06-07
0.666609525680542,1994-06-08
0.666609525680542,1994-06-09
0.66167151927948,1994-06-10
0.6554988622665405,1994-06-13
0.6567339897155762,1994-06-14
0.6517956256866455,1994-06-15
0.6592026948928833,1994-06-16
0.6690782308578491,1994-06-17
0.6419199109077454,1994-06-20
0.6419199109077454,1994-06-21
0.6468582153320312,1994-06-22
0.6419199109077454,1994-06-23
0.6369825005531311,1994-06-24
0.6641402840614319,1994-06-27
0.66167151927948,1994-06-28
0.666609525680542,1994-06-29
0.666609525680542,1994-06-30
0.6764852404594421,1994-07-01
0.6814230680465698,1994-07-05
0.6764852404594421,1994-07-06
0.6912986636161804,1994-07-07
0.7061121463775635,1994-07-08
0.7110500931739807,1994-07-11
0.7061121463775635,1994-07-12
0.7258639335632324,1994-07-13
0.730801522731781,1994-07-14
0.6962364912033081,1994-07-15
0.7110500931739807,1994-07-18
0.7110500931739807,1994-07-19
0.7061121463775635,1994-07-20
0.6987053751945496,1994-07-21
0.6764852404594421,1994-07-22
0.6838915348052979,1994-07-25
0.7110500931739807,1994-07-26
0.7036429643630981,1994-07-27
0.7011740207672119,1994-07-28
0.7159879207611084,1994-07-29
0.730801522731781,1994-08-01
0.7357392311096191,1994-08-02
0.7394425868988037,1994-08-03
0.7061121463775635,1994-08-04
0.7011740207672119,1994-08-05
0.7209254503250122,1994-08-08
0.7369738221168518,1994-08-09
0.7480838298797607,1994-08-10
0.750552773475647,1994-08-11
0.7406765818595886,1994-08-12
0.7406765818595886,1994-08-15
0.730801522731781,1994-08-16
0.730801522731781,1994-08-17
0.730801522731781,1994-08-18
0.7357392311096191,1994-08-19
0.7406765818595886,1994-08-22
0.750552773475647,1994-08-23
0.7604284882545471,1994-08-24
0.7703037858009338,1994-08-25
0.7999310493469238,1994-08-26
0.7999310493469238,1994-08-29
0.790054976940155,1994-08-30
0.7752422094345093,1994-08-31
0.7653661966323853,1994-09-01
0.7703037858009338,1994-09-02
0.7703037858009338,1994-09-06
0.7703037858009338,1994-09-07
0.8270893096923828,1994-09-08
0.80857253074646,1994-09-09
0.7949932813644409,1994-09-12
0.7851178646087646,1994-09-13
0.7974620461463928,1994-09-14
0.8246209025382996,1994-09-15
0.7999310493469238,1994-09-16
0.7999310493469238,1994-09-19
0.7851178646087646,1994-09-20
0.7949932813644409,1994-09-21
0.8122756481170654,1994-09-22
0.8196823000907898,1994-09-23
0.8394339084625244,1994-09-26
0.8295580744743347,1994-09-27
0.8357307314872742,1994-09-28
0.8159790635108948,1994-09-29
0.8172139525413513,1994-09-30
0.8048694133758545,1994-10-03
0.7752422094345093,1994-10-04
0.7752422094345093,1994-10-05
0.7777111530303955,1994-10-06
0.7999310493469238,1994-10-07
0.8048694133758545,1994-10-10
0.8295580744743347,1994-10-11
0.854247510433197,1994-10-12
0.8468409180641174,1994-10-13
0.834496259689331,1994-10-14
0.8320270776748657,1994-10-17
0.8221509456634521,1994-10-18
0.8098068833351135,1994-10-19
0.8098068833351135,1994-10-20
0.8122756481170654,1994-10-21
0.8295580744743347,1994-10-24
0.8320270776748657,1994-10-25
0.8394339084625244,1994-10-26
0.8567162156105042,1994-10-27
0.873999297618866,1994-10-28
0.8875777721405029,1994-10-31
0.8888120055198669,1994-11-01
0.8888120055198669,1994-11-02
0.8789366483688354,1994-11-03
0.8715299367904663,1994-11-04
0.873999297618866,1994-11-07
0.8653578758239746,1994-11-08
0.8665921688079834,1994-11-09
0.8443717956542969,1994-11-10
0.8443717956542969,1994-11-11
0.8591852784156799,1994-11-14
0.8517783880233765,1994-11-15
0.8468409180641174,1994-11-16
0.8468409180641174,1994-11-17
0.8369649648666382,1994-11-18
0.8394339084625244,1994-11-21
0.8098068833351135,1994-11-22
0.8011654615402222,1994-11-23
0.8048694133758545,1994-11-25
0.8098068833351135,1994-11-28
0.8098068833351135,1994-11-29
0.8332614898681641,1994-11-30
0.8246209025382996,1994-12-01
0.8098068833351135,1994-12-02
0.8098068833351135,1994-12-05
0.7949932813644409,1994-12-06
0.7764768600463867,1994-12-07
0.750552773475647,1994-12-08
0.7554906010627747,1994-12-09
0.7604284882545471,1994-12-12
0.7777111530303955,1994-12-13
0.7999310493469238,1994-12-14
0.7974620461463928,1994-12-15
0.7974620461463928,1994-12-16
0.7851178646087646,1994-12-19
0.7801792025566101,1994-12-20
0.7801792025566101,1994-12-21
0.7801792025566101,1994-12-22
0.7851178646087646,1994-12-23
0.8048694133758545,1994-12-27
0.8147450089454651,1994-12-28
0.8295580744743347,1994-12-29
0.807337760925293,1994-12-30
0.7974620461463928,1995-01-03
0.7949932813644409,1995-01-04
0.7999310493469238,1995-01-05
0.790054976940155,1995-01-06
0.790054976940155,1995-01-09
0.8098068833351135,1995-01-10
0.8381993770599365,1995-01-11
0.8394339084625244,1995-01-12
0.8394339084625244,1995-01-13
0.873999297618866,1995-01-16
0.8937503099441528,1995-01-17
0.9036265015602112,1995-01-18
0.8789366483688354,1995-01-19
0.8789366483688354,1995-01-20
0.881405234336853,1995-01-23
0.8554822206497192,1995-01-24
0.8567162156105042,1995-01-25
0.857950747013092,1995-01-26
0.8493094444274902,1995-01-27
0.8394339084625244,1995-01-30
0.8480753302574158,1995-01-31
0.8493094444274902,1995-02-01
0.8394339084625244,1995-02-02
0.8493094444274902,1995-02-03
0.8443717956542969,1995-02-06
0.8493094444274902,1995-02-07
0.8599852323532104,1995-02-08
0.8698703050613403,1995-02-09
0.8772839903831482,1995-02-10
0.8896397948265076,1995-02-13
0.884697675704956,1995-02-14
0.8995248079299927,1995-02-15
0.8896397948265076,1995-02-16
0.885006308555603,1995-02-17
0.884697675704956,1995-02-21
0.8723410367965698,1995-02-22
0.8834616541862488,1995-02-23
0.8945824503898621,1995-02-24
0.9094101190567017,1995-02-27
0.9242373108863831,1995-02-28
0.9143525958061218,1995-03-01
0.9192947149276733,1995-03-02
0.9267084002494812,1995-03-03
0.9291797876358032,1995-03-06
0.9094101190567017,1995-03-07
0.8995248079299927,1995-03-08
0.8970537185668945,1995-03-09
0.9118810892105103,1995-03-10
0.9168237447738647,1995-03-13
0.9489489793777466,1995-03-14
0.9538918733596802,1995-03-15
0.9489489793777466,1995-03-16
0.9440072178840637,1995-03-17
0.9291797876358032,1995-03-20
0.9242373108863831,1995-03-21
0.9143525958061218,1995-03-22
0.9341222643852234,1995-03-23
0.9637769460678101,1995-03-24
0.9959025979042053,1995-03-27
0.9786037802696228,1995-03-28
0.9662476778030396,1995-03-29
0.9736617803573608,1995-03-30
0.9736617803573608,1995-03-31
0.9835471510887146,1995-04-03
1.0107299089431763,1995-04-04
1.0280286073684692,1995-04-05
1.018143653869629,1995-04-06
1.0033166408538818,1995-04-07
1.0033166408538818,1995-04-10
0.9835471510887146,1995-04-11
1.0033166408538818,1995-04-12
1.0230863094329834,1995-04-13
1.0626258850097656,1995-04-17
1.0527406930923462,1995-04-18
1.0675677061080933,1995-04-19
1.0329713821411133,1995-04-20
1.0379135608673096,1995-04-21
1.0552115440368652,1995-04-24
1.0527406930923462,1995-04-25
1.0477980375289917,1995-04-26
1.0527406930923462,1995-04-27
1.0477980375289917,1995-04-28
1.087337613105774,1995-05-01
1.092280626296997,1995-05-02
1.0774531364440918,1995-05-03
1.0675677061080933,1995-05-04
1.0700387954711914,1995-05-05
1.072510838508606,1995-05-08
1.0675677061080933,1995-05-09
1.0675677061080933,1995-05-10
1.0972223281860352,1995-05-11
1.102165699005127,1995-05-12
1.1565320491790771,1995-05-15
1.1960715055465698,1995-05-16
1.1763015985488892,1995-05-17
1.1466467380523682,1995-05-18
1.1565320491790771,1995-05-19
1.1763015985488892,1995-05-22
1.186186671257019,1995-05-23
1.1664162874221802,1995-05-24
1.1565320491790771,1995-05-25
1.1071075201034546,1995-05-26
1.1071075201034546,1995-05-30
1.1268773078918457,1995-05-31
1.087337613105774,1995-06-01
1.072510838508606,1995-06-02
1.0477980375289917,1995-06-05
0.9983735680580139,1995-06-06
0.9884893298149109,1995-06-07
0.9588344097137451,1995-06-08
0.9983735680580139,1995-06-09
1.0082589387893677,1995-06-12
1.013201355934143,1995-06-13
1.0280286073684692,1995-06-14
1.0379135608673096,1995-06-15
1.0428558588027954,1995-06-16
1.0675677061080933,1995-06-19
1.112050175666809,1995-06-20
1.1565320491790771,1995-06-21
1.1664162874221802,1995-06-22
1.1787729263305664,1995-06-23
1.1367621421813965,1995-06-26
1.1293485164642334,1995-06-27
1.1194630861282349,1995-06-28
1.112050175666809,1995-06-29
1.0799236297607422,1995-06-30
1.072510838508606,1995-07-03
1.1071075201034546,1995-07-05
1.1466467380523682,1995-07-06
1.171359896659851,1995-07-07
1.186186671257019,1995-07-10
1.1515897512435913,1995-07-11
1.1812447309494019,1995-07-12
1.1763015985488892,1995-07-13
1.205956220626831,1995-07-14
1.186186671257019,1995-07-17
1.2010142803192139,1995-07-18
1.1763015985488892,1995-07-19
1.1763015985488892,1995-07-20
1.191129207611084,1995-07-21
1.1960715055465698,1995-07-24
1.2850353717803955,1995-07-25
1.3344597816467285,1995-07-26
1.3369311094284058,1995-07-27
1.3369311094284058,1995-07-28
1.32457435131073,1995-07-31
1.3196332454681396,1995-08-01
1.2875066995620728,1995-08-02
1.3270469903945923,1995-08-03
1.32457435131073,1995-08-04
1.3468159437179565,1995-08-07
1.3641144037246704,1995-08-08
1.35422945022583,1995-08-09
1.3146898746490479,1995-08-10
1.297391653060913,1995-08-11
1.2949202060699463,1995-08-14
1.3468159437179565,1995-08-15
1.3344597816467285,1995-08-16
1.3369311094284058,1995-08-17
1.344344139099121,1995-08-18
1.3492881059646606,1995-08-21
1.344344139099121,1995-08-22
1.2998627424240112,1995-08-23
1.2949202060699463,1995-08-24
1.3146898746490479,1995-08-25
1.3196332454681396,1995-08-28
1.2949202060699463,1995-08-29
1.3097480535507202,1995-08-30
1.3048051595687866,1995-08-31
1.2949202060699463,1995-09-01
1.32457435131073,1995-09-05
1.32457435131073,1995-09-06
1.3146898746490479,1995-09-07
1.344344139099121,1995-09-08
1.418481707572937,1995-09-11
1.4302194118499756,1995-09-12
1.4382517337799072,1995-09-13
1.4530786275863647,1995-09-14
1.4530786275863647,1995-09-15
1.4629638195037842,1995-09-18
1.4333090782165527,1995-09-19
1.4629638195037842,1995-09-20
1.472847580909729,1995-09-21
1.482732892036438,1995-09-22
1.4629638195037842,1995-09-25
1.425895094871521,1995-09-26
1.3838845491409302,1995-09-27
1.4629638195037842,1995-09-28
1.4431934356689453,1995-09-29
1.4431934356689453,1995-10-02
1.4431934356689453,1995-10-03
1.4234241247177124,1995-10-04
1.46790611743927,1995-10-05
1.4901474714279175,1995-10-06
1.4333090782165527,1995-10-09
1.416009783744812,1995-10-10
1.4135388135910034,1995-10-11
1.4283663034439087,1995-10-12
1.403653860092163,1995-10-13
1.3789424896240234,1995-10-16
1.3888261318206787,1995-10-17
1.3937686681747437,1995-10-18
1.4135388135910034,1995-10-19
1.3937686681747437,1995-10-20
1.373998999595642,1995-10-23
1.3937686681747437,1995-10-24
1.3937686681747437,1995-10-25
1.3641144037246704,1995-10-26
1.3690574169158936,1995-10-27
1.3641144037246704,1995-10-30
1.3764705657958984,1995-10-31
1.4135388135910034,1995-11-01
1.4431934356689453,1995-11-02
1.4481364488601685,1995-11-03
1.4852043390274048,1995-11-06
1.4777910709381104,1995-11-07
1.5074459314346313,1995-11-08
1.5395715236663818,1995-11-09
1.532157301902771,1995-11-10
1.5025030374526978,1995-11-13
1.4876759052276611,1995-11-14
1.4629638195037842,1995-11-15
1.497560977935791,1995-11-16
1.532157301902771,1995-11-17
1.5519273281097412,1995-11-20
1.559341549873352,1995-11-21
1.5420422554016113,1995-11-22
1.5469858646392822,1995-11-24
1.537100076675415,1995-11-27
1.532157301902771,1995-11-28
1.6359493732452393,1995-11-29
1.6408910751342773,1995-11-30
1.5964092016220093,1995-12-01
1.5964092016220093,1995-12-04
1.6112372875213623,1995-12-05
1.5914665460586548,1995-12-06
1.5618116855621338,1995-12-07
1.5618116855621338,1995-12-08
1.6013518571853638,1995-12-11
1.6310063600540161,1995-12-12
1.6507768630981445,1995-12-13
1.6507768630981445,1995-12-14
1.621121883392334,1995-12-15
1.5716969966888428,1995-12-18
1.5642828941345215,1995-12-19
1.5568703413009644,1995-12-20
1.532157301902771,1995-12-21
1.514858603477478,1995-12-22
1.514858603477478,1995-12-26
1.5716969966888428,1995-12-27
1.5964092016220093,1995-12-28
1.6705461740493774,1995-12-29
1.6606611013412476,1996-01-02
1.5025030374526978,1996-01-03
1.403653860092163,1996-01-04
1.373998999595642,1996-01-05
1.3789424896240234,1996-01-08
1.344344139099121,1996-01-09
1.344344139099121,1996-01-10
1.373998999595642,1996-01-11
1.3048051595687866,1996-01-12
1.1466467380523682,1996-01-15
1.1763015985488892,1996-01-16
1.1763015985488892,1996-01-17
1.191129207611084,1996-01-18
1.240553855895996,1996-01-19
1.33198881149292,1996-01-22
1.3888261318206787,1996-01-23
1.4431934356689453,1996-01-24
1.4135388135910034,1996-01-25
1.3641144037246704,1996-01-26
1.3690574169158936,1996-01-29
1.35422945022583,1996-01-30
1.3394025564193726,1996-01-31
1.344344139099121,1996-02-01
1.3591723442077637,1996-02-02
1.373998999595642,1996-02-05
1.344344139099121,1996-02-06
1.3146898746490479,1996-02-07
1.32457435131073,1996-02-08
1.344344139099121,1996-02-09
1.32457435131073,1996-02-12
1.3270469903945923,1996-02-13
1.344344139099121,1996-02-14
1.3196332454681396,1996-02-15
1.3097480535507202,1996-02-16
1.2603238821029663,1996-02-20
1.32457435131073,1996-02-21
1.4629638195037842,1996-02-22
1.4629638195037842,1996-02-23
1.403653860092163,1996-02-26
1.4234241247177124,1996-02-27
1.4316328763961792,1996-02-28
1.4192700386047363,1996-02-29
1.3846535682678223,1996-03-01
1.4192700386047363,1996-03-04
1.4143246412277222,1996-03-05
1.4390510320663452,1996-03-06
1.4835574626922607,1996-03-07
1.4341052770614624,1996-03-08
1.4439958333969116,1996-03-11
1.4736664295196533,1996-03-12
1.4934477806091309,1996-03-13
1.503338098526001,1996-03-14
1.4736664295196533,1996-03-15
1.5132282972335815,1996-03-18
1.4934477806091309,1996-03-19
1.5082842111587524,1996-03-20
1.4983930587768555,1996-03-21
1.4934477806091309,1996-03-22
1.503338098526001,1996-03-25
1.5280638933181763,1996-03-26
1.572570562362671,1996-03-27
1.5379546880722046,1996-03-28
1.5231192111968994,1996-03-29
1.5132282972335815,1996-04-01
1.5354818105697632,1996-04-02
1.5527898073196411,1996-04-03
1.5428996086120605,1996-04-04
1.4687223434448242,1996-04-08
1.4439958333969116,1996-04-09
1.3945438861846924,1996-04-10
1.4341052770614624,1996-04-11
1.458832025527954,1996-04-12
1.458832025527954,1996-04-15
1.458832025527954,1996-04-16
1.458832025527954,1996-04-17
1.503338098526001,1996-04-18
1.4242154359817505,1996-04-19
1.389599323272705,1996-04-22
1.389599323272705,1996-04-23
1.4439958333969116,1996-04-24
1.4637762308120728,1996-04-25
1.5527898073196411,1996-04-26
1.5082842111587524,1996-04-29
1.5132282972335815,1996-04-30
1.5527898073196411,1996-05-01
1.4835574626922607,1996-05-02
1.4835574626922607,1996-05-03
1.4885023832321167,1996-05-06
1.4934477806091309,1996-05-07
1.5231192111968994,1996-05-08
1.5824605226516724,1996-05-09
1.572570562362671,1996-05-10
1.6566399335861206,1996-05-13
1.681364893913269,1996-05-14
1.701145052909851,1996-05-15
1.7604886293411255,1996-05-16
1.7753242254257202,1996-05-17
1.7901588678359985,1996-05-20
1.7505968809127808,1996-05-21
1.7604886293411255,1996-05-22
1.7901588678359985,1996-05-23
1.8049942255020142,1996-05-24
1.7901588678359985,1996-05-28
1.800049066543579,1996-05-29
1.7951037883758545,1996-05-30
1.7802683115005493,1996-05-31
1.8445558547973633,1996-06-03
1.8297204971313477,1996-06-04
1.800049066543579,1996-06-05
1.7802683115005493,1996-06-06
1.7951037883758545,1996-06-07
1.8396116495132446,1996-06-10
1.7901588678359985,1996-06-11
1.7901588678359985,1996-06-12
1.770378589630127,1996-06-13
1.785214900970459,1996-06-14
1.770378589630127,1996-06-17
1.7407070398330688,1996-06-18
1.7505968809127808,1996-06-19
1.6615837812423706,1996-06-20
1.676419973373413,1996-06-21
1.676419973373413,1996-06-24
1.676419973373413,1996-06-25
1.6220228672027588,1996-06-26
1.6516945362091064,1996-06-27
1.72092604637146,1996-06-28
1.7604886293411255,1996-07-01
1.7505968809127808,1996-07-02
1.7407070398330688,1996-07-03
1.6937283277511597,1996-07-05
1.6665297746658325,1996-07-08
1.7753242254257202,1996-07-09
1.7951037883758545,1996-07-10
1.785214900970459,1996-07-11
1.6615837812423706,1996-07-12
1.5527898073196411,1996-07-15
1.503338098526001,1996-07-16
1.5330090522766113,1996-07-17
1.5849337577819824,1996-07-18
1.6071877479553223,1996-07-19
1.5923521518707275,1996-07-22
1.5676264762878418,1996-07-23
1.5478445291519165,1996-07-24
1.5824605226516724,1996-07-25
1.5849337577819824,1996-07-26
1.6220228672027588,1996-07-29
1.6615837812423706,1996-07-30
1.701145052909851,1996-07-31
1.7530704736709595,1996-08-01
1.7407070398330688,1996-08-02
1.7135083675384521,1996-08-05
1.7505968809127808,1996-08-06
1.7505968809127808,1996-08-07
1.730817437171936,1996-08-08
1.7110357284545898,1996-08-09
1.7036187648773193,1996-08-12
1.6615837812423706,1996-08-13
1.701145052909851,1996-08-14
1.72092604637146,1996-08-15
1.76543390750885,1996-08-16
1.7802683115005493,1996-08-19
1.7679060697555542,1996-08-20
1.7604886293411255,1996-08-21
1.800049066543579,1996-08-22
1.8025223016738892,1996-08-23
1.8099403381347656,1996-08-26
1.8890628814697266,1996-08-27
1.8890628814697266,1996-08-28
1.8495017290115356,1996-08-29
1.8495017290115356,1996-08-30
1.8247771263122559,1996-09-03
1.8890628814697266,1996-09-04
1.8791722059249878,1996-09-05
1.9088436365127563,1996-09-06
1.8989534378051758,1996-09-09
1.8791722059249878,1996-09-10
1.928624153137207,1996-09-11
1.9088436365127563,1996-09-12
1.9582951068878174,1996-09-13
1.9484061002731323,1996-09-16
1.8791722059249878,1996-09-17
1.834666132926941,1996-09-18
1.8099403381347656,1996-09-19
1.8593915700912476,1996-09-20
1.8692818880081177,1996-09-23
1.8989534378051758,1996-09-24
1.916261911392212,1996-09-25
1.9088436365127563,1996-09-26
1.9582951068878174,1996-09-27
1.9582951068878174,1996-09-30
1.9335699081420898,1996-10-01
1.8989534378051758,1996-10-02
1.8989534378051758,1996-10-03
1.8890628814697266,1996-10-04
1.9385154247283936,1996-10-07
1.9236793518066406,1996-10-08
1.928624153137207,1996-10-09
1.928624153137207,1996-10-10
1.72092604637146,1996-10-11
1.7802683115005493,1996-10-14
1.706091284751892,1996-10-15
1.7728509902954102,1996-10-16
1.8049942255020142,1996-10-17
1.8099403381347656,1996-10-18
1.7802683115005493,1996-10-21
1.8049942255020142,1996-10-22
1.7802683115005493,1996-10-23
1.834666132926941,1996-10-24
1.834666132926941,1996-10-25
1.8099403381347656,1996-10-28
1.7802683115005493,1996-10-29
1.7901588678359985,1996-10-30
1.8297204971313477,1996-10-31
1.7753242254257202,1996-11-01
1.76543390750885,1996-11-04
1.7604886293411255,1996-11-05
1.785214900970459,1996-11-06
1.770378589630127,1996-11-07
1.7555426359176636,1996-11-08
1.7951037883758545,1996-11-11
1.785214900970459,1996-11-12
1.7802683115005493,1996-11-13
1.800049066543579,1996-11-14
1.770378589630127,1996-11-15
1.7357622385025024,1996-11-18
1.7110357284545898,1996-11-19
1.7036187648773193,1996-11-20
1.701145052909851,1996-11-21
1.72092604637146,1996-11-22
1.7357622385025024,1996-11-25
1.706091284751892,1996-11-26
1.706091284751892,1996-11-27
1.701145052909851,1996-11-29
1.6986733675003052,1996-12-02
1.72092604637146,1996-12-03
1.6863102912902832,1996-12-04
1.7110357284545898,1996-12-05
1.706091284751892,1996-12-06
1.7407070398330688,1996-12-09
1.7901588678359985,1996-12-10
1.7555426359176636,1996-12-11
1.7505968809127808,1996-12-12
1.7407070398330688,1996-12-13
1.7456525564193726,1996-12-16
1.7357622385025024,1996-12-17
1.7258726358413696,1996-12-18
1.7357622385025024,1996-12-19
1.730817437171936,1996-12-20
1.715981364250183,1996-12-23
1.7110357284545898,1996-12-24
1.7604886293411255,1996-12-26
1.770378589630127,1996-12-27
1.7802683115005493,1996-12-30
1.8099403381347656,1996-12-31
1.800049066543579,1997-01-02
1.8297204971313477,1997-01-03
1.8668090105056763,1997-01-06
1.9582951068878174,1997-01-07
1.943461298942566,1997-01-08
1.943461298942566,1997-01-09
1.9335699081420898,1997-01-10
1.87422776222229,1997-01-13
1.9236793518066406,1997-01-14
1.8989534378051758,1997-01-15
1.894008755683899,1997-01-16
1.8593915700912476,1997-01-17
1.8643373250961304,1997-01-20
1.8495017290115356,1997-01-21
1.819830298423767,1997-01-22
1.800049066543579,1997-01-23
1.5280638933181763,1997-01-24
1.478613018989563,1997-01-27
1.4736664295196533,1997-01-28
1.4341052770614624,1997-01-29
