META,Date
103.9596939086914,2016-02-05
99.64427947998047,2016-02-08
99.43450164794922,2016-02-09
100.89295196533203,2016-02-10
101.80198669433594,2016-02-11
101.90188598632812,2016-02-12
101.50230407714844,2016-02-16
105.08849334716797,2016-02-17
103.36033630371094,2016-02-18
104.45916748046875,2016-02-19
107.04642486572266,2016-02-22
105.34822082519531,2016-02-23
106.76671600341797,2016-02-24
107.95545959472656,2016-02-25
107.80561828613281,2016-02-26
106.80667114257812,2016-02-29
109.70360565185547,2016-03-01
109.83346557617188,2016-03-02
109.46385955810547,2016-03-03
108.27511596679688,2016-03-04
105.6179428100586,2016-03-07
105.8177261352539,2016-03-08
107.39605712890625,2016-03-09
107.20625305175781,2016-03-10
109.2940444946289,2016-03-11
109.77352905273438,2016-03-14
110.55270385742188,2016-03-15
112.06110382080078,2016-03-16
110.90232849121094,2016-03-17
111.33187103271484,2016-03-18
111.73145294189453,2016-03-21
112.13102722167969,2016-03-22
112.42072296142578,2016-03-23
112.93018341064453,2016-03-24
113.56950378417969,2016-03-28
116.01690673828125,2016-03-29
114.57843017578125,2016-03-30
113.97906494140625,2016-03-31
115.9369888305664,2016-04-01
112.43070983886719,2016-04-04
112.10105895996094,2016-04-05
113.5894775390625,2016-04-06
113.5195541381836,2016-04-07
110.51274108886719,2016-04-08
108.87448120117188,2016-04-11
110.49276733398438,2016-04-12
110.39287567138672,2016-04-13
110.72251892089844,2016-04-14
109.52379608154297,2016-04-15
110.33293151855469,2016-04-18
112.17098236083984,2016-04-19
112.30084228515625,2016-04-20
113.31977081298828,2016-04-21
110.44281768798828,2016-04-22
109.98330688476562,2016-04-25
108.64472961425781,2016-04-26
108.77458953857422,2016-04-27
116.60628509521484,2016-04-28
117.45538330078125,2016-04-29
118.44432830810547,2016-05-02
117.30553436279297,2016-05-03
117.93486785888672,2016-05-04
117.68513488769531,2016-05-05
119.36334991455078,2016-05-06
119.11361694335938,2016-05-09
120.37228393554688,2016-05-10
119.39331817626953,2016-05-11
120.15251159667969,2016-05-12
119.68301391601562,2016-05-13
118.54421997070312,2016-05-16
117.22562408447266,2016-05-17
117.52530670166016,2016-05-18
116.68619537353516,2016-05-19
117.22562408447266,2016-05-20
115.84708404541016,2016-05-23
117.57524871826172,2016-05-24
117.76505279541016,2016-05-25
119.34337615966797,2016-05-26
119.25347137451172,2016-05-27
118.68407440185547,2016-05-31
118.65410614013672,2016-06-01
118.80394744873047,2016-06-02
118.34443664550781,2016-06-03
118.66409301757812,2016-06-06
117.63519287109375,2016-06-07
118.26451873779297,2016-06-08
118.43433380126953,2016-06-09
116.49639892578125,2016-06-10
113.8292236328125,2016-06-13
114.81817626953125,2016-06-14
114.4785385131836,2016-06-15
114.26876068115234,2016-06-16
112.90020751953125,2016-06-17
113.24983978271484,2016-06-20
114.2587661743164,2016-06-21
113.78926849365234,2016-06-22
114.9580307006836,2016-06-23
111.96121215820312,2016-06-24
108.85450744628906,2016-06-27
112.58055114746094,2016-06-28
114.03900909423828,2016-06-29
114.15887451171875,2016-06-30
114.06897735595703,2016-07-01
114.0789566040039,2016-07-05
116.57630920410156,2016-07-06
115.72721099853516,2016-07-07
117.11573791503906,2016-07-08
117.74507141113281,2016-07-11
117.80500793457031,2016-07-12
116.6562271118164,2016-07-13
117.16568756103516,2016-07-14
116.73614501953125,2016-07-15
119.24348449707031,2016-07-18
120.48217010498047,2016-07-19
121.79077911376953,2016-07-20
120.48217010498047,2016-07-21
120.87174987792969,2016-07-22
121.50108337402344,2016-07-25
121.09152221679688,2016-07-26
123.20926666259766,2016-07-27
124.86751556396484,2016-07-28
123.80863952636719,2016-07-29
124.1782455444336,2016-08-01
122.95953369140625,2016-08-02
122.38015747070312,2016-08-03
124.22819519042969,2016-08-04
125.0173568725586,2016-08-05
125.12724304199219,2016-08-08
124.92744445800781,2016-08-09
124.74763488769531,2016-08-10
124.76762390136719,2016-08-11
124.74763488769531,2016-08-12
123.76868438720703,2016-08-15
123.16931915283203,2016-08-16
124.2381820678711,2016-08-17
123.77867126464844,2016-08-18
123.42903900146484,2016-08-19
124.01841735839844,2016-08-22
124.2381820678711,2016-08-23
123.34912872314453,2016-08-24
123.7586898803711,2016-08-25
124.82755279541016,2016-08-26
126.4058837890625,2016-08-29
125.70661926269531,2016-08-30
125.986328125,2016-08-31
126.03627014160156,2016-09-01
126.37591552734375,2016-09-02
129.59249877929688,2016-09-06
130.91110229492188,2016-09-07
130.13192749023438,2016-09-08
126.96528625488281,2016-09-09
128.55360412597656,2016-09-12
127.0751724243164,2016-09-13
127.63457489013672,2016-09-14
128.21397399902344,2016-09-15
128.93321228027344,2016-09-16
128.51364135742188,2016-09-19
128.503662109375,2016-09-20
129.80227661132812,2016-09-21
129.942138671875,2016-09-22
127.82437896728516,2016-09-23
127.17506408691406,2016-09-26
128.55360412597656,2016-09-27
129.09303283691406,2016-09-28
127.95423126220703,2016-09-29
128.13404846191406,2016-09-30
128.63352966308594,2016-10-03
128.05413818359375,2016-10-04
128.33383178710938,2016-10-05
128.6035614013672,2016-10-06
128.85328674316406,2016-10-07
130.10195922851562,2016-10-10
128.743408203125,2016-10-11
128.91322326660156,2016-10-12
127.68452453613281,2016-10-13
127.74446105957031,2016-10-14
127.40482330322266,2016-10-17
128.43373107910156,2016-10-18
129.9720916748047,2016-10-19
129.86221313476562,2016-10-20
131.93002319335938,2016-10-21
133.13873291015625,2016-10-24
132.1497802734375,2016-10-25
130.90110778808594,2016-10-26
129.55255126953125,2016-10-27
131.1508331298828,2016-10-28
130.85116577148438,2016-10-31
129.3627471923828,2016-11-01
127.03520965576172,2016-11-02
119.87281036376953,2016-11-03
120.62201690673828,2016-11-04
122.02053833007812,2016-11-07
124.08834075927734,2016-11-08
123.04944610595703,2016-11-09
120.67196655273438,2016-11-10
118.89385223388672,2016-11-11
114.9580307006836,2016-11-14
117.07577514648438,2016-11-15
116.21669006347656,2016-11-16
117.66515350341797,2016-11-17
116.89596557617188,2016-11-18
121.64093017578125,2016-11-21
121.34125518798828,2016-11-22
120.71192169189453,2016-11-23
120.25241088867188,2016-11-25
120.28237915039062,2016-11-28
120.74189758300781,2016-11-29
118.29448699951172,2016-11-30
114.9780044555664,2016-12-01
115.2776870727539,2016-12-02
117.30553436279297,2016-12-05
117.18566131591797,2016-12-06
117.82498168945312,2016-12-07
118.78397369384766,2016-12-08
119.55315399169922,2016-12-09
117.64517211914062,2016-12-12
120.18247985839844,2016-12-13
120.08258819580078,2016-12-14
120.44220733642578,2016-12-15
119.74295043945312,2016-12-16
119.11361694335938,2016-12-19
118.96377563476562,2016-12-20
118.91383361816406,2016-12-21
117.27557373046875,2016-12-22
117.14570617675781,2016-12-23
117.88492584228516,2016-12-27
116.79607391357422,2016-12-28
116.22667694091797,2016-12-29
114.92806243896484,2016-12-30
116.73614501953125,2017-01-03
118.56420135498047,2017-01-04
120.54209899902344,2017-01-05
123.27920532226562,2017-01-06
124.76762390136719,2017-01-09
124.21820068359375,2017-01-10
125.95635223388672,2017-01-11
126.48580169677734,2017-01-12
128.20396423339844,2017-01-13
127.7344741821289,2017-01-17
127.78441619873047,2017-01-18
127.4148178100586,2017-01-19
126.90534973144531,2017-01-20
128.7933349609375,2017-01-23
129.23287963867188,2017-01-24
131.34063720703125,2017-01-25
132.63926696777344,2017-01-26
132.03990173339844,2017-01-27
130.84117126464844,2017-01-30
130.181884765625,2017-01-31
133.0887908935547,2017-02-01
130.70132446289062,2017-02-02
130.84117126464844,2017-02-03
131.92002868652344,2017-02-06
131.70025634765625,2017-02-07
134.05775451660156,2017-02-08
133.99783325195312,2017-02-09
134.0477752685547,2017-02-10
133.90792846679688,2017-02-13
133.70814514160156,2017-02-14
133.29856872558594,2017-02-15
133.69813537597656,2017-02-16
133.3884735107422,2017-02-17
133.57827758789062,2017-02-21
135.97572326660156,2017-02-22
135.21653747558594,2017-02-23
135.29644775390625,2017-02-24
136.2654266357422,2017-02-27
135.39633178710938,2017-02-28
137.27435302734375,2017-03-01
136.61505126953125,2017-03-02
137.0246124267578,2017-03-03
137.27435302734375,2017-03-06
137.15447998046875,2017-03-07
137.57403564453125,2017-03-08
138.09349060058594,2017-03-09
138.6428985595703,2017-03-10
139.45204162597656,2017-03-13
139.17234802246094,2017-03-14
139.57191467285156,2017-03-15
139.8416290283203,2017-03-16
139.69178771972656,2017-03-17
139.79168701171875,2017-03-20
138.36318969726562,2017-03-21
139.44204711914062,2017-03-22
139.38211059570312,2017-03-23
140.19125366210938,2017-03-24
140.17127990722656,2017-03-27
141.6097412109375,2017-03-28
142.49879455566406,2017-03-29
142.25906372070312,2017-03-30
141.89944458007812,2017-03-31
142.1291961669922,2017-04-03
141.57977294921875,2017-04-04
141.6996612548828,2017-04-05
141.02037048339844,2017-04-06
140.6307830810547,2017-04-07
140.8905029296875,2017-04-10
139.77169799804688,2017-04-11
139.43206787109375,2017-04-12
139.2422637939453,2017-04-13
141.27011108398438,2017-04-17
140.81060791015625,2017-04-18
142.1192169189453,2017-04-19
143.64759826660156,2017-04-20
143.5277099609375,2017-04-21
145.31582641601562,2017-04-24
146.33474731445312,2017-04-25
146.4046630859375,2017-04-26
147.54345703125,2017-04-27
150.0907440185547,2017-04-28
152.2984161376953,2017-05-01
152.61807250976562,2017-05-02
151.6391143798828,2017-05-03
150.69012451171875,2017-05-04
150.0807647705078,2017-05-05
150.89988708496094,2017-05-08
150.3205108642578,2017-05-09
150.13070678710938,2017-05-10
149.88096618652344,2017-05-11
150.17066955566406,2017-05-12
150.03082275390625,2017-05-15
149.62124633789062,2017-05-16
144.6964874267578,2017-05-17
147.5034942626953,2017-05-18
147.903076171875,2017-05-19
148.0828857421875,2017-05-22
147.91307067871094,2017-05-23
149.88096618652344,2017-05-24
151.7989501953125,2017-05-25
151.96876525878906,2017-05-26
152.218505859375,2017-05-30
151.29946899414062,2017-05-31
151.36940002441406,2017-06-01
153.4471893310547,2017-06-02
153.46717834472656,2017-06-05
152.64804077148438,2017-06-06
152.95770263671875,2017-06-07
154.54603576660156,2017-06-08
149.4414520263672,2017-06-09
148.2826690673828,2017-06-12
150.52029418945312,2017-06-13
150.0907440185547,2017-06-14
149.6412353515625,2017-06-15
150.48033142089844,2017-06-16
152.70797729492188,2017-06-19
152.08863830566406,2017-06-20
153.7468719482422,2017-06-21
153.23741149902344,2017-06-22
154.90565490722656,2017-06-23
153.4272003173828,2017-06-26
150.42041015625,2017-06-27
153.0775909423828,2017-06-28
150.87991333007812,2017-06-29
150.81997680664062,2017-06-30
148.27267456054688,2017-07-03
150.18064880371094,2017-07-05
148.6622772216797,2017-07-06
151.2794952392578,2017-07-07
153.33731079101562,2017-07-10
155.10543823242188,2017-07-11
158.73158264160156,2017-07-12
159.09120178222656,2017-07-13
159.80044555664062,2017-07-14
159.56069946289062,2017-07-17
162.68739318847656,2017-07-18
163.96603393554688,2017-07-19
164.35562133789062,2017-07-20
164.25572204589844,2017-07-21
165.8240509033203,2017-07-24
165.1048126220703,2017-07-25
165.43447875976562,2017-07-26
170.2593536376953,2017-07-27
172.2672119140625,2017-07-28
169.07061767578125,2017-07-31
169.67996215820312,2017-08-01
169.1205596923828,2017-08-02
168.41131591796875,2017-08-03
169.44021606445312,2017-08-04
171.79771423339844,2017-08-07
171.0485076904297,2017-08-08
170.99856567382812,2017-08-09
167.22256469726562,2017-08-10
167.90185546875,2017-08-11
170.56903076171875,2017-08-14
170.81875610351562,2017-08-15
169.81982421875,2017-08-16
166.73309326171875,2017-08-17
167.23257446289062,2017-08-18
167.6021728515625,2017-08-21
169.460205078125,2017-08-22
168.53118896484375,2017-08-23
167.56222534179688,2017-08-24
166.1437225341797,2017-08-25
167.062744140625,2017-08-28
167.87188720703125,2017-08-29
169.73989868164062,2017-08-30
171.78773498535156,2017-08-31
171.83767700195312,2017-09-01
170.5390625,2017-09-05
171.9075927734375,2017-09-06
173.02642822265625,2017-09-07
170.76881408691406,2017-09-08
173.3260955810547,2017-09-11
172.7766876220703,2017-09-12
172.86659240722656,2017-09-13
170.77880859375,2017-09-14
171.4580841064453,2017-09-15
169.82980346679688,2017-09-18
172.337158203125,2017-09-19
171.98751831054688,2017-09-20
170.92864990234375,2017-09-21
170.35923767089844,2017-09-22
162.69737243652344,2017-09-25
164.0359649658203,2017-09-26
167.5022735595703,2017-09-27
168.55116271972656,2017-09-28
170.6888885498047,2017-09-29
169.29037475585938,2017-10-02
169.7798614501953,2017-10-03
168.24148559570312,2017-10-04
171.0585174560547,2017-10-05
172.04745483398438,2017-10-06
172.31716918945312,2017-10-09
171.4081268310547,2017-10-10
172.55691528320312,2017-10-11
172.36712646484375,2017-10-12
173.5558624267578,2017-10-13
174.3350372314453,2017-10-16
175.92333984375,2017-10-17
175.8434295654297,2017-10-18
174.37498474121094,2017-10-19
174.79454040527344,2017-10-20
171.08847045898438,2017-10-23
171.617919921875,2017-10-24
170.419189453125,2017-10-25
170.44915771484375,2017-10-26
177.69146728515625,2017-10-27
179.67935180664062,2017-10-30
179.86915588378906,2017-10-31
182.46640014648438,2017-11-01
178.73036193847656,2017-11-02
178.73036193847656,2017-11-03
179.97903442382812,2017-11-06
180.0589599609375,2017-11-07
179.36968994140625,2017-11-08
179.10997009277344,2017-11-09
178.27085876464844,2017-11-10
178.5805206298828,2017-11-13
177.8812713623047,2017-11-14
177.76138305664062,2017-11-15
179.399658203125,2017-11-16
178.81027221679688,2017-11-17
178.55056762695312,2017-11-20
181.66725158691406,2017-11-21
180.6782989501953,2017-11-22
182.58627319335938,2017-11-24
182.8360137939453,2017-11-27
182.22665405273438,2017-11-28
174.9443817138672,2017-11-29
176.99220275878906,2017-11-30
174.91441345214844,2017-12-01
171.28826904296875,2017-12-04
172.64682006835938,2017-12-05
175.87339782714844,2017-12-06
179.94906616210938,2017-12-07
178.81027221679688,2017-12-08
178.85023498535156,2017-12-11
176.77244567871094,2017-12-12
178.11102294921875,2017-12-13
178.200927734375,2017-12-14
179.98902893066406,2017-12-15
180.62835693359375,2017-12-18
179.31973266601562,2017-12-19
177.7014617919922,2017-12-20
177.2619171142578,2017-12-21
177.01219177246094,2017-12-22
175.80348205566406,2017-12-26
177.43173217773438,2017-12-27
177.73143005371094,2017-12-28
176.27297973632812,2017-12-29
181.2277069091797,2018-01-02
184.47427368164062,2018-01-03
184.13462829589844,2018-01-04
186.65196228027344,2018-01-05
188.0804443359375,2018-01-08
187.67086791992188,2018-01-09
187.64089965820312,2018-01-10
187.57098388671875,2018-01-11
179.1798858642578,2018-01-12
178.200927734375,2018-01-16
177.41177368164062,2018-01-17
179.60943603515625,2018-01-18
181.09783935546875,2018-01-19
185.17352294921875,2018-01-22
189.14932250976562,2018-01-23
186.35227966308594,2018-01-24
187.28128051757812,2018-01-25
189.79861450195312,2018-01-26
185.7828826904297,2018-01-29
186.92166137695312,2018-01-30
186.69190979003906,2018-01-31
192.88534545898438,2018-02-01
190.0783233642578,2018-02-02
181.06788635253906,2018-02-05
185.11358642578125,2018-02-06
179.98902893066406,2018-02-07
171.3981475830078,2018-02-08
175.92333984375,2018-02-09
176.2230224609375,2018-02-12
172.9664764404297,2018-02-13
179.32972717285156,2018-02-14
179.76927185058594,2018-02-15
177.17201232910156,2018-02-16
175.8234405517578,2018-02-20
177.721435546875,2018-02-21
178.80029296875,2018-02-22
183.09573364257812,2018-02-23
184.73399353027344,2018-02-26
181.26768493652344,2018-02-27
178.13101196289062,2018-02-28
175.75352478027344,2018-03-01
176.43280029296875,2018-03-02
180.2087860107422,2018-03-05
179.58944702148438,2018-03-06
183.51528930664062,2018-03-07
182.146728515625,2018-03-08
185.03367614746094,2018-03-09
184.5641632080078,2018-03-12
181.68722534179688,2018-03-13
183.99478149414062,2018-03-14
183.66513061523438,2018-03-15
184.89381408691406,2018-03-16
172.37710571289062,2018-03-19
167.97177124023438,2018-03-20
169.21046447753906,2018-03-21
164.71524047851562,2018-03-22
159.2210693359375,2018-03-23
159.89035034179688,2018-03-26
152.0586700439453,2018-03-27
152.8677978515625,2018-03-28
159.62063598632812,2018-03-29
155.2252960205078,2018-04-02
155.9445343017578,2018-04-03
154.9356231689453,2018-04-04
159.17111206054688,2018-04-05
157.03338623046875,2018-04-06
157.76260375976562,2018-04-09
164.8650665283203,2018-04-10
166.1437225341797,2018-04-11
163.69630432128906,2018-04-12
164.3456268310547,2018-04-13
164.65530395507812,2018-04-16
168.4812469482422,2018-04-17
166.1836700439453,2018-04-18
167.92184448242188,2018-04-19
166.103759765625,2018-04-20
165.6642303466797,2018-04-23
159.520751953125,2018-04-24
159.520751953125,2018-04-25
173.9754180908203,2018-04-26
173.406005859375,2018-04-27
171.8177032470703,2018-04-30
173.6757354736328,2018-05-01
175.88339233398438,2018-05-02
173.83555603027344,2018-05-03
176.42282104492188,2018-05-04
177.7813720703125,2018-05-07
178.73036193847656,2018-05-08
182.46640014648438,2018-05-09
185.33335876464844,2018-05-10
186.79180908203125,2018-05-11
186.4421844482422,2018-05-14
184.12464904785156,2018-05-15
183.00582885742188,2018-05-16
183.5652313232422,2018-05-17
182.4863739013672,2018-05-18
184.29446411132812,2018-05-21
183.60519409179688,2018-05-22
186.701904296875,2018-05-23
185.73292541503906,2018-05-24
184.7239990234375,2018-05-25
185.5431365966797,2018-05-29
187.47108459472656,2018-05-30
191.5767364501953,2018-05-31
193.78439331054688,2018-06-01
193.0751495361328,2018-06-04
192.73550415039062,2018-06-05
191.13719177246094,2018-06-06
187.9805450439453,2018-06-07
188.8995819091797,2018-06-08
191.33697509765625,2018-06-11
192.19607543945312,2018-06-12
192.20606994628906,2018-06-13
196.6013946533203,2018-06-14
195.64242553710938,2018-06-15
198.0998077392578,2018-06-18
197.2806854248047,2018-06-19
201.78590393066406,2018-06-20
201.28643798828125,2018-06-21
201.52618408203125,2018-06-22
196.1418914794922,2018-06-25
198.78907775878906,2018-06-26
195.63243103027344,2018-06-27
196.0220184326172,2018-06-28
194.11404418945312,2018-06-29
197.15081787109375,2018-07-02
192.52572631835938,2018-07-03
198.23965454101562,2018-07-05
203.01458740234375,2018-07-06
204.52301025390625,2018-07-09
203.3242645263672,2018-07-10
202.3253173828125,2018-07-11
206.70068359375,2018-07-12
207.1002655029297,2018-07-13
207.01036071777344,2018-07-16
209.76744079589844,2018-07-17
209.1381072998047,2018-07-18
207.86944580078125,2018-07-19
209.7174835205078,2018-07-20
210.68646240234375,2018-07-23
214.44247436523438,2018-07-24
217.26947021484375,2018-07-25
176.07318115234375,2018-07-26
174.7046356201172,2018-07-27
170.87869262695312,2018-07-30
172.39707946777344,2018-07-31
171.4680633544922,2018-08-01
176.1830596923828,2018-08-02
177.59156799316406,2018-08-03
185.49319458007812,2018-08-06
183.61517333984375,2018-08-07
184.9837188720703,2018-08-08
182.89593505859375,2018-08-09
180.06893920898438,2018-08-10
179.8591766357422,2018-08-13
180.9180450439453,2018-08-14
179.3397216796875,2018-08-15
174.51483154296875,2018-08-16
173.6157989501953,2018-08-17
172.31716918945312,2018-08-20
172.43704223632812,2018-08-21
173.45596313476562,2018-08-22
172.71673583984375,2018-08-23
174.4648895263672,2018-08-24
177.27191162109375,2018-08-27
176.07318115234375,2018-08-28
175.71356201171875,2018-08-29
177.45172119140625,2018-08-30
175.5437469482422,2018-08-31
170.9785919189453,2018-09-04
167.0028076171875,2018-09-05
162.3577423095703,2018-09-06
162.8671875,2018-09-07
164.0059814453125,2018-09-10
165.76412963867188,2018-09-11
161.8282928466797,2018-09-12
161.18898010253906,2018-09-13
162.14796447753906,2018-09-14
160.40980529785156,2018-09-17
160.13009643554688,2018-09-18
162.88717651367188,2018-09-19
165.8440399169922,2018-09-20
162.75730895996094,2018-09-21
165.23468017578125,2018-09-24
164.73521423339844,2018-09-25
166.77304077148438,2018-09-26
168.66104125976562,2018-09-27
164.2856903076172,2018-09-28
162.26783752441406,2018-10-01
159.1611328125,2018-10-02
162.25782775878906,2018-10-03
158.681640625,2018-10-04
157.1632537841797,2018-10-05
157.0833282470703,2018-10-08
157.73263549804688,2018-10-09
151.2195587158203,2018-10-10
153.18746948242188,2018-10-11
153.57705688476562,2018-10-12
153.35728454589844,2018-10-15
158.61170959472656,2018-10-16
159.25103759765625,2018-10-17
154.75579833984375,2018-10-18
153.88673400878906,2018-10-19
154.61595153808594,2018-10-22
154.2263641357422,2018-10-23
145.8852081298828,2018-10-24
150.79000854492188,2018-10-25
145.21591186523438,2018-10-26
141.93939208984375,2018-10-29
146.0650177001953,2018-10-30
151.62911987304688,2018-10-31
151.5891571044922,2018-11-01
150.19065856933594,2018-11-02
148.5224151611328,2018-11-05
149.7810821533203,2018-11-06
151.36940002441406,2018-11-07
147.71327209472656,2018-11-08
144.80636596679688,2018-11-09
141.3999786376953,2018-11-12
142.0093231201172,2018-11-13
144.067138671875,2018-11-14
143.69754028320312,2018-11-15
139.38211059570312,2018-11-16
131.4105682373047,2018-11-19
132.2896270751953,2018-11-20
134.67710876464844,2018-11-21
131.5903778076172,2018-11-23
136.23545837402344,2018-11-26
134.85691833496094,2018-11-27
136.61505126953125,2018-11-28
138.5330047607422,2018-11-29
140.46096801757812,2018-11-30
140.94046020507812,2018-12-03
137.78379821777344,2018-12-04
139.4820098876953,2018-12-06
137.27435302734375,2018-12-07
141.6996612548828,2018-12-10
141.92941284179688,2018-12-11
144.3468475341797,2018-12-12
144.85629272460938,2018-12-13
143.9073028564453,2018-12-14
140.04141235351562,2018-12-17
143.5077362060547,2018-12-18
133.09878540039062,2018-12-19
133.25860595703125,2018-12-20
124.81756591796875,2018-12-21
123.92850494384766,2018-12-24
134.03778076171875,2018-12-26
134.37742614746094,2018-12-27
133.05882263183594,2018-12-28
130.9510498046875,2018-12-31
135.53619384765625,2019-01-02
131.60037231445312,2019-01-03
137.8037872314453,2019-01-04
137.9036865234375,2019-01-07
142.37893676757812,2019-01-08
144.07713317871094,2019-01-09
144.0471649169922,2019-01-10
143.64759826660156,2019-01-11
145.23590087890625,2019-01-14
148.79212951660156,2019-01-15
147.3836212158203,2019-01-16
148.142822265625,2019-01-17
149.88096618652344,2019-01-18
147.41360473632812,2019-01-22
144.14706420898438,2019-01-23
145.67544555664062,2019-01-24
148.85206604003906,2019-01-25
147.31370544433594,2019-01-28
144.03717041015625,2019-01-29
150.2605743408203,2019-01-30
166.51333618164062,2019-01-31
165.5343780517578,2019-02-01
169.07061767578125,2019-02-04
170.9785919189453,2019-02-05
170.30931091308594,2019-02-06
166.2036590576172,2019-02-07
167.15264892578125,2019-02-08
165.61427307128906,2019-02-11
164.8650665283203,2019-02-12
163.8961181640625,2019-02-13
163.77622985839844,2019-02-14
162.32777404785156,2019-02-15
162.11798095703125,2019-02-19
162.3876953125,2019-02-20
159.870361328125,2019-02-21
161.71841430664062,2019-02-22
164.4455108642578,2019-02-25
163.95603942871094,2019-02-26
162.63743591308594,2019-02-27
161.2788848876953,2019-02-28
162.10800170898438,2019-03-01
167.19259643554688,2019-03-04
171.07847595214844,2019-03-05
172.3271484375,2019-03-06
168.95074462890625,2019-03-07
169.4202423095703,2019-03-08
171.88763427734375,2019-03-11
171.73777770996094,2019-03-12
173.18624877929688,2019-03-13
169.98963928222656,2019-03-14
165.8040771484375,2019-03-15
160.2999267578125,2019-03-18
161.3987579345703,2019-03-19
165.2646484375,2019-03-20
165.9039764404297,2019-03-21
164.1658172607422,2019-03-22
166.11373901367188,2019-03-25
167.5022735595703,2019-03-26
165.69419860839844,2019-03-27
165.37454223632812,2019-03-28
166.51333618164062,2019-03-29
168.5211944580078,2019-04-01
174.01536560058594,2019-04-02
173.35606384277344,2019-04-03
175.83343505859375,2019-04-04
175.53375244140625,2019-04-05
174.7445831298828,2019-04-08
177.39178466796875,2019-04-09
177.63153076171875,2019-04-10
177.3218536376953,2019-04-11
178.91018676757812,2019-04-12
179.45957946777344,2019-04-15
178.680419921875,2019-04-16
178.59051513671875,2019-04-17
178.09104919433594,2019-04-18
181.24769592285156,2019-04-22
183.585205078125,2019-04-23
182.38648986816406,2019-04-24
193.05516052246094,2019-04-25
191.28704833984375,2019-04-26
194.57354736328125,2019-04-29
193.19500732421875,2019-04-30
192.82540893554688,2019-05-01
192.32594299316406,2019-05-02
195.2628173828125,2019-05-03
193.6745147705078,2019-05-06
189.56886291503906,2019-05-07
189.33909606933594,2019-05-08
188.45004272460938,2019-05-09
188.140380859375,2019-05-10
181.3475799560547,2019-05-13
180.53843688964844,2019-05-14
186.0725860595703,2019-05-15
186.79180908203125,2019-05-16
185.10360717773438,2019-05-17
182.52633666992188,2019-05-20
184.62411499023438,2019-05-21
185.1235809326172,2019-05-22
180.6782989501953,2019-05-23
180.8680877685547,2019-05-24
184.11465454101562,2019-05-28
181.9969024658203,2019-05-29
182.81602478027344,2019-05-30
177.2819061279297,2019-05-31
163.97601318359375,2019-06-03
167.3224639892578,2019-06-04
167.99176025390625,2019-06-05
168.15159606933594,2019-06-06
173.16627502441406,2019-06-07
174.6347198486328,2019-06-10
177.91123962402344,2019-06-11
174.85447692871094,2019-06-12
177.2819061279297,2019-06-13
181.1378173828125,2019-06-14
188.80966186523438,2019-06-17
188.27024841308594,2019-06-18
187.28128051757812,2019-06-19
189.32911682128906,2019-06-20
190.93740844726562,2019-06-21
192.3958740234375,2019-06-24
188.6398468017578,2019-06-25
187.4611053466797,2019-06-26
189.2991485595703,2019-06-27
192.79544067382812,2019-06-28
192.79544067382812,2019-07-01
194.79331970214844,2019-07-02
196.99098205566406,2019-07-03
196.19183349609375,2019-07-05
195.55250549316406,2019-07-08
198.99887084960938,2019-07-09
202.51512145996094,2019-07-10
201.01670837402344,2019-07-11
204.65286254882812,2019-07-12
203.69387817382812,2019-07-15
203.6239471435547,2019-07-16
201.58612060546875,2019-07-17
200.56719970703125,2019-07-18
198.14976501464844,2019-07-19
202.10557556152344,2019-07-22
202.14552307128906,2019-07-23
204.44308471679688,2019-07-24
200.4972686767578,2019-07-25
199.5382843017578,2019-07-26
195.73233032226562,2019-07-29
196.83114624023438,2019-07-30
194.02413940429688,2019-07-31
192.52572631835938,2019-08-01
188.8196563720703,2019-08-02
181.53738403320312,2019-08-05
184.31443786621094,2019-08-06
184.95375061035156,2019-08-07
189.9584503173828,2019-08-08
187.65090942382812,2019-08-09
185.17352294921875,2019-08-12
188.25025939941406,2019-08-13
179.51953125,2019-08-14
182.39646911621094,2019-08-15
183.5052947998047,2019-08-16
185.97267150878906,2019-08-19
183.61517333984375,2019-08-20
183.35545349121094,2019-08-21
181.8470458984375,2019-08-22
177.5615997314453,2019-08-23
180.16883850097656,2019-08-26
181.10784912109375,2019-08-27
181.56735229492188,2019-08-28
185.37332153320312,2019-08-29
185.47320556640625,2019-08-30
182.19668579101562,2019-09-03
186.941650390625,2019-09-04
190.69766235351562,2019-09-05
187.29129028320312,2019-09-06
188.5599365234375,2019-09-09
185.97267150878906,2019-09-10
188.29022216796875,2019-09-11
187.27130126953125,2019-09-12
186.99160766601562,2019-09-13
186.0226287841797,2019-09-16
187.8806610107422,2019-09-17
187.9405975341797,2019-09-18
189.9384765625,2019-09-19
189.7286834716797,2019-09-20
186.6219940185547,2019-09-23
181.08786010742188,2019-09-24
182.60626220703125,2019-09-25
179.91909790039062,2019-09-26
176.91229248046875,2019-09-27
177.89125061035156,2019-09-30
175.6236572265625,2019-10-01
174.41494750976562,2019-10-02
179.18988037109375,2019-10-03
180.2587432861328,2019-10-04
179.4895477294922,2019-10-07
177.5615997314453,2019-10-08
179.6593780517578,2019-10-09
179.8391876220703,2019-10-10
183.99478149414062,2019-10-11
183.0857391357422,2019-10-14
188.68980407714844,2019-10-15
189.34910583496094,2019-10-16
190.18820190429688,2019-10-17
185.6530303955078,2019-10-18
189.55886840820312,2019-10-21
182.146728515625,2019-10-22
185.95269775390625,2019-10-23
