AJG,Date
3.5467464923858643,1995-04-27
3.5210442543029785,1995-04-28
3.5338964462280273,1995-05-01
3.5338964462280273,1995-05-02
3.598147392272949,1995-05-03
3.559596538543701,1995-05-04
3.598147392272949,1995-05-05
3.598147392272949,1995-05-08
3.598147392272949,1995-05-09
3.6881027221679688,1995-05-10
3.7009527683258057,1995-05-11
3.73950457572937,1995-05-12
3.7009527683258057,1995-05-15
3.7138020992279053,1995-05-16
3.662402391433716,1995-05-17
3.7009527683258057,1995-05-18
3.598147392272949,1995-05-19
3.636699676513672,1995-05-22
3.662402391433716,1995-05-23
3.649549961090088,1995-05-24
3.649549961090088,1995-05-25
3.636699676513672,1995-05-26
3.6109986305236816,1995-05-30
3.5852975845336914,1995-05-31
3.559596538543701,1995-06-01
3.5338964462280273,1995-06-02
3.495345115661621,1995-06-05
3.5210442543029785,1995-06-06
3.572448253631592,1995-06-07
3.5467464923858643,1995-06-08
3.5338964462280273,1995-06-09
3.5338964462280273,1995-06-12
3.5467464923858643,1995-06-13
3.5338964462280273,1995-06-14
3.6238486766815186,1995-06-15
3.6109986305236816,1995-06-16
3.649549961090088,1995-06-19
3.636699676513672,1995-06-20
3.636699676513672,1995-06-21
3.636699676513672,1995-06-22
3.6881027221679688,1995-06-23
3.6881027221679688,1995-06-26
3.6881027221679688,1995-06-27
3.726924180984497,1995-06-28
3.726924180984497,1995-06-29
3.7657470703125,1995-06-30
3.726924180984497,1995-07-03
3.7398648262023926,1995-07-05
3.752805233001709,1995-07-06
3.726924180984497,1995-07-07
3.7398648262023926,1995-07-10
3.752805233001709,1995-07-11
3.752805233001709,1995-07-12
3.752805233001709,1995-07-13
3.752805233001709,1995-07-14
3.7398648262023926,1995-07-17
3.778684616088867,1995-07-18
3.7657470703125,1995-07-19
3.778684616088867,1995-07-20
3.7916269302368164,1995-07-21
3.7916269302368164,1995-07-24
3.817509651184082,1995-07-25
3.8822104930877686,1995-07-26
3.933974266052246,1995-07-27
3.9080936908721924,1995-07-28
3.8951523303985596,1995-07-31
3.9080936908721924,1995-08-01
3.8822104930877686,1995-08-02
3.843388795852661,1995-08-03
3.817509651184082,1995-08-04
3.8563308715820312,1995-08-07
3.8563308715820312,1995-08-08
3.8692736625671387,1995-08-09
3.8822104930877686,1995-08-10
3.8692736625671387,1995-08-11
3.8692736625671387,1995-08-14
3.8563308715820312,1995-08-15
3.8563308715820312,1995-08-16
3.8692736625671387,1995-08-17
3.8692736625671387,1995-08-18
3.8563308715820312,1995-08-21
3.8563308715820312,1995-08-22
3.8563308715820312,1995-08-23
3.8563308715820312,1995-08-24
3.8304500579833984,1995-08-25
3.804567337036133,1995-08-28
3.817509651184082,1995-08-29
3.804567337036133,1995-08-30
3.804567337036133,1995-08-31
3.8304500579833984,1995-09-01
3.804567337036133,1995-09-05
3.7916269302368164,1995-09-06
3.778684616088867,1995-09-07
3.752805233001709,1995-09-08
3.7657470703125,1995-09-11
3.7398648262023926,1995-09-12
3.713982105255127,1995-09-13
3.610457420349121,1995-09-14
3.649279832839966,1995-09-15
3.675161838531494,1995-09-18
3.713982105255127,1995-09-19
3.713982105255127,1995-09-20
3.649279832839966,1995-09-21
3.675161838531494,1995-09-22
3.649279832839966,1995-09-25
3.675161838531494,1995-09-26
3.6230313777923584,1995-09-27
3.675161361694336,1995-09-28
3.7012264728546143,1995-09-29
3.6881930828094482,1995-10-02
3.6490962505340576,1995-10-03
3.6230313777923584,1995-10-04
3.6230313777923584,1995-10-05
3.675161361694336,1995-10-06
3.6686463356018066,1995-10-09
3.675161361694336,1995-10-10
3.662128448486328,1995-10-11
3.740323066711426,1995-10-12
3.7794206142425537,1995-10-13
3.7663886547088623,1995-10-16
3.7533559799194336,1995-10-17
3.740323066711426,1995-10-18
3.675161361694336,1995-10-19
3.6230313777923584,1995-10-20
3.6230313777923584,1995-10-23
3.636063814163208,1995-10-24
3.6230313777923584,1995-10-25
3.6490962505340576,1995-10-26
3.7012264728546143,1995-10-27
3.6881930828094482,1995-10-30
3.6881930828094482,1995-10-31
3.6490962505340576,1995-11-01
3.6230313777923584,1995-11-02
3.662128448486328,1995-11-03
3.675161361694336,1995-11-06
3.675161361694336,1995-11-07
3.7012264728546143,1995-11-08
3.7012264728546143,1995-11-09
3.675161361694336,1995-11-10
3.675161361694336,1995-11-13
3.675161361694336,1995-11-14
3.662128448486328,1995-11-15
3.6490962505340576,1995-11-16
3.6230313777923584,1995-11-17
3.6490962505340576,1995-11-20
3.6099984645843506,1995-11-21
3.5578677654266357,1995-11-22
3.5578677654266357,1995-11-24
3.505739688873291,1995-11-27
3.4927072525024414,1995-11-28
3.427543878555298,1995-11-29
3.4145102500915527,1995-11-30
3.4405760765075684,1995-12-01
3.5709002017974854,1995-12-04
3.6881930828094482,1995-12-05
3.675161361694336,1995-12-06
3.714259624481201,1995-12-07
3.7012264728546143,1995-12-08
3.7012264728546143,1995-12-11
3.7012264728546143,1995-12-12
3.727289915084839,1995-12-13
3.727289915084839,1995-12-14
3.7533559799194336,1995-12-15
3.792454242706299,1995-12-18
3.80548357963562,1995-12-19
3.909743547439575,1995-12-20
3.922776460647583,1995-12-21
3.8967154026031494,1995-12-22
3.909743547439575,1995-12-26
3.922865152359009,1995-12-27
3.9359841346740723,1995-12-28
3.9097440242767334,1995-12-29
3.8966243267059326,1996-01-02
3.844147205352783,1996-01-03
3.831024646759033,1996-01-04
3.870387554168701,1996-01-05
3.870387554168701,1996-01-08
3.817906618118286,1996-01-09
3.778548002243042,1996-01-10
3.778548002243042,1996-01-11
3.791665554046631,1996-01-12
3.778548002243042,1996-01-15
3.7654266357421875,1996-01-16
3.8047854900360107,1996-01-17
3.8047854900360107,1996-01-18
3.831024646759033,1996-01-19
3.844147205352783,1996-01-22
3.9097440242767334,1996-01-23
3.883505344390869,1996-01-24
3.883505344390869,1996-01-25
3.8966243267059326,1996-01-26
3.8966243267059326,1996-01-29
3.988464593887329,1996-01-30
3.9097440242767334,1996-01-31
3.9491066932678223,1996-02-01
3.9491066932678223,1996-02-02
3.9097440242767334,1996-02-05
3.988464593887329,1996-02-06
4.054065227508545,1996-02-07
4.0803046226501465,1996-02-08
4.093425750732422,1996-02-09
4.093425750732422,1996-02-12
4.067184925079346,1996-02-13
4.0803046226501465,1996-02-14
4.067184925079346,1996-02-15
4.040944576263428,1996-02-16
4.001585483551025,1996-02-20
3.922865152359009,1996-02-21
3.9097440242767334,1996-02-22
3.8966243267059326,1996-02-23
3.9097440242767334,1996-02-26
3.9622249603271484,1996-02-27
4.001585483551025,1996-02-28
4.1065449714660645,1996-02-29
4.119665145874023,1996-03-01
4.119665145874023,1996-03-04
4.093425750732422,1996-03-05
4.027824878692627,1996-03-06
4.027824878692627,1996-03-07
3.9622249603271484,1996-03-08
3.9622249603271484,1996-03-11
3.9622249603271484,1996-03-12
3.9622249603271484,1996-03-13
3.9622249603271484,1996-03-14
3.9622249603271484,1996-03-15
3.975346088409424,1996-03-18
3.975346088409424,1996-03-19
3.9359841346740723,1996-03-20
3.857266426086426,1996-03-21
3.870387554168701,1996-03-22
3.870387554168701,1996-03-25
3.844147205352783,1996-03-26
3.8351528644561768,1996-03-27
3.821927785873413,1996-03-28
3.848376989364624,1996-03-29
3.848376989364624,1996-04-01
3.8351528644561768,1996-04-02
3.7954790592193604,1996-04-03
3.7425801753997803,1996-04-04
3.729356050491333,1996-04-08
3.755803346633911,1996-04-09
3.769030809402466,1996-04-10
3.755803346633911,1996-04-11
3.769030809402466,1996-04-12
3.755803346633911,1996-04-15
3.769030809402466,1996-04-16
3.769030809402466,1996-04-17
3.7161295413970947,1996-04-18
3.7161295413970947,1996-04-19
3.7029058933258057,1996-04-22
3.623556613922119,1996-04-23
3.623556613922119,1996-04-24
3.597108840942383,1996-04-25
3.5309863090515137,1996-04-26
3.5045387744903564,1996-04-29
3.4384143352508545,1996-04-30
3.5309863090515137,1996-05-01
3.5177605152130127,1996-05-02
3.5177605152130127,1996-05-03
3.5309863090515137,1996-05-06
3.5309863090515137,1996-05-07
3.4780874252319336,1996-05-08
3.4648611545562744,1996-05-09
3.4913129806518555,1996-05-10
3.4384143352508545,1996-05-13
3.4648611545562744,1996-05-14
3.4780874252319336,1996-05-15
3.451637029647827,1996-05-16
3.425187826156616,1996-05-17
3.4119629859924316,1996-05-20
3.3722896575927734,1996-05-21
3.359065294265747,1996-05-22
3.279717206954956,1996-05-23
3.253269910812378,1996-05-24
3.173919916152954,1996-05-28
3.213592767715454,1996-05-29
3.3061683177948,1996-05-30
3.3987371921539307,1996-05-31
3.4384143352508545,1996-06-03
3.4119629859924316,1996-06-04
3.3987371921539307,1996-06-05
3.4119629859924316,1996-06-06
3.3987371921539307,1996-06-07
3.385514497756958,1996-06-10
3.4119629859924316,1996-06-11
3.451637029647827,1996-06-12
3.4648611545562744,1996-06-13
3.4648611545562744,1996-06-14
3.4648611545562744,1996-06-17
3.5574350357055664,1996-06-18
3.5309863090515137,1996-06-19
3.451637029647827,1996-06-20
3.4648611545562744,1996-06-21
3.4384143352508545,1996-06-24
3.4119629859924316,1996-06-25
3.4562671184539795,1996-06-26
3.4696133136749268,1996-06-27
3.4162347316741943,1996-06-28
3.4162347316741943,1996-07-01
3.4162347316741943,1996-07-02
3.4162347316741943,1996-07-03
3.38954496383667,1996-07-05
3.402888059616089,1996-07-08
3.38954496383667,1996-07-09
3.402888059616089,1996-07-10
3.38954496383667,1996-07-11
3.402888059616089,1996-07-12
3.38954496383667,1996-07-15
3.402888059616089,1996-07-16
3.429576873779297,1996-07-17
3.402888059616089,1996-07-18
3.4162347316741943,1996-07-19
3.38954496383667,1996-07-22
3.3762011528015137,1996-07-23
3.38954496383667,1996-07-24
3.3762011528015137,1996-07-25
3.38954496383667,1996-07-26
3.38954496383667,1996-07-29
3.3762011528015137,1996-07-30
3.362855911254883,1996-07-31
3.38954496383667,1996-08-01
3.3762011528015137,1996-08-02
3.3762011528015137,1996-08-05
3.402888059616089,1996-08-06
3.429576873779297,1996-08-07
3.429576873779297,1996-08-08
3.4162347316741943,1996-08-09
3.429576873779297,1996-08-12
3.402888059616089,1996-08-13
3.4162347316741943,1996-08-14
3.4429216384887695,1996-08-15
3.429576873779297,1996-08-16
3.429576873779297,1996-08-19
3.4162347316741943,1996-08-20
3.4429216384887695,1996-08-21
3.5096471309661865,1996-08-22
3.5096471309661865,1996-08-23
3.5096471309661865,1996-08-26
3.576369524002075,1996-08-27
3.629747152328491,1996-08-28
3.643094062805176,1996-08-29
3.629747152328491,1996-08-30
3.6030595302581787,1996-09-03
3.6030595302581787,1996-09-04
3.629747152328491,1996-09-05
3.6697819232940674,1996-09-06
3.7098183631896973,1996-09-09
3.6964714527130127,1996-09-10
3.7231624126434326,1996-09-11
3.6964714527130127,1996-09-12
3.6564369201660156,1996-09-13
3.643094062805176,1996-09-16
3.6164028644561768,1996-09-17
3.6030595302581787,1996-09-18
3.6030595302581787,1996-09-19
3.6030595302581787,1996-09-20
3.629747152328491,1996-09-23
3.643094062805176,1996-09-24
3.629747152328491,1996-09-25
3.7282721996307373,1996-09-26
3.714812755584717,1996-09-27
3.701352834701538,1996-09-30
3.6744344234466553,1996-10-01
3.6878926753997803,1996-10-02
3.6609749794006348,1996-10-03
3.701352834701538,1996-10-04
3.6878926753997803,1996-10-07
3.701352834701538,1996-10-08
3.634054660797119,1996-10-09
3.6071360111236572,1996-10-10
3.620595932006836,1996-10-11
3.634054660797119,1996-10-14
3.459080934524536,1996-10-15
3.3110294342041016,1996-10-16
3.297569751739502,1996-10-17
3.297569751739502,1996-10-18
3.297569751739502,1996-10-21
3.2033519744873047,1996-10-22
3.1898927688598633,1996-10-23
3.1629745960235596,1996-10-24
3.176433801651001,1996-10-25
3.176433801651001,1996-10-28
3.1629745960235596,1996-10-29
3.1629745960235596,1996-10-30
3.1629745960235596,1996-10-31
3.176433801651001,1996-11-01
3.176433801651001,1996-11-04
3.1495132446289062,1996-11-05
3.176433801651001,1996-11-06
3.176433801651001,1996-11-07
3.2168118953704834,1996-11-08
3.2033519744873047,1996-11-11
3.2302722930908203,1996-11-12
3.2302722930908203,1996-11-13
3.2706501483917236,1996-11-14
3.2437307834625244,1996-11-15
3.3110294342041016,1996-11-18
3.324488639831543,1996-11-19
3.3110294342041016,1996-11-20
3.3648681640625,1996-11-21
3.378326177597046,1996-11-22
3.405245304107666,1996-11-25
3.378326177597046,1996-11-26
3.297569751739502,1996-11-27
3.3110294342041016,1996-11-29
3.257190465927124,1996-12-02
3.2033519744873047,1996-12-03
3.2168118953704834,1996-12-04
3.2302722930908203,1996-12-05
3.2168118953704834,1996-12-06
3.2302722930908203,1996-12-09
3.2302722930908203,1996-12-10
3.2168118953704834,1996-12-11
3.2168118953704834,1996-12-12
3.2302722930908203,1996-12-13
3.2437307834625244,1996-12-16
3.2302722930908203,1996-12-17
3.324488639831543,1996-12-18
3.337946653366089,1996-12-19
3.3514060974121094,1996-12-20
3.3648681640625,1996-12-23
3.3514060974121094,1996-12-24
3.3648681640625,1996-12-26
3.382798671722412,1996-12-27
3.4099717140197754,1996-12-30
3.3692142963409424,1996-12-31
3.2605302333831787,1997-01-02
3.2877016067504883,1997-01-03
3.2605302333831787,1997-01-06
3.2605302333831787,1997-01-07
3.2605302333831787,1997-01-08
3.246943950653076,1997-01-09
3.2605302333831787,1997-01-10
3.274115562438965,1997-01-13
3.3012850284576416,1997-01-14
3.3012850284576416,1997-01-15
3.2877016067504883,1997-01-16
3.2877016067504883,1997-01-17
3.2605302333831787,1997-01-20
3.274115562438965,1997-01-21
3.246943950653076,1997-01-22
3.2605302333831787,1997-01-23
3.2877016067504883,1997-01-24
3.2605302333831787,1997-01-27
3.274115562438965,1997-01-28
3.2605302333831787,1997-01-29
3.274115562438965,1997-01-30
3.274115562438965,1997-01-31
3.3012850284576416,1997-02-03
3.3148701190948486,1997-02-04
3.328458070755005,1997-02-05
3.3692142963409424,1997-02-06
3.328458070755005,1997-02-07
3.342041254043579,1997-02-10
3.382798671722412,1997-02-11
3.396383762359619,1997-02-12
3.3692142963409424,1997-02-13
3.3692142963409424,1997-02-14
3.3556277751922607,1997-02-18
3.342041254043579,1997-02-19
3.3012850284576416,1997-02-20
3.342041254043579,1997-02-21
3.3692142963409424,1997-02-24
3.328458070755005,1997-02-25
3.3556277751922607,1997-02-26
3.3556277751922607,1997-02-27
3.342041254043579,1997-02-28
3.3556277751922607,1997-03-03
3.3556277751922607,1997-03-04
3.437141180038452,1997-03-05
3.423555374145508,1997-03-06
3.4643139839172363,1997-03-07
3.4778974056243896,1997-03-10
3.4643139839172363,1997-03-11
3.5865819454193115,1997-03-12
3.5865819454193115,1997-03-13
3.5729973316192627,1997-03-14
3.5458269119262695,1997-03-17
3.559410810470581,1997-03-18
3.4778974056243896,1997-03-19
3.4643139839172363,1997-03-20
3.4643139839172363,1997-03-21
3.4778974056243896,1997-03-24
3.505068778991699,1997-03-25
3.5665225982666016,1997-03-26
3.593959093093872,1997-03-27
3.6076762676239014,1997-03-31
3.5665225982666016,1997-04-01
3.511655569076538,1997-04-02
3.511655569076538,1997-04-03
3.4979360103607178,1997-04-04
3.4705018997192383,1997-04-07
3.5253705978393555,1997-04-08
3.5390865802764893,1997-04-09
3.5390865802764893,1997-04-10
3.5390865802764893,1997-04-11
3.5528042316436768,1997-04-14
3.5253705978393555,1997-04-15
3.5390865802764893,1997-04-16
3.5253705978393555,1997-04-17
3.511655569076538,1997-04-18
3.456784725189209,1997-04-21
3.4979360103607178,1997-04-22
3.4842164516448975,1997-04-23
3.456784725189209,1997-04-24
3.456784725189209,1997-04-25
3.4156312942504883,1997-04-28
3.456784725189209,1997-04-29
3.429349422454834,1997-04-30
3.3881959915161133,1997-05-01
3.40191650390625,1997-05-02
3.429349422454834,1997-05-05
3.3744800090789795,1997-05-06
3.360762596130371,1997-05-07
3.3470444679260254,1997-05-08
3.3881959915161133,1997-05-09
3.40191650390625,1997-05-12
3.4842164516448975,1997-05-13
3.4430668354034424,1997-05-14
3.456784725189209,1997-05-15
3.4842164516448975,1997-05-16
3.4705018997192383,1997-05-19
3.456784725189209,1997-05-20
3.4979360103607178,1997-05-21
3.4979360103607178,1997-05-22
3.4979360103607178,1997-05-23
3.4979360103607178,1997-05-27
3.511655569076538,1997-05-28
3.4842164516448975,1997-05-29
3.4842164516448975,1997-05-30
3.4842164516448975,1997-06-02
3.4842164516448975,1997-06-03
3.4705018997192383,1997-06-04
3.4430668354034424,1997-06-05
3.456784725189209,1997-06-06
3.456784725189209,1997-06-09
3.4430668354034424,1997-06-10
3.4430668354034424,1997-06-11
3.5390865802764893,1997-06-12
3.6213908195495605,1997-06-13
3.7311320304870605,1997-06-16
3.7997188568115234,1997-06-17
3.8134355545043945,1997-06-18
3.8134355545043945,1997-06-19
3.8134355545043945,1997-06-20
3.7997188568115234,1997-06-23
3.8134355545043945,1997-06-24
3.8408710956573486,1997-06-25
3.9236338138580322,1997-06-26
3.9097962379455566,1997-06-27
4.17966890335083,1997-06-30
3.9582321643829346,1997-07-01
3.9028754234313965,1997-07-02
3.9582321643829346,1997-07-03
3.9859142303466797,1997-07-07
4.041274070739746,1997-07-08
4.041274070739746,1997-07-09
4.013594150543213,1997-07-10
3.9859142303466797,1997-07-11
3.9167141914367676,1997-07-14
4.1104736328125,1997-07-15
4.068953037261963,1997-07-16
4.1519951820373535,1997-07-17
4.068953037261963,1997-07-18
4.0343546867370605,1997-07-21
4.0343546867370605,1997-07-22
4.068953037261963,1997-07-23
4.062032222747803,1997-07-24
4.055115222930908,1997-07-25
4.013594150543213,1997-07-28
4.013594150543213,1997-07-29
3.972074270248413,1997-07-30
4.013594150543213,1997-07-31
3.9789938926696777,1997-08-01
3.9513134956359863,1997-08-04
3.9443953037261963,1997-08-05
3.9305546283721924,1997-08-06
3.9443953037261963,1997-08-07
3.8475136756896973,1997-08-08
3.8475136756896973,1997-08-11
3.9305546283721924,1997-08-12
3.9789938926696777,1997-08-13
4.020514011383057,1997-08-14
4.013594150543213,1997-08-15
4.062032222747803,1997-08-18
4.055115222930908,1997-08-19
4.027434825897217,1997-08-20
4.0343546867370605,1997-08-21
3.9859142303466797,1997-08-22
3.9859142303466797,1997-08-25
3.972074270248413,1997-08-26
4.013594150543213,1997-08-27
3.9513134956359863,1997-08-28
3.9582321643829346,1997-08-29
4.013594150543213,1997-09-02
3.9789938926696777,1997-09-03
3.9651553630828857,1997-09-04
3.9859142303466797,1997-09-05
3.9997527599334717,1997-09-08
4.0481953620910645,1997-09-09
4.062032222747803,1997-09-10
4.082794189453125,1997-09-11
4.07587194442749,1997-09-12
4.07587194442749,1997-09-15
4.1450724601745605,1997-09-16
4.07587194442749,1997-09-17
4.055115222930908,1997-09-18
4.07587194442749,1997-09-19
3.9859142303466797,1997-09-22
4.082794189453125,1997-09-23
4.068953037261963,1997-09-24
4.089714050292969,1997-09-25
4.103391647338867,1997-09-26
4.1382880210876465,1997-09-29
4.15922212600708,1997-09-30
4.11037015914917,1997-10-01
4.11037015914917,1997-10-02
4.131306171417236,1997-10-03
4.187136650085449,1997-10-06
4.235985279083252,1997-10-07
4.256920337677002,1997-10-08
4.235985279083252,1997-10-09
4.229003429412842,1997-10-10
4.235985279083252,1997-10-13
4.270874977111816,1997-10-14
4.24296236038208,1997-10-15
4.222025394439697,1997-10-16
4.11037015914917,1997-10-17
4.180156230926514,1997-10-20
4.187136650085449,1997-10-21
4.1382880210876465,1997-10-22
3.9498636722564697,1997-10-23
3.9847540855407715,1997-10-24
3.942887306213379,1997-10-27
3.9568426609039307,1997-10-28
3.9498636722564697,1997-10-29
3.9638218879699707,1997-10-30
3.907992362976074,1997-10-31
4.075477123260498,1997-11-03
4.033604621887207,1997-11-04
4.061521053314209,1997-11-05
4.026628017425537,1997-11-06
3.9708003997802734,1997-11-07
4.019649028778076,1997-11-10
3.991734027862549,1997-11-11
3.8661203384399414,1997-11-12
3.928929328918457,1997-11-13
3.9010140895843506,1997-11-14
3.991734027862549,1997-11-17
3.9568426609039307,1997-11-18
3.9359073638916016,1997-11-19
3.9219515323638916,1997-11-20
3.942887306213379,1997-11-21
3.9498636722564697,1997-11-24
3.9359073638916016,1997-11-25
3.9638218879699707,1997-11-26
3.991734027862549,1997-11-28
4.019649028778076,1997-12-01
4.019649028778076,1997-12-02
4.005691051483154,1997-12-03
4.019649028778076,1997-12-04
3.9777793884277344,1997-12-05
3.9777793884277344,1997-12-08
3.9847540855407715,1997-12-09
3.991734027862549,1997-12-10
3.9498636722564697,1997-12-11
4.019649028778076,1997-12-12
3.9847540855407715,1997-12-15
4.005691051483154,1997-12-16
4.012670993804932,1997-12-17
4.005691051483154,1997-12-18
3.9498636722564697,1997-12-19
3.8591415882110596,1997-12-22
3.907992362976074,1997-12-23
3.907992362976074,1997-12-24
3.9010140895843506,1997-12-26
3.893691301345825,1997-12-29
3.9218556880950928,1997-12-30
3.8796112537384033,1997-12-31
3.85144305229187,1998-01-02
3.8796112537384033,1998-01-05
3.8655283451080322,1998-01-06
3.858485460281372,1998-01-07
3.8092000484466553,1998-01-08
3.8162412643432617,1998-01-09
3.802157402038574,1998-01-12
3.8444042205810547,1998-01-13
3.8303215503692627,1998-01-14
3.802157402038574,1998-01-15
3.82327938079834,1998-01-16
3.9359378814697266,1998-01-20
3.942979574203491,1998-01-21
4.0204291343688965,1998-01-22
4.140126705169678,1998-01-23
4.0415520668029785,1998-01-26
4.154211044311523,1998-01-27
4.182372570037842,1998-01-28
4.147168159484863,1998-01-29
4.168293476104736,1998-01-30
4.316154479980469,1998-02-02
4.414727210998535,1998-02-03
4.37952184677124,1998-02-04
4.407686710357666,1998-02-05
4.337274074554443,1998-02-06
4.449932098388672,1998-02-09
4.407686710357666,1998-02-10
4.407686710357666,1998-02-11
4.414727210998535,1998-02-12
4.4428935050964355,1998-02-13
4.414727210998535,1998-02-17
4.435850143432617,1998-02-18
4.252781391143799,1998-02-19
4.323195457458496,1998-02-20
4.372483253479004,1998-02-23
4.471057415008545,1998-02-24
4.562587738037109,1998-02-25
4.569630146026611,1998-02-26
4.654122829437256,1998-02-27
4.583709239959717,1998-03-02
4.731573104858398,1998-03-03
4.7949442863464355,1998-03-04
4.752696514129639,1998-03-05
4.780860424041748,1998-03-06
4.801987171173096,1998-03-09
4.801987171173096,1998-03-10
4.865354061126709,1998-03-11
4.7949442863464355,1998-03-12
4.830146789550781,1998-03-13
4.837189674377441,1998-03-16
4.759739875793457,1998-03-17
4.844231128692627,1998-03-18
4.9287238121032715,1998-03-19
4.985052585601807,1998-03-20
5.020256042480469,1998-03-23
5.111788272857666,1998-03-24
5.097708225250244,1998-03-25
5.062501907348633,1998-03-26
5.038376331329346,1998-03-27
4.917738437652588,1998-03-30
4.917738437652588,1998-03-31
4.967412948608398,1998-04-01
5.045472145080566,1998-04-02
5.059663772583008,1998-04-03
5.080950736999512,1998-04-06
4.988699436187744,1998-04-07
5.009989261627197,1998-04-08
5.073854446411133,1998-04-09
4.995797634124756,1998-04-13
5.258359909057617,1998-04-14
5.137723922729492,1998-04-15
5.09514856338501,1998-04-16
5.187398433685303,1998-04-17
5.244167327880859,1998-04-20
5.222879409790039,1998-04-21
5.173203945159912,1998-04-22
5.137723922729492,1998-04-23
5.151914119720459,1998-04-24
4.95321798324585,1998-04-27
4.988699436187744,1998-04-28
4.995797634124756,1998-04-29
4.981605052947998,1998-04-30
4.960314750671387,1998-05-01
4.974508285522461,1998-05-04
4.896448135375977,1998-05-05
4.8254852294921875,1998-05-06
4.8680620193481445,1998-05-07
4.910639762878418,1998-05-08
4.967412948608398,1998-05-11
4.882256984710693,1998-05-12
4.8751606941223145,1998-05-13
4.797102928161621,1998-05-14
4.804197311401367,1998-05-15
4.768714427947998,1998-05-18
4.86096715927124,1998-05-19
4.8538713455200195,1998-05-20
4.839681625366211,1998-05-21
4.790004253387451,1998-05-22
4.882256984710693,1998-05-26
4.782907009124756,1998-05-27
4.811293125152588,1998-05-28
4.896448135375977,1998-05-29
5.002894878387451,1998-06-01
5.002894878387451,1998-06-02
5.038376331329346,1998-06-03
5.09514856338501,1998-06-04
5.038376331329346,1998-06-05
5.052567481994629,1998-06-08
4.981605052947998,1998-06-09
4.889352798461914,1998-06-10
4.768714427947998,1998-06-11
4.86096715927124,1998-06-12
4.8538713455200195,1998-06-15
4.846776008605957,1998-06-16
4.92483377456665,1998-06-17
4.910639762878418,1998-06-18
4.804197311401367,1998-06-19
4.931929111480713,1998-06-22
5.088047504425049,1998-06-23
5.166108131408691,1998-06-24
5.180300712585449,1998-06-25
5.220348358154297,1998-06-26
5.091625690460205,1998-06-29
5.120233058929443,1998-06-30
5.091625690460205,1998-07-01
5.07732629776001,1998-07-02
5.041569232940674,1998-07-06
4.984360218048096,1998-07-07
5.041569232940674,1998-07-08
5.091625690460205,1998-07-09
5.0701727867126465,1998-07-10
5.1488356590271,1998-07-13
5.191744804382324,1998-07-14
5.177439212799072,1998-07-15
5.191744804382324,1998-07-16
5.206044673919678,1998-07-17
5.127382278442383,1998-07-20
5.07732629776001,1998-07-21
5.020114421844482,1998-07-22
4.891393661499023,1998-07-23
4.8055806159973145,1998-07-24
4.79127836227417,1998-07-27
4.598197937011719,1998-07-28
4.6124982833862305,1998-07-29
4.6124982833862305,1998-07-30
4.483778953552246,1998-07-31
4.483778953552246,1998-08-03
4.333604335784912,1998-08-04
4.455173492431641,1998-08-05
4.562440872192383,1998-08-06
4.519535064697266,1998-08-07
4.519535064697266,1998-08-10
4.455173492431641,1998-08-11
4.52668571472168,1998-08-12
4.390815258026123,1998-08-13
4.369361877441406,1998-08-14
4.469473838806152,1998-08-17
4.519535064697266,1998-08-18
4.276395320892334,1998-08-19
4.276395320892334,1998-08-20
4.355058193206787,1998-08-21
4.38366174697876,1998-08-24
4.52668571472168,1998-08-25
4.390815258026123,1998-08-26
4.247788906097412,1998-08-27
4.254943370819092,1998-08-28
4.2334885597229,1998-08-31
4.369361877441406,1998-09-01
4.440871238708496,1998-09-02
4.38366174697876,1998-09-03
4.397963047027588,1998-09-04
4.548139572143555,1998-09-08
4.455173492431641,1998-09-09
4.412266254425049,1998-09-10
4.5695929527282715,1998-09-11
4.576741695404053,1998-09-14
4.540986061096191,1998-09-15
4.5695929527282715,1998-09-16
4.505232334136963,1998-09-17
4.605349063873291,1998-09-18
4.619650363922119,1998-09-21
4.734070301055908,1998-09-22
4.927148818969727,1998-09-23
4.8055806159973145,1998-09-24
4.819880962371826,1998-09-25
4.816997051239014,1998-09-28
4.658355712890625,1998-09-29
4.759308338165283,1998-09-30
4.6078782081604,1998-10-01
4.622300624847412,1998-10-02
4.542978286743164,1998-10-05
4.40596866607666,1998-10-06
4.434810161590576,1998-10-07
4.391545295715332,1998-10-08
4.333855628967285,1998-10-09
4.3122239112854,1998-10-12
4.3122239112854,1998-10-13
4.204056739807129,1998-10-14
4.615086555480957,1998-10-15
4.586245059967041,1998-10-16
4.485288619995117,1998-10-19
4.550189018249512,1998-10-20
4.651142120361328,1998-10-21
4.954009532928467,1998-10-22
4.903531551361084,1998-10-23
4.867476463317871,1998-10-26
4.896319389343262,1998-10-27
4.91074275970459,1998-10-28
4.874687671661377,1998-10-29
4.8891096115112305,1998-10-30
4.91074275970459,1998-11-02
4.932374954223633,1998-11-03
5.01890754699707,1998-11-04
5.0116963386535645,1998-11-05
4.997275352478027,1998-11-06
5.184762954711914,1998-11-09
5.206395626068115,1998-11-10
5.213608741760254,1998-11-11
5.242453098297119,1998-11-12
5.278506755828857,1998-11-13
5.184762954711914,1998-11-16
5.191973686218262,1998-11-17
5.2929301261901855,1998-11-18
5.26408576965332,1998-11-19
5.2857184410095215,1998-11-20
5.163130760192871,1998-11-23
5.228030204772949,1998-11-24
