UAL,Date
35.310001373291016,2013-08-01
35.650001525878906,2013-08-02
34.88999938964844,2013-08-05
33.56999969482422,2013-08-06
34.060001373291016,2013-08-07
34.810001373291016,2013-08-08
33.709999084472656,2013-08-09
33.209999084472656,2013-08-12
30.729999542236328,2013-08-13
30.040000915527344,2013-08-14
30.100000381469727,2013-08-15
30.860000610351562,2013-08-16
30.030000686645508,2013-08-19
30.059999465942383,2013-08-20
29.729999542236328,2013-08-21
30.110000610351562,2013-08-22
29.719999313354492,2013-08-23
29.860000610351562,2013-08-26
27.709999084472656,2013-08-27
27.93000030517578,2013-08-28
28.5,2013-08-29
28.459999084472656,2013-08-30
28.649999618530273,2013-09-03
29.329999923706055,2013-09-04
29.700000762939453,2013-09-05
29.719999313354492,2013-09-06
31.030000686645508,2013-09-09
33.29999923706055,2013-09-10
32.65999984741211,2013-09-11
31.690000534057617,2013-09-12
32.20000076293945,2013-09-13
32.65999984741211,2013-09-16
32.95000076293945,2013-09-17
33.279998779296875,2013-09-18
33.790000915527344,2013-09-19
33.5,2013-09-20
33.18000030517578,2013-09-23
33.88999938964844,2013-09-24
34.130001068115234,2013-09-25
34.06999969482422,2013-09-26
30.90999984741211,2013-09-27
30.709999084472656,2013-09-30
31.3799991607666,2013-10-01
30.93000030517578,2013-10-02
31.649999618530273,2013-10-03
31.739999771118164,2013-10-04
30.969999313354492,2013-10-07
30.239999771118164,2013-10-08
30.079999923706055,2013-10-09
30.1200008392334,2013-10-10
30.1200008392334,2013-10-11
29.920000076293945,2013-10-14
29.649999618530273,2013-10-15
29.950000762939453,2013-10-16
31.149999618530273,2013-10-17
30.920000076293945,2013-10-18
30.56999969482422,2013-10-21
31.18000030517578,2013-10-22
30.950000762939453,2013-10-23
31.299999237060547,2013-10-24
31.170000076293945,2013-10-25
32.119998931884766,2013-10-28
33.90999984741211,2013-10-29
33.90999984741211,2013-10-30
33.95000076293945,2013-10-31
35.540000915527344,2013-11-01
35.849998474121094,2013-11-04
35.52000045776367,2013-11-05
34.4900016784668,2013-11-06
33.9900016784668,2013-11-07
35.36000061035156,2013-11-08
35.310001373291016,2013-11-11
36.790000915527344,2013-11-12
36.02000045776367,2013-11-13
36.5,2013-11-14
36.72999954223633,2013-11-15
36.380001068115234,2013-11-18
37.79999923706055,2013-11-19
37.27000045776367,2013-11-20
37.11000061035156,2013-11-21
38.540000915527344,2013-11-22
39.83000183105469,2013-11-25
39.04999923706055,2013-11-26
39.43000030517578,2013-11-27
39.25,2013-11-29
38.560001373291016,2013-12-02
37.16999816894531,2013-12-03
37.56999969482422,2013-12-04
36.790000915527344,2013-12-05
36.7400016784668,2013-12-06
37.54999923706055,2013-12-09
37.63999938964844,2013-12-10
36.58000183105469,2013-12-11
37.619998931884766,2013-12-12
38.529998779296875,2013-12-13
38.470001220703125,2013-12-16
37.310001373291016,2013-12-17
37.290000915527344,2013-12-18
37.27000045776367,2013-12-19
37.38999938964844,2013-12-20
36.97999954223633,2013-12-23
37.599998474121094,2013-12-24
38.06999969482422,2013-12-26
36.779998779296875,2013-12-27
37.29999923706055,2013-12-30
37.83000183105469,2013-12-31
37.72999954223633,2014-01-02
39.95000076293945,2014-01-03
39.36000061035156,2014-01-06
38.689998626708984,2014-01-07
41.02000045776367,2014-01-08
43.79999923706055,2014-01-09
45.08000183105469,2014-01-10
44.599998474121094,2014-01-13
46.75,2014-01-14
46.5,2014-01-15
47.209999084472656,2014-01-16
47.06999969482422,2014-01-17
47.90999984741211,2014-01-21
49.18000030517578,2014-01-22
48.43000030517578,2014-01-23
46.130001068115234,2014-01-24
45.27000045776367,2014-01-27
46.029998779296875,2014-01-28
45.43000030517578,2014-01-29
46.43000030517578,2014-01-30
45.84000015258789,2014-01-31
43.81999969482422,2014-02-03
43.970001220703125,2014-02-04
43.61000061035156,2014-02-05
45.029998779296875,2014-02-06
45.540000915527344,2014-02-07
45.11000061035156,2014-02-10
44.0099983215332,2014-02-11
44.4900016784668,2014-02-12
45.099998474121094,2014-02-13
44.5,2014-02-14
43.65999984741211,2014-02-18
43.279998779296875,2014-02-19
45.689998626708984,2014-02-20
45.599998474121094,2014-02-21
46.099998474121094,2014-02-24
47.2599983215332,2014-02-25
46.810001373291016,2014-02-26
46.5099983215332,2014-02-27
44.959999084472656,2014-02-28
44.0099983215332,2014-03-03
45.2400016784668,2014-03-04
47.099998474121094,2014-03-05
47.97999954223633,2014-03-06
47.75,2014-03-07
46.65999984741211,2014-03-10
46.20000076293945,2014-03-11
45.939998626708984,2014-03-12
44.93000030517578,2014-03-13
44.400001525878906,2014-03-14
45.63999938964844,2014-03-17
45.220001220703125,2014-03-18
44.66999816894531,2014-03-19
45.22999954223633,2014-03-20
44.33000183105469,2014-03-21
44.45000076293945,2014-03-24
45.20000076293945,2014-03-25
44.130001068115234,2014-03-26
43.88999938964844,2014-03-27
42.959999084472656,2014-03-28
44.630001068115234,2014-03-31
46.900001525878906,2014-04-01
47.22999954223633,2014-04-02
46.45000076293945,2014-04-03
44.880001068115234,2014-04-04
44.349998474121094,2014-04-07
43.310001373291016,2014-04-08
44.52000045776367,2014-04-09
42.279998779296875,2014-04-10
41.4900016784668,2014-04-11
41.119998931884766,2014-04-14
41.97999954223633,2014-04-15
43.939998626708984,2014-04-16
43.54999923706055,2014-04-17
43.779998779296875,2014-04-21
45.810001373291016,2014-04-22
46.060001373291016,2014-04-23
41.529998779296875,2014-04-24
39.40999984741211,2014-04-25
39.20000076293945,2014-04-28
41.560001373291016,2014-04-29
40.869998931884766,2014-04-30
40.91999816894531,2014-05-01
40.720001220703125,2014-05-02
40.52000045776367,2014-05-05
40.09000015258789,2014-05-06
39.900001525878906,2014-05-07
40.369998931884766,2014-05-08
40.15999984741211,2014-05-09
41.58000183105469,2014-05-12
42.13999938964844,2014-05-13
41.88999938964844,2014-05-14
40.79999923706055,2014-05-15
40.5099983215332,2014-05-16
41.2400016784668,2014-05-19
40.380001068115234,2014-05-20
41.31999969482422,2014-05-21
42.0,2014-05-22
43.56999969482422,2014-05-23
43.4900016784668,2014-05-27
44.88999938964844,2014-05-28
44.599998474121094,2014-05-29
44.369998931884766,2014-05-30
46.70000076293945,2014-06-02
47.5099983215332,2014-06-03
46.869998931884766,2014-06-04
47.0,2014-06-05
48.04999923706055,2014-06-06
46.380001068115234,2014-06-09
47.7599983215332,2014-06-10
45.2599983215332,2014-06-11
42.599998474121094,2014-06-12
42.779998779296875,2014-06-13
42.529998779296875,2014-06-16
43.91999816894531,2014-06-17
43.7599983215332,2014-06-18
43.630001068115234,2014-06-19
43.65999984741211,2014-06-20
43.150001525878906,2014-06-23
41.790000915527344,2014-06-24
41.810001373291016,2014-06-25
41.5099983215332,2014-06-26
41.4900016784668,2014-06-27
41.06999969482422,2014-06-30
42.2599983215332,2014-07-01
39.27000045776367,2014-07-02
39.880001068115234,2014-07-03
38.619998931884766,2014-07-07
39.540000915527344,2014-07-08
40.06999969482422,2014-07-09
45.16999816894531,2014-07-10
45.70000076293945,2014-07-11
44.91999816894531,2014-07-14
45.220001220703125,2014-07-15
44.900001525878906,2014-07-16
43.349998474121094,2014-07-17
44.25,2014-07-18
43.790000915527344,2014-07-21
44.81999969482422,2014-07-22
46.0,2014-07-23
44.91999816894531,2014-07-24
46.779998779296875,2014-07-25
46.54999923706055,2014-07-28
45.84000015258789,2014-07-29
46.970001220703125,2014-07-30
46.38999938964844,2014-07-31
46.72999954223633,2014-08-01
45.5,2014-08-04
43.939998626708984,2014-08-05
43.88999938964844,2014-08-06
43.2599983215332,2014-08-07
42.95000076293945,2014-08-08
43.119998931884766,2014-08-11
42.79999923706055,2014-08-12
44.11000061035156,2014-08-13
45.91999816894531,2014-08-14
46.0099983215332,2014-08-15
47.84000015258789,2014-08-18
47.68000030517578,2014-08-19
49.25,2014-08-20
48.0099983215332,2014-08-21
48.459999084472656,2014-08-22
48.5099983215332,2014-08-25
48.220001220703125,2014-08-26
48.220001220703125,2014-08-27
48.31999969482422,2014-08-28
47.61000061035156,2014-08-29
49.9900016784668,2014-09-02
49.029998779296875,2014-09-03
50.41999816894531,2014-09-04
50.72999954223633,2014-09-05
51.130001068115234,2014-09-08
50.84000015258789,2014-09-09
51.7400016784668,2014-09-10
51.029998779296875,2014-09-11
50.40999984741211,2014-09-12
49.560001373291016,2014-09-15
49.540000915527344,2014-09-16
48.93000030517578,2014-09-17
49.900001525878906,2014-09-18
49.380001068115234,2014-09-19
47.790000915527344,2014-09-22
48.25,2014-09-23
48.20000076293945,2014-09-24
47.0099983215332,2014-09-25
47.33000183105469,2014-09-26
46.75,2014-09-29
46.790000915527344,2014-09-30
45.470001220703125,2014-10-01
46.130001068115234,2014-10-02
48.279998779296875,2014-10-03
46.939998626708984,2014-10-06
45.4900016784668,2014-10-07
43.83000183105469,2014-10-08
45.040000915527344,2014-10-09
43.7400016784668,2014-10-10
40.54999923706055,2014-10-13
43.16999816894531,2014-10-14
42.54999923706055,2014-10-15
43.77000045776367,2014-10-16
44.68000030517578,2014-10-17
47.290000915527344,2014-10-20
49.5099983215332,2014-10-21
49.060001373291016,2014-10-22
49.41999816894531,2014-10-23
49.619998931884766,2014-10-24
51.72999954223633,2014-10-27
52.36000061035156,2014-10-28
52.2599983215332,2014-10-29
51.7400016784668,2014-10-30
52.810001373291016,2014-10-31
54.279998779296875,2014-11-03
55.209999084472656,2014-11-04
54.11000061035156,2014-11-05
55.65999984741211,2014-11-06
54.18000030517578,2014-11-07
54.83000183105469,2014-11-10
54.65999984741211,2014-11-11
54.599998474121094,2014-11-12
56.7599983215332,2014-11-13
56.099998474121094,2014-11-14
55.9900016784668,2014-11-17
58.290000915527344,2014-11-18
57.540000915527344,2014-11-19
56.38999938964844,2014-11-20
55.33000183105469,2014-11-21
55.90999984741211,2014-11-24
56.25,2014-11-25
56.599998474121094,2014-11-26
61.22999954223633,2014-11-28
59.56999969482422,2014-12-01
59.380001068115234,2014-12-02
59.290000915527344,2014-12-03
61.75,2014-12-04
63.029998779296875,2014-12-05
64.25,2014-12-08
62.52000045776367,2014-12-09
63.689998626708984,2014-12-10
65.80000305175781,2014-12-11
64.0999984741211,2014-12-12
64.04000091552734,2014-12-15
61.630001068115234,2014-12-16
62.849998474121094,2014-12-17
64.25,2014-12-18
64.13999938964844,2014-12-19
64.0,2014-12-22
62.47999954223633,2014-12-23
64.93000030517578,2014-12-24
65.27999877929688,2014-12-26
65.22000122070312,2014-12-29
66.05000305175781,2014-12-30
66.88999938964844,2014-12-31
66.33999633789062,2015-01-02
66.1500015258789,2015-01-05
64.58000183105469,2015-01-06
65.52999877929688,2015-01-07
66.63999938964844,2015-01-08
65.33999633789062,2015-01-09
65.91999816894531,2015-01-12
66.41000366210938,2015-01-13
64.05000305175781,2015-01-14
63.83000183105469,2015-01-15
65.75,2015-01-16
68.02999877929688,2015-01-20
69.20999908447266,2015-01-21
72.33999633789062,2015-01-22
73.0999984741211,2015-01-23
73.62000274658203,2015-01-26
71.80000305175781,2015-01-27
70.7699966430664,2015-01-28
73.52999877929688,2015-01-29
69.37000274658203,2015-01-30
69.37999725341797,2015-02-02
67.97000122070312,2015-02-03
71.69999694824219,2015-02-04
69.5999984741211,2015-02-05
67.58000183105469,2015-02-06
64.56999969482422,2015-02-09
67.62999725341797,2015-02-10
67.12000274658203,2015-02-11
67.33999633789062,2015-02-12
66.2300033569336,2015-02-13
64.93000030517578,2015-02-17
66.72000122070312,2015-02-18
66.08999633789062,2015-02-19
68.01000213623047,2015-02-20
68.83999633789062,2015-02-23
70.88999938964844,2015-02-24
68.69000244140625,2015-02-25
67.41999816894531,2015-02-26
65.18000030517578,2015-02-27
66.80999755859375,2015-03-02
69.0,2015-03-03
68.66999816894531,2015-03-04
67.91999816894531,2015-03-05
66.66999816894531,2015-03-06
66.1500015258789,2015-03-09
64.61000061035156,2015-03-10
65.97000122070312,2015-03-11
67.73999786376953,2015-03-12
67.56999969482422,2015-03-13
67.91999816894531,2015-03-16
69.08999633789062,2015-03-17
68.0999984741211,2015-03-18
70.08999633789062,2015-03-19
69.44999694824219,2015-03-20
67.61000061035156,2015-03-23
67.62999725341797,2015-03-24
65.55999755859375,2015-03-25
64.97000122070312,2015-03-26
67.75,2015-03-27
68.19000244140625,2015-03-30
67.25,2015-03-31
64.01000213623047,2015-04-01
61.880001068115234,2015-04-02
60.119998931884766,2015-04-06
59.56999969482422,2015-04-07
60.54999923706055,2015-04-08
61.15999984741211,2015-04-09
61.04999923706055,2015-04-10
61.0099983215332,2015-04-13
60.25,2015-04-14
60.9900016784668,2015-04-15
62.20000076293945,2015-04-16
61.4900016784668,2015-04-17
62.400001525878906,2015-04-20
63.70000076293945,2015-04-21
64.0199966430664,2015-04-22
62.79999923706055,2015-04-23
63.5099983215332,2015-04-24
61.97999954223633,2015-04-27
61.41999816894531,2015-04-28
59.869998931884766,2015-04-29
59.7400016784668,2015-04-30
61.400001525878906,2015-05-01
60.91999816894531,2015-05-04
59.22999954223633,2015-05-05
59.439998626708984,2015-05-06
62.52000045776367,2015-05-07
62.439998626708984,2015-05-08
62.95000076293945,2015-05-11
61.86000061035156,2015-05-12
61.22999954223633,2015-05-13
61.75,2015-05-14
61.599998474121094,2015-05-15
62.25,2015-05-18
60.810001373291016,2015-05-19
54.540000915527344,2015-05-20
54.130001068115234,2015-05-21
53.689998626708984,2015-05-22
51.91999816894531,2015-05-26
53.70000076293945,2015-05-27
53.4900016784668,2015-05-28
54.59000015258789,2015-05-29
56.310001373291016,2015-06-01
55.95000076293945,2015-06-02
55.869998931884766,2015-06-03
54.56999969482422,2015-06-04
54.09000015258789,2015-06-05
51.72999954223633,2015-06-08
52.58000183105469,2015-06-09
52.41999816894531,2015-06-10
52.5,2015-06-11
52.869998931884766,2015-06-12
52.25,2015-06-15
51.22999954223633,2015-06-16
51.31999969482422,2015-06-17
52.0099983215332,2015-06-18
53.25,2015-06-19
54.79999923706055,2015-06-22
55.22999954223633,2015-06-23
54.459999084472656,2015-06-24
54.939998626708984,2015-06-25
54.47999954223633,2015-06-26
52.810001373291016,2015-06-29
53.0099983215332,2015-06-30
51.689998626708984,2015-07-01
51.5,2015-07-02
53.849998474121094,2015-07-06
54.310001373291016,2015-07-07
52.81999969482422,2015-07-08
53.2599983215332,2015-07-09
55.5099983215332,2015-07-10
56.38999938964844,2015-07-13
55.72999954223633,2015-07-14
55.5,2015-07-15
54.97999954223633,2015-07-16
55.38999938964844,2015-07-17
55.349998474121094,2015-07-20
55.970001220703125,2015-07-21
57.06999969482422,2015-07-22
56.66999816894531,2015-07-23
56.4900016784668,2015-07-24
56.810001373291016,2015-07-27
58.41999816894531,2015-07-28
57.209999084472656,2015-07-29
56.84000015258789,2015-07-30
56.38999938964844,2015-07-31
58.31999969482422,2015-08-03
58.95000076293945,2015-08-04
58.11000061035156,2015-08-05
57.5099983215332,2015-08-06
56.7400016784668,2015-08-07
57.150001525878906,2015-08-10
57.869998931884766,2015-08-11
57.40999984741211,2015-08-12
58.349998474121094,2015-08-13
58.529998779296875,2015-08-14
59.599998474121094,2015-08-17
58.5099983215332,2015-08-18
58.22999954223633,2015-08-19
56.59000015258789,2015-08-20
55.09000015258789,2015-08-21
52.33000183105469,2015-08-24
52.099998474121094,2015-08-25
53.95000076293945,2015-08-26
53.36000061035156,2015-08-27
57.119998931884766,2015-08-28
56.970001220703125,2015-08-31
57.130001068115234,2015-09-01
57.290000915527344,2015-09-02
57.25,2015-09-03
56.689998626708984,2015-09-04
57.5099983215332,2015-09-08
57.66999816894531,2015-09-09
56.900001525878906,2015-09-10
56.83000183105469,2015-09-11
57.45000076293945,2015-09-14
57.279998779296875,2015-09-15
57.95000076293945,2015-09-16
61.560001373291016,2015-09-17
60.310001373291016,2015-09-18
60.45000076293945,2015-09-21
58.2400016784668,2015-09-22
58.16999816894531,2015-09-23
56.33000183105469,2015-09-24
55.41999816894531,2015-09-25
53.720001220703125,2015-09-28
52.459999084472656,2015-09-29
53.04999923706055,2015-09-30
53.0,2015-10-01
51.7599983215332,2015-10-02
53.33000183105469,2015-10-05
50.779998779296875,2015-10-06
51.58000183105469,2015-10-07
52.2599983215332,2015-10-08
55.709999084472656,2015-10-09
57.79999923706055,2015-10-12
57.29999923706055,2015-10-13
57.5099983215332,2015-10-14
57.7599983215332,2015-10-15
55.970001220703125,2015-10-16
56.75,2015-10-19
55.75,2015-10-20
54.54999923706055,2015-10-21
56.04999923706055,2015-10-22
59.68000030517578,2015-10-23
61.02000045776367,2015-10-26
60.939998626708984,2015-10-27
59.54999923706055,2015-10-28
60.25,2015-10-29
60.310001373291016,2015-10-30
60.599998474121094,2015-11-02
60.84000015258789,2015-11-03
60.290000915527344,2015-11-04
60.29999923706055,2015-11-05
61.4900016784668,2015-11-06
60.150001525878906,2015-11-09
60.060001373291016,2015-11-10
59.63999938964844,2015-11-11
59.25,2015-11-12
58.79999923706055,2015-11-13
58.08000183105469,2015-11-16
57.380001068115234,2015-11-17
57.709999084472656,2015-11-18
58.5,2015-11-19
58.810001373291016,2015-11-20
58.560001373291016,2015-11-23
56.79999923706055,2015-11-24
56.220001220703125,2015-11-25
56.81999969482422,2015-11-27
55.72999954223633,2015-11-30
56.9900016784668,2015-12-01
57.90999984741211,2015-12-02
56.7400016784668,2015-12-03
58.939998626708984,2015-12-04
60.52000045776367,2015-12-07
58.650001525878906,2015-12-08
57.86000061035156,2015-12-09
59.529998779296875,2015-12-10
57.029998779296875,2015-12-11
57.29999923706055,2015-12-14
57.900001525878906,2015-12-15
58.869998931884766,2015-12-16
57.31999969482422,2015-12-17
56.91999816894531,2015-12-18
58.04999923706055,2015-12-21
58.0,2015-12-22
58.349998474121094,2015-12-23
59.779998779296875,2015-12-24
59.0099983215332,2015-12-28
59.29999923706055,2015-12-29
57.5099983215332,2015-12-30
57.29999923706055,2015-12-31
55.61000061035156,2016-01-04
55.060001373291016,2016-01-05
55.20000076293945,2016-01-06
52.630001068115234,2016-01-07
51.88999938964844,2016-01-08
51.619998931884766,2016-01-11
50.86000061035156,2016-01-12
48.060001373291016,2016-01-13
47.83000183105469,2016-01-14
45.66999816894531,2016-01-15
45.18000030517578,2016-01-19
45.119998931884766,2016-01-20
45.33000183105469,2016-01-21
46.720001220703125,2016-01-22
46.439998626708984,2016-01-25
47.22999954223633,2016-01-26
47.709999084472656,2016-01-27
46.11000061035156,2016-01-28
48.279998779296875,2016-01-29
48.86000061035156,2016-02-01
46.45000076293945,2016-02-02
47.56999969482422,2016-02-03
48.40999984741211,2016-02-04
46.86000061035156,2016-02-05
45.68000030517578,2016-02-08
46.47999954223633,2016-02-09
47.709999084472656,2016-02-10
46.97999954223633,2016-02-11
48.349998474121094,2016-02-12
48.869998931884766,2016-02-16
50.61000061035156,2016-02-17
51.939998626708984,2016-02-18
53.81999969482422,2016-02-19
55.4900016784668,2016-02-22
55.45000076293945,2016-02-23
56.2599983215332,2016-02-24
56.86000061035156,2016-02-25
56.58000183105469,2016-02-26
57.2599983215332,2016-02-29
58.400001525878906,2016-03-01
57.91999816894531,2016-03-02
58.34000015258789,2016-03-03
58.0,2016-03-04
57.61000061035156,2016-03-07
56.34000015258789,2016-03-08
57.439998626708984,2016-03-09
57.2599983215332,2016-03-10
58.369998931884766,2016-03-11
58.97999954223633,2016-03-14
58.04999923706055,2016-03-15
58.77000045776367,2016-03-16
58.84000015258789,2016-03-17
60.40999984741211,2016-03-18
61.189998626708984,2016-03-21
60.4900016784668,2016-03-22
59.7400016784668,2016-03-23
57.84000015258789,2016-03-24
57.90999984741211,2016-03-28
58.65999984741211,2016-03-29
59.81999969482422,2016-03-30
59.86000061035156,2016-03-31
56.720001220703125,2016-04-01
55.849998474121094,2016-04-04
55.58000183105469,2016-04-05
55.13999938964844,2016-04-06
53.15999984741211,2016-04-07
53.08000183105469,2016-04-08
53.709999084472656,2016-04-11
54.06999969482422,2016-04-12
55.58000183105469,2016-04-13
56.72999954223633,2016-04-14
56.900001525878906,2016-04-15
56.97999954223633,2016-04-18
58.04999923706055,2016-04-19
58.599998474121094,2016-04-20
52.7599983215332,2016-04-21
50.7400016784668,2016-04-22
49.369998931884766,2016-04-25
49.13999938964844,2016-04-26
48.939998626708984,2016-04-27
48.060001373291016,2016-04-28
45.810001373291016,2016-04-29
46.65999984741211,2016-05-02
47.130001068115234,2016-05-03
45.54999923706055,2016-05-04
44.9900016784668,2016-05-05
45.70000076293945,2016-05-06
45.709999084472656,2016-05-09
47.0,2016-05-10
45.79999923706055,2016-05-11
43.779998779296875,2016-05-12
43.84000015258789,2016-05-13
44.59000015258789,2016-05-16
45.04999923706055,2016-05-17
45.27000045776367,2016-05-18
44.0099983215332,2016-05-19
44.4900016784668,2016-05-20
44.20000076293945,2016-05-23
44.9900016784668,2016-05-24
45.130001068115234,2016-05-25
44.5,2016-05-26
45.18000030517578,2016-05-27
45.09000015258789,2016-05-31
45.25,2016-06-01
45.16999816894531,2016-06-02
44.29999923706055,2016-06-03
44.529998779296875,2016-06-06
45.810001373291016,2016-06-07
45.689998626708984,2016-06-08
46.70000076293945,2016-06-09
46.08000183105469,2016-06-10
44.060001373291016,2016-06-13
42.09000015258789,2016-06-14
42.88999938964844,2016-06-15
41.83000183105469,2016-06-16
42.619998931884766,2016-06-17
43.400001525878906,2016-06-20
44.86000061035156,2016-06-21
45.09000015258789,2016-06-22
45.16999816894531,2016-06-23
41.060001373291016,2016-06-24
37.75,2016-06-27
38.95000076293945,2016-06-28
40.56999969482422,2016-06-29
41.040000915527344,2016-06-30
41.369998931884766,2016-07-01
40.290000915527344,2016-07-05
39.310001373291016,2016-07-06
40.09000015258789,2016-07-07
41.47999954223633,2016-07-08
42.40999984741211,2016-07-11
46.15999984741211,2016-07-12
45.86000061035156,2016-07-13
47.849998474121094,2016-07-14
47.43000030517578,2016-07-15
47.709999084472656,2016-07-18
47.849998474121094,2016-07-19
48.29999923706055,2016-07-20
46.65999984741211,2016-07-21
47.56999969482422,2016-07-22
46.88999938964844,2016-07-25
47.72999954223633,2016-07-26
47.439998626708984,2016-07-27
47.400001525878906,2016-07-28
46.88999938964844,2016-07-29
47.36000061035156,2016-08-01
44.400001525878906,2016-08-02
44.900001525878906,2016-08-03
45.900001525878906,2016-08-04
48.40999984741211,2016-08-05
48.4900016784668,2016-08-08
47.810001373291016,2016-08-09
47.119998931884766,2016-08-10
47.27000045776367,2016-08-11
47.099998474121094,2016-08-12
48.0099983215332,2016-08-15
47.9900016784668,2016-08-16
48.18000030517578,2016-08-17
47.599998474121094,2016-08-18
47.09000015258789,2016-08-19
46.95000076293945,2016-08-22
47.4900016784668,2016-08-23
47.599998474121094,2016-08-24
47.529998779296875,2016-08-25
46.869998931884766,2016-08-26
46.95000076293945,2016-08-29
50.9900016784668,2016-08-30
50.40999984741211,2016-08-31
50.88999938964844,2016-09-01
51.09000015258789,2016-09-02
51.13999938964844,2016-09-06
53.68000030517578,2016-09-07
54.36000061035156,2016-09-08
52.45000076293945,2016-09-09
53.25,2016-09-12
51.63999938964844,2016-09-13
51.0,2016-09-14
51.709999084472656,2016-09-15
51.0,2016-09-16
50.959999084472656,2016-09-19
50.310001373291016,2016-09-20
50.22999954223633,2016-09-21
51.040000915527344,2016-09-22
50.95000076293945,2016-09-23
49.45000076293945,2016-09-26
50.40999984741211,2016-09-27
50.65999984741211,2016-09-28
51.13999938964844,2016-09-29
52.470001220703125,2016-09-30
53.25,2016-10-03
53.72999954223633,2016-10-04
53.81999969482422,2016-10-05
53.97999954223633,2016-10-06
52.81999969482422,2016-10-07
54.20000076293945,2016-10-10
53.52000045776367,2016-10-11
52.880001068115234,2016-10-12
53.689998626708984,2016-10-13
53.20000076293945,2016-10-14
53.029998779296875,2016-10-17
53.68000030517578,2016-10-18
55.439998626708984,2016-10-19
56.56999969482422,2016-10-20
55.599998474121094,2016-10-21
55.040000915527344,2016-10-24
54.630001068115234,2016-10-25
53.97999954223633,2016-10-26
54.41999816894531,2016-10-27
55.11000061035156,2016-10-28
56.22999954223633,2016-10-31
56.0,2016-11-01
56.13999938964844,2016-11-02
55.939998626708984,2016-11-03
57.22999954223633,2016-11-04
58.529998779296875,2016-11-07
59.310001373291016,2016-11-08
60.130001068115234,2016-11-09
59.939998626708984,2016-11-10
60.25,2016-11-11
62.939998626708984,2016-11-14
66.05999755859375,2016-11-15
65.5,2016-11-16
67.86000061035156,2016-11-17
68.29000091552734,2016-11-18
68.98999786376953,2016-11-21
69.5,2016-11-22
69.87999725341797,2016-11-23
70.08999633789062,2016-11-25
69.25,2016-11-28
69.72000122070312,2016-11-29
68.94999694824219,2016-11-30
68.47000122070312,2016-12-01
69.2699966430664,2016-12-02
68.26000213623047,2016-12-05
70.97000122070312,2016-12-06
72.43000030517578,2016-12-07
72.73999786376953,2016-12-08
75.16999816894531,2016-12-09
73.23999786376953,2016-12-12
72.55000305175781,2016-12-13
72.94000244140625,2016-12-14
74.79000091552734,2016-12-15
74.41999816894531,2016-12-16
74.4800033569336,2016-12-19
76.05000305175781,2016-12-20
75.72000122070312,2016-12-21
74.19000244140625,2016-12-22
74.79000091552734,2016-12-23
74.66999816894531,2016-12-27
73.52999877929688,2016-12-28
73.27999877929688,2016-12-29
72.87999725341797,2016-12-30
72.70999908447266,2017-01-03
73.0199966430664,2017-01-04
70.93000030517578,2017-01-05
71.37000274658203,2017-01-06
71.27999877929688,2017-01-09
73.66000366210938,2017-01-10
75.04000091552734,2017-01-11
74.0,2017-01-12
74.31999969482422,2017-01-13
73.73999786376953,2017-01-17
74.0,2017-01-18
74.0199966430664,2017-01-19
75.23999786376953,2017-01-20
72.75,2017-01-23
73.18000030517578,2017-01-24
73.58999633789062,2017-01-25
75.37999725341797,2017-01-26
74.41999816894531,2017-01-27
71.72000122070312,2017-01-30
70.47000122070312,2017-01-31
71.4800033569336,2017-02-01
72.13999938964844,2017-02-02
73.05999755859375,2017-02-03
73.5,2017-02-06
71.29000091552734,2017-02-07
71.69999694824219,2017-02-08
72.9800033569336,2017-02-09
72.5999984741211,2017-02-10
73.83999633789062,2017-02-13
73.73999786376953,2017-02-14
75.75,2017-02-15
75.66999816894531,2017-02-16
75.95999908447266,2017-02-17
75.41000366210938,2017-02-21
75.43000030517578,2017-02-22
74.55999755859375,2017-02-23
75.08000183105469,2017-02-24
75.27999877929688,2017-02-27
74.08999633789062,2017-02-28
75.38999938964844,2017-03-01
73.27999877929688,2017-03-02
75.58999633789062,2017-03-03
73.13999938964844,2017-03-06
72.63999938964844,2017-03-07
73.44000244140625,2017-03-08
72.54000091552734,2017-03-09
72.33999633789062,2017-03-10
69.8499984741211,2017-03-13
66.55000305175781,2017-03-14
68.16999816894531,2017-03-15
67.55999755859375,2017-03-16
66.79000091552734,2017-03-17
67.48999786376953,2017-03-20
65.27999877929688,2017-03-21
66.94999694824219,2017-03-22
67.5,2017-03-23
67.93000030517578,2017-03-24
68.37000274658203,2017-03-27
70.73999786376953,2017-03-28
69.8499984741211,2017-03-29
70.77999877929688,2017-03-30
70.63999938964844,2017-03-31
71.3499984741211,2017-04-03
69.76000213623047,2017-04-04
70.05999755859375,2017-04-05
70.22000122070312,2017-04-06
70.87999725341797,2017-04-07
71.5199966430664,2017-04-10
70.70999908447266,2017-04-11
69.93000030517578,2017-04-12
69.06999969482422,2017-04-13
70.7699966430664,2017-04-17
67.75,2017-04-18
69.29000091552734,2017-04-19
69.80000305175781,2017-04-20
69.55999755859375,2017-04-21
71.0,2017-04-24
70.97000122070312,2017-04-25
71.33000183105469,2017-04-26
70.69999694824219,2017-04-27
70.20999908447266,2017-04-28
70.2699966430664,2017-05-01
73.94000244140625,2017-05-02
74.20999908447266,2017-05-03
74.91000366210938,2017-05-04
75.30000305175781,2017-05-05
74.9800033569336,2017-05-08
