LNT,Date
1.4112411737442017,1985-09-05
1.4161080121994019,1985-09-06
1.4258407354354858,1985-09-09
1.4161080121994019,1985-09-10
1.420973539352417,1985-09-11
1.4112411737442017,1985-09-12
1.3966416120529175,1985-09-13
1.3723102807998657,1985-09-16
1.367444396018982,1985-09-17
1.3528454303741455,1985-09-18
1.3625779151916504,1985-09-19
1.3625779151916504,1985-09-20
1.367444396018982,1985-09-23
1.377177119255066,1985-09-24
1.3723102807998657,1985-09-25
1.3625779151916504,1985-09-26
1.3577121496200562,1985-09-30
1.367444396018982,1985-10-01
1.3625779151916504,1985-10-02
1.3625779151916504,1985-10-03
1.3723102807998657,1985-10-04
1.3869104385375977,1985-10-07
1.4015086889266968,1985-10-08
1.4112411737442017,1985-10-09
1.4112411737442017,1985-10-10
1.4112411737442017,1985-10-11
1.4112411737442017,1985-10-14
1.4112411737442017,1985-10-15
1.4015086889266968,1985-10-16
1.4015086889266968,1985-10-17
1.4015086889266968,1985-10-18
1.4112411737442017,1985-10-21
1.4112411737442017,1985-10-22
1.4258407354354858,1985-10-23
1.4258407354354858,1985-10-24
1.3966416120529175,1985-10-25
1.3869104385375977,1985-10-28
1.4015086889266968,1985-10-29
1.420973539352417,1985-10-30
1.4161080121994019,1985-10-31
1.4063750505447388,1985-11-01
1.4161080121994019,1985-11-04
1.4258407354354858,1985-11-05
1.4258407354354858,1985-11-06
1.4307070970535278,1985-11-07
1.4550390243530273,1985-11-08
1.4647713899612427,1985-11-11
1.498835802078247,1985-11-12
1.484236240386963,1985-11-13
1.489104151725769,1985-11-14
1.50370192527771,1985-11-15
1.50370192527771,1985-11-18
1.5085687637329102,1985-11-19
1.5085687637329102,1985-11-20
1.5183011293411255,1985-11-21
1.5328996181488037,1985-11-22
1.5231677293777466,1985-11-25
1.5231677293777466,1985-11-26
1.5280336141586304,1985-11-27
1.5231677293777466,1985-11-29
1.50370192527771,1985-12-02
1.5134341716766357,1985-12-03
1.5134341716766357,1985-12-04
1.50370192527771,1985-12-05
1.5183011293411255,1985-12-06
1.5231677293777466,1985-12-09
1.5280336141586304,1985-12-10
1.5328996181488037,1985-12-11
1.5328996181488037,1985-12-12
1.5328996181488037,1985-12-13
1.5572317838668823,1985-12-16
1.5572317838668823,1985-12-17
1.5523653030395508,1985-12-18
1.5572317838668823,1985-12-19
1.5669643878936768,1985-12-20
1.5377663373947144,1985-12-23
1.5523653030395508,1985-12-24
1.5620986223220825,1985-12-26
1.5718308687210083,1985-12-27
1.5766973495483398,1985-12-30
1.5718308687210083,1985-12-31
1.5766973495483398,1986-01-02
1.5815638303756714,1986-01-03
1.5864295959472656,1986-01-06
1.5864295959472656,1986-01-07
1.5912959575653076,1986-01-08
1.5766973495483398,1986-01-09
1.5620986223220825,1986-01-10
1.5474997758865356,1986-01-13
1.5231677293777466,1986-01-14
1.5377663373947144,1986-01-15
1.5669643878936768,1986-01-16
1.5620986223220825,1986-01-17
1.5523653030395508,1986-01-20
1.5718308687210083,1986-01-21
1.5912959575653076,1986-01-22
1.5912959575653076,1986-01-23
1.62049400806427,1986-01-24
1.5912959575653076,1986-01-27
1.6156283617019653,1986-01-28
1.62049400806427,1986-01-29
1.62049400806427,1986-01-30
1.630226492881775,1986-01-31
1.6399600505828857,1986-02-03
1.6496926546096802,1986-02-04
1.6642913818359375,1986-02-05
1.6642913818359375,1986-02-06
1.6448255777359009,1986-02-07
1.6594252586364746,1986-02-10
1.6594252586364746,1986-02-11
1.674024224281311,1986-02-12
1.6934893131256104,1986-02-13
1.717822551727295,1986-02-14
1.7616184949874878,1986-02-18
1.7567529678344727,1986-02-19
1.7567529678344727,1986-02-20
1.7567529678344727,1986-02-21
1.7616184949874878,1986-02-24
1.7762171030044556,1986-02-25
1.766484022140503,1986-02-26
1.7713515758514404,1986-02-27
1.766484022140503,1986-02-28
1.7713515758514404,1986-03-03
1.7713515758514404,1986-03-04
1.766484022140503,1986-03-05
1.766484022140503,1986-03-06
1.766484022140503,1986-03-07
1.7810842990875244,1986-03-10
1.790817379951477,1986-03-11
1.790817379951477,1986-03-12
1.7810842990875244,1986-03-13
1.790817379951477,1986-03-14
1.7859505414962769,1986-03-17
1.8102813959121704,1986-03-18
1.790817379951477,1986-03-19
1.7810842990875244,1986-03-20
1.7762171030044556,1986-03-21
1.7762171030044556,1986-03-24
1.7713515758514404,1986-03-25
1.8054156303405762,1986-03-26
1.8102813959121704,1986-03-27
1.8248810768127441,1986-03-31
1.8200151920318604,1986-04-01
1.8200151920318604,1986-04-02
1.8297467231750488,1986-04-03
1.8151490688323975,1986-04-04
1.8200151920318604,1986-04-07
1.8248810768127441,1986-04-08
1.8297467231750488,1986-04-09
1.8346126079559326,1986-04-10
1.8200151920318604,1986-04-11
1.8248810768127441,1986-04-14
1.8443458080291748,1986-04-15
1.8735454082489014,1986-04-16
1.883278250694275,1986-04-17
1.9076085090637207,1986-04-18
1.9173423051834106,1986-04-21
1.9124747514724731,1986-04-22
1.902742624282837,1986-04-23
1.883278250694275,1986-04-24
1.8686790466308594,1986-04-25
1.8686790466308594,1986-04-28
1.8297467231750488,1986-04-29
1.7956830263137817,1986-04-30
1.7616184949874878,1986-05-01
1.7859505414962769,1986-05-02
1.790817379951477,1986-05-05
1.7859505414962769,1986-05-06
1.7567529678344727,1986-05-07
1.7567529678344727,1986-05-08
1.7616184949874878,1986-05-09
1.7616184949874878,1986-05-12
1.7616184949874878,1986-05-13
1.7616184949874878,1986-05-14
1.766484022140503,1986-05-15
1.766484022140503,1986-05-16
1.7762171030044556,1986-05-19
1.7810842990875244,1986-05-20
1.8151490688323975,1986-05-21
1.8443458080291748,1986-05-22
1.8394801616668701,1986-05-23
1.8638113737106323,1986-05-27
1.8540791273117065,1986-05-28
1.8540791273117065,1986-05-29
1.8540791273117065,1986-05-30
1.8540791273117065,1986-06-02
1.8589457273483276,1986-06-03
1.8881441354751587,1986-06-04
1.902742624282837,1986-06-05
1.8686790466308594,1986-06-06
1.8589457273483276,1986-06-09
1.8638113737106323,1986-06-10
1.883278250694275,1986-06-11
1.8686790466308594,1986-06-12
1.8686790466308594,1986-06-13
1.8881441354751587,1986-06-16
1.902742624282837,1986-06-17
1.902742624282837,1986-06-18
1.9076085090637207,1986-06-19
1.9124747514724731,1986-06-20
1.902742624282837,1986-06-23
1.9222091436386108,1986-06-24
1.927074670791626,1986-06-25
1.927074670791626,1986-06-26
1.9222091436386108,1986-06-27
1.927074670791626,1986-06-30
1.9222091436386108,1986-07-01
1.927074670791626,1986-07-02
1.9319419860839844,1986-07-03
1.9465410709381104,1986-07-07
1.9368071556091309,1986-07-08
1.9416741132736206,1986-07-09
1.980603814125061,1986-07-10
2.004937171936035,1986-07-11
2.0195350646972656,1986-07-14
2.0244009494781494,1986-07-15
2.0584661960601807,1986-07-16
2.0633323192596436,1986-07-17
2.0633323192596436,1986-07-18
2.0779316425323486,1986-07-21
2.12172794342041,1986-07-22
2.141193389892578,1986-07-23
2.2093236446380615,1986-07-24
2.199589490890503,1986-07-25
2.199589490890503,1986-07-28
2.1849915981292725,1986-07-29
2.1655256748199463,1986-07-30
2.1606597900390625,1986-07-31
2.1557929515838623,1986-08-01
2.1801247596740723,1986-08-04
2.189857244491577,1986-08-05
2.189857244491577,1986-08-06
2.1606597900390625,1986-08-07
2.1606597900390625,1986-08-08
2.1801247596740723,1986-08-11
2.1606597900390625,1986-08-12
2.175257921218872,1986-08-13
2.1703922748565674,1986-08-14
2.175257921218872,1986-08-15
2.2385215759277344,1986-08-18
2.296917676925659,1986-08-19
2.3261148929595947,1986-08-20
2.316382884979248,1986-08-21
2.296917676925659,1986-08-22
2.233654499053955,1986-08-25
2.2385215759277344,1986-08-26
2.257985830307007,1986-08-27
2.2385215759277344,1986-08-28
2.223921060562134,1986-08-29
2.2093236446380615,1986-09-02
2.189857244491577,1986-09-03
2.1849915981292725,1986-09-04
2.141193389892578,1986-09-05
2.0438671112060547,1986-09-08
2.102264165878296,1986-09-09
2.0633323192596436,1986-09-10
1.9562723636627197,1986-09-11
1.9660063982009888,1986-09-12
1.9854710102081299,1986-09-15
1.9854710102081299,1986-09-16
2.03413462638855,1986-09-17
2.0244009494781494,1986-09-18
2.0244009494781494,1986-09-19
2.048734188079834,1986-09-22
2.0584661960601807,1986-09-23
2.0779316425323486,1986-09-24
2.073064088821411,1986-09-25
2.073064088821411,1986-09-26
2.03413462638855,1986-09-29
2.0584661960601807,1986-09-30
2.0536000728607178,1986-10-01
2.0633323192596436,1986-10-02
2.0973961353302,1986-10-03
2.1314613819122314,1986-10-06
2.1314613819122314,1986-10-07
2.1265945434570312,1986-10-08
2.1168622970581055,1986-10-09
2.102264165878296,1986-10-10
2.0973961353302,1986-10-13
2.1119959354400635,1986-10-14
2.107128858566284,1986-10-15
2.1119959354400635,1986-10-16
2.0925300121307373,1986-10-17
2.0827975273132324,1986-10-20
2.102264165878296,1986-10-21
2.102264165878296,1986-10-22
2.107128858566284,1986-10-23
2.0633323192596436,1986-10-24
2.0536000728607178,1986-10-27
2.0292673110961914,1986-10-28
2.048734188079834,1986-10-29
2.0584661960601807,1986-10-30
2.0779316425323486,1986-10-31
2.0681986808776855,1986-11-03
2.0536000728607178,1986-11-04
2.0876646041870117,1986-11-05
2.0876646041870117,1986-11-06
2.0876646041870117,1986-11-07
2.0925300121307373,1986-11-10
2.0925300121307373,1986-11-11
2.0925300121307373,1986-11-12
2.073064088821411,1986-11-13
2.0633323192596436,1986-11-14
2.03413462638855,1986-11-17
1.9854710102081299,1986-11-18
2.004937171936035,1986-11-19
2.0292673110961914,1986-11-20
2.0681986808776855,1986-11-21
2.0633323192596436,1986-11-24
2.073064088821411,1986-11-25
2.073064088821411,1986-11-26
2.0584661960601807,1986-11-28
2.0536000728607178,1986-12-01
2.0973961353302,1986-12-02
2.0925300121307373,1986-12-03
2.073064088821411,1986-12-04
2.0633323192596436,1986-12-05
2.0633323192596436,1986-12-08
2.0681986808776855,1986-12-09
2.0584661960601807,1986-12-10
2.0681986808776855,1986-12-11
2.0681986808776855,1986-12-12
2.0633323192596436,1986-12-15
2.0779316425323486,1986-12-16
2.0536000728607178,1986-12-17
2.0438671112060547,1986-12-18
2.0584661960601807,1986-12-19
2.0389997959136963,1986-12-22
2.0244009494781494,1986-12-23
2.014667510986328,1986-12-24
2.014667510986328,1986-12-26
1.9854710102081299,1986-12-29
1.980603814125061,1986-12-30
1.9465410709381104,1986-12-31
1.9757390022277832,1987-01-02
2.0195350646972656,1987-01-05
2.0584661960601807,1987-01-06
2.0681986808776855,1987-01-07
2.0827975273132324,1987-01-08
2.0779316425323486,1987-01-09
2.0925300121307373,1987-01-12
2.0827975273132324,1987-01-13
2.1265945434570312,1987-01-14
2.0925300121307373,1987-01-15
2.0925300121307373,1987-01-16
2.0973961353302,1987-01-19
2.102264165878296,1987-01-20
2.0876646041870117,1987-01-21
2.12172794342041,1987-01-22
2.0876646041870117,1987-01-23
2.078186511993408,1987-01-26
2.1226131916046143,1987-01-27
2.0979316234588623,1987-01-28
2.0929954051971436,1987-01-29
2.0929954051971436,1987-01-30
2.1028668880462646,1987-02-02
2.0979316234588623,1987-02-03
2.1028668880462646,1987-02-04
2.0979316234588623,1987-02-05
2.0979316234588623,1987-02-06
2.0929954051971436,1987-02-09
2.0929954051971436,1987-02-10
2.0979316234588623,1987-02-11
2.1127402782440186,1987-02-12
2.0979316234588623,1987-02-13
2.078186511993408,1987-02-17
2.0337603092193604,1987-02-18
2.0288243293762207,1987-02-19
2.058440685272217,1987-02-20
2.06337833404541,1987-02-23
2.083123207092285,1987-02-24
2.083123207092285,1987-02-25
2.053504705429077,1987-02-26
2.058440685272217,1987-02-27
2.058440685272217,1987-03-02
2.0337603092193604,1987-03-03
2.0288243293762207,1987-03-04
2.043631076812744,1987-03-05
2.043631076812744,1987-03-06
2.043631076812744,1987-03-09
2.0337603092193604,1987-03-10
2.0337603092193604,1987-03-11
2.0337603092193604,1987-03-12
2.0288243293762207,1987-03-13
2.02388596534729,1987-03-16
2.014014720916748,1987-03-17
1.974524736404419,1987-03-18
1.9547791481018066,1987-03-19
1.974524736404419,1987-03-20
1.9794610738754272,1987-03-23
1.9794610738754272,1987-03-24
1.9893325567245483,1987-03-25
1.9893325567245483,1987-03-26
1.974524736404419,1987-03-27
1.9646508693695068,1987-03-30
1.974524736404419,1987-03-31
1.9646508693695068,1987-04-01
1.9399691820144653,1987-04-02
1.9350329637527466,1987-04-03
1.920223355293274,1987-04-06
1.8856709003448486,1987-04-07
1.8856709003448486,1987-04-08
1.8461800813674927,1987-04-09
1.8017523288726807,1987-04-10
1.8017523288726807,1987-04-13
1.7375816106796265,1987-04-14
1.7968173027038574,1987-04-15
1.8560521602630615,1987-04-16
1.8313705921173096,1987-04-20
1.8264340162277222,1987-04-21
1.8165630102157593,1987-04-22
1.8165630102157593,1987-04-23
1.7667720317840576,1987-04-24
1.7266178131103516,1987-04-27
1.741674542427063,1987-04-28
1.7567318677902222,1987-04-29
1.7667720317840576,1987-04-30
1.7717905044555664,1987-05-01
1.832021951675415,1987-05-04
1.8872319459915161,1987-05-05
1.8872319459915161,1987-05-06
1.8872319459915161,1987-05-07
1.8872319459915161,1987-05-08
1.8872319459915161,1987-05-11
1.86715567111969,1987-05-12
1.8771952390670776,1987-05-13
1.8721752166748047,1987-05-14
1.8470805883407593,1987-05-15
1.8470805883407593,1987-05-18
1.852097749710083,1987-05-19
1.832021951675415,1987-05-20
1.86715567111969,1987-05-21
1.86715567111969,1987-05-22
1.8721752166748047,1987-05-26
1.8721752166748047,1987-05-27
1.8571174144744873,1987-05-28
1.8972716331481934,1987-05-29
1.8872319459915161,1987-06-01
1.8571174144744873,1987-06-02
1.8571174144744873,1987-06-03
1.8721752166748047,1987-06-04
1.8771952390670776,1987-06-05
1.8872319459915161,1987-06-08
1.8822134733200073,1987-06-09
1.9173479080200195,1987-06-10
1.902290940284729,1987-06-11
1.9123284816741943,1987-06-12
1.9223664999008179,1987-06-15
1.9123284816741943,1987-06-16
1.907310128211975,1987-06-17
1.9123284816741943,1987-06-18
1.9223664999008179,1987-06-19
1.9223664999008179,1987-06-22
1.9223664999008179,1987-06-23
1.9223664999008179,1987-06-24
1.9123284816741943,1987-06-25
1.9223664999008179,1987-06-26
1.9223664999008179,1987-06-29
1.9273855686187744,1987-06-30
1.9123284816741943,1987-07-01
1.9173479080200195,1987-07-02
1.8972716331481934,1987-07-06
1.902290940284729,1987-07-07
1.902290940284729,1987-07-08
1.8972716331481934,1987-07-09
1.902290940284729,1987-07-10
1.907310128211975,1987-07-13
1.902290940284729,1987-07-14
1.9173479080200195,1987-07-15
1.9374252557754517,1987-07-16
1.9374252557754517,1987-07-17
1.9273855686187744,1987-07-20
1.9273855686187744,1987-07-21
1.9223664999008179,1987-07-22
1.9173479080200195,1987-07-23
1.9173479080200195,1987-07-24
1.9185727834701538,1987-07-27
1.9185727834701538,1987-07-28
1.9185727834701538,1987-07-29
1.923676609992981,1987-07-30
1.9134708642959595,1987-07-31
1.908367395401001,1987-08-03
1.8981624841690063,1987-08-04
1.8981624841690063,1987-08-05
1.908367395401001,1987-08-06
1.8879565000534058,1987-08-07
1.8981624841690063,1987-08-10
1.908367395401001,1987-08-11
1.9287776947021484,1987-08-12
1.9389828443527222,1987-08-13
1.9593931436538696,1987-08-14
1.9695980548858643,1987-08-17
1.9593931436538696,1987-08-18
1.9542903900146484,1987-08-19
1.979804515838623,1987-08-20
1.9695980548858643,1987-08-21
1.96449613571167,1987-08-24
1.96449613571167,1987-08-25
1.9747010469436646,1987-08-26
1.9695980548858643,1987-08-27
1.9593931436538696,1987-08-28
1.9695980548858643,1987-08-31
1.96449613571167,1987-09-01
1.9389828443527222,1987-09-02
1.9440851211547852,1987-09-03
1.9542903900146484,1987-09-04
1.9491888284683228,1987-09-08
1.9491888284683228,1987-09-09
1.9389828443527222,1987-09-10
1.9389828443527222,1987-09-11
1.9440851211547852,1987-09-14
1.933881402015686,1987-09-15
1.9134708642959595,1987-09-16
1.9032655954360962,1987-09-17
1.877753496170044,1987-09-18
1.8675472736358643,1987-09-21
1.8879565000534058,1987-09-22
1.872650384902954,1987-09-23
1.877753496170044,1987-09-24
1.872650384902954,1987-09-25
1.8981624841690063,1987-09-28
1.9134708642959595,1987-09-29
1.9185727834701538,1987-09-30
1.9032655954360962,1987-10-01
1.908367395401001,1987-10-02
1.9134708642959595,1987-10-05
1.9134708642959595,1987-10-06
1.908367395401001,1987-10-07
1.9134708642959595,1987-10-08
1.923676609992981,1987-10-09
1.9287776947021484,1987-10-12
1.9287776947021484,1987-10-13
1.9287776947021484,1987-10-14
1.9440851211547852,1987-10-15
1.9287776947021484,1987-10-16
1.8471356630325317,1987-10-19
1.8471356630325317,1987-10-20
1.8879565000534058,1987-10-21
1.877753496170044,1987-10-22
1.8573427200317383,1987-10-23
1.8326295614242554,1987-10-26
1.8533958196640015,1987-10-27
1.837821364402771,1987-10-28
1.8585877418518066,1987-10-29
1.9001212120056152,1987-10-30
1.8741635084152222,1987-11-02
1.8793535232543945,1987-11-03
1.8689711093902588,1987-11-04
1.8793535232543945,1987-11-05
1.915696144104004,1987-11-06
1.915696144104004,1987-11-09
1.931269645690918,1987-11-10
1.9208868741989136,1987-11-11
1.915696144104004,1987-11-12
1.9105039834976196,1987-11-13
1.9001212120056152,1987-11-16
1.8689711093902588,1987-11-17
1.8689711093902588,1987-11-18
1.863778829574585,1987-11-19
1.863778829574585,1987-11-20
1.863778829574585,1987-11-23
1.8793535232543945,1987-11-24
1.8689711093902588,1987-11-25
1.8689711093902588,1987-11-27
1.848205327987671,1987-11-30
1.8689711093902588,1987-12-01
1.8533958196640015,1987-12-02
1.8326295614242554,1987-12-03
1.8118637800216675,1987-12-04
1.7962881326675415,1987-12-07
1.817055106163025,1987-12-08
1.8274376392364502,1987-12-09
1.7962881326675415,1987-12-10
1.7910979986190796,1987-12-11
1.7962881326675415,1987-12-14
1.8066718578338623,1987-12-15
1.8014800548553467,1987-12-16
1.785905122756958,1987-12-17
1.7910979986190796,1987-12-18
1.8014800548553467,1987-12-21
1.7962881326675415,1987-12-22
1.817055106163025,1987-12-23
1.8274376392364502,1987-12-24
1.7910979986190796,1987-12-28
1.7910979986190796,1987-12-29
1.8014800548553467,1987-12-30
1.8066718578338623,1987-12-31
1.837821364402771,1988-01-04
1.837821364402771,1988-01-05
1.8274376392364502,1988-01-06
1.8274376392364502,1988-01-07
1.817055106163025,1988-01-08
1.817055106163025,1988-01-11
1.8274376392364502,1988-01-12
1.8585877418518066,1988-01-13
1.8689711093902588,1988-01-14
1.8793535232543945,1988-01-15
1.8949288129806519,1988-01-18
1.9001212120056152,1988-01-19
1.8949288129806519,1988-01-20
1.8845456838607788,1988-01-21
1.8949288129806519,1988-01-22
1.9238935708999634,1988-01-25
1.9186071157455444,1988-01-26
1.9080370664596558,1988-01-27
1.9080370664596558,1988-01-28
1.9344645738601685,1988-01-29
1.9450346231460571,1988-02-01
1.9661762714385986,1988-02-02
1.9450346231460571,1988-02-03
1.9608908891677856,1988-02-04
1.9661762714385986,1988-02-05
1.9344645738601685,1988-02-08
1.9450346231460571,1988-02-09
1.9556052684783936,1988-02-10
1.9556052684783936,1988-02-11
1.9661762714385986,1988-02-12
1.9608908891677856,1988-02-16
1.9556052684783936,1988-02-17
1.9608908891677856,1988-02-18
1.9556052684783936,1988-02-19
1.9661762714385986,1988-02-22
1.9714611768722534,1988-02-23
1.9767475128173828,1988-02-24
1.9767475128173828,1988-02-25
2.0084598064422607,1988-02-26
2.0084598064422607,1988-02-29
1.9978879690170288,1988-03-01
2.0084598064422607,1988-03-02
2.013744831085205,1988-03-03
2.003174066543579,1988-03-04
1.9873178005218506,1988-03-07
1.982030987739563,1988-03-08
1.9873178005218506,1988-03-09
1.9661762714385986,1988-03-10
1.9714611768722534,1988-03-11
1.9714611768722534,1988-03-14
1.9661762714385986,1988-03-15
1.9608908891677856,1988-03-16
1.9608908891677856,1988-03-17
1.9608908891677856,1988-03-18
1.9503207206726074,1988-03-21
1.9450346231460571,1988-03-22
1.9397491216659546,1988-03-23
1.9186071157455444,1988-03-24
1.8921806812286377,1988-03-25
1.9027506113052368,1988-03-28
1.9133219718933105,1988-03-29
1.9080370664596558,1988-03-30
1.9133219718933105,1988-03-31
1.9238935708999634,1988-04-04
1.9186071157455444,1988-04-05
1.9027506113052368,1988-04-06
1.9186071157455444,1988-04-07
1.9186071157455444,1988-04-08
1.9186071157455444,1988-04-11
1.9186071157455444,1988-04-12
1.9186071157455444,1988-04-13
1.9186071157455444,1988-04-14
1.8974647521972656,1988-04-15
1.8816100358963013,1988-04-18
1.876323938369751,1988-04-19
1.8710383176803589,1988-04-20
1.8710383176803589,1988-04-21
1.8604670763015747,1988-04-22
1.8234710693359375,1988-04-25
1.8340407609939575,1988-04-26
1.8604670763015747,1988-04-27
1.8446118831634521,1988-04-28
1.8816100358963013,1988-04-29
1.8604670763015747,1988-05-02
1.8604670763015747,1988-05-03
1.8604670763015747,1988-05-04
1.849897027015686,1988-05-05
1.849897027015686,1988-05-06
1.8393255472183228,1988-05-09
1.849897027015686,1988-05-10
1.8393255472183228,1988-05-11
1.8446118831634521,1988-05-12
1.8446118831634521,1988-05-13
1.8393255472183228,1988-05-16
1.8393255472183228,1988-05-17
1.8446118831634521,1988-05-18
1.8551828861236572,1988-05-19
1.8551828861236572,1988-05-20
1.8446118831634521,1988-05-23
1.8604670763015747,1988-05-24
1.8551828861236572,1988-05-25
1.8446118831634521,1988-05-26
1.8710383176803589,1988-05-27
1.876323938369751,1988-05-31
1.9238935708999634,1988-06-01
1.9291781187057495,1988-06-02
1.9291781187057495,1988-06-03
1.9133219718933105,1988-06-06
1.9344645738601685,1988-06-07
1.9344645738601685,1988-06-08
1.9344645738601685,1988-06-09
1.9556052684783936,1988-06-10
1.9450346231460571,1988-06-13
1.9450346231460571,1988-06-14
1.9503207206726074,1988-06-15
1.9503207206726074,1988-06-16
1.9556052684783936,1988-06-17
1.9661762714385986,1988-06-20
1.9608908891677856,1988-06-21
1.9873178005218506,1988-06-22
1.982030987739563,1988-06-23
1.9767475128173828,1988-06-24
1.9714611768722534,1988-06-27
1.9450346231460571,1988-06-28
1.9556052684783936,1988-06-29
1.9661762714385986,1988-06-30
1.9661762714385986,1988-07-01
1.9767475128173828,1988-07-05
1.9767475128173828,1988-07-06
1.9661762714385986,1988-07-07
1.9714611768722534,1988-07-08
1.9767475128173828,1988-07-11
1.9767475128173828,1988-07-12
1.9767475128173828,1988-07-13
1.9767475128173828,1988-07-14
1.982030987739563,1988-07-15
1.9556052684783936,1988-07-18
1.9503207206726074,1988-07-19
1.9556052684783936,1988-07-20
1.9503207206726074,1988-07-21
1.9133219718933105,1988-07-22
1.905141830444336,1988-07-25
1.905141830444336,1988-07-26
1.921286702156067,1988-07-27
1.921286702156067,1988-07-28
1.9266687631607056,1988-07-29
1.921286702156067,1988-08-01
1.910523772239685,1988-08-02
1.921286702156067,1988-08-03
1.9374313354492188,1988-08-04
1.9159057140350342,1988-08-05
1.910523772239685,1988-08-08
1.8889966011047363,1988-08-09
1.845942497253418,1988-08-10
1.867469310760498,1988-08-11
1.867469310760498,1988-08-12
1.8997598886489868,1988-08-15
1.9266687631607056,1988-08-16
1.9159057140350342,1988-08-17
1.9320499897003174,1988-08-18
1.9374313354492188,1988-08-19
1.9481959342956543,1988-08-22
1.9481959342956543,1988-08-23
1.9589598178863525,1988-08-24
1.9589598178863525,1988-08-25
1.9751043319702148,1988-08-26
1.9697238206863403,1988-08-29
1.980486512184143,1988-08-30
1.9697238206863403,1988-08-31
1.9751043319702148,1988-09-01
1.980486512184143,1988-09-02
1.9751043319702148,1988-09-06
1.9697238206863403,1988-09-07
1.9697238206863403,1988-09-08
1.9697238206863403,1988-09-09
1.9697238206863403,1988-09-12
1.9589598178863525,1988-09-13
1.9320499897003174,1988-09-14
1.9320499897003174,1988-09-15
1.905141830444336,1988-09-16
1.9374313354492188,1988-09-19
1.9589598178863525,1988-09-20
1.9535773992538452,1988-09-21
1.9374313354492188,1988-09-22
1.9428147077560425,1988-09-23
1.9266687631607056,1988-09-26
1.980486512184143,1988-09-27
1.9589598178863525,1988-09-28
1.9912492036819458,1988-09-29
2.0020134449005127,1988-09-30
2.012777090072632,1988-10-03
2.0020134449005127,1988-10-04
2.0020134449005127,1988-10-05
1.9912492036819458,1988-10-06
2.012777090072632,1988-10-07
2.0343027114868164,1988-10-10
2.012777090072632,1988-10-11
1.9912492036819458,1988-10-12
1.9697238206863403,1988-10-13
1.9697238206863403,1988-10-14
1.9589598178863525,1988-10-17
1.9697238206863403,1988-10-18
1.9266687631607056,1988-10-19
1.9481959342956543,1988-10-20
1.9481959342956543,1988-10-21
1.9697238206863403,1988-10-24
1.9833099842071533,1988-10-25
2.027139663696289,1988-10-26
2.038097858428955,1988-10-27
1.9833099842071533,1988-10-28
1.994267225265503,1988-10-31
2.005225896835327,1988-11-01
1.9723525047302246,1988-11-02
2.005225896835327,1988-11-03
2.0161826610565186,1988-11-04
1.9723525047302246,1988-11-07
1.994267225265503,1988-11-08
2.0600130558013916,1988-11-09
2.027139663696289,1988-11-10
2.0161826610565186,1988-11-11
2.027139663696289,1988-11-14
1.994267225265503,1988-11-15
2.005225896835327,1988-11-16
1.9723525047302246,1988-11-17
1.9723525047302246,1988-11-18
1.9833099842071533,1988-11-21
1.9723525047302246,1988-11-22
1.994267225265503,1988-11-23
1.9833099842071533,1988-11-25
1.9723525047302246,1988-11-28
1.9613959789276123,1988-11-29
1.9723525047302246,1988-11-30
1.9723525047302246,1988-12-01
1.9833099842071533,1988-12-02
1.9613959789276123,1988-12-05
1.9723525047302246,1988-12-06
1.9833099842071533,1988-12-07
2.0161826610565186,1988-12-08
2.0161826610565186,1988-12-09
2.0161826610565186,1988-12-12
2.0161826610565186,1988-12-13
2.0161826610565186,1988-12-14
2.0161826610565186,1988-12-15
2.027139663696289,1988-12-16
2.0161826610565186,1988-12-19
2.027139663696289,1988-12-20
2.027139663696289,1988-12-21
2.005225896835327,1988-12-22
1.9723525047302246,1988-12-23
1.9723525047302246,1988-12-27
1.994267225265503,1988-12-28
1.9613959789276123,1988-12-29
2.0161826610565186,1988-12-30
1.9613959789276123,1989-01-03
1.9833099842071533,1989-01-04
1.9833099842071533,1989-01-05
2.005225896835327,1989-01-06
2.0161826610565186,1989-01-09
2.0161826610565186,1989-01-10
2.0161826610565186,1989-01-11
2.005225896835327,1989-01-12
1.994267225265503,1989-01-13
2.005225896835327,1989-01-16
2.005225896835327,1989-01-17
2.0161826610565186,1989-01-18
2.005225896835327,1989-01-19
1.994267225265503,1989-01-20
2.0161826610565186,1989-01-23
2.005225896835327,1989-01-24
1.9869197607040405,1989-01-25
1.9869197607040405,1989-01-26
1.998081922531128,1989-01-27
1.998081922531128,1989-01-30
2.009244441986084,1989-01-31
1.9869197607040405,1989-02-01
1.9757558107376099,1989-02-02
2.009244441986084,1989-02-03
1.998081922531128,1989-02-06
1.9869197607040405,1989-02-07
1.998081922531128,1989-02-08
1.998081922531128,1989-02-09
1.9757558107376099,1989-02-10
1.9645943641662598,1989-02-13
1.9645943641662598,1989-02-14
1.9757558107376099,1989-02-15
1.9757558107376099,1989-02-16
1.9869197607040405,1989-02-17
1.998081922531128,1989-02-21
2.009244441986084,1989-02-22
1.998081922531128,1989-02-23
2.009244441986084,1989-02-24
1.998081922531128,1989-02-27
2.0204074382781982,1989-02-28
2.042731523513794,1989-03-01
2.0204074382781982,1989-03-02
2.031569004058838,1989-03-03
2.042731523513794,1989-03-06
2.031569004058838,1989-03-07
2.009244441986084,1989-03-08
1.998081922531128,1989-03-09
1.998081922531128,1989-03-10
