ES,Date
6.874197959899902,1999-03-17
6.874197959899902,1999-03-18
6.786441802978516,1999-03-19
6.727936267852783,1999-03-22
6.727936267852783,1999-03-23
6.786441802978516,1999-03-24
6.727936267852783,1999-03-25
6.844942569732666,1999-03-26
6.844942569732666,1999-03-29
6.669434547424316,1999-03-30
6.49392032623291,1999-03-31
6.610927104949951,1999-04-01
6.64018440246582,1999-04-05
6.581675052642822,1999-04-06
6.43541955947876,1999-04-07
6.552424430847168,1999-04-08
6.64018440246582,1999-04-09
6.610927104949951,1999-04-12
6.43541955947876,1999-04-13
6.43541955947876,1999-04-14
6.552424430847168,1999-04-15
6.64018440246582,1999-04-16
6.786441802978516,1999-04-19
6.961948871612549,1999-04-20
6.874197959899902,1999-04-21
6.903448104858398,1999-04-22
6.844942569732666,1999-04-23
6.874197959899902,1999-04-26
6.844942569732666,1999-04-27
6.903448104858398,1999-04-28
7.2252197265625,1999-04-29
7.400728702545166,1999-04-30
7.488485813140869,1999-05-03
7.488485813140869,1999-05-04
7.342227458953857,1999-05-05
7.517734527587891,1999-05-06
7.664000034332275,1999-05-07
7.693248271942139,1999-05-10
7.8102569580078125,1999-05-11
7.72250509262085,1999-05-12
7.868756294250488,1999-05-13
7.781006336212158,1999-05-14
7.8102569580078125,1999-05-17
7.868756294250488,1999-05-18
7.781006336212158,1999-05-19
7.868756294250488,1999-05-20
7.927265167236328,1999-05-21
7.956513404846191,1999-05-24
8.015021324157715,1999-05-25
8.015021324157715,1999-05-26
8.190531730651855,1999-05-27
8.249037742614746,1999-05-28
8.16127872467041,1999-06-01
8.13202953338623,1999-06-02
8.16127872467041,1999-06-03
8.190531730651855,1999-06-04
8.13202953338623,1999-06-07
8.015021324157715,1999-06-08
8.073525428771973,1999-06-09
8.015021324157715,1999-06-10
7.898008346557617,1999-06-11
8.102779388427734,1999-06-14
8.073525428771973,1999-06-15
8.39530086517334,1999-06-16
8.249037742614746,1999-06-17
8.336792945861816,1999-06-18
8.336792945861816,1999-06-21
8.424546241760254,1999-06-22
8.39530086517334,1999-06-23
8.278286933898926,1999-06-24
8.190531730651855,1999-06-25
8.336792945861816,1999-06-28
8.366043090820312,1999-06-29
8.366043090820312,1999-06-30
8.219786643981934,1999-07-01
8.249037742614746,1999-07-02
8.307536125183105,1999-07-06
8.249037742614746,1999-07-07
8.278286933898926,1999-07-08
8.366043090820312,1999-07-09
8.424546241760254,1999-07-12
8.483049392700195,1999-07-13
8.600055694580078,1999-07-14
8.658561706542969,1999-07-15
8.600055694580078,1999-07-16
8.687813758850098,1999-07-19
8.71706485748291,1999-07-20
8.658561706542969,1999-07-21
8.775568962097168,1999-07-22
8.863327026367188,1999-07-23
8.746322631835938,1999-07-26
8.775568962097168,1999-07-27
8.71706485748291,1999-07-28
8.687813758850098,1999-07-29
8.775568962097168,1999-07-30
8.775568962097168,1999-08-02
8.775568962097168,1999-08-03
8.658561706542969,1999-08-04
8.71706485748291,1999-08-05
8.629313468933105,1999-08-06
8.600055694580078,1999-08-09
8.483049392700195,1999-08-10
8.453792572021484,1999-08-11
8.336792945861816,1999-08-12
8.249037742614746,1999-08-13
8.278286933898926,1999-08-16
8.278286933898926,1999-08-17
8.278286933898926,1999-08-18
8.366043090820312,1999-08-19
8.366043090820312,1999-08-20
8.307536125183105,1999-08-23
8.249037742614746,1999-08-24
8.366043090820312,1999-08-25
8.307536125183105,1999-08-26
8.366043090820312,1999-08-27
8.190531730651855,1999-08-30
8.219786643981934,1999-08-31
8.336792945861816,1999-09-01
8.366043090820312,1999-09-02
8.39530086517334,1999-09-03
8.307536125183105,1999-09-07
8.219786643981934,1999-09-08
8.336792945861816,1999-09-09
8.366043090820312,1999-09-10
8.278286933898926,1999-09-13
8.219786643981934,1999-09-14
8.54155445098877,1999-09-15
8.483049392700195,1999-09-16
8.804821014404297,1999-09-17
8.629313468933105,1999-09-20
8.512303352355957,1999-09-21
8.687813758850098,1999-09-22
8.54155445098877,1999-09-23
8.483049392700195,1999-09-24
8.424546241760254,1999-09-27
8.307536125183105,1999-09-28
8.307536125183105,1999-09-29
8.600055694580078,1999-09-30
8.54155445098877,1999-10-01
8.570804595947266,1999-10-04
8.39530086517334,1999-10-05
8.629313468933105,1999-10-06
8.746322631835938,1999-10-07
9.623870849609375,1999-10-08
9.887141227722168,1999-10-11
9.945645332336426,1999-10-12
10.150408744812012,1999-10-13
10.20890998840332,1999-10-14
10.150408744812012,1999-10-15
10.004150390625,1999-10-18
10.004150390625,1999-10-19
9.887141227722168,1999-10-20
9.711627006530762,1999-10-21
9.711627006530762,1999-10-22
9.799384117126465,1999-10-25
9.828636169433594,1999-10-26
9.799384117126465,1999-10-27
9.770135879516602,1999-10-28
9.740889549255371,1999-10-29
9.828636169433594,1999-11-01
9.857890129089355,1999-11-02
9.945645332336426,1999-11-03
9.945645332336426,1999-11-04
9.974897384643555,1999-11-05
10.004150390625,1999-11-08
9.974897384643555,1999-11-09
10.004150390625,1999-11-10
9.974897384643555,1999-11-11
10.03339958190918,1999-11-12
10.004150390625,1999-11-15
10.03339958190918,1999-11-16
9.974897384643555,1999-11-17
10.062654495239258,1999-11-18
9.91639232635498,1999-11-19
9.711627006530762,1999-11-22
9.623870849609375,1999-11-23
9.682380676269531,1999-11-24
9.740889549255371,1999-11-26
9.670337677001953,1999-11-29
9.934879302978516,1999-11-30
9.905485153198242,1999-12-01
9.758522987365723,1999-12-02
9.934879302978516,1999-12-03
10.023055076599121,1999-12-06
9.993663787841797,1999-12-07
9.993663787841797,1999-12-08
10.081839561462402,1999-12-09
9.993663787841797,1999-12-10
9.993663787841797,1999-12-13
9.934879302978516,1999-12-14
10.081839561462402,1999-12-15
10.052452087402344,1999-12-16
10.052452087402344,1999-12-17
9.846698760986328,1999-12-20
9.78791332244873,1999-12-21
9.758522987365723,1999-12-22
9.758522987365723,1999-12-23
9.758522987365723,1999-12-27
9.758522987365723,1999-12-28
9.640947341918945,1999-12-29
9.69973087310791,1999-12-30
9.670337677001953,1999-12-31
9.729126930236816,2000-01-03
9.729126930236816,2000-01-04
9.78791332244873,2000-01-05
9.905485153198242,2000-01-06
9.993663787841797,2000-01-07
9.905485153198242,2000-01-10
9.876092910766602,2000-01-11
9.934879302978516,2000-01-12
9.846698760986328,2000-01-13
9.69973087310791,2000-01-14
9.464585304260254,2000-01-18
9.464585304260254,2000-01-19
9.69973087310791,2000-01-20
9.670337677001953,2000-01-21
9.288225173950195,2000-01-24
9.347015380859375,2000-01-25
9.523371696472168,2000-01-26
9.670337677001953,2000-01-27
9.611550331115723,2000-01-28
9.640947341918945,2000-01-31
9.55276107788086,2000-02-01
9.55276107788086,2000-02-02
9.611550331115723,2000-02-03
9.493982315063477,2000-02-04
9.493982315063477,2000-02-07
9.464585304260254,2000-02-08
9.523371696472168,2000-02-09
9.347015380859375,2000-02-10
9.111870765686035,2000-02-11
9.082475662231445,2000-02-14
9.023689270019531,2000-02-15
8.90611743927002,2000-02-16
9.023689270019531,2000-02-17
8.90611743927002,2000-02-18
8.670973777770996,2000-02-22
8.817937850952148,2000-02-23
8.61218547821045,2000-02-24
8.582795143127441,2000-02-25
8.847332000732422,2000-02-28
8.847332000732422,2000-02-29
9.023689270019531,2000-03-01
9.159605979919434,2000-03-02
9.218703269958496,2000-03-03
9.070964813232422,2000-03-06
9.218703269958496,2000-03-07
9.277793884277344,2000-03-08
9.159605979919434,2000-03-09
9.395980834960938,2000-03-10
9.248250007629395,2000-03-13
9.159605979919434,2000-03-14
9.159605979919434,2000-03-15
9.366434097290039,2000-03-16
9.395980834960938,2000-03-17
9.514171600341797,2000-03-20
9.484622955322266,2000-03-21
9.514171600341797,2000-03-22
9.750544548034668,2000-03-23
9.691458702087402,2000-03-24
9.86874008178711,2000-03-27
9.898283004760742,2000-03-28
9.86874008178711,2000-03-29
9.957380294799805,2000-03-30
10.164210319519043,2000-03-31
9.927836418151855,2000-04-03
9.927836418151855,2000-04-04
9.86874008178711,2000-04-05
9.898283004760742,2000-04-06
9.927836418151855,2000-04-07
10.105117797851562,2000-04-10
10.016469955444336,2000-04-11
10.105117797851562,2000-04-12
10.164210319519043,2000-04-13
10.223302841186523,2000-04-14
10.193757057189941,2000-04-17
9.927836418151855,2000-04-18
10.164210319519043,2000-04-19
10.134658813476562,2000-04-20
10.105117797851562,2000-04-24
10.252845764160156,2000-04-25
10.34149169921875,2000-04-26
10.223302841186523,2000-04-27
10.164210319519043,2000-04-28
10.016469955444336,2000-05-01
9.986928939819336,2000-05-02
9.957380294799805,2000-05-03
10.193757057189941,2000-05-04
10.282401084899902,2000-05-05
10.489228248596191,2000-05-08
10.518776893615723,2000-05-09
10.459680557250977,2000-05-10
10.607415199279785,2000-05-11
10.577869415283203,2000-05-12
10.34149169921875,2000-05-15
10.548323631286621,2000-05-16
10.311942100524902,2000-05-17
10.164210319519043,2000-05-18
10.489228248596191,2000-05-19
10.400588035583496,2000-05-22
10.34149169921875,2000-05-23
10.518776893615723,2000-05-24
10.459680557250977,2000-05-25
10.459680557250977,2000-05-26
10.418126106262207,2000-05-30
10.507172584533691,2000-05-31
10.447807312011719,2000-06-01
10.358760833740234,2000-06-02
10.240034103393555,2000-06-05
10.566537857055664,2000-06-06
10.358760833740234,2000-06-07
10.477484703063965,2000-06-08
10.625895500183105,2000-06-09
10.6555757522583,2000-06-12
10.744616508483887,2000-06-13
10.625895500183105,2000-06-14
10.833660125732422,2000-06-15
10.922708511352539,2000-06-16
10.833660125732422,2000-06-19
10.744616508483887,2000-06-20
10.863344192504883,2000-06-21
10.596214294433594,2000-06-22
10.744616508483887,2000-06-23
10.685254096984863,2000-06-26
10.536853790283203,2000-06-27
10.6555757522583,2000-06-28
10.536853790283203,2000-06-29
10.329082489013672,2000-06-30
10.418126106262207,2000-07-03
10.536853790283203,2000-07-05
10.6555757522583,2000-07-06
10.685254096984863,2000-07-07
10.833660125732422,2000-07-10
10.833660125732422,2000-07-11
10.77430248260498,2000-07-12
10.80398178100586,2000-07-13
10.477484703063965,2000-07-14
10.714935302734375,2000-07-17
10.714935302734375,2000-07-18
10.833660125732422,2000-07-19
10.77430248260498,2000-07-20
10.6555757522583,2000-07-21
10.566537857055664,2000-07-24
10.566537857055664,2000-07-25
10.51458740234375,2000-07-26
10.477484703063965,2000-07-27
10.507172584533691,2000-07-28
10.507172584533691,2000-07-31
10.6555757522583,2000-08-01
10.685254096984863,2000-08-02
10.8114013671875,2000-08-03
10.80398178100586,2000-08-04
10.930129051208496,2000-08-07
11.071111679077148,2000-08-08
11.130467414855957,2000-08-09
11.1082124710083,2000-08-10
11.1082124710083,2000-08-11
10.982071876525879,2000-08-14
11.011749267578125,2000-08-15
11.100794792175293,2000-08-16
10.952383995056152,2000-08-17
10.982071876525879,2000-08-18
10.893025398254395,2000-08-21
10.922708511352539,2000-08-22
10.80398178100586,2000-08-23
10.714935302734375,2000-08-24
10.566537857055664,2000-08-25
10.714935302734375,2000-08-28
10.744616508483887,2000-08-29
10.881758689880371,2000-08-30
10.851944923400879,2000-08-31
10.73269271850586,2000-09-01
10.792320251464844,2000-09-05
10.971198081970215,2000-09-06
10.971198081970215,2000-09-07
11.1649808883667,2000-09-08
11.4258451461792,2000-09-11
11.388583183288574,2000-09-12
11.179888725280762,2000-09-13
11.00101089477539,2000-09-14
11.276778221130371,2000-09-15
11.030827522277832,2000-09-18
10.881758689880371,2000-09-19
10.881758689880371,2000-09-20
10.792320251464844,2000-09-21
11.120266914367676,2000-09-22
10.524002075195312,2000-09-25
10.61345100402832,2000-09-26
10.352578163146973,2000-09-27
10.464377403259277,2000-09-28
10.352578163146973,2000-09-29
10.01718521118164,2000-10-02
9.808490753173828,2000-10-03
9.510358810424805,2000-10-04
9.450732231140137,2000-10-05
9.540170669555664,2000-10-06
9.569984436035156,2000-10-09
9.450732231140137,2000-10-10
9.420921325683594,2000-10-11
9.420921325683594,2000-10-12
9.510358810424805,2000-10-13
9.689234733581543,2000-10-16
9.808490753173828,2000-10-17
9.689234733581543,2000-10-18
10.315314292907715,2000-10-19
10.136434555053711,2000-10-20
10.196061134338379,2000-10-23
9.12278938293457,2000-10-24
8.854472160339355,2000-10-25
9.063163757324219,2000-10-26
9.21223258972168,2000-10-27
9.391107559204102,2000-10-30
9.71905517578125,2000-10-31
9.838298797607422,2000-11-01
9.74886417388916,2000-11-02
9.569984436035156,2000-11-03
9.510358810424805,2000-11-06
9.182414054870605,2000-11-07
9.152605056762695,2000-11-08
9.21223258972168,2000-11-09
9.361296653747559,2000-11-10
9.242042541503906,2000-11-13
9.003539085388184,2000-11-14
9.092976570129395,2000-11-15
9.391107559204102,2000-11-16
9.629610061645508,2000-11-17
9.65942668914795,2000-11-20
9.599796295166016,2000-11-21
9.271858215332031,2000-11-22
9.540170669555664,2000-11-24
9.71905517578125,2000-11-27
10.01718521118164,2000-11-28
10.394623756408691,2000-11-29
10.334710121154785,2000-11-30
10.334710121154785,2000-12-01
10.334710121154785,2000-12-04
10.334710121154785,2000-12-05
10.394623756408691,2000-12-06
10.843957901000977,2000-12-07
11.113565444946289,2000-12-08
11.023693084716797,2000-12-11
10.724132537841797,2000-12-12
10.873917579650879,2000-12-13
10.873917579650879,2000-12-14
10.78404712677002,2000-12-15
10.813998222351074,2000-12-18
10.99373722076416,2000-12-19
10.903865814208984,2000-12-20
10.96377944946289,2000-12-21
11.113565444946289,2000-12-22
11.173469543457031,2000-12-26
11.173469543457031,2000-12-27
11.41311264038086,2000-12-28
11.622812271118164,2000-12-29
11.293296813964844,2001-01-02
11.023693084716797,2001-01-03
10.604313850402832,2001-01-04
10.544400215148926,2001-01-05
10.724132537841797,2001-01-08
10.99373722076416,2001-01-09
10.933826446533203,2001-01-10
10.724132537841797,2001-01-11
10.873917579650879,2001-01-12
10.724132537841797,2001-01-16
10.813998222351074,2001-01-17
10.903865814208984,2001-01-18
11.203424453735352,2001-01-19
10.903865814208984,2001-01-22
10.99373722076416,2001-01-23
10.99373722076416,2001-01-24
11.023693084716797,2001-01-25
11.083605766296387,2001-01-26
11.023693084716797,2001-01-29
10.879901885986328,2001-01-30
10.822391510009766,2001-01-31
10.855944633483887,2001-02-01
10.97097110748291,2001-02-02
11.01889705657959,2001-02-05
11.023693084716797,2001-02-06
11.01889705657959,2001-02-07
11.071619987487793,2001-02-08
11.383160591125488,2001-02-09
11.119552612304688,2001-02-12
10.73611831665039,2001-02-13
10.76008129119873,2001-02-14
10.951797485351562,2001-02-15
10.831979751586914,2001-02-16
10.879901885986328,2001-02-20
10.664227485656738,2001-02-21
10.544400215148926,2001-02-22
10.256823539733887,2001-02-23
10.352686882019043,2001-02-26
10.126372337341309,2001-02-27
9.82300853729248,2001-02-28
9.437796592712402,2001-03-01
10.160078048706055,2001-03-02
10.111929893493652,2001-03-05
9.052581787109375,2001-03-06
8.937019348144531,2001-03-07
8.768481254577637,2001-03-08
8.811820030212402,2001-03-09
8.811820030212402,2001-03-12
8.85997486114502,2001-03-13
8.527722358703613,2001-03-14
8.705889701843262,2001-03-15
8.6721830368042,2001-03-16
8.715516090393066,2001-03-19
8.628841400146484,2001-03-20
8.50364875793457,2001-03-21
8.330296516418457,2001-03-22
8.089539527893066,2001-03-23
8.474757194519043,2001-03-26
8.498836517333984,2001-03-27
8.522910118103027,2001-03-28
8.426600456237793,2001-03-29
8.36882495880127,2001-03-30
8.426600456237793,2001-04-02
8.450679779052734,2001-04-03
8.378450393676758,2001-04-04
8.354373931884766,2001-04-05
8.378450393676758,2001-04-06
8.691441535949707,2001-04-09
8.835895538330078,2001-04-10
8.763668060302734,2001-04-11
8.85997486114502,2001-04-12
8.744404792785645,2001-04-16
8.739588737487793,2001-04-17
8.754035949707031,2001-04-18
8.72033405303955,2001-04-19
8.715516090393066,2001-04-20
8.739588737487793,2001-04-23
8.811820030212402,2001-04-24
8.811820030212402,2001-04-25
8.78774642944336,2001-04-26
8.78774642944336,2001-04-27
8.595138549804688,2001-04-30
8.426600456237793,2001-05-01
8.436235427856445,2001-05-02
8.667366027832031,2001-05-03
8.710699081420898,2001-05-04
8.667366027832031,2001-05-07
8.6721830368042,2001-05-08
8.705889701843262,2001-05-09
8.619214057922363,2001-05-10
8.64328670501709,2001-05-11
8.739588737487793,2001-05-14
8.763668060302734,2001-05-15
8.78774642944336,2001-05-16
8.884049415588379,2001-05-17
8.9418306350708,2001-05-18
9.018874168395996,2001-05-21
9.004426956176758,2001-05-22
9.240374565124512,2001-05-23
9.293339729309082,2001-05-24
9.221113204956055,2001-05-25
9.158515930175781,2001-05-29
9.139150619506836,2001-05-30
9.313416481018066,2001-05-31
9.429585456848145,2001-06-01
9.400544166564941,2001-06-04
9.371502876281738,2001-06-05
9.289215087890625,2001-06-06
9.303735733032227,2001-06-07
9.245647430419922,2001-06-08
9.390863418579102,2001-06-11
9.497360229492188,2001-06-12
9.45379638671875,2001-06-13
9.395707130432129,2001-06-14
9.405385971069336,2001-06-15
9.45379638671875,2001-06-18
9.477994918823242,2001-06-19
9.608695983886719,2001-06-20
9.540925979614258,2001-06-21
9.599017143249512,2001-06-22
9.632902145385742,2001-06-25
9.681304931640625,2001-06-26
9.729715347290039,2001-06-27
9.710350036621094,2001-06-28
10.044354438781738,2001-06-29
10.034671783447266,2001-07-02
10.044354438781738,2001-07-03
10.063716888427734,2001-07-05
10.039509773254395,2001-07-06
10.044354438781738,2001-07-09
9.87977123260498,2001-07-10
9.874927520751953,2001-07-11
9.807161331176758,2001-07-12
9.841042518615723,2001-07-13
9.850730895996094,2001-07-16
9.681304931640625,2001-07-17
9.487678527832031,2001-07-18
9.666784286499023,2001-07-19
9.681304931640625,2001-07-20
9.390863418579102,2001-07-23
9.245647430419922,2001-07-24
9.463479042053223,2001-07-25
9.468317985534668,2001-07-26
9.386025428771973,2001-07-27
9.608695983886719,2001-07-30
9.681304931640625,2001-07-31
9.584488868713379,2001-08-01
9.584488868713379,2001-08-02
9.6571044921875,2001-08-03
9.594172477722168,2001-08-06
9.778118133544922,2001-08-07
9.763593673706055,2001-08-08
9.826523780822754,2001-08-09
9.802319526672363,2001-08-10
9.753914833068848,2001-08-13
9.758756637573242,2001-08-14
9.734551429748535,2001-08-15
9.802319526672363,2001-08-16
9.787800788879395,2001-08-17
9.715193748474121,2001-08-20
9.705503463745117,2001-08-21
9.463479042053223,2001-08-22
9.342459678649902,2001-08-23
9.439271926879883,2001-08-24
9.439271926879883,2001-08-27
9.463479042053223,2001-08-28
9.40257740020752,2001-08-29
9.378219604492188,2001-08-30
9.500015258789062,2001-08-31
9.641301155090332,2001-09-04
9.646163940429688,2001-09-05
9.69488525390625,2001-09-06
9.704626083374023,2001-09-07
9.709502220153809,2001-09-10
9.646163940429688,2001-09-17
9.646163940429688,2001-09-18
9.500015258789062,2001-09-19
9.305140495300293,2001-09-20
9.110270500183105,2001-09-21
9.256423950195312,2001-09-24
9.085906028747559,2001-09-25
8.915392875671387,2001-09-26
9.051809310913086,2001-09-27
9.124882698059082,2001-09-28
8.925142288208008,2001-10-01
8.910531044006348,2001-10-02
8.94950008392334,2001-10-03
9.115142822265625,2001-10-04
9.158990859985352,2001-10-05
9.256423950195312,2001-10-08
9.266170501708984,2001-10-09
9.378219604492188,2001-10-10
8.744887351989746,2001-10-11
8.671808242797852,2001-10-12
8.632828712463379,2001-10-15
8.671808242797852,2001-10-16
8.574372291564941,2001-10-17
8.428217887878418,2001-10-18
8.428217887878418,2001-10-19
8.428217887878418,2001-10-22
8.481805801391602,2001-10-23
8.335655212402344,2001-10-24
8.36001205444336,2001-10-25
8.35513973236084,2001-10-26
8.50129508972168,2001-10-29
8.564627647399902,2001-10-30
8.598733901977539,2001-10-31
8.793603897094727,2001-11-01
8.730270385742188,2001-11-02
8.754629135131836,2001-11-05
8.769241333007812,2001-11-06
8.720525741577148,2001-11-07
8.749756813049316,2001-11-08
8.793603897094727,2001-11-09
8.759492874145508,2001-11-12
8.715657234191895,2001-11-13
8.681550025939941,2001-11-14
8.759492874145508,2001-11-15
8.696170806884766,2001-11-16
8.671808242797852,2001-11-19
8.623092651367188,2001-11-20
8.759492874145508,2001-11-21
8.749756813049316,2001-11-23
8.769241333007812,2001-11-26
8.769241333007812,2001-11-27
8.791318893432617,2001-11-28
8.732449531555176,2001-11-29
8.536216735839844,2001-11-30
8.339978218078613,2001-12-03
8.47734260559082,2001-12-04
8.462625503540039,2001-12-05
8.408663749694824,2001-12-06
8.47734260559082,2001-12-07
8.462625503540039,2001-12-10
8.339978218078613,2001-12-11
8.339978218078613,2001-12-12
8.315454483032227,2001-12-13
8.330169677734375,2001-12-14
8.339978218078613,2001-12-17
8.335070610046387,2001-12-18
8.526402473449707,2001-12-19
8.462625503540039,2001-12-20
8.428287506103516,2001-12-21
8.47734260559082,2001-12-24
8.496964454650879,2001-12-26
8.487157821655273,2001-12-27
8.629424095153809,2001-12-28
8.649046897888184,2001-12-31
8.830565452575684,2002-01-02
8.77169418334961,2002-01-03
8.830565452575684,2002-01-04
8.820748329162598,2002-01-07
8.732449531555176,2002-01-08
8.88453483581543,2002-01-09
8.732449531555176,2002-01-10
8.683392524719238,2002-01-11
8.63923454284668,2002-01-14
8.732449531555176,2002-01-15
8.806038856506348,2002-01-16
8.894340515136719,2002-01-17
9.03661060333252,2002-01-18
8.928680419921875,2002-01-22
8.982646942138672,2002-01-23
9.016988754272461,2002-01-24
8.967936515808105,2002-01-25
8.992463111877441,2002-01-28
8.88943862915039,2002-01-29
8.95811939239502,2002-01-30
8.88453483581543,2002-01-31
8.879622459411621,2002-02-01
8.913963317871094,2002-02-04
8.928680419921875,2002-02-05
8.845280647277832,2002-02-06
8.864904403686523,2002-02-07
8.928680419921875,2002-02-08
8.879622459411621,2002-02-11
8.879622459411621,2002-02-12
8.948304176330566,2002-02-13
8.992463111877441,2002-02-14
8.96302318572998,2002-02-15
8.987555503845215,2002-02-19
8.982646942138672,2002-02-20
9.120011329650879,2002-02-21
9.124922752380371,2002-02-22
9.11510944366455,2002-02-25
9.051335334777832,2002-02-26
9.241497039794922,2002-02-27
9.078498840332031,2002-02-28
9.236556053161621,2002-03-01
9.350157737731934,2002-03-04
9.409435272216797,2002-03-05
9.434130668640137,2002-03-06
9.434130668640137,2002-03-07
9.414371490478516,2002-03-08
9.374855995178223,2002-03-11
9.300762176513672,2002-03-12
9.360038757324219,2002-03-13
9.409435272216797,2002-03-14
9.434130668640137,2002-03-15
9.49834156036377,2002-03-18
9.478584289550781,2002-03-19
9.444009780883789,2002-03-20
9.48352336883545,2002-03-21
9.448951721191406,2002-03-22
9.399551391601562,2002-03-25
9.49834156036377,2002-03-26
9.710735321044922,2002-03-27
9.81445598602295,2002-03-28
9.779878616333008,2002-04-01
9.735429763793945,2002-04-02
9.725547790527344,2002-04-03
9.809517860412598,2002-04-04
9.779878616333008,2002-04-05
9.779878616333008,2002-04-08
9.68603801727295,2002-04-09
9.779878616333008,2002-04-10
9.75518798828125,2002-04-11
9.804581642150879,2002-04-12
9.789762496948242,2002-04-15
9.923123359680176,2002-04-16
9.977453231811523,2002-04-17
9.928067207336426,2002-04-18
10.076241493225098,2002-04-19
10.130571365356445,2002-04-22
9.997215270996094,2002-04-23
9.85891342163086,2002-04-24
9.770007133483887,2002-04-25
9.661335945129395,2002-04-26
9.705791473388672,2002-04-29
9.878666877746582,2002-04-30
9.770007133483887,2002-05-01
9.770007133483887,2002-05-02
9.824337005615234,2002-05-03
9.809517860412598,2002-05-06
9.829277038574219,2002-05-07
9.868793487548828,2002-05-08
9.87373161315918,2002-05-09
9.75518798828125,2002-05-10
10.100939750671387,2002-05-13
10.160209655761719,2002-05-14
9.933001518249512,2002-05-15
9.88855266571045,2002-05-16
9.903367042541504,2002-05-17
9.937944412231445,2002-05-20
9.849035263061523,2002-05-21
10.002153396606445,2002-05-22
10.076241493225098,2002-05-23
10.066365242004395,2002-05-24
10.150334358215332,2002-05-28
10.11306095123291,2002-05-29
9.963973999023438,2002-05-30
9.864579200744629,2002-05-31
9.745314598083496,2002-06-03
9.740348815917969,2002-06-04
9.725435256958008,2002-06-05
9.36762809753418,2002-06-06
9.447138786315918,2002-06-07
9.36762809753418,2002-06-10
9.392473220825195,2002-06-11
9.36762809753418,2002-06-12
9.392473220825195,2002-06-13
9.243391036987305,2002-06-14
9.238421440124512,2002-06-17
9.193697929382324,2002-06-18
9.104240417480469,2002-06-19
8.970064163208008,2002-06-20
9.193697929382324,2002-06-21
9.16884708404541,2002-06-24
8.970064163208008,2002-06-25
9.084366798400879,2002-06-26
9.094298362731934,2002-06-27
9.347746849060059,2002-06-28
9.16884708404541,2002-07-01
9.079392433166504,2002-07-02
8.979998588562012,2002-07-03
9.12411880493164,2002-07-05
9.034668922424316,2002-07-08
8.870676040649414,2002-07-09
8.497952461242676,2002-07-10
8.647040367126465,2002-07-11
8.383650779724121,2002-07-12
8.353836059570312,2002-07-15
8.274322509765625,2002-07-16
8.274322509765625,2002-07-17
8.025845527648926,2002-07-18
7.692885398864746,2002-07-19
7.429495811462402,2002-07-22
6.877875804901123,2002-07-23
7.315195083618164,2002-07-24
7.752513408660889,2002-07-25
7.702822208404541,2002-07-26
7.956271648406982,2002-07-29
8.1500883102417,2002-07-30
8.274322509765625,2002-07-31
8.209717750549316,2002-08-01
8.130207061767578,2002-08-02
8.125238418579102,2002-08-05
8.249473571777344,2002-08-06
8.353836059570312,2002-08-07
8.299175262451172,2002-08-08
8.304141998291016,2002-08-09
8.488012313842773,2002-08-12
8.25941276550293,2002-08-13
8.42341136932373,2002-08-14
8.463168144226074,2002-08-15
8.398561477661133,2002-08-16
8.42341136932373,2002-08-19
8.373712539672852,2002-08-20
8.721582412719727,2002-08-21
8.865697860717773,2002-08-22
8.801095962524414,2002-08-23
9.024724960327148,2002-08-26
8.84582233428955,2002-08-27
8.81476879119873,2002-08-28
8.81476879119873,2002-08-29
8.769695281982422,2002-08-30
8.56935977935791,2002-09-03
8.639476776123047,2002-09-04
8.514266967773438,2002-09-05
8.41409683227539,2002-09-06
8.163681030273438,2002-09-09
8.288887977600098,2002-09-10
8.313932418823242,2002-09-11
8.2738676071167,2002-09-12
8.49924087524414,2002-09-13
8.489226341247559,2002-09-16
8.394063949584961,2002-09-17
8.614436149597168,2002-09-18
8.434130668640137,2002-09-19
8.213768005371094,2002-09-20
8.218772888183594,2002-09-23
8.173694610595703,2002-09-24
8.439142227172852,2002-09-25
8.6244535446167,2002-09-26
8.489226341247559,2002-09-27
8.464181900024414,2002-09-30
8.49924087524414,2002-10-01
8.038468360900879,2002-10-02
7.988385200500488,2002-10-03
7.7730278968811035,2002-10-04
7.662840843200684,2002-10-07
7.572691917419434,2002-10-08
6.61107873916626,2002-10-09
7.1119184494018555,2002-10-10
7.1720147132873535,2002-10-11
7.061832904815674,2002-10-14
7.1119184494018555,2002-10-15
6.886539936065674,2002-10-16
7.01174783706665,2002-10-17
7.01174783706665,2002-10-18
7.312254428863525,2002-10-21
7.51759672164917,2002-10-22
7.592723369598389,2002-10-23
7.642806529998779,2002-10-24
7.632791996002197,2002-10-25
7.387378215789795,2002-10-28
7.307246685028076,2002-10-29
7.41241979598999,2002-10-30
7.537628173828125,2002-10-31
7.492557525634766,2002-11-01
7.51759672164917,2002-11-04
7.507580757141113,2002-11-05
7.562676429748535,2002-11-06
7.487547874450684,2002-11-07
7.202072620391846,2002-11-08
6.961666107177734,2002-11-11
6.821429252624512,2002-11-12
6.991714954376221,2002-11-13
7.162001609802246,2002-11-14
7.262170314788818,2002-11-15
7.1720147132873535,2002-11-18
7.212084770202637,2002-11-19
7.247142791748047,2002-11-20
7.267177581787109,2002-11-21
7.337294578552246,2002-11-22
7.46250581741333,2002-11-25
7.330058574676514,2002-11-26
7.380610942840576,2002-11-27
