RYAAY,Date
27.15976333618164,2010-11-23
28.009349822998047,2010-11-24
27.548404693603516,2010-11-26
27.557443618774414,2010-11-29
27.59359359741211,2010-11-30
27.93704605102539,2010-12-01
28.479337692260742,2010-12-02
28.235307693481445,2010-12-03
27.611671447753906,2010-12-06
27.412832260131836,2010-12-07
27.665903091430664,2010-12-08
27.494176864624023,2010-12-09
27.39475440979004,2010-12-10
27.611671447753906,2010-12-13
27.213991165161133,2010-12-14
27.03322982788086,2010-12-15
27.03322982788086,2010-12-16
26.88861846923828,2010-12-17
27.105533599853516,2010-12-20
27.03322982788086,2010-12-21
27.322450637817383,2010-12-22
27.123607635498047,2010-12-23
27.50321388244629,2010-12-27
27.548404693603516,2010-12-28
27.665903091430664,2010-12-29
27.539365768432617,2010-12-30
27.80147361755371,2010-12-31
28.126850128173828,2011-01-03
28.578760147094727,2011-01-04
28.316650390625,2011-01-05
28.551645278930664,2011-01-06
28.723369598388672,2011-01-07
28.434146881103516,2011-01-10
28.91317367553711,2011-01-11
28.822790145874023,2011-01-12
28.795673370361328,2011-01-13
28.831829071044922,2011-01-14
28.325687408447266,2011-01-18
27.74724578857422,2011-01-19
26.662662506103516,2011-01-20
26.30113410949707,2011-01-21
27.656864166259766,2011-01-24
27.213991165161133,2011-01-25
27.47610092163086,2011-01-26
27.512252807617188,2011-01-27
27.340524673461914,2011-01-28
27.620710372924805,2011-01-31
28.397991180419922,2011-02-01
27.810510635375977,2011-02-02
27.81955337524414,2011-02-03
27.693016052246094,2011-02-04
27.647825241088867,2011-02-07
27.56648063659668,2011-02-08
27.56648063659668,2011-02-09
26.942846298217773,2011-02-10
27.313411712646484,2011-02-11
27.376680374145508,2011-02-14
27.548404693603516,2011-02-15
27.59359359741211,2011-02-16
27.35860252380371,2011-02-17
27.29533576965332,2011-02-18
26.70785140991211,2011-02-22
26.111331939697266,2011-02-23
25.939607620239258,2011-02-24
26.283058166503906,2011-02-25
25.776918411254883,2011-02-28
25.776918411254883,2011-03-01
25.704614639282227,2011-03-02
25.93056869506836,2011-03-03
26.17460060119629,2011-03-04
26.20171546936035,2011-03-07
25.96672248840332,2011-03-08
26.183639526367188,2011-03-09
25.704614639282227,2011-03-10
25.53289031982422,2011-03-11
25.505775451660156,2011-03-14
24.927330017089844,2011-03-15
24.032548904418945,2011-03-16
24.023509979248047,2011-03-17
24.448305130004883,2011-03-18
24.836946487426758,2011-03-21
24.59291648864746,2011-03-22
24.638107299804688,2011-03-23
24.791757583618164,2011-03-24
24.538686752319336,2011-03-25
25.053863525390625,2011-03-28
25.053863525390625,2011-03-29
25.035785675048828,2011-03-30
25.126169204711914,2011-03-31
25.30693244934082,2011-04-01
25.47865867614746,2011-04-04
25.279817581176758,2011-04-05
25.903453826904297,2011-04-06
25.831148147583008,2011-04-07
25.939607620239258,2011-04-08
25.98479652404785,2011-04-11
26.34632682800293,2011-04-12
26.70785140991211,2011-04-13
26.75304412841797,2011-04-14
26.48189926147461,2011-04-15
26.31017303466797,2011-04-18
26.292095184326172,2011-04-19
26.78015899658203,2011-04-20
26.599393844604492,2011-04-21
26.662662506103516,2011-04-25
26.798233032226562,2011-04-26
27.56648063659668,2011-04-27
27.36764144897461,2011-04-28
27.548404693603516,2011-04-29
27.376680374145508,2011-05-02
27.123607635498047,2011-05-03
27.08745765686035,2011-05-04
27.02419090270996,2011-05-05
27.557443618774414,2011-05-06
26.65362548828125,2011-05-09
26.75304412841797,2011-05-10
26.78015899658203,2011-05-11
26.988039016723633,2011-05-12
26.942846298217773,2011-05-13
26.906692504882812,2011-05-16
26.9789981842041,2011-05-17
26.9789981842041,2011-05-18
27.548404693603516,2011-05-19
27.132648468017578,2011-05-20
25.695573806762695,2011-05-23
25.885377883911133,2011-05-24
25.93056869506836,2011-05-25
26.07518196105957,2011-05-26
26.292095184326172,2011-05-27
26.572280883789062,2011-05-31
26.49997329711914,2011-06-01
27.09649658203125,2011-06-02
27.620710372924805,2011-06-03
27.36764144897461,2011-06-06
27.448986053466797,2011-06-07
26.91573143005371,2011-06-08
27.286298751831055,2011-06-09
26.9789981842041,2011-06-10
27.06034278869629,2011-06-13
27.349563598632812,2011-06-14
26.71689224243164,2011-06-15
26.364402770996094,2011-06-16
26.71689224243164,2011-06-17
26.70785140991211,2011-06-20
27.322450637817383,2011-06-21
26.924768447875977,2011-06-22
26.88861846923828,2011-06-23
27.08745765686035,2011-06-24
26.74400520324707,2011-06-27
26.51805305480957,2011-06-28
26.590356826782227,2011-06-29
26.51805305480957,2011-06-30
26.87053871154785,2011-07-01
25.903453826904297,2011-07-05
25.885377883911133,2011-07-06
26.14748764038086,2011-07-07
25.75884246826172,2011-07-08
25.126169204711914,2011-07-11
24.547727584838867,2011-07-12
25.144245147705078,2011-07-13
24.882139205932617,2011-07-14
24.24946403503418,2011-07-15
23.345645904541016,2011-07-18
23.580638885498047,2011-07-19
24.01447105407715,2011-07-20
24.312734603881836,2011-07-21
25.07193946838379,2011-07-22
24.86406135559082,2011-07-25
24.76464080810547,2011-07-26
24.48445701599121,2011-07-27
23.815631866455078,2011-07-28
24.574840545654297,2011-07-29
24.104854583740234,2011-08-01
23.381797790527344,2011-08-02
23.78851890563965,2011-08-03
23.146806716918945,2011-08-04
23.95120620727539,2011-08-05
23.210073471069336,2011-08-08
23.39987564086914,2011-08-09
22.24298667907715,2011-08-10
23.300457000732422,2011-08-11
23.824670791625977,2011-08-12
24.168121337890625,2011-08-15
24.35792350769043,2011-08-16
24.448305130004883,2011-08-17
23.643905639648438,2011-08-18
23.490257263183594,2011-08-19
23.002195358276367,2011-08-22
23.634868621826172,2011-08-23
23.671018600463867,2011-08-24
22.938928604125977,2011-08-25
23.038349151611328,2011-08-26
23.62582778930664,2011-08-29
23.616792678833008,2011-08-30
23.87889862060547,2011-08-31
23.381797790527344,2011-09-01
22.622591018676758,2011-09-02
21.881458282470703,2011-09-06
22.92989158630371,2011-09-07
23.119691848754883,2011-09-08
22.90277671813965,2011-09-09
22.279138565063477,2011-09-12
22.722009658813477,2011-09-13
22.875661849975586,2011-09-14
22.82143211364746,2011-09-15
22.839508056640625,2011-09-16
22.47797966003418,2011-09-19
22.5502872467041,2011-09-20
22.179719924926758,2011-09-21
21.872421264648438,2011-09-22
22.613550186157227,2011-09-23
23.32756996154785,2011-09-26
23.300457000732422,2011-09-27
23.300457000732422,2011-09-28
23.761404037475586,2011-09-29
23.273340225219727,2011-09-30
22.96604347229004,2011-10-03
23.652944564819336,2011-10-04
23.011234283447266,2011-10-05
23.671018600463867,2011-10-06
23.282379150390625,2011-10-07
23.84274673461914,2011-10-10
24.40311622619629,2011-10-11
24.67426300048828,2011-10-12
24.909252166748047,2011-10-13
24.927330017089844,2011-10-14
24.40311622619629,2011-10-17
24.52964973449707,2011-10-18
24.394075393676758,2011-10-19
24.45734405517578,2011-10-20
24.68329620361328,2011-10-21
25.41539192199707,2011-10-24
24.845985412597656,2011-10-25
25.171361923217773,2011-10-26
26.74400520324707,2011-10-27
26.5361270904541,2011-10-28
26.00287628173828,2011-10-31
25.361162185668945,2011-11-01
25.776918411254883,2011-11-02
26.60843276977539,2011-11-03
25.78595733642578,2011-11-04
26.274023056030273,2011-11-07
27.03322982788086,2011-11-08
26.924768447875977,2011-11-09
26.933809280395508,2011-11-10
27.213991165161133,2011-11-11
27.051301956176758,2011-11-14
26.988039016723633,2011-11-15
26.382478713989258,2011-11-16
26.463821411132812,2011-11-17
26.3372859954834,2011-11-18
26.23786735534668,2011-11-21
26.20171546936035,2011-11-22
26.048065185546875,2011-11-23
25.85826301574707,2011-11-25
26.409591674804688,2011-11-28
26.81631088256836,2011-11-29
27.19591522216797,2011-11-30
27.349563598632812,2011-12-01
26.997072219848633,2011-12-02
27.792436599731445,2011-12-05
27.71109390258789,2011-12-06
27.81955337524414,2011-12-07
27.15976333618164,2011-12-08
27.855703353881836,2011-12-09
27.232067108154297,2011-12-12
26.51805305480957,2011-12-13
26.391517639160156,2011-12-14
26.906692504882812,2011-12-15
26.924768447875977,2011-12-16
26.355363845825195,2011-12-19
26.789196014404297,2011-12-20
26.391517639160156,2011-12-21
26.228830337524414,2011-12-22
26.120370864868164,2011-12-23
25.713653564453125,2011-12-27
25.78595733642578,2011-12-28
25.288856506347656,2011-12-29
25.18039894104004,2011-12-30
25.09905433654785,2012-01-03
25.912492752075195,2012-01-04
25.189437866210938,2012-01-05
25.126169204711914,2012-01-06
26.44574737548828,2012-01-09
26.527088165283203,2012-01-10
26.545166015625,2012-01-11
26.06614112854004,2012-01-12
26.039026260375977,2012-01-13
26.545166015625,2012-01-17
28.11781120300293,2012-01-18
28.172040939331055,2012-01-19
28.05454444885254,2012-01-20
28.045507431030273,2012-01-23
27.891857147216797,2012-01-24
28.14492416381836,2012-01-25
29.61815071105957,2012-01-26
30.3050537109375,2012-01-27
30.16044044494629,2012-01-30
30.3140926361084,2012-01-31
30.9829158782959,2012-02-01
30.973880767822266,2012-02-02
31.59751319885254,2012-02-03
30.973880767822266,2012-02-06
31.055225372314453,2012-02-07
30.96484375,2012-02-08
31.308292388916016,2012-02-09
30.603315353393555,2012-02-10
30.9829158782959,2012-02-13
30.820226669311523,2012-02-14
31.010034561157227,2012-02-15
31.127531051635742,2012-02-16
31.669818878173828,2012-02-17
30.68465805053711,2012-02-21
30.277938842773438,2012-02-22
30.467741012573242,2012-02-23
30.259864807128906,2012-02-24
30.033903121948242,2012-02-27
30.56715965270996,2012-02-28
30.2960147857666,2012-02-29
30.558120727539062,2012-03-01
30.521968841552734,2012-03-02
30.50389289855957,2012-03-05
30.241785049438477,2012-03-06
30.62139129638672,2012-03-07
30.901573181152344,2012-03-08
30.865419387817383,2012-03-09
30.901573181152344,2012-03-12
31.09137535095215,2012-03-13
30.75696563720703,2012-03-14
30.928686141967773,2012-03-15
30.50389289855957,2012-03-16
30.838308334350586,2012-03-19
30.955801010131836,2012-03-20
30.829267501831055,2012-03-21
30.96484375,2012-03-22
31.34444236755371,2012-03-23
32.58267593383789,2012-03-26
32.673057556152344,2012-03-27
32.43806838989258,2012-03-28
32.38383483886719,2012-03-29
32.79055404663086,2012-03-30
32.98035430908203,2012-04-02
33.34188461303711,2012-04-03
32.63690185546875,2012-04-04
32.64594268798828,2012-04-05
32.13980484008789,2012-04-09
31.823469161987305,2012-04-10
31.263105392456055,2012-04-11
31.53424644470215,2012-04-12
31.09137535095215,2012-04-13
30.919647216796875,2012-04-16
31.010034561157227,2012-04-17
30.56715965270996,2012-04-18
30.838308334350586,2012-04-19
31.000991821289062,2012-04-20
29.98871421813965,2012-04-23
30.06102180480957,2012-04-24
29.916412353515625,2012-04-25
30.106216430664062,2012-04-26
30.558120727539062,2012-04-27
30.43158721923828,2012-04-30
31.407712936401367,2012-05-01
31.615589141845703,2012-05-02
31.51616859436035,2012-05-03
31.389636993408203,2012-05-04
32.03134536743164,2012-05-07
31.416748046875,2012-05-08
31.263105392456055,2012-05-09
30.937728881835938,2012-05-10
30.693696975708008,2012-05-11
30.395437240600586,2012-05-14
30.223709106445312,2012-05-15
30.21466827392578,2012-05-16
28.045507431030273,2012-05-17
27.873783111572266,2012-05-18
28.135887145996094,2012-05-21
27.955123901367188,2012-05-22
27.792436599731445,2012-05-23
28.000316619873047,2012-05-24
27.67494010925293,2012-05-25
28.01839256286621,2012-05-29
27.52128791809082,2012-05-30
27.74724578857422,2012-05-31
27.186878204345703,2012-06-01
26.64458656311035,2012-06-04
26.509010314941406,2012-06-05
27.33148765563965,2012-06-06
28.009349822998047,2012-06-07
28.090696334838867,2012-06-08
27.702054977416992,2012-06-11
27.25014305114746,2012-06-12
26.807273864746094,2012-06-13
27.006114959716797,2012-06-14
27.15072250366211,2012-06-15
27.458024978637695,2012-06-18
27.84666633605957,2012-06-19
28.01839256286621,2012-06-20
27.494176864624023,2012-06-21
27.74724578857422,2012-06-22
27.73820686340332,2012-06-25
27.29533576965332,2012-06-26
27.403797149658203,2012-06-27
26.87053871154785,2012-06-28
27.47610092163086,2012-06-29
27.232067108154297,2012-07-02
27.512252807617188,2012-07-03
27.105533599853516,2012-07-05
26.581315994262695,2012-07-06
26.617469787597656,2012-07-09
27.03322982788086,2012-07-10
26.852462768554688,2012-07-11
26.192676544189453,2012-07-12
26.71689224243164,2012-07-13
26.807273864746094,2012-07-16
26.81631088256836,2012-07-17
26.47286033630371,2012-07-18
26.554203033447266,2012-07-19
26.17460060119629,2012-07-20
25.695573806762695,2012-07-23
25.20751190185547,2012-07-24
25.876340866088867,2012-07-25
26.617469787597656,2012-07-26
26.68073844909668,2012-07-27
27.006114959716797,2012-07-30
26.626510620117188,2012-07-31
26.210752487182617,2012-08-01
26.355363845825195,2012-08-02
27.051301956176758,2012-08-03
27.078418731689453,2012-08-06
26.924768447875977,2012-08-07
26.789196014404297,2012-08-08
26.698816299438477,2012-08-09
26.590356826782227,2012-08-10
26.807273864746094,2012-08-13
27.349563598632812,2012-08-14
27.56648063659668,2012-08-15
27.62974739074707,2012-08-16
27.50321388244629,2012-08-17
27.56648063659668,2012-08-20
28.163002014160156,2012-08-21
28.199153900146484,2012-08-22
28.434146881103516,2012-08-23
28.33473014831543,2012-08-24
28.298574447631836,2012-08-27
28.099733352661133,2012-08-28
27.900894165039062,2012-08-29
28.063579559326172,2012-08-30
28.05454444885254,2012-08-31
27.90993309020996,2012-09-04
28.009349822998047,2012-09-05
28.352802276611328,2012-09-06
28.623952865600586,2012-09-07
28.786638259887695,2012-09-10
28.596834182739258,2012-09-11
28.931249618530273,2012-09-12
28.976436614990234,2012-09-13
29.554887771606445,2012-09-14
29.265661239624023,2012-09-17
28.922212600708008,2012-09-18
29.464502334594727,2012-09-19
29.591033935546875,2012-09-20
29.527767181396484,2012-09-21
29.310853958129883,2012-09-24
29.03066635131836,2012-09-25
28.831829071044922,2012-09-26
29.591033935546875,2012-09-27
29.148164749145508,2012-09-28
29.645263671875,2012-10-01
29.69045639038086,2012-10-02
30.133329391479492,2012-10-03
30.142362594604492,2012-10-04
30.395437240600586,2012-10-05
30.440629959106445,2012-10-08
30.223709106445312,2012-10-09
30.051986694335938,2012-10-10
30.3140926361084,2012-10-11
30.223709106445312,2012-10-12
30.41351318359375,2012-10-15
30.386398315429688,2012-10-16
30.051986694335938,2012-10-17
30.36832046508789,2012-10-18
30.142362594604492,2012-10-19
30.250823974609375,2012-10-22
29.591033935546875,2012-10-23
29.58199691772461,2012-10-24
29.69045639038086,2012-10-25
28.831829071044922,2012-10-26
29.148164749145508,2012-10-31
29.419313430786133,2012-11-01
29.37411880493164,2012-11-02
30.36832046508789,2012-11-05
31.43482780456543,2012-11-06
31.25406265258789,2012-11-07
32.10365295410156,2012-11-08
32.203067779541016,2012-11-09
32.05845642089844,2012-11-12
31.796356201171875,2012-11-13
32.00554656982422,2012-11-14
31.677778244018555,2012-11-15
31.378936767578125,2012-11-16
31.841665267944336,2012-11-19
32.46828079223633,2012-11-20
32.29475402832031,2012-11-21
33.08525466918945,2012-11-23
33.19129180908203,2012-11-26
33.22021484375,2012-11-27
33.43229675292969,2012-11-28
33.384098052978516,2012-11-29
33.19129180908203,2012-11-30
33.335899353027344,2012-12-03
34.05891418457031,2012-12-04
34.116756439208984,2012-12-05
34.05891418457031,2012-12-06
33.45158004760742,2012-12-07
33.056331634521484,2012-12-10
33.384098052978516,2012-12-11
33.37445831298828,2012-12-12
33.422664642333984,2012-12-13
33.97214889526367,2012-12-14
33.509422302246094,2012-12-17
33.40338134765625,2012-12-18
34.52164840698242,2012-12-19
34.83977508544922,2012-12-20
34.12639617919922,2012-12-21
34.01071548461914,2012-12-24
33.60581970214844,2012-12-26
33.152732849121094,2012-12-27
32.83460998535156,2012-12-28
33.04669189453125,2012-12-31
33.37445831298828,2013-01-02
34.3192024230957,2013-01-03
34.48308563232422,2013-01-04
35.504947662353516,2013-01-07
36.17976379394531,2013-01-08
36.10264205932617,2013-01-09
36.864219665527344,2013-01-10
37.30767059326172,2013-01-11
37.23054504394531,2013-01-14
37.0763053894043,2013-01-15
37.4908332824707,2013-01-16
37.384796142578125,2013-01-17
36.864219665527344,2013-01-18
36.72925567626953,2013-01-22
36.411128997802734,2013-01-23
37.1437873840332,2013-01-24
37.96320724487305,2013-01-25
38.25241470336914,2013-01-28
38.74406051635742,2013-01-29
38.33917236328125,2013-01-30
37.548675537109375,2013-01-31
38.464500427246094,2013-02-01
37.92464065551758,2013-02-04
38.638023376464844,2013-02-05
39.53456115722656,2013-02-06
40.08405685424805,2013-02-07
39.36103820800781,2013-02-08
39.120033264160156,2013-02-11
39.02362823486328,2013-02-12
39.77556610107422,2013-02-13
39.32247543334961,2013-02-14
39.44779968261719,2013-02-15
39.38031768798828,2013-02-19
38.975433349609375,2013-02-20
38.464500427246094,2013-02-21
38.31025314331055,2013-02-22
37.21126937866211,2013-02-25
36.85457992553711,2013-02-26
37.51975631713867,2013-02-27
37.26911163330078,2013-02-28
37.67399978637695,2013-03-01
38.54161834716797,2013-03-04
38.31989288330078,2013-03-05
38.31025314331055,2013-03-06
38.39701461791992,2013-03-07
38.233131408691406,2013-03-08
38.33917236328125,2013-03-11
38.33917236328125,2013-03-12
38.26205062866211,2013-03-13
38.73442459106445,2013-03-14
38.22349166870117,2013-03-15
38.8790283203125,2013-03-18
40.03585433959961,2013-03-19
41.6746940612793,2013-03-20
40.36362075805664,2013-03-21
40.94203567504883,2013-03-22
40.76850891113281,2013-03-25
40.9709587097168,2013-03-26
40.06477355957031,2013-03-27
40.27685546875,2013-03-28
40.00693130493164,2013-04-01
40.77815246582031,2013-04-02
40.24794387817383,2013-04-03
40.34434127807617,2013-04-04
39.929813385009766,2013-04-05
40.06477355957031,2013-04-08
39.871971130371094,2013-04-09
40.903472900390625,2013-04-10
41.6939697265625,2013-04-11
42.62907409667969,2013-04-12
41.68433380126953,2013-04-15
42.81224060058594,2013-04-16
42.503753662109375,2013-04-17
41.98318099975586,2013-04-18
42.27238464355469,2013-04-19
42.17598342895508,2013-04-22
42.465187072753906,2013-04-23
41.87713623046875,2013-04-24
41.520450592041016,2013-04-25
41.46260452270508,2013-04-26
41.819297790527344,2013-04-29
41.78073501586914,2013-04-30
41.443328857421875,2013-05-01
42.89899826049805,2013-05-02
43.35209274291992,2013-05-03
43.303890228271484,2013-05-06
43.15928649902344,2013-05-07
43.168922424316406,2013-05-08
41.92534255981445,2013-05-09
42.17598342895508,2013-05-10
42.07958221435547,2013-05-13
42.29166793823242,2013-05-14
43.02432632446289,2013-05-15
43.535255432128906,2013-05-16
43.188209533691406,2013-05-17
45.49222183227539,2013-05-20
45.12589645385742,2013-05-21
45.19337463378906,2013-05-22
45.35725784301758,2013-05-23
46.44660568237305,2013-05-24
47.69019317626953,2013-05-28
47.47810745239258,2013-05-29
47.73839569091797,2013-05-30
47.12141799926758,2013-05-31
47.81551742553711,2013-06-03
48.162567138671875,2013-06-04
47.545589447021484,2013-06-05
47.55522918701172,2013-06-06
48.29752731323242,2013-06-07
48.22040557861328,2013-06-10
48.22040557861328,2013-06-11
47.873355865478516,2013-06-12
47.73839569091797,2013-06-13
48.26860809326172,2013-06-14
47.873355865478516,2013-06-17
48.162567138671875,2013-06-18
48.10471725463867,2013-06-19
47.83479690551758,2013-06-20
47.93119812011719,2013-06-21
47.11178207397461,2013-06-24
48.162567138671875,2013-06-25
48.63493728637695,2013-06-26
49.386871337890625,2013-06-27
49.67607498168945,2013-06-28
51.613765716552734,2013-07-01
51.09318923950195,2013-07-02
51.141387939453125,2013-07-03
49.70499801635742,2013-07-05
50.20629119873047,2013-07-08
50.25448989868164,2013-07-09
50.37981414794922,2013-07-10
50.9196662902832,2013-07-11
50.649742126464844,2013-07-12
50.273773193359375,2013-07-15
49.917083740234375,2013-07-16
50.68830108642578,2013-07-17
51.63304901123047,2013-07-18
51.85477066040039,2013-07-19
51.38240051269531,2013-07-22
50.85218811035156,2013-07-23
52.06685256958008,2013-07-24
51.68124771118164,2013-07-25
51.70052719116211,2013-07-26
49.926727294921875,2013-07-29
50.11953353881836,2013-07-30
49.666439056396484,2013-07-31
51.46916198730469,2013-08-01
52.10541534423828,2013-08-02
51.594482421875,2013-08-05
50.794349670410156,2013-08-06
50.996788024902344,2013-08-07
51.52700424194336,2013-08-08
51.671600341796875,2013-08-09
49.78212356567383,2013-08-12
49.8014030456543,2013-08-13
49.65679931640625,2013-08-14
49.386871337890625,2013-08-15
47.37206268310547,2013-08-16
47.343143463134766,2013-08-19
48.17220687866211,2013-08-20
47.449188232421875,2013-08-21
48.760257720947266,2013-08-22
47.91191864013672,2013-08-23
47.49739074707031,2013-08-26
46.86113357543945,2013-08-27
45.77178955078125,2013-08-28
46.14775466918945,2013-08-29
45.752506256103516,2013-08-30
47.102134704589844,2013-09-03
42.90864181518555,2013-09-04
43.49669647216797,2013-09-05
43.901580810546875,2013-09-06
44.02690887451172,2013-09-09
44.721004486083984,2013-09-10
44.93308639526367,2013-09-11
44.769203186035156,2013-09-12
44.96200942993164,2013-09-13
46.21523666381836,2013-09-16
47.98904037475586,2013-09-17
46.9768180847168,2013-09-18
46.86113357543945,2013-09-19
47.48774719238281,2013-09-20
47.78659439086914,2013-09-23
49.1555061340332,2013-09-24
49.0880241394043,2013-09-25
48.97234344482422,2013-09-26
48.63493728637695,2013-09-27
47.950477600097656,2013-09-30
48.11436080932617,2013-10-01
48.22040557861328,2013-10-02
48.55781173706055,2013-10-03
47.82515335083008,2013-10-04
47.66127014160156,2013-10-07
46.90933609008789,2013-10-08
46.70689010620117,2013-10-09
47.699832916259766,2013-10-10
47.46846389770508,2013-10-11
46.96717834472656,2013-10-14
47.343143463134766,2013-10-15
47.796234130859375,2013-10-16
48.99162292480469,2013-10-17
49.35795211791992,2013-10-18
49.483272552490234,2013-10-21
49.22298812866211,2013-10-22
49.28083038330078,2013-10-23
49.22298812866211,2013-10-24
48.46141052246094,2013-10-25
48.249324798583984,2013-10-28
48.61565017700195,2013-10-29
49.00126266479492,2013-10-30
48.403568267822266,2013-10-31
48.528892517089844,2013-11-01
43.97870635986328,2013-11-04
44.113670349121094,2013-11-05
44.78848648071289,2013-11-06
44.190792083740234,2013-11-07
44.451080322265625,2013-11-08
45.18373489379883,2013-11-11
44.537837982177734,2013-11-12
43.4292106628418,2013-11-13
43.168922424316406,2013-11-14
42.754398345947266,2013-11-15
42.0892219543457,2013-11-18
41.944618225097656,2013-11-19
42.19526672363281,2013-11-20
42.349510192871094,2013-11-21
43.10144805908203,2013-11-22
43.631656646728516,2013-11-25
45.482582092285156,2013-11-26
46.099552154541016,2013-11-27
46.302001953125,2013-11-29
45.79106903076172,2013-12-02
45.25121307373047,2013-12-03
44.8463249206543,2013-12-04
44.8848876953125,2013-12-05
46.19595718383789,2013-12-06
46.36948013305664,2013-12-09
46.86113357543945,2013-12-10
45.71394729614258,2013-12-11
45.19337463378906,2013-12-12
44.586036682128906,2013-12-13
44.971649169921875,2013-12-16
44.86560821533203,2013-12-17
43.824462890625,2013-12-18
44.422157287597656,2013-12-19
45.15481185913086,2013-12-20
44.59568405151367,2013-12-23
44.721004486083984,2013-12-24
45.49222183227539,2013-12-26
44.701725006103516,2013-12-27
45.048770904541016,2013-12-30
45.241573333740234,2013-12-31
45.29941940307617,2014-01-02
46.186317443847656,2014-01-03
45.877830505371094,2014-01-06
46.94789505004883,2014-01-07
48.17220687866211,2014-01-08
48.683135986328125,2014-01-09
48.683135986328125,2014-01-10
48.0758056640625,2014-01-13
48.008323669433594,2014-01-14
47.76731491088867,2014-01-15
47.23710250854492,2014-01-16
48.0275993347168,2014-01-17
48.14328384399414,2014-01-21
49.09766387939453,2014-01-22
48.403568267822266,2014-01-23
47.25638198852539,2014-01-24
46.928611755371094,2014-01-27
47.102134704589844,2014-01-28
46.26343536376953,2014-01-29
46.11883544921875,2014-01-30
45.55006408691406,2014-01-31
46.388763427734375,2014-02-03
47.4009895324707,2014-02-04
49.69536209106445,2014-02-05
51.179954528808594,2014-02-06
51.141387939453125,2014-02-07
50.967864990234375,2014-02-10
52.06685256958008,2014-02-11
51.89332962036133,2014-02-12
51.86440658569336,2014-02-13
54.419071197509766,2014-02-14
53.888858795166016,2014-02-18
53.90814208984375,2014-02-19
54.428707122802734,2014-02-20
54.34194564819336,2014-02-21
54.419071197509766,2014-02-24
54.515472412109375,2014-02-25
54.40943145751953,2014-02-26
54.90108108520508,2014-02-27
54.71791458129883,2014-02-28
54.15878677368164,2014-03-03
54.4672737121582,2014-03-04
54.59259033203125,2014-03-05
54.81431579589844,2014-03-06
54.55403137207031,2014-03-07
54.10094451904297,2014-03-10
54.21662521362305,2014-03-11
54.39015197753906,2014-03-12
53.95634078979492,2014-03-13
53.46468734741211,2014-03-14
53.994903564453125,2014-03-17
54.29374694824219,2014-03-18
54.004539489746094,2014-03-19
53.11764144897461,2014-03-20
54.0912971496582,2014-03-21
54.255184173583984,2014-03-24
55.20956802368164,2014-03-25
55.836185455322266,2014-03-26
55.4409294128418,2014-03-27
55.55661392211914,2014-03-28
56.69416427612305,2014-03-31
57.39789581298828,2014-04-01
57.94739532470703,2014-04-02
57.9281120300293,2014-04-03
57.29185104370117,2014-04-04
56.08682632446289,2014-04-07
54.76611328125,2014-04-08
56.39531326293945,2014-04-09
56.14467239379883,2014-04-10
54.75647735595703,2014-04-11
53.69605255126953,2014-04-14
54.0912971496582,2014-04-15
54.13949966430664,2014-04-16
55.064964294433594,2014-04-17
55.566261291503906,2014-04-21
55.89402389526367,2014-04-22
56.72308349609375,2014-04-23
55.4409294128418,2014-04-24
55.4409294128418,2014-04-25
52.11505889892578,2014-04-28
51.03535079956055,2014-04-29
51.55592346191406,2014-04-30
51.80657196044922,2014-05-01
51.6041259765625,2014-05-02
50.12916564941406,2014-05-05
49.68572235107422,2014-05-06
50.5629768371582,2014-05-07
50.996788024902344,2014-05-08
50.68830108642578,2014-05-09
51.488441467285156,2014-05-12
50.717220306396484,2014-05-13
50.2159309387207,2014-05-14
49.68572235107422,2014-05-15
49.1458625793457,2014-05-16
52.71274948120117,2014-05-19
52.018653869628906,2014-05-20
53.90814208984375,2014-05-21
53.89849853515625,2014-05-22
53.474327087402344,2014-05-23
53.95634078979492,2014-05-27
55.045684814453125,2014-05-28
54.939640045166016,2014-05-29
54.81431579589844,2014-05-30
55.28668975830078,2014-06-02
54.862518310546875,2014-06-03
55.96150588989258,2014-06-04
55.730140686035156,2014-06-05
55.98078536987305,2014-06-06
55.768699645996094,2014-06-09
56.13502502441406,2014-06-10
54.891441345214844,2014-06-11
53.74425506591797,2014-06-12
53.4068489074707,2014-06-13
53.455047607421875,2014-06-16
53.74425506591797,2014-06-17
51.46916198730469,2014-06-18
52.35606002807617,2014-06-19
52.288578033447266,2014-06-20
51.536643981933594,2014-06-23
52.02829360961914,2014-06-24
52.143978118896484,2014-06-25
53.23332214355469,2014-06-26
53.532169342041016,2014-06-27
53.792457580566406,2014-06-30
54.0912971496582,2014-07-01
52.143978118896484,2014-07-02
53.33936309814453,2014-07-03
51.141387939453125,2014-07-07
50.59189987182617,2014-07-08
50.87146759033203,2014-07-09
50.38945388793945,2014-07-10
50.534061431884766,2014-07-11
50.62082290649414,2014-07-14
50.456939697265625,2014-07-15
50.717220306396484,2014-07-16
50.601539611816406,2014-07-17
49.984561920166016,2014-07-18
49.839962005615234,2014-07-21
50.649742126464844,2014-07-22
51.32455825805664,2014-07-23
50.66902160644531,2014-07-24
50.707584381103516,2014-07-25
52.11505889892578,2014-07-28
51.411319732666016,2014-07-29
51.32455825805664,2014-07-30
51.08354949951172,2014-07-31
51.141387939453125,2014-08-01
52.192176818847656,2014-08-04
50.003849029541016,2014-08-05
49.37723159790039,2014-08-06
49.839962005615234,2014-08-07
50.72686004638672,2014-08-08
