WST,Date
1.7774999141693115,1986-10-08
1.7774999141693115,1986-10-09
1.768829107284546,1986-10-10
1.7774999141693115,1986-10-13
1.7514861822128296,1986-10-14
1.7601590156555176,1986-10-15
1.7514861822128296,1986-10-16
1.7514861822128296,1986-10-17
1.7341465950012207,1986-10-20
1.6994632482528687,1986-10-21
1.7254756689071655,1986-10-22
1.7861703634262085,1986-10-23
1.7948410511016846,1986-10-24
1.8035117387771606,1986-10-27
1.8208532333374023,1986-10-28
1.838194489479065,1986-10-29
1.838194489479065,1986-10-30
1.8728770017623901,1986-10-31
1.8728770017623901,1986-11-03
1.8988896608352661,1986-11-04
1.9682562351226807,1986-11-05
1.9509142637252808,1986-11-06
1.9249014854431152,1986-11-07
1.9422430992126465,1986-11-10
1.9335730075836182,1986-11-11
1.9509142637252808,1986-11-12
1.9335730075836182,1986-11-13
1.9509142637252808,1986-11-14
1.9769271612167358,1986-11-17
1.9249014854431152,1986-11-18
1.8555357456207275,1986-11-19
1.8988896608352661,1986-11-20
1.9075608253479004,1986-11-21
1.8902190923690796,1986-11-24
1.8902190923690796,1986-11-25
1.8902190923690796,1986-11-26
1.8988896608352661,1986-11-28
1.8902190923690796,1986-12-01
1.916231393814087,1986-12-02
1.9249014854431152,1986-12-03
1.9509142637252808,1986-12-04
1.9422430992126465,1986-12-05
1.9682562351226807,1986-12-08
2.0202808380126953,1986-12-09
2.011608839035034,1986-12-10
1.9942694902420044,1986-12-11
1.9942694902420044,1986-12-12
2.0202808380126953,1986-12-15
2.0376217365264893,1986-12-16
2.0376217365264893,1986-12-17
2.0202808380126953,1986-12-18
2.0549638271331787,1986-12-19
2.0549638271331787,1986-12-22
2.046292304992676,1986-12-23
2.0549638271331787,1986-12-24
2.028951644897461,1986-12-26
2.011608839035034,1986-12-29
1.9855976104736328,1986-12-30
1.9595856666564941,1986-12-31
1.9769271612167358,1987-01-02
2.0202808380126953,1987-01-05
2.028951644897461,1987-01-06
2.046292304992676,1987-01-07
2.0376217365264893,1987-01-08
2.0549638271331787,1987-01-09
2.0636353492736816,1987-01-12
2.0636353492736816,1987-01-13
2.1590113639831543,1987-01-14
2.167681932449341,1987-01-15
2.1590113639831543,1987-01-16
2.176353931427002,1987-01-19
2.2630608081817627,1987-01-20
2.2630608081817627,1987-01-21
2.3844504356384277,1987-01-22
2.3931219577789307,1987-01-23
2.4543933868408203,1987-01-26
2.4718010425567627,1987-01-27
2.541428565979004,1987-01-28
2.5240228176116943,1987-01-29
2.4369871616363525,1987-01-30
2.4543933868408203,1987-02-02
2.4630990028381348,1987-02-03
2.4805054664611816,1987-02-04
2.5240228176116943,1987-02-05
2.5240228176116943,1987-02-06
2.5153183937072754,1987-02-09
2.5240228176116943,1987-02-10
2.5153183937072754,1987-02-11
2.671983242034912,1987-02-12
2.628464937210083,1987-02-13
2.628464937210083,1987-02-17
2.6806845664978027,1987-02-18
2.7329070568084717,1987-02-19
2.81994366645813,1987-02-20
2.6980931758880615,1987-02-23
2.7155003547668457,1987-02-24
2.6980931758880615,1987-02-25
2.6980931758880615,1987-02-26
2.7416114807128906,1987-02-27
2.7590172290802,1987-03-02
2.7590172290802,1987-03-03
2.7242040634155273,1987-03-04
2.6980931758880615,1987-03-05
2.6806845664978027,1987-03-06
2.654575824737549,1987-03-09
2.628464937210083,1987-03-10
2.628464937210083,1987-03-11
2.6632797718048096,1987-03-12
2.6458725929260254,1987-03-13
2.689389705657959,1987-03-16
2.7329070568084717,1987-03-17
2.689389705657959,1987-03-18
2.671983242034912,1987-03-19
2.6806845664978027,1987-03-20
2.6632797718048096,1987-03-23
2.6980931758880615,1987-03-24
2.7242040634155273,1987-03-25
2.671983242034912,1987-03-26
2.6632797718048096,1987-03-27
2.6458725929260254,1987-03-30
2.637167453765869,1987-03-31
2.6110599040985107,1987-04-01
2.6110599040985107,1987-04-02
2.637167453765869,1987-04-03
2.6632797718048096,1987-04-06
2.7242040634155273,1987-04-07
2.7764246463775635,1987-04-08
2.793830633163452,1987-04-09
2.889570474624634,1987-04-10
2.828645944595337,1987-04-13
2.8377270698547363,1987-04-14
2.8377270698547363,1987-04-15
2.8377270698547363,1987-04-16
2.8901145458221436,1987-04-20
2.8289966583251953,1987-04-21
2.7940685749053955,1987-04-22
2.7940685749053955,1987-04-23
2.785337448120117,1987-04-24
2.724217653274536,1987-04-27
2.741680145263672,1987-04-28
2.7504122257232666,1987-04-29
2.7940685749053955,1987-04-30
2.802800178527832,1987-05-01
2.802800178527832,1987-05-04
2.7940685749053955,1987-05-05
2.741680145263672,1987-05-06
2.741680145263672,1987-05-07
2.767874240875244,1987-05-08
2.776606321334839,1987-05-11
2.741680145263672,1987-05-12
2.767874240875244,1987-05-13
2.776606321334839,1987-05-14
2.767874240875244,1987-05-15
2.776606321334839,1987-05-18
2.776606321334839,1987-05-19
2.7504122257232666,1987-05-20
2.7504122257232666,1987-05-21
2.724217653274536,1987-05-22
2.7504122257232666,1987-05-26
2.776606321334839,1987-05-27
2.7940685749053955,1987-05-28
2.785337448120117,1987-05-29
2.802800178527832,1987-06-01
2.8988468647003174,1987-06-02
2.9861631393432617,1987-06-03
3.0385520458221436,1987-06-04
3.05601167678833,1987-06-05
3.0385520458221436,1987-06-08
2.8813846111297607,1987-06-09
2.863922357559204,1987-06-10
2.8988468647003174,1987-06-11
2.933774471282959,1987-06-12
2.863922357559204,1987-06-15
2.8115320205688477,1987-06-16
2.7940685749053955,1987-06-17
2.7940685749053955,1987-06-18
2.7591440677642822,1987-06-19
2.776606321334839,1987-06-22
2.776606321334839,1987-06-23
2.8988468647003174,1987-06-24
2.8464579582214355,1987-06-25
2.8289966583251953,1987-06-26
2.8464579582214355,1987-06-29
2.8289966583251953,1987-06-30
2.8464579582214355,1987-07-01
2.8988468647003174,1987-07-02
2.916309118270874,1987-07-06
2.933774471282959,1987-07-07
3.00362491607666,1987-07-08
2.9861631393432617,1987-07-09
3.021087169647217,1987-07-10
2.933774471282959,1987-07-13
2.9512367248535156,1987-07-14
2.978569746017456,1987-07-15
2.9084839820861816,1987-07-16
2.9084839820861816,1987-07-17
2.9084839820861816,1987-07-20
2.8909637928009033,1987-07-21
2.8384017944335938,1987-07-22
2.8384017944335938,1987-07-23
2.855921506881714,1987-07-24
2.873443841934204,1987-07-27
2.873443841934204,1987-07-28
2.855921506881714,1987-07-29
2.855921506881714,1987-07-30
2.873443841934204,1987-07-31
2.873443841934204,1987-08-03
2.855921506881714,1987-08-04
2.820878505706787,1987-08-05
2.820878505706787,1987-08-06
2.6982321739196777,1987-08-07
2.6982321739196777,1987-08-10
2.873443841934204,1987-08-11
2.9435274600982666,1987-08-12
2.978569746017456,1987-08-13
2.978569746017456,1987-08-14
3.0486536026000977,1987-08-17
3.01361083984375,1987-08-18
2.9435274600982666,1987-08-19
2.9435274600982666,1987-08-20
2.873443841934204,1987-08-21
2.8384017944335938,1987-08-24
2.9084839820861816,1987-08-25
2.873443841934204,1987-08-26
2.873443841934204,1987-08-27
2.8384017944335938,1987-08-28
2.9084839820861816,1987-08-31
2.9435274600982666,1987-09-01
2.926004648208618,1987-09-02
2.7683167457580566,1987-09-03
2.6982321739196777,1987-09-04
2.57558536529541,1987-09-08
2.523022413253784,1987-09-09
2.5580642223358154,1987-09-10
2.645669460296631,1987-09-11
2.645669460296631,1987-09-14
2.593106985092163,1987-09-15
2.57558536529541,1987-09-16
2.57558536529541,1987-09-17
2.593106985092163,1987-09-18
2.663191795349121,1987-09-21
2.663191795349121,1987-09-22
2.663191795349121,1987-09-23
2.6982321739196777,1987-09-24
2.6807122230529785,1987-09-25
2.6982321739196777,1987-09-28
2.6982321739196777,1987-09-29
2.750795364379883,1987-09-30
2.873443841934204,1987-10-01
2.820878505706787,1987-10-02
2.803358316421509,1987-10-05
2.750795364379883,1987-10-06
2.6982321739196777,1987-10-07
2.7157535552978516,1987-10-08
2.628150224685669,1987-10-09
2.6982321739196777,1987-10-12
2.7683167457580566,1987-10-13
2.6807122230529785,1987-10-14
2.655388593673706,1987-10-15
2.5322911739349365,1987-10-16
2.3036818504333496,1987-10-19
2.1454150676727295,1987-10-20
2.268510580062866,1987-10-21
2.1454150676727295,1987-10-22
2.1102421283721924,1987-10-23
1.969559669494629,1987-10-26
1.864047646522522,1987-10-27
1.9343897104263306,1987-10-28
1.9871457815170288,1987-10-29
2.1102421283721924,1987-10-30
1.969559669494629,1987-11-02
1.9519741535186768,1987-11-03
2.004730701446533,1987-11-04
2.0399010181427,1987-11-05
2.127828359603882,1987-11-06
2.1454150676727295,1987-11-09
2.1102421283721924,1987-11-10
2.127828359603882,1987-11-11
2.1454150676727295,1987-11-12
2.2157554626464844,1987-11-13
2.127828359603882,1987-11-16
2.1454150676727295,1987-11-17
2.1629996299743652,1987-11-18
2.0750725269317627,1987-11-19
1.9871457815170288,1987-11-20
2.004730701446533,1987-11-23
2.004730701446533,1987-11-24
2.004730701446533,1987-11-25
1.9343897104263306,1987-11-27
1.864047646522522,1987-11-30
1.828877568244934,1987-12-01
1.8112921714782715,1987-12-02
1.7761201858520508,1987-12-03
1.8112921714782715,1987-12-04
1.8816325664520264,1987-12-07
1.969559669494629,1987-12-08
2.0399010181427,1987-12-09
2.004730701446533,1987-12-10
2.0399010181427,1987-12-11
2.0399010181427,1987-12-14
2.1981685161590576,1987-12-15
2.2157554626464844,1987-12-16
2.268510580062866,1987-12-17
2.3036818504333496,1987-12-18
2.338853120803833,1987-12-21
2.3916068077087402,1987-12-22
2.42677903175354,1987-12-23
2.374023675918579,1987-12-24
2.3036818504333496,1987-12-28
2.268510580062866,1987-12-29
2.3036818504333496,1987-12-30
2.3564388751983643,1987-12-31
2.409193754196167,1988-01-04
2.374023675918579,1988-01-05
2.3916068077087402,1988-01-06
2.374023675918579,1988-01-07
2.338853120803833,1988-01-08
2.374023675918579,1988-01-11
2.374023675918579,1988-01-12
2.3839125633239746,1988-01-13
2.3662538528442383,1988-01-14
2.3662538528442383,1988-01-15
2.401569128036499,1988-01-18
2.4368860721588135,1988-01-19
2.4192280769348145,1988-01-20
2.3839125633239746,1988-01-21
2.3839125633239746,1988-01-22
2.3839125633239746,1988-01-25
2.4192280769348145,1988-01-26
2.401569128036499,1988-01-27
2.4192280769348145,1988-01-28
2.4368860721588135,1988-01-29
2.401569128036499,1988-02-01
2.3839125633239746,1988-02-02
2.4192280769348145,1988-02-03
2.3485946655273438,1988-02-04
2.2956180572509766,1988-02-05
2.2603025436401367,1988-02-08
2.2779595851898193,1988-02-09
2.2779595851898193,1988-02-10
2.31327748298645,1988-02-11
2.3839125633239746,1988-02-12
2.4545469284057617,1988-02-16
2.4368860721588135,1988-02-17
2.3662538528442383,1988-02-18
2.401569128036499,1988-02-19
2.4368860721588135,1988-02-22
2.401569128036499,1988-02-23
2.172009229660034,1988-02-24
2.1543498039245605,1988-02-25
2.030740261077881,1988-02-26
2.1013739109039307,1988-02-29
2.0837149620056152,1988-03-01
2.0837149620056152,1988-03-02
2.1013739109039307,1988-03-03
2.119032859802246,1988-03-04
2.136691093444824,1988-03-07
2.1013739109039307,1988-03-08
2.119032859802246,1988-03-09
2.1013739109039307,1988-03-10
2.119032859802246,1988-03-11
2.119032859802246,1988-03-14
2.119032859802246,1988-03-15
2.119032859802246,1988-03-16
2.1013739109039307,1988-03-17
2.0837149620056152,1988-03-18
2.048398733139038,1988-03-21
1.9777653217315674,1988-03-22
1.9954228401184082,1988-03-23
1.9424470663070679,1988-03-24
1.9777653217315674,1988-03-25
1.9247881174087524,1988-03-28
1.8718127012252808,1988-03-29
1.9071301221847534,1988-03-30
1.9247881174087524,1988-03-31
1.960105538368225,1988-04-04
1.9424470663070679,1988-04-05
1.960105538368225,1988-04-06
1.9071301221847534,1988-04-07
1.9071301221847534,1988-04-08
1.9424470663070679,1988-04-11
1.9777653217315674,1988-04-12
1.9424470663070679,1988-04-13
1.8991395235061646,1988-04-14
1.8813905715942383,1988-04-15
1.8991395235061646,1988-04-18
1.916888952255249,1988-04-19
1.9346363544464111,1988-04-20
1.8991395235061646,1988-04-21
1.8813905715942383,1988-04-22
1.9346363544464111,1988-04-25
1.9523862600326538,1988-04-26
1.9523862600326538,1988-04-27
1.9523862600326538,1988-04-28
1.9346363544464111,1988-04-29
1.9523862600326538,1988-05-02
1.9523862600326538,1988-05-03
1.9523862600326538,1988-05-04
1.916888952255249,1988-05-05
1.8991395235061646,1988-05-06
1.8636417388916016,1988-05-09
1.828142523765564,1988-05-10
1.7926455736160278,1988-05-11
1.7748970985412598,1988-05-12
1.7393977642059326,1988-05-13
1.7393977642059326,1988-05-16
1.7926455736160278,1988-05-17
2.041131019592285,1988-05-18
2.005633592605591,1988-05-19
2.005633592605591,1988-05-20
1.9523862600326538,1988-05-23
2.076629161834717,1988-05-24
2.076629161834717,1988-05-25
2.076629161834717,1988-05-26
2.1121270656585693,1988-05-27
2.0943777561187744,1988-05-31
2.1121270656585693,1988-06-01
2.1121270656585693,1988-06-02
2.05888032913208,1988-06-03
2.1653740406036377,1988-06-06
2.1476242542266846,1988-06-07
2.1298751831054688,1988-06-08
2.1476242542266846,1988-06-09
2.1298751831054688,1988-06-10
2.1476242542266846,1988-06-13
2.1831233501434326,1988-06-14
2.1476242542266846,1988-06-15
2.1121270656585693,1988-06-16
2.076629161834717,1988-06-17
2.1121270656585693,1988-06-20
2.1298751831054688,1988-06-21
2.1121270656585693,1988-06-22
2.1121270656585693,1988-06-23
2.0943777561187744,1988-06-24
2.1298751831054688,1988-06-27
2.1298751831054688,1988-06-28
2.1121270656585693,1988-06-29
2.041131019592285,1988-06-30
2.076629161834717,1988-07-01
2.05888032913208,1988-07-05
2.05888032913208,1988-07-06
2.05888032913208,1988-07-07
2.0233824253082275,1988-07-08
2.0233824253082275,1988-07-11
1.9701355695724487,1988-07-12
1.8991395235061646,1988-07-13
2.0526411533355713,1988-07-14
2.070490598678589,1988-07-15
2.034791946411133,1988-07-18
2.016944169998169,1988-07-19
2.016944169998169,1988-07-20
2.016944169998169,1988-07-21
2.016944169998169,1988-07-22
2.016944169998169,1988-07-25
1.9812456369400024,1988-07-26
2.016944169998169,1988-07-27
2.034791946411133,1988-07-28
2.1418864727020264,1988-07-29
2.1418864727020264,1988-08-01
2.1418864727020264,1988-08-02
2.1597352027893066,1988-08-03
2.1418864727020264,1988-08-04
2.124037504196167,1988-08-05
2.070490598678589,1988-08-08
2.1061878204345703,1988-08-09
2.070490598678589,1988-08-10
2.016944169998169,1988-08-11
1.9633960723876953,1988-08-12
1.9812456369400024,1988-08-15
1.999094843864441,1988-08-16
2.016944169998169,1988-08-17
1.9812456369400024,1988-08-18
1.9812456369400024,1988-08-19
1.9455457925796509,1988-08-22
1.9633960723876953,1988-08-23
1.9633960723876953,1988-08-24
1.9812456369400024,1988-08-25
1.9812456369400024,1988-08-26
1.9633960723876953,1988-08-29
1.9633960723876953,1988-08-30
1.9633960723876953,1988-08-31
1.9633960723876953,1988-09-01
1.9633960723876953,1988-09-02
1.9633960723876953,1988-09-06
1.9633960723876953,1988-09-07
1.9276978969573975,1988-09-08
1.9276978969573975,1988-09-09
1.9098488092422485,1988-09-12
1.8741514682769775,1988-09-13
1.8919998407363892,1988-09-14
1.9276978969573975,1988-09-15
1.8919998407363892,1988-09-16
1.8206034898757935,1988-09-19
1.838451623916626,1988-09-20
1.8206034898757935,1988-09-21
1.8563016653060913,1988-09-22
1.8563016653060913,1988-09-23
1.8563016653060913,1988-09-26
1.838451623916626,1988-09-27
1.8563016653060913,1988-09-28
1.838451623916626,1988-09-29
1.8563016653060913,1988-09-30
1.838451623916626,1988-10-03
1.838451623916626,1988-10-04
1.8563016653060913,1988-10-05
1.8563016653060913,1988-10-06
1.838451623916626,1988-10-07
1.8741514682769775,1988-10-10
1.8563016653060913,1988-10-11
1.9276978969573975,1988-10-12
1.8846216201782227,1988-10-13
1.902570128440857,1988-10-14
1.8487229347229004,1988-10-17
1.8307747840881348,1988-10-18
1.8128256797790527,1988-10-19
1.8307747840881348,1988-10-20
1.8307747840881348,1988-10-21
1.902570128440857,1988-10-24
1.9205172061920166,1988-10-25
2.064108371734619,1988-10-26
2.0282113552093506,1988-10-27
2.0282113552093506,1988-10-28
2.064108371734619,1988-10-31
2.064108371734619,1988-11-01
2.0282113552093506,1988-11-02
2.0461604595184326,1988-11-03
2.064108371734619,1988-11-04
2.0461604595184326,1988-11-07
2.0461604595184326,1988-11-08
2.064108371734619,1988-11-09
1.992314338684082,1988-11-10
2.0282113552093506,1988-11-11
1.992314338684082,1988-11-14
2.0282113552093506,1988-11-15
2.0102624893188477,1988-11-16
2.064108371734619,1988-11-17
2.064108371734619,1988-11-18
2.0820579528808594,1988-11-21
2.064108371734619,1988-11-22
2.0461604595184326,1988-11-23
2.0461604595184326,1988-11-25
2.0102624893188477,1988-11-28
2.0102624893188477,1988-11-29
2.0820579528808594,1988-11-30
2.0461604595184326,1988-12-01
2.064108371734619,1988-12-02
2.0282113552093506,1988-12-05
2.0282113552093506,1988-12-06
2.0282113552093506,1988-12-07
2.0461604595184326,1988-12-08
2.0461604595184326,1988-12-09
2.0461604595184326,1988-12-12
1.938467025756836,1988-12-13
2.0282113552093506,1988-12-14
2.064108371734619,1988-12-15
2.0820579528808594,1988-12-16
2.0820579528808594,1988-12-19
2.0820579528808594,1988-12-20
2.064108371734619,1988-12-21
2.064108371734619,1988-12-22
2.0820579528808594,1988-12-23
2.0820579528808594,1988-12-27
2.1718006134033203,1988-12-28
2.1538519859313965,1988-12-29
2.1538519859313965,1988-12-30
2.2615444660186768,1989-01-03
2.243596076965332,1989-01-04
2.2615444660186768,1989-01-05
2.2615444660186768,1989-01-06
2.279493570327759,1989-01-09
2.297443151473999,1989-01-10
2.3082633018493652,1989-01-11
2.2902283668518066,1989-01-12
2.2902283668518066,1989-01-13
2.2902283668518066,1989-01-16
2.254162073135376,1989-01-17
2.2361292839050293,1989-01-18
2.2000632286071777,1989-01-19
2.2000632286071777,1989-01-20
2.2000632286071777,1989-01-23
2.1639955043792725,1989-01-24
2.1639955043792725,1989-01-25
2.1820287704467773,1989-01-26
2.2000632286071777,1989-01-27
2.2000632286071777,1989-01-30
2.272195339202881,1989-01-31
2.3082633018493652,1989-02-01
2.3443288803100586,1989-02-02
2.3082633018493652,1989-02-03
2.3082633018493652,1989-02-06
2.3803963661193848,1989-02-07
2.362363338470459,1989-02-08
2.3443288803100586,1989-02-09
2.3082633018493652,1989-02-10
2.2902283668518066,1989-02-13
2.272195339202881,1989-02-14
2.3082633018493652,1989-02-15
2.3443288803100586,1989-02-16
2.416461944580078,1989-02-17
2.416461944580078,1989-02-21
2.416461944580078,1989-02-22
2.416461944580078,1989-02-23
2.3803963661193848,1989-02-24
2.4344959259033203,1989-02-27
2.416461944580078,1989-02-28
2.4344959259033203,1989-03-01
2.4525277614593506,1989-03-02
2.4525277614593506,1989-03-03
2.4885947704315186,1989-03-06
2.5246620178222656,1989-03-07
2.5246620178222656,1989-03-08
2.470561981201172,1989-03-09
2.4525277614593506,1989-03-10
2.4885947704315186,1989-03-13
2.4885947704315186,1989-03-14
2.506629228591919,1989-03-15
2.4885947704315186,1989-03-16
2.4525277614593506,1989-03-17
2.362363338470459,1989-03-20
2.362363338470459,1989-03-21
2.3443288803100586,1989-03-22
2.3443288803100586,1989-03-23
2.362363338470459,1989-03-27
2.4344959259033203,1989-03-28
2.3443288803100586,1989-03-29
2.3803963661193848,1989-03-30
2.3803963661193848,1989-03-31
2.416461944580078,1989-04-03
2.3984289169311523,1989-04-04
2.3803963661193848,1989-04-05
2.3803963661193848,1989-04-06
2.3803963661193848,1989-04-07
2.416461944580078,1989-04-10
2.4525277614593506,1989-04-11
2.4344959259033203,1989-04-12
2.4453632831573486,1989-04-13
2.4453632831573486,1989-04-14
2.4453632831573486,1989-04-17
2.4453632831573486,1989-04-18
2.5178186893463135,1989-04-19
2.75329852104187,1989-04-20
2.75329852104187,1989-04-21
2.75329852104187,1989-04-24
2.7170705795288086,1989-04-25
2.7170705795288086,1989-04-26
2.7895255088806152,1989-04-27
2.771411180496216,1989-04-28
2.75329852104187,1989-05-01
2.771411180496216,1989-05-02
2.7895255088806152,1989-05-03
2.843867778778076,1989-05-04
2.8619821071624756,1989-05-05
2.825754165649414,1989-05-08
2.825754165649414,1989-05-09
2.843867778778076,1989-05-10
2.8619821071624756,1989-05-11
2.843867778778076,1989-05-12
2.7895255088806152,1989-05-15
2.7895255088806152,1989-05-16
2.75329852104187,1989-05-17
2.735185146331787,1989-05-18
2.735185146331787,1989-05-19
2.75329852104187,1989-05-22
2.771411180496216,1989-05-23
2.771411180496216,1989-05-24
2.75329852104187,1989-05-25
2.771411180496216,1989-05-26
2.75329852104187,1989-05-30
2.771411180496216,1989-05-31
2.75329852104187,1989-06-01
2.75329852104187,1989-06-02
2.735185146331787,1989-06-05
2.75329852104187,1989-06-06
2.75329852104187,1989-06-07
2.771411180496216,1989-06-08
2.75329852104187,1989-06-09
2.735185146331787,1989-06-12
2.7170705795288086,1989-06-13
2.680842638015747,1989-06-14
2.662729501724243,1989-06-15
2.7170705795288086,1989-06-16
2.698957920074463,1989-06-19
2.75329852104187,1989-06-20
2.735185146331787,1989-06-21
2.75329852104187,1989-06-22
2.75329852104187,1989-06-23
2.771411180496216,1989-06-26
2.771411180496216,1989-06-27
2.771411180496216,1989-06-28
2.735185146331787,1989-06-29
2.680842638015747,1989-06-30
2.680842638015747,1989-07-03
2.698957920074463,1989-07-05
2.75329852104187,1989-07-06
2.735185146331787,1989-07-07
2.75329852104187,1989-07-10
2.75329852104187,1989-07-11
2.7170705795288086,1989-07-12
2.7287137508392334,1989-07-13
2.7287137508392334,1989-07-14
2.76509690284729,1989-07-17
2.8196709156036377,1989-07-18
2.8378617763519287,1989-07-19
2.76509690284729,1989-07-20
2.76509690284729,1989-07-21
2.7287137508392334,1989-07-24
2.7287137508392334,1989-07-25
2.76509690284729,1989-07-26
2.7832870483398438,1989-07-27
2.76509690284729,1989-07-28
2.874244213104248,1989-07-31
2.9470109939575195,1989-08-01
3.019777536392212,1989-08-02
3.1107327938079834,1989-08-03
3.019777536392212,1989-08-04
3.0925400257110596,1989-08-07
3.0379679203033447,1989-08-08
3.056159257888794,1989-08-09
3.056159257888794,1989-08-10
3.074349880218506,1989-08-11
3.056159257888794,1989-08-14
3.0379679203033447,1989-08-15
3.001585006713867,1989-08-16
3.019777536392212,1989-08-17
2.9470109939575195,1989-08-18
2.9288198947906494,1989-08-21
2.892435312271118,1989-08-22
2.892435312271118,1989-08-23
2.9106273651123047,1989-08-24
2.8378617763519287,1989-08-25
2.8378617763519287,1989-08-28
2.892435312271118,1989-08-29
2.874244213104248,1989-08-30
2.874244213104248,1989-08-31
2.9288198947906494,1989-09-01
3.001585006713867,1989-09-05
3.0379679203033447,1989-09-06
3.019777536392212,1989-09-07
2.983393669128418,1989-09-08
2.983393669128418,1989-09-11
2.9470109939575195,1989-09-12
2.9652016162872314,1989-09-13
2.9470109939575195,1989-09-14
2.9288198947906494,1989-09-15
2.983393669128418,1989-09-18
2.9652016162872314,1989-09-19
2.9470109939575195,1989-09-20
2.9652016162872314,1989-09-21
3.019777536392212,1989-09-22
3.019777536392212,1989-09-25
3.074349880218506,1989-09-26
3.1107327938079834,1989-09-27
3.074349880218506,1989-09-28
3.147116184234619,1989-09-29
3.1834988594055176,1989-10-02
3.201690673828125,1989-10-03
3.292646646499634,1989-10-04
3.219881534576416,1989-10-05
3.201690673828125,1989-10-06
3.201690673828125,1989-10-09
3.201690673828125,1989-10-10
3.219881534576416,1989-10-11
3.2133095264434814,1989-10-12
3.0855064392089844,1989-10-13
2.994220733642578,1989-10-16
2.9759626388549805,1989-10-17
2.9394476413726807,1989-10-18
2.9759626388549805,1989-10-19
2.8116440773010254,1989-10-20
2.8116440773010254,1989-10-23
2.720360040664673,1989-10-24
2.756873607635498,1989-10-25
2.702101707458496,1989-10-26
2.720360040664673,1989-10-27
2.702101707458496,1989-10-30
2.7386152744293213,1989-10-31
2.7386152744293213,1989-11-01
2.720360040664673,1989-11-02
2.720360040664673,1989-11-03
2.756873607635498,1989-11-06
2.702101707458496,1989-11-07
2.702101707458496,1989-11-08
2.702101707458496,1989-11-09
2.720360040664673,1989-11-10
2.702101707458496,1989-11-13
2.702101707458496,1989-11-14
2.720360040664673,1989-11-15
2.756873607635498,1989-11-16
2.756873607635498,1989-11-17
2.756873607635498,1989-11-20
2.756873607635498,1989-11-21
2.7751309871673584,1989-11-22
2.7386152744293213,1989-11-24
2.7751309871673584,1989-11-27
2.7751309871673584,1989-11-28
2.7751309871673584,1989-11-29
2.793389081954956,1989-11-30
2.7751309871673584,1989-12-01
2.7751309871673584,1989-12-04
2.8116440773010254,1989-12-05
2.720360040664673,1989-12-06
2.702101707458496,1989-12-07
2.720360040664673,1989-12-08
2.683842897415161,1989-12-11
2.6655843257904053,1989-12-12
2.6655843257904053,1989-12-13
2.5560412406921387,1989-12-14
2.5560412406921387,1989-12-15
2.574298858642578,1989-12-18
2.574298858642578,1989-12-19
2.683842897415161,1989-12-20
2.7751309871673584,1989-12-21
2.793389081954956,1989-12-22
2.793389081954956,1989-12-26
2.793389081954956,1989-12-27
2.756873607635498,1989-12-28
2.7751309871673584,1989-12-29
2.756873607635498,1990-01-02
2.7386152744293213,1990-01-03
2.7751309871673584,1990-01-04
2.8116440773010254,1990-01-05
2.8116440773010254,1990-01-08
2.829902410507202,1990-01-09
2.793389081954956,1990-01-10
2.7386152744293213,1990-01-11
2.7386152744293213,1990-01-12
2.702101707458496,1990-01-15
2.6655843257904053,1990-01-16
2.6473283767700195,1990-01-17
2.64365816116333,1990-01-18
2.64365816116333,1990-01-19
2.64365816116333,1990-01-22
2.7170915603637695,1990-01-23
2.7170915603637695,1990-01-24
2.7170915603637695,1990-01-25
2.6803743839263916,1990-01-26
2.6620142459869385,1990-01-29
2.64365816116333,1990-01-30
2.6252994537353516,1990-01-31
2.64365816116333,1990-02-01
2.7538087368011475,1990-02-02
2.7354507446289062,1990-02-05
2.7170915603637695,1990-02-06
2.7354507446289062,1990-02-07
2.7170915603637695,1990-02-08
2.6803743839263916,1990-02-09
2.64365816116333,1990-02-12
2.64365816116333,1990-02-13
2.64365816116333,1990-02-14
2.6803743839263916,1990-02-15
2.6620142459869385,1990-02-16
2.64365816116333,1990-02-20
2.6069397926330566,1990-02-21
2.6252994537353516,1990-02-22
2.6252994537353516,1990-02-23
2.6252994537353516,1990-02-26
2.64365816116333,1990-02-27
2.64365816116333,1990-02-28
2.64365816116333,1990-03-01
2.7170915603637695,1990-03-02
2.7354507446289062,1990-03-05
2.7354507446289062,1990-03-06
2.7170915603637695,1990-03-07
2.7354507446289062,1990-03-08
2.7170915603637695,1990-03-09
2.7170915603637695,1990-03-12
2.7170915603637695,1990-03-13
2.7170915603637695,1990-03-14
2.7354507446289062,1990-03-15
2.7170915603637695,1990-03-16
2.69873309135437,1990-03-19
2.69873309135437,1990-03-20
2.69873309135437,1990-03-21
2.7170915603637695,1990-03-22
2.6803743839263916,1990-03-23
2.6620142459869385,1990-03-26
2.6620142459869385,1990-03-27
2.64365816116333,1990-03-28
2.6620142459869385,1990-03-29
2.64365816116333,1990-03-30
2.6620142459869385,1990-04-02
2.64365816116333,1990-04-03
2.64365816116333,1990-04-04
2.5702216625213623,1990-04-05
2.5518627166748047,1990-04-06
2.5335047245025635,1990-04-09
2.588580846786499,1990-04-10
2.5848886966705322,1990-04-11
2.5848886966705322,1990-04-12
2.5848886966705322,1990-04-16
2.5848886966705322,1990-04-17
2.5848886966705322,1990-04-18
2.5848886966705322,1990-04-19
2.67720627784729,1990-04-20
2.603351354598999,1990-04-23
2.603351354598999,1990-04-24
2.603351354598999,1990-04-25
