BR,Date
19.204078674316406,2012-02-17
19.204078674316406,2012-02-21
19.25933074951172,2012-02-22
19.5277099609375,2012-02-23
19.598735809326172,2012-02-24
19.61452865600586,2012-02-27
19.488237380981445,2012-02-28
19.211973190307617,2012-02-29
19.204078674316406,2012-03-01
18.99095916748047,2012-03-02
18.96728515625,2012-03-05
18.762067794799805,2012-03-06
18.79363441467285,2012-03-07
18.935714721679688,2012-03-08
19.227760314941406,2012-03-09
19.235708236694336,2012-03-12
19.521743774414062,2012-03-13
19.394620895385742,2012-03-14
19.537628173828125,2012-03-15
19.40255355834961,2012-03-16
19.362831115722656,2012-03-19
19.267488479614258,2012-03-20
19.25954818725586,2012-03-21
19.21981430053711,2012-03-22
19.410507202148438,2012-03-23
19.585302352905273,2012-03-26
19.44228172302246,2012-03-27
19.132413864135742,2012-03-28
19.052963256835938,2012-03-29
18.997343063354492,2012-03-30
19.21981430053711,2012-04-02
19.100629806518555,2012-04-03
18.782819747924805,2012-04-04
18.7113094329834,2012-04-05
18.41733169555664,2012-04-09
18.32199478149414,2012-04-10
18.631853103637695,2012-04-11
18.60007667541504,2012-04-12
18.35378074645996,2012-04-13
18.28226661682129,2012-04-16
18.28226661682129,2012-04-17
18.147193908691406,2012-04-18
18.09951400756836,2012-04-19
18.194862365722656,2012-04-20
18.083627700805664,2012-04-23
18.043901443481445,2012-04-24
18.242538452148438,2012-04-25
18.409387588500977,2012-04-26
18.5285701751709,2012-04-27
18.441171646118164,2012-04-30
18.5285701751709,2012-05-01
18.298152923583984,2012-05-02
17.996234893798828,2012-05-03
17.741979598999023,2012-05-04
17.598960876464844,2012-05-07
17.360607147216797,2012-05-08
16.96333122253418,2012-05-09
16.91566276550293,2012-05-10
16.772647857666016,2012-05-11
16.724973678588867,2012-05-14
16.860042572021484,2012-05-15
16.661407470703125,2012-05-16
16.375381469726562,2012-05-17
16.08934783935547,2012-05-18
16.25619888305664,2012-05-21
16.399213790893555,2012-05-22
16.36743927001953,2012-05-23
16.36743927001953,2012-05-24
16.319766998291016,2012-05-25
16.423053741455078,2012-05-29
16.144962310791016,2012-05-30
16.07345199584961,2012-05-31
16.105243682861328,2012-06-01
16.13702392578125,2012-06-04
16.21647071838379,2012-06-05
16.470726013183594,2012-06-06
16.65346336364746,2012-06-07
16.68524742126465,2012-06-08
16.486618041992188,2012-06-11
16.58989906311035,2012-06-12
16.494564056396484,2012-06-13
16.422489166259766,2012-06-14
16.534595489501953,2012-06-15
16.5826416015625,2012-06-18
16.80683135986328,2012-06-19
16.78281021118164,2012-06-20
16.574626922607422,2012-06-21
16.750783920288086,2012-06-22
16.326412200927734,2012-06-25
16.422489166259766,2012-06-26
16.750783920288086,2012-06-27
16.702747344970703,2012-06-28
17.031036376953125,2012-06-29
17.11110496520996,2012-07-02
17.223203659057617,2012-07-03
17.047046661376953,2012-07-05
16.80683135986328,2012-07-06
16.67871856689453,2012-07-09
16.774805068969727,2012-07-10
16.88690757751465,2012-07-11
16.926939010620117,2012-07-12
17.10309410095215,2012-07-13
17.2712459564209,2012-07-16
17.391345977783203,2012-07-17
17.37533950805664,2012-07-18
17.439390182495117,2012-07-19
17.151140213012695,2012-07-20
16.798826217651367,2012-07-23
16.574626922607422,2012-07-24
16.694734573364258,2012-07-25
16.87889862060547,2012-07-26
17.11110496520996,2012-07-27
17.17515754699707,2012-07-30
16.950965881347656,2012-07-31
16.646697998046875,2012-08-01
16.342424392700195,2012-08-02
16.74277687072754,2012-08-03
16.774805068969727,2012-08-06
16.950965881347656,2012-08-07
17.031036376953125,2012-08-08
17.615549087524414,2012-08-09
17.69561767578125,2012-08-10
17.767683029174805,2012-08-13
18.079957962036133,2012-08-14
18.320165634155273,2012-08-15
18.448284149169922,2012-08-16
18.560379028320312,2012-08-17
18.816604614257812,2012-08-20
19.048809051513672,2012-08-21
18.824615478515625,2012-08-22
18.784584045410156,2012-08-23
18.89667510986328,2012-08-24
18.90468406677246,2012-08-27
18.920698165893555,2012-08-28
19.1849365234375,2012-08-29
18.760555267333984,2012-08-30
18.96073341369629,2012-08-31
19.256994247436523,2012-09-04
19.23297691345215,2012-09-05
19.256994247436523,2012-09-06
19.176923751831055,2012-09-07
19.27301025390625,2012-09-10
19.256994247436523,2012-09-11
19.256996154785156,2012-09-12
19.353803634643555,2012-09-13
19.53936004638672,2012-09-14
19.313472747802734,2012-09-17
19.273128509521484,2012-09-18
19.256996154785156,2012-09-19
19.24892807006836,2012-09-20
19.135988235473633,2012-09-21
19.014970779418945,2012-09-24
18.708415985107422,2012-09-25
18.71648406982422,2012-09-26
18.91009521484375,2012-09-27
18.821353912353516,2012-09-28
18.595470428466797,2012-10-01
18.668073654174805,2012-10-02
18.668073654174805,2012-10-03
19.006908416748047,2012-10-04
18.88589859008789,2012-10-05
18.86975860595703,2012-10-08
18.627737045288086,2012-10-09
18.45025062561035,2012-10-10
18.41798210144043,2012-10-11
18.208232879638672,2012-10-12
18.385711669921875,2012-10-15
18.74067497253418,2012-10-16
18.88589859008789,2012-10-17
18.877832412719727,2012-10-18
18.498655319213867,2012-10-19
18.305036544799805,2012-10-22
18.321170806884766,2012-10-23
18.232431411743164,2012-10-24
18.353445053100586,2012-10-25
18.426054000854492,2012-10-26
18.514793395996094,2012-10-31
19.039175033569336,2012-11-01
18.547061920166016,2012-11-02
18.821353912353516,2012-11-05
18.5873966217041,2012-11-06
17.82905387878418,2012-11-07
17.99847412109375,2012-11-08
18.313106536865234,2012-11-09
18.29697608947754,2012-11-12
18.361507415771484,2012-11-13
18.26470184326172,2012-11-14
18.288908004760742,2012-11-15
18.15176010131836,2012-11-16
18.426054000854492,2012-11-19
18.547061920166016,2012-11-20
18.81328773498535,2012-11-21
18.88589859008789,2012-11-23
19.031103134155273,2012-11-26
18.86975860595703,2012-11-27
18.877832412719727,2012-11-28
18.918161392211914,2012-11-29
19.0472412109375,2012-11-30
18.918161392211914,2012-12-03
19.031103134155273,2012-12-04
18.99883270263672,2012-12-05
19.135988235473633,2012-12-06
19.063385009765625,2012-12-07
19.26660919189453,2012-12-10
19.34790802001953,2012-12-11
19.234092712402344,2012-12-12
19.030860900878906,2012-12-13
18.7463321685791,2012-12-14
18.99834442138672,2012-12-17
19.10402488708496,2012-12-18
18.900787353515625,2012-12-19
19.047122955322266,2012-12-20
18.97395133972168,2012-12-21
19.038990020751953,2012-12-24
18.762592315673828,2012-12-26
18.478059768676758,2012-12-27
18.44554328918457,2012-12-28
18.60000228881836,2012-12-31
19.177183151245117,2013-01-02
19.0877685546875,2013-01-03
19.0877685546875,2013-01-04
19.11215591430664,2013-01-07
19.201576232910156,2013-01-08
19.063383102416992,2013-01-09
18.94956398010254,2013-01-10
18.957693099975586,2013-01-11
18.803241729736328,2013-01-14
18.85201644897461,2013-01-15
18.673168182373047,2013-01-16
18.762592315673828,2013-01-17
18.843887329101562,2013-01-18
19.063383102416992,2013-01-22
19.014598846435547,2013-01-23
19.12841796875,2013-01-24
19.079641342163086,2013-01-25
18.9658260345459,2013-01-28
19.079641342163086,2013-01-29
18.860143661499023,2013-01-30
19.160930633544922,2013-01-31
19.16905975341797,2013-02-01
19.055248260498047,2013-02-04
19.11215591430664,2013-02-05
19.152793884277344,2013-02-06
18.177274703979492,2013-02-07
17.868362426757812,2013-02-08
18.10411262512207,2013-02-11
18.14476203918457,2013-02-12
18.226051330566406,2013-02-13
18.29108428955078,2013-02-14
18.33173942565918,2013-02-15
18.51871109008789,2013-02-19
18.60000228881836,2013-02-20
18.49432373046875,2013-02-21
18.534961700439453,2013-02-22
18.234182357788086,2013-02-25
18.35611915588379,2013-02-26
18.60000228881836,2013-02-27
18.65691375732422,2013-02-28
18.624391555786133,2013-03-01
18.567487716674805,2013-03-04
18.770723342895508,2013-03-05
18.803241729736328,2013-03-06
18.89266014099121,2013-03-07
19.274742126464844,2013-03-08
19.299135208129883,2013-03-11
19.274742126464844,2013-03-12
19.479524612426758,2013-03-13
19.62697982788086,2013-03-14
19.6925106048584,2013-03-15
19.58601951599121,2013-03-18
19.561445236206055,2013-03-19
19.938255310058594,2013-03-20
19.90549087524414,2013-03-21
20.085704803466797,2013-03-22
20.208581924438477,2013-03-25
20.134859085083008,2013-03-26
20.192190170288086,2013-03-27
20.34783935546875,2013-03-28
20.011981964111328,2013-04-01
19.80718994140625,2013-04-02
19.610593795776367,2013-04-03
19.561445236206055,2013-04-04
19.184635162353516,2013-04-05
19.250165939331055,2013-04-08
19.258359909057617,2013-04-09
19.790809631347656,2013-04-10
20.396984100341797,2013-04-11
20.167621612548828,2013-04-12
19.422189712524414,2013-04-15
19.8481502532959,2013-04-16
19.93006706237793,2013-04-17
19.86453628540039,2013-04-18
20.077518463134766,2013-04-19
20.134859085083008,2013-04-22
20.077518463134766,2013-04-23
20.061132431030273,2013-04-24
20.069326400756836,2013-04-25
20.061132431030273,2013-04-26
20.085704803466797,2013-04-29
20.626354217529297,2013-04-30
20.56081771850586,2013-05-01
20.773799896240234,2013-05-02
20.74103355407715,2013-05-03
20.74103355407715,2013-05-06
21.298053741455078,2013-05-07
21.44550323486328,2013-05-08
21.298053741455078,2013-05-09
21.257104873657227,2013-05-10
21.36358642578125,2013-05-13
21.59295654296875,2013-05-14
21.674867630004883,2013-05-15
21.79774284362793,2013-05-16
22.215513229370117,2013-05-17
22.27285385131836,2013-05-20
22.076244354248047,2013-05-21
21.96157455444336,2013-05-22
22.28104591369629,2013-05-23
22.46125602722168,2013-05-24
22.911792755126953,2013-05-28
22.46125602722168,2013-05-29
22.076244354248047,2013-05-30
22.231895446777344,2013-05-31
21.93699836730957,2013-06-03
21.748592376708984,2013-06-04
21.543806076049805,2013-06-05
21.66667938232422,2013-06-06
21.994338989257812,2013-06-07
21.953386306762695,2013-06-10
21.846899032592773,2013-06-11
21.764972686767578,2013-06-12
22.037139892578125,2013-06-13
21.921674728393555,2013-06-14
22.07837677001953,2013-06-17
22.251575469970703,2013-06-18
21.888690948486328,2013-06-19
21.756729125976562,2013-06-20
21.583532333374023,2013-06-21
21.2866268157959,2013-06-24
21.377347946166992,2013-06-25
21.377347946166992,2013-06-26
21.666006088256836,2013-06-27
21.921674728393555,2013-06-28
22.342294692993164,2013-07-01
22.210338592529297,2013-07-02
22.400026321411133,2013-07-03
22.52373695373535,2013-07-05
22.878379821777344,2013-07-08
22.59796714782715,2013-07-09
22.721675872802734,2013-07-10
22.993839263916016,2013-07-11
23.216524124145508,2013-07-12
23.22476577758789,2013-07-15
23.109312057495117,2013-07-16
23.183534622192383,2013-07-17
23.422706604003906,2013-07-18
23.40621566772461,2013-07-19
23.53817367553711,2013-07-22
23.604150772094727,2013-07-23
23.53817367553711,2013-07-24
23.58765983581543,2013-07-25
23.604150772094727,2013-07-26
23.521677017211914,2013-07-29
23.521677017211914,2013-07-30
23.868072509765625,2013-07-31
24.115493774414062,2013-08-01
24.10724449157715,2013-08-02
24.1732234954834,2013-08-05
24.074256896972656,2013-08-06
23.901060104370117,2013-08-07
25.212404251098633,2013-08-08
25.764986038208008,2013-08-09
25.797969818115234,2013-08-12
26.18560028076172,2013-08-13
25.303125381469727,2013-08-14
25.17941665649414,2013-08-15
25.212404251098633,2013-08-16
25.319618225097656,2013-08-19
25.319618225097656,2013-08-20
25.31137466430664,2013-08-21
25.608278274536133,2013-08-22
25.517562866210938,2013-08-23
25.525802612304688,2013-08-26
24.882505416870117,2013-08-27
24.717554092407227,2013-08-28
24.907243728637695,2013-08-29
24.54436492919922,2013-08-30
24.412391662597656,2013-09-03
24.643333435058594,2013-09-04
24.80828094482422,2013-09-05
24.80003547668457,2013-09-06
24.981473922729492,2013-09-09
25.3443603515625,2013-09-10
25.41858673095703,2013-09-11
25.40198516845703,2013-09-12
25.46010971069336,2013-09-13
25.551456451416016,2013-09-16
25.750749588012695,2013-09-17
25.941740036010742,2013-09-18
25.95004653930664,2013-09-19
25.875307083129883,2013-09-20
26.04969024658203,2013-09-23
26.149341583251953,2013-09-24
26.074604034423828,2013-09-25
26.182558059692383,2013-09-26
26.21578025817871,2013-09-27
26.365243911743164,2013-09-30
26.838573455810547,2013-10-01
26.74723243713379,2013-10-02
26.46489906311035,2013-10-03
26.539623260498047,2013-10-04
26.298816680908203,2013-10-07
26.182558059692383,2013-10-08
25.908527374267578,2013-10-09
26.58115005493164,2013-10-10
26.821964263916016,2013-10-11
27.170743942260742,2013-10-14
26.98804473876953,2013-10-15
27.237165451049805,2013-10-16
27.436460494995117,2013-10-17
27.5776309967041,2013-10-18
28.150606155395508,2013-10-21
28.466157913208008,2013-10-22
28.44955062866211,2013-10-23
28.765106201171875,2013-10-24
28.964401245117188,2013-10-25
29.014217376708984,2013-10-28
29.362993240356445,2013-10-29
29.246736526489258,2013-10-30
29.196918487548828,2013-10-31
29.255048751831055,2013-11-01
29.147077560424805,2013-11-04
28.947797775268555,2013-11-05
28.648847579956055,2013-11-06
