IP,Date
1.8106825351715088,1973-11-13
1.8057209253311157,1973-11-14
1.8354870080947876,1973-11-15
1.890501618385315,1973-11-16
1.840489387512207,1973-11-19
1.8104796409606934,1973-11-20
1.9005045890808105,1973-11-21
1.8754981756210327,1973-11-23
1.8104796409606934,1973-11-26
1.7904752492904663,1973-11-27
1.8054804801940918,1973-11-28
1.7954765558242798,1973-11-29
1.7704691886901855,1973-11-30
1.7304595708847046,1973-12-03
1.7654699087142944,1973-12-04
1.7754720449447632,1973-12-05
1.9155092239379883,1973-12-06
1.9155092239379883,1973-12-07
1.9855254888534546,1973-12-10
1.96052086353302,1973-12-11
1.9005045890808105,1973-12-12
1.9105076789855957,1973-12-13
1.9405144453048706,1973-12-14
1.9205085039138794,1973-12-17
1.9905287027359009,1973-12-18
1.9705232381820679,1973-12-19
1.9955291748046875,1973-12-20
1.9555189609527588,1973-12-21
1.9405144453048706,1973-12-24
2.0155344009399414,1973-12-26
2.1205620765686035,1973-12-27
2.100557327270508,1973-12-28
2.080551862716675,1973-12-31
2.100557327270508,1974-01-02
2.235593795776367,1974-01-03
2.155571222305298,1974-01-04
2.1605727672576904,1974-01-07
2.110560178756714,1974-01-08
2.0105321407318115,1974-01-09
2.0005319118499756,1974-01-10
2.09055495262146,1974-01-11
2.09055495262146,1974-01-14
2.1605727672576904,1974-01-15
2.1405673027038574,1974-01-16
2.155571222305298,1974-01-17
2.0405404567718506,1974-01-18
2.0005319118499756,1974-01-21
2.020535707473755,1974-01-22
2.0555458068847656,1974-01-23
2.0155344009399414,1974-01-24
2.070551872253418,1974-01-25
2.0305380821228027,1974-01-28
2.0405404567718506,1974-01-29
2.080551862716675,1974-01-30
2.0605475902557373,1974-01-31
1.9905287027359009,1974-02-01
1.9005045890808105,1974-02-04
1.860494613647461,1974-02-05
1.8804986476898193,1974-02-06
1.8704971075057983,1974-02-07
1.7954765558242798,1974-02-08
1.6904488801956177,1974-02-11
1.8004767894744873,1974-02-12
1.8254846334457397,1974-02-13
1.890501618385315,1974-02-14
1.9055051803588867,1974-02-15
1.8903826475143433,1974-02-19
1.865178108215332,1974-02-20
1.8903826475143433,1974-02-21
1.9458329677581787,1974-02-22
1.920627474784851,1974-02-25
1.9508755207061768,1974-02-26
1.976080298423767,1974-02-27
2.011366605758667,1974-02-28
1.9659985303878784,1974-03-01
1.9559160470962524,1974-03-04
2.011366605758667,1974-03-05
1.9962443113327026,1974-03-06
1.9357513189315796,1974-03-07
1.976080298423767,1974-03-08
1.971038818359375,1974-03-11
1.976080298423767,1974-03-12
2.0365712642669678,1974-03-13
2.03153133392334,1974-03-14
2.0365712642669678,1974-03-15
1.9861633777618408,1974-03-18
1.9811217784881592,1974-03-19
2.03153133392334,1974-03-20
2.0466530323028564,1974-03-21
2.1373918056488037,1974-03-22
2.147475004196167,1974-03-25
2.1625990867614746,1974-03-26
2.1021060943603516,1974-03-27
2.0466530323028564,1974-03-28
2.0668177604675293,1974-03-29
2.0567355155944824,1974-04-01
2.0466530323028564,1974-04-02
2.0466530323028564,1974-04-03
2.0516953468322754,1974-04-04
2.03153133392334,1974-04-05
2.0264902114868164,1974-04-08
2.086984634399414,1974-04-09
2.1121866703033447,1974-04-10
2.1021060943603516,1974-04-11
2.107147216796875,1974-04-15
2.1172287464141846,1974-04-16
2.0819427967071533,1974-04-17
2.086984634399414,1974-04-18
2.0516953468322754,1974-04-19
2.0769009590148926,1974-04-22
2.016409158706665,1974-04-23
2.0264902114868164,1974-04-24
1.9458329677581787,1974-04-25
1.925669550895691,1974-04-26
1.9055051803588867,1974-04-29
1.8954236507415771,1974-04-30
1.9407932758331299,1974-05-01
1.865178108215332,1974-05-02
1.860137701034546,1974-05-03
1.8752598762512207,1974-05-06
1.9155877828598022,1974-05-07
1.920627474784851,1974-05-08
1.976080298423767,1974-05-09
1.9357513189315796,1974-05-10
1.9508755207061768,1974-05-13
1.9407932758331299,1974-05-14
1.9508755207061768,1974-05-15
1.9407932758331299,1974-05-16
1.8853422403335571,1974-05-17
1.829440951347351,1974-05-20
1.7887883186340332,1974-05-21
1.7278074026107788,1974-05-22
1.7278074026107788,1974-05-23
1.7582961320877075,1974-05-24
1.7735427618026733,1974-05-28
1.6617443561553955,1974-05-29
1.7328872680664062,1974-05-30
1.7582961320877075,1974-05-31
1.8091154098510742,1974-06-03
1.829440951347351,1974-06-04
1.8497681617736816,1974-06-05
1.8751790523529053,1974-06-06
1.8904235363006592,1974-06-07
1.9615678787231445,1974-06-10
1.9361591339111328,1974-06-11
1.9666510820388794,1974-06-12
1.9666510820388794,1974-06-13
1.956486463546753,1974-06-14
1.9717315435409546,1974-06-17
1.9463233947753906,1974-06-18
1.951404094696045,1974-06-19
1.956486463546753,1974-06-20
1.9361591339111328,1974-06-21
1.9412410259246826,1974-06-24
1.9717315435409546,1974-06-25
1.9412410259246826,1974-06-26
1.9463233947753906,1974-06-27
1.9361591339111328,1974-06-28
1.9666510820388794,1974-07-01
1.9463233947753906,1974-07-02
1.9310779571533203,1974-07-03
1.9412410259246826,1974-07-05
1.8650145530700684,1974-07-08
1.9005876779556274,1974-07-09
1.8700969219207764,1974-07-10
1.8497681617736816,1974-07-11
1.951404094696045,1974-07-12
1.9717315435409546,1974-07-15
1.9717315435409546,1974-07-16
1.986977219581604,1974-07-17
2.002223014831543,1974-07-18
2.037795066833496,1974-07-19
2.032714605331421,1974-07-22
2.0276312828063965,1974-07-23
2.0123867988586426,1974-07-24
1.986977219581604,1974-07-25
1.9615678787231445,1974-07-26
1.9056687355041504,1974-07-29
1.8700969219207764,1974-07-30
1.8751790523529053,1974-07-31
1.8802605867385864,1974-08-01
1.8904235363006592,1974-08-02
1.9107505083084106,1974-08-05
1.956486463546753,1974-08-06
2.032714605331421,1974-08-07
2.002223014831543,1974-08-08
1.9920581579208374,1974-08-09
1.951404094696045,1974-08-12
1.9818973541259766,1974-08-13
1.9209147691726685,1974-08-14
1.951404094696045,1974-08-15
1.9310779571533203,1974-08-16
1.859175682067871,1974-08-19
1.8540403842926025,1974-08-20
1.80781888961792,1974-08-21
1.797545313835144,1974-08-22
1.6691495180130005,1974-08-23
1.7256443500518799,1974-08-26
1.6742849349975586,1974-08-27
1.6434712409973145,1974-08-28
1.6229276657104492,1974-08-29
1.653742790222168,1974-08-30
1.5869771242141724,1974-09-03
1.5818407535552979,1974-09-04
1.6588778495788574,1974-09-05
1.7256443500518799,1974-09-06
1.7102360725402832,1974-09-09
1.7359150648117065,1974-09-10
1.7359150648117065,1974-09-11
1.705100178718567,1974-09-12
1.6742849349975586,1974-09-13
1.7205085754394531,1974-09-16
1.7667292356491089,1974-09-17
1.7205085754394531,1974-09-18
1.7513223886489868,1974-09-19
1.684556245803833,1974-09-20
1.6434712409973145,1974-09-23
1.6331992149353027,1974-09-24
1.6023837327957153,1974-09-25
1.5407532453536987,1974-09-26
1.4739866256713867,1974-09-27
1.4483083486557007,1974-09-30
1.4739866256713867,1974-10-01
1.5099380016326904,1974-10-02
1.4585789442062378,1974-10-03
1.463716983795166,1974-10-04
1.545889139175415,1974-10-07
1.545889139175415,1974-10-08
1.6331992149353027,1974-10-09
1.7256443500518799,1974-10-10
1.756457805633545,1974-10-11
1.7615944147109985,1974-10-14
1.684556245803833,1974-10-15
1.6794207096099854,1974-10-16
1.684556245803833,1974-10-17
1.684556245803833,1974-10-18
1.7153724431991577,1974-10-21
1.6948292255401611,1974-10-22
1.6383355855941772,1974-10-23
1.607519268989563,1974-10-24
1.6023837327957153,1974-10-25
1.5921108722686768,1974-10-28
1.6588778495788574,1974-10-29
1.705100178718567,1974-10-30
1.6948292255401611,1974-10-31
1.6331992149353027,1974-11-01
1.6126554012298584,1974-11-04
1.6383355855941772,1974-11-05
1.664014458656311,1974-11-06
1.6434712409973145,1974-11-07
1.6434712409973145,1974-11-08
1.664014458656311,1974-11-11
1.6486060619354248,1974-11-12
1.6948292255401611,1974-11-13
1.653742790222168,1974-11-14
1.6023837327957153,1974-11-15
1.581573486328125,1974-11-18
1.5607634782791138,1974-11-19
1.539953589439392,1974-11-20
1.5295475721359253,1974-11-21
1.5503584146499634,1974-11-22
1.5451557636260986,1974-11-25
1.5607634782791138,1974-11-26
1.539953589439392,1974-11-27
1.5451557636260986,1974-11-29
1.477521538734436,1974-12-02
1.456713318824768,1974-12-03
1.467117428779602,1974-12-04
1.363067388534546,1974-12-05
1.321446418762207,1974-12-06
1.3370537757873535,1974-12-09
1.3786745071411133,1974-12-10
1.4150919914245605,1974-12-11
1.4254966974258423,1974-12-12
1.3994848728179932,1974-12-13
1.4046870470046997,1974-12-16
1.4359018802642822,1974-12-17
1.4515101909637451,1974-12-18
1.4359018802642822,1974-12-19
1.4098893404006958,1974-12-20
1.3422560691833496,1974-12-23
1.3526617288589478,1974-12-24
1.3682688474655151,1974-12-26
1.38908052444458,1974-12-27
1.4098893404006958,1974-12-30
1.487928032875061,1974-12-31
1.5243459939956665,1975-01-02
1.4983325004577637,1975-01-03
1.5347518920898438,1975-01-06
1.5243459939956665,1975-01-07
1.5191428661346436,1975-01-08
1.5347518920898438,1975-01-09
1.5451557636260986,1975-01-10
1.5243459939956665,1975-01-13
1.4983325004577637,1975-01-14
1.5139398574829102,1975-01-15
1.5139398574829102,1975-01-16
1.4619156122207642,1975-01-17
1.4619156122207642,1975-01-20
1.487928032875061,1975-01-21
1.477521538734436,1975-01-22
1.4983325004577637,1975-01-23
1.5347518920898438,1975-01-24
1.5503584146499634,1975-01-27
1.581573486328125,1975-01-28
1.581573486328125,1975-01-29
1.5711687803268433,1975-01-30
1.581573486328125,1975-01-31
1.5919777154922485,1975-02-03
1.5919777154922485,1975-02-04
1.6544100046157837,1975-02-05
1.6648151874542236,1975-02-06
1.6127872467041016,1975-02-07
1.6127872467041016,1975-02-10
1.5971800088882446,1975-02-11
1.6075869798660278,1975-02-12
1.638801097869873,1975-02-13
1.6960293054580688,1975-02-14
1.7170987129211426,1975-02-18
1.7276326417922974,1975-02-19
1.722364902496338,1975-02-20
1.7539687156677246,1975-02-21
1.7170987129211426,1975-02-24
1.701296091079712,1975-02-25
1.6854941844940186,1975-02-26
1.6854941844940186,1975-02-27
1.6854941844940186,1975-02-28
1.6802276372909546,1975-03-03
1.6328238248825073,1975-03-04
1.5854194164276123,1975-03-05
1.6538926362991333,1975-03-06
1.6749616861343384,1975-03-07
1.6960296630859375,1975-03-10
1.7276326417922974,1975-03-11
1.7434338331222534,1975-03-12
1.7750375270843506,1975-03-13
1.8066402673721313,1975-03-14
1.8171734809875488,1975-03-17
1.82770836353302,1975-03-18
1.843510627746582,1975-03-19
1.7908374071121216,1975-03-20
1.722364902496338,1975-03-21
1.6696943044662476,1975-03-24
1.6854941844940186,1975-03-25
1.7487010955810547,1975-03-26
1.7592363357543945,1975-03-27
1.7592363357543945,1975-03-31
1.7539687156677246,1975-04-01
1.7487010955810547,1975-04-02
1.7645018100738525,1975-04-03
1.7750375270843506,1975-04-04
1.7645018100738525,1975-04-07
1.8171734809875488,1975-04-08
1.859312653541565,1975-04-09
1.8856488466262817,1975-04-10
1.9488532543182373,1975-04-11
1.990990400314331,1975-04-14
1.9541207551956177,1975-04-15
1.9593883752822876,1975-04-16
1.9962596893310547,1975-04-17
1.9646543264389038,1975-04-18
1.9804555177688599,1975-04-21
1.969923973083496,1975-04-22
1.9541207551956177,1975-04-23
1.9751898050308228,1975-04-24
1.9857221841812134,1975-04-25
2.0963339805603027,1975-04-28
2.0963339805603027,1975-04-29
2.1279382705688477,1975-04-30
2.138472080230713,1975-05-01
2.1700754165649414,1975-05-02
2.2332801818847656,1975-05-05
2.196410655975342,1975-05-06
2.2174792289733887,1975-05-07
2.2122128009796143,1975-05-08
2.243814706802368,1975-05-09
2.2227463722229004,1975-05-12
2.2754180431365967,1975-05-13
2.264882802963257,1975-05-14
2.2122128009796143,1975-05-15
2.1753430366516113,1975-05-16
2.2125744819641113,1975-05-19
2.1859800815582275,1975-05-20
2.1540658473968506,1975-05-21
2.068969964981079,1975-05-22
2.12215518951416,1975-05-23
2.0636496543884277,1975-05-27
2.021101951599121,1975-05-28
1.967913031578064,1975-05-29
2.0742874145507812,1975-05-30
2.1274757385253906,1975-06-02
2.1168386936187744,1975-06-03
2.068969964981079,1975-06-04
2.0636496543884277,1975-06-05
2.0051426887512207,1975-06-06
1.9413212537765503,1975-06-09
1.909408688545227,1975-06-10
1.9360005855560303,1975-06-11
1.9413212537765503,1975-06-12
1.9625945091247559,1975-06-13
1.9785500764846802,1975-06-16
2.042374849319458,1975-06-17
2.0317375659942627,1975-06-18
2.0955615043640137,1975-06-19
2.1487483978271484,1975-06-20
2.1593849658966064,1975-06-23
2.1753430366516113,1975-06-24
2.1753430366516113,1975-06-25
2.2232112884521484,1975-06-26
2.2178914546966553,1975-06-27
2.17002272605896,1975-06-30
2.1540658473968506,1975-07-01
2.1487483978271484,1975-07-02
2.1381113529205322,1975-07-03
2.1168386936187744,1975-07-07
2.0742874145507812,1975-07-08
2.12215518951416,1975-07-09
2.1487483978271484,1975-07-10
2.1593849658966064,1975-07-11
2.191298007965088,1975-07-14
2.2072534561157227,1975-07-15
2.17002272605896,1975-07-16
2.1647045612335205,1975-07-17
2.1647045612335205,1975-07-18
2.1487483978271484,1975-07-21
2.1540658473968506,1975-07-22
2.1593849658966064,1975-07-23
2.180661678314209,1975-07-24
2.1540658473968506,1975-07-25
2.1593849658966064,1975-07-28
2.1859800815582275,1975-07-29
2.2604401111602783,1975-07-30
2.265758991241455,1975-07-31
2.239166259765625,1975-08-01
2.265758991241455,1975-08-04
2.2976717948913574,1975-08-05
2.302989959716797,1975-08-06
2.3987255096435547,1975-08-07
2.3987255096435547,1975-08-08
2.3774526119232178,1975-08-11
2.435957431793213,1975-08-12
2.462550640106201,1975-08-13
2.467867851257324,1975-08-14
2.558286666870117,1975-08-15
2.510018825531006,1975-08-18
2.3920271396636963,1975-08-19
2.354482412338257,1975-08-20
2.359847068786621,1975-08-21
2.4242050647735596,1975-08-22
2.4456591606140137,1975-08-25
2.4402949810028076,1975-08-26
2.4671106338500977,1975-08-27
2.5153815746307373,1975-08-28
2.569014072418213,1975-08-29
2.4671106338500977,1975-09-02
2.5421981811523438,1975-09-03
2.531470537185669,1975-09-04
2.5797412395477295,1975-09-05
2.595829963684082,1975-09-08
2.54756236076355,1975-09-09
2.4563839435577393,1975-09-10
2.4402949810028076,1975-09-11
2.4242050647735596,1975-09-12
2.381298303604126,1975-09-15
2.3437559604644775,1975-09-16
2.338392972946167,1975-09-17
2.408115863800049,1975-09-18
2.477839231491089,1975-09-19
2.4402949810028076,1975-09-22
2.4456591606140137,1975-09-23
2.4992902278900146,1975-09-24
2.46174955368042,1975-09-25
2.408115863800049,1975-09-26
2.290123224258423,1975-09-29
2.2150373458862305,1975-09-30
2.1614058017730713,1975-10-01
2.2257626056671143,1975-10-02
2.2686703205108643,1975-10-03
2.295485496520996,1975-10-06
2.2793965339660645,1975-10-07
2.2633068561553955,1975-10-08
2.2204017639160156,1975-10-09
2.2472167015075684,1975-10-10
2.2740330696105957,1975-10-13
2.3330295085906982,1975-10-14
2.381298303604126,1975-10-15
2.413479804992676,1975-10-16
2.429570436477661,1975-10-17
2.4724743366241455,1975-10-20
2.504655122756958,1975-10-21
2.520745277404785,1975-10-22
2.5529236793518066,1975-10-23
2.504655122756958,1975-10-24
2.477839231491089,1975-10-27
2.504655122756958,1975-10-28
2.434932231903076,1975-10-29
2.429570436477661,1975-10-30
2.365208864212036,1975-10-31
2.3330295085906982,1975-11-03
2.359847068786621,1975-11-04
2.370572805404663,1975-11-05
2.4027512073516846,1975-11-06
2.370572805404663,1975-11-07
2.354482412338257,1975-11-10
2.3437559604644775,1975-11-11
2.386662483215332,1975-11-12
2.418842315673828,1975-11-13
2.4885640144348145,1975-11-14
2.445284128189087,1975-11-17
2.4398751258850098,1975-11-18
2.4236466884613037,1975-11-19
2.396597385406494,1975-11-20
2.3370862007141113,1975-11-21
2.342496871948242,1975-11-24
2.3911874294281006,1975-11-25
2.4398751258850098,1975-11-26
2.461514949798584,1975-11-28
2.4290544986724854,1975-12-01
2.396597385406494,1975-12-02
2.369546890258789,1975-12-03
2.3803675174713135,1975-12-04
2.315446615219116,1975-12-05
2.358726739883423,1975-12-08
2.353316307067871,1975-12-09
2.4020049571990967,1975-12-10
2.4128267765045166,1975-12-11
2.3749563694000244,1975-12-12
2.369546890258789,1975-12-15
2.4074156284332275,1975-12-16
2.4020049571990967,1975-12-17
2.3803675174713135,1975-12-18
2.3749563694000244,1975-12-19
2.347905397415161,1975-12-22
2.4236466884613037,1975-12-23
2.4561052322387695,1975-12-24
2.4561052322387695,1975-12-26
2.4723353385925293,1975-12-29
2.4831552505493164,1975-12-30
2.4993865489959717,1975-12-31
2.5210227966308594,1976-01-02
2.5588934421539307,1976-01-05
2.5859432220458984,1976-01-06
2.607584238052368,1976-01-07
2.634632110595703,1976-01-08
2.645453453063965,1976-01-09
2.6887311935424805,1976-01-12
2.6995534896850586,1976-01-13
2.780700445175171,1976-01-14
2.7536513805389404,1976-01-15
2.834798812866211,1976-01-16
2.926769256591797,1976-01-19
2.997098207473755,1976-01-20
2.980867862701416,1976-01-21
2.9592275619506836,1976-01-22
2.964637517929077,1976-01-23
2.975458860397339,1976-01-26
2.964637517929077,1976-01-27
2.921359062194824,1976-01-28
3.0025086402893066,1976-01-29
3.056605577468872,1976-01-30
3.072836399078369,1976-02-02
3.072836399078369,1976-02-03
3.1377546787261963,1976-02-04
3.1215267181396484,1976-02-05
3.0349669456481934,1976-02-06
3.056605577468872,1976-02-09
3.1593940258026123,1976-02-10
3.191854238510132,1976-02-11
3.191854238510132,1976-02-12
3.1377546787261963,1976-02-13
3.1269338130950928,1976-02-17
3.1650705337524414,1976-02-18
3.301258087158203,1976-02-19
3.3339455127716064,1976-02-20
3.3339455127716064,1976-02-23
3.410209894180298,1976-02-24
3.4047634601593018,1976-02-25
3.323050022125244,1976-02-26
3.2249915599823,1976-02-27
3.2413344383239746,1976-03-01
3.301258087158203,1976-03-02
3.312154531478882,1976-03-03
3.3284966945648193,1976-03-04
3.350287914276123,1976-03-05
3.410209894180298,1976-03-08
3.448345899581909,1976-03-09
3.453794002532959,1976-03-10
3.4156577587127686,1976-03-11
3.3720805644989014,1976-03-12
3.2958126068115234,1976-03-15
3.2903635501861572,1976-03-16
3.2413344383239746,1976-03-17
3.181412935256958,1976-03-18
3.159621000289917,1976-03-19
3.1541740894317627,1976-03-22
3.159621000289917,1976-03-23
3.159621000289917,1976-03-24
3.1432788372039795,1976-03-25
3.181412935256958,1976-03-26
3.1432788372039795,1976-03-29
3.088803291320801,1976-03-30
3.0833544731140137,1976-03-31
3.077906370162964,1976-04-01
3.0452215671539307,1976-04-02
3.159621000289917,1976-04-05
3.181412935256958,1976-04-06
3.110591173171997,1976-04-07
3.0942509174346924,1976-04-08
3.0615627765655518,1976-04-09
3.077906370162964,1976-04-12
3.137830972671509,1976-04-13
3.0615627765655518,1976-04-14
3.116041660308838,1976-04-15
3.1432788372039795,1976-04-19
3.2032032012939453,1976-04-20
3.235886812210083,1976-04-21
3.186856746673584,1976-04-22
3.1432788372039795,1976-04-23
3.1432788372039795,1976-04-26
3.137830972671509,1976-04-27
3.1323819160461426,1976-04-28
3.110591173171997,1976-04-29
3.116041660308838,1976-04-30
3.116041660308838,1976-05-03
3.0942509174346924,1976-05-04
3.0452215671539307,1976-05-05
3.110591173171997,1976-05-06
3.181412935256958,1976-05-07
3.2958126068115234,1976-05-10
3.3339455127716064,1976-05-11
3.323050022125244,1976-05-12
3.2903635501861572,1976-05-13
3.263124465942383,1976-05-14
3.2357046604156494,1976-05-17
3.2576417922973633,1976-05-18
3.2795803546905518,1976-05-19
3.290548086166382,1976-05-20
3.2466723918914795,1976-05-21
3.208282232284546,1976-05-24
3.18086314201355,1976-05-25
3.164412021636963,1976-05-26
3.1589269638061523,1976-05-27
3.208282232284546,1976-05-28
3.208282232284546,1976-06-01
3.1973164081573486,1976-06-02
3.1918320655822754,1976-06-03
3.136988639831543,1976-06-04
3.1150524616241455,1976-06-07
3.1589269638061523,1976-06-08
3.1973164081573486,1976-06-09
3.18086314201355,1976-06-10
3.2247374057769775,1976-06-11
3.2795803546905518,1976-06-14
3.2740955352783203,1976-06-15
3.3015172481536865,1976-06-16
3.339909076690674,1976-06-17
3.3508737087249756,1976-06-18
3.3618428707122803,1976-06-21
3.3673274517059326,1976-06-22
3.3673274517059326,1976-06-23
3.356358528137207,1976-06-24
3.3508737087249756,1976-06-25
3.290548086166382,1976-06-28
3.2576417922973633,1976-06-29
3.2027993202209473,1976-06-30
3.1424734592437744,1976-07-01
3.186347723007202,1976-07-02
3.147956132888794,1976-07-06
3.1260218620300293,1976-07-07
3.147956132888794,1976-07-08
3.1424734592437744,1976-07-09
3.2247374057769775,1976-07-12
3.2357046604156494,1976-07-13
3.1315038204193115,1976-07-14
3.05472469329834,1976-07-15
3.0656936168670654,1976-07-16
3.05472469329834,1976-07-19
3.060208797454834,1976-07-20
3.0711777210235596,1976-07-21
3.0656936168670654,1976-07-22
3.0437569618225098,1976-07-23
3.0382730960845947,1976-07-26
3.027303695678711,1976-07-27
3.021819829940796,1976-07-28
3.021819829940796,1976-07-29
3.005366563796997,1976-07-30
3.0108513832092285,1976-08-02
3.027303695678711,1976-08-03
3.027303695678711,1976-08-04
3.0108513832092285,1976-08-05
2.983431339263916,1976-08-06
2.9779458045959473,1976-08-09
3.005366563796997,1976-08-10
2.999882936477661,1976-08-11
2.945039987564087,1976-08-12
2.8956828117370605,1976-08-13
2.884629726409912,1976-08-16
2.8901562690734863,1976-08-17
2.879103660583496,1976-08-18
2.8459465503692627,1976-08-19
2.8348946571350098,1976-08-20
2.851472854614258,1976-08-23
2.862525463104248,1976-08-24
2.917787551879883,1976-08-25
2.9343631267547607,1976-08-26
2.9454169273376465,1976-08-27
2.9730472564697266,1976-08-30
3.0006797313690186,1976-08-31
3.1222500801086426,1976-09-01
3.0614662170410156,1976-09-02
3.1001482009887695,1976-09-03
3.1001482009887695,1976-09-07
3.0890941619873047,1976-09-08
3.0614662170410156,1976-09-09
3.083568811416626,1976-09-10
3.0780439376831055,1976-09-13
3.0780439376831055,1976-09-14
3.050410509109497,1976-09-15
3.0338339805603027,1976-09-16
3.0780439376831055,1976-09-17
3.0669922828674316,1976-09-20
3.1554088592529297,1976-09-21
3.2161970138549805,1976-09-22
3.1996192932128906,1976-09-23
3.160935878753662,1976-09-24
3.1719865798950195,1976-09-27
3.166461944580078,1976-09-28
3.1554088592529297,1976-09-29
3.1056718826293945,1976-09-30
3.0062050819396973,1976-10-01
2.961994171142578,1976-10-04
2.917787551879883,1976-10-05
2.9343631267547607,1976-10-06
3.022783041000366,1976-10-07
2.9675214290618896,1976-10-08
2.9951515197753906,1976-10-11
2.8901562690734863,1976-10-12
2.9564688205718994,1976-10-13
2.9067347049713135,1976-10-14
2.9675214290618896,1976-10-15
3.0062050819396973,1976-10-18
3.028308629989624,1976-10-19
3.0725181102752686,1976-10-20
3.0062050819396973,1976-10-21
2.9785759449005127,1976-10-22
2.9951515197753906,1976-10-25
3.0172531604766846,1976-10-26
3.0393614768981934,1976-10-27
3.0117287635803223,1976-10-28
2.9785759449005127,1976-10-29
2.9564688205718994,1976-11-01
2.928837299346924,1976-11-03
2.9398903846740723,1976-11-04
2.9067347049713135,1976-11-05
2.8680524826049805,1976-11-08
2.807265281677246,1976-11-09
2.807265281677246,1976-11-10
2.8569986820220947,1976-11-11
2.879103660583496,1976-11-12
2.9180855751037598,1976-11-15
2.9626364707946777,1976-11-16
2.951498031616211,1976-11-17
3.0183265209198,1976-11-18
3.03503155708313,1976-11-19
3.062875270843506,1976-11-22
3.0406007766723633,1976-11-23
3.012756109237671,1976-11-24
2.957066535949707,1976-11-26
2.957066535949707,1976-11-29
2.9292242527008057,1976-11-30
2.9180855751037598,1976-12-01
2.895810604095459,1976-12-02
2.8679656982421875,1976-12-03
2.8735337257385254,1976-12-06
2.845689058303833,1976-12-07
2.8679656982421875,1976-12-08
2.940361261367798,1976-12-09
2.957066535949707,1976-12-10
2.99605131149292,1976-12-13
3.029463291168213,1976-12-14
3.029463291168213,1976-12-15
3.0183265209198,1976-12-16
3.007185697555542,1976-12-17
3.001619338989258,1976-12-20
2.984912395477295,1976-12-21
3.0183265209198,1976-12-22
3.0238940715789795,1976-12-23
3.062875270843506,1976-12-27
3.062875270843506,1976-12-28
3.0406007766723633,1976-12-29
3.0573086738586426,1976-12-30
3.06844425201416,1976-12-31
3.0907211303710938,1977-01-03
3.062875270843506,1977-01-04
2.984912395477295,1977-01-05
2.895810604095459,1977-01-06
2.8735337257385254,1977-01-07
2.9180855751037598,1977-01-10
2.7621583938598633,1977-01-11
2.7120373249053955,1977-01-12
2.7454497814178467,1977-01-13
2.7231760025024414,1977-01-14
2.6619181632995605,1977-01-17
2.6452112197875977,1977-01-18
2.6285054683685303,1977-01-19
2.583954334259033,1977-01-20
2.567246913909912,1977-01-21
2.5505402088165283,1977-01-24
2.583954334259033,1977-01-25
2.5728158950805664,1977-01-26
2.5728158950805664,1977-01-27
2.611799716949463,1977-01-28
2.5950918197631836,1977-01-31
2.611799716949463,1977-02-01
2.567246913909912,1977-02-02
2.5616774559020996,1977-02-03
2.5394046306610107,1977-02-04
2.5449728965759277,1977-02-07
2.5449728965759277,1977-02-08
2.4335920810699463,1977-02-09
2.4113197326660156,1977-02-10
2.350062370300293,1977-02-11
2.383793592453003,1977-02-14
2.4512603282928467,1977-02-15
2.4849934577941895,1977-02-16
2.501859188079834,1977-02-17
2.4962377548217773,1977-02-18
2.51310396194458,1977-02-22
2.529971122741699,1977-02-23
2.529971122741699,1977-02-24
2.5468368530273438,1977-02-25
2.5355913639068604,1977-02-28
2.5524582862854004,1977-03-01
2.5468368530273438,1977-03-02
2.5974369049072266,1977-03-03
2.6086807250976562,1977-03-04
2.5974369049072266,1977-03-07
2.5805697441101074,1977-03-08
2.529971122741699,1977-03-09
2.5187268257141113,1977-03-10
2.5243477821350098,1977-03-11
2.5524582862854004,1977-03-14
2.5974369049072266,1977-03-15
2.6480331420898438,1977-03-16
2.6367924213409424,1977-03-17
2.6705241203308105,1977-03-18
2.642414093017578,1977-03-21
2.625546932220459,1977-03-22
2.614304304122925,1977-03-23
2.5861904621124268,1977-03-24
2.569326639175415,1977-03-25
2.541214942932129,1977-03-28
2.5524582862854004,1977-03-29
2.507483720779419,1977-03-30
2.51310396194458,1977-03-31
2.529971122741699,1977-04-01
2.5187268257141113,1977-04-04
2.5187268257141113,1977-04-05
2.5187268257141113,1977-04-06
2.5355913639068604,1977-04-07
2.529971122741699,1977-04-11
2.6086807250976562,1977-04-12
2.5974369049072266,1977-04-13
2.6367924213409424,1977-04-14
2.6199264526367188,1977-04-15
2.625546932220459,1977-04-18
2.6199264526367188,1977-04-19
2.6199264526367188,1977-04-20
2.6199264526367188,1977-04-21
2.5974369049072266,1977-04-22
2.569326639175415,1977-04-25
2.574946165084839,1977-04-26
2.614304304122925,1977-04-27
2.6086807250976562,1977-04-28
2.6086807250976562,1977-04-29
2.6086807250976562,1977-05-02
2.603057861328125,1977-05-03
2.625546932220459,1977-05-04
2.642414093017578,1977-05-05
2.625546932220459,1977-05-06
2.603057861328125,1977-05-09
2.6199264526367188,1977-05-10
2.6086807250976562,1977-05-11
2.603057861328125,1977-05-12
2.603057861328125,1977-05-13
2.620072841644287,1977-05-16
2.5690319538116455,1977-05-17
2.5803728103637695,1977-05-18
2.517991065979004,1977-05-19
2.4385952949523926,1977-05-20
2.421581506729126,1977-05-23
2.387554168701172,1977-05-24
2.3365139961242676,1977-05-25
2.37054181098938,1977-05-26
