AIG,Date
28.969511032104492,1984-05-17
28.726051330566406,1984-05-18
28.48261833190918,1984-05-21
28.239173889160156,1984-05-22
27.75228500366211,1984-05-23
27.021957397460938,1984-05-24
27.38711929321289,1984-05-25
26.77852439880371,1984-05-29
27.143688201904297,1984-05-30
27.50885009765625,1984-05-31
28.360902786254883,1984-06-01
29.578113555908203,1984-06-04
30.186695098876953,1984-06-05
30.064970016479492,1984-06-06
29.578113555908203,1984-06-07
29.39552879333496,1984-06-08
29.212953567504883,1984-06-11
29.091211318969727,1984-06-12
29.699810028076172,1984-06-13
28.969511032104492,1984-06-14
29.212953567504883,1984-06-15
29.578113555908203,1984-06-18
29.578113555908203,1984-06-19
29.33466911315918,1984-06-20
29.699810028076172,1984-06-21
29.699810028076172,1984-06-22
29.33466911315918,1984-06-25
28.969511032104492,1984-06-26
28.117456436157227,1984-06-27
28.48261833190918,1984-06-28
28.48261833190918,1984-06-29
28.239173889160156,1984-07-02
28.30003547668457,1984-07-03
27.8740234375,1984-07-05
27.63055992126465,1984-07-06
27.75228500366211,1984-07-09
26.53509521484375,1984-07-10
27.143688201904297,1984-07-11
27.021957397460938,1984-07-12
27.143688201904297,1984-07-13
27.265417098999023,1984-07-16
26.65680503845215,1984-07-17
26.291654586791992,1984-07-18
25.317882537841797,1984-07-19
25.804752349853516,1984-07-20
26.65680503845215,1984-07-23
26.900245666503906,1984-07-24
26.53509521484375,1984-07-25
27.143688201904297,1984-07-26
27.8740234375,1984-07-27
27.63055992126465,1984-07-30
27.50885009765625,1984-07-31
28.117456436157227,1984-08-01
29.212953567504883,1984-08-02
30.430145263671875,1984-08-03
30.91702651977539,1984-08-06
31.038745880126953,1984-08-07
30.6735782623291,1984-08-08
29.943267822265625,1984-08-09
31.5256290435791,1984-08-10
31.5256290435791,1984-08-13
30.308420181274414,1984-08-14
30.551855087280273,1984-08-15
30.551855087280273,1984-08-16
31.647369384765625,1984-08-17
31.5256290435791,1984-08-20
32.37767028808594,1984-08-21
33.10798645019531,1984-08-22
32.98627471923828,1984-08-23
32.37767028808594,1984-08-24
32.01249694824219,1984-08-27
32.49940490722656,1984-08-28
32.74284362792969,1984-08-29
32.37767028808594,1984-08-30
32.01249694824219,1984-08-31
31.647369384765625,1984-09-04
31.76906967163086,1984-09-05
32.13423156738281,1984-09-06
31.5256290435791,1984-09-07
31.647369384765625,1984-09-10
31.890777587890625,1984-09-11
32.6211051940918,1984-09-12
33.047119140625,1984-09-13
33.473167419433594,1984-09-14
33.351444244384766,1984-09-17
32.86455535888672,1984-09-18
32.6211051940918,1984-09-19
32.37767028808594,1984-09-20
31.647369384765625,1984-09-21
31.403913497924805,1984-09-24
31.22130012512207,1984-09-25
31.403913497924805,1984-09-26
31.099586486816406,1984-09-27
31.22130012512207,1984-09-28
31.22130012512207,1984-10-01
31.403913497924805,1984-10-02
30.79530143737793,1984-10-03
31.099586486816406,1984-10-04
31.403913497924805,1984-10-05
31.34303855895996,1984-10-08
31.647369384765625,1984-10-09
31.76906967163086,1984-10-10
31.951648712158203,1984-10-11
32.31682205200195,1984-10-12
33.168846130371094,1984-10-15
33.10798645019531,1984-10-16
33.10798645019531,1984-10-17
34.38606643676758,1984-10-18
34.933799743652344,1984-10-19
34.629512786865234,1984-10-22
33.168846130371094,1984-10-23
32.6211051940918,1984-10-24
32.6211051940918,1984-10-25
31.282184600830078,1984-10-26
31.58650779724121,1984-10-29
32.07339096069336,1984-10-30
32.80368423461914,1984-10-31
33.047119140625,1984-11-01
33.534019470214844,1984-11-02
33.59487533569336,1984-11-05
34.994667053222656,1984-11-06
34.933799743652344,1984-11-07
35.177249908447266,1984-11-08
33.10798645019531,1984-11-09
32.98627471923828,1984-11-12
32.86455535888672,1984-11-13
32.681976318359375,1984-11-14
32.80368423461914,1984-11-15
32.438533782958984,1984-11-16
31.403913497924805,1984-11-19
31.5256290435791,1984-11-20
31.647369384765625,1984-11-21
31.951648712158203,1984-11-23
31.82993507385254,1984-11-26
32.37767028808594,1984-11-27
32.438533782958984,1984-11-28
32.37767028808594,1984-11-29
31.464765548706055,1984-11-30
30.60395622253418,1984-12-03
30.725875854492188,1984-12-04
30.60395622253418,1984-12-05
30.84780502319336,1984-12-06
30.664918899536133,1984-12-07
31.091659545898438,1984-12-10
31.21360206604004,1984-12-11
31.091659545898438,1984-12-12
31.3964786529541,1984-12-13
31.3964786529541,1984-12-14
31.640344619750977,1984-12-17
33.16444778442383,1984-12-18
33.591182708740234,1984-12-19
32.92060470581055,1984-12-20
32.249977111816406,1984-12-21
32.92060470581055,1984-12-24
32.676734924316406,1984-12-26
32.79867935180664,1984-12-27
33.04253005981445,1984-12-28
33.22541046142578,1984-12-31
32.859619140625,1985-01-02
32.55481719970703,1985-01-03
32.31096649169922,1985-01-04
31.9451847076416,1985-01-07
31.701303482055664,1985-01-08
31.884204864501953,1985-01-09
32.79867935180664,1985-01-10
32.61576461791992,1985-01-11
32.1280632019043,1985-01-14
32.249977111816406,1985-01-15
32.49385070800781,1985-01-16
32.49385070800781,1985-01-17
32.676734924316406,1985-01-18
33.04253005981445,1985-01-21
33.40828323364258,1985-01-22
34.383731842041016,1985-01-23
35.05432891845703,1985-01-24
34.87143325805664,1985-01-25
34.993370056152344,1985-01-28
35.11530685424805,1985-01-29
36.09071350097656,1985-01-30
36.15169143676758,1985-01-31
36.15169143676758,1985-02-01
36.94423294067383,1985-02-04
37.37096405029297,1985-02-05
37.37096405029297,1985-02-06
37.06614685058594,1985-02-07
36.578433990478516,1985-02-08
36.578433990478516,1985-02-11
36.578433990478516,1985-02-12
37.06614685058594,1985-02-13
37.005184173583984,1985-02-14
36.94423294067383,1985-02-15
36.578433990478516,1985-02-19
36.212669372558594,1985-02-20
35.11530685424805,1985-02-21
34.68854904174805,1985-02-22
34.68854904174805,1985-02-25
34.87143325805664,1985-02-26
34.993370056152344,1985-02-27
35.4810791015625,1985-02-28
35.4810791015625,1985-03-01
35.04636001586914,1985-03-04
34.863224029541016,1985-03-05
34.0084114074707,1985-03-06
35.4127082824707,1985-03-07
34.863224029541016,1985-03-08
34.863224029541016,1985-03-11
34.985328674316406,1985-03-12
34.496856689453125,1985-03-13
34.55791473388672,1985-03-14
34.313690185546875,1985-03-15
34.0084114074707,1985-03-18
34.06946563720703,1985-03-19
34.1305046081543,1985-03-20
34.191558837890625,1985-03-21
35.1684684753418,1985-03-22
35.1684684753418,1985-03-25
34.92424011230469,1985-03-26
35.53480529785156,1985-03-27
35.53480529785156,1985-03-28
35.840084075927734,1985-03-29
35.65692901611328,1985-04-01
35.35164260864258,1985-04-02
34.61896514892578,1985-04-03
34.313690185546875,1985-04-04
34.191558837890625,1985-04-08
34.06946563720703,1985-04-09
34.37473678588867,1985-04-10
34.55791473388672,1985-04-11
34.985328674316406,1985-04-12
35.90117263793945,1985-04-15
36.81700134277344,1985-04-16
37.06121826171875,1985-04-17
37.366512298583984,1985-04-18
37.24437713623047,1985-04-19
37.24437713623047,1985-04-22
37.48862075805664,1985-04-23
38.46553421020508,1985-04-24
38.95396423339844,1985-04-25
38.46553421020508,1985-04-26
37.610740661621094,1985-04-29
36.9390983581543,1985-04-30
35.77903747558594,1985-05-01
37.366512298583984,1985-05-02
38.46553421020508,1985-05-03
37.793907165527344,1985-05-06
38.28236770629883,1985-05-07
38.22129821777344,1985-05-08
39.19820022583008,1985-05-09
40.54145050048828,1985-05-10
40.785648345947266,1985-05-13
41.39621353149414,1985-05-14
40.54145050048828,1985-05-15
40.90775680541992,1985-05-16
42.12891387939453,1985-05-17
42.55629348754883,1985-05-20
41.94574737548828,1985-05-21
41.45726013183594,1985-05-22
40.90775680541992,1985-05-23
40.66354751586914,1985-05-24
40.17508316040039,1985-05-28
39.68663787841797,1985-05-29
39.442405700683594,1985-05-30
40.54145050048828,1985-05-31
40.595252990722656,1985-06-03
41.084312438964844,1985-06-04
41.57343673706055,1985-06-05
42.06254959106445,1985-06-06
41.63459014892578,1985-06-07
41.26774978637695,1985-06-10
41.084312438964844,1985-06-11
40.22840118408203,1985-06-12
39.98386764526367,1985-06-13
40.10612106323242,1985-06-14
40.35070037841797,1985-06-17
40.83977508544922,1985-06-18
40.90092468261719,1985-06-19
41.26774978637695,1985-06-20
41.57343673706055,1985-06-21
41.32888412475586,1985-06-24
41.45115661621094,1985-06-25
41.32888412475586,1985-06-26
41.69570541381836,1985-06-27
41.57343673706055,1985-06-28
41.51227569580078,1985-07-01
41.7568244934082,1985-07-02
41.7568244934082,1985-07-03
41.57343673706055,1985-07-05
41.20661926269531,1985-07-08
41.20661926269531,1985-07-09
41.51227569580078,1985-07-10
42.06254959106445,1985-07-11
42.79619598388672,1985-07-12
42.735023498535156,1985-07-15
43.77439498901367,1985-07-16
43.52983856201172,1985-07-17
42.42936706542969,1985-07-18
42.123661041259766,1985-07-19
41.81797790527344,1985-07-22
41.940242767333984,1985-07-23
41.57343673706055,1985-07-24
41.57343673706055,1985-07-25
41.51227569580078,1985-07-26
41.20661926269531,1985-07-29
40.77865219116211,1985-07-30
42.368202209472656,1985-07-31
42.49048614501953,1985-08-01
42.06254959106445,1985-08-02
41.63459014892578,1985-08-05
41.69570541381836,1985-08-06
41.81797790527344,1985-08-07
42.368202209472656,1985-08-08
42.673919677734375,1985-08-09
42.00141143798828,1985-08-12
41.63459014892578,1985-08-13
41.51227569580078,1985-08-14
41.51227569580078,1985-08-15
41.45115661621094,1985-08-16
41.26774978637695,1985-08-19
41.390018463134766,1985-08-20
41.51227569580078,1985-08-21
41.14547348022461,1985-08-22
41.20661926269531,1985-08-23
41.390018463134766,1985-08-26
42.00141143798828,1985-08-27
42.24595260620117,1985-08-28
42.06254959106445,1985-08-29
41.56544876098633,1985-08-30
41.32059860229492,1985-09-03
41.50423812866211,1985-09-04
41.62666702270508,1985-09-05
42.42245864868164,1985-09-06
42.42245864868164,1985-09-09
41.62666702270508,1985-09-10
41.32059860229492,1985-09-11
41.07575225830078,1985-09-12
41.014495849609375,1985-09-13
40.83088684082031,1985-09-16
40.70845413208008,1985-09-17
40.76966857910156,1985-09-18
41.93274688720703,1985-09-19
41.749107360839844,1985-09-20
42.30005645751953,1985-09-23
42.30005645751953,1985-09-24
41.32059860229492,1985-09-25
41.07575225830078,1985-09-26
41.749107360839844,1985-09-30
41.87154006958008,1985-10-01
41.87154006958008,1985-10-02
41.2593879699707,1985-10-03
40.953304290771484,1985-10-04
40.892086029052734,1985-10-07
40.647239685058594,1985-10-08
40.586002349853516,1985-10-09
41.68790817260742,1985-10-10
42.850990295410156,1985-10-11
44.32017135620117,1985-10-14
44.07529830932617,1985-10-15
44.56504440307617,1985-10-16
44.32017135620117,1985-10-17
44.014095306396484,1985-10-18
43.4631462097168,1985-10-21
43.401939392089844,1985-10-22
43.89166259765625,1985-10-23
43.89166259765625,1985-10-24
43.83045959472656,1985-10-25
43.9528694152832,1985-10-28
44.50383377075195,1985-10-29
44.62623977661133,1985-10-30
44.136531829833984,1985-10-31
44.50383377075195,1985-11-01
45.17721176147461,1985-11-04
46.15662384033203,1985-11-05
46.27907943725586,1985-11-06
46.03421401977539,1985-11-07
47.6870002746582,1985-11-08
49.15620422363281,1985-11-11
48.299190521240234,1985-11-12
47.442169189453125,1985-11-13
47.62584686279297,1985-11-14
47.6870002746582,1985-11-15
47.993106842041016,1985-11-18
47.62584686279297,1985-11-19
48.17674255371094,1985-11-20
48.72768020629883,1985-11-21
48.72768020629883,1985-11-22
48.60523986816406,1985-11-25
48.66648864746094,1985-11-26
48.91134262084961,1985-11-27
49.033782958984375,1985-11-29
49.394107818603516,1985-12-02
50.1295166015625,1985-12-03
52.0293083190918,1985-12-04
51.29389953613281,1985-12-05
50.00693893432617,1985-12-06
50.61979675292969,1985-12-09
50.864906311035156,1985-12-10
52.33571243286133,1985-12-11
51.477745056152344,1985-12-12
51.23262023925781,1985-12-13
53.43879699707031,1985-12-16
52.70340347290039,1985-12-17
52.5808219909668,1985-12-18
52.458251953125,1985-12-19
52.70340347290039,1985-12-20
51.845436096191406,1985-12-23
51.477745056152344,1985-12-24
51.477745056152344,1985-12-26
51.477745056152344,1985-12-27
51.35517120361328,1985-12-30
51.96800994873047,1985-12-31
51.477745056152344,1986-01-02
51.72288131713867,1986-01-03
52.33571243286133,1986-01-06
54.35806655883789,1986-01-07
53.31623458862305,1986-01-08
52.0293083190918,1986-01-09
51.477745056152344,1986-01-10
51.35517120361328,1986-01-13
51.96800994873047,1986-01-14
52.94853591918945,1986-01-15
52.5808219909668,1986-01-16
51.96800994873047,1986-01-17
52.151885986328125,1986-01-20
52.458251953125,1986-01-21
52.94853591918945,1986-01-22
53.43879699707031,1986-01-23
54.1741828918457,1986-01-24
56.25779724121094,1986-01-27
58.709136962890625,1986-01-28
57.6060676574707,1986-01-29
56.62553787231445,1986-01-30
57.23832321166992,1986-01-31
57.48347854614258,1986-02-03
59.93482208251953,1986-02-04
59.321964263916016,1986-02-05
59.19942855834961,1986-02-06
58.64787673950195,1986-02-07
58.709136962890625,1986-02-10
58.46403121948242,1986-02-11
57.9737663269043,1986-02-12
58.09634017944336,1986-02-13
60.3025016784668,1986-02-14
61.650753021240234,1986-02-18
59.8735466003418,1986-02-19
60.3025016784668,1986-02-20
61.22175598144531,1986-02-21
59.99609375,1986-02-24
58.89299774169922,1986-02-25
60.179901123046875,1986-02-26
61.16046142578125,1986-02-27
59.8735466003418,1986-02-28
60.84756088256836,1986-03-03
61.706302642822266,1986-03-04
62.197017669677734,1986-03-05
62.381019592285156,1986-03-06
63.97578811645508,1986-03-07
63.54646682739258,1986-03-10
64.6504898071289,1986-03-11
64.83456420898438,1986-03-12
66.61337280273438,1986-03-13
67.28810119628906,1986-03-14
67.47209167480469,1986-03-17
68.20819854736328,1986-03-18
67.90147399902344,1986-03-19
67.90147399902344,1986-03-20
65.3865966796875,1986-03-21
65.93867492675781,1986-03-24
65.44793701171875,1986-03-25
65.7546615600586,1986-03-26
66.36799621582031,1986-03-27
66.245361328125,1986-03-31
65.07992553710938,1986-04-01
64.40521240234375,1986-04-02
62.93305969238281,1986-04-03
62.3197021484375,1986-04-04
62.8104248046875,1986-04-07
65.63196563720703,1986-04-08
64.77323913574219,1986-04-09
65.14125061035156,1986-04-10
64.15985107421875,1986-04-11
65.01862335205078,1986-04-14
64.6504898071289,1986-04-15
64.89586639404297,1986-04-16
64.6504898071289,1986-04-17
63.97578811645508,1986-04-18
64.03720092773438,1986-04-21
63.91447830200195,1986-04-22
63.791805267333984,1986-04-23
63.17841720581055,1986-04-24
63.05575180053711,1986-04-25
62.074337005615234,1986-04-28
60.84756088256836,1986-04-29
58.762046813964844,1986-04-30
60.17282485961914,1986-05-01
61.27694320678711,1986-05-02
62.68770217895508,1986-05-05
62.074337005615234,1986-05-06
60.97024154663086,1986-05-07
58.6394157409668,1986-05-08
60.234188079833984,1986-05-09
59.130123138427734,1986-05-12
59.06877517700195,1986-05-13
59.5594596862793,1986-05-14
59.436790466308594,1986-05-15
57.535316467285156,1986-05-16
57.84199905395508,1986-05-19
59.86615753173828,1986-05-20
60.97024154663086,1986-05-21
62.503700256347656,1986-05-22
64.34385681152344,1986-05-23
65.57064056396484,1986-05-27
66.12261199951172,1986-05-28
65.69330596923828,1986-05-29
62.93305969238281,1986-05-30
60.40866470336914,1986-06-02
60.71565628051758,1986-06-03
61.7592887878418,1986-06-04
60.40866470336914,1986-06-05
60.89982223510742,1986-06-06
59.11945343017578,1986-06-09
58.628360748291016,1986-06-10
58.93528747558594,1986-06-11
59.97896194458008,1986-06-12
63.66239547729492,1986-06-13
62.557369232177734,1986-06-16
61.636497497558594,1986-06-17
62.80291748046875,1986-06-18
62.6801643371582,1986-06-19
62.25042724609375,1986-06-20
60.10171890258789,1986-06-23
61.083980560302734,1986-06-24
62.25042724609375,1986-06-25
62.00484085083008,1986-06-26
62.49601364135742,1986-06-27
63.29408264160156,1986-06-30
63.10993576049805,1986-07-01
63.17125701904297,1986-07-02
64.21492004394531,1986-07-03
62.92568588256836,1986-07-07
61.2681884765625,1986-07-08
62.25042724609375,1986-07-09
61.7592887878418,1986-07-10
61.2681884765625,1986-07-11
60.71565628051758,1986-07-14
59.426429748535156,1986-07-15
60.3472785949707,1986-07-16
61.206764221191406,1986-07-17
61.6978874206543,1986-07-18
63.04848098754883,1986-07-21
63.84661865234375,1986-07-22
65.19721221923828,1986-07-23
65.3199234008789,1986-07-24
65.93382263183594,1986-07-25
64.33769989013672,1986-07-28
64.33769989013672,1986-07-29
65.99528503417969,1986-07-30
66.1794204711914,1986-07-31
65.4427261352539,1986-08-01
64.8288345336914,1986-08-04
62.86433792114258,1986-08-05
63.3554801940918,1986-08-06
63.84661865234375,1986-08-07
64.64469146728516,1986-08-08
66.30221557617188,1986-08-11
68.45091247558594,1986-08-12
68.26671600341797,1986-08-13
68.38947296142578,1986-08-14
69.0034408569336,1986-08-15
67.89838409423828,1986-08-18
67.89838409423828,1986-08-19
67.83699035644531,1986-08-20
67.28446197509766,1986-08-21
66.67052459716797,1986-08-22
66.54778289794922,1986-08-25
67.83699035644531,1986-08-26
67.71422576904297,1986-08-27
69.126220703125,1986-08-28
69.54885864257812,1986-08-29
67.76717376708984,1986-09-02
69.6717300415039,1986-09-03
70.28619384765625,1986-09-04
68.19721984863281,1986-09-05
65.86258697509766,1986-09-08
65.98545837402344,1986-09-09
65.55536651611328,1986-09-10
63.15925216674805,1986-09-11
60.333038330078125,1986-09-12
59.41148376464844,1986-09-15
58.85846710205078,1986-09-16
61.07029724121094,1986-09-17
61.5618782043457,1986-09-18
61.07029724121094,1986-09-19
60.94741439819336,1986-09-22
60.70168685913086,1986-09-23
61.13175964355469,1986-09-24
59.96444320678711,1986-09-25
60.8245735168457,1986-09-26
59.65719985961914,1986-09-29
60.57881546020508,1986-09-30
60.57881546020508,1986-10-01
60.76313400268555,1986-10-02
60.94741439819336,1986-10-03
61.43891525268555,1986-10-06
60.8245735168457,1986-10-07
61.37751007080078,1986-10-08
61.9304313659668,1986-10-09
60.8245735168457,1986-10-10
60.8245735168457,1986-10-13
60.70168685913086,1986-10-14
62.11479949951172,1986-10-15
62.36051559448242,1986-10-16
62.17621994018555,1986-10-17
61.86905288696289,1986-10-20
61.99192810058594,1986-10-21
61.99192810058594,1986-10-22
63.03638458251953,1986-10-23
61.80756759643555,1986-10-24
61.316104888916016,1986-10-27
62.237674713134766,1986-10-28
62.54486846923828,1986-10-29
62.667694091796875,1986-10-30
60.087284088134766,1986-10-31
59.96444320678711,1986-11-03
59.595794677734375,1986-11-04
58.36701202392578,1986-11-05
59.71864700317383,1986-11-06
60.886070251464844,1986-11-07
59.84150695800781,1986-11-10
59.41148376464844,1986-11-11
58.42842102050781,1986-11-12
56.70815658569336,1986-11-13
57.50687026977539,1986-11-14
56.95390701293945,1986-11-17
55.0493049621582,1986-11-18
55.540809631347656,1986-11-19
57.875511169433594,1986-11-20
58.735626220703125,1986-11-21
57.62974548339844,1986-11-24
57.998348236083984,1986-11-25
57.75260543823242,1986-11-26
58.981414794921875,1986-11-28
59.165428161621094,1986-12-01
61.87153625488281,1986-12-02
62.609561920166016,1986-12-03
61.99455261230469,1986-12-04
61.99455261230469,1986-12-05
62.117557525634766,1986-12-08
62.36360168457031,1986-12-09
63.347591400146484,1986-12-10
63.10155487060547,1986-12-11
62.117557525634766,1986-12-12
61.62556838989258,1986-12-15
61.62556838989258,1986-12-16
61.13345718383789,1986-12-17
61.25651931762695,1986-12-18
63.4705924987793,1986-12-19
62.609561920166016,1986-12-22
60.8874626159668,1986-12-23
60.641483306884766,1986-12-24
60.641483306884766,1986-12-26
60.026458740234375,1986-12-29
59.5344352722168,1986-12-30
60.149410247802734,1986-12-31
61.62556838989258,1987-01-02
63.4705924987793,1987-01-05
63.4705924987793,1987-01-06
63.71657943725586,1987-01-07
64.45462799072266,1987-01-08
65.43867492675781,1987-01-09
64.94664764404297,1987-01-12
65.8077163696289,1987-01-13
64.94664764404297,1987-01-14
64.5776138305664,1987-01-15
64.33157348632812,1987-01-16
65.19265747070312,1987-01-19
65.6846694946289,1987-01-20
65.06962585449219,1987-01-21
66.79176330566406,1987-01-22
65.6846694946289,1987-01-23
65.8077163696289,1987-01-26
67.16077423095703,1987-01-27
68.26776885986328,1987-01-28
66.17666625976562,1987-01-29
66.91473388671875,1987-01-30
65.93071746826172,1987-02-02
64.08560943603516,1987-02-03
65.6846694946289,1987-02-04
67.40676879882812,1987-02-05
67.77576446533203,1987-02-06
66.79176330566406,1987-02-09
64.94664764404297,1987-02-10
65.6846694946289,1987-02-11
65.19265747070312,1987-02-12
67.16077423095703,1987-02-13
69.6208267211914,1987-02-17
70.72786712646484,1987-02-18
73.43396759033203,1987-02-19
73.31098937988281,1987-02-20
71.83490753173828,1987-02-23
71.83490753173828,1987-02-24
74.41802215576172,1987-02-25
73.92598724365234,1987-02-26
74.04906463623047,1987-02-27
73.86382293701172,1987-03-02
73.61762237548828,1987-03-03
74.7256088256836,1987-03-04
76.57223510742188,1987-03-05
77.80325317382812,1987-03-06
77.06462097167969,1987-03-09
76.07976531982422,1987-03-10
74.47940063476562,1987-03-11
73.61762237548828,1987-03-12
73.74077606201172,1987-03-13
73.74077606201172,1987-03-16
74.110107421875,1987-03-17
74.110107421875,1987-03-18
74.110107421875,1987-03-19
78.54193115234375,1987-03-20
80.01918029785156,1987-03-23
77.80325317382812,1987-03-24
77.31082153320312,1987-03-25
76.94149017333984,1987-03-26
75.09492492675781,1987-03-27
71.15553283691406,1987-03-30
71.40171813964844,1987-03-31
71.40171813964844,1987-04-01
71.03240203857422,1987-04-02
72.14033508300781,1987-04-03
73.37144470214844,1987-04-06
71.77108764648438,1987-04-07
71.40171813964844,1987-04-08
68.93956756591797,1987-04-09
68.69338989257812,1987-04-10
65.9850845336914,1987-04-13
63.64602279663086,1987-04-14
63.64602279663086,1987-04-15
65.73883056640625,1987-04-16
67.21614837646484,1987-04-20
68.44718933105469,1987-04-21
65.3695297241211,1987-04-22
64.26158905029297,1987-04-23
62.907371520996094,1987-04-24
65.49263000488281,1987-04-27
63.39982223510742,1987-04-28
63.64602279663086,1987-04-29
65.24641418457031,1987-04-30
64.01538848876953,1987-05-01
64.38463592529297,1987-05-04
65.9850845336914,1987-05-05
65.123291015625,1987-05-06
63.769107818603516,1987-05-07
62.16876220703125,1987-05-08
60.56837463378906,1987-05-11
60.69148635864258,1987-05-12
62.16876220703125,1987-05-13
63.03052520751953,1987-05-14
61.676395416259766,1987-05-15
62.538089752197266,1987-05-18
62.045677185058594,1987-05-19
59.95281982421875,1987-05-20
61.183868408203125,1987-05-21
61.43013000488281,1987-05-22
65.00020599365234,1987-05-26
63.89226531982422,1987-05-27
63.15359878540039,1987-05-28
63.39982223510742,1987-05-29
64.07707214355469,1987-06-01
64.07707214355469,1987-06-02
66.54154968261719,1987-06-03
66.54154968261719,1987-06-04
66.29508972167969,1987-06-05
67.52737426757812,1987-06-08
66.78800964355469,1987-06-09
66.41830444335938,1987-06-10
69.00605010986328,1987-06-11
68.88285827636719,1987-06-12
69.99187469482422,1987-06-15
70.60799407958984,1987-06-16
70.7312240600586,1987-06-17
71.22413635253906,1987-06-18
69.49897003173828,1987-06-19
69.99187469482422,1987-06-22
68.88285827636719,1987-06-23
69.25252532958984,1987-06-24
71.10089111328125,1987-06-25
70.23834991455078,1987-06-26
70.48480224609375,1987-06-29
69.86862182617188,1987-06-30
69.99187469482422,1987-07-01
69.86862182617188,1987-07-02
69.86862182617188,1987-07-06
69.99187469482422,1987-07-07
69.74542236328125,1987-07-08
68.63634490966797,1987-07-09
68.38993072509766,1987-07-10
67.52737426757812,1987-07-13
68.02027130126953,1987-07-14
68.26671600341797,1987-07-15
67.89704895019531,1987-07-16
67.7738037109375,1987-07-17
66.78800964355469,1987-07-20
66.04869842529297,1987-07-21
66.78800964355469,1987-07-22
66.9112777709961,1987-07-23
67.89704895019531,1987-07-24
67.52737426757812,1987-07-27
69.12928771972656,1987-07-28
68.63634490966797,1987-07-29
69.62220764160156,1987-07-30
69.00605010986328,1987-07-31
67.28095245361328,1987-08-03
68.02027130126953,1987-08-04
69.00605010986328,1987-08-05
72.3331298828125,1987-08-06
74.30475616455078,1987-08-07
74.42797088623047,1987-08-10
74.92088317871094,1987-08-11
76.39956665039062,1987-08-12
77.26216125488281,1987-08-13
76.89242553710938,1987-08-14
77.87824249267578,1987-08-17
76.64605712890625,1987-08-18
76.52276611328125,1987-08-19
78.37117767333984,1987-08-20
79.48019409179688,1987-08-21
79.60343170166016,1987-08-24
81.82146453857422,1987-08-25
82.06793212890625,1987-08-26
80.83565521240234,1987-08-27
79.97308349609375,1987-08-28
79.99772644042969,1987-08-31
78.70198822021484,1987-09-01
77.46842193603516,1987-09-02
76.23482513427734,1987-09-03
75.00128936767578,1987-09-04
76.85162353515625,1987-09-08
75.61805725097656,1987-09-09
75.74140167236328,1987-09-10
77.83849334716797,1987-09-11
78.82534790039062,1987-09-14
77.09835815429688,1987-09-15
77.71514892578125,1987-09-16
77.96185302734375,1987-09-17
77.96185302734375,1987-09-18
78.20858764648438,1987-09-21
80.18226623535156,1987-09-22
79.56547546386719,1987-09-23
78.33191680908203,1987-09-24
79.31880950927734,1987-09-25
77.71514892578125,1987-09-28
77.96185302734375,1987-09-29
78.82534790039062,1987-09-30
78.82534790039062,1987-10-01
79.6888656616211,1987-10-02
79.19542694091797,1987-10-05
77.46842193603516,1987-10-06
77.22172546386719,1987-10-07
76.72828674316406,1987-10-08
76.35823822021484,1987-10-09
76.97496795654297,1987-10-12
78.20858764648438,1987-10-13
76.35823822021484,1987-10-14
76.48155212402344,1987-10-15
75.12461853027344,1987-10-16
63.28231430053711,1987-10-19
65.37939453125,1987-10-20
66.98308563232422,1987-10-21
65.50274658203125,1987-10-22
67.84656524658203,1987-10-23
61.185264587402344,1987-10-26
64.14584350585938,1987-10-27
63.15898895263672,1987-10-28
65.37939453125,1987-10-29
67.35316467285156,1987-10-30
68.33998107910156,1987-11-02
67.96990203857422,1987-11-03
66.61295318603516,1987-11-04
64.885986328125,1987-11-05
62.41881561279297,1987-11-06
62.41881561279297,1987-11-09
61.431983947753906,1987-11-10
62.912254333496094,1987-11-11
63.28231430053711,1987-11-12
62.17210388183594,1987-11-13
62.17210388183594,1987-11-16
61.308616638183594,1987-11-17
63.65238952636719,1987-11-18
62.78893280029297,1987-11-19
62.66554260253906,1987-11-20
63.40571975708008,1987-11-23
63.15898895263672,1987-11-24
62.17210388183594,1987-11-25
60.198429107666016,1987-11-27
55.57912063598633,1987-11-30
54.714595794677734,1987-12-01
57.061279296875,1987-12-02
54.83808135986328,1987-12-03
56.56722640991211,1987-12-04
57.18479919433594,1987-12-07
57.678802490234375,1987-12-08
58.41990280151367,1987-12-09
54.83808135986328,1987-12-10
54.83808135986328,1987-12-11
57.30828094482422,1987-12-14
58.172855377197266,1987-12-15
58.049339294433594,1987-12-16
58.79041290283203,1987-12-17
62.98969268798828,1987-12-18
61.63111877441406,1987-12-21
60.27252960205078,1987-12-22
61.26060104370117,1987-12-23
60.766563415527344,1987-12-24
59.65498352050781,1987-12-28
59.160919189453125,1987-12-29
59.03742218017578,1987-12-30
59.28444290161133,1987-12-31
62.12514114379883,1988-01-04
62.86616897583008,1988-01-05
61.878170013427734,1988-01-06
61.26060104370117,1988-01-07
56.56722640991211,1988-01-08
56.56722640991211,1988-01-11
56.937774658203125,1988-01-12
57.678802490234375,1988-01-13
58.79041290283203,1988-01-14
59.90195846557617,1988-01-15
59.28444290161133,1988-01-18
57.55527877807617,1988-01-19
55.826175689697266,1988-01-20
58.296356201171875,1988-01-21
57.678802490234375,1988-01-22
59.407981872558594,1988-01-25
58.049339294433594,1988-01-26
58.543365478515625,1988-01-27
