CNC,Date
4.860000133514404,2008-02-27
4.695000171661377,2008-02-28
4.480000019073486,2008-02-29
4.579999923706055,2008-03-03
4.607500076293945,2008-03-04
4.427499771118164,2008-03-05
4.389999866485596,2008-03-06
4.5,2008-03-07
4.309999942779541,2008-03-10
3.8550000190734863,2008-03-11
4.202499866485596,2008-03-12
4.445000171661377,2008-03-13
4.324999809265137,2008-03-14
4.377500057220459,2008-03-17
4.457499980926514,2008-03-18
3.4649999141693115,2008-03-19
3.7249999046325684,2008-03-20
3.677500009536743,2008-03-24
3.7074999809265137,2008-03-25
3.6424999237060547,2008-03-26
3.6449999809265137,2008-03-27
3.5325000286102295,2008-03-28
3.484999895095825,2008-03-31
3.627500057220459,2008-04-01
3.509999990463257,2008-04-02
3.552500009536743,2008-04-03
3.565000057220459,2008-04-04
3.5250000953674316,2008-04-07
3.5824999809265137,2008-04-08
3.4825000762939453,2008-04-09
3.424999952316284,2008-04-10
3.3975000381469727,2008-04-11
3.325000047683716,2008-04-14
3.422499895095825,2008-04-15
3.380000114440918,2008-04-16
3.359999895095825,2008-04-17
3.422499895095825,2008-04-18
3.487499952316284,2008-04-21
3.805000066757202,2008-04-22
3.9725000858306885,2008-04-23
4.022500038146973,2008-04-24
4.210000038146973,2008-04-25
4.382500171661377,2008-04-28
4.610000133514404,2008-04-29
4.59250020980835,2008-04-30
4.662499904632568,2008-05-01
4.547500133514404,2008-05-02
4.582499980926514,2008-05-05
4.625,2008-05-06
4.764999866485596,2008-05-07
4.795000076293945,2008-05-08
4.792500019073486,2008-05-09
4.827499866485596,2008-05-12
4.772500038146973,2008-05-13
4.862500190734863,2008-05-14
4.835000038146973,2008-05-15
4.817500114440918,2008-05-16
4.817500114440918,2008-05-19
4.795000076293945,2008-05-20
5.085000038146973,2008-05-21
5.054999828338623,2008-05-22
4.949999809265137,2008-05-23
5.112500190734863,2008-05-27
5.144999980926514,2008-05-28
5.119999885559082,2008-05-29
5.277500152587891,2008-05-30
5.002500057220459,2008-06-02
5.070000171661377,2008-06-03
5.059999942779541,2008-06-04
5.347499847412109,2008-06-05
5.074999809265137,2008-06-06
5.099999904632568,2008-06-09
4.985000133514404,2008-06-10
4.792500019073486,2008-06-11
4.809999942779541,2008-06-12
4.869999885559082,2008-06-13
4.885000228881836,2008-06-16
4.772500038146973,2008-06-17
4.772500038146973,2008-06-18
4.552499771118164,2008-06-19
4.507500171661377,2008-06-20
4.367499828338623,2008-06-23
4.287499904632568,2008-06-24
4.427499771118164,2008-06-25
4.357500076293945,2008-06-26
4.34499979019165,2008-06-27
4.197500228881836,2008-06-30
4.190000057220459,2008-07-01
4.375,2008-07-02
4.34499979019165,2008-07-03
4.347499847412109,2008-07-07
4.454999923706055,2008-07-08
4.357500076293945,2008-07-09
4.394999980926514,2008-07-10
4.394999980926514,2008-07-11
4.382500171661377,2008-07-14
4.387499809265137,2008-07-15
4.402500152587891,2008-07-16
4.440000057220459,2008-07-17
4.3125,2008-07-18
4.242499828338623,2008-07-21
4.980000019073486,2008-07-22
5.402500152587891,2008-07-23
5.462500095367432,2008-07-24
5.432499885559082,2008-07-25
5.440000057220459,2008-07-28
5.724999904632568,2008-07-29
5.704999923706055,2008-07-30
5.577499866485596,2008-07-31
5.6875,2008-08-01
5.664999961853027,2008-08-04
5.885000228881836,2008-08-05
5.777500152587891,2008-08-06
5.622499942779541,2008-08-07
5.724999904632568,2008-08-08
5.789999961853027,2008-08-11
5.807499885559082,2008-08-12
5.875,2008-08-13
5.877500057220459,2008-08-14
5.802499771118164,2008-08-15
5.570000171661377,2008-08-18
5.485000133514404,2008-08-19
5.449999809265137,2008-08-20
5.659999847412109,2008-08-21
5.945000171661377,2008-08-22
5.795000076293945,2008-08-25
5.84499979019165,2008-08-26
5.912499904632568,2008-08-27
5.752500057220459,2008-08-28
5.644999980926514,2008-08-29
5.747499942779541,2008-09-02
5.71750020980835,2008-09-03
5.747499942779541,2008-09-04
5.622499942779541,2008-09-05
5.860000133514404,2008-09-08
5.769999980926514,2008-09-09
5.974999904632568,2008-09-10
5.997499942779541,2008-09-11
6.072500228881836,2008-09-12
5.849999904632568,2008-09-15
5.6875,2008-09-16
5.167500019073486,2008-09-17
5.152500152587891,2008-09-18
5.875,2008-09-19
5.697500228881836,2008-09-22
5.554999828338623,2008-09-23
5.552499771118164,2008-09-24
5.599999904632568,2008-09-25
5.630000114440918,2008-09-26
5.389999866485596,2008-09-29
5.127500057220459,2008-09-30
5.212500095367432,2008-10-01
4.980000019073486,2008-10-02
5.320000171661377,2008-10-03
5.074999809265137,2008-10-06
4.989999771118164,2008-10-07
4.822500228881836,2008-10-08
4.622499942779541,2008-10-09
4.872499942779541,2008-10-10
5.0625,2008-10-13
5.179999828338623,2008-10-14
4.775000095367432,2008-10-15
5.135000228881836,2008-10-16
5.045000076293945,2008-10-17
5.0,2008-10-20
4.875,2008-10-21
4.747499942779541,2008-10-22
4.492499828338623,2008-10-23
4.400000095367432,2008-10-24
4.432499885559082,2008-10-27
4.815000057220459,2008-10-28
4.644999980926514,2008-10-29
4.607500076293945,2008-10-30
4.710000038146973,2008-10-31
4.802499771118164,2008-11-03
5.0,2008-11-04
5.125,2008-11-05
4.889999866485596,2008-11-06
4.887499809265137,2008-11-07
4.494999885559082,2008-11-10
4.412499904632568,2008-11-11
4.28000020980835,2008-11-12
4.577499866485596,2008-11-13
4.315000057220459,2008-11-14
4.300000190734863,2008-11-17
4.375,2008-11-18
4.235000133514404,2008-11-19
4.057499885559082,2008-11-20
4.28249979019165,2008-11-21
4.349999904632568,2008-11-24
4.394999980926514,2008-11-25
4.567500114440918,2008-11-26
4.625,2008-11-28
4.090000152587891,2008-12-01
4.204999923706055,2008-12-02
4.3125,2008-12-03
4.130000114440918,2008-12-04
4.454999923706055,2008-12-05
4.480000019073486,2008-12-08
4.227499961853027,2008-12-09
4.255000114440918,2008-12-10
4.027500152587891,2008-12-11
3.990000009536743,2008-12-12
3.942500114440918,2008-12-15
4.014999866485596,2008-12-16
4.235000133514404,2008-12-17
4.434999942779541,2008-12-18
4.820000171661377,2008-12-19
4.800000190734863,2008-12-22
4.849999904632568,2008-12-23
4.802499771118164,2008-12-24
4.962500095367432,2008-12-26
4.889999866485596,2008-12-29
5.022500038146973,2008-12-30
4.927499771118164,2008-12-31
4.892499923706055,2009-01-02
4.914999961853027,2009-01-05
5.090000152587891,2009-01-06
5.087500095367432,2009-01-07
5.127500057220459,2009-01-08
5.050000190734863,2009-01-09
5.132500171661377,2009-01-12
4.980000019073486,2009-01-13
4.702499866485596,2009-01-14
4.732500076293945,2009-01-15
4.769999980926514,2009-01-16
4.510000228881836,2009-01-20
4.642499923706055,2009-01-21
4.664999961853027,2009-01-22
4.557499885559082,2009-01-23
4.53000020980835,2009-01-26
4.582499980926514,2009-01-27
4.567500114440918,2009-01-28
4.494999885559082,2009-01-29
4.432499885559082,2009-01-30
4.552499771118164,2009-02-02
4.712500095367432,2009-02-03
4.619999885559082,2009-02-04
4.809999942779541,2009-02-05
4.962500095367432,2009-02-06
4.837500095367432,2009-02-09
5.197500228881836,2009-02-10
5.454999923706055,2009-02-11
5.567500114440918,2009-02-12
5.454999923706055,2009-02-13
5.382500171661377,2009-02-17
5.364999771118164,2009-02-18
5.40500020980835,2009-02-19
5.300000190734863,2009-02-20
5.034999847412109,2009-02-23
5.230000019073486,2009-02-24
4.877500057220459,2009-02-25
4.480000019073486,2009-02-26
4.244999885559082,2009-02-27
4.002500057220459,2009-03-02
4.022500038146973,2009-03-03
4.065000057220459,2009-03-04
3.759999990463257,2009-03-05
3.875,2009-03-06
3.8375000953674316,2009-03-09
4.002500057220459,2009-03-10
3.9049999713897705,2009-03-11
4.147500038146973,2009-03-12
4.269999980926514,2009-03-13
4.164999961853027,2009-03-16
4.414999961853027,2009-03-17
4.320000171661377,2009-03-18
4.150000095367432,2009-03-19
3.9800000190734863,2009-03-20
4.130000114440918,2009-03-23
3.8924999237060547,2009-03-24
4.034999847412109,2009-03-25
4.125,2009-03-26
4.284999847412109,2009-03-27
4.329999923706055,2009-03-30
4.505000114440918,2009-03-31
4.422500133514404,2009-04-01
4.807499885559082,2009-04-02
4.965000152587891,2009-04-03
4.807499885559082,2009-04-06
4.590000152587891,2009-04-07
4.702499866485596,2009-04-08
5.082499980926514,2009-04-09
5.09499979019165,2009-04-13
4.977499961853027,2009-04-14
5.074999809265137,2009-04-15
4.927499771118164,2009-04-16
4.914999961853027,2009-04-17
4.824999809265137,2009-04-20
4.880000114440918,2009-04-21
4.840000152587891,2009-04-22
4.672500133514404,2009-04-23
4.6875,2009-04-24
4.927499771118164,2009-04-27
4.84499979019165,2009-04-28
4.715000152587891,2009-04-29
4.59250020980835,2009-04-30
4.53249979019165,2009-05-01
4.625,2009-05-04
4.53249979019165,2009-05-05
4.577499866485596,2009-05-06
4.817500114440918,2009-05-07
4.954999923706055,2009-05-08
4.767499923706055,2009-05-11
4.667500019073486,2009-05-12
4.597499847412109,2009-05-13
4.697500228881836,2009-05-14
4.605000019073486,2009-05-15
4.599999904632568,2009-05-18
4.727499961853027,2009-05-19
4.942500114440918,2009-05-20
4.84250020980835,2009-05-21
4.489999771118164,2009-05-22
4.637499809265137,2009-05-26
4.552499771118164,2009-05-27
4.53000020980835,2009-05-28
4.545000076293945,2009-05-29
4.489999771118164,2009-06-01
4.537499904632568,2009-06-02
4.630000114440918,2009-06-03
4.664999961853027,2009-06-04
4.664999961853027,2009-06-05
4.59499979019165,2009-06-08
4.557499885559082,2009-06-09
4.434999942779541,2009-06-10
4.457499980926514,2009-06-11
4.452499866485596,2009-06-12
4.392499923706055,2009-06-15
4.440000057220459,2009-06-16
4.53249979019165,2009-06-17
4.712500095367432,2009-06-18
5.010000228881836,2009-06-19
4.974999904632568,2009-06-22
5.0,2009-06-23
4.752500057220459,2009-06-24
4.929999828338623,2009-06-25
5.122499942779541,2009-06-26
5.090000152587891,2009-06-29
4.994999885559082,2009-06-30
5.077499866485596,2009-07-01
4.840000152587891,2009-07-02
4.775000095367432,2009-07-06
4.875,2009-07-07
4.797500133514404,2009-07-08
4.65749979019165,2009-07-09
4.679999828338623,2009-07-10
4.800000190734863,2009-07-13
4.71999979019165,2009-07-14
4.724999904632568,2009-07-15
4.632500171661377,2009-07-16
4.539999961853027,2009-07-17
4.46750020980835,2009-07-20
4.480000019073486,2009-07-21
4.537499904632568,2009-07-22
4.635000228881836,2009-07-23
4.610000133514404,2009-07-24
4.494999885559082,2009-07-27
4.849999904632568,2009-07-28
5.025000095367432,2009-07-29
4.987500190734863,2009-07-30
4.827499866485596,2009-07-31
4.800000190734863,2009-08-03
4.75,2009-08-04
4.512499809265137,2009-08-05
4.510000228881836,2009-08-06
4.5625,2009-08-07
4.53249979019165,2009-08-10
4.5,2009-08-11
4.494999885559082,2009-08-12
4.525000095367432,2009-08-13
4.380000114440918,2009-08-14
4.559999942779541,2009-08-17
4.550000190734863,2009-08-18
4.559999942779541,2009-08-19
4.632500171661377,2009-08-20
4.652500152587891,2009-08-21
4.570000171661377,2009-08-24
4.5,2009-08-25
4.482500076293945,2009-08-26
4.457499980926514,2009-08-27
4.377500057220459,2009-08-28
4.327499866485596,2009-08-31
4.255000114440918,2009-09-01
4.442500114440918,2009-09-02
4.375,2009-09-03
4.507500171661377,2009-09-04
4.462500095367432,2009-09-08
4.565000057220459,2009-09-09
4.752500057220459,2009-09-10
4.90500020980835,2009-09-11
4.84250020980835,2009-09-14
4.815000057220459,2009-09-15
4.78249979019165,2009-09-16
4.757500171661377,2009-09-17
4.777500152587891,2009-09-18
4.769999980926514,2009-09-21
4.695000171661377,2009-09-22
4.807499885559082,2009-09-23
4.724999904632568,2009-09-24
4.732500076293945,2009-09-25
4.885000228881836,2009-09-28
4.832499980926514,2009-09-29
4.735000133514404,2009-09-30
4.574999809265137,2009-10-01
4.512499809265137,2009-10-02
4.442500114440918,2009-10-05
4.505000114440918,2009-10-06
4.5,2009-10-07
4.425000190734863,2009-10-08
4.662499904632568,2009-10-09
4.737500190734863,2009-10-12
4.637499809265137,2009-10-13
4.697500228881836,2009-10-14
4.617499828338623,2009-10-15
4.557499885559082,2009-10-16
4.565000057220459,2009-10-19
4.570000171661377,2009-10-20
4.514999866485596,2009-10-21
4.622499942779541,2009-10-22
4.5,2009-10-23
4.335000038146973,2009-10-26
4.579999923706055,2009-10-27
4.590000152587891,2009-10-28
4.590000152587891,2009-10-29
4.457499980926514,2009-10-30
4.429999828338623,2009-11-02
4.387499809265137,2009-11-03
4.522500038146973,2009-11-04
4.664999961853027,2009-11-05
4.809999942779541,2009-11-06
4.769999980926514,2009-11-09
4.747499942779541,2009-11-10
4.760000228881836,2009-11-11
4.695000171661377,2009-11-12
4.652500152587891,2009-11-13
4.739999771118164,2009-11-16
4.639999866485596,2009-11-17
4.574999809265137,2009-11-18
4.5,2009-11-19
4.505000114440918,2009-11-20
4.632500171661377,2009-11-23
4.71999979019165,2009-11-24
4.71750020980835,2009-11-25
4.732500076293945,2009-11-27
4.704999923706055,2009-11-30
4.817500114440918,2009-12-01
4.775000095367432,2009-12-02
4.644999980926514,2009-12-03
4.760000228881836,2009-12-04
4.78000020980835,2009-12-07
4.789999961853027,2009-12-08
4.744999885559082,2009-12-09
4.797500133514404,2009-12-10
4.792500019073486,2009-12-11
4.869999885559082,2009-12-14
5.005000114440918,2009-12-15
5.257500171661377,2009-12-16
5.175000190734863,2009-12-17
5.204999923706055,2009-12-18
5.327499866485596,2009-12-21
5.375,2009-12-22
5.477499961853027,2009-12-23
5.480000019073486,2009-12-24
5.440000057220459,2009-12-28
5.40749979019165,2009-12-29
5.40749979019165,2009-12-30
5.292500019073486,2009-12-31
5.425000190734863,2010-01-04
5.252500057220459,2010-01-05
5.315000057220459,2010-01-06
5.447500228881836,2010-01-07
5.392499923706055,2010-01-08
5.349999904632568,2010-01-11
5.329999923706055,2010-01-12
5.425000190734863,2010-01-13
5.5,2010-01-14
5.510000228881836,2010-01-15
5.25,2010-01-19
4.889999866485596,2010-01-20
4.852499961853027,2010-01-21
4.985000133514404,2010-01-22
4.947500228881836,2010-01-25
4.862500190734863,2010-01-26
4.922500133514404,2010-01-27
4.880000114440918,2010-01-28
4.8125,2010-01-29
4.820000171661377,2010-02-01
4.807499885559082,2010-02-02
4.777500152587891,2010-02-03
4.635000228881836,2010-02-04
4.599999904632568,2010-02-05
4.519999980926514,2010-02-08
4.574999809265137,2010-02-09
4.505000114440918,2010-02-10
4.494999885559082,2010-02-11
4.537499904632568,2010-02-12
4.507500171661377,2010-02-16
4.512499809265137,2010-02-17
4.522500038146973,2010-02-18
4.547500133514404,2010-02-19
4.507500171661377,2010-02-22
4.492499828338623,2010-02-23
4.46999979019165,2010-02-24
4.480000019073486,2010-02-25
4.46750020980835,2010-02-26
4.552499771118164,2010-03-01
4.637499809265137,2010-03-02
4.639999866485596,2010-03-03
4.647500038146973,2010-03-04
4.65749979019165,2010-03-05
4.625,2010-03-08
4.477499961853027,2010-03-09
4.487500190734863,2010-03-10
4.574999809265137,2010-03-11
4.519999980926514,2010-03-12
4.642499923706055,2010-03-15
4.797500133514404,2010-03-16
4.914999961853027,2010-03-17
5.162499904632568,2010-03-18
5.457499980926514,2010-03-19
6.034999847412109,2010-03-22
6.059999942779541,2010-03-23
6.065000057220459,2010-03-24
6.027500152587891,2010-03-25
5.880000114440918,2010-03-26
6.03000020980835,2010-03-29
6.012499809265137,2010-03-30
6.010000228881836,2010-03-31
6.147500038146973,2010-04-01
6.162499904632568,2010-04-05
6.147500038146973,2010-04-06
6.067500114440918,2010-04-07
6.022500038146973,2010-04-08
6.050000190734863,2010-04-09
6.03249979019165,2010-04-12
5.974999904632568,2010-04-13
6.077499866485596,2010-04-14
6.177499771118164,2010-04-15
6.114999771118164,2010-04-16
6.289999961853027,2010-04-19
6.40749979019165,2010-04-20
6.269999980926514,2010-04-21
6.292500019073486,2010-04-22
6.355000019073486,2010-04-23
6.164999961853027,2010-04-26
6.037499904632568,2010-04-27
5.989999771118164,2010-04-28
5.982500076293945,2010-04-29
5.724999904632568,2010-04-30
5.772500038146973,2010-05-03
5.579999923706055,2010-05-04
5.587500095367432,2010-05-05
5.4375,2010-05-06
5.257500171661377,2010-05-07
5.522500038146973,2010-05-10
5.567500114440918,2010-05-11
5.722499847412109,2010-05-12
5.630000114440918,2010-05-13
5.764999866485596,2010-05-14
5.769999980926514,2010-05-17
5.742499828338623,2010-05-18
5.760000228881836,2010-05-19
5.422500133514404,2010-05-20
5.414999961853027,2010-05-21
5.340000152587891,2010-05-24
5.337500095367432,2010-05-25
5.497499942779541,2010-05-26
5.670000076293945,2010-05-27
5.704999923706055,2010-05-28
5.579999923706055,2010-06-01
5.519999980926514,2010-06-02
5.704999923706055,2010-06-03
5.894999980926514,2010-06-04
5.902500152587891,2010-06-07
5.757500171661377,2010-06-08
5.659999847412109,2010-06-09
5.692500114440918,2010-06-10
5.727499961853027,2010-06-11
5.707499980926514,2010-06-14
5.772500038146973,2010-06-15
5.777500152587891,2010-06-16
5.835000038146973,2010-06-17
5.914999961853027,2010-06-18
5.857500076293945,2010-06-21
5.602499961853027,2010-06-22
5.809999942779541,2010-06-23
5.677499771118164,2010-06-24
5.652500152587891,2010-06-25
5.525000095367432,2010-06-28
5.309999942779541,2010-06-29
5.375,2010-06-30
5.287499904632568,2010-07-01
5.335000038146973,2010-07-02
5.387499809265137,2010-07-06
5.269999980926514,2010-07-07
5.232500076293945,2010-07-08
5.212500095367432,2010-07-09
5.15749979019165,2010-07-12
5.34250020980835,2010-07-13
5.452499866485596,2010-07-14
5.474999904632568,2010-07-15
5.25,2010-07-16
5.230000019073486,2010-07-19
5.315000057220459,2010-07-20
5.059999942779541,2010-07-21
5.172500133514404,2010-07-22
5.302499771118164,2010-07-23
5.429999828338623,2010-07-26
5.539999961853027,2010-07-27
5.139999866485596,2010-07-28
5.097499847412109,2010-07-29
5.327499866485596,2010-07-30
5.422500133514404,2010-08-02
5.534999847412109,2010-08-03
5.662499904632568,2010-08-04
5.487500190734863,2010-08-05
5.474999904632568,2010-08-06
5.474999904632568,2010-08-09
5.492499828338623,2010-08-10
5.297500133514404,2010-08-11
5.232500076293945,2010-08-12
5.257500171661377,2010-08-13
5.28249979019165,2010-08-16
5.244999885559082,2010-08-17
5.292500019073486,2010-08-18
5.127500057220459,2010-08-19
5.074999809265137,2010-08-20
5.179999828338623,2010-08-23
5.082499980926514,2010-08-24
5.164999961853027,2010-08-25
5.377500057220459,2010-08-26
5.462500095367432,2010-08-27
5.210000038146973,2010-08-30
5.054999828338623,2010-08-31
5.152500152587891,2010-09-01
5.142499923706055,2010-09-02
5.364999771118164,2010-09-03
5.244999885559082,2010-09-07
5.28249979019165,2010-09-08
5.332499980926514,2010-09-09
5.420000076293945,2010-09-10
5.53249979019165,2010-09-13
5.5,2010-09-14
5.552499771118164,2010-09-15
5.487500190734863,2010-09-16
5.472499847412109,2010-09-17
5.577499866485596,2010-09-20
5.545000076293945,2010-09-21
5.517499923706055,2010-09-22
5.324999809265137,2010-09-23
5.497499942779541,2010-09-24
5.527500152587891,2010-09-27
5.732500076293945,2010-09-28
5.775000095367432,2010-09-29
5.897500038146973,2010-09-30
5.84250020980835,2010-10-01
5.707499980926514,2010-10-04
5.852499961853027,2010-10-05
5.789999961853027,2010-10-06
5.769999980926514,2010-10-07
5.875,2010-10-08
5.929999828338623,2010-10-11
6.010000228881836,2010-10-12
6.042500019073486,2010-10-13
6.050000190734863,2010-10-14
6.125,2010-10-15
6.179999828338623,2010-10-18
5.997499942779541,2010-10-19
6.074999809265137,2010-10-20
5.972499847412109,2010-10-21
6.072500228881836,2010-10-22
6.110000133514404,2010-10-25
5.702499866485596,2010-10-26
5.707499980926514,2010-10-27
5.625,2010-10-28
5.579999923706055,2010-10-29
5.577499866485596,2010-11-01
5.715000152587891,2010-11-02
5.59250020980835,2010-11-03
5.707499980926514,2010-11-04
5.65749979019165,2010-11-05
5.662499904632568,2010-11-08
5.552499771118164,2010-11-09
5.457499980926514,2010-11-10
5.519999980926514,2010-11-11
5.512499809265137,2010-11-12
5.510000228881836,2010-11-15
5.485000133514404,2010-11-16
5.650000095367432,2010-11-17
5.684999942779541,2010-11-18
5.65500020980835,2010-11-19
5.792500019073486,2010-11-22
5.75,2010-11-23
5.867499828338623,2010-11-24
5.78249979019165,2010-11-26
5.849999904632568,2010-11-29
5.8125,2010-11-30
5.892499923706055,2010-12-01
5.954999923706055,2010-12-02
5.992499828338623,2010-12-03
5.992499828338623,2010-12-06
5.965000152587891,2010-12-07
6.172500133514404,2010-12-08
5.992499828338623,2010-12-09
6.059999942779541,2010-12-10
5.96999979019165,2010-12-13
6.082499980926514,2010-12-14
6.144999980926514,2010-12-15
6.272500038146973,2010-12-16
6.349999904632568,2010-12-17
6.462500095367432,2010-12-20
6.517499923706055,2010-12-21
6.519999980926514,2010-12-22
6.512499809265137,2010-12-23
6.497499942779541,2010-12-27
6.460000038146973,2010-12-28
6.577499866485596,2010-12-29
6.429999828338623,2010-12-30
6.335000038146973,2010-12-31
6.605000019073486,2011-01-03
6.559999942779541,2011-01-04
6.525000095367432,2011-01-05
6.882500171661377,2011-01-06
6.934999942779541,2011-01-07
6.945000171661377,2011-01-10
6.940000057220459,2011-01-11
6.892499923706055,2011-01-12
6.977499961853027,2011-01-13
7.287499904632568,2011-01-14
7.284999847412109,2011-01-18
6.742499828338623,2011-01-19
6.449999809265137,2011-01-20
6.369999885559082,2011-01-21
6.409999847412109,2011-01-24
6.662499904632568,2011-01-25
6.925000190734863,2011-01-26
7.002500057220459,2011-01-27
6.820000171661377,2011-01-28
6.929999828338623,2011-01-31
7.072500228881836,2011-02-01
6.952499866485596,2011-02-02
7.045000076293945,2011-02-03
6.985000133514404,2011-02-04
6.9375,2011-02-07
7.302499771118164,2011-02-08
7.389999866485596,2011-02-09
7.34250020980835,2011-02-10
7.392499923706055,2011-02-11
7.429999828338623,2011-02-14
7.380000114440918,2011-02-15
7.482500076293945,2011-02-16
7.46999979019165,2011-02-17
7.59250020980835,2011-02-18
7.389999866485596,2011-02-22
7.102499961853027,2011-02-23
7.324999809265137,2011-02-24
7.550000190734863,2011-02-25
7.617499828338623,2011-02-28
7.369999885559082,2011-03-01
7.497499942779541,2011-03-02
7.702499866485596,2011-03-03
7.664999961853027,2011-03-04
7.664999961853027,2011-03-07
7.807499885559082,2011-03-08
7.894999980926514,2011-03-09
7.75,2011-03-10
7.702499866485596,2011-03-11
7.512499809265137,2011-03-14
7.427499771118164,2011-03-15
7.262499809265137,2011-03-16
7.322500228881836,2011-03-17
7.382500171661377,2011-03-18
7.572500228881836,2011-03-21
7.514999866485596,2011-03-22
7.5,2011-03-23
7.715000152587891,2011-03-24
7.762499809265137,2011-03-25
7.867499828338623,2011-03-28
8.057499885559082,2011-03-29
8.180000305175781,2011-03-30
8.244999885559082,2011-03-31
8.375,2011-04-01
8.492500305175781,2011-04-04
8.357500076293945,2011-04-05
8.234999656677246,2011-04-06
8.170000076293945,2011-04-07
8.02750015258789,2011-04-08
8.037500381469727,2011-04-11
8.005000114440918,2011-04-12
8.072500228881836,2011-04-13
8.072500228881836,2011-04-14
8.164999961853027,2011-04-15
7.864999771118164,2011-04-18
7.980000019073486,2011-04-19
8.03499984741211,2011-04-20
8.234999656677246,2011-04-21
8.037500381469727,2011-04-25
8.545000076293945,2011-04-26
8.914999961853027,2011-04-27
8.949999809265137,2011-04-28
9.057499885559082,2011-04-29
9.100000381469727,2011-05-02
8.875,2011-05-03
8.640000343322754,2011-05-04
8.555000305175781,2011-05-05
8.694999694824219,2011-05-06
8.824999809265137,2011-05-09
8.887499809265137,2011-05-10
9.307499885559082,2011-05-11
8.637499809265137,2011-05-12
8.72249984741211,2011-05-13
8.6225004196167,2011-05-16
8.577500343322754,2011-05-17
8.7524995803833,2011-05-18
8.952500343322754,2011-05-19
8.8100004196167,2011-05-20
8.552499771118164,2011-05-23
8.552499771118164,2011-05-24
8.52750015258789,2011-05-25
8.675000190734863,2011-05-26
8.667499542236328,2011-05-27
8.699999809265137,2011-05-31
8.537500381469727,2011-06-01
8.734999656677246,2011-06-02
8.600000381469727,2011-06-03
8.412500381469727,2011-06-06
8.470000267028809,2011-06-07
8.449999809265137,2011-06-08
8.40999984741211,2011-06-09
8.244999885559082,2011-06-10
8.289999961853027,2011-06-13
8.487500190734863,2011-06-14
8.327500343322754,2011-06-15
8.317500114440918,2011-06-16
8.15999984741211,2011-06-17
8.369999885559082,2011-06-20
8.579999923706055,2011-06-21
8.467499732971191,2011-06-22
8.582500457763672,2011-06-23
8.462499618530273,2011-06-24
8.617500305175781,2011-06-27
8.917499542236328,2011-06-28
8.9399995803833,2011-06-29
8.882499694824219,2011-06-30
8.982500076293945,2011-07-01
9.102499961853027,2011-07-05
9.1875,2011-07-06
9.467499732971191,2011-07-07
9.25,2011-07-08
9.03499984741211,2011-07-11
9.095000267028809,2011-07-12
9.092499732971191,2011-07-13
8.947500228881836,2011-07-14
8.817500114440918,2011-07-15
8.710000038146973,2011-07-18
8.8149995803833,2011-07-19
8.84749984741211,2011-07-20
9.022500038146973,2011-07-21
8.925000190734863,2011-07-22
8.5625,2011-07-25
9.082500457763672,2011-07-26
8.842499732971191,2011-07-27
8.787500381469727,2011-07-28
8.202500343322754,2011-07-29
7.897500038146973,2011-08-01
7.675000190734863,2011-08-02
7.710000038146973,2011-08-03
7.417500019073486,2011-08-04
7.224999904632568,2011-08-05
6.579999923706055,2011-08-08
7.002500057220459,2011-08-09
6.710000038146973,2011-08-10
7.224999904632568,2011-08-11
7.425000190734863,2011-08-12
7.617499828338623,2011-08-15
7.565000057220459,2011-08-16
7.610000133514404,2011-08-17
7.172500133514404,2011-08-18
7.15500020980835,2011-08-19
7.039999961853027,2011-08-22
7.477499961853027,2011-08-23
7.574999809265137,2011-08-24
7.34250020980835,2011-08-25
7.590000152587891,2011-08-26
7.857500076293945,2011-08-29
7.962500095367432,2011-08-30
7.972499847412109,2011-08-31
7.914999961853027,2011-09-01
7.71999979019165,2011-09-02
7.697500228881836,2011-09-06
7.992499828338623,2011-09-07
7.775000095367432,2011-09-08
7.462500095367432,2011-09-09
7.397500038146973,2011-09-12
7.510000228881836,2011-09-13
7.400000095367432,2011-09-14
7.752500057220459,2011-09-15
7.847499847412109,2011-09-16
7.787499904632568,2011-09-19
7.802499771118164,2011-09-20
7.565000057220459,2011-09-21
7.315000057220459,2011-09-22
7.397500038146973,2011-09-23
7.550000190734863,2011-09-26
7.755000114440918,2011-09-27
7.434999942779541,2011-09-28
7.297500133514404,2011-09-29
7.167500019073486,2011-09-30
6.635000228881836,2011-10-03
6.78000020980835,2011-10-04
6.882500171661377,2011-10-05
7.047500133514404,2011-10-06
6.84250020980835,2011-10-07
7.117499828338623,2011-10-10
7.045000076293945,2011-10-11
7.050000190734863,2011-10-12
7.105000019073486,2011-10-13
7.127500057220459,2011-10-14
6.824999809265137,2011-10-17
6.857500076293945,2011-10-18
6.849999904632568,2011-10-19
6.960000038146973,2011-10-20
7.057499885559082,2011-10-21
7.267499923706055,2011-10-24
7.934999942779541,2011-10-25
8.1850004196167,2011-10-26
8.697500228881836,2011-10-27
8.890000343322754,2011-10-28
8.787500381469727,2011-10-31
8.574999809265137,2011-11-01
8.71500015258789,2011-11-02
8.787500381469727,2011-11-03
8.829999923706055,2011-11-04
8.8149995803833,2011-11-07
8.864999771118164,2011-11-08
8.5649995803833,2011-11-09
8.555000305175781,2011-11-10
8.864999771118164,2011-11-11
8.867500305175781,2011-11-14
9.085000038146973,2011-11-15
9.052499771118164,2011-11-16
9.079999923706055,2011-11-17
9.125,2011-11-18
9.069999694824219,2011-11-21
9.172499656677246,2011-11-22
