EQR,Date
11.865532875061035,2009-05-11
11.792644500732422,2009-05-12
11.07935905456543,2009-05-13
11.839502334594727,2009-05-14
11.475050926208496,2009-05-15
12.693357467651367,2009-05-18
12.172714233398438,2009-05-19
11.95925235748291,2009-05-20
12.000904083251953,2009-05-21
11.652069091796875,2009-05-22
12.313288688659668,2009-05-26
11.719755172729492,2009-05-27
12.203957557678223,2009-05-28
12.672540664672852,2009-05-29
13.14632511138916,2009-06-01
12.62568187713623,2009-06-02
12.813111305236816,2009-06-03
13.010956764221191,2009-06-04
12.828727722167969,2009-06-05
12.8807954788208,2009-06-08
13.005748748779297,2009-06-09
12.55799674987793,2009-06-10
12.251440048217773,2009-06-11
12.703032493591309,2009-06-12
12.070802688598633,2009-06-15
11.863603591918945,2009-06-16
11.640466690063477,2009-06-17
11.959236145019531,2009-06-18
11.895482063293457,2009-06-19
11.412013053894043,2009-06-22
11.502330780029297,2009-06-23
11.656404495239258,2009-06-24
11.778600692749023,2009-06-25
11.831727027893066,2009-06-26
11.762657165527344,2009-06-29
11.810474395751953,2009-06-30
11.863603591918945,2009-07-01
11.156994819641113,2009-07-02
11.459826469421387,2009-07-06
10.854162216186523,2009-07-07
10.646960258483887,2009-07-08
10.386634826660156,2009-07-09
10.232558250427246,2009-07-10
10.769159317016602,2009-07-13
10.753219604492188,2009-07-14
11.029487609863281,2009-07-15
11.114492416381836,2009-07-16
10.641650199890137,2009-07-17
11.098550796508789,2009-07-20
10.960419654846191,2009-07-21
11.002922058105469,2009-07-22
11.43326187133789,2009-07-23
11.279190063476562,2009-07-24
11.55545711517334,2009-07-27
11.794539451599121,2009-07-28
11.619211196899414,2009-07-29
12.548961639404297,2009-07-30
12.750853538513184,2009-07-31
12.984618186950684,2009-08-03
13.861241340637207,2009-08-04
14.668795585632324,2009-08-05
14.881306648254395,2009-08-06
15.965128898620605,2009-08-07
15.401968955993652,2009-08-10
14.748486518859863,2009-08-11
14.76974105834961,2009-08-12
14.796299934387207,2009-08-13
14.4934663772583,2009-08-14
13.887803077697754,2009-08-17
14.16938304901123,2009-08-18
14.025938034057617,2009-08-19
14.573159217834473,2009-08-20
14.69005298614502,2009-08-21
14.583782196044922,2009-08-24
14.53597640991211,2009-08-25
14.780364036560059,2009-08-26
14.82286548614502,2009-08-27
14.76974105834961,2009-08-28
14.509404182434082,2009-08-31
13.877177238464355,2009-09-01
13.765605926513672,2009-09-02
14.063126564025879,2009-09-03
14.16407585144043,2009-09-04
14.647538185119629,2009-09-08
15.285083770751953,2009-09-09
15.534785270690918,2009-09-10
15.486969947814941,2009-09-11
15.94387149810791,2009-09-14
16.236085891723633,2009-09-15
16.995817184448242,2009-09-16
16.973264694213867,2009-09-17
17.04845428466797,2009-09-18
17.0216007232666,2009-09-21
17.644472122192383,2009-09-22
16.77996826171875,2009-09-23
16.318178176879883,2009-09-24
16.237634658813477,2009-09-25
16.892724990844727,2009-09-28
16.495378494262695,2009-09-29
16.484630584716797,2009-09-30
15.518115043640137,2009-10-01
15.367759704589844,2009-10-02
15.775850296020508,2009-10-05
15.571808815002441,2009-10-06
15.58791732788086,2009-10-07
16.00674819946289,2009-10-08
16.221527099609375,2009-10-09
16.216157913208008,2009-10-12
15.920829772949219,2009-10-13
16.33966064453125,2009-10-14
16.0926570892334,2009-10-15
15.604026794433594,2009-10-16
15.899353981018066,2009-10-19
15.593283653259277,2009-10-20
15.212042808532715,2009-10-21
15.657713890075684,2009-10-22
15.555697441101074,2009-10-23
15.63087272644043,2009-10-26
15.432199478149414,2009-10-27
14.79858684539795,2009-10-28
15.604026794433594,2009-10-29
15.507375717163086,2009-10-30
15.507375717163086,2009-11-02
