CAG,Date
1.670685052871704,1986-09-05
1.6671444177627563,1986-09-08
1.6671444177627563,1986-09-09
1.656524896621704,1986-09-10
1.5220210552215576,1986-09-11
1.4158333539962769,1986-09-12
1.4441494941711426,1986-09-15
1.4653878211975098,1986-09-16
1.4724668264389038,1986-09-17
1.5397194623947144,1986-09-18
1.5361794233322144,1986-09-19
1.5397194623947144,1986-09-22
1.5432580709457397,1986-09-23
1.5574164390563965,1986-09-24
1.5432580709457397,1986-09-25
1.5467984676361084,1986-09-26
1.525560736656189,1986-09-29
1.5149425268173218,1986-09-30
1.5503376722335815,1986-10-01
1.5467984676361084,1986-10-02
1.5644965171813965,1986-10-03
1.5928122997283936,1986-10-06
1.6140497922897339,1986-10-07
1.6246685981750488,1986-10-08
1.6140497922897339,1986-10-09
1.6211289167404175,1986-10-10
1.6529860496520996,1986-10-13
1.6848433017730713,1986-10-14
1.6742233037948608,1986-10-15
1.6742233037948608,1986-10-16
1.670685052871704,1986-10-17
1.6251230239868164,1986-10-20
1.5967369079589844,1986-10-21
1.5967369079589844,1986-10-22
1.6109299659729004,1986-10-23
1.5896402597427368,1986-10-24
1.568351149559021,1986-10-27
1.5506088733673096,1986-10-28
1.5967369079589844,1986-10-29
1.6464134454727173,1986-10-30
1.6677032709121704,1986-10-31
1.664154291152954,1986-11-03
1.6535098552703857,1986-11-04
1.6889934539794922,1986-11-05
1.6889934539794922,1986-11-06
1.6925404071807861,1986-11-07
1.6960889101028442,1986-11-10
1.713830828666687,1986-11-11
1.7244757413864136,1986-11-12
1.6889934539794922,1986-11-13
1.7031859159469604,1986-11-14
1.7244757413864136,1986-11-17
1.6464134454727173,1986-11-18
1.6464134454727173,1986-11-19
1.6606061458587646,1986-11-20
1.6960889101028442,1986-11-21
1.6996386051177979,1986-11-24
1.6960889101028442,1986-11-25
1.7031859159469604,1986-11-26
1.7031859159469604,1986-11-28
1.7244757413864136,1986-12-01
1.759960412979126,1986-12-02
1.7883449792861938,1986-12-03
1.802538514137268,1986-12-04
1.7670550346374512,1986-12-05
1.7954431772232056,1986-12-08
1.7741518020629883,1986-12-09
1.7954431772232056,1986-12-10
1.7883449792861938,1986-12-11
1.759960412979126,1986-12-12
1.7031859159469604,1986-12-15
1.7528620958328247,1986-12-16
1.7528620958328247,1986-12-17
1.7315713167190552,1986-12-18
1.710282325744629,1986-12-19
1.710282325744629,1986-12-22
1.6818960905075073,1986-12-23
1.6960889101028442,1986-12-24
1.6960889101028442,1986-12-26
1.674800992012024,1986-12-29
1.6322195529937744,1986-12-30
1.6251230239868164,1986-12-31
1.6889934539794922,1987-01-02
1.8096359968185425,1987-01-05
1.8167318105697632,1987-01-06
1.7386698722839355,1987-01-07
1.7315713167190552,1987-01-08
1.802538514137268,1987-01-09
1.7883449792861938,1987-01-12
1.7173794507980347,1987-01-13
1.7244757413864136,1987-01-14
1.7244757413864136,1987-01-15
1.7031859159469604,1987-01-16
1.7528620958328247,1987-01-19
1.7386698722839355,1987-01-20
1.7386698722839355,1987-01-21
1.7315713167190552,1987-01-22
1.7031859159469604,1987-01-23
1.7185885906219482,1987-01-26
1.7043269872665405,1987-01-27
1.6829352378845215,1987-01-28
1.7114574909210205,1987-01-29
1.7114574909210205,1987-01-30
1.739982008934021,1987-02-02
1.7257200479507446,1987-02-03
1.7542445659637451,1987-02-04
1.7542445659637451,1987-02-05
1.7613751888275146,1987-02-06
1.7685084342956543,1987-02-09
1.7043269872665405,1987-02-10
1.7827696800231934,1987-02-11
1.739982008934021,1987-02-12
1.7613751888275146,1987-02-13
1.7613751888275146,1987-02-17
1.7257200479507446,1987-02-18
1.7185885906219482,1987-02-19
1.6900652647018433,1987-02-20
1.7043269872665405,1987-02-23
1.6971969604492188,1987-02-24
1.7043269872665405,1987-02-25
1.7114574909210205,1987-02-26
1.6971969604492188,1987-02-27
1.732851505279541,1987-03-02
1.804162621498108,1987-03-03
1.9182590246200562,1987-03-04
1.9396525621414185,1987-03-05
1.9111276865005493,1987-03-06
1.8968662023544312,1987-03-09
1.903997778892517,1987-03-10
1.882603406906128,1987-03-11
1.8683412075042725,1987-03-12
1.875473141670227,1987-03-13
1.8612116575241089,1987-03-16
1.882603406906128,1987-03-17
1.8683412075042725,1987-03-18
1.8540797233581543,1987-03-19
1.8612116575241089,1987-03-20
1.875473141670227,1987-03-23
1.8469499349594116,1987-03-24
1.875473141670227,1987-03-25
1.8683412075042725,1987-03-26
1.8469499349594116,1987-03-27
1.8326876163482666,1987-03-30
1.8112934827804565,1987-03-31
1.804162621498108,1987-04-01
1.804162621498108,1987-04-02
1.8255552053451538,1987-04-03
1.8255552053451538,1987-04-06
1.7756370306015015,1987-04-07
1.7756370306015015,1987-04-08
1.7542445659637451,1987-04-09
1.732851505279541,1987-04-10
1.6615409851074219,1987-04-13
1.5688366889953613,1987-04-14
1.6330161094665527,1987-04-15
1.668671727180481,1987-04-16
1.6554856300354004,1987-04-20
1.6626518964767456,1987-04-21
1.6196528673171997,1987-04-22
1.5981537103652954,1987-04-23
1.526486873626709,1987-04-24
1.5193202495574951,1987-04-27
1.5838199853897095,1987-04-28
1.6053187847137451,1987-04-29
1.5479862689971924,1987-04-30
1.555152416229248,1987-05-01
1.5694862604141235,1987-05-04
1.5694862604141235,1987-05-05
1.6053187847137451,1987-05-06
1.5909864902496338,1987-05-07
1.5766526460647583,1987-05-08
1.5838199853897095,1987-05-11
1.5838199853897095,1987-05-12
1.5766526460647583,1987-05-13
1.5981537103652954,1987-05-14
1.5981537103652954,1987-05-15
1.5766526460647583,1987-05-18
1.5049872398376465,1987-05-19
1.4691540002822876,1987-05-20
1.49065363407135,1987-05-21
1.49065363407135,1987-05-22
1.5408201217651367,1987-05-26
1.5408201217651367,1987-05-27
1.555152416229248,1987-05-28
1.533653974533081,1987-05-29
1.562319040298462,1987-06-01
1.562319040298462,1987-06-02
1.6196528673171997,1987-06-03
1.6483179330825806,1987-06-04
1.676985263824463,1987-06-05
1.6841520071029663,1987-06-08
1.6984848976135254,1987-06-09
1.74148428440094,1987-06-10
1.734317421913147,1987-06-11
1.7773188352584839,1987-06-12
1.79881751537323,1987-06-15
1.8131505250930786,1987-06-16
1.805983543395996,1987-06-17
1.79881751537323,1987-06-18
1.805983543395996,1987-06-19
1.8561514616012573,1987-06-22
1.8418174982070923,1987-06-23
1.7916510105133057,1987-06-24
1.8131505250930786,1987-06-25
1.7916510105133057,1987-06-26
1.8633167743682861,1987-06-29
1.8131505250930786,1987-06-30
1.7773188352584839,1987-07-01
1.734317421913147,1987-07-02
1.7629846334457397,1987-07-06
1.7773188352584839,1987-07-07
1.7916510105133057,1987-07-08
1.7773188352584839,1987-07-09
1.7916510105133057,1987-07-10
1.7916510105133057,1987-07-13
1.7773188352584839,1987-07-14
1.7558178901672363,1987-07-15
1.734317421913147,1987-07-16
1.7773188352584839,1987-07-17
1.728067398071289,1987-07-20
1.7136685848236084,1987-07-21
1.7136685848236084,1987-07-22
1.6992673873901367,1987-07-23
1.7496689558029175,1987-07-24
1.7424685955047607,1987-07-27
1.7568687200546265,1987-07-28
1.785671591758728,1987-07-29
1.7712692022323608,1987-07-30
1.728067398071289,1987-07-31
1.7568687200546265,1987-08-03
1.7640694379806519,1987-08-04
1.7712692022323608,1987-08-05
1.8000707626342773,1987-08-06
1.8072714805603027,1987-08-07
1.8288723230361938,1987-08-10
1.8288723230361938,1987-08-11
1.785671591758728,1987-08-12
1.8288723230361938,1987-08-13
1.8000707626342773,1987-08-14
1.8288723230361938,1987-08-17
1.8288723230361938,1987-08-18
1.84327232837677,1987-08-19
1.84327232837677,1987-08-20
1.8720736503601074,1987-08-21
1.9152748584747314,1987-08-24
1.9512760639190674,1987-08-25
2.0088789463043213,1987-08-26
2.037680149078369,1987-08-27
2.0304791927337646,1987-08-28
2.037680149078369,1987-08-31
2.023280143737793,1987-09-01
2.0160794258117676,1987-09-02
1.9800776243209839,1987-09-03
1.9080760478973389,1987-09-04
1.8864737749099731,1987-09-08
1.9008733034133911,1987-09-09
1.929675817489624,1987-09-10
1.9728776216506958,1987-09-11
1.9872781038284302,1987-09-14
1.9656766653060913,1987-09-15
1.9368762969970703,1987-09-16
1.9584773778915405,1987-09-17
1.9872781038284302,1987-09-18
1.9728776216506958,1987-09-21
2.0736818313598633,1987-09-22
2.066481828689575,1987-09-23
2.095283269882202,1987-09-24
2.1240830421447754,1987-09-25
2.18888521194458,1987-09-28
2.088080406188965,1987-09-29
2.1240830421447754,1987-09-30
2.1168835163116455,1987-10-01
2.095283269882202,1987-10-02
2.059281587600708,1987-10-05
2.001677989959717,1987-10-06
2.001677989959717,1987-10-07
2.0160794258117676,1987-10-08
1.9800776243209839,1987-10-09
1.9512760639190674,1987-10-12
2.0736818313598633,1987-10-13
1.9728776216506958,1987-10-14
1.8864737749099731,1987-10-15
1.7928706407546997,1987-10-16
1.4188681840896606,1987-10-19
1.4840201139450073,1987-10-20
1.6360422372817993,1987-10-21
1.5636504888534546,1987-10-22
1.4912594556808472,1987-10-23
1.3826724290847778,1987-10-26
1.397150993347168,1987-10-27
1.331998586654663,1987-10-28
1.4261071681976318,1987-10-29
1.5708898305892944,1987-10-30
1.5781288146972656,1987-11-02
1.505737543106079,1987-11-03
1.5274550914764404,1987-11-04
1.5419340133666992,1987-11-05
1.5419340133666992,1987-11-06
1.4767811298370361,1987-11-09
1.3537168502807617,1987-11-10
1.4261071681976318,1987-11-11
1.505737543106079,1987-11-12
1.4623024463653564,1987-11-13
1.4840201139450073,1987-11-16
1.455064058303833,1987-11-17
1.4261071681976318,1987-11-18
1.3537168502807617,1987-11-19
1.3681944608688354,1987-11-20
1.4261071681976318,1987-11-23
1.447825312614441,1987-11-24
1.3899129629135132,1987-11-25
1.3609555959701538,1987-11-27
1.3030424118041992,1987-11-30
1.3175204992294312,1987-12-01
1.3175204992294312,1987-12-02
1.2596068382263184,1987-12-03
1.2596068382263184,1987-12-04
1.2740862369537354,1987-12-07
1.3175204992294312,1987-12-08
1.3537168502807617,1987-12-09
1.3175204992294312,1987-12-10
1.3537168502807617,1987-12-11
1.4043902158737183,1987-12-14
1.4261071681976318,1987-12-15
1.4261071681976318,1987-12-16
1.3681944608688354,1987-12-17
1.4623024463653564,1987-12-18
1.4912594556808472,1987-12-21
1.505737543106079,1987-12-22
1.5491725206375122,1987-12-23
1.534694790840149,1987-12-24
1.4623024463653564,1987-12-28
1.4333467483520508,1987-12-29
1.4623024463653564,1987-12-30
1.4695420265197754,1987-12-31
1.5636504888534546,1988-01-04
1.5636504888534546,1988-01-05
1.5564117431640625,1988-01-06
1.5853683948516846,1988-01-07
1.505737543106079,1988-01-08
1.4912594556808472,1988-01-11
1.4912594556808472,1988-01-12
1.4767811298370361,1988-01-13
1.4623024463653564,1988-01-14
1.4912594556808472,1988-01-15
1.4984991550445557,1988-01-18
1.447825312614441,1988-01-19
1.447825312614441,1988-01-20
1.4912594556808472,1988-01-21
1.505737543106079,1988-01-22
1.5737590789794922,1988-01-25
1.5227586030960083,1988-01-26
1.5227586030960083,1988-01-27
1.581045389175415,1988-01-28
1.5446158647537231,1988-01-29
1.5737590789794922,1988-02-01
1.6247607469558716,1988-02-02
1.61747407913208,1988-02-03
1.61747407913208,1988-02-04
1.6101881265640259,1988-02-05
1.5446158647537231,1988-02-08
1.537329912185669,1988-02-09
1.537329912185669,1988-02-10
1.5300440788269043,1988-02-11
1.5154715776443481,1988-02-12
1.5081855058670044,1988-02-16
1.4790412187576294,1988-02-17
1.4717556238174438,1988-02-18
1.4717556238174438,1988-02-19
1.4644701480865479,1988-02-22
1.4426127672195435,1988-02-23
1.4498991966247559,1988-02-24
1.4498991966247559,1988-02-25
1.4717556238174438,1988-02-26
1.5154715776443481,1988-02-29
1.5300440788269043,1988-03-01
1.5446158647537231,1988-03-02
1.5227586030960083,1988-03-03
1.5009006261825562,1988-03-04
1.4790412187576294,1988-03-07
1.4936134815216064,1988-03-08
1.5227586030960083,1988-03-09
1.4571841955184937,1988-03-10
1.4717556238174438,1988-03-11
1.4644701480865479,1988-03-14
1.4571841955184937,1988-03-15
1.4717556238174438,1988-03-16
1.537329912185669,1988-03-17
1.5446158647537231,1988-03-18
1.5446158647537231,1988-03-21
1.5446158647537231,1988-03-22
1.559186577796936,1988-03-23
1.5154715776443481,1988-03-24
1.5009006261825562,1988-03-25
1.486327886581421,1988-03-28
1.5009006261825562,1988-03-29
1.4936134815216064,1988-03-30
1.5081855058670044,1988-03-31
1.5009006261825562,1988-04-04
1.5154715776443481,1988-04-05
1.559186577796936,1988-04-06
1.5883312225341797,1988-04-07
1.6029027700424194,1988-04-08
1.5737590789794922,1988-04-11
1.5664730072021484,1988-04-12
1.5737590789794922,1988-04-13
1.486327886581421,1988-04-14
1.4498991966247559,1988-04-15
1.4571841955184937,1988-04-18
1.4426127672195435,1988-04-19
1.4134682416915894,1988-04-20
1.4426127672195435,1988-04-21
1.4936134815216064,1988-04-22
1.5254125595092773,1988-04-25
1.5107461214065552,1988-04-26
1.5400806665420532,1988-04-27
1.5474143028259277,1988-04-28
1.5694146156311035,1988-04-29
1.5694146156311035,1988-05-02
1.5767486095428467,1988-05-03
1.5474143028259277,1988-05-04
1.5547478199005127,1988-05-05
1.5767486095428467,1988-05-06
1.591416358947754,1988-05-09
1.5694146156311035,1988-05-10
1.5327471494674683,1988-05-11
1.5547478199005127,1988-05-12
1.591416358947754,1988-05-13
1.6060833930969238,1988-05-16
1.591416358947754,1988-05-17
1.5400806665420532,1988-05-18
1.5620815753936768,1988-05-19
1.5694146156311035,1988-05-20
1.591416358947754,1988-05-23
1.628084421157837,1988-05-24
1.6207510232925415,1988-05-25
1.6500858068466187,1988-05-26
1.628084421157837,1988-05-27
1.7014219760894775,1988-05-31
1.7014219760894775,1988-06-01
1.708755373954773,1988-06-02
1.6940886974334717,1988-06-03
1.6794207096099854,1988-06-06
1.664754033088684,1988-06-07
1.730757474899292,1988-06-08
1.730757474899292,1988-06-09
1.738091230392456,1988-06-10
1.730757474899292,1988-06-13
1.7820920944213867,1988-06-14
1.7674258947372437,1988-06-15
1.708755373954773,1988-06-16
1.7160894870758057,1988-06-17
1.738091230392456,1988-06-20
1.730757474899292,1988-06-21
1.7600919008255005,1988-06-22
1.745424747467041,1988-06-23
1.730757474899292,1988-06-24
1.686753511428833,1988-06-27
1.7234230041503906,1988-06-28
1.745424747467041,1988-06-29
1.7747583389282227,1988-06-30
1.745424747467041,1988-07-01
1.745424747467041,1988-07-05
1.7014219760894775,1988-07-06
1.7160894870758057,1988-07-07
1.738091230392456,1988-07-08
1.730757474899292,1988-07-11
1.745424747467041,1988-07-12
1.7527573108673096,1988-07-13
1.7747583389282227,1988-07-14
1.8040947914123535,1988-07-15
1.8040947914123535,1988-07-18
1.7674258947372437,1988-07-19
1.8040947914123535,1988-07-20
1.7747583389282227,1988-07-21
1.7234230041503906,1988-07-22
1.7527573108673096,1988-07-25
1.7894260883331299,1988-07-26
1.7674258947372437,1988-07-27
1.8040947914123535,1988-07-28
1.848097324371338,1988-07-29
1.8432015180587769,1988-08-01
1.835828185081482,1988-08-02
1.8653186559677124,1988-08-03
1.8579477071762085,1988-08-04
1.8726922273635864,1988-08-05
1.850572943687439,1988-08-08
1.8432015180587769,1988-08-09
1.7915899753570557,1988-08-10
1.7915899753570557,1988-08-11
1.77684485912323,1988-08-12
1.762098789215088,1988-08-15
1.77684485912323,1988-08-16
1.798962950706482,1988-08-17
1.8210827112197876,1988-08-18
1.8284555673599243,1988-08-19
1.8137086629867554,1988-08-22
1.784217357635498,1988-08-23
1.8137086629867554,1988-08-24
1.8210827112197876,1988-08-25
1.8432015180587769,1988-08-26
1.8137086629867554,1988-08-29
1.8063366413116455,1988-08-30
1.8063366413116455,1988-08-31
1.784217357635498,1988-09-01
1.8284555673599243,1988-09-02
1.835828185081482,1988-09-06
1.8284555673599243,1988-09-07
1.835828185081482,1988-09-08
1.850572943687439,1988-09-09
1.8432015180587769,1988-09-12
1.8579477071762085,1988-09-13
1.8653186559677124,1988-09-14
1.8726922273635864,1988-09-15
1.8800653219223022,1988-09-16
1.8579477071762085,1988-09-19
1.8653186559677124,1988-09-20
1.8653186559677124,1988-09-21
1.8284555673599243,1988-09-22
1.835828185081482,1988-09-23
1.8210827112197876,1988-09-26
1.7915899753570557,1988-09-27
1.8063366413116455,1988-09-28
1.850572943687439,1988-09-29
1.798962950706482,1988-09-30
1.8210827112197876,1988-10-03
1.8063366413116455,1988-10-04
1.850572943687439,1988-10-05
1.850572943687439,1988-10-06
1.8800653219223022,1988-10-07
1.8726922273635864,1988-10-10
1.8726922273635864,1988-10-11
1.8210827112197876,1988-10-12
1.8432015180587769,1988-10-13
1.8653186559677124,1988-10-14
1.850572943687439,1988-10-17
1.8579477071762085,1988-10-18
1.8579477071762085,1988-10-19
1.8800653219223022,1988-10-20
1.931673288345337,1988-10-21
1.990655779838562,1988-10-24
1.9685386419296265,1988-10-25
1.9390482902526855,1988-10-26
1.8726922273635864,1988-10-27
1.8653186559677124,1988-10-28
1.884131669998169,1988-10-31
1.8767132759094238,1988-11-01
1.861877202987671,1988-11-02
1.8692950010299683,1988-11-03
1.8396241664886475,1988-11-04
1.802535057067871,1988-11-07
1.809952735900879,1988-11-08
1.802535057067871,1988-11-09
1.802535057067871,1988-11-10
1.780281901359558,1988-11-11
1.7580265998840332,1988-11-14
1.7357743978500366,1988-11-15
1.7135201692581177,1988-11-16
1.639341950416565,1988-11-17
1.6319236755371094,1988-11-18
1.6245057582855225,1988-11-21
1.6022533178329468,1988-11-22
1.6170895099639893,1988-11-23
1.6170895099639893,1988-11-25
1.639341950416565,1988-11-28
1.6541775465011597,1988-11-29
1.6764318943023682,1988-11-30
1.6690127849578857,1988-12-01
1.6764318943023682,1988-12-02
1.6690127849578857,1988-12-05
1.6838486194610596,1988-12-06
1.6764318943023682,1988-12-07
1.6764318943023682,1988-12-08
1.6764318943023682,1988-12-09
1.6615952253341675,1988-12-12
1.6690127849578857,1988-12-13
1.6615952253341675,1988-12-14
1.6541775465011597,1988-12-15
1.6690127849578857,1988-12-16
1.6764318943023682,1988-12-19
1.6986854076385498,1988-12-20
1.6986854076385498,1988-12-21
1.7061023712158203,1988-12-22
1.7209391593933105,1988-12-23
1.7061023712158203,1988-12-27
1.7135201692581177,1988-12-28
1.7283554077148438,1988-12-29
1.7209391593933105,1988-12-30
1.7357743978500366,1989-01-03
1.7580265998840332,1989-01-04
1.765445590019226,1989-01-05
1.765445590019226,1989-01-06
1.780281901359558,1989-01-09
1.743192434310913,1989-01-10
1.7876973152160645,1989-01-11
1.7951160669326782,1989-01-12
1.7876973152160645,1989-01-13
1.780281901359558,1989-01-16
1.7728623151779175,1989-01-17
1.7951160669326782,1989-01-18
1.8247876167297363,1989-01-19
1.8989657163619995,1989-01-20
1.8470406532287598,1989-01-23
1.861877202987671,1989-01-24
1.8247876167297363,1989-01-25
1.8396241664886475,1989-01-26
1.8692950010299683,1989-01-27
1.8882230520248413,1989-01-30
1.9106121063232422,1989-01-31
1.8807587623596191,1989-02-01
1.8732963800430298,1989-02-02
1.8732963800430298,1989-02-03
1.835978627204895,1989-02-06
1.8583687543869019,1989-02-07
1.8583687543869019,1989-02-08
1.835978627204895,1989-02-09
1.8135887384414673,1989-02-10
1.8285146951675415,1989-02-13
1.835978627204895,1989-02-14
1.865831971168518,1989-02-15
1.8061246871948242,1989-02-16
1.8210529088974,1989-02-17
1.8061246871948242,1989-02-21
1.79119873046875,1989-02-22
1.8061246871948242,1989-02-23
1.7538834810256958,1989-02-24
1.7613450288772583,1989-02-27
1.783734679222107,1989-02-28
1.7613450288772583,1989-03-01
1.79119873046875,1989-03-02
1.7986615896224976,1989-03-03
1.865831971168518,1989-03-06
1.865831971168518,1989-03-07
1.8882230520248413,1989-03-08
1.9106121063232422,1989-03-09
1.9180768728256226,1989-03-10
1.9255388975143433,1989-03-13
1.9106121063232422,1989-03-14
1.9180768728256226,1989-03-15
1.9180768728256226,1989-03-16
1.8434427976608276,1989-03-17
1.8285146951675415,1989-03-20
1.865831971168518,1989-03-21
1.8882230520248413,1989-03-22
1.8583687543869019,1989-03-23
1.895686388015747,1989-03-27
1.9180768728256226,1989-03-28
1.9106121063232422,1989-03-29
1.9180768728256226,1989-03-30
1.940466046333313,1989-03-31
1.9255388975143433,1989-04-03
1.9180768728256226,1989-04-04
1.9330021142959595,1989-04-05
1.9106121063232422,1989-04-06
1.9031482934951782,1989-04-07
1.9106121063232422,1989-04-10
1.9106121063232422,1989-04-11
1.940466046333313,1989-04-12
1.940466046333313,1989-04-13
1.9553921222686768,1989-04-14
1.9628559350967407,1989-04-17
1.9927090406417847,1989-04-18
2.0076348781585693,1989-04-19
1.9927090406417847,1989-04-20
1.9927090406417847,1989-04-21
2.0001721382141113,1989-04-24
2.015098810195923,1989-04-25
2.015098810195923,1989-04-26
2.052415609359741,1989-04-27
2.059879779815674,1989-04-28
2.0714077949523926,1989-05-01
2.0714077949523926,1989-05-02
2.101426124572754,1989-05-03
2.086416482925415,1989-05-04
2.0714077949523926,1989-05-05
2.056396484375,1989-05-08
2.048891305923462,1989-05-09
2.048891305923462,1989-05-10
2.048891305923462,1989-05-11
2.086416482925415,1989-05-12
2.086416482925415,1989-05-15
2.0639023780822754,1989-05-16
2.0714077949523926,1989-05-17
2.086416482925415,1989-05-18
2.13895320892334,1989-05-19
2.018871307373047,1989-05-22
2.0263757705688477,1989-05-23
2.0413858890533447,1989-05-24
2.048891305923462,1989-05-25
2.056396484375,1989-05-26
2.033881664276123,1989-05-30
2.0113654136657715,1989-05-31
2.0263757705688477,1989-06-01
2.018871307373047,1989-06-02
2.018871307373047,1989-06-05
2.033881664276123,1989-06-06
2.018871307373047,1989-06-07
2.0113654136657715,1989-06-08
2.033881664276123,1989-06-09
2.0413858890533447,1989-06-12
2.0113654136657715,1989-06-13
1.9963570833206177,1989-06-14
1.9438198804855347,1989-06-15
1.9363147020339966,1989-06-16
1.9513261318206787,1989-06-19
2.0263757705688477,1989-06-20
2.033881664276123,1989-06-21
2.0413858890533447,1989-06-22
2.176478862762451,1989-06-23
2.1914877891540527,1989-06-26
2.206498384475708,1989-06-27
2.1914877891540527,1989-06-28
2.13895320892334,1989-06-29
2.13895320892334,1989-06-30
2.1464574337005615,1989-07-03
2.161468029022217,1989-07-05
2.221508264541626,1989-07-06
2.244023084640503,1989-07-07
2.2740447521209717,1989-07-10
2.236518621444702,1989-07-11
2.236518621444702,1989-07-12
2.244023084640503,1989-07-13
2.214003086090088,1989-07-14
2.2290141582489014,1989-07-17
2.221508264541626,1989-07-18
2.244023084640503,1989-07-19
2.221508264541626,1989-07-20
2.2290141582489014,1989-07-21
2.206498384475708,1989-07-24
2.2290141582489014,1989-07-25
2.266538381576538,1989-07-26
2.259033203125,1989-07-27
2.281550168991089,1989-07-28
2.338395357131958,1989-07-31
2.3534810543060303,1989-08-01
2.338395357131958,1989-08-02
2.3233089447021484,1989-08-03
2.2855923175811768,1989-08-04
2.3082218170166016,1989-08-07
2.3006796836853027,1989-08-08
2.270505905151367,1989-08-09
2.2629621028900146,1989-08-10
2.2478761672973633,1989-08-11
2.210160970687866,1989-08-14
2.2252461910247803,1989-08-15
2.2327897548675537,1989-08-16
2.2629621028900146,1989-08-17
2.2629621028900146,1989-08-18
2.1950743198394775,1989-08-21
2.1724448204040527,1989-08-22
2.1950743198394775,1989-08-23
2.210160970687866,1989-08-24
2.2327897548675537,1989-08-25
2.270505905151367,1989-08-28
2.255418539047241,1989-08-29
2.2629621028900146,1989-08-30
2.3006796836853027,1989-08-31
2.3233089447021484,1989-09-01
2.3534810543060303,1989-09-05
2.3459389209747314,1989-09-06
2.3233089447021484,1989-09-07
2.3459389209747314,1989-09-08
2.330852508544922,1989-09-11
2.338395357131958,1989-09-12
2.330852508544922,1989-09-13
2.293135166168213,1989-09-14
2.3006796836853027,1989-09-15
2.3233089447021484,1989-09-18
2.338395357131958,1989-09-19
2.338395357131958,1989-09-20
2.3233089447021484,1989-09-21
2.3233089447021484,1989-09-22
2.3006796836853027,1989-09-25
2.293135166168213,1989-09-26
2.270505905151367,1989-09-27
2.3534810543060303,1989-09-28
2.391197443008423,1989-09-29
2.398740530014038,1989-10-02
2.391197443008423,1989-10-03
2.398740530014038,1989-10-04
2.383654832839966,1989-10-05
2.383654832839966,1989-10-06
2.376113176345825,1989-10-09
2.361024856567383,1989-10-10
2.3459389209747314,1989-10-11
2.338395357131958,1989-10-12
1.9310619831085205,1989-10-13
2.2252461910247803,1989-10-16
2.2478761672973633,1989-10-17
2.270505905151367,1989-10-18
2.2855923175811768,1989-10-19
2.278048515319824,1989-10-20
2.2855923175811768,1989-10-23
2.2855923175811768,1989-10-24
2.3082218170166016,1989-10-25
2.361024856567383,1989-10-26
2.3459389209747314,1989-10-27
2.3625969886779785,1989-10-30
2.43074893951416,1989-10-31
2.506474256515503,1989-11-01
2.491328716278076,1989-11-02
2.4989023208618164,1989-11-03
2.453467845916748,1989-11-06
2.438322067260742,1989-11-07
2.4686124324798584,1989-11-08
2.445894479751587,1989-11-09
2.453467845916748,1989-11-10
2.4989023208618164,1989-11-13
2.445894479751587,1989-11-14
2.445894479751587,1989-11-15
2.4610378742218018,1989-11-16
2.4686124324798584,1989-11-17
2.4231767654418945,1989-11-20
2.3853166103363037,1989-11-21
2.3550257682800293,1989-11-22
2.3474528789520264,1989-11-24
2.377741575241089,1989-11-27
2.3701701164245605,1989-11-28
2.3701701164245605,1989-11-29
2.392887830734253,1989-11-30
2.4761836528778076,1989-12-01
2.4875433444976807,1989-12-04
2.5102603435516357,1989-12-05
2.4761836528778076,1989-12-06
2.4875433444976807,1989-12-07
2.544334888458252,1989-12-08
2.5216188430786133,1989-12-11
2.5102603435516357,1989-12-12
2.5329768657684326,1989-12-13
2.7147161960601807,1989-12-14
2.589771032333374,1989-12-15
2.453467845916748,1989-12-18
2.4193906784057617,1989-12-19
2.3966727256774902,1989-12-20
2.43074893951416,1989-12-21
2.4193906784057617,1989-12-22
2.4648265838623047,1989-12-26
2.5329768657684326,1989-12-27
2.589771032333374,1989-12-28
2.589771032333374,1989-12-29
2.6124885082244873,1990-01-02
2.623847484588623,1990-01-03
2.544334888458252,1990-01-04
2.5102603435516357,1990-01-05
2.5216188430786133,1990-01-08
2.4989023208618164,1990-01-09
2.544334888458252,1990-01-10
2.578413248062134,1990-01-11
2.5216188430786133,1990-01-12
2.4761836528778076,1990-01-15
2.453467845916748,1990-01-16
2.4193906784057617,1990-01-17
2.43074893951416,1990-01-18
2.3853166103363037,1990-01-19
2.3739559650421143,1990-01-22
2.3625969886779785,1990-01-23
2.31716251373291,1990-01-24
2.22629451751709,1990-01-25
2.2603683471679688,1990-01-26
2.2169454097747803,1990-01-29
2.182663679122925,1990-01-30
2.2169454097747803,1990-01-31
2.2169454097747803,1990-02-01
2.182663679122925,1990-02-02
2.1369526386260986,1990-02-05
2.1026699542999268,1990-02-06
2.171234130859375,1990-02-07
2.171234130859375,1990-02-08
2.26265549659729,1990-02-09
2.251227617263794,1990-02-12
2.251227617263794,1990-02-13
2.228372097015381,1990-02-14
2.319793462753296,1990-02-15
2.36550235748291,1990-02-16
2.33122181892395,1990-02-20
2.319793462753296,1990-02-21
2.2969372272491455,1990-02-22
2.285510778427124,1990-02-23
2.3083655834198,1990-02-26
2.354076623916626,1990-02-27
2.4112131595611572,1990-02-28
2.376929759979248,1990-03-01
2.36550235748291,1990-03-02
2.33122181892395,1990-03-05
2.36550235748291,1990-03-06
2.34264874458313,1990-03-07
2.36550235748291,1990-03-08
2.354076623916626,1990-03-09
2.354076623916626,1990-03-12
2.36550235748291,1990-03-13
2.36550235748291,1990-03-14
2.36550235748291,1990-03-15
