MRVL,Date
14.821585655212402,2005-02-09
14.800156593322754,2005-02-10
15.524517059326172,2005-02-11
15.785975456237793,2005-02-14
15.854559898376465,2005-02-15
15.6273832321167,2005-02-16
15.670248031616211,2005-02-17
15.927425384521484,2005-02-18
15.443078994750977,2005-02-22
15.417364120483398,2005-02-23
15.490226745605469,2005-02-24
16.06886863708496,2005-02-25
15.68310832977295,2005-02-28
16.05600929260254,2005-03-01
16.137447357177734,2005-03-02
15.965996742248535,2005-03-03
16.094579696655273,2005-03-04
16.398897171020508,2005-03-07
16.270315170288086,2005-03-08
16.073150634765625,2005-03-09
16.240310668945312,2005-03-10
15.824557304382324,2005-03-11
15.850269317626953,2005-03-14
15.485939979553223,2005-03-15
15.353073120117188,2005-03-16
15.327361106872559,2005-03-17
15.19876766204834,2005-03-18
15.314491271972656,2005-03-21
15.875988960266113,2005-03-22
15.914560317993164,2005-03-23
15.978854179382324,2005-03-24
16.107439041137695,2005-03-28
15.785975456237793,2005-03-29
16.240310668945312,2005-03-30
16.433189392089844,2005-03-31
16.150297164916992,2005-04-01
15.974571228027344,2005-04-04
15.828836441040039,2005-04-05
15.927425384521484,2005-04-06
16.158872604370117,2005-04-07
15.597386360168457,2005-04-08
15.194482803344727,2005-04-11
15.035900115966797,2005-04-12
14.937314987182617,2005-04-13
14.77015209197998,2005-04-14
14.110079765319824,2005-04-15
14.242955207824707,2005-04-18
14.585844039916992,2005-04-19
14.397255897521973,2005-04-20
14.877310752868652,2005-04-21
15.0530424118042,2005-04-22
15.100186347961426,2005-04-25
14.641571998596191,2005-04-26
14.422972679138184,2005-04-27
14.24724292755127,2005-04-28
14.32438850402832,2005-04-29
14.508694648742676,2005-05-02
14.217238426208496,2005-05-03
14.624423027038574,2005-05-04
14.470120429992676,2005-05-05
14.564417839050293,2005-05-06
14.731576919555664,2005-05-09
14.564417839050293,2005-05-10
14.723002433776855,2005-05-11
15.083038330078125,2005-05-12
15.665966033935547,2005-05-13
16.021717071533203,2005-05-16
16.34317970275879,2005-05-17
16.531770706176758,2005-05-18
16.51034164428711,2005-05-19
17.136119842529297,2005-05-20
17.05897331237793,2005-05-23
17.7790470123291,2005-05-24
17.39757537841797,2005-05-25
17.440439224243164,2005-05-26
17.337574005126953,2005-05-27
17.573314666748047,2005-05-31
17.354719161987305,2005-06-01
17.521881103515625,2005-06-02
17.196125030517578,2005-06-03
17.15326690673828,2005-06-06
17.011823654174805,2005-06-07
16.96895408630371,2005-06-08
17.530447006225586,2005-06-09
17.260419845581055,2005-06-10
17.187549591064453,2005-06-13
16.921815872192383,2005-06-14
16.844661712646484,2005-06-15
16.938961029052734,2005-06-16
16.716081619262695,2005-06-17
16.5960636138916,2005-06-20
16.90895652770996,2005-06-21
16.780370712280273,2005-06-22
16.917522430419922,2005-06-23
16.80179786682129,2005-06-24
16.608922958374023,2005-06-27
16.600351333618164,2005-06-28
16.471763610839844,2005-06-29
16.27460479736328,2005-06-30
16.287456512451172,2005-07-01
16.79322624206543,2005-07-05
17.020395278930664,2005-07-06
17.06753921508789,2005-07-07
17.106111526489258,2005-07-08
17.24327850341797,2005-07-11
17.440439224243164,2005-07-12
17.80905532836914,2005-07-13
18.023357391357422,2005-07-14
17.976213455200195,2005-07-15
17.937625885009766,2005-07-18
18.044790267944336,2005-07-19
18.13480567932129,2005-07-20
17.864768981933594,2005-07-21
18.353395462036133,2005-07-22
18.40483283996582,2005-07-25
18.666282653808594,2005-07-26
19.026321411132812,2005-07-27
18.914884567260742,2005-07-28
18.726287841796875,2005-07-29
19.28778076171875,2005-08-01
19.223485946655273,2005-08-02
19.142045974731445,2005-08-03
18.45625877380371,2005-08-04
18.49912452697754,2005-08-05
18.323392868041992,2005-08-08
18.95775032043457,2005-08-09
18.563419342041016,2005-08-10
18.893451690673828,2005-08-11
19.142045974731445,2005-08-12
19.313493728637695,2005-08-15
18.80773162841797,2005-08-16
18.623428344726562,2005-08-17
18.850584030151367,2005-08-18
18.944889068603516,2005-08-19
19.62639045715332,2005-08-22
20.02928352355957,2005-08-23
19.83211898803711,2005-08-24
19.896413803100586,2005-08-25
19.442081451416016,2005-08-26
19.892133712768555,2005-08-29
20.175024032592773,2005-08-30
20.226451873779297,2005-08-31
19.874980926513672,2005-09-01
19.896413803100586,2005-09-02
19.8792724609375,2005-09-06
19.9135684967041,2005-09-07
20.307891845703125,2005-09-08
20.535053253173828,2005-09-09
20.415040969848633,2005-09-12
20.00357437133789,2005-09-13
19.532093048095703,2005-09-14
19.377784729003906,2005-09-15
20.20502471923828,2005-09-16
19.8021240234375,2005-09-19
19.510662078857422,2005-09-20
19.386363983154297,2005-09-21
18.64056968688965,2005-09-22
19.116331100463867,2005-09-23
19.06490135192871,2005-09-26
18.760581970214844,2005-09-27
19.146333694458008,2005-09-28
18.9234561920166,2005-09-29
19.763547897338867,2005-09-30
19.75925636291504,2005-10-03
19.712106704711914,2005-10-04
19.193485260009766,2005-10-05
18.794864654541016,2005-10-06
18.824874877929688,2005-10-07
18.533414840698242,2005-10-10
18.30196189880371,2005-10-11
18.02764892578125,2005-10-12
18.619138717651367,2005-10-13
18.662002563476562,2005-10-14
18.897743225097656,2005-10-17
18.837730407714844,2005-10-18
19.28778076171875,2005-10-19
19.347787857055664,2005-10-20
19.510662078857422,2005-10-21
19.98642921447754,2005-10-24
19.870704650878906,2005-10-25
19.497800827026367,2005-10-26
18.64056968688965,2005-10-27
19.030607223510742,2005-10-28
19.892133712768555,2005-10-31
19.553524017333984,2005-11-01
20.187875747680664,2005-11-02
20.54363250732422,2005-11-03
20.91652488708496,2005-11-04
20.959388732910156,2005-11-07
21.023677825927734,2005-11-08
21.199413299560547,2005-11-09
21.808048248291016,2005-11-10
21.3322811126709,2005-11-11
21.323715209960938,2005-11-14
21.186561584472656,2005-11-15
21.22941017150879,2005-11-16
21.640888214111328,2005-11-17
24.448331832885742,2005-11-18
24.238313674926758,2005-11-21
24.298315048217773,2005-11-22
23.891130447387695,2005-11-23
24.122587203979492,2005-11-25
24.405473709106445,2005-11-28
23.475372314453125,2005-11-29
23.80541229248047,2005-11-30
24.93695068359375,2005-12-01
25.206985473632812,2005-12-02
25.335567474365234,2005-12-05
25.25841522216797,2005-12-06
24.821229934692383,2005-12-07
24.645496368408203,2005-12-08
25.674179077148438,2005-12-09
25.695615768432617,2005-12-12
25.425575256347656,2005-12-13
25.451297760009766,2005-12-14
25.21127700805664,2005-12-15
25.549877166748047,2005-12-16
24.885522842407227,2005-12-19
25.271270751953125,2005-12-20
23.75397491455078,2005-12-21
24.31974983215332,2005-12-22
24.405473709106445,2005-12-23
24.09686279296875,2005-12-27
24.31117820739746,2005-12-28
24.268306732177734,2005-12-29
24.0411434173584,2005-12-30
24.932668685913086,2006-01-03
24.78265380859375,2006-01-04
25.785619735717773,2006-01-05
26.308536529541016,2006-01-06
26.59998893737793,2006-01-09
27.860124588012695,2006-01-10
28.6530704498291,2006-01-11
27.410078048706055,2006-01-12
27.62867546081543,2006-01-13
26.985746383666992,2006-01-17
27.410078048706055,2006-01-18
27.902986526489258,2006-01-19
26.75000762939453,2006-01-20
26.994314193725586,2006-01-23
27.962987899780273,2006-01-24
27.55580711364746,2006-01-25
28.331605911254883,2006-01-26
30.277530670166016,2006-01-27
29.527441024780273,2006-01-30
29.325998306274414,2006-01-31
29.01738929748535,2006-02-01
29.107406616210938,2006-02-02
28.464479446411133,2006-02-03
29.1502628326416,2006-02-06
28.691640853881836,2006-02-07
29.03882598876953,2006-02-08
29.46744155883789,2006-02-09
28.781652450561523,2006-02-10
27.144338607788086,2006-02-13
27.53866195678711,2006-02-14
27.418651580810547,2006-02-15
28.065874099731445,2006-02-16
27.311500549316406,2006-02-17
26.702863693237305,2006-02-21
27.572956085205078,2006-02-22
26.93003273010254,2006-02-23
26.702863693237305,2006-02-24
26.745723724365234,2006-02-27
26.239957809448242,2006-02-28
27.93728256225586,2006-03-01
27.787261962890625,2006-03-02
27.422937393188477,2006-03-03
26.715723037719727,2006-03-06
25.271270751953125,2006-03-07
25.464155197143555,2006-03-08
25.116973876953125,2006-03-09
24.486909866333008,2006-03-10
24.414047241210938,2006-03-13
25.159835815429688,2006-03-14
24.80837059020996,2006-03-15
23.68110466003418,2006-03-16
23.2353458404541,2006-03-17
23.951139450073242,2006-03-20
23.441085815429688,2006-03-21
23.41536521911621,2006-03-22
24.332603454589844,2006-03-23
24.761228561401367,2006-03-24
24.529767990112305,2006-03-27
23.466798782348633,2006-03-28
23.745403289794922,2006-03-29
23.565380096435547,2006-03-30
23.18819808959961,2006-03-31
23.87826919555664,2006-04-03
23.60395050048828,2006-04-04
24.846956253051758,2006-04-05
25.794185638427734,2006-04-06
25.60559844970703,2006-04-07
25.001253128051758,2006-04-10
24.21259880065918,2006-04-11
24.22116470336914,2006-04-12
24.662639617919922,2006-04-13
24.336889266967773,2006-04-17
25.335567474365234,2006-04-18
26.0985050201416,2006-04-19
26.141380310058594,2006-04-20
24.684064865112305,2006-04-21
24.22116470336914,2006-04-24
23.96827507019043,2006-04-25
23.723968505859375,2006-04-26
24.088294982910156,2006-04-27
24.46976661682129,2006-04-28
23.90399169921875,2006-05-01
23.513946533203125,2006-05-02
23.895418167114258,2006-05-03
24.448331832885742,2006-05-04
24.821229934692383,2006-05-05
24.482622146606445,2006-05-08
24.315462112426758,2006-05-09
24.006858825683594,2006-05-10
23.325355529785156,2006-05-11
23.466798782348633,2006-05-12
22.318103790283203,2006-05-15
21.54230308532715,2006-05-16
21.585174560546875,2006-05-17
21.306554794311523,2006-05-18
24.09686279296875,2006-05-19
22.721006393432617,2006-05-22
22.36525535583496,2006-05-23
21.970924377441406,2006-05-24
21.255136489868164,2006-05-25
21.263702392578125,2006-05-26
20.063583374023438,2006-05-30
20.432191848754883,2006-05-31
21.267988204956055,2006-06-01
21.508020401000977,2006-06-02
21.126541137695312,2006-06-05
20.76650619506836,2006-06-06
20.46648597717285,2006-06-07
20.170732498168945,2006-06-08
20.359331130981445,2006-06-09
20.063583374023438,2006-06-12
20.076438903808594,2006-06-13
20.886526107788086,2006-06-14
22.369537353515625,2006-06-15
22.55813217163086,2006-06-16
22.485267639160156,2006-06-19
21.632320404052734,2006-06-20
21.92806053161621,2006-06-21
22.11665153503418,2006-06-22
22.022361755371094,2006-06-23
22.245241165161133,2006-06-26
18.919164657592773,2006-06-27
18.13908576965332,2006-06-28
19.30921173095703,2006-06-29
19.0006103515625,2006-06-30
19.21920394897461,2006-07-03
17.70619010925293,2006-07-05
17.671892166137695,2006-07-06
17.886198043823242,2006-07-07
16.866090774536133,2006-07-10
17.534738540649414,2006-07-11
17.333282470703125,2006-07-12
16.69464683532715,2006-07-13
16.30031394958496,2006-07-14
16.42890739440918,2006-07-17
15.713111877441406,2006-07-18
16.000288009643555,2006-07-19
15.653104782104492,2006-07-20
14.465831756591797,2006-07-21
14.6715726852417,2006-07-24
14.855879783630371,2006-07-25
14.864452362060547,2006-07-26
15.327361106872559,2006-07-27
15.695966720581055,2006-07-28
15.901703834533691,2006-07-31
15.455942153930664,2006-08-01
15.824557304382324,2006-08-02
15.721685409545898,2006-08-03
15.884554862976074,2006-08-04
15.430227279663086,2006-08-07
14.873019218444824,2006-08-08
15.130193710327148,2006-08-09
15.430227279663086,2006-08-10
15.078755378723145,2006-08-11
14.984456062316895,2006-08-14
15.961708068847656,2006-08-15
17.710460662841797,2006-08-16
17.556169509887695,2006-08-17
16.330322265625,2006-08-18
15.970282554626465,2006-08-21
15.447368621826172,2006-08-22
15.078755378723145,2006-08-23
15.018754005432129,2006-08-24
14.84730339050293,2006-08-25
15.027323722839355,2006-08-28
15.078755378723145,2006-08-29
15.224493980407715,2006-08-30
15.010178565979004,2006-08-31
15.241632461547852,2006-09-01
15.884554862976074,2006-09-05
15.318780899047852,2006-09-06
15.430227279663086,2006-09-07
15.241632461547852,2006-09-08
15.250210762023926,2006-09-11
16.587491989135742,2006-09-12
16.21887969970703,2006-09-13
16.741792678833008,2006-09-14
17.136119842529297,2006-09-15
17.873348236083984,2006-09-18
17.436159133911133,2006-09-19
17.479007720947266,2006-09-20
16.553199768066406,2006-09-21
16.17601776123047,2006-09-22
16.53605079650879,2006-09-25
16.14173126220703,2006-09-26
16.86180305480957,2006-09-27
16.86180305480957,2006-09-28
16.604633331298828,2006-09-29
16.364606857299805,2006-10-02
14.401541709899902,2006-10-03
14.067218780517578,2006-10-04
14.49583911895752,2006-10-05
14.581562042236328,2006-10-06
14.650141716003418,2006-10-09
14.795869827270508,2006-10-10
15.095898628234863,2006-10-11
14.933030128479004,2006-10-12
14.830157279968262,2006-10-13
15.387360572814941,2006-10-16
14.993030548095703,2006-10-17
14.564417839050293,2006-10-18
14.504409790039062,2006-10-19
14.650141716003418,2006-10-20
14.032937049865723,2006-10-23
13.990071296691895,2006-10-24
14.1358003616333,2006-10-25
14.470120429992676,2006-10-26
15.130193710327148,2006-10-27
15.061612129211426,2006-10-30
15.670248031616211,2006-10-31
15.310213088989258,2006-11-01
15.721685409545898,2006-11-02
15.738825798034668,2006-11-03
16.021717071533203,2006-11-06
16.50177001953125,2006-11-07
16.416044235229492,2006-11-08
15.610246658325195,2006-11-09
16.11600685119629,2006-11-10
16.56177520751953,2006-11-13
16.913238525390625,2006-11-14
16.86180305480957,2006-11-15
16.818944931030273,2006-11-16
16.330322265625,2006-11-17
17.881916046142578,2006-11-20
17.44472885131836,2006-11-21
17.83905792236328,2006-11-22
17.6676025390625,2006-11-24
17.21327018737793,2006-11-27
17.31614112854004,2006-11-28
17.40186309814453,2006-11-29
17.6676025390625,2006-11-30
17.31614112854004,2006-12-01
17.530447006225586,2006-12-04
17.60759735107422,2006-12-05
18.20766258239746,2006-12-06
17.890483856201172,2006-12-07
17.75333023071289,2006-12-08
17.60759735107422,2006-12-11
17.29042625427246,2006-12-12
16.964670181274414,2006-12-13
17.247570037841797,2006-12-14
17.15326690673828,2006-12-15
16.878948211669922,2006-12-18
17.118976593017578,2006-12-19
16.964670181274414,2006-12-20
16.63035774230957,2006-12-21
16.54462242126465,2006-12-22
16.57034683227539,2006-12-26
16.518911361694336,2006-12-27
16.416044235229492,2006-12-28
16.450332641601562,2006-12-29
16.750364303588867,2007-01-03
17.10183334350586,2007-01-04
16.63892936706543,2007-01-05
16.61320686340332,2007-01-08
16.913238525390625,2007-01-09
17.899063110351562,2007-01-10
17.74475860595703,2007-01-11
17.479007720947266,2007-01-12
17.05897331237793,2007-01-16
16.80179786682129,2007-01-17
16.081724166870117,2007-01-18
15.815980911254883,2007-01-19
15.687390327453613,2007-01-22
15.730257034301758,2007-01-23
16.587491989135742,2007-01-24
16.244598388671875,2007-01-25
16.304603576660156,2007-01-26
16.321748733520508,2007-01-29
16.107439041137695,2007-01-30
15.678823471069336,2007-01-31
15.730257034301758,2007-02-01
15.824557304382324,2007-02-02
15.593098640441895,2007-02-05
15.755971908569336,2007-02-06
16.11600685119629,2007-02-07
15.901703834533691,2007-02-08
15.695966720581055,2007-02-09
15.353073120117188,2007-02-12
15.653104782104492,2007-02-13
15.850269317626953,2007-02-14
16.587491989135742,2007-02-15
16.981813430786133,2007-02-16
16.998964309692383,2007-02-20
17.11040496826172,2007-02-21
17.298994064331055,2007-02-22
17.21327018737793,2007-02-23
17.024681091308594,2007-02-26
17.53902244567871,2007-02-27
17.590457916259766,2007-02-28
17.487585067749023,2007-03-01
16.998964309692383,2007-03-02
16.364606857299805,2007-03-05
16.49319076538086,2007-03-06
16.31317710876465,2007-03-07
16.09886360168457,2007-03-08
15.978854179382324,2007-03-09
16.167448043823242,2007-03-12
15.293067932128906,2007-03-13
15.404511451721191,2007-03-14
15.541667938232422,2007-03-15
15.250210762023926,2007-03-16
14.967317581176758,2007-03-19
15.370219230651855,2007-03-20
15.490226745605469,2007-03-21
15.498805046081543,2007-03-22
15.601669311523438,2007-03-23
15.430227279663086,2007-03-26
15.147339820861816,2007-03-27
14.650141716003418,2007-03-28
14.37582778930664,2007-03-29
14.410116195678711,2007-03-30
14.298677444458008,2007-04-02
14.212950706481934,2007-04-03
14.444405555725098,2007-04-04
14.727289199829102,2007-04-05
14.572989463806152,2007-04-09
14.530126571655273,2007-04-10
14.478691101074219,2007-04-11
14.49583911895752,2007-04-12
14.427262306213379,2007-04-13
14.392975807189941,2007-04-16
14.624423027038574,2007-04-17
14.727289199829102,2007-04-18
14.873019218444824,2007-04-19
14.864452362060547,2007-04-20
14.290099143981934,2007-04-23
14.521553993225098,2007-04-24
14.358681678771973,2007-04-25
14.315816879272461,2007-04-26
13.95578384399414,2007-04-27
13.835763931274414,2007-04-30
14.041501998901367,2007-05-01
14.170089721679688,2007-05-02
14.658714294433594,2007-05-03
15.087329864501953,2007-05-04
15.25877571105957,2007-05-07
15.2073392868042,2007-05-08
15.190204620361328,2007-05-09
14.873019218444824,2007-05-10
15.018754005432129,2007-05-11
14.74443531036377,2007-05-14
14.53869915008545,2007-05-15
14.607281684875488,2007-05-16
14.572989463806152,2007-05-17
14.152944564819336,2007-05-18
14.032937049865723,2007-05-21
13.972926139831543,2007-05-22
13.732894897460938,2007-05-23
13.287137031555176,2007-05-24
13.295709609985352,2007-05-25
13.655750274658203,2007-05-29
13.34714126586914,2007-05-30
13.458582878112793,2007-05-31
13.921489715576172,2007-06-01
13.750045776367188,2007-06-04
13.938634872436523,2007-06-05
13.552882194519043,2007-06-06
13.621459007263184,2007-06-07
14.101513862609863,2007-06-08
14.032937049865723,2007-06-11
14.32438850402832,2007-06-12
14.615853309631348,2007-06-13
14.547270774841309,2007-06-14
14.615853309631348,2007-06-15
14.650141716003418,2007-06-18
15.12161636352539,2007-06-19
14.881589889526367,2007-06-20
15.224493980407715,2007-06-21
15.430227279663086,2007-06-22
14.667283058166504,2007-06-25
14.838735580444336,2007-06-26
15.010178565979004,2007-06-27
14.753005981445312,2007-06-28
15.610246658325195,2007-06-29
15.498805046081543,2007-07-02
15.704535484313965,2007-07-03
15.618817329406738,2007-07-05
15.618817329406738,2007-07-06
15.601669311523438,2007-07-09
15.833126068115234,2007-07-10
15.36164665222168,2007-07-11
15.807398796081543,2007-07-12
15.927425384521484,2007-07-13
15.970282554626465,2007-07-16
16.63035774230957,2007-07-17
16.321748733520508,2007-07-18
16.724655151367188,2007-07-19
16.83609390258789,2007-07-20
16.51034164428711,2007-07-23
16.133155822753906,2007-07-24
16.107439041137695,2007-07-25
15.93599796295166,2007-07-26
15.927425384521484,2007-07-27
16.193166732788086,2007-07-30
15.430227279663086,2007-07-31
15.035900115966797,2007-08-01
14.84730339050293,2007-08-02
14.452977180480957,2007-08-03
14.581562042236328,2007-08-06
14.650141716003418,2007-08-07
15.087329864501953,2007-08-08
15.07018756866455,2007-08-09
15.0530424118042,2007-08-10
14.967317581176758,2007-08-13
14.898734092712402,2007-08-14
14.521553993225098,2007-08-15
14.092937469482422,2007-08-16
14.332962036132812,2007-08-17
14.658714294433594,2007-08-20
14.547270774841309,2007-08-21
15.164482116699219,2007-08-22
15.30163860321045,2007-08-23
13.501445770263672,2007-08-24
13.192841529846191,2007-08-27
13.304279327392578,2007-08-28
13.930062294006348,2007-08-29
13.758617401123047,2007-08-30
14.204377174377441,2007-08-31
14.598709106445312,2007-09-04
14.675860404968262,2007-09-05
14.461554527282715,2007-09-06
14.092937469482422,2007-09-07
14.170089721679688,2007-09-10
14.332962036132812,2007-09-11
14.032937049865723,2007-09-12
14.161516189575195,2007-09-13
14.058648109436035,2007-09-14
13.715755462646484,2007-09-17
13.887201309204102,2007-09-18
13.34714126586914,2007-09-19
13.407151222229004,2007-09-20
13.66431999206543,2007-09-21
13.544306755065918,2007-09-24
13.715755462646484,2007-09-25
14.170089721679688,2007-09-26
13.981493949890137,2007-09-27
14.032937049865723,2007-09-28
13.96435260772705,2007-10-01
14.444405555725098,2007-10-02
14.212950706481934,2007-10-03
14.36724853515625,2007-10-04
14.384394645690918,2007-10-05
14.341536521911621,2007-10-08
14.170089721679688,2007-10-09
14.37582778930664,2007-10-10
14.487263679504395,2007-10-11
14.684436798095703,2007-10-12
14.530126571655273,2007-10-15
14.461554527282715,2007-10-16
14.984456062316895,2007-10-17
15.353073120117188,2007-10-18
14.984456062316895,2007-10-19
15.095898628234863,2007-10-22
15.455942153930664,2007-10-23
14.761582374572754,2007-10-24
14.26438045501709,2007-10-25
14.444405555725098,2007-10-26
15.310213088989258,2007-10-29
15.413078308105469,2007-10-30
15.455942153930664,2007-10-31
15.584527969360352,2007-11-01
15.678823471069336,2007-11-02
15.644532203674316,2007-11-05
15.93599796295166,2007-11-06
15.738825798034668,2007-11-07
15.267349243164062,2007-11-08
15.044468879699707,2007-11-09
14.693000793457031,2007-11-12
15.095898628234863,2007-11-13
14.74443531036377,2007-11-14
14.890167236328125,2007-11-15
15.018754005432129,2007-11-16
14.144376754760742,2007-11-19
13.801480293273926,2007-11-20
13.921489715576172,2007-11-21
14.161516189575195,2007-11-23
13.707182884216309,2007-11-26
14.272958755493164,2007-11-27
12.824233055114746,2007-11-28
13.02139663696289,2007-11-29
12.807088851928711,2007-11-30
12.952813148498535,2007-12-03
12.815659523010254,2007-12-04
13.201412200927734,2007-12-05
13.149979591369629,2007-12-06
13.41572093963623,2007-12-07
13.064257621765137,2007-12-10
12.704217910766602,2007-12-11
12.609922409057617,2007-12-12
12.447049140930176,2007-12-13
12.33560848236084,2007-12-14
12.23274040222168,2007-12-17
12.498480796813965,2007-12-18
12.344178199768066,2007-12-19
12.327033996582031,2007-12-20
12.215595245361328,2007-12-21
12.121299743652344,2007-12-24
12.104154586791992,2007-12-26
11.77840518951416,2007-12-27
12.009858131408691,2007-12-28
11.984137535095215,2007-12-31
11.426939010620117,2008-01-02
11.341216087341309,2008-01-03
10.552558898925781,2008-01-04
10.295391082763672,2008-01-07
9.549596786499023,2008-01-08
9.926775932312012,2008-01-09
9.83248233795166,2008-01-10
9.300994873046875,2008-01-11
9.635315895080566,2008-01-14
9.189557075500488,2008-01-15
9.412437438964844,2008-01-16
9.026679039001465,2008-01-17
9.206700325012207,2008-01-18
8.718079566955566,2008-01-22
8.983818054199219,2008-01-23
9.969637870788574,2008-01-24
9.88391399383545,2008-01-25
10.183950424194336,2008-01-28
10.22680950164795,2008-01-29
10.158230781555176,2008-01-30
10.175374984741211,2008-01-31
10.938314437866211,2008-02-01
10.758298873901367,2008-02-04
10.089652061462402,2008-02-05
9.060972213745117,2008-02-06
9.283854484558105,2008-02-07
9.455299377441406,2008-02-08
9.789617538452148,2008-02-11
9.489588737487793,2008-02-12
9.618172645568848,2008-02-13
9.412437438964844,2008-02-14
9.232417106628418,2008-02-15
8.975247383117676,2008-02-19
9.421008110046387,2008-02-20
9.69532299041748,2008-02-21
9.532450675964355,2008-02-22
10.089652061462402,2008-02-25
10.329680442810059,2008-02-26
10.158230781555176,2008-02-27
9.772473335266113,2008-02-28
9.69532299041748,2008-02-29
10.038219451904297,2008-03-03
10.22680950164795,2008-03-04
10.072504997253418,2008-03-05
9.87534236907959,2008-03-06
9.378146171569824,2008-03-07
9.10383129119873,2008-03-10
9.240987777709961,2008-03-11
9.395291328430176,2008-03-12
10.01250171661377,2008-03-13
9.661035537719727,2008-03-14
9.661035537719727,2008-03-17
9.678179740905762,2008-03-18
9.215275764465332,2008-03-19
9.120977401733398,2008-03-20
9.661035537719727,2008-03-24
9.69532299041748,2008-03-25
9.90106201171875,2008-03-26
9.609601974487305,2008-03-27
9.541020393371582,2008-03-28
9.326711654663086,2008-03-31
9.52387523651123,2008-04-01
9.626742362976074,2008-04-02
9.909632682800293,2008-04-03
9.909632682800293,2008-04-04
9.618172645568848,2008-04-07
9.446725845336914,2008-04-08
9.35242748260498,2008-04-09
9.532450675964355,2008-04-10
9.120977401733398,2008-04-11
9.095263481140137,2008-04-14
9.000961303710938,2008-04-15
9.31814193725586,2008-04-16
9.206700325012207,2008-04-17
9.69532299041748,2008-04-18
10.261098861694336,2008-04-21
9.91820240020752,2008-04-22
10.681143760681152,2008-04-23
11.281208992004395,2008-04-24
11.26406478881836,2008-04-25
11.084046363830566,2008-04-28
11.178339958190918,2008-04-29
11.101188659667969,2008-04-30
11.615528106689453,2008-05-01
11.426939010620117,2008-05-02
11.298352241516113,2008-05-05
11.315498352050781,2008-05-06
11.298352241516113,2008-05-07
11.401220321655273,2008-05-08
11.47836971282959,2008-05-09
11.74411678314209,2008-05-12
12.258453369140625,2008-05-13
12.02700424194336,2008-05-14
12.712787628173828,2008-05-15
12.987104415893555,2008-05-16
12.712787628173828,2008-05-19
12.33560848236084,2008-05-20
12.112727165222168,2008-05-21
12.318461418151855,2008-05-22
12.378467559814453,2008-05-23
12.181303024291992,2008-05-27
12.292745590209961,2008-05-28
12.069866180419922,2008-05-29
14.881589889526367,2008-05-30
14.813016891479492,2008-06-02
14.830157279968262,2008-06-03
14.581562042236328,2008-06-04
15.087329864501953,2008-06-05
14.615853309631348,2008-06-06
14.555843353271484,2008-06-09
13.801480293273926,2008-06-10
13.510018348693848,2008-06-11
13.690037727355957,2008-06-12
14.470120429992676,2008-06-13
14.358681678771973,2008-06-16
14.238669395446777,2008-06-17
14.015786170959473,2008-06-18
15.001605987548828,2008-06-19
14.975887298583984,2008-06-20
15.104474067687988,2008-06-23
14.898734092712402,2008-06-24
15.481657981872559,2008-06-25
14.77015209197998,2008-06-26
15.155904769897461,2008-06-27
15.138765335083008,2008-06-30
15.250210762023926,2008-07-01
14.547270774841309,2008-07-02
14.504409790039062,2008-07-03
14.590130805969238,2008-07-07
14.392975807189941,2008-07-08
13.287137031555176,2008-07-09
13.424294471740723,2008-07-10
13.16712474822998,2008-07-11
12.935669898986816,2008-07-14
12.901379585266113,2008-07-15
13.295709609985352,2008-07-16
13.715755462646484,2008-07-17
13.329996109008789,2008-07-18
12.927102088928223,2008-07-21
13.064257621765137,2008-07-22
12.935669898986816,2008-07-23
12.40418529510498,2008-07-24
12.678500175476074,2008-07-25
12.412761688232422,2008-07-28
12.669926643371582,2008-07-29
12.609922409057617,2008-07-30
12.678500175476074,2008-07-31
12.592775344848633,2008-08-01
12.198448181152344,2008-08-04
12.507051467895508,2008-08-05
12.755657196044922,2008-08-06
13.115690231323242,2008-08-07
13.329996109008789,2008-08-08
13.56145191192627,2008-08-11
13.655750274658203,2008-08-12
13.732894897460938,2008-08-13
13.990071296691895,2008-08-14
13.612887382507324,2008-08-15
13.595743179321289,2008-08-18
13.6043119430542,2008-08-19
13.758617401123047,2008-08-20
13.578597068786621,2008-08-21
13.707182884216309,2008-08-22
13.432868957519531,2008-08-25
12.541345596313477,2008-08-26
12.378467559814453,2008-08-27
12.652783393859863,2008-08-28
12.09558391571045,2008-08-29
12.147017478942871,2008-09-02
10.826872825622559,2008-09-03
10.23537826538086,2008-09-04
10.621138572692871,2008-09-05
10.38111400604248,2008-09-08
9.961067199707031,2008-09-09
9.76390266418457,2008-09-10
10.01250171661377,2008-09-11
9.943924903869629,2008-09-12
9.258134841918945,2008-09-15
9.163840293884277,2008-09-16
8.675214767456055,2008-09-17
9.078117370605469,2008-09-18
9.4810152053833,2008-09-19
8.975247383117676,2008-09-22
8.778084754943848,2008-09-23
8.983818054199219,2008-09-24
9.223846435546875,2008-09-25
8.315178871154785,2008-09-26
7.397934913635254,2008-09-29
7.972283840179443,2008-09-30
7.817975997924805,2008-10-01
7.320785999298096,2008-10-02
7.295065402984619,2008-10-03
6.952173709869385,2008-10-06
6.497838973999023,2008-10-07
6.446404933929443,2008-10-08
6.257812976837158,2008-10-09
6.000642776489258,2008-10-10
6.720720291137695,2008-10-13
6.58356237411499,2008-10-14
6.120655536651611,2008-10-15
6.334963321685791,2008-10-16
6.317817687988281,2008-10-17
6.2320966720581055,2008-10-20
5.777760982513428,2008-10-21
