TER,Date
4.4093732833862305,1986-07-25
4.4093732833862305,1986-07-28
4.4093732833862305,1986-07-29
4.4093732833862305,1986-07-30
4.35135555267334,1986-07-31
4.35135555267334,1986-08-01
4.35135555267334,1986-08-04
4.525411605834961,1986-08-05
4.322347640991211,1986-08-06
4.35135555267334,1986-08-07
4.467392921447754,1986-08-08
4.525411605834961,1986-08-11
4.641445636749268,1986-08-12
4.438384056091309,1986-08-13
4.322347640991211,1986-08-14
4.438384056091309,1986-08-15
4.322347640991211,1986-08-18
4.496401309967041,1986-08-19
4.641445636749268,1986-08-20
4.641445636749268,1986-08-21
4.90252685546875,1986-08-22
4.8155012130737305,1986-08-25
4.757482051849365,1986-08-26
4.844510078430176,1986-08-27
4.844510078430176,1986-08-28
4.8735175132751465,1986-08-29
4.728473663330078,1986-09-02
4.641445636749268,1986-09-03
5.018563270568848,1986-09-04
5.105591773986816,1986-09-05
5.018563270568848,1986-09-08
4.8735175132751465,1986-09-09
4.8155012130737305,1986-09-10
4.6124372482299805,1986-09-11
4.496401309967041,1986-09-12
4.583427429199219,1986-09-15
4.525411605834961,1986-09-16
4.177303314208984,1986-09-17
4.235321998596191,1986-09-18
4.264329433441162,1986-09-19
4.380366325378418,1986-09-22
4.35135555267334,1986-09-23
4.293337345123291,1986-09-24
4.206309795379639,1986-09-25
4.090275764465332,1986-09-26
3.9742372035980225,1986-09-29
4.003246784210205,1986-09-30
4.003246784210205,1986-10-01
3.9162209033966064,1986-10-02
3.9742372035980225,1986-10-03
4.003246784210205,1986-10-06
4.003246784210205,1986-10-07
3.858201742172241,1986-10-08
3.858201742172241,1986-10-09
3.742166519165039,1986-10-10
3.7131571769714355,1986-10-13
3.7711753845214844,1986-10-14
3.800184726715088,1986-10-15
3.8291945457458496,1986-10-16
3.858201742172241,1986-10-17
3.9452288150787354,1986-10-20
3.858201742172241,1986-10-21
3.7711753845214844,1986-10-22
3.7711753845214844,1986-10-23
3.800184726715088,1986-10-24
3.7711753845214844,1986-10-27
3.8291945457458496,1986-10-28
3.800184726715088,1986-10-29
3.8291945457458496,1986-10-30
3.858201742172241,1986-10-31
3.858201742172241,1986-11-03
3.800184726715088,1986-11-04
3.8872125148773193,1986-11-05
4.090275764465332,1986-11-06
4.467392921447754,1986-11-07
4.322347640991211,1986-11-10
4.4093732833862305,1986-11-11
4.438384056091309,1986-11-12
4.003246784210205,1986-11-13
3.9452288150787354,1986-11-14
3.742166519165039,1986-11-17
3.742166519165039,1986-11-18
3.6841485500335693,1986-11-19
4.0612664222717285,1986-11-20
4.003246784210205,1986-11-21
3.9452288150787354,1986-11-24
4.0612664222717285,1986-11-25
4.003246784210205,1986-11-26
3.8291945457458496,1986-11-28
3.9742372035980225,1986-12-01
4.090275764465332,1986-12-02
4.090275764465332,1986-12-03
4.148291110992432,1986-12-04
4.119282245635986,1986-12-05
3.9742372035980225,1986-12-08
3.9162209033966064,1986-12-09
4.090275764465332,1986-12-10
3.9452288150787354,1986-12-11
3.858201742172241,1986-12-12
4.090275764465332,1986-12-15
4.148291110992432,1986-12-16
4.032256126403809,1986-12-17
3.9162209033966064,1986-12-18
3.9452288150787354,1986-12-19
3.8872125148773193,1986-12-22
3.800184726715088,1986-12-23
3.742166519165039,1986-12-24
3.800184726715088,1986-12-26
3.800184726715088,1986-12-29
3.800184726715088,1986-12-30
3.800184726715088,1986-12-31
3.8872125148773193,1987-01-02
3.9162209033966064,1987-01-05
3.858201742172241,1987-01-06
3.858201742172241,1987-01-07
4.0612664222717285,1987-01-08
4.090275764465332,1987-01-09
4.264329433441162,1987-01-12
4.235321998596191,1987-01-13
4.438384056091309,1987-01-14
4.641445636749268,1987-01-15
4.6124372482299805,1987-01-16
4.6704559326171875,1987-01-19
4.641445636749268,1987-01-20
4.6124372482299805,1987-01-21
4.90252685546875,1987-01-22
4.6704559326171875,1987-01-23
4.4093732833862305,1987-01-26
4.380366325378418,1987-01-27
4.4093732833862305,1987-01-28
4.467392921447754,1987-01-29
4.554418563842773,1987-01-30
4.9895548820495605,1987-02-02
5.366672039031982,1987-02-03
5.569736003875732,1987-02-04
5.511717796325684,1987-02-05
5.540726661682129,1987-02-06
5.2796454429626465,1987-02-09
5.250636577606201,1987-02-10
5.424692153930664,1987-02-11
5.424692153930664,1987-02-12
5.511717796325684,1987-02-13
5.453700542449951,1987-02-17
5.395682334899902,1987-02-18
5.395682334899902,1987-02-19
5.221628189086914,1987-02-20
5.1926164627075195,1987-02-23
5.105591773986816,1987-02-24
5.2796454429626465,1987-02-25
5.30865478515625,1987-02-26
5.5987443923950195,1987-02-27
5.540726661682129,1987-03-02
5.337663173675537,1987-03-03
5.424692153930664,1987-03-04
5.395682334899902,1987-03-05
5.424692153930664,1987-03-06
5.30865478515625,1987-03-09
5.250636577606201,1987-03-10
5.250636577606201,1987-03-11
5.163609981536865,1987-03-12
5.163609981536865,1987-03-13
5.13460111618042,1987-03-16
5.569736003875732,1987-03-17
5.569736003875732,1987-03-18
5.975862979888916,1987-03-19
6.149917125701904,1987-03-20
6.033879280090332,1987-03-23
5.917844772338867,1987-03-24
5.743789196014404,1987-03-25
5.743789196014404,1987-03-26
5.685771942138672,1987-03-27
5.482707977294922,1987-03-30
5.482707977294922,1987-03-31
5.569736003875732,1987-04-01
5.540726661682129,1987-04-02
5.569736003875732,1987-04-03
5.569736003875732,1987-04-06
5.482707977294922,1987-04-07
5.453700542449951,1987-04-08
5.163609981536865,1987-04-09
5.337663173675537,1987-04-10
5.221628189086914,1987-04-13
5.018563270568848,1987-04-14
5.337663173675537,1987-04-15
5.830818176269531,1987-04-16
5.6277546882629395,1987-04-20
5.85982608795166,1987-04-21
5.743789196014404,1987-04-22
5.685771942138672,1987-04-23
5.6277546882629395,1987-04-24
5.511717796325684,1987-04-27
5.801807880401611,1987-04-28
6.091899394989014,1987-04-29
6.265953540802002,1987-04-30
6.556042671203613,1987-05-01
6.469018459320068,1987-05-04
6.8171257972717285,1987-05-05
6.672080039978027,1987-05-06
6.5850510597229,1987-05-07
6.614063262939453,1987-05-08
6.410999774932861,1987-05-11
6.265953540802002,1987-05-12
6.178925514221191,1987-05-13
6.149917125701904,1987-05-14
5.772799968719482,1987-05-15
5.888835430145264,1987-05-18
5.743789196014404,1987-05-19
5.946853160858154,1987-05-20
5.975862979888916,1987-05-21
5.85982608795166,1987-05-22
6.120908260345459,1987-05-26
6.352981090545654,1987-05-27
6.614063262939453,1987-05-28
6.846132755279541,1987-05-29
6.643070220947266,1987-06-01
6.381988525390625,1987-06-02
6.352981090545654,1987-06-03
6.20793342590332,1987-06-04
6.178925514221191,1987-06-05
6.381988525390625,1987-06-08
6.527034759521484,1987-06-09
6.498023509979248,1987-06-10
6.527034759521484,1987-06-11
6.498023509979248,1987-06-12
6.352981090545654,1987-06-15
6.265953540802002,1987-06-16
6.265953540802002,1987-06-17
6.062891006469727,1987-06-18
6.091899394989014,1987-06-19
6.033879280090332,1987-06-22
6.033879280090332,1987-06-23
6.091899394989014,1987-06-24
6.178925514221191,1987-06-25
6.149917125701904,1987-06-26
6.149917125701904,1987-06-29
6.091899394989014,1987-06-30
6.033879280090332,1987-07-01
6.091899394989014,1987-07-02
5.85982608795166,1987-07-06
6.004871368408203,1987-07-07
5.975862979888916,1987-07-08
6.149917125701904,1987-07-09
6.178925514221191,1987-07-10
6.323972702026367,1987-07-13
6.5850510597229,1987-07-14
6.527034759521484,1987-07-15
6.527034759521484,1987-07-16
6.556042671203613,1987-07-17
6.410999774932861,1987-07-20
6.440007209777832,1987-07-21
6.381988525390625,1987-07-22
6.323972702026367,1987-07-23
6.265953540802002,1987-07-24
6.120908260345459,1987-07-27
6.323972702026367,1987-07-28
6.440007209777832,1987-07-29
6.672080039978027,1987-07-30
6.643070220947266,1987-07-31
6.556042671203613,1987-08-03
6.410999774932861,1987-08-04
7.049195766448975,1987-08-05
7.426314353942871,1987-08-06
7.571359634399414,1987-08-07
7.803435802459717,1987-08-10
8.035504341125488,1987-08-11
7.832441806793213,1987-08-12
7.687392711639404,1987-08-13
7.774425029754639,1987-08-14
7.542350769042969,1987-08-17
7.397305011749268,1987-08-18
7.484333038330078,1987-08-19
7.774425029754639,1987-08-20
7.890457630157471,1987-08-21
7.716403484344482,1987-08-24
7.600369453430176,1987-08-25
7.948474407196045,1987-08-26
7.716403484344482,1987-08-27
7.658389091491699,1987-08-28
7.7454142570495605,1987-08-31
7.455324172973633,1987-09-01
7.3102803230285645,1987-09-02
7.2232513427734375,1987-09-03
7.078205585479736,1987-09-04
7.020188331604004,1987-09-08
7.194242477416992,1987-09-09
7.426314353942871,1987-09-10
7.774425029754639,1987-09-11
7.658389091491699,1987-09-14
7.571359634399414,1987-09-15
7.571359634399414,1987-09-16
7.658389091491699,1987-09-17
7.716403484344482,1987-09-18
7.571359634399414,1987-09-21
7.571359634399414,1987-09-22
7.658389091491699,1987-09-23
7.7454142570495605,1987-09-24
7.7454142570495605,1987-09-25
8.035504341125488,1987-09-28
7.861453056335449,1987-09-29
7.890457630157471,1987-09-30
8.00649356842041,1987-10-01
8.035504341125488,1987-10-02
8.354606628417969,1987-10-05
7.9774861335754395,1987-10-06
7.774425029754639,1987-10-07
7.426314353942871,1987-10-08
7.368297100067139,1987-10-09
7.3102803230285645,1987-10-12
7.397305011749268,1987-10-13
6.904150485992432,1987-10-14
6.701087951660156,1987-10-15
6.730096817016602,1987-10-16
5.076582431793213,1987-10-19
4.757482051849365,1987-10-20
5.395682334899902,1987-10-21
4.177303314208984,1987-10-22
4.0612664222717285,1987-10-23
3.4810845851898193,1987-10-26
3.597121238708496,1987-10-27
3.568112850189209,1987-10-28
3.9452288150787354,1987-10-29
4.583427429199219,1987-10-30
4.206309795379639,1987-11-02
4.177303314208984,1987-11-03
4.119282245635986,1987-11-04
4.322347640991211,1987-11-05
4.003246784210205,1987-11-06
3.800184726715088,1987-11-09
3.7131571769714355,1987-11-10
3.568112850189209,1987-11-11
3.8291945457458496,1987-11-12
3.9452288150787354,1987-11-13
3.800184726715088,1987-11-16
3.8291945457458496,1987-11-17
3.4230663776397705,1987-11-18
3.220003604888916,1987-11-19
3.452075242996216,1987-11-20
3.597121238708496,1987-11-23
3.568112850189209,1987-11-24
3.4810845851898193,1987-11-25
3.4810845851898193,1987-11-27
3.452075242996216,1987-11-30
3.365048408508301,1987-12-01
3.365048408508301,1987-12-02
3.4810845851898193,1987-12-03
3.4230663776397705,1987-12-04
3.4230663776397705,1987-12-07
3.6551401615142822,1987-12-08
3.539102792739868,1987-12-09
3.365048408508301,1987-12-10
3.365048408508301,1987-12-11
3.7131571769714355,1987-12-14
3.7131571769714355,1987-12-15
4.003246784210205,1987-12-16
3.8291945457458496,1987-12-17
3.8872125148773193,1987-12-18
3.858201742172241,1987-12-21
3.858201742172241,1987-12-22
4.003246784210205,1987-12-23
4.003246784210205,1987-12-24
3.9452288150787354,1987-12-28
3.7711753845214844,1987-12-29
3.8291945457458496,1987-12-30
3.742166519165039,1987-12-31
3.9452288150787354,1988-01-04
3.9452288150787354,1988-01-05
3.9742372035980225,1988-01-06
3.9452288150787354,1988-01-07
3.7131571769714355,1988-01-08
3.2780213356018066,1988-01-11
3.132976770401001,1988-01-12
3.10396671295166,1988-01-13
3.132976770401001,1988-01-14
3.1909942626953125,1988-01-15
3.249011754989624,1988-01-18
3.10396671295166,1988-01-19
2.9589223861694336,1988-01-20
3.016939640045166,1988-01-21
3.074958562850952,1988-01-22
3.10396671295166,1988-01-25
2.987931489944458,1988-01-26
3.016939640045166,1988-01-27
3.016939640045166,1988-01-28
2.92991304397583,1988-01-29
2.8138773441314697,1988-02-01
3.016939640045166,1988-02-02
2.9589223861694336,1988-02-03
3.016939640045166,1988-02-04
2.987931489944458,1988-02-05
2.92991304397583,1988-02-08
2.987931489944458,1988-02-09
3.1619863510131836,1988-02-10
3.016939640045166,1988-02-11
2.9009039402008057,1988-02-12
3.016939640045166,1988-02-16
3.1619863510131836,1988-02-17
3.220003604888916,1988-02-18
3.1909942626953125,1988-02-19
3.365048408508301,1988-02-22
3.3940579891204834,1988-02-23
3.4810845851898193,1988-02-24
3.3360400199890137,1988-02-25
3.3940579891204834,1988-02-26
3.3360400199890137,1988-02-29
3.365048408508301,1988-03-01
3.4230663776397705,1988-03-02
3.4810845851898193,1988-03-03
3.597121238708496,1988-03-04
3.6841485500335693,1988-03-07
3.742166519165039,1988-03-08
3.7711753845214844,1988-03-09
3.7711753845214844,1988-03-10
3.742166519165039,1988-03-11
3.7711753845214844,1988-03-14
3.6551401615142822,1988-03-15
3.6261303424835205,1988-03-16
3.742166519165039,1988-03-17
3.6841485500335693,1988-03-18
3.6841485500335693,1988-03-21
3.6551401615142822,1988-03-22
3.6551401615142822,1988-03-23
3.510094165802002,1988-03-24
3.4810845851898193,1988-03-25
3.510094165802002,1988-03-28
3.4810845851898193,1988-03-29
3.4810845851898193,1988-03-30
3.7131571769714355,1988-03-31
3.6261303424835205,1988-04-04
3.6551401615142822,1988-04-05
3.7131571769714355,1988-04-06
3.6551401615142822,1988-04-07
3.7131571769714355,1988-04-08
3.800184726715088,1988-04-11
3.7711753845214844,1988-04-12
3.7711753845214844,1988-04-13
3.597121238708496,1988-04-14
3.452075242996216,1988-04-15
3.510094165802002,1988-04-18
3.568112850189209,1988-04-19
3.4810845851898193,1988-04-20
3.568112850189209,1988-04-21
3.6261303424835205,1988-04-22
3.6551401615142822,1988-04-25
3.6551401615142822,1988-04-26
3.8291945457458496,1988-04-27
3.9742372035980225,1988-04-28
3.858201742172241,1988-04-29
3.858201742172241,1988-05-02
3.858201742172241,1988-05-03
3.6551401615142822,1988-05-04
3.6551401615142822,1988-05-05
3.568112850189209,1988-05-06
3.4810845851898193,1988-05-09
3.4810845851898193,1988-05-10
3.4810845851898193,1988-05-11
3.597121238708496,1988-05-12
3.6261303424835205,1988-05-13
3.6261303424835205,1988-05-16
3.568112850189209,1988-05-17
3.4230663776397705,1988-05-18
3.4810845851898193,1988-05-19
3.452075242996216,1988-05-20
3.539102792739868,1988-05-23
3.539102792739868,1988-05-24
3.510094165802002,1988-05-25
3.510094165802002,1988-05-26
3.452075242996216,1988-05-27
3.539102792739868,1988-05-31
3.742166519165039,1988-06-01
3.6841485500335693,1988-06-02
3.6551401615142822,1988-06-03
3.6551401615142822,1988-06-06
3.6551401615142822,1988-06-07
3.7131571769714355,1988-06-08
3.800184726715088,1988-06-09
3.800184726715088,1988-06-10
3.6841485500335693,1988-06-13
3.7711753845214844,1988-06-14
3.6841485500335693,1988-06-15
3.742166519165039,1988-06-16
3.597121238708496,1988-06-17
3.4810845851898193,1988-06-20
3.6551401615142822,1988-06-21
3.8291945457458496,1988-06-22
3.858201742172241,1988-06-23
3.8872125148773193,1988-06-24
3.800184726715088,1988-06-27
3.858201742172241,1988-06-28
4.032256126403809,1988-06-29
4.090275764465332,1988-06-30
3.9742372035980225,1988-07-01
3.9742372035980225,1988-07-05
3.8291945457458496,1988-07-06
3.8291945457458496,1988-07-07
3.800184726715088,1988-07-08
3.6551401615142822,1988-07-11
3.6841485500335693,1988-07-12
3.6841485500335693,1988-07-13
3.6841485500335693,1988-07-14
3.7711753845214844,1988-07-15
3.6841485500335693,1988-07-18
3.7131571769714355,1988-07-19
3.800184726715088,1988-07-20
3.7131571769714355,1988-07-21
3.7711753845214844,1988-07-22
3.742166519165039,1988-07-25
3.858201742172241,1988-07-26
3.9742372035980225,1988-07-27
3.9162209033966064,1988-07-28
3.9162209033966064,1988-07-29
3.9162209033966064,1988-08-01
3.9162209033966064,1988-08-02
3.8291945457458496,1988-08-03
3.800184726715088,1988-08-04
3.800184726715088,1988-08-05
3.8291945457458496,1988-08-08
3.7131571769714355,1988-08-09
3.6551401615142822,1988-08-10
3.6261303424835205,1988-08-11
3.597121238708496,1988-08-12
3.4810845851898193,1988-08-15
3.539102792739868,1988-08-16
3.4810845851898193,1988-08-17
3.539102792739868,1988-08-18
3.539102792739868,1988-08-19
3.4810845851898193,1988-08-22
3.510094165802002,1988-08-23
3.510094165802002,1988-08-24
3.539102792739868,1988-08-25
3.539102792739868,1988-08-26
3.6551401615142822,1988-08-29
3.6841485500335693,1988-08-30
3.6261303424835205,1988-08-31
3.568112850189209,1988-09-01
3.539102792739868,1988-09-02
3.510094165802002,1988-09-06
3.4230663776397705,1988-09-07
3.4230663776397705,1988-09-08
3.4230663776397705,1988-09-09
3.3940579891204834,1988-09-12
3.3940579891204834,1988-09-13
3.452075242996216,1988-09-14
3.510094165802002,1988-09-15
3.568112850189209,1988-09-16
3.4810845851898193,1988-09-19
3.4810845851898193,1988-09-20
3.4230663776397705,1988-09-21
3.4230663776397705,1988-09-22
3.452075242996216,1988-09-23
3.452075242996216,1988-09-26
3.3940579891204834,1988-09-27
3.3070316314697266,1988-09-28
3.365048408508301,1988-09-29
3.3360400199890137,1988-09-30
3.1619863510131836,1988-10-03
3.249011754989624,1988-10-04
3.249011754989624,1988-10-05
3.1619863510131836,1988-10-06
3.220003604888916,1988-10-07
3.1909942626953125,1988-10-10
3.1619863510131836,1988-10-11
3.1909942626953125,1988-10-12
3.132976770401001,1988-10-13
3.132976770401001,1988-10-14
3.1909942626953125,1988-10-17
3.220003604888916,1988-10-18
3.132976770401001,1988-10-19
3.249011754989624,1988-10-20
3.249011754989624,1988-10-21
3.1619863510131836,1988-10-24
3.249011754989624,1988-10-25
3.1619863510131836,1988-10-26
3.132976770401001,1988-10-27
3.016939640045166,1988-10-28
3.074958562850952,1988-10-31
2.987931489944458,1988-11-01
2.987931489944458,1988-11-02
3.045949697494507,1988-11-03
2.987931489944458,1988-11-04
2.9009039402008057,1988-11-07
3.045949697494507,1988-11-08
2.9009039402008057,1988-11-09
2.871894598007202,1988-11-10
2.871894598007202,1988-11-11
2.8138773441314697,1988-11-14
2.8138773441314697,1988-11-15
2.784868001937866,1988-11-16
2.8138773441314697,1988-11-17
2.784868001937866,1988-11-18
2.6688315868377686,1988-11-21
2.4947774410247803,1988-11-22
2.5818049907684326,1988-11-23
2.4947774410247803,1988-11-25
2.552795886993408,1988-11-28
2.5237863063812256,1988-11-29
2.6398227214813232,1988-11-30
2.6398227214813232,1988-12-01
2.6688315868377686,1988-12-02
2.5818049907684326,1988-12-05
2.5818049907684326,1988-12-06
2.552795886993408,1988-12-07
2.610814094543457,1988-12-08
2.552795886993408,1988-12-09
2.5818049907684326,1988-12-12
2.552795886993408,1988-12-13
2.465768575668335,1988-12-14
2.5818049907684326,1988-12-15
2.6688315868377686,1988-12-16
2.7268502712249756,1988-12-19
2.610814094543457,1988-12-20
2.5818049907684326,1988-12-21
2.610814094543457,1988-12-22
2.6398227214813232,1988-12-23
2.7268502712249756,1988-12-27
2.842885971069336,1988-12-28
2.871894598007202,1988-12-29
2.7268502712249756,1988-12-30
2.8138773441314697,1989-01-03
2.871894598007202,1989-01-04
2.987931489944458,1989-01-05
2.9589223861694336,1989-01-06
2.9589223861694336,1989-01-09
2.92991304397583,1989-01-10
2.92991304397583,1989-01-11
2.987931489944458,1989-01-12
2.9589223861694336,1989-01-13
2.987931489944458,1989-01-16
2.9589223861694336,1989-01-17
2.9009039402008057,1989-01-18
2.9589223861694336,1989-01-19
2.92991304397583,1989-01-20
2.92991304397583,1989-01-23
2.9589223861694336,1989-01-24
2.987931489944458,1989-01-25
3.1909942626953125,1989-01-26
3.045949697494507,1989-01-27
3.132976770401001,1989-01-30
3.074958562850952,1989-01-31
2.987931489944458,1989-02-01
2.987931489944458,1989-02-02
3.074958562850952,1989-02-03
2.987931489944458,1989-02-06
3.10396671295166,1989-02-07
3.074958562850952,1989-02-08
3.074958562850952,1989-02-09
3.045949697494507,1989-02-10
2.987931489944458,1989-02-13
2.987931489944458,1989-02-14
3.249011754989624,1989-02-15
3.132976770401001,1989-02-16
3.132976770401001,1989-02-17
3.10396671295166,1989-02-21
3.074958562850952,1989-02-22
2.987931489944458,1989-02-23
3.016939640045166,1989-02-24
2.9589223861694336,1989-02-27
2.9589223861694336,1989-02-28
2.9589223861694336,1989-03-01
2.871894598007202,1989-03-02
2.9009039402008057,1989-03-03
2.9589223861694336,1989-03-06
2.92991304397583,1989-03-07
2.871894598007202,1989-03-08
2.9009039402008057,1989-03-09
2.871894598007202,1989-03-10
2.9009039402008057,1989-03-13
2.92991304397583,1989-03-14
2.92991304397583,1989-03-15
2.92991304397583,1989-03-16
2.842885971069336,1989-03-17
2.8138773441314697,1989-03-20
2.784868001937866,1989-03-21
2.610814094543457,1989-03-22
2.6398227214813232,1989-03-23
2.7268502712249756,1989-03-27
2.7268502712249756,1989-03-28
2.697841167449951,1989-03-29
2.697841167449951,1989-03-30
2.697841167449951,1989-03-31
2.7268502712249756,1989-04-03
2.7268502712249756,1989-04-04
2.7268502712249756,1989-04-05
2.6688315868377686,1989-04-06
2.697841167449951,1989-04-07
2.697841167449951,1989-04-10
2.755858898162842,1989-04-11
2.842885971069336,1989-04-12
2.92991304397583,1989-04-13
2.92991304397583,1989-04-14
2.9009039402008057,1989-04-17
2.9589223861694336,1989-04-18
3.016939640045166,1989-04-19
2.987931489944458,1989-04-20
2.92991304397583,1989-04-21
2.9589223861694336,1989-04-24
2.987931489944458,1989-04-25
2.987931489944458,1989-04-26
2.9589223861694336,1989-04-27
2.987931489944458,1989-04-28
2.987931489944458,1989-05-01
2.987931489944458,1989-05-02
3.016939640045166,1989-05-03
2.987931489944458,1989-05-04
3.045949697494507,1989-05-05
3.016939640045166,1989-05-08
3.016939640045166,1989-05-09
2.987931489944458,1989-05-10
3.045949697494507,1989-05-11
3.10396671295166,1989-05-12
3.016939640045166,1989-05-15
3.016939640045166,1989-05-16
3.132976770401001,1989-05-17
3.074958562850952,1989-05-18
3.1619863510131836,1989-05-19
3.220003604888916,1989-05-22
3.1619863510131836,1989-05-23
3.1619863510131836,1989-05-24
3.2780213356018066,1989-05-25
3.3360400199890137,1989-05-26
3.3070316314697266,1989-05-30
3.365048408508301,1989-05-31
3.3940579891204834,1989-06-01
3.3940579891204834,1989-06-02
3.3360400199890137,1989-06-05
3.2780213356018066,1989-06-06
3.3070316314697266,1989-06-07
3.220003604888916,1989-06-08
3.220003604888916,1989-06-09
3.220003604888916,1989-06-12
3.132976770401001,1989-06-13
3.1619863510131836,1989-06-14
3.045949697494507,1989-06-15
3.016939640045166,1989-06-16
2.871894598007202,1989-06-19
2.6688315868377686,1989-06-20
2.610814094543457,1989-06-21
2.6688315868377686,1989-06-22
2.697841167449951,1989-06-23
2.755858898162842,1989-06-26
2.7268502712249756,1989-06-27
2.697841167449951,1989-06-28
2.6688315868377686,1989-06-29
2.6398227214813232,1989-06-30
2.697841167449951,1989-07-03
2.7268502712249756,1989-07-05
2.697841167449951,1989-07-06
2.7268502712249756,1989-07-07
2.6688315868377686,1989-07-10
2.6688315868377686,1989-07-11
2.697841167449951,1989-07-12
2.6688315868377686,1989-07-13
2.697841167449951,1989-07-14
2.7268502712249756,1989-07-17
2.697841167449951,1989-07-18
2.8138773441314697,1989-07-19
2.7268502712249756,1989-07-20
2.755858898162842,1989-07-21
2.7268502712249756,1989-07-24
2.697841167449951,1989-07-25
2.697841167449951,1989-07-26
2.755858898162842,1989-07-27
2.7268502712249756,1989-07-28
2.6688315868377686,1989-07-31
2.6398227214813232,1989-08-01
2.5818049907684326,1989-08-02
2.6688315868377686,1989-08-03
2.6398227214813232,1989-08-04
2.842885971069336,1989-08-07
2.784868001937866,1989-08-08
2.697841167449951,1989-08-09
2.7268502712249756,1989-08-10
2.6398227214813232,1989-08-11
2.5818049907684326,1989-08-14
2.610814094543457,1989-08-15
2.6398227214813232,1989-08-16
2.610814094543457,1989-08-17
2.610814094543457,1989-08-18
2.5818049907684326,1989-08-21
2.610814094543457,1989-08-22
2.5818049907684326,1989-08-23
2.6688315868377686,1989-08-24
2.6398227214813232,1989-08-25
2.610814094543457,1989-08-28
2.610814094543457,1989-08-29
2.6398227214813232,1989-08-30
2.610814094543457,1989-08-31
2.6398227214813232,1989-09-01
2.6398227214813232,1989-09-05
2.6398227214813232,1989-09-06
2.6688315868377686,1989-09-07
2.755858898162842,1989-09-08
2.842885971069336,1989-09-11
2.92991304397583,1989-09-12
2.871894598007202,1989-09-13
2.784868001937866,1989-09-14
2.7268502712249756,1989-09-15
2.784868001937866,1989-09-18
2.8138773441314697,1989-09-19
2.755858898162842,1989-09-20
2.784868001937866,1989-09-21
2.784868001937866,1989-09-22
2.784868001937866,1989-09-25
2.8138773441314697,1989-09-26
2.871894598007202,1989-09-27
2.9009039402008057,1989-09-28
2.92991304397583,1989-09-29
2.8138773441314697,1989-10-02
2.8138773441314697,1989-10-03
2.842885971069336,1989-10-04
2.871894598007202,1989-10-05
3.045949697494507,1989-10-06
3.016939640045166,1989-10-09
2.987931489944458,1989-10-10
2.9009039402008057,1989-10-11
2.871894598007202,1989-10-12
2.697841167449951,1989-10-13
2.6398227214813232,1989-10-16
2.755858898162842,1989-10-17
2.7268502712249756,1989-10-18
2.697841167449951,1989-10-19
2.6688315868377686,1989-10-20
2.6688315868377686,1989-10-23
2.6398227214813232,1989-10-24
2.610814094543457,1989-10-25
2.5237863063812256,1989-10-26
2.4077506065368652,1989-10-27
2.3787410259246826,1989-10-30
2.465768575668335,1989-10-31
2.4947774410247803,1989-11-01
2.4077506065368652,1989-11-02
2.4367587566375732,1989-11-03
2.4077506065368652,1989-11-06
2.4077506065368652,1989-11-07
2.4077506065368652,1989-11-08
2.4077506065368652,1989-11-09
2.4367587566375732,1989-11-10
2.4367587566375732,1989-11-13
2.4077506065368652,1989-11-14
2.3787410259246826,1989-11-15
2.3787410259246826,1989-11-16
2.3787410259246826,1989-11-17
2.3787410259246826,1989-11-20
2.3497326374053955,1989-11-21
2.4367587566375732,1989-11-22
2.4077506065368652,1989-11-24
2.4367587566375732,1989-11-27
2.4947774410247803,1989-11-28
2.4367587566375732,1989-11-29
2.4367587566375732,1989-11-30
2.4947774410247803,1989-12-01
2.4367587566375732,1989-12-04
2.3787410259246826,1989-12-05
2.4077506065368652,1989-12-06
2.3787410259246826,1989-12-07
2.3787410259246826,1989-12-08
2.3497326374053955,1989-12-11
2.2917137145996094,1989-12-12
2.3497326374053955,1989-12-13
2.3497326374053955,1989-12-14
2.3787410259246826,1989-12-15
2.2917137145996094,1989-12-18
2.320722818374634,1989-12-19
2.3787410259246826,1989-12-20
2.3787410259246826,1989-12-21
2.4367587566375732,1989-12-22
2.4077506065368652,1989-12-26
2.4077506065368652,1989-12-27
2.4367587566375732,1989-12-28
2.552795886993408,1989-12-29
2.5237863063812256,1990-01-02
2.5237863063812256,1990-01-03
2.552795886993408,1990-01-04
2.465768575668335,1990-01-05
2.4947774410247803,1990-01-08
2.4367587566375732,1990-01-09
2.3787410259246826,1990-01-10
2.4077506065368652,1990-01-11
2.3497326374053955,1990-01-12
2.320722818374634,1990-01-15
2.3497326374053955,1990-01-16
2.3787410259246826,1990-01-17
2.3497326374053955,1990-01-18
2.320722818374634,1990-01-19
2.1466686725616455,1990-01-22
2.2046866416931152,1990-01-23
2.1466686725616455,1990-01-24
2.1466686725616455,1990-01-25
2.059641122817993,1990-01-26
2.0306332111358643,1990-01-29
2.1176609992980957,1990-01-30
2.088651657104492,1990-01-31
2.059641122817993,1990-02-01
2.088651657104492,1990-02-02
2.088651657104492,1990-02-05
2.088651657104492,1990-02-06
2.1176609992980957,1990-02-07
2.1466686725616455,1990-02-08
2.1466686725616455,1990-02-09
2.1466686725616455,1990-02-12
2.1466686725616455,1990-02-13
2.1176609992980957,1990-02-14
2.059641122817993,1990-02-15
2.0306332111358643,1990-02-16
2.0016233921051025,1990-02-20
2.0016233921051025,1990-02-21
2.0016233921051025,1990-02-22
2.0016233921051025,1990-02-23
