CBOE,Date
50.80321502685547,2014-02-28
52.091392517089844,2014-03-03
53.210323333740234,2014-03-04
53.830902099609375,2014-03-05
53.97195816040039,2014-03-06
53.8591194152832,2014-03-07
53.08808517456055,2014-03-10
52.75898361206055,2014-03-11
53.25735092163086,2014-03-12
53.76508712768555,2014-03-13
55.04387283325195,2014-03-14
55.109683990478516,2014-03-17
53.68986129760742,2014-03-18
52.843624114990234,2014-03-19
53.27613830566406,2014-03-20
52.636756896972656,2014-03-21
53.19152069091797,2014-03-24
53.577030181884766,2014-03-25
52.71196746826172,2014-03-26
53.10689163208008,2014-03-27
52.42049026489258,2014-03-28
53.219722747802734,2014-03-31
52.95644760131836,2014-04-01
51.950340270996094,2014-04-02
51.4802131652832,2014-04-03
50.530540466308594,2014-04-04
48.58415603637695,2014-04-07
48.0576057434082,2014-04-08
49.24235534667969,2014-04-09
48.067012786865234,2014-04-10
47.7191047668457,2014-04-11
47.41822052001953,2014-04-14
47.4276123046875,2014-04-15
48.433719635009766,2014-04-16
49.082515716552734,2014-04-17
48.941471099853516,2014-04-21
49.59025573730469,2014-04-22
49.52444076538086,2014-04-23
49.76890563964844,2014-04-24
49.308170318603516,2014-04-25
49.33638381958008,2014-04-28
49.75010681152344,2014-04-29
50.173221588134766,2014-04-30
50.26725387573242,2014-05-01
49.62786865234375,2014-05-02
50.10740280151367,2014-05-05
48.88505172729492,2014-05-06
48.019981384277344,2014-05-07
47.92597579956055,2014-05-08
47.7755241394043,2014-05-09
48.47132110595703,2014-05-12
47.822532653808594,2014-05-13
47.18313980102539,2014-05-14
46.13003158569336,2014-05-15
45.810340881347656,2014-05-16
45.93257141113281,2014-05-19
45.36840057373047,2014-05-20
46.11122512817383,2014-05-21
46.412113189697266,2014-05-22
46.844642639160156,2014-05-23
47.79433059692383,2014-05-27
47.813194274902344,2014-05-28
47.74714279174805,2014-05-29
47.822635650634766,2014-05-30
47.4168815612793,2014-06-02
45.3503532409668,2014-06-03
45.133323669433594,2014-06-04
45.49189376831055,2014-06-05
45.92595672607422,2014-06-06
45.92595672607422,2014-06-09
44.916290283203125,2014-06-10
45.36922073364258,2014-06-11
46.47325897216797,2014-06-12
47.369693756103516,2014-06-13
47.4168815612793,2014-06-16
48.4171142578125,2014-06-17
47.46406936645508,2014-06-18
46.67141342163086,2014-06-19
46.124122619628906,2014-06-20
46.454383850097656,2014-06-23
45.69004821777344,2014-06-24
45.99201202392578,2014-06-25
46.18073654174805,2014-06-26
46.3222770690918,2014-06-27
46.43550491333008,2014-06-30
46.21847915649414,2014-07-01
45.699485778808594,2014-07-02
45.72780227661133,2014-07-03
45.57681655883789,2014-07-07
44.69925308227539,2014-07-08
44.94459915161133,2014-07-09
44.22744369506836,2014-07-10
44.293495178222656,2014-07-11
44.98234176635742,2014-07-14
44.53883743286133,2014-07-15
44.1236457824707,2014-07-16
45.435272216796875,2014-07-17
46.19960403442383,2014-07-18
46.79408645629883,2014-07-21
45.36922073364258,2014-07-22
45.718353271484375,2014-07-23
45.982574462890625,2014-07-24
46.07693862915039,2014-07-25
46.43550491333008,2014-07-28
45.99201202392578,2014-07-29
46.341156005859375,2014-07-30
45.737239837646484,2014-07-31
46.90732955932617,2014-08-01
46.42608642578125,2014-08-04
46.8507080078125,2014-08-05
47.322505950927734,2014-08-06
47.369693756103516,2014-08-07
47.822635650634766,2014-08-08
47.822635650634766,2014-08-11
47.52067565917969,2014-08-12
47.681087493896484,2014-08-13
47.6056022644043,2014-08-14
48.228389739990234,2014-08-15
48.832305908203125,2014-08-18
48.62471389770508,2014-08-19
48.14345932006836,2014-08-20
48.134033203125,2014-08-21
48.18121337890625,2014-08-22
50.05900573730469,2014-08-25
50.85165786743164,2014-08-26
50.103271484375,2014-08-27
50.22642135620117,2014-08-28
50.23590087890625,2014-08-29
50.586402893066406,2014-09-02
50.28327178955078,2014-09-03
50.160118103027344,2014-09-04
50.52009582519531,2014-09-05
51.12636947631836,2014-09-08
50.9369010925293,2014-09-09
51.486351013183594,2014-09-10
51.666343688964844,2014-09-11
51.922115325927734,2014-09-12
51.84632873535156,2014-09-15
51.865272521972656,2014-09-16
52.41472244262695,2014-09-17
52.86942672729492,2014-09-18
52.21577835083008,2014-09-19
51.67581558227539,2014-09-22
51.287418365478516,2014-09-23
51.12636947631836,2014-09-24
50.700077056884766,2014-09-25
50.97480392456055,2014-09-26
50.643245697021484,2014-09-29
50.70955276489258,2014-09-30
50.62428665161133,2014-10-01
51.47687911987305,2014-10-02
51.61897277832031,2014-10-03
51.55266189575195,2014-10-06
51.02216720581055,2014-10-07
52.462074279785156,2014-10-08
52.954673767089844,2014-10-09
52.689430236816406,2014-10-10
51.88422775268555,2014-10-13
52.642066955566406,2014-10-14
53.475704193115234,2014-10-15
52.63260269165039,2014-10-16
51.47687911987305,2014-10-17
53.153621673583984,2014-10-20
53.28623962402344,2014-10-21
53.3525505065918,2014-10-22
53.95882797241211,2014-10-23
54.50827407836914,2014-10-24
54.555633544921875,2014-10-27
54.72614669799805,2014-10-28
55.20928192138672,2014-10-29
55.34189987182617,2014-10-30
55.83449935913086,2014-10-31
57.32178497314453,2014-11-03
58.8753776550293,2014-11-04
58.240684509277344,2014-11-05
58.155418395996094,2014-11-06
58.62908172607422,2014-11-07
58.61012649536133,2014-11-10
59.09326171875,2014-11-11
57.83333206176758,2014-11-12
57.67229080200195,2014-11-13
57.605979919433594,2014-11-14
56.971282958984375,2014-11-17
56.478675842285156,2014-11-18
56.706024169921875,2014-11-19
56.355533599853516,2014-11-20
56.29869079589844,2014-11-21
56.2513313293457,2014-11-24
56.51750946044922,2014-11-25
56.83123016357422,2014-11-26
56.95482635498047,2014-11-28
57.182979583740234,2014-12-01
57.54423141479492,2014-12-02
57.37311935424805,2014-12-03
57.58226013183594,2014-12-04
57.715362548828125,2014-12-05
58.599483489990234,2014-12-08
59.065311431884766,2014-12-09
60.05400848388672,2014-12-10
60.39624786376953,2014-12-11
59.26495361328125,2014-12-12
59.14137268066406,2014-12-15
59.14137268066406,2014-12-16
59.68324661254883,2014-12-17
61.289894104003906,2014-12-18
61.00468444824219,2014-12-19
61.48952865600586,2014-12-22
61.49904251098633,2014-12-23
61.3469352722168,2014-12-24
61.023712158203125,2014-12-26
61.40396499633789,2014-12-29
60.976165771484375,2014-12-30
60.29167938232422,2014-12-31
60.23464584350586,2015-01-02
62.154991149902344,2015-01-05
62.80144500732422,2015-01-06
63.866214752197266,2015-01-07
63.219757080078125,2015-01-08
62.744415283203125,2015-01-09
62.87750244140625,2015-01-12
62.1454963684082,2015-01-13
61.8127555847168,2015-01-14
61.85078048706055,2015-01-15
63.21025848388672,2015-01-16
62.639835357666016,2015-01-20
60.757503509521484,2015-01-21
62.630340576171875,2015-01-22
62.62083435058594,2015-01-23
63.14371871948242,2015-01-26
62.45921325683594,2015-01-27
62.07894515991211,2015-01-28
62.383174896240234,2015-01-29
61.289894104003906,2015-01-30
60.83357238769531,2015-02-02
60.73850631713867,2015-02-03
61.30889892578125,2015-02-04
61.926841735839844,2015-02-05
59.379032135009766,2015-02-06
58.304779052734375,2015-02-09
58.55195617675781,2015-02-10
58.97975540161133,2015-02-11
59.10333251953125,2015-02-12
59.90190887451172,2015-02-13
59.52163314819336,2015-02-17
59.07482147216797,2015-02-18
58.90370178222656,2015-02-19
59.52163314819336,2015-02-20
59.89240264892578,2015-02-23
59.59769058227539,2015-02-24
59.00628662109375,2015-02-25
58.04288864135742,2015-02-26
57.260719299316406,2015-02-27
56.736083984375,2015-03-02
56.2591552734375,2015-03-03
55.84899139404297,2015-03-04
56.230533599853516,2015-03-05
57.12717056274414,2015-03-06
57.65180206298828,2015-03-09
57.794883728027344,2015-03-10
57.91889190673828,2015-03-11
56.95547866821289,2015-03-12
56.6693229675293,2015-03-13
57.23210144042969,2015-03-16
57.108097076416016,2015-03-17
56.068382263183594,2015-03-18
57.06040573120117,2015-03-19
56.76470184326172,2015-03-20
56.70746994018555,2015-03-23
55.56283187866211,2015-03-24
54.47542190551758,2015-03-25
55.066810607910156,2015-03-26
54.818817138671875,2015-03-27
55.54375076293945,2015-03-30
54.7615852355957,2015-03-31
54.103416442871094,2015-04-01
53.435699462890625,2015-04-02
53.588321685791016,2015-04-06
54.065250396728516,2015-04-07
53.960330963134766,2015-04-08
54.51357650756836,2015-04-09
54.58988571166992,2015-04-10
54.62804412841797,2015-04-13
55.4388313293457,2015-04-14
55.7059211730957,2015-04-15
55.801292419433594,2015-04-16
55.32435989379883,2015-04-17
54.990509033203125,2015-04-20
54.685272216796875,2015-04-21
54.66619873046875,2015-04-22
54.98097229003906,2015-04-23
54.60895538330078,2015-04-24
53.941261291503906,2015-04-27
54.465877532958984,2015-04-28
54.26557159423828,2015-04-29
53.67417526245117,2015-04-30
52.9492301940918,2015-05-01
52.96830749511719,2015-05-04
52.93968963623047,2015-05-05
53.24492645263672,2015-05-06
54.217872619628906,2015-05-07
54.62804412841797,2015-05-08
55.410213470458984,2015-05-11
56.058841705322266,2015-05-12
56.13514709472656,2015-05-13
56.65978240966797,2015-05-14
55.98252868652344,2015-05-15
55.62007141113281,2015-05-18
55.75360107421875,2015-05-19
55.46744918823242,2015-05-20
55.38159942626953,2015-05-21
56.43085861206055,2015-05-22
56.09699630737305,2015-05-26
55.88638687133789,2015-05-27
55.93425750732422,2015-05-28
56.02041244506836,2015-05-29
55.58006286621094,2015-06-01
54.9003791809082,2015-06-02
54.96739196777344,2015-06-03
55.01526641845703,2015-06-04
54.66106033325195,2015-06-05
54.93867874145508,2015-06-08
55.1301383972168,2015-06-09
55.5609130859375,2015-06-10
56.06827926635742,2015-06-11
55.81938934326172,2015-06-12
56.929840087890625,2015-06-15
56.67136764526367,2015-06-16
56.72879409790039,2015-06-17
56.14485549926758,2015-06-18
55.93425750732422,2015-06-19
55.905548095703125,2015-06-22
55.426902770996094,2015-06-23
54.68021011352539,2015-06-24
55.10141372680664,2015-06-25
54.852516174316406,2015-06-26
54.622772216796875,2015-06-29
54.77593994140625,2015-06-30
55.98212432861328,2015-07-01
56.89154815673828,2015-07-02
57.810543060302734,2015-07-06
57.657379150390625,2015-07-07
57.75309753417969,2015-07-08
58.28917694091797,2015-07-09
59.20817184448242,2015-07-10
57.810543060302734,2015-07-13
58.16473388671875,2015-07-14
58.796539306640625,2015-07-15
58.94013977050781,2015-07-16
59.27519607543945,2015-07-17
58.959285736083984,2015-07-20
58.53807830810547,2015-07-21
59.39962387084961,2015-07-22
58.796539306640625,2015-07-23
59.284767150878906,2015-07-24
58.193450927734375,2015-07-27
57.77225112915039,2015-07-28
58.279605865478516,2015-07-29
59.035858154296875,2015-07-30
59.33262634277344,2015-07-31
59.68681716918945,2015-08-03
59.86871337890625,2015-08-04
60.32820129394531,2015-08-05
60.21332550048828,2015-08-06
60.68239974975586,2015-08-07
61.17061233520508,2015-08-10
60.644107818603516,2015-08-11
60.59623718261719,2015-08-12
60.739830017089844,2015-08-13
61.65883255004883,2015-08-14
61.62053298950195,2015-08-17
61.45779800415039,2015-08-18
61.03659439086914,2015-08-19
60.3377799987793,2015-08-20
58.796539306640625,2015-08-21
57.7913932800293,2015-08-24
57.93498611450195,2015-08-25
60.03144454956055,2015-08-26
60.672821044921875,2015-08-27
61.09402847290039,2015-08-28
60.557945251464844,2015-08-31
59.90699768066406,2015-09-01
61.271358489990234,2015-09-02
61.26174545288086,2015-09-03
61.021541595458984,2015-09-04
61.924713134765625,2015-09-08
61.83823776245117,2015-09-09
62.837493896484375,2015-09-10
63.404361724853516,2015-09-11
63.34672927856445,2015-09-14
63.35633850097656,2015-09-15
63.740665435791016,2015-09-16
62.57806396484375,2015-09-17
62.10727310180664,2015-09-18
62.82788848876953,2015-09-21
62.587677001953125,2015-09-22
63.44279861450195,2015-09-23
63.567710876464844,2015-09-24
63.798316955566406,2015-09-25
63.07769775390625,2015-09-28
63.20259475708008,2015-09-29
64.45167541503906,2015-09-30
64.61500549316406,2015-10-01
64.68226623535156,2015-10-02
63.673397064208984,2015-10-05
63.039268493652344,2015-10-06
62.539634704589844,2015-10-07
63.26024627685547,2015-10-08
62.866310119628906,2015-10-09
63.34672927856445,2015-10-12
62.63571548461914,2015-10-13
63.1929931640625,2015-10-14
63.75987243652344,2015-10-15
62.6645393371582,2015-10-16
63.11613464355469,2015-10-19
63.22182083129883,2015-10-20
62.587677001953125,2015-10-21
63.567710876464844,2015-10-22
64.3459701538086,2015-10-23
64.73029327392578,2015-10-26
65.28756713867188,2015-10-27
66.10427856445312,2015-10-28
66.45016479492188,2015-10-29
64.4132308959961,2015-10-30
65.64308166503906,2015-11-02
66.1138916015625,2015-11-03
65.2395248413086,2015-11-04
65.7007064819336,2015-11-05
66.1138916015625,2015-11-06
66.48859405517578,2015-11-09
67.31488800048828,2015-11-10
67.86257934570312,2015-11-11
66.79606628417969,2015-11-12
66.83448791503906,2015-11-13
67.25725555419922,2015-11-16
67.83374786376953,2015-11-17
68.60240173339844,2015-11-18
68.91947937011719,2015-11-19
69.15968322753906,2015-11-20
68.74651336669922,2015-11-23
68.5351333618164,2015-11-24
69.01554870605469,2015-11-25
69.56320190429688,2015-11-27
69.38066101074219,2015-11-30
67.68001556396484,2015-12-01
67.33296966552734,2015-12-02
65.66532897949219,2015-12-03
66.96668243408203,2015-12-04
66.76424407958984,2015-12-07
63.85307312011719,2015-12-08
61.944419860839844,2015-12-09
62.18540954589844,2015-12-10
62.985496520996094,2015-12-11
64.43144226074219,2015-12-14
64.96162414550781,2015-12-15
63.6313591003418,2015-12-16
62.696319580078125,2015-12-17
62.19504928588867,2015-12-18
62.86018371582031,2015-12-21
63.26504898071289,2015-12-22
62.368560791015625,2015-12-23
63.08189010620117,2015-12-24
63.08189010620117,2015-12-28
63.58316421508789,2015-12-29
63.31324768066406,2015-12-30
62.56135177612305,2015-12-31
61.68415069580078,2016-01-04
60.82621383666992,2016-01-05
60.20927429199219,2016-01-06
60.5948600769043,2016-01-07
60.29603576660156,2016-01-08
60.97081756591797,2016-01-11
61.36603927612305,2016-01-12
60.45027160644531,2016-01-13
60.97081756591797,2016-01-14
61.5202751159668,2016-01-15
61.5202751159668,2016-01-19
61.192527770996094,2016-01-20
60.0550422668457,2016-01-21
62.37820053100586,2016-01-22
61.06721878051758,2016-01-25
61.58775329589844,2016-01-26
61.96369552612305,2016-01-27
62.18540954589844,2016-01-28
64.21937561035156,2016-01-29
63.75666809082031,2016-02-01
63.303611755371094,2016-02-02
61.97333526611328,2016-02-03
59.42847442626953,2016-02-04
58.464508056640625,2016-02-05
57.712608337402344,2016-02-08
59.56342315673828,2016-02-09
59.650184631347656,2016-02-10
60.0261344909668,2016-02-11
60.12251663208008,2016-02-12
59.88153076171875,2016-02-16
59.57306671142578,2016-02-17
59.56342315673828,2016-02-18
60.479190826416016,2016-02-19
60.0357666015625,2016-02-22
60.797298431396484,2016-02-23
61.616668701171875,2016-02-24
60.88404846191406,2016-02-25
60.691261291503906,2016-02-26
60.247833251953125,2016-02-29
61.02865982055664,2016-03-01
60.9318962097168,2016-03-02
61.70588302612305,2016-03-03
61.928409576416016,2016-03-04
61.125396728515625,2016-03-07
63.428009033203125,2016-03-08
63.05067825317383,2016-03-09
63.0119743347168,2016-03-10
62.992637634277344,2016-03-11
63.71826171875,2016-03-14
64.42449951171875,2016-03-15
63.950443267822266,2016-03-16
63.73759460449219,2016-03-17
62.74109649658203,2016-03-18
62.61531066894531,2016-03-21
62.60564422607422,2016-03-22
63.32157516479492,2016-03-23
62.61531066894531,2016-03-24
62.93458938598633,2016-03-28
63.2344970703125,2016-03-29
63.060367584228516,2016-03-30
63.20548629760742,2016-03-31
64.71475219726562,2016-04-01
64.05686950683594,2016-04-04
63.33126449584961,2016-04-05
63.30221939086914,2016-04-06
62.87655258178711,2016-04-07
62.04450225830078,2016-04-08
62.054176330566406,2016-04-11
61.996131896972656,2016-04-12
62.50889205932617,2016-04-13
62.2476692199707,2016-04-14
62.37345504760742,2016-04-15
62.673370361328125,2016-04-18
63.34092712402344,2016-04-19
63.650535583496094,2016-04-20
63.02165985107422,2016-04-21
63.39897918701172,2016-04-22
62.96361541748047,2016-04-25
63.35061264038086,2016-04-26
62.88621520996094,2016-04-27
61.967105865478516,2016-04-28
59.945072174072266,2016-04-29
61.018978118896484,2016-05-02
60.4384880065918,2016-05-03
60.6223030090332,2016-05-04
60.631988525390625,2016-05-05
61.047996520996094,2016-05-06
61.135074615478516,2016-05-09
61.80263900756836,2016-05-10
61.23183059692383,2016-05-11
62.23800277709961,2016-05-12
61.522064208984375,2016-05-13
61.551090240478516,2016-05-16
60.709381103515625,2016-05-17
60.74808120727539,2016-05-18
61.23183059692383,2016-05-19
61.657508850097656,2016-05-20
61.3769416809082,2016-05-23
62.16059875488281,2016-05-24
62.09287643432617,2016-05-25
61.580116271972656,2016-05-26
61.83165740966797,2016-05-27
61.580116271972656,2016-05-31
61.39562225341797,2016-06-01
61.04607391357422,2016-06-02
61.16259002685547,2016-06-03
61.00722885131836,2016-06-06
60.61883544921875,2016-06-07
61.17230987548828,2016-06-08
61.41504669189453,2016-06-09
62.5413932800293,2016-06-10
62.72587966918945,2016-06-13
63.26964569091797,2016-06-14
62.560813903808594,2016-06-15
62.92008972167969,2016-06-16
61.725765228271484,2016-06-17
61.35678482055664,2016-06-20
61.385921478271484,2016-06-21
61.900543212890625,2016-06-22
62.784141540527344,2016-06-23
62.91036605834961,2016-06-24
61.7160530090332,2016-06-27
62.0558967590332,2016-06-28
63.842529296875,2016-06-29
64.68729400634766,2016-06-30
63.95904541015625,2016-07-01
65.4543685913086,2016-07-05
64.95915985107422,2016-07-06
64.93973541259766,2016-07-07
65.67768859863281,2016-07-08
66.04666137695312,2016-07-11
66.34767150878906,2016-07-12
65.78450012207031,2016-07-13
66.37680053710938,2016-07-14
66.57099151611328,2016-07-15
66.21173095703125,2016-07-18
66.63896942138672,2016-07-19
66.00782012939453,2016-07-20
65.56116485595703,2016-07-21
65.89131164550781,2016-07-22
66.43505859375,2016-07-25
66.22142791748047,2016-07-26
66.84285736083984,2016-07-27
66.35736846923828,2016-07-28
66.80403137207031,2016-07-29
66.43505859375,2016-08-01
66.53215026855469,2016-08-02
66.7943344116211,2016-08-03
66.72635650634766,2016-08-04
66.73607635498047,2016-08-05
66.6001205444336,2016-08-08
66.31855010986328,2016-08-09
66.30883026123047,2016-08-10
65.18247985839844,2016-08-11
65.15335845947266,2016-08-12
66.16317749023438,2016-08-15
65.26988983154297,2016-08-16
66.26028442382812,2016-08-17
66.63896942138672,2016-08-18
66.22142791748047,2016-08-19
66.41563415527344,2016-08-22
66.25057220458984,2016-08-23
66.72635650634766,2016-08-24
66.61955261230469,2016-08-25
66.90113830566406,2016-08-26
67.04679107666016,2016-08-29
67.07592010498047,2016-08-30
66.93948364257812,2016-08-31
67.1928482055664,2016-09-01
66.78355407714844,2016-09-02
66.76406860351562,2016-09-06
66.88101196289062,2016-09-07
66.79330444335938,2016-09-08
66.2670669555664,2016-09-09
67.65086364746094,2016-09-12
66.56916046142578,2016-09-13
66.0234375,2016-09-14
66.4132308959961,2016-09-15
67.18310546875,2016-09-16
67.63138580322266,2016-09-19
67.84577941894531,2016-09-20
67.96272277832031,2016-09-21
67.64114379882812,2016-09-22
68.50845336914062,2016-09-23
64.89299011230469,2016-09-26
65.20484161376953,2016-09-27
64.6201400756836,2016-09-28
63.606632232666016,2016-09-29
63.19734191894531,2016-09-30
64.08415222167969,2016-10-03
65.13661193847656,2016-10-04
65.69210815429688,2016-10-05
65.83827209472656,2016-10-06
66.12089538574219,2016-10-07
65.18535614013672,2016-10-10
65.38999938964844,2016-10-11
65.10737609863281,2016-10-12
64.2108383178711,2016-10-13
64.40574645996094,2016-10-14
62.93421936035156,2016-10-17
63.353271484375,2016-10-18
63.19734191894531,2016-10-19
62.15460968017578,2016-10-20
62.29104232788086,2016-10-21
62.69059371948242,2016-10-24
62.29104232788086,2016-10-25
61.891483306884766,2016-10-26
60.575889587402344,2016-10-27
61.62837219238281,2016-10-28
61.59913635253906,2016-10-31
61.501686096191406,2016-11-01
61.29703140258789,2016-11-02
61.38474655151367,2016-11-03
61.784297943115234,2016-11-04
62.0766487121582,2016-11-07
61.969451904296875,2016-11-08
64.5031967163086,2016-11-09
65.91624450683594,2016-11-10
66.2085952758789,2016-11-11
67.01744079589844,2016-11-14
66.78355407714844,2016-11-15
66.85176086425781,2016-11-16
67.11489868164062,2016-11-17
66.92972564697266,2016-11-18
66.71534729003906,2016-11-21
66.52044677734375,2016-11-22
66.2085952758789,2016-11-23
66.68611145019531,2016-11-25
66.88101196289062,2016-11-28
67.04668426513672,2016-11-29
67.38899993896484,2016-11-30
67.95628356933594,2016-12-01
70.47970581054688,2016-12-02
71.04698944091797,2016-12-05
71.93702697753906,2016-12-06
73.19873046875,2016-12-07
73.62908935546875,2016-12-08
74.9983901977539,2016-12-09
74.97882843017578,2016-12-12
74.91035461425781,2016-12-13
74.59736633300781,2016-12-14
73.91272735595703,2016-12-15
74.05944061279297,2016-12-16
73.7660140991211,2016-12-19
73.25743103027344,2016-12-20
72.50430297851562,2016-12-21
72.083740234375,2016-12-22
71.79032135009766,2016-12-23
72.12285614013672,2016-12-27
71.70228576660156,2016-12-28
72.05438995361328,2016-12-29
72.26957702636719,2016-12-30
71.40886688232422,2017-01-03
74.21593475341797,2017-01-04
73.44324493408203,2017-01-05
73.8442611694336,2017-01-06
72.8955307006836,2017-01-09
72.0641860961914,2017-01-10
72.3184814453125,2017-01-11
72.21088409423828,2017-01-12
73.37478637695312,2017-01-13
73.12049102783203,2017-01-17
73.63886260986328,2017-01-18
74.08877563476562,2017-01-19
74.95926666259766,2017-01-20
74.38220977783203,2017-01-23
75.10595703125,2017-01-24
76.24053955078125,2017-01-25
76.2601089477539,2017-01-26
76.12317657470703,2017-01-27
76.16230010986328,2017-01-30
77.8739242553711,2017-01-31
76.72957611083984,2017-02-01
76.23075866699219,2017-02-02
76.42637634277344,2017-02-03
76.08403778076172,2017-02-06
77.4533462524414,2017-02-07
75.28202819824219,2017-02-08
76.41658020019531,2017-02-09
75.96666717529297,2017-02-10
77.36532592773438,2017-02-13
77.8739242553711,2017-02-14
78.40206909179688,2017-02-15
78.63680267333984,2017-02-16
79.16496276855469,2017-02-17
78.77373504638672,2017-02-21
78.77373504638672,2017-02-22
78.49987030029297,2017-02-23
77.95215606689453,2017-02-24
77.22838592529297,2017-02-27
76.33834075927734,2017-02-28
77.81016540527344,2017-03-01
76.7799072265625,2017-03-02
76.79950714111328,2017-03-03
76.52477264404297,2017-03-06
76.50515747070312,2017-03-07
76.91726684570312,2017-03-08
77.10369873046875,2017-03-09
78.13395690917969,2017-03-10
78.74232482910156,2017-03-13
78.86988067626953,2017-03-14
78.75213623046875,2017-03-15
78.93855285644531,2017-03-16
79.0562973022461,2017-03-17
78.99742889404297,2017-03-20
78.14376831054688,2017-03-21
78.23208618164062,2017-03-22
78.3498306274414,2017-03-23
77.9475326538086,2017-03-24
77.69241333007812,2017-03-27
77.65316009521484,2017-03-28
77.72184753417969,2017-03-29
78.49700164794922,2017-03-30
79.54690551757812,2017-03-31
79.1544189453125,2017-04-03
79.37028503417969,2017-04-04
78.90911865234375,2017-04-05
78.81099700927734,2017-04-06
79.55671691894531,2017-04-07
79.5861587524414,2017-04-10
79.07591247558594,2017-04-11
79.99825286865234,2017-04-12
79.76277923583984,2017-04-13
80.61644744873047,2017-04-17
80.39073944091797,2017-04-18
80.67530059814453,2017-04-19
81.44065856933594,2017-04-20
81.43084716796875,2017-04-21
82.26486206054688,2017-04-24
82.578857421875,2017-04-25
82.05882263183594,2017-04-26
80.85191345214844,2017-04-27
80.86173248291016,2017-04-28
81.1070327758789,2017-05-01
81.4210205078125,2017-05-02
81.4700927734375,2017-05-03
81.4210205078125,2017-05-04
82.1863784790039,2017-05-05
80.71454620361328,2017-05-08
83.39325714111328,2017-05-09
83.24606323242188,2017-05-10
82.77510070800781,2017-05-11
82.49055480957031,2017-05-12
83.403076171875,2017-05-15
82.35317993164062,2017-05-16
82.56905364990234,2017-05-17
82.82415771484375,2017-05-18
83.44232177734375,2017-05-19
83.45213317871094,2017-05-22
84.11935424804688,2017-05-23
84.4137191772461,2017-05-24
84.6590347290039,2017-05-25
85.00244140625,2017-05-26
85.0220718383789,2017-05-30
84.9925537109375,2017-05-31
85.43537902832031,2017-06-01
85.36648559570312,2017-06-02
85.51409912109375,2017-06-05
85.38616943359375,2017-06-06
87.46251678466797,2017-06-07
87.5609359741211,2017-06-08
88.31864929199219,2017-06-09
88.3284912109375,2017-06-12
88.49578857421875,2017-06-13
88.56465148925781,2017-06-14
88.11199951171875,2017-06-15
87.15746307373047,2017-06-16
88.19071960449219,2017-06-19
87.54124450683594,2017-06-20
87.40348052978516,2017-06-21
87.15746307373047,2017-06-22
87.35427856445312,2017-06-23
88.19071960449219,2017-06-26
88.57450103759766,2017-06-27
89.10589599609375,2017-06-28
89.54871368408203,2017-06-29
89.94233703613281,2017-06-30
90.44419860839844,2017-07-03
91.54634094238281,2017-07-05
90.70989227294922,2017-07-06
91.49714660644531,2017-07-07
91.21176147460938,2017-07-10
91.3101577758789,2017-07-11
90.47372436523438,2017-07-12
91.06415557861328,2017-07-13
90.5130844116211,2017-07-14
90.55244445800781,2017-07-17
91.63490295410156,2017-07-18
91.42825317382812,2017-07-19
91.6644287109375,2017-07-20
92.44182586669922,2017-07-21
92.35325622558594,2017-07-24
91.91043853759766,2017-07-25
92.54022979736328,2017-07-26
91.80219268798828,2017-07-27
91.9990005493164,2017-07-28
93.02240753173828,2017-07-31
93.69157409667969,2017-08-01
93.27826690673828,2017-08-02
93.47508239746094,2017-08-03
92.00883483886719,2017-08-04
93.13065338134766,2017-08-07
93.93757629394531,2017-08-08
95.2562255859375,2017-08-09
95.12828826904297,2017-08-10
94.69530487060547,2017-08-11
95.52190399169922,2017-08-14
95.98441314697266,2017-08-15
96.26978302001953,2017-08-16
95.63998413085938,2017-08-17
94.76419067382812,2017-08-18
95.54158020019531,2017-08-21
97.52937316894531,2017-08-22
96.83070373535156,2017-08-23
96.8897476196289,2017-08-24
98.17884063720703,2017-08-25
98.55278778076172,2017-08-28
98.73974609375,2017-08-29
98.93710327148438,2017-08-30
99.5488510131836,2017-08-31
99.59819030761719,2017-09-01
100.8414306640625,2017-09-05
102.35110473632812,2017-09-06
102.30177307128906,2017-09-07
103.3476791381836,2017-09-08
102.99246215820312,2017-09-11
103.33782196044922,2017-09-12
103.96930694580078,2017-09-13
104.44291687011719,2017-09-14
103.27860260009766,2017-09-15
104.08770751953125,2017-09-18
104.02851104736328,2017-09-19
104.9856185913086,2017-09-20
104.84748077392578,2017-09-21
105.18294525146484,2017-09-22
104.89680480957031,2017-09-25
103.31808471679688,2017-09-26
105.28162384033203,2017-09-27
105.89337921142578,2017-09-28
106.19925689697266,2017-09-29
106.74195098876953,2017-10-02
107.62012481689453,2017-10-03
107.88652801513672,2017-10-04
106.98861694335938,2017-10-05
106.7320785522461,2017-10-06
107.76812744140625,2017-10-09
106.98861694335938,2017-10-10
107.64971923828125,2017-10-11
108.55747985839844,2017-10-12
109.0311050415039,2017-10-13
108.24173736572266,2017-10-16
108.07400512695312,2017-10-17
108.1332015991211,2017-10-18
107.48198699951172,2017-10-19
108.52789306640625,2017-10-20
109.21858978271484,2017-10-23
108.78443145751953,2017-10-24
108.27135467529297,2017-10-25
110.00794982910156,2017-10-26
110.46182250976562,2017-10-27
110.3730239868164,2017-10-30
111.55708312988281,2017-10-31
111.1327896118164,2017-11-01
114.0337142944336,2017-11-02
113.49102020263672,2017-11-03
112.91873931884766,2017-11-06
111.91230010986328,2017-11-07
111.91230010986328,2017-11-08
112.61285400390625,2017-11-09
