MCK,Date
32.14175796508789,2001-10-10
30.636409759521484,2001-10-11
30.695287704467773,2001-10-12
31.34282112121582,2001-10-15
31.78853988647461,2001-10-16
31.368059158325195,2001-10-17
30.71210289001465,2001-10-18
30.686880111694336,2001-10-19
31.44373321533203,2001-10-22
32.755645751953125,2001-10-23
32.368812561035156,2001-10-24
32.6883544921875,2001-10-25
33.47888946533203,2001-10-26
33.167720794677734,2001-10-29
31.166217803955078,2001-10-30
31.10733985900879,2001-10-31
30.232751846313477,2001-11-01
30.577556610107422,2001-11-02
30.745742797851562,2001-11-05
30.266395568847656,2001-11-06
30.06454086303711,2001-11-07
29.055391311645508,2001-11-08
29.610443115234375,2001-11-09
29.812253952026367,2001-11-12
29.854328155517578,2001-11-13
30.123428344726562,2001-11-14
30.358888626098633,2001-11-15
30.316835403442383,2001-11-16
31.056900024414062,2001-11-19
31.42691421508789,2001-11-20
31.620346069335938,2001-11-21
31.53626823425293,2001-11-23
31.502620697021484,2001-11-26
31.75489616394043,2001-11-27
31.452150344848633,2001-11-28
31.2921085357666,2001-11-29
31.393184661865234,2001-11-30
31.384765625,2001-12-03
31.3679256439209,2001-12-04
30.997285842895508,2001-12-05
30.323444366455078,2001-12-06
30.517181396484375,2001-12-07
29.99495506286621,2001-12-10
30.087600708007812,2001-12-11
29.95281982421875,2001-12-12
30.525592803955078,2001-12-13
30.845680236816406,2001-12-14
31.1741943359375,2001-12-17
31.578493118286133,2001-12-18
31.25,2001-12-19
30.98886489868164,2001-12-20
31.34264373779297,2001-12-21
31.317373275756836,2001-12-24
31.064661026000977,2001-12-26
31.2921085357666,2001-12-27
31.334224700927734,2001-12-28
31.502687454223633,2001-12-31
31.5616512298584,2002-01-02
31.46056365966797,2002-01-03
30.828842163085938,2002-01-04
30.62668800354004,2002-01-07
29.98650550842285,2002-01-08
29.573774337768555,2002-01-09
29.31266975402832,2002-01-10
30.188678741455078,2002-01-11
30.913076400756836,2002-01-14
30.205522537231445,2002-01-15
30.205522537231445,2002-01-16
31.207862854003906,2002-01-17
31.12364959716797,2002-01-18
32.79986572265625,2002-01-22
33.06098556518555,2002-01-23
32.850406646728516,2002-01-24
33.06939697265625,2002-01-25
33.03570556640625,2002-01-28
32.134437561035156,2002-01-29
32.17654037475586,2002-01-30
32.42925262451172,2002-01-31
32.17654037475586,2002-02-01
31.2921085357666,2002-02-04
31.586942672729492,2002-02-05
31.073095321655273,2002-02-06
31.12364959716797,2002-02-07
30.70248794555664,2002-02-08
30.955196380615234,2002-02-11
31.2415771484375,2002-02-12
31.4184627532959,2002-02-13
31.586942672729492,2002-02-14
31.115211486816406,2002-02-15
30.357133865356445,2002-02-19
30.340286254882812,2002-02-20
30.373992919921875,2002-02-21
29.80121421813965,2002-02-22
28.605119705200195,2002-02-25
28.73145294189453,2002-02-26
29.254621505737305,2002-02-27
29.744022369384766,2002-02-28
28.436119079589844,2002-03-01
27.16199493408203,2002-03-04
25.997547149658203,2002-03-05
27.060731887817383,2002-03-06
27.777965545654297,2002-03-07
28.19986915588379,2002-03-08
28.638643264770508,2002-03-11
29.13648796081543,2002-03-12
29.836843490600586,2002-03-13
30.604703903198242,2002-03-14
31.40631675720215,2002-03-15
32.15728759765625,2002-03-18
32.882972717285156,2002-03-19
31.4400691986084,2002-03-20
32.00541687011719,2002-03-21
32.393558502197266,2002-03-22
32.14042282104492,2002-03-25
31.659460067749023,2002-03-26
31.921016693115234,2002-03-27
31.583507537841797,2002-03-28
31.895736694335938,2002-04-01
31.490711212158203,2002-04-02
31.051904678344727,2002-04-03
30.03934097290039,2002-04-04
29.684959411621094,2002-04-05
30.022493362426758,2002-04-08
29.971851348876953,2002-04-09
30.975975036621094,2002-04-10
30.57938003540039,2002-04-11
30.900035858154297,2002-04-12
30.570955276489258,2002-04-15
31.237558364868164,2002-04-16
31.094099044799805,2002-04-17
32.42730712890625,2002-04-18
32.688873291015625,2002-04-19
33.35549545288086,2002-04-22
32.604515075683594,2002-04-23
32.5960807800293,2002-04-24
34.106483459472656,2002-04-25
35.27937698364258,2002-04-26
34.384944915771484,2002-04-29
34.0811653137207,2002-04-30
35.10215377807617,2002-05-01
35.01778793334961,2002-05-02
34.7646369934082,2002-05-03
33.65925216674805,2002-05-06
32.89140319824219,2002-05-07
32.908294677734375,2002-05-08
32.56232452392578,2002-05-09
31.912607192993164,2002-05-10
30.883169174194336,2002-05-13
31.237558364868164,2002-05-14
32.14885330200195,2002-05-15
31.558202743530273,2002-05-16
31.549747467041016,2002-05-17
31.22066307067871,2002-05-20
30.824094772338867,2002-05-21
30.334686279296875,2002-05-22
30.95909309387207,2002-05-23
30.621580123901367,2002-05-24
30.79878807067871,2002-05-28
31.00973892211914,2002-05-29
30.807207107543945,2002-05-30
31.642587661743164,2002-05-31
31.22066307067871,2002-06-03
31.110979080200195,2002-06-04
31.22066307067871,2002-06-05
30.671308517456055,2002-06-06
30.9079647064209,2002-06-07
31.313644409179688,2002-06-10
30.671308517456055,2002-06-11
29.859966278076172,2002-06-12
29.783885955810547,2002-06-13
30.003639221191406,2002-06-14
30.713577270507812,2002-06-17
30.4769344329834,2002-06-18
30.400861740112305,2002-06-19
30.63751220703125,2002-06-20
30.21490478515625,2002-06-21
29.45426368713379,2002-06-24
28.60064697265625,2002-06-25
28.144245147705078,2002-06-26
29.665565490722656,2002-06-27
27.63715934753418,2002-06-28
27.045522689819336,2002-07-01
25.989057540893555,2002-07-02
26.589128494262695,2002-07-03
27.510364532470703,2002-07-05
26.859588623046875,2002-07-08
25.034008026123047,2002-07-09
25.312925338745117,2002-07-10
24.974855422973633,2002-07-11
25.414337158203125,2002-07-12
25.228404998779297,2002-07-15
25.66790008544922,2002-07-16
26.33557891845703,2002-07-17
25.36362648010254,2002-07-18
24.298707962036133,2002-07-19
23.960643768310547,2002-07-22
23.808521270751953,2002-07-23
25.177696228027344,2002-07-24
25.600284576416016,2002-07-25
25.803125381469727,2002-07-26
27.882247924804688,2002-07-29
28.406253814697266,2002-07-30
27.82307243347168,2002-07-31
26.961002349853516,2002-08-01
26.622949600219727,2002-08-02
25.71860694885254,2002-08-05
26.31867790222168,2002-08-06
27.172306060791016,2002-08-07
28.440067291259766,2002-08-08
28.56683349609375,2002-08-09
28.634445190429688,2002-08-12
28.059728622436523,2002-08-13
28.871103286743164,2002-08-14
29.099292755126953,2002-08-15
29.39510154724121,2002-08-16
29.564136505126953,2002-08-19
29.412012100219727,2002-08-20
28.828832626342773,2002-08-21
29.581035614013672,2002-08-22
29.33592987060547,2002-08-23
29.4373779296875,2002-08-26
28.693620681762695,2002-08-27
28.253345489501953,2002-08-28
28.3634090423584,2002-08-29
28.397281646728516,2002-08-30
27.432077407836914,2002-09-03
28.507339477539062,2002-09-04
27.98241424560547,2002-09-05
26.932540893554688,2002-09-06
27.127277374267578,2002-09-09
26.83094024658203,2002-09-10
26.67007064819336,2002-09-11
26.119735717773438,2002-09-12
26.53459358215332,2002-09-13
26.272138595581055,2002-09-16
24.993669509887695,2002-09-17
25.35774040222168,2002-09-18
24.883602142333984,2002-09-19
24.925931930541992,2002-09-20
24.544931411743164,2002-09-23
23.986141204833984,2002-09-24
24.78200340270996,2002-09-25
25.26460075378418,2002-09-26
24.511062622070312,2002-09-27
23.986141204833984,2002-09-30
23.613597869873047,2002-10-01
22.953195571899414,2002-10-02
23.198734283447266,2002-10-03
21.844058990478516,2002-10-04
21.37839126586914,2002-10-07
22.470598220825195,2002-10-08
22.114992141723633,2002-10-09
22.910869598388672,2002-10-10
24.55340576171875,2002-10-11
24.697343826293945,2002-10-14
25.273069381713867,2002-10-15
24.79047393798828,2002-10-16
24.595727920532227,2002-10-17
24.13854217529297,2002-10-18
24.7565975189209,2002-10-21
26.263671875,2002-10-22
26.636205673217773,2002-10-23
26.272138595581055,2002-10-24
26.88174819946289,2002-10-25
26.356815338134766,2002-10-28
25.85727310180664,2002-10-29
26.111270904541016,2002-10-30
25.23920440673828,2002-10-31
25.941938400268555,2002-11-01
26.035070419311523,2002-11-04
25.374666213989258,2002-11-05
25.823394775390625,2002-11-06
25.40852928161621,2002-11-07
24.53646469116211,2002-11-08
24.163923263549805,2002-11-11
24.13006591796875,2002-11-12
23.579730987548828,2002-11-13
23.622066497802734,2002-11-14
23.715200424194336,2002-11-15
23.935331344604492,2002-11-18
22.749996185302734,2002-11-19
23.029386520385742,2002-11-20
23.071720123291016,2002-11-21
23.198734283447266,2002-11-22
22.809263229370117,2002-11-25
21.979522705078125,2002-11-26
22.183191299438477,2002-11-27
21.996503829956055,2002-11-29
22.386869430541992,2002-12-02
22.32745933532715,2002-12-03
23.023340225219727,2002-12-04
22.318971633911133,2002-12-05
22.86210823059082,2002-12-06
22.369892120361328,2002-12-09
22.531129837036133,2002-12-10
22.785728454589844,2002-12-11
22.921510696411133,2002-12-12
22.811182022094727,2002-12-13
22.955448150634766,2002-12-16
22.76026153564453,2002-12-17
22.488704681396484,2002-12-18
22.132280349731445,2002-12-19
22.021963119506836,2002-12-20
22.463239669799805,2002-12-23
22.624479293823242,2002-12-24
22.565082550048828,2002-12-26
22.403841018676758,2002-12-27
22.624479293823242,2002-12-30
22.938474655151367,2002-12-31
23.74467658996582,2003-01-02
23.821054458618164,2003-01-03
24.067155838012695,2003-01-06
23.871973037719727,2003-01-07
23.634349822998047,2003-01-08
24.058670043945312,2003-01-09
23.914403915405273,2003-01-10
23.821054458618164,2003-01-13
24.00775146484375,2003-01-14
23.65132713317871,2003-01-15
23.931379318237305,2003-01-16
24.18596076965332,2003-01-17
24.39812469482422,2003-01-21
24.703628540039062,2003-01-22
24.135047912597656,2003-01-23
23.634349822998047,2003-01-24
23.35430908203125,2003-01-27
23.999269485473633,2003-01-28
24.270830154418945,2003-01-29
23.710731506347656,2003-01-30
24.126564025878906,2003-01-31
23.625869750976562,2003-02-03
23.065771102905273,2003-02-04
22.887556076049805,2003-02-05
22.522655487060547,2003-02-06
22.955448150634766,2003-02-07
23.252473831176758,2003-02-10
22.955448150634766,2003-02-11
22.42930030822754,2003-02-12
21.427915573120117,2003-02-13
22.10682487487793,2003-02-14
23.023340225219727,2003-02-18
22.963943481445312,2003-02-19
22.828153610229492,2003-02-20
23.328845977783203,2003-02-21
22.624479293823242,2003-02-24
22.929996490478516,2003-02-25
22.870588302612305,2003-02-26
23.22780418395996,2003-02-27
22.6579647064209,2003-02-28
22.30074691772461,2003-03-03
21.875471115112305,2003-03-04
22.037073135375977,2003-03-05
21.9010009765625,2003-03-06
21.858463287353516,2003-03-07
21.092994689941406,2003-03-10
20.795312881469727,2003-03-11
20.9058780670166,2003-03-12
20.157413482666016,2003-03-13
19.553544998168945,2003-03-14
20.701745986938477,2003-03-17
21.092994689941406,2003-03-18
21.356651306152344,2003-03-19
21.067466735839844,2003-03-20
21.6118106842041,2003-03-21
20.939903259277344,2003-03-24
21.57778549194336,2003-03-25
21.526756286621094,2003-03-26
21.28011131286621,2003-03-27
21.560775756835938,2003-03-28
21.203569412231445,2003-03-31
21.526756286621094,2003-04-01
21.603313446044922,2003-04-02
21.739397048950195,2003-04-03
21.458723068237305,2003-04-04
21.16954231262207,2003-04-07
20.96541404724121,2003-04-08
20.557167053222656,2003-04-09
20.75278091430664,2003-04-10
20.837831497192383,2003-04-11
21.246089935302734,2003-04-14
21.195058822631836,2003-04-15
20.92289161682129,2003-04-16
20.455095291137695,2003-04-17
20.157413482666016,2003-04-21
20.68474578857422,2003-04-22
20.072368621826172,2003-04-23
20.41257095336914,2003-04-24
20.361541748046875,2003-04-25
20.71025848388672,2003-04-28
21.144027709960938,2003-04-29
23.60203742980957,2003-04-30
23.84018325805664,2003-05-01
24.767250061035156,2003-05-02
24.690715789794922,2003-05-05
24.724733352661133,2003-05-06
24.239931106567383,2003-05-07
24.06131935119629,2003-05-08
24.239931106567383,2003-05-09
24.495088577270508,2003-05-12
24.690715789794922,2003-05-13
24.53761863708496,2003-05-14
24.920352935791016,2003-05-15
25.022415161132812,2003-05-16
23.942243576049805,2003-05-19
23.99327850341797,2003-05-20
24.214420318603516,2003-05-21
24.920352935791016,2003-05-22
24.988391876220703,2003-05-23
25.609268188476562,2003-05-27
25.62628173828125,2003-05-28
25.65180015563965,2003-05-29
25.787883758544922,2003-05-30
26.145105361938477,2003-06-02
26.349227905273438,2003-06-03
27.046655654907227,2003-06-04
27.540903091430664,2003-06-05
28.120349884033203,2003-06-06
27.49829864501953,2003-06-09
27.472728729248047,2003-06-10
28.384504318237305,2003-06-11
28.998035430908203,2003-06-12
29.441150665283203,2003-06-13
30.753448486328125,2003-06-16
31.47774887084961,2003-06-17
30.591535568237305,2003-06-18
30.506311416625977,2003-06-19
30.659704208374023,2003-06-20
29.782001495361328,2003-06-23
30.122852325439453,2003-06-24
29.662700653076172,2003-06-25
30.574487686157227,2003-06-26
30.55743980407715,2003-06-27
30.455175399780273,2003-06-30
30.16545867919922,2003-07-01
30.04615592956543,2003-07-02
29.833133697509766,2003-07-03
30.38701057434082,2003-07-07
30.676748275756836,2003-07-08
31.077232360839844,2003-07-09
30.548921585083008,2003-07-10
30.77899169921875,2003-07-11
30.770483016967773,2003-07-14
30.676748275756836,2003-07-15
30.787519454956055,2003-07-16
30.702293395996094,2003-07-17
30.591535568237305,2003-07-18
30.122852325439453,2003-07-21
30.071731567382812,2003-07-22
29.782001495361328,2003-07-23
29.483745574951172,2003-07-24
29.773483276367188,2003-07-25
29.49226951599121,2003-07-28
29.398544311523438,2003-07-29
29.27924919128418,2003-07-30
27.489770889282227,2003-07-31
28.060697555541992,2003-08-01
28.128864288330078,2003-08-04
27.736879348754883,2003-08-05
27.43863868713379,2003-08-06
28.00104522705078,2003-08-07
28.103309631347656,2003-08-08
28.265216827392578,2003-08-11
28.537887573242188,2003-08-12
28.503799438476562,2003-08-13
28.733882904052734,2003-08-14
28.716827392578125,2003-08-15
28.972471237182617,2003-08-18
29.006559371948242,2003-08-19
28.367456436157227,2003-08-20
28.878747940063477,2003-08-21
28.793529510498047,2003-08-22
28.597536087036133,2003-08-25
28.4697208404541,2003-08-26
28.03435707092285,2003-08-27
27.94898796081543,2003-08-28
27.94898796081543,2003-08-29
28.708757400512695,2003-09-02
29.57095718383789,2003-09-03
29.64777183532715,2003-09-04
29.280704498291016,2003-09-05
29.844118118286133,2003-09-08
29.20387077331543,2003-09-09
29.383129119873047,2003-09-10
29.37460708618164,2003-09-11
29.400209426879883,2003-09-12
29.4599552154541,2003-09-15
29.903879165649414,2003-09-16
30.262407302856445,2003-09-17
30.894123077392578,2003-09-18
30.19411277770996,2003-09-19
29.639245986938477,2003-09-22
29.613636016845703,2003-09-23
28.674598693847656,2003-09-24
28.648984909057617,2003-09-25
28.68314552307129,2003-09-26
28.853866577148438,2003-09-29
28.418493270874023,2003-09-30
29.400209426879883,2003-10-01
29.21241569519043,2003-10-02
29.144113540649414,2003-10-03
28.529476165771484,2003-10-06
28.170936584472656,2003-10-07
28.128250122070312,2003-10-08
28.25631332397461,2003-10-09
28.298982620239258,2003-10-10
28.40996551513672,2003-10-13
28.572162628173828,2003-10-14
28.691673278808594,2003-10-15
29.07582664489746,2003-10-16
28.708757400512695,2003-10-17
28.42702865600586,2003-10-20
28.71727752685547,2003-10-21
27.931909561157227,2003-10-22
28.862407684326172,2003-10-23
27.377025604248047,2003-10-24
26.805076599121094,2003-10-27
26.33555793762207,2003-10-28
25.652616500854492,2003-10-29
25.62701416015625,2003-10-30
25.840438842773438,2003-10-31
25.644088745117188,2003-11-03
24.858715057373047,2003-11-04
25.012378692626953,2003-11-05
24.84165382385254,2003-11-06
24.363595962524414,2003-11-07
24.54286766052246,2003-11-10
24.54286766052246,2003-11-11
24.679447174072266,2003-11-12
25.4392147064209,2003-11-13
25.567256927490234,2003-11-14
25.4392147064209,2003-11-17
24.7989559173584,2003-11-18
25.089210510253906,2003-11-19
24.5599308013916,2003-11-20
24.124568939208984,2003-11-21
24.62823486328125,2003-11-24
24.54286766052246,2003-11-25
24.765281677246094,2003-11-26
24.979145050048828,2003-11-28
25.518081665039062,2003-12-01
26.176776885986328,2003-12-02
25.800371170043945,2003-12-03
25.97146224975586,2003-12-04
25.96291160583496,2003-12-05
26.21099090576172,2003-12-08
26.356416702270508,2003-12-09
26.253759384155273,2003-12-10
26.19388198852539,2003-12-11
26.493284225463867,2003-12-12
26.42485237121582,2003-12-15
26.732807159423828,2003-12-16
26.758474349975586,2003-12-17
26.98944664001465,2003-12-18
26.852575302124023,2003-12-19
27.092105865478516,2003-12-22
26.732807159423828,2003-12-23
26.5959415435791,2003-12-24
26.52750587463379,2003-12-26
26.647266387939453,2003-12-29
26.604494094848633,2003-12-30
27.51127052307129,2003-12-31
26.399181365966797,2004-01-02
25.85169219970703,2004-01-05
25.654949188232422,2004-01-06
25.800371170043945,2004-01-07
25.595060348510742,2004-01-08
25.42397117614746,2004-01-09
25.218664169311523,2004-01-12
24.748172760009766,2004-01-13
25.398313522338867,2004-01-14
25.808923721313477,2004-01-15
25.766151428222656,2004-01-16
25.860260009765625,2004-01-20
26.433399200439453,2004-01-21
26.929567337036133,2004-01-22
25.06468963623047,2004-01-23
25.150236129760742,2004-01-26
24.816614151000977,2004-01-27
24.80805206298828,2004-01-28
25.10746955871582,2004-01-29
25.13311767578125,2004-01-30
25.073244094848633,2004-02-02
25.355541229248047,2004-02-03
24.89360237121582,2004-02-04
24.799501419067383,2004-02-05
25.17589569091797,2004-02-06
24.6369571685791,2004-02-09
24.34610366821289,2004-02-10
24.380327224731445,2004-02-11
24.482980728149414,2004-02-12
24.474424362182617,2004-02-13
24.465862274169922,2004-02-17
24.57707977294922,2004-02-18
24.320449829101562,2004-02-19
24.12369728088379,2004-02-20
23.69597053527832,2004-02-23
23.82428741455078,2004-02-24
23.72163200378418,2004-02-25
23.901668548583984,2004-02-26
23.41299819946289,2004-02-27
23.85022735595703,2004-03-01
23.755929946899414,2004-03-02
23.79021453857422,2004-03-03
23.490163803100586,2004-03-04
24.373186111450195,2004-03-05
24.373186111450195,2004-03-08
23.927385330200195,2004-03-09
24.193140029907227,2004-03-10
23.970251083374023,2004-03-11
24.04741096496582,2004-03-12
23.83308219909668,2004-03-15
24.04741096496582,2004-03-16
24.218860626220703,2004-03-17
24.236024856567383,2004-03-18
23.79878807067871,2004-03-19
23.755929946899414,2004-03-22
23.773061752319336,2004-03-23
23.63589859008789,2004-03-24
24.227447509765625,2004-03-25
25.204776763916016,2004-03-26
25.650564193725586,2004-03-29
25.504819869995117,2004-03-30
25.796306610107422,2004-03-31
25.54768943786621,2004-04-01
26.04491424560547,2004-04-02
26.404987335205078,2004-04-05
26.2678279876709,2004-04-06
26.490724563598633,2004-04-07
26.696474075317383,2004-04-08
26.867937088012695,2004-04-12
26.38784408569336,2004-04-13
26.276397705078125,2004-04-14
26.876510620117188,2004-04-15
27.330886840820312,2004-04-16
27.36517906188965,2004-04-19
26.525020599365234,2004-04-20
27.86240577697754,2004-04-21
27.330886840820312,2004-04-22
27.36517906188965,2004-04-23
26.85079574584961,2004-04-26
26.404987335205078,2004-04-27
25.924901962280273,2004-04-28
25.796306610107422,2004-04-29
28.171037673950195,2004-04-30
28.67685317993164,2004-05-03
29.079774856567383,2004-05-04
28.942615509033203,2004-05-05
29.10550308227539,2004-05-06
28.46253204345703,2004-05-07
27.828121185302734,2004-05-10
27.776681900024414,2004-05-11
28.171037673950195,2004-05-12
28.7197208404541,2004-05-13
29.10550308227539,2004-05-14
28.92547035217285,2004-05-17
28.81402587890625,2004-05-18
29.062641143798828,2004-05-19
28.599685668945312,2004-05-20
28.81402587890625,2004-05-21
28.685436248779297,2004-05-24
29.9542293548584,2004-05-25
29.877071380615234,2004-05-26
29.379844665527344,2004-05-27
29.491287231445312,2004-05-28
29.499868392944336,2004-06-01
29.405569076538086,2004-06-02
29.036924362182617,2004-06-03
29.13980484008789,2004-06-04
29.835447311401367,2004-06-07
29.81827163696289,2004-06-08
29.921314239501953,2004-06-09
30.015779495239258,2004-06-10
29.869794845581055,2004-06-14
30.170381546020508,2004-06-15
30.290620803833008,2004-06-16
30.74579429626465,2004-06-17
30.19614028930664,2004-06-18
30.058731079101562,2004-06-21
29.59497833251953,2004-06-22
29.620738983154297,2004-06-23
29.38886070251465,2004-06-24
29.13119888305664,2004-06-25
28.770503997802734,2004-06-28
29.414621353149414,2004-06-29
29.48332405090332,2004-06-30
26.589109420776367,2004-07-01
26.185457229614258,2004-07-02
25.99651336669922,2004-07-06
26.31427001953125,2004-07-07
25.859094619750977,2004-07-08
25.46403694152832,2004-07-09
25.4039249420166,2004-07-12
25.558513641357422,2004-07-13
25.584278106689453,2004-07-14
25.798988342285156,2004-07-15
26.116743087768555,2004-07-16
26.151098251342773,2004-07-19
27.473678588867188,2004-07-20
27.39638328552246,2004-07-21
27.696979522705078,2004-07-22
27.568153381347656,2004-07-23
27.293338775634766,2004-07-26
26.949800491333008,2004-07-27
26.949800491333008,2004-07-28
27.379226684570312,2004-07-29
27.628273010253906,2004-07-30
27.55097007751465,2004-08-02
26.915451049804688,2004-08-03
26.941221237182617,2004-08-04
26.279926300048828,2004-08-05
25.919219970703125,2004-08-06
25.721689224243164,2004-08-09
25.764636993408203,2004-08-10
26.151098251342773,2004-08-11
25.798988342285156,2004-08-12
25.094751358032227,2004-08-13
25.73886489868164,2004-08-16
25.850502014160156,2004-08-17
26.400157928466797,2004-08-18
26.185457229614258,2004-08-19
26.391571044921875,2004-08-20
26.340049743652344,2004-08-23
26.50321388244629,2004-08-24
27.173093795776367,2004-08-25
26.966981887817383,2004-08-26
27.07862663269043,2004-08-27
26.674209594726562,2004-08-30
26.631187438964844,2004-08-31
26.450490951538086,2004-09-01
27.044212341308594,2004-09-02
27.061416625976562,2004-09-03
27.388389587402344,2004-09-07
23.215171813964844,2004-09-08
23.55935287475586,2004-09-09
23.48191261291504,2004-09-10
23.81749725341797,2004-09-13
24.359575271606445,2004-09-14
23.7486572265625,2004-09-15
23.937955856323242,2004-09-16
23.7486572265625,2004-09-17
23.61958122253418,2004-09-20
23.860511779785156,2004-09-21
23.14632797241211,2004-09-22
23.438888549804688,2004-09-23
23.567964553833008,2004-09-24
23.13773536682129,2004-09-27
23.13773536682129,2004-09-28
22.69889259338379,2004-09-29
22.070762634277344,2004-09-30
22.371917724609375,2004-10-01
21.924480438232422,2004-10-04
21.898666381835938,2004-10-05
22.01051902770996,2004-10-06
21.218908309936523,2004-10-07
21.029603958129883,2004-10-08
21.356578826904297,2004-10-11
21.4254093170166,2004-10-12
21.339374542236328,2004-10-13
20.995176315307617,2004-10-14
20.943559646606445,2004-10-15
21.15005874633789,2004-10-18
20.668212890625,2004-10-19
20.358448028564453,2004-10-20
19.77333641052246,2004-10-21
21.494258880615234,2004-10-22
21.339374542236328,2004-10-25
21.838443756103516,2004-10-26
23.180761337280273,2004-10-27
23.103317260742188,2004-10-28
22.939821243286133,2004-10-29
22.991453170776367,2004-11-01
23.240983963012695,2004-11-02
23.697025299072266,2004-11-03
23.903533935546875,2004-11-04
24.075624465942383,2004-11-05
24.51446533203125,2004-11-08
24.910268783569336,2004-11-09
25.400728225708008,2004-11-10
25.555622100830078,2004-11-11
25.469572067260742,2004-11-12
25.6158447265625,2004-11-15
25.2974853515625,2004-11-16
25.01352882385254,2004-11-17
24.850040435791016,2004-11-18
24.471439361572266,2004-11-19
24.8414363861084,2004-11-22
24.910268783569336,2004-11-23
24.944690704345703,2004-11-24
25.099571228027344,2004-11-26
25.177173614501953,2004-11-29
25.47896385192871,2004-11-30
25.763492584228516,2004-12-01
26.211854934692383,2004-12-02
26.14286994934082,2004-12-03
26.867151260375977,2004-12-06
26.76368522644043,2004-12-07
27.487957000732422,2004-12-08
27.41897201538086,2004-12-09
27.5914249420166,2004-12-10
27.99666976928711,2004-12-13
27.98805046081543,2004-12-14
28.031166076660156,2004-12-15
27.927688598632812,2004-12-16
27.50519561767578,2004-12-17
27.703510284423828,2004-12-20
28.065649032592773,2004-12-21
26.729190826416016,2004-12-22
26.3411808013916,2004-12-23
26.651596069335938,2004-12-27
26.94474220275879,2004-12-28
27.074087142944336,2004-12-29
27.263774871826172,2004-12-30
27.12582015991211,2004-12-31
26.789546966552734,2005-01-03
26.444650650024414,2005-01-04
26.43602752685547,2005-01-05
26.87577247619629,2005-01-06
26.625722885131836,2005-01-07
26.987865447998047,2005-01-10
26.92750358581543,2005-01-11
26.93613052368164,2005-01-12
27.18617057800293,2005-01-13
26.737808227539062,2005-01-14
26.94474220275879,2005-01-18
26.1773624420166,2005-01-19
26.729190826416016,2005-01-20
26.599855422973633,2005-01-21
26.599855422973633,2005-01-24
26.091136932373047,2005-01-25
26.211854934692383,2005-01-26
26.160112380981445,2005-01-27
28.91926383972168,2005-01-28
29.738374710083008,2005-01-31
30.63509750366211,2005-02-01
30.97138023376465,2005-02-02
31.55769920349121,2005-02-03
31.29902458190918,2005-02-04
31.36800765991211,2005-02-07
31.82498550415039,2005-02-08
31.281753540039062,2005-02-09
31.143815994262695,2005-02-10
31.333520889282227,2005-02-11
31.376619338989258,2005-02-14
31.135196685791016,2005-02-15
31.540447235107422,2005-02-16
31.652542114257812,2005-02-17
31.70427894592285,2005-02-18
31.393882751464844,2005-02-22
31.876728057861328,2005-02-23
32.21299362182617,2005-02-24
32.636165618896484,2005-02-25
32.247535705566406,2005-02-28
32.73115921020508,2005-03-01
32.16981506347656,2005-03-02
32.109336853027344,2005-03-03
32.990234375,2005-03-04
33.171600341796875,2005-03-07
33.03343200683594,2005-03-08
32.78295135498047,2005-03-09
32.67070007324219,2005-03-10
32.47208023071289,2005-03-11
32.808876037597656,2005-03-14
31.919349670410156,2005-03-15
31.807090759277344,2005-03-16
32.15252685546875,2005-03-17
32.00571060180664,2005-03-18
32.08344650268555,2005-03-21
32.29935073852539,2005-03-22
32.94706726074219,2005-03-23
32.860694885253906,2005-03-24
31.228458404541016,2005-03-28
31.33208465576172,2005-03-29
32.489341735839844,2005-03-30
32.60161590576172,2005-03-31
32.69660949707031,2005-04-01
34.0179557800293,2005-04-04
33.48249435424805,2005-04-05
33.67250061035156,2005-04-06
33.6465950012207,2005-04-07
32.94706726074219,2005-04-08
33.283870697021484,2005-04-11
33.46522903442383,2005-04-12
32.73115921020508,2005-04-13
32.72252655029297,2005-04-14
32.21299743652344,2005-04-15
31.00391960144043,2005-04-18
31.228458404541016,2005-04-19
30.546194076538086,2005-04-20
30.831201553344727,2005-04-21
30.29576301574707,2005-04-22
30.78801727294922,2005-04-25
31.13346290588379,2005-04-26
31.39255142211914,2005-04-27
31.09027671813965,2005-04-28
31.95390510559082,2005-04-29
31.95390510559082,2005-05-02
31.556636810302734,2005-05-03
31.763893127441406,2005-05-04
32.64479064941406,2005-05-05
32.85206985473633,2005-05-06
33.137062072753906,2005-05-09
33.249332427978516,2005-05-10
33.25796890258789,2005-05-11
32.70524597167969,2005-05-12
32.541168212890625,2005-05-13
32.98160934448242,2005-05-16
33.54296112060547,2005-05-17
33.98339080810547,2005-05-18
34.035213470458984,2005-05-19
33.62932205200195,2005-05-20
34.0179557800293,2005-05-23
34.02658462524414,2005-05-24
34.06976318359375,2005-05-25
34.56201934814453,2005-05-26
34.76066589355469,2005-05-27
34.77792739868164,2005-05-31
34.75201416015625,2005-06-01
34.691566467285156,2005-06-02
34.71747970581055,2005-06-03
35.07155990600586,2005-06-06
35.2874641418457,2005-06-07
35.03664016723633,2005-06-08
35.15773010253906,2005-06-09
34.81177520751953,2005-06-10
37.01725387573242,2005-06-13
37.21617126464844,2005-06-14
36.93076705932617,2005-06-15
37.12968444824219,2005-06-16
37.01725387573242,2005-06-17
37.570770263671875,2005-06-20
37.87348937988281,2005-06-21
37.70050811767578,2005-06-22
37.596717834472656,2005-06-23
