VRSK,Date
56.16740417480469,2013-06-24
56.14808654785156,2013-06-25
56.05144119262695,2013-06-26
56.67960739135742,2013-06-27
57.69432830810547,2013-06-28
58.67039489746094,2013-07-01
58.43846893310547,2013-07-02
58.86368179321289,2013-07-03
59.17293167114258,2013-07-05
59.48217010498047,2013-07-08
59.4338493347168,2013-07-09
59.59813690185547,2013-07-10
60.535552978515625,2013-07-11
61.11540222167969,2013-07-12
60.76749801635742,2013-07-15
60.01369857788086,2013-07-16
59.67545700073242,2013-07-17
59.67545700073242,2013-07-18
59.791419982910156,2013-07-19
59.95570755004883,2013-07-22
59.607818603515625,2013-07-23
59.50150680541992,2013-07-24
59.62714767456055,2013-07-25
59.404869079589844,2013-07-26
59.17293167114258,2013-07-29
58.815364837646484,2013-07-30
62.1977653503418,2013-07-31
62.29439926147461,2013-08-01
62.09147262573242,2013-08-02
61.772552490234375,2013-08-05
61.414981842041016,2013-08-06
61.23136901855469,2013-08-07
61.163719177246094,2013-08-08
61.125057220458984,2013-08-09
60.82547378540039,2013-08-12
60.93178176879883,2013-08-13
60.21664810180664,2013-08-14
59.588478088378906,2013-08-15
59.453189849853516,2013-08-16
59.32754898071289,2013-08-19
59.61747360229492,2013-08-20
59.665794372558594,2013-08-21
59.9460563659668,2013-08-22
60.6418571472168,2013-08-23
60.564544677734375,2013-08-26
60.1779899597168,2013-08-27
60.04270553588867,2013-08-28
60.21664810180664,2013-08-29
60.09101486206055,2013-08-30
60.72883224487305,2013-09-03
61.13473129272461,2013-09-04
60.960784912109375,2013-09-05
61.018760681152344,2013-09-06
61.50196075439453,2013-09-09
62.487701416015625,2013-09-10
62.864593505859375,2013-09-11
62.98055648803711,2013-09-12
63.12552261352539,2013-09-13
63.8696403503418,2013-09-16
63.802005767822266,2013-09-17
64.29488372802734,2013-09-18
64.15958404541016,2013-09-19
63.58940124511719,2013-09-20
63.1738395690918,2013-09-23
63.31881332397461,2013-09-24
62.8839225769043,2013-09-25
63.0578727722168,2013-09-26
63.14484786987305,2013-09-27
62.777610778808594,2013-09-30
62.97089767456055,2013-10-01
62.207435607910156,2013-10-02
61.82087707519531,2013-10-03
62.83559036254883,2013-10-04
62.487701416015625,2013-10-07
62.7582893371582,2013-10-08
62.95157241821289,2013-10-09
64.2175521850586,2013-10-10
64.81672668457031,2013-10-11
65.00035858154297,2013-10-14
64.7201156616211,2013-10-15
65.49320983886719,2013-10-16
66.40162658691406,2013-10-17
66.38230895996094,2013-10-18
66.08271789550781,2013-10-21
66.05372619628906,2013-10-22
66.2276840209961,2013-10-23
65.73483276367188,2013-10-24
66.0923843383789,2013-10-25
65.65750885009766,2013-10-28
66.43061828613281,2013-10-29
65.86043548583984,2013-10-30
66.218017578125,2013-10-31
65.6961669921875,2013-11-01
66.03439331054688,2013-11-04
65.52220153808594,2013-11-05
59.91706085205078,2013-11-06
59.211585998535156,2013-11-07
60.371273040771484,2013-11-08
60.21664810180664,2013-11-11
60.73849868774414,2013-11-12
61.28935241699219,2013-11-13
61.530948638916016,2013-11-14
62.207435607910156,2013-11-15
61.20237731933594,2013-11-18
61.067081451416016,2013-11-19
60.5258903503418,2013-11-20
61.14439010620117,2013-11-21
61.76289749145508,2013-11-22
62.362056732177734,2013-11-25
62.7099494934082,2013-11-26
63.251155853271484,2013-11-27
62.922584533691406,2013-11-29
63.20283508300781,2013-12-02
62.94190979003906,2013-12-03
63.067543029785156,2013-12-04
62.912906646728516,2013-12-05
65.0679931640625,2013-12-06
64.28519439697266,2013-12-09
64.00496673583984,2013-12-10
62.429710388183594,2013-12-11
62.03348922729492,2013-12-12
62.45868682861328,2013-12-13
63.02888488769531,2013-12-16
63.02888488769531,2013-12-17
63.541072845458984,2013-12-18
63.63771438598633,2013-12-19
64.3238525390625,2013-12-20
63.81167984008789,2013-12-23
63.7536735534668,2013-12-24
63.76335525512695,2013-12-26
63.831016540527344,2013-12-27
63.59905242919922,2013-12-30
63.512088775634766,2013-12-31
62.93223190307617,2014-01-02
62.94190979003906,2014-01-03
61.511634826660156,2014-01-06
61.47297286987305,2014-01-07
61.23136901855469,2014-01-08
61.018760681152344,2014-01-09
60.81580352783203,2014-01-10
60.35194396972656,2014-01-13
60.883460998535156,2014-01-14
61.299015045166016,2014-01-15
61.965843200683594,2014-01-16
61.3183479309082,2014-01-17
61.86919403076172,2014-01-21
61.82087707519531,2014-01-22
62.00449752807617,2014-01-23
61.43431091308594,2014-01-24
61.18305206298828,2014-01-27
61.714569091796875,2014-01-28
61.540618896484375,2014-01-29
62.38139343261719,2014-01-30
61.714569091796875,2014-01-31
60.67084503173828,2014-02-03
60.632198333740234,2014-02-04
60.18764114379883,2014-02-05
60.2359733581543,2014-02-06
60.30362319946289,2014-02-07
60.206974029541016,2014-02-10
60.67084503173828,2014-02-11
61.154048919677734,2014-02-12
63.6763916015625,2014-02-13
63.44444274902344,2014-02-14
63.019222259521484,2014-02-18
63.28980255126953,2014-02-19
63.831016540527344,2014-02-20
63.328460693359375,2014-02-21
63.183502197265625,2014-02-24
63.00954818725586,2014-02-25
61.63726043701172,2014-02-26
61.64692687988281,2014-02-27
61.57927703857422,2014-02-28
61.279685974121094,2014-03-03
61.33766555786133,2014-03-04
60.01369857788086,2014-03-05
60.477577209472656,2014-03-06
60.14899826049805,2014-03-07
61.704891204833984,2014-03-10
61.58892822265625,2014-03-11
61.163719177246094,2014-03-12
60.26496887207031,2014-03-13
60.27463150024414,2014-03-14
60.76749801635742,2014-03-17
60.82547378540039,2014-03-18
60.71917724609375,2014-03-19
60.371273040771484,2014-03-20
60.38093185424805,2014-03-21
59.54981994628906,2014-03-24
59.163272857666016,2014-03-25
58.72838592529297,2014-03-26
58.46744918823242,2014-03-27
57.858619689941406,2014-03-28
57.945587158203125,2014-03-31
57.73298645019531,2014-04-01
58.573760986328125,2014-04-02
58.70905685424805,2014-04-03
57.56869888305664,2014-04-04
56.38002395629883,2014-04-07
56.92121124267578,2014-04-08
57.017845153808594,2014-04-09
56.12875747680664,2014-04-10
54.6501579284668,2014-04-11
55.83883285522461,2014-04-14
55.20100021362305,2014-04-15
56.022457122802734,2014-04-16
55.66486740112305,2014-04-17
55.65522003173828,2014-04-21
56.05144119262695,2014-04-22
56.05144119262695,2014-04-23
56.38002395629883,2014-04-24
55.867835998535156,2014-04-25
55.713199615478516,2014-04-28
55.93547439575195,2014-04-29
58.07122802734375,2014-04-30
57.89727020263672,2014-05-01
57.723323822021484,2014-05-02
58.22584533691406,2014-05-05
57.83929443359375,2014-05-06
57.723323822021484,2014-05-07
58.17752456665039,2014-05-08
58.49645233154297,2014-05-09
59.38554382324219,2014-05-12
58.776710510253906,2014-05-13
58.86368179321289,2014-05-14
58.22584533691406,2014-05-15
58.92165756225586,2014-05-16
59.10528564453125,2014-05-19
58.69939041137695,2014-05-20
58.94099807739258,2014-05-21
58.59309005737305,2014-05-22
58.902339935302734,2014-05-23
59.076290130615234,2014-05-27
58.506107330322266,2014-05-28
58.76704025268555,2014-05-29
57.20146179199219,2014-05-30
57.56869888305664,2014-06-02
57.90693664550781,2014-06-03
58.83468246459961,2014-06-04
59.279232025146484,2014-06-05
59.279232025146484,2014-06-06
59.714115142822266,2014-06-09
59.1342658996582,2014-06-10
59.0859489440918,2014-06-11
58.564083099365234,2014-06-12
58.390140533447266,2014-06-13
58.75737380981445,2014-06-16
58.35149002075195,2014-06-17
57.974586486816406,2014-06-18
58.17752456665039,2014-06-19
58.428802490234375,2014-06-20
58.34182357788086,2014-06-23
57.53969955444336,2014-06-24
57.2401237487793,2014-06-25
57.16282272338867,2014-06-26
57.66532897949219,2014-06-27
58.00357437133789,2014-06-30
58.85401916503906,2014-07-01
58.544761657714844,2014-07-02
59.09562301635742,2014-07-03
59.337215423583984,2014-07-07
59.09562301635742,2014-07-08
58.902339935302734,2014-07-09
58.96998977661133,2014-07-10
59.06662368774414,2014-07-11
59.0859489440918,2014-07-14
59.414527893066406,2014-07-15
59.4338493347168,2014-07-16
59.395206451416016,2014-07-17
60.39059829711914,2014-07-18
60.18764114379883,2014-07-21
60.419593811035156,2014-07-22
60.6901741027832,2014-07-23
61.076744079589844,2014-07-24
60.854469299316406,2014-07-25
60.55488967895508,2014-07-28
60.10067367553711,2014-07-29
58.74771499633789,2014-07-30
58.022911071777344,2014-07-31
57.47207260131836,2014-08-01
57.54936981201172,2014-08-04
57.42373275756836,2014-08-05
57.71365737915039,2014-08-06
58.370819091796875,2014-08-07
58.148536682128906,2014-08-08
58.70905685424805,2014-08-11
58.70905685424805,2014-08-12
59.559486389160156,2014-08-13
60.36159896850586,2014-08-14
60.58386993408203,2014-08-15
61.627586364746094,2014-08-18
61.414981842041016,2014-08-19
61.4439811706543,2014-08-20
61.99482345581055,2014-08-21
61.65658950805664,2014-08-22
61.49229049682617,2014-08-25
61.91751480102539,2014-08-26
61.65658950805664,2014-08-27
61.7338981628418,2014-08-28
62.03348922729492,2014-08-29
62.3040771484375,2014-09-02
62.11078643798828,2014-09-03
62.12045669555664,2014-09-04
62.46835708618164,2014-09-05
62.06247329711914,2014-09-08
62.08180236816406,2014-09-09
62.50701904296875,2014-09-10
62.593997955322266,2014-09-11
62.45868682861328,2014-09-12
62.10112380981445,2014-09-15
62.333072662353516,2014-09-16
62.593997955322266,2014-09-17
62.46835708618164,2014-09-18
61.90785217285156,2014-09-19
61.02842712402344,2014-09-22
60.12000274658203,2014-09-23
60.26496887207031,2014-09-24
59.26957321166992,2014-09-25
59.279232025146484,2014-09-26
58.88301467895508,2014-09-29
58.844356536865234,2014-09-30
58.09056091308594,2014-10-01
58.158203125,2014-10-02
58.23551559448242,2014-10-03
58.428802490234375,2014-10-06
57.771636962890625,2014-10-07
58.44812774658203,2014-10-08
57.723323822021484,2014-10-09
57.08549118041992,2014-10-10
57.12415313720703,2014-10-13
57.626686096191406,2014-10-14
57.182132720947266,2014-10-15
57.249778747558594,2014-10-16
57.4623908996582,2014-10-17
57.93593215942383,2014-10-20
59.037628173828125,2014-10-21
58.65107345581055,2014-10-22
59.11493682861328,2014-10-23
59.791419982910156,2014-10-24
60.36159896850586,2014-10-27
61.018760681152344,2014-10-28
59.462860107421875,2014-10-29
59.78176498413086,2014-10-30
60.25529861450195,2014-10-31
59.91706085205078,2014-11-03
59.91706085205078,2014-11-04
60.71917724609375,2014-11-05
61.75322723388672,2014-11-06
62.09147262573242,2014-11-07
61.8401985168457,2014-11-10
60.89312744140625,2014-11-11
60.99943923950195,2014-11-12
61.03809356689453,2014-11-13
60.75782775878906,2014-11-14
60.960784912109375,2014-11-17
60.58386993408203,2014-11-18
60.12000274658203,2014-11-19
60.09101486206055,2014-11-20
60.206974029541016,2014-11-21
60.01369857788086,2014-11-24
60.10067367553711,2014-11-25
59.9460563659668,2014-11-26
59.89772415161133,2014-11-28
60.28429412841797,2014-12-01
60.448577880859375,2014-12-02
60.55488967895508,2014-12-03
60.32294464111328,2014-12-04
61.13473129272461,2014-12-05
61.27001953125,2014-12-08
61.173377990722656,2014-12-09
60.883460998535156,2014-12-10
60.77716064453125,2014-12-11
60.29396438598633,2014-12-12
60.477577209472656,2014-12-15
60.66119384765625,2014-12-16
61.60826873779297,2014-12-17
62.671302795410156,2014-12-18
62.526344299316406,2014-12-19
62.96124267578125,2014-12-22
62.73896026611328,2014-12-23
62.7003173828125,2014-12-24
62.584327697753906,2014-12-26
62.5360107421875,2014-12-29
62.6423225402832,2014-12-30
61.898189544677734,2014-12-31
61.82087707519531,2015-01-02
61.018760681152344,2015-01-05
60.80615234375,2015-01-06
60.84480667114258,2015-01-07
61.453643798828125,2015-01-08
60.97043228149414,2015-01-09
60.854469299316406,2015-01-12
61.299015045166016,2015-01-13
60.854469299316406,2015-01-14
60.593544006347656,2015-01-15
60.78681564331055,2015-01-16
61.076744079589844,2015-01-20
61.299015045166016,2015-01-21
62.10112380981445,2015-01-22
62.922584533691406,2015-01-23
62.72929000854492,2015-01-26
62.13978576660156,2015-01-27
61.859527587890625,2015-01-28
62.10112380981445,2015-01-29
62.1881103515625,2015-01-30
62.69064712524414,2015-02-02
63.53141403198242,2015-02-03
63.541072845458984,2015-02-04
64.52680206298828,2015-02-05
63.744014739990234,2015-02-06
63.7536735534668,2015-02-09
63.859981536865234,2015-02-10
64.22720336914062,2015-02-11
65.17430114746094,2015-02-12
65.61883544921875,2015-02-13
65.2902603149414,2015-02-17
65.4159164428711,2015-02-18
65.2419204711914,2015-02-19
65.52220153808594,2015-02-20
65.52220153808594,2015-02-23
65.6285171508789,2015-02-24
69.75505828857422,2015-02-25
69.8420181274414,2015-02-26
69.39749908447266,2015-02-27
69.45547485351562,2015-03-02
69.19454193115234,2015-03-03
68.31511688232422,2015-03-04
68.70166015625,2015-03-05
68.2861328125,2015-03-06
68.96258544921875,2015-03-09
66.23735046386719,2015-03-10
67.4356689453125,2015-03-11
68.61470031738281,2015-03-12
68.83699035644531,2015-03-13
69.23318481445312,2015-03-16
69.30083465576172,2015-03-17
69.33950805664062,2015-03-18
69.14623260498047,2015-03-19
69.09789276123047,2015-03-20
68.72098541259766,2015-03-23
68.26679229736328,2015-03-24
67.4163589477539,2015-03-25
67.49365234375,2015-03-26
68.1121597290039,2015-03-27
68.76932525634766,2015-03-30
69.00125885009766,2015-03-31
69.12688446044922,2015-04-01
69.8420181274414,2015-04-02
69.63908386230469,2015-04-06
69.31050872802734,2015-04-07
69.96765899658203,2015-04-08
70.42188262939453,2015-04-09
70.41222381591797,2015-04-10
70.10297393798828,2015-04-13
70.30590057373047,2015-04-14
70.20926666259766,2015-04-15
70.22859954833984,2015-04-16
69.42646789550781,2015-04-17
69.94832611083984,2015-04-20
70.17060852050781,2015-04-21
69.86138153076172,2015-04-22
70.04498291015625,2015-04-23
70.23827362060547,2015-04-24
70.4895248413086,2015-04-27
70.19960021972656,2015-04-28
74.26815795898438,2015-04-29
72.51896667480469,2015-04-30
73.16645812988281,2015-05-01
73.82362365722656,2015-05-04
72.00679016113281,2015-05-05
70.05464172363281,2015-05-06
69.67772674560547,2015-05-07
71.1853256225586,2015-05-08
71.29161834716797,2015-05-11
71.27230072021484,2015-05-12
70.76012420654297,2015-05-13
70.98236846923828,2015-05-14
71.26264190673828,2015-05-15
70.89541625976562,2015-05-18
70.9340591430664,2015-05-19
70.67314147949219,2015-05-20
70.94373321533203,2015-05-21
70.97271728515625,2015-05-22
70.01597595214844,2015-05-26
70.9340591430664,2015-05-27
70.70211029052734,2015-05-28
70.14161682128906,2015-05-29
71.09835052490234,2015-06-01
70.40252685546875,2015-06-02
71.6878662109375,2015-06-03
71.26264190673828,2015-06-04
71.55256652832031,2015-06-05
70.74077606201172,2015-06-08
71.2239990234375,2015-06-09
71.55256652832031,2015-06-10
72.02609252929688,2015-06-11
71.75550842285156,2015-06-12
71.41726684570312,2015-06-15
71.6395263671875,2015-06-16
72.28703308105469,2015-06-17
72.79923248291016,2015-06-18
72.7219009399414,2015-06-19
72.76055145263672,2015-06-22
72.441650390625,2015-06-23
71.60087585449219,2015-06-24
72.1517333984375,2015-06-25
72.00679016113281,2015-06-26
70.23827362060547,2015-06-29
70.3155746459961,2015-06-30
70.49916076660156,2015-07-01
70.6054916381836,2015-07-02
71.2819595336914,2015-07-06
70.9533920288086,2015-07-07
69.5714340209961,2015-07-08
69.96765899658203,2015-07-09
70.77942657470703,2015-07-10
71.71684265136719,2015-07-13
72.1033935546875,2015-07-14
72.49964141845703,2015-07-15
73.07947540283203,2015-07-16
72.8572006225586,2015-07-17
73.002197265625,2015-07-20
71.32062530517578,2015-07-21
71.91012573242188,2015-07-22
71.64920043945312,2015-07-23
71.94878387451172,2015-07-24
70.47985076904297,2015-07-27
70.77942657470703,2015-07-28
75.95934295654297,2015-07-29
75.93038940429688,2015-07-30
75.48583984375,2015-07-31
75.1862564086914,2015-08-03
75.00261688232422,2015-08-04
75.36985778808594,2015-08-05
74.02656555175781,2015-08-06
75.05094146728516,2015-08-07
75.22488403320312,2015-08-10
74.41313934326172,2015-08-11
74.17152404785156,2015-08-12
74.29713439941406,2015-08-13
74.21986389160156,2015-08-14
74.14253997802734,2015-08-17
74.63540649414062,2015-08-18
75.04129028320312,2015-08-19
72.8282241821289,2015-08-20
71.43659973144531,2015-08-21
69.17520904541016,2015-08-24
68.39241027832031,2015-08-25
70.20926666259766,2015-08-26
71.75550842285156,2015-08-27
71.45594024658203,2015-08-28
70.62482452392578,2015-08-31
69.17520904541016,2015-09-01
71.1853256225586,2015-09-02
71.33995819091797,2015-09-03
70.36388397216797,2015-09-04
72.26770782470703,2015-09-08
71.00171661376953,2015-09-09
71.2819595336914,2015-09-10
71.3882827758789,2015-09-11
70.71178436279297,2015-09-14
71.33995819091797,2015-09-15
71.30130767822266,2015-09-16
71.09835052490234,2015-09-17
70.5475082397461,2015-09-18
71.81349182128906,2015-09-21
71.31095886230469,2015-09-22
71.76517486572266,2015-09-23
71.0596923828125,2015-09-24
71.30130767822266,2015-09-25
69.31050872802734,2015-09-28
69.82268524169922,2015-09-29
71.42694091796875,2015-09-30
75.53414154052734,2015-10-01
77.19636535644531,2015-10-02
78.54931640625,2015-10-05
78.10478973388672,2015-10-06
78.22076416015625,2015-10-07
78.67497253417969,2015-10-08
78.40434265136719,2015-10-09
78.7232894897461,2015-10-12
77.88251495361328,2015-10-13
76.37492370605469,2015-10-14
76.8001480102539,2015-10-15
76.85812377929688,2015-10-16
76.9354248046875,2015-10-19
77.14804077148438,2015-10-20
76.5392074584961,2015-10-21
77.26402282714844,2015-10-22
78.4237060546875,2015-10-23
78.76194763183594,2015-10-26
77.6312484741211,2015-10-27
70.21894073486328,2015-10-28
67.8995590209961,2015-10-29
69.2042007446289,2015-10-30
67.9478759765625,2015-11-02
67.5323257446289,2015-11-03
67.0974349975586,2015-11-04
66.71086883544922,2015-11-05
67.76426696777344,2015-11-06
67.76426696777344,2015-11-09
68.64368438720703,2015-11-10
68.47941589355469,2015-11-11
69.5134506225586,2015-11-12
69.25251770019531,2015-11-13
70.27690887451172,2015-11-16
69.17520904541016,2015-11-17
70.86641693115234,2015-11-18
70.80843353271484,2015-11-19
71.30130767822266,2015-11-20
71.1659927368164,2015-11-23
71.1853256225586,2015-11-24
71.95848083496094,2015-11-25
72.36433410644531,2015-11-27
72.43197631835938,2015-11-30
73.54335021972656,2015-12-01
72.45132446289062,2015-12-02
71.65885162353516,2015-12-03
72.78956604003906,2015-12-04
73.2437744140625,2015-12-07
74.02656555175781,2015-12-08
73.90093231201172,2015-12-09
73.70764923095703,2015-12-10
72.52863311767578,2015-12-11
73.57234191894531,2015-12-14
74.59675598144531,2015-12-15
76.1719970703125,2015-12-16
74.32615661621094,2015-12-17
72.57695770263672,2015-12-18
73.41773986816406,2015-12-21
73.7173080444336,2015-12-22
74.41313934326172,2015-12-23
74.37445068359375,2015-12-24
74.57740783691406,2015-12-28
75.1572494506836,2015-12-29
74.9059829711914,2015-12-30
74.29713439941406,2015-12-31
72.7702407836914,2016-01-04
72.50929260253906,2016-01-05
72.13240814208984,2016-01-06
70.58616638183594,2016-01-07
70.90507507324219,2016-01-08
71.55256652832031,2016-01-11
72.02609252929688,2016-01-12
69.47479248046875,2016-01-13
69.9193344116211,2016-01-14
69.63908386230469,2016-01-15
69.12688446044922,2016-01-19
68.58570861816406,2016-01-20
68.07351684570312,2016-01-21
68.74998474121094,2016-01-22
67.59996032714844,2016-01-25
68.80796813964844,2016-01-26
68.46006774902344,2016-01-27
68.81765747070312,2016-01-28
70.5475082397461,2016-01-29
69.68740844726562,2016-02-01
68.34408569335938,2016-02-02
66.55626678466797,2016-02-03
66.61424255371094,2016-02-04
65.6478271484375,2016-02-05
63.73435974121094,2016-02-08
65.49320983886719,2016-02-09
64.64279174804688,2016-02-10
64.12091064453125,2016-02-11
65.7734375,2016-02-12
65.92810821533203,2016-02-16
66.0923843383789,2016-02-17
66.1503677368164,2016-02-18
65.66716003417969,2016-02-19
66.17935943603516,2016-02-22
65.72516632080078,2016-02-23
69.24286651611328,2016-02-24
71.41726684570312,2016-02-25
71.54290008544922,2016-02-26
70.39286041259766,2016-02-29
71.84248352050781,2016-03-01
72.1517333984375,2016-03-02
73.59165954589844,2016-03-03
74.12320709228516,2016-03-04
73.58201599121094,2016-03-07
73.10848236083984,2016-03-08
73.91060638427734,2016-03-09
73.1954574584961,2016-03-10
73.73664855957031,2016-03-11
74.01690673828125,2016-03-14
73.89127349853516,2016-03-15
74.32615661621094,2016-03-16
74.59675598144531,2016-03-17
74.87699890136719,2016-03-18
75.37952423095703,2016-03-21
75.25389099121094,2016-03-22
74.91564178466797,2016-03-23
75.00261688232422,2016-03-24
75.14759826660156,2016-03-28
75.98834991455078,2016-03-29
76.08499908447266,2016-03-30
77.23501586914062,2016-03-31
77.4959716796875,2016-04-01
76.78080749511719,2016-04-04
76.06568145751953,2016-04-05
77.07073211669922,2016-04-06
75.64043426513672,2016-04-07
74.97362518310547,2016-04-08
74.25847625732422,2016-04-11
75.12825012207031,2016-04-12
75.93038940429688,2016-04-13
75.2442398071289,2016-04-14
75.52447509765625,2016-04-15
75.96903991699219,2016-04-18
75.95934295654297,2016-04-19
75.94969177246094,2016-04-20
75.4375228881836,2016-04-21
75.56315612792969,2016-04-22
75.79508209228516,2016-04-25
76.14299011230469,2016-04-26
76.05601501464844,2016-04-27
76.03669738769531,2016-04-28
74.97362518310547,2016-04-29
75.16691589355469,2016-05-02
74.53873443603516,2016-05-03
74.88665771484375,2016-05-04
74.63540649414062,2016-05-05
75.23457336425781,2016-05-06
75.1572494506836,2016-05-09
76.11398315429688,2016-05-10
74.85767364501953,2016-05-11
75.19590759277344,2016-05-12
74.49044036865234,2016-05-13
75.28289031982422,2016-05-16
74.27783203125,2016-05-17
74.08454895019531,2016-05-18
73.7752914428711,2016-05-19
74.45179748535156,2016-05-20
74.4034652709961,2016-05-23
76.14299011230469,2016-05-24
76.51988220214844,2016-05-25
76.32661437988281,2016-05-26
76.59719848632812,2016-05-27
76.72281646728516,2016-05-31
76.77115631103516,2016-06-01
77.29300689697266,2016-06-02
77.09974670410156,2016-06-03
77.21570587158203,2016-06-06
76.94509887695312,2016-06-07
77.23501586914062,2016-06-08
76.90644073486328,2016-06-09
76.11398315429688,2016-06-10
76.44255828857422,2016-06-13
76.21063232421875,2016-06-14
75.75643157958984,2016-06-15
75.785400390625,2016-06-16
75.1862564086914,2016-06-17
76.26861572265625,2016-06-20
77.46696472167969,2016-06-21
76.30726623535156,2016-06-22
77.43795013427734,2016-06-23
75.34087371826172,2016-06-24
73.44672393798828,2016-06-27
74.86731719970703,2016-06-28
76.50054931640625,2016-06-29
78.35604095458984,2016-06-30
78.21109008789062,2016-07-01
78.8779067993164,2016-07-05
78.91656494140625,2016-07-06
79.10018157958984,2016-07-07
80.5981216430664,2016-07-08
81.19728088378906,2016-07-11
81.6418228149414,2016-07-12
81.86409759521484,2016-07-13
82.72418975830078,2016-07-14
82.37628936767578,2016-07-15
82.20233154296875,2016-07-18
82.66620635986328,2016-07-19
82.5309066772461,2016-07-20
81.9510726928711,2016-07-21
82.8691635131836,2016-07-22
82.64688110351562,2016-07-25
82.4922866821289,2016-07-26
82.30864715576172,2016-07-27
82.66620635986328,2016-07-28
82.41494750976562,2016-07-29
82.00904846191406,2016-08-01
80.9073715209961,2016-08-02
76.76151275634766,2016-08-03
78.40434265136719,2016-08-04
79.40943145751953,2016-08-05
78.7716064453125,2016-08-08
78.98419952392578,2016-08-09
78.71361541748047,2016-08-10
78.82957458496094,2016-08-11
78.68462371826172,2016-08-12
78.88755798339844,2016-08-15
78.84890747070312,2016-08-16
79.0132064819336,2016-08-17
78.9455795288086,2016-08-18
79.19681549072266,2016-08-19
79.50605773925781,2016-08-22
79.5254135131836,2016-08-23
79.35145568847656,2016-08-24
80.21154022216797,2016-08-25
80.34685516357422,2016-08-26
80.30818176269531,2016-08-29
80.21154022216797,2016-08-30
80.25987243652344,2016-08-31
80.50146484375,2016-09-01
81.0233154296875,2016-09-02
81.23592376708984,2016-09-06
80.81070709228516,2016-09-07
80.03761291503906,2016-09-08
79.20648956298828,2016-09-09
79.96995544433594,2016-09-12
79.06150817871094,2016-09-13
78.4140396118164,2016-09-14
78.75225830078125,2016-09-15
77.93083953857422,2016-09-16
78.0081558227539,2016-09-19
77.86318969726562,2016-09-20
78.14344024658203,2016-09-21
78.32707977294922,2016-09-22
78.58800506591797,2016-09-23
78.39471435546875,2016-09-26
78.65563201904297,2016-09-27
79.11951446533203,2016-09-28
78.32707977294922,2016-09-29
78.54931640625,2016-09-30
78.50102233886719,2016-10-03
77.94049072265625,2016-10-04
77.60225677490234,2016-10-05
77.07073211669922,2016-10-06
76.9354248046875,2016-10-07
77.40898132324219,2016-10-10
76.73249053955078,2016-10-11
76.84846496582031,2016-10-12
76.69383239746094,2016-10-13
76.70350646972656,2016-10-14
76.8001480102539,2016-10-17
77.64089965820312,2016-10-18
77.74720764160156,2016-10-19
77.38964080810547,2016-10-20
78.5300064086914,2016-10-21
79.457763671875,2016-10-24
79.33212280273438,2016-10-25
78.69432067871094,2016-10-26
78.52034759521484,2016-10-27
78.61698150634766,2016-10-28
78.81025695800781,2016-10-31
78.22076416015625,2016-11-01
79.44806671142578,2016-11-02
79.64137268066406,2016-11-03
79.0132064819336,2016-11-04
80.30818176269531,2016-11-07
80.1052474975586,2016-11-08
80.53046417236328,2016-11-09
80.32750701904297,2016-11-10
80.3371810913086,2016-11-11
80.0472640991211,2016-11-14
79.9119644165039,2016-11-15
79.53508758544922,2016-11-16
80.21154022216797,2016-11-17
80.36617279052734,2016-11-18
80.93634033203125,2016-11-21
81.1392822265625,2016-11-22
81.07164764404297,2016-11-23
81.28425598144531,2016-11-25
81.32291412353516,2016-11-28
81.06197357177734,2016-11-29
80.28885650634766,2016-11-30
79.59304809570312,2016-12-01
79.43840789794922,2016-12-02
80.12455749511719,2016-12-05
80.25020599365234,2016-12-06
80.34685516357422,2016-12-07
80.39517211914062,2016-12-08
80.14389038085938,2016-12-09
80.24054718017578,2016-12-12
80.76239013671875,2016-12-13
79.2934799194336,2016-12-14
78.54931640625,2016-12-15
79.03253936767578,2016-12-16
79.35145568847656,2016-12-19
79.60271453857422,2016-12-20
79.66070556640625,2016-12-21
79.31279754638672,2016-12-22
79.35145568847656,2016-12-23
79.3901138305664,2016-12-27
78.90691375732422,2016-12-28
78.95521545410156,2016-12-29
78.44303131103516,2016-12-30
78.58800506591797,2017-01-03
79.20648956298828,2017-01-04
78.91656494140625,2017-01-05
79.61238861083984,2017-01-06
78.98419952392578,2017-01-09
79.49639129638672,2017-01-10
79.96995544433594,2017-01-11
79.55438995361328,2017-01-12
79.8539810180664,2017-01-13
78.81025695800781,2017-01-17
78.35604095458984,2017-01-18
78.201416015625,2017-01-19
78.62664031982422,2017-01-20
78.45269012451172,2017-01-23
79.40943145751953,2017-01-24
79.9119644165039,2017-01-25
79.75732421875,2017-01-26
79.90230560302734,2017-01-27
79.96028900146484,2017-01-30
79.86366271972656,2017-01-31
79.0132064819336,2017-02-01
79.3901138305664,2017-02-02
80.71405792236328,2017-02-03
80.47248077392578,2017-02-06
80.2212142944336,2017-02-07
80.80104064941406,2017-02-08
81.24559020996094,2017-02-09
81.68048095703125,2017-02-10
82.10568237304688,2017-02-13
82.23130798339844,2017-02-14
80.95567321777344,2017-02-15
81.43888092041016,2017-02-16
82.0477294921875,2017-02-17
82.32795715332031,2017-02-21
79.46741485595703,2017-02-22
80.0569076538086,2017-02-23
81.12963104248047,2017-02-24
80.97502136230469,2017-02-27
80.13422393798828,2017-02-28
81.4872055053711,2017-03-01
80.85904693603516,2017-03-02
81.12963104248047,2017-03-03
80.08592224121094,2017-03-06
79.09049987792969,2017-03-07
77.99848937988281,2017-03-08
