EXPD,Date
0.8522416949272156,1994-07-12
0.858285665512085,1994-07-13
0.8703743815422058,1994-07-14
0.8341087102890015,1994-07-15
0.8703743815422058,1994-07-18
0.8341087102890015,1994-07-19
0.8341087102890015,1994-07-20
0.8461973667144775,1994-07-21
0.8613080382347107,1994-07-22
0.8643305897712708,1994-07-25
0.8703743815422058,1994-07-26
0.8461973667144775,1994-07-27
0.858285665512085,1994-07-28
0.8703743815422058,1994-07-29
0.9308170080184937,1994-08-01
0.9187280535697937,1994-08-02
0.9187280535697937,1994-08-03
0.9247733950614929,1994-08-04
0.9187280535697937,1994-08-05
0.942905843257904,1994-08-08
0.942905843257904,1994-08-09
0.942905843257904,1994-08-10
0.942905843257904,1994-08-11
0.9489499926567078,1994-08-12
0.9912593364715576,1994-08-15
0.9973042011260986,1994-08-16
1.0275251865386963,1994-08-17
1.003348469734192,1994-08-18
1.0275251865386963,1994-08-19
0.9912593364715576,1994-08-22
1.018458366394043,1994-08-23
1.003348469734192,1994-08-24
1.0275251865386963,1994-08-25
1.0396136045455933,1994-08-26
1.003348469734192,1994-08-29
1.0275251865386963,1994-08-30
0.979171097278595,1994-08-31
0.9670825004577637,1994-09-01
0.979171097278595,1994-09-02
0.979171097278595,1994-09-06
0.979171097278595,1994-09-07
1.015437126159668,1994-09-08
1.0275251865386963,1994-09-09
1.0456587076187134,1994-09-12
1.0335700511932373,1994-09-13
1.0275251865386963,1994-09-14
1.0517021417617798,1994-09-15
1.015437126159668,1994-09-16
1.003348469734192,1994-09-19
0.9973042011260986,1994-09-20
1.003348469734192,1994-09-21
1.0093923807144165,1994-09-22
1.0093923807144165,1994-09-23
0.9973042011260986,1994-09-26
1.015437126159668,1994-09-27
0.9912593364715576,1994-09-28
0.9670825004577637,1994-09-29
0.9670825004577637,1994-09-30
0.9308170080184937,1994-10-03
0.9066399335861206,1994-10-04
0.9005956649780273,1994-10-05
0.8945515155792236,1994-10-06
0.9187280535697937,1994-10-07
0.8885072469711304,1994-10-10
0.9005956649780273,1994-10-11
0.9187280535697937,1994-10-12
0.942905843257904,1994-10-13
0.9912593364715576,1994-10-14
1.015437126159668,1994-10-17
1.0214812755584717,1994-10-18
1.0214812755584717,1994-10-19
0.9912593364715576,1994-10-20
1.015437126159668,1994-10-21
0.9912593364715576,1994-10-24
0.9549941420555115,1994-10-25
0.9549941420555115,1994-10-26
0.9549941420555115,1994-10-27
1.015437126159668,1994-10-28
1.003348469734192,1994-10-31
0.9973042011260986,1994-11-01
1.003348469734192,1994-11-02
1.015437126159668,1994-11-03
1.0396136045455933,1994-11-04
1.0758790969848633,1994-11-07
1.1000564098358154,1994-11-08
1.0879684686660767,1994-11-09
1.1000564098358154,1994-11-10
1.0758790969848633,1994-11-11
1.0758790969848633,1994-11-14
1.0879684686660767,1994-11-15
1.0879684686660767,1994-11-16
1.0637907981872559,1994-11-17
1.0517021417617798,1994-11-18
1.0396136045455933,1994-11-21
1.0214812755584717,1994-11-22
1.003348469734192,1994-11-23
1.030007243156433,1994-11-25
1.030007243156433,1994-11-28
1.030007243156433,1994-11-29
1.0542423725128174,1994-11-30
1.0603020191192627,1994-12-01
1.0542423725128174,1994-12-02
1.0481842756271362,1994-12-05
1.0481842756271362,1994-12-06
1.0481842756271362,1994-12-07
1.0057713985443115,1994-12-08
0.9330653548240662,1994-12-09
0.9573007822036743,1994-12-12
0.9330653548240662,1994-12-13
0.9694184064865112,1994-12-14
0.9694184064865112,1994-12-15
0.9573007822036743,1994-12-16
0.9451829791069031,1994-12-19
0.9451829791069031,1994-12-20
0.9694184064865112,1994-12-21
0.9573007822036743,1994-12-22
0.9512421488761902,1994-12-23
0.9694184064865112,1994-12-27
1.0178896188735962,1994-12-28
1.0421249866485596,1994-12-29
1.0542423725128174,1994-12-30
1.0178896188735962,1995-01-03
1.030007243156433,1995-01-04
1.0905957221984863,1995-01-05
1.108772873878479,1995-01-06
1.1027135848999023,1995-01-09
1.0542423725128174,1995-01-10
1.0603020191192627,1995-01-11
1.0603020191192627,1995-01-12
1.0784779787063599,1995-01-13
1.0421249866485596,1995-01-16
1.0421249866485596,1995-01-17
1.069390058517456,1995-01-18
1.0542423725128174,1995-01-19
1.0663604736328125,1995-01-20
1.0663604736328125,1995-01-23
1.0542423725128174,1995-01-24
1.0663604736328125,1995-01-25
1.0784779787063599,1995-01-26
1.0421249866485596,1995-01-27
1.0421249866485596,1995-01-30
1.0421249866485596,1995-01-31
0.9936540126800537,1995-02-01
1.0057713985443115,1995-02-02
1.0057713985443115,1995-02-03
1.0057713985443115,1995-02-06
0.9936540126800537,1995-02-07
0.9936540126800537,1995-02-08
1.0178896188735962,1995-02-09
1.011830449104309,1995-02-10
1.030007243156433,1995-02-13
1.0905957221984863,1995-02-14
1.1027135848999023,1995-02-15
1.0663604736328125,1995-02-16
1.0905957221984863,1995-02-17
1.0663604736328125,1995-02-21
1.0542423725128174,1995-02-22
1.0542423725128174,1995-02-23
1.0542423725128174,1995-02-24
1.0481842756271362,1995-02-27
1.0663604736328125,1995-02-28
1.0481842756271362,1995-03-01
1.0784779787063599,1995-03-02
1.0663604736328125,1995-03-03
1.0542423725128174,1995-03-06
1.0239487886428833,1995-03-07
1.0057713985443115,1995-03-08
1.0421249866485596,1995-03-09
1.0421249866485596,1995-03-10
1.0178896188735962,1995-03-13
1.030007243156433,1995-03-14
1.030007243156433,1995-03-15
1.0178896188735962,1995-03-16
1.0057713985443115,1995-03-17
1.0239487886428833,1995-03-20
1.030007243156433,1995-03-21
1.0421249866485596,1995-03-22
1.0178896188735962,1995-03-23
1.030007243156433,1995-03-24
1.0421249866485596,1995-03-27
1.030007243156433,1995-03-28
1.0421249866485596,1995-03-29
1.030007243156433,1995-03-30
1.0178896188735962,1995-03-31
1.0542423725128174,1995-04-03
1.030007243156433,1995-04-04
1.0178896188735962,1995-04-05
1.0178896188735962,1995-04-06
1.030007243156433,1995-04-07
1.0663604736328125,1995-04-10
1.0663604736328125,1995-04-11
1.0784779787063599,1995-04-12
1.1269490718841553,1995-04-13
1.1330078840255737,1995-04-17
1.1451265811920166,1995-04-18
1.1148312091827393,1995-04-19
1.1027135848999023,1995-04-20
1.0905957221984863,1995-04-21
1.0905957221984863,1995-04-24
1.0905957221984863,1995-04-25
1.0905957221984863,1995-04-26
1.0905957221984863,1995-04-27
1.1148312091827393,1995-04-28
1.139066219329834,1995-05-01
1.1754200458526611,1995-05-02
1.2117730379104614,1995-05-03
1.1935970783233643,1995-05-04
1.139066219329834,1995-05-05
1.1178606748580933,1995-05-08
1.1148312091827393,1995-05-09
1.1269490718841553,1995-05-10
1.1148312091827393,1995-05-11
1.1148312091827393,1995-05-12
1.1027135848999023,1995-05-15
1.1027135848999023,1995-05-16
1.0905957221984863,1995-05-17
1.1027135848999023,1995-05-18
1.1148312091827393,1995-05-19
1.096655249595642,1995-05-22
1.0905957221984863,1995-05-23
1.1148312091827393,1995-05-24
1.1420458555221558,1995-05-25
1.1420458555221558,1995-05-26
1.063075304031372,1995-05-30
1.0812989473342896,1995-05-31
1.1055976152420044,1995-06-01
1.0812989473342896,1995-06-02
1.0812989473342896,1995-06-05
1.0812989473342896,1995-06-06
1.0934481620788574,1995-06-07
1.1055976152420044,1995-06-08
1.1177470684051514,1995-06-09
1.0812989473342896,1995-06-12
1.0843359231948853,1995-06-13
1.0812989473342896,1995-06-14
1.0812989473342896,1995-06-15
1.0812989473342896,1995-06-16
1.0934481620788574,1995-06-19
1.0812989473342896,1995-06-20
1.0752242803573608,1995-06-21
1.0812989473342896,1995-06-22
1.0934481620788574,1995-06-23
1.072186827659607,1995-06-26
1.056999921798706,1995-06-27
1.044850468635559,1995-06-28
1.0691494941711426,1995-06-29
1.0934481620788574,1995-06-30
1.0812989473342896,1995-07-03
1.0752242803573608,1995-07-05
1.0812989473342896,1995-07-06
1.0812989473342896,1995-07-07
1.0691494941711426,1995-07-10
1.0327011346817017,1995-07-11
1.0327011346817017,1995-07-12
1.0327011346817017,1995-07-13
1.0691494941711426,1995-07-14
1.063075304031372,1995-07-17
1.0812989473342896,1995-07-18
1.0752242803573608,1995-07-19
1.0812989473342896,1995-07-20
1.1420458555221558,1995-07-21
1.1420458555221558,1995-07-24
1.1541954278945923,1995-07-25
1.2149425745010376,1995-07-26
1.193681240081787,1995-07-27
1.1967188119888306,1995-07-28
1.1906436681747437,1995-07-31
1.1784944534301758,1995-08-01
1.1845694780349731,1995-08-02
1.1784944534301758,1995-08-03
1.1967188119888306,1995-08-04
1.227091670036316,1995-08-07
1.227091670036316,1995-08-08
1.202793002128601,1995-08-09
1.2149425745010376,1995-08-10
1.208868145942688,1995-08-11
1.1845694780349731,1995-08-14
1.1906436681747437,1995-08-15
1.202793002128601,1995-08-16
1.202793002128601,1995-08-17
1.1784944534301758,1995-08-18
1.202793002128601,1995-08-21
1.1663447618484497,1995-08-22
1.1663447618484497,1995-08-23
1.1420458555221558,1995-08-24
1.1541954278945923,1995-08-25
1.1784944534301758,1995-08-28
1.1541954278945923,1995-08-29
1.1541954278945923,1995-08-30
1.129896879196167,1995-08-31
1.1420458555221558,1995-09-01
1.129896879196167,1995-09-05
1.202793002128601,1995-09-06
1.2392412424087524,1995-09-07
1.2392412424087524,1995-09-08
1.2635403871536255,1995-09-11
1.3060632944107056,1995-09-12
1.3121378421783447,1995-09-13
1.3121378421783447,1995-09-14
1.287839412689209,1995-09-15
1.2999887466430664,1995-09-18
1.287839412689209,1995-09-19
1.287839412689209,1995-09-20
1.32428777217865,1995-09-21
1.360735535621643,1995-09-22
1.360735535621643,1995-09-25
1.3364371061325073,1995-09-26
1.287839412689209,1995-09-27
1.32428777217865,1995-09-28
1.3121378421783447,1995-09-29
1.3121378421783447,1995-10-02
1.32428777217865,1995-10-03
1.3485862016677856,1995-10-04
1.3364371061325073,1995-10-05
1.3364371061325073,1995-10-06
1.3121378421783447,1995-10-09
1.2999887466430664,1995-10-10
1.3121378421783447,1995-10-11
1.2999887466430664,1995-10-12
1.3121378421783447,1995-10-13
1.3121378421783447,1995-10-16
1.3303624391555786,1995-10-17
1.3303624391555786,1995-10-18
1.2999887466430664,1995-10-19
1.309100866317749,1995-10-20
1.287839412689209,1995-10-23
1.287839412689209,1995-10-24
1.2999887466430664,1995-10-25
1.287839412689209,1995-10-26
1.287839412689209,1995-10-27
1.2939140796661377,1995-10-30
1.2756896018981934,1995-10-31
1.36681067943573,1995-11-01
1.360735535621643,1995-11-02
1.3364371061325073,1995-11-03
1.3364371061325073,1995-11-06
1.3303624391555786,1995-11-07
1.3364371061325073,1995-11-08
1.3182131052017212,1995-11-09
1.2999887466430664,1995-11-10
1.3121378421783447,1995-11-13
1.2999887466430664,1995-11-14
1.2999887466430664,1995-11-15
1.2635403871536255,1995-11-16
1.2513906955718994,1995-11-17
1.2392412424087524,1995-11-20
1.1906436681747437,1995-11-21
1.1784944534301758,1995-11-22
1.1845694780349731,1995-11-24
1.227091670036316,1995-11-27
1.2149425745010376,1995-11-28
1.242222785949707,1995-11-29
1.242222785949707,1995-11-30
1.2178655862808228,1995-12-01
1.2178655862808228,1995-12-04
1.2117760181427002,1995-12-05
1.2117760181427002,1995-12-06
1.2056862115859985,1995-12-07
1.1874194145202637,1995-12-08
1.169150710105896,1995-12-11
1.156972050666809,1995-12-12
1.193508267402649,1995-12-13
1.2117760181427002,1995-12-14
1.230043888092041,1995-12-15
1.230043888092041,1995-12-18
1.242222785949707,1995-12-19
1.2544012069702148,1995-12-20
1.242222785949707,1995-12-21
1.2544012069702148,1995-12-22
1.2787587642669678,1995-12-26
1.2848485708236694,1995-12-27
1.2726696729660034,1995-12-28
1.2726696729660034,1995-12-29
1.2787587642669678,1996-01-02
1.2665802240371704,1996-01-03
1.260490894317627,1996-01-04
1.2665802240371704,1996-01-05
1.242222785949707,1996-01-08
1.193508267402649,1996-01-09
1.132615327835083,1996-01-10
1.1447932720184326,1996-01-11
1.2056862115859985,1996-01-12
1.2178655862808228,1996-01-15
1.181329607963562,1996-01-16
1.169150710105896,1996-01-17
1.169150710105896,1996-01-18
1.175240397453308,1996-01-19
1.156972050666809,1996-01-22
1.156972050666809,1996-01-23
1.132615327835083,1996-01-24
1.156972050666809,1996-01-25
1.156972050666809,1996-01-26
1.132615327835083,1996-01-29
1.181329607963562,1996-01-30
1.156972050666809,1996-01-31
1.1874194145202637,1996-02-01
1.2178655862808228,1996-02-02
1.2178655862808228,1996-02-05
1.2087312936782837,1996-02-06
1.2056862115859985,1996-02-07
1.230043888092041,1996-02-08
1.230043888092041,1996-02-09
1.242222785949707,1996-02-12
1.242222785949707,1996-02-13
1.2787587642669678,1996-02-14
1.2909376621246338,1996-02-15
1.3000712394714355,1996-02-16
1.2757140398025513,1996-02-20
1.3213844299316406,1996-02-21
1.3396520614624023,1996-02-22
1.3640090227127075,1996-02-23
1.3518304824829102,1996-02-26
1.4127243757247925,1996-02-27
1.4370810985565186,1996-02-28
1.4249025583267212,1996-02-29
1.3883662223815918,1996-03-01
1.3700989484786987,1996-03-04
1.3640090227127075,1996-03-05
1.3396520614624023,1996-03-06
1.3152947425842285,1996-03-07
1.3152947425842285,1996-03-08
1.327473521232605,1996-03-11
1.3396520614624023,1996-03-12
1.3152947425842285,1996-03-13
1.3396520614624023,1996-03-14
1.3092058897018433,1996-03-15
1.3396520614624023,1996-03-18
1.3457419872283936,1996-03-19
1.3518304824829102,1996-03-20
1.2848485708236694,1996-03-21
1.2544012069702148,1996-03-22
1.2665802240371704,1996-03-25
1.2848485708236694,1996-03-26
1.3213844299316406,1996-03-27
1.2970269918441772,1996-03-28
1.2787587642669678,1996-03-29
1.2787587642669678,1996-04-01
1.333563208580017,1996-04-02
1.327473521232605,1996-04-03
1.327473521232605,1996-04-04
1.3092058897018433,1996-04-08
1.3213844299316406,1996-04-09
1.3152947425842285,1996-04-10
1.3213844299316406,1996-04-11
1.3213844299316406,1996-04-12
1.327473521232605,1996-04-15
1.3579202890396118,1996-04-16
1.3518304824829102,1996-04-17
1.3640090227127075,1996-04-18
1.3640090227127075,1996-04-19
1.4370810985565186,1996-04-22
1.3761879205703735,1996-04-23
1.4370810985565186,1996-04-24
1.449259877204895,1996-04-25
1.4127243757247925,1996-04-26
1.4249025583267212,1996-04-29
1.449259877204895,1996-04-30
1.449259877204895,1996-05-01
1.4188132286071777,1996-05-02
1.4066344499588013,1996-05-03
1.4249025583267212,1996-05-06
1.4188132286071777,1996-05-07
1.4218581914901733,1996-05-08
1.4188132286071777,1996-05-09
1.4370810985565186,1996-05-10
1.4249025583267212,1996-05-13
1.4249025583267212,1996-05-14
1.449259877204895,1996-05-15
1.449259877204895,1996-05-16
1.4857957363128662,1996-05-17
1.4857957363128662,1996-05-20
1.4857957363128662,1996-05-21
1.4736173152923584,1996-05-22
1.4857957363128662,1996-05-23
1.4857957363128662,1996-05-24
1.449259877204895,1996-05-28
1.461438775062561,1996-05-29
1.4897685050964355,1996-05-30
1.5080854892730713,1996-05-31
1.5141907930374146,1996-06-03
1.5202970504760742,1996-06-04
1.5508246421813965,1996-06-05
1.5019789934158325,1996-06-06
1.4897685050964355,1996-06-07
1.4806098937988281,1996-06-10
1.4653462171554565,1996-06-11
1.4531348943710327,1996-06-12
1.4348183870315552,1996-06-13
1.4287126064300537,1996-06-14
1.4287126064300537,1996-06-17
1.4470298290252686,1996-06-18
1.4714516401290894,1996-06-19
1.5019789934158325,1996-06-20
1.5508246421813965,1996-06-21
1.5752469301223755,1996-06-24
1.532508373260498,1996-06-25
1.4897685050964355,1996-06-26
1.4836632013320923,1996-06-27
1.5141907930374146,1996-06-28
1.5019789934158325,1996-07-01
1.4958745241165161,1996-07-02
1.4958745241165161,1996-07-03
1.4958745241165161,1996-07-05
1.4958745241165161,1996-07-08
1.5080854892730713,1996-07-09
1.5019789934158325,1996-07-10
1.4775574207305908,1996-07-11
1.4531348943710327,1996-07-12
1.4287126064300537,1996-07-15
1.3676559925079346,1996-07-16
1.4409236907958984,1996-07-17
1.4470298290252686,1996-07-18
1.4287126064300537,1996-07-19
1.404289960861206,1996-07-22
1.3798679113388062,1996-07-23
1.3737624883651733,1996-07-24
1.3615509271621704,1996-07-25
1.3920788764953613,1996-07-26
1.3798679113388062,1996-07-29
1.3859736919403076,1996-07-30
1.404289960861206,1996-07-31
1.4500819444656372,1996-08-01
1.5019789934158325,1996-08-02
1.556930661201477,1996-08-05
1.563035488128662,1996-08-06
1.587458610534668,1996-08-07
1.5660885572433472,1996-08-08
1.5508246421813965,1996-08-09
1.5477721691131592,1996-08-12
1.5111384391784668,1996-08-13
1.5141907930374146,1996-08-14
1.5508246421813965,1996-08-15
1.5996692180633545,1996-08-16
1.587458610534668,1996-08-19
1.5386134386062622,1996-08-20
1.5508246421813965,1996-08-21
1.5386134386062622,1996-08-22
1.5813530683517456,1996-08-23
1.578299641609192,1996-08-26
1.5752469301223755,1996-08-27
1.556930661201477,1996-08-28
1.563035488128662,1996-08-29
1.5996692180633545,1996-08-30
1.5752469301223755,1996-09-03
1.6057757139205933,1996-09-04
1.5752469301223755,1996-09-05
1.5996692180633545,1996-09-06
1.6363033056259155,1996-09-09
1.6363033056259155,1996-09-10
1.6301981210708618,1996-09-11
1.5996692180633545,1996-09-12
1.6240917444229126,1996-09-13
1.6240917444229126,1996-09-16
1.6240917444229126,1996-09-17
1.6240917444229126,1996-09-18
1.6973588466644287,1996-09-19
1.746204137802124,1996-09-20
1.7339926958084106,1996-09-23
1.7339926958084106,1996-09-24
1.7584151029586792,1996-09-25
1.7217817306518555,1996-09-26
1.7156763076782227,1996-09-27
1.7217817306518555,1996-09-30
1.7156763076782227,1996-10-01
1.7217817306518555,1996-10-02
1.7156763076782227,1996-10-03
1.7645212411880493,1996-10-04
1.7217817306518555,1996-10-07
1.9537948369979858,1996-10-08
1.9537948369979858,1996-10-09
1.9721121788024902,1996-10-10
1.9995874166488647,1996-10-11
2.0514848232269287,1996-10-14
2.0392730236053467,1996-10-15
2.0514848232269287,1996-10-16
2.0392730236053467,1996-10-17
2.0392730236053467,1996-10-18
2.0514848232269287,1996-10-21
2.0514848232269287,1996-10-22
2.0392730236053467,1996-10-23
2.045379638671875,1996-10-24
2.0392730236053467,1996-10-25
2.0392730236053467,1996-10-28
2.0392730236053467,1996-10-29
2.0514848232269287,1996-10-30
2.045379638671875,1996-10-31
2.0392730236053467,1996-11-01
2.045379638671875,1996-11-04
2.0575902462005615,1996-11-05
1.9721121788024902,1996-11-06
2.0026395320892334,1996-11-07
2.0026395320892334,1996-11-08
2.0026395320892334,1996-11-11
2.0148510932922363,1996-11-12
1.9965341091156006,1996-11-13
2.0148510932922363,1996-11-14
2.0514848232269287,1996-11-15
2.130857229232788,1996-11-18
2.1674916744232178,1996-11-19
2.1491737365722656,1996-11-20
2.124751091003418,1996-11-21
2.1491737365722656,1996-11-22
2.2102301120758057,1996-11-25
2.1858081817626953,1996-11-26
2.1999852657318115,1996-11-27
2.1755411624908447,1996-11-29
2.1999852657318115,1996-12-02
2.2122082710266113,1996-12-03
2.181652069091797,1996-12-04
2.1633188724517822,1996-12-05
2.1388754844665527,1996-12-06
2.230541467666626,1996-12-09
2.2122082710266113,1996-12-10
2.2122082710266113,1996-12-11
2.181652069091797,1996-12-12
2.1388754844665527,1996-12-13
2.102207660675049,1996-12-16
2.0288753509521484,1996-12-17
2.0533199310302734,1996-12-18
1.9616544246673584,1996-12-19
2.089986801147461,1996-12-20
2.1266517639160156,1996-12-23
2.1266517639160156,1996-12-24
2.102207660675049,1996-12-26
2.102207660675049,1996-12-27
2.2122082710266113,1996-12-30
2.2488741874694824,1996-12-31
2.2488741874694824,1997-01-02
2.23665189743042,1997-01-03
2.1999852657318115,1997-01-06
2.1266517639160156,1997-01-07
2.077763557434082,1997-01-08
2.077763557434082,1997-01-09
2.077763557434082,1997-01-10
2.0716540813446045,1997-01-13
2.077763557434082,1997-01-14
2.1144304275512695,1997-01-15
2.1266517639160156,1997-01-16
2.102207660675049,1997-01-17
2.0533199310302734,1997-01-20
2.077763557434082,1997-01-21
2.1633188724517822,1997-01-22
2.102207660675049,1997-01-23
2.151096820831299,1997-01-24
2.151096820831299,1997-01-27
2.089986801147461,1997-01-28
2.1144304275512695,1997-01-29
2.089986801147461,1997-01-30
2.1144304275512695,1997-01-31
2.23665189743042,1997-02-03
2.2488741874694824,1997-02-04
2.4199836254119873,1997-02-05
2.4444282054901123,1997-02-06
2.2244296073913574,1997-02-07
2.1755411624908447,1997-02-10
2.23665189743042,1997-02-11
2.322206497192383,1997-02-12
2.3710954189300537,1997-02-13
2.297762632369995,1997-02-14
2.2610955238342285,1997-02-18
2.2488741874694824,1997-02-19
2.297762632369995,1997-02-20
2.2855405807495117,1997-02-21
2.2855405807495117,1997-02-24
2.297762632369995,1997-02-25
2.2244296073913574,1997-02-26
2.322206497192383,1997-02-27
2.4444282054901123,1997-02-28
2.4199836254119873,1997-03-03
2.4444282054901123,1997-03-04
2.493316888809204,1997-03-05
2.51776123046875,1997-03-06
2.5788722038269043,1997-03-07
2.6522045135498047,1997-03-10
2.8110923767089844,1997-03-11
2.737760066986084,1997-03-12
2.713315725326538,1997-03-13
2.6766490936279297,1997-03-14
2.627760171890259,1997-03-17
2.627760171890259,1997-03-18
2.627760171890259,1997-03-19
2.627760171890259,1997-03-20
2.615537643432617,1997-03-21
2.4810948371887207,1997-03-24
2.468871831893921,1997-03-25
2.3710954189300537,1997-03-26
2.2733187675476074,1997-03-27
2.346651554107666,1997-03-31
2.4199836254119873,1997-04-01
2.23665189743042,1997-04-02
2.2610955238342285,1997-04-03
2.358872652053833,1997-04-04
2.2855405807495117,1997-04-07
2.2488741874694824,1997-04-08
2.456650495529175,1997-04-09
2.4444282054901123,1997-04-10
2.3283190727233887,1997-04-11
2.2610955238342285,1997-04-14
2.2855405807495117,1997-04-15
2.2610955238342285,1997-04-16
2.3099851608276367,1997-04-17
2.468871831893921,1997-04-18
2.6399827003479004,1997-04-21
2.6766490936279297,1997-04-22
2.5910937786102295,1997-04-23
2.603315591812134,1997-04-24
2.566650152206421,1997-04-25
2.4444282054901123,1997-04-28
2.493316888809204,1997-04-29
2.4444282054901123,1997-04-30
2.456650495529175,1997-05-01
2.5544278621673584,1997-05-02
2.542205572128296,1997-05-05
2.5055394172668457,1997-05-06
2.4505388736724854,1997-05-07
2.6522045135498047,1997-05-08
2.6522045135498047,1997-05-09
2.6644275188446045,1997-05-12
2.7866475582122803,1997-05-13
2.774425506591797,1997-05-14
2.8110923767089844,1997-05-15
2.8477585315704346,1997-05-16
2.9333136081695557,1997-05-19
2.921091318130493,1997-05-20
2.774425506591797,1997-05-21
2.8110923767089844,1997-05-22
2.835537910461426,1997-05-23
2.8477585315704346,1997-05-27
2.8233144283294678,1997-05-28
2.803725004196167,1997-05-29
2.828212261199951,1997-05-30
2.8588204383850098,1997-06-02
2.8649420738220215,1997-06-03
2.8159689903259277,1997-06-04
2.7547523975372314,1997-06-05
2.6568052768707275,1997-06-06
2.705778121948242,1997-06-09
2.7547523975372314,1997-06-10
2.8159689903259277,1997-06-11
2.803725004196167,1997-06-12
2.828212261199951,1997-06-13
2.779238700866699,1997-06-16
2.828212261199951,1997-06-17
2.8159689903259277,1997-06-18
2.803725004196167,1997-06-19
2.779238700866699,1997-06-20
2.791482448577881,1997-06-23
2.828212261199951,1997-06-24
2.852699041366577,1997-06-25
2.8159689903259277,1997-06-26
2.828212261199951,1997-06-27
2.779238700866699,1997-06-30
2.8220913410186768,1997-07-01
2.8894286155700684,1997-07-02
2.9261586666107178,1997-07-03
2.9996187686920166,1997-07-07
3.195511817932129,1997-07-08
3.1710264682769775,1997-07-09
3.085322856903076,1997-07-10
3.060835123062134,1997-07-11
3.1342952251434326,1997-07-14
3.244485855102539,1997-07-15
3.244485855102539,1997-07-16
3.1342952251434326,1997-07-17
3.011861801147461,1997-07-18
3.109808921813965,1997-07-21
3.268972635269165,1997-07-22
3.434257984161377,1997-07-23
3.428135633468628,1997-07-24
3.403648853302002,1997-07-25
3.403648853302002,1997-07-28
3.403648853302002,1997-07-29
3.7954366207122803,1997-07-30
3.7097322940826416,1997-07-31
3.6974904537200928,1997-08-01
3.721975564956665,1997-08-04
3.6240293979644775,1997-08-05
3.5138394832611084,1997-08-06
3.403648853302002,1997-08-07
3.4158921241760254,1997-08-08
3.452622652053833,1997-08-11
3.3791630268096924,1997-08-12
3.434257984161377,1997-08-13
3.562811851501465,1997-08-14
3.6240293979644775,1997-08-15
3.617908000946045,1997-08-18
3.5995421409606934,1997-08-19
3.6240293979644775,1997-08-20
3.6730031967163086,1997-08-21
3.6240293979644775,1997-08-22
3.6607601642608643,1997-08-25
3.6730031967163086,1997-08-26
3.6240293979644775,1997-08-27
3.6240293979644775,1997-08-28
3.587299108505249,1997-08-29
3.5750555992126465,1997-09-02
3.6607601642608643,1997-09-03
3.6607601642608643,1997-09-04
3.6607601642608643,1997-09-05
3.679124116897583,1997-09-08
3.666881561279297,1997-09-09
3.679124116897583,1997-09-10
3.6730031967163086,1997-09-11
3.899505376815796,1997-09-12
4.015816688537598,1997-09-15
4.077032089233398,1997-09-16
4.101520538330078,1997-09-17
4.126006126403809,1997-09-18
4.297412872314453,1997-09-19
4.456575870513916,1997-09-22
4.39536190032959,1997-09-23
4.113762855529785,1997-09-24
4.052546501159668,1997-09-25
4.138250827789307,1997-09-26
4.077032089233398,1997-09-29
4.101520538330078,1997-09-30
4.162735462188721,1997-10-01
4.37087345123291,1997-10-02
4.334142684936523,1997-10-03
4.334142684936523,1997-10-06
4.407602310180664,1997-10-07
4.6402268409729,1997-10-08
4.6769561767578125,1997-10-09
4.664712905883789,1997-10-10
4.725931167602539,1997-10-13
4.6769561767578125,1997-10-14
4.505550384521484,1997-10-15
4.309656620025635,1997-10-16
4.064790725708008,1997-10-17
4.150493144989014,1997-10-20
4.015816688537598,1997-10-21
4.260683059692383,1997-10-22
3.856651782989502,1997-10-23
3.703611135482788,1997-10-24
3.501596450805664,1997-10-27
3.819922924041748,1997-10-28
3.501596450805664,1997-10-29
3.428135633468628,1997-10-30
3.5995421409606934,1997-10-31
3.5260818004608154,1997-11-03
3.7464632987976074,1997-11-04
4.003573417663574,1997-11-05
4.052546501159668,1997-11-06
3.8444085121154785,1997-11-07
3.893383502960205,1997-11-10
3.942354917526245,1997-11-11
3.6362721920013428,1997-11-12
3.5750555992126465,1997-11-13
3.648515462875366,1997-11-14
3.7954366207122803,1997-11-17
3.8444085121154785,1997-11-18
3.6974904537200928,1997-11-19
3.819922924041748,1997-11-20
3.7954366207122803,1997-11-21
3.7097322940826416,1997-11-24
3.685245990753174,1997-11-25
3.7024099826812744,1997-11-26
3.818875789642334,1997-11-28
3.9230828285217285,1997-12-01
3.8004863262176514,1997-12-02
3.849524974822998,1997-12-03
3.825005292892456,1997-12-04
3.898563861846924,1997-12-05
3.935342311859131,1997-12-08
3.9476027488708496,1997-12-09
3.9476027488708496,1997-12-10
3.7637078762054443,1997-12-11
3.7882277965545654,1997-12-12
3.7024099826812744,1997-12-15
3.8004863262176514,1997-12-16
3.726928472518921,1997-12-17
3.4326977729797363,1997-12-18
3.493995428085327,1997-12-19
3.5185153484344482,1997-12-22
3.4449567794799805,1997-12-23
3.4756062030792236,1997-12-24
3.4694759845733643,1997-12-26
3.506255865097046,1997-12-29
3.6778900623321533,1997-12-30
3.7759671211242676,1997-12-31
3.825005292892456,1998-01-02
3.7637078762054443,1998-01-05
3.751448631286621,1998-01-06
3.665630578994751,1998-01-07
3.5920722484588623,1998-01-08
3.549163341522217,1998-01-09
3.4326977729797363,1998-01-12
3.3959193229675293,1998-01-13
3.3775298595428467,1998-01-14
3.3346199989318848,1998-01-15
3.4326977729797363,1998-01-16
