NWL,Date
1.0835354328155518,1986-09-17
1.094480037689209,1986-09-18
1.099953055381775,1986-09-19
1.1108976602554321,1986-09-22
1.1108976602554321,1986-09-23
1.1382596492767334,1986-09-24
1.1273149251937866,1986-09-25
1.1054247617721558,1986-09-26
1.0835354328155518,1986-09-29
1.0890076160430908,1986-09-30
1.1163698434829712,1986-10-01
1.1054247617721558,1986-10-02
1.094480037689209,1986-10-03
1.1218421459197998,1986-10-06
1.099953055381775,1986-10-07
1.1108976602554321,1986-10-08
1.1273149251937866,1986-10-09
1.1327877044677734,1986-10-10
1.1710938215255737,1986-10-13
1.176566243171692,1986-10-14
1.2367626428604126,1986-10-15
1.2531797885894775,1986-10-16
1.2586517333984375,1986-10-17
1.2586517333984375,1986-10-20
1.2695974111557007,1986-10-21
1.2750699520111084,1986-10-22
1.242235541343689,1986-10-23
1.2477080821990967,1986-10-24
1.2367626428604126,1986-10-27
1.2367626428604126,1986-10-28
1.225818157196045,1986-10-29
1.2039281129837036,1986-10-30
1.1984564065933228,1986-10-31
1.225818157196045,1986-11-03
1.2695974111557007,1986-11-04
1.2750699520111084,1986-11-05
1.2805415391921997,1986-11-06
1.2695974111557007,1986-11-07
1.2367626428604126,1986-11-10
1.2312899827957153,1986-11-11
1.2312899827957153,1986-11-12
1.225818157196045,1986-11-13
1.2312899827957153,1986-11-14
1.2039281129837036,1986-11-17
1.1820380687713623,1986-11-18
1.1492043733596802,1986-11-19
1.2477080821990967,1986-11-20
1.242235541343689,1986-11-21
1.225818157196045,1986-11-24
1.220345377922058,1986-11-25
1.2094013690948486,1986-11-26
1.2312899827957153,1986-11-28
1.2148725986480713,1986-12-01
1.220345377922058,1986-12-02
1.2039281129837036,1986-12-03
1.2312899827957153,1986-12-04
1.2641245126724243,1986-12-05
1.2367626428604126,1986-12-08
1.2477080821990967,1986-12-09
1.2367626428604126,1986-12-10
1.2367626428604126,1986-12-11
1.242235541343689,1986-12-12
1.225818157196045,1986-12-15
1.220345377922058,1986-12-16
1.220345377922058,1986-12-17
1.1710938215255737,1986-12-18
1.2148725986480713,1986-12-19
1.225818157196045,1986-12-22
1.1820380687713623,1986-12-23
1.1492043733596802,1986-12-24
1.154676914215088,1986-12-26
1.1382596492767334,1986-12-29
1.1437325477600098,1986-12-30
1.1820380687713623,1986-12-31
1.2148725986480713,1987-01-02
1.2148725986480713,1987-01-05
1.2039281129837036,1987-01-06
1.1929837465286255,1987-01-07
1.2367626428604126,1987-01-08
1.225818157196045,1987-01-09
1.2477080821990967,1987-01-12
1.2477080821990967,1987-01-13
1.2969589233398438,1987-01-14
1.3352665901184082,1987-01-15
1.2805415391921997,1987-01-16
1.2805415391921997,1987-01-19
1.2750699520111084,1987-01-20
1.2641245126724243,1987-01-21
1.2641245126724243,1987-01-22
1.3024317026138306,1987-01-23
1.3133760690689087,1987-01-26
1.3133760690689087,1987-01-27
1.3133760690689087,1987-01-28
1.3079042434692383,1987-01-29
1.2969589233398438,1987-01-30
1.3188490867614746,1987-02-02
1.3243205547332764,1987-02-03
1.3352665901184082,1987-02-04
1.3790446519851685,1987-02-05
1.3790446519851685,1987-02-06
1.4282963275909424,1987-02-09
1.3790446519851685,1987-02-10
1.3790446519851685,1987-02-11
1.4009349346160889,1987-02-12
1.4118798971176147,1987-02-13
1.432149052619934,1987-02-17
1.399100661277771,1987-02-18
1.3880841732025146,1987-02-19
1.399100661277771,1987-02-20
1.4211337566375732,1987-02-23
1.4541826248168945,1987-02-24
1.5312989950180054,1987-02-25
1.5533325672149658,1987-02-26
1.5918902158737183,1987-02-27
1.6084153652191162,1987-03-02
1.5533325672149658,1987-03-03
1.5368074178695679,1987-03-04
1.5368074178695679,1987-03-05
1.5368074178695679,1987-03-06
1.54231595993042,1987-03-09
1.564348578453064,1987-03-10
1.5698567628860474,1987-03-11
1.580873727798462,1987-03-12
1.586382269859314,1987-03-13
1.5753647089004517,1987-03-16
1.5698567628860474,1987-03-17
1.5753647089004517,1987-03-18
1.5698567628860474,1987-03-19
1.6084153652191162,1987-03-20
1.5753647089004517,1987-03-23
1.54231595993042,1987-03-24
1.5478233098983765,1987-03-25
1.5753647089004517,1987-03-26
1.5753647089004517,1987-03-27
1.586382269859314,1987-03-30
1.6084153652191162,1987-03-31
1.624939203262329,1987-04-01
1.6304473876953125,1987-04-02
1.6304473876953125,1987-04-03
1.669005274772644,1987-04-06
1.7516300678253174,1987-04-07
1.696546196937561,1987-04-08
1.641464114189148,1987-04-09
1.669005274772644,1987-04-10
1.6304473876953125,1987-04-13
1.5698567628860474,1987-04-14
1.586382269859314,1987-04-15
1.6029064655303955,1987-04-16
1.5753647089004517,1987-04-20
1.580873727798462,1987-04-21
1.6029064655303955,1987-04-22
1.624939203262329,1987-04-23
1.5753647089004517,1987-04-24
1.564348578453064,1987-04-27
1.54231595993042,1987-04-28
1.4541826248168945,1987-04-29
1.50926673412323,1987-04-30
1.4982496500015259,1987-05-01
1.5147740840911865,1987-05-04
1.5147740840911865,1987-05-05
1.5202816724777222,1987-05-06
1.5202816724777222,1987-05-07
1.5202816724777222,1987-05-08
1.5240508317947388,1987-05-11
1.5351351499557495,1987-05-12
1.5240508317947388,1987-05-13
1.5406770706176758,1987-05-14
1.50742506980896,1987-05-15
1.4575459957122803,1987-05-18
1.4409198760986328,1987-05-19
1.3965848684310913,1987-05-20
1.452004075050354,1987-05-21
1.474172830581665,1987-05-22
1.5018826723098755,1987-05-26
1.50742506980896,1987-05-27
1.5240508317947388,1987-05-28
1.5129669904708862,1987-05-29
1.496341347694397,1987-06-01
1.50742506980896,1987-06-02
1.5185097455978394,1987-06-03
1.5295923948287964,1987-06-04
1.5295923948287964,1987-06-05
1.5628453493118286,1987-06-08
1.6016393899917603,1987-06-09
1.6127228736877441,1987-06-10
1.5960979461669922,1987-06-11
1.5960979461669922,1987-06-12
1.6182655096054077,1987-06-15
1.6626006364822388,1987-06-16
1.6570593118667603,1987-06-17
1.6293487548828125,1987-06-18
1.6293487548828125,1987-06-19
1.6348906755447388,1987-06-22
1.6293487548828125,1987-06-23
1.6404327154159546,1987-06-24
1.6404327154159546,1987-06-25
1.6238059997558594,1987-06-26
1.6127228736877441,1987-06-29
1.5960979461669922,1987-06-30
1.5960979461669922,1987-07-01
1.6016393899917603,1987-07-02
1.6016393899917603,1987-07-06
1.6293487548828125,1987-07-07
1.668142318725586,1987-07-08
1.7180209159851074,1987-07-09
1.706936001777649,1987-07-10
1.6847690343856812,1987-07-13
1.668142318725586,1987-07-14
1.668142318725586,1987-07-15
1.668142318725586,1987-07-16
1.6515167951583862,1987-07-17
1.6792267560958862,1987-07-20
1.6847690343856812,1987-07-21
1.6626006364822388,1987-07-22
1.6736856698989868,1987-07-23
1.6847690343856812,1987-07-24
1.6736856698989868,1987-07-27
1.7124792337417603,1987-07-28
1.7291048765182495,1987-07-29
1.7180209159851074,1987-07-30
1.7180209159851074,1987-07-31
1.706936001777649,1987-08-03
1.7180209159851074,1987-08-04
1.723563551902771,1987-08-05
1.723563551902771,1987-08-06
1.6736856698989868,1987-08-07
1.690311312675476,1987-08-10
1.6941007375717163,1987-08-11
1.7888362407684326,1987-08-12
1.8724266290664673,1987-08-13
1.8724266290664673,1987-08-14
1.8445625305175781,1987-08-17
1.7721184492111206,1987-08-18
1.7442551851272583,1987-08-19
1.75540030002594,1987-08-20
1.75540030002594,1987-08-21
1.7888362407684326,1987-08-24
1.8557074069976807,1987-08-25
1.8947169780731201,1987-08-26
1.8612818717956543,1987-08-27
1.8222720623016357,1987-08-28
1.850136399269104,1987-08-31
1.7944087982177734,1987-09-01
1.766545057296753,1987-09-02
1.7944087982177734,1987-09-03
1.7888362407684326,1987-09-04
1.766545057296753,1987-09-08
1.7721184492111206,1987-09-09
1.766545057296753,1987-09-10
1.8389902114868164,1987-09-11
1.8278454542160034,1987-09-14
1.8278454542160034,1987-09-15
1.8278454542160034,1987-09-16
1.805553674697876,1987-09-17
1.7999823093414307,1987-09-18
1.811127781867981,1987-09-21
1.8334184885025024,1987-09-22
1.8222720623016357,1987-09-23
1.811127781867981,1987-09-24
1.7999823093414307,1987-09-25
1.7999823093414307,1987-09-28
1.727536678314209,1987-09-29
1.7999823093414307,1987-09-30
1.8166996240615845,1987-10-01
1.8278454542160034,1987-10-02
1.8166996240615845,1987-10-05
1.7721184492111206,1987-10-06
1.7442551851272583,1987-10-07
1.7609726190567017,1987-10-08
1.738681435585022,1987-10-09
1.727536678314209,1987-10-12
1.7609726190567017,1987-10-13
1.716390609741211,1987-10-14
1.6718089580535889,1987-10-15
1.5547829866409302,1987-10-16
1.3876022100448608,1987-10-19
1.3095842599868774,1987-10-20
1.376456379890442,1987-10-21
1.2259936332702637,1987-10-22
1.2148483991622925,1987-10-23
1.1033939123153687,1987-10-26
1.1145399808883667,1987-10-27
1.1033939123153687,1987-10-28
1.1145399808883667,1987-10-29
1.2148483991622925,1987-10-30
1.237139105796814,1987-11-02
1.1702669858932495,1987-11-03
1.1368305683135986,1987-11-04
1.186984658241272,1987-11-05
1.1795703172683716,1987-11-06
1.2132731676101685,1987-11-09
1.2301236391067505,1987-11-10
1.2357405424118042,1987-11-11
1.2301236391067505,1987-11-12
1.190804123878479,1987-11-13
1.1851873397827148,1987-11-16
1.1795703172683716,1987-11-17
1.1514848470687866,1987-11-18
1.1402519941329956,1987-11-19
1.1346337795257568,1987-11-20
1.1402519941329956,1987-11-23
1.1402519941329956,1987-11-24
1.1402519941329956,1987-11-25
1.1177829504013062,1987-11-27
0.9942095279693604,1987-11-30
1.0166772603988647,1987-12-01
0.9998265504837036,1987-12-02
0.9998265504837036,1987-12-03
0.9885918498039246,1987-12-04
1.0279111862182617,1987-12-07
1.0728472471237183,1987-12-08
1.1121667623519897,1987-12-09
1.1009324789047241,1987-12-10
1.0672303438186646,1987-12-11
1.1177829504013062,1987-12-14
1.1458684206008911,1987-12-15
1.1683368682861328,1987-12-16
1.1795703172683716,1987-12-17
1.2245066165924072,1987-12-18
1.2525911331176758,1987-12-21
1.2245066165924072,1987-12-22
1.2806767225265503,1987-12-23
1.2694419622421265,1987-12-24
1.2638251781463623,1987-12-28
1.2806767225265503,1987-12-29
1.2694419622421265,1987-12-30
1.2638251781463623,1987-12-31
1.286293387413025,1988-01-04
1.286293387413025,1988-01-05
1.3424639701843262,1988-01-06
1.325612187385559,1988-01-07
1.2694419622421265,1988-01-08
1.2694419622421265,1988-01-11
1.2638251781463623,1988-01-12
1.29190993309021,1988-01-13
1.3593145608901978,1988-01-14
1.3480802774429321,1988-01-15
1.325612187385559,1988-01-18
1.325612187385559,1988-01-19
1.319995641708374,1988-01-20
1.314378023147583,1988-01-21
1.3031443357467651,1988-01-22
1.325612187385559,1988-01-25
1.2750593423843384,1988-01-26
1.404250144958496,1988-01-27
1.41548490524292,1988-01-28
1.4548031091690063,1988-01-29
1.4604196548461914,1988-02-01
1.4604196548461914,1988-02-02
1.482887864112854,1988-02-03
1.482887864112854,1988-02-04
1.477271556854248,1988-02-05
1.5165895223617554,1988-02-08
1.527824878692627,1988-02-09
1.64578115940094,1988-02-10
1.6513986587524414,1988-02-11
1.65705406665802,1988-02-12
1.6796756982803345,1988-02-16
1.674019455909729,1988-02-17
1.6909875869750977,1988-02-18
1.7079532146453857,1988-02-19
1.7249205112457275,1988-02-22
1.7249205112457275,1988-02-23
1.719265103340149,1988-02-24
1.719265103340149,1988-02-25
1.747542142868042,1988-02-26
1.7814747095108032,1988-02-29
1.7758188247680664,1988-03-01
1.809752106666565,1988-03-02
1.7871302366256714,1988-03-03
1.741885781288147,1988-03-04
1.741885781288147,1988-03-07
1.7305750846862793,1988-03-08
1.7249205112457275,1988-03-09
1.7022976875305176,1988-03-10
1.7079532146453857,1988-03-11
1.7079532146453857,1988-03-14
1.7022976875305176,1988-03-15
1.719265103340149,1988-03-16
1.7079532146453857,1988-03-17
1.719265103340149,1988-03-18
1.7531970739364624,1988-03-21
1.7701630592346191,1988-03-22
1.7588530778884888,1988-03-23
1.719265103340149,1988-03-24
1.713608980178833,1988-03-25
1.7305750846862793,1988-03-28
1.747542142868042,1988-03-29
1.741885781288147,1988-03-30
1.7531970739364624,1988-03-31
1.7588530778884888,1988-04-04
1.7645074129104614,1988-04-05
1.7758188247680664,1988-04-06
1.809752106666565,1988-04-07
1.8267185688018799,1988-04-08
1.832374095916748,1988-04-11
1.809752106666565,1988-04-12
1.7871302366256714,1988-04-13
1.7871302366256714,1988-04-14
1.7984414100646973,1988-04-15
1.7984414100646973,1988-04-18
1.7588530778884888,1988-04-19
1.7531970739364624,1988-04-20
1.7645074129104614,1988-04-21
1.7758188247680664,1988-04-22
1.7645074129104614,1988-04-25
1.7588530778884888,1988-04-26
1.7645074129104614,1988-04-27
1.7645074129104614,1988-04-28
1.719265103340149,1988-04-29
1.6966420412063599,1988-05-02
1.6853306293487549,1988-05-03
1.713608980178833,1988-05-04
1.7079532146453857,1988-05-05
1.6909875869750977,1988-05-06
1.6909875869750977,1988-05-09
1.6909875869750977,1988-05-10
1.6513988971710205,1988-05-11
1.6457428932189941,1988-05-12
1.628777265548706,1988-05-13
1.628777265548706,1988-05-16
1.651557207107544,1988-05-17
1.719896912574768,1988-05-18
1.7255922555923462,1988-05-19
1.6971161365509033,1988-05-20
1.7085068225860596,1988-05-23
1.6857255697250366,1988-05-24
1.6743370294570923,1988-05-25
1.6629470586776733,1988-05-26
1.6857255697250366,1988-05-27
1.6857255697250366,1988-05-31
1.719896912574768,1988-06-01
1.7540669441223145,1988-06-02
1.7426767349243164,1988-06-03
1.748373031616211,1988-06-06
1.7426767349243164,1988-06-07
1.7711527347564697,1988-06-08
1.8167130947113037,1988-06-09
1.839492678642273,1988-06-10
1.9249176979064941,1988-06-13
1.9363070726394653,1988-06-14
1.9704774618148804,1988-06-15
1.9533934593200684,1988-06-16
1.9704774618148804,1988-06-17
1.9704774618148804,1988-06-20
1.9875636100769043,1988-06-21
1.993257761001587,1988-06-22
1.993257761001587,1988-06-23
1.9590868949890137,1988-06-24
1.9590868949890137,1988-06-27
1.9306129217147827,1988-06-28
1.9306129217147827,1988-06-29
1.9476984739303589,1988-06-30
1.9704774618148804,1988-07-01
1.9761731624603271,1988-07-05
1.9647830724716187,1988-07-06
1.9704774618148804,1988-07-07
2.0046486854553223,1988-07-08
2.050208330154419,1988-07-11
2.0388176441192627,1988-07-12
2.04451322555542,1988-07-13
2.050208330154419,1988-07-14
2.078683614730835,1988-07-15
2.084379196166992,1988-07-18
2.084379196166992,1988-07-19
2.0900731086730957,1988-07-20
2.0957677364349365,1988-07-21
2.084379196166992,1988-07-22
2.04451322555542,1988-07-25
2.0103440284729004,1988-07-26
1.9704774618148804,1988-07-27
1.9647830724716187,1988-07-28
1.9590868949890137,1988-07-29
1.9420030117034912,1988-08-01
1.9476984739303589,1988-08-02
1.9420030117034912,1988-08-03
2.0274267196655273,1988-08-04
2.0729880332946777,1988-08-05
2.078683614730835,1988-08-08
2.0695106983184814,1988-08-09
2.0580451488494873,1988-08-10
2.0580451488494873,1988-08-11
2.063779354095459,1988-08-12
2.02938175201416,1988-08-15
1.9949861764907837,1988-08-16
1.9835212230682373,1988-08-17
1.9835212230682373,1988-08-18
2.017916440963745,1988-08-19
1.9949861764907837,1988-08-22
1.9835212230682373,1988-08-23
2.000718832015991,1988-08-24
2.000718832015991,1988-08-25
1.9949861764907837,1988-08-26
2.006451368331909,1988-08-29
2.006451368331909,1988-08-30
2.006451368331909,1988-08-31
2.006451368331909,1988-09-01
2.02938175201416,1988-09-02
2.0981738567352295,1988-09-06
2.109640121459961,1988-09-07
2.0867092609405518,1988-09-08
2.0867092609405518,1988-09-09
2.063779354095459,1988-09-12
2.0752439498901367,1988-09-13
2.109640121459961,1988-09-14
2.0981738567352295,1988-09-15
2.109640121459961,1988-09-16
2.0981738567352295,1988-09-19
2.0981738567352295,1988-09-20
2.0867092609405518,1988-09-21
2.0752439498901367,1988-09-22
2.0752439498901367,1988-09-23
2.0981738567352295,1988-09-26
2.063779354095459,1988-09-27
2.0523126125335693,1988-09-28
2.109640121459961,1988-09-29
2.2472245693206787,1988-09-30
2.2357585430145264,1988-10-03
2.201364278793335,1988-10-04
2.2472245693206787,1988-10-05
2.3045527935028076,1988-10-06
2.2930872440338135,1988-10-07
2.3160176277160645,1988-10-10
2.3045527935028076,1988-10-11
2.3045527935028076,1988-10-12
2.3160176277160645,1988-10-13
2.327484130859375,1988-10-14
2.3160176277160645,1988-10-17
2.2930872440338135,1988-10-18
2.4536032676696777,1988-10-19
2.510930299758911,1988-10-20
2.602653980255127,1988-10-21
2.6485161781311035,1988-10-24
2.5682566165924072,1988-10-25
2.5567922592163086,1988-10-26
2.5453262329101562,1988-10-27
2.533860921859741,1988-10-28
2.5223958492279053,1988-10-31
2.476534843444824,1988-11-01
2.4536032676696777,1988-11-02
2.4421379566192627,1988-11-03
2.4306719303131104,1988-11-04
2.465069532394409,1988-11-07
2.5250232219696045,1988-11-08
2.536552667617798,1988-11-09
2.5019631385803223,1988-11-10
2.490433692932129,1988-11-11
2.5019631385803223,1988-11-14
2.5019631385803223,1988-11-15
2.548083782196045,1988-11-16
2.548083782196045,1988-11-17
2.548083782196045,1988-11-18
2.548083782196045,1988-11-21
2.5019631385803223,1988-11-22
2.5250232219696045,1988-11-23
2.5250232219696045,1988-11-25
2.5250232219696045,1988-11-28
2.5134944915771484,1988-11-29
2.5019631385803223,1988-11-30
2.490433692932129,1988-12-01
2.4789044857025146,1988-12-02
2.4673750400543213,1988-12-05
2.5019631385803223,1988-12-06
2.536552667617798,1988-12-07
2.5250232219696045,1988-12-08
2.490433692932129,1988-12-09
2.4673750400543213,1988-12-12
2.536552667617798,1988-12-13
2.548083782196045,1988-12-14
2.548083782196045,1988-12-15
2.548083782196045,1988-12-16
2.571143388748169,1988-12-19
2.651852607727051,1988-12-20
2.651852607727051,1988-12-21
2.628791093826294,1988-12-22
2.628791093826294,1988-12-23
2.617262601852417,1988-12-27
2.617262601852417,1988-12-28
2.60573148727417,1988-12-29
2.60573148727417,1988-12-30
2.5596137046813965,1989-01-03
2.571143388748169,1989-01-04
2.5250232219696045,1989-01-05
2.548083782196045,1989-01-06
2.548083782196045,1989-01-09
2.571143388748169,1989-01-10
2.617262601852417,1989-01-11
2.617262601852417,1989-01-12
2.5942022800445557,1989-01-13
2.536552667617798,1989-01-16
2.4673750400543213,1989-01-17
2.432785987854004,1989-01-18
2.536552667617798,1989-01-19
2.536552667617798,1989-01-20
2.548083782196045,1989-01-23
2.490433692932129,1989-01-24
2.536552667617798,1989-01-25
2.571143388748169,1989-01-26
2.5942022800445557,1989-01-27
2.6633801460266113,1989-01-30
2.7671496868133545,1989-01-31
2.755620241165161,1989-02-01
2.697970390319824,1989-02-02
2.709500789642334,1989-02-03
2.6749110221862793,1989-02-06
2.6749110221862793,1989-02-07
2.7671496868133545,1989-02-08
2.7786805629730225,1989-02-09
2.7786805629730225,1989-02-10
2.709500789642334,1989-02-13
2.709500789642334,1989-02-14
2.7325599193573,1989-02-15
2.7786805629730225,1989-02-16
2.7786805629730225,1989-02-17
2.7731103897094727,1989-02-21
2.784712314605713,1989-02-22
2.796316385269165,1989-02-23
2.761505603790283,1989-02-24
2.7731103897094727,1989-02-27
2.8195221424102783,1989-02-28
2.807917356491089,1989-03-01
2.877535343170166,1989-03-02
2.8427274227142334,1989-03-03
2.854329824447632,1989-03-06
2.877535343170166,1989-03-07
2.854329824447632,1989-03-08
2.8311235904693604,1989-03-09
2.8427274227142334,1989-03-10
2.807917356491089,1989-03-13
2.8311235904693604,1989-03-14
2.877535343170166,1989-03-15
2.889139413833618,1989-03-16
2.889139413833618,1989-03-17
2.8659331798553467,1989-03-20
2.9471559524536133,1989-03-21
2.9587562084198,1989-03-22
2.9703595638275146,1989-03-23
2.9587562084198,1989-03-27
2.9935643672943115,1989-03-28
3.07478666305542,1989-03-29
3.1211965084075928,1989-03-30
3.1560051441192627,1989-03-31
3.1676108837127686,1989-04-03
3.109595537185669,1989-04-04
3.097991943359375,1989-04-05
3.0399773120880127,1989-04-06
3.0515806674957275,1989-04-07
3.0399773120880127,1989-04-10
3.0863890647888184,1989-04-11
3.1560051441192627,1989-04-12
3.144404649734497,1989-04-13
3.144404649734497,1989-04-14
3.1676108837127686,1989-04-17
3.26043438911438,1989-04-18
3.26043438911438,1989-04-19
3.272036075592041,1989-04-20
3.248832941055298,1989-04-21
3.248832941055298,1989-04-24
3.272036075592041,1989-04-25
3.272036075592041,1989-04-26
3.364861249923706,1989-04-27
3.4112744331359863,1989-04-28
3.446079969406128,1989-05-01
3.446079969406128,1989-05-02
3.5621109008789062,1989-05-03
3.5040946006774902,1989-05-04
3.515700578689575,1989-05-05
3.515700578689575,1989-05-08
3.4808900356292725,1989-05-09
3.5040946006774902,1989-05-10
3.446079969406128,1989-05-11
3.4576845169067383,1989-05-12
3.469287633895874,1989-05-15
3.463689088821411,1989-05-16
3.5453250408172607,1989-05-17
3.522001028060913,1989-05-18
3.5803110599517822,1989-05-19
3.603638172149658,1989-05-22
3.603638172149658,1989-05-23
3.591973304748535,1989-05-24
3.6152987480163574,1989-05-25
3.6736114025115967,1989-05-26
3.638625144958496,1989-05-30
3.6736114025115967,1989-05-31
3.7202603816986084,1989-06-01
3.778569221496582,1989-06-02
3.6969351768493652,1989-06-05
3.6619465351104736,1989-06-06
3.638625144958496,1989-06-07
3.603638172149658,1989-06-08
3.5453250408172607,1989-06-09
3.568650722503662,1989-06-12
3.5453250408172607,1989-06-13
3.591973304748535,1989-06-14
3.55698823928833,1989-06-15
3.638625144958496,1989-06-16
3.7085981369018555,1989-06-19
3.685271978378296,1989-06-20
3.7902328968048096,1989-06-21
3.7085981369018555,1989-06-22
3.7202603816986084,1989-06-23
3.6969351768493652,1989-06-26
3.7202603816986084,1989-06-27
3.6969351768493652,1989-06-28
3.5803110599517822,1989-06-29
3.568650722503662,1989-06-30
3.55698823928833,1989-07-03
3.6619465351104736,1989-07-05
3.685271978378296,1989-07-06
3.6969351768493652,1989-07-07
3.731922149658203,1989-07-10
3.7085981369018555,1989-07-11
3.6619465351104736,1989-07-12
3.685271978378296,1989-07-13
3.7085981369018555,1989-07-14
3.7202603816986084,1989-07-17
3.6969351768493652,1989-07-18
3.731922149658203,1989-07-19
3.8018946647644043,1989-07-20
3.883530378341675,1989-07-21
3.860206127166748,1989-07-24
4.011815547943115,1989-07-25
4.058465003967285,1989-07-26
4.105113506317139,1989-07-27
4.105113506317139,1989-07-28
4.058465003967285,1989-07-31
3.965167284011841,1989-08-01
3.9884884357452393,1989-08-02
4.000152587890625,1989-08-03
3.9768271446228027,1989-08-04
3.9884884357452393,1989-08-07
4.081791400909424,1989-08-08
4.078975200653076,1989-08-09
4.219632148742676,1989-08-10
4.149301528930664,1989-08-11
4.23135232925415,1989-08-14
4.219632148742676,1989-08-15
4.219632148742676,1989-08-16
4.1727447509765625,1989-08-17
4.313399791717529,1989-08-18
4.102420330047607,1989-08-21
4.102420330047607,1989-08-22
4.137580394744873,1989-08-23
4.1961870193481445,1989-08-24
4.1844682693481445,1989-08-25
4.1961870193481445,1989-08-28
4.16102409362793,1989-08-29
4.114138603210449,1989-08-30
4.125860214233398,1989-08-31
4.137580394744873,1989-09-01
4.090696811676025,1989-09-05
4.102420330047607,1989-09-06
4.032090663909912,1989-09-07
4.090696811676025,1989-09-08
4.00864839553833,1989-09-11
4.032090663909912,1989-09-12
3.9617645740509033,1989-09-13
3.973485231399536,1989-09-14
4.020367622375488,1989-09-15
4.00864839553833,1989-09-18
4.032090663909912,1989-09-19
4.102420330047607,1989-09-20
4.043813228607178,1989-09-21
4.00864839553833,1989-09-22
4.032090663909912,1989-09-25
4.032090663909912,1989-09-26
4.043813228607178,1989-09-27
4.114138603210449,1989-09-28
4.266514778137207,1989-09-29
4.348564624786377,1989-10-02
4.454054832458496,1989-10-03
4.500940799713135,1989-10-04
4.5243821144104,1989-10-05
4.5243821144104,1989-10-06
4.582988739013672,1989-10-09
4.688479423522949,1989-10-10
4.6767578125,1989-10-11
4.6767578125,1989-10-12
4.336842060089111,1989-10-13
4.430612087249756,1989-10-16
4.395449161529541,1989-10-17
4.407171249389648,1989-10-18
4.55954122543335,1989-10-19
4.547824859619141,1989-10-20
4.641592979431152,1989-10-23
4.547824859619141,1989-10-24
4.629872798919678,1989-10-25
4.5712666511535645,1989-10-26
4.512660980224609,1989-10-27
4.477499008178711,1989-10-30
4.44233512878418,1989-10-31
4.278236389160156,1989-11-01
4.16102409362793,1989-11-02
4.090696811676025,1989-11-03
3.9148788452148438,1989-11-06
3.8797152042388916,1989-11-07
4.032090663909912,1989-11-08
4.091038703918457,1989-11-09
4.1381988525390625,1989-11-10
4.173567295074463,1989-11-13
4.173567295074463,1989-11-14
4.1381988525390625,1989-11-15
4.114617824554443,1989-11-16
4.079249382019043,1989-11-17
3.9613542556762695,1989-11-20
4.055671691894531,1989-11-21
4.079249382019043,1989-11-22
4.032090187072754,1989-11-24
4.055671691894531,1989-11-27
4.102830410003662,1989-11-28
4.020299911499023,1989-11-29
4.055671691894531,1989-11-30
4.091038703918457,1989-12-01
4.102830410003662,1989-12-04
4.126410484313965,1989-12-05
4.055671691894531,1989-12-06
3.9849324226379395,1989-12-07
4.032090187072754,1989-12-08
4.032090187072754,1989-12-11
3.9849324226379395,1989-12-12
3.937772035598755,1989-12-13
3.914193868637085,1989-12-14
4.008509635925293,1989-12-15
3.8906137943267822,1989-12-18
4.079249382019043,1989-12-19
4.126410484313965,1989-12-20
4.149987697601318,1989-12-21
4.173567295074463,1989-12-22
4.102830410003662,1989-12-26
4.173567295074463,1989-12-27
4.149987697601318,1989-12-28
4.173567295074463,1989-12-29
4.5272603034973145,1990-01-02
4.503681659698486,1990-01-03
4.480100154876709,1990-01-04
4.480100154876709,1990-01-05
4.503681659698486,1990-01-08
4.409362316131592,1990-01-09
4.362204551696777,1990-01-10
4.102830410003662,1990-01-11
4.126410484313965,1990-01-12
3.914193868637085,1990-01-15
4.079249382019043,1990-01-16
3.9849324226379395,1990-01-17
4.173567295074463,1990-01-18
4.102830410003662,1990-01-19
3.8434548377990723,1990-01-22
3.914193868637085,1990-01-23
4.008509635925293,1990-01-24
4.008509635925293,1990-01-25
4.032090187072754,1990-01-26
4.008509635925293,1990-01-29
4.126410484313965,1990-01-30
4.385784149169922,1990-01-31
4.385784149169922,1990-02-01
4.480100154876709,1990-02-02
4.362204551696777,1990-02-05
4.31504487991333,1990-02-06
4.338625431060791,1990-02-07
4.4329447746276855,1990-02-08
4.574419021606445,1990-02-09
4.574419021606445,1990-02-12
4.503681659698486,1990-02-13
4.5272603034973145,1990-02-14
4.645157814025879,1990-02-15
4.668735980987549,1990-02-16
4.479142665863037,1990-02-20
4.455443859100342,1990-02-21
4.360648155212402,1990-02-22
4.479142665863037,1990-02-23
4.455443859100342,1990-02-26
4.360648155212402,1990-02-27
4.313248634338379,1990-02-28
4.502843856811523,1990-03-01
4.502843856811523,1990-03-02
4.455443859100342,1990-03-05
4.597640037536621,1990-03-06
4.692436218261719,1990-03-07
4.834630966186523,1990-03-08
4.929426193237305,1990-03-09
4.976830005645752,1990-03-12
4.953125,1990-03-13
4.929426193237305,1990-03-14
4.976830005645752,1990-03-15
4.976830005645752,1990-03-16
4.929426193237305,1990-03-19
4.929426193237305,1990-03-20
4.8583292961120605,1990-03-21
4.810932159423828,1990-03-22
4.834630966186523,1990-03-23
4.763531684875488,1990-03-26
4.7398362159729,1990-03-27
4.716136455535889,1990-03-28
4.692436218261719,1990-03-29
4.668735980987549,1990-03-30
4.502843856811523,1990-04-02
4.5502400398254395,1990-04-03
4.692436218261719,1990-04-04
4.668735980987549,1990-04-05
