FLT,Date
138.4600067138672,2014-09-22
138.25,2014-09-23
140.8800048828125,2014-09-24
137.97999572753906,2014-09-25
140.1300048828125,2014-09-26
141.86000061035156,2014-09-29
142.1199951171875,2014-09-30
139.10000610351562,2014-10-01
139.0,2014-10-02
140.33999633789062,2014-10-03
138.9600067138672,2014-10-06
135.5,2014-10-07
137.1999969482422,2014-10-08
132.83999633789062,2014-10-09
130.02999877929688,2014-10-10
123.44000244140625,2014-10-13
124.88999938964844,2014-10-14
130.1300048828125,2014-10-15
131.4199981689453,2014-10-16
133.3000030517578,2014-10-17
133.11000061035156,2014-10-20
136.5399932861328,2014-10-21
135.9600067138672,2014-10-22
138.47000122070312,2014-10-23
139.10000610351562,2014-10-24
138.5500030517578,2014-10-27
140.27000427246094,2014-10-28
139.94000244140625,2014-10-29
142.5500030517578,2014-10-30
150.55999755859375,2014-10-31
150.22999572753906,2014-11-03
148.52999877929688,2014-11-04
148.50999450683594,2014-11-05
150.47000122070312,2014-11-06
149.17999267578125,2014-11-07
149.89999389648438,2014-11-10
148.02999877929688,2014-11-11
147.39999389648438,2014-11-12
147.66000366210938,2014-11-13
146.72000122070312,2014-11-14
147.75,2014-11-17
148.30999755859375,2014-11-18
150.49000549316406,2014-11-19
155.0800018310547,2014-11-20
155.99000549316406,2014-11-21
156.0500030517578,2014-11-24
154.64999389648438,2014-11-25
155.2100067138672,2014-11-26
151.88999938964844,2014-11-28
146.5399932861328,2014-12-01
146.49000549316406,2014-12-02
149.27000427246094,2014-12-03
149.67999267578125,2014-12-04
152.7100067138672,2014-12-05
148.11000061035156,2014-12-08
148.6999969482422,2014-12-09
143.89999389648438,2014-12-10
142.97999572753906,2014-12-11
138.3300018310547,2014-12-12
138.47999572753906,2014-12-15
138.66000366210938,2014-12-16
148.05999755859375,2014-12-17
148.5500030517578,2014-12-18
148.8699951171875,2014-12-19
148.08999633789062,2014-12-22
150.10000610351562,2014-12-23
149.1699981689453,2014-12-24
149.17999267578125,2014-12-26
149.16000366210938,2014-12-29
148.9600067138672,2014-12-30
148.7100067138672,2014-12-31
150.25999450683594,2015-01-02
143.77999877929688,2015-01-05
142.25,2015-01-06
143.2100067138672,2015-01-07
146.1199951171875,2015-01-08
143.5500030517578,2015-01-09
141.41000366210938,2015-01-12
141.86000061035156,2015-01-13
139.7899932861328,2015-01-14
137.67999267578125,2015-01-15
139.72000122070312,2015-01-16
137.02000427246094,2015-01-20
137.39999389648438,2015-01-21
141.44000244140625,2015-01-22
142.9600067138672,2015-01-23
143.1199951171875,2015-01-26
140.77000427246094,2015-01-27
140.2899932861328,2015-01-28
141.25999450683594,2015-01-29
140.5,2015-01-30
143.05999755859375,2015-02-02
145.14999389648438,2015-02-03
147.32000732421875,2015-02-04
149.47000122070312,2015-02-05
150.0399932861328,2015-02-06
146.6199951171875,2015-02-09
146.19000244140625,2015-02-10
146.72999572753906,2015-02-11
149.22000122070312,2015-02-12
150.3699951171875,2015-02-13
152.82000732421875,2015-02-17
153.0800018310547,2015-02-18
154.1300048828125,2015-02-19
156.4499969482422,2015-02-20
155.64999389648438,2015-02-23
156.9600067138672,2015-02-24
156.94000244140625,2015-02-25
155.41000366210938,2015-02-26
153.42999267578125,2015-02-27
154.1199951171875,2015-03-02
154.77000427246094,2015-03-03
152.11000061035156,2015-03-04
155.4199981689453,2015-03-05
153.2899932861328,2015-03-06
152.16000366210938,2015-03-09
148.07000732421875,2015-03-10
149.0500030517578,2015-03-11
149.97999572753906,2015-03-12
148.2100067138672,2015-03-13
150.16000366210938,2015-03-16
150.0399932861328,2015-03-17
152.27999877929688,2015-03-18
151.50999450683594,2015-03-19
152.16000366210938,2015-03-20
150.6699981689453,2015-03-23
151.47000122070312,2015-03-24
148.66000366210938,2015-03-25
148.88999938964844,2015-03-26
148.55999755859375,2015-03-27
150.8300018310547,2015-03-30
150.9199981689453,2015-03-31
152.50999450683594,2015-04-01
153.00999450683594,2015-04-02
152.64999389648438,2015-04-06
154.7100067138672,2015-04-07
156.27000427246094,2015-04-08
156.52999877929688,2015-04-09
157.85000610351562,2015-04-10
157.38999938964844,2015-04-13
157.42999267578125,2015-04-14
158.61000061035156,2015-04-15
158.02999877929688,2015-04-16
156.22000122070312,2015-04-17
158.3699951171875,2015-04-20
158.24000549316406,2015-04-21
158.25,2015-04-22
162.66000366210938,2015-04-23
162.24000549316406,2015-04-24
163.4600067138672,2015-04-27
161.4499969482422,2015-04-28
163.22000122070312,2015-04-29
160.88999938964844,2015-04-30
159.1300048828125,2015-05-01
156.4600067138672,2015-05-04
154.63999938964844,2015-05-05
153.2100067138672,2015-05-06
153.36000061035156,2015-05-07
154.82000732421875,2015-05-08
153.63999938964844,2015-05-11
153.0399932861328,2015-05-12
153.32000732421875,2015-05-13
154.8800048828125,2015-05-14
154.33999633789062,2015-05-15
154.3699951171875,2015-05-18
153.4600067138672,2015-05-19
152.02000427246094,2015-05-20
154.80999755859375,2015-05-21
154.25,2015-05-22
152.86000061035156,2015-05-26
153.6300048828125,2015-05-27
152.9199981689453,2015-05-28
152.13999938964844,2015-05-29
153.6999969482422,2015-06-01
154.1699981689453,2015-06-02
154.36000061035156,2015-06-03
151.3000030517578,2015-06-04
154.75,2015-06-05
152.72000122070312,2015-06-08
151.27999877929688,2015-06-09
159.50999450683594,2015-06-10
161.3699951171875,2015-06-11
161.5399932861328,2015-06-12
161.36000061035156,2015-06-15
163.07000732421875,2015-06-16
160.75,2015-06-17
162.10000610351562,2015-06-18
161.38999938964844,2015-06-19
161.92999267578125,2015-06-22
161.99000549316406,2015-06-23
159.97999572753906,2015-06-24
160.11000061035156,2015-06-25
159.3000030517578,2015-06-26
155.33999633789062,2015-06-29
156.05999755859375,2015-06-30
155.99000549316406,2015-07-01
156.0399932861328,2015-07-02
155.4199981689453,2015-07-06
154.32000732421875,2015-07-07
152.9600067138672,2015-07-08
153.61000061035156,2015-07-09
154.25,2015-07-10
156.49000549316406,2015-07-13
156.55999755859375,2015-07-14
155.55999755859375,2015-07-15
156.0,2015-07-16
154.0,2015-07-17
155.5800018310547,2015-07-20
154.49000549316406,2015-07-21
153.5,2015-07-22
151.49000549316406,2015-07-23
152.07000732421875,2015-07-24
149.3000030517578,2015-07-27
151.67999267578125,2015-07-28
153.75,2015-07-29
154.2899932861328,2015-07-30
154.82000732421875,2015-07-31
154.36000061035156,2015-08-03
154.24000549316406,2015-08-04
153.99000549316406,2015-08-05
159.00999450683594,2015-08-06
160.0,2015-08-07
160.5800018310547,2015-08-10
161.14999389648438,2015-08-11
161.3800048828125,2015-08-12
161.57000732421875,2015-08-13
162.50999450683594,2015-08-14
163.86000061035156,2015-08-17
162.27999877929688,2015-08-18
162.33999633789062,2015-08-19
156.74000549316406,2015-08-20
151.92999267578125,2015-08-21
145.50999450683594,2015-08-24
142.8800048828125,2015-08-25
147.2899932861328,2015-08-26
151.2100067138672,2015-08-27
151.33999633789062,2015-08-28
149.16000366210938,2015-08-31
144.72000122070312,2015-09-01
146.02999877929688,2015-09-02
149.7100067138672,2015-09-03
148.33999633789062,2015-09-04
153.49000549316406,2015-09-08
151.94000244140625,2015-09-09
151.30999755859375,2015-09-10
152.22999572753906,2015-09-11
150.74000549316406,2015-09-14
153.49000549316406,2015-09-15
153.66000366210938,2015-09-16
154.57000732421875,2015-09-17
153.30999755859375,2015-09-18
156.5399932861328,2015-09-21
154.02999877929688,2015-09-22
153.99000549316406,2015-09-23
149.64999389648438,2015-09-24
150.52000427246094,2015-09-25
143.25,2015-09-28
140.6199951171875,2015-09-29
137.6199951171875,2015-09-30
137.94000244140625,2015-10-01
140.85000610351562,2015-10-02
144.24000549316406,2015-10-05
143.11000061035156,2015-10-06
145.57000732421875,2015-10-07
146.92999267578125,2015-10-08
147.1999969482422,2015-10-09
146.72000122070312,2015-10-12
145.58999633789062,2015-10-13
144.4499969482422,2015-10-14
145.1699981689453,2015-10-15
145.64999389648438,2015-10-16
146.86000061035156,2015-10-19
145.6699981689453,2015-10-20
144.58999633789062,2015-10-21
146.36000061035156,2015-10-22
148.50999450683594,2015-10-23
146.9199981689453,2015-10-26
141.3000030517578,2015-10-27
144.72999572753906,2015-10-28
144.6699981689453,2015-10-29
144.86000061035156,2015-10-30
144.9499969482422,2015-11-02
147.9499969482422,2015-11-03
144.0,2015-11-04
154.58999633789062,2015-11-05
156.39999389648438,2015-11-06
153.47000122070312,2015-11-09
154.19000244140625,2015-11-10
153.1199951171875,2015-11-11
150.6300048828125,2015-11-12
146.82000732421875,2015-11-13
148.52000427246094,2015-11-16
148.27000427246094,2015-11-17
151.72000122070312,2015-11-18
151.57000732421875,2015-11-19
152.2100067138672,2015-11-20
152.99000549316406,2015-11-23
154.72000122070312,2015-11-24
153.6699981689453,2015-11-25
152.74000549316406,2015-11-27
153.7100067138672,2015-11-30
153.49000549316406,2015-12-01
151.9600067138672,2015-12-02
148.9499969482422,2015-12-03
150.52000427246094,2015-12-04
147.50999450683594,2015-12-07
147.60000610351562,2015-12-08
146.0,2015-12-09
146.75999450683594,2015-12-10
139.80999755859375,2015-12-11
139.30999755859375,2015-12-14
141.49000549316406,2015-12-15
144.25,2015-12-16
142.7899932861328,2015-12-17
140.32000732421875,2015-12-18
141.3800048828125,2015-12-21
142.13999938964844,2015-12-22
145.41000366210938,2015-12-23
145.33999633789062,2015-12-24
143.85000610351562,2015-12-28
145.38999938964844,2015-12-29
143.1199951171875,2015-12-30
142.92999267578125,2015-12-31
140.6300048828125,2016-01-04
136.75999450683594,2016-01-05
132.66000366210938,2016-01-06
128.5,2016-01-07
129.25999450683594,2016-01-08
125.55999755859375,2016-01-11
124.29000091552734,2016-01-12
117.66000366210938,2016-01-13
120.0199966430664,2016-01-14
118.16000366210938,2016-01-15
114.8499984741211,2016-01-19
114.9000015258789,2016-01-20
116.75,2016-01-21
123.66000366210938,2016-01-22
119.01000213623047,2016-01-25
120.13999938964844,2016-01-26
118.0199966430664,2016-01-27
117.5,2016-01-28
122.83999633789062,2016-01-29
121.76000213623047,2016-02-01
117.75,2016-02-02
121.9000015258789,2016-02-03
124.75,2016-02-04
123.76000213623047,2016-02-05
117.37000274658203,2016-02-08
113.87000274658203,2016-02-09
114.98999786376953,2016-02-10
113.38999938964844,2016-02-11
117.45999908447266,2016-02-12
124.61000061035156,2016-02-16
127.5,2016-02-17
126.98999786376953,2016-02-18
127.97000122070312,2016-02-19
129.7899932861328,2016-02-22
126.37000274658203,2016-02-23
128.1199951171875,2016-02-24
127.62999725341797,2016-02-25
128.0,2016-02-26
127.69000244140625,2016-02-29
134.57000732421875,2016-03-01
135.24000549316406,2016-03-02
137.7100067138672,2016-03-03
138.02999877929688,2016-03-04
141.74000549316406,2016-03-07
135.82000732421875,2016-03-08
136.60000610351562,2016-03-09
135.10000610351562,2016-03-10
139.7899932861328,2016-03-11
139.50999450683594,2016-03-14
139.97000122070312,2016-03-15
140.4199981689453,2016-03-16
142.7899932861328,2016-03-17
147.36000061035156,2016-03-18
146.7899932861328,2016-03-21
146.86000061035156,2016-03-22
146.10000610351562,2016-03-23
145.86000061035156,2016-03-24
145.75,2016-03-28
147.66000366210938,2016-03-29
147.75999450683594,2016-03-30
148.75,2016-03-31
148.63999938964844,2016-04-01
149.05999755859375,2016-04-04
145.42999267578125,2016-04-05
146.6999969482422,2016-04-06
144.64999389648438,2016-04-07
145.67999267578125,2016-04-08
146.61000061035156,2016-04-11
148.97999572753906,2016-04-12
151.91000366210938,2016-04-13
151.02000427246094,2016-04-14
150.8699951171875,2016-04-15
152.47999572753906,2016-04-18
152.07000732421875,2016-04-19
153.1999969482422,2016-04-20
153.47999572753906,2016-04-21
154.27000427246094,2016-04-22
153.4600067138672,2016-04-25
153.57000732421875,2016-04-26
155.91000366210938,2016-04-27
153.77999877929688,2016-04-28
154.67999267578125,2016-04-29
155.58999633789062,2016-05-02
154.86000061035156,2016-05-03
152.72000122070312,2016-05-04
151.66000366210938,2016-05-05
151.42999267578125,2016-05-06
150.14999389648438,2016-05-09
152.38999938964844,2016-05-10
152.0,2016-05-11
150.92999267578125,2016-05-12
145.3800048828125,2016-05-13
146.39999389648438,2016-05-16
144.97999572753906,2016-05-17
146.14999389648438,2016-05-18
145.47999572753906,2016-05-19
146.85000610351562,2016-05-20
146.52999877929688,2016-05-23
148.8800048828125,2016-05-24
150.1999969482422,2016-05-25
149.30999755859375,2016-05-26
150.1699981689453,2016-05-27
148.88999938964844,2016-05-31
150.02000427246094,2016-06-01
152.47999572753906,2016-06-02
150.44000244140625,2016-06-03
153.80999755859375,2016-06-06
152.85000610351562,2016-06-07
152.38999938964844,2016-06-08
150.0,2016-06-09
147.33999633789062,2016-06-10
145.92999267578125,2016-06-13
143.99000549316406,2016-06-14
144.66000366210938,2016-06-15
144.0500030517578,2016-06-16
144.35000610351562,2016-06-17
145.08999633789062,2016-06-20
146.07000732421875,2016-06-21
144.1699981689453,2016-06-22
146.39999389648438,2016-06-23
141.49000549316406,2016-06-24
134.6699981689453,2016-06-27
139.22999572753906,2016-06-28
143.1300048828125,2016-06-29
143.1300048828125,2016-06-30
142.75,2016-07-01
139.50999450683594,2016-07-05
139.61000061035156,2016-07-06
140.14999389648438,2016-07-07
143.7899932861328,2016-07-08
143.69000244140625,2016-07-11
150.05999755859375,2016-07-12
149.6699981689453,2016-07-13
151.85000610351562,2016-07-14
150.4499969482422,2016-07-15
150.39999389648438,2016-07-18
150.1999969482422,2016-07-19
151.8800048828125,2016-07-20
149.99000549316406,2016-07-21
151.8000030517578,2016-07-22
151.16000366210938,2016-07-25
152.02000427246094,2016-07-26
150.75,2016-07-27
152.16000366210938,2016-07-28
151.67999267578125,2016-07-29
152.30999755859375,2016-08-01
150.58999633789062,2016-08-02
153.72000122070312,2016-08-03
154.7899932861328,2016-08-04
162.32000732421875,2016-08-05
163.47000122070312,2016-08-08
163.00999450683594,2016-08-09
162.5399932861328,2016-08-10
164.72000122070312,2016-08-11
164.4600067138672,2016-08-12
168.94000244140625,2016-08-15
167.99000549316406,2016-08-16
168.2100067138672,2016-08-17
168.5500030517578,2016-08-18
167.55999755859375,2016-08-19
167.41000366210938,2016-08-22
168.44000244140625,2016-08-23
166.02000427246094,2016-08-24
165.8000030517578,2016-08-25
166.57000732421875,2016-08-26
166.1300048828125,2016-08-29
166.0800018310547,2016-08-30
164.1999969482422,2016-08-31
167.6699981689453,2016-09-01
167.6300048828125,2016-09-02
167.8000030517578,2016-09-06
167.9600067138672,2016-09-07
167.63999938964844,2016-09-08
160.85000610351562,2016-09-09
163.7899932861328,2016-09-12
161.25,2016-09-13
162.4199981689453,2016-09-14
163.08999633789062,2016-09-15
164.50999450683594,2016-09-16
168.52000427246094,2016-09-19
167.64999389648438,2016-09-20
170.8699951171875,2016-09-21
172.11000061035156,2016-09-22
170.52999877929688,2016-09-23
170.75999450683594,2016-09-26
171.4499969482422,2016-09-27
174.47999572753906,2016-09-28
172.66000366210938,2016-09-29
173.72999572753906,2016-09-30
172.7100067138672,2016-10-03
171.27000427246094,2016-10-04
173.1699981689453,2016-10-05
174.5500030517578,2016-10-06
172.44000244140625,2016-10-07
174.5800018310547,2016-10-10
171.07000732421875,2016-10-11
171.97000122070312,2016-10-12
168.74000549316406,2016-10-13
171.39999389648438,2016-10-14
172.36000061035156,2016-10-17
173.55999755859375,2016-10-18
174.35000610351562,2016-10-19
172.63999938964844,2016-10-20
173.6999969482422,2016-10-21
175.52999877929688,2016-10-24
172.89999389648438,2016-10-25
171.8300018310547,2016-10-26
173.50999450683594,2016-10-27
173.9499969482422,2016-10-28
175.3000030517578,2016-10-31
172.67999267578125,2016-11-01
152.02000427246094,2016-11-02
148.75999450683594,2016-11-03
150.0500030517578,2016-11-04
147.99000549316406,2016-11-07
148.7899932861328,2016-11-08
150.02000427246094,2016-11-09
146.49000549316406,2016-11-10
143.6999969482422,2016-11-11
143.1999969482422,2016-11-14
144.9499969482422,2016-11-15
145.6300048828125,2016-11-16
150.6999969482422,2016-11-17
150.1999969482422,2016-11-18
152.32000732421875,2016-11-21
153.00999450683594,2016-11-22
153.25,2016-11-23
153.64999389648438,2016-11-25
149.75,2016-11-28
149.69000244140625,2016-11-29
149.33999633789062,2016-11-30
145.47000122070312,2016-12-01
145.5,2016-12-02
149.91000366210938,2016-12-05
149.4499969482422,2016-12-06
152.19000244140625,2016-12-07
153.44000244140625,2016-12-08
153.55999755859375,2016-12-09
150.88999938964844,2016-12-12
150.50999450683594,2016-12-13
151.0,2016-12-14
149.4499969482422,2016-12-15
148.0399932861328,2016-12-16
142.9600067138672,2016-12-19
143.74000549316406,2016-12-20
141.92999267578125,2016-12-21
142.39999389648438,2016-12-22
143.44000244140625,2016-12-23
143.92999267578125,2016-12-27
141.86000061035156,2016-12-28
142.1300048828125,2016-12-29
141.52000427246094,2016-12-30
144.64999389648438,2017-01-03
147.0500030517578,2017-01-04
147.47000122070312,2017-01-05
148.39999389648438,2017-01-06
147.86000061035156,2017-01-09
147.97000122070312,2017-01-10
148.5,2017-01-11
148.99000549316406,2017-01-12
150.69000244140625,2017-01-13
149.77000427246094,2017-01-17
152.3800048828125,2017-01-18
150.25999450683594,2017-01-19
150.25,2017-01-20
149.80999755859375,2017-01-23
150.72000122070312,2017-01-24
150.74000549316406,2017-01-25
148.0500030517578,2017-01-26
148.17999267578125,2017-01-27
147.9600067138672,2017-01-30
147.49000549316406,2017-01-31
146.33999633789062,2017-02-01
148.0500030517578,2017-02-02
150.72000122070312,2017-02-03
147.6999969482422,2017-02-06
148.75,2017-02-07
151.25,2017-02-08
167.86000061035156,2017-02-09
168.91000366210938,2017-02-10
168.25,2017-02-13
167.36000061035156,2017-02-14
167.6699981689453,2017-02-15
166.5399932861328,2017-02-16
166.47000122070312,2017-02-17
166.57000732421875,2017-02-21
167.08999633789062,2017-02-22
168.3699951171875,2017-02-23
168.6999969482422,2017-02-24
169.8800048828125,2017-02-27
170.0,2017-02-28
164.75,2017-03-01
162.6199951171875,2017-03-02
164.5800018310547,2017-03-03
163.6699981689453,2017-03-06
163.1999969482422,2017-03-07
161.19000244140625,2017-03-08
161.19000244140625,2017-03-09
160.1999969482422,2017-03-10
159.85000610351562,2017-03-13
159.19000244140625,2017-03-14
161.82000732421875,2017-03-15
163.99000549316406,2017-03-16
162.22999572753906,2017-03-17
159.97000122070312,2017-03-20
156.47000122070312,2017-03-21
158.60000610351562,2017-03-22
158.36000061035156,2017-03-23
156.89999389648438,2017-03-24
156.33999633789062,2017-03-27
157.5,2017-03-28
152.5,2017-03-29
148.10000610351562,2017-03-30
151.42999267578125,2017-03-31
150.14999389648438,2017-04-03
141.60000610351562,2017-04-04
142.0500030517578,2017-04-05
145.47000122070312,2017-04-06
146.27000427246094,2017-04-07
146.32000732421875,2017-04-10
145.55999755859375,2017-04-11
144.22000122070312,2017-04-12
142.36000061035156,2017-04-13
144.33999633789062,2017-04-17
143.64999389648438,2017-04-18
143.17999267578125,2017-04-19
149.72999572753906,2017-04-20
147.66000366210938,2017-04-21
150.22999572753906,2017-04-24
148.86000061035156,2017-04-25
151.3800048828125,2017-04-26
145.64999389648438,2017-04-27
141.13999938964844,2017-04-28
148.17999267578125,2017-05-01
138.0,2017-05-02
131.25999450683594,2017-05-03
132.11000061035156,2017-05-04
133.39999389648438,2017-05-05
134.61000061035156,2017-05-08
134.88999938964844,2017-05-09
138.22999572753906,2017-05-10
136.4600067138672,2017-05-11
138.42999267578125,2017-05-12
140.1199951171875,2017-05-15
139.57000732421875,2017-05-16
135.77999877929688,2017-05-17
133.41000366210938,2017-05-18
135.77999877929688,2017-05-19
137.07000732421875,2017-05-22
135.97000122070312,2017-05-23
139.4199981689453,2017-05-24
141.05999755859375,2017-05-25
146.3699951171875,2017-05-26
145.44000244140625,2017-05-30
144.2899932861328,2017-05-31
147.60000610351562,2017-06-01
148.35000610351562,2017-06-02
150.16000366210938,2017-06-05
146.85000610351562,2017-06-06
145.5800018310547,2017-06-07
145.47999572753906,2017-06-08
143.94000244140625,2017-06-09
142.7899932861328,2017-06-12
147.24000549316406,2017-06-13
146.55999755859375,2017-06-14
144.50999450683594,2017-06-15
144.41000366210938,2017-06-16
143.5399932861328,2017-06-19
140.8300018310547,2017-06-20
139.97999572753906,2017-06-21
141.00999450683594,2017-06-22
144.0800018310547,2017-06-23
143.47999572753906,2017-06-26
143.1300048828125,2017-06-27
147.27999877929688,2017-06-28
146.0,2017-06-29
144.2100067138672,2017-06-30
145.3699951171875,2017-07-03
145.3800048828125,2017-07-05
144.16000366210938,2017-07-06
145.10000610351562,2017-07-07
144.77999877929688,2017-07-10
146.0399932861328,2017-07-11
146.4600067138672,2017-07-12
149.5,2017-07-13
149.02999877929688,2017-07-14
147.67999267578125,2017-07-17
149.13999938964844,2017-07-18
149.5800018310547,2017-07-19
149.0,2017-07-20
148.25,2017-07-21
148.36000061035156,2017-07-24
150.5,2017-07-25
153.75,2017-07-26
151.7899932861328,2017-07-27
152.0500030517578,2017-07-28
152.05999755859375,2017-07-31
154.1999969482422,2017-08-01
154.17999267578125,2017-08-02
154.17999267578125,2017-08-03
145.25999450683594,2017-08-04
142.4600067138672,2017-08-07
142.41000366210938,2017-08-08
140.22999572753906,2017-08-09
138.74000549316406,2017-08-10
139.32000732421875,2017-08-11
141.77999877929688,2017-08-14
143.22000122070312,2017-08-15
143.41000366210938,2017-08-16
142.02000427246094,2017-08-17
142.69000244140625,2017-08-18
143.25,2017-08-21
142.30999755859375,2017-08-22
142.14999389648438,2017-08-23
142.4499969482422,2017-08-24
142.42999267578125,2017-08-25
143.05999755859375,2017-08-28
142.75,2017-08-29
143.1699981689453,2017-08-30
143.77000427246094,2017-08-31
143.9199981689453,2017-09-01
141.2899932861328,2017-09-05
140.36000061035156,2017-09-06
142.00999450683594,2017-09-07
144.35000610351562,2017-09-08
146.10000610351562,2017-09-11
144.92999267578125,2017-09-12
144.75999450683594,2017-09-13
144.00999450683594,2017-09-14
145.02000427246094,2017-09-15
151.2100067138672,2017-09-18
153.25999450683594,2017-09-19
151.0,2017-09-20
150.63999938964844,2017-09-21
153.6699981689453,2017-09-22
155.3300018310547,2017-09-25
154.72000122070312,2017-09-26
154.2899932861328,2017-09-27
154.6999969482422,2017-09-28
154.77000427246094,2017-09-29
154.75999450683594,2017-10-02
155.0,2017-10-03
158.38999938964844,2017-10-04
157.74000549316406,2017-10-05
160.75999450683594,2017-10-06
162.16000366210938,2017-10-09
161.5500030517578,2017-10-10
161.57000732421875,2017-10-11
160.35000610351562,2017-10-12
160.6199951171875,2017-10-13
160.69000244140625,2017-10-16
162.63999938964844,2017-10-17
165.9600067138672,2017-10-18
164.0399932861328,2017-10-19
164.67999267578125,2017-10-20
164.6699981689453,2017-10-23
163.8300018310547,2017-10-24
164.39999389648438,2017-10-25
164.13999938964844,2017-10-26
165.3699951171875,2017-10-27
163.6999969482422,2017-10-30
165.27000427246094,2017-10-31
164.30999755859375,2017-11-01
182.30999755859375,2017-11-02
178.8000030517578,2017-11-03
179.86000061035156,2017-11-06
177.0,2017-11-07
175.9499969482422,2017-11-08
177.0,2017-11-09
180.5500030517578,2017-11-10
181.4199981689453,2017-11-13
178.67999267578125,2017-11-14
176.47999572753906,2017-11-15
178.64999389648438,2017-11-16
178.69000244140625,2017-11-17
178.72999572753906,2017-11-20
179.9199981689453,2017-11-21
178.63999938964844,2017-11-22
180.17999267578125,2017-11-24
178.57000732421875,2017-11-27
180.1300048828125,2017-11-28
179.52000427246094,2017-11-29
181.8699951171875,2017-11-30
180.83999633789062,2017-12-01
183.60000610351562,2017-12-04
183.8699951171875,2017-12-05
184.47999572753906,2017-12-06
185.72000122070312,2017-12-07
186.42999267578125,2017-12-08
189.1300048828125,2017-12-11
189.2899932861328,2017-12-12
189.72999572753906,2017-12-13
188.5,2017-12-14
190.11000061035156,2017-12-15
190.67999267578125,2017-12-18
188.86000061035156,2017-12-19
190.1699981689453,2017-12-20
191.17999267578125,2017-12-21
190.4600067138672,2017-12-22
191.33999633789062,2017-12-26
191.42999267578125,2017-12-27
193.3800048828125,2017-12-28
192.42999267578125,2017-12-29
193.8699951171875,2018-01-02
194.9600067138672,2018-01-03
195.4600067138672,2018-01-04
197.0,2018-01-05
197.16000366210938,2018-01-08
196.91000366210938,2018-01-09
200.91000366210938,2018-01-10
202.5800018310547,2018-01-11
203.27000427246094,2018-01-12
201.8000030517578,2018-01-16
203.39999389648438,2018-01-17
203.25,2018-01-18
206.64999389648438,2018-01-19
206.77000427246094,2018-01-22
208.85000610351562,2018-01-23
207.8300018310547,2018-01-24
212.1199951171875,2018-01-25
212.02999877929688,2018-01-26
210.0,2018-01-29
209.58999633789062,2018-01-30
212.5,2018-01-31
211.25,2018-02-01
207.50999450683594,2018-02-02
200.33999633789062,2018-02-05
203.4499969482422,2018-02-06
203.32000732421875,2018-02-07
194.61000061035156,2018-02-08
189.9199981689453,2018-02-09
192.69000244140625,2018-02-12
194.1999969482422,2018-02-13
194.77000427246094,2018-02-14
196.36000061035156,2018-02-15
198.60000610351562,2018-02-16
199.4499969482422,2018-02-20
203.63999938964844,2018-02-21
204.07000732421875,2018-02-22
206.17999267578125,2018-02-23
203.9600067138672,2018-02-26
201.32000732421875,2018-02-27
199.92999267578125,2018-02-28
199.75,2018-03-01
201.4499969482422,2018-03-02
203.6999969482422,2018-03-05
203.4199981689453,2018-03-06
205.16000366210938,2018-03-07
206.52000427246094,2018-03-08
209.39999389648438,2018-03-09
208.69000244140625,2018-03-12
207.8000030517578,2018-03-13
207.89999389648438,2018-03-14
206.77999877929688,2018-03-15
209.00999450683594,2018-03-16
205.1300048828125,2018-03-19
208.2899932861328,2018-03-20
208.63999938964844,2018-03-21
202.83999633789062,2018-03-22
198.22999572753906,2018-03-23
202.19000244140625,2018-03-26
198.61000061035156,2018-03-27
196.6300048828125,2018-03-28
202.5,2018-03-29
198.16000366210938,2018-04-02
199.1300048828125,2018-04-03
199.2100067138672,2018-04-04
200.2100067138672,2018-04-05
196.33999633789062,2018-04-06
196.49000549316406,2018-04-09
200.19000244140625,2018-04-10
200.07000732421875,2018-04-11
200.67999267578125,2018-04-12
200.97999572753906,2018-04-13
202.8300018310547,2018-04-16
209.0500030517578,2018-04-17
210.88999938964844,2018-04-18
209.69000244140625,2018-04-19
208.9499969482422,2018-04-20
206.38999938964844,2018-04-23
205.75999450683594,2018-04-24
201.2899932861328,2018-04-25
206.05999755859375,2018-04-26
207.72999572753906,2018-04-27
207.27999877929688,2018-04-30
210.35000610351562,2018-05-01
210.47000122070312,2018-05-02
210.44000244140625,2018-05-03
200.0399932861328,2018-05-04
203.07000732421875,2018-05-07
203.25,2018-05-08
204.11000061035156,2018-05-09
204.24000549316406,2018-05-10
202.5800018310547,2018-05-11
202.3000030517578,2018-05-14
202.1999969482422,2018-05-15
203.3300018310547,2018-05-16
205.5,2018-05-17
204.47000122070312,2018-05-18
203.52999877929688,2018-05-21
199.5800018310547,2018-05-22
200.60000610351562,2018-05-23
202.36000061035156,2018-05-24
202.1199951171875,2018-05-25
199.9600067138672,2018-05-29
201.3300018310547,2018-05-30
199.35000610351562,2018-05-31
200.67999267578125,2018-06-01
202.24000549316406,2018-06-04
204.16000366210938,2018-06-05
207.50999450683594,2018-06-06
200.14999389648438,2018-06-07
202.5,2018-06-08
202.80999755859375,2018-06-11
204.97999572753906,2018-06-12
207.66000366210938,2018-06-13
205.52999877929688,2018-06-14
207.08999633789062,2018-06-15
220.44000244140625,2018-06-18
220.0800018310547,2018-06-19
221.72000122070312,2018-06-20
218.82000732421875,2018-06-21
216.30999755859375,2018-06-22
210.97999572753906,2018-06-25
210.64999389648438,2018-06-26
208.41000366210938,2018-06-27
210.9199981689453,2018-06-28
210.64999389648438,2018-06-29
